Kannada,Gujarati
ಭಾರತೀಯ ನೀಲಿ ಪೈನ್,ભારતીય વાદળી પાઇન
ಭಾರತೀಯ ಚೆರ್ರಿ,ભારતીય ચેરી
ಭಾರತೀಯ ಜುನಿಪರ್,ભારતીય જ્યુનિપર
ಭಾರತೀಯ ಕಿನೋ ಮರ,ભારતીય કિનો વૃક્ષ
ಭಾರತೀಯ ಲೌರಲ್ ಮರ,ભારતીય લૌરલ વૃક્ષ
ಭಾರತೀಯ ಹುಚ್ಚು,ભારતીય પાગલ
ಭಾರತೀಯ ಹುಚ್ಚು,ભારતીય પાગલ
ಭಾರತೀಯ ಪೊಡೊ ಫೈಲಮ್,ભારતીય પોડો ફિલમ
ಇಂಡಿಗೊ,અતિશય
ಇಟಲಿಯ ರಾಗಿ,ઇટાલિયન બાજરી
ದಂತ ಮರ,હાનિત વૃક્ષ
ಐವಿ ಗೌರ್ಡ್/ಲಿಟಲ್ ಸೋರೆಕಾಯಿ,આઇવિ લોર્ડ/લિટલ લોર્ડ
ನುಗ್ಗಿ,ગોળ
ಜಪೋನಿಕಾ ಅಕ್ಕಿ,જાપોનીકા
ಜಲಾರತಿ,જાસૂસ
ಜಾವಾನಿಕಾ ಅಕ್ಕಿ,જાવાનિકા ચોખા
ಕವಣೆ,ધક્કો
ಜಮ್ ಕೃಷಿ,દિવાહિની ખેતી
ಜಿಗಿಯುವ ಜೀನ್,જનન
ಜಲ್ಲಿಕ,જંક ડીએનએ
ಬಾಲಕಿಯ ಹಂತ,કિશોર તબક્કો
ಸ ೦ ಗಂಗಲ,જકારાંડા
ಜಕ್ಕೆ,જેકફ્રૂટ
ಜಾಮಿನ,જામન
ಮಲ್ಲಿಗೆ,ચપળ
ಜಟ್ಟಿ ಖಟ್ಟಿ,જત્તી ખત્તી
ಜಾಟ್ರೋಫಾ,એક જાતની કળા
ದಣಿಸು,શણ
ಜಸ್ಸಿಡ್ಸ್,જાસૂસ
ಕವಣೆ,કારોલિન
ಕ್ವಾಲಿನೈಟ್,Kાળ
ಕ್ವಾಲಿನೈಟ್,Kાળ
ಕರಿಚೈಮಾ,Kષધ
ಕಸಪೋಕ್ತಿ,ક ry રેઓડેસ્મા
ಕಟೋಗಮಿ,કર્કશમી
ಕ್ಯಾರೋಗ್ರಾಮ್ (ಇಡಿಯೋಗ್ರಾಮ್),કેરીગ્રામ (ઇડિગ્રામ)
ಕರಿಯೊಕಿನಿಸ್,કર્કશિનેસ
ಸ್ವಾರಸ್ಯ,કર્કશવિજ્ologyાન
ಕಸಪಂಕ್ತಿ,કર્કશ
ಕರಿಯಾನ್,ક ry રેઓન
ಬಾವ್ಯ,કાર્યોયોટાઇપ
ಕೆಲ್ಪ್ (ಪಾಚಿ),કેલ્પ (શેવાળ)
ಕೆಲ್ವಿನ್ ಚಕ್ರ,કેલ્વિન ચક્ર
ಕಸ,કેરાટિન
ಪಟಲ,કર્કશ
ಖೈರಾ ಕಾಯಿಲೆ,ખૈરા રોગ
ಖಾರಿಫ್,ખરીફ
ತಮಾಷೆ,મજાક
ಧನಸಹಾಯ,કિનેટોચોર
ಅಡಿಗೆಮನೆ,રસોડું
ಕ್ಲೈನ್‌ಫಿಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್,ક્લેઇનફિલ્ટર સિન્ડ્રોમ
ಕ್ಲೆನೋ ತುಣುಕು,ક્લેનો ટુકડો
ಗಲಾಟೆ,ઘડતર
ಕೋಚ್ ಅವರ ಪೋಸ್ಟ್ಯುಲೇಟ್,કોચની પોસ્ટ્યુલેટ
ಕೊಪ್ಪೆನ್ಸ್ ವರ್ಗೀಕರಣ (ಹವಾಮಾನ),કોપ્પેનનું વર્ગીકરણ (આબોહવા)
ಕ್ರೆಬ್ಸ್ ಚಕ್ರ,ક્રેબ્સ ચક્ર
ಕರ್ಟಿಸಿಸ್,ક્ટોસિસ
ಕೆವಿಕೆ (ಕೃಷಿ ವ್ಯರ್ಥಾದ ಕೇಂದ್ರ),કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર)
ಕಾದಮ್,કડમ
ಕಾಲ್ನಡಸು,કાલે
ಕಾನ್ಸ್ ಹುಲ್ಲು,કેન્સ ઘાસ
ಕರೋಂಡ,કર્કશ
"ಕಿಡ್ನಿ ಬೀನ್, ರಾಜ್ಮಾ","કિડની બીન, રાજમહ"
ಕಿವಿಫ್ರೂಟ್,Kાંકીપ
ನಾಲ್ ಖೋಲ್,નોલ ખોલ
ಕಾದು,કોડમપુલી
ಕಾದೋ ರಾಗಿ,કોડો બાજરી
ಕೊಕಾಮ್ ಬೆಣ್ಣೆ ಮರ (ಮ್ಯಾಂಗೋಸ್ಟೀನ್),કોકમ બટર ટ્રી (મંગોસ્ટીન)
ಖಮ್ರ ಜೀರುಂಡೆ,ખપ્રા ભમરો
ಎಲ್.ಡಿ.50 (ಮಾರಕ ಡೋಸ್ 50),એલ.ડી .50 (ઘાતક ડોઝ 50)
ಲ್ಯಾಂಡ್ ಟು ಲ್ಯಾಂಡ್,જમીન પર
ಹದಗೆಟ್ಟ,સંદિગ્ધ કરવું
ದುಡಿಮೆ,મજૂર
ಲ್ಯಾಕ್ ಒಪೆರಾನ್ ಮಾದರಿ,લક્ષ પરાક્રમ
ಪಾದಚಾರಿ,દૂધમારો
ಲ್ಯಾಕ್ಟೋಜೆನಿಕ್ ಹಾರ್ಮೋನ್ (ಪ್ರೊಲ್ಯಾಕ್ಟಿನ್),લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન)
ಕ್ಷೀರ,લેક્ટોઝ
ಹಿಂದುಳಿಯುವ ಎಳ,પાછળની બાજુ
ಲ್ಯಾಂಬ್ಡಾ ಕ್ಲೋನಿಂಗ್ ವೆಕ್ಟರ್,લેમ્બડા ક્લોનીંગ વેક્ટર
ಲ್ಯಾಮಿನಾರ್ ಗಾಳಿಯ ಹರಿವು,લેમિનર હવા પ્રવાહ
ದೀಪದ ಕ್ರೋಮೋಸೋಮ್,દીવો બ્રશ રંગસૂત્ર
ನೆಲ,જમીન
ಭೂ ಸಾಮರ್ಥ್ಯ ವರ್ಗೀಕರಣ,જમીન ક્ષમતા વર્ગીકરણ
ಭೂ ಸಾಮರ್ಥ್ಯದ ನಕ್ಷೆ,જમીન ક્ષમતા
ಭೂ ಅವನತಿ,જમીન -અધોગતિ
ಭೂ ಸಮಾನ ಅನುಪಾತ,જમીન સમકક્ષ ગુણોત્તર
ಭೂ ಸ್ಥಾನ,જમીન સ્તરીકરણ
ಭೂ ಸುಧಾರಣೆ,જમીનની શોધ
ಭೂದೃಶ್ಯ,ઉતર
ಭೂ ಸೂಕ್ತತೆ,જમીન યોગ્યતા
ಭೂ ಬಳಕೆಯ ಮಾದರಿ,જમીન ઉપયોગ -પદ્ધતિ
ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್ ಕೋಶಗಳು,લેંગરહન્સ સેલ્સ
ಕಳೆದುಹೋಗುವ ದರ,રદિયો દર
ಲಾರ್ವಾಗಳು,લાર્વા
ಸುಪ್ತತೆ,સુશોભન
ಸುಪ್ತ,સુવ્યવસ્થિત
ಸುಪ್ತ ಸೋಂಕು,ચેપગ્રસ્ત ચેપ
ಪಾರ್ಶ್ವದ,બાજુનું
ಲ್ಯಾಟೈಟ್ ಮಣ್ಣು,વારસામાં માટી
ಜರಡಿ,Xtex
ತತ್ತ್ವ,શિરદર્શક
ಲ್ಯಾಟಿನ್ ಸ್ಕ್ವೇರ್ ವಿನ್ಯಾಸ (ಎಲ್ಎಸ್ಡಿ),લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી)
ಚೂರುಪಟ್ಟು,જાળી
ಕನ್ವರ್ಸಿಟಿವ್ ಬೆನಿಫೇಜ್ ಕಾನೂನು,સુસંગત લાભ
ನಿರಂತರ ಆದಾಯದ ಕಾನೂನು,સતત વળતરનો કાયદો
ರಿಟರ್ನ್ಸ್ ಕಡಿಮೆಯಾಗುವ ಕಾನೂನು,ઘટતા વળતરનો કાયદો
ಹೆಚ್ಚುತ್ತಿರುವ ಮರುಪರಿಶೀಲಿಸುವ ಕಾನೂನು,વધારો
ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು,મર્યાદિત પરિબળોનો કાયદો
ಕನಿಷ್ಠ ಕಾನೂನು,ન્યૂનતમ કાયદો
ಬದಲಿ ಕಾನೂನು,અવેજીનો કાયદો
ವೇರಿಯಬಲ್ ಅನುಪಾತಗಳ ಕಾನೂನು,ચલ પ્રમાણનો કાયદો
ಹರಿ,સ્તર
ಲೆಔಟ್,બાંધકામ
ಚೂರು,ઉદ્ધત
ಸೋರಿಕೆ ದಕ್ಷತೆ,Effંચે ચાલતી કાર્યક્ષમતા
ಲೀಚಿಂಗ್ ಅವಶ್ಯಕತೆ,ઠપકો
ಪ್ರಮುಖ ಎಳೆಯ,અગ્રણી સેર
ಎಲೆ ಪ್ರದೇಶದ ಅವಧಿ,પાંદડાની વિસ્તારનો સમયગાળો
ಎಲೆ ಪ್ರದೇಶದ ಸೂಚ್ಯಂಕ,પાંદડાની ક્ષેત્ર અનુક્રમણ્ય
ಎಲೆ ಪ್ರದೇಶ ಅನುಪಾತ,પાંદડાની વિસ્તાર ગુણોત્તર
ಎಲೆಗಾರ,પર્ણ ખાણિયો
ಪಟ ಪರೀಕ್ಷೆ,પાંદડાની પરીક્ષણ
ಎಲೆ,પર્ણ
ಕರಪತ್ರ,પત્રિકા
ಗುತ್ತಿಗೆ,પટા
ದ್ವಿಮತಿ,ક legંગું
ಲೀಸಾ - (ಕಡಿಮೆ ಶಕ್ತಿಯ ಇನ್ಪುಟ್ ಸುಸ್ಥಿರ ಕೃಷಿ),લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ)
ಮೊಲಕಡೆ,ભાંગફોડ
ಲೆಂಟೊ ಕ್ಯಾಪಿಲ್ಲರಿ ಪಾಯಿಂಟ್,દાપલ કેશિકા બિંદુ
ಕುಣಿಕೆ,લેપટોનમા
ಕುಡಲುಬೀಜ,લેપ્ટોસ્પાયરોસિસ
ಲೆಯೋ,અંધશ્રદ્ધાળુ
ಉಂಗುರ,જખમ
ಬೇಸರ,ઘાતક પરિવર્તન
ಪಡಗ,લિંગકોપ્લાસ્ટ
ತೋಟ,ક levelપિક ભાડૂતી
ಲೆವೆಲರ್ (ಲೆವೆಲರ್),લેવલર (લેવલર)
ಲೆವೆಲಿಂಗ್ (ಭೂಮಿಯ),લેવલિંગ (જમીનની)
ಲೆಯ ಕೃಷಿ,રખડુ
ಕನಿಷ್ಠ ಲೈಬಿಗ್ ಕಾನೂನು,લિબિગનો ન્યૂનતમ કાયદો
ಬಂಧನ,બંધ
ಲಘು ಪರಿಹಾರ ಬಿಂದು,પ્રકાશ વળતર બિંદુ
ಬೆಳಕಿನ ಶುದ್ಧತ್ವ ತೀವ್ರತೆ,પ્રકાશ સંતૃપ્તિની તીવ્રતા
ಬೆಳಕಿನ ಪ್ರಸರಣ ಅನುಪಾತ,પ્રકાશ પ્રસારણ ગુણોત્તર
ಲಘು ಬಲೆ,પ્રકાશ જાળ
ಮಿತಿಗೊಳಿಸುವುದು,મર્યાદિત
ಮಿತಿಯ,સીમા
ಸೀಮಿತಗೊಳಿಸುವ ಅಂಶ,મર્યાદિત પરિબળ
ಲಿಮೊನೈಟ್,સિધ્ધાંત
ರೇಖೆ,પંક્તિ
ರೇಖೀಯ ಪ್ರತಿಕ್ರಿಯೆ,રેખીય પ્રતિભાવ
ಸಂಬಂಧ,જોડાણ
ಸಂಪರ್ಕದ ಗುಂಪು,જોડાણ જૂથ
ಕೊಂಡಿ,કોરી
ಲಿಂಟ್ ಸೂಚ್ಯಂಕ,ઉંચકવાર સૂચન
ಕುರಿಮರಿ,કોઠાર
ನಿಶರ,લિપિડ
ಲಿಪೊಲಿಸಿಸ್,લિપોલીસિસ
ದ್ರವೀಕರಣ,પતાવટ
ಕವಣೆ,શણગારવું
ಕವಣೆ,શણગારવું
ಪಟ್ಟಿ,સૂચિ
ಅಶ್ಮರೀಗೋಪಿ,શિષ્ટાચાર
ಕಸ,કચરો
ಹಸಿಗೊಬ್ಬರಗಳು,જીવંત લીલા ઘાસ
ಲಿವರ್ ವರ್ಟ್,મણિ
ಜಾನುವಾರು,પશુધન
ಸ್ಥಳೀಯ ನಿಯಂತ್ರಣ,સ્થાનિક નિયંત્રણ
ಸ್ಥಳ,સ્થાન
ಮಿಡತೆ,તીડ
ವಸತಿ (ಕ್ರಾಪ್ ಲಾಡ್ಜಿಂಗ್),રહેઠાણ (પાક લોજિંગ)
ಕಸಾಯಿಖಾನೆ,લોડિક્યુલ
ಸ ೦ ಗಂಗಲ,ભ્રમણ
ಲಾಗಾರ್ಥಿಮಿಕ್ ರೂಪಾಂತರ,લોગાર્શા -પરિવર્તન
ಲಾಂಗ್ - ಡೇ ಪ್ಲಾಂಟ್,લાંબી - દિવસનો છોડ
ಉದ್ದನೆಯ ತರಂಗ ವಿಕಿರಣ,લાંબી તરંગ કિરણોત્સર્ગ
ಕುಣಿಕೆ,ફટકો
ಕಳೆದುಹೋಗುವ,Pingંચે કામ કરવું
ಚೂರು,લાકડું
ಲಡ್ಸ್,એક જાતની એક વસ્તુ
ಐಷಾರಾಮಿ ಬಳಕೆ (ಪೋಷಕಾಂಶ),લક્ઝરી વપરાશ (પોષક તત્વો)
ಐಷಾರಾಮಿ ಜೀನ್‌ಗಳು,લકકાર જનીનો
ಹಳ್ಳಿಗೋಳು,લીકોપીન
ದುಗ್ಧರಸ,લિમણું
ಲೈಸಿಮೀಟರ್,લિઝિમીટર
ಜೀವಕೋಶದ ಲೈಸಿಸ್,કોષ -ચિત્તભ્રમણા
ಭಾಷೆಯ,લાઇઝજેનિસ
ಲೈಸೋಸೋಮ್,લિસોઝomeમ
ಸಣ್ಣ,સુવાક્ય
ಉಕ್ಕಿನ,લાખ વૃક્ષ
ಪಟ,લાખ
"ಲೇಡಿ ಫಿಂಗರ್, ಓಕ್ರಾ","લેડીની આંગળી, ઓકરા"
ಲ್ಯಾಂಡ್ ಕ್ಯಾಲ್ಟ್ರಾಪ್ಸ್,જમીન કેલ્ટ્રોપ્સ
ಲಾಂಧನ,મણિ
ಚೂರುಪಾರು,શણગારવું
ಕೀಲು,ગલનનું
ನಿಂಬೆ ಹುಲ್ಲು,લીંબુનો ઘાસ
ನಿಂಬೆ,લીંબુ
ಮಸೂರ,મસૂર
ಮರಳು,મસ્ત
ಕೊಂಚು,કોઇ
ಲಿಲ್ಲಿ,લીલી
ಸುಣ್ಣ,ચૂનો
ಹಳ್ಳದ,અળસીનું
ಪಂಥದ,ઉદ્ધતાઈ
ಸ್ವಲ್ಪ ರಾಗಿ,થોડી બાજરી
ಲಾಂಗ್ ಕಲ್ಲಂಗಡಿ,લાંબા તરબૂચ
ಉದ್ದನೆಯ ಮೆಣಸು,લાંબી મરી
ಗಡಿನ,ડોકલા
ಕಮಲ,કમળ
ಕಣ್ಣುಹಾಯ,લસ
ಲಾವಿನ ಕೀಟ,લાખ જંતુ
ಲೇಡಿ ಬರ್ಡ್ ಜೀರುಂಡೆ,સ્ત્રી -પક્ષી ભમરો
ಎಲೆಗಾರ,પર્ણ ખાણિયો
ಎಲೆಯ ರೋಲರು,પાંદડાની રોલર
ಎಲೆಗಳು,પાંદડા
ಮಿಡತೆ,તીડ
ಬೃಹತ್ ವಿಕಸನ,લૌકિક ઉત્ક્રાંતિ
ಸಣ್ಣಕಾಯಿ,કરચલી
ಸ್ಥೂಲಕಾಯ,મ mac્રોમ્યુલેક્યુલ
ಬೃಹತ್ ಪ್ರಮಾಣ,ઉદ્ધતતા
ಸಣ್ಣ,ઉન્માદ
ಸಣ್ಣ,ચંચળ
ಚಾಚು,માગગોટ
ಶಿಲಾಪವ,મેઘ
ಮೆಗ್ನೀಷರೆ,મેગ્નેશિયા
ಮೆಗ್ನಾಲ,મેગ્નેશિયમ
ಕಾಂತೀಯ ಸ್ಟಿರರ್,ચુંબકીય હલાવનાર
ಪ್ರಮಾಣ,પરિમાણ
ಮಹುವಾ ಕೇಕ್,માહુઆ કેક
ನಿರ್ವಹಣಕಾರ,જાળવણીકાર રેખા
ನಿರ್ವಹಣೆ,જાળવણી
ಮೆಕ್ಕೆ ಜೋಳದ ಶೆಲ್ಲೆಗಾರ,મકાઈ શેલર
ಬರಡಾದ,પુરુષ જંતુરહિત
ವಿರೂಪತೆ,ખોડખાંપણ
ಕೆಡುಮಾಡುವಿಕೆ,રોગ
ಅಪೌಷ್ಟಿಕತೆ,પોષણ
ದುರುಪಯೋಗ,ગેરરીતિ
ಗದ್ದಲ,દૂષિત
ಗಲ್ಲಿಗೇರಿಸು,ગમાણ
ಮ್ಯಾಂಡ್ರೋವ್,મેલગ્રોવ
ಕುರಿಮರಿ,માનવશલના માપક
ಕುರಿಮರಿ,માનવશલના માપક
ಮಾಂಟಿಸ್ಸಾ (ಲಾಗರಿಥಮ್ನ),મન્ટિસા (લોગરીધમનો)
ಗೊಬ್ಬರ,ખાતર
ಗೊಬ್ಬರ,ખાતર
ಅಂಚಿನ,સીમાંત
ಸ್ವಲ್ಪ ವೆಚ್ಚ,સીમાંત ખર્ચ
ಸಮಗ್ರ ಭೂಮಿ,સીમાંત જમીન
ಕನಿಷ್ಠ ಉತ್ಪನ್ನ,સીમાંત ઉત્પાદન
ಅಂಚು,સીમાંત વળતર
ಸಮುದ್ರ,દરિયાઇ
ಗುರುತು (ಆನುವಂಶಿಕ),માર્કર (આનુવંશિક)
ಮಾರುಕಟ್ಟೆ,બજાર
ಮಾರಾಟವಾಗಬಲ್ಲ,વેચાણક્ષમ
ಮಾರುಕಟ್ಟೆ ಮಾಡಬಹುದಾದ ಹೆಚ್ಚುವರಿ,વેચાણપાત્ર અધિકૃતતા
ಮಾರುಕಟ್ಟೆ ಹೆಚ್ಚುವರಿ,બજારમાં મેળવણી
ಮಾರಾಟ,બજાર
ಜವಳು,માર્શ
ಸಾಮೂಹಿಕ ಹರಿ,સામૂહિક પ્રવાહ
ಸಾಮೂಹಿಕ ಆಯ್ಕೆ,સામૂહિક પસંદગી
ಸಾಮೂಹಿಕ ಮಾಪಕ,સામૂહિક-સંકટપ્રમનોમાક્ષ
ಮಾಸ್ಟಿ,મસ્ત
ತಾಯಿಯ ಆನುವಂಶಿಕತೆ,મામાનો વારસો
ಸಂಯಮ,સમાગમ
ಮೆಟ್ರಿಕ್ ಸಾಮರ್ಥ್ಯ,મેટ્રિક સંભવિત
ಪಕ್ವವಾಗುವಿಕೆ,પરિપક્વતા
ಪ್ರಬುದ್ಧತೆ (ಬೆಳೆ),પરિપક્વતા (પાક)
ಲಭ್ಯವಿರುವ ಗರಿಷ್ಠ ನೀರು,મહત્તમ ઉપલબ્ધ પાણી
ಗರಿಷ್ಠ ಬೆಳೆ,મહત્તમ પાક
ಗರಿಷ್ಠ ಶೇಷ ಮಿತಿ,મહત્તમ અવશેષ મર્યાદા
ಗರಿಷ್ಠ ಸುಸ್ಥಿರ ಇಳುವರಿ,મહત્તમ ટકાઉ ઉપજ
ಗರಿಷ್ಠ ಥರ್ಮಮೀಟರ್,મહત્તમ થર્મોમાપક
ಗರಿಷ್ಠ ನೀರು ಹಿಡುವಳಿ ಸಾಮರ್ಥ್ಯ,મહત્તમ પાણી -ધારણ ક્ષમતા
ಹುಲ್ಲುಗಾವಲು,ઘાસનો ઓર્કાર્ડિંગ
ಅಕ್ಕ,ભ્રામક
ಸರಾಸರಿ ವಿಚಲನ,સરેરાશ વિચલન
ಸರಾಸರಿ ಜೀವನ (ಪರಮಾಣು),મીન લાઇફ (પરમાણુ)
ಸರಾಸರಿ ಸಮುದ್ರ ಮಟ್ಟ,દરિયાઇ સપાટી
ಸರಾಸರಿ ಚದರ,સરેરાશ ચોરસ
ಅಳತೆ,માપ
ಅಳತೆ,માપ
ಯಂತ್ರದ,યાંત્રિક
ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ (ಮಣ್ಣು),યાંત્રિક વિશ્લેષણ (માટી)
ಯಾಂತ್ರಿಕ ಪ್ರತಿರೋಧ,યાંત્રિક અવરોધ
ಯಾಂತ್ರಿಕೃತ ಕೃಷಿ,યંત્ર -ખેતી
ಮಧ್ಯಮ,મધ્યમ
Plantಷಧಿ,Inalષધ
ಮೆಡಿಟರೇನಿಯನ್ ಹವಾಮಾನ,ભૂમધ્ય આબોહવા
ಮೆಗಾಗಮೆಟೋಜೆನೆಸಿಸ್,મેગાગામેટોજેનેસિસ
ಮೆಗಾಸ್ಪೊರಾಂಜಿಯ,મેગાસ્પોરંગિયા
ಮೆಗಾಸ್ಪೋರ್ (ಮ್ಯಾಕ್ರೋಸ್ಪೋರ್),મેગાસ્પોર (મેક્રોસ્પોર)
ಮಹಾಗಶೂಲೆ,મેગાસ્પોજેનેનેતિયો
ಮೈಯಾಸೆ,મેયોસિસ
ಕರಗಿದ ಮಣ್ಣು,ખુશામત
ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ,ડીએનએ
ಪೊರೆಯ ಫಿಲ್ಟರ್,પટલ ફિલ્ટર
ಮೆಂಡೆಲಿಯನ್ ಆನುವಂಶಿಕತೆ,મેન્ડેલિયન વારસો
ಮೆಂಡೆಲಲೀಕರಣ,સુધારણા
ಮೆಂಡೆಲ್ ಅವರ ಆನುವಂಶಿಕ ನಿಯಮ,વારસાના મેન્ડેલનો કાયદો
ಸರಕು,વેપારી
ಪಾದರಸ,પારો
ವರ್ಧನೋತಕ,ઉદ્ધત
ಮಣ್ಣು,મેસોક્લાઇમેટ
ಮಾಸು,મેસોોડર્મ
ಹಠಾತ್ತ,મેસોફિલ
ಮಸಿ,મેસોફાઇટ
ಕೊಳೆತ ರಂಧ್ರಗಳು,મેસો
ಪಥ,મેસોસ્ફિયર
ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ (ಎಂ-ಆರ್ಎನ್ಎ),મેસેંજર આર.એન.એ.
ಚಯಾಪಚಯ,ચયાપચય
ಚಯಾಪಚಯಿಗಳು,ચયાપટ
ಲೋಹದ ಅಣೆಕಟ್ಟು,ધાતુનું બચ્ચું
ರೂಪಾಂತರದ ಬಂಡೆಗಳು,રૂપક ખડકો
ರೂಪಾಂತರ,રૂપરેખા
ರೂಪಕ,આવરણ
ಸಮನಗೈ,મેટ્રાસ્ટ્રસ
ಮೆಟಾಕ್ಸೇನಿಯಾ,ચિત્તાકર્ષણ
ಹವಾಮಾನಶಾಸ್ತ್ರ,હવામાનશાસ્ત્ર
ಮೆಥೆಮೊಗ್ಲೋಬಿನೆಮಿಯಾ,મેથેમોગ્લોબીનેમિયા
ವಿಧಾನ ಪ್ರದರ್ಶನ,પદ્ધતિનું પ્રદર્શન
ಮೈಕಾ,માઇકલ
ಸೂಕ್ಷ್ಮ ಜಲಾನಯನ,સૂક્ષ્મ બેસિન
ಮೈಕ್ರೋ ಪ್ರಾಣಿಗಳು,સૂક્ષ્મ પ્રાણીસૃષ્ટિ
ಸೂಕ್ಷ್ಮಜೀವಿ,જીવાણુ
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಜೀವರಾಶಿ ಇಂಗಾಲ,સુક્ષ્મજીવાણુ બાયોમાસ કાર્બન
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಅವನತಿ,સૂક્ષ્મ -અધોગતિ
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಕೀಟನಾಶಕ,સૂક્ષ્મ જંતુનાશક
ಸೂಕ್ಷ್ಮ ಜೀವವಿಜ್ಞಾನ,સૂક્ષ્મ -વિજ્iologyાન
ಸೂಕ್ಷ್ಮಜೀವಿ,સૂક્ષ્મ રોગને લગતું
ಮೈಕ್ರೋ ಗಲಿimateೇದ,માઇશારિક
ಸೂಕ್ಷ್ಮ ಪರಿಸರ,સૂક્ષ્મ પર્યાવરણ
ಮೈಕ್ರೋಫ್ಲೋರಾ,માઇક્રોફલોરા
ಮೈಕ್ರೋಜೀಟಜನಿಸ್,માદક દ્રવ્યો
ಮೈಕ್ರೋ ಇರಿಗೇಷನ್,માઇક્રોરોઇરીગેશન
ಮೈಕ್ರೋಮೀಟ ವಿಜ್ಞಾನ,માઇક્રોમીટ્રોલોજી
ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ,સુક્ષ્મસૃષ્ટિ
ಮೈಕ್ರೋಪ್ಲಾಟ್,માઇક્રોપ્લોટ
ಸೂಕ್ಷ್ಮ,સુક્ષ્મસજીવો
ಮೈಕ್ರೋ ಪಲಾಯನ,સુક્ષ્મસજીવો
ಸೂಕ್ಷ್ಮ ದಹೆ,માઇક્રોસ્કોપી
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,માઇક્રોસ્પોરંજિયમ
ಮೈಕ್ರೋಸ್ಪೋರ್ ಸಂಸ್ಕೃತಿ,સૂક્ષ્મ -સંસ્કૃતિ
ಮೈಕ್ರೋಸ್ಪೋರ್ ಮದರ್ ಸೆಲ್,માઇક્રોસ્પોર મધર કોષ
ಸೂಕ್ಷ್ಮ ಪಾಲನ,સુધર્કિમાદ
ಮೈಕ್ರೋ ಚಿತ್ರ,માઇક્રોટોમ
ಸೂಕ್ಷ್ಮ ಸಂಯೋಜನೆ,માઇક્રોટોપ્રાફી
ಮಧ್ಯ season ತುವಿನ ತಿದ್ದುಪಡಿ,મધ્ય સીઝન-સુધારણા
ವಲಸೆ,સ્થળાંતર
ಹಾಲಿನ ಧಾನ್ಯದ ಹಂತ,અનાજનું તબક્કો
ಹಣ್ಣಿನಲ್ಲಿ,મિલેપેડ
ರಾಗೆಗಳು,બાજરી
ಮಿಲ್ಲಿಂಗ್ ಚೇತರಿಕೆ,મિલિંગ વસૂલાત
ಗಿರಣಿ,મિલિંગ
ಖನಿಜ ಪೋಷಣೆ,ખનિજ પોષણ
ಖನಿಜ ಮಣ್ಣು,ખનિજ માટી
ಖನಿಜೀಕರಣ,ખનિજકરણ
ಖನಿಜಗಳು,ખનીજ
ಕನಿಷ್ಠ ಥರ್ಮಮಮೀಟರ್,લઘુત્તમ થર્મોમાપક
ಕನಿಷ್ಠ ಬೇಸಾಯ,લઘુત્તમ ખેતી
ಸಣ್ಣ ಬೆಳೆಗಳು,સામાન્ય પાક
ಮಿಯೋಟಿಕ್ ಸೂಚಿಕೆ,Mાળ
ಮಿಸ್ಸನ್ಸ್ ರೂಪಾಂತರ,ગેરસમજ
ಮಂಜು ನೀರಾವರಿ,ઝાકળ સિંચાઈ
ಮಂಜು,ઝાકળ
ಮೈಟೊಕಾಂಡ್ರಿಯ,માઇટોકોન્ડ્રિયા
ಮೈತ್ರಿ,ખેલ
ಮಿಟ್ಸ್ಕರ್ಲಿಚ್ ಕಾನೂನು,મિત્ચરલિચનો કાયદો
ಮಿಶ್ರಿತ,મિશ્ર પાક
ಮಿಶ್ರ ಕೃಷಿ,મિશ્ર ખેતી
ಮಿಶ್ರ ಗೊಬ್ಬರ,મિશ્ર ખાતર
ಮಿಶ್ರ ಮೇಯಿಸುವ,મિશ્ર ચરાઈ
ಮಿಶ್ರ ಸ್ವಾರ್ಡ್,મિશ્રિત સ્વરડ
ಮಾದರಿ,નમૂનો
ರೂಪಾಂತರ,મોડેલિંગ
ಮಾರ್ಪಡಿಸಿದ ವಾತಾವರಣ ಪ್ಯಾಕೇಜಿಂಗ್,ફેરફાર કરેલ વાતાવરણ પેકેજિંગ
ತೇವಾಂಶ ಲಭ್ಯತೆ ಸೂಚ್ಯಂಕ,ભેજ ઉપલબ્ધતા અનુક્રમણિકા
ತೇವಾಂಶದ ಕೊರತೆ ಸೂಚ್ಯಂಕ,ભેજની ખાધની સૂચિ
