English,Punjabi
Mission,ਮਿਸ਼ਨ
Mission,ਮਿਸ਼ਨ
Mission,ਮਿਸ਼ਨ
Mixed race,ਮਿਸ਼ਰਤ ਦੌੜ
modern history,ਆਧੁਨਿਕ ਇਤਿਹਾਸ
Modus vivendi,ਵਿਧੀ ਵਿਵੇਂਡੀ
Monachism,ਮੋਨਾਚਿਜ਼ਮ
Monarch,ਮੋਨਾਰਕ
Monarch,ਮੋਨਾਰਕ
Monarchism,ਰਾਜਸ਼ਾਹੀਵਾਦ
Monarchism,ਰਾਜਸ਼ਾਹੀਵਾਦ
Monarchist,ਰਾਜਸ਼ਾਹੀ
Monarchy,ਰਾਜਸ਼ਾਹੀ
Monastery,ਮੱਠ
Monastery,ਮੱਠ
Monastery,ਮੱਠ
Monasticism,ਮੱਠਵਾਦ
Monasticism,ਮੱਠਵਾਦ
Monk,ਭਿਕਸ਼ੂ
Mother country,ਮਾਤਾ ਦੇਸ਼
Motherland,ਮਾਤ ਭੂਮੀ
Mother of Parliaments,ਸੰਸਦਾਂ ਦੀ ਮਾਂ
Muckrakers,ਮੁਕਰਕਰਸ
Mummy,ਮੰਮੀ
Museum,ਅਜਾਇਬ ਘਰ
Musket,ਮਸਕਟ
Musketeer,ਮਸਕਟੀਅਰ
Musketry,ਮਸਕੈਟਰੀ
Musketry,ਮਸਕੈਟਰੀ
Muster master,ਮਾਸਟਰ ਮਾਸਟਰ
Muster-roll,ਮਸਟਰ-ਰੋਲ
Muster-roll,ਮਸਟਰ-ਰੋਲ
Mutiny,ਬਗਾਵਤ
Mutiny Act,ਬਗਾਵਤ ਐਕਟ
Mystery ship,ਰਹੱਸਮਈ ਜਹਾਜ਼
Narrative,ਬਿਰਤਾਂਤ
Nation,ਕੌਮ
Native,ਮੂਲ
Native state,ਮੂਲ ਰਾਜ
Naturalism,ਕੁਦਰਤਵਾਦ
Natural rights,ਕੁਦਰਤੀ ਅਧਿਕਾਰ
Nazi,ਨਾਜ਼ੀ
Nazi revolution,ਨਾਜ਼ੀ ਇਨਕਲਾਬ
Nazism,ਨਾਜ਼ੀਵਾਦ
Near East,ਪੂਰਬ ਦੇ ਨੇੜੇ
Negro,ਨੀਗਰੋ
Negrophil,ਨੇਗਰੋਫਿਲ
Negrophilism,ਨੇਗਰੋਫਿਲਿਜ਼ਮ
Negrophobia,ਨੇਗਰੋਫੋਬੀਆ
Neutral,ਨਿਰਪੱਖ
Neutral country,ਨਿਰਪੱਖ ਦੇਸ਼
New Deal,ਨਵੀਂ ਡੀਲ
New World,ਨਵੀਂ ਦੁਨੀਆਂ
Nobility,ਕੁਲੀਨਤਾ
Noble,ਨੇਕ
Noble,ਨੇਕ
Nomad,ਨਾਮਵਰ
Nomadic horde,ਖਾਨਾਬਦੋਸ਼ ਭੀੜ
Nomadism,ਖਾਨਾਬਦੋਸ਼
Non-aggression pact,ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ
Non-aggression treaty,ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ
Non-belligerent state,ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ
Non-co-operation,ਅਸਹਿਯੋਗ
Non co-operation movement,ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ
Obverse,ਉਲਟ
Obverse,ਉਲਟ
Ochlocracy (=mobocracy),ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ)
Ochlocrat,ਓਕਲੋਕ੍ਰੇਟ
Official document,ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼
Old world,ਪੁਰਾਣੀ ਦੁਨੀਆਂ
Oligarchy,ਕੁਲੀਨਤਾ
Onslaught,ਹਮਲਾ
Open negotiation,ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ
Open question,ਖੁੱਲ੍ਹਾ ਸਵਾਲ
Open records,ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ
Orient,ਪੂਰਬੀ
Orientalism,ਪੂਰਬੀਵਾਦ
Orientalism,ਪੂਰਬੀਵਾਦ
Orientalist,ਪੂਰਬੀ
Origin,ਮੂਲ
Origin,ਮੂਲ
Orthography,ਆਰਥੋਗ੍ਰਾਫੀ
Outbreak of hostilities,ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ
Out-post,ਆਊਟ-ਪੋਸਟ
Over-lord,ਅਪਰ-ਪ੍ਰਭੂ
Over-ride,ਓਵਰ-ਰਾਈਡ
Over-ride,ਓਵਰ-ਰਾਈਡ
Pagan,ਮੂਰਤੀ
Pagan,ਮੂਰਤੀ
Paganism,ਮੂਰਤੀਵਾਦ
Paganism,ਮੂਰਤੀਵਾਦ
Pagoda,ਪਗੋਡਾ
Pagoda,ਪਗੋਡਾ
Pagoda,ਪਗੋਡਾ
Palace intrigues,ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ
Palatinate,ਪੈਲੇਟਿਨੇਟ
Palm-leaf,ਤਾੜ-ਪੱਤੀ
Palm Sunday,ਪਾਮ ਐਤਵਾਰ
Panegyrist,ਪੈਨੇਗਰਿਸਟ
Panic,ਘਬਰਾਹਟ
Panic,ਘਬਰਾਹਟ
Panic-monger,ਘਬਰਾਉਣ ਵਾਲਾ
Papacy,ਪੋਪਸੀ
Papacy,ਪੋਪਸੀ
Papacy,ਪੋਪਸੀ
Papacy,ਪੋਪਸੀ
Papal bull,ਪਾਪਲ ਬਲਦ
Papalism,ਪੋਪਵਾਦ
Papalism,ਪੋਪਵਾਦ
Papalist,ਪੋਪਵਾਦੀ
Papal state,ਪੋਪ ਰਾਜ
Papism (=papistry),ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ)
Papist,ਪਾਪੀ
Papyrus,ਪਪਾਇਰਸ
Parable,ਦ੍ਰਿਸ਼ਟਾਂਤ
Paramount,ਸਰਬੋਤਮ
Paramountcy (=paramount power),ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ)
Paramount lady,ਸਰਬੋਤਮ ਇਸਤਰੀ
Paramount lord,ਪਰਮ-ਪ੍ਰਭੂ
Parchment,ਪਰਚਮ
Parchment,ਪਰਚਮ
Parchment,ਪਰਚਮ
Pardon,ਮਾਫ਼ ਕਰਨਾ
Parleys,ਪਾਰਲੇ
Parleys,ਪਾਰਲੇ
Parliament (=parlement),ਸੰਸਦ (=ਸੰਸਦ)
Parliament,ਸੰਸਦ
Parliament,ਸੰਸਦ
Parliament,ਸੰਸਦ
Parliament Act,ਸੰਸਦ ਐਕਟ
Parliamentarian,ਸੰਸਦ ਮੈਂਬਰ
Parliamentarian,ਸੰਸਦ ਮੈਂਬਰ
Parliamentary agent,ਸੰਸਦੀ ਏਜੰਟ
Parnellism,ਪਾਰਨੇਲਿਜ਼ਮ
Parole,ਪੈਰੋਲ
Parole,ਪੈਰੋਲ
Parricide,ਪੈਰੀਸਾਈਡ
Parricide,ਪੈਰੀਸਾਈਡ
Partisan,ਪੱਖਪਾਤੀ
Partisan,ਪੱਖਪਾਤੀ
Partisan,ਪੱਖਪਾਤੀ
Pass,ਪਾਸ
Pass word (=watch word),ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ)
Patriarch,ਪਤਿਤ
Patriarchs,ਪਤਿਤ
Patrician,ਪੈਟਰੀਸ਼ੀਅਨ
Patrimony,ਪਤਿਤ
Pax Britannica,ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ
Pax Romana,ਪੈਕਸ ਰੋਮਾਣਾ
Pedigree,ਵੰਸ਼
Pedigree,ਵੰਸ਼
Pedigreed person,ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ
Peer,ਪੀਰ
Peer,ਪੀਰ
Peerage,ਪੀਰੇਜ
Peerage,ਪੀਰੇਜ
Peerage,ਪੀਰੇਜ
Peers of Ireland,ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ
Peers of Scotland,ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ
Peninsular Campaign,ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ
Peninsular war,ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ
Pennant,ਪੈਨੈਂਟ
People's Charter (=National Charter),ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ)
People's front (=popular front),ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ)
Perfidy,ਧੋਖਾਧੜੀ
Period,ਮਿਆਦ
Period,ਮਿਆਦ
Periphery,ਪਰੀਫੇਰੀ
Permanent Settlement,ਸਥਾਈ ਬੰਦੋਬਸਤ
Perpetual fief,ਸਦੀਵੀ ਜਾਗੀਰ
Phalanx,ਫਾਲੈਂਕਸ
Phalanx,ਫਲੈਂਕਸ
Phraoh,ਫਰੌਨ
Pictogram,ਪਿਕਟੋਗ੍ਰਾਮ
Pictograph,ਪਿਕਟੋਗ੍ਰਾਫ
Pictograph,ਪਿਕਟੋਗ੍ਰਾਫ
Pilgrim,ਤੀਰਥ
Pilgrim fathers,ਸ਼ਰਧਾਲੂ ਪਿਤਾ
Pillage,ਲੁੱਟ
Pillage,ਲੁੱਟ
Pillar,ਥੰਮ੍ਹ
Pillar Edicts (of Ashoka),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
Pillar Edicts (of Ashoka),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
Pillar Edicts (of Ashoka),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
Pirate,ਸਮੁੰਦਰੀ ਡਾਕੂ
Pirate,ਸਮੁੰਦਰੀ ਡਾਕੂ
Pitched battle,ਖੜੀ ਲੜਾਈ
Plot,ਪਲਾਟ
Polis,ਪੋਲਿਸ
Polis,ਪੋਲਿਸ
Politarch,ਰਾਜਨੀਤਿਕ
Political Agent,ਸਿਆਸੀ ਏਜੰਟ
Political asylum,ਸਿਆਸੀ ਸ਼ਰਨ
Political Resident,ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ
Political terrorism,ਸਿਆਸੀ ਅੱਤਵਾਦ
Poll tax,ਪੋਲ ਟੈਕਸ
Pontoon,ਪੋਂਟੂਨ
Premier,ਪ੍ਰੀਮੀਅਰ
Premier,ਪ੍ਰੀਮੀਅਰ
Premiership,ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ
Presidency,ਪ੍ਰਧਾਨਗੀ
Presidency,ਪ੍ਰਧਾਨਗੀ
President,ਪ੍ਰਧਾਨ
President,ਪ੍ਰਧਾਨ
Presidium,ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ
Prime Minister,ਪ੍ਰਧਾਨ ਮੰਤਰੀ
Primogeniture,ਪ੍ਰਿਮੋਜਨੀਚਰ
Prince,ਪ੍ਰਿੰ
Prince,ਪ੍ਰਿੰ
Prince Bishop,ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ
Prince Consort,ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ
Prince Regent,ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ
Pince regnant,ਪਿੰਸ ਰੀਗਨੈਂਟ
Princess Regent,ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ
Princess Royal,ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ
Principality,ਰਿਆਸਤ
Principality,ਰਿਆਸਤ
Principality,ਰਿਆਸਤ
Prize,ਇਨਾਮ
Prize,ਇਨਾਮ
Prize money,ਇਨਾਮੀ ਰਕਮ
Professional soldier,ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ
Promise,ਵਾਅਦਾ
Promontory fort,ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ
Protectorate,ਰੱਖਿਅਕ
Protectorate,ਰੱਖਿਅਕ
Protectorate,ਰੱਖਿਅਕ
Protégé,ਪ੍ਰੋਟੇਜ
Provenance,ਉਪਦੇਸ਼
Provenance,ਉਪਦੇਸ਼
Provenance system,ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ
Pro-zionist,ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ
Public enemy,ਜਨਤਕ ਦੁਸ਼ਮਣ
Public enemy,ਜਨਤਕ ਦੁਸ਼ਮਣ
Punctations,ਵਿਰਾਮ
Punic wars,ਪੁਨਿਕ ਯੁੱਧ
Puritan,ਪਿਉਰਿਟਨ
Putsch,ਪੁਸ਼
Quadriga,ਕਵਾਡਰਿਗਾ
Quadruple alliance,ਚੌਗੁਣਾ ਗਠਜੋੜ
Quaker,ਕਵੇਕਰ
Queen,ਰਾਣੀ
Queen consort,ਰਾਣੀ ਪਤਨੀ
Queen dowager,ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ
Queendom,ਮਹਾਰਾਣੀ
Queendom,ਮਹਾਰਾਣੀ
Queen mother,ਰਾਣੀ ਮਾਂ
Queen regnant,ਰਾਣੀ ਰਾਜੀ
Quisling,ਕੁਇਜ਼ਲਿੰਗ
Quisling,ਕੁਇਜ਼ਲਿੰਗ
Quit rent,ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ
Quiver,ਕੰਬਣੀ
Quo warranto,ਵਾਰੰਟੋ
Race,ਦੌੜ
Racial supremacy,ਨਸਲੀ ਸਰਵਉੱਚਤਾ
Rack,ਰੈਕ
Rack,ਰੈਕ
Raid,ਛਾਪਾ ਮਾਰਿਆ
Raid,ਛਾਪਾ ਮਾਰਿਆ
Rampart,ਰਾਮਪਾਰਟ
Rampart,ਰਾਮਪਾਰਟ
Ransack,ਲੁੱਟ
Ransom,ਰਿਹਾਈ
Ransom,ਰਿਹਾਈ
Ravage,ਤਬਾਹੀ
Ravages,ਤਬਾਹੀ
Realm,ਖੇਤਰ
Rear guard,ਪਿਛਲਾ ਗਾਰਡ
Rear guard action,ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ
Rebel,ਬਾਗੀ
Rebellion,ਬਗਾਵਤ
Recognition of insurgency,ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ
Reconduction,ਰੀਕੰਡਕਸ਼ਨ
Reconnaissance,ਪੁਨਰ ਖੋਜ
Reconstruction,ਪੁਨਰ ਨਿਰਮਾਣ
Record,ਰਿਕਾਰਡ
Record office,ਰਿਕਾਰਡ ਦਫਤਰ
Record retirement,ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ
Red shirts,ਲਾਲ ਕਮੀਜ਼
Reformation,ਸੁਧਾਰ
Refugee,ਸ਼ਰਨਾਰਥੀ
Regalia,ਰੀਗਾਲੀਆ
Regalia,ਰੀਗਾਲੀਆ
Regalia,ਰੀਗਾਲੀਆ
Regency,ਰੀਜੈਂਸੀ
Regent,ਰੀਜੈਂਟ
Regent queen,ਰੀਜੈਂਟ ਰਾਣੀ
Regicide,Regicide
Regicides,ਰੈਜੀਸਾਈਡਸ
Regime,ਸ਼ਾਸਨ
Regime,ਸ਼ਾਸਨ
Region,ਖੇਤਰ
Regnal year,ਰੀਜਨਲ ਸਾਲ
Regnant,ਰੀਗਨੈਂਟ
Regnum,ਰੈਗਨਮ
Reich,ਰੀਚ
Reign,ਰਾਜ ਕਰੋ
Reign,ਰਾਜ ਕਰੋ
Reigning family,ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ
Reign of terror,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
Reign of terror,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
Reinforce,ਮਜ਼ਬੂਤ
Reinforcement,ਮਜ਼ਬੂਤੀ
Reinstatement,ਬਹਾਲੀ
Reinvest,ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ
Relay post,ਰੀਲੇਅ ਪੋਸਟ
Relay route,ਰੀਲੇਅ ਰੂਟ
Relay system,ਰੀਲੇਅ ਸਿਸਟਮ
Release,ਜਾਰੀ ਕਰੋ
Release,ਜਾਰੀ ਕਰੋ
Renunciation,ਤਿਆਗ
Renunciation,ਤਿਆਗ
Repertory (=inventory),ਰੀਪਰਟਰੀ (=ਸੂਚੀ)
Repository,ਰਿਪੋਜ਼ਟਰੀ
Repository,ਰਿਪੋਜ਼ਟਰੀ
Republic,ਗਣਤੰਤਰ
Republic Day,ਗਣਤੰਤਰ ਦਿਵਸ
Rescript,ਰੀਸਕ੍ਰਿਪਟ
Rescript,ਰੀਸਕ੍ਰਿਪਟ
Resident,ਨਿਵਾਸੀ
Restoration,ਬਹਾਲੀ
Resurrection,ਪੁਨਰ-ਉਥਾਨ
Resurrection,ਪੁਨਰ-ਉਥਾਨ
Retreat,ਪਿੱਛੇ ਹਟਣਾ
Reverse (of a coin),ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ)
Revolt,ਬਗਾਵਤ
Revolution,ਇਨਕਲਾਬ
"Revolution, French","ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ"
Revolution Glorious,ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ
"Revolution, Industrial","ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ"
Rising,ਵਧ ਰਿਹਾ ਹੈ
Rotten-borough,ਰਟਨ-ਬੋਰੋ
Rough Riders,ਰਫ ਰਾਈਡਰਜ਼
Round-heads,ਗੋਲ-ਸਿਰ
Rout,ਰੂਟ
Royal audience,ਸ਼ਾਹੀ ਦਰਸ਼ਕ
Royal charter,ਸ਼ਾਹੀ ਚਾਰਟਰ
Royal crest,ਰਾਇਲ ਕਰੈਸਟ
Royal crest,ਰਾਇਲ ਕਰੈਸਟ
Royal decree,ਸ਼ਾਹੀ ਫ਼ਰਮਾਨ
Rubric,ਰੁਬਰਿਕ
Ruins,ਖੰਡਰ
Runner,ਦੌੜਾਕ
Sabotage,ਸਾੜ-ਫੂਕ
Sabre,ਸਾਬਰ
Sabres,ਸਾਬਰ
Sacrifice,ਕੁਰਬਾਨੀ
Sacrifice,ਕੁਰਬਾਨੀ
Sacrifice,ਕੁਰਬਾਨੀ
Safe conduct,ਸੁਰੱਖਿਅਤ ਆਚਰਣ
Safeguard,ਸੁਰੱਖਿਆ
Safeguard,ਸੁਰੱਖਿਆ
Safeguarding duties,ਸੁਰੱਖਿਆ ਦੇ ਫਰਜ਼
Sally,ਸੈਲੀ
Sally-port,ਸੈਲੀ-ਪੋਰਟ
Sceptre,ਰਾਜਦੰਡ
Scimitar,ਸਿਮੀਟਰ
Second estate,ਦੂਜੀ ਜਾਇਦਾਦ
Sect,ਸੰਪਰਦਾ
Sect,ਸੰਪਰਦਾ
Seizure,ਦੌਰਾ
Seizure,ਦੌਰਾ
Senate,ਸੈਨੇਟ
Senate,ਸੈਨੇਟ
Senate,ਸੈਨੇਟ
Senate,ਸੈਨੇਟ
Serf (=bordar or villein),ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ)
Serf (=bordar or villein),ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ)
Serfdom (serfhood or serfage),ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ)
Serfdom (serfhood or serfage),ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ)
Shadow king,ਸ਼ੈਡੋ ਰਾਜਾ
Ship Money,ਪੈਸੇ ਭੇਜੋ
Shock troops (=storm troops),ਸਦਮਾ ਫੌਜਾਂ (= ਤੂਫਾਨ ਫੌਜਾਂ)
Short Parliament,ਛੋਟੀ ਸੰਸਦ
Skirmish,ਝੜਪ
Slave,ਗੁਲਾਮ
Slavery,ਗੁਲਾਮੀ
Slavery,ਗੁਲਾਮੀ
Soldier statesman,ਸਿਪਾਹੀ ਰਾਜਨੇਤਾ
Spear,ਬਰਛੀ
Spear-head,ਬਰਛੀ—ਸਿਰ
Sphere,ਗੋਲਾ
Sphragistics,ਸਫ੍ਰੈਗਿਸਟਿਕਸ
Spoils system,ਸਿਸਟਮ ਨੂੰ ਵਿਗਾੜਦਾ ਹੈ
Squire,ਸਕਵਾਇਰ
Squire,ਸਕਵਾਇਰ
Squirearchy,ਸਕਵਾਇਰਚਾਰੀ
Squirearchy,ਸਕਵਾਇਰਚਾਰੀ
Standard,ਮਿਆਰੀ
Standard-bearer,ਮਿਆਰੀ-ਦਾਤਾ
Standing army,ਖੜੀ ਫੌਜ
Standing orders,ਸਥਾਈ ਆਦੇਸ਼
Standing orders,ਸਥਾਈ ਆਦੇਸ਼
Statesman,ਸਟੇਟਸਮੈਨ
Stone inscription,ਪੱਥਰ ਦਾ ਸ਼ਿਲਾਲੇਖ
Storm troops,ਤੂਫ਼ਾਨ ਫ਼ੌਜ
Stratagem,ਰਣਨੀਤੀ
Strategy,ਰਣਨੀਤੀ
Strategy,ਰਣਨੀਤੀ
Strategy,ਰਣਨੀਤੀ
Stratocracy,ਸਟਰੈਟੋਕਰੇਸੀ
Strife,ਝਗੜਾ
Strife,ਝਗੜਾ
Strong hold,ਮਜ਼ਬੂਤ ਪਕੜ
Strong hold,ਮਜ਼ਬੂਤ ਪਕੜ
Subsidiary talliance,ਸਹਾਇਕ ਟੈਲਾਇੰਸ
Succession,ਉਤਰਾਧਿਕਾਰ
Successor,ਉੱਤਰਾਧਿਕਾਰੀ
Suffrage,ਮੱਤਭੇਦ
Suffragist,ਮਤਦਾਤਾ
Sultanate,ਸਲਤਨਤ
Sultanate period,ਸਲਤਨਤ ਦੀ ਮਿਆਦ
Surrender,ਸਮਰਪਣ
Suzerain,ਸੁਜ਼ਰੇਨ
Suzerain state,ਸੁਜ਼ਰੇਨ ਰਾਜ
Swordsman,ਤਲਵਾਰਬਾਜ਼
Tammany Society,ਟੈਮਨੀ ਸੋਸਾਇਟੀ
Tempered sword,ਗੁੱਸੇ ਵਾਲੀ ਤਲਵਾਰ
Tenant,ਕਿਰਾਏਦਾਰ
Tenant,ਕਿਰਾਏਦਾਰ
Territory,ਖੇਤਰ
Territory,ਖੇਤਰ
Territory government,ਖੇਤਰੀ ਸਰਕਾਰ
Terrorism,ਅੱਤਵਾਦ
Third estate,ਤੀਜੀ ਜਾਇਦਾਦ
Three estates,ਤਿੰਨ ਜਾਇਦਾਦਾਂ
Toll,ਕਰ
Toll house,ਟੋਲ ਹਾਊਸ
Tomb,ਕਬਰ
Tory,ਟੋਰੀ
Totem,ਟੋਟੇਮ
Tower,ਟਾਵਰ
Tower,ਟਾਵਰ
Tower of victory,ਜਿੱਤ ਦਾ ਟਾਵਰ
Traitor,ਗੱਦਾਰ
Treachery,ਧੋਖੇਬਾਜ਼ੀ
Treason,ਦੇਸ਼ਧ੍ਰੋਹ
Treaty,ਸੰਧੀ
Trial by battle (=trail by combat),ਲੜਾਈ ਦੁਆਰਾ ਅਜ਼ਮਾਇਸ਼ (=ਲੜਾਈ ਦੁਆਰਾ ਪਗਡੰਡੀ)
Tribute,ਸ਼ਰਧਾਂਜਲੀ
Tribute,ਸ਼ਰਧਾਂਜਲੀ
Tribute land,ਸ਼ਰਧਾਂਜਲੀ ਜ਼ਮੀਨ
Triple alliance,ਤੀਹਰਾ ਗਠਜੋੜ
Triple entente,ਤ੍ਰੈ ਗੁਣ
Triumph,ਜਿੱਤ
Triumph,ਜਿੱਤ
Turmoil,ਗੜਬੜ
Tyrannicide,ਜ਼ਾਲਮ
Tyrannicide,ਜ਼ਾਲਮ
Tyranny,ਜ਼ੁਲਮ
Tyranny,ਜ਼ੁਲਮ
Tyrant,ਜ਼ਾਲਮ
Uhlan,ਉਹਲਾਨ
Ukase,ਉਕਾਸੇ
Ukase,ਉਕਾਸੇ
Ulema,ਉਲੇਮਾ
Ultimatum,ਅਲਟੀਮੇਟਮ
Ultimatum,ਅਲਟੀਮੇਟਮ
Uncle sam,ਅੰਕਲ ਸੈਮ
Under-king,ਅਧੀਨ-ਰਾਜੇ
United Irishmen,ਸੰਯੁਕਤ ਆਇਰਿਸ਼ਮੈਨ
United Nations,ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ
United Provinces,ਸੰਯੁਕਤ ਸੂਬੇ
United Provinces,ਸੰਯੁਕਤ ਸੂਬੇ
Univallated fort,ਵਿਲੱਖਣ ਕਿਲਾ
Universal monarch,ਯੂਨੀਵਰਸਲ ਰਾਜਾ
Universal suffrage,ਯੂਨੀਵਰਸਲ ਮਤਾ
Uprising,ਵਿਦਰੋਹ
Usurpation,ਹੜੱਪਣਾ
Usurper,ਹੜੱਪਣ ਵਾਲਾ
Utopia,ਯੂਟੋਪੀਆ
Vandal,ਵੰਦਲ
Vandalism,ਬਰਬਾਦੀ
Vanguard,ਵੈਨਗਾਰਡ
Vanguard,ਵੈਨਗਾਰਡ
Vanguard,ਵੈਨਗਾਰਡ
Varangian,ਵਾਰੰਜੀਅਨ
Varangian guard,ਵਾਰੰਜੀਅਨ ਗਾਰਡ
Vassal,ਵਾਸਲ
Vassal,ਵਾਸਲ
Vassal state,ਵਾਸਲ ਰਾਜ
Vatican Council,ਵੈਟੀਕਨ ਕੌਂਸਲ
Vessel,ਜਹਾਜ਼
Vessel,ਜਹਾਜ਼
Vessel,ਜਹਾਜ਼
Vice-king,ਉਪ-ਰਾਜੇ
Viceroy,ਵਾਇਸਰਾਏ
Viceroyalty=viceroyship,ਵਾਇਸਰਾਏਲਟੀ = ਵਾਇਸਰਾਇਟੀ
Victor,ਵਿਕਟਰ
Victory,ਜਿੱਤ
Villein,ਵਿਲੀਨ
Voyage,ਯਾਤਰਾ
Vulnerable fortress,ਕਮਜ਼ੋਰ ਕਿਲ੍ਹਾ
Wall painting,ਕੰਧ ਚਿੱਤਰਕਾਰੀ
Wall painting,ਕੰਧ ਚਿੱਤਰਕਾਰੀ
War,ਜੰਗ
War-lord,ਯੁੱਧ-ਪ੍ਰਭੂ
Warrior,ਯੋਧਾ
Warrior,ਯੋਧਾ
Warrior,ਯੋਧਾ
Warship,ਜੰਗੀ ਜਹਾਜ਼
Watch-word,ਪਹਿਰਾ-ਸ਼ਬਦ
Welfare state,ਕਲਿਆਣਕਾਰੀ ਰਾਜ
Welfare Work,ਭਲਾਈ ਕਾਰਜ
Whig,ਵਿਗ
White flag,ਚਿੱਟਾ ਝੰਡਾ
Whitemen's burden,ਗੋਰਿਆਂ ਦਾ ਬੋਝ
World empire,ਵਿਸ਼ਵ ਸਾਮਰਾਜ
World movement,ਵਿਸ਼ਵ ਅੰਦੋਲਨ
World politics,ਵਿਸ਼ਵ ਰਾਜਨੀਤੀ
World power,ਵਿਸ਼ਵ ਸ਼ਕਤੀ
World war,ਵਿਸ਼ਵ ਯੁੱਧ
Wreeker,ਵਿਕਰੇਤਾ
Wrecking amendment,ਵਿਨਾਸ਼ਕਾਰੀ ਸੋਧ
Xenelasis,ਜ਼ੈਨੇਲੇਸਿਸ
Xenophobia,ਜ਼ੈਨੋਫੋਬੀਆ
Yankee,ਯੈਂਕੀ
Yellow jacket,ਪੀਲੀ ਜੈਕਟ
Yellow man,ਪੀਲਾ ਆਦਮੀ
Yellow peril,ਪੀਲਾ ਖ਼ਤਰਾ
Yellow press,ਪੀਲਾ ਪ੍ਰੈਸ
Young Turks,ਨੌਜਵਾਨ ਤੁਰਕ
Zeus,ਜ਼ਿਊਸ
Zionism,ਜ਼ਾਇਓਨਿਜ਼ਮ
Zoroastrianism,ਜੋਰੋਸਟ੍ਰੀਅਨਵਾਦ
