Bengali,Odiya
কী প্যাড,କି ପ୍ୟାଡ୍ |
কী প্যাড,କି ପ୍ୟାଡ୍ |
মূল বাক্যাংশ,ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |
কী পালস,କି ନାଡ
কী খোঁচা,କି ପଞ୍ଚର୍ |
কী সাজানোর,କି ପ୍ରକାର
"1.কী স্ট্রোক, 2.কী স্ট্রোক, 3.কী চাপ","1. କି ଷ୍ଟ୍ରୋକ୍, 2. କି ଷ୍ଟ୍ରୋକ୍, 3. କି ଚାପ |"
ঠিকানা স্থানান্তর কী,ଠିକଣା ସ୍ଥାନାନ୍ତର ଚାବି |
"1. ডিস্ক কী, 2. ডিস্ক কী","1. ଡିସ୍କ କି, 2. ଡିସ୍କ କି |"
ফ্লপি কী,ଫ୍ଲପି କି
টেপ কী,ଟେପ୍ କି
নির্দেশক শব্দ,ମୁଖ୍ୟ ଶବ୍ଦ
"1. লাথি, 2. থাম্প","1. କିକ୍, 2. ଥମ୍ପ୍"
কুটির,ହାଟ
কিলো বিট,କିଲୋ ବିଟ୍ |
গিঁট,ନୋଟ୍
জ্ঞান ভিত্তিক তথ্য সেবা,ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |
জ্ঞান অনুসন্ধান,ଜ୍ଞାନ ଅନୁସନ୍ଧାନ |
জ্ঞান অনুসন্ধান ডাটাবেস,ଜ୍ଞାନ ସନ୍ଧାନ ଡାଟାବେସ୍ |
জ্ঞান প্রকৌশল,ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ
জ্ঞান ব্যবস্থাপনা,ଜ୍ଞାନ ପରିଚାଳନା
জ্ঞান কর্মী,ଜ୍ଞାନ କର୍ମୀ |
ল্যান অ্যাডাপ্টার,ଲାନ୍ ଆଡାପ୍ଟର |
"1.LAN সার্ভার, 2.LAN সার্ভার","1.LAN ସର୍ଭର, 2.LAN ସର୍ଭର |"
LAN কর্মক্ষেত্র,LAN କର୍ମକ୍ଷେତ୍ର |
অনুভূমিক ছবি,ଭୂସମାନ୍ତର ଚିତ୍ର |
"1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ","1. ଭୂସମାନ୍ତର ପ୍ରତିଛବି, 2. ଲ୍ୟାଣ୍ଡସ୍କେପ୍ |"
ভাষা,ଭାଷା
ভাষা প্রশিক্ষক,ଭାଷା ଶିକ୍ଷକ
ভাষা প্রসেসর,ଭାଷା ସଞ୍ଚାଳକ
"1.Language Transferr, 2.Language Translator","1. ଭାଷା ସ୍ଥାନାନ୍ତର, 2. ଭାଷା ଅନୁବାଦକ |"
ল্যাপটপ,ଲାପଟପ୍
ব্যাপক ইন্টিগ্রেশন (LSI),ବିସ୍ତୃତ ଏକୀକରଣ (LSI)
গণ ইন্টিগ্রেশন (LSI),ମାସ ଏକୀକରଣ (LSI)
লেজার,ଲେଜର
লেজার প্রিন্টার,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO),ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO)
স্তর,ସ୍ତର
"ব্লুপ্রিন্ট, বিন্যাস","ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |"
"1. পাতা, 2. পাতা, 3. চিঠি","1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି"
পাতার নোড,ପତ୍ର ନୋଡ୍ |
পাতার দাগ,ପତ୍ର ଦାଗ |
ইজারা,ଲିଜ୍
"1.লিজ চ্যানেল, 2.লিজ সিস্টেম","1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |"
"1. লাইন, 2. লেশ লাইন","1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |"
ন্যূনতম অর্থপূর্ণ বিট shell.sb),ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb)
অন্তত উল্লেখযোগ্য স্কোর,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
"1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম","1. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍, 2. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍ |"
"1. লেমা, 2. উপপাদ্য","1. ଲେମା, 2. ତତ୍ତ୍। |"
চিঠির গুণমান (LQ),ଅକ୍ଷର ଗୁଣ (LQ)
শব্দার্থে,verbatim
অভিধান,ଲେକ୍ସିକୋଲୋଜି |
"1.আর্কাইভ,2.লাইব্রেরি","1. archive, 2. ଲାଇବ୍ରେରୀ |"
"1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং","1. ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ଆର୍କାଇଭ୍ ପ୍ରୋଗ୍ରାମିଂ |"
লাইব্রেরি ডিরেক্টরি,ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |
"1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি","1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |"
হালকা নির্গত ডায়োড (এলইডি),ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି)
হালকা বন্দুক,ହାଲୁକା ବନ୍ଧୁକ |
হালকা কলম,ହାଲୁକା କଲମ |
রৈখিক অ্যাডাপ্টার,ର line ଖ୍ୟ ଆଡାପ୍ଟର |
লাইন সম্পাদনা,ରେଖା ସମ୍ପାଦନା |
"1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার","1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |"
"1.রৈখিক, 2.রৈখিক","1. ଲାଇନ୍, 2. ଲାଇନ୍"
লাইন প্রতি মিনিট (LPM),ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM)
"1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন","1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ"
শৃঙ্খলিত তালিকা,ଶୃଙ୍ଖଳିତ ତାଲିକା |
লিনাক্স,ଲିନକ୍ସ
"1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)","1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)"
তালিকা প্রক্রিয়াকরণ,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
"1.অক্ষর, 2.আক্ষরিক","1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |"
"1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত","1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |"
লাইভ গিঁট,ଜୀବନ୍ତ ଗଣ୍ଠି |
"1.লোড, 2.লোড","1. ଲୋଡ୍, 2. ଲୋଡ୍"
"1.লোড মডিউল, 2.লোড মডিউল","1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |"
"1.স্থানীয়, 2.স্থানীয়","1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍"
স্থানীয় অ্যাক্সেস,ସ୍ଥାନୀୟ ପ୍ରବେଶ
লোকাল এরিয়া নেটওয়ার্ক (LAN),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN)
স্থানীয় স্বচ্ছতা,ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |
"1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়","1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |"
স্থানীয় স্মৃতি,ସ୍ଥାନୀୟ ସ୍ମୃତି
স্থানীয় মোড,ସ୍ଥାନୀୟ ମୋଡ୍ |
স্থানীয় পরিবর্তনশীল,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
"লুপ, লক","ଲୁପ୍, ଲକ୍ |"
লুপ ফাইল,ଲୁପ୍ ଫାଇଲ୍ |
অধিবেশন শুরু,ଅଧିବେଶନ ଆରମ୍ଭ
মেয়াদ শেষ,ଅବଧି ଶେଷ
রচনা,ଲେଖକ
যুক্তি বিশ্লেষক,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
যুক্তি বোমা,ଲଜିକ୍ ବୋମା |
লজিক কার্ড,ଲଜିକ୍ କାର୍ଡ |
লজিক চার্ট (ফ্লোচার্ট),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ)
লজিক সার্কিট,ଲଜିକ୍ ସର୍କିଟ୍ |
লজিক ডিজাইন,ତାର୍କିକ ଡିଜାଇନ୍ |
লজিক ডায়াগ্রাম,ତାର୍କିକ ଚିତ୍ର
লজিক্যাল ফ্লোচার্ট,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
লজিক ফাংশন,ତାର୍କିକ କାର୍ଯ୍ୟ
লজিক গেট,ତାର୍କିକ ଫାଟକ
"1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং","1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |"
যুক্তি স্থানচ্যুতি,ତର୍କ ବିସ୍ଥାପନ |
যুক্তি অবস্থা,ତର୍କ ସ୍ଥିତି |
লজিক সুইচ,ଲଜିକ୍ ସୁଇଚ୍ |
লজিক ইউনিট,ତର୍କ ଏକକ |
যৌক্তিক,ଯୁକ୍ତିଯୁକ୍ତ
যৌক্তিক সংযোগ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
যৌক্তিক তথ্য কাঠামো,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
লজিক্যাল ডায়াগ্রাম,ତାର୍କିକ ଚିତ୍ର
যৌক্তিক অভিব্যক্তি,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
লজিক্যাল ফ্লোচার্ট,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
লজিক্যাল IF (যৌক্তিক যদি),ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି)
যুক্তিসঙ্গত অপারেশন,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
যুক্তিবাদী অপারেটর,ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |
যুক্তিসঙ্গত সংযোগ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
যৌক্তিক পরিকল্পনা,ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |
"1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র","1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |"
যৌক্তিক প্যাটার্ন,ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |
যৌক্তিক মান,ତାର୍କିକ ମୂଲ୍ୟ
যৌক্তিক পরিবর্তনশীল,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
অর্জিত ওভারভিউ,ପୂର୍ବାବଲୋକନ
পূর্বরূপ সেট,ପୂର୍ବାବଲୋକନ ସେଟ୍ |
পর্যবেক্ষণ,ପର୍ଯ୍ୟବେକ୍ଷଣ
"1.লুপ, 2.লুপ","1.loop, 2.loop"
লুপ নিয়ন্ত্রণ,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
লুপ ইনিশিয়ালাইজেশন,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
লুপ বৈচিত্র,ଲୁପ୍ ଭେରିଏସନ |
"1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক","1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |"
লুপ ইনিশিয়ালাইজেশন,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
লুপ-এন্ডিং,ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |
পাল্টা লুপ পরীক্ষা,କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |
ঢিলেঢালাভাবে মিলিত,ଖାଲି ଯୋଡି |
ক্ষতিহীন কম্প্রেশন,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
হ্যাসে কম্প্রেশন,ହାସ୍ ସଙ୍କୋଚନ |
কম বাইট,କମ୍ ବାଇଟ୍ |
নিম্ন স্তরের ভাষা,ନିମ୍ନ ସ୍ତରର ଭାଷା |
কম পাস ফিল্টার,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
"1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ","1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |"
"1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)","1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)"
"1. মেশিন, 2. মেশিন","1. ମେସିନ୍, 2. ମେସିନ୍ |"
মেশিন ঠিকানা,ଯନ୍ତ୍ର ଠିକଣା
"1. মেশিন কোড, 2. মেশিন কোড","1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |"
মেশিন চাকা,ମେସିନ୍ ଚକ
যান্ত্রিক ভাষা,ଯାନ୍ତ୍ରିକ ଭାଷା |
যান্ত্রিক সফ্টওয়্যার,ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |
ডিভাইস ত্রুটি,ଉପକରଣ ତ୍ରୁଟି
মেশিন অলস সময়,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
মেশিন ভাষা,ମେସିନ୍ ଭାଷା
ম্যানুয়াল,ମାନୁଆଲ୍ |
মেশিন সেন্স,ଯନ୍ତ୍ରର ଅର୍ଥ
"1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ","1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |"
মেশিন লার্নিং,ଯନ୍ତ୍ର ଶିକ୍ଷା
মেশিন অপারেশন,ମେସିନ୍ ଅପରେସନ୍
মেশিন ভাষা,ମେସିନ୍ ଭାଷା
মেশিন কর্মক্ষমতা,ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା
মেশিন সিমুলেশন,ମେସିନ୍ ଅନୁକରଣ
মেশিন হাইজ্যাকিং সময়,ମେସିନ୍ ଅପହରଣ ସମୟ |
যন্ত্রানুবাদ,ମେସିନ୍ ଅନୁବାଦ
মেশিন শব্দ,ମେସିନ୍ ଶବ୍ଦ |
ম্যাক্রো নির্দেশ,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
ম্যাক্রো স্কেল,ମାକ୍ରୋ ସ୍କେଲ୍ |
গণ সমাবেশ কর্মসূচি,ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |
স্থূল কল,ମୋଟ କଲ୍
"1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড","1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |"
ম্যাক্রো কমান্ড,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
ম্যাক্রো ঘোষণা,ମାକ୍ରୋ ଘୋଷଣା
ম্যাক্রো সংজ্ঞা,ମାକ୍ରୋ ସଂଜ୍ଞା
ম্যাক্রো ফ্লো চার্ট,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
ম্যাক্রো জেনারেটর,ମାକ୍ରୋ ଜେନେରେଟର
ম্যাক্রো নির্দেশ,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
স্থূল ভাষা,ମୋଟ ଭାଷା
ম্যাক্রো লাইব্রেরি,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
ম্যাক্রো প্যারামিটার,ମାକ୍ରୋ ପାରାମିଟର |
ম্যাক্রো প্রক্রিয়াকরণ,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
"1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর","1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |"
ম্যাক্রো প্রোগ্রামিং,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
স্থূল প্রোটোটাইপ,ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |
"1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং","1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |"
মেগাবাইট (MB),ମେଗାବାଇଟ୍ (MB)
জাদু প্রতীক,ଯାଦୁ ପ୍ରତୀକ |
জাদু সংখ্যা,ଯାଦୁ ସଂଖ୍ୟା
চৌম্বকীয় বুদ্বুদ মেমরি,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
চৌম্বক কার্ড,ଚୁମ୍ବକୀୟ କାର୍ଡ |
"1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল","1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |"
চৌম্বকীয় প্রতীক,ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |
চৌম্বকীয় কোর স্টোরেজ,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
"1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক","1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |"
চৌম্বকীয় ডিস্ক ঠিকানা,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
চৌম্বকীয় ডিস্ক মেমরি,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
চৌম্বক ড্রাম,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
"1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং","1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |"
চৌম্বক শীর্ষ,ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |
চৌম্বক কালি,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR)
চৌম্বক মাধ্যম,ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |
চৌম্বকীয় পড়া,ଚୁମ୍ବକୀୟ ପଠନ |
চৌম্বকীয় রেকর্ডিং,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
চৌম্বকীয় স্টোরেজ,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
তরিৎ - চৌম্বকীয় ফিতা,ଚୁମ୍ବକୀୟ ରେଖା
চৌম্বকীয় টেপ,ଚୁମ୍ବକୀୟ ଟେପ୍ |
চৌম্বক টেপ কার্তুজ,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
চৌম্বকীয় টেপ ড্রাইভ,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
চৌম্বক টেপ অগ্রদূত,ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |
চৌম্বক টেপ গ্রন্থাগারিক,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
চৌম্বকীয় টেপ অ্যাক্সেস,ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |
চৌম্বকীয় টেপ ইউনিট,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
"1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম","1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |"
চৌম্বক পথ,ଚୁମ୍ବକୀୟ ପଥ
চৌম্বক অপটিক্যাল স্টোরেজ,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |
"1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার","1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |"
চৌম্বকীয় বিকৃতি,ଚୁମ୍ବକୀୟ ବିକୃତି |
চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট,ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |
"1. মেইল বক্স, 2. মেইল বক্স","1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |"
মেইল মার্জ,ମେଲ୍ ମିଶ୍ରଣ |
"1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট","1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |"
প্রধান ফ্রেম,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
"1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম","1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |"
"1. প্রধান মেমরি, 2. প্রধান মেমরি","1. ମେମୋରୀ, 2. ମେମୋରୀ"
"1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম","1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |"
প্রধান স্টোরেজ,ମୁଖ୍ୟ ଭଣ୍ଡାର |
"1. প্রধান সুইচ, 2. প্রধান সুইচ","1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |"
"1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ","1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା"
রক্ষণাবেক্ষণ প্যানেল,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
রক্ষণাবেক্ষণ সময়,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
বড় বৃত্ত,ବଡ ବୃତ୍ତ |
কী ডিভাইস,କି ଉପକରଣ
প্রধান কী,ମୁଖ୍ୟ ଚାବି |
মূলমঞ্চ,ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |
প্রধান কাঠামো,ମୁଖ୍ୟ ଗଠନ
প্রধান কাজ,ମୁଖ୍ୟ କାର୍ଯ୍ୟ
সংখ্যাগরিষ্ঠ উপাদান,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগরিষ্ঠ গেট,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগরিষ্ঠ অপারেশন,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
প্রতিদান সময়কাল,ପରିଶୋଧ ଅବଧି
ভুল অপারেশন রুটিন,ଭୁଲ୍ ରୁଟିନ୍ |
ব্যবস্থাপনা উন্নয়ন,ପରିଚାଳନା ବିକାଶ
ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
ব্যবস্থাপনা বিজ্ঞান,ପରିଚାଳନା ବିଜ୍ଞାନ |
ম্যানচেস্টার এনকোডিং,ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |
গুণ,ଗୁଣନ
আনুমানিক পরিবর্তনশীল,ଆନୁମାନିକ ଭେରିଏବଲ୍ |
অনুমানমূলক সূচক,ଅହଂକାରୀ ସୂଚକାଙ୍କ |
মানুষের মেশিন সিমুলেশন,ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |
ম্যানুয়াল ঠিকানা সুইচ,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
ম্যানুয়াল বিশ্লেষণ,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
ম্যানুয়াল কল,ମାନୁଆଲ୍ କଲ୍ |
ম্যানুয়াল এন্ট্রি,ମାନୁଆଲ ପ୍ରବେଶ
"1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার","1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |"
"1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট","1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |"
সংক্ষিপ্ত কাজ,ମାନୁଆଲ୍ ଅପରେସନ୍ |
বহু থেকে বহু সম্পর্ক,ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |
মাল্টি-ডিকোডার,ମଲ୍ଟି-ଡିକୋଡର୍ |
মানচিত্র পদ্ধতি,ମାନଚିତ୍ର ପଦ୍ଧତି
ম্যাপিং,ମ୍ୟାପିଂ
মার্জিন,ମାର୍ଜିନ୍
প্রান্তিক ত্রুটি,ମାର୍ଜିନାଲ ତ୍ରୁଟି |
প্রান্তিক তদন্ত,ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |
প্রান্তিক পরীক্ষা,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
প্রতীক সনাক্তকরণ,ପ୍ରତୀକ ଚିହ୍ନଟ
সাইন রিডিং,ସାଇନ୍ ପ reading ିବା |
প্রতীক স্ক্যানিং,ପ୍ରତୀକ ସ୍କାନିଂ |
সাইন সেন্স,ଚିହ୍ନ ଚିହ୍ନ
চিহ্নিতকারী,ମାର୍କର
চিহ্নিত করা,ମାର୍କିଂ
মার্কার তরঙ্গ,ମାର୍କର ତରଙ୍ଗ |
