Assamese,Marathi
"লগাৰিদম টেবুল, লগাৰিদমিক টেবুল","लॉगरिदम सारणी, लॉगरिदमिक सारणी"
"লগাৰিদম, লগাৰিদম","लॉगरिदम, लॉगरिदम"
তর্ক শাস্ত্র,तर्कशास्त्र
যুক্তিগতভাৱে সমতুল্য,तार्किकदृष्ट्या समतुल्य
"বৃদ্ধিৰ বক্ৰ, পাৰ্ল-ৰিড বক্ৰ","वाढ वक्र, पर्ल-रीड वक्र"
"log স্বাভাৱিক বিতৰণ, log স্বাভাৱিক বিতৰণ","लॉग सामान्य वितरण, लॉग सामान्य वितरण"
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","रेखांश, रेखांश"
"লুপ, লুপ, ফাঁচ (নং.), লুপ (ver.), প্ৰস্পন্দ","लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना"
"নিৰ্বাচনী প্ৰচাৰ, লটাৰী","निवडणूक प्रचार, लॉटरी"
আণ্ডাৰলাইন কৰক,अधोरेखित
নিম্ন সীমা,कमी बंधन
লো ৰিমেন-ইন্টিগ্ৰেল,कमी Riemann-Integral
কম ৰাশি,कमी रक्कम
ত্ৰিকোণীয় মেট্ৰিক্স অনুসৰণ কৰা,खालील त्रिकोणी मॅट्रिक्स
mclarin বিয়পি পৰে,mclarin पसरला
"মায়া নম্বৰ, মেজিক নম্বৰ, টেকসইতা নম্বৰ","माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक"
যাদু বৰ্গক্ষেত্ৰ,जादूचा चौरस
ৰেডিয়েন্ট সীমা,तेजस्वी मर्यादा
মেইলিং প্ৰশ্নাৱলী,मेलिंग प्रश्नावली
ডাকযোগে জৰীপ কৰা,मेलद्वारे सर्वेक्षण
ওভাৰহেড সীমা,ओव्हरहेड मर्यादा
দীঘল চাপ,लांब चाप
বাউণ্ড ছেট,बद्ध सेट
বহুমূলীয়া ফলন,बहुमूल्य कार्य
"মানচিত্ৰ, মানচিত্ৰ, মানচিত্ৰ","नकाशा, नकाशा, नकाशा"
গোটত মেপিং কৰা,सेटमध्ये मॅपिंग
গোটসমূহৰ মেপিং,संचांचे मॅपिंग
প্ৰান্তীয় সম্ভাৱনা,किरकोळ संभाव्यता
গাণিতিক বিশ্লেষণ,गणितीय विश्लेषण
গাণিতিক যুক্তি,अंकगणित तर्क
গাণিতিক কেন্দ্ৰ,गणितीय केंद्र
গাণিতিক জটিলতা,गणिताची जटिलता
গাণিতিক অৰ্থনীতি,गणितीय अर्थशास्त्र
গাণিতিক প্ৰত্যাশা,गणितीय अपेक्षा
গাণিতিক ৰূপ,गणितीय फॉर्म
"গাণিতিক বিন্যাস, গাণিতিক বিন্যাস","गणितीय स्वरूप, गणितीय स्वरूप"
গাণিতিক পৰিচয়সমূহ,गणितीय ओळख
"গাণিতিক যুক্তি, গাণিতিক যুক্তি","गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र"
গাণিতিক আৰ্হি,गणितीय मॉडेल
গাণিতিক উদ্দেশ্য,गणितीय हेतू
মেট্ৰিক্স তিৰ্যকীকৰণ,मॅट्रिक्स विकर्णीकरण
মেট্ৰিক্স বিপৰীত,मॅट्रिक्स व्यस्त
মেট্ৰিক্স ওলোটা,मॅट्रिक्स उलटा
মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি,मॅट्रिक्स पुनरावृत्ती पद्धत
মেট্ৰিক্স পদ্ধতি,मॅट्रिक्स पद्धत
মেট্ৰিক্স গুণন,मॅट्रिक्स गुणाकार
ধ্ৰুৱকসমূহৰ মেট্ৰিক্স,स्थिरांकांचे मॅट्रिक्स
প্ৰধান মেট্ৰিক্স,प्रबळ मॅट्रिक्स
মেট্ৰিক্স অপাৰেটৰ,मॅट्रिक्स ऑपरेटर
মেট্ৰিক্স বহুপদ,मॅट्रिक्स बहुपद
মেট্ৰিক্স প্ৰিন্টিং,मॅट्रिक्स प्रिंटिंग
মেট্ৰিক্স উৎপাদন,मॅट्रिक्स उत्पादन
সৰ্বাধিক কৰা হৈছে,कमाल केले
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","कमाल, कमाल, सर्वोच्च"
সৰ্বোচ্চ নিৰপেক্ষ মান,कमाल निरपेक्ष मूल्य
সৰ্বোচ্চ F-অনুপাত,कमाल एफ-गुणोत्तर
সৰ্বোচ্চ সম্ভাৱনা,कमाल क्षमता
মহলপিষ্ঠা,महालपिष्ठ
মহান সিদ্ধান্ত,उत्तम निष्कर्ष
ফাংচনৰ সৰ্বোচ্চ,फंक्शनची कमाल
মেক্সৱেল-বল্টছমেন পৰিসংখ্যা,मॅक्सवेल-बोल्ट्समन सांख्यिकी
গড় বিচ্যুতি,अर्थ विचलन
বিচ্যুতি বৰ্গ গড়,विचलन स्क्वेअर मीन
বৰ্গ গড় ভুল,चौरस सरासरी त्रुटी
"গড়, গড় মূল্য","सरासरी, सरासरी मूल्य"
গড় উপপাদ্য,अर्थ प्रमेय
বুদবুদযুক্ত জোখ,बुडबुडे मोजमाप
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","मध्यक, मध्य, मध्य, मध्य"
মধ্যম কেন্দ্ৰ,मध्यकेंद्र
মধ্যম বক্ৰ,मध्य वक्र
মেছ&#39;থেলিঅ&#39;মা,मेसोथेलियोमा
বাৰ্তা,संदेश
"কাষ্টম, পদ্ধতি","प्रथा, पद्धत"
ডিলিচন পদ্ধতি,हटविण्याची पद्धत
ওলোটা পদ্ধতি,उलट पद्धत
পুনৰাবৃত্তি পদ্ধতি,पुनरावृत्ती पद्धत
নূন্যতম বৰ্গক্ষেত্ৰ,किमान चौरस
টৰ্ক পদ্ধতি,टॉर्क पद्धत
একেধৰণৰ ত্ৰিভুজ পদ্ধতি,समान त्रिकोण पद्धत
ঢাল অৱনমিত পদ্ধতি,उतार उतरण्याची पद्धत
সংকলন পদ্ধতি,संकलन पद्धत
অনিৰ্দিষ্ট সহগ পদ্ধতি,अनिर्धारित गुणांक पद्धत
দূৰত্বৰ জনসংখ্যা,अंतराची लोकसंख्या
মেট্ৰিক ব্যৱস্থা,मेट्रिक प्रणाली
মেট্ৰিক একক,मेट्रिक युनिट
মাইক্ৰ’ তত্ত্ব,सूक्ष्म सिद्धांत
মাজ,मधला
মধ্যমীয়া,मध्यक
কেন্দ্ৰীয় বিন্দু,मध्यवर्ती बिंदू
মধ্যবিন্দুৰ সূত্ৰ,मध्यबिंदू सूत्र
নূন্যতম বহুপদ,किमान बहुपदी
ন্যূনতম তত্ত্ব,किमान सिद्धांत
"নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন","किमान, सर्वात कमी, सर्वात कमी"
নিম্ন বিন্দু,कमी बिंदू
নূন্যতম বহুপদ,किमान बहुपदी
কাৰ্য্যৰ নূন্যতম,किमान फंक्शन
চুটি চাপ,लहान चाप
চুটি চিঠি,लहान अक्षर
সীমাবদ্ধ উপগোট,सीमाबद्ध उपसंच
"বিয়োগ, ঋণ","उणे, कर्ज"
বিয়োগ চিহ্ন,वजा चिन्ह
মিশ্ৰিত ভগ্নাংশ,मिश्रित अंश
বিকল্প যন্ত্ৰ,पर्यायी साधन
"ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ","मोड, मोड, पद्धत, पद्धत, पद्धत, मोड"
"মডুলাছ, মডুলাছ","मापांक, मापांक"
জটিল সংখ্যাৰ মডুলাছ,जटिल संख्येचे मॉड्यूलस
মুহূৰ্ত,क्षण
টৰ্ক ফাংচন,टॉर्क फंक्शन
বলৰ মুহূৰ্ত,शक्तीचा क्षण
কম্পাঙ্ক-বিতৰণ ক্ষমতা,वारंवारता-वितरण क्षण
জড়তাৰ মুহূৰ্ত,जडत्वाचा क्षण
গতিশীলতা মুহূৰ্ত,गतीचा क्षण
ইম্পলছ,आवेग
এটা পোষ্ট,एक पोस्ट
একক সংহতি,एकल एकत्रीकरण
"সমতা, একৰূপতা","एकजिनसीपणा, एकरूपता"
এককক্ষী,मोनोक्युलर
একদিশীয় আৰোহী ক্ৰম,दिशाहीन चढत्या क्रम
আউটৰাইট,सरळ
একদিশে অৰ্ধচন্দ্ৰ জাল,दिशाहीन चंद्रकोर जाळी
এককভাৱে বৃদ্ধি কৰা ক্ৰম,मोनोटिकली वाढणारा क्रम
একচলকীয় ফলন,एकरूप कार्य
মন্টে-কাৰ্লো গণনা,मॉन्टे-कार्लो गणना
মণ্টে-কাৰ্লো পদ্ধতি,माँटे-कार्लो पद्धत
মোৰা (ক্রীড়া),मोरा (क्रीडा)
মৃত্যুৰ পৰিসংখ্যা,मृत्यूची आकडेवारी
যতদূৰসম্ভৱ,बहुधा
গতি,गती
চলন্ত গড়,हालचाल क्षुद्र
এম-জনসংখ্যা,एम-लोकसंख्या
অখণ্ডৰ M-পৰীক্ষা,इंटिग्रलची एम-चाचणी
একাধিক সিদ্ধান্ত-সমস্যা,अनेक निर्णय समस्या
বহুপদ স্বাভাৱিক বিতৰণ,बहुपदी सामान्य वितरण
বহুপদ যাদৃচ্ছিক চলক,बहुपदी यादृच्छिक चल
মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা,मल्टिप्लेक्स वाहतुकीची समस्या
বহুপদ,बहुपदी
বহুপদ বিতৰণ,बहुपदी वितरण
"বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)","एकाधिक, एकाधिक, एकाधिक, अनेक (v.), एकाधिक, अपवर्तक (n.)"
বহু পছন্দৰ সমস্যা,एकाधिक निवड समस्या
কনফেডাৰেট প্ৰদেশসমূহ,संघराज्य प्रांत
একাধিক সম্পৰ্ক,एकाधिक सहसंबंध
একাধিক কম্পাঙ্ক টেবুল,एकाधिक वारंवारता सारणी
একাধিক অখণ্ড,एकाधिक अविभाज्य
একাধিক সংহতি,एकाधिक एकत्रीकरण
বহুবিধ ৰিগ্ৰেছন,एकाधिक प्रतिगमन
বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ,एकाधिक प्रतिगमन विश्लेषण
বহুবিধ ৰিগ্ৰেছন সহগ,एकाधिक प्रतिगमन गुणांक
বহুবিধ ৰিগ্ৰেছন সমীকৰণ,एकाधिक प्रतिगमन समीकरण
বহু মূল,मल्टी रूट
গুণন,गुणाकार
(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন,(निर्धारकाचा) स्तंभीय गुणाकार
(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন,(निर्धारकाचा) रेखीय गुणाकार
গুণন গুণক,गुणाकार घटक
গুণনীয়ক ফলন,गुणाकार कार्य
গুণগত গোট,गुणात्मक गट
বহুগুণী বিপৰীতমুখী,गुणाकार व्यस्त
বহুত্ব,अनेकत्व
বহুত্ব,अनेकत्व
শূন্যৰ বহুগুণতা,शून्याची गुणाकार
বহুগুণক,गुणक
"গুণ কৰা, গুণ কৰা","गुणाकार, गुणाकार"
একাধিক বিতৰণ,एकाधिक वितरण
বহুচলকীয় স্বাভাৱিক বিতৰণ,बहुविध सामान्य वितरण
বহুবিকল্পিত জনসংখ্যা,बहुविध लोकसंख्या
"পাৰস্পৰিক, পাৰস্পৰিক","परस्पर, परस्पर"
নবলা,nabla
নাপিৰীয়া,नेपिरिया
"নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম","napier logarithm, napier logarithm"
"প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম","नैसर्गिक लॉगरिथम, नैसर्गिक लॉगरिदम"
"ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা","धन पूर्णांक, धन पूर्णांक"
নটিকেল মাইল,नॉटिकल मैल
ন-ভিম,n-vim
n-vim ভেক্টৰ-স্পেচ,n-vim वेक्टर-स्पेस
প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা,आवश्यक आणि पुरेसे निर्बंध
প্ৰয়োজনীয় নিষেধাজ্ঞা,आवश्यक निर्बंध
নিষেধাজ্ঞা,मनाई
"ঋণাত্মক, ঋণাত্মক, ঋণাত্মক","नकारात्मक, नकारात्मक, नकारात्मक"
ক্ৰেডিট বক্ৰতা,क्रेडिट वक्रता
ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা,नकारात्मक निश्चित एकरूपता
ঋণাত্মক স্থিৰ মেট্ৰিক্স,ऋण निश्चित मॅट्रिक्स
ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা,नकारात्मक अर्धनिश्चित एकसंध
"চুবুৰী, সান্নিধ্য","शेजार, जवळीक"
"একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ","मल्टिपल सॅम्पलिंग, इन्क्लुसिव्ह सॅम्पलिंग"
নেট জন্মৰ হাৰ,निव्वळ जन्मदर
নিউটানি মেকানিক্স,newtany यांत्रिकी
নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ,न्यूटनचे विभाजित फरक सूत्र
নিউটনৰ গতিৰ নিয়ম,न्यूटनचे गतीचे नियम
নাম নিযুক্তি,नाव असाइनमेंट
নেইমান-পিয়ৰচন-প্ৰিন্সিপল,Neiman-Pearson-तत्त्व
শূন্য বিভৱ মৌল,शून्य संभाव्य घटक
শূন্য বিভৱ মেট্ৰিক্স,शून्य संभाव्य मॅट्रिक्स
"ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ","नोड, नोड, पान, निब, फिल्टर"
আন-আবেলি গ্ৰুপ,अॅन-अबेली गट
আপেক্ষিকতাবাদী অভিসৰণ,सापेक्षतावादी अभिसरण
অতিক্ৰমণীয়,अतींद्रिय
অক্ষুণ্ণ,दूषित
অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,अभ्रष्ट आधार सुसंगत उपाय
আঘন,अघान
ঘন সমষ্টি,दाट एकूण
বিন্দুৰ অগণন অসীমতা,गुणांची अगणित अनंतता
অগণ্য ছেট,अगणित संच
অতুলনীয়,अतुलनीय
অ-উপগোট,नॉन-सबसेट
ইউক্লিডিয়ান জ্যামিতি,युक्लिडियन भूमिती
"অসমতাপূৰ্ণ, অসমতাপূৰ্ণ","विषम, विषम"
অ-ছেদক,न छेदणारे
অৰৈখিক বীজগণিতীয় সমীকৰণ,नॉन-रेखीय बीजगणितीय समीकरणे
অৰৈখিক অৱভেদ্য সমীকৰণ,नॉन-रेखीय विभेदक समीकरण
অৰৈখিক সমীকৰণ,नॉन-रेखीय समीकरण
অৰৈখিক প্ৰগ্ৰেমিং,नॉन-लिनियर प्रोग्रामिंग
অৰৈখিক ৰিগ্ৰেছন,नॉन-रेखीय प्रतिगमन
অৰৈখিক সম্পৰ্ক,नॉन-रेखीय संबंध
অঋণাত্মক পূৰ্ণসংখ্যা নন ঋণাত্মক পূৰ্ণসংখ্যা,गैर ऋण पूर्णांक नॉन ऋण पूर्णांक
অঋণাত্মক চলক,गैर-नकारात्मक चल
নন-পেৰামেট্ৰিক পৰীক্ষা,नॉन-पॅरामीट्रिक चाचणी
অ-সম্ভাৱ্যতাবাদী পদ্ধতি,गैर-संभाव्य दृष्टीकोन
বিপৰীত মেট্ৰিক্স,व्यस्त मॅट्रिक्स
অসমতাপূৰ্ণ মেট্ৰিক্স,असममित मॅट्रिक्स
গুৰুত্বহীন,नगण्य
অ-শূন্য নিৰ্ণায়ক,शून्य निर्धारक
খালী,रिक्त
অ-উপগোট,नॉन-सबसेट
অ-শূন্য নিৰ্ণায়ক,शून्य निर्धारक
বা পৰিপূৰক গেট,किंवा पूरक दरवाजे
"স্বাভাৱিক, স্বাভাৱিক, মানক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক","सामान्य, नैसर्गिक, मानक, सामान्य, सामान्य, सामान्य, सामान्य"
স্বাভাৱিক ত্বৰণ,सामान्य प्रवेग
স্বাভাৱিক কোণ,सामान्य कोन
স্বাভাৱিক বক্ৰ,सामान्य वक्र
স্বাভাৱিক ঘনত্বৰ কাৰ্য্য,सामान्य घनता कार्य
স্বাভাৱিক বিতৰণ,सामान्य वितरण
স্বাভাৱিক বিতৰণ ফলন,सामान्य वितरण कार्य
মেট্ৰিক্সৰ স্বাভাৱিক ৰূপ,मॅट्रिक्सचे सामान्य स्वरूप
স্বাভাৱিক কম্পাঙ্ক,सामान्य वारंवारता
স্বাভাৱিক বক্ৰ,सामान्यीकृत वक्र
স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা,सामान्यीकृत फ्लोटिंग पॉइंट क्रमांक
নৰ্মেলাইজাৰ,सामान्यीकरण करणारा
স্বাভাৱিক মেট্ৰিক্স,सामान्य मॅट्रिक्स
সাধাৰণ সম্ভাৱনা বক্ৰ,सामान्य संभाव्यता वक्र
স্বাভাৱিক সম্ভাৱনা বিতৰণ,सामान्य संभाव्यता वितरण
"সাধাৰণ উপগোট, নিৰ্দিষ্ট উপগোট","सामान्य उपसमूह, विशिष्ट उपसमूह"
প্ৰামাণিককৃত ৰৈখিক স্থান,प्रमाणित रेखीय जागा
ভেক্টৰ মানদণ্ড,वेक्टर मानक
"GATE নহয়, GATE নহয়","गेट नाही, गेट नाही"
নিশাৰ ঘন সমষ্টি,निशाचर दाट एकूण
শূন্য অনুমান,शून्य गृहीतक
শূন্য মেট্ৰিক্স,शून्य मॅट्रिक्स
খালী ছেট,रिकामा संच
শূন্য ভেক্টৰ,शून्य सदिश
সংখ্যা,संख्या
সংখ্যা অক্ষ,संख्या अक्ष
সংখ্যা ব্যৱস্থা,संख्या प्रणाली
"সংখ্যাগত (নং), সংখ্যাগত (V.)","अंक (संख्या), संख्यात्मक (V.)"
"সংখ্যা কৰা, সংখ্যা কৰা","संख्या करण्यासाठी, संख्या करण्यासाठी"
অংশ,भाग
সংখ্যাগত সহগ,संख्यात्मक गुणांक
সংখ্যাগত গণনা,संख्यात्मक गणना
সংখ্যাগত পাৰ্থক্য,संख्यात्मक भिन्नता
সংখ্যাগত পদ্ধতি,संख्यात्मक पद्धत
"n-ভেক্টৰ, n-ভেক্টৰ","n-वेक्टर, n-वेक्टर"
n-ভেক্টৰ স্থান,n-वेक्टर जागा
"বস্তু, শৰীৰ, বস্তু","वस्तू, शरीर, वस्तू"
বস্তুনিষ্ঠ কাৰ্য্য,वस्तुनिष्ठ कार्य
"তিৰ্যক, তিৰ্যক","तिरकस, तिरकस"
তিৰ্যক asymptote,तिरकस लक्षण
তিৰ্যক অক্ষ,तिरकस अक्ष
"ক্ৰছ ছেকচন, ক্ৰছ ছেকচন","क्रॉस सेक्शन, क्रॉस सेक्शन"
পৰ্যবেক্ষণ,निरीक्षण
পৰ্যবেক্ষণ কৰা কম্পাঙ্ক,निरीक्षण वारंवारता
অস্পষ্ট কোণ,विशाल कोन
অষ্টভুজ,अष्टकोनी
অষ্টভুজ,अष्टकोनी
অক্টল ব্যৱস্থা,ऑक्टल प्रणाली
অক্টেন্ট,ऑक्टंट
অস্বাভাৱিক,विषम
অসমতাপূৰ্ণ বক্ৰ,असममित वक्र
অদ্ভুত সংখ্যা,विषम संख्या
অদ্ভুত ক্ৰমবিন্যাস,विचित्र क्रमपरिवर्तन
অদ্ভুত বহুপদ,विषम बहुपदी
"ogive, পাইলন","ogive, तोरण"
একাকী সংগঠন,एकांत असोसिएशन
এক-এটা কাৰ্য্য,एक-एक कार्य
একক মানচিত্ৰ,एकच नकाशा
একমুখী শ্ৰেণীবিভাজন,एकतर्फी वर्गीकरण
ওভাৰলেপ মানচিত্ৰ,ओव्हरलॅप नकाशा
"খোলা, খোলা (v.)","उघडा, उघडा (v.)"
মুকলি গোলক,खुले क्षेत्र
মুকলি ব্যৱধান,खुले अंतराल
মুকলি অৰ্ধৰেখা,सेमीलाइन उघडा
খোলা ছেট,खुला संच
অপাৰেটিং,कार्यरत
অপাৰেচন বিজ্ঞান,ऑपरेशन विज्ञान
অপাৰেচন বিজ্ঞান,ऑपरेशन विज्ञान
"অপাৰেটৰ, অপাৰেটৰ, অপাৰেটৰ","ऑपरेटर, ऑपरेटर, ऑपरेटर"
বিপৰীত কোণ,विरुद्ध कोन
বিপৰীত পৰিঘটনা,विरुद्ध घटना
অনুকূল ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,इष्टतम बेस सुसंगत समाधान
অনুকূল অৱস্থা,इष्टतम स्थिती
অনুকূল আউটপুট আকাৰ,इष्टतम आउटपुट आकार
অনুকূল মূল্য,इष्टतम मूल्य
"অনুকূল, অনুকূল","इष्टतम, इष्टतम"
শ্ৰেণী,वर्ग
"ক্ৰম, ক্ৰম, শক্তি, মূলক, গোট সংখ্যা","ऑर्डर, ऑर्डर, पॉवर, रेडिक्स, ग्रुप नंबर"
অৰ্ডাৰ দিয়া জোৰা,ऑर्डर केलेली जोडी
"সজাই থোৱা ছেট, সজাই থোৱা ছেট","वर्गीकृत संच, वर्गीकृत संच"
"সজাই পৰাই তোলা, সজাই পৰাই তোলা","वर्गीकरण, वर्गीकरण"
"নিৰ্ণায়কৰ ক্ৰম, নিৰ্ণায়কৰ ক্ৰম","निर्धारकाचा आदेश, निर्धारकाचा आदेश"
গ্ৰুপ গ্ৰেড,गट ग्रेड
মেট্ৰিক্সৰ ক্ৰম,मॅट्रिक्सचा क्रम
মৌলৰ গোট,घटकांचा समूह
অৱভেদ্য সমীকৰণৰ ক্ৰম,विभेदक समीकरणाचा क्रम
অপাৰেচন ক্ৰম,ऑपरेशन क्रम
শূন্য ক্ৰম,शून्य क्रम
সাধাৰণ সংখ্যা,क्रमवाचक क्रमांक
সৰল অৱভেদ্য সমীকৰণ,साधे विभेदक समीकरण
শ্ৰেণী,ग्रेड
অভিযোজন ক্ষমতা,अनुकूलता
অভিবিন্যাস,अभिमुखता
পৃষ্ঠা অভিমুখীতা,पृष्ठ अभिमुखता
"উৎপত্তি, উৎপত্তি, উৎপত্তি","मूळ, मूळ, मूळ"
উৎপত্তিৰ বিন্দু,मूळ बिंदू
মেৰ পোৱালিৰ কেন্দ্ৰ,कोकरू केंद्र
"উলম্ব কৌণিক, লম্ব","अनुलंब टोकदार, लंब"
অৰ্থগনেল অক্ষ,ऑर्थोगोनल अक्ष
লেম্বিক পৰিয়াল,लॅम्बिक कुटुंब
"লুম্বিক গ্ৰুপ, লুম্বিক গ্ৰুপ","लुंबिक ग्रुप, लुंबिक ग्रुप"
অৰ্থগনেলিটি অৱস্থা,ऑर्थोगोनॅलिटी स्थिती
সংগঠন,एकत्रीकरण
অৰ্থগনেল মেট্ৰিক্স,ऑर्थोगोनल मॅट्रिक्स
"অৰ্থনৰ্মেল, স্বাভাৱিক অৰ্থনৰ্মেল","ऑर्थोनॉर्मल, सामान्य ऑर्थोनॉर्मल"
সাধাৰণ উলম্ব ভিত্তি,सामान्य उभ्या पाया
দোলন,दोलन
কাৰ্য্যৰ দোলন,कार्याचे दोलन
দোলনীয় কাৰ্য্য,दोलन कार्य
আসলেশি,अस्लेशी
বাহ্যিক উৎপাদন,बाह्य उत्पादन
"আউটপুট, আউটপুট, আউটপুট, আউটফ্ল&#39;","आउटपुट, आउटपुट, आउटपुट, बहिर्वाह"
অতি নিৰ্ধাৰিত সত্তা,अतिनिर्धारित अस्तित्व
যোৰযুক্ত তুলনা,जोडलेली तुलना
সংযুক্ত বিচ্ছিন্ন,जोडलेले disjointed
দম্পতী স্বাধীন,स्वतंत्र जोडपे
সমান্তৰাল বল,समांतर शक्ती
সমান্তৰাল চতুৰ্ভুজ,समांतरभुज चौकोन
বল সমান্তৰাল চতুৰ্ভুজ,बल समांतरभुज चौकोन
বেগ সমান্তৰাল,वेग समांतरभुज चौकोन
সমান্তৰাল চতুৰ্ভুজ,समांतरभुज चौकोन
"প্ৰাচল, আন্তঃবিচ্ছেদ অনুপাত, প্ৰাচল","पॅरामीटर्स, इंटरसेक्शनल रेशो, पॅरामीटर्स"
অমান্য,नॉन-स्टँडर्ड
বিতৰণ প্ৰাচল,वितरण पॅरामीटर
প্ৰাচল,पॅरामीटर
প্ৰাচল স্থানাংক,पॅरामीटर समन्वय
পেৰামেট্ৰিক বক্ৰ,पॅरामेट्रिक वक्र
পেৰামেট্ৰিক সমীকৰণ,पॅरामेट्रिक समीकरण
পেৰামেট্ৰিক ৰৈখিক প্ৰগ্ৰেমিং,पॅरामेट्रिक लिनियर प्रोग्रामिंग
প্ৰাচল পদ্ধতি,पॅरामीटर पद्धत
পেৰামেট্ৰিক উদ্দেশ্যমূলক ফলন,पॅरामेट्रिक उद्दिष्ट कार्य
প্ৰাচল প্ৰগ্ৰেমিং,पॅरामीटर प्रोग्रामिंग
প্ৰাচল উপস্থাপন,पॅरामीटर प्रतिनिधित्व
পেৰামিটাৰাইজেচন,पॅरामीटरायझेशन
"বন্ধনী, বান্ধনি","कंस, बंधनकारक"
বন্ধনী,कंस
অভিভাৱক জনসংখ্যা,पालक लोकसंख्या
pareto-বক্ৰ,pareto-वक्र
সমতা পৰীক্ষা,समता तपासणी
আংশিক সংকৰকৰণ,आंशिक संकरीकरण
আংশিক সম্পৰ্ক,आंशिक सहसंबंध
আংশিক ডেৰাইভেটিভ,आंशिक डेरिव्हेटिव्ह्ज
আংশিক অৱভেদ্য সমীকৰণ,आंशिक विभेदक समीकरण
আংশিক পাৰ্থক্য,आंशिक भिन्नता
ভগ্নাংশ ভগ্নাংশ,अपूर्णांक अपूर्णांक
আংশিক সংহতি,आंशिक एकीकरण
আংশিকভাৱে সজাই থোৱা হৈছে,अंशतः क्रमवारी लावलेली
আংশিকভাৱে অৰ্ডাৰ কৰা ছেট,अर्धवट ऑर्डर केलेला सेट
আংশিক ক্ৰম,आंशिक ऑर्डर
আংশিক ৰিগ্ৰেছন সহগ,आंशिक प्रतिगमन गुणांक
আংশিক যোগফল,आंशिक बेरीज
কণা,कण
নিৰ্দিষ্ট পৰিস্থিতি,विशिष्ट परिस्थिती
বিশেষ অখণ্ড,विशेष अविभाज्य
বিশেষ নাঙল,विशेष नांगर
"বিভাজন, বিতৰণ","विभागणी, वितरण"
মেট্ৰিক্সৰ বিভাজন,मॅट्रिक्सचे विभाजन
বিভাগীয় মূল্য,विभागीय मूल्य
পাস্কেল ত্ৰিভুজ,पास्कल त्रिकोण
"চিত্ৰ, প্ৰতি মূল্য, প্ৰতি প্ৰপত্ৰ, আৰ্হি","आकृती, प्रति मूल्य, प्रति फॉर्म, नमुना"
কাউণ্টাৰ ফাংচন,काउंटर फंक्शन
কপি সমস্যা,कॉपी समस्या
পেলোডৰ বেগ,पेलोड वेग
পেমেন্ট ফাংচন,पेमेंट फंक्शन
পেমেন্ট মেট্ৰিক্স,पेमेंट मॅट्रिक्स
p-বেছ,p-बेस
p-আখৰ,p-वर्ण
পিয়ানো-বক্ৰ,पियानो-वक्र
পিয়ানো সমষ্টি,पियानो जोडणी
পদ সমীকৰণ,टर्म समीकरण
শতাংশ,टक्के
শতাংশ,टक्केवारी
শতাংশ ভুল,टक्केवारी त्रुटी
শতাংশ কম্পাঙ্ক,टक्केवारी वारंवारता
শতাংশ বৃদ্ধি,टक्केवारी वाढ
সঠিকতা শতাংশ,अचूकता टक्केवारी
শতাংশ মূল্য হ্ৰাস,टक्के घसारा
শতাংশ,टक्केवारी
নিখুঁত ঘনক,परिपूर्ण घन
আদৰ্শ গেছ,आदर्श वायू
নিখুঁত সংখ্যা,परिपूर्ण संख्या
নিখুঁত চেট,परिपूर्ण संच
নিখুঁত বৰ্গক্ষেত্ৰ,परिपूर्ण चौरस
নিখুঁত বৰ্গ অভিব্যক্তি,परिपूर्ण चौरस अभिव्यक्ती
পৰিধি,परिमिती
