Tamil,Marathi
இலைப்புள்ளி,पानांची जागा
குத்தகை,भाडेपट्टी
"1.லீஸ் சேனல், 2.லீஸ் சிஸ்டம்","1. लीज चॅनेल, 2. लीज सिस्टम"
"1.கோடு,2.லீஷ் லைன்","1.लाइन, 2.लीश लाईन"
குறைந்தபட்ச அர்த்தமுள்ள பிட் ஷெல்.எஸ்பி),किमान अर्थपूर्ण बिट shell.sb)
குறைந்த குறிப்பிடத்தக்க மதிப்பெண்,किमान लक्षणीय स्कोअर
"1. பரம்பரை அமைப்பு, 2. பரம்பரை அமைப்பு","1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम"
"1. லெமா, 2. தேற்றம்","1. लेमा, 2. प्रमेय"
கடிதத்தின் தரம் (LQ),अक्षर गुणवत्ता (LQ)
வார்த்தைகளால்,शब्दशः
அகராதியியல்,शब्दकोषशास्त्र
"1.காப்பகம்,2.நூலகம்","1.संग्रहण, 2.लायब्ररी"
"1.நூலக திட்டம், 2.காப்பக நிரலாக்கம்","1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग"
நூலக அடைவு,लायब्ररी निर्देशिका
"1. உரிம ஒப்பந்தம், 2. உரிம ஒப்பந்தம்","1. परवाना करार, 2. परवाना करार"
ஒளி உமிழும் டையோட்கள் (எல்இடி),प्रकाश उत्सर्जक डायोड्स (एलईडी)
லேசான துப்பாக்கி,हलकी बंदूक
ஒளி பேனா,हलकी पेन
நேரியல் அடாப்டர்,रेखीय अडॅप्टर
வரி எடிட்டிங்,ओळ संपादन
"1.லைன் பிரிண்டர், 2.லைன் பிரிண்டர்","1.लाइन प्रिंटर, 2.लाइन प्रिंटर"
"1.நேரியல், 2.நேரியல்","१.रेखीय, २.रेखीय"
நிமிடத்திற்கு வரிகள் (LPM),लाइन्स प्रति मिनिट (LPM)
"1. இணைப்பு, இணைப்பு, 2. சங்கிலி ,3. பத்திரம்","1. दुवा, दुवा, 2. साखळी, 3. बंध"
சங்கிலியால் பிணைக்கப்பட்ட பட்டியல்,साखळीबद्ध यादी
லினக்ஸ்,लिनक्स
"1.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே, 2.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே (எல்சிடி)","1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)"
பட்டியல் செயலாக்கம்,यादी प्रक्रिया
"1.எழுத்து, 2.எழுத்து","1.अक्षर, 2.अक्षर"
"1. செயலில், 2. வாழும், 3. மின், 4. நகரும்","1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल"
நேரடி முடிச்சு,थेट गाठ
"1.ஏற்றுதல், 2.ஏற்றுதல்","1.लोड, 2.लोड"
"1.load module, 2.load modulator","1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर"
"1.உள்ளூர், 2.உள்ளூர்","1.स्थानिक, 2.स्थानिक"
உள்ளூர் அணுகல்,स्थानिक प्रवेश
லோக்கல் ஏரியா நெட்வொர்க் (LAN),लोकल एरिया नेटवर्क (LAN)
உள்ளூர் தெளிவு,स्थानिक स्पष्टता
"1. உள்ளூர் நெட்வொர்க், 2. உள்ளூர் மையம் 3. உள்ளூர் பரிமாற்றம்","1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय"
உள்ளூர் நினைவகம்,स्थानिक स्मृती
உள்ளூர் முறை,स्थानिक मोड
உள்ளூர் மாறி,स्थानिक व्हेरिएबल
"வளைய, பூட்டு","पळवाट, लॉक"
லூப் கோப்பு,लूप फाइल
அமர்வு ஆரம்பம்,सत्र सुरू
கால முடிவு,मुदत समाप्त
எழுதுதல்,संलेखन
தர்க்க பகுப்பாய்வி,तर्क विश्लेषक
தர்க்க வெடிகுண்டு,लॉजिक बॉम्ब
தர்க்க அட்டை,लॉजिक कार्ड
தர்க்க விளக்கப்படம் (பாய்வு விளக்கப்படம்),लॉजिक चार्ट (फ्लोचार्ट)
தர்க்க சுற்று,लॉजिक सर्किट
தர்க்க வடிவமைப்பு,तर्कशास्त्र रचना
தர்க்க வரைபடம்,तर्कशास्त्र आकृती
தருக்க பாய்வு விளக்கப்படம்,तार्किक फ्लोचार्ट
தர்க்க செயல்பாடு,तर्कशास्त्र कार्य
தர்க்க வாயில்,लॉजिक गेट
"1. லாஜிக் புரோகிராமிங், 2. லாஜிக் புரோகிராமிங்","1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग"
தர்க்க இடப்பெயர்ச்சி,तर्क विस्थापन
தர்க்க நிலை,तर्क स्थिती
தர்க்க சுவிட்ச்,लॉजिक स्विच
தர்க்க அலகு,तर्कशास्त्र युनिट
தருக்க,तार्किक
தருக்க இணைப்பு,तार्किक संयोजन
தருக்க தரவு அமைப்பு,तार्किक डेटा संरचना
தருக்க வரைபடம்,तार्किक आकृती
தருக்க வெளிப்பாடு,तार्किक अभिव्यक्ती
தருக்க பாய்வு விளக்கப்படம்,तार्किक फ्लोचार्ट
தருக்க IF (லாஜிக்கல் என்றால்),लॉजिकल IF (तार्किक असल्यास)
பகுத்தறிவு செயல்பாடு,तर्कशुद्ध ऑपरेशन
பகுத்தறிவு இயக்குபவர்,तर्कसंगत ऑपरेटर
பகுத்தறிவு இணைப்பு,तर्कसंगत कनेक्शन
தர்க்கரீதியான திட்டம்,तार्किक योजना
"1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை","1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण"
தருக்க முறை,तार्किक नमुना
தருக்க மதிப்பு,तार्किक मूल्य
தருக்க மாறி,लॉजिकल व्हेरिएबल
கண்ணோட்டத்தை அடைந்தது,विहंगावलोकन प्राप्त केले
முன்னோட்ட தொகுப்பு,पूर्वावलोकन सेट
கவனிப்பு,निरीक्षण
"1.லூப், 2.லூப்","1.लूप, 2.लूप"
வளைய கட்டுப்பாடு,पळवाट नियंत्रण
வளைய துவக்கம்,लूप आरंभीकरण
வளைய மாறுபாடு,लूप भिन्नता
"1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்","1.लूप नेटवर्क, 2.लूप नेटवर्क"
வளைய துவக்கம்,लूप आरंभीकरण
வளைய-முடிவு,लूप एंडिंग
எதிர்-லூப் சோதனை,काउंटर-लूप चाचणी
தளர்வாக இணைக்கப்பட்டது,सैलपणे जोडलेले
இழப்பற்ற சுருக்கம்,दोषरहित कॉम्प्रेशन
ஹஸ்ஸே சுருக்கம்,हॅसे कॉम्प्रेशन
குறைந்த பைட்,कमी बाइट
குறைந்த அளவிலான மொழி,निम्न पातळीची भाषा
குறைந்த பாஸ் வடிகட்டி,कमी पास फिल्टर
"1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது","1.कमी कंडिशन, 2. खाली बांधलेले"
"1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)","1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)"
"1. இயந்திரம், 2. இயந்திரம்","1. मशीन, 2. मशीन"
இயந்திர முகவரி,मशीन पत्ता
"1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு","1. मशीन कोड, 2. मशीन कोड"
இயந்திர சக்கரம்,मशीन चाक
இயந்திரமயமாக்கப்பட்ட மொழி,यांत्रिक भाषा
இயந்திர மென்பொருள்,यांत्रिक सॉफ्टवेअर
சாதன பிழை,डिव्हाइस त्रुटी
இயந்திரம் செயலற்ற நேரம்,मशीन निष्क्रिय वेळ
இயந்திர மொழி,मशीन भाषा
கையேடு,मॅन्युअल
இயந்திர உணர்வு,मशीन सेन्स
"1.இயந்திர மொழி, 2.இயந்திர மொழி","1.मशीन लँग्वेज, 2.मशीन लँग्वेज"
இயந்திர வழி கற்றல்,मशीन लर्निंग
இயந்திர செயல்பாடு,मशीन ऑपरेशन
இயந்திர மொழி,मशीन भाषा
இயந்திர செயல்திறன்,मशीन कामगिरी
இயந்திர உருவகப்படுத்துதல்,मशीन सिम्युलेशन
இயந்திர கடத்தல் நேரம்,मशीन अपहरण वेळ
இயந்திர மொழிபெயர்ப்பு,मशीन भाषांतर
இயந்திர வார்த்தைகள்,मशीन शब्द
மேக்ரோ அறிவுறுத்தல்,मॅक्रो सूचना
மேக்ரோ அளவுகோல்,मॅक्रो स्केल
வெகுஜன அசெம்பிளிங் திட்டம்,मास असेंबलिंग कार्यक्रम
மொத்த அழைப்பு,एकूण कॉल
"1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு","1.मॅक्रो कोड, 2.मॅक्रो कोड"
மேக்ரோ கட்டளை,मॅक्रो कमांड
மேக்ரோ பிரகடனம்,मॅक्रो घोषणा
மேக்ரோ வரையறை,मॅक्रो व्याख्या
மேக்ரோ ஓட்ட விளக்கப்படம்,मॅक्रो फ्लो चार्ट
மேக்ரோ ஜெனரேட்டர்,मॅक्रो जनरेटर
மேக்ரோ அறிவுறுத்தல்,मॅक्रो सूचना
மொத்த மொழி,ढोबळ भाषा
மேக்ரோ நூலகம்,मॅक्रो लायब्ररी
மேக்ரோ அளவுரு,मॅक्रो पॅरामीटर
மேக்ரோ செயலாக்கம்,मॅक्रो प्रक्रिया
"1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்","1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर"
மேக்ரோ நிரலாக்க,मॅक्रो प्रोग्रामिंग
மொத்த முன்மாதிரி,एकूण प्रोटोटाइप
"1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்","1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग"
மெகாபைட் (MB),मेगाबाइट (MB)
மந்திர சின்னம்,जादूचे प्रतीक
மந்திர எண்,जादूची संख्या
காந்த குமிழி நினைவகம்,चुंबकीय बबल मेमरी
காந்த அட்டை,चुंबकीय कार्ड
"1.காந்த செல், 2.காந்த செல்","1.मॅग्नेटिक सेल, 2.चुंबकीय सेल"
காந்த சின்னம்,चुंबकीय चिन्ह
காந்த மைய சேமிப்பு,चुंबकीय कोर स्टोरेज
"1.காந்த வட்டு, 2. காந்த வட்டு","1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क"
காந்த வட்டு முகவரி,चुंबकीय डिस्क पत्ता
காந்த வட்டு நினைவகம்,चुंबकीय डिस्क मेमरी
காந்த டிரம்,चुंबकीय ड्रम
"1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை","1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग"
காந்த மேல்,चुंबकीय शीर्ष
காந்த மை,चुंबकीय शाई
காந்த மை எழுத்து அங்கீகாரம் (MICR),मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR)
காந்த ஊடகம்,चुंबकीय माध्यम
காந்த வாசிப்பு,चुंबकीय वाचन
காந்த பதிவு,चुंबकीय रेकॉर्डिंग
காந்த சேமிப்பு,चुंबकीय संचयन
காந்தப் பட்டை,चुंबकीय पट्टी
காந்த நாடா,चुंबकीय टेप
காந்த நாடா கெட்டி,चुंबकीय टेप काडतूस
காந்த நாடா இயக்கி,चुंबकीय टेप ड्राइव्ह
காந்த நாடா முன்னோடி,चुंबकीय टेप अग्रदूत
காந்த நாடா நூலகர்,चुंबकीय टेप ग्रंथपाल
காந்த நாடா அணுகல்,चुंबकीय टेप प्रवेश
காந்த நாடா அலகு,चुंबकीय टेप युनिट
"1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்","1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म"
காந்த பாதை,चुंबकीय मार्ग
காந்த ஒளியியல் சேமிப்பு,चुंबकीय ऑप्टिकल स्टोरेज
"1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி","1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर"
காந்த விலகல்,चुंबकीय विकृती
காந்தமாக சிதைக்கக்கூடிய மாத்திரை,चुंबकीय विकृत टॅबलेट
"1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி","1. मेल बॉक्स, 2. मेल बॉक्स"
அஞ்சல் இணைப்பு,मेल विलीनीकरण
"1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு","1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक"
முக்கிய சட்டகம்,मुख्य चौकट
"1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு","1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा"
"1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்","1.मुख्य मेमरी, 2.मुख्य मेमरी"
"1.முதன்மை திட்டம், 2.முதன்மை திட்டம்","1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम"
முக்கிய சேமிப்பு,मुख्य स्टोरेज
"1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்","1.मुख्य स्विच, 2.मुख्य स्विच"
"1.பராமரிப்பு, 2.பராமரிப்பு","1. देखभाल, 2. देखभाल"
பராமரிப்பு குழு,देखभाल पॅनेल
பராமரிப்பு நேரம்,देखभाल वेळ
பெரிய வட்டம்,मोठे वर्तुळ
முக்கிய சாதனம்,की डिव्हाइस
முக்கிய விசை,मुख्य की
முக்கியமான கட்டம்,प्रमुख मंच
முக்கிய கட்டமைப்பு,मुख्य रचना
முக்கிய வேலை,मुख्य काम
பெரும்பான்மை கூறு,बहुसंख्य घटक
பெரும்பான்மை வாயில்,बहुसंख्य गेट
பெரும்பான்மை செயல்பாடு,बहुसंख्य ऑपरेशन
திருப்பிச் செலுத்தும் காலம்,परतफेड कालावधी
தவறான நடைமுறை,चुकीचे ऑपरेशन नित्यक्रम
மேலாண்மை வளர்ச்சி,व्यवस्थापन विकास
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),व्यवस्थापन माहिती प्रणाली (MIS)
மேலாண்மை அறிவியல்,व्यवस्थापन विज्ञान
மான்செஸ்டர் குறியாக்கம்,मँचेस्टर एन्कोडिंग
பெருக்கல்,गुणाकार
மதிப்பிடப்பட்ட மாறி,अंदाजे चल
மதிப்பிடப்பட்ட குறியீடு,अनुमानित निर्देशांक
மனித இயந்திர உருவகப்படுத்துதல்,मानवी मशीन सिम्युलेशन
கையேடு முகவரி சுவிட்ச்,मॅन्युअल पत्ता स्विच
கையேடு பகுப்பாய்வு,मॅन्युअल विश्लेषण
கைமுறை அழைப்பு,मॅन्युअल कॉल
கைமுறை நுழைவு,मॅन्युअल एंट्री
"1. கையேடு மையம், 2. கையேடு மையம்","1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर"
"1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு","1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट"
கைமுறை செயல்பாடு,मॅन्युअल ऑपरेशन
பல-பல உறவு,अनेक ते अनेक संबंध
பல குறிவிலக்கி,मल्टी-डिकोडर
வரைபட முறை,नकाशा पद्धत
விவரணையாக்கம்,मॅपिंग
விளிம்பு,समास
விளிம்பு பிழை,किरकोळ त्रुटी
விளிம்பு விசாரணை,किरकोळ चौकशी
விளிம்பு சோதனை,किरकोळ चाचणी
சின்னம் கண்டறிதல்,चिन्ह ओळख
கையெழுத்து வாசிப்பு,साइन वाचन
சின்னம் ஸ்கேனிங்,चिन्ह स्कॅनिंग
அடையாள உணர்வு,चिन्ह अर्थ
குறிப்பான்,मार्कर
குறிக்கும்,चिन्हांकित करणे
மார்க்கர் அலை,मार्कर लाट
மார்க்கோவ் சங்கிலி,मार्कोव्ह साखळी
மார்க்கோவ் ஆதாரம்,मार्कोव्ह स्त्रोत
மார்க்அப் மொழி,मार्कअप भाषा
மேசர்,maser
மேசர்,maser
"1.முகமூடி, 2.முக்காடு, 3.முக்காடு","1. मुखवटा, 2. बुरखा, 3. बुरखा"
"1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்","1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक"
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
கவர் பதிவு,कव्हर रजिस्टर
"1. கவர் ரோம், 2. கவர் ரோம்","1. कव्हर रॉम, 2. कव्हर रॉम"
கவர்,कव्हर
பெரிய புள்ளிவிவரங்கள்,प्रचंड डेटा
"1. நிறை நினைவகம், 2. நிறை நினைவகம்","1.मास मेमरी, 2.मास मेमरी"
பெருமளவில் இணையாக,मोठ्या प्रमाणात समांतर
தலைவன்,सरदार
முதன்மை அட்டை,मास्टर कार्ड
"1.ஹெட் வாட்ச், 2.கண்ட்ரோல் வாட்ச்","1.हेड घड्याळ, 2.नियंत्रित घड्याळ"
முக்கிய பணியகம்,मुख्य कन्सोल
முதன்மை தரவு,प्राइम डेटा
முதன்மை வரைபடம்,मुख्य आकृती
முதன்மை கோப்பு,मास्टर फाइल
முதன்மை குழு,प्रमुख गट
முதன்மை விசை,गुरुकिल्ली
முக்கிய நூலக நாடாக்கள்,मुख्य लायब्ररी टेप्स
முதன்மை செயலி,प्राइम प्रोसेसर
முதன்மை திட்டம்,प्रमुख कार्यक्रम
முக்கிய மையம்,मुख्य केंद्र
"1.மாஸ்டர் டேப், 2.மாஸ்டர் டேப்","1.मास्टर टेप, 2.मास्टर टेप"
"1.முதன்மை முனையம், 2.முதன்மை முனையம்","1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल"
முதன்மை துணை சாதனம்,मुख्य अधीनस्थ उपकरण
முதன்மை துணை அமைப்பு,मुख्य अधीनस्थ प्रणाली
"1. போட்டி, 2. போட்டி, 3. சந்திப்பு","1. जुळणी, 2. जुळणी, 3. भेट"
பொருத்துக,जुळणे
கணித நிரலாக்க,गणितीय प्रोग्रामिंग
கணித உருவகப்படுத்துதல்,गणितीय अनुकरण
"1.அணி, 2.அணி","1.मॅट्रिक्स, 2.मॅट्रिक्स"
"1.மேட்ரிக்ஸ் பிரிண்டர், 2.மேட்ரிக்ஸ் பிரிண்டர்","1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर"
அணி சுவிட்ச்,मॅट्रिक्स स्विच
அணி அட்டவணை,मॅट्रिक्स सारणी
அதிகபட்ச கணினி,मॅक्सी संगणक
அதிகபட்ச கணினி,मॅक्सी संगणक
உச்ச உறுப்பு,शिखर घटक
யோகாபேட்,योगपॅड
மேக்ஸ்வெல் டாமன்,मॅक्सवेल डेमन
"1.அர்த்தம், 2.அர்த்தம்","1.मीन, 2.मीन"
மீட்பு நேரம் என்று பொருள்,म्हणजे पुनर्प्राप्ती वेळ
தோல்வி நேரம் என்று அர்த்தம்,अपयश म्हणजे वेळ
தோல்வி சராசரி நேரம் (m t b f),अयशस्वी सरासरी वेळ (m t b f)
தோல்விக்கான நேரம் என்று அர்த்தம்,म्हणजे अपयशाची वेळ
பழுது சராசரி நேரம்,दुरुस्ती सरासरी वेळ
சரிசெய்தல் சராசரி நேரம் (MTTR),सुधारणा सरासरी वेळ (MTTR)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),मीडियम स्केल इंटिग्रेशन (MSI)
நடுத்தர ஒருங்கிணைப்பு (MSI),मध्यम एकत्रीकरण (MSI)
சராசரி சேமிப்பு சாதனம்,मीन टर्म स्टोरेज डिव्हाइस
ஒரு நொடிக்கு மெகா பிட் (Mbps),मेगा बिट प्रति सेकंद (Mbps)
கூறு பொருள்,घटक ऑब्जेक्ट
கூறு பதிவு,घटक रेकॉर्ड
"1.நினைவு, 2.நினைவு","1.मेमरी, 2.मेमरी"
"1.நினைவக வரிசை, 2.நினைவக வரிசை","1.मेमरी अॅरे, 2.मेमरी अॅरे"
"1.மெமரி ஃபண்ட், 2.மெமரி பேங்க்","1. मेमरी फंड, 2. मेमरी बँक"
"1.memory buffer Register, 2.memory buffer Register","1.मेमरी बफर रजिस्टर, 2.मेमरी बफर रजिस्टर"
"1.மெமரி பஸ், 2. நினைவக பேருந்து","1.मेमरी बस, 2. मेमरी बस"
மெமரி கார்டு,मेमरी कार्ड
நினைவக செல்,मेमरी सेल
நினைவாற்றல் இழப்பு,स्मृती भ्रंश
"1.மெமரி கோர், 2.மெமரி கோர்","1.मेमरी कोर, 2.मेमरी कोर"
நினைவக சுழற்சி,स्मृती चक्र
"1.நினைவக தரவுப் பதிவு, 2.நினைவக தரவுப் பதிவு","1.मेमरी डेटा रजिस्टर, 2.मेमरी डेटा रजिस्टर"
"1.நினைவக திணிப்பு ,2.நினைவக திணிப்பு","1.मेमरी डंप, 2.मेमरी डंप"
"1.நினைவகப் பரிமாற்றம், 2.நினைவகப் பரிமாற்றம்","1.मेमरी एक्सचेंज, 2.मेमरी एक्सचेंज"
"1.நினைவகப் படிநிலை, 2.நினைவகப் படிநிலை","1.मेमरी पदानुक्रम, 2.मेमरी पदानुक्रम"
நினைவக அறிவுறுத்தல்,मेमरी सूचना
"1.நினைவக மேலாண்மை, 2.நினைவக மேலாண்மை","1.मेमरी व्यवस्थापन, 2.मेमरी व्यवस्थापन"
"1.நினைவக வரைபடம், 2.நினைவக வரைபடம்","1.मेमरी नकाशा, 2.मेमरी नकाशा"
"1. நினைவக மேப் செய்யப்பட்ட வெளியீடு, 2. உள்ளீடு, 3. நினைவகம் மேப் செய்யப்பட்ட I/O","1. मेमरी मॅप केलेले आउटपुट, 2. इनपुट, 3. मेमरी मॅप केलेले I/O"
"1.மெமரி மாடல், 2.மெமரி மாடல், 3.மெமரி மாடல்","1.मेमरी मॉडेल, 2.मेमरी मॉडेल, 3.मेमरी मॉडेल"
"1.நினைவக தொகுதி, 2.நினைவக தொகுதி","1.मेमरी मॉड्यूल, 2.मेमरी मॉड्यूल"
"1.மெமரி இன்டெக்ஸ் பதிவு, 2.மெமரி இன்டெக்ஸ் பதிவு","1.मेमरी इंडेक्स रजिस्टर, 2.मेमरी इंडेक्स रजिस्टर"
ஞாபக சக்தி,स्मृती शक्ती
நினைவக பாதுகாப்பு,मेमरी संरक्षण
"1.நினைவக குறிப்பு அறிவுறுத்தல், 2.நினைவக குறிப்பு அறிவுறுத்தல்","1.मेमरी संदर्भ सूचना, 2.मेमरी संदर्भ सूचना"
"1.நினைவக திட்டம், 2.நினைவக திட்டம்","1.मेमरी प्रोग्राम, 2.मेमरी प्रोग्राम"
"1.நினைவக அலகு, 2.நினைவக அலகு","1.मेमरी युनिट, 2.मेमरी युनिट"
பட்டியல்,मेनू
மெனு பார்,मेनू बार
மெனு இயக்கப்படுகிறது,मेनू चालवलेला
மெனு தேர்வு,मेनू निवड
முக்கிய உந்துதல் திட்டம்,मुख्य-चालित कार्यक्रम
"1. உள்ளார்ந்த, 2. ஒன்றிணைக்கப்பட்ட","1.निहित, 2.विलीन"
இணைப்பு பரிமாற்ற வரிசையாக்கம்,विलीनीकरण एक्सचेंज क्रमवारी
"1. வரிசைப்படுத்தல் இணைப்பு, 2. பட்டியல் தேர்வு","1. वर्गीकरण विलीनीकरण, 2. कॅटलॉग निवड"
"1. இணைத்தல், 2. இணைத்தல்","1. विलीनीकरण, 2. विलीनीकरण"
லட்டு நெட்வொர்க்,जाळीचे जाळे
செய்தி அனுப்புதல்,संदेशवहन
செய்தி,संदेश
செய்தி அங்கீகாரம்,संदेश प्रमाणीकरण
செய்தி செல்,संदेश सेल
செய்தி சுற்று,संदेश सर्किट
செய்தி வடிவம்,संदेश स्वरूप
செய்தி தலைப்பு,संदेश शीर्षलेख
செய்தி முறை,संदेश मोड
செய்தி அனுப்புதல்,संदेशवहन
"1.செய்தி வரிசைப்படுத்தல், 2.செய்தி வரிசைப்படுத்துதல்","1.संदेश वर्गीकरण, 2.संदेश वर्गीकरण"
செய்தி வரி,संदेश ओळ
செய்தி சுவிட்ச்,संदेश स्विच
செய்தி உரை,संदेश मजकूर
செய்தி பரிமாற்ற முகவர்,संदेश हस्तांतरण एजंट
சூப்பர் அசெம்பிளர்,सुपर असेंबलर
மெட்டாகிளாஸ்,मेटाक्लास
"1. அதிக தொகுப்பு, 2. அதிக விளக்கம்","1. अधिक संकलन, 2. अधिक व्याख्या"
"1. அதிக மொழிபெயர்ப்பாளர்கள், 2. மேலும் தொகுப்பாளர்கள்","1. अधिक दुभाषी, 2. अधिक संकलक"
பேச்சுவழக்கு,बोली
"1.மெட்டா நெட்வொர்க், 2.மெட்டா நெட்வொர்க்","1.मेटा नेटवर्क, 2.मेटा नेटवर्क"
சர்வாதிகாரம்,हुकूमशाही
செயல்முறை,प्रक्रिया
பெருநகரப் பகுதி நெட்வொர்க் (MAN),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
மைக்ரோ,सूक्ष्म
"1.மைக்ரோகோட், 2.மைக்ரோகோட்","1.मायक्रोकोड, 2.मायक्रोकोड"
நுண்கணினி,मायक्रो कॉम्प्युटर
நுண் கட்டுப்படுத்தி,सूक्ष्म नियंत्रक
நுண் சுழற்சி,सूक्ष्म सायकल
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் மெக்கானிசம்ஸ் (MEMS),मायक्रोइलेक्ट्रॉनिक मेकॅनिकल मेकॅनिझम (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,सूक्ष्म इलेक्ट्रॉनिक्स
மைக்ரோ மினியேட்டரைசேஷன்,सूक्ष्म सूक्ष्मीकरण
மைக்ரோ ஆர்டர்,सूक्ष्म ऑर्डर
"1.மைக்ரோ, 2.மெயின்பிரேம் இணைப்பு","1.मायक्रो, 2.मेनफ्रेम लिंक"
மைக்ரோ சிப்,मायक्रो चिप
மைக்ரோ கோபால்,सूक्ष्म कोबोल
மைக்ரோ குறியீடு,सूक्ष्म कोड
"1.மைக்ரோஃபைல், 2.மைக்ரோஃபிஷ், 3.மைக்ரோஃபைல்","1.मायक्रोफाइल, 2.मायक्रोफिश, 3.मायक्रोफाइल"
மைக்ரோ நெகிழ்,मायक्रो फ्लॉपी
மைக்ரோஃபார்ம் வாசிப்பு சாதனம்,मायक्रोफॉर्म वाचन यंत्र
நுண் சட்டகம்,सूक्ष्म फ्रेम
மைக்ரோகிராபிக்ஸ்,मायक्रोग्राफिक्स
ஒலிவாங்கி,मायक्रोफोन
மைக்ரோஃபோட்டோகிராஃப்,मायक्रोफोटोग्राफ
"1.மைக்ரோ பிராசசிங் யூனிட், 2.மைக்ரோ பிராசசிங் யூனிட்","1.मायक्रोप्रोसेसिंग युनिट, 2.मायक्रोप्रोसेसिंग युनिट"
நுண்செயலி,मायक्रोप्रोसेसर
நுண்செயலி சிப்,मायक्रोप्रोसेसर चिप
நுண்செயலி மொழிபெயர்ப்பாளர்,मायक्रोप्रोसेसर दुभाषी
மைக்ரோ ப்ராசசர் யூனிட் (MPU),मायक्रो प्रोसेसर युनिट (MPU)
"1. மைக்ரோ புரோகிராம், 2. மைக்ரோ புரோகிராம்","1. मायक्रोप्रोग्राम, 2. मायक्रो प्रोग्राम"
மைக்ரோ வரிசை,सूक्ष्म क्रम
மைக்ரோசாப்ட்,मायक्रोसॉफ्ट
மைக்ரோசாப்ட் விண்டோஸ்,मायक्रोसॉफ्ट विंडोज
மைக்ரோ அலை,सूक्ष्म लहर
மைக்ரோ அலை இணைப்பு,मायक्रो वेव्ह लिंक
நுண்ணலை ஒலிபரப்பு,मायक्रोवेव्ह ट्रान्समिशन
நடுத்தர மேலாண்மை,मध्यम व्यवस्थापन
