Bengali,Punjabi
অফিসিয়ালডম,ਅਧਿਕਾਰ
অফিসিয়াল ডিউটি,ਅਧਿਕਾਰਤ ਡਿ duty ਟੀ
অফিসিয়াল,ਅਧਿਕਾਰੀ
সরকারী ভাষা,ਸਰਕਾਰੀ ਭਾਸ਼ਾ
আনুষ্ঠানিকভাবে,ਅਧਿਕਾਰਤ
অফিসিয়াল রিপোর্ট,ਅਧਿਕਾਰਤ ਰਿਪੋਰਟ
অফিসিয়াল সংস্করণ,ਅਧਿਕਾਰਤ ਵਰਜ਼ਨ
অফিসিয়াল,ਕਾਰਜਕਾਰੀ
রেকর্ড বন্ধ,ਰਿਕਾਰਡ ਤੋਂ ਬਾਹਰ
ঠিক আছে (ও.কে.),ਠੀਕ ਹੈ (O.K.)
ওম্বডসম্যান,ਓਮਬਡਸਮੈਨ
অ্যাকাউন্টে অনুদান,ਖਾਤਾ ਗ੍ਰਾਂਟ ਤੇ
চাহিদা সাপেক্ষে,ਮੰਗ ਉੱਤੇ
কাজে আছি,ਕੰਮ ਤੇ
একতরফা,ਇਕ ਪਾਸੜ
লাইনে,ਲਾਈਨ 'ਤੇ
অন-বিশেষ শুল্ক,'ਤੇ-ਵਿਸ਼ੇਸ਼ ਡਿ duty ਟੀ
চাকরির প্রশিক্ষণ - এর ওপরে,ਨੌਕਰੀ ਦੀ ਸਿਖਲਾਈ 'ਤੇ
Ownus,ਆਨਸ
কার্য দিবস,ਖੁੱਲਾ ਦਿਨ
মুক্ত ব্যবস্থা,ਓਪਨ ਸਿਸਟਮ
খোলার,ਖੋਲ੍ਹਣਾ
খোলার ভারসাম্য,ਸੰਤੁਲਨ ਖੋਲ੍ਹਣਾ
খোলার সময়,ਖੋਲ੍ਹਣ ਦੇ ਘੰਟੇ
খোলা শেখা,ਓਪਨ ਸਿਖਲਾਈ
খোলা চিঠি,ਖੁੱਲਾ ਪੱਤਰ
উন্মুক্ত বিশ্ববিদ্যালয়,ਓਪਨ ਯੂਨੀਵਰਸਿਟੀ
পরিচালনা খরচ,ਓਪਰੇਟਿੰਗ ਲਾਗਤ
অপারেটিং স্টাফ,ਓਪਰੇਟਿੰਗ ਸਟਾਫ
অপারেশন,ਓਪਰੇਸ਼ਨ
অপারেটিভ,ਆਪਰੇਟਿਵ
মতামত,ਰਾਏ
বিরোধী দল,ਵਿਰੋਧੀ ਧਿਰ
বিকল্প,ਚੋਣ
মৌখিক,ਮੌਖਿਕ
অর্ডার,ਆਰਡਰ
অর্ডার চেক,ਆਰਡਰ ਚੈੱਕ
রিজার্ভেশন অর্ডার,ਰਿਜ਼ਰਵੇਸ਼ਨ ਦਾ ਆਰਡਰ
অধ্যাদেশ,ਆਰਡੀਨੈਂਸ
সংগঠন,ਸੰਗਠਨ
সংস্থার চার্ট,ਸੰਸਥਾ ਚਾਰਟ
সংগঠক,ਪ੍ਰਬੰਧਕ
ভিত্তিক,ਅਧਾਰਤ
আসল,ਅਸਲ
মূল বিভাগ,ਅਸਲ ਵਿਭਾਗ
মূল বিক্রয় দলিল,ਅਸਲ ਵਿਕਰੀ ਡੀਡ
অদম্য মালিক,ਗੜਬੜਯੋਗ ਮਾਲਕ
প্রাদুর্ভাব,ਪ੍ਰਕੋਪ
সাজসজ্জা ভাতা,ਪਹਿਰਾਵੇ ਭੱਤਾ
বহির্গামী সদস্য,ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਮੈਂਬਰ
বহির্গামী ফাইল,ਬਾਹਰ ਜਾਣ ਵਾਲੀ ਫਾਈਲ
ব্যয়,ਖਰਚੇ
আউটলেট,ਆਉਟਲੈੱਟ
রূপরেখা,ਰੂਪਰੇਖਾ
দৃষ্টিভঙ্গি,ਆਉਟਲੁੱਕ
আদালতের বাইরে,ਕੋਰਟ ਤੋਂ ਬਾਹਰ
তারিখের বাইরে,ਤਾਰੀਕ ਤੋ ਬਾਆਦ
আদেশের বাইরে,ਕ੍ਰਮ ਦੇ ਬਾਹਰ
ছাপার বাইরে,ਪ੍ਰਿੰਟ ਤੋਂ ਬਾਹਰ
পালার বাহিরে,ਵਾਰੀ ਤੋਂ ਬਾਹਰ
পালা বরাদ্দের বাইরে,ਵਾਰੀ ਅਲਾਟਮੈਂਟ ਤੋਂ ਬਾਹਰ
ফাঁড়ি,ਚੌਕੀ
আউটপুট,ਆਉਟਪੁੱਟ
সরাসরি ক্রয়,ਪੂਰੀ ਖਰੀਦ
আউটসোর্স,ਆਉਟਸੋਰਸ
অসামান্য,ਬਕਾਇਆ
বয়সেরও বেশি,ਵੱਧ ਉਮਰ
সামগ্রিকভাবে,ਕੁਲ ਮਿਲਾ ਕੇ
সামগ্রিক ঘাটতি,ਸਮੁੱਚੀ ਘਾਟਾ
বিলিং ওভার,ਉੱਤੇ ਬਿਲਿੰਗ
ওভারচার্জ,ਓਵਰਚਾਰਜ
অতিরিক্ত,ਬਕਾਇਆ
অত্যধিক,ਬਹੁਤ ਜ਼ਿਆਦਾ
ওভারহেড চার্জ,ਓਵਰਹੈੱਡ ਚਾਰਜ
ওভারল্যাপিং,ਓਵਰਲੈਪਿੰਗ
অগ্রাধিকার অগ্রাধিকার,ਓਵਰਰਾਈਡ ਪ੍ਰਾਥਮਿਕਤਾ
ওভার-বিধি,ਓਵਰ-ਨਿਯਮ
তদারকি,ਨਿਗਰਾਨੀ
অতিরিক্ত কাজের বেতন,ਓਵਰਟਾਈਮ ਤਨਖਾਹ
অতিরিক্ত মূল্যায়ন,ਓਵਰਵਲੂਟ
মালিকানা,ਮਾਲਕੀਅਤ
প্যাকেজ,ਪੈਕੇਜ
প্যাকেজ চুক্তি,ਪੈਕੇਜ ਸੌਦਾ
প্যাকিং এবং চিহ্নিত,ਪੈਕਿੰਗ ਅਤੇ ਮਾਰਕਿੰਗ
প্যাকিং তালিকা,ਪੈਕਿੰਗ ਸੂਚੀ
চুক্তি,ਸਮਝੌਤਾ
প্রদত্ত,ਦਾ ਭੁਗਤਾਨ
পরিশোধিত মূলধন,ਪੂੰਜੀ ਦਾ ਭੁਗਤਾਨ ਕੀਤਾ
পামফলেট,ਪੈਂਫਲਿਟ
প্যানেল,ਪੈਨਲ
কাগজ,ਕਾਗਜ਼
প্যারা,ਪੈਰਾ
প্যারামাউন্ট,ਪੈਰਾਮਾਉਂਟ
পিতামাতা,ਮਾਪੇ
পিতামাতার,ਪੇਰੈਂਟਲ
অভিভাবক অফিস,ਪੇਰੈਂਟ ਦਫਤਰ
সমাবস্থা শ্রেষ্ঠত্ব,ਬਰਾਬਰ ਦੀ ਉੱਤਮਤਾ
যুগপত্,ਪਾਰਿ ਪੇਸੂ
সমতা,ਸਮਾਨਤਾ
সংসদ,ਸੰਸਦ
অংশ,ਹਿੱਸਾ
অংশ ফাইল,ਭਾਗ ਫਾਈਲ
আংশিক,ਅੰਸ਼ਕ
অংশগ্রহণ,ਭਾਗ ਲਓ
বিশেষ,ਖਾਸ
বিশদ বিবরণ,ਵੇਰਵੇ
পার্টিশন,ਭਾਗ
অংশীদার,ਸਾਥੀ
অংশীদারিত্ব দলিল,ਭਾਈਵਾਲੀ ਦਾ ਕੰਮ
অংশ পেমেন্ট,ਭਾਗ ਭੁਗਤਾਨ
খন্ডকালীন,ਥੋੜਾ ਸਮਾਂ
পার্টি,ਪਾਰਟੀ
সমান মান,ਬਰਾਬਰ ਮੁੱਲ
পাস,ਪਾਸ
উত্তরণ,ਬੀਤਣ
পাসওয়ার্ড,ਪਾਸਵਰਡ
পেটেন্ট,ਪੇਟੈਂਟ
পৃষ্ঠপোষক,ਸਰਪ੍ਰਸਤ
পে,ਤਨਖਾਹ
বিল পরিশোধ করুন,ਭੁਗਤਾਨ ਬਿੱਲ
বেতন শংসাপত্র,ਭੁਗਤਾਨ ਦਾ ਭੁਗਤਾਨ
দিন দিন,ਤਨਖਾਹ ਦਿਵਸ
পে,ਭੁਗਤਾਨ ਕਰਨ ਵਾਲੇ
প্রদানকারী,ਭੁਗਤਾਨ ਕਰਨ ਵਾਲਾ
অর্থ প্রদান,ਭੁਗਤਾਨ
পরিশোধ,ਅਦਾ ਕਰ ਦਿਓ
বেতন আদেশ,ਭੁਗਤਾਨ ਆਰਡਰ
পে রোল,ਤਨਖਾਹ ਰੋਲ
বেতন কাঠামো,ਤਨਖਾਹ ਸਕੇਲ
অদ্ভুত,ਚਿੰਤਤ
দণ্ড,ਪੈਨਲ
দন্ড বিধি,ਪੈਨਲ ਕੋਡ
শাস্তিমূলক সুদ,ਜ਼ੁਰਮਾਨਾ
শাস্তি,ਜ਼ੁਰਮਾਨਾ
জরিমানা,ਜ਼ੁਰਮਾਨਾ
বিচারাধীন,ਬਕਾਇਆ
কলম স্ট্রাইক,ਕਲਮ ਹੜਤਾਲ
পেনশন,ਪੈਨਸ਼ਨ
পেনশনযোগ্য,ਪੈਨਸ਼ਨਯੋਗ
পেনশনার,ਪੈਨਸ਼ਨਰ
পেনশন স্কীম,ਪੈਨਸ਼ਨ ਸਕੀਮ
প্রতি বছর,ਪ੍ਰਤੀ ਵਰ੍ਹਾ
বাহক প্রতি,ਪ੍ਰਤੀ ਧਾਰਕ
মাথাপিছু (= প্রতি মাথা),ਪ੍ਰਤੀ ਕੈਪੀਟਾ (= ਪ੍ਰਤੀ ਸਿਰ)
শতাংশ,ਪ੍ਰਤੀਸ਼ਤ
বহুবর্ষজীবী,ਸਦੀਵੀ
অগ্রাধিকার ক্রয়,ਤਰਜੀਹੀ ਖਰੀਦ
পারফর্ম,ਪ੍ਰਦਰਸ਼ਨ
কর্মক্ষমতা,ਪ੍ਰਦਰਸ਼ਨ
পিরিয়ড,ਪੀਰੀਅਡ
সাময়িকী,ਸਮੇਂ-ਸਮੇਂ ਤੇ
পর্যালোচনা অধীনে সময়কাল,ਸਮੀਖਿਆ ਅਧੀਨ ਪੀਰੀਅਡ
মিথ্যা,Jejury
পার্কস,ਭੱਤਾ
স্থায়ী,ਸਥਾਈ
প্রতি মেনসেম,ਪ੍ਰਤੀ ਪੁਰਸ਼
অনুমোদনযোগ্য,ਇਜਾਜ਼ਤ
অনুমতি,ਇਜਾਜ਼ਤ
অনুমতি,ਪਰਮਿਟ
অনুমোদিত,ਇਜਾਜ਼ਤ
চিরস্থায়ী,ਸਦੀਵੀ
চিরস্থায়ী,ਸਦੀਵੀ
Perquisites (= perks),ਪਰਕੀਸਾਈਟਸ (= ਪਰਕਸ)
ব্যক্তিগত,ਨਿੱਜੀ
ব্যাক্তিগত সম্পদ,ਨਿੱਜੀ ਜਾਇਦਾਦ
ব্যক্তিগত বন্ড,ਨਿੱਜੀ ਬਾਂਡ
ব্যক্তিত্ব,ਸ਼ਖਸੀਅਤ
একজন অগ্রহণযোগ্য ব্যক্তি,ਵਿਅਕਤੀਗਤ ਗੈਰ ਗ੍ਰਾਟਾ
কর্মী,ਕਰਮਚਾਰੀ
কর্মী নীতি,ਕਰਮਚਾਰੀ ਨੀਤੀ
দৃষ্টিভঙ্গি,ਪਰਿਪੇਖ
প্ররোচনা,ਦ੍ਰਿੜਤਾ
প্রাসঙ্গিক,Person ੁਕਵਾਂ
পড়ন,ਸਜਾਵਟ
পিটিশন,ਪਟੀਸ਼ਨ
পিটিশনার,ਪਟੀਸ਼ਨਰ
পর্যায়,ਪੜਾਅ
আলোকচিত্র,ਫੋਟੋ
ফটোস্ট্যাট,ਫੋਟੋਸਟੈਟ
শারীরিক চেকিং,ਸਰੀਰਕ ਚੈਕਿੰਗ
শারীরিক ত্রুটি,ਸਰੀਰਕ ਨੁਕਸ
শারীরিক শিক্ষা,ਕਸਰਤ ਸਿੱਖਿਆ
শারীরিক প্রতিবন্ধী,ਸਰੀਰਕ ਤੌਰ 'ਤੇ ਅਪਾਹਜ
শারীরিক যাচাইকরণ,ਸਰੀਰਕ ਤਸਦੀਕ
পিসিমিয়াল,ਟੁਕੜੇ
টুকরা হার,ਟੁਕੜਾ ਦਰ
তীর্থযাত্রী,ਤੀਰਥ ਯਾਤਰੀ
পাইলট প্রোগ্রাম,ਪਾਇਲਟ ਪ੍ਰੋਗਰਾਮ
পিন,ਪਿੰਨ
প্লেসমেন্ট পরিষেবা,ਪਲੇਸਮੈਂਟ ਸੇਵਾ
জন্মস্থান,ਜਨਮ ਸਥਾਨ
কাজের জায়গা,ਕੰਮ ਦੀ ਜਗ੍ਹਾ
বাদী,ਮੁਦਈ
পরিকল্পনা,ਯੋਜਨਾ
পরিকল্পনা,ਯੋਜਨਾਬੰਦੀ
উদ্ভিদ,ਪੌਦਾ
খেলোয়াড়,ਖਿਡਾਰੀ
আবেদন,ਪਟੀਸ਼ਨ
আবেদনকারী,ਪਰਦਾਤਾ
প্লেবিসাইট,ਪਲੇਸਸੀਟ
প্রতিশ্রুতি,ਵਾਅਦਾ
পূর্ণাঙ্গ অধিবেশনে,ਪੂਰਵਜ ਸੈਸ਼ਨ
প্লেনিপোটেনটিরি,Planpootentiary
প্লিন্থ অঞ্চল,ਪਲਿੰਥ ਖੇਤਰ
নীতি,ਨੀਤੀ ਨੂੰ
রাজনৈতিক ক্রিয়াকলাপ,ਰਾਜਨੀਤਿਕ ਗਤੀਵਿਧੀ
পোল,ਚੋਣ
দূষণ,ਪ੍ਰਦੂਸ਼ਣ
রাজনৈতিক,ਰਾਜਨੀਤਿਕ
পুল,ਪੂਲ
পোর্টফোলিও,ਪੋਰਟਫੋਲੀਓ
অবস্থান,ਸਥਿਤੀ
ইতিবাচক,ਸਕਾਰਾਤਮਕ
পোস্ট,ਪੋਸਟ
পোস্ট তারিখ,ਪੋਸਟ-ਮਿਤੀ
পোস্ট-ফ্যাক্টো অনুমোদন,ਪੋਸਟ-ਫੈਕਟਰੀ ਦੀ ਮਨਜ਼ੂਰੀ
স্নাতকোত্তর,ਪੋਸਟ ਗ੍ਰੈਜੂਏਟ
মরণোত্তর,ਦੁਖਦਾਈ
পোস্টিং,ਪੋਸਟਿੰਗ
পোস্ট মর্টেম পরীক্ষা,ਪੋਸਟ ਮਾਰਟਮ ਇਮਤਿਹਾਨ
স্থগিত করা,ਪੋਸਟਪੋਨ
পোস্টস্ক্রিপ্ট (পি.এস.),ਪੋਸਟਸਕ੍ਰਿਪਟ (ਪੀ.ਐੱਸ.)
শক্তি,ਤਾਕਤ
মোক্তারনামা,ਮੁਖਤਿਆਰਨਾਮਾ
অনুশীলনযোগ্য,ਅਭਿਆਸਯੋਗ
অনুশীলন করা,ਅਭਿਆਸ
প্রাক-নিরীক্ষা,ਪ੍ਰੀ-ਆਡਿਟ
সতর্কতা,ਸਾਵਧਾਨੀ
নজির,ਉਦਾਹਰਣ
প্রিসিস,ਨਿਰਮਾਤਾ
সুনির্দিষ্ট,ਸਹੀ
বিরত,ਬੰਦ ਕਰੋ
পূর্ব ধারণা,ਪੂਰਕ
পূর্বসূরী,ਪੂਰਵਗਾਮੀ
প্রাধান্য,ਪ੍ਰਮੁੱਖ
মুখবন্ধ,ਪ੍ਰੀਫੇਸ
পছন্দ,ਨੂੰ ਤਰਜੀਹ
কুসংস্কার,ਪੱਖਪਾਤ
প্রাথমিক,ਮੁ nextmininary ਲੀ
অকাল,ਅਚਨਚੇਤੀ
প্রাঙ্গণ,ਅਹਾਤੇ
প্রিমিয়াম,ਪ੍ਰੀਮੀਅਮ
প্রিপেইড,ਪ੍ਰੀਪੇਡ
প্রিপেইড কার্ড,ਪ੍ਰੀਪੇਡ ਕਾਰਡ
প্রাক-পরিকল্পিত,ਪ੍ਰੀ-ਯੋਜਨਾਬੱਧ
প্রিপেন,ਪ੍ਰੀਪਲੋਨ
প্রাক-গ্রহণযোগ্য বিল,ਪ੍ਰੀ-ਰਿਆਇਤੀ ਬਿੱਲ
প্রিগ্রেটিভ,ਰੋਕਥਾਮ
প্রেসক্রিপশন,ਤਜਵੀਜ਼ਵੀ
নির্ধারিত,ਨਿਰਧਾਰਤ
নির্ধারিত ফর্ম,ਨਿਰਧਾਰਤ ਫਾਰਮ
উপস্থাপনা,ਪੇਸ਼ਕਾਰੀ
সভাপতিত্ব,ਸਿਧਾਂਤ
রাষ্ট্রপতি,ਰਾਸ਼ਟਰਪਤੀ
প্রেস,ਪ੍ਰੈਸ
কপি টিপুন,ਦਬਾਓ ਕਾੱਪੀ
গ্যালারী প্রেস,ਪ੍ਰੈਸ ਗੈਲਰੀ ਦਬਾਓ
অনুমান করা হয়েছে,ਮੰਨਿਆ
অনুমানমূলক বেতন,ਤੂਫਾਨੀ ਤਨਖਾਹ
অনুমান করা,ਅਨੁਮਾਨ ਲਗਾਇਆ
অজুহাত,ਬਹਾਨਾ
বিরাজ করা,ਪ੍ਰਬਲ
প্রতিরোধ,ਰੋਕਣ
প্রতিরোধ,ਰੋਕਥਾਮ
প্রতিরোধমূলক,ਰੋਕਥਾਮ
দামের ওঠানামা (= মূল্য চলাচল),ਕੀਮਤ ਦਾ ਉਤਰਾਅ (= ਕੀਮਤ ਦੀਆਂ ਹਰਕਤਾਂ)
মূল্য নির্ধারণ,ਕੀਮਤ
প্রাইমা ফেসি,ਪ੍ਰਿਮਾ ਪੱਖ
প্রাথমিকভাবে,ਮੁੱਖ ਤੌਰ ਤੇ
প্রাথমিক,ਪ੍ਰਾਇਮਰੀ
প্রাথমিক প্রাপ্তি,ਪ੍ਰਾਇਮਰੀ ਰਸੀਦ
অধ্যক্ষ,ਪ੍ਰਿੰਸੀਪਲ
অধ্যক্ষ deb ণগ্রহীতা,ਪ੍ਰਿੰਸੀਪਲ ਕਰਜ਼ਟਰ
প্রিন্টার,ਪ੍ਰਿੰਟਰ
মুদ্রণ,ਛਪਾਈ
পূর্বের ইঙ্গিত,ਪਹਿਲਾਂ ਸੰਕੇਤ
অগ্রাধিকার গ্রেডিং,ਪ੍ਰਾਥਮਿਕਤਾ ਗ੍ਰੇਡਿੰਗ
কারাগার,ਜੇਲ੍ਹ
বন্দী,ਕੈਦੀ
গোপনীয়তা,ਗੋਪਨੀਯਤਾ
ব্যক্তিগত ও গোপনীয়,ਨਿਜੀ ਅਤੇ ਗੁਪਤ
অধিকার,ਅਧਿਕਾਰ
সুবিধা কমিটি,ਵਿਸ਼ੇਸ਼ ਅਧਿਕਾਰ ਕਮੇਟੀ
পুরস্কার,ਇਨਾਮ
সম্ভাবনা,ਸੰਭਾਵਨਾ
প্রবেট,ਪ੍ਰੋਬੇਟ
প্রবেশন,ਪ੍ਰੋਬੇਸ਼ਨ
প্রবেশনারি,ਪ੍ਰੋਬੇਸ਼ਨਰੀ
প্রবেশনার,ਪ੍ਰੋਬੇਸ਼ਨਰ
ক্ষত পরীক্ষা করা,ਪੜਤਾਲ
পদ্ধতিগত নিয়ম,ਕਾਰਜਪ੍ਰਣਾਲੀ ਨਿਯਮ
পদ্ধতি,ਵਿਧੀ
কার্যক্রম,ਕਾਰਵਾਈ
প্রক্রিয়া,ਪ੍ਰਕਿਰਿਆ
প্রক্রিয়াজাতকরণ,ਕਾਰਵਾਈ
মিছিল,ਜਲੂਸ
ঘোষণা,ਘੋਸ਼ਣਾ
ঘোষণা,ਘੋਸ਼ਣਾ
সংগ্রহ,ਖਰੀਦ
পণ্য,ਉਤਪਾਦ
উত্পাদন,ਉਤਪਾਦਨ
পেশা,ਪੇਸ਼ੇ
পেশাদার অর্জন,ਪੇਸ਼ੇਵਰ ਪ੍ਰਾਪਤੀ
দক্ষতা শংসাপত্র,ਨਿਪਟਾਰਾ ਸਰਟੀਫਿਕੇਟ
প্রোফাইল,ਪਰੋਫਾਈਲ
লাভ,ਲਾਭ
কার্যক্রম,ਪ੍ਰੋਗਰਾਮ
প্রোগ্রামের সময়সূচী,ਪ੍ਰੋਗਰਾਮ ਦਾ ਸਮਾਂ-ਤਹਿ
প্রোগ্রামিং,ਪ੍ਰੋਗਰਾਮਿੰਗ
অগ্রগতি,ਤਰੱਕੀ
প্রগতিশীল,ਪ੍ਰਗਤੀਸ਼ੀਲ
নিষিদ্ধ,ਵਰਜਿਤ
নিষিদ্ধ অঞ্চল,ਵਰਜਿਤ ਖੇਤਰ
নিষেধাজ্ঞা,ਮਨਾਹੀ
নিষিদ্ধ আদেশ,ਮਨਾਹੀ ਆਰਡਰ
প্রকল্প,ਪ੍ਰੋਜੈਕਟ
অভিক্ষেপ,ਪ੍ਰੋਜੈਕਸ਼ਨ
বিশিষ্ট,ਪ੍ਰਮੁੱਖ
প্রতিশ্রুতি,ਵਾਅਦਾ ਕਰੋ
কর্জপত্র,ਪ੍ਰੋਮਸਰੀ ਨੋਟ
প্রচার,ਨੂੰ ਉਤਸ਼ਾਹਿਤ
প্রবর্তক,ਪ੍ਰਮੋਟਰ
পদোন্নতি,ਤਰੱਕੀ
প্রচার,ਪ੍ਰੋਮੇਟ
প্রচার,ਪ੍ਰਸਤੁਤ
উচ্চারণ,ਉਚਾਰੇ ਹੋਏ
ঘোষণা,ਐਲਾਨ
প্রমাণ,ਸਬੂਤ
প্রেরণের প্রমাণ,ਭੇਜਣ ਦਾ ਸਬੂਤ
প্রুফ রিডিং,ਸਬੂਤ ਪੜ੍ਹਨ
প্রচার,ਪ੍ਰਚਾਰ
প্রচার,ਪ੍ਰਸਾਰ
সঠিক,ਸਹੀ
সম্পত্তি,ਜਾਇਦਾਦ
প্রস্তাব,ਪ੍ਰਸਤਾਵ
প্রস্তাব,ਪ੍ਰਸਤਾਵ
প্রোপাউন্ড,ਪ੍ਰੋਵੈਂਟ
মালিকানা,ਮਲਕੀਅਤ
স্বীকৃতি,ਮਲਕੀਅਤ
প্রো-রেটা,ਪ੍ਰੋ ਰਾਟਾ
প্রো-রাতা কোটা,ਪ੍ਰੋ-ਰਾਏ ਕੋਟੇ
প্রোরোগ,ਪ੍ਰੋਟੋਗ੍ਰਾ
সুবিধা - অসুবিধা,ਲਾਭ ਅਤੇ ਹਾਨੀਆਂ
মতামত,ਪ੍ਰੋਵਾਈਸਗੀ
প্রসিকিউশন,ਮੁਕੱਦਮਾ ਚਲਾਉਣ ਵਾਲਾ
প্রসপেক্টাস,ਪ੍ਰਾਸਪੈਕਟਸ
প্রোটেমপোর অ্যাপয়েন্টমেন্ট,ਪ੍ਰੋਟੈਂਪੋਰ ਮੁਲਾਕਾਤ
প্রোটোকল,ਪ੍ਰੋਟੋਕੋਲ
প্রমাণ করুন,ਸਾਬਤ ਕਰੋ
সরবরাহ করা,ਪ੍ਰਦਾਨ ਕੀਤੀ ਗਈ
তহবিল,ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ
বিধান,ਪ੍ਰਬੰਧ
অস্থায়ী,ਆਰਜ਼ੀ
অস্থায়ী তালিকা,ਆਰਜ਼ੀ ਸੂਚੀ
প্রোভিসো,ਪ੍ਰੋਵੀਸੋ
নৈকট্য,ਨੇੜਤਾ
প্রক্সি,ਪਰਾਕਸੀ
জনসাধারণ,ਜਨਤਕ
প্রকাশনা,ਪ੍ਰਕਾਸ਼ਨ
পাবলিক ডিউটি,ਜਨਤਕ ਫਰਜ਼
জনস্বার্থ মামলা,ਜਨਤਕ ਵਿਆਜ ਮੁਕੱਦਮੇਬਾਜ਼ੀ
প্রচার,ਪ੍ਰਚਾਰ
প্রকাশ,ਪ੍ਰਕਾਸ਼ਤ
সময়োপযোগী,ਪਾਬੰਦ
শাস্তি,ਸਜ਼ਾ
ক্রয়,ਖਰੀਦ
খাঁটি অস্থায়ী,ਪੂਰੀ ਤਰ੍ਹਾਂ ਅਸਥਾਈ
উদ্দেশ্য,ਉਦੇਸ਼
অন্বেষণ করা,ਪਿੱਛਾ ਕਰੋ
সাধনা,ਪਿੱਛਾ
পরিদর্শন,ਪਿਯੋ
আপ,ਪੇਸ਼ ਕਰੋ
পুট আপ স্লিপ,ਪੁਟ-ਅਪ ਸਲਿੱਪ
যোগ্যতা,ਯੋਗਤਾ
যোগ্য প্রার্থী,ਯੋਗ ਉਮੀਦਵਾਰ
যোগ্যতা,ਯੋਗਤਾ ਪੂਰੀ ਕਰੋ
যোগ্যতা পরীক্ষা,ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ
যোগ্যতা পরীক্ষা,ਯੋਗਤਾ ਪਰਖ
গুণগত কৌশল,ਗੁਣਾਤਮਕ ਤਕਨੀਕ
গুণ,ਗੁਣਵੱਤਾ
মান নিয়ন্ত্রণ,ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ
পরিমাণ,ਮਾਤਰਾ
পৃথকীকরণ ছুটি,ਕੁਆਰੰਟੀਨ ਛੁੱਟੀ
ত্রৈমাসিক,ਤਿਮਾਹੀ
কোয়াশ,ਕਥਾ
কোয়াশি,Quashi
অর্ধ-স্থায়ী,ਕਾਸੀ-ਸਥਾਸਗੀ
প্রশ্ন,ਸਵਾਲ
প্রশ্ন,ਸਵਾਲ
প্রশ্নবিদ্ধ,ਪ੍ਰਸ਼ਨ
প্রশ্ন ঘন্টা,ਪ੍ਰਸ਼ਨ ਘੰਟਾ
প্রশ্নাবলী,ਪ੍ਰਸ਼ਨਾਵਲੀ
প্রস্থান,ਛੱਡੋ
কোরাম,ਕੋਰਮ
কোটা,ਕੋਟਾ
উদ্ধৃতি,ਹਵਾਲਾ
উদ্ধৃতি,ਹਵਾਲਾ
রেস,ਦੌੜ
জাতিগত বৈষম্য,ਨਸਲੀ ਵਿਤਕਰੇ
র্যাক,ਰੈਕ
অভিযান,ਰੇਡ
রেলপথ,ਰੇਲਵੇ
উত্থাপন,ਵਧਾਓ
এলোমেলো,ਬੇਤਰਤੀਬ
এলোমেলো নমুনা,ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ
পরিসীমা,ਸੀਮਾ
র‌্যাঙ্ক,ਦਰਜਾ
র‌্যাঙ্ক এবং ফাইল,ਦਰਜਾ ਅਤੇ ਫਾਈਲ
র‌্যাঙ্কিং,ਰੈਂਕਿੰਗ
র‌্যাপিড অ্যাকশন ফোর্স,ਰੈਪਿਡ ਐਕਸ਼ਨ ਫੋਰਸ
বিরল,ਦੁਰਲੱਭ
ফুসকুড়ি,ਧੱਫੜ
ইঁদুরযোগ্য মান,ਕਠੋਰ ਮੁੱਲ
রেট,ਰੇਟ
রেট চুক্তি,ਰੇਟ ਇਕਰਾਰਨਾਮਾ
রেট তালিকা,ਰੇਟ ਲਿਸਟ
অনুমোদন,ਅਨੁਪ੍ਰਤਾ
রেটিং,ਰੇਟਿੰਗ
অনুপাত,ਅਨੁਪਾਤ
রেশন,ਰਾਸ਼ਨ
যুক্তিসঙ্গত,ਤਰਕਸ਼ੀਲ
যৌক্তিকতা,ਤਰਕਸ਼ੀਲਤਾ
রেশন ভাতা,ਰਾਸ਼ਨ ਭੱਤਾ
কাঁচামাল,ਅੱਲ੍ਹੀ ਮਾਲ
কাঁচা পণ্য,ਕੱਚੇ ਉਤਪਾਦ
প্রতিক্রিয়া,ਪ੍ਰਤੀਕਰਮ
পড়া,ਪੜ੍ਹਨਾ
রিডজাস্ট,ਗੁਪਤ
প্রস্তুত পরিকল্পনা,ਤਿਆਰ ਕੀਤੀ ਯੋਜਨਾ
প্রস্তুত রেকনার,ਤਿਆਰ ਹਿਸਾਬ
বাস্তব,ਅਸਲ
বাস্তব উপার্জন,ਅਸਲ ਕਮਾਈ
আবাসন,ਅਚਲ ਜਾਇਦਾਦ
বাস্তবতা,ਹਕੀਕਤ
উপলব্ধি,ਅਹਿਸਾਸ
উপলব্ধি করুন,ਅਹਿਸਾਸ ਕਰੋ
পুনরায় নিয়োগ,ਮੁੜ ਅਰਜ਼ੀ ਦਿੱਤੀ ਗਈ
পুনরায় আবেদন,ਦੁਬਾਰਾ ਅਰਜ਼ੀ ਦਿਓ
কারণ,ਕਾਰਨ
পুনর্নির্মাণ,ਮੁੜ ਮੁਲਾਂਕਣ
ছাড়,ਛੂਟ
স্মরণ করুন,ਯਾਦ
