Hindi,Bengali
समाकल निरूपण,অবিচ্ছেদ্য প্রতিনিধিত্ব
समाकल चिह्न,অবিচ্ছেদ্য চিহ্ন
समाकलन करना,সংহত করা
समाकलित अवशोषण गुणांक,সমন্বিত শোষণ সহগ
समाकलन गुणक,ইন্টিগ্রেশন ফ্যাক্টর
समाकलन,মিশ্রণ
अवकलन दूवारा समाकलन,ডিফারেনশিয়াল দ্বারা একীকরণ
खंडशः समाकलन,সেগমেন্টাল ইন্টিগ্রেশন
परिमेयकरण दूवारा समाकलन,যৌক্তিকতা দ্বারা একীকরণ
प्रतिस्थापन दूवारा समाकलन,প্রতিস্থাপন দ্বারা একীকরণ
उत्तरोत्तर समानयन दूवारा समाकलन,প্রগতিশীল সমতা দ্বারা ইন্টিগ্রেশন
श्रेणीबद्ध समाकलन,অনুক্রমিক একীকরণ
सदिश का समाकलन,ভেক্টর ইন্টিগ্রেশন
संवृत पृष्ठ पर समाकलन,বন্ধ পৃষ্ঠায় ইন্টিগ্রেশন
समाकलक,ইন্টিগ্রেটর
समाकलक घटक,অবিচ্ছেদ্য উপাদান
समाकल-अवकल समीकरण,অখণ্ড-পার্থক্য সমীকরণ
" अंतः खंड , अपरोधन",আটক
विनिमेय संक्रिया,পরিবর্তনমূলক অপারেশন
"विनिमेय, व्यतिहार",বিনিময়যোগ্য
अंतर्वर्ग सहसंबंध,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
परस्पर सहसंबंध,পারস্পরিক সম্পর্ক
परस्पर सहसंबंध गुणांक,পারস্পরিক সম্পর্ক সহগ
"परस्पर निर्भरता, अन्योन्याश्रय","পরস্পর নির্ভরতা, পরস্পর নির্ভরতা"
अन्योन्याश्रित,পরস্পর নির্ভরশীল
ब्याज,স্বার্থ
"अंतरपृष्ठ, पार्थक्य पृष्ठ",ইন্টারফেস পৃষ্ঠা
अंतरफलक कोण,ইন্টারফেস কোণ
समाकल्य,অবিচ্ছেদ্য
समाकलित,সমন্বিত
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक,अंतःस्थ (वि.)","অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (বিশেষণ), অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (v.)"
अंतः कोण,অভ্যন্তরীণ কোণ
अंतः क्षेत्र,অভ্যন্তরীণ অঞ্চল
अंतः प्रांत,আন্তঃপ্রদেশ
आंतरिक अवयव,অভ্যন্তরীণ উপাদান
समुच्चय का अभ्यंतर,সেটের অভ্যন্তর
अभिमुख अंतः कोण,অভ্যন্তর কোণ সম্মুখীন
अंतर्गह,ভিতরে
आंतरिक बिंदु,অভ্যন্তরীণ পয়েন্ট
"मध्यवर्ती, माध्यमिक, मध्य, मध्यक","মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম"
मध्यवर्ती बिंदु,মধ্যবর্তী বিন্দু
मध्यवर्ती मान प्रमेय,মধ্যবর্তী মান উপপাদ্য
आंतरिक द्‌विभाजक,অভ্যন্তরীণ দ্বিখণ্ডক
अंतर्वेशन,ইন্টারপোলেশন
अंतर्वेशन-सूत्र,সন্নিবেশ সূত্র
प्रतिच्छेदी,ছেদ করা
प्रतिच्छेदी वक्र,ছেদকারী বক্ররেখা
प्रतिच्छेदी रेखाएँ,ছেদকারী লাইন
" प्रतिच्छेदन, प्रतिच्छेद , सर्वनिष्ठ","ছেদ, ছেদ, ছেদ"
प्रतिच्छेद वक्र,ছেদ বক্ররেখা
वक्रों का प्रतिच्छेद,বক্ররেখার ছেদ
समुच्चयों का सर्वनिष्ठ,সেটের ছেদ
"अंतराल, अंतर","ফাঁক, ফাঁক"
अंतराल आकल,ব্যবধান অনুমান
अंतराल आकलन,ব্যবধান অনুমান
अंतराल मध्य बिंदु,ব্যবধান মধ্য বিন্দু
"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव","আন্তঃবিভাগীয় প্রভাব, আন্তঃবিভাগীয় প্রভাব"
अंतरावर्ग सहसंबंध,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
निश्चरता,নিস্তব্ধতা
निश्चर,নিশ্চিত
निश्चर तंत्र,স্থির ব্যবস্থা
तालिका,টেবিল
तालिका नियतन,টেবিল অ্যাসাইনমেন্ট
तालिका नियंत्रण,টেবিল নিয়ন্ত্রণ
तालिका नियंत्रण निदर्श,টেবিল নিয়ন্ত্রণ মডেল
तालिका नियंत्रण प्रणाली,টেবিল নিয়ন্ত্রণ ব্যবস্থা
तालिका चक्र,টেবিল চক্র
तालिका धारण लागत,টেবিল রাখা খরচ
तालिका बिंदु,টেবিল পয়েন্ট
तालिका नीति,টেবিল নীতি
तालिका  स्थिति,টেবিল অবস্থান
"प्रतित्रोम, व्युत्क्रम, विपरीत","বিপরীত, বিপরীত, বিপরীত"
प्रतिलोम सहसंबंध,বিপরীত পারস্পরিক সম্পর্ক
प्रतिलोम फलन,বিপরীত ফাংশন
प्रति लोम अतिपरवलयिक फलन,ফেনা প্রতি হাইপারবোলিক ফাংশন
व्युत्क्रमानुपाती,ব্যস্তানুপাতিক
व्युत्क्रम प्रतिचित्र ण,বিপরীত মানচিত্র
व्युत्क्रम संख्या,পারস্পরিক সংখ্যা
व्युत्क्रम आव्यूह,বিপরীত ম্যাট্রিক্স
प्रतिलोम क्रमचय,বিপরীত ক্রমাগত
व्युत्क्रमानुपात,বিপরীত অনুপাত
प्रतिलोम त्रिकोणमितीय फलन,বিপরীত ত্রিকোণমিতিক ফাংশন
प्रतिलोमन-सूत्र,বিপরীত সূত্র
क्रम का प्रति लोमन,অনুক্রমের অনুলিপি
व्युत्क्रमणीय आव्यूह,বিপরীত ম্যাট্রিক্স
व्युत्क्रमणीय रूपांतरण,বিপরীত রূপান্তর
अपरिमेय,অযৌক্তিক
अपरिमेय समीकरण,অযৌক্তিক সমীকরণ
अपरिमेय व्यंजक,অযৌক্তিক অভিব্যক্তি
अपरिमेय संख्या,অমূলদ সংখ্যা
अपरिमेय मूल,অযৌক্তিক মূল
" अखंडनीय , अलघुकरणीय , असमानेय","irrevocable, irreducible, unequaled"
अघूर्णी सदिश,ঘূর্ণনশীল ভেক্টর
अघूर्णी सदिश फलन,ঘূর্ণনশীল ভেক্টর ফাংশন
अघूर्णी वेग,ঘূর্ণন বেগ
तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं),আইসোমেট্রিক (v.) ডান লাইন (v.)
समककुदता,সমন্বয়বাদ
वियुक्त अनिवार्य विचित्रता,বিচ্ছিন্ন অপরিহার্য অদ্ভুততা
वियुक्त बिंदु,বিচ্ছিন্ন বিন্দু
"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक","আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক"
समद्विबाहु विन्यास,সমদ্বিবাহু কনফিগারেশন
पुनरावृत्त समाकल,পুনরাবৃত্তিমূলক অবিচ্ছেদ্য
पुनरावृत्त अंतर्वेशन,পুনরাবৃত্তিমূলক সন্নিবেশ
पुनरावृत्ति,পুনরাবৃত্তি
पुनरावृत्ति सूत्र,পুনরাবৃত্তি সূত্র
पुनरावर्ती समाकलन सूत्र,পুনরাবৃত্ত একীকরণ সূত্র
पुनरावर्ती क्रि याविधि,পুনরাবৃত্ত পদ্ধতি
पुनरावर्ती विधि,পুনরাবৃত্ত পদ্ধতি
जैकोबियन,জ্যাকোবিয়ান
जैकोबी सारणिक,জ্যাকবি সারনিক
जैकोबी आव्यूह,জ্যাকোবি ম্যাট্রিক্স
समुच्चयों का सम्मिलन,সেটের সংমিশ্রণ
"जोड़, संधि (सं.) संयुक्त(वि.)","যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)"
संयुक्त घनत्व फलन,যৌথ ঘনত্ব ফাংশন
संयुक्त बारंबारता फलन,সম্মিলিত ফ্রিকোয়েন্সি ফাংশন
संयुक्ततः आश्रित चर,যৌথ নির্ভরশীল পরিবর্তনশীল
संयुक्त प्रायिकता,যৌথ সম্ভাবনা
सम्मिलन,সন্নিবেশ
"कुदान, जंप, प्लुति","কোদাল, লাফ, প্লুটি"
प्लुति असांतत्य,প্লুটি বিচ্ছিন্নতা
"न्यायसंगति, औचित्य","ন্যায়পরায়ণতা, ন্যায্যতা"
औचित्य बताना,ন্যায্যতা
कारनाफ मानचित्र,carnafe মানচিত্র
"गुठली, अष्टि","কার্নেল, ছাই"
प्रतिचित्रण की अष्टि,ম্যাপিং পয়েন্ট
"शुदूधगति विज्ञान, शुदूध गतिकी","বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা"
गतिज ऊर्जा,গতিসম্পর্কিত শক্তি
"बलगति विज्ञान, बलगतिकी","গতিবিদ্যা, গতিবিদ্যা"
कोल्मोगोरोफ-स्मिरनोव परीक्षण,কলমোগোরফ-স্মিরনভ পরীক্ষা
क्रोनेकर डेल्टा,ক্রোনেকার ব-দ্বীপ
ककुदता,শসা
लग्रांज फलन,ল্যাগ্রেঞ্জ ফাংশন
लग्रांज गुणक,Lagrange গুণক
"स्तरिका, पटल","তক্তা, বোর্ড"
लाप्लास रूपांतर,ল্যাপ্লেস রূপান্তর
बृहत संख्या,বড় সংখ্যা
अभिलक्षणिक मूल,চরিত্রগত উৎপত্তি
पार्श्व पृष्ठ,পাশের পৃষ্ঠা
लैटिन वर्ग,ল্যাটিন বর্গক্ষেত্র
"नाभिलंब, लैटस रैक्टम","আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম"
"नियम, सिद्धांत","নিয়ম, নীতি"
वेग संयोजन नियम,বেগ সংমিশ্রণের নিয়ম
संकलनीयता नियम,সামঞ্জস্যের নিয়ম
ह्नासमान प्रतिफल नियम,হ্রাস রিটার্ন নিয়ম
गुरुत्वाकर्षण नियम,মাধ্যাকর্ষণ আইন
समूह के लिए समाकारिता नियम,গ্রুপের জন্য হোমোমরফিজম নিয়ম
वलयों के लिए समाकारिता नियम,রিং জন্য homomorphism নিয়ম
बढ़ती लागत का नियम,ক্রমবর্ধমান ব্যয়ের আইন
घातांक नियम,ব্যাখ্যার নিয়ম
जड़त्व नियम,জড়তা আইন
बृहत्‌ संख्याओं का नियम,বড় সংখ্যার আইন
प्रायिकता-नियम,সম্ভাবনা নিয়ম
"ज्या नियम, साइन नियम","সাইন নিয়ম, সাইন নিয়ম"
घातांको के नियम,সূচকের আইন
गति नियम,গতির নিয়ম
"परत, स्तर","স্তর, স্তর"
अग्रग गुणांक,ফরোয়ার্ড সহগ
अग्रग विकर्ण,সামনের তির্যক
अग्रग उप-आव्यूह,ফরওয়ার্ড সাব-ম্যাট্রিক্স
अग्रग पद,সামনে পোস্ট
"न्यूनतम, अल्पतम, लघुतम","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
लघुतम समापवर्त्य (LCM),সর্বনিম্ন সাধারণ সাধারণ (এলসিএম)
न्यूनतम अवयव,ন্যূনতম উপাদান
न्यूनतम वर्ग,সর্বনিম্ন শ্রেণী
न्यूनतम उपरि परिबंध,ন্যূনতম ওভারহেড সীমা
वाम सहसमुच्चय,বাম সেট
वामावर्त,ঘড়ির কাঁটার বিপরীত দিকে
वामावर्ती पेच,ঘড়ির কাঁটার বিপরীতে স্ক্রু
वाम प्रतिलोम,বাম বিপরীত
वाम गुणन,বাম গুণন
लाइबनिटस सूत्र,লাইবনিজ সূত্র
लंबाई,দৈর্ঘ্য
तुंगककुदी,তুঙ্গাক্কুদি
तुंगककुदी वक्र,tragus বক্ররেখা
तुंगककुदता,lungfish
स्तर वक्र,স্তর বক্ররেখা
विश्वास्यता स्तर,আত্মবিশ্বাস এর ধাপ
सार्थकता का स्तर,তাত্পর্যের স্তর
कोशक्रमानुसार,কালানুক্রমিকভাবে
कोश क्रम,অভিধান আদেশ
संभाविता फलन,সম্ভাবনা ফাংশন
संभाविता अनुपात परिक्षण,সম্ভাব্যতা অনুপাত পরীক্ষা
" सीमा , सीमांत","সীমা, প্রান্তিক"
"सीमांत, चरम","প্রান্তিক, চরম"
सीमांत मान,প্রান্তিক মান
सीमांत वेग,প্রান্তিক বেগ
माध्य में सीमा,গড় পরিসীমা
समाकलन की सीमा,একীকরণের সীমা
अनुक्रम सीमा,ক্রম সীমা
"गुच्छ बिंदु, सीमा बिंदु","ক্লাস্টার পয়েন্ট, সীমা বিন্দু"
सीमांत वेग,প্রান্তিক বেগ
" रेखा , लाइन , दीर्घतंतु","রেখা, রেখা, উপবৃত্ত"
"रेखीय, रैखिक, रेखाकार","রৈখিক, রৈখিক, রৈখিক"
रैखिक बीजावल्ली,রৈখিক বিজবল্লী
रैखिक बीजीय समीकरण,রৈখিক বীজগণিত সমীকরণ
रैखिक सन्निकटन,রৈখিক অনুমান
रैखिक अनंतस्पर्शी,লিনিয়ার অ্যাসিম্পটোট
रैखिक गुणांक,রৈখিক সহগ
एकघात संचय,শক জমা
एकघात प्रतिबंध,শক সীমাবদ্ধতা
रैखिक आश्रितता,রৈখিক নির্ভরতা
रैखिक अवकलन समीकरण,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई","রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ"
"रैखिक समीकरण, एकघात समीकरण","রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ"
रैखिक समघात,রৈখিক একজাতীয়তা
रैखिक भिन्नात्मक रूपांतरण,রৈখিক ভগ্নাংশ রূপান্তর
रैखिक फलन,লিনিয়ার ফাংশন
रैखिक फलनक,লিনিয়ার ফাংশন
रैखिक समूह,লিনিয়ার গ্রুপ
रैखिक स्वतंत्रता,রৈখিক স্বাধীনতা
रैखिक स्वतंत्र संबंध,রৈখিক স্বাধীন সম্পর্ক
रैखिक असमिका,রৈখিক অসমতা
रैखिक असमघाती अवकल समीकरण,রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ
रैखिक समाकल समीकरण,রৈখিক অবিচ্ছেদ্য সমীকরণ
रैखिक अंतर्वेशन,রৈখিক ক্ষেপক
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ
" एकघाततः , रैखिकतः","singularly, linearly"
रैखिकतः परतंत्र,রৈখিকভাবে নির্ভরশীল
रैखिकतः स्वतंत्र,রৈখিকভাবে স্বাধীন
रैखिक प्रतिचित्रण,লিনিয়ার ম্যাপিং
रैखिक क्रम,লিনিয়ার অর্ডার
रैखिक क्रमीकरण,রৈখিক ক্রমিককরণ
रैखिक प्रोग्रामन,রৈখিক প্রোগ্রামিং
रैखिक प्रोग्रामन कलन-विधि,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
रैखिक प्रोग्रामन समस्या,লিনিয়ার প্রোগ্রামিং সমস্যা
रैखिक समाश्रयण,লিনিয়ার রিগ্রেশন
रैखिक समाश्रयण गुणांक,রৈখিক রিগ্রেশন সহগ
"रैखिक संबंध, एकघाती संबंध","রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক"
रैखिक समष्टि,রৈখিক জনসংখ্যা
रैखिक उपसमष्टि,লিনিয়ার সাবস্পেস
रैखिक रूपांतरण,রৈখিক রূপান্তর
रैखिक उपनति,লিনিয়ার রিগ্রেশন
रैखिक अनभिनत आकल,লিনিয়ার ডিফারেনশিয়াল অনুমান
रैखिक वेग,রৈখিক বেগ
रेखा समाकल,লাইন অবিচ্ছেদ্য
प्रतिच्छेद-रेखा,ছেদ লাইন
समाश्रयण-रेखा,রিগ্রেশন লাইন
स्थानगत सदिश,স্থানিক ভেক্টর
स्थानीय इष्टतम,স্থানীয় সর্বোত্তম
"बिन्दुपथ, रेखापथ","locus, locus"
"लॉग, लठठा, संलेख",লগ লগ লগ
"लघुगणकीय, लॉगेरिथ्मीय","লগারিদমিক, লগারিদমিক"
लघुगणकीय यथार्थता,লগারিদমিক নির্ভুলতা
लॉगेरिथ्मीय परिकलन,লগারিদম গণনা
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र","লগারিদমিক বক্ররেখা, লগারিদমিক বক্ররেখা"
लघुगणकीय अवकलज,লগারিদমিক ডেরিভেটিভ
लघुगणकीय अवकलन,লগারিদমিক ডিফারেনশিয়াল
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन","লগারিদমিক ফাংশন, লগারিদমিক ফাংশন"
"लघुगणकीय माध्य, गुणोत्तर माध्य","লগারিদমিক গড়, জ্যামিতিক গড়"
लघुगणकीय प्रसामान्य बंटन,লগারিদমিক স্বাভাবিক বন্টন
लघुगणकीय संबंध,লগারিদমিক সম্পর্ক
लघुगणकीय मापक्रम,লগারিদমিক স্কেল
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी","লগারিদম সিরিজ, লগারিদম সিরিজ"
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल","লগারিদমিক সর্পিল, লগারিদমিক সর্পিল"
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी","লগারিদম টেবিল, লগারিদম টেবিল"
"लॉगेरिथ्म, लघुगणक","লগারিদম, লগারিদম"
तर्क,যুক্তিবিদ্যা
तर्कत: तुल्य,যৌক্তিকভাবে সমতুল্য
"वृद्धिघात वक्र, पर्ल-रीड वक्र","গ্রোথ কার্ভ, পার্ল-রিড কার্ভ"
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन","লগ স্বাভাবিক বন্টন, লগ স্বাভাবিক বন্টন"
" रेखांश , देशांतर","দ্রাঘিমাংশ, দ্রাঘিমাংশ"
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद","loop, loop, noose (no.), loop (ver.), praspanda"
" प्रचयन , प्रचायिका, लॉटरी","নির্বাচনী প্রচারণা, লটারি"
अधोरेखा,আন্ডারলাইন
निम्न परिबंध,নিম্ন সীমা
निम्न रीमान-समाकल,লো রিম্যান-ইনটিগ্রাল
निम्न योगफल,কম যোগফল
निम्न त्रिभुजीय आव्यूह,ত্রিভুজাকার ম্যাট্রিক্স অনুসরণ করে
मैक्लारिन प्रसार,ম্যাকলারিন ছড়িয়ে পড়ে
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या","মায়া নম্বর, ম্যাজিক নম্বর, স্থায়িত্ব নম্বর"
मैजिक वर्ग,জাদু বর্গ
कांतिमान-सीमा,উজ্জ্বল সীমা
डाक प्रेषित प्रश्नावली,মেইলিং প্রশ্নাবলী
डाक द्वारा सर्वेक्षण,মেইল দ্বারা জরিপ
उपरि परिबंध,ওভারহেড সীমা
दीर्घ चाप,দীর্ঘ চাপ
उपरिबद्‌ध समुच्चय,আবদ্ধ সেট
बहुमान फलन,বহুমূল্য ফাংশন
"नक्शा , मानचित्र , प्रतिचित्र","মানচিত্র, মানচিত্র, মানচিত্র"
समुच्चय में प्रतिचित्रित करना,সেটে ম্যাপিং
समुच्चय का प्रतिचित्रण,সেট ম্যাপিং
उपांत प्रायिकता,প্রান্তিক সম্ভাবনা
गणितीय विश्लेषण,গাণিতিক বিশ্লেষণ
गणितीय तर्क,গাণিতিক যুক্তি
गणितीय केंद्र,গাণিতিক কেন্দ্র
गणितीय जटिलता,গাণিতিক জটিলতা
गणितीय अर्थशास्त्र,গাণিতিক অর্থনীতি
गणितीय प्रत्याशा,গাণিতিক প্রত্যাশা
गणितीय रूप,গাণিতিক ফর্ম
"गणितीय संरूपण, गणितीय संरूप","গাণিতিক গঠন, গাণিতিক বিন্যাস"
गणितीय सर्वसमिका,গাণিতিক পরিচয়
"गणितीय तर्कशास्त्र ,गणितीय तर्क","গাণিতিক যুক্তি, গাণিতিক যুক্তি"
गणितीय निदर्श,গানিতিক প্রতিমাণ
गणितीय आशय,গাণিতিক অভিপ্রায়
मैट्रिक्स विकर्णन,ম্যাট্রিক্স তির্যককরণ
आव्यूह-व्युत्क्रम,ম্যাট্রিক্স বিপরীত
आव्यूह-व्युत्क्रमण,ম্যাট্রিক্স ইনভার্সন
आव्यूह पुनरावर्ती विधि,ম্যাট্রিক্স পুনরাবৃত্ত পদ্ধতি
मैट्रिक्स पद्‌धति,ম্যাট্রিক্স পদ্ধতি
आव्यूह गुणन,ম্যাট্রিক্স গুণ
अचरों का आव्यूह,ধ্রুবকের ম্যাট্রিক্স
प्रभाविता आव्यूह,প্রভাবশালী ম্যাট্রিক্স
आव्यूह संकारक,ম্যাট্রিক্স অপারেটর
आव्यूह बहुपद,ম্যাট্রিক্স বহুপদী
आव्यूह मुद्रण,ম্যাট্রিক্স প্রিন্টিং
आव्यूह-गुणनफल,ম্যাট্রিক্স পণ্য
अधिकतमीकृत,সর্বাধিক করা
"महत्तम, अधिकतम, उच्चतम","সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
अधिकतम निरपेक्ष मान,সর্বোচ্চ পরম মান
महत्तम F-अनुपात,সর্বোচ্চ F-অনুপাত
अधिकतम संभाविता,সর্বোচ্চ সম্ভাবনা
महाल्पिष्ठ,মহলপিষ্ট
महाल्पिष्ठ निकष,মহান উপসংহার
फलन का अधिकतम,ফাংশনের সর্বোচ্চ
मैक्सवेल-बोल्ट्समान सांख्यिकी,ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান
माध्य विचलन,বিচ্যুতি
विचलन वर्ग माध्य,বিচ্যুতি স্কয়ার গড়
वर्ग माध्य त्रुटि,বর্গক্ষেত্র মানে ত্রুটি
"माध्यमान, औसत मान","গড়, গড় মান"
माध्यमान प्रमेय,মানে উপপাদ্য
ककुदता माप,বুদবুদ পরিমাপ
" मध्य, मध्यस्थ , माध्यिका, मीडियन","মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
माध्यिका केंद्र,মধ্যম কেন্দ্র
मध्यककुदी वक्र,মধ্য বক্ররেখা
मध्यककुदता,মেসোথেলিওমা
संदेश,বার্তা
"रीति , विधि","কাস্টম, পদ্ধতি"
विलोपन विधि,মুছে ফেলার পদ্ধতি
प्रतिलोमन-विधि,বিপরীত পদ্ধতি
पुऩरावृत्ति विधि,পুনরাবৃত্তি পদ্ধতি
न्यूनतम वर्ग विधि,অন্তত বর্গ
आघूर्ण विधि,টর্ক পদ্ধতি
समरूप त्रिभुज विधि,অনুরূপ ত্রিভুজ পদ্ধতি
प्रवणतम अवरोहण विधि,ঢাল অবতরণ পদ্ধতি
संकलन-विधि,সংকলন পদ্ধতি
अनिर्घारित गुणांक विधि,অনির্ধারিত সহগ পদ্ধতি
दूरीक समष्टि,দূরত্ব জনসংখ্যা
मीटरी पद्‌धति,মেট্রিক সিস্টেম
मेट्रिक इकाई,মেট্রিক ইউনিট
सूक्ष्म सिद्‌धांत,মাইক্রো তত্ত্ব
मध्य,মধ্য
मध्यपद,মধ্যমা
मध्य बिंदु,কেন্দ্রীয় বিন্দু
मध्यबिंदु सूत्र,মধ্যবিন্দু সূত্র
अल्पिष्ठ बहुपद,ন্যূনতম বহুপদ
अल्पमहिष्ठ सिद्‌धांत,মিনিমা তত্ত্ব
"न्यूनतम, अल्पतम, निम्नतम","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
निम्निष्ठ बिंदु,নিচু বিন্দু
अल्पतम बहुपद,অন্তত বহুপদ
फलन का न्यूनतम,ন্যূনতম ফাংশন
लघु चाप,সংক্ষিপ্ত চাপ
लघु अक्षष,ছোট চিঠি
निम्न परिबद्‌ध उपसमुच्चय,আবদ্ধ উপসেট
"माइनस, ऋण","বিয়োগ, ঋণ"
ऋण चिह्न,ঋণচিহ্ন
मिश्र भिन्न,মিশ্র ভগ্নাংশ
सविकल्प युक्ति,বিকল্প ডিভাইস
" बहुलक, मोड , विधि, रीति ,प्रणाली, विधा","মোড, মোড, পদ্ধতি, পদ্ধতি, পদ্ধতি, মোড"
"मापांक, मोड्यूलस","মডুলাস, মডুলাস"
सम्मिश्र संख्या का मापांक,জটিল সংখ্যার মডুলাস
आघूर्ण,মুহূর্ত
आघूर्णजनक फलन,টর্ক ফাংশন
बल का आघूर्ण,শক্তির মুহূর্ত
बारंबारता-बंटन का आघूर्ण,ফ্রিকোয়েন্সি-বন্টন মুহূর্ত
जड़त्व आघूर्ण,নিষ্ক্রিয়তা মুহূর্ত
संवेग आघूर्ण,গতির মুহূর্ত
संवेग,আবেগ
एकपद,একটি পোস্ট
एकैक समाकारी,একক ইন্টিগ্রেশন
"एकरूपता, एकैक समाकारिता","একজাতীয়তা, মনোমরফিজম"
एकदिष्ट,একক
एकदिष्ट वर्धमान अनुक्रम,একমুখী আরোহী ক্রম
एकदिष्टतः,সরাসরি
एकदिष्टतः वर्धमान जाल,unidirectionally অর্ধচন্দ্রাকার জাল
एकदिष्टतः वर्धमान अनुक्रम,monotically ক্রমবর্ধমান
एकदिष्ट फलन,univariate ফাংশন
मॉन्टे-कार्लो परिकलन,মন্টে-কার্লো গণনা
मॉन्टे-कार्लो विधि,মন্টে-কার্লো পদ্ধতি
मोरा (खेल),মোরা (খেলাধুলা)
मृत्यु आंकड़े,মৃত্যুর পরিসংখ্যান
प्रायिकतम,সম্ভবত
गति,গতি
गतिमान माध्य,চলন্ত গড়
M-समष्टि,এম-জনসংখ্যা
समाकल का M-परीक्षण,এম-টেস্ট অফ ইন্টিগ্রাল
बहुगत निर्णय-समस्या,একাধিক সিদ্ধান্ত-সমস্যা
बहुविम प्रसामान्य बंटन,বহুপদী স্বাভাবিক বন্টন
बहुविम यादृच्छिक चर,বহুপদী র্যান্ডম পরিবর্তনশীল
बहुसूचक परिवहन समस्या,মাল্টিপ্লেক্স পরিবহন সমস্যা
बहुपद,বহুপদ
बहुपद बंटन,বহুপদী বন্টন
"गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)","একাধিক, একাধিক, একাধিক, বহু (v.), একাধিক, প্রতিসরাঙ্ক (n.)"
बहुविकल्पी समस्या,একাধিক পছন্দ সমস্যা
बहुसंबद्‌धित प्रांत,কনফেডারেট প্রদেশগুলি
बहु सहसंबंध,একাধিক পারস্পরিক সম্পর্ক
बहु-बारंबारता सारणी,একাধিক ফ্রিকোয়েন্সি টেবিল
बहु समाकल,একাধিক অবিচ্ছেদ্য
बहु समाकलन,একাধিক ইন্টিগ্রেশন
बहु समाश्रयण,একাধিক সংশ্লেষণ
बहुसमाश्रयण विश्लेषण,একাধিক রিগ্রেশন বিশ্লেষণ
बहुसमाश्रयण गुणांक,একাধিক রিগ্রেশন সহগ
बहुसमाश्रयण समीकरण,একাধিক রিগ্রেশন সমীকরণ
बहु मूल,বহুমূল
गुणन,গুণ
(सारणिक का) स्तंभशः गुणन,(নির্ধারকের) কলামার গুণ
(सारणिक का) पंक्तिशः गुणन,(নির্ধারকের) রৈখিক গুণ
गुणन कारक,গুণনীয়ক
गुणनात्मक फलन,গুণক ফাংশন
गुणनात्मक समूह,গুণগত গ্রুপ
गुणनात्मक प्रतिलोम,গুণক বিপরীত
बहुकता,বহুত্ব
मूल-बहुकता,বহুত্ব
शून्यक की बहुकता,শূন্যের বহুগুণ
गुणक,গুণক
" गुणा करना , संवर्धन","গুণ করা, গুণ করা"
बहुचर बंटन,একাধিক বিতরণ
बहुचर प्रसामान्य बंटन,একাধিক স্বাভাবিক বিতরণ
बहुचर समष्टि,বহুমুখী জনসংখ্যা
"पारस्परिक, अन्योन्य","পারস্পরিক, পারস্পরিক"
नाब्ला,নাবলা
नैपिरीय,নাপিরিয়া
"नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म","নেপিয়ার লগারিদম, নেপিয়ার লগারিদম"
"प्राकृतिक लघुगणक,प्राकृतिक लॉगेरिथ्म","প্রাকৃতিক লগারিদম, প্রাকৃতিক লগারিদম"
