Gujarati,Hindi
ગામા-રે રૂપાંતરણ,गामा-किरण रूपांतरण
ગામા સ્કેનિંગ,गामा क्रमवीक्षण
ગામા સંવેદનશીલ,गामा सुग्राही
ગામા આકાશ,गामा आकाश
ગામા માળખું,गामा संरचना
ગામા સંક્રમણ,गामा संक्रमण
ગામા કિરણ,गामा किरण
ગામા-રે કેલ્ક્યુલેટર,गामा-किरण गणित्र
ગામા-રે ઓથરીંગ,गामा-किरण संलेखन
ગામા-રે સ્પેક્ટ્રોમીટર,गामा-किरण स्पेक्ट्रममापी
ગામા લેખ,गामा लेख
ગામા ઇરેડિયેશન,गामाकिरणी चित्रण
ગમયાનન,गामायनन
ગામો રેમ્પર્ટ,गैमो प्राचीर
ગેમો-ટેલરની પસંદગીના નિયમો,गैमो-टेलर वरण नियम
દફનાવવામાં આવેલ કેપેસિટર,गुम्फित संधारित्र
અવાજવાળી ટ્યુનિંગ,गुंफित समस्वरण
"દાદર પ્લેટફોર્મ, ગેન્ટ્રી","सोपानी मंच, गैन्ट्री"
"પાસ, ફિશર, ગેપ, અંતર","दर्रा, विदर, अंतराल, रिक्ति"
અંતરાલ કોડિંગ,अंतराली कोडन
અંતરાલ પરિબળ,अंतराली गुणक
લોડિંગ અંતરાલ,अंतराल लोडन
"ભાંગર (ગુજરાતી) કચરો, કચરો","भंगार (गुजराती) अपशिष्ठ, कचरा"
પોર્રીજ બનાવો,खिचड़ी बनाना
ગેસ,गैस
ગેસ શોષક,गैस अवशोषी
ગેસ શોષણ કોષ,गैस अवशोषण सेल
ગેસ શોષણ,गैस अधिशोषण
ગેસ આયન પોલિમરાઇઝેશન,गैस आयन बहुलन
"ગેસ કેલરીમીટર, ગેસ થર્મોમીટર","गैस कैलोरीमीटर, गैस ऊष्मामापी"
ગેસ કેપેસિટર,गैस संधारित्र
ગેસ સેન્ટ્રીફ્યુજ પ્રક્રિયા,गैस अपकेंद्रित्र प्रक्रम
ગેસ ચેમ્બર,गैस कोष्ठ
ગેસ ઇલેક્ટ્રોડ,गैस इलेक्ट्रोड
ગેસ સતત,गैस नियतांक
ગેસ ભરવાનું કેલ્ક્યુલેટર,गैसपूरित गणित्र
"ગેસ પ્રવાહ, આયનીકરણ પ્રવાહ","गैस धारा, आयनन धारा"
ગેસ ચક્ર,गैस चक्र
ગેસ દૂષણ,गैस अपभ्रष्टता
ગેસ અધોગતિ,गैस अपभ्रंशन
ગેસ ડિફ્લેક્શન ઘટક,गैस विचलन घटक
ગેસ ડાયોડ,गैस डायोड
ગેસ નિમજ્જન દીવો,गैस विसर्जन लैंप
ગેસ સ્રાવ,गैस विसर्जन
ગેસ નિમજ્જન લેસર,गैस विसर्जन लेसर
"ગેસ સંચાલિત હેતુ, ગેસ સંચાલિત કુંડ","गैसचालित आशय, गैसचालित कुंड"
ગેસ ડાયનેમિક લેસર,गैस गतिक लेसर
ગેસ ગતિશીલતા,गैस गतिकी
ગેસ એન્જિન,गैस इंजन
વાયુયુક્ત રેફ્રિજન્ટ,गैस-प्रसार प्रशीतित्र
ગેસથી ભરેલું રેડિયેશન કેલ્ક્યુલેટર,गैस-पूरित विकिरण गणित्र
ગેસ ભરેલ ટ્રાયોડ,गैस पूरित ट्रायोड
"ગેસ ફ્લો કાઉન્ટર નોઝલ, ગેસ ફ્લો કાઉન્ટર નોઝલ","गैस प्रवाह काउन्टर नलिका, गैस प्रवाह गणित्र नलिका"
ગેસ ફ્લો રેડિયેશન કેલ્ક્યુલેટર,गैस प्रवाह विकिरण गणित्र
ગેસ આયનીકરણ,गैस आयनन
"ગેસ નેટ ડાયનેમિક્સ, ગેસ નેટ ડાયનેમિક્સ","गैस शुद्ध गतिविज्ञान, गैस शुद्ध गतिकी"
ગેસ લેસર,गैस लेसर
ગેસ કાયદો,गैस नियम
ગેસ કાયદો સ્થિર,गैस नियम नियतांक
ગેસ લેન્સ,गैस लेन्स
ગેસ વિસ્તૃતીકરણ,गैस आवर्धन
ગેસ મેનોમીટર,गैस मैनोमीटर
ગેસ મુખ્ય,गैस मेजर
ગેસ મિકેનિક્સ,गैस यांत्रिकी
વાયુયુક્ત આયન-સંવર્ધન,गैसीय आयन-संवर्धन
ગેસની આયન-વધારતી અસર,गैस का आयन-संवर्धक प्रभाव
ગેસનો અવાજ,गैस रव
ગેસ લાઇટ (ઇલેક્ટ્રોન) નોઝલ,गैस प्रकाश (इलेक्ट्रॉन) नलिका
"ગેસ કોટરી, ગેસ પોકેટ","गैस कोटरिका, गैस पॉकेट"
વાયુ દબાણ,गैसी दाब
"ગેસ રેશિયો, આયન ઇલેક્ટ્રોન કરંટ રેશિયો","गैसानुपात, आयन इलेक्ट्रॉन धारा अनुपात"
ગેસિયસ રીબાઉન્ડ આયનાઇઝેશન ચેમ્બર,गैसीय प्रतिक्षेप आयनन कोष्ठ
વાયુયુક્ત રેફ્રિજરેશન,गैसीय प्रशीतन
ગેસ રેગ્યુલેટર,गैस नियामक
ગેસ લીક,गैस विसर्पण
ગેસ દ્રાવ્યતા,गैस विलेयता
ગેસ સ્પેક્ટ્રમ,गैस-स्पेक्ट्रम
"ગેસ થર્મોમીટર, ગેસ થર્મોમીટર","गैस तापमापी, गैस थर्मामीटर"
ગેસ ભરેલી હીટિંગ ઓટોમેટિક સ્વીચ,गैस पूरित ताप अनुचालित स्विच
"ગેસ ટાઇટ, ગેસપ્રૂફ","गैस रूद्ध, गैसरोधी"
ગેસ ટ્રાયોડ,गैस ट्रायोड
ગેસ નળી,गैसनलिका
ગેસ વેક્યુમ ફ્રેક્ચર,गैस निर्वात भंजन
ગેસ સ્નિગ્ધતા,गैस श्यानता
ગેસ સેલ ફ્રીક્વન્સી સ્ટાન્ડર્ડ,गैस सेल आवृत्ति मानक
ગેસ-નિસ્યંદન અસર,गैस-आसवन प्रभाव
ગેસ ભરેલો ડાયોડ,गैस-पूरित डायोड
ગેસ ભરેલ રેક્ટિફાયર,गैस-पूरित दिष्टकारी
વાયુયુક્ત ડાઇલેક્ટ્રિક,गैसी परावैद्युत
વાયુ પ્રસરણ,गैसीय विसरण
વાયુ પ્રસરણ પ્લાન્ટ,गैसीय विसरण संयंत्र
વાયુ પ્રસરણ પ્રક્રિયા,गैसीय विसरण प्रक्रम
વાયુ નિહારિકા,गैसीय नीहारिका
ગાસ્કેટ,गैस्केट
ગેસોન,गैसन
સેમીવેક્યુમ ટ્યુબ,अल्पनिर्वात नलिका
"GATT, ગ્રીનવિચ વર્ચ્યુઅલ કૉલ, GATT","गैट, ग्रीनवीच आभासी काल, गैट"
"દરવાજાના ઇલેક્ટ્રોડ, દરવાજા, દરવાજા, દરવાજા, કમ્બશન પરિસર","द्वार इलैक्ट्रोड, द्वार, कपाट, गेट, दहन परिसर"
ગેટ એંગલ (ફાયરિંગ એંગલ),गेट कोण (फ़ायरिंग कोण)
બારણું સર્કિટ,द्वार परिपथ
બારણું નિયંત્રિત રેક્ટિફાયર,द्वार नियंत्रित दिष्टकारी
બારણું નિયંત્રિત સ્વીચ,द्वार नियंत्रित स्विच
બારણું સમકક્ષ સર્કિટ,द्वार तुल्यांक परिपथ
બારણું જનરેટર,द्वार जनित्र
દરવાજા અવબાધ,द्वार प्रतिबाधा
દરવાજો ખોલનાર,द्वार मुक्तक
દરવાજાની પલ્સ,द्वार स्पंद
બારણું ટ્રિગર,द्वार ट्रिगर
ગેટ હાઇડ,गेट हायोड
દ્વાર નળી,गेट नलिका
"ગેટ ટર્નઓફ સ્વિચ, ડોર ટર્નઓફ સ્વિચ","गेट टर्नऑफ स्विच, द्वार टर्न ऑफ स्विच"
બારણું કોઇલ,द्वार कुंडलन
સંચાલિત એમ્પ્લીફાયર,द्वारित प्रवर्धक
ટ્રાન્ઝિસ્ટર દ્વારા,द्वारित ट्रांजिस्टर
"પરિભ્રમણ, ડોર્ન, કપ્તાન","परिसारण, द्वारन, कपाटन"
ટ્રસ્ટ-ગેટ,न्यास-द्वारण
માહિતી દ્વારા,सूचना द्वारण
"દ્વારન સ્પૅન્ડ, ગેટન સ્પૅન્ડ","द्वारण स्पंद, गेटन स्पंद"
ડોર વેવ ફોર્મ,द्वारण तरंग रूप
"ગેજ, ગેજ, ગેજ","प्रमाप, प्रमापी, गेज"
ગેજ સિદ્ધાંત,गेज सिद्धांत
ગેજ વિસ્તાર,गेज क्षेत्र
ગોસિટ્રોન,गॉसीट्रॉन
ગૌસ,गाउस
ગૌસ એ પોઝિશન,गाउस A स्थिति
ગૌસ બી પોઝિશન,गाउस B स्थिति
ગૌસ ભૂલ કાર્ય,गाउस त्रुटि फलन
ગૌસ-આંખ,गाउस-नेत्रिका
ગૌસ પ્રતિબિંબ બિંદુ,गाउस प्रतिबिंब बिंदु
"ગૌસનો પ્રવાહ કાયદો, ગૌસનો પ્રવાહ કાયદો","गाउस का अभिवाह नियम, गाउस का फ्लक्स नियम"
ગૌસ ઉદ્દેશ્ય લેન્સ,गाउस अभिदृश्यक लेन्स
ગૌસ બિંદુ,गाउस बिन्दु
લઘુતમ અવરોધનો ગૌસિયન કાયદો,अल्पतम व्यवरोध का गाउसीय नियम
ગૌસિયન સાઉન્ડ સિસ્ટમ,गाउसीय रवपूर्ण प्रणाल
ગૌસ-સતત,गाउस-अचर
ગૌસીયન વક્રતા,गाउसीय वक्रता
ગૌસ-વળાંક,गाउस-वक्र
ગૌસીયન વિતરણ,गाउसीय वितरण
ગૌસીયન સોલ્યુશન,गाउसीय निराकरण
ગૌસીયન અવાજ,गाउसीय रव
ગૌસિયન નંબર ફીલ્ડ,गाउसीय संख्या क्षेत्र
ગૌસીયન ઓપ્ટિક્સ,गाउसीय प्रकाशिकी
ગૌસ-પ્લેન,गाउस-समतल
ગૌસીયન પલ્સ,गाउसीय स्पंद
ગૌસીયન પદ્ધતિ,गाउसीय पद्धति
ગૌસ મીટર,गाउस मीटर
"બનાવટી, ગેજ","जाली, गॉज"
જાળી ઇલેક્ટ્રોડ,जाली-इलेक्ट्रोड
જાળીનો અવાજ,जाली की ध्वनि
ગુરુત્વાકર્ષણ એકમ,गुरूत्वीय मात्रक
ગિયર,गिअर
ગિયર,गिअरन
avagearan,अवगिअरन
ut-ગિયર,उत्-गिअरन
"સિસ્ટમ, સિસ્ટમ","तंत्र, जी तंत्र"
જી-એચ-બોડી,Gee-H-निकाय
ગીગર ફોર્મ્યુલા,गाइगर सूत्र
ગીગરનો કાયદો,गाइगर का नियम
ગીગર પ્રદેશ,गाइगर प्रदेश
gyger ઉંબરો,गाइगर देहली
gyger ઉંબરો,गाइगर देहली
ગીગર ટ્યુબ,गाइगर नली
ગીગર-મુલર કેલ્ક્યુલેટર,गाइगर-मुलर गणित्र
ગીગર-મુલર ટ્યુબ,गाइगर-मुलर ट्यूब
ગીગર-નેટલ વળાંક,गाइगर-नटाल वक्र
ગીગર-જન્મ સંબંધ,गाइगर-नटाल-संबंध
j રેકોર્ડર,जै रेकार्डर
સ્ત્રી પુરુષ સંબંધ,गैल मैन संबंध
ગેમહો,गेम्हो
સામાન્ય પોટ્રેટ,सामान्य चित्राभ
વ્યાપક હેતુ કમ્પ્યુટર,व्यापक प्रयोजन अभिकलित्र
સામાન્ય ઉપયોગ રડાર,सामान्य उपयोग रेडार
સામાન્ય સંબંધિત પતન,सामान्य आपेक्षिकीय निपात
વ્યાપક દિનચર્યા,व्यापक नेमका
"વ્યાપક સાપેક્ષવાદ, સાપેક્ષતાનો વ્યાપક સિદ્ધાંત","व्यापक सापेक्षवाद, आपेक्षिकता का व्यापक सिद्धांत"
સામાન્યીકરણ,व्यापकीकरण
સામાન્યકૃત,व्यापकीकृत
વિસ્તૃત વર્તમાન ઘનતા,व्यापकीकृत धारा घनत्व
સામાન્યકૃત ટ્રેક્શન પોલ,व्यापकीकृत कर्षण ध्रुवी
સાર્વત્રિક ઊર્જા,व्यापकीकृत ऊर्जा
સામાન્ય અભિવ્યક્તિ,व्यापकीकृत व्यंजक
સામાન્યકૃત બળ,व्यापकीकृत बल
સામાન્ય આકૃતિ,सामान्यीकृत आकृति
સામાન્યકૃત હૂકનો નિયમ,व्यापकीकृत हूक नियम
વ્યાપક સુપ્ત ગરમી,व्यापकीकृत गुप्त ऊष्मा
સામાન્યકૃત લોડ,व्यापकीकृत भार
સામાન્યકૃત વેગ,व्यापकीकृत संवेग
સામાન્યકૃત ઓહ્મનો કાયદો,व्यापकीकृत ओम-नियम
Cowte નો વ્યાપક ફ્લેટ ફ્લો,काउटे का व्यापकीकृत समतल प्रवाह
સામાન્યકૃત પ્લેન તણાવ,व्यापकीकृत समतल प्रतिबल
વિશાળ સંભાવના,व्यापकीकृत विभव
વ્યાપક પ્રતિભાવ,व्यापकीकृत प्रतिक्रिया
વ્યાપક કાતર,व्यापकीकृत अपरूपण
સામાન્યીકૃત વિકૃતિ,व्यापकीकृत विकृति
સામાન્ય તાણ,व्यापकीकृत प्रतिबल
સામાન્યકૃત સર્કિટ સિદ્ધાંત,परिपथ का व्यापकीकृत सिद्धांत
સામાન્યકૃત વેગ,व्यापकीकृत वेग
વિસ્તૃત વોલ્યુમ,व्यापकीकृत आयतन
સામાન્યકૃત કાર્ય,व्यापकीकृत फलन
સામાન્યકૃત ટ્રાન્સમિશન કાર્ય,व्यापकीकृत संचरण फलन
ભૂલ પેદા,जनित त्रुटि
પિતૃ તત્વ,जनक अवयव
પિતૃ કાર્ય,जनक फलन
પિતૃ રેખા,जनक रेखा
પિતૃ મેગ્નેટોમીટર,जनक चुंबकत्वमापी
પિતૃ નિત્યક્રમ,जनक नेमका
પિતૃ સમૂહ,जनक समुच्चय
કેપેસિટર મોડ્યુલેટેડ વોલ્ટમીટર,संधारित्र माडुलित वोल्टतामापी
સૂક્ષ્મજીવ ન્યુક્લિયસ,जनन-केन्द्रक
સંવર્ધન કર,जनन कर
પ્રજનન વય,जनन काल
"પિતૃ, જનરેટર","जनक, जनित्र"
માતાપિતાનો પ્રતિકાર,जनक प्रतिरोध
વ્યાપક શબ્દ,व्यापक पद
"કુળનું નામ, વર્ગનું નામ, જાતિનું નામ","वंश-नाम, वर्ग-नाम, जातिगत नाम"
વંશીય રીતે,"जातितः, जातिगत दृष्टि से"
વસ્તી અસર,समष्टि प्रभाव
ભૌગોલિક ધ્વનિશાસ્ત્ર,भू ध्वनिकी
ભૌગોલિક રેખાંશ,भूकेन्द्रीय रेखांश
"ભૂકેન્દ્રીય, ભૂકેન્દ્રીય","भू-केन्द्रिक, भू-केन्द्रीय"
ભૌગોલિક આકર્ષણ,भूकेन्द्रीय आकर्षण
ભૂકેન્દ્રીય અક્ષીય દ્વિધ્રુવ,भूकेन्द्रीय अक्षीय द्विध्रुव
ભૂકેન્દ્રીય ખગોળશાસ્ત્ર,भूकेन्द्रीय खगोल
ભૌગોલિક કોઓર્ડિનેટ્સ,भूकेन्द्रीय निर्देशांक
ભૌગોલિક અંતર,भूकेन्द्रीय दूरी
ભૂકેન્દ્રીય સિસ્ટમ,भूकेन्द्रीय तंत्र
ભૌગોલિક અક્ષાંશ,भूकेन्द्रीय अक्षांश
ભૌગોલિક ગતિ,भूकेन्द्रीय गति
મેક્રોસેન્ટ્રલ લંબન,बूकेन्द्रीय लंबन
ભૌગોલિક સ્થાન,भूकेन्द्रीय स्थिति
ભૂકેન્દ્રીય સિસ્ટમ,भूकेन्द्रीय पद्धति
ભૂકેન્દ્રીય વેગ,भूकेन्द्रीय वेग
ભૂકેન્દ્રીય લંબ,भूकेन्द्रीय लंब
ભૂકેન્દ્રીય શિરોબિંદુ,"भूकेन्द्रीय खमध्य, भूकेन्द्रीय शिरोबिन्दु"
"વૈકલ્પિક, જીઓડેસિક","अल्पान्तरी, जियोडेसिक"
તૂટક તૂટક સમાપ્તિ,अल्पांतरी पूर्णता
વૈકલ્પિક કોઓર્ડિનેટ્સ,अल्पांतरी निर्देशांक
તૂટક તૂટક અપૂર્ણતા,अल्पांतरी अपूर्णता
વૈકલ્પિક ગતિ,अल्पांतरी गति
આઇસોમોર્ફિઝમ પૃષ્ઠ,समगुरूत्व पृष्ठ
"આઇસોથર્મલ સપાટી, ઇસોથર્મલ સબસફેસ","समतापीय भूतल, समतापीय अंतर्भूस्तर"
જીઓમેગ્નેટિક,भूचुंबकीय
ભૌગોલિક ચુંબકીય પ્રવૃત્તિ,भूचुंबकीय सक्रियता
જીઓમેગ્નેટિક કોઓર્ડિનેટ્સ,भूचुंबकीय निर्देशांक
જીઓમેગ્નેટિક ટર્મિનલ,भूचुंबकीय अंतक
જીઓમેગ્નેટિક દ્વિધ્રુવ,भूचुंबकीय द्विध्रुव
ભૌગોલિક ચુંબકીય વિક્ષેપ,भूचुंबकीय विक्षोभ
જીઓમેગ્નેટિક અસર,भूचुंबकीय प्रभाव
ભૌગોલિક વિષુવવૃત્ત,भूचुंबकीय विषुवत् रेखा
ભૌગોલિક ચુંબકીય ક્ષેત્ર,भूचुंबकीय क्षेत्र
ભૌગોલિક અક્ષાંશ,भूचुंबकीय अक्षांश
ભૌગોલિક રેખાંશ,भूचुंबकीय रेखांश
જીઓમેગ્નેટિક મેરિડીયન,भू चुंबकीय याम्योत्तर
જીઓમેગ્નેટિક ધ્રુવ,भूचुंबकीय ध्रुव
જીઓમેગ્નેટિક પ્રોસ્પેક્ટીંગ,भूचुंबकीय पूर्वेक्षण
જીઓમેગ્નેટિક રિવર્સલ,भूचुंबकीय उत्क्रमण
જીઓમેગ્નેટિક લાંબા ગાળાના તફાવત,भूचुंबकीय दीर्घकालिक विचरण
જીઓમેગ્નેટિક વાવાઝોડું,भूचुंबकीय झंझावात
જીઓમેગ્નેટિક સમય,भूचुंबकीय समय
ભૌગોલિક ચુંબકીય વિચલન,भूचुंबकीय विचरण
જિયોમેગ્નેટિઝમ,भूचुंबकत्व
ભૌમિતિક એટેન્યુએશન,ज्यामितीय क्षीणन
ભૌમિતિક વિકૃતિ,ज्यामितीय विरूपण
ભૌમિતિક આઇસોમર,ज्यामितीय समावयवता
ભૌમિતિક પદાર્થ,ज्यामितीय वस्तु
ભૌમિતિક પ્રક્ષેપણ,ज्यामितीय प्रक्षेप
ભૌમિતિક ધ્વનિશાસ્ત્ર,ज्यामितीय ध्वानिकी
ભૌમિતિક ક્ષમતા,ज्यामितीय धारिता
"ભૌમિતિક ગુણાંક, ભૌમિતિક પરિબળ","ज्यामितीय गुणांक, ज्यामितीय कारक"
અવકાશી ક્ષિતિજ,खगोलीय क्षितिज
ભૌમિતિક ઘટના,ज्यामितीय आपतन
ભૌમિતિક ઓપ્ટિક્સ,ज्यमितीय प्रकाशिकी
ભૌમિતિક માર્ગ,ज्यामितीय पथ
ભૌમિતિક રૂમ ધ્વનિશાસ્ત્ર,ज्यामितीय कमरा ध्वानिकता
ભૌમિતિક સાદ્રશ્ય,ज्यामितीय सादृश्य
"ભૂમિતિ, ભૂમિતિ","ज्यमितिगतिकी, ज्यमिगतिकी"
જિયાન,जिआन
"જિયોફોન, ભૂફોન","ज्योफोन, भूफोन"
ભૌગોલિક,भूभौतिकीय
ભૌગોલિક પૂર્વદર્શન,भूभौतिकीय पूर्वेक्षण
ભૌગોલિક સર્વેક્ષણ,भूभौतिकीय सर्वेक्षण
ભૌગોલિક સાધનો,भूभौतिकीय औज़ार
ભૂ-ભૌતિકશાસ્ત્રી,भूभौतिकीविद्
ભૌગોલિક ભૌતિકશાસ્ત્ર,भूभौतिकी
પૃથ્વીની સંભવિત ઊંચાઈ,भूविभव उच्चता
જીઓડેટિક સપાટી,भूविभवपृष्ठ
પૃથ્વી સંભવિત એકમ,भूविभव मात्रक
ભૂગોળ,भूमंडल
ભૂસ્તરશાસ્ત્રીય,भूस्थितिक
સિંક્રનસ ઉપગ્રહ,तुल्यकाली उपग्रह
જીઓડેફ્લેક્ટર,भूविक्षेपी
જીઓડેટિક અંદાજ,भूविक्षेपी सन्निकटन
જીઓડેટિક કેપ્ચર,भूविक्षेपी अभिगृहीत
જીઓડેસિક વર્તમાન,भूविक्षेपी धारा
ભૌગોલિક સમીકરણ,भूविक्षेपी समीकरण
ભૌગોલિક સંતુલન,भूविक्षेपी संतुलन
જીઓડેસિક પ્રવાહ,भू-विक्षेपी प्रवाह
ભૂઉષ્મીય,भूताप
ભૂઉષ્મીય ઢાળ,भूतापीय प्रवणता
જીઓથર્મોમીટર,भूतापमापक
જિયોથર્મોમેટ્રી,भू-तापमिति
જર્મન આર યુનિટ,जर्मन R मात्रक
જર્મેનિયમ,जर्मेनियम
ફરતું દ્રશ્ય,चल दृश्य
મેળવનાર,गेटर
વિગસક,विगैसक
વિગસક,विगैसक
વિગાસેક આયન પંપ,विगैसक आयन पंप
"ગેટર પ્લેક, ગેસ્ટ્રિક પ્લેક","गैटर पट्टिका, गैसग्राही पट्टिका"
"ગેટરન, ગેસ ગ્રહણ","गेटरन, गैसग्रहण"
ગાવ (ગીગા ઇલેક્ટ્રોન વોલ્ટ),गेव (गीगा इलेक्ट्रॉन वोल्ट)
મામૂલી સ્ફટિક,कपट क्रिस्टल
ટ્રામ લાઇન,कपट-रेखा
છેતરપિંડી મોડ,कपट विधा
છેતરપિંડી કણો,कपट कण
છેતરપિંડી,कपट-संकेत
કપટની મૂર્તિ,कपट मूर्ति
ઇચ્છિત છબી,आवांछित प्रतिबिम्ब
ગાયક-દેબાઈ પદ્ધતિ,ग्याक-डेबाई विधि
ગાયક તાપમાન સ્કેલ,ग्याक ताप मापक्रम
ગિબ્સ,गिब्ज
અર્ધચંદ્ર,अर्धाधिक चन्द्रमा
ગિબ્સ શોષણ સમીકરણ,गिब्ज़ अधिशोषण समीकरण
ગિબ્સ શોષણ ઇસોથર્મ,गिब्ज अधिशोषण समताप रेखा
ગિબ્સની સ્થિતિસ્થાપકતા,गिब्ज प्रत्यास्थता
ગિબ્સ કાર્ય,गिब्ज फलन
ગિબ્સ હેલ્મહોલ્ટ્ઝ સમીકરણ,गिब्ज हेल्महोल्टस समीकरण
ગિબ્સ તબક્કો કાયદો,गिब्ज प्रावस्था नियम
ગિબ્સ પોઇન્ટિંગ સમીકરણ,गिब्ज प्वाइन्टिंग समीकरण
ગિબ્સ રેશિયો,गिब्ज अनुपात
ગિબ્સ લો,गिब्ज नियम
ગિબ્સ-ડુહેમ સમીકરણ,गिब्ज़-डूहेम समीकरण
ગીગા,गिगा
ગીગા ચક્ર,गिगा चक्र
ગીગા ઇલેક્ટ્રોન વોલ્ટ,गिगा इलेक्ट्रॉन वोल्ट
ગીગાહર્ટ્ઝ,गिगाहर्टस
ગીગાવોટ,गिगावाट
હિગ્સ બોસોન,हिग्स बोसॉन
ગીગોમ,गिगोम
ગિલ્બર્ટ,गिल्बर्ट
જીલેટ,जिलेट
"ગિલ, ક્લોમ, ગિલ અર્પટ","गिल, क्लोम, गिल अरपट्ट"
"ગિમ્બલ, રિંગ્સ","गिम्बल, छल्ले"
"દ્વિભાષી અવરોધ, ગિમ્બલ અવરોધ","द्विघूर्णा अभिबंधन, गिम्बल अभिबंधन"
ગિમ્બલ ચઢાણ,गिम्बल आरोहण
ગિમ્બલ મોટર,गिम्बल मोटर
ખેલ,जिमिक
કાઉન્ટ-પ્રેસ્ટન ઝોન,गिनिये-प्रेस्टन जोन
Ginzburg Landau સુપરકન્ડક્ટિવિટી થિયરી,गिन्जबुर्ग लैंडाऊ अतिचालकता सिद्धांत
ગિન્ઝબર્ગ લેન્ડૌ સિદ્ધાંત,गिन्जबुर्ग लैंडाऊ सिद्धांत
જ્યોર્જી સિસ્ટમ,जिओरगी प्रणाली
ગર્ડલર નેચરલ ગેસ રિફાઇનિંગ પ્રક્રિયા,गर्डलर प्राकृतिक गैस शोधन प्रक्रम
સરાઉન્ડ ગિયર,घेर गियर
ગ્લેડસ્ટોન ડેલ નિયમો,ग्लैडस्टोन डेल नियम
પાછળનો ખૂણો,पृष्ठसर्पी कोण
વિપરીત આંતરછેદ,पृष्ठसर्पी प्रतिच्छेद
"તીક્ષ્ણતા, તેજ","प्रखरता, चोंध"
ગ્લાસ કેલરીમીટર,कांच मात्रामापी
કાચ ઇલેક્ટ્રોડ,कांच का इलेक्ट्रोड
ગ્લાસ ફ્રેગમેન્ટેશન ડિટેક્ટર,कांच विखंडन संसूचक
ગ્લાસ લેસર,कांच लेसर
કાચની સીલ,कांच सील
કાચ સ્વીચ,कांच स्विच
કાચ સંક્રમણ,कांच संक्रमण
ગ્લાસ ટ્યુબ બેરોમીટર,काँच नलिका दाबान्तरमापी
બિન છિદ્રાળુ ચલણ,कांच अक्रियकृत संमुद्रा
કાચ સંક્રમણ,कांच संक्रमण
"શરણાગતિ, શરણાગતિ","विसर्पण, सर्पण"
સળવળ દિશા,विसर्पण दिशा
સ્લાઇડિંગ લાઇન,विसर्पण रेखा
સળવળવાની ઝડપ,विसर्पण गति
શરણાગતિ,परासर्पण
સ્લાઇડિંગ પાથ,विसर्पण पथ
સળવળવું પાથ કોણ,विसर्पण पथ कोण
પ્રસરણ પાથ સુવિધા,अवसप्रण पथ सुविधा
ક્રીપ પાથ સૂચક,विसर्पण पथ सूचक
ક્રીપ પાથ લેન્ડિંગ પદ્ધતિ,विसर्पण पथ अवतरण पद्धति
સ્લિપ પાથ કેન્દ્ર,विसर्पण पथ केन्द्र
ક્રીપ પાથ ટ્રાન્સમીટર,विसर्पण पथ प्रेषित्र
સ્લાઇડિંગ પ્લેન,"विसर्पण-तल, सर्पी तल"
ક્રીપ રેશિયો,विसर्पणानुपात
સાપનું પ્રતિબિંબ,सर्पी परावर्तन
સળવળવું કોણ,विसर्पण कोण
સળવળવું બોલ,विसर्पण प्रक्षेप-पथ
સાપ ટ્રાન્સફર,सर्पी स्थानान्तरण
ક્રીપ વાહક,"विसर्पी वाहक, विसर्पण यान"
ગ્લાઈડર,ग्लाइडर
"વિસ્પરન (સં.), વિસ્પર્પી (વિ.)","विसर्पण (सं.), विसर्पी (वि.)"
સળવળવું કોણ,विसर्पण कोण
ઝાંખી ઉડાન,विसर्पण उड़ान
સ્લાઇડિંગ ફ્લોર,विसर्पण-तल
"પ્રસફુરન (સં.), પ્રસફુરન (વિ.)","प्रस्फुरण (सं.), प्रस्फुरनान (वि.)"
ચમક,ग्लिन्ट
સમર્પિત,सर्पणशील
અપ્રિય દોષ,सर्पणशील भ्रंश
"ઝગમગાટ, શૈલમાલવા","ग्लिटर, शैलमलवा"
સાર્વત્રિક હાયપરબોલા,सार्वत्रिक अतिपरवलयी
અગનગોળો,अग्निगोलक
ગોળાકાર સ્ટાર ક્લસ્ટર,गोलाकार तारा गुच्छ
"ગ્લોબ્યુલ, પુંધણી, ગ્લોબ્યુલ","गोलिका, पुंधानी, ग्लोब्यूल"
ગ્લોબ,ग्लोम्ब
રંગશ્રી (બ્રોકન સ્પેક્ટર),रंगश्री (ब्रोकेन स्पेक्टर)
બીમ છિદ્ર,विकिरणपुंज छिद्र
"તેજ, તેજ, તેજ","चमक, विभा, कांति"
રેડિયોમીટર,कांतिमापी
ચમકદાર,चमकदार
"ગ્લોવ બોક્સ, ગ્લોવ બોક્સ","ग्लव बॉक्स, दस्तानापेटी"
દીપ્તિ,दीप्ति
સ્પાર્કલ નિમજ્જન,दीप्ति विसर्जन
બ્રિલિયન્સ નિમજ્જન વોલ્ટેજ રેગ્યુલેટર,दीप्ति विसर्जन वोल्टता नियामक
અગ્નિથી પ્રકાશિત દીવો,तापदीप्ति लैम्प
સ્પાંગલ પ્લગ,दीप्ति प्लग
તેજસ્વી સંભવિત,दीप्ति विभव
સ્પ્લેન્ડર હીટ સ્વીચ,दीप्ति ताप स्विच
ગ્લુગ,ग्लग
ગ્લુઓન (કણ),ग्लूओन (पार्टिकल)
ગ્રામ,ग्राम
"જીએમ ગણિત, ગીગર મુલર ગણિત","जी एम गणित्र, गाइगर मूलर गणित्र"
