Gujarati,Punjabi
સેટ દ્વારા જાણ કરવામાં આવી હતી,ਸੈੱਟ ਦੁਆਰਾ ਸੂਚਿਤ ਕੀਤਾ
જાણકાર પરિવાર,ਸੂਚਿਤ ਪਰਿਵਾਰ
અનુક્રમણિકા,ਸੂਚਕਾਂਕ
પેટાજૂથ ઇન્ડેક્સ,ਸਬਗਰੁੱਪ ਇੰਡੈਕਸ
નિર્દેશક સમૂહ,ਪੁਆਇੰਟਰ ਸੈੱਟ
પ્રતીક,ਚਿੰਨ੍ਹ
ઘાતાંકીય સમીકરણ,ਘਾਤਕ ਸਮੀਕਰਨ
ઉદાસીનતા વણાંકો,ਉਦਾਸੀਨਤਾ ਵਕਰ
પરોક્ષ તફાવત,ਅਸਿੱਧੇ ਭਿੰਨਤਾ
પરોક્ષ પુરાવા,ਅਸਿੱਧੇ ਸਬੂਤ
પ્રાઇમ,ਪ੍ਰਧਾਨ
"આગમન, ઇન્ડક્શન, ઇન્ડક્શન","ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ"
પ્રેરક,ਪ੍ਰੇਰਕ
પ્રેરક છબી,ਪ੍ਰੇਰਕ ਚਿੱਤਰਕਾਰੀ
પ્રેરક વ્યાખ્યા,ਪ੍ਰੇਰਕ ਪਰਿਭਾਸ਼ਾ
પ્રેરક અંદાજ,ਪ੍ਰੇਰਕ ਅਨੁਮਾਨ
"અસમાનતા, અસમાનતા","ਅਸਮਾਨਤਾ, ਅਸਮਾਨਤਾ"
અસમાનતા પ્રતિબંધ,ਅਸਮਾਨਤਾ ਪਾਬੰਦੀ
અસમાનતા,ਅਸਮਾਨਤਾ
જડતા,ਜੜਤਾ
જડતા બળ,ਜੜਤਾ ਫੋਰਸ
જડતા,inertial
અચોક્કસ તફાવત,ਅਢੁੱਕਵਾਂ ਅੰਤਰ
રૂપાંતર બિંદુ,ਪਰਿਵਰਤਨ ਬਿੰਦੂ
"સૌથી નીચું, સૌથી મોટું નીચું બાઉન્ડ","ਸਭ ਤੋਂ ਨੀਵਾਂ, ਸਭ ਤੋਂ ਵੱਡੀ ਨੀਵੀਂ ਸੀਮਾ"
"અનંત, અનંત","ਬੇਅੰਤ, ਬੇਅੰਤ"
અનંત,ਬੇਅੰਤ
અનંત વેક્ટર જગ્યા,ਅਨੰਤ ਵੈਕਟਰ ਸਪੇਸ
અનંત રમત,ਬੇਅੰਤ ਖੇਡ
અનંત જૂથ,ਅਨੰਤ ਸਮੂਹ
અનંત અભિન્ન,ਅਨੰਤ ਅਟੁੱਟ
અનંત વસ્તી,ਬੇਅੰਤ ਆਬਾਦੀ
અનંત શ્રેણી,ਬੇਅੰਤ ਲੜੀ
અનંત સમૂહ,ਬੇਅੰਤ ਸੈੱਟ
"અનંત સૂક્ષ્મ, અનંત","ਅਨੰਤ ਸੂਖਮ, ਬੇਅੰਤ"
મૂળભૂત ઘટકો,ਤੱਤ ਤੱਤ
અનંત વસ્તી,ਬੇਅੰਤ ਆਬਾਦੀ
"અનંત, અનંત","ਅਨੰਤਤਾ, ਅਨੰਤਤਾਵਾਂ"
"અનંત, અનંત","ਬੇਅੰਤ, ਬੇਅੰਤ"
ફુગાવો પરિબળ,ਮਹਿੰਗਾਈ ਕਾਰਕ
ચલ સ્પર્શક,ਵੇਰੀਏਬਲ ਟੈਂਜੈਂਟ
રિવર્સ ફોકસ,ਉਲਟਾ ਫੋਕਸ
અલબત્ત ફેરફાર,ਕੋਰਸ ਦੀ ਤਬਦੀਲੀ
કાર્યનું વ્યુત્પન્ન,ਫੰਕਸ਼ਨ ਦਾ ਡੈਰੀਵੇਟਿਵ
સિગ્મા મેટ્રિક્સ,ਸਿਗਮਾ ਮੈਟ੍ਰਿਕਸ
માહિતી સંસાધનો,ਸੂਚਨਾ ਸਰੋਤ
માહિતી વિજ્ઞાન,ਜਾਣਕਾਰੀ ਵਿਗਿਆਨ
"અસમાન, અપ્રમાણસર","ਵੱਖਰਾ, ਅਸਪਸ਼ਟ"
બિન-સમાન સમીકરણ,ਗੈਰ-ਸਰੂਪ ਸਮੀਕਰਨ
બિન-આઘાતજનક શરીર,ਗੈਰ-ਦੁਖਦਾਈ ਸਰੀਰ
"પ્રારંભિક, પ્રારંભિક, પ્રારંભિક","ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ"
"પ્રારંભિક સ્થિતિ, પ્રારંભિક પ્રતિબંધ","ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ, ਸ਼ੁਰੂਆਤੀ ਪਾਬੰਦੀ"
પ્રારંભિક રેખા,ਸ਼ੁਰੂਆਤੀ ਲਾਈਨ
પ્રારંભિક બિંદુ,ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ
પ્રારંભિક ઉકેલ,ਸ਼ੁਰੂਆਤੀ ਹੱਲ
પ્રારંભિક વેગ,ਸ਼ੁਰੂਆਤੀ ਗਤੀ
એક નકશો,ਸਿੰਗਲ ਨਕਸ਼ਾ
સિંગલ મેપિંગ,ਸਿੰਗਲ ਮੈਪਿੰਗ
વિભેદક ગુણાકાર,ਅੰਤਰ ਗੁਣਾ
આંતરિક બિંદુ,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
આંતરિક ઉત્પાદન,ਅੰਦਰੂਨੀ ਉਤਪਾਦ
"ઇનપુટ (n.), ઇનપુટ (v.)","ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)"
ઇનપુટ ડેટા,ਇਨਪੁਟ ਡਾਟਾ
રોકાણ ગેટવે,ਨਿਵੇਸ਼ ਗੇਟਵੇ
રોકાણ આઉટપુટ વિશ્લેષણ,ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ
ઇનપુટ આઉટપુટ કંટ્રોલ સિસ્ટમ,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ
ઇનપુટ આઉટપુટ સિસ્ટમ,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ
રોકાણ વોલ્યુમ,ਨਿਵੇਸ਼ ਦੀ ਮਾਤਰਾ
"ઇન્વેસ્ટમેન્ટ રજિસ્ટર, ઇન્વેસ્ટમેન્ટ રજિસ્ટર","ਨਿਵੇਸ਼ ਰਜਿਸਟਰ, ਨਿਵੇਸ਼ ਰਜਿਸਟਰ"
ઇનપુટ ટર્મિનલ,ਇੰਪੁੱਟ ਟਰਮੀਨਲ
"અંદર, નીચે","ਅੰਦਰ, ਹੇਠਾਂ"
ક્ષણ,ਪਲ
"ત્વરિત, ત્વરિત","ਤਤਕਾਲ, ਤਤਕਾਲ"
ત્વરિત પ્રવેગક,ਤਤਕਾਲ ਪ੍ਰਵੇਗ
ત્વરિત પરિભ્રમણ,ਤੁਰੰਤ ਰੋਟੇਸ਼ਨ
તાત્કાલિક કેન્દ્ર,ਤੁਰੰਤ ਕੇਂਦਰ
ત્વરિત વેગ,ਤਤਕਾਲ ਗਤੀ
ત્વરિત વોલ્યુમ,ਤੁਰੰਤ ਵਾਲੀਅਮ
"સંપૂર્ણ સંખ્યા, પૂર્ણાંક","ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
પૂર્ણાંક રેખીય પ્રોગ્રામિંગ,ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
અખંડિતતા,ਅਖੰਡਤਾ
એકીકૃત,ਏਕੀਕ੍ਰਿਤ
એકીકૃત વિભેદક સમીકરણ,ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
અવિભાજ્ય સમીકરણ,ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ
અભિન્ન કાર્ય,ਅਟੁੱਟ ਫੰਕਸ਼ਨ
"અભિન્ન, પૂર્ણાંક","ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ"
ઇન્ટિગ્રલ કેલ્ક્યુલસ ઇન્ટિગ્રલ કેલ્ક્યુલસ,ਇੰਟੈਗਰਲ ਕੈਲਕੂਲਸ ਇੰਟੀਗ੍ਰੇਲ ਕੈਲਕੂਲਸ
અભિન્ન વળાંક,ਅਟੁੱਟ ਵਕਰ
પૂર્ણાંક ડોમેન,ਪੂਰਨ ਅੰਕ ਡੋਮੇਨ
અભિન્ન સમીકરણ,ਅਟੁੱਟ ਸਮੀਕਰਨ
"સંપૂર્ણ સંખ્યા, પૂર્ણાંક","ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
પ્રથમ પ્રકારનો અભિન્ન,ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ
અભિન્ન પ્રતિનિધિત્વ,ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ
અભિન્ન ચિહ્ન,ਅਟੁੱਟ ਚਿੰਨ੍ਹ
એકીકૃત,ਏਕੀਕ੍ਰਿਤ
સંકલિત શોષણ ગુણાંક,ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ
એકીકરણ પરિબળ,ਏਕੀਕਰਣ ਕਾਰਕ
એકીકરણ,ਏਕੀਕਰਣ
વિભેદક દ્વારા એકીકરણ,ਅੰਤਰ ਦੁਆਰਾ ਏਕੀਕਰਣ
સેગમેન્ટલ એકીકરણ,ਖੰਡ ਏਕੀਕਰਣ
તર્કસંગતીકરણ દ્વારા એકીકરણ,ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
અવેજી દ્વારા એકીકરણ,ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ
પ્રગતિશીલ સમાનતા દ્વારા એકીકરણ,ਪ੍ਰਗਤੀਸ਼ੀਲ ਸਮਾਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
વંશવેલો એકીકરણ,ਲੜੀਵਾਰ ਏਕੀਕਰਣ
વેક્ટર એકીકરણ,ਵੈਕਟਰ ਏਕੀਕਰਣ
બંધ પૃષ્ઠ પર એકીકરણ,ਬੰਦ ਪੰਨੇ &#39;ਤੇ ਏਕੀਕਰਣ
ઇન્ટિગ્રેટર,ਏਕੀਕਰਣ
અભિન્ન ઘટક,ਅਟੁੱਟ ਅੰਗ
અભિન્ન-વિભેદક સમીકરણ,ਅਟੁੱਟ-ਅੰਤਰਕ ਸਮੀਕਰਨ
"અવરોધ, અવરોધ","ਰੁਕਾਵਟ, ਰੁਕਾਵਟ"
વિનિમયાત્મક કામગીરી,ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ
વિનિમયક્ષમ,ਪਰਿਵਰਤਨਯੋਗ
આંતરવર્ગીય સહસંબંધ,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
પરસ્પર સંબંધ,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
સહસંબંધ ગુણાંક,ਸਬੰਧ ਗੁਣਾਂਕ
"પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા","ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ"
પરસ્પર નિર્ભર,ਪਰਸਪਰ ਨਿਰਭਰ
વ્યાજ,ਦਿਲਚਸਪੀ
ઈન્ટરફેસ પાનું,ਇੰਟਰਫੇਸ ਸਫ਼ਾ
ઇન્ટરફેસ કોણ,ਇੰਟਰਫੇਸ ਕੋਣ
અભિન્ન,ਅਟੁੱਟ
સંકલિત,ਏਕੀਕ੍ਰਿਤ
"આંતરિક, આંતરિક, આંતરિક (વિ.), આંતરિક, આંતરિક, આંતરિક (વિ.)","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (adj.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (v.)"
આંતરિક કોણ,ਅੰਦਰੂਨੀ ਕੋਣ
આંતરિક ઝોન,ਅੰਦਰੂਨੀ ਜ਼ੋਨ
આંતર-પ્રાંત,ਅੰਤਰ-ਸੂਬਾ
આંતરિક ઘટકો,ਅੰਦਰੂਨੀ ਹਿੱਸੇ
સેટનો આંતરિક ભાગ,ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ
આંતરિક કોણનો સામનો કરવો,ਅੰਦਰੂਨੀ ਕੋਣ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
અંદર,ਅੰਦਰ
આંતરિક બિંદુ,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
"મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક","ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ"
મધ્યવર્તી બિંદુ,ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ
મધ્યવર્તી મૂલ્ય પ્રમેય,ਵਿਚਕਾਰਲੇ ਮੁੱਲ ਦਾ ਸਿਧਾਂਤ
આંતરિક દ્વિભાજક,ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ
ઇન્ટરપોલેશન,ਇੰਟਰਪੋਲੇਸ਼ਨ
નિવેશ સૂત્ર,ਸੰਮਿਲਨ ਫਾਰਮੂਲਾ
આંતરછેદ,ਨੂੰ ਕੱਟਣਾ
છેદતો વળાંક,ਇੰਟਰਸੈਕਟਿੰਗ ਕਰਵ
છેદતી રેખાઓ,ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ
"આંતરછેદ, આંતરછેદ, આંતરછેદ","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
આંતરછેદ વળાંક,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
વણાંકોનું આંતરછેદ,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
સમૂહોનું આંતરછેદ,ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ
"ગેપ, ગેપ","ਪਾੜਾ, ਪਾੜਾ"
અંતરાલ અંદાજ,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
અંતરાલ અંદાજ,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
અંતરાલ મધ્ય બિંદુ,ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ
"આંતર-વિભાગીય અસર, આંતર-વિભાગીય અસર","ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ, ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ"
આંતરવર્ગીય સહસંબંધ,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
શાંતિ,ਚੁੱਪ
ચોક્કસ,ਯਕੀਨਨ
સ્થિર સિસ્ટમ,ਸਥਿਰ ਸਿਸਟਮ
ટેબલ,ਮੇਜ਼
ટેબલ સોંપણી,ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ
ટેબલ નિયંત્રણ,ਟੇਬਲ ਕੰਟਰੋਲ
ટેબલ નિયંત્રણ મોડેલ,ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ
ટેબલ નિયંત્રણ સિસ્ટમ,ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ
ટેબલ ચક્ર,ਟੇਬਲ ਚੱਕਰ
ટેબલ હોલ્ડિંગ ખર્ચ,ਟੇਬਲ ਰੱਖਣ ਦੀ ਲਾਗਤ
ટેબલ પોઈન્ટ,ਸਾਰਣੀ ਬਿੰਦੂ
ટેબલ નીતિ,ਸਾਰਣੀ ਨੀਤੀ
ટેબલ સ્થિતિ,ਟੇਬਲ ਸਥਿਤੀ
"વ્યસ્ત, વિપરીત, વિરુદ્ધ","ਉਲਟ, ਉਲਟ, ਉਲਟ"
વ્યસ્ત સહસંબંધ,ਉਲਟ ਸਬੰਧ
વ્યસ્ત કાર્ય,ਉਲਟ ਫੰਕਸ਼ਨ
ફોમ દીઠ હાઇપરબોલિક કાર્ય,ਹਾਈਪਰਬੋਲਿਕ ਫੰਕਸ਼ਨ ਪ੍ਰਤੀ ਫੋਮ
વ્યસ્ત પ્રમાણમાં,ਉਲਟ ਅਨੁਪਾਤਕ
વ્યસ્ત નકશો,ਉਲਟ ਨਕਸ਼ਾ
પારસ્પરિક સંખ્યા,ਪਰਸਪਰ ਸੰਖਿਆ
વ્યસ્ત મેટ્રિક્સ,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
વ્યસ્ત ક્રમચય,ਉਲਟ ਕ੍ਰਮਵਾਰ
વ્યસ્ત ગુણોત્તર,ਉਲਟ ਅਨੁਪਾਤ
વ્યસ્ત ત્રિકોણમિતિ કાર્ય,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
વ્યસ્ત સૂત્ર,ਉਲਟ ਫਾਰਮੂਲਾ
ક્રમની નકલ,ਕ੍ਰਮ ਦੀ ਕਾਪੀ
વ્યસ્ત મેટ્રિક્સ,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
વ્યસ્ત રૂપાંતર,ਉਲਟ ਪਰਿਵਰਤਨ
અતાર્કિક,ਤਰਕਹੀਣ
અતાર્કિક સમીકરણ,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
અતાર્કિક અભિવ્યક્તિ,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
અતાર્કિક સંખ્યા,ਅਸਪਸ਼ਟ ਸੰਖਿਆ
અતાર્કિક મૂળ,ਤਰਕਹੀਣ ਜੜ੍ਹ
"અફર, અફર, અફર","ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ"
રોટેશનલ વેક્ટર,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
રોટેશનલ વેક્ટર કાર્ય,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ ਫੰਕਸ਼ਨ
રોટેશનલ વેગ,ਰੋਟੇਸ਼ਨਲ ਵੇਗ
આઇસોમેટ્રિક (v.) જમણી રેખા (v.),isometric (v.) ਸੱਜੀ ਲਾਈਨ (v.)
સુમેળ,ਸਮਕਾਲੀਤਾ
અલગ હિતાવહ વિચિત્રતા,ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ
અલગ બિંદુ,ਅਲੱਗ ਬਿੰਦੂ
"isometric, tritezole, cubic, isometric","isometric, tritezole, ਘਣ, isometric"
સમદ્વિબાજુ રૂપરેખાંકન,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
પુનરાવર્તિત અભિન્ન,ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ
પુનરાવર્તિત નિવેશ,ਦੁਹਰਾਓ ਸੰਮਿਲਨ
પુનરાવર્તન,ਦੁਹਰਾਓ
પુનરાવર્તન સૂત્ર,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
પુનરાવર્તિત એકીકરણ સૂત્ર,ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
પુનરાવર્તિત પ્રક્રિયા,ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ
પુનરાવર્તિત પદ્ધતિ,ਆਵਰਤੀ ਢੰਗ
જેકોબિયન,ਜੈਕੋਬੀਅਨ
જેકોબી સાર્નિક,ਜੈਕੋਬੀ ਸਰਨਿਕ
જેકોબી મેટ્રિક્સ,ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ
સમૂહોનું સંયોજન,ਸੈੱਟ ਦਾ ਸੁਮੇਲ
સંયુક્ત (v.) સંયુક્ત (v.),ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.)
સંયુક્ત ઘનતા કાર્ય,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
સંયુક્ત આવર્તન કાર્ય,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
સંયુક્ત આશ્રિત ચલ,ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
સંયુક્ત સંભાવના,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
ઉમેરવુ,ਸੰਮਿਲਨ
"કોદાળી, કૂદકો, પ્લુટી","ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ"
પ્લુટી વિરામ,ਪਲੂਟੀ ਬੰਦ
"ન્યાયીપણું, વાજબીપણું","ਨਿਆਂ, ਨਿਆਂ"
વાજબી ઠેરવવું,ਜਾਇਜ਼ ਠਹਿਰਾਓ
carnafe નકશો,carnafe ਨਕਸ਼ਾ
"કર્નલો, રાખ","ਕਰਨਲ, ਸੁਆਹ"
મેપિંગ બિંદુ,ਮੈਪਿੰਗ ਬਿੰਦੂ
"પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ","ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ"
ગતિ ઊર્જા,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
"ગતિશાસ્ત્ર, ગતિશાસ્ત્ર","ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ"
કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ,ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ
ક્રોનેકર ડેલ્ટા,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
કાકડી,ਖੀਰਾ
Lagrange કાર્ય,Lagrange ਫੰਕਸ਼ਨ
લેગ્રેન્જ ગુણક,Lagrange ਗੁਣਕ
"પાટિયું, બોર્ડ","ਤਖ਼ਤੀ, ਬੋਰਡ"
લેપ્લેસ ટ્રાન્સફોર્મ,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
મોટી સંખ્યા,ਵੱਡੀ ਗਿਣਤੀ
લાક્ષણિક મૂળ,ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ
બાજુનું પૃષ્ઠ,ਪਾਸੇ ਦਾ ਸਫ਼ਾ
લેટિન ચોરસ,ਲਾਤੀਨੀ ਵਰਗ
"નાભિની દોરી, લેટસ ગુદામાર્ગ","ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ"
"નિયમો, સિદ્ધાંતો","ਨਿਯਮ, ਅਸੂਲ"
વેગ સંયોજન નિયમ,ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ
સુસંગતતા નિયમ,ਅਨੁਕੂਲਤਾ ਨਿਯਮ
ઘટતા વળતરનો નિયમ,ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ
ગુરુત્વાકર્ષણનો નિયમ,ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ
જૂથ માટે હોમોમોર્ફિઝમનો નિયમ,ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
વધતી કિંમતનો કાયદો,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
ઘાતીકરણ નિયમ,ਵਿਆਖਿਆ ਨਿਯਮ
જડતા કાયદો,ਜੜਤਾ ਕਾਨੂੰਨ
મોટી સંખ્યામાં કાયદો,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
સંભાવના નિયમ,ਸੰਭਾਵਨਾ ਨਿਯਮ
"સાઈન નિયમ, સાઈન નિયમ","ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ"
ઘાતાંકનો કાયદો,ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ
ઝડપ નિયમો,ਗਤੀ ਦੇ ਨਿਯਮ
"સ્તર, સ્તર","ਪਰਤ, ਪੱਧਰ"
આગળ ગુણાંક,ਅੱਗੇ ਗੁਣਾਕ
આગળનો કર્ણ,ਸਾਹਮਣੇ ਵਿਕਰਣ
ફોરવર્ડ સબ-મેટ્રિક્સ,ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ
ફ્રન્ટ પોસ્ટ,ਸਾਹਮਣੇ ਪੋਸਟ
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
લેસ્ટ કોમન કોમન (LCM),ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM)
ન્યૂનતમ ઘટકો,ਘੱਟੋ-ਘੱਟ ਭਾਗ
સૌથી નીચો વર્ગ,ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ
ન્યૂનતમ ઓવરહેડ મર્યાદા,ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ
ડાબો સમૂહ,ਖੱਬੇ ਸੈੱਟ
ઘડિયાળની વિરુદ્ધ દિશામાં,ਘੜੀ ਦੇ ਉਲਟ
કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ,ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ
ડાબું ઊલટું,ਖੱਬੇ ਉਲਟ
ડાબું ગુણાકાર,ਖੱਬਾ ਗੁਣਾ
લીબનીઝ સૂત્ર,ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ
લંબાઈ,ਲੰਬਾਈ
તુંગાક્કુડી,ਤੁੰਗਕੁੜੀ
ત્રાંસી વળાંક,tragus ਕਰਵ
લંગફિશ,ਲੰਗਫਿਸ਼
સ્તર વળાંક,ਪੱਧਰ ਕਰਵ
આત્મવિશ્વાસનું સ્તર,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
મહત્વનું સ્તર,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
કાલક્રમિક રીતે,ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ
શબ્દકોશ ક્રમ,ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ
સંભાવના કાર્ય,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
સંભાવના ગુણોત્તર પરીક્ષણ,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
"મર્યાદા, સીમાંત","ਸੀਮਾ, ਸੀਮਾ"
"સીમાંત, આત્યંતિક","ਸੀਮਾਂਤ, ਅਤਿਅੰਤ"
સીમાંત મૂલ્ય,ਸੀਮਾਂਤ ਮੁੱਲ
સીમાંત વેગ,ਸੀਮਾਂਤ ਗਤੀ
સરેરાશ શ્રેણી,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
એકીકરણની મર્યાદા,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
ક્રમ મર્યાદા,ਕ੍ਰਮ ਸੀਮਾ
"ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ","ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ"
સીમાંત વેગ,ਸੀਮਾਂਤ ਗਤੀ
"રેખા, રેખા, લંબગોળ","ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
"રેખીય, રેખીય, રેખીય","ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
રેખીય બિજવલ્લી,ਰੇਖਿਕ ਬਿਜਵੱਲੀ
