Odiya,Hindi
ଇଣ୍ଟରପୋଲେସନ୍ |,अंतर्वेशन
ସନ୍ନିବେଶ ସୂତ୍ର,अंतर्वेशन-सूत्र
ଛକ,प्रतिच्छेदी
ବିଚ୍ଛେଦ ବକ୍ର,प्रतिच्छेदी वक्र
ବିଚ୍ଛେଦ ରେଖା |,प्रतिच्छेदी रेखाएँ
"ଛକ, ଛକ, ଛକ","प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ"
ଛକ ବକ୍ର,प्रतिच्छेद वक्र
ବକ୍ରର ଛକ,वक्रों का प्रतिच्छेद
ସେଟ୍ ର ଛକ,समुच्चयों का सर्वनिष्ठ
"ଫାଙ୍କ, ଫାଙ୍କ","अंतराल, अंतर"
ବ୍ୟବଧାନ ଆକଳନ |,अंतराल आकल
ବ୍ୟବଧାନ ଆକଳନ |,अंतराल आकलन
ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |,अंतराल मध्य बिंदु
"ଆନ୍ତ a- ବିଭାଗୀୟ ପ୍ରଭାବ, ଆନ୍ତ section- ବିଭାଗୀୟ ପ୍ରଭାବ |","खंडांतर्गत प्रभाव, अंतः खंड प्रभाव"
ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ,अंतरावर्ग सहसंबंध
ସ୍ଥିରତା,निश्चरता
ନିଶ୍ଚିତ,निश्चर
ସ୍ଥିର ସିଷ୍ଟମ୍ |,निश्चर तंत्र
ଟେବୁଲ୍,तालिका
ଟେବୁଲ୍ ଆସାଇନମେଣ୍ଟ୍ |,तालिका नियतन
ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ |,तालिका नियंत्रण
ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |,तालिका नियंत्रण निदर्श
ଟେବୁଲ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,तालिका नियंत्रण प्रणाली
ଟେବୁଲ୍ ଚକ୍ର |,तालिका चक्र
ଟେବୁଲ୍ ଧାରଣ ମୂଲ୍ୟ,तालिका धारण लागत
ଟେବୁଲ୍ ପଏଣ୍ଟ |,तालिका बिंदु
ଟେବୁଲ୍ ନୀତି,तालिका नीति
ଟେବୁଲ୍ ସ୍ଥିତି,तालिका  स्थिति
"ଓଲଟା, ଓଲଟା, ବିପରୀତ |","प्रतित्रोम, व्युत्क्रम, विपरीत"
ଓଲଟା ସମ୍ପର୍କ,प्रतिलोम सहसंबंध
ଓଲଟା କାର୍ଯ୍ୟ,प्रतिलोम फलन
ଫୋମ୍ ପ୍ରତି ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |,प्रति लोम अतिपरवलयिक फलन
ବିପରୀତ ଆନୁପାତିକ |,व्युत्क्रमानुपाती
ଓଲଟା ମାନଚିତ୍ର,व्युत्क्रम प्रतिचित्र ण
ପାରସ୍ପରିକ ସଂଖ୍ୟା,व्युत्क्रम संख्या
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,व्युत्क्रम आव्यूह
ଓଲଟା ପର୍ମୁଟେସନ୍ |,प्रतिलोम क्रमचय
ଓଲଟା ଅନୁପାତ,व्युत्क्रमानुपात
ଓଲଟା ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |,प्रतिलोम त्रिकोणमितीय फलन
ଓଲଟା ସୂତ୍ର,प्रतिलोमन-सूत्र
କ୍ରମର କପି |,क्रम का प्रति लोमन
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,व्युत्क्रमणीय आव्यूह
ଓଲଟା ରୂପାନ୍ତର |,व्युत्क्रमणीय रूपांतरण
ଅଯ irr କ୍ତିକ |,अपरिमेय
ଅଯ irr କ୍ତିକ ସମୀକରଣ |,अपरिमेय समीकरण
ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |,अपरिमेय व्यंजक
ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |,अपरिमेय संख्या
ଅଯ irr କ୍ତିକ ମୂଳ |,अपरिमेय मूल
"ଅପୂରଣୀୟ, ଅବିସ୍ମରଣୀୟ, ଅପୂରଣୀୟ |","अखंडनीय, अलघुकरणीय, असमानेय"
ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |,अघूर्णी सदिश
ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର କାର୍ଯ୍ୟ,अघूर्णी सदिश फलन
ଘୂର୍ଣ୍ଣନ ବେଗ,अघूर्णी वेग
ଆଇସୋମେଟ୍ରିକ୍ (v।) ଡାହାଣ ରେଖା (v।),तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं)
ସିଙ୍କ୍ରେଟିଜିମ୍ |,समककुदता
ଅଲଗା ଅଲଗା ଅଲଗାତା |,वियुक्त अनिवार्य विचित्रता
ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |,वियुक्त बिंदु
"ଆଇସୋମେଟ୍ରିକ୍, ଟ୍ରାଇଟେଜୋଲ୍, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |","समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक"
isosceles ବିନ୍ୟାସ,समद्विबाहु विन्यास
ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |,पुनरावृत्त समाकल
ପୁନରାବୃତ୍ତି ସନ୍ନିବେଶ |,पुनरावृत्त अंतर्वेशन
ପୁନରାବୃତ୍ତି,पुनरावृत्ति
ପୁନରାବୃତ୍ତି ସୂତ୍ର,पुनरावृत्ति सूत्र
ବାରମ୍ବାର ଏକୀକରଣ ସୂତ୍ର |,पुनरावर्ती समाकलन सूत्र
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,पुनरावर्ती क्रि याविधि
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,पुनरावर्ती विधि
ଜାକୋବିଆନ୍ |,जैकोबियन
ଜାକୋବି ସାରନିକ୍ |,जैकोबी सारणिक
ଜାକୋବି ମ୍ୟାଟ୍ରିକ୍ସ |,जैकोबी आव्यूह
ସେଟ୍ ର ମିଶ୍ରଣ |,समुच्चयों का सम्मिलन
ମିଳିତ (v।) ମିଳିତ (v।),"जोड़, संधि (सं.) संयुक्त(वि.)"
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,संयुक्त घनत्व फलन
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍,संयुक्त बारंबारता फलन
ମିଳିତ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,संयुक्ततः आश्रित चर
ମିଳିତ ସମ୍ଭାବନା |,संयुक्त प्रायिकता
ସନ୍ନିବେଶ,सम्मिलन
"ସ୍ପେଡ୍, ଡେଇଁବା, ପ୍ଲୁଟି |","कुदान, जंप, प्लुति"
ପ୍ଲୁଟି ବନ୍ଦ |,प्लुति असांतत्य
"ନ୍ୟାୟ, ଯଥାର୍ଥତା |","न्यायसंगति, औचित्य"
ଯଥାର୍ଥତା,औचित्य बताना
କାର୍ନାଫ୍ ମାନଚିତ୍ର,कारनाफ मानचित्र
"କର୍ଣ୍ଣଲ, ପାଉଁଶ |","गुठली, अष्टि"
ମ୍ୟାପିଂ ପଏଣ୍ଟ |,प्रतिचित्रण की अष्टि
"ପିରୋଡାଇନାମିକ୍ସ, ପ୍ୟୁରିନ୍ ଡାଇନାମିକ୍ସ |","शुदूधगति विज्ञान, शुदूध गतिकी"
ଗତିଜ ଶକ୍ତି,गतिज ऊर्जा
"ଗତିଶୀଳତା, କିଏନାମେଟିକ୍ସ |","बलगति विज्ञान, बलगतिकी"
କଲମୋଗୋରଫ୍-ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,कोल्मोगोरोफ-स्मिरनोव परीक्षण
କ୍ରୋନେକର୍ ଡେଲଟା |,क्रोनेकर डेल्टा
କାକୁଡି,ककुदता
ଲାଗ୍ରେଞ୍ଜ୍ କାର୍ଯ୍ୟ,लग्रांज फलन
ଲାଗ୍ରେଞ୍ଜ୍ ଗୁଣକର୍ତ୍ତା |,लग्रांज गुणक
"ପଟା, ବୋର୍ଡ |","स्तरिका, पटल"
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,लाप्लास रूपांतर
ବଡ ସଂଖ୍ୟା,बृहत संख्या
ଚରିତ୍ରଗତ ଉତ୍ପତ୍ତି |,अभिलक्षणिक मूल
ପାର୍ଶ୍ୱ ପୃଷ୍ଠା |,पार्श्व पृष्ठ
ଲାଟିନ୍ ବର୍ଗ,लैटिन वर्ग
"ନାବିକ କର୍ଡ, ଲାଟସ୍ ରେକ୍ଟମ୍ |","नाभिलंब, लैटस रैक्टम"
"ନିୟମ, ନୀତି","नियम, सिद्धांत"
ବେଗ ମିଶ୍ରଣ ନିୟମ |,वेग संयोजन नियम
ସୁସଙ୍ଗତତା ନିୟମ |,संकलनीयता नियम
ହ୍ରାସ ରିଟର୍ନ ନିୟମ |,ह्नासमान प्रतिफल नियम
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,गुरुत्वाकर्षण नियम
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |,समूह के लिए समाकारिता नियम
ରିଙ୍ଗ ପାଇଁ ହୋମୋମର୍ଫିଜିମ୍ ନିୟମ |,वलयों के लिए समाकारिता नियम
ମୂଲ୍ୟ ବୃଦ୍ଧିର ନିୟମ |,बढ़ती लागत का नियम
ଏକ୍ସପୋନ୍ସନ୍ ନିୟମ |,घातांक नियम
ନିଷ୍କ୍ରିୟତା ନିୟମ |,जड़त्व नियम
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,बृहत्‌ संख्याओं का नियम
ସମ୍ଭାବ୍ୟ ନିୟମ |,प्रायिकता-नियम
"ସାଇନ ନିୟମ, ସାଇନ ନିୟମ |","ज्या नियम, साइन नियम"
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,घातांको के नियम
ଗତି ନିୟମ,गति नियम
"ସ୍ତର, ସ୍ତର","परत, स्तर"
ଅଗ୍ରଗାମୀ ଗୁଣବତ୍ତା,अग्रग गुणांक
ସାମ୍ନା ତ୍ରିକୋଣୀୟ |,अग्रग विकर्ण
ଫରୱାର୍ଡ ସବ୍-ମ୍ୟାଟ୍ରିକ୍ସ |,अग्रग उप-आव्यूह
ଆଗ ପୋଷ୍ଟ,अग्रग पद
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","न्यूनतम, अल्पतम, लघुतम"
ସର୍ବନିମ୍ନ ସାଧାରଣ (LCM),लघुतम समापवर्त्य (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନଗୁଡ଼ିକ |,न्यूनतम अवयव
ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ,न्यूनतम वर्ग
ସର୍ବନିମ୍ନ ଓଭରହେଡ୍ ସୀମା |,न्यूनतम उपरि परिबंध
ବାମ ସେଟ୍ |,वाम सहसमुच्चय
ଓଲଟା,वामावर्त
ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |,वामावर्ती पेच
ଓଲଟା,वाम प्रतिलोम
ବାମ ଗୁଣନ,वाम गुणन
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,लाइबनिटस सूत्र
ଲମ୍ବ,लंबाई
ତୁଙ୍ଗାକ୍କୁଡି |,तुंगककुदी
ଟ୍ରାଗସ୍ ବକ୍ର,तुंगककुदी वक्र
ଫୁସଫୁସ୍,तुंगककुदता
ସ୍ତର ବକ୍ର,स्तर वक्र
ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର,विश्वास्यता स्तर
ମହତ୍ତ୍ level ର ସ୍ତର |,सार्थकता का स्तर
କ୍ରମାନୁକ୍ରମିକ ଭାବରେ |,कोशक्रमानुसार
ଅଭିଧାନ କ୍ରମ |,कोश क्रम
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,संभाविता फलन
ସମ୍ଭାବ୍ୟତା ଅନୁପାତ ପରୀକ୍ଷା,संभाविता अनुपात परिक्षण
"ସୀମା, ମାର୍ଜିନ","सीमा, सीमांत"
"ମାର୍ଜିନାଲ, ଚରମ","सीमांत, चरम"
ମାର୍ଜିନାଲ ମୂଲ୍ୟ,सीमांत मान
ମାର୍ଜିନାଲ ବେଗ,सीमांत वेग
ହାରାହାରି ପରିସର |,माध्य में सीमा
ଏକୀକରଣର ସୀମା |,समाकलन की सीमा
କ୍ରମ ସୀମା |,अनुक्रम सीमा
"କ୍ଲଷ୍ଟର ପଏଣ୍ଟ, ସୀମା ବିନ୍ଦୁ |","गुच्छ बिंदु, सीमा बिंदु"
ମାର୍ଜିନାଲ ବେଗ,सीमांत वेग
"ରେଖା, ରେଖା, ଏଲିପ୍ସ |","रेखा, लाइन, दीर्घतंतु"
"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |","रेखीय, रैखिक, रेखाकार"
ର line ଖ୍ୟ ବିଜଭାଲୀ |,रैखिक बीजावल्ली
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,रैखिक बीजीय समीकरण
ର line ଖିକ ଆନୁମାନିକତା |,रैखिक सन्निकटन
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,रैखिक अनंतस्पर्शी
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,रैखिक गुणांक
ଶକ୍ ଜମା,एकघात संचय
ଶକ୍ ପ୍ରତିବନ୍ଧକ |,एकघात प्रतिबंध
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,रैखिक आश्रितता
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,रैखिक अवकलन समीकरण
"ରେଖା ପରିମାପ, ର Line ଖ୍ୟ ମାପ, ର ar ଖ୍ୟ ଦ Length ର୍ଘ୍ୟ-ପ୍ରସ୍ଥ |","रैखिक विमा, रैखिक माप, रैखिक लंबाई-चौड़ाई"
"ରେଖା ସମୀକରଣ, ଚତୁର୍ଭୁଜ ସମୀକରଣ |","रैखिक समीकरण, एकघात समीकरण"
ର line ଖିକ ସମଲିଙ୍ଗୀତା |,रैखिक समघात
ର line ଖିକ ଭଗ୍ନାଂଶ ରୂପାନ୍ତର |,रैखिक भिन्नात्मक रूपांतरण
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,रैखिक फलन
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,रैखिक फलनक
ରେଖା ଗୋଷ୍ଠୀ |,रैखिक समूह
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,रैखिक स्वतंत्रता
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,रैखिक स्वतंत्र संबंध
ର line ଖ୍ୟ ଅସମାନତା |,रैखिक असमिका
ର Line ଖିକ ଅଣ-ସମଲିଙ୍ଗୀ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |,रैखिक असमघाती अवकल समीकरण
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,रैखिक समाकल समीकरण
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,रैखिक अंतर्वेशन
ର Line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗଗୁଡିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण
"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |","एकघाततः, रैखिकतः"
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,रैखिकतः परतंत्र
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,रैखिकतः स्वतंत्र
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,रैखिक प्रतिचित्रण
ର line ଖିକ କ୍ରମ |,रैखिक क्रम
ର line ଖିକ କ୍ରମିକୀକରଣ |,रैखिक क्रमीकरण
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,रैखिक प्रोग्रामन
ରେଖା ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,रैखिक प्रोग्रामन कलन-विधि
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,रैखिक प्रोग्रामन समस्या
ର line ଖିକ ରିଗ୍ରେସନ୍ |,रैखिक समाश्रयण
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,रैखिक समाश्रयण गुणांक
"ର line ଖ୍ୟ ସମ୍ପର୍କ, ସୂକ୍ଷ୍ମ ସମ୍ପର୍କ |","रैखिक संबंध, एकघाती संबंध"
ରେଖା ଜନସଂଖ୍ୟା |,रैखिक समष्टि
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,रैखिक उपसमष्टि
ର line ଖିକ ରୂପାନ୍ତର |,रैखिक रूपांतरण
ର line ଖିକ ରିଗ୍ରେସନ୍ |,रैखिक उपनति
ର line ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ଆକଳନ |,रैखिक अनभिनत आकल
ର line ଖ୍ୟ ବେଗ |,रैखिक वेग
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,रेखा समाकल
ଛକ ରେଖା,प्रतिच्छेद-रेखा
ରେଗ୍ରେସନ୍ ରେଖା |,समाश्रयण-रेखा
ସ୍ଥାନିକ ଭେକ୍ଟର୍ |,स्थानगत सदिश
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,स्थानीय इष्टतम
"ଲୋକସ୍, ଲୋକସ୍","बिन्दुपथ, रेखापथ"
ଲଗ୍ ଲଗ୍ ଲଗ୍ |,"लॉग, लठठा, संलेख"
"ଲୋଗାରିଥମିକ୍, ଲୋଗାରିଥମିକ୍ |","लघुगणकीय, लॉगेरिथ्मीय"
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,लघुगणकीय यथार्थता
ଲୋଗାରିଦମ୍ ଗଣନା |,लॉगेरिथ्मीय परिकलन
"ଲୋଗାରିଥମିକ୍ ବକ୍ର, ଲୋଗାରିଥମିକ୍ ବକ୍ର |","लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र"
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,लघुगणकीय अवकलज
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନକ୍ଷମ |,लघुगणकीय अवकलन
"ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍, ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍ |","लॉगेरिथ्मीय फलन, लघुगणकीय फलन"
"ଲୋଗାରିଥମିକ୍ ଅର୍ଥ, ଜ୍ୟାମିତିକ ଅର୍ଥ |","लघुगणकीय माध्य, गुणोत्तर माध्य"
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,लघुगणकीय प्रसामान्य बंटन
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,लघुगणकीय संबंध
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,लघुगणकीय मापक्रम
"ଲୋଗାରିଦମ୍ ସିରିଜ୍, ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |","लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी"
"ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍, ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ |","लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल"
"ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |","लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी"
"ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |","लॉगेरिथ्म, लघुगणक"
ତର୍କ,तर्क
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,तर्कत: तुल्य
"ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |","वृद्धिघात वक्र, पर्ल-रीड वक्र"
"ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |","लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन"
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା","रेखांश, देशांतर"
"ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |","पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.), प्रस्पंद"
"ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |","प्रचयन, प्रचायिका, लॉटरी"
ଅଣ୍ଡରଲାଇନ୍ |,अधोरेखा
ନିମ୍ନ ବନ୍ଧା |,निम्न परिबंध
ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |,निम्न रीमान-समाकल
କମ୍ ରାଶି,निम्न योगफल
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |,निम्न त्रिभुजीय आव्यूह
mclarin ବିସ୍ତାର |,मैक्लारिन प्रसार
"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
ମ୍ୟାଜିକ୍ ବର୍ଗ,मैजिक वर्ग
ଉଜ୍ଜ୍ୱଳ ସୀମା |,कांतिमान-सीमा
ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |,डाक प्रेषित प्रश्नावली
ମେଲ ଦ୍ୱାରା ସର୍ଭେ |,डाक द्वारा सर्वेक्षण
ଓଭରହେଡ୍ ସୀମା |,उपरि परिबंध
ଲମ୍ବା ଆର୍କ,दीर्घ चाप
ବନ୍ଧା ସେଟ୍ |,उपरिबद्‌ध समुच्चय
ବହୁମୁଖୀ କାର୍ଯ୍ୟ,बहुमान फलन
"ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର","नक्शा, मानचित्र, प्रतिचित्र"
ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |,समुच्चय में प्रतिचित्रित करना
ସେଟ୍ ମାନଚିତ୍ର,समुच्चय का प्रतिचित्रण
ସାଂଘାତିକ ସମ୍ଭାବନା |,उपांत प्रायिकता
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,गणितीय विश्लेषण
ଗାଣିତିକ ତର୍କ,गणितीय तर्क
ଗାଣିତିକ କେନ୍ଦ୍ର,गणितीय केंद्र
ଗାଣିତିକ ଜଟିଳତା |,गणितीय जटिलता
ଗାଣିତିକ ଅର୍ଥନୀତି,गणितीय अर्थशास्त्र
ଗାଣିତିକ ଆଶା,गणितीय प्रत्याशा
ଗାଣିତିକ ରୂପ |,गणितीय रूप
"ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |","गणितीय संरूपण, गणितीय संरूप"
ଗାଣିତିକ ପରିଚୟ,गणितीय सर्वसमिका
"ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |","गणितीय तर्कशास्त्र, गणितीय तर्क"
ଗାଣିତିକ ମଡେଲ୍ |,गणितीय निदर्श
ଗାଣିତିକ ଉଦ୍ଦେଶ୍ୟ |,गणितीय आशय
ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |,मैट्रिक्स विकर्णन
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,आव्यूह-व्युत्क्रम
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,आव्यूह-व्युत्क्रमण
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,आव्यूह पुनरावर्ती विधि
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,मैट्रिक्स पद्‌धति
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,आव्यूह गुणन
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,अचरों का आव्यूह
ପ୍ରାଧାନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |,प्रभाविता आव्यूह
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,आव्यूह संकारक
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,आव्यूह बहुपद
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,आव्यूह मुद्रण
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,आव्यूह-गुणनफल
ସର୍ବାଧିକ,अधिकतमीकृत
"ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ","महत्तम, अधिकतम, उच्चतम"
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,अधिकतम निरपेक्ष मान
ସର୍ବାଧିକ F- ଅନୁପାତ |,महत्तम F-अनुपात
ସର୍ବାଧିକ ସମ୍ଭାବନା |,अधिकतम संभाविता
ମହଲପିସ୍ତା,महाल्पिष्ठ
ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ,महाल्पिष्ठ निकष
ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,फलन का अधिकतम
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,मैक्सवेल-बोल्ट्समान सांख्यिकी
ଅର୍ଥ ବିଚ୍ୟୁତି |,माध्य विचलन
ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |,विचलन वर्ग माध्य
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,वर्ग माध्य त्रुटि
"ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ","माध्यमान, औसत मान"
ଅର୍ଥ ତତ୍ତ୍। |,माध्यमान प्रमेय
ବବୁଲି ମାପ |,ककुदता माप
"ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |","मध्य, मध्यस्थ, माध्यिका, मीडियन"
ମଧ୍ୟମ କେନ୍ଦ୍ର |,माध्यिका केंद्र
ମଧ୍ୟମ ବକ୍ର,मध्यककुदी वक्र
ମେସୋଥେଲିଓମା |,मध्यककुदता
ବାର୍ତ୍ତା |,संदेश
"କଷ୍ଟମ୍, ପଦ୍ଧତି","रीति, विधि"
ବିଲୋପ ପଦ୍ଧତି,विलोपन विधि
ଓଲଟା ପଦ୍ଧତି |,प्रतिलोमन-विधि
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,पुऩरावृत्ति विधि
ସର୍ବନିମ୍ନ ବର୍ଗ,न्यूनतम वर्ग विधि
ଟର୍କ ପଦ୍ଧତି |,आघूर्ण विधि
ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |,समरूप त्रिभुज विधि
ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |,प्रवणतम अवरोहण विधि
ସଂକଳନ ପଦ୍ଧତି |,संकलन-विधि
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |,अनिर्घारित गुणांक विधि
