Marathi,Odiya
जॉब आउटपुट फाइल,କାର୍ଯ୍ୟ ଆଉଟପୁଟ୍ ଫାଇଲ୍ |
जॉब आउटपुट प्रवाह,ଚାକିରି ଆଉଟପୁଟ୍ ଷ୍ଟ୍ରିମ୍ |
जॉब पॅक क्षेत्र,ଚାକିରି ପ୍ୟାକ୍ ଏରିଆ
नोकरीचे प्राधान्य,ଚାକିରି ପ୍ରାଥମିକତା
नोकरी प्रक्रिया,ଚାକିରି ପ୍ରକ୍ରିୟାକରଣ
जॉब प्रोग्राम मोड,କାର୍ଯ୍ୟ ପ୍ରୋଗ୍ରାମ ମୋଡ୍ |
जॉब-रिकव्हरी  नियंत्रण फाईल,ଚାକିରି-ପୁନରୁଦ୍ଧାର  ନିୟନ୍ତ୍ରଣ ଫାଇଲ |
जॉब सेपरेटर पृष्ठ,କାର୍ଯ୍ୟ ପୃଥକ ପୃଷ୍ଠା |
जॉब स्टेटमेंट,କାର୍ଯ୍ୟ ବକ୍ତବ୍ୟ
नोकरी चरण,ଚାକିରି ପାଦ
नोकरी चरण दीक्षा,ଚାକିରି ପର୍ଯ୍ୟାୟ ଆରମ୍ଭ |
जॉब स्टेप रीस्टार्ट,ଚାକିରି ପଦକ୍ଷେପ ପୁନ rest ଆରମ୍ଭ |
जॉब स्टिक,ଚାକିରି ବାଡି
नोकरी प्रवाह,ଚାକିରି ଷ୍ଟ୍ରିମ୍ |
जॉब सपोर्ट टास्क,କାର୍ଯ୍ୟ ସମର୍ଥନ କାର୍ଯ୍ୟ
जॉगल,ଜଗଲ୍
सामील व्हा,ଯୋଗ ଦିଅନ୍ତୁ |
संयुक्त प्रवेश किंमत,ମିଳିତ ପ୍ରବେଶ ମୂଲ୍ୟ
संयुक्त माहिती सामग्री,ମିଳିତ ସୂଚନା ବିଷୟବସ୍ତୁ |
जोसेफसन जंक्शन,ଜୋସୋନ୍ ଜଙ୍କସନ |
जर्नल,ପତ୍ରିକା
जर्नलिंग,ସାମ୍ବାଦିକ
जर्नल रिपोर्ट,ଜର୍ନାଲ୍ ରିପୋର୍ଟ
जर्नल टेप,ଜର୍ନାଲ୍ ଟେପ୍ |
जंबो ग्रुप,ଜମ୍ବୋ ଗ୍ରୁପ୍ |
जम्पर,ଜମ୍ପର୍
जम्पर निवडण्यायोग्य,ଜମ୍ପର୍ ଚୟନଯୋଗ୍ୟ |
जंप सूचना,ଜମ୍ପ ନିର୍ଦ୍ଦେଶ
जंक्टर,ଜୁନ୍ଟର
कंन,ଜଙ୍କ୍ |
औचित्य,ଯଥାର୍ଥତା |
औचित्य श्रेणी,ଯଥାର୍ଥତା ରେଞ୍ଜ |
न्याय्य मार्जिन,ଯଥାର୍ଥ ମାର୍ଜିନ୍ |
कर्नॉफ नकाशा,କର୍ନାଫ୍ ମାନଚିତ୍ର |
कटकना,କାଟାକନା |
कर्निंग,କର୍ସଙ୍ଗ |
कीबोर्ड,କୀବୋର୍ଡ୍
कीबोर्ड  संगणक,କୀବୋର୍ଡ୍  କମ୍ପ୍ୟୁଟର
कीबोर्ड प्रविष्टी,କୀବୋର୍ଡ୍ ଏଣ୍ଟ୍ରି |
कीबोर्ड चौकशी,କୀବୋର୍ଡ୍ ପ୍ରଶ୍ନ
कीबोर्ड लॉकआउट,କୀବୋର୍ଡ୍ ଲକଆଉଟ୍ |
कीबोर्ड  परफोरेटर,କୀବୋର୍ଡ୍  Perforator
कीबोर्ड पंच,କୀବୋର୍ଡ୍ ପଞ୍ଚ |
कीबोर्ड  पाठवा/प्राप्त करा,କୀବୋର୍ଡ୍  ପଠାନ୍ତୁ / ଗ୍ରହଣ କରନ୍ତୁ |
की क्लिक,କି କ୍ଲିକ୍
की-क्लिक फिल्टर,କି-କ୍ଲିକ୍ ଫିଲ୍ଟର |
की-चालित,କି-ଡ୍ରାଇଭନ
कीड डायरेक्ट  प्रवेश,ସିଧାସଳଖ ନିର୍ଦ୍ଦେଶନାମା  ପ୍ରବେଶ
की-एनक्रिप्टिंग की,କି-ଏନକ୍ରିପ୍ଟ ଚାବି |
की प्रविष्टी,କି ପ୍ରବେଶ
की फोल्डिंग =  हॅशिंग,କି ଫୋଲ୍ଡର୍ =  ଧୋଇବା
कीिंग चिप,ଚାବି ଚାବି କରିବା
कीिंग वेव्ह,ତରଙ୍ଗ
की चटई,କି ମ୍ୟାଟ୍ |
की पॅड,କି ପ୍ୟାଡ୍
की टप्पा,କି ପର୍ଯ୍ୟାୟ |
की नाडी,କି ନାଡ |
की-स्पंदन सिग्नल,କି-ପଲସିଂ ସଙ୍କେତ |
की पंच,କି ପୁଞ୍ଚ |
की सॉर्टिंग,ମୁଖ୍ୟ ସର୍ଟିଂ
की स्ट्रोक,କି ଷ୍ଟ୍ରୋକ୍ |
की-स्ट्रोक  सत्यापन,କି-ଷ୍ଟ୍ରୋକ୍ |  ଯା ification ୍ଚ
की टेप,କି ଟେପ୍
की टेलिफोन सेट,କି ଟେଲିଫୋନ୍ ସେଟ୍ |
की टेलिफोन  प्रणाली,କି ଟେଲିଫୋନ୍ |  ସିଷ୍ଟମ୍
की-डिस्क,କି-ରୁ-ଡିସ୍କ |
फ्लॉपीची की,ଫ୍ଲପି ପାଇଁ ଚାବି |
टेपची की,ଟେପ୍ ପାଇଁ ଚାବି |
की परिवर्तन,କି ଟ୍ରାନ୍ସଫର୍ମେସନ୍ |
की शब्द मध्ये संदर्भ,ମୁଖ୍ୟ ଶବ୍ଦ ପ୍ରସଙ୍ଗ
की-शब्द  पॅरामीटर,କି-ଶବ୍ଦ  ପାରାମିଟର
किलोबॉड,କିଲୋବଳ |
किलोबाइट,କିଲୋବାଇଟ୍ |
किलोमेगा,କିଲୋମେଗା |
किप्स (किलोइन्स्ट्रक्शन-पेर्सकंद),କିପ୍ସ (କିଲୋମିଷ୍ଟ୍ରାନ୍ସ-ପର୍ଭଣ୍ଡ)
लेबल स्थिर,ନିର୍ଣ୍ଣୟକାରୀ
सामान्य लेबल केलेले,ସାଧାରଣ ଭାବରେ ନାମିତ |
लेबलिंग,ଲେବାନନ
लेबल यादी,ଲେବଲ୍ ତାଲିକା
लेबल रेकॉर्ड,ଲେବଲ୍ ରେକର୍ଡ |
लेबल व्हेरिएबल,ଲେବଲ୍ ଭେରିଏବଲ୍ |
लेस्ड कार्ड,ଲେସ୍ କାର୍ଡ |
लँड-लाइन सुविधा,ଲ୍ୟାଣ୍ଡ-ଲାଇନ୍ ସୁବିଧା |
भाषा (कोबोल),ଭାଷା (କୋବଲ୍)
इंग्रजी  कन्व्हर्टर,ଭାଷା  Convercer
इंग्रजी  दुभाषे,ଭାଷା  ଅନୁବାଦକ
इंग्रजी  प्रोसेसर,ଭାଷା  ସଞ୍ଚାଳକ
इंग्रजी  विधान,ଭାଷା  ଷ୍ଟେଟମେଣ୍ଟ
भाषा सबसेट,ଭାଷା ଉପସେଟ |
इंग्रजी  अनुवाद  वैशिष्ट्य,ଭାଷା  ଅନୁବାଦ  ବ feature ଶିଷ୍ଟ୍ୟ
इंग्रजी  अनुवादक,ଭାଷା  ଅନୁବାଦକ
मोठ्या प्रमाणात  एकत्रीकरण,ବୃହତ ପରିମାଣ  ଏକୀକରଣ
लेसर  संप्रेषण,ଲେଜର  ଯୋଗାଯୋଗ |
लेसर इमल्शन  संचयन,ଲେଜର ଏମୁଲେସନ |  ସଂରକ୍ଷଣ
लेसर जेट प्रिंटर,ଲେଜର ଜେଟ ପ୍ରିଣ୍ଟର୍ |
लॅच,ଲ୍ୟାଚ୍
लॅचिंग,ଲଚିଂ
विलंब (वेळ),ବିଳମ୍ବ (ସମୟ)
बाजूकडील रिडंडंसी  तपासा,ପାର୍ଶ୍ୱ ଅନାବଶ୍ୟକତା |  ଯାଞ୍ଚ କରନ୍ତୁ |
बाजूकडील उलट,ଲାଟେରାଲ୍ ଓଲଟା |
नेता,ନେତା
लीडर रेकॉर्ड,ନେତା ରେକର୍ଡ |
अग्रगण्य नियंत्रण,ଅଗ୍ରଣୀ ନିୟନ୍ତ୍ରଣ |
अग्रगण्य निर्णय,ଅଗ୍ରଣୀ ନିଷ୍ପତ୍ତି
अग्रगण्य अंत,ଅଗ୍ରଣୀ ଶେଷ
अग्रगण्य ग्राफिक्स,ଅଗ୍ରଣୀ ଗ୍ରାଫିକ୍ସ |
अग्रगण्य शून्य,ଶୂନ
लीपफ्रॉग चाचणी,ଲିପ୍ଫ୍ରୋଗ ପରୀକ୍ଷା |
लीज्ड चॅनेल,ଲିଜ୍ ଚ୍ୟାନେଲ |
लीज्ड सर्किट  डेटा-ट्रान्समिशन  सेवा,ଲିଜ୍ ସର୍କିଟ୍ |  ଡାଟା-ଟ୍ରାନ୍ସମିସନ୍ |  ସେବା
भाड्याने दिलेली ओळ,ଲିଜ୍ ଲାଇନ୍ |
भाडेपट्टी,ଲିଜ୍
कमीतकमी वारंवार  वापरलेली मेमरी,ଅତିକମରେ ବାରମ୍ବାର |  ବ୍ୟବହୃତ ସ୍ମୃତି |
किमान अलीकडेच वापरली  मेमरी,ବର୍ତ୍ତମାନ ଅତି କମରେ ବ୍ୟବହୃତ |  ସ୍ମୃତି
किमान महत्त्वपूर्ण,ଅତିକମରେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |
किमान महत्त्वपूर्ण  वर्ण,ଅତିକମରେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |  ବର୍ଣ୍ଣ
किमान महत्त्वपूर्ण  अंक,ଅତିକମରେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |  ଅଙ୍କ
डावीकडील मार्जिन  इंडेंट,ବାମ ହାତ ମାର୍ଜିନ  Indent
डावे औचित्य,ବାମ ଯଥାର୍ଥତା |
पाय,ଗୋଡ
लांबी,ଲମ୍ବ
लांबी  तपशील,ଲମ୍ବ  ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
पत्र,ଚିଠି
पत्र कोड,ଲେଟର କୋଡ୍
पत्र बाहेर,ଚିଠିଟି
पत्र गुणवत्ता,ଅକ୍ଷର ଗୁଣ
पत्र शिफ्ट,ଚିଠି ଶିଫ୍ଟ |
स्तर,ସ୍ତର
स्तर भरपाईकर्ता,ସ୍ତର କ୍ଷତିପୂରଣକାରୀ |
स्तर निर्देशक,ସ୍ତରୀୟ ସୂଚକ
स्तर क्रमांक,ଲେପନ ନମ୍ବର
प्रवेशाची पातळी,ପ୍ରବେଶର ସ୍ତର |
पत्ता पातळी,ଠିକଣା ସ୍ତର
लेव्हल-वन व्हेरिएबल,ସ୍ତର-ଗୋଟିଏ ଭେରିଏବଲ୍ |
स्तरीय ऑर्डर,ସ୍ତର କ୍ରମ
लेव्हल ओव्हरलोड,ସ୍ତର ଓଭରଲୋଡ୍ |
स्तरीय स्त्रोत  इंग्रजी,ସ୍ତରର ଉତ୍ସ  ଭାଷା
स्तरीय राज्ये  नोंदणी करा,ସ୍ତରୀୟ ରାଜ୍ୟ  ପଞ୍ଜିକରଣ କର |
लेक्झिम,ଲେକ୍ସିମେ |
शब्दकोष,ଲେକ୍ସିକନ୍ |
ग्रंथपाल,ପାଠାଗାର
ग्रंथपाल कार्यक्रम,ଲାଇବୁରିଆନ୍ ପ୍ରୋଗ୍ରାମ୍ |
लायब्ररी,ଲାଇବ୍ରେରୀ |
लायब्ररी निर्देशिका,ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |
लायब्ररी सुविधा,ଲାଇବ୍ରେରୀ ସୁବିଧା |
लायब्ररी फाइल संपादक,ଲାଇବ୍ରେରୀ ଫାଇଲ୍ ଏଡିଟର୍ |
ग्रंथालय कार्यक्रम,ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ |
लायब्ररी नित्यक्रम,ଲାଇବ୍ରେରୀ ରୁଟିନ୍ |
लायब्ररी सबरूटिन,ଲାଇବ୍ରେରୀ ସବ୍ରୋଆରାଇନ୍ |
लायब्ररी टेप,ଲାଇବ୍ରେରୀ ଟେପ୍ |
लायब्ररी ट्रॅक,ଲାଇବ୍ରେରୀ ଟ୍ରାକ୍ |
परवाना  दस्तऐवजीकरण,ଲାଇସେନ୍ସପ୍ରାପ୍ତ  ଡକ୍ୟୁମେଣ୍ଟେସନ୍
परवाना  प्रकाशन,ଲାଇସେନ୍ସପ୍ରାପ୍ତ  ପ୍ରକାଶନ |
प्रकाश बटण,ହାଲୁକା ବଟନ୍
हलका नाली,ହାଲୁକା ଅବତରଣ
प्रकाश-उत्सर्जक  डायोड,ହାଲୁକା-ନିର୍ଗତ |  ଡାୟୋଡ୍
प्रकाश-उत्सर्जक  डायोड डिस्प्ले,ହାଲୁକା-ନିର୍ଗତ |  ଡାୟଡ୍ ଡିସପ୍ଲେ |
प्रकाश मार्गदर्शक,ହାଲୁକା ଗାଇଡ୍ |
हलकी बंदूक,ହାଲୁକା ବନ୍ଧୁକ
हलकी पेन,ଲାଇଟ୍ କଲମ
हलके पेन लक्ष,ହାଲୁକା କଲମ ଧ୍ୟାନ |
हलके पेन शोध,ଲାଇଟ୍ ପଶ୍ଚିମ ଚିହ୍ନଟ |
हलकी पेन हिट,ହାଲୁକା କଲମ ହିଟ୍ |
हलका पेन स्ट्राइक,ହାଲୁକା କଲମ ଷ୍ଟ୍ରାଇକ୍ |
हलके पेन ट्रॅकिंग,ହାଲୁକା କଲମ ଟ୍ରାକିଂ |
हलकी स्थिरता,ହାଲୁକା ସ୍ଥିରତା |
मर्यादा तपासणी,ସୀମିତ ଯାଞ୍ଚ |
मर्यादित अंतर  अ‍ॅडॉप्टर,ସୀମିତ ଦୂରତା |  ଆଡାପ୍ଟର
लिमिटर,ସୀମା
लिमिटर सर्किट,ସୀମା ସର୍କିଟ |
ओळ,ରେଖା
लाइन अ‍ॅडॉप्टर,ରେଖା ଆଡାପ୍ଟର |
लाइन अ‍ॅडॉप्टर युनिट,ଲାଇନ୍ ଆଡାପ୍ଟର ୟୁନିଟ୍ |
रेखीय बाउंड  ऑटोमाटा,ରେଖା ସୀମା |  ସ୍ୱୟଂଚାଳିତଟି
रेखीय संयोजक,ର line ଖ୍ୟ ମିଶ୍ରଣ |
रेखीय विकृती,ର line ଖ୍ୟ ବିକୃତି |
रेखीय समाकलित  सर्किट,ର line ଖ୍ୟ ଏକୀଭୂତ ହୋଇଛି |  ସର୍କିଟ
रेषात्मकता,ର line ଖ
रेखीय भाषा,ରେଖା ଭାଷା |
रेखीय यादी,ରେଖା ତାଲିକା |
रेखीय ऑप्टिमायझेशन,ରେଖା ଅପ୍ଟିମାଇଜେସନ୍ |
रेखीय  प्रोग्रामिंग,ରେଖା  ପ୍ରୋଗ୍ରାମିଂ
रेखीय नियामक,ର line ଖିକ ନିୟାମକ |
रेखीय  प्रतिनिधित्व,ରେଖା  ପ୍ରତିନିଧିତ୍ୱ
रेखीय शोध,ରେଖା ସନ୍ଧାନ |
रेखीय निवड,ରେଖା ଚୟନ
रेखीय युनिट,ର line ଖ୍ୟ ଏକକ |
एक वेळेत लाइन-अट-ए-ए-ए-ए-ए-वेळ  प्रिंटर (= ओळ  प्रिंटर),ଲାଇନ୍-ଟାଇ-ଟାଇମ୍ |  ପ୍ରିଣ୍ଟର୍ (= ରେଖା |  ମୁଦ୍ରଣୀ)
लाइन वर्ण,ରେଖା ବର୍ଣ୍ଣ
लाइन कोड,ରେଖା କୋଡ୍
लाइन एकाग्रता,ରେଖା ଏକାଗ୍ରତା |
लाइन नियंत्रण,ରେଖା ନିୟନ୍ତ୍ରଣ
लाइन कंट्रोल ब्लॉक,ରେଖା ନିୟନ୍ତ୍ରଣ ବ୍ଲକ |
लाइन नियंत्रण  शिस्त (= ओळ)  प्रोटोकॉल),ରେଖା ନିୟନ୍ତ୍ରଣ  ଅନୁଶାସନ (= ରେଖା) |  ପ୍ରୋଟୋକଲ୍)
लाइन काउंटर,ରେଖା କାଉଣ୍ଟର |
लाइन डेटा सेट,ରେଖା ତଥ୍ୟ ସେଟ୍ |
लाइन चिन्ह हटवा,ରେଖା ପ୍ରତୀକ ବିଲୋପ କରନ୍ତୁ |
ओळ हटविणे  वर्ण,ରେଖା ବିଲୋପାଟି  ବର୍ଣ୍ଣ
लाइन शिस्त  (= लाइन प्रोटोकॉल),ରେଖା ଅନୁଶାସନ |  (= ଲାଇନ୍ ପ୍ରୋଟୋକଲ୍)
लाइन रेखांकन  प्रदर्शन,ରେଖା ଚିତ୍ର  ପ୍ରଦର୍ଶନ
लाइन ड्रायव्हर,ରେଖା ଡ୍ରାଇଭର |
लाइन संपादन,ରେଖା ସମ୍ପାଦନା |
लाइन-एंड  समायोजन,ରେଖା ଶେଷ  ଆଡଜଷ୍ଟମେଣ୍ଟ୍
लाइन-एंड कंट्रोल  की,ରେଖା-ଶେଷ ନିୟନ୍ତ୍ରଣ |  ଚାବି
लाइन-एंडिंग झोन,ରେଖା-ଏଣ୍ଡିଙ୍ଗ୍ ଜୋନ୍ |
लाइन-एंड झोन,ରେଖା-ଶେଷ ଜୋନ୍ |
लाइन उपकरणे,ରେଖା ଉପକରଣ |
लाइन फीड,ରେଖା ଫିଡ୍ |
लाइन फीड वर्ण,ରେଖା ଫିଡ୍ ବର୍ଣ୍ଣ |
लाइन फिल्टर शिल्लक,ଲାଇନ୍ ଫିଲ୍ଟର ସନ୍ତୁଳନ |
लाइन शोधक,ରେଖା ସନ୍ଧାନକାରୀ |
लाइन जनरेटर,ରେଖା ଜେନେରେଟର
लाइन गट,ରେଖା ଗୋଷ୍ଠୀ
लाइन हिट,ରେଖା ହିଟ୍
लाइन प्रतिबाधा,ରେଖା ପ୍ରତିବନ୍ଧକତା |
लाइन इंडेक्स,ଲାଇନ୍ ଇଣ୍ଡେକ୍ସ |
लाइन इंटरफेस बेस,ରେଖା ଇଣ୍ଟରଫେସ୍ ବେସ୍ |
लाइन की,ରେଖା କୀ
लाइन पातळी,ରେଖା ସ୍ତର
लाइन लिंक पल्सिंग,ଲାଇନ୍ ଲିଙ୍କ୍ ପଲ୍ସିଂ |
लाइन लोड,ରେଖା ଭାର |
लाइन लूप,ଲାଇନ୍ ଲୁପ୍ |
लाइन लूप  प्रतिकार,ଲାଇନ୍ ଲୁପ୍ |  ପ୍ରତିରୋଧ
ओळ  चुकीचे कामकाज,ରେଖା  ଭୁଲ ବ୍ୟାଖ୍ୟା
"लाइन मोड , स्विचिंग","ରେଖା ମୋଡ୍, ସୁଇଚ୍"
लाइन आवाज,ରେଖା ଶବ୍ଦ
ओळ क्रमांक,ରେଖା ସଂଖ୍ୟା
ओळ क्रमांक  संपादन,ରେଖା ସଂଖ୍ୟା  ସମ୍ପାଦନା
लाइन प्रिंटर,ରେଖା ପ୍ରିଣ୍ଟର୍ |
लाइन प्रिंटिंग,ରେଖା ମୁଦ୍ରଣ
लाइन प्रोटोकॉल,ରେଖା ପ୍ରୋଟୋକଲ୍ |
लाइन रिले,ରେଖା ରିଲେ |
लाइन प्रतिसाद  मोड,ରେଖା ପ୍ରତିକ୍ରିୟା  ମୋଡ୍
लाइन स्क्यू,ଲାଇନ୍ skew
लाइन वेग,ରେଖା ଗତି
प्रति-इंचाच्या ओळी,ଲାଇନ୍-ପେଚା |
ओळ स्थिती,ରେଖା ସ୍ଥିତି
लाइन स्ट्रेचर,ରେଖା ଷ୍ଟ୍ରେଚର୍ |
लाइन सर्ज,ରେଖା ବୃଦ୍ଧି
लाइन स्विचिंग,ରେଖା ସୁଇଚ୍
लाइन रहदारी,ରେଖା ଟ୍ରାଫିକ୍ |
दुवा,ଲିଙ୍କ୍
दुवा,ଲିଙ୍କ୍
दुवा संपादक,ଲିଙ୍କ୍ ଏଡିଟର୍ |
दुवा विभाग,ଲିଙ୍କ୍ ବିଭାଗ
दुवा-संलग्न,ଲିଙ୍କ୍-ସଂଲଗ୍ନ |
दुवा-संलग्न  स्टेशन,ଲିଙ୍କ୍-ସଂଲଗ୍ନ |  ଷ୍ଟେସନ |
दुवा-संलग्न  टर्मिनल,ଲିଙ୍କ୍-ସଂଲଗ୍ନ |  ଟର୍ମିନାଲ୍
दुवा बिट,ଲିଙ୍କ୍ ବିଟ୍
दुवा-बाय-लिंक  सिग्नलिंग,ଲିଙ୍କ୍-ବାଇ-ଲିଙ୍କ୍ |  ସଙ୍କେତ
दुवा कनेक्शन,ଲିଙ୍କ୍ ସଂଯୋଗ
दुवा नियंत्रण,ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ |
दुवा नियंत्रण  प्रक्रिया,ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ |  ପ୍ରଣାଳୀ
दुवा संपादन,ଲିଙ୍କ୍ ସଂପାଦନା |
दुवा साधलेला अनुक्रमिक  फाईल,ଲିଙ୍କ୍ ହୋଇଥିବା କ୍ରମିକ |  ଫାଇଲ୍ |
दुवा साधलेला सब्रूटिन,ସବ୍ରୋଟାଇନ୍ ଲିଙ୍କ୍ ହୋଇଛି |
लिंकर,ଲିନର
दुवा गट,ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ
लोडिंग लोडर,ଲିଙ୍କ୍ ଲୋଡିଙ୍ଗ୍ |
लोडिंग लोडर  कार्यकारी,ଲିଙ୍କ୍ ଲୋଡିଙ୍ଗ୍ |  କାର୍ଯ୍ୟନିର୍ବାହୀ
दुवा प्रोटोकॉल,ଲିଙ୍କ୍ ପ୍ରୋଟୋକଲ୍ |
लिस्प (यादी  प्रक्रिया)),ଲିସପ (ତାଲିକା)  ପ୍ରକ୍ରିୟାକରଣ)
यादी-निर्देशित  संसर्ग,ତାଲିକା-ନିର୍ଦ୍ଦେଶିତ |  ସଂକ୍ରମଣ
ऐकण्याचा मोड,ଶୁଣିବା ମୋଡ୍
यादी हाताळणी  विधान,ପରିଚାଳନା ତାଲିକା |  ଷ୍ଟେଟମେଣ୍ଟ
सूची,ତାଲିକା
यादी प्रक्रिया,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ ତାଲିକା |
प्रक्रिया प्रक्रिया यादी,ପ୍ରକ୍ରିୟାକରଣ ଭାଷା ତାଲିକା କରନ୍ତୁ |
यादी प्रक्रिया  कार्यक्रम,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ ତାଲିକା |  ପ୍ରୋଗ୍ରାମ୍
यादी रचना,ଗଠନ ତାଲିକା |
शाब्दिक,ଆକ୍ଷରିକ
शाब्दिक ऑपरेंड,ଆକ୍ଷରିକ ଅପରେଣ୍ଡ୍ |
शाब्दिक तलाव,ଆକ୍ଷରିକ ପୁଲ୍ |
शाब्दिक शोध,ଆକ୍ଷରିକ ସନ୍ଧାନ |
साहित्य शोध,ସାହିତ୍ୟ ସନ୍ଧାନ
लाइव्ह कीबोर्ड,ଲାଇଭ୍ କୀବୋର୍ଡ୍ |
लोड,ଲୋଡ୍
लोड बॅलेंसिंग,ଭାର ସନ୍ତୁଳନ |
लोड कार्ड,ଲୋଡ୍ କାର୍ଡ |
लोड कॉइल,କୋଇଲା ଲୋଡ୍ କରନ୍ତୁ |
लोड केलेली ओळ,ଲୋଡ୍ ଲାଇନ୍ |
भारित मूळ,ଲୋଡ୍ ଉତ୍ପତ୍ତି |
लोडर,ଲୋଡର୍
लोडर प्रोग्राम (= लोडर),ଲୋଡର୍ ପ୍ରୋଗ୍ରାମ୍ (= ଲୋଡର୍)
लोडर प्रकार,ଲୋଡର ପ୍ରକାର |
लोड सुविधा,ଲୋଡ୍ ସୁବିଧା |
लोड प्रतिमा,ପ୍ରତିଛବି ଲୋଡ୍ କରନ୍ତୁ |
लोड करीत आहे,ଲୋଡ୍ କରୁଛି
लोडिंग कॉइल,କୋଇଲା ଲୋଡିଙ୍ଗ୍ |
लोड करीत आहे त्रुटी,ତ୍ରୁଟି ଲୋଡିଂ |
लोडिंग प्रक्रिया,ଭାର ଧାରଣ କରିବା |
नित्यक्रम लोड करीत आहे,ରୁଟିନ୍ ଲୋଡିଂ |
लोड लेव्हलिंग,ସ୍ତର ଲୋଡ୍ କରନ୍ତୁ |
लोड नकाशा,ମାନଚିତ୍ର ଲୋଡ୍ କରନ୍ତୁ |
लोड मोड,ଲୋଡ୍ ମୋଡ୍
लोड मॉड्यूल,ଲୋଡ୍ ମଡ୍ୟୁଲ୍ |
लोड मॉड्यूल  लायब्ररी,ଲୋଡ୍ ମଡ୍ୟୁଲ୍ |  ଲାଇବ୍ରେରୀ |
लोड-ऑन-कॉल,ଲୋଡ୍-ଅନ୍-କଲ୍ |
लोड पॉईंट,ଲୋଡ୍ ପଏଣ୍ଟ
लोड प्रोग्राम  (= लोडर),ଲୋଡ୍ ପ୍ରୋଗ୍ରାମ୍  (= ଲୋଡର୍)
लोड सामायिकरण,ଲୋଡ୍ ବାଣ୍ଟିବା |
लोब,ଲୋବ
स्थानिक,ସ୍ଥାନୀୟ
स्थानिक प्रवेश,ସ୍ଥାନୀୟ ପ୍ରବେଶ
स्थानिक नेटवर्क,ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
स्थानिक बॅटरी,ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |
स्थानिक मध्यवर्ती कार्यालय,ସ୍ଥାନୀୟ କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ |
स्थानिक चॅनेल,ସ୍ଥାନୀୟ ଚ୍ୟାନେଲ |
स्थानिक कोड,ସ୍ଥାନୀୟ କୋଡ୍ |
स्थानिक विनिमय,ସ୍ଥାନୀୟ ବିନିମୟ |
स्थानिक स्वरूप  संचयन,ଲୋକାଲ୍ ଫର୍ମାଟ୍  ସଂରକ୍ଷଣ
स्थानिक फॉर्म नियंत्रण,ସ୍ଥାନୀୟ ଫର୍ମ ନିୟନ୍ତ୍ରଣ |
स्थानिक ओळ,ସ୍ଥାନୀୟ ରେଖା |
स्थानिक लॉक,ସ୍ଥାନୀୟ ଲକ୍ |
स्थानिक लूप,ସ୍ଥାନୀୟ ଲୁପ୍ |
स्थानिक पातळीवर संलग्न,ସ୍ଥାନୀୟ ଭାବରେ ସଂଲଗ୍ନ ହୋଇଛି |
स्थानिक-संलग्न  स्टेशन,ସ୍ଥାନୀୟ ଭାବରେ ସଂଲଗ୍ନ |  ଷ୍ଟେସନ |
स्थानिक मोड,ଲୋକାଲ୍ ମୋଡ୍
स्थानिक ऑर्डर वायर,ସ୍ଥାନୀୟ ଅର୍ଡର ତାର
स्थानिक ऑसीलेटर,ସ୍ଥାନୀୟ ଓକିଲର୍ |
स्थानिक सेवा क्षेत्र,ସ୍ଥାନୀୟ ସେବା କ୍ଷେତ୍ର |
स्थानिक बाजू,ସ୍ଥାନୀୟ ପାର୍ଶ୍ୱ |
स्थानिक स्टेशन,ସ୍ଥାନୀୟ ଷ୍ଟେସନ |
स्थानिक स्विचिंग  सुविधा,ସ୍ଥାନୀୟ ସୁଇଚ୍  ସୁବିଧା
स्थानिक चल,ଲୋକାଲ୍ ଭେରିଏବଲ୍
स्थानिक चल  चिन्ह,ଲୋକାଲ୍ ଭେରିଏବଲ୍  ପ୍ରତୀକ
शोधून काढणे,ଖୋଜ
शोध मोड,ମୋଡ୍ ରେଖାଡ୍ |
स्थान,ଅବସ୍ଥାନ
स्थान काउंटर  (= स्थान  नोंदणी नोंदणी),ଅବସ୍ଥାନ କାଉଣ୍ଟର |  (= ଅବସ୍ଥାନ |  ପଞ୍ଜିକରଣ)
स्थान जीवन,ଅବସ୍ଥାନ ଜୀବନ
लोकेटर डिव्हाइस,ଲୋକେଟର ଉପକରଣ |
लोकेटर  पात्रता,ଲୋକେଟର  ଯୋଗ୍ୟତା
लोकेटर व्हेरिएबल,ଲୋକେଟର ଭେରିଏବଲ୍ |
लॉक,ତାଲା
लॉक केलेले नाव,ଲକ୍ ହୋଇଥିବା ନାମ
