Assamese,Bengali
আন্তঃ খণ্ডৰ ব্যৱধান,আন্তঃ সেগমেন্ট ফাঁক
যোগাযোগ ব্যৱস্থা,যোগাযোগ ব্যবস্থা
ভাৱ-বিনিময়,মিথষ্ক্রিয়া
পাৰস্পৰিক ক্ৰিয়াৰ গ্ৰাফ,মিথস্ক্রিয়া গ্রাফ
"1.মিউচুৱেল কিবৰ্ড প্ৰিন্টাৰ,2.মিউচুৱেল কিবৰ্ড প্ৰিন্টাৰ","1. মিউচুয়াল কীবোর্ড প্রিন্টার, 2. মিউচুয়াল কীবোর্ড প্রিন্টার"
পাৰস্পৰিক যোগাযোগ সেৱা,ইন্টারেক্টিভ যোগাযোগ পরিষেবা
"1.আন্তঃপৃষ্ঠ, 2.আন্তঃপৃষ্ঠ","1.ইন্টারফেস, 2.ইন্টারফেস"
"১/ ব্যাখ্যা, ২. ব্যাখ্যা","1. ব্যাখ্যা, 2. ব্যাখ্যা"
মধ্যৱৰ্তী বাফাৰ,মধ্যবর্তী বাফার
অভ্যন্তৰীণ অংশ,অভ্যন্তরীণ বিভাগ
আভ্যন্তৰীণ যোগাযোগ,অভ্যন্তরীণ যোগাযোগ
আভ্যন্তৰীণ খণ্ডন,অভ্যন্তরীণ খণ্ডন
আভ্যন্তৰীণ স্মৃতিশক্তি,অভ্যন্তরীণ মেমরি
অভ্যন্তৰীণ সজাই পৰাই তোলা,অভ্যন্তরীণ বাছাই
অভ্যন্তৰীণ ঘড়ী,অভ্যন্তরীণ ঘড়ি
আন্তৰ্জাতিক প্ৰামাণিককৰণ সংস্থা (ISO),ইন্টারন্যাশনাল অ্যাসোসিয়েশন ফর স্ট্যান্ডার্ডাইজেশন (ISO)
আন্তঃৰাষ্ট্ৰীয় কাৰিকৰী সহায়ক প্ৰতিষ্ঠান,আন্তর্জাতিক প্রযুক্তিগত সহায়তা ইনস্টিটিউট
ইণ্টাৰনেট,ইন্টারনেট
ইণ্টাৰনেট ইঞ্জিনিয়াৰিং ৱৰ্কিং গ্ৰুপ (IETF),ইন্টারনেট ইঞ্জিনিয়ারিং ওয়ার্কিং গ্রুপ (IETF)
ইন্টাৰনেট এক্সপ্ল&#39;ৰাৰ,ইন্টারনেট এক্সপ্লোরার
ইণ্টাৰনেট অন্বেষণ,ইন্টারনেট অনুসন্ধান
ইণ্টাৰনেটৰ মাহেকীয়া প্ৰতিবেদন,ইন্টারনেট মাসিক রিপোর্ট
ইণ্টাৰনেট পেকেট বিনিময়,ইন্টারনেট প্যাকেট বিনিময়
ইণ্টাৰনেট প্ৰট&#39;কল (IP),ইন্টারনেট প্রোটোকল (আইপি)
"1.ইণ্টাৰনেট মেনুৱেল, 2.ইণ্টাৰনেট প্ৰট&#39;কল","1.ইন্টারনেট ম্যানুয়াল, 2.ইন্টারনেট প্রোটোকল"
ইণ্টাৰনেট সম্প্ৰচাৰ সংলাপ (IRC),ইন্টারনেট ব্রডকাস্ট ডায়ালগ (IRC)
ইণ্টাৰনেট সেৱা প্ৰদানকাৰী,ইন্টারনেট সেবা প্রদানকারী
ইণ্টাৰনেট সেৱাৰ তালিকা,ইন্টারনেট পরিষেবা তালিকা
ইণ্টাৰনেট সমাজ,ইন্টারনেট সমাজ
"1. ইণ্টাৰনেট ডিভাইচ, 2. ডিভাইচ","1. ইন্টারনেট ডিভাইস, 2. ডিভাইস"
ইণ্টাৰনেট পৰিচালনা,ইন্টারনেট অপারেশন
ইণ্টাৰনেট পৰিচালনা,ইন্টারনেট অপারেশন
আন্তঃপ্ৰক্ষেপণ,ইন্টারপোলেশন
ব্যাখ্যা,ব্যাখ্যা
"1. দোভাষী, 2. বৈষম্যকাৰী, 3. স্মৃতিশক্তিৰ স্থানান্তৰকাৰী","1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী"
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,আন্তঃপ্রক্রিয়া যোগাযোগ
অন্তৰায়ক,অন্তরায়ক
বাধা নিয়ন্ত্ৰক,বাধা হ্যান্ডলার
interrupt কভাৰ,বাধা কভার
বাধা সংকেত,বাধা সংকেত
interrupt ভেক্টৰ,বাধা ভেক্টর
মাজতে বাধা দিয়া,বাধা
ছেক্সন,ছেদ
"১.ইণ্টাৰনেট, ২.ইণ্টাৰনেট","1.ইন্টারনেট, 2.ইন্টারনেট"
অপৰিৱৰ্তনীয়,অপরিবর্তনীয়
তথ্যৰ মূল ফাইল,ইনভেন্টরি প্রধান ফাইল
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,বিপরীত মাল্টিপ্লেক্সার
বিপৰীত স্কেনিং,বিপরীত স্ক্যানিং
ওলোটা ফাইল,বিপরীত ফাইল
ওলোটা তালিকা নথিপত্ৰ,বিপরীত তালিকা ফাইল
বিপৰীত পৃষ্ঠা টেবুল,বিপরীত পাতা টেবিল
"১.বিনিময়কাৰী, ২.প্ৰতীক","1. বিনিময়কারী, 2. প্রতীক"
ইণ্টাৰনেট পৰিচালনা,ইন্টারনেট অপারেশন
আন্তঃপ্ৰক্ষেপণ,ইন্টারপোলেশন
ব্যাখ্যা,ব্যাখ্যা
"১. দোভাষী, ২. বৈষম্যকাৰী, ৩. স্মৃতিশক্তিৰ স্থানান্তৰকাৰী","1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী"
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,আন্তঃপ্রক্রিয়া যোগাযোগ
অন্তৰায়ক,অন্তরায়ক
বাধা নিয়ন্ত্ৰক,বাধা হ্যান্ডলার
interrupt কভাৰ,বাধা কভার
বাধা সংকেত,বাধা সংকেত
interrupt ভেক্টৰ,বাধা ভেক্টর
মাজতে বাধা দিয়া,বাধা
ছেক্সন,ছেদ
"১.ইণ্টাৰনেট, ২.ইণ্টাৰনেট","1.ইন্টারনেট, 2.ইন্টারনেট"
অপৰিৱৰ্তনীয়,অপরিবর্তনীয়
তথ্যৰ মূল ফাইল,ইনভেন্টরি প্রধান ফাইল
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,বিপরীত মাল্টিপ্লেক্সার
বিপৰীত স্কেনিং,বিপরীত স্ক্যানিং
ওলোটা ফাইল,বিপরীত ফাইল
ওলোটা তালিকা নথিপত্ৰ,বিপরীত তালিকা ফাইল
বিপৰীত পৃষ্ঠা টেবুল,বিপরীত পাতা টেবিল
"১.বিনিময়কাৰী, ২.প্ৰতীক","1. বিনিময়কারী, 2. প্রতীক"
কাৰ্য্য ব্যৱস্থাপনা,কার্য ব্যবস্থাপনা
কাৰ্য্যমুখী ভাষা,কর্মমুখী ভাষা
কাৰ্য্যৰ অগ্ৰাধিকাৰ,কাজের অগ্রাধিকার
চাকৰিৰ সময়সূচী,কাজের সময়সূচী
কাৰ্য্য ক্ৰমবিন্যাস,টাস্ক সিকোয়েন্সিং
কৰ্মসূচী,কাজের সময়সূচী
সন্নিৱিষ্ট কৰা,সন্নিবেশ
যৌথ ফটোগ্ৰাফী গোট (JPG),জয়েন্ট ফটোগ্রাফি গ্রুপ (JPG)
আলোচনী,পত্রিকা
জয় লাঠি,আনন্দ লাঠি
"১.মূল্যায়ন কৰা, ২.সিদ্ধান্ত লোৱা","1.মূল্যায়ন, 2.সিদ্ধান্ত"
জাপ মৰা,লাফ
জাম্প নিৰ্দেশনা,লাফের নির্দেশ
জাম্পাৰ,জাম্পার
"১/ সংগম, ২. সন্ধি, ৩. যৌথ","1. সঙ্গম, 2. সন্ধি, 3. যৌথ"
আৱৰ্জনা,আবর্জনা
ন্যায্যতা প্ৰদান কৰা,ন্যায্যতা
কিলো বাইট,কিলো বাইট
কাৰ্নফ মানচিত্ৰ,কার্নফ মানচিত্র
karnoff ছবি,কার্নফ ছবি
KB (কিলোগ্ৰাম বাইট),KB (কিলোগ্রাম বাইট)
"১.অষ্টি, ২.কেৰ্ণেল, ৩.কৰ্ণেল","1. অষ্টী, 2. কার্নেল, 3. কর্নেল"
আঠটা মোড,আট মোড
অভ্যস্ততা,acclimatization
চাবি,চাবি
কিবৰ্ড,কীবোর্ড
"1.কী বাউন্স, 2.কী প্ৰত্যাখ্যান","1.কী বাউন্স, 2.কী প্রত্যাখ্যান"
কি ক্লিক কৰক,কী ক্লিক করুন
কি সংকোচন,কী কম্প্রেশন
"1.কী ডিস্ক, 2.কী ডিস্ক","1.কী ডিস্ক, 2.কী ডিস্ক"
কী এনকোডিং,কী এনকোডিং
মূল অঞ্চল,প্রধান এলাকা
"1.key ফাইল, 2.key ফাইল","1.কী ফাইল, 2.কী ফাইল"
মূল গঠন,প্রধান কাঠামো
কী ব্যৱস্থাপনা,প্রকৃত ব্যবস্থাপনা
কী পেড,কী প্যাড
কী পেড,কী প্যাড
মূল বাক্যাংশ,মূল বাক্যাংশ
কী পালছ,কী পালস
কী পাঞ্চাৰ,কী খোঁচা
key সজাই পৰাই তোলা,কী সাজানোর
"1.কী ষ্ট্ৰ&#39;ক, 2.কী ষ্ট্ৰ&#39;ক, 3.কী চাপ","1.কী স্ট্রোক, 2.কী স্ট্রোক, 3.কী চাপ"
ঠিকনা স্থানান্তৰ কি&#39;,ঠিকানা স্থানান্তর কী
"1. ডিস্ক কি&#39;, 2. ডিস্ক কি&#39;","1. ডিস্ক কী, 2. ডিস্ক কী"
ফ্লপি কি&#39;,ফ্লপি কী
টেপ কি&#39;,টেপ কী
মূল শব্দ,নির্দেশক শব্দ
"১.কিক, ২.থাম্প","1. লাথি, 2. থাম্প"
কুটি,কুটির
কিলো বিট,কিলো বিট
গাঁঠি,গিঁট
জ্ঞান ভিত্তিক তথ্য সেৱা,জ্ঞান ভিত্তিক তথ্য সেবা
জ্ঞান অভিযান,জ্ঞান অনুসন্ধান
জ্ঞান অনুসন্ধান ডাটাবেছ,জ্ঞান অনুসন্ধান ডাটাবেস
জ্ঞান অভিযান্ত্ৰিকী,জ্ঞান প্রকৌশল
জ্ঞান ব্যৱস্থাপনা,জ্ঞান ব্যবস্থাপনা
জ্ঞান কৰ্মী,জ্ঞান কর্মী
lan এডাপ্টাৰ,ল্যান অ্যাডাপ্টার
"1.LAN চাৰ্ভাৰ, 2.LAN চাৰ্ভাৰ","1.LAN সার্ভার, 2.LAN সার্ভার"
LAN কৰ্মস্থলী,LAN কর্মক্ষেত্র
অনুভূমিক ছবি,অনুভূমিক ছবি
"1.অনুভূমিক ছবি, 2.লেণ্ডস্কেপ","1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ"
ভাষা,ভাষা
ভাষা প্ৰশিক্ষক,ভাষা প্রশিক্ষক
ভাষা প্ৰচেছৰ,ভাষা প্রসেসর
"1.ভাষা Transferr, 2.ভাষা অনুবাদক","1.Language Transferr, 2.Language Translator"
লেপটপ,ল্যাপটপ
ব্যাপক সংহতি (LSI),ব্যাপক ইন্টিগ্রেশন (LSI)
গণ সংহতি (LSI),গণ ইন্টিগ্রেশন (LSI)
লেজাৰ,লেজার
লেজাৰ প্ৰিন্টাৰ,লেজার প্রিন্টার
শেষৰ ইনপুট প্ৰথম সংখ্যা (LIFO),লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO)
কোট,স্তর
"ব্লুপ্ৰিণ্ট, বিন্যাস","ব্লুপ্রিন্ট, বিন্যাস"
"১.পাত, ২.পাত, ৩. চিঠি","1. পাতা, 2. পাতা, 3. চিঠি"
পাতৰ ন&#39;ড,পাতার নোড
পাতৰ দাগ,পাতার দাগ
লীজ,ইজারা
"1.লিজ চেনেল, 2.লিজ ব্যৱস্থা","1.লিজ চ্যানেল, 2.লিজ সিস্টেম"
"১.লাইন,২.লিছ লাইন","1. লাইন, 2. লেশ লাইন"
নূন্যতম অৰ্থপূৰ্ণ বিট shell.sb),ন্যূনতম অর্থপূর্ণ বিট shell.sb)
কম উল্লেখযোগ্য নম্বৰ,অন্তত উল্লেখযোগ্য স্কোর
"1. উত্তৰাধিকাৰী ব্যৱস্থা, 2. উত্তৰাধিকাৰী ব্যৱস্থা","1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম"
"১.লেমা, ২.উপাপাদ্য","1. লেমা, 2. উপপাদ্য"
চিঠিৰ মানদণ্ড (LQ),চিঠির গুণমান (LQ)
শব্দাংশ,শব্দার্থে
অভিধানবিজ্ঞান,অভিধান
"১.আৰ্কাইভ,২.লাইব্ৰেৰী","1.আর্কাইভ, 2.লাইব্রেরি"
"১.লাইব্ৰেৰী প্ৰগ্ৰেম, ২.আৰ্কাইভ প্ৰগ্ৰেমিং","1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং"
লাইব্ৰেৰী ডাইৰেকটৰী,লাইব্রেরি ডিরেক্টরি
"১/ অনুজ্ঞাপত্ৰ চুক্তি, ২/ অনুজ্ঞাপত্ৰ চুক্তি","1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি"
লাইট ইমিটিং ডাইঅ&#39;ড (LEDs),হালকা নির্গত ডায়োড (এলইডি)
লাইট বন্দুক,হালকা বন্দুক
লাইট পেন,হালকা কলম
ৰৈখিক এডাপ্টাৰ,রৈখিক অ্যাডাপ্টার
শাৰী সম্পাদনা,লাইন সম্পাদনা
"1.লাইন প্ৰিন্টাৰ, 2.লাইন প্ৰিন্টাৰ","1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার"
"১.ৰৈখিক, ২.ৰৈখিক","1.রৈখিক, 2.রৈখিক"
প্ৰতি মিনিটত লাইন (LPM),লাইন প্রতি মিনিট (LPM)
"1. লিংক, লিংক, 2. শৃংখল ,3. বান্ধোন","1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন"
শৃংখলাবদ্ধ তালিকা,শৃঙ্খলিত তালিকা
লিনাক্স,লিনাক্স
"1.লিকুইড স্ফটিক প্ৰদৰ্শন, 2.তৰল স্ফটিক প্ৰদৰ্শন (এলচিডি)","1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)"
তালিকা প্ৰক্ৰিয়াকৰণ,তালিকা প্রক্রিয়াকরণ
"১.চিঠি, ২.আক্ষৰিক","1.অক্ষর, 2.আক্ষরিক"
"1. সক্ৰিয়, 2. জীৱিত, 3. বৈদ্যুতিক, 4. গতিশীল","1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত"
জীৱন্ত গাঁঠি,লাইভ গিঁট
"1.লোড, 2.লোড","1.লোড, 2.লোড"
"1.লোড মডিউল, 2.লোড মডুলেটৰ","1.লোড মডিউল, 2.লোড মডিউল"
"১.স্থানীয়, ২.স্থানীয়","1.স্থানীয়, 2.স্থানীয়"
স্থানীয় প্ৰৱেশ,স্থানীয় অ্যাক্সেস
স্থানীয় এলেকা নেটৱাৰ্ক (LAN),লোকাল এরিয়া নেটওয়ার্ক (LAN)
স্থানীয় স্পষ্টতা,স্থানীয় স্বচ্ছতা
"1. স্থানীয় নেটৱৰ্ক, 2. স্থানীয় কেন্দ্ৰ 3. স্থানীয় বিনিময়","1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়"
স্থানীয় স্মৃতিশক্তি,স্থানীয় স্মৃতি
স্থানীয় ধৰণ,স্থানীয় মোড
স্থানীয় চলক,স্থানীয় পরিবর্তনশীল
"লুপ, লক","লুপ, লক"
লুপ ফাইল,লুপ ফাইল
অধিবেশন আৰম্ভ,অধিবেশন শুরু
term end,মেয়াদ শেষ
লেখক,রচনা
যুক্তি বিশ্লেষক,যুক্তি বিশ্লেষক
লজিক বোমা,যুক্তি বোমা
লজিক কাৰ্ড,লজিক কার্ড
লজিক চাৰ্ট (ফ্ল&#39;চাৰ্ট),লজিক চার্ট (ফ্লোচার্ট)
লজিক বৰ্তনী,লজিক সার্কিট
লজিক ডিজাইন,লজিক ডিজাইন
লজিক ডায়েগ্ৰাম,লজিক ডায়াগ্রাম
লজিকেল ফ্ল&#39;চাৰ্ট,লজিক্যাল ফ্লোচার্ট
লজিক ফাংচন,লজিক ফাংশন
লজিক গেট,লজিক গেট
"1. লজিক প্ৰগ্ৰেমিং, 2. লজিক প্ৰগ্ৰেমিং","1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং"
লজিক বিচ্যুতি,যুক্তি স্থানচ্যুতি
লজিক অৱস্থা,যুক্তি অবস্থা
লজিক চুইচ,লজিক সুইচ
লজিক ইউনিট,লজিক ইউনিট
যুক্তিসংগত,যৌক্তিক
যুক্তিসংগত সংযোগ,যৌক্তিক সংযোগ
লজিকেল ডাটা গঠন,যৌক্তিক তথ্য কাঠামো
লজিকেল ডায়েগ্ৰাম,লজিক্যাল ডায়াগ্রাম
লজিকেল এক্সপ্ৰেচন,যৌক্তিক অভিব্যক্তি
লজিকেল ফ্ল&#39;চাৰ্ট,লজিক্যাল ফ্লোচার্ট
লজিকেল IF (লজিকেল যদি),লজিক্যাল IF (যৌক্তিক যদি)
যুক্তিসংগত কাৰ্য্য,যুক্তিসঙ্গত অপারেশন
যুক্তিসংগত অপাৰেটৰ,যুক্তিবাদী অপারেটর
যুক্তিসংগত সংযোগ,যুক্তিসঙ্গত সংযোগ
যুক্তিসংগত পৰিকল্পনা,যৌক্তিক পরিকল্পনা
"1. যুক্তিবাদী চৰিত্ৰ, 2. যুক্তিসংগত চৰিত্ৰ","1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র"
যুক্তিসংগত আৰ্হি,যৌক্তিক প্যাটার্ন
লজিকেল মান,যৌক্তিক মান
লজিকেল ভেৰিয়েবল,যৌক্তিক পরিবর্তনশীল
অভাৰভিউ লাভ কৰা হৈছে,অর্জিত ওভারভিউ
পূৰ্বদৰ্শন ছেট,পূর্বরূপ সেট
পৰ্যবেক্ষণ,পর্যবেক্ষণ
"১.লুপ, ২.লুপ","1.লুপ, 2.লুপ"
লুপ নিয়ন্ত্ৰণ,লুপ নিয়ন্ত্রণ
লুপ আৰম্ভণি,লুপ ইনিশিয়ালাইজেশন
লুপৰ তাৰতম্য,লুপ বৈচিত্র
"1.লুপ নেটৱৰ্ক, 2.লুপ নেটৱৰ্ক","1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক"
লুপ আৰম্ভণি,লুপ ইনিশিয়ালাইজেশন
লুপ-এণ্ডিং,লুপ-এন্ডিং
কাউণ্টাৰ-লুপ পৰীক্ষা,পাল্টা লুপ পরীক্ষা
শিথিলভাৱে সংযুক্ত,ঢিলেঢালাভাবে মিলিত
ক্ষতিহীন সংকোচন,ক্ষতিহীন কম্প্রেশন
হাছে কম্প্ৰেছন,হ্যাসে কম্প্রেশন
কম বাইট,কম বাইট
নিম্নস্তৰৰ ভাষা,নিম্ন স্তরের ভাষা
লো পাছ ফিল্টাৰ,কম পাস ফিল্টার
"1.নিম্ন কণ্ডিচনেড, 2. তলত বান্ধি থোৱা আছে","1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ"
"1.MAC প্ৰটোকল, 2.MAC নৈতিকতা (মধ্যমীয়া প্ৰৱেশ নিয়ন্ত্ৰণ)","1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)"
"১.যন্ত্ৰ, ২.যন্ত্ৰ","1. মেশিন, 2. মেশিন"
মেচিনৰ ঠিকনা,মেশিন ঠিকানা
"১.মেচিন ক’ড, ২.মেচিন ক’ড","1. মেশিন কোড, 2. মেশিন কোড"
মেচিনৰ চকা,মেশিন চাকা
যান্ত্ৰিক ভাষা,যান্ত্রিক ভাষা
যান্ত্ৰিক চফ্টৱেৰ,যান্ত্রিক সফ্টওয়্যার
ডিভাইচৰ ভুল,ডিভাইস ত্রুটি
মেচিনৰ অচল সময়,মেশিন অলস সময়
মেচিন ভাষা,মেশিন ভাষা
হাতপুথি,ম্যানুয়াল
মেচিন চেন্স,মেশিন সেন্স
"১.মেচিন লেংগুৱেজ, ২.মেচিন লেংগুৱেজ","1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ"
মেচিন লাৰ্নিং,মেশিন লার্নিং
মেচিন অপাৰেচন,মেশিন অপারেশন
মেচিন ভাষা,মেশিন ভাষা
মেচিনৰ পৰিৱেশন,মেশিন কর্মক্ষমতা
মেচিন চিমুলেচন,মেশিন সিমুলেশন
মেচিন হাইজেকিং সময়,মেশিন হাইজ্যাকিং সময়
মেচিন অনুবাদ,যন্ত্রানুবাদ
মেচিন শব্দ,মেশিন শব্দ
মেক্ৰ&#39; নিৰ্দেশনা,ম্যাক্রো নির্দেশ
মেক্ৰ&#39; স্কেল,ম্যাক্রো স্কেল
গণ সমাবেশ কাৰ্যসূচী,গণ সমাবেশ কর্মসূচি
স্থূল কল,স্থূল কল
"১.মেক্ৰ’ ক’ড, ২.মেক্ৰ’ ক’ড","1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড"
মেক্ৰ&#39; কমাণ্ড,ম্যাক্রো কমান্ড
মেক্ৰ&#39; ঘোষণা,ম্যাক্রো ঘোষণা
মেক্ৰ&#39; সংজ্ঞা,ম্যাক্রো সংজ্ঞা
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,ম্যাক্রো ফ্লো চার্ট
মেক্ৰ&#39; জেনেৰেটৰ,ম্যাক্রো জেনারেটর
মেক্ৰ&#39; নিৰ্দেশনা,ম্যাক্রো নির্দেশ
স্থূল ভাষা,স্থূল ভাষা
মেক্ৰ&#39; লাইব্ৰেৰী,ম্যাক্রো লাইব্রেরি
মেক্ৰ&#39; প্ৰাচল,ম্যাক্রো প্যারামিটার
মেক্ৰ&#39; প্ৰচেছিং,ম্যাক্রো প্রক্রিয়াকরণ
"1.মেক্ৰ&#39; প্ৰচেছৰ, 2. মেক্ৰ&#39;প্ৰচেছৰ","1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর"
মেক্ৰ&#39; প্ৰগ্ৰেমিং,ম্যাক্রো প্রোগ্রামিং
স্থূল প্ৰট&#39;টাইপ,স্থূল প্রোটোটাইপ
"1.মেক্ৰ&#39; এনকোডিং, 2.মেক্ৰ&#39; ক&#39;ডিং","1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং"
মেগাবাইট (MB),মেগাবাইট (MB)
যাদুৰ চিহ্ন,জাদু প্রতীক
যাদু সংখ্যা,জাদু সংখ্যা
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,চৌম্বকীয় বুদ্বুদ মেমরি
চুম্বকীয় কাৰ্ড,চৌম্বক কার্ড
"১.চুম্বকীয় কোষ, ২.চুম্বকীয় কোষ","1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল"
চুম্বকীয় চিহ্ন,চৌম্বকীয় প্রতীক
চুম্বকীয় কোৰ সংৰক্ষণ,চৌম্বকীয় কোর স্টোরেজ
"1.চুম্বকীয় ডিস্ক, 2. চুম্বকীয় ডিস্ক","1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক"
চুম্বকীয় ডিষ্কৰ ঠিকনা,চৌম্বকীয় ডিস্ক ঠিকানা
চুম্বকীয় ডিস্ক মেমৰি,চৌম্বকীয় ডিস্ক মেমরি
চুম্বকীয় ড্ৰাম,চৌম্বক ড্রাম
"1.চুম্বকীয় এনকোডিং, 2.চুম্বকীয় ক&#39;ডিং, 3.চুম্বকীয় ক&#39;ডিং","1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং"
চুম্বকীয় শীৰ্ষ,চৌম্বক শীর্ষ
চুম্বকীয় চিয়াঁহী,চৌম্বক কালি
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR)
চুম্বকীয় মাধ্যম,চৌম্বক মাধ্যম
চুম্বকীয় পঢ়া,চৌম্বকীয় পড়া
চুম্বকীয় ৰেকৰ্ডিং,চৌম্বকীয় রেকর্ডিং
চুম্বকীয় সংৰক্ষণ,চৌম্বকীয় স্টোরেজ
চুম্বকীয় ৰেখা,তরিৎ - চৌম্বকীয় ফিতা
চুম্বকীয় টেপ,চৌম্বকীয় টেপ
চুম্বকীয় টেপ কাৰ্টিজ,চৌম্বক টেপ কার্তুজ
চুম্বকীয় টেপ ড্ৰাইভ,চৌম্বকীয় টেপ ড্রাইভ
চুম্বকীয় টেপ পূৰ্বসূৰী,চৌম্বক টেপ অগ্রদূত
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,চৌম্বক টেপ গ্রন্থাগারিক
চুম্বকীয় টেপ প্ৰৱেশ,চৌম্বকীয় টেপ অ্যাক্সেস
চুম্বকীয় টেপ ইউনিট,চৌম্বকীয় টেপ ইউনিট
"1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম","1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম"
চুম্বকীয় পথ,চৌম্বক পথ
চুম্বকীয় আলোকীয় সংৰক্ষণ,চৌম্বক অপটিক্যাল স্টোরেজ
"1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ","1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার"
চুম্বকীয় বিকৃতি,চৌম্বকীয় বিকৃতি
চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট,চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট
"১.মেইল বক্স, ২.মেইল বক্স","1. মেইল বক্স, 2. মেইল বক্স"
মেইল মাৰ্জ কৰক,মেইল মার্জ
"১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক","1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট"
মূল ফ্ৰেম,প্রধান ফ্রেম
"1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা","1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম"
"১.মূল স্মৃতি, ২.মূল স্মৃতি","1. প্রধান মেমরি, 2. প্রধান মেমরি"
"১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী","1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম"
মূল সংৰক্ষণ,প্রধান স্টোরেজ
"১.মেইন চুইচ, ২.মেইন চুইচ","1. প্রধান সুইচ, 2. প্রধান সুইচ"
"1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ","1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ"
ৰক্ষণাবেক্ষণ পেনেল,রক্ষণাবেক্ষণ প্যানেল
ৰক্ষণাবেক্ষণৰ সময়,রক্ষণাবেক্ষণ সময়
ডাঙৰ বৃত্ত,বড় বৃত্ত
কী ডিভাইচ,কী ডিভাইস
মূল চাবি,প্রধান কী
মূল মঞ্চ,মূলমঞ্চ
মূল গঠন,প্রধান কাঠামো
মূল কাম,প্রধান কাজ
সংখ্যাগৰিষ্ঠ উপাদান,সংখ্যাগরিষ্ঠ উপাদান
সংখ্যাগৰিষ্ঠতা গেট,সংখ্যাগরিষ্ঠ গেট
সংখ্যাগৰিষ্ঠতা অপাৰেচন,সংখ্যাগরিষ্ঠ অপারেশন
ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা,প্রতিদান সময়কাল
মিছঅপাৰেচন ৰুটিন,ভুল অপারেশন রুটিন
ব্যৱস্থাপনা বিকাশ,ব্যবস্থাপনা উন্নয়ন
