Tamil,Bengali
"1. லெமா, 2. தேற்றம்","1. লেমা, 2. উপপাদ্য"
கடிதத்தின் தரம் (LQ),চিঠির গুণমান (LQ)
வார்த்தைகளால்,শব্দার্থে
அகராதியியல்,অভিধান
"1.காப்பகம்,2.நூலகம்","1.আর্কাইভ, 2.লাইব্রেরি"
"1.நூலக திட்டம், 2.காப்பக நிரலாக்கம்","1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং"
நூலக அடைவு,লাইব্রেরি ডিরেক্টরি
"1. உரிம ஒப்பந்தம், 2. உரிம ஒப்பந்தம்","1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি"
ஒளி உமிழும் டையோட்கள் (எல்இடி),হালকা নির্গত ডায়োড (এলইডি)
லேசான துப்பாக்கி,হালকা বন্দুক
ஒளி பேனா,হালকা কলম
நேரியல் அடாப்டர்,রৈখিক অ্যাডাপ্টার
வரி எடிட்டிங்,লাইন সম্পাদনা
"1.லைன் பிரிண்டர், 2.லைன் பிரிண்டர்","1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার"
"1.நேரியல், 2.நேரியல்","1.রৈখিক, 2.রৈখিক"
நிமிடத்திற்கு வரிகள் (LPM),লাইন প্রতি মিনিট (LPM)
"1. இணைப்பு, இணைப்பு, 2. சங்கிலி ,3. பத்திரம்","1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন"
சங்கிலியால் பிணைக்கப்பட்ட பட்டியல்,শৃঙ্খলিত তালিকা
லினக்ஸ்,লিনাক্স
"1.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே, 2.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே (எல்சிடி)","1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)"
பட்டியல் செயலாக்கம்,তালিকা প্রক্রিয়াকরণ
"1.எழுத்து, 2.எழுத்து","1.অক্ষর, 2.আক্ষরিক"
"1. செயலில், 2. வாழும், 3. மின், 4. நகரும்","1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত"
நேரடி முடிச்சு,লাইভ গিঁট
"1.ஏற்றுதல், 2.ஏற்றுதல்","1.লোড, 2.লোড"
"1.load module, 2.load modulator","1.লোড মডিউল, 2.লোড মডিউল"
"1.உள்ளூர், 2.உள்ளூர்","1.স্থানীয়, 2.স্থানীয়"
உள்ளூர் அணுகல்,স্থানীয় অ্যাক্সেস
லோக்கல் ஏரியா நெட்வொர்க் (LAN),লোকাল এরিয়া নেটওয়ার্ক (LAN)
உள்ளூர் தெளிவு,স্থানীয় স্বচ্ছতা
"1. உள்ளூர் நெட்வொர்க், 2. உள்ளூர் மையம் 3. உள்ளூர் பரிமாற்றம்","1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়"
உள்ளூர் நினைவகம்,স্থানীয় স্মৃতি
உள்ளூர் முறை,স্থানীয় মোড
உள்ளூர் மாறி,স্থানীয় পরিবর্তনশীল
"வளைய, பூட்டு","লুপ, লক"
லூப் கோப்பு,লুপ ফাইল
அமர்வு ஆரம்பம்,অধিবেশন শুরু
கால முடிவு,মেয়াদ শেষ
எழுதுதல்,রচনা
தர்க்க பகுப்பாய்வி,যুক্তি বিশ্লেষক
தர்க்க வெடிகுண்டு,যুক্তি বোমা
தர்க்க அட்டை,লজিক কার্ড
தர்க்க விளக்கப்படம் (பாய்வு விளக்கப்படம்),লজিক চার্ট (ফ্লোচার্ট)
தர்க்க சுற்று,লজিক সার্কিট
தர்க்க வடிவமைப்பு,লজিক ডিজাইন
தர்க்க வரைபடம்,লজিক ডায়াগ্রাম
தருக்க பாய்வு விளக்கப்படம்,লজিক্যাল ফ্লোচার্ট
தர்க்க செயல்பாடு,লজিক ফাংশন
தர்க்க வாயில்,লজিক গেট
"1. லாஜிக் புரோகிராமிங், 2. லாஜிக் புரோகிராமிங்","1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং"
தர்க்க இடப்பெயர்ச்சி,যুক্তি স্থানচ্যুতি
தர்க்க நிலை,যুক্তি অবস্থা
தர்க்க சுவிட்ச்,লজিক সুইচ
தர்க்க அலகு,লজিক ইউনিট
தருக்க,যৌক্তিক
தருக்க இணைப்பு,যৌক্তিক সংযোগ
தருக்க தரவு அமைப்பு,যৌক্তিক তথ্য কাঠামো
தருக்க வரைபடம்,লজিক্যাল ডায়াগ্রাম
தருக்க வெளிப்பாடு,যৌক্তিক অভিব্যক্তি
தருக்க பாய்வு விளக்கப்படம்,লজিক্যাল ফ্লোচার্ট
தருக்க IF (லாஜிக்கல் என்றால்),লজিক্যাল IF (যৌক্তিক যদি)
பகுத்தறிவு செயல்பாடு,যুক্তিসঙ্গত অপারেশন
பகுத்தறிவு இயக்குபவர்,যুক্তিবাদী অপারেটর
பகுத்தறிவு இணைப்பு,যুক্তিসঙ্গত সংযোগ
தர்க்கரீதியான திட்டம்,যৌক্তিক পরিকল্পনা
"1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை","1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র"
தருக்க முறை,যৌক্তিক প্যাটার্ন
தருக்க மதிப்பு,যৌক্তিক মান
தருக்க மாறி,যৌক্তিক পরিবর্তনশীল
கண்ணோட்டத்தை அடைந்தது,অর্জিত ওভারভিউ
முன்னோட்ட தொகுப்பு,পূর্বরূপ সেট
கவனிப்பு,পর্যবেক্ষণ
"1.லூப், 2.லூப்","1.লুপ, 2.লুপ"
வளைய கட்டுப்பாடு,লুপ নিয়ন্ত্রণ
வளைய துவக்கம்,লুপ ইনিশিয়ালাইজেশন
வளைய மாறுபாடு,লুপ বৈচিত্র
"1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்","1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক"
வளைய துவக்கம்,লুপ ইনিশিয়ালাইজেশন
வளைய-முடிவு,লুপ-এন্ডিং
எதிர்-லூப் சோதனை,পাল্টা লুপ পরীক্ষা
தளர்வாக இணைக்கப்பட்டது,ঢিলেঢালাভাবে মিলিত
இழப்பற்ற சுருக்கம்,ক্ষতিহীন কম্প্রেশন
ஹஸ்ஸே சுருக்கம்,হ্যাসে কম্প্রেশন
குறைந்த பைட்,কম বাইট
குறைந்த அளவிலான மொழி,নিম্ন স্তরের ভাষা
குறைந்த பாஸ் வடிகட்டி,কম পাস ফিল্টার
"1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது","1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ"
"1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)","1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)"
"1. இயந்திரம், 2. இயந்திரம்","1. মেশিন, 2. মেশিন"
இயந்திர முகவரி,মেশিন ঠিকানা
"1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு","1. মেশিন কোড, 2. মেশিন কোড"
இயந்திர சக்கரம்,মেশিন চাকা
இயந்திரமயமாக்கப்பட்ட மொழி,যান্ত্রিক ভাষা
இயந்திர மென்பொருள்,যান্ত্রিক সফ্টওয়্যার
சாதன பிழை,ডিভাইস ত্রুটি
இயந்திரம் செயலற்ற நேரம்,মেশিন অলস সময়
இயந்திர மொழி,মেশিন ভাষা
கையேடு,ম্যানুয়াল
இயந்திர உணர்வு,মেশিন সেন্স
"1.இயந்திர மொழி, 2.இயந்திர மொழி","1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ"
இயந்திர வழி கற்றல்,মেশিন লার্নিং
இயந்திர செயல்பாடு,মেশিন অপারেশন
இயந்திர மொழி,মেশিন ভাষা
இயந்திர செயல்திறன்,মেশিন কর্মক্ষমতা
இயந்திர உருவகப்படுத்துதல்,মেশিন সিমুলেশন
இயந்திர கடத்தல் நேரம்,মেশিন হাইজ্যাকিং সময়
இயந்திர மொழிபெயர்ப்பு,যন্ত্রানুবাদ
இயந்திர வார்த்தைகள்,মেশিন শব্দ
மேக்ரோ அறிவுறுத்தல்,ম্যাক্রো নির্দেশ
மேக்ரோ அளவுகோல்,ম্যাক্রো স্কেল
வெகுஜன அசெம்பிளிங் திட்டம்,গণ সমাবেশ কর্মসূচি
மொத்த அழைப்பு,স্থূল কল
"1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு","1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড"
மேக்ரோ கட்டளை,ম্যাক্রো কমান্ড
மேக்ரோ பிரகடனம்,ম্যাক্রো ঘোষণা
மேக்ரோ வரையறை,ম্যাক্রো সংজ্ঞা
மேக்ரோ ஓட்ட விளக்கப்படம்,ম্যাক্রো ফ্লো চার্ট
மேக்ரோ ஜெனரேட்டர்,ম্যাক্রো জেনারেটর
மேக்ரோ அறிவுறுத்தல்,ম্যাক্রো নির্দেশ
மொத்த மொழி,স্থূল ভাষা
மேக்ரோ நூலகம்,ম্যাক্রো লাইব্রেরি
மேக்ரோ அளவுரு,ম্যাক্রো প্যারামিটার
மேக்ரோ செயலாக்கம்,ম্যাক্রো প্রক্রিয়াকরণ
"1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்","1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর"
மேக்ரோ நிரலாக்க,ম্যাক্রো প্রোগ্রামিং
மொத்த முன்மாதிரி,স্থূল প্রোটোটাইপ
"1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்","1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং"
மெகாபைட் (MB),মেগাবাইট (MB)
மந்திர சின்னம்,জাদু প্রতীক
மந்திர எண்,জাদু সংখ্যা
காந்த குமிழி நினைவகம்,চৌম্বকীয় বুদ্বুদ মেমরি
காந்த அட்டை,চৌম্বক কার্ড
"1.காந்த செல், 2.காந்த செல்","1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল"
காந்த சின்னம்,চৌম্বকীয় প্রতীক
காந்த மைய சேமிப்பு,চৌম্বকীয় কোর স্টোরেজ
"1.காந்த வட்டு, 2. காந்த வட்டு","1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক"
காந்த வட்டு முகவரி,চৌম্বকীয় ডিস্ক ঠিকানা
காந்த வட்டு நினைவகம்,চৌম্বকীয় ডিস্ক মেমরি
காந்த டிரம்,চৌম্বক ড্রাম
"1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை","1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং"
காந்த மேல்,চৌম্বক শীর্ষ
காந்த மை,চৌম্বক কালি
காந்த மை எழுத்து அங்கீகாரம் (MICR),ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR)
காந்த ஊடகம்,চৌম্বক মাধ্যম
காந்த வாசிப்பு,চৌম্বকীয় পড়া
காந்த பதிவு,চৌম্বকীয় রেকর্ডিং
காந்த சேமிப்பு,চৌম্বকীয় স্টোরেজ
காந்தப் பட்டை,তরিৎ - চৌম্বকীয় ফিতা
காந்த நாடா,চৌম্বকীয় টেপ
காந்த நாடா கெட்டி,চৌম্বক টেপ কার্তুজ
காந்த நாடா இயக்கி,চৌম্বকীয় টেপ ড্রাইভ
காந்த நாடா முன்னோடி,চৌম্বক টেপ অগ্রদূত
காந்த நாடா நூலகர்,চৌম্বক টেপ গ্রন্থাগারিক
காந்த நாடா அணுகல்,চৌম্বকীয় টেপ অ্যাক্সেস
காந்த நாடா அலகு,চৌম্বকীয় টেপ ইউনিট
"1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்","1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম"
காந்த பாதை,চৌম্বক পথ
காந்த ஒளியியல் சேமிப்பு,চৌম্বক অপটিক্যাল স্টোরেজ
"1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி","1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার"
காந்த விலகல்,চৌম্বকীয় বিকৃতি
காந்தமாக சிதைக்கக்கூடிய மாத்திரை,চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট
"1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி","1. মেইল বক্স, 2. মেইল বক্স"
அஞ்சல் இணைப்பு,মেইল মার্জ
"1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு","1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট"
முக்கிய சட்டகம்,প্রধান ফ্রেম
"1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு","1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম"
"1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்","1. প্রধান মেমরি, 2. প্রধান মেমরি"
"1.முதன்மை திட்டம், 2.முதன்மை திட்டம்","1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম"
முக்கிய சேமிப்பு,প্রধান স্টোরেজ
"1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்","1. প্রধান সুইচ, 2. প্রধান সুইচ"
"1.பராமரிப்பு, 2.பராமரிப்பு","1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ"
பராமரிப்பு குழு,রক্ষণাবেক্ষণ প্যানেল
பராமரிப்பு நேரம்,রক্ষণাবেক্ষণ সময়
பெரிய வட்டம்,বড় বৃত্ত
முக்கிய சாதனம்,কী ডিভাইস
முக்கிய விசை,প্রধান কী
முக்கியமான கட்டம்,মূলমঞ্চ
முக்கிய கட்டமைப்பு,প্রধান কাঠামো
முக்கிய வேலை,প্রধান কাজ
பெரும்பான்மை கூறு,সংখ্যাগরিষ্ঠ উপাদান
பெரும்பான்மை வாயில்,সংখ্যাগরিষ্ঠ গেট
பெரும்பான்மை செயல்பாடு,সংখ্যাগরিষ্ঠ অপারেশন
திருப்பிச் செலுத்தும் காலம்,প্রতিদান সময়কাল
தவறான நடைமுறை,ভুল অপারেশন রুটিন
மேலாண்மை வளர்ச்சி,ব্যবস্থাপনা উন্নয়ন
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS)
மேலாண்மை அறிவியல்,ব্যবস্থাপনা বিজ্ঞান
மான்செஸ்டர் குறியாக்கம்,ম্যানচেস্টার এনকোডিং
பெருக்கல்,গুণ
மதிப்பிடப்பட்ட மாறி,আনুমানিক পরিবর্তনশীল
மதிப்பிடப்பட்ட குறியீடு,অনুমানমূলক সূচক
மனித இயந்திர உருவகப்படுத்துதல்,মানুষের মেশিন সিমুলেশন
கையேடு முகவரி சுவிட்ச்,ম্যানুয়াল ঠিকানা সুইচ
கையேடு பகுப்பாய்வு,ম্যানুয়াল বিশ্লেষণ
கைமுறை அழைப்பு,ম্যানুয়াল কল
கைமுறை நுழைவு,ম্যানুয়াল এন্ট্রি
"1. கையேடு மையம், 2. கையேடு மையம்","1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার"
"1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு","1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট"
கைமுறை செயல்பாடு,সংক্ষিপ্ত কাজ
பல-பல உறவு,বহু থেকে বহু সম্পর্ক
பல குறிவிலக்கி,মাল্টি-ডিকোডার
வரைபட முறை,মানচিত্র পদ্ধতি
விவரணையாக்கம்,ম্যাপিং
விளிம்பு,মার্জিন
விளிம்பு பிழை,প্রান্তিক ত্রুটি
விளிம்பு விசாரணை,প্রান্তিক তদন্ত
விளிம்பு சோதனை,প্রান্তিক পরীক্ষা
சின்னம் கண்டறிதல்,প্রতীক সনাক্তকরণ
கையெழுத்து வாசிப்பு,সাইন রিডিং
சின்னம் ஸ்கேனிங்,প্রতীক স্ক্যানিং
அடையாள உணர்வு,সাইন সেন্স
குறிப்பான்,চিহ্নিতকারী
குறிக்கும்,চিহ্নিত করা
மார்க்கர் அலை,মার্কার তরঙ্গ
மார்க்கோவ் சங்கிலி,মার্কভ চেইন
மார்க்கோவ் ஆதாரம்,মার্কভ উৎস
மார்க்அப் மொழி,মার্কআপ ভাষা
மேசர்,maser
மேசர்,maser
"1.முகமூடி, 2.முக்காடு, 3.முக்காடு","1. মুখোশ, 2. পর্দা, 3. পর্দা"
"1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்","1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট"
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,মাস্ক প্রোগ্রামেবল ডিভাইস
கவர் பதிவு,কভার রেজিস্টার
"1. கவர் ரோம், 2. கவர் ரோம்","1. কভার রম, 2. কভার রম"
கவர்,আবরণ
பெரிய புள்ளிவிவரங்கள்,বিশাল পরিসংখ্যান
"1. நிறை நினைவகம், 2. நிறை நினைவகம்","1. ভর মেমরি, 2. ভর মেমরি"
பெருமளவில் இணையாக,ব্যাপকভাবে সমান্তরাল
தலைவன்,প্রধান
முதன்மை அட்டை,মাস্টার কার্ড
"1.ஹெட் வாட்ச், 2.கண்ட்ரோல் வாட்ச்","1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি"
முக்கிய பணியகம்,প্রধান কনসোল
முதன்மை தரவு,প্রধান তথ্য
முதன்மை வரைபடம்,মাস্টার ডায়াগ্রাম
முதன்மை கோப்பு,প্রধান নথি
முதன்மை குழு,প্রধান গ্রুপ
முதன்மை விசை,প্রধান চাবি
முக்கிய நூலக நாடாக்கள்,প্রধান লাইব্রেরি টেপ
முதன்மை செயலி,প্রাইম প্রসেসর
முதன்மை திட்டம்,ফ্ল্যাগশিপ প্রোগ্রাম
முக்கிய மையம்,প্রধান কেন্দ্র
"1.மாஸ்டர் டேப், 2.மாஸ்டர் டேப்","1.মাস্টার টেপ, 2.মাস্টার টেপ"
"1.முதன்மை முனையம், 2.முதன்மை முனையம்","1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল"
முதன்மை துணை சாதனம்,প্রধান অধস্তন ডিভাইস
முதன்மை துணை அமைப்பு,প্রধান অধস্তন ব্যবস্থা
"1. போட்டி, 2. போட்டி, 3. சந்திப்பு","1. মিল, 2. মিল, 3. দেখা"
பொருத்துக,ম্যাচ
கணித நிரலாக்க,গাণিতিক প্রোগ্রামিং
கணித உருவகப்படுத்துதல்,গাণিতিক সিমুলেশন
"1.அணி, 2.அணி","1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স"
"1.மேட்ரிக்ஸ் பிரிண்டர், 2.மேட்ரிக்ஸ் பிரிண்டர்","1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার"
அணி சுவிட்ச்,ম্যাট্রিক্স সুইচ
அணி அட்டவணை,ম্যাট্রিক্স টেবিল
அதிகபட்ச கணினி,ম্যাক্সি কম্পিউটার
அதிகபட்ச கணினி,ম্যাক্সি কম্পিউটার
உச்ச உறுப்பு,শীর্ষ উপাদান
யோகாபேட்,যোগপ্যাড
மேக்ஸ்வெல் டாமன்,ম্যাক্সওয়েল ড্যামন
"1.அர்த்தம், 2.அர்த்தம்","1.মান, 2.অর্থ"
மீட்பு நேரம் என்று பொருள்,মানে পুনরুদ্ধারের সময়
தோல்வி நேரம் என்று அர்த்தம்,ব্যর্থতা মানে সময়
தோல்வி சராசரி நேரம் (m t b f),ব্যর্থতার মধ্যবর্তী সময় (mt b f)
தோல்விக்கான நேரம் என்று அர்த்தம்,ব্যর্থতার সময় মানে
பழுது சராசரி நேரம்,মেরামতের গড় সময়
சரிசெய்தல் சராசரி நேரம் (MTTR),সংশোধন গড় সময় (MTTR)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
நடுத்தர ஒருங்கிணைப்பு (MSI),মিডিয়াম ইন্টিগ্রেশন (MSI)
சராசரி சேமிப்பு சாதனம்,মানে টার্ম স্টোরেজ ডিভাইস
ஒரு நொடிக்கு மெகா பிட் (Mbps),প্রতি সেকেন্ডে মেগা বিটস (Mbps)
கூறு பொருள்,উপাদান বস্তু
கூறு பதிவு,উপাদান রেকর্ড
"1.நினைவு, 2.நினைவு","1.স্মৃতি, 2.স্মৃতি"
"1.நினைவக வரிசை, 2.நினைவக வரிசை","1.মেমরি অ্যারে, 2.মেমরি অ্যারে"
"1.மெமரி ஃபண்ட், 2.மெமரி பேங்க்","1. মেমরি ফান্ড, 2. মেমরি ব্যাংক"
"1.memory buffer Register, 2.memory buffer Register","1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার"
"1.மெமரி பஸ், 2. நினைவக பேருந்து","1.মেমরি বাস, 2. মেমরি বাস"
மெமரி கார்டு,মেমরি কার্ড
நினைவக செல்,মেমরি সেল
நினைவாற்றல் இழப்பு,স্মৃতিশক্তি হ্রাস
"1.மெமரி கோர், 2.மெமரி கோர்","1.মেমরি কোর, 2.মেমরি কোর"
நினைவக சுழற்சி,মেমরি চক্র
"1.நினைவக தரவுப் பதிவு, 2.நினைவக தரவுப் பதிவு","1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার"
"1.நினைவக திணிப்பு ,2.நினைவக திணிப்பு","1.মেমরি ডাম্প, 2.মেমরি ডাম্প"
"1.நினைவகப் பரிமாற்றம், 2.நினைவகப் பரிமாற்றம்","1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ"
"1.நினைவகப் படிநிலை, 2.நினைவகப் படிநிலை","1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম"
நினைவக அறிவுறுத்தல்,মেমরি নির্দেশনা
"1.நினைவக மேலாண்மை, 2.நினைவக மேலாண்மை","1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট"
"1.நினைவக வரைபடம், 2.நினைவக வரைபடம்","1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ"
"1. நினைவக மேப் செய்யப்பட்ட வெளியீடு, 2. உள்ளீடு, 3. நினைவகம் மேப் செய்யப்பட்ட I/O","1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O"
"1.மெமரி மாடல், 2.மெமரி மாடல், 3.மெமரி மாடல்","1.মেমরি মডেল, 2.মেমরি মডেল, 3.মেমরি মডেল"
"1.நினைவக தொகுதி, 2.நினைவக தொகுதி","1.মেমরি মডিউল, 2.মেমরি মডিউল"
"1.மெமரி இன்டெக்ஸ் பதிவு, 2.மெமரி இன்டெக்ஸ் பதிவு","1.মেমরি ইনডেক্স রেজিস্টার, 2.মেমরি ইনডেক্স রেজিস্টার"
ஞாபக சக்தி,স্মৃতি শক্তি
நினைவக பாதுகாப்பு,মেমরি সুরক্ষা
"1.நினைவக குறிப்பு அறிவுறுத்தல், 2.நினைவக குறிப்பு அறிவுறுத்தல்","1.মেমরি রেফারেন্স নির্দেশ, 2.মেমরি রেফারেন্স নির্দেশ"
"1.நினைவக திட்டம், 2.நினைவக திட்டம்","1.মেমরি প্রোগ্রাম, 2.মেমরি প্রোগ্রাম"
"1.நினைவக அலகு, 2.நினைவக அலகு","1.মেমরি ইউনিট, 2.মেমরি ইউনিট"
பட்டியல்,তালিকা
மெனு பார்,মেনু বার
மெனு இயக்கப்படுகிறது,মেনু চালিত
மெனு தேர்வு,মেনু নির্বাচন
முக்கிய உந்துதல் திட்டம்,প্রধান চালিত প্রোগ্রাম
"1. உள்ளார்ந்த, 2. ஒன்றிணைக்கப்பட்ட","1. অন্তর্নিহিত, 2. একত্রিত"
இணைப்பு பரிமாற்ற வரிசையாக்கம்,মার্জার এক্সচেঞ্জ বাছাই
"1. வரிசைப்படுத்தல் இணைப்பு, 2. பட்டியல் தேர்வு","1. একত্রীকরণ বাছাই, 2. ক্যাটালগ নির্বাচন"
"1. இணைத்தல், 2. இணைத்தல்","1. একত্রীকরণ, 2. একত্রীকরণ"
லட்டு நெட்வொர்க்,জালি নেটওয়ার্ক
செய்தி அனுப்புதல்,মেসেজিং
செய்தி,বার্তা
செய்தி அங்கீகாரம்,বার্তা প্রমাণীকরণ
செய்தி செல்,বার্তা সেল
செய்தி சுற்று,বার্তা সার্কিট
செய்தி வடிவம்,বার্তা বিন্যাস
செய்தி தலைப்பு,বার্তা পোর্ট
செய்தி முறை,বার্তা মোড
செய்தி அனுப்புதல்,মেসেজিং
"1.செய்தி வரிசைப்படுத்தல், 2.செய்தி வரிசைப்படுத்துதல்","1.বার্তা বাছাই, 2.বার্তা বাছাই"
செய்தி வரி,বার্তা লাইন
செய்தி சுவிட்ச்,বার্তা সুইচ
செய்தி உரை,বার্তার পাঠ্য
செய்தி பரிமாற்ற முகவர்,বার্তা স্থানান্তর এজেন্ট
சூப்பர் அசெம்பிளர்,সুপার অ্যাসেম্বলার
மெட்டாகிளாஸ்,মেটাক্লাস
"1. அதிக தொகுப்பு, 2. அதிக விளக்கம்","1. আরও সংকলন, 2. আরও ব্যাখ্যা"
"1. அதிக மொழிபெயர்ப்பாளர்கள், 2. மேலும் தொகுப்பாளர்கள்","1. আরও দোভাষী, 2. আরও কম্পাইলার"
பேச்சுவழக்கு,উপভাষা
"1.மெட்டா நெட்வொர்க், 2.மெட்டா நெட்வொர்க்","1.মেটা নেটওয়ার্ক, 2.মেটা নেটওয়ার্ক"
சர்வாதிகாரம்,একনায়কত্ব
செயல்முறை,প্রক্রিয়া
பெருநகரப் பகுதி நெட்வொர்க் (MAN),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
மைக்ரோ,মাইক্রো
"1.மைக்ரோகோட், 2.மைக்ரோகோட்","1.মাইক্রোকোড, 2.মাইক্রোকোড"
நுண்கணினி,মাইক্রোকম্পিউটার
நுண் கட்டுப்படுத்தி,মাইক্রো কন্ট্রোলার
நுண் சுழற்சி,মাইক্রো চক্র
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் மெக்கானிசம்ஸ் (MEMS),মাইক্রোইলেক্ট্রনিক মেকানিক্যাল মেকানিজম (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,মাইক্রো ইলেকট্রনিক্স
மைக்ரோ மினியேட்டரைசேஷன்,মাইক্রো মিনিয়েচারাইজেশন
மைக்ரோ ஆர்டர்,মাইক্রো অর্ডার
"1.மைக்ரோ, 2.மெயின்பிரேம் இணைப்பு","1.মাইক্রো, 2.মেনফ্রেম লিঙ্ক"
மைக்ரோ சிப்,মাইক্রো চিপ
மைக்ரோ கோபால்,মাইক্রো কোবল
மைக்ரோ குறியீடு,মাইক্রো কোড
"1.மைக்ரோஃபைல், 2.மைக்ரோஃபிஷ், 3.மைக்ரோஃபைல்","1.মাইক্রোফাইল, 2.মাইক্রোফিশ, 3.মাইক্রোফাইল৷"
மைக்ரோ நெகிழ்,মাইক্রো ফ্লপি
மைக்ரோஃபார்ம் வாசிப்பு சாதனம்,মাইক্রোফর্ম রিডিং ডিভাইস
நுண் சட்டகம்,মাইক্রো ফ্রেম
மைக்ரோகிராபிக்ஸ்,মাইক্রোগ্রাফিক্স
ஒலிவாங்கி,মাইক্রোফোন
மைக்ரோஃபோட்டோகிராஃப்,মাইক্রোফটোগ্রাফ
