Punjabi,Tamil
ਮਿਨੀਅਮਸਬਲਰ  ਪ੍ਰੋਗਰਾਮ,மினியாஸ்எம்ப்ளர்  திட்டம்
ਮਿਨੀਕੋਕਮ,மினிகம்ப்யூட்டர்
ਮਿਨੀਕੋਕਮ  ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ,மினிகம்ப்யூட்டர்  அசெம்பிளர்
ਮਿਨੀਡੀਸਕੇਟ,மினிடிஸ்கெட்
ਮਿਨੀਫਲਾਪੀ ਡਿਸਕ,மினிஃப்ளாப்பி வட்டு
ਘੱਟੋ ਘੱਟ ਮਸ਼ੀਨ,குறைந்தபட்ச இயந்திரம்
ਘੱਟੋ ਘੱਟ ਉਤਪਾਦ,குறைந்தபட்ச தயாரிப்பு
ਘੱਟੋ ਘੱਟ ਰਕਮ,குறைந்த தொகை
ਘੱਟੋ ਘੱਟ ਰੁੱਖ,குறைந்தபட்ச மரம்
ਮਿਨੀਮੈਕਸ  ਵਿਧੀ,மினிமேக்ஸ்  செயல்முறை
ਘੱਟੋ ਘੱਟ ਪਹੁੰਚ  ਕੋਡਿੰਗ,குறைந்தபட்ச அணுகல்  குறியீட்டு முறை
ਘੱਟੋ ਘੱਟ ਲਾਗਤ ਘੱਟੋ ਘੱਟ ਲਾਗਤ  ਰੁੱਖ ਨੂੰ ਫੈਲਾਉਣਾ,குறைந்தபட்ச செலவு குறைந்தபட்ச செலவு  பரந்த மரம்
ਘੱਟੋ ਘੱਟ ਦੇਰੀ  ਪ੍ਰੋਗਰਾਮਿੰਗ,குறைந்தபட்ச தாமதம்  நிரலாக்க
ਘੱਟੋ ਘੱਟ ਦੂਰੀ  ਕੋਡ,குறைந்தபட்ச தூரம்  குறியீடு
ਘੱਟੋ ਘੱਟ ਲੇਟੈਂਸੀ  ਕੋਡਿੰਗ,குறைந்தபட்ச தாமதம்  குறியீட்டு முறை
ਮਾਮੂਲੀ ਨਿਯੰਤਰਣ ਖੇਤਰ,சிறிய கட்டுப்பாட்டு புலம்
ਮਾਈਨਰ ਚੱਕਰ,சிறிய சுழற்சி
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,சிறுபான்மை கேரியர்
ਮਿਨੋਰੋਮੋਸਟ ਕੁੰਜੀ,மினிஆர்ஓஸ்ட் விசை
ਮਾਮੂਲੀ structure ਾਂਚਾ,சிறிய அமைப்பு
ਮਾਮੂਲੀ ਕੁੱਲ,சிறிய மொத்தம்
ਮਿੰਟ,மின்தெர்ம்
ਘਟਾਓ ਝੰਡਾ,கழித்தல் கொடி
ਘਟਾਓ ਜ਼ੋਨ,கழித்தல் மண்டலம்
ਮਿਪਸ,Mips
ਫੁਟਕਲ  ਸਮਾਂ,இதர  நேரம்
ਗਲਤ,தவறாகப் பயன்படுத்துங்கள்
ਮਿਸ (ਪ੍ਰਬੰਧਨ)  ਜਾਣਕਾਰੀ  ਸਿਸਟਮ),MIS (மேலாண்மை  தகவல்  அமைப்பு)
ਗਲਤ,தவறான பதிவு
ਗੁੰਮ ਹੋਈ ਗਲਤੀ,பிழை இல்லை
ਗਲਤੀ,தவறு
ਮਿਸ਼ਰਤ ਅਧਾਰ  ਸੰਕੇਤ,கலப்பு அடிப்படை  குறியீடு
ਮਿਸ਼ਰਤ ਅਧਾਰ  ਨੰਬਰ ਸਿਸਟਮ,கலப்பு அடிப்படை  எண் அமைப்பு
ਮਿਸ਼ਰਤ ਅਧਾਰ  ਨੰਬਰ  ਸਿਸਟਮ,கலப்பு அடிப்படை  எண்ணிக்கை  அமைப்பு
ਮਿਕਸਡ ਮੋਡ  ਸਮੀਕਰਨ,கலப்பு பயன்முறை  வெளிப்பாடு
ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ  ਸੰਕੇਤ,கலப்பு-ராடிக்ஸ்  குறியீடு
ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ  ਨੰਬਰ  ਸਿਸਟਮ,கலப்பு-ராடிக்ஸ்  எண்ணிக்கை  அமைப்பு
ਮਿਕਸਡ ਰੈਡਿਕਸ  ਸਿਸਟਮ,கலப்பு ரேடிக்ஸ்  அமைப்பு
ਮਿਕਸਡ ਕਿਸਮ  ਸਮੀਕਰਨ,கலப்பு வகை  வெளிப்பாடு
Menonic,நினைவூட்டல்
Menonic ਦਾ ਪਤਾ,நினைவூட்டல் முகவரி
ਆਦਮੀ ਦਾ ਨਾਮ,நினைவூட்டல் பெயர்
Menonic  ਓਪਰੇਸ਼ਨ ਕੋਡ,நினைவூட்டல்  செயல்பாட்டு குறியீடு
ਯਾਦਗਾਰੀ ਪ੍ਰਤੀਕ,நினைவூட்டல் சின்னம்
ਮਾਡਲ ਸਟੇਟਮੈਂਟ,மாதிரி அறிக்கை
ਮਾਡਮ ਇਨਕ੍ਰਿਪਸ਼ਨ  ਜੰਤਰ,மோடம் குறியாக்கம்  சாதனம்
ਸੋਧ ਦਾ ਪੱਧਰ,மாற்றும் நிலை
ਸੋਧਕ,மாற்றியமைப்பாளர்
ਸੋਧਕ ਬਿੱਟ,மாற்றியமைக்கும் பிட்
ਸੋਧਕ ਰਜਿਸਟਰ,மாற்றியமைக்கும் பதிவு
ਹਦਾਇਤਾਂ ਨੂੰ ਸੋਧੋ,அறிவுறுத்தலை மாற்றவும்
ਟਿਕਟ ਨੂੰ ਸੋਧੋ,டிக்கெட்டை மாற்றவும்
ਮਾਡੂਲਾ,மாடுலா
ਮਾਡਯੂਲਰ  ਹਿਸਾਬ,மட்டு  எண்கணித
ਮਾਡਯੂਲਰ ਕਾਉਂਟਰ,மட்டு கவுண்டர்
ਮਾਡਿ ular ਲਰਟੀ,மட்டுப்படுத்தல்
ਮਾਡਯੂਲਰ  ਪ੍ਰੋਗਰਾਮਿੰਗ,மட்டு  நிரலாக்க
ਮਾਡਲੇਟਰ  ਡੈਮੋਡੂਟਰ,மாடுலேட்டர்  டெமடுலேட்டர்
ਸੰਚਾਲਨ ਦੀ ਦਰ,மாடுலேஷன் வீதம்
ਮੋਡੀ ule ਲ  ਨਿਰਧਾਰਨ,தொகுதி  விவரக்குறிப்பு
ਮੌਂਦਿਕ,மொனாடிக்
ਮੌਂਦਿਕ ਬੁਲੀਅਨ  ਓਪਰੇਟਰ,மோனாடிக் பூலியன்  ஆபரேட்டர்
ਮੌਂਡੀਕ ਕਾਰਵਾਈ,மொனாடிக் செயல்பாடு
ਮੋਨਾਡਿਕ ਓਪਰੇਟਰ,மோனாடிக் ஆபரேட்டர்
ਦੀ ਨਿਗਰਾਨੀ  ਪ੍ਰੋਗਰਾਮ,கண்காணிப்பு  திட்டங்கள்
ਨਿਗਰਾਨੀ  ਪ੍ਰੋਗਰਾਮ,கண்காணிப்பு  திட்டம்
ਮਾਨੀਟਰ ਪ੍ਰਿੰਟਰ,அச்சுப்பொறியைக் கண்காணிக்கவும்
ਮਾਨੀਟਰ ਪ੍ਰੋਗਰਾਮ,நிரல் நிரல்
ਨਿਗਰਾਨੀ ਇਕਾਈ,கண்காணிப்பு அலகு
ਮੋਨਨੀਟਰ ਕੰਸੋਲ,மானிட்டர் கன்சோல்
ਮਕਾਨੋਲੀਥੀ  ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ,ஒற்றைக்கல்  ஒருங்கிணைந்த மின்சுற்று
ਮੋਨੋਲੀਥਿਕ ਸਟੋਰੇਜ,ஒற்றைக்கல் சேமிப்பு
ਮਕਾਨੋਲੀਥੀ  ਟੈਕਨੋਲੋਜੀ,ஒற்றைக்கல்  தொழில்நுட்பம்
ਮੋਨੋਸਟਬਲ,மோனோஸ்டபிள்
ਮੋਨੋਸਟਬਲ  ਮਲਟੀਵੀਬ੍ਰੈਟਰ,மோனோஸ்டபிள்  மல்டிவைப்ரேட்டர்
ਮੋਨੋਸਟੇਬਲ ਟਰਿੱਗਰ  ਸਰਕਟ,மோனோஸ்டபிள் தூண்டுதல்  சுற்று
ਮੌਰਫਿਮ,மார்பிம்
ਮੋਰਫਿਜ਼ਮ,மோர்பிசம்
ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ ਬਿੱਟ,மிக முக்கியமான பிட்
ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ  ਅੱਖਰ,மிகவும் இன்றியமையாதது  எழுத்து
ਮਦਰ ਬੋਰਡ,தாய் வாரியம்
ਮਾਂ ਰਜਿਸਟਰ,தாய் பதிவு
ਮਾਉਂਟ,மவுண்ட்
ਮਾ mount ਟ ਗੁਣ,மவுண்ட் பண்புக்கூறு
ਮੂਵ,நகர்வு
ਅੰਦੋਲਨ ਫਾਈਲ,இயக்கம் கோப்பு
ਹਿਲਾਉਣਾ average ਸਤ  ਵਿਧੀ,சராசரியாக நகர்கிறது  முறை
ਮਲਟੀਵੇਸ ਸਿਸਟਮ,மல்டியாக்ஸ் அமைப்பு
ਮਲਟੀ ਦਿਆਲੂ  ਕਾਲ ਕਰਨਾ,மல்டியாட்ரெஸ்  அழைப்பு
ਮਲਟੀ ਦਿਆਲੂ  ਕਾਲਿੰਗ ਸਹੂਲਤ,மல்டியாட்ரெஸ்  அழைப்பு வசதி
ਮਲਟੀ ਦਿਆਲੂ  ਹਦਾਇਤ,மல்டியாட்ரெஸ்  வழிமுறைகள்
ਪ੍ਰਸਾਰਿਤ,மல்டியாஸ்பெக்ட்
ਮਲਟੀਬੁਸ,மல்டிபஸ்
ਮਲਟੀਚਿੱਪ,மல்டிசிப்
ਬਹੁ-ਮਾਣਸ਼ੀਲ  ਐਰੇ,பல பரிமாண  வரிசை
ਬਹੁ-ਮਾਣਸ਼ੀਲ  ਭਾਸ਼ਾ,பல பரிமாண  மொழி
ਮਲਟੀਕਿਮੈਨ  ਨੈੱਟਵਰਕ,மல்டிடோமைன்  வலைப்பின்னல்
ਮਲਟੀਡ੍ਰੋਪ ਲਾਈਨ,மல்டிட்ராப் வரி
ਬਹੁਤਾਤ  ਡਿਪੋਲ ਐਂਟੀਨਾ,பன்முகத்தன்மை  இருமுனை ஆண்டெனா
ਬਹੁਪੱਖੀ  ਧੜਕਣਾ,பன்முக அதிர்வெண்  துடிப்பு
ਬਹੁਪੱਖੀ  ਪੁਸ਼ਬਟਨ ਸੈੱਟ,பன்முக அதிர்வெண்  புஷ்பட்டன் செட்
ਬਹੁਪੱਖੀ  ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,பன்முக அதிர்வெண்  பெறுநர்
ਬਹੁਪੱਖੀ  ਇਸ਼ਾਰਾ,பன்முக அதிர்வெண்  சிக்னல்
ਬਹੁਪੱਖੀ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,பன்முக அதிர்வெண்  முனையத்தில்
ਮਲਟੀਫੰਕਸ਼ਨ  ਸਿਸਟਮ,மல்டிஃபங்க்ஷன்  அமைப்பு
ਮਲਟੀਜੋਬ ਓਪਰੇਸ਼ਨ,மல்டிஜோப் செயல்பாடு
ਮਲਟੀਲੇਅਰ ਡਿਵਾਈਸ,மல்டிலேயர் சாதனம்
ਮਲਟੀਪਲੈਵਲ ਪਤਾ,பல நிலை முகவரி
ਮਲਟੀਲਿਲ ਮੈਮੋਰੀ,பல நிலை நினைவகம்
ਬਹੁ-ਨਿਰੀਖਣ ਸੁਰੱਖਿਆ,பல நிலை பாதுகாப்பு
ਬਹੁ-ਨਿਰਣਾ  ਸਬਬਰੋਟਾਈਨ,பல நிலை  சப்ரூட்டீன்
ਬਹੁਪੱਖੀ,மல்டிலிங்க்
ਮਲਟੀਮੀਡੀਆ ਮੇਲ,மல்டிமீடியா அஞ்சல்
ਮਲਟੀਮੀਓਡ  ਕਾ counter ਂਟਰ,மல்டிமோட்  கவுண்டர்
ਮਲਟੀਪਾਸ ਲੜੀਬੱਧ,மல்டிபாஸ் வகை
ਮਲਟੀਪਲ ਐਕਸੈਸ,பல அணுகல்
ਮਲਟੀਪਲ ਪਤਾ  ਹਦਾਇਤ,பல முகவரி  வழிமுறைகள்
ਮਲਟੀਪਲ  ਅਸਾਈਨਮੈਂਟ,நான்கு  ஒதுக்கீடு
ਮਲਟੀਪਲ ਚੇਨ,பல சங்கிலி
ਮਲਟੀਪਲ ਕੁਨੈਕਟਰ,பல இணைப்பு
ਮਲਟੀਪਲ  ਘੋਸ਼ਣਾ,நான்கு  அறிவிப்பு
ਮਲਟੀਪਲ ਡੋਮੇਨ  ਨੈੱਟਵਰਕ,பல டொமைன்  வலைப்பின்னல்
ਮਲਟੀਪਲ ਨੌਕਰੀ  ਕਾਰਵਾਈ,பல வேலை  செயலாக்கம்
ਬਹੁਤੀ ਲੰਬਾਈ  ਕੰਮ ਕਰਨਾ,பல நீளம்  வேலை
ਮਲਟੀਪਲ ਓਪਰੇਸ਼ਨ,பல செயல்பாடு
ਮਲਟੀਪਲ ਪੁਆਇੰਟ ਲਾਈਨ,பல புள்ளி வரி
ਕਈ ਸ਼ੁੱਧਤਾ,பல துல்லியம்
ਮਲਟੀਪਲ  ਪ੍ਰੋਗਰਾਮਿੰਗ,நான்கு  நிரலாக்க
ਮਲਟੀਪਲ ਪੰਚਿੰਗ,பல குத்துதல்
ਮਲਟੀਪਲ  ਰੈਗ੍ਰੇਸ਼ਨ ਮਾਡਲ,நான்கு  பின்னடைவு மாதிரி
ਮਲਟੀਪਲ ਰੂਟਿੰਗ,பல ரூட்டிங்
ਮਲਟੀਪਲ ਕੰਮ  ਪ੍ਰਬੰਧਨ,பல பணி  மேலாண்மை
ਮਲਟੀਪਲ ਸਹੂਲਤ,பல பயன்பாடு
ਬਹੁਪੱਖੀ  ਤਰਕ,பல மதிப்பு  தர்க்கம்
ਮਲਟੀਪਲੈਕਸ ਡੇਟਾ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,மல்டிபிளக்ஸ் தரவு  முனையத்தில்
ਮਲਟੀਪਲੈਕਸਡ ਬੱਸ,மல்டிபிளெக்ஸ் பஸ்
ਮਲਟੀਪਲੈਕਸਡ  ਓਪਰੇਸ਼ਨ,மல்டிபிளெக்ஸ்  செயல்பாடு
ਮਲਟੀਪਲੈਕਸਰ,மல்டிபிளெக்சர்
ਮਲਟੀਪਲੈਕਸਰ  ਸਿਮੂਲੇਸ਼ਨ,மல்டிபிளெக்சர்  உருவகப்படுத்துதல்
ਮਲਟੀਪਲੈਕਸਿੰਗ,மல்டிபிளெக்சிங்
ਮਲਟੀਪਲੈਕਸ ਲਿੰਕ,மல்டிபிளக்ஸ் இணைப்பு
ਮਲਟੀਪਲੈਕਸ ਮੋਡ,மல்டிபிளக்ஸ் பயன்முறை
ਮਲਟੀਪਲੈਕਸ  ਓਪਰੇਸ਼ਨ,மல்டிபிளக்ஸ்  செயல்பாடு
ਗੁਣਕ ਫੈਕਟਰ,பெருக்கி காரணி
ਗੁਣਕ ਕੋਟੀਐਂਟ  ਰਜਿਸਟਰ,பெருக்கி அளவு  பதிவு
ਗੁਣਾ ਪੰਚ  (= ਗਣਨਾ ਕਰਨਾ  ਪੰਚ),பஞ்சை பெருக்கவும்  (= கணக்கிடுதல்  பஞ்ச்)
ਮਲਟੀਪਲਾਈਟ ਸਰਕਟ,மல்டிபாயிண்ட் சுற்று
ਮਲਟੀਪਲਾਇਲ ਲਿੰਕ,மல்டிபாயிண்ட் இணைப்பு
ਮਲਟੀਪਲਾਇਲ  ਨੈੱਟਵਰਕ,மல்டிபாயிண்ட்  வலைப்பின்னல்
ਬਹੁਪੱਖੀ,பன்முகத்தன்மை
ਮਲਟੀਪ੍ਰੈਸਿੰਗ,மல்டிபிராசசிங்
ਮਲਟੀਪ੍ਰੈਸਿੰਗ  ਸਿਸਟਮ,மல்டிபிராசசிங்  அமைப்பு
ਬਹੁਪੁੱਟ,மல்டிபிராசசர்
ਬਹੁਪੁੱਟ ਇੰਟਰਲੇਵਿੰਗ,மல்டிபிராசசர் இடைமுகம்
ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ,மல்டிபிரோகிராமிங்
ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ  ਯਾਦਦਾਸ਼ਤ ਦੀ ਰੱਖਿਆ,மல்டிபிரோகிராமிங்  நினைவக பாதுகாப்பு
ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ  ਸਿਸਟਮ,மல்டிபிரோகிராமிங்  அமைப்பு
ਮਲਟੀਅਲ ਲੜੀਬੱਧ,மல்டிரீல் வரிசையாக்கம்
ਮਲਟੀਚੀ ਫਾਈਲ,கோப்பு
ਮਲਟੀਸ਼ਨਡੇਲ  ਨਿਜੀ ਲਾਈਨ,மல்டிசெட்யூல்  தனிப்பட்ட வரி
ਮਲਟੀਸਟੇਸ਼ਨ,பன்முகத்தன்மை
ਮਲਟੀਟਾਸਕ  ਓਪਰੇਸ਼ਨ,பல்பணி  செயல்பாடு
ਮਲਟੀਥਰੇਜਿੰਗ,மல்டித்ரெடிங்
ਮਲਟੀਯੂਇਨਿਟ  ਪ੍ਰੋਸੈਸਰ,மல்டியூனிட்  செயலி
ਮਲਟੀਯੂਜ਼ਰ ਸਿਸਟਮ,மல்டியூசர் அமைப்பு
ਬਹੁਗਿਣਤੀ ਤਰਕ,பன்முகத்தன்மை கொண்ட தர்க்கம்
ਮਲਟੀਵੀਬ੍ਰੈਟਰ,மல்டிவைப்ரேட்டர்
ਮਲਟੀਵੇਅ ਸਰਚ  ਰੁੱਖ,மல்டிவே தேடல்  மரம்
ਆਪਸੀ ਬਾਹਰ ਕੱ .ਣ,பரஸ்பர விலக்கு
ਆਪਸੀ  ਜਾਣਕਾਰੀ,பரஸ்பர  தகவல்
ਆਪਸੀ ਜੋੜਾ  ਕੈਪਸ-ਐਕਸ਼ਨਸ,பரஸ்பர ஜோடி  கொள்ளளவு
ਨੰਦ,Nand
ਨੰਦ ਤੱਤ,NAND உறுப்பு
ਨੰਦ ਫੰਕਸ਼ਨ,NAND செயல்பாடு
Nand ਓਪਰੇਸ਼ਨ,NAND செயல்பாடு
ਨੈਨੋ ਪ੍ਰੋਸੈਸਰ,நானோ செயலி
ਨੈਨੋਪ੍ਰੋਗ੍ਰਾਮ  ਸਟੋਰ,நானோப்ரோகிராம்  கடை
ਤੰਗ ਬੈਂਡ,குறுகிய இசைக்குழு
ਰਾਸ਼ਟਰੀ ਚਰਿੱਤਰ,தேசிய தன்மை
ਰਾਸ਼ਟਰੀ  ਲੋੜ,தேசிய  தேவை
ਦੇਸੀ ਲਗਾਵ,சொந்த இணைப்பு
ਨੇਟਿਵ ਕੋਡ,சொந்த குறியீடு
ਦੇਸੀ ਕੰਪਾਈਲਰ,சொந்த கம்பைலர்
ਕੁਦਰਤੀ ਬਾਈਨਰੀ,இயற்கை பைனரி
ਕੁਦਰਤੀ ਕਾਰਜ  ਜੇਨਰੇਟਰ,இயற்கை செயல்பாடு  ஜெனரேட்டர்
ਕੁਦਰਤੀ ਭਾਸ਼ਾ,இயற்கை மொழி
ਕੁਦਰਤੀ ਭਾਸ਼ਾ  ਸਿਸਟਮ,இயற்கை மொழி  அமைப்பு
ਸੂਈ,ஊசி
ਨਕਾਰਾਤਮਕ,மறுப்பு
ਨਕਾਰਾਤਮਕ ਇੰਦਰਾਜ਼,எதிர்மறை நுழைவு
ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ,எதிர்மறை கருத்து
ਨਕਾਰਾਤਮਕ ਤਰਕ,எதிர்மறை தர்க்கம்
ਨਕਾਰਾਤਮਕ ਸੱਚਾ ਤਰਕ,எதிர்மறை உண்மையான தர்க்கம்
ਨੇਪੰਪੀ,எதிர்மறை
ਨਾ ਤੇ ਨਾ ਹੀ  ਓਪਰੇਸ਼ਨ (ਅਤੇ ਨਾ ਹੀ--)  ਓਪਰੇਸ਼ਨ),அதுவுமில்லாமல் இதுவுமில்லாமல்  செயல்பாடு (அல்லது-  செயல்பாடு)
ਨੀਪਰ,நோபர்
ਨੇਸਟਡ ਕਮਾਂਡ  ਸੂਚੀ,உள்ளமைக்கப்பட்ட கட்டளை  பட்டியல்
ਨੇਸਟਡ ਮੈਕਰੋਸ,உள்ளமைக்கப்பட்ட மேக்ரோக்கள்
ਆਲ੍ਹਣਾ ਪੱਧਰ,கூடு நிலை
ਆਲ੍ਹਣਾ ਸਟੋਰ,கூடு கடை
ਸ਼ੁੱਧ structure ਾਂਚਾ,நிகர அமைப்பு
ਨੈੱਟਵਰਕ ਪਹੁੰਚ  ਨਿਯੰਤਰਣ,பிணைய அணுகல்  கட்டுப்பாடு
ਨੈੱਟਵਰਕ ਪਹੁੰਚ  ਮਸ਼ੀਨ,பிணைய அணுகல்  இயந்திரம்
ਨੈੱਟਵਰਕ ਪਹੁੰਚ  ਕੀਮਤ,பிணைய அணுகல்  விலை
ਨੈੱਟਵਰਕ ਐਨਾਲਾਗ,நெட்வொர்க் அனலாக்
ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,நெட்வொர்க் அனலைசர்
ਨੈੱਟਵਰਕ  ਐਪਲੀਕੇਸ਼ਨ,வலைப்பின்னல்  விண்ணப்பம்
ਨੈੱਟਵਰਕ  ਆਰਕੀਟੈਕਚਰ,வலைப்பின்னல்  கட்டிடக்கலை
ਨੈੱਟਵਰਕ  ਜਾਗਰੂਕਤਾ,வலைப்பின்னல்  விழிப்புணர்வு
ਨੈੱਟਵਰਕ  ਭਾਗ,வலைப்பின்னல்  கூறு
ਨੈੱਟਵਰਕ  ਭੀੜ,வலைப்பின்னல்  நெரிசல்
ਨੈੱਟਵਰਕ ਨਿਰੰਤਰ,பிணைய மாறிலி
ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ  ਮੋਡ,பிணைய கட்டுப்பாடு  பயன்முறை
ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ  ਪੜਾਅ,பிணைய கட்டுப்பாடு  கட்டம்
ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ  ਪ੍ਰੋਗਰਾਮ  ਪੀੜ੍ਹੀ,பிணைய கட்டுப்பாடு  திட்டம்  தலைமுறை
ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ  ਦਸਤਖਤ ਕਰਨ ਵਾਲੇ ਯੂਨਿਟ,பிணைய கட்டுப்பாடு  சிக்னலிங் அலகு
ਨੈੱਟਵਰਕ ਡਾਟਾਬੇਸ  ਸਿਸਟਮ,நெட்வொர்க் தரவுத்தளம்  அமைப்பு
ਨੈੱਟਵਰਕ ਫਰੰਟ ਐਂਡ,நெட்வொர்க் முன் இறுதியில்
ਨੈੱਟਵਰਕ  ਏਕੀਕਰਣ,வலைப்பின்னல்  ஒருங்கிணைப்பு
ਨੈੱਟਵਰਕ ਅਖੰਡਤਾ,பிணைய ஒருமைப்பாடு
ਨੈੱਟਵਰਕ  ਇੰਟਰਕੇਸ਼ਨ,வலைப்பின்னல்  ஒன்றோடொன்று
ਨੈੱਟਵਰਕ ਇੰਟਰਫੇਸ  ਮਸ਼ੀਨ,பிணைய இடைமுகம்  இயந்திரம்
ਨੈੱਟਵਰਕ ਪਰਤ,பிணைய அடுக்கு
ਨੈੱਟਵਰਕ ਲੋਡ  ਵਿਸ਼ਲੇਸ਼ਣ,பிணைய சுமை  பகுப்பாய்வு
ਨੈੱਟਵਰਕ ਨੋਡ,பிணைய முனை
ਨੈੱਟਵਰਕ ਓਪਰੇਟਰ,நெட்வொர்க் ஆபரேட்டர்
ਨੈੱਟਵਰਕ ਮਾਰਗ,பிணைய பாதை
ਨੈੱਟਵਰਕ ਪੋਰਟ,நெட்வொர்க் போர்ட்
ਨੈੱਟਵਰਕ ਥਿ .ਰੀ,நெட்வொர்க் கோட்பாடு
ਨੈਟਵਰਕ ਟਾਈਮਿੰਗ,நெட்வொர்க் நேரம்
ਨੈੱਟਵਰਕ ਟੌਪਲੋਜੀ,நெட்வொர்க் டாப்லோஜி
ਨੈੱਟਵਰਕ ਵਰਚੁਅਲ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,நெட்வொர்க் மெய்நிகர்  முனையத்தில்
ਨਿਰਪੱਖ ਜ਼ਮੀਨ,நடுநிலை தரை
ਨਿਰਪੱਖ ਰਿਲੇਅ,நடுநிலை ரிலே
ਨਿਰਪੱਖ  ਸੰਚਾਰ,நடுநிலை  பரவும் முறை
ਨਵੀਂ ਇਨਪੁਟ ਕਤਾਰ,புதிய உள்ளீட்டு வரிசை
ਨਵਾਂ ਲਾਈਨ ਅੱਖਰ,புதிய வரி எழுத்து
ਨਵਾਂ ਪੈਕ,புதிய பேக்
ਨਵਾਂ ਸਿੰਚ,புதிய ஒத்திசைவு
ਨੇਕਸਸ,நெக்ஸஸ்
Nible,Nibble
ਨਿਕਲ ਦੇਰੀ ਦੀ ਲਾਈਨ,நிக்கல் தாமத வரி
ਨੀਲ ਪੁਆਇੰਟਰ,இல்லை சுட்டிக்காட்டி
ਨੌਂ ਦੀ ਪੂਰਤੀ,ஒன்பது நிரப்பு
ਨੱਬੇ ਕਾਲਮ  ਕਾਰਡ,தொண்ணூறு நெடுவரிசை  அட்டை
ਨੇਪ,Nip
ਕੋਈ-ਕੰਸੋਲ  ਸ਼ਰਤ,கூட்டங்கள் இல்லை  நிலை
ਸ਼ੋਰ  ਗੁਣ,சத்தம்  பண்பு
ਸ਼ੋਰ ਕਾਰਕ,இரைச்சல் காரணி
ਸ਼ੋਰ ਕਾਤਲ,சத்தம் கொலையாளி
ਸ਼ੋਰ ਲਵੇਲ,சத்தம் லாவல்
ਸ਼ੋਰ ਰਹਿਤ ਕੋਡਿੰਗ,சத்தமில்லாத குறியீட்டு முறை
ਸ਼ੋਰ ਹਾਸ਼ੀਏ,சத்தம் விளிம்பு
ਰੌਲਾ ਲੜੀ,இரைச்சல் வரிசை
ਸ਼ੋਰ ਸਰੋਤ,இரைச்சல் மூல
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,இரைச்சல் வெப்பநிலை
ਸ਼ੋਰ,சத்தமில்லாத பயன்முறை
ਗੈਰ-ਗਣਿਤ  ਸ਼ਿਫਟ (= ਲਾਜ਼ੀਕਲ  ਸ਼ਿਫਟ),எண்கணிதமற்ற  மாற்றம் (= தருக்க  மாற்றம்)
ਗੈਰ ਬਾਈਨਰੀ ਤਰਕ,பைனரி அல்லாத தர்க்கம்
ਗੈਰ-ਕੋਡਡ  ਗ੍ਰਾਫਿਕਸ,குறியிடப்படாதது  கிராபிக்ஸ்
ਗੈਰ-ਸੰਪੂਰਨਤਾ  ਬੰਡਲ,ஒத்திசைவற்ற  மூட்டை
ਗੈਰ-ਸੰਪੂਰਨਤਾ  ਸੋਧ  ਸਿਸਟਮ,ஒத்திசைவற்ற  மாடுலேஷன்  அமைப்பு
ਗੈਰ-ਸੰਖੇਪ,சுருக்கம் அல்ல
ਗੈਰ-ਸੰਜੋਗ,ஒருங்கிணைக்கப்படாதது
ਗੈਰ- ਜੁੜਿਆ  ਸਟੋਰੇਜ,இணைக்கப்படாதது  சேமிப்பு
ਗੈਰ-ਸੰਜਮ  ਆਈਟਮ,தொடர்ச்சியாக இல்லை  உருப்படி
ਗੈਰ ਡਾਟਾ ਸੈੱਟ  ਕੁੱਟਣਾ,தரவு அல்லாத தொகுப்பு  கடிகாரம்
ਗੈਰ-ਵਿਨਾਸ਼ਕਾਰੀ  ਕਰਸਰ,அழிவில்லாதது  கர்சர்
ਗੈਰ-ਵਿਨਾਸ਼ਕਾਰੀ  ਪੜ੍ਹੋ,அழிவில்லாதது  படி
ਗੈਰ-ਵਿਨਾਸ਼ਕਾਰੀ  ਓਪਰੇਸ਼ਨ ਪੜ੍ਹੋ,அழிவில்லாதது  செயல்பாட்டைப் படியுங்கள்
ਗੈਰ ਵਿਨਾਸ਼ਕਾਰੀ  ਪੜ੍ਹੋ,அழிக்காத  படிக்க
