Gujarati,Hindi
પુનરાવર્તિત એકીકરણ સૂત્ર,पुनरावर्ती समाकलन सूत्र
પુનરાવર્તિત પ્રક્રિયા,पुनरावर्ती क्रि याविधि
પુનરાવર્તિત પદ્ધતિ,पुनरावर्ती विधि
જેકોબિયન,जैकोबियन
જેકોબી સાર્નિક,जैकोबी सारणिक
જેકોબી મેટ્રિક્સ,जैकोबी आव्यूह
સમૂહોનું સંયોજન,समुच्चयों का सम्मिलन
સંયુક્ત (v.) સંયુક્ત (v.),"जोड़, संधि (सं.) संयुक्त(वि.)"
સંયુક્ત ઘનતા કાર્ય,संयुक्त घनत्व फलन
સંયુક્ત આવર્તન કાર્ય,संयुक्त बारंबारता फलन
સંયુક્ત આશ્રિત ચલ,संयुक्ततः आश्रित चर
સંયુક્ત સંભાવના,संयुक्त प्रायिकता
ઉમેરવુ,सम्मिलन
"કોદાળી, કૂદકો, પ્લુટી","कुदान, जंप, प्लुति"
પ્લુટી વિરામ,प्लुति असांतत्य
"ન્યાયીપણું, વાજબીપણું","न्यायसंगति, औचित्य"
વાજબી ઠેરવવું,औचित्य बताना
carnafe નકશો,कारनाफ मानचित्र
"કર્નલો, રાખ","गुठली, अष्टि"
મેપિંગ બિંદુ,प्रतिचित्रण की अष्टि
"પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ","शुदूधगति विज्ञान, शुदूध गतिकी"
ગતિ ઊર્જા,गतिज ऊर्जा
"ગતિશાસ્ત્ર, ગતિશાસ્ત્ર","बलगति विज्ञान, बलगतिकी"
કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ,कोल्मोगोरोफ-स्मिरनोव परीक्षण
ક્રોનેકર ડેલ્ટા,क्रोनेकर डेल्टा
કાકડી,ककुदता
Lagrange કાર્ય,लग्रांज फलन
લેગ્રેન્જ ગુણક,लग्रांज गुणक
"પાટિયું, બોર્ડ","स्तरिका, पटल"
લેપ્લેસ ટ્રાન્સફોર્મ,लाप्लास रूपांतर
મોટી સંખ્યા,बृहत संख्या
લાક્ષણિક મૂળ,अभिलक्षणिक मूल
બાજુનું પૃષ્ઠ,पार्श्व पृष्ठ
લેટિન ચોરસ,लैटिन वर्ग
"નાભિની દોરી, લેટસ ગુદામાર્ગ","नाभिलंब, लैटस रैक्टम"
"નિયમો, સિદ્ધાંતો","नियम, सिद्धांत"
વેગ સંયોજન નિયમ,वेग संयोजन नियम
સુસંગતતા નિયમ,संकलनीयता नियम
ઘટતા વળતરનો નિયમ,ह्नासमान प्रतिफल नियम
ગુરુત્વાકર્ષણનો નિયમ,गुरुत्वाकर्षण नियम
જૂથ માટે હોમોમોર્ફિઝમનો નિયમ,समूह के लिए समाकारिता नियम
રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ,वलयों के लिए समाकारिता नियम
વધતી કિંમતનો કાયદો,बढ़ती लागत का नियम
ઘાતીકરણ નિયમ,घातांक नियम
જડતા કાયદો,जड़त्व नियम
મોટી સંખ્યામાં કાયદો,बृहत्‌ संख्याओं का नियम
સંભાવના નિયમ,प्रायिकता-नियम
"સાઈન નિયમ, સાઈન નિયમ","ज्या नियम, साइन नियम"
ઘાતાંકનો કાયદો,घातांको के नियम
ઝડપ નિયમો,गति नियम
"સ્તર, સ્તર","परत, स्तर"
આગળ ગુણાંક,अग्रग गुणांक
આગળનો કર્ણ,अग्रग विकर्ण
ફોરવર્ડ સબ-મેટ્રિક્સ,अग्रग उप-आव्यूह
ફ્રન્ટ પોસ્ટ,अग्रग पद
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","न्यूनतम, अल्पतम, लघुतम"
લેસ્ટ કોમન કોમન (LCM),लघुतम समापवर्त्य (LCM)
ન્યૂનતમ ઘટકો,न्यूनतम अवयव
સૌથી નીચો વર્ગ,न्यूनतम वर्ग
ન્યૂનતમ ઓવરહેડ મર્યાદા,न्यूनतम उपरि परिबंध
ડાબો સમૂહ,वाम सहसमुच्चय
ઘડિયાળની વિરુદ્ધ દિશામાં,वामावर्त
કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ,वामावर्ती पेच
ડાબું ઊલટું,वाम प्रतिलोम
ડાબું ગુણાકાર,वाम गुणन
લીબનીઝ સૂત્ર,लाइबनिटस सूत्र
લંબાઈ,लंबाई
તુંગાક્કુડી,तुंगककुदी
ત્રાંસી વળાંક,तुंगककुदी वक्र
લંગફિશ,तुंगककुदता
સ્તર વળાંક,स्तर वक्र
આત્મવિશ્વાસનું સ્તર,विश्वास्यता स्तर
મહત્વનું સ્તર,सार्थकता का स्तर
કાલક્રમિક રીતે,कोशक्रमानुसार
શબ્દકોશ ક્રમ,कोश क्रम
સંભાવના કાર્ય,संभाविता फलन
સંભાવના ગુણોત્તર પરીક્ષણ,संभाविता अनुपात परिक्षण
"મર્યાદા, સીમાંત","सीमा, सीमांत"
"સીમાંત, આત્યંતિક","सीमांत, चरम"
સીમાંત મૂલ્ય,सीमांत मान
સીમાંત વેગ,सीमांत वेग
સરેરાશ શ્રેણી,माध्य में सीमा
એકીકરણની મર્યાદા,समाकलन की सीमा
ક્રમ મર્યાદા,अनुक्रम सीमा
"ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ","गुच्छ बिंदु, सीमा बिंदु"
સીમાંત વેગ,सीमांत वेग
"રેખા, રેખા, લંબગોળ","रेखा, लाइन, दीर्घतंतु"
"રેખીય, રેખીય, રેખીય","रेखीय, रैखिक, रेखाकार"
રેખીય બિજવલ્લી,रैखिक बीजावल्ली
રેખીય બીજગણિત સમીકરણ,रैखिक बीजीय समीकरण
રેખીય અંદાજ,रैखिक सन्निकटन
રેખીય એસિમ્પ્ટોટ,रैखिक अनंतस्पर्शी
રેખીય ગુણાંક,रैखिक गुणांक
આંચકો સંચય,एकघात संचय
આઘાત પ્રતિબંધ,एकघात प्रतिबंध
રેખીય અવલંબન,रैखिक आश्रितता
રેખીય વિભેદક સમીકરણ,रैखिक अवकलन समीकरण
"લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ","रैखिक विमा, रैखिक माप, रैखिक लंबाई-चौड़ाई"
"રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ","रैखिक समीकरण, एकघात समीकरण"
રેખીય એકરૂપતા,रैखिक समघात
રેખીય અપૂર્ણાંક રૂપાંતર,रैखिक भिन्नात्मक रूपांतरण
રેખીય કાર્ય,रैखिक फलन
રેખીય કાર્ય,रैखिक फलनक
રેખીય જૂથ,रैखिक समूह
રેખીય સ્વતંત્રતા,रैखिक स्वतंत्रता
રેખીય સ્વતંત્ર સંબંધ,रैखिक स्वतंत्र संबंध
રેખીય અસમાનતા,रैखिक असमिका
રેખીય બિન-સમાન વિભેદક સમીકરણ,रैखिक असमघाती अवकल समीकरण
રેખીય અભિન્ન સમીકરણ,रैखिक समाकल समीकरण
રેખીય પ્રક્ષેપ,रैखिक अंतर्वेशन
લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ,रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण
"એકવચનમાં, રેખીય રીતે","एकघाततः, रैखिकतः"
રેખીય રીતે નિર્ભર,रैखिकतः परतंत्र
રેખીય રીતે સ્વતંત્ર,रैखिकतः स्वतंत्र
રેખીય મેપિંગ,रैखिक प्रतिचित्रण
રેખીય ક્રમ,रैखिक क्रम
રેખીય ક્રમાંકન,रैखिक क्रमीकरण
રેખીય પ્રોગ્રામિંગ,रैखिक प्रोग्रामन
લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ,रैखिक प्रोग्रामन कलन-विधि
રેખીય પ્રોગ્રામિંગ સમસ્યા,रैखिक प्रोग्रामन समस्या
રેખીય રીગ્રેસન,रैखिक समाश्रयण
રેખીય રીગ્રેસન ગુણાંક,रैखिक समाश्रयण गुणांक
"રેખીય સંબંધ, ઘાતાંકીય સંબંધ","रैखिक संबंध, एकघाती संबंध"
રેખીય વસ્તી,रैखिक समष्टि
રેખીય સબસ્પેસ,रैखिक उपसमष्टि
રેખીય પરિવર્તન,रैखिक रूपांतरण
રેખીય રીગ્રેસન,रैखिक उपनति
રેખીય વિભેદક અંદાજ,रैखिक अनभिनत आकल
રેખીય વેગ,रैखिक वेग
રેખા અભિન્ન,रेखा समाकल
આંતરછેદની રેખા,प्रतिच्छेद-रेखा
રીગ્રેસનની રેખા,समाश्रयण-रेखा
અવકાશી વેક્ટર,स्थानगत सदिश
સ્થાનિક શ્રેષ્ઠ,स्थानीय इष्टतम
"લોકસ, લોકસ","बिन्दुपथ, रेखापथ"
લોગ લોગ લોગ,"लॉग, लठठा, संलेख"
"લઘુગણક, લઘુગણક","लघुगणकीय, लॉगेरिथ्मीय"
લઘુગણક ચોકસાઈ,लघुगणकीय यथार्थता
લઘુગણક ગણતરી,लॉगेरिथ्मीय परिकलन
"લઘુગણક વળાંક, લઘુગણક વળાંક","लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र"
લઘુગણક વ્યુત્પન્ન,लघुगणकीय अवकलज
લઘુગણક વિભેદક,लघुगणकीय अवकलन
"લઘુગણક કાર્ય, લઘુગણક કાર્ય","लॉगेरिथ्मीय फलन, लघुगणकीय फलन"
"લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ","लघुगणकीय माध्य, गुणोत्तर माध्य"
લઘુગણક સામાન્ય વિતરણ,लघुगणकीय प्रसामान्य बंटन
લઘુગણક સંબંધ,लघुगणकीय संबंध
લઘુગણક સ્કેલ,लघुगणकीय मापक्रम
"લઘુગણક શ્રેણી, લઘુગણક શ્રેણી","लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी"
"લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર","लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल"
"લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક","लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी"
"લઘુગણક, લઘુગણક","लॉगेरिथ्म, लघुगणक"
તર્કશાસ્ત્ર,तर्क
તાર્કિક રીતે સમકક્ષ,तर्कत: तुल्य
"ગ્રોથ કર્વ, પર્લ-રીડ કર્વ","वृद्धिघात वक्र, पर्ल-रीड वक्र"
"સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો","लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन"
"રેખાંશ, રેખાંશ","रेखांश, देशांतर"
"loop, loop, noose (no.), loop (ver.), praspanda","पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.), प्रस्पंद"
"ચૂંટણી પ્રચાર, લોટરી","प्रचयन, प्रचायिका, लॉटरी"
રેખાંકિત,अधोरेखा
ના જેટલું કે તેનાથી ઓછું,निम्न परिबंध
લો રીમેન-ઇન્ટિગ્રલ,निम्न रीमान-समाकल
ઓછી રકમ,निम्न योगफल
ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે,निम्न त्रिभुजीय आव्यूह
mclarin ફેલાય છે,मैक्लारिन प्रसार
"માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
જાદુઈ ચોરસ,मैजिक वर्ग
તેજસ્વી મર્યાદા,कांतिमान-सीमा
મેઇલિંગ પ્રશ્નાવલી,डाक प्रेषित प्रश्नावली
મેઇલ દ્વારા સર્વેક્ષણ,डाक द्वारा सर्वेक्षण
ઓવરહેડ મર્યાદા,उपरि परिबंध
લાંબી ચાપ,दीर्घ चाप
બંધાયેલ સમૂહ,उपरिबद्‌ध समुच्चय
બહુમૂલ્ય કાર્ય,बहुमान फलन
"નકશો, નકશો, નકશો","नक्शा, मानचित्र, प्रतिचित्र"
સેટમાં મેપિંગ,समुच्चय में प्रतिचित्रित करना
સેટનું મેપિંગ,समुच्चय का प्रतिचित्रण
સીમાંત સંભાવના,उपांत प्रायिकता
ગાણિતિક વિશ્લેષણ,गणितीय विश्लेषण
અંકગણિત તર્ક,गणितीय तर्क
ગાણિતિક કેન્દ્ર,गणितीय केंद्र
ગાણિતિક જટિલતા,गणितीय जटिलता
ગાણિતિક અર્થશાસ્ત્ર,गणितीय अर्थशास्त्र
ગાણિતિક અપેક્ષા,गणितीय प्रत्याशा
ગાણિતિક સ્વરૂપ,गणितीय रूप
"મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ","गणितीय संरूपण, गणितीय संरूप"
ગાણિતિક ઓળખ,गणितीय सर्वसमिका
"ગાણિતિક તર્ક, ગાણિતિક તર્ક","गणितीय तर्कशास्त्र, गणितीय तर्क"
ગાણિતિક મોડેલ,गणितीय निदर्श
ગાણિતિક ઉદ્દેશ,गणितीय आशय
મેટ્રિક્સ કર્ણકરણ,मैट्रिक्स विकर्णन
મેટ્રિક્સ વ્યસ્ત,आव्यूह-व्युत्क्रम
મેટ્રિક્સ વ્યુત્ક્રમ,आव्यूह-व्युत्क्रमण
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,आव्यूह पुनरावर्ती विधि
મેટ્રિક્સ પદ્ધતિ,मैट्रिक्स पद्‌धति
મેટ્રિક્સ ગુણાકાર,आव्यूह गुणन
સ્થિરાંકોનું મેટ્રિક્સ,अचरों का आव्यूह
પ્રભાવશાળી મેટ્રિક્સ,प्रभाविता आव्यूह
મેટ્રિક્સ ઓપરેટર,आव्यूह संकारक
મેટ્રિક્સ બહુપદી,आव्यूह बहुपद
મેટ્રિક્સ પ્રિન્ટીંગ,आव्यूह मुद्रण
મેટ્રિક્સ ઉત્પાદન,आव्यूह-गुणनफल
મહત્તમ,अधिकतमीकृत
"મહત્તમ, મહત્તમ, સર્વોચ્ચ","महत्तम, अधिकतम, उच्चतम"
મહત્તમ નિરપેક્ષ મૂલ્ય,अधिकतम निरपेक्ष मान
મહત્તમ F- ગુણોત્તર,महत्तम F-अनुपात
મહત્તમ સંભવિત,अधिकतम संभाविता
મહાલપિસ્તા,महाल्पिष्ठ
મહાન નિષ્કર્ષ,महाल्पिष्ठ निकष
કાર્યની મહત્તમ,फलन का अधिकतम
મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ,मैक्सवेल-बोल्ट्समान सांख्यिकी
સરેરાશ વિચલન,माध्य विचलन
વિચલન સ્ક્વેર મીન,विचलन वर्ग माध्य
ચોરસ સરેરાશ ભૂલ,वर्ग माध्य त्रुटि
"સરેરાશ, સરેરાશ મૂલ્ય","माध्यमान, औसत मान"
સરેરાશ પ્રમેય,माध्यमान प्रमेय
બબલી માપન,ककुदता माप
"મધ્ય, મધ્ય, મધ્ય, મધ્ય","मध्य, मध्यस्थ, माध्यिका, मीडियन"
મધ્ય કેન્દ્ર,माध्यिका केंद्र
મધ્ય વળાંક,मध्यककुदी वक्र
મેસોથેલિયોમા,मध्यककुदता
સંદેશ,संदेश
"કસ્ટમ, પદ્ધતિ","रीति, विधि"
કાઢી નાખવાની પદ્ધતિ,विलोपन विधि
વ્યુત્ક્રમ પદ્ધતિ,प्रतिलोमन-विधि
પુનરાવર્તન પદ્ધતિ,पुऩरावृत्ति विधि
ઓછામાં ઓછો ચોરસ,न्यूनतम वर्ग विधि
ટોર્ક પદ્ધતિ,आघूर्ण विधि
સમાન ત્રિકોણ પદ્ધતિ,समरूप त्रिभुज विधि
ઢાળ ઉતરવાની પદ્ધતિ,प्रवणतम अवरोहण विधि
સંકલન પદ્ધતિ,संकलन-विधि
અનિર્ધારિત ગુણાંક પદ્ધતિ,अनिर्घारित गुणांक विधि
અંતર વસ્તી,दूरीक समष्टि
મેટ્રિક સિસ્ટમ,मीटरी पद्‌धति
મેટ્રિક એકમ,मेट्रिक इकाई
સૂક્ષ્મ સિદ્ધાંત,सूक्ष्म सिद्‌धांत
મધ્ય,मध्य
મધ્ય,मध्यपद
કેન્દ્રીય બિંદુ,मध्य बिंदु
મધ્યબિંદુ સૂત્ર,मध्यबिंदु सूत्र
ન્યૂનતમ બહુપદી,अल्पिष्ठ बहुपद
લઘુત્તમ સિદ્ધાંત,अल्पमहिष्ठ सिद्‌धांत
"ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો","न्यूनतम, अल्पतम, निम्नतम"
નીચા બિંદુ,निम्निष्ठ बिंदु
ઓછામાં ઓછા બહુપદી,अल्पतम बहुपद
કાર્યનું ન્યૂનતમ,फलन का न्यूनतम
ટૂંકા ચાપ,लघु चाप
ટૂંકો પત્ર,लघु अक्षष
બાઉન્ડેડ સબસેટ,निम्न परिबद्‌ध उपसमुच्चय
"માઈનસ, દેવું","माइनस, ऋण"
બાદબાકીનું ચિહ્ન,ऋण चिह्न
મિશ્ર અપૂર્ણાંક,मिश्र भिन्न
વૈકલ્પિક ઉપકરણ,सविकल्प युक्ति
"મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ","बहुलक, मोड, विधि, रीति, प्रणाली, विधा"
"મોડ્યુલસ, મોડ્યુલસ","मापांक, मोड्यूलस"
જટિલ સંખ્યાનું મોડ્યુલસ,सम्मिश्र संख्या का मापांक
ક્ષણ,आघूर्ण
ટોર્ક કાર્ય,आघूर्णजनक फलन
બળની ક્ષણ,बल का आघूर्ण
આવર્તન-વિતરણ ક્ષણ,बारंबारता-बंटन का आघूर्ण
જડત્વની ક્ષણ,जड़त्व आघूर्ण
મોમેન્ટમ ક્ષણ,संवेग आघूर्ण
આવેગ,संवेग
એક પોસ્ટ,एकपद
એકલ સંકલન,एकैक समाकारी
"એકરૂપતા, મોનોમોર્ફિઝમ","एकरूपता, एकैक समाकारिता"
મોનોક્યુલર,एकदिष्ट
દિશાહીન ચડતો ક્રમ,एकदिष्ट वर्धमान अनुक्रम
સંપૂર્ણ,एकदिष्टतः
દિશાહીન રીતે અર્ધચંદ્રાકાર મેશ,एकदिष्टतः वर्धमान जाल
મોનોટિકલી વધતો ક્રમ,एकदिष्टतः वर्धमान अनुक्रम
અવિભાજ્ય કાર્ય,एकदिष्ट फलन
મોન્ટે-કાર્લો ગણતરી,मॉन्टे-कार्लो परिकलन
મોન્ટે-કાર્લો પદ્ધતિ,मॉन्टे-कार्लो विधि
મોરા (રમત),मोरा (खेल)
મૃત્યુના આંકડા,मृत्यु आंकड़े
મોટે ભાગે,प्रायिकतम
ગતિ,गति
મૂવિંગ મીન,गतिमान माध्य
M-વસ્તી,M-समष्टि
એમ-ટેસ્ટ ઓફ ઇન્ટિગ્રલ,समाकल का M-परीक्षण
બહુવિધ નિર્ણય-સમસ્યા,बहुगत निर्णय-समस्या
બહુપદી સામાન્ય વિતરણ,बहुविम प्रसामान्य बंटन
બહુપદી રેન્ડમ ચલ,बहुविम यादृच्छिक चर
મલ્ટિપ્લેક્સ પરિવહન સમસ્યા,बहुसूचक परिवहन समस्या
બહુપદી,बहुपद
બહુપદી વિતરણ,बहुपद बंटन
"બહુવિધ, બહુવિધ, બહુવિધ, ઘણા (વિ.), બહુવિધ, પ્રત્યાવર્તન (એન.)","गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)"
બહુવિધ પસંદગીની સમસ્યા,बहुविकल्पी समस्या
સંઘીય પ્રાંતો,बहुसंबद्‌धित प्रांत
બહુવિધ સહસંબંધ,बहु सहसंबंध
બહુવિધ આવર્તન કોષ્ટક,बहु-बारंबारता सारणी
બહુવિધ અભિન્ન,बहु समाकल
બહુવિધ એકીકરણ,बहु समाकलन
બહુવિધ રીગ્રેસન,बहु समाश्रयण
બહુવિધ રીગ્રેસન વિશ્લેષણ,बहुसमाश्रयण विश्लेषण
બહુવિધ રીગ્રેશન ગુણાંક,बहुसमाश्रयण गुणांक
બહુવિધ રીગ્રેસન સમીકરણ,बहुसमाश्रयण समीकरण
બહુમૂળ,बहु मूल
ગુણાકાર,गुणन
(નિર્ધારકનું) સ્તંભાકાર ગુણાકાર,(सारणिक का) स्तंभशः गुणन
(નિર્ધારકનું) રેખીય ગુણાકાર,(सारणिक का) पंक्तिशः गुणन
ગુણાકાર પરિબળ,गुणन कारक
ગુણાકાર કાર્ય,गुणनात्मक फलन
ગુણાત્મક જૂથ,गुणनात्मक समूह
ગુણાકાર વ્યસ્ત,गुणनात्मक प्रतिलोम
બહુમતી,बहुकता
બહુમતી,मूल-बहुकता
શૂન્યની ગુણાકાર,शून्यक की बहुकता
ગુણક,गुणक
"ગુણાકાર, ગુણાકાર","गुणा करना, संवर्धन"
બહુવિધ વિતરણ,बहुचर बंटन
બહુવિધ સામાન્ય વિતરણ,बहुचर प्रसामान्य बंटन
બહુવિધ વસ્તી,बहुचर समष्टि
"પરસ્પર, પરસ્પર","पारस्परिक, अन्योन्य"
નાબલા,नाब्ला
નાપીરીયા,नैपिरीय
"નેપિયર લઘુગણક, નેપિયર લઘુગણક","नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म"
"કુદરતી લઘુગણક, કુદરતી લઘુગણક","प्राकृतिक लघुगणक, प्राकृतिक लॉगेरिथ्म"
"ધન પૂર્ણાંક, ધન પૂર્ણાંક","धन पूर्णसंख्या, धन पूर्णांक"
નોટિકલ માઇલ,समुद्री मील
n-vim,n-विम
n-vim વેક્ટર-સ્પેસ,n-विम सदिश-समष्टि
જરૂરી અને પર્યાપ્ત પ્રતિબંધો,आवश्यक तथा पर्याप्त प्रतिबंध
જરૂરી પ્રતિબંધો,आवश्यक प्रतिबंध
પ્રતિબંધ,निषेध
"નકારાત્મક, નકારાત્મક, નકારાત્મક","ऋण, ऋणात्मक, नेगेटिव"
ક્રેડિટ વક્રતા,ऋण वक्रता
નકારાત્મક ચોક્કસ એકરૂપતા,ऋणात्मक निश्चित समघात
નકારાત્મક નિશ્ચિત મેટ્રિક્સ,ऋणात्मक निश्चित् आव्यूह
નકારાત્મક અર્ધનિશ્ચિત સજાતીય,ऋणात्मक अर्धनिश्चित समघात
"પડોશ, નિકટતા","प्रतिवेश, सामीप्य"
"મલ્ટિપલ સેમ્પલિંગ, ઇન્ક્લુઝિવ સેમ્પલિંગ","बहुक्रम प्रतिचयन, समावेशी प्रतिचयन"
ચોખ્ખો જન્મ દર,नेट जनन दर
ન્યૂટેની મિકેનિક્સ,न्यूटनी यांत्रिकी
ન્યુટનનું વિભાજિત તફાવત સૂત્ર,न्यूटन का विभाजित अंतर सूत्र
ન્યુટનના ગતિના નિયમો,न्यूटन के गति-नियम
નામ સોંપણી,नेमेन नियतन
નેઇમન-પિયર્સન-સિદ્ધાંત,नेमेन-पियर्सन-सिद्‌धांत
શૂન્ય સંભવિત તત્વ,शून्यंभावी अवयव
શૂન્ય સંભવિત મેટ્રિક્સ,शून्यंभावी आव्यूह
"નોડ, નોડ, પર્ણ, નિબ, ફિલ્ટર","नोड, आसंधि, पात, निर्नति, निस्पंद"
એન-અબેલી જૂથ,अन-आबेली ग्रुप
રિલેટિવિસ્ટિક કન્વર્જન્સ,सापेक्षष अभिसरण
ગુણાતીત,अबीजीय
અશુદ્ધ,अनपभ्रष्ट
અનકરપ્ટેડ બેઝિસ કોન્સ્ટન્ટ સોલ્યુશન,अनपभ्रष्ट आधारी सुसंगत हल
અઘાન,अघन
ગાઢ એકંદર,अघन समुच्चय
પોઈન્ટની અગણિત અનંતતા,बिंदुओं का अगणनीय अनंत
અસંખ્ય સમૂહ,अगणनीय समुच्चय
અજોડ,अनवकलनीय
બિન-સબસેટ,अरिक्त उपसमुच्चय
યુક્લિડિયન ભૂમિતિ,अयूक्लिडी ज्यामिति
"અપ્રમાણસર, અપ્રમાણસર","असमांगी, असमघात"
બિન છેદાય છે,अप्रतिच्छेदी
બિન-રેખીય બીજગણિત સમીકરણો,अरैखिक बीजीय समीकरण
બિન-રેખીય વિભેદક સમીકરણ,अरैखिक अवकल समीकरण
બિન-રેખીય સમીકરણ,अरैखिक समीकरण
બિન-રેખીય પ્રોગ્રામિંગ,अरैखिक प्रोग्रामन
બિન-રેખીય રીગ્રેસન,अरैखिक समाश्रयण
બિન-રેખીય સંબંધ,अरैखिक संबंध
બિન ઋણ પૂર્ણાંક બિન નકારાત્મક પૂર્ણાંક,"ऋणेतर पूर्णसंख्या, ऋणेतर पूर्णांक"
બિન-નેગેટિવ ચલ,ऋणेतर चर
બિન-પેરામેટ્રિક પરીક્ષણ,अप्राचलिक परीक्षण
બિન-સંભવિત અભિગમ,प्रायिकतेतर दृष्टिकोण
વ્યસ્ત મેટ્રિક્સ,व्युत्क्रमणीय आव्यूह
અસમપ્રમાણ મેટ્રિક્સ,असममित आव्यूह
નજીવા,अतुच्छ
બિન-શૂન્ય નિર્ણાયક,शून्येतर सारणिक
ખાલી,अरिक्त
બિન-સબસેટ,अरिक्त उपसमुच्चय
બિન-શૂન્ય નિર્ણાયક,शून्येतर सारणिक
અથવા પૂરક દરવાજા,अथवा पूरक द्वार
"સામાન્ય, કુદરતી, પ્રમાણભૂત, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય","प्रसामान्य, प्राकृतिक, मानक, सामान्य, साधारण, अभिलंब, नॉर्मल"
સામાન્ય પ્રવેગક,अभिलंब त्वरण
સામાન્ય કોણ,अभिलंब कोण
સામાન્ય વળાંક,प्रसामान्य वक्र
સામાન્ય ઘનતા કાર્ય,प्रसामान्य घनत्व फलन
સામાન્ય વિતરણ,प्रसामान्य बंटन
સામાન્ય વિતરણ કાર્ય,प्रसामन्य बंटन फलन
મેટ્રિક્સનું સામાન્ય સ્વરૂપ,आव्यूह का प्रसामान्य रूप
સામાન્ય આવર્તન,प्रसामान्य बारंबारता
સામાન્યકૃત વળાંક,प्रसामान्यीकृत वक्र
સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર,प्रसामान्यीकृत चलबिंदु संख्या
નોર્મલાઇઝર,प्रसामान्यक
સામાન્ય મેટ્રિક્સ,प्रसामान्य आव्यूह
સામાન્ય સંભાવના વળાંક,प्रसामान्य प्रायिकता वक्र
સામાન્ય સંભાવના વિતરણ,प्रसामान्य प्रायिकता बंटन
"સામાન્ય પેટાજૂથ, ચોક્કસ પેટાજૂથ","प्रसामान्य उपसमूह, विशिष्ट उपसमूह"
પ્રમાણિત રેખીય જગ્યા,मानकित रैखिक समष्टि
વેક્ટર ધોરણ,सदिश मानक
"ગેટ નહીં, ગેટ નહીં","NOT गेट, न गेट"
નિશાચર ગાઢ એકંદર,नकुत्रापि सघन समुच्चय
નલ પૂર્વધારણા,निराकरणीय परिकल्पना
શૂન્ય મેટ્રિક્સ,शून्य आव्यूह
ખાલી સેટ,रिक्त समुच्चय
શૂન્ય વેક્ટર,शून्य सदिश
સંખ્યા,संख्या
સંખ્યા અક્ષ,संख्या अक्ष
સંખ્યા પદ્ધતિ,संख्या पद्‌धति
"સંખ્યાત્મક (વિ.), સંખ્યાત્મક (વિ.)","संख्यांक (सं.), संख्यात्मक (वि.)"
"નંબર માટે, નંબર માટે","संख्यान, संख्या देना"
ભાગ,अंश
સંખ્યાત્મક ગુણાંક,संख्यात्मक गुणांक
સંખ્યાત્મક ગણતરી,संख्यात्मक अभिकलन
સંખ્યાત્મક તફાવત,संख्यात्मक अवकलन
સંખ્યાત્મક પદ્ધતિ,संख्यात्मक विधि
"n-વેક્ટર, n-વેક્ટર","n-सदिश, n-वेक्टर"
n-વેક્ટર જગ્યા,n-सदिश समष्टि
"પદાર્થ, શરીર, પદાર્થ","वस्तु, पिडं, बिबं"
ઉદ્દેશ્ય કાર્ય,उद्‌देश्य फलन
"ત્રાંસુ, ત્રાંસુ","तिर्यक, तिरछा"
ત્રાંસી એસિમ્પ્ટોટ,तिर्यक अनंतस्पर्शी
ત્રાંસી અક્ષ,तिर्यक अक्ष
"ક્રોસ સેક્શન, ક્રોસ સેક્શન","तिर्यक परिच्छेद, तिरछी काट"
અવલોકન,प्रेक्षण
