Punjabi,Bengali
ਕਾਲਪਨਿਕ ਗੁਣਾਂਕ,ধারণাগত সহগ
ਮੰਨੇ ਗਏ ਕੋਆਰਡੀਨੇਟਸ,অনুমান স্থানাঙ্ক
ਅਨੁਮਾਨਿਤ ਸਥਿਤੀ,অনুমানকৃত অবস্থান
ਲਾਂਘਾ ਮੰਨਿਆ,অনুমান ছেদ
ਕਾਲਪਨਿਕ ਲਾਈਨ,কাল্পনিক লাইন
ਅਜੀਬ ਸੰਖਿਆ,বিজোড় সংখ্যা
ਕਾਲਪਨਿਕ ਬਿੰਦੂ,অনুমানমূলক বিন্দু
ਮੂਲ ਮੰਨਿਆ,অনুমান মূল
ਮੰਨਿਆ ਰੋਟੇਸ਼ਨ,অনুমান ঘূর্ণন
ਮਨੋਨੀਤ ਇਕਾਈਆਂ,মনোনীত ইউনিট
"ਏਮਬੈਡਿੰਗ, ਏਮਬੈਡਿੰਗ","এমবেডিং, এমবেডিং"
ਰੁਕਾਵਟ ਮੈਟ੍ਰਿਕਸ,প্রতিবন্ধকতা ম্যাট্রিক্স
ਅਸਪਸ਼ਟ,অস্পষ্ট
ਅਸਪਸ਼ਟ ਫੰਕਸ਼ਨ,অস্পষ্ট ফাংশন
ਫਜ਼ੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ,অস্পষ্ট একীকরণ সূত্র
ਅਸਧਾਰਨ,অস্বাভাবিক
"ਅਜੀਬ, ਅਣਉਚਿਤ","অদ্ভুত, অনুপযুক্ত"
ਗਲਤ ਵੰਡ,অনুপযুক্ত বিভাজন
ਅਨੰਤ ਦੋਹਰਾ ਅਟੁੱਟ,অসীম দ্বৈত অবিচ্ছেদ্য
ਅਜੀਬ ਕਾਰਕ,অদ্ভুত ফ্যাক্টর
ਅਜੀਬ ਅੰਸ਼,বিজোড় ভগ্নাংশ
ਗੈਰਵਾਜਬ ਸਭ ਤੋਂ ਵੱਧ,অযৌক্তিক সর্বোচ্চ
ਗੈਰਵਾਜਬ ਸਭ ਤੋਂ ਘੱਟ,অযৌক্তিক সর্বনিম্ন
ਮਿਸ਼ਰਿਤ ਰੋਟੇਸ਼ਨ,যৌগিক ঘূর্ণন
ਸੁਧਾਰ ਮੈਟ੍ਰਿਕਸ,সংশোধন ম্যাট্রিক্স
ਭਾਵਨਾ,আবেগ
ਆਵੇਗਸ਼ੀਲ ਸ਼ਕਤੀ,আবেগপ্রবণ শক্তি
ਆਵੇਗਸ਼ੀਲ ਦਬਾਅ,আবেগপ্রবণ চাপ
ਆਵੇਗਸ਼ੀਲ ਤਣਾਅ,আবেগপ্রবণ চাপ
ਆਵੇਗਸ਼ੀਲ ਰੈਂਚ,আবেগপ্রবণ রেঞ্চ
ਚਾਰਜ ਕੀਤੀ ਲਾਗਤ,চার্জ করা খরচ
ਅਯੋਗਤਾ,অপর্যাপ্ততা
ਘਟਨਾ ਦੀ ਲਹਿਰ,ঘটনার তরঙ্গ
ਵੈਕਟਰ ਗਰੇਡੀਐਂਟ,ভেক্টর গ্রেডিয়েন্ট
ਕਲਾਸ ਦਾ ਤਾਪਮਾਨ,শ্রেণীর তাপমাত্রা
"ਅਤੀ, ਨਤੀ","আতি, নটি"
"ਝੁਕਿਆ ਹੋਇਆ, ਝੁਕਿਆ ਹੋਇਆ, ਝੁਕਿਆ ਹੋਇਆ","inclined, inclined, bent"
ਝੁਕੇ ਜਹਾਜ਼,আনত তল
"ਅਧੀਨ, ਸ਼ਾਮਿਲ ਹੈ","অধীনে, অন্তর্ভুক্ত"
"ਸ਼ਾਮਲ ਕਰੋ, ਸ਼ਾਮਲ ਕਰੋ, ਸ਼ਾਮਲ ਕਰੋ, ਸ਼ਾਮਲ ਕਰੋ, ਸ਼ਾਮਲ ਕਰੋ","অন্তর্ভুক্ত, অন্তর্ভুক্ত, অন্তর্ভুক্ত, অন্তর্ভুক্ত, অন্তর্ভুক্ত"
ਅਧੂਰਾ ਗਾਮਾ ਫੰਕਸ਼ਨ,অসম্পূর্ণ গামা ফাংশন
ਅਸੰਗਤਤਾ,অসঙ্গতি
"ਅਸੰਗਤ, ਵਿਰੋਧੀ","অসঙ্গতিপূর্ণ, বিরোধী"
ਅਸੰਗਤ ਨਮੂਨੇ,অসামঞ্জস্যপূর্ণ নমুনা
ਅਸੰਗਤ ਸਰੀਰ,অসামঞ্জস্যপূর্ণ শরীর
"ਅਸ਼ੁੱਧ, ਗਲਤ","অপবিত্র, ভুল"
ਗਲਤ ਫੈਸਲਾ,ভুল সিদ্ধান্ত
ਵਾਧਾ,বৃদ্ধি
ਵਧਦੀ ਫੰਕਸ਼ਨ,ক্রমবর্ধমান ফাংশন
ਵਾਧਾ,বৃদ্ধি
ਅਨਿਸ਼ਚਿਤ,অনিশ্চিত
ਅਨਿਸ਼ਚਿਤ ਰੂਪ,অনির্ধারিত ফর্ম
ਅਨਿਸ਼ਚਿਤ ਅਟੁੱਟ,অনির্দিষ্ট অবিচ্ছেদ্য
ਅਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,অনির্দিষ্ট ম্যাট্রিক্স
ਅਣਮਿੱਥੇ ਸਮੇਂ ਲਈ ਬਾਈਮੈਟਲਿਕ ਸਮਰੂਪਤਾ,অনির্দিষ্ট দ্বিধাতুর একজাতীয়তা
ਆਜ਼ਾਦੀ,স্বাধীনতা
ਸੁਤੰਤਰ ਘਟਨਾ,স্বাধীন ঘটনা
ਸੁਤੰਤਰ ਫੰਕਸ਼ਨ,স্বাধীন ফাংশন
ਸੁਤੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,স্বাধীন এলোমেলো পরিবর্তনশীল
ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ,স্বাধীন চলক
ਆਜ਼ਾਦ ਚਿੰਤਕ,মুক্ত চিন্তাবিদ
ਅਨਿਸ਼ਚਿਤਤਾ,অনিশ্চয়তা
"ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, ਬੇਅੰਤ","অনির্ধারিত, অনির্ধারিত, অনিশ্চিত, অসীম"
ਅਨਿਸ਼ਚਿਤ ਸਮੀਕਰਨ,অনির্ধারিত সমীকরণ
"ਅਨਿਸ਼ਚਿਤ ਰੂਪ, ਅਨਿਸ਼ਚਿਤ ਰੂਪ","undetermined form, undetermined form"
"ਘਾਤਕ, ਪੁਆਇੰਟਰ, ਸੂਚਕਾਂਕ, ਨਿਰਦੇਸ਼ਕ, ਪੁਆਇੰਟਰ (v.)","সূচক, নির্দেশক, সূচক, পরিচালক, নির্দেশক (v.)"
ਸੈੱਟ ਦੁਆਰਾ ਸੂਚਿਤ ਕੀਤਾ,সেট দ্বারা অবহিত
ਸੂਚਿਤ ਪਰਿਵਾਰ,অবহিত পরিবার
ਸੂਚਕਾਂਕ,সূচক
ਸਬਗਰੁੱਪ ਇੰਡੈਕਸ,উপগোষ্ঠী সূচক
ਪੁਆਇੰਟਰ ਸੈੱਟ,পয়েন্টার সেট
ਚਿੰਨ੍ਹ,প্রতীক
ਘਾਤਕ ਸਮੀਕਰਨ,সূচকীয় সমীকরণ
ਉਦਾਸੀਨਤਾ ਵਕਰ,উদাসীনতা বক্ররেখা
ਅਸਿੱਧੇ ਭਿੰਨਤਾ,পরোক্ষ পার্থক্য
ਅਸਿੱਧੇ ਸਬੂਤ,পরোক্ষ প্রমাণ
ਪ੍ਰਧਾਨ,প্রধান
"ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ","আগমন, আনয়ন, আবেশ"
ਪ੍ਰੇਰਕ,প্রবর্তক
ਪ੍ਰੇਰਕ ਚਿੱਤਰਕਾਰੀ,প্রবর্তক চিত্র
ਪ੍ਰੇਰਕ ਪਰਿਭਾਸ਼ਾ,প্রবর্তক সংজ্ঞা
ਪ੍ਰੇਰਕ ਅਨੁਮਾਨ,প্রবর্তক অনুমান
"ਅਸਮਾਨਤਾ, ਅਸਮਾਨਤਾ","অসমতা, অসমতা"
ਅਸਮਾਨਤਾ ਪਾਬੰਦੀ,অসমতা সীমাবদ্ধতা
ਅਸਮਾਨਤਾ,অসমতা
ਜੜਤਾ,জড়তা
ਜੜਤਾ ਫੋਰਸ,জড়তা বল
inertial,জড়
ਅਢੁੱਕਵਾਂ ਅੰਤਰ,অযৌক্তিক পার্থক্য
ਪਰਿਵਰਤਨ ਬਿੰਦੂ,রূপান্তর বিন্দু
"ਸਭ ਤੋਂ ਨੀਵਾਂ, ਸਭ ਤੋਂ ਵੱਡੀ ਨੀਵੀਂ ਸੀਮਾ","সর্বনিম্ন, সর্বশ্রেষ্ঠ নিম্ন সীমা"
"ਬੇਅੰਤ, ਬੇਅੰਤ","অসীম, অসীম"
ਬੇਅੰਤ,অসীম
ਅਨੰਤ ਵੈਕਟਰ ਸਪੇਸ,অসীম ভেক্টর স্থান
ਬੇਅੰਤ ਖੇਡ,অসীম খেলা
ਅਨੰਤ ਸਮੂਹ,অসীম দল
ਅਨੰਤ ਅਟੁੱਟ,অসীম অবিচ্ছেদ্য
ਬੇਅੰਤ ਆਬਾਦੀ,অসীম জনসংখ্যা
ਬੇਅੰਤ ਲੜੀ,অসীম সিরিজ
ਬੇਅੰਤ ਸੈੱਟ,অসীম সেট
"ਅਨੰਤ ਸੂਖਮ, ਬੇਅੰਤ","infinite subtle, infinitesimal"
ਤੱਤ ਤੱਤ,মৌলিক উপাদান
ਬੇਅੰਤ ਆਬਾਦੀ,অসীম জনসংখ্যা
"ਅਨੰਤਤਾ, ਅਨੰਤਤਾਵਾਂ","অসীম, অসীম"
"ਬੇਅੰਤ, ਬੇਅੰਤ","অসীম, অসীম"
ਮਹਿੰਗਾਈ ਕਾਰਕ,মুদ্রাস্ফীতি ফ্যাক্টর
ਵੇਰੀਏਬਲ ਟੈਂਜੈਂਟ,পরিবর্তনশীল স্পর্শক
ਉਲਟਾ ਫੋਕਸ,বিপরীত ফোকাস
ਕੋਰਸ ਦੀ ਤਬਦੀਲੀ,অবশ্যই পরিবর্তন
ਫੰਕਸ਼ਨ ਦਾ ਡੈਰੀਵੇਟਿਵ,ফাংশনের ডেরিভেটিভ
ਸਿਗਮਾ ਮੈਟ੍ਰਿਕਸ,সিগমা ম্যাট্রিক্স
ਸੂਚਨਾ ਸਰੋਤ,তথ্য সম্পদ
ਜਾਣਕਾਰੀ ਵਿਗਿਆਨ,তথ্য বিজ্ঞান
"ਵੱਖਰਾ, ਅਸਪਸ਼ਟ","disparate, disproportionate"
ਗੈਰ-ਸਰੂਪ ਸਮੀਕਰਨ,অ-সমজাতীয় সমীকরণ
ਗੈਰ-ਦੁਖਦਾਈ ਸਰੀਰ,অ আঘাতমূলক শরীর
"ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ","প্রাথমিক, প্রাথমিক, প্রাথমিক"
"ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ, ਸ਼ੁਰੂਆਤੀ ਪਾਬੰਦੀ","প্রাথমিক অবস্থা, প্রাথমিক সীমাবদ্ধতা"
ਸ਼ੁਰੂਆਤੀ ਲਾਈਨ,শুরুর রেখা
ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ,প্রারম্ভিক বিন্দু
ਸ਼ੁਰੂਆਤੀ ਹੱਲ,প্রাথমিক সমাধান
ਸ਼ੁਰੂਆਤੀ ਗਤੀ,প্রাথমিক বেগ
ਸਿੰਗਲ ਨਕਸ਼ਾ,একক মানচিত্র
ਸਿੰਗਲ ਮੈਪਿੰਗ,একক ম্যাপিং
ਅੰਤਰ ਗੁਣਾ,ডিফারেনশিয়াল গুণন
ਅੰਦਰੂਨੀ ਬਿੰਦੂ,অভ্যন্তরীণ পয়েন্ট
ਅੰਦਰੂਨੀ ਉਤਪਾਦ,অভ্যন্তরীণ পণ্য
"ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)","ইনপুট (n.), ইনপুট (v.)"
ਇਨਪੁਟ ਡਾਟਾ,তথ্য অন্তর্ভুক্তী
ਨਿਵੇਸ਼ ਗੇਟਵੇ,বিনিয়োগ গেটওয়ে
ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ,বিনিয়োগ আউটপুট বিশ্লেষণ
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ,ইনপুট আউটপুট নিয়ন্ত্রণ সিস্টেম
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ,ইনপুট আউটপুট সিস্টেম
ਨਿਵੇਸ਼ ਦੀ ਮਾਤਰਾ,বিনিয়োগের পরিমাণ
"ਨਿਵੇਸ਼ ਰਜਿਸਟਰ, ਨਿਵੇਸ਼ ਰਜਿਸਟਰ","ইনভেস্টমেন্ট রেজিস্টার, ইনভেস্টমেন্ট রেজিস্টার"
ਇੰਪੁੱਟ ਟਰਮੀਨਲ,ইনপুট টার্মিনাল
"ਅੰਦਰ, ਹੇਠਾਂ","ভিতরে, নীচে"
ਪਲ,মুহূর্ত
"ਤਤਕਾਲ, ਤਤਕਾਲ","তাৎক্ষণিক, তাৎক্ষণিক"
ਤਤਕਾਲ ਪ੍ਰਵੇਗ,তাত্ক্ষণিক ত্বরণ
ਤੁਰੰਤ ਰੋਟੇਸ਼ਨ,তাত্ক্ষণিক ঘূর্ণন
ਤੁਰੰਤ ਕੇਂਦਰ,তাত্ক্ষণিক কেন্দ্র
ਤਤਕਾਲ ਗਤੀ,ক্ষণিক বেগ
ਤੁਰੰਤ ਵਾਲੀਅਮ,তাত্ক্ষণিক ভলিউম
"ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ","পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,পূর্ণসংখ্যা লিনিয়ার প্রোগ্রামিং
ਅਖੰਡਤਾ,অখণ্ডতা
ਏਕੀਕ੍ਰਿਤ,সংহত
ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,ইন্টিগ্রেবল ডিফারেনশিয়াল সমীকরণ
ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ,সংহত সমীকরণ
ਅਟੁੱਟ ਫੰਕਸ਼ਨ,অবিচ্ছেদ্য ফাংশন
"ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ","integral, integer"
ਇੰਟੈਗਰਲ ਕੈਲਕੂਲਸ ਇੰਟੀਗ੍ਰੇਲ ਕੈਲਕੂਲਸ,ইন্টিগ্রাল ক্যালকুলাস ইন্টিগ্রাল ক্যালকুলাস
ਅਟੁੱਟ ਵਕਰ,অবিচ্ছেদ্য বক্ররেখা
ਪੂਰਨ ਅੰਕ ਡੋਮੇਨ,পূর্ণসংখ্যা ডোমেইন
ਅਟੁੱਟ ਸਮੀਕਰਨ,অবিচ্ছেদ্য সমীকরণ
"ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ","পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ,প্রথম ধরনের অবিচ্ছেদ্য
ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ,অবিচ্ছেদ্য প্রতিনিধিত্ব
ਅਟੁੱਟ ਚਿੰਨ੍ਹ,অবিচ্ছেদ্য চিহ্ন
ਏਕੀਕ੍ਰਿਤ,সংহত করা
ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ,সমন্বিত শোষণ সহগ
ਏਕੀਕਰਣ ਕਾਰਕ,ইন্টিগ্রেশন ফ্যাক্টর
ਏਕੀਕਰਣ,মিশ্রণ
ਅੰਤਰ ਦੁਆਰਾ ਏਕੀਕਰਣ,ডিফারেনশিয়াল দ্বারা একীকরণ
ਖੰਡ ਏਕੀਕਰਣ,সেগমেন্টাল ইন্টিগ্রেশন
ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,যৌক্তিকতা দ্বারা একীকরণ
ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ,প্রতিস্থাপন দ্বারা একীকরণ
ਪ੍ਰਗਤੀਸ਼ੀਲ ਸਮਾਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,প্রগতিশীল সমতা দ্বারা ইন্টিগ্রেশন
ਲੜੀਵਾਰ ਏਕੀਕਰਣ,অনুক্রমিক একীকরণ
ਵੈਕਟਰ ਏਕੀਕਰਣ,ভেক্টর ইন্টিগ্রেশন
ਬੰਦ ਪੰਨੇ &#39;ਤੇ ਏਕੀਕਰਣ,বন্ধ পৃষ্ঠায় ইন্টিগ্রেশন
ਏਕੀਕਰਣ,ইন্টিগ্রেটর
ਅਟੁੱਟ ਅੰਗ,অবিচ্ছেদ্য উপাদান
ਅਟੁੱਟ-ਅੰਤਰਕ ਸਮੀਕਰਨ,অখণ্ড-পার্থক্য সমীকরণ
"ਰੁਕਾਵਟ, ਰੁਕਾਵਟ",আটক
ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ,পরিবর্তনমূলক অপারেশন
ਪਰਿਵਰਤਨਯੋਗ,বিনিময়যোগ্য
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ,পারস্পরিক সম্পর্ক
ਸਬੰਧ ਗੁਣਾਂਕ,পারস্পরিক সম্পর্ক সহগ
"ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ","পরস্পর নির্ভরতা, পরস্পর নির্ভরতা"
ਪਰਸਪਰ ਨਿਰਭਰ,পরস্পর নির্ভরশীল
ਦਿਲਚਸਪੀ,স্বার্থ
ਇੰਟਰਫੇਸ ਸਫ਼ਾ,ইন্টারফেস পৃষ্ঠা
ਇੰਟਰਫੇਸ ਕੋਣ,ইন্টারফেস কোণ
ਅਟੁੱਟ,অবিচ্ছেদ্য
ਏਕੀਕ੍ਰਿਤ,সমন্বিত
"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (adj.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (v.)","অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (বিশেষণ), অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (v.)"
ਅੰਦਰੂਨੀ ਕੋਣ,অভ্যন্তরীণ কোণ
ਅੰਦਰੂਨੀ ਜ਼ੋਨ,অভ্যন্তরীণ অঞ্চল
ਅੰਤਰ-ਸੂਬਾ,আন্তঃপ্রদেশ
ਅੰਦਰੂਨੀ ਹਿੱਸੇ,অভ্যন্তরীণ উপাদান
ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ,সেটের অভ্যন্তর
ਅੰਦਰੂਨੀ ਕੋਣ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,অভ্যন্তর কোণ সম্মুখীন
ਅੰਦਰ,ভিতরে
ਅੰਦਰੂਨੀ ਬਿੰਦੂ,অভ্যন্তরীণ পয়েন্ট
"ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ","মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম"
ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ,মধ্যবর্তী বিন্দু
ਵਿਚਕਾਰਲੇ ਮੁੱਲ ਦਾ ਸਿਧਾਂਤ,মধ্যবর্তী মান উপপাদ্য
ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ,অভ্যন্তরীণ দ্বিখণ্ডক
ਇੰਟਰਪੋਲੇਸ਼ਨ,ইন্টারপোলেশন
ਸੰਮਿਲਨ ਫਾਰਮੂਲਾ,সন্নিবেশ সূত্র
ਨੂੰ ਕੱਟਣਾ,ছেদ করা
ਇੰਟਰਸੈਕਟਿੰਗ ਕਰਵ,ছেদকারী বক্ররেখা
ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ,ছেদকারী লাইন
"ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ","ছেদ, ছেদ, ছেদ"
ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ,ছেদ বক্ররেখা
ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ,বক্ররেখার ছেদ
ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ,সেটের ছেদ
"ਪਾੜਾ, ਪਾੜਾ","ফাঁক, ফাঁক"
ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,ব্যবধান অনুমান
ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,ব্যবধান অনুমান
ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ,ব্যবধান মধ্য বিন্দু
"ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ, ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ","আন্তঃবিভাগীয় প্রভাব, আন্তঃবিভাগীয় প্রভাব"
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
ਚੁੱਪ,নিস্তব্ধতা
ਯਕੀਨਨ,নিশ্চিত
ਸਥਿਰ ਸਿਸਟਮ,স্থির ব্যবস্থা
ਮੇਜ਼,টেবিল
ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ,টেবিল অ্যাসাইনমেন্ট
ਟੇਬਲ ਕੰਟਰੋਲ,টেবিল নিয়ন্ত্রণ
ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ,টেবিল নিয়ন্ত্রণ মডেল
ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ,টেবিল নিয়ন্ত্রণ ব্যবস্থা
ਟੇਬਲ ਚੱਕਰ,টেবিল চক্র
ਟੇਬਲ ਰੱਖਣ ਦੀ ਲਾਗਤ,টেবিল রাখা খরচ
ਸਾਰਣੀ ਬਿੰਦੂ,টেবিল পয়েন্ট
ਸਾਰਣੀ ਨੀਤੀ,টেবিল নীতি
ਟੇਬਲ ਸਥਿਤੀ,টেবিল অবস্থান
"ਉਲਟ, ਉਲਟ, ਉਲਟ","বিপরীত, বিপরীত, বিপরীত"
ਉਲਟ ਸਬੰਧ,বিপরীত পারস্পরিক সম্পর্ক
ਉਲਟ ਫੰਕਸ਼ਨ,বিপরীত ফাংশন
ਹਾਈਪਰਬੋਲਿਕ ਫੰਕਸ਼ਨ ਪ੍ਰਤੀ ਫੋਮ,ফেনা প্রতি হাইপারবোলিক ফাংশন
ਉਲਟ ਅਨੁਪਾਤਕ,ব্যস্তানুপাতিক
ਉਲਟ ਨਕਸ਼ਾ,বিপরীত মানচিত্র
ਪਰਸਪਰ ਸੰਖਿਆ,পারস্পরিক সংখ্যা
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,বিপরীত ম্যাট্রিক্স
ਉਲਟ ਕ੍ਰਮਵਾਰ,বিপরীত ক্রমাগত
ਉਲਟ ਅਨੁਪਾਤ,বিপরীত অনুপাত
ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ,বিপরীত ত্রিকোণমিতিক ফাংশন
ਉਲਟ ਫਾਰਮੂਲਾ,বিপরীত সূত্র
ਕ੍ਰਮ ਦੀ ਕਾਪੀ,অনুক্রমের অনুলিপি
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,বিপরীত ম্যাট্রিক্স
ਉਲਟ ਪਰਿਵਰਤਨ,বিপরীত রূপান্তর
ਤਰਕਹੀਣ,অযৌক্তিক
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,অযৌক্তিক সমীকরণ
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,অযৌক্তিক অভিব্যক্তি
ਅਸਪਸ਼ਟ ਸੰਖਿਆ,অমূলদ সংখ্যা
ਤਰਕਹੀਣ ਜੜ੍ਹ,অযৌক্তিক মূল
"ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ","irrevocable, irreducible, unequaled"
ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ,ঘূর্ণনশীল ভেক্টর
ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ ਫੰਕਸ਼ਨ,ঘূর্ণনশীল ভেক্টর ফাংশন
ਰੋਟੇਸ਼ਨਲ ਵੇਗ,ঘূর্ণন বেগ
isometric (v.) ਸੱਜੀ ਲਾਈਨ (v.),আইসোমেট্রিক (v.) ডান লাইন (v.)
ਸਮਕਾਲੀਤਾ,সমন্বয়বাদ
ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ,বিচ্ছিন্ন অপরিহার্য অদ্ভুততা
ਅਲੱਗ ਬਿੰਦੂ,বিচ্ছিন্ন বিন্দু
"isometric, tritezole, ਘਣ, isometric","আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক"
ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ,সমদ্বিবাহু কনফিগারেশন
ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ,পুনরাবৃত্তিমূলক অবিচ্ছেদ্য
ਦੁਹਰਾਓ ਸੰਮਿਲਨ,পুনরাবৃত্তিমূলক সন্নিবেশ
ਦੁਹਰਾਓ,পুনরাবৃত্তি
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,পুনরাবৃত্তি সূত্র
ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ,পুনরাবৃত্ত একীকরণ সূত্র
ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ,পুনরাবৃত্ত পদ্ধতি
ਆਵਰਤੀ ਢੰਗ,পুনরাবৃত্ত পদ্ধতি
ਜੈਕੋਬੀਅਨ,জ্যাকোবিয়ান
ਜੈਕੋਬੀ ਸਰਨਿਕ,জ্যাকবি সারনিক
ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ,জ্যাকোবি ম্যাট্রিক্স
ਸੈੱਟ ਦਾ ਸੁਮੇਲ,সেটের সংমিশ্রণ
ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.),"যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)"
ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ,যৌথ ঘনত্ব ফাংশন
ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,সম্মিলিত ফ্রিকোয়েন্সি ফাংশন
ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ,যৌথ নির্ভরশীল পরিবর্তনশীল
ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ,যৌথ সম্ভাবনা
ਸੰਮਿਲਨ,সন্নিবেশ
"ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ","কোদাল, লাফ, প্লুটি"
ਪਲੂਟੀ ਬੰਦ,প্লুটি বিচ্ছিন্নতা
"ਨਿਆਂ, ਨਿਆਂ","ন্যায়পরায়ণতা, ন্যায্যতা"
ਜਾਇਜ਼ ਠਹਿਰਾਓ,ন্যায্যতা
