Odiya,Gujarati
ଚିପି ବ୍ୟାଣ୍ଡ |,સ્ક્વિઝ બેન્ડ
କବ୍ ଖଲ୍ |,બચ્ચા ખલ્લ
kip riley,કિપ રિલે
କିର୍କଫ୍ ଫର୍ମୁଲା |,કિરખોફ સૂત્ર
କିର୍କୋଫ୍-ପ୍ଲାନ୍କ ନିୟମ |,કિરખોફ-પ્લાન્ક નિયમ
କିର୍କଫ୍ ସମୀକରଣ |,કિરખોફ સમીકરણ
କିର୍କଫଙ୍କ ପ୍ରଥମ ନିୟମ |,કિર્ખોફનો પ્રથમ કાયદો
କିର୍କୋଫଙ୍କ ଦ୍ୱିତୀୟ ନିୟମ |,કિરખોફનો બીજો કાયદો
kirkendaal ପ୍ରଭାବ,કિર્કેન્ડલ અસર
କିଲୋହମ୍ |,kiloohm
କିଭି ପରମାଣୁ ପ୍ରତିକ୍ରିୟା,કિવી પરમાણુ રિએક્ટર
ରେଖା ପାରାଡୋକ୍ସ |,રેખા વિરોધાભાસ
କ୍ଲାଇନ୍-ଗର୍ଡନ୍ ସମୀକରଣ |,ક્લાઈન-ગોર્ડન સમીકરણ
କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,ક્લીસ્ટ્રોન
କ୍ଲାଇଷ୍ଟ୍ରନ୍ ଓସିଲେଟର |,ક્લીસ્ટ્રોન ઓસિલેટર
କ୍ଲାଇଷ୍ଟ୍ରନ୍ ପୁନରାବୃତ୍ତି |,ક્લીસ્ટ્રોન રીપીટર
ତୀକ୍ଷ୍ଣ ଧାର,તીક્ષ્ણ ધાર
ତୀକ୍ଷ୍ଣ ଧାର ସ୍ଫଟିକ୍ ସ୍ପେକ୍ଟ୍ରୋମିଟର |,તીક્ષ્ણ ધાર ક્રિસ્ટલ સ્પેક્ટ્રોમીટર
ଛୁରୀ ସୁଇଚ୍ |,છરી સ્વીચ
କଠୋର ପ୍ରତିଫଳନ,રફ પ્રતિબિંબ
ନୋବ ଏବଂ ହୋସ୍ ତାର,નોબ અને હોસ વાયરિંગ
ଗଣ୍ଠି ନିୟନ୍ତ୍ରିତ |,નોબ નિયંત્રિત
ପକ୍ଷାଘାତ,લકવાગ્રસ્ત
ପରମାଣୁକୁ ଦବାନ୍ତୁ |,અણુ મારવું
ଇଲେକ୍ଟ୍ରନ୍ ଇଞ୍ଜେକ୍ସନ୍ |,ઇન્જેક્ટેડ ઇલેક્ટ્રોન
ଆକ୍ରମଣ ପ୍ରକ୍ରିୟା,હુમલો પ્રક્રિયા
ପ୍ରୋଟନ୍ ଇଞ୍ଜେକ୍ସନ୍ |,ઇન્જેક્ટેડ પ્રોટોન
Knudsen ସଂପୂର୍ଣ୍ଣ ପେଡୋମିଟର |,નુડસેન સંપૂર્ણ પેડોમીટર
Knudsen cosines ନିୟମ |,નુડસેન કોસાઇન્સ નિયમ
Knudsen ପ୍ରବାହ |,નુડસેન પ્રવાહ
Knudsen ସମୀକରଣ |,નુડસેન સમીકરણ
କନିଙ୍ଗ ସ୍କେଲ୍ |,કોનિંગ સ્કેલ
କୋହଲି ଚିତ୍ର |,કોહલર ચિત્રો
କୋହଲର୍ ଆଲୋକୀକରଣ |,કોહલર રોશની
kolarush-law,કોલારુશ-લો
କୋଲାର ush ପଦ୍ଧତି |,કોલરશ પદ્ધતિ
କୋଲ୍ରାଶଙ୍କ ବର୍ଗ ମୂଳ ନିୟମ |,કોલરાઉશનો વર્ગમૂળ કાયદો
kaneig ସ୍ପେକ୍ଟ୍ରୋମିଟର ଫୋଟୋମିଟର |,kaneig સ્પેક્ટ્રોમીટર ફોટોમીટર
କୁମାନ୍ ଆରେ,couman એરે
କୋଷ୍ଟର୍ ଡମ୍ପିଂ |,કોસ્ટર ભીનાશ
kowar,કોવાર
କଏନ୍ ପେନି ମଡେଲ୍ |,કેનિંગ પેની મોડેલ
କ୍ରୁସ୍କାଲ୍ ସୀମା |,ક્રુસ્કલ સરહદ
ଥର୍ମୋଜେନିକ୍ |,થર્મોજેનિક
ହାଇପୋଥର୍ମିଆ |,હાયપોથર્મિયા
କୁଣ୍ଟ ପ୍ରଭାବ,કુંટ અસર
କୁନ୍ତଙ୍କ ନିୟମ |,કુંતનો નિયમ
କୁଣ୍ଟ୍ ଟ୍ୟୁବ୍ |,કુંટ નળી
କୁଣ୍ଟ୍ ସ୍ଥିର |,કુંટ સતત
କ୍ୟୁରି ଚିତ୍ର,ક્યુરી ડાયાગ્રામ
ର line ଖ୍ୟ ମଡ୍ୟୁଲେଟର |,રેખીય મોડ્યુલેટર
L Mason,એલ મેસન
L ଶେଲ୍ |,એલ શેલ
L- ଆଣ୍ଟେନା |,એલ-એન્ટેના
L- ବ୍ୟାଣ୍ଡ |,એલ-બેન્ડ
L- କ୍ୟାପଚର୍ |,એલ-કેપ્ચર
L- ଇଲେକ୍ଟ୍ରନ୍ |,એલ-ઇલેક્ટ્રોન
L- ବର୍ଗ |,એલ કેટેગરી
LC ରେଜୋନାଣ୍ଟ ରେଖା |,એલસી પ્રતિધ્વનિ રેખા
ଲେବଲ୍,લેબલ
"ଚିହ୍ନିତ, ଚିହ୍ନିତ, ଲେବଲ୍ ହୋଇଛି |","ચિહ્નિત, ચિહ્નિત, લેબલ થયેલ"
ଚିହ୍ନିତ ପରମାଣୁ |,ચિહ્નિત અણુ
ଲେବଲ୍,લેબલીંગ
ଲେବଲ୍ ପଦ୍ଧତି |,લેબલીંગ પદ્ધતિ
ସୁଦୂର ନିୟନ୍ତ୍ରିତ ଓସିଲେଟର |,દૂરસ્થ નિયંત્રિત ઓસિલેટર
ଲାବୋରେଟୋରୀ,પ્રયોગશાળા
ଲାବୋରେଟୋରୀ ଅବସ୍ଥା |,પ્રયોગશાળા શરતો
ଲାବୋରେଟୋରୀ କୋର୍ଡିନେଟ୍ ସିଷ୍ଟମ୍ |,પ્રયોગશાળા સંકલન સિસ્ટમ
ପରୀକ୍ଷାମୂଳକ ବିଛାଇବା କୋଣ |,પ્રાયોગિક સ્કેટરિંગ એંગલ
"ଲେକର୍, ପ୍ରଲକଶ୍ |","લેકર, પ્રલક્ષ"
"Pralaksh Disc, Ranging Disc","પ્રલક્ષ ડિસ્ક, રેન્જિંગ ડિસ્ક"
Pralaksh Mool,પ્રલક્ષ મૂલ
Pralaksh ରେକର୍ଡିଂ |,પ્રલક્ષ રેકોર્ડિંગ
ଶିଡ଼ି,નિસરણી
ବାଷ୍ପୀକରଣକାରୀ |,બાષ્પીભવન કરનાર
ଜାଲ,ટ્રેપ ટ્રેપ
"ମଲ୍ଟିଷ୍ଟେଜ୍ କବାଟ, ସିଡ଼ି |","મલ્ટિ-સ્ટેજ દરવાજો, સીડી"
ର Line ଖ୍ୟ ତ୍ୱରକ-ଚାଳିତ ରିଆକ୍ଟର |,લીનિયર એક્સિલરેટર-સંચાલિત રિએક્ટર
ଓଲଟା,ઘડિયાળની વિરુદ્ધ દિશામાં
"ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରିଟି |","ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા"
"ପଛକୁ, ପଛକୁ, ପଛକୁ","પાછળ, પાછળ, પાછળ"
ପଛକୁ ଏବଂ ପଛକୁ |,આગળ અને પાછળ
ପରବର୍ତ୍ତୀ କୋଏଫିସିଏଣ୍ଟ୍ |,પશ્ચાદવર્તી ગુણાંક
ପରବର୍ତ୍ତୀ ସମ୍ପର୍କ,પશ્ચાદવર્તી સહસંબંધ
ବ୍ୟାକ୍ଲାସ୍ ପ୍ରଭାବ,પ્રતિક્રિયા અસર
ଆପ୍ନିଆ ପୋଷ୍ଟ କରନ୍ତୁ |,પોસ્ટ એપનિયા
ପଛ ଜାଲ,પાછળની જાળ
ବିଳମ୍ବ ଅବଧି,અંતમાં સમયગાળો
ପଛୁଆ ସ୍ରୋତ |,પછાત પ્રવાહ
ପଛୁଆ ଭାର,પછાત ભાર
ପରବର୍ତ୍ତୀ ଆର୍ଟିକୁଲାର ବିସ୍ଥାପନ |,પશ્ચાદવર્તી આર્ટિક્યુલર ડિસ્પ્લેસમેન્ટ
ଲାଗ୍ରେଞ୍ଜ୍ ଭିନ୍ନତା |,Lagrange ભિન્નતા
ଲାଗ୍ରେଞ୍ଜ୍ କାର୍ଯ୍ୟ,Lagrange કાર્ય
ଲାଗ୍ରାଙ୍ଗିଆନ୍ ସଂଯୋଜନା |,Lagrangian કોઓર્ડિનેટ્સ
ଲାଗ୍ରେଞ୍ଜ୍ ସାନ୍ଧ୍ରତା |,Lagrange ઘનતા
ଲାଗ୍ରାଙ୍ଗିଆନ୍ କାର୍ଯ୍ୟ,લેગ્રેન્જિયન કાર્ય
ଲାଗ୍ରାଙ୍ଗିଆନ୍ ଗାଇଡ୍ ସିଷ୍ଟମ୍ |,લેગ્રાંગિયન માર્ગદર્શન સિસ્ટમ
ମେଷଶାବକ ସୃଷ୍ଟି,ઘેટાંની રચના
ମେଣ୍ amb ା ତରଙ୍ଗ |,ઘેટાંની તરંગ
ଲାମଡା ହାଇପରନ୍ |,લેમડા હાયપરન
ଲାମଡା ପଏଣ୍ଟ ସଂକୋଚନ |,lamda બિંદુ સંકોચન
"ଲାମଡା ଶକ୍ ତରଙ୍ଗ, ବିମୋଡାଲ୍ ଶକ୍ ତରଙ୍ଗ |","lamda આઘાત તરંગ, bimodal આઘાત તરંગ"
"ଲାମଡା ତାପମାତ୍ରା, ଲାମଡା ସଂକ୍ରମଣ |","lamda તાપમાન, lamda સંક્રમણ"
ଲାମଡୋଡି ରିଜ୍ |,લેમડોઈડી રીજ
lambdoid ଜଙ୍କସନ |,લેમ્બડોઇડ જંકશન
ଲମ୍ବରର୍,લેમ્બર્ટ
ଲାମବର୍ଟ ଆନାଗଲ୍ କନିକ୍ ପ୍ରୋଜେକସନ |,લેમ્બર્ટ એનાલોગ કોનિક પ્રોજેક્શન
ଲମ୍ବର୍ଟ-ବିୟର ନିୟମ |,લેમ્બર્ટ-બીયર નિયમ
ଲମ୍ବରର୍ ନିୟମ |,લેમ્બર્ટ નિયમ
ଅକ୍ରାଲ୍ ଅଞ୍ଚଳ |,અકરલ વિસ્તાર
"ପଟା, ବୋର୍ଡ |","પાટિયું, બોર્ડ"
ଅବିଭକ୍ତ ମାର୍ଜିନ ସ୍ତର |,અવ્યવસ્થિત સીમાંત સ્તર
"ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |","સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ"
"ସ୍ତରର ଗତି, ଅନିୟମିତ ଗତି |","સ્તરની ગતિ, બેકાબૂ ગતિ"
"ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |","પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ"
ଧାତୁ ଆଣ୍ଟେନା |,પ્લેટેડ એન્ટેના
ସ୍ତରୀୟ ସମ୍ପର୍କ |,સ્તરીય સંબંધ
ସ୍ତରୀୟ କୋର୍ |,સ્તરવાળી કોર
ସ୍ତରୀୟ ଟେମ୍ପଲେଟ୍ କାର୍ଡ |,સ્તરવાળી ટેમ્પલેટ કાર્ડ
"ସ୍ତରକରଣ, ସ୍ତରକରଣ","સ્તરીકરણ, સ્તરીકરણ"
ପ୍ଲେଟିଂ,પ્લેટિંગ
"ଦୀପ, ମେଣ୍ amb ା","દીવો, ભોળો"
ଦୀପ ସ୍କେଲ ବ୍ୟବସ୍ଥା |,લેમ્પ સ્કેલ વ્યવસ્થા
ପ୍ରଦୀପ ଆରେ,લેમ્પ એરે
"କାଜଲ, ଦୀପ କାଜଲ |","કાજલ, દીપ કાજલ"
ପ୍ରଦୀପ କର୍ଡ,દીવાની દોરી
lanek,લેનેક
ଲାନ୍କାଷ୍ଟର ଡ୍ୟାମ୍ପର୍ |,લેન્કેસ્ટર ડેમ્પર
ଟର୍ମିନାଲ୍ କ୍ଷେତ୍ର,ટર્મિનલ વિસ્તાર
landau damping |,લેન્ડઉ ભીનાશ
landau ଉଚ୍ଚାରଣ |,landau ઉચ્ચાર
landau ସ୍ତର |,લેન્ડૌ સ્તર
ଲ୍ୟାଣ୍ଡେ ପାଇପେଟିଂ ଫ୍ୟାକ୍ଟର୍ |,લેન્ડ પાઇપિંગ પરિબળ
ଲାଣ୍ଡେଙ୍କ ବ୍ୟବଧାନ ନିୟମ |,લાંડેનો અંતરાલ નિયમ
ଅବତରଣ |,ઉતરાણ
ଉଦ୍ଧୃତ ସହାୟତା,મદદ અવતરણ
ଅବତରଣ ବିକନ୍ |,ઉતરાણ દીવાદાંડી
ଅବତରଣ ବିମ୍ |,ઉતરાણ બીમ
ଅବତରଣ ଚାର୍ଟ |,ઉતરાણ ચાર્ટ
ଅବତରଣ ଦୂରତା |,ઉતરાણ અંતર
ଅବତରଣ ସ୍ଥାନ |,ઉતરાણ સ્થળ
ଅବତାରନ୍ ପ୍ରଦୀପ,અવતરણ પ્રદીપ
ଭିନ୍ନକ୍ଷମ ପ୍ୟାଡ୍ |,વિભેદક પેડ
landault ବ୍ୟାଣ୍ଡ |,લેન્ડોલ્ટ બેન્ડ
"ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ଲେନ୍ସ, ଦୃଶ୍ୟ ଲେନ୍ସ |","લેન્ડસ્કેપ લેન્સ, દૃશ્યાવલિ લેન્સ"
ଲମ୍ବା ବିକିରଣ ଚାପ |,લાંબું રેડિયેશન દબાણ
ଲାଙ୍ଗମୁଇର ପ୍ରଭାବ |,લેંગમુઇર અસર
ଲାଙ୍ଗମୁଏର ପ୍ଲାଜମା ଫ୍ରିକ୍ୱେନ୍ସି |,લેંગમુઇર પ્લાઝ્મા આવર્તન
langmoor ଅଡିଟର |,લેંગમૂર ઓડિટર
ଭାଷା,ભાષા
ଜିଭ,જીભ
ର line ଖ୍ୟ ପ୍ରଭାବ |,રેખીય અસર
ପାନୋରାମିକ୍ ସ୍ଲାଇଡ୍ |,પેનોરેમિક સ્લાઇડ
"ମାଇକ୍ରୋ ଆବ୍ରାଶିଭ୍, ବଳିଦାନ, ଆବରଣ, ସୂତା ଲୋମ |","માઇક્રો-ઘર્ષક, બલિદાન, આવરણ, કપાસ ઊન"
ଗମନାଗମନ,પરિવહન
ପାରସ୍ପରିକ କପ୍,પારસ્પરિક કપ
ପ୍ରଣାମ,પ્રણામ
କଲର୍ ଫିରୋଫୋନ୍ |,કોલર ચિરોફોન
ଲାପ୍ଲେସ୍ ଗତି |,Laplace ઝડપ
"ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲେପିଙ୍ଗ୍, ଲାମିନେସନ୍ |","સૂક્ષ્મ ઘર્ષણ, લેપેનિંગ, લેમિનેશન"
ଚୁଟିଦାର |,ચૂટીદાર
ଲାପଟୋସୋମ୍,લેપ્ટોસમ
ବଡ଼ ସୀମା,મોટી સરહદ
ମାକ୍ରୋସ୍କୋପିକ୍ ବିଛାଇବା |,મેક્રોસ્કોપિક સ્કેટરિંગ
ବଡ ସଂଖ୍ୟା ଅନୁମାନ |,મોટી સંખ્યાની પૂર્વધારણા
ଜନ ପଦାର୍ଥ ବିଜ୍ଞାନ |,સામૂહિક ભૌતિકશાસ્ત્ર
ବିଶାଳ ସମ୍ପତ୍ତି |,વિશાળ મિલકત
ବଡ଼ ଭଲ୍ୟୁମ୍ କାଲକୁଲେଟର,મોટા વોલ્યુમ કેલ્ક્યુલેટર
ବଡ଼ ରେନୁ ସୀମା |,મોટી રેણુ મર્યાદા
ସର୍ବୋଚ୍ଚ ସଦସ୍ୟ,સર્વોચ્ચ સભ્ય
ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |,લાર્મોર આવર્તન
ଲର୍ମୋର ଶ୍ରେଣୀଗୃହ |,લાર્મોર વર્ગખંડ
larmore precession |,larmore precession
larmour theorem,લાર્મોર પ્રમેય
ଭୋକାଲ୍ ମାଇକ୍ରୋଫୋନ୍ |,વોકલ માઇક્રોફોન
ଲେଜର,લેસર
ଲେଜର ଉଚ୍ଚତା |,લેસર અલ્ટિમીટર
ଲେଜର ଉଚ୍ଚତା |,લેસર અલ્ટિમીટર
ଲେଜର ବିମ୍ |,લેસર કિરણ
ଲେଜର କ୍ୟାମେରା |,લેસર કેમેરા
ଲେଜର ଚିହ୍ନଟ ଏବଂ ଟ୍ରାକିଂ (ଲଦାର),લેસર ડિટેક્શન અને ટ્રેકિંગ (લેડર)
ଲେଜର ଡାୟୋଡ୍ |,લેસર ડાયોડ
ଲେଜର ଆଗର୍ |,લેસર ઓગર
ଲେଜର ଫ୍ଲାସ୍ ଟ୍ୟୁବ୍ |,લેસર ફ્લેશ ટ્યુબ
ଲେଜର ଫ୍ୟୁଜନ୍ |,લેસર ફ્યુઝન
ଲେଜର ହେଟେରୋଡାଇନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |,લેસર હેટરોડીન સ્પેક્ટ્રોસ્કોપી
ଲେଜର-ପ୍ରେରିତ ଫ୍ୟୁଜନ୍ |,લેસર પ્રેરિત ફ્યુઝન
ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ (ଲିଡର୍),લેસર ઇન્ફ્રારેડ રડાર (લિડર)
ଲେଜର ହସ୍ତକ୍ଷେପ ମିଟର |,લેસર હસ્તક્ષેપ મીટર
ଲେଜର ପରିସର ନିର୍ଣ୍ଣୟକାରୀ |,લેસર શ્રેણી નિર્ધારક
ଲେଜର ଗେଜ୍ |,લેસર ગેજ
ଲେଜର ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |,લેસર સ્પેક્ટ્રોસ્કોપી
ଲେଜର ସ୍ପେକ୍ଟ୍ରମ୍ |,લેસર સ્પેક્ટ્રમ
ଲେଜର ବେଗ,લેસર વેગ
ଲେଜର ମ୍ୟାଗ୍ନିଫିକେସନ୍ ଗେଜ୍ |,લેસર મેગ્નિફિકેશન ગેજ
ଲେଜରାଇଜେସନ୍,લેસરાઇઝેશન
ଲ୍ୟାଚ୍ ରିଲେ,લેચ રિલે
ଓଭରଟାଇମ୍ ଅସ୍ତ୍ର |,ઓવરટાઇમ હથિયાર
ବିଳମ୍ବ ଅସ୍ତ୍ର,મોડું શસ્ત્ર
"ବିଳମ୍ବ, ବିଳମ୍ବ","વિલંબ, વિલંબ"
ଗୁପ୍ତ,ગુપ્ત
ଅନ୍ଧାର ଶକ୍ତି,શ્યામ ઊર્જા
ଲୁକ୍କାୟିତ ଉତ୍ତାପ |,આંતરિક ઉષ્મા
ଲୁକ୍କାୟିତ ପ୍ରତିଛବି |,છુપાયેલ છબી
ଲୁକ୍କାୟିତ ପ୍ରତିଛବି ଆଘାତ |,સુપ્ત ઇમેજ એટેન્યુએશન
ଲୁକ୍କାୟିତ ପ୍ରତିଛବି ନ୍ୟୁକ୍ଲିୟସ୍ |,છુપાયેલ છબી ન્યુક્લિયસ
ଲୁକ୍କାୟିତ ଚିତ୍ର କଣିକା |,છુપાયેલ છબી કણ
ଗୁପ୍ତ ଶକ୍ତି,ગુપ્ત શક્તિ
"ଲାଟେରାଲ୍, ଲାଟେରାଲ୍, ଲାଟେରାଲ୍ |","લેટરલ, લેટરલ, લેટરલ"
ପାର୍ଶ୍ୱବର୍ତ୍ତୀ ଅବରୋଧ,બાજુની વિકૃતિ
ଲାଟେରାଲ୍ ଡିଫ୍ଲେକ୍ସନ୍ |,બાજુની વિચલન
ପାର୍ଶ୍ୱ ଚୁକ୍ତି,પાર્શ્વીય કરાર
ଲାଟେରାଲ୍ ରଙ୍ଗ ଅବରାଟେସନ୍ |,પાર્શ્વીય રંગ વિકૃતિ
ଭୂସମାନ୍ତର (ଟ୍ରାନ୍ସଭର୍ସ) ଟ୍ରାନ୍ସଭର୍ସ |,આડું (ટ્રાન્સવર્સ) ટ્રાન્સવર્સ
ପାର୍ଶ୍ୱବର୍ତ୍ତୀ ଫାଙ୍କ |,બાજુનું અંતર
ପାର୍ଶ୍ୱ ବିସ୍ତାର,બાજુની ફેલાવો
ପାର୍ଶ୍ୱ ବିସ୍ତାର ଟ୍ରାକିଆ |,બાજુની વિસ્તરણ શ્વાસનળી
ପାର୍ଶ୍ୱ କ୍ଷେତ୍ର,બાજુ વિસ્તાર
ପାର୍ଶ୍ୱ ଶକ୍ତି,બાજુનું બળ
ପାର୍ଶ୍ୱ ଖୋଳା |,બાજુ ગ્રુવ
ପାର୍ଶ୍ୱ ନିର୍ଦ୍ଦେଶକ ଅଂଶ |,સાઇડ ડિરેક્ટર ભાગ
ପାର୍ଶ୍ୱବର୍ତ୍ତୀ ନିଷ୍କ୍ରିୟତା |,બાજુની જડતા
ଲାଟେରାଲ୍ ଇଣ୍ଟରସ୍କାପୁଲାର୍ ମାଂସପେଶୀ |,બાજુની ઇન્ટરસ્કેપ્યુલર સ્નાયુ
ପାର୍ଶ୍ୱ ରେଖା |,બાજુની રેખા
ପାର୍ଶ୍ୱ ରେଖା ସିଷ୍ଟମ୍ |,સાઇડ લાઇન સિસ્ટમ
ପାର୍ଶ୍ୱ ଦ୍ରାଘିମା ପ୍ରଣାଳୀ |,બાજુની રેખાંશ સિસ્ટમ
ଲାଟେରାଲ୍ ଲଙ୍ଗିଟେଡେନାଲ୍ ସ୍କାଣ୍ଡାଲ୍ |,લેટરલ લોન્ગીટ્યુડિનલ સ્કેન્ડલ
ଲାଟେରାଲ୍ ଆମ୍ପ୍ଲାଇଫେସନ୍ |,બાજુની એમ્પ્લીફિકેશન
ଲାଟେରାଲ୍ ଆମ୍ପ୍ଲାଇଫେସନ୍ |,બાજુની એમ્પ્લીફિકેશન
ଲାଟେରାଲ୍ ମିରାଜ୍ |,બાજુની મૃગજળ
ପାର୍ଶ୍ୱ ଗତି,બાજુની ગતિ
ପାର୍ଶ୍ୱ ଚତୁର୍ଭୁଜ |,બાજુ ચતુષ્કોણ
ପାର୍ଶ୍ୱବର୍ତ୍ତୀ ପରିସର |,બાજુની શ્રેણી
ପାର୍ଶ୍ୱ ପ୍ରସ୍ଥାନ କାର୍ଯ୍ୟସୂଚୀ,બાજુની બહાર નીકળો શેડ્યૂલ
ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା,બાજુની રીફ્રેક્શન
ଲାଟେରାଲ୍ ଶିଅର୍ ଇଣ୍ଟରଫେରୋମିଟର |,લેટરલ શીયર ઇન્ટરફેરોમીટર
ଲାଟେରାଲ୍ ଗୋଲାକାର ଅବରାଟେସନ୍ |,બાજુની ગોળાકાર વિકૃતિ
ପାର୍ଶ୍ୱ ବେଗ ପରିବର୍ତ୍ତନ |,બાજુની ગતિમાં ફેરફાર
ପାର୍ଶ୍ୱ କମ୍ପନ |,બાજુની ધ્રુજારી
ପାର୍ଶ୍ୱ ଦୃଶ୍ୟ |,બાજુનું દૃશ્ય
"ଲେଥ୍, ଲେଥ୍ |","લેથ, લેથ"
"ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ","અક્ષાંશ, અક્ષાંશ"
ଅକ୍ଷାଂଶ-ସଂଶୋଧନ |,અક્ષાંશ-સુધારણા
ଅକ୍ଷାଂଶ ପ୍ରଭାବ,અક્ષાંશ અસર
ଅକ୍ଷାଂଶ ମୂଲ୍ୟ,અક્ષાંશ મૂલ્ય
"ଜଟଣୀ, ଜଟଣୀ","જાળી, જાળી"
ଲାଟାଇସ୍ ଆରେ |,જાળી એરે
ଲାଟାଇସ୍ ଯ ound ଗିକ |,જાળીનું સંયોજન
"ଜଟଣୀ ସ୍ଥିର, ଲାଟାଇସ୍ ସ୍ଥିର |","જાળી સતત, જાળી સતત"
"ଲାଟାଇସ୍ ଡିଜାଇନ୍, ଲାଟାଇସ୍ ଡିଜାଇନ୍ |","જાળી ડિઝાઇન, જાળી ડિઝાઇન"
"ଜଟଣୀ ବିସ୍ତାର, ଲାଟାଇସ୍ ଡାଇମେନ୍ସନ୍ |","જાળીનું વિસ્તરણ, જાળીનું પરિમાણ"
ଜଟଣୀ ବିକୃତି |,જાળી વિકૃતિ
ଜଟଣୀ ଗତିଶୀଳ |,જાળી ગતિશીલતા
"ଜଟଣୀ ଶକ୍ତି, ଲିସ୍ ଶକ୍ତି |","જાળી ઊર્જા, લિસ ઊર્જા"
"ଲାଟାଇସ୍ ଏଣ୍ଟ୍ରପି, ଲାଟାଇସ୍ ଏଣ୍ଟ୍ରପି |","જાળી એન્ટ્રોપી, જાળી એન્ટ્રોપી"
ଜଟଣୀ ଫର୍ମ |,જાળી સ્વરૂપ
ଜଟଣୀ ବିମ୍ |,જાળી બીમ
ଲାଟାଇସ୍ ଗୋଷ୍ଠୀ |,જાળી જૂથ
ଲାଟାଇସ୍ ହୋମୋର୍ଫିଜିମ୍ |,જાળી હોમોમોર્ફિઝમ
ଲାଟାଇସ୍ ଅନ୍ତର୍ଭୂକ୍ତ ଅତ୍ୟଧିକ ଶକ୍ତି |,જાળીનો સમાવેશ અતિશય સંભવિત
ଲାଟାଇସ୍ ଆଇସୋମର୍ଫିଜିମ୍ |,જાળી આઇસોમોર્ફિઝમ
ଜଟଣୀ ଜାଲ (ସର୍କିଟ),જાળીદાર જાળી (સર્કિટ)
ଲାଟାଇସ୍ ଆରିଏଣ୍ଟେସନ୍ |,જાળી ઓરિએન્ટેશન
ଜଟଣୀ ଚଟାଣ |,જાળી માળખું
ଜଟଣୀ ବିନ୍ଦୁ |,જાળી બિંદુ
ଲାଟାଇସ୍ ପୋଲାରାଇଜେସନ୍ |,જાળી ધ્રુવીકરણ
ଲାଟାଇଟ୍ ପଏଣ୍ଟ ଗୋଷ୍ଠୀ |,જાળી બિંદુ જૂથ
ଲାଟାଇସ୍ ରିଆକ୍ଟର |,જાળી રિએક્ટર
ଜଟଣୀ ଧାଡି |,જાળી પંક્તિ
ଜଟଣୀ ବିଛାଇବା |,જાળી સ્કેટરિંગ
ଜଟଣୀ ରାଶି |,જાળી રકમ
ଜଟଣୀ ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ |,જાળી ટ્રાન્સફર કામગીરી
"ୟୁନିଟ୍ ଲାଟାଇସ୍ ସେଲ୍, ରୁଟ୍ ଲାଟାଇସ୍ ସେଲ୍ |","એકમ જાળી કોષ, રુટ જાળી કોષ"
ଲାଟାଇସ୍ ଭେକ୍ଟର୍ |,જાળી વેક્ટર
ଜଟଣୀ କମ୍ପନ |,જાળી કંપન
ଜଟଣୀ ତରଙ୍ଗ |,જાળી તરંગ
ଲାଟାଇସ୍ କୋଇଲ୍ |,જાળી કોઇલ
କରନ୍ଦ କୁଣ୍ଡଲି |,કરંડ કુંડલી
laue ଶ୍ରେଣୀ,laue વર્ગ
laue ପଦ୍ଧତି |,laue પદ્ધતિ
ଫଟୋଗ୍ରାଫ୍ ଆଣ |,ફોટોગ્રાફ લાવો
ବିନ୍ଦୁ ଆଣ |,બિંદુ લાવો
ଲାଉ ଏକ୍ସ-ରେ ପଦ୍ଧତି |,Lauay એક્સ-રે પદ્ધતિ
ଉନ୍ମୋଚନ କ୍ଷେତ୍ର |,લોન્ચ વિસ્તાર
ଲଞ୍ଚ ସିଷ୍ଟମ୍ |,લોન્ચ સિસ્ટમ
ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |,લોન્ચ પ્લેટફોર્મ
ଆରମ୍ଭ ପର୍ଯ୍ୟାୟ,પ્રક્ષેપણ તબક્કો
ଲଞ୍ଚ ପଏଣ୍ଟ |,પ્રક્ષેપણ બિંદુ
ଉନ୍ମୋଚନ |,લોન્ચ
"ଆଡାପ୍ଟର ଲଞ୍ଚ କର, ଆଡାପ୍ଟର ଲଞ୍ଚ କର |","એડેપ્ટર લોન્ચ કરો, એડેપ્ટર લોંચ કરો"
ଉନ୍ମୋଚନ |,લોન્ચ
