Punjabi,English
ਜੰਤਰ ਮੋਡ,device mode
ਨਿਦਾਨ,diagnosis
ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ,diagnostic system
"1. ਡਾਇਗਨੌਸਟਿਕਸ, 2. ਡਾਇਗਨੌਸਟਿਕਸ",diagnostics
ਚਿੱਤਰ,diagram
ਡਾਇਲ,dial
ਡਾਇਲ ਲਾਈਨ,dial line
ਡਾਇਲ ਟੋਨ,dial tone
ਡਾਇਲ ਕਰੋ,dial up
"1. ਵਾਰਤਾਲਾਪ, 2. ਗੱਲਬਾਤ",dialog
ਗੱਲਬਾਤ ਕਮਰੇ,dialog box
ਡਾਇਲਅੱਪ ਮਾਡਮ,dialup modem
ਬੀਮਾ,diamension
ਸ਼ਬਦਕੋਸ਼,dictionary
"1. ਅੰਤਰ, 2. ਭਿੰਨਤਾ",differentiation
ਸੰਖਿਆਤਮਕ,digital
ਡਿਜ਼ੀਟਲ ਸਿਸਟਮ,digital channel
ਡਿਜ਼ੀਟਲ ਸਰਕਟ,digital circuit
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,digital computer
"1.ਡਿਜੀਟਲ ਡੇਟਾ, 2.ਡਿਜੀਟਲ ਡੇਟਾ",digital data
ਡਿਜੀਟਲ ਸਹੂਲਤ,digital facility
ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ,digital filter
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,digital library
ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ,digital modulation
"1. ਡਿਜੀਟਲ ਡਿਸਪਲੇ, 2. ਡਿਜੀਟਲ ਮਾਨੀਟਰ",digital monitor
ਡਿਜ਼ੀਟਲ ਚਿੱਤਰ,digital picture
"1. ਡਿਜੀਟਲ ਦਸਤਖਤ, 2. ਡਿਜੀਟਲ ਦਸਤਖਤ",digital signature
ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ,digital switch
ਡਿਜੀਟਲ ਐਨਾਲਾਗ ਕਨਵਰਟਰ,digital to analog (D/A) converter
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,digitization
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,digitize
ਡਿਜੀਟਾਈਜ਼ਰ,digitizer
ਡਾਇਓਡ,diode
ਪਹਿਲੀ ਨਜ਼ਰ,direct
ਸਿੱਧਾ ਪਤਾ,direct address
ਸਿੱਧਾ ਪਰਿਵਰਤਨ,direct conversion
ਸਿੱਧੀ ਜੋੜੀ,direct coupling
"1. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ, 2. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)",direct memory access (DMA)
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),direct memory acess (DMA)
ਸਿੱਧੀ ਵਿਧੀ,direct method
ਨਿਰਦੇਸ਼,directive
ਡਾਇਰੈਕਟਰੀ,directory
"1. ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ, 2. ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ",directory server
ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ,directory service
ਅਸਮਰੱਥ,disable
ਅਸਮਰੱਥ ਸਿਗਨਲ,disabling signal
"1. ਡਿਸਕਨੈਕਸ਼ਨ, 2. ਡਿਸਕਨੈਕਸ਼ਨ",disconnect
"1. ਵੱਖਰਾ, 2. ਵੱਖਰਾ",discrete
"1. ਡਿਸਕ, 2. ਡਿਸਕ",disk
"1. ਡਿਸਕ ਪਤਾ, 2. ਡਿਸਕ ਪਤਾ",disk address
"1. ਡਿਸਕ ਐਰੇ, 2. ਡਿਸਕ ਐਰੇ",disk array
"1. ਡਿਸਕ ਸਮਰੱਥਾ, 2. ਡਿਸਕ ਸਮਰੱਥਾ",disk capacity
"1. ਡਿਸਕ ਡਰਾਈਵਰ, 2. ਡਿਸਕ ਡਰਾਈਵ",disk drive
ਡਿਸਕ ਫਾਈਲ,disk file
"1. ਡਿਸਕ ਮੈਮੋਰੀ, 2. ਡਿਸਕ ਮੈਮੋਰੀ, 3. ਡਿਸਕ ਮੈਮੋਰੀ, 4. ਡਿਸਕ ਮੈਮੋਰੀ",disk memory
ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DoS),disk operating system (DOS)
ਡਿਸਕ ਪੈਕੇਜ,disk pack
"1. ਚੱਕਰਿਕਾ ਸਰਵਰ, 2. ਡਿਸਕ ਸਰਵਰ",disk server
"1. ਡਿਸਕ ਸਟੋਰੇਜ, 2. ਡਿਸਕ ਸਟੋਰੇਜ",disk storage
ਡਿਸਕੇਟ,diskette
ਡਿਸਪਲੇ ਫਾਇਲ,display file
ਡਿਸਪਲੇ ਚਿੱਤਰ,display image
ਨਿਪਟਾਰੇ,disposal
ਦੂਰੀ,distance
ਦੂਰੀ ਫੰਕਸ਼ਨ,distance function
ਵਿਗਾੜ,distortion
ਡਿਲੀਵਰ ਕੀਤਾ,distributed
ਵੰਡਿਆ ਡਾਟਾ,distributed data
ਵੰਡਿਆ ਸਰਵਰ,distributed server
"1.ਡਿਸਟ੍ਰੀਬਿਊਟਡ ਸਿਸਟਮ, 2.ਡਿਸਟ੍ਰੀਬਿਊਟਡ ਸਿਸਟਮ",distributed system
ਵਿਤਰਕ,distributive
ਦਸਤਾਵੇਜ਼,document
ਪ੍ਰਮਾਣਿਤ ਦਸਤਾਵੇਜ਼,document retrieved
"1. ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ, 2. ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ",document window
ਦਸਤਾਵੇਜ਼,documentation
"ਡੋਮੇਨ, ਡੋਮੇਨ",domain
ਡੋਮੇਨ ਨਾਮ,domain name
"1. ਡਾਟ ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2. ਡਾਟ ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ",dot matrix printer
"ਹੇਠਾਂ, ਹੇਠਾਂ",down
"1. ਅਵਲਿੰਕ, 2. ਵਰਗ",down link
ਡਾਊਨਲੋਡ ਕਰੋ,down loading
ਡਾਊਨਲੋਡ ਕਰਨ ਦਾ ਸਮਾਂ,down time
ਖਿੱਚ,dragging
DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ),DRAM (dynamic RAM)
ਰਨਆਫ,drift
ਡਰਾਈਵਰ,driver
ਪੱਤੇ,drop
ਡ੍ਰੌਪ ਲਿਸਟ ਬਾਕਸ,drop down list box
ਡਰੱਮ ਡਰਾਈਵ,drum drive
"1.ਡਰਮ ਪ੍ਰਿੰਟਰ, 2.ਡਰਮ ਪ੍ਰਿੰਟਰ",drum printer
"1. ਇਮ ਯੂਨਿਟ, 2. ਡਰੱਮ ਯੂਨਿਟ",drum unit
"1. ਦਵੈਤ, 2. bi",dual
ਦੋਹਰੀ ਘਣਤਾ,dual density
"1. ਚੁੱਪ ਦਾ ਪਤਾ, 2. ਜਾਅਲੀ ਪਤਾ",dummy address
ਡੰਪ,dump
ਡੁਪਲੈਕਸ ਸਰਕਟ,duplex circuit
ਕਾਨੂੰਨੀਕਰਣ,duplexing
ਕੁੰਜੀ,duplicate
"1.D V D R./W, 2. ਡੀਵੀਡੀ ਰੀਡਿੰਗ, 3. ਲਿਖਣਾ",DVD R/W
DVD ROM,DVD ROM
ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ,dynamic instruction
"1. ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ, 2. ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ",dynamic memory
"1. ਡਾਇਨਾਮਿਕਸ, 2. ਡਾਇਨਾਮਿਕਸ",dynamics
ਈ ਬੀ ਸੀ ਡੀ ਆਈ ਸੀ,EBCDIC
ਈ-ਕਾਰੋਬਾਰ,e-business
echo,echo
"1.ਈ-ਕਾਮਰਸ, 2.ਈ-ਕਾਮਰਸ",e-commerce
ਸੰਪਾਦਨ,edit
ਸੰਪਾਦਕ,editor
ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ,educational technology
e e ਪ rom,EEP rom
"1. ਅਰਥਪੂਰਨ ਪਤਾ, 2. ਪ੍ਰਭਾਵੀ ਪਤਾ",effective address (floating address)
ਅਰਥਪੂਰਨ ਸੰਚਾਲਨ ਪਤਾ,effective operand address
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਕਾਰਵਾਈ,effective procedure
ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID,effective UID (user identification)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਕਾਰਵਾਈ,efffective transmission operand
octal ਬਾਈਟ,eight-bit byte
"ਇਲੈਕਟ੍ਰਾਨਿਕ ਲਰਨਿੰਗ, ਈ-ਲਰਨਿੰਗ",e-learning
ਚੋਣ ਐਲਗੋਰਿਦਮ,election-algirthm
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ ਸੇਵਾ (ਈ-ਮੇਲ),electric mailing (e-mail)
"1.ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਿੰਟਿੰਗ, 2.ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਿੰਟਰ",electric printer
ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ,electrical accounting machine
ਇਲੈਕਟ੍ਰਾਨਿਕਸ,electronic
ਇਲੈਕਟ੍ਰਾਨਿਕ ਐਗਜ਼ੌਸਟ ਸਿਸਟਮ (ECS),electronic clearance system (ECS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡੇਟਾ ਐਕਸਚੇਂਜ (EDI),electronic data interchange (EDI)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,electronic data processing
ਇਲੈਕਟ੍ਰਾਨਿਕ ਬਰੋਸ਼ਰ,electronic filing
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਮਕੈਨਿਜ਼ਮ (EFTS),electronic funds transfer System (EFTS)
"1.ਇਲੈਕਟ੍ਰਾਨਿਕ ਜਰਨਲ, 2.ਇਲੈਕਟ੍ਰਾਨਿਕ ਜਰਨਲ",electronic journals
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ,electronic publishing
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ,electronic switch
"ਤੱਤ, ਤੱਤ",element
ਈ - ਮੇਲ,e-mail
"1. ਈ-ਮੇਲ ਪਤਾ, 2. ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਕ ਪਤਾ",e-mail address
ਏਮਬੈਡਡ ਸਿਸਟਮ,embedded system
ਏਮਬੈਡਿੰਗ,embedding
ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ (ECL),emitter couple logic (ECL)
ਖਾਲੀ ਥਾਂ,empty stack
"1. ਖਾਲੀ ਚੇਨ, 2. ਖਾਲੀ ਚੇਨ",empty string
ਮਸ਼ੀਨੀਕਰਨ,emulation
"1.ਕੈਪਸੂਲੇਸ਼ਨ, 2.ਕੈਪਸੂਲੇਸ਼ਨ",encapsulation
ਡੀਕੋਡਰ,encipher
ਇੰਕੋਡਿੰਗ,encode
"1. ਏਨਕੋਡਰ, 2. ਕੋਡਕ",encoder
ਲੁਕਿਆ ਡਾਟਾ,encrepted data
ਲੁਕਿਆ ਹੋਇਆ ਫਾਈਲ ਸਿਸਟਮ,encripting file system
"1. ਏਨਕ੍ਰਿਪਸ਼ਨ, 2. ਕੋਡਿੰਗ, 3. ਏਨਕੋਡਿੰਗ",encryption
ਬਲਾਕ ਅੰਤ,end of block
ਫਾਈਲ-ਐਂਡ,end of file (EOF)
ਉਪਭੋਗਤਾ,end-user
ਦਾਖਲ ਕਰੋ,enter
ਇੰਦਰਾਜ਼ ਕੁੰਜੀ,enter-key
"1. ਉਦਯਮ ਸਰਵਰ, 2. ਉਦਯਮ ਸੇਵਕ",enterprise server
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ,enterprise system
ਤਾਕਤ,entity
ਸ਼ਕਤੀ ਸਬੰਧ,entity-relationship
ਦਾਖਲਾ ਸਮਾਂ,entry time
ਇਨਪੁਟ ਵੇਰੀਏਬਲ,entry variable
ਗਿਣਨਯੋਗ,enumerable
ਵਾਤਾਵਰਣ,environment
"1.ਯੁਗ, 2. ਯੁੱਗ, 3. ਹਦਾਇਤ ਦਾ ਪਲ",epoch
EPRAM (ਵਿੱਤ ਪ੍ਰੋਗਰਾਮੇਬਲ ਰੀਡ-ਓਨਲੀ ਮੈਮੋਰੀ),EPROM
epsilon constrictor,epsilon closure
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,equalizer
ਉਪਕਰਨ,equipment
ਸਮਾਨਤਾ ਵਰਗ,equivalence class
ਬਰਾਬਰ ਦਾ ਰਿਸ਼ਤਾ,equivalence relation
"1. ਵਿਨਾਸ਼ਕਾਰੀ, 2. ਖਾਤਮਾ",erase
ਗਲਤੀ ਸੁਧਾਰ ਕੋਡ,error correcting code
ਗਲਤੀ ਸੁਧਾਰ,error correction
ਗਲਤੀ ਖੋਜ,error detection
ਗਲਤੀ ਹੈਂਡਲਿੰਗ,error handling
ਗਲਤੀ ਸੁਨੇਹਾ,error message
ਗਲਤੀ ਦਰ,error rate
ਗਲਤੀ ਰਿਕਵਰੀ,error recovery
ਗਲਤੀ ਦਾ ਨਾਮ,error routine
ਬਚਣ ਦਾ ਪ੍ਰਤੀਕ,escape character
ਈਥਰਨੈੱਟ,ethernet
ਘਟਨਾ,event
ਘਟਨਾ ਲੜੀ,event chain
ਘਟਨਾ ਨਿਯੰਤਰਣ,event control
ਘਟਨਾ ਕਾਊਂਟਰ,event counter
ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ,exception handling
ਐਕਸਚੇਂਜ ਡਿਸਕ ਸਟੋਰੇਜ਼,exchangeable disk storage
ਬੇਦਖਲੀ,exclusion
ਵਿਸ਼ੇਸ਼ ਅਤੇ (x ਜਾਂ),exclusive Or (XOR)
ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ,executable program
ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਸਟੇਟਮੈਂਟ,executive statement
ਚੋਣਵੀਂ ਖੋਜ,exhaustive search
ਮੌਜੂਦਾ,exist
ਮੁੱਦੇ,exit
ਮਾਹਰ ਸਿਸਟਮ,expert system
"1. ਸਮੀਕਰਨ, 2. ਸਮੀਕਰਨ",expression
ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕਲ ਮੈਟ੍ਰਿਕਸ (x g a),extended graphic array (XGA)
ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗਿਕ ਮਿਆਰ (EIS),extended industry standard (EIS)
ਓਵਰਲੋਡ ਮਸ਼ੀਨ,extended machine
ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ,extended memory
"1. ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ, 2. ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ",extended precision
"1. ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ, 2. ਵਿਸਤ੍ਰਿਤ ਵਿਭਾਜਨ",extended sorting
ਦੂਜਿਆਂ ਦਾ ਧਿਆਨ ਖਿੱਚਣ ਲਈ ਅਵਾਜ ਦੇਣਾ,external call
ਬਾਹਰੀ ਗਲਤੀ,external error
ਬਾਹਰੀ ਫੰਕਸ਼ਨ,external function
ਬਾਹਰੀ ਰੁਕਾਵਟ,external interrupt
"1. ਬਾਹਰੀ ਮੈਮੋਰੀ, 2. ਬਾਹਰੀ ਮੈਮੋਰੀ",external memory
ਬਾਹਰੀ ਮੈਮੋਰੀ,external memory
ਬਾਹਰੀ ਮਾਡਮ,external modem
ਬਾਹਰੀ ਹਵਾਲਾ,external reference
ਬਾਹਰੀ ਖੋਜ,external searching
ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ,external storage device
ਕੱਢਣਾ,extraction
ਐਕਸਟਰਪੋਲੇਸ਼ਨ,extrapolation
ਪੈਨਲ ਅੱਖਰ ਪ੍ਰਿੰਟਰ,face-character printer
ਅਸਫਲ-ਸੁਰੱਖਿਆ ਕਾਰਵਾਈ,fail-safe operation
ਅਸਫਲਤਾ ਦੀ ਦਰ,failure rate
ਅਸਫਲਤਾ ਡਿਸਚਾਰਜ,failure recovery
ਗਲਤ ਕੋਡ,false code
ਗਲਤ ਗਲਤੀ,false error
"1.ਨਿਵੇਸ਼, 2.ਨਿਵੇਸ਼ ਪੁਆਇੰਟ",fan-in
"1. ਮੁੱਦਾ, 2. ਮੁੱਦਾ ਨੰਬਰ",fan-out
"1. ਪ੍ਰਤੀਕ੍ਰਿਤੀ I/O ਡਿਵਾਈਸ, 2. ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਇਨਪੁਟ ਡਿਵਾਈਸ/ਆਊਟਪੁੱਟ",fascimile I/O device
ਤੇਜ਼ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਰ,fast fourier transform (FFT)
ਘਾਤਕ ਗਲਤੀ,fatal error
ਨੁਕਸ ਖੋਜ,fault detection
ਨੁਕਸ ਨਿਦਾਨ,fault diagnosis
ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ,fault tolerance
ਫੈਕਸ,fax
ਫੈਕਸ ਸੁਨੇਹਾ,fax message
f dc,FDC
ਲੱਛਣ ਖੋਜ,feature detection
ਭਰਨ ਵਾਲਾ ਚੱਕਰ,feed cycle
ਮੁੜ ਨਿਵੇਸ਼,feedback
"1.ਸਪਲਾਇਰ, 2.ਪੋਸ਼ਣ, 3.ਫੀਡਰ",feeder
anyan,fetch
ਫਿਬੋਨਾਚੀ ਖੋਜ,fibonacci search
ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ,fibonacci sequence
ਫਿਬੋਨਾਚੀ ਲੜੀ,fibonacci series
ਫਾਈਬਰ ਆਪਟਿਕਸ,fibre optics
ਫਿਡੋ ਜਾਲ,fido net
ਖੇਤਰ,field
ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,fifth generation computers
"1.ਫਾਇਲ, 2. ਫਾਈਲ",file
ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ,file access method
ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ,file allocation table
ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ,file compression
ਫਾਇਲ ਦੀ ਨਕਲ,file copying
ਫਾਇਲ ਸੰਰਚਨਾ,file layout
ਫਾਈਲ ਅਭੇਦ,file merge
ਫਾਈਲ ਰਿਕਵਰੀ,file recovery
ਫਾਇਲ ਸਟੋਰੇਜ਼,file storage
ਫਾਇਲ ਬਣਤਰ,file structure
ਫਾਇਲ ਸਿਸਟਮ,file system
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ,file transfer
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP),file transfer protocol (FTP)
ਫਿਲਟਰ,filter
ਆਖਰੀ ਸਥਿਤੀ,final state
ਖੋਜ,find
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,finite state machine
ਅੱਗ ਦੀ ਕੰਧ,fire wall
ਫਰਮਵੇਅਰ,firmware
ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ,first come first serve
ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,first generation computer
ਪਹਿਲਾ ਇਨਪੁਟ ਪਹਿਲਾ ਮੁੱਦਾ (FIFO),first in first out (FIFO)
ਪਹਿਲੇ ਆਰਡਰ ਦੀ ਦਲੀਲ,first order logic
ਪਹਿਲੇ ਆਰਡਰ ਦੇ ਸਿਧਾਂਤ,first order theory
ਸਥਿਰ ਵੰਡ,fixed partition
ਸਾਈਨ,flag
ਲਚਕਦਾਰ ਡਿਸਕ,flexible disk
ਫਲਾਪੀ ਡਿਸਕ,floppy disk
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (FDD),flopy disk drive (Fdd)
ਵਹਾਅ ਚਾਰਟ,flow chart
ਕੰਟਰੋਲ ਵਹਾਅ,flow of control
ਤੜਕੇ,flush
ਫੋਲਡਰ,folder
ਫੌਂਟ,font
ਫੌਂਟ ਪਰਿਵਾਰ,font family
ਬਾਹਰੀ ਕੁੰਜੀ,foreign key
ਫਾਰਮ,form
ਪ੍ਰਤੀਕ ਭਾਸ਼ਾ,formal language
ਪ੍ਰਤੀਕ ਢੰਗ,formal system
"1.ਫਾਰਮੈਟ, 2.ਫਾਰਮ",format
ਡਰਾਇੰਗ,formatting
fortron,fortran
"1.ਫੋਰਟਰਨ (ਇੱਕ ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ) ਪ੍ਰੋਗਰਾਮ, 2.ਫੋਰਟਰਨ ਪ੍ਰੋਗਰਾਮਿੰਗ",fortran programming
ਅੱਗੇ ਸਲੈਸ਼,forward slash
4ਵੀਂ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,fourth generation computer
ਅਨੁਭਾਗ,fragment
ਫਰੇਮ,frame
"1.ਮੁਫ਼ਤ ਜਾਲ, 2.ਮੁਫ਼ਤ ਜਾਲ",free net
ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਟਰੱਸਟ,free software foundation
ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼,free storage
ਮੁਫ਼ਤਵੇਅਰ,freeware
ਸਾਹਮਣੇ,front end
"1. ਫਰੰਟ ਪੈਨਲ, 2. ਫਰੰਟ ਪੈਨਲ",front panel
"1.ਫੰਕਸ਼ਨ, 2. ਫੰਕਸ਼ਨ",function
ਫੰਕਸ਼ਨ ਕੁੰਜੀ,function key
ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ,function reference
ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ,functional dependency
ਫੰਕਸ਼ਨ ਟੈਸਟ,functional testing
"1.ਫਜ਼ੀ ਤਰਕ, 2.ਫਜ਼ੀ ਤਰਕ",fuzzy logic
"1.ਫਜ਼ੀ ਸੈੱਟ, 2.ਫਜ਼ੀ ਸੈੱਟ",fuzzy set
ਲਾਭ,gain
ਖੇਡ ਰੁੱਖ,game tree
ਅੰਤਰਾਲ ਅੱਖਰ,gap character
ਕੂੜਾ,garbage
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,garbage collection
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,garbage collection
ਰੱਦੀ ਦੇ ਅੰਦਰ ਰੱਦੀ ਬਾਹਰ (Gigo),garbage in garbage out (GIGO)
ਦਰਵਾਜ਼ਾ,gate
ਡੋਰ ਪਾਥ (ਨੈੱਟਵਰਕ ਦੇ ਸੰਦਰਭ ਵਿੱਚ),gateway
ਵਿਆਪਕ ਪ੍ਰੋਗਰਾਮ,general program
ਵਿਆਪਕ ਪ੍ਰੋਗਰਾਮ,general program
ਵਿਆਪਕ ਮਕਸਦ ਕੰਪਿਊਟਰ,general purpose computer
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,general purpose computer
ਆਮ ਰਜਿਸਟਰ,general register
ਸਧਾਰਣਕਰਨ,generalization
ਸਧਾਰਣਕਰਨ,generalization
ਵਿਆਪਕ ਵਸਤੂ ਭਾਸ਼ਾ,general-purpose language
ਵਿਆਪਕ ਉਦੇਸ਼ ਓਪਰੇਸ਼ਨ ਸਿਸਟਮ,general-purpose operating sysem
ਵਿਆਪਕ ਮਕਸਦ ਰਜਿਸਟਰ,general-purpose regisgter
ਗਲਤੀ ਤਿਆਰ ਕੀਤੀ ਗਈ,generated error
ਪ੍ਰਜਨਨ ਫੰਕਸ਼ਨ,generating function
ਕਲਾਸ ਜਨਰਲ,generic class
ਕਲਾਸ ਫੰਕਸ਼ਨ,generic function
ਆਮ ਕਲਾਸ ਦਾ ਨਾਮ,generic name
gigo,gigo
"1. ਯੂਨੀਵਰਸਲ, 2. ਗਲੋਬਲ",global
ਯੂਨੀਵਰਸਲ ਕੋਡ,global code
ਯੂਨੀਵਰਸਲ ਲਾਕ,global lock
"1. ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ, 2. ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ",global network
ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ,global network
"1. ਵਿਸ਼ਵ ਉਪਭੋਗਤਾ, 2. ਜਨਤਕ ਉਪਭੋਗਤਾ, 3. ਯੂਨੀਵਰਸਲ ਉਪਭੋਗਤਾ",global user
ਗਲੋਬਲ ਵੇਰੀਏਬਲ,global variable
"1.ਵਿਸ਼ਵੀਕਰਨ, 2.ਵਿਸ਼ਵੀਕਰਨ",globalisation
ਗੋਫਰ (ਇੱਕ ਨੈਟਵਰਕ ਵਿੱਚ ਇੱਕ ਪ੍ਰੋਟੋਕੋਲ),gopher
ਗੋਫਰ ਰੀਸੈਪਟਰ,gopher client
"1. ਗੋਫਰ ਸਰਵਰ, 2. ਗੋਫਰ ਸਰਵਰ",gopher server
ਗੋਫਰ ਸਾਈਟ,gopher site
ਗੋਫਰ ਸਪੇਸ,gopher space
ਆਕਰਸ਼ਕ ਗਿਰਾਵਟ,graceful degradation
ਵਿਆਕਰਣ ਸੋਧਕ,grammar checker
ਵਿਆਕਰਨ ਦੀ ਸ਼ਾਨਦਾਰ ਐਕਸਟ੍ਰੋਵਰਸ਼ਨ,grammar graceful exit
"1.ਕੁੱਲ ਕੁੱਲ, 2.ਮਹਾਨ ਕੁੱਲ, 3.ਕੁੱਲ ਕੁੱਲ",grand total
"1.ਗ੍ਰਾਫ਼, 2.ਗ੍ਰਾਫ਼",graph
"1.ਗ੍ਰਾਫ ਸੰਕੇਤ, 2.ਗ੍ਰਾਫ ਸੰਕੇਤ",graph plotting
"1. ਗ੍ਰਾਫਿਕ ਅੱਖਰ, 2. ਗ੍ਰਾਫਿਕ ਅੱਖਰ",graphic character
"1. ਗ੍ਰਾਫਿਕਲ ਕੰਟਰੋਲਰ, 2. ਗ੍ਰਾਫਿਕਲ ਕੰਟਰੋਲਰ",graphic controller
"1. ਗ੍ਰਾਫਿਕਲ ਡਾਟਾ ਸਟ੍ਰਕਚਰ, 2. ਗ੍ਰਾਫਿਕਲ ਡਾਟਾ ਸਟ੍ਰਕਚਰ",graphic data structure
"1. ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਪ੍ਰੋਗਰਾਮ, 2. ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਪ੍ਰੋਗਰਾਮ",graphic display program
"1.ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ",graphic display resolution
"1. ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ, 2. ਗ੍ਰਾਫਿਕਲ ਭਾਸ਼ਾ",graphic language
"1. ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ, 2. ਗ੍ਰਾਫਿਕਲ ਭਾਸ਼ਾ",graphic language
"1. ਗ੍ਰਾਫਿਕਲ ਪਲੇਟ, 2. ਗ੍ਰਾਫਿਕਲ ਪਲੇਟ",graphic panel
