Odiya,Kannada
ମୁଷ୍ଟର୍ ରୋଲ୍ |,ರೋಲ್
ମୁଟିସନ୍ |,ರೂಪಾಂತರ
ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |,ಮಧುರ
ପାରସ୍ପରିକ ବୁ understanding ାମଣା |,ಪರಸ್ಪರ ಹೂಂದಾಣಿಕೆ
ନାମ କାର୍ଡ,ಹೆಸರಿನ ಚೀಟಿ
ନାର୍କୋଟିକ୍ |,ಮಾದಕ ವಸ್ತುವಿನ
ବର୍ଣ୍ଣନାକାରୀ ମୂଲ୍ୟାଙ୍କନ |,ನಿರೂಪಣಾ ಮೌಲ್ಯಮಾಪನ
ବର୍ଣ୍ଣନାକାରୀ,ನಿರೂಪಕ
ଜାତି,ರಾಷ್ಟ್ರ
ଜାତୀୟ,ರಾಷ್ಟ್ರೀಯ
ଜାତୀୟତା,ರಾಷ್ಟ್ರಗೀತೆ
ଜାତୀୟତା,ರಾಷ್ಟ್ರೀಯತೆ
ଜାତୀୟକରଣ,ರಾಷ್ಟ್ರೀಕರಣ
ଜାତୀୟ ଭାଷା,ರಾಷ್ಟ್ರೀಯ ಭಾಷೆ
ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |,ರಾಷ್ಟ್ರೀಯ ಉಳಿತಾಯ ಪ್ರಮಾಣಪತ್ರ
ଦେଶୀ,ಸ್ಥಳೀಯ
ପ୍ରାକୃତିକ,ನೈಸರ್ಗಿಕ
ପ୍ରାକୃତିକରଣ,ಸಹಜವಾಗಿಸುವಿಕೆ
ନ al ସେନା ଶକ୍ତି,ನೌಕಾ ಬಲ
ନାଭିଗେବଲ୍ |,ಸಂಚರಿಸಬಹುದಾದ
ନାଭିଗେସନ୍,ಸಂಚಾರ
ନାୟସ୍,ನಾಚಿಕೆಗೇಡು
ଆବଶ୍ୟକ କାର୍ଯ୍ୟ,ಅಗತ್ಯ ಕ್ರಮ
ଆବଶ୍ୟକ |,ಅವಶ್ಯಕವಾದ
ନକାରାତ୍ମକ,ಋಣಾತ್ಮಕ
ଅବହେଳା,ನಿರ್ಲಕ್ಷ್ಯ
ଅବହେଳା,ನಿರ್ಲಕ್ಷ್ಯ
ଅବହେଳିତ,ನಗಣ್ಯ
ବୁ negoti ାମଣା,ಮಾತುಕತೆ
ବୁ negoti ାମଣା ଯନ୍ତ୍ର,ನೆಗೋಶಬಲ್ ಸಾಧನ
ବୁ .ାମଣା,ಮಾತುಕತೆ
ବୁ that ାମଣାକାରୀ,ಸಮಾಲೋಚಕ
ନିପୁଟିମ୍,ಸ್ವಜನಪಕ್ಷಪಾತ
ଜାଲ୍,ಬಲೆ
ନିଟ୍ ବିନିଯୋଗ |,ನಿವ್ವಳ ಹೂಡಿಕೆ
ନିରପେକ୍ଷ |,ತಟಸ್ಥ
ସମ୍ବାଦ,ಸುದ್ದಿ
ସମ୍ବାଦପତ୍ର,ಸುದ್ದಿಪತ್ರ
ଖବରକାଗଜ,ಪತ್ರಿಕೆ
ସମ୍ବାଦ ପାଠକ,ಸುದ್ದಿ ಓದುಗ
କିନ୍ନର ପରବର୍ତ୍ତୀ,ಸೋದರ ಸಂಬಂಧಿ
ରାତିର କର୍ତ୍ତବ୍ୟ,ರಾತ್ರಿ ಕರ್ತವ್ಯ
ନିଲ୍ ରିପୋର୍ଟ,ನಿಲ್ ವರದಿ
କ ad୍ୟକ୍ତି ନାହିଁ |,ಪ್ರವೇಶವಿಲ್ಲ
କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍),ಬೇಡಿಕೆಯ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ (= ಬಾಕಿ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ)
ସମ୍ଭ୍ରାନ୍ତ,ನಾಮಕರಣ
ନାମକରଣ ଖର୍ଚ୍ଚ,ನಾಮಮಾತ್ರ ವೆಚ್ಚ
ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ),ನಾಮಮಾತ್ರ ಮೌಲ್ಯ (= ಮುಖ ಮೌಲ್ಯ)
ମନୋନୀତ କରନ୍ତୁ |,ನಾಮಕರಣ ಮಾಡು
ନାମ,ನಾಮಕರಣ
ନାମାଙ୍କନ,ನಾಮನಿರ್ದೇಶನ
ଅଣ-ବୟସ,ಯುಗೇತರ
ଅଣ-ଯୋଗଦାନକାରୀ |,ವಾಗ್ದಾನ ಮಾಡದ
ଅଣ-ଜରୁରୀ |,ಅನಿವಾರ್ಯವಲ್ಲದ
ଅଣ-ଗେଜିଟେଡ୍ |,ಪಜಾಯವಿಲ್ಲದ
ଅଣ-ସୁଧ ନଥିବା |,ಬಡ್ಡಿರಹಿತ ಬೇರಿಂಗ್
ଅଣ-ନ୍ୟାୟିକ |,ನ್ಯಾಯಾಧೀಶನಲ್ಲದ
ଅଣ-ମନ୍ତ୍ରୀ,ಸಚಿವರಲ್ಲದ
ଅଣ-ବୁ negoti ାମଣା ଯୋଗ୍ୟ |,ಸಮರವಲ್ಲದ
ଅଣ-ଅଧିକାରୀ |,ಅಧಿಕಾರಿಯಲ್ಲದ
ଅଣ ଦେୟ,ಪಾವತಿ ಮಾಡದಿರುವುದು
ଅଣ-ଦେୟ ପ୍ରମାଣପତ୍ର |,ಪಾವತಿಸದ ಪ್ರಮಾಣಪತ್ರ
ଅଣ-ଅଭ୍ୟାସ ଭତ୍ତା |,ಅಭ್ಯಾಸವಲ್ಲದ ಭತ್ಯೆ
ଅଣ-ପୁନରାବୃତ୍ତି ଖର୍ଚ୍ଚ |,ಮರುಕಳಿಸದ ಖರ್ಚು
ଫେରସ୍ତ ହୋଇନଥିବା,ಮರುಪಾವತಿಸಲಾಗದ
ଅଣ-ନିୟମ,ಶಾಸನ್ಯದ
ଅଣ-ଟିକସଯୋଗ୍ୟ ଆୟ |,ತೆರಪಿನ ಆದಾಯ
ଅଣ-ବ technical ଷୟିକ ପୋଷ୍ଟ |,ತಾಂತ್ರಿಕೇತರ ಪೋಸ್ಟ್
ଅଣ-ପାରମ୍ପାରିକ |,ಅಸಾಂಪ್ರದಾಯಿಕ
ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |,ಮೌಖಿಕ ಸಂವಹನ
କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |,ಆಕ್ಷೇಪಣೆ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ
"କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |","ಲಾಭವಿಲ್ಲ, ನಷ್ಟವಿಲ್ಲ"
ଆଦର୍ଶ,ರೂ normಿಯ
ସାଧାରଣ,ಸಾಮಾನ್ಯ
ଧୂମପାନ ନକରିବା,ಧೂಮಪಾನವಿಲ್ಲ
ଉଲ୍ଲେଖନୀୟ |,ಗಮನಾರ್ಹ
ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.),ಅನ್ವಯಿಸುವುದಿಲ್ಲ (N.A.)
ଉପଲବ୍ଧ ନାହିଁ (n.a.),ಲಭ್ಯವಿಲ್ಲ (ಎನ್.ಎ.)
ଧ୍ୟାନ ଦିଅନ୍ତୁ,ಸೂಚನೆ
ନୋଟିସ୍,ಗಮನಿಸು
ଆଖିଦୃଶିଆ |,ಗಮನಾರ್ಹ
ବିଜ୍ଞପ୍ତି,ಅಧೀನೀಕರಣ
ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର,ಸೂಚಿಸಿದ ಪ್ರದೇಶ
ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |,ಗಮನಿಸುವುದು ಮತ್ತು ಕರಡು ಮಾಡುವುದು
Notalt ଦେୟ,ಕಲ್ಪನೆ
ବୁ negoti ାମଣା ନୁହେଁ,ನೆಗೋಶಬಲ್ ಅಲ್ಲ
ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |,ನೆಗೋಶಬಲ್ ಇನ್ಸ್ಟ್ರುಮೆಂಟ್ ಅಲ್ಲ
ନ୍ୟୁକ୍ଲିୟସ୍,ನ್ಯೂಕ್ಲಿಯಸ್
ନଲ୍,ಶೂನ್ಯ
ନଲ୍ ଏବଂ ଶୂନ୍ୟ |,ಶೂನ್ಯ ಮತ್ತು ಅನೂರ್ಜಿತ
ସଂଖ୍ୟା,ಸಂಖ್ಯೆ
ସଂଖ୍ୟା,ಸಂಖ್ಯೆಯಲ್ಲಿರುವುದು
ସଂଖ୍ୟା,ಸಂಖ್ಯಾ
ଶପଥ,ಪ್ರಮಾಣ
ସହାନୁସାର ଶପଥ କର |,ನಿಷ್ಠೆಯ ಪ್ರಮಾಣ
ଅଫିସରେ ଶପଥ,ಕಚೇರಿಯ ಪ್ರಮಾಣ
ଆଜ୍ଞା,ವಿಧೇಯತೆ
Obituary,ಸಾಬೀತಾದ
ବସ୍ତୁ,ವಸ್ತು
ଆପତ୍ତି,ಆಕ್ಷೇಪಣೆ
ଉଦ୍ଦେଶ୍ୟ,ಉದ್ದೇಶಪೂರ್ವಕ
ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |,ವಸ್ತುಗಳು ಮತ್ತು ಕಾರಣಗಳು
ବାଧ୍ୟତାମୂଳକ,ಕಡ್ಡಾಯ
ଅଶ୍ଳୀଳ,ಅಶ್ಲೀಲ
ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |,ಅಶ್ಲೀಲವಾದ ಗೆಸ್ಚರ್
ପର୍ଯ୍ୟବେକ୍ଷକ,ವೀಕ್ಷಕ
ପୁରୁଣା,ಬಳಕೆಯಲ್ಲಿಲ್ಲದ
ବାଧା,ಪ್ರತಿರೋಧ
ସ୍ପଷ୍ଟ,ಸ್ಪಷ್ಟ
ବେଳେବେଳେ,ಸಾಂದರ್ಭಿಕ
ସ୍ଥାନ,ವಾಸಸ್ಥಳ
ଦଖଲକାରୀ,ವಾಸಿಸುವ
ବୃତ୍ତି,ಉದ್ಯೋಗ
ଦଖଲ କରନ୍ତୁ |,ಆಕ್ರಮಿಸು
ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |,ಮಯೆಗುದಿಲು
ଛୁଟି ଦିନ,ರಜಾ ದಿನ
ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ,ಕರ್ತವ್ಯದ ಹೊರತಾಗಿ
ଆପତ୍ତିଜନକ |,ಆಕ್ರಮಣಕಾರಿ
ଅଫର୍,ಅರ್ಪಿಸು
ନିଯୁକ୍ତି ପ୍ରଦାନ,ನೇಮಕಾತಿಯ ಪ್ರಸ್ತಾಪ
କାର୍ଯ୍ୟାଳୟ,ಕಚೇರಿ
ଲାଭ କାର୍ଯ୍ୟାଳୟ,ಲಾಭದ ಕಚೇರಿ
ସରକାରୀ,ಅಧಿಕೃತ
ଅଫିସିଆଲ୍,ಅಧಿಕಾರ
ସରକାରୀ କର୍ତ୍ତବ୍ୟ,ಅಧಿಕೃತ
ଅଧିକାରୀମାନେ,ಅಧಿಕಾರ
ସରକାରୀ ଭାଷା |,ಅಧಿಕೃತ ಭಾಷೆ
ଆନୁଷ୍ଠାନିକ ଭାବରେ |,ಅಧಿಕೃತವಾಗಿ
ସରକାରୀ ରିପୋର୍ଟ,ಅಧಿಕೃತ ವರದಿ
ସରକାରୀ ସଂସ୍କରଣ,ಅಧಿಕೃತ ಆವೃತ್ತಿ
ଅଧିକାରୀ,ಅಧಿಕಾರಾವಧ
ରେକର୍ଡ ବନ୍ଦ,ದಾಖಲೆಯ ಆಫ್
ଠିକ ଅଛି (o.k.),ಸರಿ (ಒ.ಕೆ.)
ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍,ಸುಖವಾದಿ
ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |,ಖಾತೆಯಲ್ಲಿ ಅನುದಾನ
ଦରକାର ଅନୁସାର,ಬೇಡಿಕೆಯಮೇರೆಗೆ
କାର୍ଯ୍ୟରତ,ಕರ್ತವ್ಯದ ಮೇಲೆ
ଗୋଟିଏପାଖିଆ |,ಒಂದು ಕಡೆ
ଲାଇନ୍ରେ,ಸಾಲಿನಲ್ಲಿ
ବିଶେଷ କର୍ତ୍ତବ୍ୟ,ವಿಶೇಷ ಕರ್ತವ್ಯ
ଚାକିରି ତାଲିମ ଉପରେ |,ಉದ್ಯೋಗ ತರಬೇತಿಯ ಮೇಲೆ
ଓଲସ୍,ಹೊರೆ
ଖୋଲା ଦିନ,ತೆರೆದ ದಿನ
ଖୋଲା ସିଷ୍ଟମ୍,ತೆರೆದ ವ್ಯವಸ್ಥೆಯ
ଖୋଲିବା,ತೆರೆಯುವ
ସନ୍ତୁଳନ ଖୋଲିବା |,ತೆರೆಯುವ ಸಮತೋಲನ
ଖୋଲିବା ଘଣ୍ଟା |,ತೆರೆಯುವ ಸಮಯ
ଶିଖିବା,ಮುಕ್ತ ಕಲಿಕೆ
ଖୋଲ |,ತೆರೆದ ಪತ್ರ
ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |,ಓಪನ್ ಯೂನಿವರ್ಸ್
ପରିଚାଳନା ମୂଲ୍ୟ,ನಿರ್ವಹಣಾ ವೆಚ್ಚ
ଅପରେଟିଂ କର୍ମଚାରୀ |,ಕಾರ್ಯಾಚರಣಾ ಸಿಬ್ಬಂದಿ
ଅପରେସନ୍,ಕಾರ್ಯಾಚರಣೆ
ଅପରେଟର୍ ଲୋଗ୍ |,ಕಾರ್ಯಕಾರಿಯಾದ
ମତ,ಅಭಿಪ್ರಾಯ
ବିରୋଧୀ,ವಿರೋಧ
ବିକଳ୍ପ,ಆಯ್ಕೆ
ମ oral ଖିକ |,ಮೌಖಿಕ
କ୍ରମ,ಆಜ್ಞ
ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |,ಆದೇಶ ಪರಿಶೀಲನೆ
ସଂରକ୍ଷଣର କ୍ରମ,ಮೀಸಲಾತಿ ಆದೇಶ
ଅର୍ଡିନାନ୍ସ,ಸಲ್ಲಿಕೆ
ସଂଗଠନ |,ಸಂಸ್ಥೆ
ସଂଗଠନ ଚାର୍ଟ |,ಸಂಸ್ಥೆ ಪಟ್ಟಿ
ସଂଗଠକ,ಸಂಘಟಕ
Oriensted,ಆಧಾರಿತ
ମୂଳ,ಮೂಲದ
ମୂଳ ବିଭାଗ,ಮೂಲ ವಿಭಾಗ
ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ,ಮೂಲ ಮಾರಾಟ ಪತ್ರ
ଓଟେନସେନିବଲ୍ ମାଲିକ |,ಮೇಲ್ನೋಟದ ಮಾಲೀಕರು
ବିସ୍ଫୋରଣ,ಸ್ಫೋಟ
ପୋଷାକ ଭତ୍ତା,ಸಜ್ಜು ಭತ್ಯೆ
ବହିର୍ଗତ ବ୍ୟକ୍ତି,ಹೊರಹೋಗುವ ಸದಸ್ಯ
ଯାଉଥିବା ଫାଇଲ,ಹೊರಹೋಗುವ ಫೈಲ್
ଆଉଟଲେସ୍,ವಿನಿಯೋಗಿಸು
ଆଉଟଲେଟ୍,ಮಜಲು
ବାହ୍ୟରେଖା,ರೂಪರೇಖೆಯನ್ನು
ଦୃଷ୍ଟିକୋଣ,ಮೇಲ್ನೋಟ
କୋର୍ଟ ବାହାରେ,ನ್ಯಾಯಾಲಯದಿಂದ ಹೊರಗಿದೆ
ପୁରୁଣା,ಹಳೆಯದು
କ୍ରମରେ,ಆದೇಶದಿಂದ ಹೊರಗಿದೆ
ମୁଦ୍ରଣ ବାହାରେ,ಮುದ್ರಣದಿಂದ ಹೊರಗಿದೆ
ଟର୍ନରୁ,ಹೊರಗಡೆ ತಿರುಗಿ
ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |,ತಿರುವು ಹಂಚಿಕೆಯಿಂದ
ଆଉଟପୋଷ୍ଟ |,ಹೊರಹ ಬಂತುರು
ଆଉଟପୁଟ୍,ಉತ್ಪಾದನೆ
ସଠିକ୍ କ୍ରୟ |,ಸಂಪೂರ್ಣ ಖರೀದಿ
ଆଉଟସୋର୍ସ,ಹೊರಗುತ್ತಿಗೆ
ଉଲ୍ଲେଖନୀୟ,ಬಾಕಿ ಉಳಿದಿರುವ
ବୟସରୁ ଅଧିକ,ವಯಸ್ಸಿಗೆ ತಕ್ಕಂತೆ
ମୋଟ ଉପରେ,ಒಟ್ಟಾರೆ
ସାମଗ୍ରିକ ନିଅଣ୍ଟ |,ಒಟ್ಟಾರೆ ಕೊರತೆ
ବିଲିଂ ଉପରେ,ಓವರ್ ಬಿಲ್ಲಿಂಗ್
ଓଭରଚାର୍ଜ,ಹೊರನೋಟು
ସମୟସୀମା,ಅತಿ ಕಡಿಮೆ
ଅତ୍ୟଧିକ ସମୟ,ಅತಿರೇಕ
ଓଭରହେଡ୍ ଚାର୍ଜ |,ಓವರ್ಹೆಡ್ ಹೊಣೆಗಾರಿಕೆ
ଓଭରଲେପ୍ |,ಅತಿಕ್ರಮಣ
ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |,ಆದ್ಯತೆಯನ್ನು ಅತಿಕ್ರಮಿಸುವುದು
ଅତ୍ୟଧିକ ନିୟମ,ಅತಿಯಾದ ಗುಣ
ତଦାରଖ,ಮೇಲ್ವಿಚಾರಣೆ
ଓଭରଟାଇମ୍ ପେ,ಅಧಿಕಾವಧಿ ವೇತನ
ପୂର୍ବାବଲୋକନ,ಅತಿ ಮೌಲ್ಯಮಾಪನ
ମାଲିକାନା,ಮಾಲಿಕತ್ವ
ପ୍ୟାକେଜ୍,ಚಿರತೆ
ପ୍ୟାକେଜ୍ ଡିଲ୍,ಎಲ್ಲವನ್ನೊಳಗೊಂಡ ವ್ಯವಹಾರ
ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |,ಪ್ಯಾಕಿಂಗ್ ಮತ್ತು ಗುರುತು
ପ୍ୟାକିଂ ତାଲିକା,ಪ್ಯಾಕಿಂಗ್ ಪಟ್ಟಿ
ଚୁକ୍ତି,ಒಪ್ಪಂದ
ଦେୟ,ಪಾವತಿಸಿದ
ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |,ಪಾವತಿಸಿದ ಬಂಡವಾಳ
ପୁସ୍ତିକା,ಕರಪತ್ರ
ପ୍ୟାନେଲ୍ |,ಫಲಕ
କାଗଜ,ಕಾಗದ
ପାରା,ಹಣ್ಣು
ପାରାମାଉଣ୍ଟ,ಪ್ರಮುಖವಾದ
ପିତାମାତା,ಪೋಷಕರು
ପିତାମାତା,ಪೋಷಕ
ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |,ಪೋಷಕ ಕಚೇರಿ
ସ Pagreecess,ಸರ್ವಶ್ರೇಷ್ಠ
ପାର୍ ନିସ୍ୟୁ |,ಪಾರಿ ಪಾಸು
ଯୁଗ,ಸಮಾನತೆ
ସଂସଦ,ಸಂಸತ್ತು
ଅଂଶ,ಭಾಗ
%,ಭಾಗ ಫೈಲ್
ଆଂଶିକ,ಭಾಗಶಃ
ଭାଗ ନେବା,ಭಾಗವಹಿಸು
ନିର୍ଦ୍ଦିଷ୍ଟ,ನಿರ್ದಿಷ್ಟ
ବିଶେଷତା,Particulars
ବିଭାଜନ,ವಿಭಾಗ
ସାଥୀ,ಪಾಲುದಾರ
ସହଭାଗୀତା କାର୍ଯ୍ୟ,ಪಾಲುದಾರಿಕೆ ಪತ್ರ
ଆଂଶିକ ଦେୟ,ಭಾಗ ಪಾವತಿ
ଆଂଶିକ ସମୟ,ಅರೆಕಾಲಿಕ
ପାର୍ଟୀ,ಪಕ್ಷ
ପାର୍ ମୂଲ୍ୟ,ಸಮಾನ ಮೌಲ್ಯ
ପାସ୍ କର |,ಉತ್ತೀರ್ಣ
ପାସ୍,ಅಂಗೀಕಾರ
ପାସୱାର୍ଡ,ಗುಪ್ತಪದ
ପେଟେଣ୍ଟ |,ಪೇಟೆ
ପୃଷ୍ଠପୋଷକ |,ಪೋಷಕ
ଦେୟ,ಪಾವತಿ
ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ,ಬಿಲ್ ವೇತನ
ଦେୟ ସେଟିଂ,ಪಾವತಿಸಿ ಪ್ರಮಾಣಪತ್ರ
ଦା,ವೇತನ ದಿನ
ଦେୟ,ಪಾವತಿಸುವವನು
ଦେୟକାରୀ,ಪಾವತಿಸುವವನು
ଦେୟ,ಪಾವತಿ
ମୂଲ୍ୟ ଦେବା,ತೀರಿಸು
ଦେୟ କ୍ରମ,ವೇತನ ಆದೇಶ
ଦେୟ ରୋଲ୍ |,ಪೇ ರೋಲ್
ଦେୟ ସ୍କେଲ,ಪೇ ಸ್ಕೇಲ್
ପେକୁନିୟାରି,ಗುಪ್ತವಾದ
ଦଣ୍ଡ,ದಂಡ
ପେନାଲ୍ କୋଡ୍,ದಂಡ ಸಂಹಿತೆ
ଦଣ୍ଡିକର ଆଗ୍ରହ,ದಂಡದ ಬಡ್ಡಿ
ଦଣ୍ଡ ଦିଅ |,ದಂಡಿಸು
ଦଣ୍ଡ,ದಂಡ
ବିଚାରାଧୀନ ଅଛି,ಬಾಕಿ ಉಳಿದಿದೆ
କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |,ಪೆನ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್
ପେନ୍ସନ୍,ಪಿಂಚಣಿ
ପେନସନେବଲ୍ |,ಒಡ್ಡಿಕೊಳ್ಳಬಹುದಾದ
ପେନସୋନର୍ |,ಪಿಶಕ್ತಾರ
ପେନ୍ସନ୍ ସ୍କିମ୍ |,ಪಿಂಚಣಿ ಯೋಜನೆ
ବାର୍ଷିକ,ವರ್ಷಕ್ಕೆ
ପ୍ରତିଭାଲର୍,ಪ್ರತಿ ಧಾರಕ
ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି),ತಲಾ (= ಪ್ರತಿ ತಲೆಗೆ)
ଶତକଡା,ಶೇಕಡಾ
ଚିରସ୍ଥାୟୀ |,ದೀರ್ಘಕಾಲಿಕದ
ଅଗ୍ରାଧିକାର କ୍ରୟ |,ಆದ್ಯತೆಯ ಖರೀದಿ
ପ୍ରଦର୍ଶନ,ನಿರ್ವಹಿಸು
କାର୍ଯ୍ୟଦକ୍ଷତା,ಪ್ರದರ್ಶನ
ଅବଧି,ಅವಧಿ
ପର୍ଯ୍ୟାୟକ୍ରିକ |,ನಿಯತಕಾಲಿಕ
ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |,ಪರಿಶೀಲನೆಯ ಅವಧಿ
ମିଥ୍ୟା,ಸುಳ್ಳುತನ
ଭତ୍ତା,ವಿಶ್ವಾಸಾರ್ಹ
ସ୍ଥାୟୀ,ಶಾಶ್ವತ
ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |,ಪ್ರತಿ ಪುರುಷರು
ଅନୁମତିପ୍ରାପ୍ତ,ಅನುಮತಿ
ଅନୁମତି,ಅನುಮತಿ
ଅନୁମତି,ಅನುಮತಿ
ଅନୁମୋଦିତ,ಅನುಮತಿ
ଚିରସ୍ଥାୟୀ,ಶಾಶ್ವತವಾದ
ଚିରସ୍ଥାୟୀତା |,ಶಾಶ್ವತತೆ
ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା),ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್)
ବ୍ୟକ୍ତିଗତ,ವೈಯಕ್ತಿಕ
ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି,ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು
ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |,ವೈಯಕ್ತಿಕ ಬಂಧ
ବ୍ୟକ୍ତିତ୍ୱ,ವ್ಯಕ್ತಿತ್ವ
ପର୍ସା ନନ୍ ଗ୍ରାଟା |,ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ
କର୍ମଚାରୀ,ಸಿಬ್ಬಂದಿ
କର୍ମଚାରୀ ନୀତି,ಸಿಬ್ಬಂದಿ ನೀತಿ
ଦୃଷ୍ଟିକୋଣ,ದೃಷ್ಟಿಕೋನ
ମନାଇବା,ಮನವೊಲಿಕೆ
ପ୍ରଯୁଜ୍ୟ,ಉಪಾಧ್ಯಕ್ಷ
ପର୍ସାଲ୍,ಪಠಣ
ନିବେଦନ,ಮನವಿ
ପେଟିସୋନର୍,ಅರ್ಜಿದಾರ
ପର୍ଯ୍ୟାୟ,ಹಂತ
ଫଟୋଗ୍ରାଫ୍,.ಾಯಾಚಿತ್ರ
ଫଟୋଷ୍ଟାଟ,ಗಾಡಿ
ଶାରୀରିକ ଯାଞ୍ଚ,ದೈಹಿಕ ಪರಿಶೀಲನೆ
ଶାରୀରିକ ତ୍ରୁଟି,ದೈಹಿಕ ದೋಷ
ଶାରୀରିକ ଶିକ୍ଷା,ದೈಹಿಕ ಶಿಕ್ಷಣ
ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |,ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ
ଶାରୀରିକ ଯାଞ୍ଚ,ದೈಹಿಕ ಪರಿಶೀಲನೆ
ଖଣ୍ଡମ,ತುಂಡು ತುಂಡು
ଖଣ୍ଡ ହାର,ತುಂಡು ದರ
ତୀର୍ଥଯାତ୍ରୀ,ಯಾತ್ರಿಕ
ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |,ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ
ପିନ୍,ಗಡಿ
ସ୍ଥାନ ସେବା,ನಿಯೋಗ ಸೇವೆ
ଜନ୍ମସ୍ଥାନ,ಹುಟ್ಟಿದ ಸ್ಥಳ
କାର୍ଯ୍ୟ ସ୍ଥାନ,ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ
ଅଭିଯୋଗକାରୀ,ವಾದಿ
ଯୋଜନା,ಯೋಜಿಸು
ଯୋଜନା,ಯೋಜನೆ
ଉଦ୍ଭିଦ,ಸಸ್ಯ
ପ୍ଲେୟାର,ಆಟಗಾರ
ନିବେଦନ,ಮನವಿ
ନିବେଦନକାରୀ |,ಮನವಿ
Plebiscite,ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ
ପ୍ରତିଶ୍ରୁତି,
ପ୍ଲେନାରୀ ଅଧିବେଶନ |,ಸಮಗ್ರ ಅಧಿವೇಶನ
ପ୍ଲେନିକୋଟେରାରି ​​|,ಪಟ್ಟು
ପ୍ଲିନ୍ ଏରିଆ |,ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ
ନୀତି,ನೀತಿ
ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |,ರಾಜಕೀಯ ಚಟುವಟಿಕೆ
ମତଦାନ,ಮತದಾನ
ପ୍ରଦୂଷଣ,ಮಾಲಿನ್ಯ
ରାଜନ political ତିକ,ರಾಜಕೀಯ
ପୁଲ୍,ಕೊಳ
ପୋର୍ଟଫୋଲିଓ,ಭಾಗ
ଅବସ୍ଥାନ,ಸ್ಥಾನ
ସକରାତ୍ମକ |,ಧನಾತ್ಮಕ
ପୋଷ୍ଟ କରନ୍ତୁ |,ಚೂರುಚೂರು
ପୋଷ୍ଟ-ତାରିଖ,ನಂತರದ
ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |,ವಾಸ್ತವಿಕ-ನಂತರದ ಅನುಮೋದನೆ
