Kannada,Malayalam
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,മാന്ത്രിക സംഖ്യ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,കാന്തിക ബബിൾ മെമ്മറി
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,കാന്തിക കാർഡ്
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್","1.കാന്തിക കോശം, 2.കാന്തിക കോശം"
ಕಾಂತೀಯ ಚಿಹ್ನೆ,കാന്തിക ചിഹ്നം
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,കാന്തിക കോർ സംഭരണം
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್","1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,കാന്തിക ഡിസ്ക് വിലാസം
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,കാന്തിക ഡിസ്ക് മെമ്മറി
ಕಾಂತೀಯ ಡ್ರಮ್,കാന്തിക ഡ്രം
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್","1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್,കാന്തിക ടോപ്പ്
ಕಾಂತೀಯ ಶಾಯಿ,കാന്തിക മഷി
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,കാന്തിക മാധ്യമം
ಕಾಂತೀಯ ಓದುವಿಕೆ,കാന്തിക വായന
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,കാന്തിക റെക്കോർഡിംഗ്
ಕಾಂತೀಯ ಸಂಗ್ರಹ,കാന്തിക സംഭരണം
ಕಾಂತೀಯ ಪಟ್ಟಿ,കാന്തിക വര
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,കാന്തിക ടേപ്പ്
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,കാന്തിക ടേപ്പ് ഡ്രൈവ്
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ,കാന്തിക ടേപ്പ് മുൻഗാമി
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ,കാന്തിക ടേപ്പ് ആക്സസ്
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,കാന്തിക ടേപ്പ് യൂണിറ്റ്
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್","1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം"
ಕಾಂತೀಯ ಮಾರ್ಗ,കാന്തിക പാത
ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ,കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം
"1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್","1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ"
ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ,കാന്തിക വികലത
ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್,കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്
"1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್","1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്"
ಮೇಲ್ ವಿಲೀನ,മെയിൽ ലയനം
"1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ","1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്"
ಮುಖ್ಯ ಚೌಕಟ್ಟು,പ്രധാന ഫ്രെയിം
"1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ","1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം"
"1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ","1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി"
"1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ","1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം"
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,പ്രധാന സംഭരണം
"1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್","1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്"
"1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ","1.പരിപാലനം, 2.പരിപാലനം"
ನಿರ್ವಹಣೆ ಫಲಕ,മെയിന്റനൻസ് പാനൽ
ನಿರ್ವಹಣೆ ಸಮಯ,അറ്റകുറ്റപ്പണി സമയം
ದೊಡ್ಡ ವೃತ್ತ,വലിയ വൃത്തം
ಪ್ರಮುಖ ಸಾಧನ,പ്രധാന ഉപകരണം
ಮುಖ್ಯ ಕೀ,പ്രധാന കീ
ಮುಖ್ಯ ಹಂತ,പ്രധാന വേദി
ಮುಖ್ಯ ರಚನೆ,പ്രധാന ഘടന
ಮುಖ್ಯ ಕೆಲಸ,പ്രധാന ജോലി
ಬಹುಪಾಲು ಘಟಕ,ഭൂരിപക്ഷ ഘടകം
ಬಹುಪಾಲು ಗೇಟ್,ഭൂരിപക്ഷ ഗേറ്റ്
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,ഭൂരിപക്ഷ പ്രവർത്തനം
ಮರುಪಾವತಿ ಅವಧಿ,റീഇംബേഴ്സ്മെന്റ് കാലയളവ്
ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ,തെറ്റായ പ്രവർത്തന രീതി
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,മാനേജ്മെന്റ് വികസനം
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ,മാനേജ്മെന്റ് സയൻസ്
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್,മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്
ಗುಣಾಕಾರ,ഗുണനം
ಅಂದಾಜು ವೇರಿಯಬಲ್,കണക്കാക്കിയ വേരിയബിൾ
ಊಹೆಯ ಸೂಚ್ಯಂಕ,അനുമാന സൂചിക
ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,മനുഷ്യ യന്ത്രം അനുകരണം
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,മാനുവൽ വിശകലനം
ಹಸ್ತಚಾಲಿತ ಕರೆ,മാനുവൽ കോൾ
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,മാനുവൽ എൻട്രി
"1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ","1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ"
"1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್","1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്"
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,മാനുവൽ പ്രവർത്തനം
ಹಲವು-ಹಲವು ಸಂಬಂಧ,പലതും പലതും തമ്മിലുള്ള ബന്ധം
ಬಹು-ಡಿಕೋಡರ್,മൾട്ടി-ഡീകോഡർ
ನಕ್ಷೆ ವಿಧಾನ,മാപ്പ് രീതി
ಮ್ಯಾಪಿಂಗ್,മാപ്പിംഗ്
ಅಂಚು,മാർജിൻ
ಕನಿಷ್ಠ ದೋಷ,നാമമാത്ര പിശക്
ಕನಿಷ್ಠ ವಿಚಾರಣೆ,നാമമാത്ര അന്വേഷണം
ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ,മാർജിനൽ ടെസ്റ്റ്
ಚಿಹ್ನೆ ಪತ್ತೆ,ചിഹ്നം കണ്ടെത്തൽ
ಸೈನ್ ಓದುವಿಕೆ,സൈൻ വായന
ಚಿಹ್ನೆ ಸ್ಕ್ಯಾನಿಂಗ್,ചിഹ്ന സ്കാനിംഗ്
ಸಂಕೇತ ಅರ್ಥ,അടയാളബോധം
ಮಾರ್ಕರ್,മാർക്കർ
ಗುರುತು ಹಾಕುವುದು,അടയാളപ്പെടുത്തൽ
ಮಾರ್ಕರ್ ತರಂಗ,മാർക്കർ തരംഗം
ಮಾರ್ಕೊವ್ ಸರಣಿ,മാർക്കോവ് ചെയിൻ
ಮಾರ್ಕೊವ್ ಮೂಲ,മാർക്കോവ് ഉറവിടം
ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ,അടയാളപ്പെടുത്തൽ ഭാഷ
ಮೇಸರ್,മേസർ
ಮೇಸರ್,മേസർ
"1.ಮುಖವಾಡ, 2.ಮುಸುಕು, 3.ಮುಸುಕು","1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം"
"1. ಕವರ್ ಬಿಟ್, 2. ಕವರ್ ಬಿಟ್, 3. ಮುಖವಾಡ ಎರಡು ಅಂಕೆಗಳು","1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ"
ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
ಕವರ್ ರಿಜಿಸ್ಟರ್,കവർ രജിസ്റ്റർ
"1. ಕವರ್ ರಾಮ್, 2. ಕವರ್ ರಾಮ್","1. കവർ റോം, 2. കവർ റോം"
ಕವರ್,മൂടുക
ಬೃಹತ್ ಡೇಟಾ,വലിയ ഡാറ്റ
"1.ಮಾಸ್ ಮೆಮೊರಿ, 2.ಮಾಸ್ ಮೆಮೊರಿ","1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി"
ಬೃಹತ್ ಸಮಾನಾಂತರ,വൻതോതിൽ സമാന്തരമായി
ಮುಖ್ಯಸ್ಥ,തലവൻ
ಮಾಸ್ಟರ್ ಕಾರ್ಡ್,മാസ്റ്റർ കാർഡ്
"1.ಹೆಡ್ ವಾಚ್, 2. ಕಂಟ್ರೋಲರ್ ವಾಚ್","1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്"
ಮುಖ್ಯ ಕನ್ಸೋಲ್,പ്രധാന കൺസോൾ
ಪ್ರಧಾನ ಡೇಟಾ,പ്രധാന ഡാറ്റ
ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ,മാസ്റ്റർ ഡയഗ്രം
ಮಾಸ್ಟರ್ ಫೈಲ್,മാസ്റ്റർ ഫയൽ
ಪ್ರಮುಖ ಗುಂಪು,പ്രധാന ഗ്രൂപ്പ്
ಮುಖ್ಯ ಕೀ,മാസ്റ്റർ കീ
ಮುಖ್ಯ ಗ್ರಂಥಾಲಯದ ಟೇಪ್‌ಗಳು,പ്രധാന ലൈബ്രറി ടേപ്പുകൾ
ಪ್ರಧಾನ ಪ್ರೊಸೆಸರ್,പ്രധാന പ്രോസസ്സർ
ಪ್ರಮುಖ ಕಾರ್ಯಕ್ರಮ,മുൻനിര പരിപാടി
ಮುಖ್ಯ ಕೇಂದ್ರ,പ്രധാന കേന്ദ്രം
"1.ಮಾಸ್ಟರ್ ಟೇಪ್, 2.ಮಾಸ್ಟರ್ ಟೇಪ್","1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്"
"1.ಪ್ರಧಾನ ಟರ್ಮಿನಲ್, 2.ಮುಖ್ಯ ಟರ್ಮಿನಲ್","1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ"
ಪ್ರಧಾನ ಅಧೀನ ಸಾಧನ,പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം
ಪ್ರಧಾನ ಅಧೀನ ವ್ಯವಸ್ಥೆ,പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം
"1. ಪಂದ್ಯ, 2. ಪಂದ್ಯ, 3. ಭೇಟಿ","1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക"
ಹೊಂದಾಣಿಕೆ,പൊരുത്തം
ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്
ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್,ഗണിത അനുകരണം
"1.ಮಾತೃಕೆ, 2.ಮಾತೃಕೆ","1.മാട്രിക്സ്, 2.മാട്രിക്സ്"
"1.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್","1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ"
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್,മാട്രിക്സ് സ്വിച്ച്
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್,മാട്രിക്സ് പട്ടിക
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,പരമാവധി കമ്പ്യൂട്ടർ
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,പരമാവധി കമ്പ്യൂട്ടർ
ಗರಿಷ್ಠ ಅಂಶ,പീക്ക് ഘടകം
ಯೋಗಪ್ಯಾಡ್,യോഗപാഡ്
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡ್ಯಾಮನ್,മാക്സ്വെൽ ഡാമൺ
"1.ಅರ್ಥ, 2.ಅರ್ಥ","1.അർത്ഥം, 2.അർത്ഥം"
ಅಂದರೆ ಚೇತರಿಕೆಯ ಸಮಯ,വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ವೈಫಲ್ಯ ಎಂದರೆ ಸಮಯ,പരാജയം അർത്ഥമാക്കുന്നത് സമയം
ವೈಫಲ್ಯ ಸರಾಸರಿ ಸಮಯ (m t b f),പരാജയ ശരാശരി സമയം (m t b f)
ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ದುರಸ್ತಿ ಸರಾಸರಿ ಸಮಯ,റിപ്പയർ ശരാശരി സമയം
ತಿದ್ದುಪಡಿ ಸರಾಸರಿ ಸಮಯ (MTTR),തിരുത്തൽ ശരാശരി സമയം (MTTR)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
ಮಧ್ಯಮ ಏಕೀಕರಣ (MSI),മീഡിയം ഇന്റഗ്രേഷൻ (MSI)
ಸರಾಸರಿ ಪದ ಸಂಗ್ರಹ ಸಾಧನ,ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം
ಮೆಗಾ ಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (Mbps),മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps)
ಘಟಕ ವಸ್ತು,ഘടക വസ്തു
ಘಟಕ ದಾಖಲೆ,ഘടകം റെക്കോർഡ്
"1.ನೆನಪು, 2.ನೆನಪು","1.ഓർമ്മ, 2.ഓർമ്മ"
"1.ಮೆಮೊರಿ ಅರೇ, 2.ಮೆಮೊರಿ ಅರೇ","1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ"
"1. ಮೆಮೊರಿ ಫಂಡ್, 2. ಮೆಮೊರಿ ಬ್ಯಾಂಕ್","1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്"
"1.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್","1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ"
"1.ಮೆಮೊರಿ ಬಸ್, 2. ಮೆಮೊರಿ ಬಸ್","1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്"
ಮೆಮೊರಿ ಕಾರ್ಡ್,മെമ്മറി കാര്ഡ്
ಮೆಮೊರಿ ಕೋಶ,മെമ്മറി സെൽ
ಮರೆವು,ഓര്മ്മ നഷ്ടം
"1.ಮೆಮೊರಿ ಕೋರ್, 2.ಮೆಮೊರಿ ಕೋರ್","1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ"
ಮೆಮೊರಿ ಚಕ್ರ,മെമ്മറി സൈക്കിൾ
"1.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್","1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ"
"1.ಮೆಮೊರಿ ಡಂಪ್,2.ಮೆಮೊರಿ ಡಂಪ್","1.മെമ്മറി ഡംപ്, 2.മെമ്മറി ഡംപ്"
"1.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್, 2.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್","1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്"
"1.ಸ್ಮೃತಿ ಕ್ರಮಾನುಗತ, 2.ಮೆಮೊರಿ ಶ್ರೇಣಿ","1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി"
ಮೆಮೊರಿ ಸೂಚನೆ,മെമ്മറി നിർദ്ദേശം
"1.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್","1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്"
"1.ಮೆಮೊರಿ ಮ್ಯಾಪ್, 2.ಮೆಮೊರಿ ಮ್ಯಾಪ್","1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്"
"1. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಔಟ್‌ಪುಟ್, 2. ಇನ್‌ಪುಟ್, 3. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ I/O","1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O"
"1.ಮೆಮೊರಿ ಮಾಡೆಲ್, 2.ಮೆಮೊರಿ ಮಾಡೆಲ್, 3.ಮೆಮೊರಿ ಮಾಡೆಲ್","1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ"
"1.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್, 2.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್","1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ"
"1.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್","1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ"
ನೆನಪಿನ ಶಕ್ತಿ,ഓർമ്മ ശക്തി
ಮೆಮೊರಿ ರಕ್ಷಣೆ,മെമ്മറി സംരക്ഷണം
"1.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ, 2.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ","1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം"
"1.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ","1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം"
"1.ಮೆಮೊರಿ ಯೂನಿಟ್, 2.ಮೆಮೊರಿ ಯೂನಿಟ್","1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്"
ಮೆನು,മെനു
ಮೆನು ಬಾರ್,മെനു ബാർ
ಮೆನು ಚಾಲಿತ,മെനു ഓടിച്ചു
ಮೆನು ಆಯ್ಕೆ,മെനു തിരഞ്ഞെടുക്കൽ
ಮುಖ್ಯ ಚಾಲಿತ ಕಾರ್ಯಕ್ರಮ,പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം
"1.ಅಂತರ್ಗತ, 2.ವಿಲೀನ","1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച"
ವಿಲೀನ ವಿನಿಮಯ ವಿಂಗಡಣೆ,ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്
"1. ವಿಲೀನವನ್ನು ವಿಂಗಡಿಸುವುದು, 2. ಕ್ಯಾಟಲಾಗ್ ಆಯ್ಕೆ","1. സോർട്ടിംഗ് ലയനം, 2. കാറ്റലോഗ് തിരഞ്ഞെടുക്കൽ"
"1. ವಿಲೀನ, 2. ವಿಲೀನ","1. ലയനം, 2. ലയനം"
ಜಾಲರಿ ಜಾಲ,ലാറ്റിസ് നെറ്റ്വർക്ക്
ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ,സന്ദേശമയയ്ക്കൽ
ಸಂದೇಶ,സന്ദേശം
ಸಂದೇಶ ದೃಢೀಕರಣ,സന്ദേശ പ്രാമാണീകരണം
ಸಂದೇಶ ಕೋಶ,സന്ദേശ സെൽ
ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್,സന്ദേശ സർക്യൂട്ട്
ಸಂದೇಶ ಸ್ವರೂಪ,സന്ദേശ ഫോർമാറ്റ്
ಸಂದೇಶದ ಹೆಡರ್,സന്ദേശ തലക്കെട്ട്
ಸಂದೇಶ ಮೋಡ್,സന്ദേശ മോഡ്
ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ,സന്ദേശമയയ്ക്കൽ
"1.ಸಂದೇಶ ವಿಂಗಡಣೆ, 2.ಸಂದೇಶ ವಿಂಗಡಣೆ","1.മെസേജ് സോർട്ടിംഗ്, 2.മെസേജ് സോർട്ടിംഗ്"
ಸಂದೇಶ ಸಾಲು,സന്ദേശ വരി
ಸಂದೇಶ ಸ್ವಿಚ್,സന്ദേശ സ്വിച്ച്
ಸಂದೇಶ ಪಠ್ಯ,സന്ദേശ വാചകം
ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್,സന്ദേശ കൈമാറ്റ ഏജന്റ്
ಸೂಪರ್ ಅಸೆಂಬ್ಲರ್,സൂപ്പർ അസംബ്ലർ
ಮೆಟಾಕ್ಲಾಸ್,മെറ്റാക്ലാസ്
"1. ಹೆಚ್ಚು ಸಂಕಲನ, 2. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನ","1. കൂടുതൽ സമാഹാരം, 2. കൂടുതൽ വ്യാഖ്യാനം"
"1. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನಕಾರರು, 2. ಹೆಚ್ಚು ಸಂಕಲನಕಾರರು","1. കൂടുതൽ വ്യാഖ്യാതാക്കൾ, 2. കൂടുതൽ കമ്പൈലർമാർ"
ಉಪಭಾಷೆ,ഭാഷാഭേദം
"1.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್","1.മെറ്റാ നെറ്റ്‌വർക്ക്, 2.മെറ്റാ നെറ്റ്‌വർക്ക്"
ಸರ್ವಾಧಿಕಾರ,ഏകാധിപത്യം
ಪ್ರಕ್ರಿಯೆ,പ്രക്രിയ
ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
ಸೂಕ್ಷ್ಮ,മൈക്രോ
"1.ಮೈಕ್ರೋಕೋಡ್, 2.ಮೈಕ್ರೋಕೋಡ್","1.മൈക്രോകോഡ്, 2.മൈക്രോകോഡ്"
ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್,മൈക്രോകമ്പ്യൂട്ടർ
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,മൈക്രോ കൺട്രോളർ
ಸೂಕ್ಷ್ಮ ಚಕ್ರ,മൈക്രോ സൈക്കിൾ
