Kannada,English
"ರಂಧ್ರ, ರಂಧ್ರ, ರಂಧ್ರ",hole
ಹೊಲೊಗ್ರಾಮ್,Hologram
ಹೊಲೊಗ್ರಫಿ,holography
"ಏಕರೂಪತೆ, ಏಕರೂಪತೆ",Homogeneity
"ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ",Homogeneous
ಹುಕ್ ಕಾನೂನು,Hook's law
ಸಮತಲ,horizontal
"ಅಶ್ವಶಕ್ತಿ, ಅಶ್ವಶಕ್ತಿ",horse power
ಆತಿಥ್ಯ,Host
ಬಿಸಿ ಬ್ಯಾಂಡ್,hot band
ಸೂಪರ್ ಶಕ್ತಿ ವಾಹಕ,hot carrier
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಎಲೆಕ್ಟ್ರಾನ್,hot electron
ಬಣ್ಣದ ಛಾಯೆ,hue
"ಹಮ್, ನಾವು",Hum
"ಉಚ್ಚಾರಣೆ, ತೇವಗೊಳಿಸುವಿಕೆ",Humidification
ಆರ್ದ್ರಕ,humidifier
"ಆರ್ದ್ರತೆ, ಆರ್ದ್ರತೆ",humidity
ಹೈಜೆನ್ಸ್ ಕಾನೂನು,Huygens principle
ಹೈಬ್ರಿಡ್,hybrid
ಹೈಬ್ರಿಡೈಸೇಶನ್,hybridisation
ಹೈಡ್ರಾಲಿಕ್,Hydraulic
"ಹೈಡ್ರೊಡೈನಾಮಿಕ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್",Hydrodynamic
"ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್",hydrodynamics
ಹೈಡ್ರೋಜನ್ ವಸ್ತು,hydrogenous material
ಜಲವಿಜ್ಞಾನ,Hydrology
ಜಲ ಮಂಡಳಿ,Hydrosphere
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್,Hydrostatic
"ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್, ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್",Hydrostatics
"ಹೈಗ್ರೋಮೀಟರ್, ಆರ್ದ್ರಮಾಪಕ",Hygrometer
ಹೈಗ್ರೋಮೆಟ್ರಿ,hygrometry
ಹೈಗ್ರೋಮೀಟರ್,Hygroscope
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್,Hygroscopic
ಹೈಪರ್ಬೋಲಿಕ್,Hyperbolic
ಹೆಚ್ಚಿನ ಚಾರ್ಜ್ ಹೈಪರ್ ಚಾರ್ಜ್,Hypercharge
ಸೂಕ್ಷ್ಮ,Hyperfine
ದೀರ್ಘ ದೃಷ್ಟಿ,hypermetropia
ಹೈಪರ್ರಾಣಿ - ನ್ಯೂಕ್ಲಿಯಸ್,Hypernuclei
ಹೈಪರಾನ್,hyperon
ಶಬ್ದಾತೀತ,Hypersonic
ಸೂಪರ್ ಆಕಾಶ,hyper space
ಕಲ್ಪನೆ,hypothesis
"ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ",Hypothetical
ಕುದಿಯುವ ಬಿಂದು,hypsometer
ನಿದ್ರಾಹೀನತೆ,Hysterisis
ಮಂಜುಗಡ್ಡೆ,Ice
ಐಸ್-ಸ್ಫಟಿಕ,ice crystel
ಆದರ್ಶ,Ideal
ಆದರ್ಶೀಕರಿಸಲಾಗಿದೆ,idealized
"ಒಂದೇ, ಒಂದೇ, ಅವಿಭಾಜ್ಯ",Identical
"ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ",identification
"ಗುರುತಿನ ದಾರಿದೀಪ, ಗುರುತಿನ ದಾರಿದೀಪ",identification beacon
"ಒಂದೇ, ಒಂದೇ, ಸರ್ವವ್ಯಾಪಿ, ಪ್ರತ್ಯೇಕತೆ",Identity
ಕೆಲಸವಿಲ್ಲದ,Idle
"ನಿಷ್ಕ್ರಿಯ ಸಮಯ, ಪ್ರೋಗ್ರಾಂ ಪರೀಕ್ಷೆಯ ಸಮಯ",idle time
ಉರಿಯಲು,Ignite
ಇಗ್ನೈಟರ್,Ignitor
ದಹನ,ignition
ಸೂಚನೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ,Ignore
ಪ್ರಕಾಶ ಸಾಂದ್ರತೆ,illuminance
ಪ್ರಕಾಶಕ,illuminant
ಪ್ರಕಾಶಕ,Illuminating
ಪ್ರಕಾಶಮಾನ ಮಾಪಕ,illumination photometer
ಪ್ರಕಾಶಕ,Illuminator
ಪ್ರತಿಬಿಂಬ,image
"ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ",Imaginary
ಮುಳುಗಿದ ವಸ್ತು,immersed body
ಮುಳುಗುವಿಕೆ,Immersion
ಪ್ರತಿರೋಧ ನುಗ್ಗುವಿಕೆ,immittance
"ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಘರ್ಷಣೆ, ಮರುಕಳಿಸುವಿಕೆ",Impact
ಪರಿಣಾಮ ಪರಿಣಾಮ,impact effect
ಪ್ರತಿರೋಧ,Impedance
ಆಘಾತಕಾರಿ,Impinging
ಅನ್ವಯಿಸಿದ ಒತ್ತಡ,imposed pressure
"ತುಂಬಿದ, ಎಂಬೆಡೆಡ್",impregnated
ಉದ್ವೇಗ,impulse
ಅಶುದ್ಧ,Impure
ಬಾಹ್ಯ ವಾಹಕತೆ (ಬಾಹ್ಯ ವಾಹಕತೆ),impurity conductivity (=extrinsic conductivity)
ಕೇಳಿಸುವುದಿಲ್ಲ,Inaudibility
ಕೇಳಿಸುವುದಿಲ್ಲ,Inaudible
ಪ್ರಕಾಶಮಾನ,Incandescence
ಪ್ರಕಾಶಮಾನ,incandescent
ರಾಪ್ಸೋಡಿಕ್,Incoherent
ಮುಂಬರುವ,incoming
ಅಸಂಕುಚಿತತೆ,Incompressibility
ಹೆಚ್ಚುತ್ತಿರುವ ಆಂದೋಲನ,increasing oscillation
ಹೆಚ್ಚಿದ ಕಾಂತೀಯತೆ,incremental permeability
ಉಚಿತ ವಿತರಣೆ,independent distribution
"ಅನಂತ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, 4ಅನಿರ್ದಿಷ್ಟ",Indeterminate
"ಮಾರಕ, ಪಾಯಿಂಟರ್, 3 ಸೂಚ್ಯಂಕ",Index
"ಪರೋಕ್ಷ, ಪರೋಕ್ಷ",indirect
ಪ್ರೇರಿತ,Induced
"ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್",Induction
ಸ್ಪೂರ್ತಿದಾಯಕ,inductive
ಪ್ರೇರಕ,inductor
ಜಡತ್ವ,Inertial
ಅಕ್ಷಯ ಮೂಲ,inexhaustible source
"ಅನಂತ, ಅನಂತ",Infinite
"ಅನಂತ, ಅನಂತ",Infinities
"ಅನಂತ, ಅನಂತ",infinity
ಸುಡುವಿಕೆ,Inflammability
ದಹಿಸುವ,Inflammable
ಒಳಹರಿವು,Inflow
ಒಳಹರಿವು,Influx
ಮಾಹಿತಿ,information
ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ,infralow-frequency
ಅತಿಗೆಂಪು,Infra-red
ಕೇಳಿಸುವುದಿಲ್ಲ,Infrasonic
ಅವ ಶ್ರಾವಿಕಿ,Infrasonics
ಅಸಾಮರಸ್ಯ,Inhomogeneity
ಭಿನ್ನವಾದ,Inhomogeneous
ಆರಂಭಿಕ,initial
ಇಂಜೆಕ್ಷನ್,Injection
ನಮೂದಿಸಿ,Inlet
"ಒಳ, ಒಳ, ಒಳ, ಒಳ",Inner
"ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)",Input
ಅಹಂಕಾರಿ,Insensitive
ಲೈವ್ಶನ್,Insertion
"ಅತ್ಯಲ್ಪ, ಅತ್ಯಲ್ಪ",insignificant
ಮೇಲ್ವಿಚಾರಣೆ,Inspection
"ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ",Installation
ಕ್ಷಣ,instant
ಸೂಚನಾ,instruction
ಯಂತ್ರ,instrument
ಯಾಂತ್ರಿಕ,Instrumental
"ಯಾಂತ್ರೀಕರಣ, ಜೋಡಣೆ",Instrumentation
"ನಿರೋಧನ, ನಿರೋಧನ",Insulated
ನಿರೋಧಕ,Insulation
"ನಿರೋಧನ, ನಿರೋಧನ, ನಿರೋಧನ",insulator
"1ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ",Integer
ಸಮಗ್ರತೆ,integrability
"ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ",integral
ಏಕೀಕರಣ,Integration
"ತೀವ್ರ, ಉಗ್ರ",Intense
ತೀವ್ರತೆ,intensification
"ಎಳೆತ, ವೇಗವರ್ಧನೆ",intensifier
"ತೀವ್ರತೆ, ತೀವ್ರತೆ, ತೀವ್ರತೆ",Intensity
ತೀವ್ರ,Intensive
ಪರಸ್ಪರ ಕ್ರಿಯೆ,Interaction
ಪರಸ್ಪರ ಪರಮಾಣು,interatomic
"ವಿನಿಮಯ, ವಹಿವಾಟು",Interchange
"ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ",Interdependency
ಪರಸ್ಪರ ಅವಲಂಬಿತ,Interdependent
ಪರಸ್ಪರ ಪ್ರಸರಣ,inter diffusion
ಇಂಟರ್ಫೇಸ್ ಪುಟ,Interface
ಅಡ್ಡ ಭರ್ತಿ,interface connection (=feed __through)
ಇಂಟರ್ಫೇಸ್ ಕೋನ,interfacial angle
"ಹಸ್ತಕ್ಷೇಪ, ಅಡಚಣೆ, ಅಡಚಣೆ",interference
ಇಂಟರ್ ಗ್ಯಾಲಕ್ಟಿಕ್,Intergalactic
"ಒಳ, ಒಳ, ಒಳ (ವಿ.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)",Interior
"ಸಿನಾಪ್ಸ್, ಸಿನಾಪ್ಸ್",Interlocking
"ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ",Intermediate
ಇಂಟರ್ಮೆಟಾಲಿಕ್,Intermetallic
"ಮಧ್ಯಂತರ, ಮಧ್ಯಂತರ",intermittent
ಅಂತರ ಅಣು,Intermolecular
ಆಂತರಿಕ,internal
ಅಂತಾರಾಷ್ಟ್ರೀಯ,International
ತೆರಪಿನ,interplanar
ಅಂತರಗ್ರಹ,interplanetary
ಇಂಟರ್ಪೋಲೇಷನ್,Interpolation
ಅರ್ಥಪೂರ್ಣತೆ,Interpretability
"ಇಲೆಕ್ಟರ್, ಇಂಟರ್ಪ್ರಿಟರ್",interpreter
ಅಡ್ಡಿಪಡಿಸುವವನು,interrupter
ಛೇದಿಸುತ್ತಿದೆ,intersecting
"ಛೇದಕ, ಛೇದನ, ಛೇದನ",Intersection
ಮಧ್ಯಂತರ,interspace
ಅಂತರತಾರಾ,Interstellar
ತೆರಪಿನ,Interstitial
"ಅಂತರ, ಅಂತರ",Interval
ಮುಚ್ಚಿ,Intimate
ಕೊನೆಯಲ್ಲಿ,Intra
ಪರಸ್ಪರ ಪರಮಾಣು,Intra-atomic
"ನಾಜ್ (ಆನುವಂಶಿಕವಾಗಿ), ಅಂತರ (ಆಂತರಿಕ)",Intrinsic
ಖಚಿತವಾಗಿ,Invariant
"ಆವಿಷ್ಕಾರ, ಆವಿಷ್ಕಾರ",Invention
"ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ",Inverse
"ವಿಲೋಮ, ವಿಲೋಮ",Inversion
ಪ್ರತಿನಿಧಿಸಲು,invert
"ವಿಲೋಮ, ವಿಲೋಮ",Inverted
ಬ್ಲೈಂಡ್,inviscid
ಪ್ರಕ್ಷುಬ್ಧ ದ್ರವ,inviscid fluid
ಅದೃಶ್ಯತೆ,Invisibility
ಅಗೋಚರ,Invisible
ಅಯಾನು,Ion
ಅಯಾನಿಕ್,Ionic
ಅಯಾನೀಕರಿಸಬಲ್ಲ,Ionisable
"ಅಯಾನೀಕರಿಸಲು, ಅಯಾನೀಕರಿಸಲು",Ionise
"ಅಯಾನುಗೋಳ, ಅಯಾನುಗೋಳ",Ionosphere
ಅಯಾನುಗೋಳ,inospheric
ಐರಿಸ್,iris (in waveguide)
ವಿಕಿರಣಗೊಂಡಿತು,Irradiated
ವಿಕಿರಣ,Irradiation
ಅಭಾಗಲಬ್ಧ,irrational
"ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ",irreducible
ಅನಿಯಮಿತ,Irregular
ಬದಲಾಯಿಸಲಾಗದ,Irreversible
ತಿರುಗುತ್ತಿದೆ,irrotational
"ಐಸೊಟ್ರೊಪಿಕ್, ಐಸೊಟ್ರೊಪಿಕ್ ಕರ್ವ್",isentropic
ಸಪಾನ್ಟ್ರೋಪಿಕಲ್,Isentropically
"ನಾನು ಸಂಕೇತ, ನಾನು ಸಂಕೇತ",I signal
"ಐಸೊಬಾರ್‌ಗಳು, ಐಸೊಟೋಪ್‌ಗಳು",isobar
"ಐಸೊಬಾರಿಕ್, ಸಮತೋಲಿತ, ಸಮತೋಲಿತ",Isobaric
"ಐಸೊಮೆಟ್ರಿಕ್ ಲೈನ್, ಐಸೊಟೋನಿಕ್ ಲೈನ್",Isochore
ಐಸೊ-ಅಯಾನಿಕ್,Isochoric
ಏಕರೂಪದ,isochromatic
ಸಿಂಕ್ರೊನಸ್ ಲೈನ್,isochronic line
ಸಿಂಕ್ರೊನಸ್ ವೇಗ,isochronous motion
ಸಮಮಾಪನ,Isoclinal
ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್,Isoelectric
ಸಮಾನ ಶಕ್ತಿಯುತ,Isoenergetic
"ಸಮಬಾಹು (v.), ಸಮದ್ವಿಬಾಹು ರೇಖೆ (ed.)",Isogonal
"ಬೇರ್ಪಡಿಸಲು, (adj.), ಪ್ರತ್ಯೇಕಿಸಲು",Isolate
"ಪ್ರತ್ಯೇಕ, ಪ್ರತ್ಯೇಕ, ಏಕ",isolated
"ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ",Isolation
ಐಸೋಮರ್,Isomeric
ಐಸೋಮರ್,Isomerisation
ಐಸೋಮೆರಿಸಂ,Isomerism
"ಸಮಮಾಪನ, ತ್ರಿಕೋನ, ಘನ, ಸಮಮಾಪನ",Isometric
ಐಸೊಮಾರ್ಫಿಸಮ್,Isomorphism
ಐಸೊಮಾರ್ಫಿಕ್,isomorphous
ಐಸೊಥರ್ಮ್,Isotherm
ಐಸೊಥರ್ಮ್,Isothermal
ಸಮಸ್ಥಾನಿಗಳು,Isotope
ಸಮಸ್ಥಾನಿಗಳು,isotopic
ಐಸೊಟ್ರೊಪಿಕ್,Isotropic
ವೃತ್ತಾಕಾರದ ರೇಖೆ,isotropic line (=circular line)
ಐಸೊಮಾರ್ಫಿಸಮ್,Isotropy
ಪುನರಾವರ್ತನೆ,Iteration
ಆಂತರಿಕ ಅರೆವಾಹಕ,1-type (=intrinsic semiconductor )
ಜಾಮ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್,Jamin's interferometer
"ಎಳೆತ, ಮರುಕಳಿಸುವಿಕೆ",Jerk
"ಜೆಟ್, ತಲೆ",Jet
ಜೆಟ್-ರಾಕೆಟ್ ಪ್ರೊಪಲ್ಷನ್,jet and rocket propulsion
ಜೆ-ಜೆ ಜೋಡಣೆ,j-j coupling
ಜಾಲಿ ಬಾಗಿದ,Jolly's balance
ಜೌಲ್-ಶಾಖ,Joule heat
ಜೌಲ್ಮೀಟರ್,joule meter
ಜೌಲ್-ಥಾಮ್ಸನ್ ಪರಿಣಾಮ,Joule-Thomson effect
ಜೌಲ್,joule (unit)
"ಗುದ್ದಲಿ, ಜಿಗಿತ, ಕೊಳಲು",Jump
ಒಪ್ಪಂದ,junction
ಸಂಗಮ ಸ್ಥಳ,junction point
ಸರಿಯಾದ ಉಚ್ಚಾರಾಂಶ,just scale
"ಕೇಶನಿಧಿ, ಸಾಮೀಪ್ಯ",juxtaposition
"ಕೆಲಿಡೋಸ್ಕೋಪ್, ಕೆಲಿಡೋಸ್ಕೋಪ್",kaleidoscope
"ಕಪ್ಪ ಮೇಸನ್ಸ್, ಕೆ-ಮೇಸನ್ಸ್",kappa meson (=k=meson)
ಕ್ಯಾಥೋಡ್,kathode (=Cathode)
ಘನಯಾನ್,kation (=cation)
ಕೆ-ಬ್ಯಾಂಡ್,K-band
ಕೆ-ಕ್ಯಾಪ್ಚರ್,K-capture (=K-electron capture)
ಕೆ-ಗ್ರಾಹಕ,K-capturer
ಕೆಲ್ವಿನ್ ಅಂದಾಜು,Kelvin approximation
ಏಕರೂಪತೆಯ ಘಟಕ,kernel of homomorphism
ಕೆರ್ ಕೋಶ,kerr cell
"ಕೀ, ಪರದೆ, ಕೀ",Key
"ಕೀ ಬೋರ್ಡ್, ಕರ್ಟನ್ ಬಾರ್",key board
ಆರಂಭಿಕ ಸ್ವರ,key note
ಪ್ರಮುಖ ನಾಡಿ,key pulse
ಪ್ರಮುಖ ಪದ,key word
ಪ್ರೊಜೆಕ್ಷನ್,Kick
ಪ್ರತಿರೋಧ,kick back
ಕೇಜಿ,Kilo
ಕಿಲೋಜೌಲ್,kilojoule (KJ)
ಕಿಲೋಪಾರ್ಸೆಕ್,kiloparsec
ಕಿಲೋಟನ್ ಬಾಂಬ್,kiloton bomb
ಚಲನಶಾಸ್ತ್ರ,Kinematical
ಸಂಪೂರ್ಣವಾಗಿ ಕ್ರಿಯಾತ್ಮಕವಾಗಿ,Kinematically
"ಚಲನಶೀಲ, ಕ್ರಿಯಾತ್ಮಕ",Kinetic
ಕ್ರಿಯಾತ್ಮಕವಾಗಿ,Kinetically
ಮುರಿತ,Kink
ಕ್ಲೈಸ್ಟ್ರಾನ್,klystron
ಚೂಪಾದ ಅಂಚು,knife edge
ಕ್ರುಸ್ಕಲ್ ಗಡಿ,Kruskal limit
ಥರ್ಮೋಜೆನಿಕ್,Kryogenic
ಲೇಬಲ್,Label
"ಗುರುತಿಸಲಾಗಿದೆ, ಕೆತ್ತಲಾಗಿದೆ, ಲೇಬಲ್ ಮಾಡಲಾಗಿದೆ",Labelled
ಪ್ರಯೋಗಾಲಯ,Laboratory
ಏಣಿ,Ladar
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,Laevorotation
"ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ, ಎಡ ಧ್ರುವೀಕರಣ ರೋಟರ್",laevorotatory
ಹಿಂದಕ್ಕೆ ಮತ್ತು ಮುಂದಕ್ಕೆ,lag and lead
ಲಾಗ್ರೇಂಜ್ ಪ್ರಸಾರ,Lagrange's expansion
ಲಗ್ರಾಂಜಿಯನಿಸಂ,Laggrangian
ಕುರಿಮರಿ ಸೃಷ್ಟಿ,Lamb shift
"ಹಲಗೆ, ಹಲಗೆ",Lamina
ಡಾರ್ಸಲ್ ಪ್ಲೇಟ್,lamina dorsalis
"ಮೇಲ್ಮೈ ಹರಿವು, ಮಟ್ಟದ ಹರಿವು",laminar flow
"ಲೋಹಲೇಪ, ಫಲಕ, ಮಟ್ಟ, ಪದರದ ಬಂಧ",laminate
ಶ್ರೇಣೀಕರಣ,Laminating
ಲ್ಯಾಮಿನಾ,Lamination
"ದೀಪ, ದೀಪ",lamp
"ಕಾಜಲ್, ದೀಪ್ ಕಾಜಲ್",lamp black
ಲ್ಯಾಂಡೆ-ಮಧ್ಯಂತರ ನಿಯಮ,Lande's interval rule
ಲ್ಯಾಂಡೆ ವಿಭಜಿಸುವ ಅಂಶ,Lande splitting factor
ಲ್ಯಾಂಡಿಂಗ್,Landing
"ಸೂಕ್ಷ್ಮ ಸವೆತ, ಲ್ಯಾಮಿನೇಶನ್, ಉಡುಗೆ",lapping
ಲಾರ್ಮೋರ್ ಆವರ್ತನ,Larmor frequency
ಲಾರ್ಮೋರ್ ಪೂರ್ವಭಾವಿ,Larmor precession
ಲೇಸರ್,Laser
ಲೇಸರೀಕರಣ,Lasing
ರಹಸ್ಯ,Latent
"ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್",Lateral
"ಅಕ್ಷಾಂಶ, ಅಕ್ಷಾಂಶ",Latitude
"ಜಾಲರಿ, ಜಾಲರಿ",lattice
ಲಾವ್ ವರ್ಗ,Laue class
ಉಡಾವಣೆ,Launcher
ಉಡಾವಣೆ,Launching
ಉಡಾವಣಾ ವೇದಿಕೆ,launch pad
ಸಾಮೂಹಿಕ ಅನುಪಾತ ಕಾನೂನು,law of mass action
ಬಹು ಅನುಪಾತದ ನಿಯಮ,law of multiple proportion
"ಪದರ, ಮಟ್ಟ",layer
ಎಲ್-ಬ್ಯಾಂಡ್,L-band
"ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ",Lead
ಮುಂದೆ,leading
"ಲೈಮ್, ಲೀಕಿಂಗ್ (Cr.), ರೈಸನ್ ಲೈನ್, ಚ್ಯವನ್",Leak
"ಚೂಯಿಂಗ್, ತುಕ್ಕು, ಸೋರಿಕೆ",Leakage
"ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ",Least
ಕನಿಷ್ಠ ಎಣಿಕೆ,least count (of a vernier)
ತಾಳ ತಂತಿ,Lecher's wire
ಲೆಡಕ್ ಪರಿಣಾಮ,Leduc effect
ಮಾನ್ಯ ಓಮ್,legal ohm
- ಎಲೆಕ್ಟ್ರಾನ್,L-electron
ಉದ್ದದ ನಿರ್ಬಂಧ,length contraction
ಉದ್ದನೆ,Lengthening
ಮಸೂರ,Lens
ಲೆನ್ಜ್ ಕಾನೂನು,Lenz's law
ಸಮತಟ್ಟಾದ ಸುರಂಗ,Level
ಸಮತಲ ವಿಮಾನ,level flight
"ಲೆವೆಲಿಂಗ್, ಲೆವೆಲಿಂಗ್",Levelling
"ಅಡ್ಡ ಸ್ಕ್ರೂ, ಲೆವೆಲಿಂಗ್ ಸ್ಕ್ರೂ",levelling screw
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,level of confidence
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,level of significance
"ಸಮತಲ ಪುಟ, ಫ್ಲಾಟ್ ಪೇಜ್, ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್ ಪೇಜ್",level surface
"ಲಿವರ್, ಲಿವರ್",Lever
ವರ್ಚುವಲ್ ಆಂದೋಲನ,Libration
"ಲಿಡಾರ್, ಲೇಸರ್ ಇನ್ಫ್ರಾರೆಡ್ ರಾಡಾರ್",Lidar
"ಜೀವನ, ವಯಸ್ಸು",Life
"ಎತ್ತು, ಎತ್ತು",lift
ವಿಮೋಚನೆಯ ಕ್ಷಣ,lift off
"ಸಣ್ಣ, ಬೆಳಕು, ಮಂದ, ಚಿಕ್ಕ, ಚಿಕ್ಕ, 6 ಬೆಳಕು",light
"ಸಮಶೀತೋಷ್ಣ., ಬೆಳಗು",Lighting
ಮಿಂಚು,Lightning
ಬೆಳಕಿನ ವರ್ಷ ಬೆಳಕಿನ ವರ್ಷ,light year
"ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ",Like
"ಮಿತಿ, ಕನಿಷ್ಠ",Limit
"ಮಿತಿ, ಮಿತಿ, ವಿಪರೀತ",Limiting
ಪ್ರಸ್ತುತ ಮಿತಿ,limiting magnitude (=magnitude ___limit)
"ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ",Line
"ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ",Liner
ರೇಖೀಯೀಕರಣ,Linearisation
"ಏಕತಾನತೆ, ರೇಖೀಯತೆ",linearity
"ಏಕವಾಗಿ, ರೇಖೀಯವಾಗಿ",Linearly
ಸಾಲಿನ ಸಂಭಾವ್ಯ,line drop
ರೇಖೀಯ ಅಪೂರ್ಣತೆ,line imperfection (onedimensional)
ಸ್ಟ್ರೋಕ್ ಲೈನ್,line of percussion
ರೇಖೀಯ ವರ್ಣಪಟಲ,line spectrum
ಲೈನ್ ವೋಲ್ಟೇಜ್,line voltage
"ಬಂಧ, ದಾರ, ಸರಪಳಿ, ಗ್ರಂಥಿ, ಕೊಂಡಿ",Link
ದ್ರವೀಕರಣ,Liquefaction
ದ್ರವೀಕೃತ,Liquefied
ದ್ರವೀಕೃತ,liquefier
ದ್ರವ,Liquid
ದ್ರವ ಜಲಾಶಯ,liquid bath
ದ್ರವ ಸ್ಫಟಿಕ,liquid crystal
ದ್ರವತೆ,liquidity
ದ್ರವ ಚಾಲಿತ ರಾಕೆಟ್,liquid rocket
ಲಿಸಾಜು ಅಂಕಿಅಂಶಗಳು,Lissajous figures
"ಪಟ್ಟಿ, ಪಟ್ಟಿ",List
"ಪಟ್ಟಿ, ಪಟ್ಟಿ",Listing
ಕಸ,litre
ನೇರ ಕಾರ್ಯಕ್ರಮ,live programme
ವಿದ್ಯುತ್ ತಂತಿ,live wire
"ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್",load
ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು,Loadstone
"ಸ್ಥಳೀಯ, ಸ್ಥಳೀಯ",localised
ಸ್ಥಳೀಯ ಗರಿಷ್ಠ,locally Maxwellian
"ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ",Location
ಬೌಂಡ್ ತಪ್ಪು,locked dislocation
"ತಲಾಖ್, ರವಾನೆ",lock in
"ಲೋಕಸ್, ಲೋಕಸ್",Locus
ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು,Lodestone
ಲಾಗರಿಥಮಿಕ್,Logarithmic
ತರ್ಕಶಾಸ್ತ್ರ,logic
ಸಮಂಜಸವಾದ,logical
"ಲಾಜಿಸ್ಟಿಕ್ಸ್, ಆಪರೇಷನ್ ಸೈನ್ಸ್",Logistics
ಲಂಡನ್ ವಾಂಡರ್ವಾಲ್ಸ್ ಆಕರ್ಷಣೆಗಳು,London Van Der Waals attraction
ರಿಮೋಟ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್,long distance Transmission
"ರೇಖಾಂಶ, ರೇಖಾಂಶ",longitude
ರವಿನೆಚ್ ರೇಖಾಂಶ,longitude of perihelion
ಉದ್ದುದ್ದವಾದ,Longitudinal
ದೀರ್ಘ ಸ್ವರ,long note
"ಲೂಪ್, ಲೂಪ್, ಲೂಪ್ (ಸಂ.), ಲೂಪ್ (ವಿ.), ಪ್ರಸಂಡ್",Loop
ಸಡಿಲವಾಗಿ ಬಂಧಿಸಲಾಗಿದೆ,loosely bound
"ವಿರಳವಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ, ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ",lossely packed
ಲಾರೆಂಟ್‌ನ ಫಿಟ್ಜ್‌ಗೆರಾಲ್ಡ್ ಸಂಕೋಚನ,Lorentz Fitzgerald contraction
ನಷ್ಟ ಮುಕ್ತ ಲೈನ್,lossless line (=loss free line)
