Malayalam,Gujarati
ഹിസ്റ്റോഗ്രാം,Histંચર
ഹോം പേജ്,સ્વદેશ પાનું
കൊളുത്ത്,હાંસીને કા hookવું
ഹുക്ക് അപ്പ് വയർ,હૂક અપ વાયર
തിരശ്ചീന ബ്ലാക്ക് out ട്ട് കാലയളവ്,આડી બ્લેકઆઉટ સમયગાળો
തിരശ്ചീന ശൂന്യത,આડી
തിരശ്ചീന നിർവചനം (തിരശ്ചീന മിഴിവ്),આડી વ્યાખ્યા (આડી ઠરાવ)
തിരശ്ചീന വ്യതിചലനം,આડી ડિફ્લેક્શન ઓસિલેશન
തിരശ്ചീന രേഖ,આડી રેખા
തിരശ്ചീന വിഭാഗം,આડા વિભાગ
തിരശ്ചീന സ്വീപ്പ് സർക്യൂട്ട്,આડી સ્વીપ સર્કિટ
ഹോൺ ഉച്ചഭാഷിണി,શિંગડા
ആതിഥേയന്,યજમાન
ഹോട്ട് സ്പോട്ട്,ગરમ સ્થળ
വീട് സൂക്ഷിക്കുന്നു,ગૃહ રાખવાનું
ഹബ്,હબ
മഞ്ഞ,રંગ
ഹഫ്മാൻ കോഡിംഗ്,હફમેન કોડિંગ
മുന്ന,ગડબડ
ഹ്യൂമൻ ഓഡിയോ പെർസെപ്ഷൻ,માનવીય Audio ડિઓની દ્રષ્ટિ
ഹ്യൂമൻ ഓഡിയോ സിസ്റ്റം,માનવ audio ડિઓ પદ્ધતિ
ഹ്യൂമൻ ശ്രവണ സംവിധാനം,માનવ સુનાવણી પદ્ધતિ
മനുഷ്യ വീഡിയോ പെർസെപ്ഷൻ,માનવ વિડિઓ દ્રષ્ટિ
ഈർപ്പം,ભેજ
ഹൈബ്രിഡ്,સંકર
ഹൈബ്രിഡ് സർക്യൂട്ട്,સંકર સર્કિટ
ഹൈബ്രിഡ് ഇന്റർഗ്രെറ്റ് സർക്യൂട്ട്,વર્ણમાલિક સર્કિટ
ഹൈഡ്രെയിൻ,જળમાર્ગ
ഹൈപ്പർ,અતિશયોક્તિ
ഹൈപ്പർ മീഡിയ,અતિસિપરી માધ્યમ
ഹൈപ്പർ ടെക്സ്റ്റ്,અસાધારણ લખાણ
ഹൈപ്പർലിൻ,અતિશયોક્તિ
ഐക്കൺ,મૂર્તિ
തിരിച്ചറിയല്,ઓળખ
തിരിച്ചറിയല്,ઓળખકર્તા
കത്തിക്കുക,સળગવું
ജലനം,પ્રભુત્વ
Illicance,રોશની
ദീപക്കാഴ്ച,રોશની
പതിഛായ,તસવીર
ഇമേജ് ആന്റിന,છબી
ഇമേജ് ക്യാപ്ചർ,છબી
ഇമേജ് ഐക്കണോസ്കോപ്പ്,છબી -આઇકોનોસ્કોપ
ഇമേജ് മാപ്പ്,તસવીર
ഇമേജ് ഓർത്തൻ,તસવીર
ഇമേജ് പ്രോസസ്സിംഗ്,તસવીર
ഇമേജ് ലെറ്റർ,છબી રચિત
സാങ്കല്പികമായ,કાલ્પનિક
ഇംപാമം,અવરોધ
ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ,અવરોધ
ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്,અવરોધ
ഇംപെഡൻസ് പൊരുത്തക്കേട്,અવરોધ
ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ,ખાલી જગ્યાનો અવરોધ
ഇംപെഡൻസ് പരിവർത്തനം,અવરોધ -પરિવર્તન
ഇറക്കുമതിച്ചരക്ക്,આયાત
ഇംപ്രെഗ്നൻ,ગર્ભિત
വളരെയധികം വോൾട്ടേജ്,પ્રભાવિત કરવું
പചോദനം,આવેશ
പ്രേരണ പ്രതികരണം,મતાધિકાર પ્રતિભાવ
അശുദ്ധി,અશુદ્ધ વાહકતા
അശുദ്ധാക്ഷനി അർദ്ധത,અશુદ્ધતા
അലസമായ,નિષ્ક્રિય
നിഷ്ക്രിയ വിൻഡോ,નિષ્ક્રિય બારી
കേൾക്കാനാകാത്ത,અશ્રાયત
താനെടിക്കുന്ന,અગ્નિથી બનેલું
സംഭവം,ઘટના કિરણ
ഉൾപ്പെടുത്തൽ,સમાવેશ
ഇൻകമിംഗ് സിഗ്നൽ,આવતો સંકેત
സൂചകം,સૂચક
തദ്ദേശീയമായ,સ્વદેશી
ഉൾപ്പെടുത്തൽ,ઇજા
ഇൻഡക്റ്റീവ്-റിയാൻസ്,સંલગ્ન-રિએક્ટન્સ
ഇല്ലാത്ത മെറ്റീരിയൽ,સળગેલી સામગ્રી
ഇൻഫോഴ്സ് പാച്ച്,Infor પેચ
വിവരം,જાણ
വിവര വാസ്തുവിദ്യ,માહિતી સ્થાપત્ય
വിവര സാധ്യത,માહિતી
വിവര അക്ക,માહિતી અંક
വിവര കിയോസ്ക്,માહિતી કિઓસ્ક
വിവര പ്രക്രിയ,માહિતી પ્રક્રિયા
വിവരസാങ്കേതികവിദ്യ,માહિતી પ્રૌદ્યોગિકી
ഇൻഫോടെയ്ൻമെന്റ്,રોષ
ഇൻഫ്രാറെഡ് വികിരണം,ઇજાગ્રસ્ત રેએડિએશન
ഇൻഫ്രാസ്ട്രക്ചർ,ઈન્ફ્રાસ્ટ્રક્ચર
ഉൾപ്പെടുത്തുക,પીપવું
ചേരുവകൾ,ઘટકો
സമാരംഭിക്കൽ പദം (IW),પ્રારંભિક શબ્દ (આઇડબ્લ્યુ)
ആന്തരിക കോഡുകൾ,આંતરિક કોડ
പുതുമ,નવીનીકરણ
നിക്ഷേപതം,નિઘન
ഇൻപുട്ട് ലൈൻ,ઇનપુટ રેખા
ഇൻപുട്ട് യൂണിറ്റ്,ઇનપુટ એકમ
ഇൻപുട്ട് വോൾട്ടേജ്,આવતો વિજપ્રવાહ
ഇൻപുട്ട് ഔട്ട്പുട്ട്,ઇનપુટ આઉટપુટ
കൂട്ടിച്ചേര്ക്കുക,દાખલ કરવું
ഉൾപ്പെടുത്തൽ നഷ്ടം,દાખલ કરવું
പതിഷ്ഠാപനം,ગોઠવણી
തൽക്ഷണ വോൾട്ടേജ്,તત્કાલ વોલ્ટેજ
നിര്ദ്ദേശം,સૂચના
ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ,ઇન્સ્યુલેટીવ સામગ્રી
വൈദുതിരോധനം,ઉન્મત્ત
ഇൻസുലേഷൻ പ്രതിരോധം,ઇન્સ્યુલેશન પ્રતિકાર
സുഖാനുസൃതം,અલગ પાડનાર
സംയോജിത സർക്യൂട്ട്,ઇન્ટિગ્રેટેડ સર્કિટ
നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു,એકીકૃત નેટવર્ક
സൂർ,સંક્રમક
ബുദ്ധി,બાતમી
തീവത,તીવ્રતા
സംഭാഷണത്തിന്റെ തീവ്രത,વાણી -વાણી
ഇന്റർ ചാനൽ ഇടപെടൽ,આંતર ચેનલ દખલ
പരസ്പരബന്ധം,ઇન્ટરલેવ
ഇടപെടല്,ક્રિયાપ્રતિક્રિયા
ഇന്ററക്ട്രേഷൻ,ક્રિયાપ્રતિક્રિયા
ഇന്റര്കോം,અંતર્ગત
പരസ്പരബന്ധിതമായത്,સંબંધ
ഇന്റർഫേസ്,પ્રસારણ
ഇന്റർഫേസ് സ്കാനിംഗ്,ઇન્ટરફેસ -સ્કેનીંગ
ഇടപെടൽ,હસ્તક્ષેપ
ഇടപെടൽ മേഖല,આંતરતાનો વિસ્તાર
ഇന്റർഫെറിംഗ് ചാനൽ,દખલ કરવી
ഇടപെടുന്ന ആവൃത്തി,દખલ કરવાની આવર્તન
റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക,રેડિયો આવર્તન સંકેત દખલ
ഇന്ററാം,અંતર્દ્ય
പരസ്പരബന്ധം,ઇન્ટરલેવ
ഇന്റർലോയ്ഡ്,અંતરે
ഇന്റർലോവ്ഡ് സ്ട്രീം,સંગ્રહિત પ્રવાહ
ഇന്റർലീവ്,મેલીકટર
ഭഭിചാരം,સાંધા
ഭഭിചാരം,સાંધા
ഇന്റർലീവിംഗ് കാലയളവ്,અંતર્ઘોષ સમય
ഇന്റർലോക്ക് സർക്യൂട്ട്,અંતરાલ
ഇന്റർലോക്ക് സ്വിച്ച്,અંતરીલ સ્વીચ
ഇന്റർലോക്കിംഗ്,એકસમાન
ഇന്റർമീഡിയറ്റ് പരാജയം,મધ્યવર્તી નિષ્ફળતા
ഇന്റർമീഡിയറ്റ് ആവൃത്തി,મધ્યવર્તી આવર્તન
ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ,મધ્યવર્તી આવર્તન ઓસિલેટર
ഇടയ്ക്കിടെ,તૂટક તૂટક
ഇടവിട്ടുള്ള കറന്റ്,તૂટક તૂટક વર્તમાન
ഇന്റർമോഡലേഷൻ,આંતરસંલાલ
ഇന്റർമോഡുലേഷൻ വക്രീകരണം,અંતર્જ્ulationાન
ഇന്റർമോഡുലേഷൻ എമിഷൻ,અંતર્દૃષ્ટિનું ઉત્સર્જન
ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്,આંતરસંલાવે પરીક્ષણ
ഇന്റർനെറ്റ്,ઈનકાર
ഇന്റർനെറ്റ് പ്രക്ഷേപണം,ઇન્ટરનેટ બ્રોડકાસ્ટિંગ
ഇന്റർനെറ്റ് ചാറ്റിംഗ്,ઇન્ટરનેટ
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്,ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક
ഇന്റർനെറ്റ് റേഡിയോ,ઇન્ટરનેટ રેડિયો
ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്,ઇન્ટરનેટ સ્ટ્રીમિંગ
ഇന്റർനെറ്റ് വീഡിയോ,ઇન્ટરનેટ વિડિઓ
ഇന്ററോപ്പറബിളിറ്റി,ભાષાંતરક્ષમતા
ഇന്റർപോളേഷൻ,પ્રક્ષેપણ
വാഖാതാവ്,દુભાષિયા
തടസ്സപ്പെടുത്തുക,અટકાવવું
തടസ്സം,અટકાયત
തടസ്സം,ખલેલકાર
ഇടവേള,અંતરાલ
ഇൻട്രാകോഡിംഗ്,સાંકળ
ഇൻട്രാഫ്രെയിം,અંદરનો ભાગ
ഗതാഗത,જાડું
ഇൻട്രാപക്റ്റൂർ,પુનરાવર્તન
ഇൻട്രാവേബ്,એક જાતની
ആന്തരിക അർദ്ധചാലകം,અંતર્ગત સેમિકન્ડક્ટર
വിപരീത വർക്ക്,વિપરીત પ્રવાહ
വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു,Verse ંધી અવકાશી સંચાલન
വിപരീതം,Vertંધું
വിപരീത ഞാൻ ആന്റിന,Ver ંધી એલ એન્ટેના
വിപരീത വി ആന്റിന,Ver ંધી વી એન્ટેના
വിഹിതം,Inલટું
കമരഹിതമായ,અનિયમિત
അപ്രസക്തമായ ഘടകം,અપ્રસ્તુત તત્વ
ഐസോലേഷൻ നെറ്റ്വർക്ക്,અલગ -અલગ નેટવર્ક
ഒറ്റപ്പെടുത്തല്,અલગ પાડનાર
ജമ്മവർ,ઘાટ
ജാമിംഗ്,જખમ
ജാർഗോൺ ഫയൽ,કલાલ
ജാവ സ്ക്രിപ്റ്റ്,જાવા સ્ક્રિપ્ટ
ജിംഗിൾ,ઝબૂકવું
ജിറ്റർ,ગફલત
കൂട്ടായ്മ,જોડાણ કરનાર
സന്ധി,સંયુક્ત
ജോയിന്റ്,મેનું
ജമ്പൻ,ગડબડી
JUKK,કચરો
ജങ്ക് മെയിൽ,નકામો મેઇલ
കേർണൽ,કર્કશ
താക്കോല്,મુખ્ય
കീബോര്ഡ്,પાટિયું
ശ്രേഷ്ഠന്,ક keyંગું
മുഖ്യ),મહત્ત્વ
കിലോകിൾ,કિલોસાયકલ
കിലോകോമ്പ്,કિલોવોલ્ટ
കിലോവാട്ട്,કિલોવોટ
കിനെമാറ്റിക്സ്,સંયોજક
കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്,ઘૂંટણ
ഉരുണ്ടപിടി,મૂઠ
നോളജ് ബേസ്,જ્ઞાન પૃષ્ટ
വിജ്ഞാന പ്രാതിനിധ്യം,જ્ knowledgeાન પ્રતિનિધિત્વ
L നെറ്റ്വർക്ക്,એલ નેટવર્ક
L വിഭാഗ ഫിൽട്ടർ,એલ વિભાગ ફિલ્ટર
ലജ്ജയും ലീഡും,લેગ અને લીડ
പ്രധാനം,પાછળ
പവർ ഫാക്ടർ ലഹരി,પાછળ પાવર પરિબળ
മാരകമായ,સ્તુતિશીલ
വിളക്ക്,દીવો
ലാപ്ടോപ്പ്,લેપટોપ
ലേസർ ആവൃത്തി,લેસર આવર્તન
ഒളിഞ്ഞിരിക്കുന്ന പിശക്,સુવ્યવસ્થિત ભૂલ
ഒളിഞ്ഞിരിക്കുന്ന ചൂട്,આંતરિક ઉષ્મા
വാപ്തി,અક્ષરશ
അടുക്ക്,સ્તર
കെട്ടിടത്തിന്റെ പ്ളാന്,બાંધકામ
ലേ layout ട്ട് പ്ലാൻ,ગોઠવણ યોજના
ഈയം,દોરી
പ്രമുഖ ഘട്ടം,અગ્રણી તબક્કો
ചോർച്ച തടയുന്ന,પ્રૂફ
ചോർച്ച,રખડુ
പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്,લીઝ્ડ સર્કિટ
ലെന്സ്,લેન્સ
ലെവൽ സൂചകം,કક્ષાના સૂચક
നേരിയ നിയന്ത്രണം,પ્રકાશ નિયંત્રણ
നേരിയ പേന,પ્રકાશ કલમ
മിന്നൽ അരംഭം,લાઈટનિંગ એરેસ્ટર
രൂക്ഷമായ,મર્યાદા
ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു,મર્યાદિત એમ્પ્લીફાયર
വരി നഷ്ടം,હારી જવું
ലൈൻ ശബ്ദം,વાક્યનો અવાજ
വീക്ഷണരേഖ,દૃષ્ટિની લાઇન
ലൈൻ ഘട്ടം,હરોળ
ലൈൻ ട്രാൻസ്മിഷൻ,મહત્ત્વ
ലൈൻ അൺലോഡുചെയ്തു,રેખા
രേഖീയ ക്വാണ്ടിയർ,રેખીય ક્વોન્ટીઝર
രേഖീയത,સુશોભન
ലൈൻ-കോക്സിയൽ,રેખાને લગતું
ലൈൻ-ഇക്സൈസർ,રેખા-ક્ષેત્રાકાર
ലൈൻ-ആവൃത്തി,રેખાખરની આવર્તન
ലൈൻ-ഇംപെഡൻസ്,વાક્ય-અવબાધ
ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം,રેખા-ચતુર્થાંશ
ബന്ധം,સંબંધ
ലിങ്കറുകാരന്,કોરી
ലിപ്-മൈക്രോഫോൺ,જિદ્દી
തത്സമയ സംപ്രേക്ഷണം,જીવંત પ્રસારણ
തത്സമയ സർക്യൂട്ട്,જીવંત સરકી
തത്സമയ പരിപാടി,જીવંત કાર્યક્રમ
ഭാരം,બોજો
ഭാരം താങ്ങാനുള്ള കഴിവ്,ભારક્ષમતા
ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക,ભાર વહન ક્ષમતા
സ്വഭാവം ലോഡുചെയ്യുക,ભાર લાક્ષણિકતા
ഇംബത ലോഡുചെയ്യുക,ભાર અટકાવવું
ലോഡുചെയ്തു,ભરેલું
ലോഡർ,લોહિયો
ലോഡിംഗ്,ભારણ
കോയിൽ ലോഡുചെയ്യുന്നു,કોઇલ લોડિંગ
ലോഡ്-ടെസ്റ്റ്,ભાર-પરીક્ષા
ലോലിറ്റി,ઝઘડો
ലോബ് ആന്റിന,Loંચી એન્ટેના
ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്,સ્થાનિક ક્ષેત્ર નેટવર્ક
പ്രാദേശിക ബാറ്ററി,સ્થાનિક બેટરી
പ്രാദേശിക ഓസ്സിലേറ്റർ,સ્થાનિક ઓસિલેટર
മരത്തടി,લોગ
ലോഗ് ബുക്ക്,લોગ -બુક
ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക),લ log ગ ઇન કરો (લ log ગ ઇન)
ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക),લ log ગ ઓફ (લ log ગ આઉટ)
ലോഗ് ഷീറ്റ്,લોગશીલી
ലോഗരിതം,મસાલેદાર
ലോഗരിത്മിക് ആംപ്ലിഫയർ,લોગરીધમિક એમ્પ્લીફાયર
ലോഗരിഥമിക് അനുപാതം,લોગરીધમિક ગુણોત્તર
ലോഗരിഥമിക് പ്രതികരണം,લોગરીધમિક પ્રતિભાવ
ലോഗരിത്മിക് സ്കെയിൽ,લૌકિક ધોરણ
പവേശിക്കുക,ફાંટો
തര്ക്കശാസ്തം,તર્કશાસ્ત્ર
ലോജിക് ഗേറ്റ്,તર્ક -દ્વાર
ലോജിക് പ്രവർത്തനം,તર્કશાસ્ત્ર
യുക്തിയുക്തമായ,તાર્કિક
ലോജിക്കൽ ഫ്രെയിം,તાર્કિક રચના
ലോഗോ ഉൾപ്പെടുത്തൽ,લોગો દાખલ કરનાર
ദേശാന്തരരേഖ,રેખાંશ
ലൂപ്പ്,ફટકો
ലൂപ്പ് ആന്റിന,લૂપ એન્ટેના
ലൂപ്പ് നേട്ടം,લૂપ ફાયદો
ലൂപ്പ് ടെസ്റ്റ്,લૂપ પરીક્ષણ
അയഞ്ഞ കോൺടാക്റ്റ്,છૂટક સંપર્ક
അയഞ്ഞ കപ്ലിംഗ്,સંતાપ
നഷ്ടമില്ലാത്ത ആന്റിന,લોસલેસ એન્ટેના
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,લોસલેસ કમ્પ્રેશન
നഷ്ടം കംപ്രഷൻ,હારી સંકોચન
ഉച്ചത്തിൽ (ശബ്ദം),લાઉડનેસ (ધ્વનિ)
ഉച്ചഭാഷിണി,લાઉડ સ્પીકર
കുറഞ്ഞ ആവൃത്തി,ઓછી આવર્તન
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,નીચા કક્ષાની ભાષા
കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ,ઓછું ખોટ ફીડર
കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ,ઓછી ખોટ લવચીક કોક્સિયલ કેબલ
കുറഞ്ഞ ശബ്ദം റിസീവർ,નીચા અવાજ પ્રાપ્તકર્તા
കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം,નીચા ઓર્બિટિંગ ઉપગ્રહ
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,નીચા પાસ ફિલ્ટર
കുറഞ്ഞ റിയാൻസ് എർത്ത്,ઓછી પ્રતિક્રિયા આપવાની કમાણી
കുറഞ്ഞ പ്രതിരോധ പാത,ઓછો પ્રતિકાર માર્ગ
ലഗ്,ખસી કરવું
ലളിനൻസ്,ભ્રષ્ટતા
പിണ്ഡമായി,ગઠ્ઠો લગાડવો
മാക്രോ ബ്ലോക്ക്,પારકાન
മാക്രോ നിർവചനം,મેક્રો વ્યાખ્યા
മാക്രോ വിഷൻ,બનાવટ
മാന്ത്രിക കണ്ണ്,જાદુઈ આંખ
കാന്തം,ચુંબક
കാന്തികക്ഷേത്രം,ચુંબકીય ક્ષેત્ર
കാന്തിക ഫ്ലക്സ്,ચુંબકીય પ્રવાહ
കാന്തിക പോൾ,ચુંબકીય ધ્રુવ
കാന്തിക കൊടുങ്കാറ്റ്,ચુંબકીય તોફાન
മാഗ്നറ്റിക് സ്വിച്ച്,ચુંબકીય સ્વીચ
മാഗ്നറ്റിക് ടേപ്പ്,ચુંબકીય ટેપ
കാന്തികത,ચુંબનત્વ
മെയിൽ ലയനം,ટપાલ મક્કો
അയക്കേണ്ട പട്ടിക,ટપાલ યાદી
പ്രധാന കാരിയർ,મુખ્ય વાહક
നിലനിറുത്തുക,જાળવી
പരിപാലനം,જાળવણી
പരിപാലന ടീം,જાળવણી ટીમ
ഭൂരിപക്ഷം കാരിയർ,બહુમતી
കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക,સંપર્ક રિલે બનાવો
നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്,બનાવટની સ્વીચ
പുരുഷ-കണക്റ്റർ,પુરુષ-જોડકવાર
മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി,માણસે અવાજ કર્યો
മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS),મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ)
കൃത്രിമം,ચાલાકીભર્યું
സ്വമേധയാലുള്ള നിയന്ത്രണം,હસ્તકલા નિયંત્રણ
സ്വമേധയാലുള്ള രീതി,પદ્ધતિ પદ્ધતિ
സുരക്ഷാ മുൻകരുതൽ മാനുവൽ,સલામતી માર્ગદર્શિકા
സ്വമേധയാ പ്രവർത്തിക്കുന്നു,મેન્યુઅલી સંચાલિત
നിര്മ്മാതാവ്,ઉત્પાદક
പൊയ്മുഖം,મહોરું
മൂടാണ്,મસકી
ത്തണക്കാരന്,માસ્ક
മറക്കുന്നു,છુપાયેલો
മാസ്കിംഗ് സ്വഭാവം,માસ્કીંગ વર્તન
ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം,Audio ડિઓ -માસ્કિંગ અસર
മാസ്കിംഗ് പരിധി,માસ્કિંગ થ્રેશોલ્ડ
മാസ്കിംഗ് ടോൺ,માસ્કીંગ સ્વર
കപ്പല്പായ്മരം,મસ્ત
മാസ്റ്റ് റേഡിയേറ്റർ,મસ્ત -રેડિયેટર
മാസ്റ്റർ നിയന്ത്രണം,મુખ્ય નિયંત્રણ
മാസ്റ്റർ ഓസ്കിൽറർ,માસ્ટર ઓસિલાટોર
മാച്ച്-ഇംപെഡൻസ്,મેચ-અવબાધ
പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്,મેચિંગ નેટવર્ક
പൊരുത്തപ്പെടുന്ന സ്റ്റബ്,મેચિંગ સ્ટબ
പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ,મેચિંગ ટ્રાન્સફોર્મર
മെറ്റീരിയൽ-സംഭരണം,ભૌતિક-તૈયારી
മാട്രിക്സ്,માળખું
പരമാവധി,મહત્તમ
പരമാവധി ഡിമാൻഡ് സൂചകം,મહત્તમ માંગ સૂચક
പരമാവധി പവർ ഡെൻസിറ്റി,મહત્તમ શક્તિ ઘનતા
പരമാവധി സംവേദനക്ഷമത,મહત્તમ સંવેદનશીલતા
പരമാവധി താപനില,મહત્તમ તાપમા
പരമാവധി ഉപയോഗയോഗ്യമായ ആവൃത്തി,મહત્તમ ઉપયોગી આવર્તન
പരമാവധി മൂല്യം,મહત્તમ મૂલ્ય
പരാജയപ്പെടാനുള്ള സമയം,નિષ્ફળતાનો સરેરાશ સમય
ശരാശരി മൂല്യം,સરેરાશ કિંમત
അളന്ന സിഗ്നൽ,માપેલ સંકેત
അളവ്,માપ
ഉപകരണം അളക്കുന്നു,માપવાનું સાધન
ഉപകരണങ്ങൾ അളക്കുന്നു,માપવાની સાધનસામગ્રી
ഉപകരണം അളക്കുന്ന ഉപകരണം,માપવાનું સાધન
ഫീൽഡ് ശക്തിയുടെ അളവ് അളക്കുന്നു,ક્ષેત્રની શક્તિનું સાધન માપવા
ടേപ്പ് അളക്കുന്നു,માપવાની ટેપ
യന്തനിര്മ്മാണം,યંત્ર
മീഡിയ സെർവർ,માધ્યમ સર્વર
മധസ്ഥാനം,માધ્યમ
ഇടത്തരം ആവൃത്തി,મધ્યમ આવર્તન
ഇടത്തരം ഫ്രീക്വൻസി തരംഗം,મધ્યમ આવર્તન તરંગ
ഇടത്തരം വേവ് (MW),મધ્યમ તરંગ (મેગાવોટ)
മെഗാ-ഓം,મેગા-ઓહમ
മെഗർ,મેગર
സ്മരണം,યાદ
സാമഹമായ,માર્ગદર્શન
മെനു ബാർ,લૈંગિક પટ્ટી
മെർക്കുറി സ്വിച്ച്,ક્રુ -સ્વીચ
ലയിക്കുന്നു,વિલીનીકરણ
ദൂത്,સંદેશ
മെറ്റാഡാറ്റ,મેટાડેટા
മെറ്റൽ-ഓക്സൈഡ് അർദ്ധചാലകൻ ഡയോഡ്,ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ
മെറ്റൽ-ഷീത്ത് കേബിൾ,ધાતુની આવરણવાળી કેબલ
മാപിനി,મીટર
മീറ്ററിംഗ് പാനൽ,મીટરિંગ પેનલ
മൈക്ക,માઇકલ
മൈക്ക-ഇൻസുലേഷൻ,માઇકલ-ઇન્સ્યુલેશન
മൈക്രോ-,સૂક્ષ્મ
മൈക്രോ ഘടകം,સૂક્ષ્મ ઘટક
മൈക്രോ കമ്പ്യൂട്ടർ,સૂક્ષ્મ કમ્પ્યુટર
മൈക്രോ കൺട്രോളർ,સૂક્ષ્મ નિયંત્રણ કરનાર
മൈക്രോ ഇലക്ട്രോണിക്സ്,સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ
മൈക്രോഫോൺ,માઇક્રોફોન
മൈക്രോഫോണിക്സ്,સુક્ષ્મસજીવો
മൈക്രോപ്രൊസസ്സർ,માઇક્રોપ્રોસેસ્રેસ
മൈക്രോ-വോൾട്ട് (എംവി),માઇક્રો-વોલ્ટ (એમવી)
മൈക്രോവേവ്,સૂક્ષ્મ
മൈക്രോവേവ് ആന്റിന,માઇક્રોવેવ એન્ટેના
മൈക്രോവേവ് ബീം,માઇક્રોવેવ બીમ
മിഡ്-ബാൻഡ്,મધ્યમ
കുടിയേറ്റം,સ્થળાંતર
മൈഗ്രേഷൻ പാത്ത്,સ્થળાંતર માર્ગ
ചെറുതാക്കുക,લઘુ
ചെറുതാക്കിയത്,લઘુચિત્ર
ഏറ്റവും കുറഞ്ഞ,ન્યૂનતમ
കുറഞ്ഞ താപനില,લઘુત્તમ તાપમાન
കുറഞ്ഞ ഉപയോഗയോഗ്യമായ ഫീൽഡ് കരുത്ത്,લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ
ന്യൂനപക്ഷ കാരിയർ,લઘુમતી કારીગર
തെറ്റി വായിക്കുക,ખોટી વાતો
കൂട്ടിക്കലര്ത്തുക,એકઠું કરવું
മിക്സഡ് ശൂന്യത,મિશ્ર ખાલી
സമ്മിശ്ര സമന്വയം,મિશ્ર સમન્વય
മിക്സര്,મિશ્રણ કરનાર
മിക്സർ ട്യൂബ്,મિક્સર નળી
മിക്സിംഗ്,મિશ્રણ
സർക്യൂട്ട് മിക്സിംഗ്,મિશ્રણ સર્કિટ
മെന്നിക്,સ્મરણ સંબંધી
മെമ്മോണിക്സ്,નેમોમિક્સ
ഇളക്കാവുന്ന,ફરડ
മൊബൈൽ മൾട്ടിമീഡിയ ആപ്ലിക്കേഷൻ,મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન
മൊബൈൽ ടിവി,ફરતી ટીવી
മാതിരി,પદ્ધતિ
പരാജയത്തിന്റെ രീതി,નિષ્ફળતાની પદ્ધતિ
പ്രചരിപ്പിക്കാനുള്ള രീതി,પ્રચાર પદ્ધતિ
മാതൃക,નમૂનો
മോഡം,Emાળ
ആധുനിക എഫ്എം ട്രാൻസ്മിറ്റർ,આધુનિક એફએમ ટ્રાન્સમીટર
ആധുനിക ട്രെൻഡുകൾ,આધુનિક વલણો
കോൺഫിഗറേഷന്റെ മോഡുകൾ,રૂપરેખાંકન
രൂപാന്തരപ്പെടുത്തുക,ફેરફાર કરવો
മൊഡ്യൂലേറ്റഡ് തുടർച്ചയായ തരംഗം,મોડ્યુલેટેડ સતત તરંગ
മൊഡ്യൂലേറ്റഡ് സിഗ്നൽ,મોડ્યુલેટેડ સિગ્નલ
