Marathi,English
लायब्ररी फाइल संपादक,Library file editor
ग्रंथालय कार्यक्रम,Library program
लायब्ररी नित्यक्रम,Library routine
लायब्ररी सबरूटिन,Library subroutine
लायब्ररी टेप,Library tape
लायब्ररी ट्रॅक,Library track
परवाना  दस्तऐवजीकरण,Licensed  Documentation
परवाना  प्रकाशन,Licensed   Publication
प्रकाश बटण,Light button
हलका नाली,Light conduit
प्रकाश-उत्सर्जक  डायोड,Light-emitting  Diode
प्रकाश-उत्सर्जक  डायोड डिस्प्ले,Light-emitting  Diode display
प्रकाश मार्गदर्शक,Light guide
हलकी बंदूक,Light gun
हलकी पेन,Light pen
हलके पेन लक्ष,Light pen attention
हलके पेन शोध,Light pen detection
हलकी पेन हिट,Light pen hit
हलका पेन स्ट्राइक,Light pen strike
हलके पेन ट्रॅकिंग,Light pen tracking
हलकी स्थिरता,Light stability
मर्यादा तपासणी,Limit check
मर्यादित अंतर  अ‍ॅडॉप्टर,Limited distance  Adapter
लिमिटर,Limiter
लिमिटर सर्किट,Limiter circuit
ओळ,Line
लाइन अ‍ॅडॉप्टर,Line adapter
लाइन अ‍ॅडॉप्टर युनिट,Line adapter unit
रेखीय बाउंड  ऑटोमाटा,Linear bounded  Automata
रेखीय संयोजक,Linear combiner
रेखीय विकृती,Linear distortion
रेखीय समाकलित  सर्किट,Linear integrated  Circuit
रेषात्मकता,Linearity
रेखीय भाषा,Linear language
रेखीय यादी,Linear list
रेखीय ऑप्टिमायझेशन,Linear optimization
रेखीय  प्रोग्रामिंग,Linear  Programming
रेखीय नियामक,Linear regulator
रेखीय  प्रतिनिधित्व,Linear  Representation
रेखीय शोध,Linear search
रेखीय निवड,Linear selection
रेखीय युनिट,Linear unit
एक वेळेत लाइन-अट-ए-ए-ए-ए-ए-वेळ  प्रिंटर (= ओळ  प्रिंटर),Line-at-a-time  Printer (= line  Printer)
लाइन वर्ण,Line character
लाइन कोड,Line code
लाइन एकाग्रता,Line concentration
लाइन नियंत्रण,Line control
लाइन कंट्रोल ब्लॉक,Line control block
लाइन नियंत्रण  शिस्त (= ओळ)  प्रोटोकॉल),Line control  Discipline (= line  Protocol)
लाइन काउंटर,Line counter
लाइन डेटा सेट,Line data set
लाइन चिन्ह हटवा,Line delete symbol
ओळ हटविणे  वर्ण,Line deletion  Character
लाइन शिस्त  (= लाइन प्रोटोकॉल),Line discipline  (= Line protocol)
लाइन रेखांकन  प्रदर्शन,Line drawing  Display
लाइन ड्रायव्हर,Line driver
लाइन संपादन,Line editing
लाइन-एंड  समायोजन,Line-end  Adjustment
लाइन-एंड कंट्रोल  की,Line-end control  Key
लाइन-एंडिंग झोन,Line-ending zone
लाइन-एंड झोन,Line-end zone
लाइन उपकरणे,Line equipment
लाइन फीड,Line feed
लाइन फीड वर्ण,Line feed character
लाइन फिल्टर शिल्लक,Line filter balance
लाइन शोधक,Line finder
लाइन जनरेटर,Line generator
लाइन गट,Line group
लाइन हिट,Line hit
लाइन प्रतिबाधा,Line impedance
लाइन इंडेक्स,Line index
लाइन इंटरफेस बेस,Line interface base
लाइन की,Line key
लाइन पातळी,Line level
लाइन लिंक पल्सिंग,Line link pulsing
लाइन लोड,Line load
लाइन लूप,Line loop
लाइन लूप  प्रतिकार,Line loop  Resistance
ओळ  चुकीचे कामकाज,Line  Misregistration
"लाइन मोड , स्विचिंग","Line mode, Switching"
लाइन आवाज,Line noise
ओळ क्रमांक,Line number
ओळ क्रमांक  संपादन,Line number  Editing
लाइन प्रिंटर,Line printer
लाइन प्रिंटिंग,Line printing
लाइन प्रोटोकॉल,Line protocol
लाइन रिले,Line relay
लाइन प्रतिसाद  मोड,Line response  Mode
लाइन स्क्यू,Line skew
लाइन वेग,Line speed
प्रति-इंचाच्या ओळी,Lines-per-inch
ओळ स्थिती,Line status
लाइन स्ट्रेचर,Line stretcher
लाइन सर्ज,Line surge
लाइन स्विचिंग,Line switching
लाइन रहदारी,Line traffic
दुवा,Link
दुवा,Linkage
दुवा संपादक,Linkage editor
दुवा विभाग,Linkage section
दुवा-संलग्न,Link-attached
दुवा-संलग्न  स्टेशन,Link-attached  Station
दुवा-संलग्न  टर्मिनल,Link-attached  Terminal
दुवा बिट,Link bit
दुवा-बाय-लिंक  सिग्नलिंग,Link-by-link  Signaling
दुवा कनेक्शन,Link connection
दुवा नियंत्रण,Link control
दुवा नियंत्रण  प्रक्रिया,Link control  Procedure
दुवा संपादन,Link edit
दुवा साधलेला अनुक्रमिक  फाईल,Linked sequential  File
दुवा साधलेला सब्रूटिन,Linked subroutine
लिंकर,Linker
दुवा गट,Link group
लोडिंग लोडर,Linking loader
लोडिंग लोडर  कार्यकारी,Linking loader  Executive
दुवा प्रोटोकॉल,Link protocol
लिस्प (यादी  प्रक्रिया)),LISP (list  Processing)
यादी-निर्देशित  संसर्ग,List-directed  Transmission
ऐकण्याचा मोड,Listening mode
यादी हाताळणी  विधान,List handling  Statement
सूची,Listing
यादी प्रक्रिया,List processing
प्रक्रिया प्रक्रिया यादी,List processing language
यादी प्रक्रिया  कार्यक्रम,List processing  Program
यादी रचना,List structure
शाब्दिक,Literal
शाब्दिक ऑपरेंड,Literal operand
शाब्दिक तलाव,Literal pool
शाब्दिक शोध,Literal search
साहित्य शोध,Literature search
लाइव्ह कीबोर्ड,Live keyboard
लोड,Load
लोड बॅलेंसिंग,Load balancing
लोड कार्ड,Load card
लोड कॉइल,Load coil
लोड केलेली ओळ,Loaded line
भारित मूळ,Loaded origin
लोडर,Loader
लोडर प्रोग्राम (= लोडर),Loader program (= Loader)
लोडर प्रकार,Loader type
लोड सुविधा,Load facility
लोड प्रतिमा,Load image
लोड करीत आहे,Loading
लोडिंग कॉइल,Loading coil
लोड करीत आहे त्रुटी,Loading error
लोडिंग प्रक्रिया,Loading procedure
नित्यक्रम लोड करीत आहे,Loading routine
लोड लेव्हलिंग,Load leveling
लोड नकाशा,Load map
लोड मोड,Load mode
लोड मॉड्यूल,Load module
लोड मॉड्यूल  लायब्ररी,Load module  Library
लोड-ऑन-कॉल,Load-on-call
लोड पॉईंट,Load point
लोड प्रोग्राम  (= लोडर),Load program  (=Loader)
लोड सामायिकरण,Load sharing
लोब,Lobe
स्थानिक,Local
स्थानिक प्रवेश,Local access
स्थानिक नेटवर्क,Local area network
स्थानिक बॅटरी,Local battery
स्थानिक मध्यवर्ती कार्यालय,Local central office
स्थानिक चॅनेल,Local channel
स्थानिक कोड,Local code
स्थानिक विनिमय,Local exchange
स्थानिक स्वरूप  संचयन,Local format  Storage
स्थानिक फॉर्म नियंत्रण,Local forms control
स्थानिक ओळ,Local line
स्थानिक लॉक,Local lock
स्थानिक लूप,Local loop
स्थानिक पातळीवर संलग्न,Locally attached
स्थानिक-संलग्न  स्टेशन,Locally-attached  Station
स्थानिक मोड,Local mode
स्थानिक ऑर्डर वायर,Local order wire
स्थानिक ऑसीलेटर,Local oscillator
स्थानिक सेवा क्षेत्र,Local service area
स्थानिक बाजू,Local side
स्थानिक स्टेशन,Local station
स्थानिक स्विचिंग  सुविधा,Local switching  Facility
स्थानिक चल,Local variable
स्थानिक चल  चिन्ह,Local variable  Symbol
शोधून काढणे,Locate
शोध मोड,Locate mode
स्थान,Location
स्थान काउंटर  (= स्थान  नोंदणी नोंदणी),Location counter  (= Location  Register)
स्थान जीवन,Location life
लोकेटर डिव्हाइस,Locator device
लोकेटर  पात्रता,Locator  Qualification
लोकेटर व्हेरिएबल,Locator variable
लॉक,Lock
लॉक केलेले नाव,Locked name
लॉक केलेले पृष्ठ,Locked page
लॉक रेकॉर्ड,Locked record
लॉकिंग,Locking
लॉक आउट,Lock out
लॉकआउट मॉड्यूल,Lockout module
लॉक-अप टेबल,Lock-up table
लॉग,Log
लॉगर,Logger
लॉगिंग,Logging
तार्किक प्रवेश स्तर,Logical access level
तार्किक जोडा,Logical ADD
तार्किक विश्लेषण,Logical analysis
तार्किक चार्ट  (= प्रवाह चार्ट),Logical chart  (= Flow chart)
तार्किक मूल  विभाग,Logical child  Segment
तार्किक तुलना,Logical comparison
तार्किक संयोजन,Logical conjunction
तार्किक स्थिर,Logical constant
तार्किक डेटा  रचना,Logical data  Structure
तार्किक निर्णय,Logical decision
तार्किक डिझाइन,Logical design
तार्किक डिव्हाइस  पत्ता,Logical device  Address
लॉजिकल डायग्राम,Logical diagram
तार्किक फरक,Logical difference
तार्किक विघटन,Logical disjunction
तार्किक घटक,Logical element
तार्किक अभिव्यक्ती,Logical expression
तार्किक फाईल,Logical file
लॉजिकल फ्लो चार्ट  (फ्लो चार्ट),Logical flow chart  ( Flow chart)
तार्किक गट  सूचना,Logical group  Instruction
तार्किक if,Logical IF
तार्किक सूचना,Logical instruction
तार्किक पातळी,Logical level
लॉजिकल लाइन ग्रुप,Logical line group
तार्किक गुणाकार,Logical multiply
तार्किक संख्या,Logical number
तार्किक ऑपरेशन,Logical operation
लॉजिकल ऑपरेटर,Logical operator
तार्किक पृष्ठ  अभिज्ञापक,Logical page  Identifier
तार्किक पृष्ठ  क्रमांक,Logical page  Number
तार्किक पालक  विभाग,Logical parent  Segment
तार्किक प्राथमिक,Logical primary
तार्किक उत्पादन,Logical product
तार्किक रेकॉर्ड,Logical record
तार्किक रेकॉर्ड  ब्लॉक,Logical record  Block
तार्किक संबंध,Logical relation
तार्किक शिफ्ट,Logical shift
तार्किक रचना,Logical structure
तार्किक बेरीज,Logical sum
लॉजिकल स्विच,Logical switch
तार्किक प्रतीक,Logical symbol
तार्किक संज्ञा,Logical term
तार्किक टाइमर,Logical timer
तार्किक ट्रेसिंग,Logical tracing
तार्किक ट्रॅक,Logical track
लॉजिकल युनिट,Logical unit
लॉजिकल व्हेरिएबल,Logical variable
तार्किक खंड,Logical volume
तार्किक विश्लेषक,Logical analyzer
तर्कशास्त्र कार्ड,Logic card
तर्कशास्त्र चार्ट (= प्रवाह  चार्ट),Logic chart (= flow   Chart)
लॉजिक डीकोडर,Logic decoder
तर्कशास्त्र डिझाइन,Logic design
तर्कशास्त्र डिव्हाइस,Logic device
तर्कशास्त्र आकृती,Logic diagram
तर्कशास्त्र घटक,Logic element
तर्कशास्त्र अभिव्यक्ती,Logic expression
तर्कशास्त्र कुटुंब,Logic family
लॉजिक फ्लो चार्ट  (= प्रवाह चार्ट),Logic flow chart  (= Flow chart)
तर्कशास्त्र कार्य,Logic function
तर्कशास्त्र सूचना,Logic instruction
तर्कशास्त्र प्रकाश,Logic light
तर्कशास्त्र ऑपरेशन,Logic operation
तर्कशास्त्र चौकशी,Logic probe
तर्कशास्त्र उत्पादन,Logic product
तर्कशास्त्र शिफ्ट,Logic shift
लॉजिक शॉर्ट फॉल्ट,Logic short fault
तर्कशास्त्र सिग्नल,Logic signal
तर्कशास्त्र राज्य,Logic state
तर्कशास्त्र प्रतीक,Logic symbol
तर्कशास्त्र युनिट,Logic unit
लॉग इन (= लॉग ऑन),Log in (= log on)
लॉग ऑफ (= लॉग आउट),Log off (= log out)
लॉग ऑन,Log on
बाहेर पडणे,Log out
नियतकालिक लॉग  अँटेना,Log periodic  Antenna
रेखांशाचा  शिल्लक,Longitudinal  Balance
रेखांशाचा तपासणी,Longitudinal check
रेखांशाचा सर्किट,Longitudinal circuit
रेखांशाचा  इंडक्शन आवाज,Longitudinal   Induction noise
रेखांशाचा-मोड  विलंब ओळ,Longitudinal-mode  Delay line
रेखांशाचा समता  तपासा,Longitudinal parity  Check
रेखांशाचा  रिडंडंसी  तपासा,Longitudinal  Redundancy  Check
रेखांशाचा  संसर्ग  तपासा,Longitudinal  Transmission  Check
पुढे पाहा,Look ahead
पुढे जा,Look ahead carry
पुढे युनिट पहा,Look ahead unit
वर बघ,Look up
लुक-अप-टेबल,Look-up-table
लूप,Loop
लूप-बॅक चाचणी,Loop-back test
पळवाट शरीर,Loop body
लूप बॉक्स,Loop box
लूप चेक,Loop check
पळवाट पूर्ण,Loop completion
लूप संगणन,Loop computing
लूप नियंत्रण,Loop control
लूप नियंत्रण  विधान,Loop control  Statement
लूप-कंट्रोल  चल,Loop-control  Variable
लूप काउंटर,Loop counter
लूप अभिप्राय  सिग्नल,Loop feedback  Signal
लूपिंग,Looping
लूपिंग अंमलबजावणी,Looping execution
लूप इनिशिएलायझेशन,Loop initialization
लूप इनपुट सिग्नल,Loop input signal
लूप जॅक  स्विचबोर्ड,Loop jack  Switchboard
लूप सुधारणे,Loop modification
लूप नेटवर्क,Loop network
लूप प्रतिकार,Loop resistance
लूप रिव्हर्स  बॅटरी,Loop reverse  Battery
लूप स्वत: ची तपासणी,Loop self checking
लूप सिग्नलिंग,Loop signalling
लूप प्रारंभ,Loop start
लूप टर्मिनेशन,Loop termination
लूप चाचणी,Loop testing
लूप हस्तांतरण  कार्य,Loop transfer  Function
लूप ट्रान्समिशन,Loop transmission
लूप ट्रान्समिशन फ्रेम,Loop transmission frame
लूप अद्यतन,Loop update
हळूवारपणे जोडलेले,Loosely coupled
तोटा,Loss
महत्त्व कमी,Loss of significance
जोरात तोटा,Loudness loss
कमी क्रियाकलाप डेटा  प्रक्रिया,Low activity data  Processing
कमी बाइट,Low byte
लो-एंड एमपीयू,Low-end MPU
लोअर बाउंड,Lower bound
लोअर कर्टेट,Lower curtate
निम्न-स्तरीय भाषा,Low-level language
कमी आवाज  एम्पलीफायर,Low-noise  Amplifier
कमी ऑर्डर,Low order
कमी ऑर्डर अंक,Low order digit
कमी-ऑर्डरची स्थिती,Low-order position
लो पास फिल्टर,Low pass filter
कमी कामगिरी  उपकरणे,Low-performance  Equipment
कमी वेग,Low speed
कमी वेग संचयन,Low speed storage
कमी टेप,Low tape
लुकासिव्हिक्झ  नोटेशन,Lukasiewicz  Notation
लंप लोडिंग,Lumped loading
मशीन पत्ता,Machine address
मशीन उपलब्ध  वेळ,Machine available  Time
मशीन चेक,Machine check
मशीन चेक  हाताळणी,Machine check  Handler
मशीन चेक  सूचक,Machine check  Indicator
मशीन चेक  व्यत्यय,Machine check  Interruption
मशीन कोड,Machine code
मशीन अनुभूती,Machine cognition
मशीन सायकल,Machine cycle
मशीन  अवलंबून,Machine  Dependent
मशीन  अवलंबून  इंग्रजी,Machine  Dependent  Language
मशीन  अवलंबून  सॉफ्टवेअर,Machine   Dependent  Software
मशीन समीकरण,Machine equation
मशीन  समतुल्य,Machine  Equivalence
मशीन त्रुटी,Machine error
मशीन निष्क्रिय वेळ,Machine idle time
मशीन  स्वतंत्र,Machine  Independent
मशीन  स्वतंत्र  इंग्रजी,Machine  Independent  Language
मशीन  स्वतंत्र  सॉफ्टवेअर,Machine  Independent  Software
मशीन  स्वतंत्र  उपाय,Machine  Independent  Solution
मशीन  सूचना,Machine  Instruction
मशीन  सूचना कोड,Machine   Instruction code
मशीन  सूचना  विधान,Machine  Instruction  Statement
मशीन  बुद्धिमत्ता,Machine  Intelligence
मशीन इंटमेट,Machine intemate
मशीन भाषा  कोड,Machine language  Code
मशीन लर्निंग,Machine learning
मशीन लॉजिक,Machine logic
मशीन ऑपरेशन,Machine operation
मशीन देणारं  इंग्रजी,Machine oriented  Language
मशीन वाचनीय,Machine readable
मशीन वाचनीय  मध्यम,Machine readable  Medium
मशीन रन,Machine run
मशीन समंजस  माहिती,Machine sensible  Information
मशीन  सिम्युलेशन,Machine  Simulation
मशीन खराब झाले  वेळ,Machine spoiled  Time
मशीन साधन  नियंत्रण,Machine tool  Control
मशीन  अनुवाद,Machine  Translation
मशीन वापर  वेळ,Machine usage  Time
मॅक्रोआर्गमेंट,Macroargument
मॅक्रोसेम्बलर,Macroassembler
मॅक्रोसेमॅली  कार्यक्रम,Macroassembly  Program
मॅक्रोकॉल,Macrocall
मॅक्रोकोड,Macrocode
मॅक्रोकोडिंग,Macrocoding
मॅक्रोकॉमांड,Macrocommand
मॅक्रोडेक्लेरेशन,Macrodeclaration
मॅक्रोडिफाईनिशन,Macrodefinition
मॅक्रोडिफाईनिशन  लायब्ररी,Macrodefinition  Library
मॅक्रोइलेमेंट,Macroelement
मॅक्रोएक्सर्सरिझर,Macroexerciser
मॅक्रोएक्सपॅन्सियन,Macroexpansion
मॅक्रोफ्लोचार्ट,Macroflowchart
मॅक्रोजेनरेटिंग  कार्यक्रम,Macrogenerating  Program
मॅक्रोजोरेशन,Macrogeneration
मॅक्रोजेनेरेटर,Macrogenerator
मॅक्रोइन्स्ट्रक्शन,Macroinstruction
मॅक्रोलॅंग्वेज  (मॅक्रोल),Macrolanguage  (MACROL)
मॅक्रोलिब्ररी,Macrolibrary
मॅक्रो (= मॅक्रो  सूचना),Macro (= macro  Instruction)
मॅक्रोपेरामीटर,Macroparameter
मॅक्रोप्रोसेसिंग  सूचना,Macroprocessing  Instruction
मॅक्रोप्रोग्रामिंग,Macroprogramming
मॅक्रोप्रोटोटाइप,Macroprototype
मॅक्रोप्रोटोटाइप  विधान,Macroprototype  Statement
मॅक्रोस्टेटमेंट  क्रमांक,Macrostatement  Number
मॅक्रोसिस्टम,Macrosystem
मॅक्रोट्रेस,Macrotrace
मॅक्साइमा,MACSYMA
मॅडकॅप,MADCAP
मॅग,MAG
चुंबकीय बबल  मेमरी,Magnetic bubble  Memory
चुंबकीय कार्ड,Magnetic card
चुंबकीय कार्ड  वाचक,Magnetic card  Reader
चुंबकीय कार्ड  संचयन,Magnetic card  Storage
चुंबकीय सेल,Magnetic cell
चुंबकीय  वर्ण,Magnetic  Character
चुंबकीय कोर,Magnetic core
चुंबकीय कोर  संचयन,Magnetic core  Storage
चुंबकीय विलंब  वेळ,Magnetic delay  Time
चुंबकीय डिस्क,Magnetic disk
चुंबकीय डिस्क  पत्ता,Magnetic disk  Address
चुंबकीय डिस्क  मेमरी,Magnetic disk  Memory
चुंबकीय डिस्क  संचयन,Magnetic disk  Storage
चुंबकीय डिस्क  स्टोअर,Magnetic disk  Store
चुंबकीय डिस्क युनिट,Magnetic disk unit
चुंबकीय ड्रम  संचयन,Magnetic drum  Storage
चुंबकीय ड्रम  युनिट,Magnetic drum  Unit
चुंबकीय एन्कोडिंग,Magnetic encoding
चुंबकीय हात  स्कॅनर,Magnetic hand  Scanner
चुंबकीय  हिस्टरेसिस लूप,Magnetic  Hysteresis loop
चुंबकीय शाई,Magnetic ink
चुंबकीय शाई  वर्ण सॉर्टर,Magnetic ink  Character sorter
चुंबकीय शाई  स्कॅनर,Magnetic ink  Scanner
चुंबकीय स्मृती,Magnetic memory
चुंबकीय वाचन,Magnetic reading
चुंबकीय  मुद्रित करणे,Magnetic  Recording
चुंबकीय स्लॉट  वाचक,Magnetic slot  Reader
चुंबकीय संचयन,Magnetic storage
चुंबकीय पट्टी,Magnetic strip
चुंबकीय पट्टी  लेखा  मशीन,Magnetic strip  Accounting  Machine
चुंबकीय पट्टी  वाचक,Magnetic strip  Reader
चुंबकीय टेप काडतूस,Magnetic tape cartridge
चुंबकीय टेप  कॅसेट,Magnetic tape  Cassette
चुंबकीय टेप  डेक (= चुंबकीय  टेप ड्राइव्ह),Magnetic tape  Deck (= magnetic  Tape drive)
चुंबकीय टेप  चालवा,Magnetic tape  Drive
चुंबकीय टेप फाइल,Magnetic tape file
चुंबकीय टेप  लेबल,Magnetic tape  Label
चुंबकीय टेप  नेता,Magnetic tape  Leader
चुंबकीय टेप  ग्रंथपाल,Magnetic tape  Librarian
चुंबकीय टेप  स्टेशन,Magnetic tape  Station
चुंबकीय टेप स्टोरेज,Magnetic tape storage
चुंबकीय टेप  उपप्रणाली,Magnetic tape  Subsystem
चुंबकीय टेप  टर्मिनल,Magnetic tape  Terminal
चुंबकीय टेप  झलक,Magnetic tape  Trailer
चुंबकीय टेप  वाहतूक  (चुंबकीय टेप  ड्राईव्ह),Magnetic tape  Transport  (Magnetic tape  Drive)
चुंबकीय टेप युनिट,Magnetic tape unit
चुंबकीय पातळ फिल्म,Magnetic thin film
चुंबकीय पातळ फिल्म  संचयन,Magnetic thin film  Storage
चुंबकीय ट्रॅक,Magnetic track
चुंबकीय वायर  संचयन,Magnetic wire  Storage
मॅग्नेटोग्राफिक  प्रिंटर,Magnetographic  Printer
मॅग्नेटो-ऑप्टिक  डिस्क स्टोरेज,Magneto-optic  Disk storage
मॅग्नेटोस्ट्रक्शन,Magnetostriction
मॅग टेप,Mag tape
मेल बॉक्स,Mail box
मेल विलीनीकरण (= फाईल  विलीन),Mail merge (= file  Merge)
मुख्य बॅटरी  पॉवर मशीन,Main battery  Powered machine
मुख्य नियंत्रण युनिट,Main control unit
मुख्य वितरण  फ्रेम,Main distributing  Frame
मुख्य चौकट,Mainframe
मुख्य चौकट संगणक,Mainframe Computer
मेनफ्रेम सिस्टम  (= मेनफ्रेम  संगणक),Mainframe system  (= Mainframe  Computer)
मुख्य लोब,Main lobe
मुख्य स्मृती,Main memory
मुख्य स्मृती  मॅपिंग,Main memory  Mapping
मुख्य ऑपरेशन,Main operation
मुख्य मार्ग,Main path
मुख्य शक्ती  मशीन,Main powered  Machine
मुख्य कार्यक्रम,Main program
मुख्य स्टेशन,Main station
मुख्य संचयन,Main storage
मुख्य स्टोरेज युनिट,Main storage unit
मुख्य स्विच,Main switch
देखभाल पॅनेल,Maintenance panel
देखभाल  कार्यक्रम साखळी,Maintenance  Program chain
देखभाल  स्टँडबाय वेळ,Maintenance  Standby time
देखभाल वेळ,Maintenance time
देखभाल  (देखभाल),MAINT  (Maintenance)
मुख्य नियंत्रण फील्ड,Major control field
प्रमुख चक्र,Major cycle
बहुसंख्य,Majority
बहुसंख्य घटक,Majority element
बहुसंख्य गेट  (= बहुसंख्य  घटक),Majority gate  (= Majority  Element)
बहुसंख्य ऑपरेशन,Majority operation
प्रमुख की,Major key
मेजर लोब,Major lobe
प्रमुख राज्य,Major state
प्रमुख रचना,Major structure
प्रमुख कार्य,Major task
प्रमुख एकूण,Major total
ब्रेक करा  ऑपरेशन,Make break  Operation
व्यस्त करा,Make busy
मेकअप वेळ,Makeup time
मालफंक्शन  दिनचर्या,Malfunction  Routine
व्यवस्थापन,Management
व्यवस्थापन  माहिती  प्रणाली,Management  Information  System
व्यवस्थापन  विज्ञान,Management  Science
मँचेस्टर  कोडिंग,Manchester  Coding
अनिवार्य  क्रिप्टोग्राफिक  सत्र,Mandatory  Cryptographic  Session
मॅनिफोल्डिंग,Manifolding
हाताळले  चल,Manipulated  Variable
मॅनिपुलेटिव्ह  अनुक्रमणिका,Manipulative  Indexing
मॅन-मशीन  सिम्युलेशन,Man-machine  Simulation
मॅन्युअल पत्ता  स्विच,Manual address  Switch
व्यक्तिचलित विश्लेषण,Manual analysis
मॅन्युअल उत्तर,Manual answering
मॅन्युअल कॉलिंग,Manual calling
मॅन्युअल नियंत्रण,Manual control
मॅन्युअल एंट्री,Manual entry
मॅन्युअल एक्सचेंज,Manual exchange
मॅन्युअल फंक्शन,Manual function
मॅन्युअल इनपुट,Manual input
मॅन्युअल ऑपरेशन,Manual operation
मॅन्युअल शब्द  जनरेटर,Manual word  Generator
अनेकांसाठी एक  इंग्रजी,Many-for-one  Language
अनेकांना एक  डीकोडर,Many to one  Decoder
नकाशा पद्धत,Map method
मॅप केलेले बफर,Mapped buffer
मॅपिंग त्रुटी,Mapping error
मार्जिन,Margin
मार्जिन-समायोजन  मोड,Margin-adjust  Mode
सीमान्त तपासणी,Marginal check
सीमांत त्रुटी,Marginal error
सीमान्त चाचणी,Marginal test
मार्जिन नियंत्रण,Margin control
मार्जिन पंच  कार्ड,Margin punched  Card
चिन्हांकित करा,Mark
मार्क शोध,Mark detection
मार्कर,Marker
मार्क होल्ड,Mark hold
चिन्हांकित,Marking
पक्षपात चिन्हांकित करणे,Marking bias
मार्किंग-एंड  विकृती,Marking-end  Distortion
मार्किंग वेव्ह,Marking wave
मार्क मॅचिंग,Mark matching
मार्कोव्ह साखळी,Markov chain
मार्कोव्ह स्त्रोत,Markov source
वाचन चिन्हांकित करा,Mark reading
मार्क स्कॅनिंग,Mark scanning
मार्क सेन्स,Mark sense
मार्क सेन्सिंग  स्तंभ,Mark sensing  Column
सेन्सिंग पंक्ती चिन्हांकित करा,Mark sensing row
मार्क-स्पेस  वर्ण,Mark-space  Character
जागेवर चिन्हांकित करा  गुणक,Mark to space  Multiplier
जागेवर चिन्हांकित करा  गुणोत्तर,Mark to space  Ratio
जागेवर चिन्हांकित करा  संक्रमण,Mark to space  Transition
मॅसर,Maser
मुखवटा,Mask
मुखवटा करण्यायोग्य व्यत्यय,Maskable interrupt
मुखवटा,Mask bit
मुखवटा घातलेला रोम,Masked rom
मुखवटा जुळत,Mask matching
मुखवटा  प्रोग्राम करण्यायोग्य  साधन,Mask  Programmable  Device
मुखवटा नोंदणी,Mask register
मालिश,Massaging
मास डेटा,Mass data
मास मेमरी,Mass memory
मोठा संग्रह,Mass storage
मोठा संग्रह  साधन,Mass storage  Device
मास स्टोरेज फाइल  विभाग,Mass storage file  Segment
मास स्टोरेज चालू  ओळ,Mass storage on  Line
मास्टर,Master
मास्टर कार्ड,Master card
मास्टर घड्याळ,Master clock
मास्टर घड्याळ  वारंवारता,Master clock  Frequency
मास्टर कन्सोल,Master console
मास्टर कंट्रोल  व्यत्यय,Master control  Interrupt
मास्टर डेटा,Master data
मास्टर फाईल,Master file
मास्टर फाईल  यादी,Master file  Inventory
मास्टर फाइल अद्यतन,Master file update
मास्टर फ्रिक्वेन्सी जनरेटर,Master frequency generator
मास्टर ग्रुप,Master group
मास्टर सूचना  टेप,Master instruction  Tape
मास्टर लायब्ररी टेप,Master library tape
मास्टर मोड,Master mode
मास्टर प्रोसेसर,Master processor
मास्टर प्रोग्राम,Master program
मास्टर प्रोग्रॅम  फाईल,Master programe  File
मास्टर रेकॉर्ड,Master record
मास्टर शेड्यूलर,Master scheduler
मास्टर/गुलाम  साधन,Master/slave  Device
मास्टर/गुलाम  फ्लिप-फ्लॉप,Master/slave  Flip-flop
मास्टर/गुलाम  मल्टीप्रोग्रामिंग,Master/slave  Multiprogramming
मास्टर/गुलाम  प्रणाली,Master/slave  System
मास्टर स्टेशन,Master station
मास्टर टेप,Master tape
मास्टर टर्मिनल,Master terminal
सामना,Match
गणित  तपासा,Mathematical  Check
गणित  कार्य,Mathematical  Function
गणित  प्रेरण,Mathematical  Induction
गणिताचे तर्कशास्त्र,Mathematical logic
गणित  मॉडेल,Mathematical  Model
गणित  सिम्युलेशन,Mathematical  Simulation
मॅट्रिक्स,Matrix
मॅट्रिक्स नॉर्म,Matrix norm
मॅट्रिक्स प्रिंटर,Matrix printer
मॅट्रिक्स स्टोरेज,Matrix storage
मॅट्रिक्स टेबल,Matrix table
मॅट्रिक्स अद्यतनित करत आहे  पद्धत,Matrix updating  Method
मॅक्सी संगणक,Maxi computer
कमाल लांबी  क्रम,Maximum length  Sequence
जास्तीत जास्त  ऑपरेटिंग  वारंवारता,Maximum  Operating  Frequency
कमाल  (= मानक बेरीज  संज्ञा),Maxterm  (= Standard sum  Term)
म्हणजे एन्ट्रोपी,Mean entropy
म्हणजे माहिती  सामग्री,Mean information  Content
म्हणजे दुरुस्ती वेळ,Mean repair time
म्हणजे/समाप्त  विश्लेषण,Means/ends  Analysis
म्हणजे वेळ  अपयश दरम्यान,Mean time  Between failures
मी वेळ  अयशस्वी,Mean time to  Failure
मी वेळ  दुरुस्ती,Mean time to   Repair
मोजलेल्या सेवा,Measured services
चे उपाय  माहिती,Measure of   Information
चे उपाय  स्थान,Measure of  Location
च्या उपाय  भिन्नता,Measures of  Variation
यांत्रिक  कॅल्क्युलेटर,Mechanical  Calculator
यांत्रिक  शब्दकोष,Mechanical  Dictionary
यांत्रिक  अनुवाद,Mechanical  Translation
यांत्रिक  सत्यापनकर्ता,Mechanical  Verifier
मीडिया ड्राइव्ह Selecter,Media drive  Selecter
मीडिया रहिवासी  सॉफ्टवेअर,Media resident  Software
