Punjabi,Kannada
ਤਰਕ ਚਿੱਤਰ,ತರ್ಕ ರೇಖಾಚಿತ್ರ
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
ਤਰਕ ਫੰਕਸ਼ਨ,ತರ್ಕ ಕಾರ್ಯ
ਤਰਕ ਗੇਟ,ಲಾಜಿಕ್ ಗೇಟ್
"1. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, 2. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ","1. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್, 2. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
ਤਰਕ ਵਿਸਥਾਪਨ,ತರ್ಕ ಸ್ಥಳಾಂತರ
ਤਰਕ ਸਥਿਤੀ,ತರ್ಕ ಸ್ಥಿತಿ
ਤਰਕ ਸਵਿੱਚ,ತರ್ಕ ಸ್ವಿಚ್
ਤਰਕ ਇਕਾਈ,ತರ್ಕ ಘಟಕ
ਲਾਜ਼ੀਕਲ,ತಾರ್ಕಿಕ
ਲਾਜ਼ੀਕਲ ਜੋੜ,ತಾರ್ಕಿಕ ಸಂಯೋಗ
ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ),ತಾರ್ಕಿಕ IF (ತಾರ್ಕಿಕ ವೇಳೆ)
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ
ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ,ತರ್ಕಬದ್ಧ ಆಪರೇಟರ್
ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ,ತರ್ಕಬದ್ಧ ಸಂಪರ್ಕ
ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ,ತಾರ್ಕಿಕ ಯೋಜನೆ
"1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ","1. ತರ್ಕಬದ್ಧ ಪಾತ್ರ, 2. ತಾರ್ಕಿಕ ಪಾತ್ರ"
ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ,ತಾರ್ಕಿಕ ಮಾದರಿ
ਲਾਜ਼ੀਕਲ ਮੁੱਲ,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ,ಸಾಧಿಸಿದ ಅವಲೋಕನ
ਝਲਕ ਸੈੱਟ,ಪೂರ್ವವೀಕ್ಷಣೆ ಸೆಟ್
ਨਿਰੀਖਣ,ವೀಕ್ಷಣೆ
"1.ਲੂਪ, 2.ਲੂਪ","1.ಲೂಪ್, 2.ಲೂಪ್"
ਲੂਪ ਕੰਟਰੋਲ,ಲೂಪ್ ನಿಯಂತ್ರಣ
ਲੂਪ ਸ਼ੁਰੂਆਤ,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
ਲੂਪ ਪਰਿਵਰਤਨ,ಲೂಪ್ ಬದಲಾವಣೆ
"1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ","1.ಲೂಪ್ ನೆಟ್ವರ್ಕ್, 2.ಲೂಪ್ ನೆಟ್ವರ್ಕ್"
ਲੂਪ ਸ਼ੁਰੂਆਤ,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
ਲੂਪ-ਐਂਡ,ಲೂಪ್-ಎಂಡಿಂಗ್
ਵਿਰੋਧੀ-ਲੂਪ ਟੈਸਟ,ಕೌಂಟರ್-ಲೂಪ್ ಪರೀಕ್ಷೆ
ਢਿੱਲੀ ਜੋੜੀ,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
ਹੈਸ ਕੰਪਰੈਸ਼ਨ,ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್
ਘੱਟ ਬਾਈਟ,ಕಡಿಮೆ ಬೈಟ್
ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
"1. ਘੱਟ ਕੰਡੀਸ਼ਨਡ, 2. ਹੇਠਾਂ ਬੰਨ੍ਹਿਆ ਹੋਇਆ ਹੈ","1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ"
"1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)","1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)"
"1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ","1. ಯಂತ್ರ, 2. ಯಂತ್ರ"
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,ಯಂತ್ರದ ವಿಳಾಸ
"1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ","1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್"
ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ,ಯಂತ್ರ ಚಕ್ರ
ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ,ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ
ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ,ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ
ਜੰਤਰ ਗਲਤੀ,ಸಾಧನ ದೋಷ
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,ಯಂತ್ರ ಭಾಷೆ
ਮੈਨੁਅਲ,ಕೈಪಿಡಿ
ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ,ಯಂತ್ರ ಅರ್ಥ
"1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ","1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ"
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,ಯಂತ್ರ ಕಲಿಕೆ
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,ಯಂತ್ರ ಭಾಷೆ
ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ,ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ,ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,ಯಂತ್ರ ಅನುವಾದ
ਮਸ਼ੀਨ ਸ਼ਬਦ,ಯಂತ್ರ ಪದಗಳು
ਮੈਕਰੋ ਹਦਾਇਤ,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
ਮੈਕਰੋ ਸਕੇਲ,ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್
ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ,ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ
ਕੁੱਲ ਕਾਲ,ಒಟ್ಟು ಕರೆ
"1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ","1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್"
ਮੈਕਰੋ ਕਮਾਂਡ,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
ਮੈਕਰੋ ਜਨਰੇਟਰ,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
ਮੈਕਰੋ ਹਦਾਇਤ,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
ਕੁੱਲ ਭਾਸ਼ਾ,ಸ್ಥೂಲ ಭಾಷೆ
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
"1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ","1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್"
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ,ಒಟ್ಟು ಮೂಲಮಾದರಿ
"1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ","1.ಮ್ಯಾಕ್ರೋ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡಿಂಗ್"
ਮੈਗਾਬਾਈਟ (MB),ಮೆಗಾಬೈಟ್ (MB)
ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ,ಮ್ಯಾಜಿಕ್ ಚಿಹ್ನೆ
ਮੈਜਿਕ ਨੰਬਰ,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
ਚੁੰਬਕੀ ਕਾਰਡ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
"1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್"
ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ,ಕಾಂತೀಯ ಚಿಹ್ನೆ
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
"1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್"
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
ਚੁੰਬਕੀ ਡਰੱਮ,ಕಾಂತೀಯ ಡ್ರಮ್
"1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್"
ਚੁੰਬਕੀ ਸਿਖਰ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್
ਚੁੰਬਕੀ ਸਿਆਹੀ,ಕಾಂತೀಯ ಶಾಯಿ
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
ਚੁੰਬਕੀ ਮਾਧਿਅਮ,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,ಕಾಂತೀಯ ಓದುವಿಕೆ
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,ಕಾಂತೀಯ ಸಂಗ್ರಹ
ਚੁੰਬਕੀ ਪੱਟੀ,ಕಾಂತೀಯ ಪಟ್ಟಿ
ਚੁੰਬਕੀ ਟੇਪ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
"1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್"
ਚੁੰਬਕੀ ਮਾਰਗ,ಕಾಂತೀಯ ಮಾರ್ಗ
ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼,ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ
"1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ","1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್"
ਚੁੰਬਕੀ ਵਿਗਾੜ,ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ,ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್
"1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ","1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್"
ਮੇਲ ਅਭੇਦ,ಮೇಲ್ ವಿಲೀನ
"1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ","1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ"
ਮੁੱਖ ਫਰੇਮ,ಮುಖ್ಯ ಚೌಕಟ್ಟು
"1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ","1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ"
"1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ","1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ"
"1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ","1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ"
ਮੁੱਖ ਸਟੋਰੇਜ਼,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
"1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ","1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್"
"1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ","1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ"
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,ನಿರ್ವಹಣೆ ಫಲಕ
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,ನಿರ್ವಹಣೆ ಸಮಯ
ਵੱਡਾ ਚੱਕਰ,ದೊಡ್ಡ ವೃತ್ತ
ਕੁੰਜੀ ਜੰਤਰ,ಪ್ರಮುಖ ಸಾಧನ
ਮੁੱਖ ਕੁੰਜੀ,ಮುಖ್ಯ ಕೀ
ਮੁੱਖ ਪੜਾਅ,ಮುಖ್ಯ ಹಂತ
ਮੁੱਖ ਬਣਤਰ,ಮುಖ್ಯ ರಚನೆ
ਮੁੱਖ ਕੰਮ,ಮುಖ್ಯ ಕೆಲಸ
ਬਹੁਗਿਣਤੀ ਭਾਗ,ಬಹುಪಾಲು ಘಟಕ
ਬਹੁਗਿਣਤੀ ਗੇਟ,ಬಹುಪಾಲು ಗೇಟ್
ਬਹੁਮਤ ਕਾਰਵਾਈ,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ,ಮರುಪಾವತಿ ಅವಧಿ
ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ,ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ
ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್
ਗੁਣਾ,ಗುಣಾಕಾರ
ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ,ಅಂದಾಜು ವೇರಿಯಬಲ್
ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ,ಊಹೆಯ ಸೂಚ್ಯಂಕ
ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
ਦਸਤੀ ਕਾਲ,ಹಸ್ತಚಾಲಿತ ಕರೆ
ਦਸਤੀ ਇੰਦਰਾਜ਼,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
"1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ","1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ"
"1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ","1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್"
ਦਸਤੀ ਕਾਰਵਾਈ,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ,ಹಲವು-ಹಲವು ಸಂಬಂಧ
ਮਲਟੀ-ਡੀਕੋਡਰ,ಬಹು-ಡಿಕೋಡರ್
ਨਕਸ਼ਾ ਵਿਧੀ,ನಕ್ಷೆ ವಿಧಾನ
ਮੈਪਿੰਗ,ಮ್ಯಾಪಿಂಗ್
ਹਾਸ਼ੀਏ,ಅಂಚು
ਮਾਮੂਲੀ ਗਲਤੀ,ಕನಿಷ್ಠ ದೋಷ
ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ,ಕನಿಷ್ಠ ವಿಚಾರಣೆ
ਮਾਮੂਲੀ ਟੈਸਟ,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
ਪ੍ਰਤੀਕ ਖੋਜ,ಚಿಹ್ನೆ ಪತ್ತೆ
ਸਾਈਨ ਰੀਡਿੰਗ,ಸೈನ್ ಓದುವಿಕೆ
ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ,ಚಿಹ್ನೆ ಸ್ಕ್ಯಾನಿಂಗ್
ਸੰਕੇਤ ਭਾਵਨਾ,ಸಂಕೇತ ಅರ್ಥ
ਮਾਰਕਰ,ಮಾರ್ಕರ್
ਨਿਸ਼ਾਨਦੇਹੀ,ಗುರುತು ಹಾಕುವುದು
ਮਾਰਕਰ ਲਹਿਰ,ಮಾರ್ಕರ್ ತರಂಗ
markov ਚੇਨ,ಮಾರ್ಕೊವ್ ಸರಣಿ
markov ਸਰੋਤ,ಮಾರ್ಕೊವ್ ಮೂಲ
ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ,ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ
maser,ಮೇಸರ್
maser,ಮೇಸರ್
"1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ","1.ಮುಖವಾಡ, 2.ಮುಸುಕು, 3.ಮುಸುಕು"
"1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ","1. ಕವರ್ ಬಿಟ್, 2. ಕವರ್ ಬಿಟ್, 3. ಮುಖವಾಡ ಎರಡು ಅಂಕೆಗಳು"
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
ਕਵਰ ਰਜਿਸਟਰ,ಕವರ್ ರಿಜಿಸ್ಟರ್
"1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ","1. ಕವರ್ ರಾಮ್, 2. ಕವರ್ ರಾಮ್"
ਕਵਰ,ಕವರ್
ਵਿਸ਼ਾਲ ਡਾਟਾ,ಬೃಹತ್ ಡೇಟಾ
"1. ਮਾਸ ਮੈਮੋਰੀ, 2. ਮਾਸ ਮੈਮੋਰੀ","1.ಮಾಸ್ ಮೆಮೊರಿ, 2.ಮಾಸ್ ಮೆಮೊರಿ"
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ,ಬೃಹತ್ ಸಮಾನಾಂತರ
ਸਰਦਾਰ,ಮುಖ್ಯಸ್ಥ
ਮਾਸਟਰ ਕਾਰਡ,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
"1.ਹੈੱਡ ਵਾਚ, 2.ਕੰਟਰੋਲਰ ਵਾਚ","1.ಹೆಡ್ ವಾಚ್, 2. ಕಂಟ್ರೋಲರ್ ವಾಚ್"
ਮੁੱਖ ਕੰਸੋਲ,ಮುಖ್ಯ ಕನ್ಸೋಲ್
ਪ੍ਰਮੁੱਖ ਡਾਟਾ,ಪ್ರಧಾನ ಡೇಟಾ
ਮਾਸਟਰ ਚਿੱਤਰ,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
ਮਾਸਟਰ ਫਾਈਲ,ಮಾಸ್ಟರ್ ಫೈಲ್
ਮੁੱਖ ਗਰੁੱਪ,ಪ್ರಮುಖ ಗುಂಪು
ਮਾਸਟਰ ਕੁੰਜੀ,ಮುಖ್ಯ ಕೀ
ਮੁੱਖ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,ಮುಖ್ಯ ಗ್ರಂಥಾಲಯದ ಟೇಪ್‌ಗಳು
