Kannada,English
ಎಲೆ ಪ್ರದೇಶ ಅನುಪಾತ,Leaf area ratio
ಎಲೆಗಾರ,Leaf miner
ಪಟ ಪರೀಕ್ಷೆ,Leaf testing
ಎಲೆ,Leaf
ಕರಪತ್ರ,Leaflet
ಗುತ್ತಿಗೆ,Lease
ದ್ವಿಮತಿ,Legume
ಲೀಸಾ - (ಕಡಿಮೆ ಶಕ್ತಿಯ ಇನ್ಪುಟ್ ಸುಸ್ಥಿರ ಕೃಷಿ),LEISA - (Low Energy Input Sustainable Agriculture)
ಮೊಲಕಡೆ,Lenticel
ಲೆಂಟೊ ಕ್ಯಾಪಿಲ್ಲರಿ ಪಾಯಿಂಟ್,Lento capillary point
ಕುಣಿಕೆ,Leptonema
ಕುಡಲುಬೀಜ,Leptospirosis
ಲೆಯೋ,Lero-morphic
ಉಂಗುರ,Lesion
ಬೇಸರ,Lethal mutation
ಪಡಗ,Leucoplast
ತೋಟ,Level terrace
ಲೆವೆಲರ್ (ಲೆವೆಲರ್),Leveler (leveller)
ಲೆವೆಲಿಂಗ್ (ಭೂಮಿಯ),Levelling (of land)
ಲೆಯ ಕೃಷಿ,Ley farming
ಕನಿಷ್ಠ ಲೈಬಿಗ್ ಕಾನೂನು,Liebig's law of minimum
ಬಂಧನ,Ligation
ಲಘು ಪರಿಹಾರ ಬಿಂದು,Light compensation point
ಬೆಳಕಿನ ಶುದ್ಧತ್ವ ತೀವ್ರತೆ,Light saturation intensity
ಬೆಳಕಿನ ಪ್ರಸರಣ ಅನುಪಾತ,Light transmission ratio
ಲಘು ಬಲೆ,Light trap
ಮಿತಿಗೊಳಿಸುವುದು,Liming
ಮಿತಿಯ,Limitation
ಸೀಮಿತಗೊಳಿಸುವ ಅಂಶ,Limiting factor
ಲಿಮೊನೈಟ್,Limonite
ರೇಖೆ,Line
ರೇಖೀಯ ಪ್ರತಿಕ್ರಿಯೆ,Linear response
ಸಂಬಂಧ,Linkage
ಸಂಪರ್ಕದ ಗುಂಪು,Linkage group
ಕೊಂಡಿ,Linker
ಲಿಂಟ್ ಸೂಚ್ಯಂಕ,Lint index
ಕುರಿಮರಿ,Linters
ನಿಶರ,Lipid
ಲಿಪೊಲಿಸಿಸ್,Lipolysis
ದ್ರವೀಕರಣ,Liquidation
ಕವಣೆ,Lister
ಕವಣೆ,Lister
ಪಟ್ಟಿ,Listing
ಅಶ್ಮರೀಗೋಪಿ,Lithosphere
ಕಸ,Litter
ಹಸಿಗೊಬ್ಬರಗಳು,Live mulches
ಲಿವರ್ ವರ್ಟ್,Liverwort
ಜಾನುವಾರು,Livestock
ಸ್ಥಳೀಯ ನಿಯಂತ್ರಣ,Local control
ಸ್ಥಳ,Locus
ಮಿಡತೆ,Locust
ವಸತಿ (ಕ್ರಾಪ್ ಲಾಡ್ಜಿಂಗ್),Lodging (crop lodging)
ಕಸಾಯಿಖಾನೆ,Lodicule
ಸ ೦ ಗಂಗಲ,Loess
ಲಾಗಾರ್ಥಿಮಿಕ್ ರೂಪಾಂತರ,Logarthimic transformation
ಲಾಂಗ್ - ಡೇ ಪ್ಲಾಂಟ್,Long - day plant
ಉದ್ದನೆಯ ತರಂಗ ವಿಕಿರಣ,Long wave radiation
ಕುಣಿಕೆ,Loop
ಕಳೆದುಹೋಗುವ,Lopping
ಚೂರು,Lumber
ಲಡ್ಸ್,Lux
ಐಷಾರಾಮಿ ಬಳಕೆ (ಪೋಷಕಾಂಶ),Luxury consumption (nutrient)
ಐಷಾರಾಮಿ ಜೀನ್‌ಗಳು,Luxury genes
ಹಳ್ಳಿಗೋಳು,Lycopene
ದುಗ್ಧರಸ,Lymph
ಲೈಸಿಮೀಟರ್,Lysimeter
ಜೀವಕೋಶದ ಲೈಸಿಸ್,Lysis of cell
ಭಾಷೆಯ,Lysogeny
ಲೈಸೋಸೋಮ್,Lysosome
ಸಣ್ಣ,Lysozyme
ಉಕ್ಕಿನ,Lac tree
ಪಟ,Lac
"ಲೇಡಿ ಫಿಂಗರ್, ಓಕ್ರಾ","Lady's finger, okra"
ಲ್ಯಾಂಡ್ ಕ್ಯಾಲ್ಟ್ರಾಪ್ಸ್,Land caltrops
ಲಾಂಧನ,Lantana
ಚೂರುಪಾರು,Lathyrus
ಕೀಲು,Leek
ನಿಂಬೆ ಹುಲ್ಲು,Lemon grass
ನಿಂಬೆ,Lemon
ಮಸೂರ,Lentil
ಮರಳು,Lequorice
ಕೊಂಚು,Lettuce
ಲಿಲ್ಲಿ,Lily
ಸುಣ್ಣ,Lime
ಹಳ್ಳದ,Linseed
ಪಂಥದ,Litchi
ಸ್ವಲ್ಪ ರಾಗಿ,Little millet
ಲಾಂಗ್ ಕಲ್ಲಂಗಡಿ,Long melon
ಉದ್ದನೆಯ ಮೆಣಸು,Long pepper
ಗಡಿನ,Loquat
ಕಮಲ,Lotus
ಕಣ್ಣುಹಾಯ,Lurcerne
ಲಾವಿನ ಕೀಟ,Lac insect
ಲೇಡಿ ಬರ್ಡ್ ಜೀರುಂಡೆ,Lady bird beetle
ಎಲೆಗಾರ,Leaf miner
ಎಲೆಯ ರೋಲರು,Leaf roller
ಎಲೆಗಳು,Leaf webber
ಮಿಡತೆ,Locust
ಬೃಹತ್ ವಿಕಸನ,Macro evolution
ಸಣ್ಣಕಾಯಿ,Macroclimate
ಸ್ಥೂಲಕಾಯ,Macromolecule
ಬೃಹತ್ ಪ್ರಮಾಣ,Macromutation
ಸಣ್ಣ,Macronutrient
ಸಣ್ಣ,Macropores
ಚಾಚು,Maggot
ಶಿಲಾಪವ,Magma
ಮೆಗ್ನೀಷರೆ,Magnesia
ಮೆಗ್ನಾಲ,Magnesium
ಕಾಂತೀಯ ಸ್ಟಿರರ್,Magnetic stirrer
ಪ್ರಮಾಣ,Magnitude
ಮಹುವಾ ಕೇಕ್,Mahua cake
ನಿರ್ವಹಣಕಾರ,Maintainer line
ನಿರ್ವಹಣೆ,Maintenance
ಮೆಕ್ಕೆ ಜೋಳದ ಶೆಲ್ಲೆಗಾರ,Maize sheller
ಬರಡಾದ,Male sterile
ವಿರೂಪತೆ,Malformation
ಕೆಡುಮಾಡುವಿಕೆ,Malignancy
ಅಪೌಷ್ಟಿಕತೆ,Malnutrition
ದುರುಪಯೋಗ,Malpractice
ಗದ್ದಲ,Malting
ಗಲ್ಲಿಗೇರಿಸು,Manger
ಮ್ಯಾಂಡ್ರೋವ್,Mangroves
ಕುರಿಮರಿ,Manometer
ಕುರಿಮರಿ,Manometer
ಮಾಂಟಿಸ್ಸಾ (ಲಾಗರಿಥಮ್ನ),Mantissa (of logarithm)
ಗೊಬ್ಬರ,Manure
ಗೊಬ್ಬರ,Manuring
ಅಂಚಿನ,Marginal
ಸ್ವಲ್ಪ ವೆಚ್ಚ,Marginal cost
ಸಮಗ್ರ ಭೂಮಿ,Marginal land
ಕನಿಷ್ಠ ಉತ್ಪನ್ನ,Marginal product
ಅಂಚು,Marginal return
ಸಮುದ್ರ,Marine
ಗುರುತು (ಆನುವಂಶಿಕ),Marker (genetic)
ಮಾರುಕಟ್ಟೆ,Market
ಮಾರಾಟವಾಗಬಲ್ಲ,Marketable
ಮಾರುಕಟ್ಟೆ ಮಾಡಬಹುದಾದ ಹೆಚ್ಚುವರಿ,Marketable surplus
ಮಾರುಕಟ್ಟೆ ಹೆಚ್ಚುವರಿ,Marketed surplus
ಮಾರಾಟ,Marketing
ಜವಳು,Marsh
ಸಾಮೂಹಿಕ ಹರಿ,Mass flow
ಸಾಮೂಹಿಕ ಆಯ್ಕೆ,Mass selection
ಸಾಮೂಹಿಕ ಮಾಪಕ,Mass-spectrometer
ಮಾಸ್ಟಿ,Mast
ತಾಯಿಯ ಆನುವಂಶಿಕತೆ,Maternal inheritance
ಸಂಯಮ,Mating
ಮೆಟ್ರಿಕ್ ಸಾಮರ್ಥ್ಯ,Matric potential
ಪಕ್ವವಾಗುವಿಕೆ,Maturation
ಪ್ರಬುದ್ಧತೆ (ಬೆಳೆ),Maturity (crop)
ಲಭ್ಯವಿರುವ ಗರಿಷ್ಠ ನೀರು,Maximum available water
ಗರಿಷ್ಠ ಬೆಳೆ,Maximum cropping
ಗರಿಷ್ಠ ಶೇಷ ಮಿತಿ,Maximum residue limit
ಗರಿಷ್ಠ ಸುಸ್ಥಿರ ಇಳುವರಿ,Maximum sustainable yield
ಗರಿಷ್ಠ ಥರ್ಮಮೀಟರ್,Maximum thermometer
ಗರಿಷ್ಠ ನೀರು ಹಿಡುವಳಿ ಸಾಮರ್ಥ್ಯ,Maximum water holding capacity
ಹುಲ್ಲುಗಾವಲು,Meadow orcharding
ಅಕ್ಕ,Mealy
ಸರಾಸರಿ ವಿಚಲನ,Mean deviation
ಸರಾಸರಿ ಜೀವನ (ಪರಮಾಣು),Mean life (nuclear)
ಸರಾಸರಿ ಸಮುದ್ರ ಮಟ್ಟ,Mean sea level
ಸರಾಸರಿ ಚದರ,Mean square
ಅಳತೆ,Measure
ಅಳತೆ,Measurement
ಯಂತ್ರದ,Mechanical
ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ (ಮಣ್ಣು),Mechanical analysis (soil)
ಯಾಂತ್ರಿಕ ಪ್ರತಿರೋಧ,Mechanical impedence
ಯಾಂತ್ರಿಕೃತ ಕೃಷಿ,Mechanized farming
ಮಧ್ಯಮ,Median
Plantಷಧಿ,Medicinal plant
ಮೆಡಿಟರೇನಿಯನ್ ಹವಾಮಾನ,Mediterranean climate
ಮೆಗಾಗಮೆಟೋಜೆನೆಸಿಸ್,Megagametogenesis
ಮೆಗಾಸ್ಪೊರಾಂಜಿಯ,Megasporangia
ಮೆಗಾಸ್ಪೋರ್ (ಮ್ಯಾಕ್ರೋಸ್ಪೋರ್),Megaspore (macrospore)
ಮಹಾಗಶೂಲೆ,Megasporogenesis
ಮೈಯಾಸೆ,Meiosis
ಕರಗಿದ ಮಣ್ಣು,Mellow soil
ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ,Melting of DNA
ಪೊರೆಯ ಫಿಲ್ಟರ್,Membrane filter
ಮೆಂಡೆಲಿಯನ್ ಆನುವಂಶಿಕತೆ,Mendelian inheritance
ಮೆಂಡೆಲಲೀಕರಣ,Mendelism
ಮೆಂಡೆಲ್ ಅವರ ಆನುವಂಶಿಕ ನಿಯಮ,Mendel's law of inheritance
ಸರಕು,Merchandise
ಪಾದರಸ,Mercury
ವರ್ಧನೋತಕ,Meristem
ಮಣ್ಣು,Mesoclimate
ಮಾಸು,Mesoderm
ಹಠಾತ್ತ,Mesophyll
ಮಸಿ,Mesophyte
ಕೊಳೆತ ರಂಧ್ರಗಳು,Meso-pores
ಪಥ,Mesosphere
ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ (ಎಂ-ಆರ್ಎನ್ಎ),Messenger RNA (m-RNA)
ಚಯಾಪಚಯ,Metabolism
ಚಯಾಪಚಯಿಗಳು,Metabolites
ಲೋಹದ ಅಣೆಕಟ್ಟು,Metal dam
ರೂಪಾಂತರದ ಬಂಡೆಗಳು,Metamorphic rocks
ರೂಪಾಂತರ,Metamorphosis
ರೂಪಕ,Metaphase
ಸಮನಗೈ,Metastrus
ಮೆಟಾಕ್ಸೇನಿಯಾ,Metaxenia
ಹವಾಮಾನಶಾಸ್ತ್ರ,Meteorology
ಮೆಥೆಮೊಗ್ಲೋಬಿನೆಮಿಯಾ,Methaemoglobinaemia
ವಿಧಾನ ಪ್ರದರ್ಶನ,Method demonstration
ಮೈಕಾ,Mica
ಸೂಕ್ಷ್ಮ ಜಲಾನಯನ,Micro basin
ಮೈಕ್ರೋ ಪ್ರಾಣಿಗಳು,Micro fauna
ಸೂಕ್ಷ್ಮಜೀವಿ,Microbe
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಜೀವರಾಶಿ ಇಂಗಾಲ,Microbial biomass carbon
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಅವನತಿ,Microbial degradation
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಕೀಟನಾಶಕ,Microbial insecticide
ಸೂಕ್ಷ್ಮ ಜೀವವಿಜ್ಞಾನ,Microbiology
ಸೂಕ್ಷ್ಮಜೀವಿ,Microbiotic
ಮೈಕ್ರೋ ಗಲಿimateೇದ,Microclimate
ಸೂಕ್ಷ್ಮ ಪರಿಸರ,Microenvironment
ಮೈಕ್ರೋಫ್ಲೋರಾ,Microflora
ಮೈಕ್ರೋಜೀಟಜನಿಸ್,Microgametogenesis
ಮೈಕ್ರೋ ಇರಿಗೇಷನ್,Microirrigation
ಮೈಕ್ರೋಮೀಟ ವಿಜ್ಞಾನ,Micrometeorology
ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ,Micronutrient
ಮೈಕ್ರೋಪ್ಲಾಟ್,Microplot
ಸೂಕ್ಷ್ಮ,Micropore
ಮೈಕ್ರೋ ಪಲಾಯನ,Micropyle
ಸೂಕ್ಷ್ಮ ದಹೆ,Microscopy
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,Microsporangium
ಮೈಕ್ರೋಸ್ಪೋರ್ ಸಂಸ್ಕೃತಿ,Microspore culture
ಮೈಕ್ರೋಸ್ಪೋರ್ ಮದರ್ ಸೆಲ್,Microspore mother cell
ಸೂಕ್ಷ್ಮ ಪಾಲನ,Microspore
ಮೈಕ್ರೋ ಚಿತ್ರ,Microtome
ಸೂಕ್ಷ್ಮ ಸಂಯೋಜನೆ,Microtopography
ಮಧ್ಯ season ತುವಿನ ತಿದ್ದುಪಡಿ,Mid-season correction
ವಲಸೆ,Migration
ಹಾಲಿನ ಧಾನ್ಯದ ಹಂತ,Milk grain stage
ಹಣ್ಣಿನಲ್ಲಿ,Millepede
ರಾಗೆಗಳು,Millets
ಮಿಲ್ಲಿಂಗ್ ಚೇತರಿಕೆ,Milling recovery
ಗಿರಣಿ,Milling
ಖನಿಜ ಪೋಷಣೆ,Mineral nutrition
ಖನಿಜ ಮಣ್ಣು,Mineral soil
ಖನಿಜೀಕರಣ,Mineralisation
ಖನಿಜಗಳು,Minerals
ಕನಿಷ್ಠ ಥರ್ಮಮಮೀಟರ್,Minimum thermometer
ಕನಿಷ್ಠ ಬೇಸಾಯ,Minimum tillage
ಸಣ್ಣ ಬೆಳೆಗಳು,Minor crops
ಮಿಯೋಟಿಕ್ ಸೂಚಿಕೆ,Miotic index
ಮಿಸ್ಸನ್ಸ್ ರೂಪಾಂತರ,Missence mutation
ಮಂಜು ನೀರಾವರಿ,Mist irrigation
ಮಂಜು,Mist
ಮೈಟೊಕಾಂಡ್ರಿಯ,Mitochondria
ಮೈತ್ರಿ,Mitosis
ಮಿಟ್ಸ್ಕರ್ಲಿಚ್ ಕಾನೂನು,Mitscherlich's law
ಮಿಶ್ರಿತ,Mixed cropping
ಮಿಶ್ರ ಕೃಷಿ,Mixed farming
ಮಿಶ್ರ ಗೊಬ್ಬರ,Mixed fertilizer
ಮಿಶ್ರ ಮೇಯಿಸುವ,Mixed grazing
ಮಿಶ್ರ ಸ್ವಾರ್ಡ್,Mixed sward
ಮಾದರಿ,Model
ರೂಪಾಂತರ,Modelling
ಮಾರ್ಪಡಿಸಿದ ವಾತಾವರಣ ಪ್ಯಾಕೇಜಿಂಗ್,Modified atmosphere packaging
ತೇವಾಂಶ ಲಭ್ಯತೆ ಸೂಚ್ಯಂಕ,Moisture availability index
ತೇವಾಂಶದ ಕೊರತೆ ಸೂಚ್ಯಂಕ,Moisture deficit index
ತೇವಾಂಶ ಸಮಾನ,Moisture equivalent
ತೇವಾಂಶದ ಆಡಳಿತ,Moisture regime
ತೇವಾಂಶ,Moisture release curve
ತೇವಾಂಶ,Moisture retention
ತೇವಾಂಶ,Moisture stress
ತೇವಾಂಶ,Moisture tension
ತೇವಾಂಶ,Moisture
ಮೊಲಾರ್ ಪರಿಹಾರ,Molar solution
ಸಕಲಿಗಳು,Molasses
ಮೋಲ್ ಒಳಚರಂಡಿ,Mole drainage
ಅಣು ಜೀವಶಾಸ್ತ್ರ,Molecular biology
ಆಣ್ವಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ,Molecular breeding
ಆಣ್ವಿಕ ಬೆರಗುಗೊಳಿಸುವಿಕೆ,Molecular hybridization
ಮೃದ್ವಂಗಿ,Molluscicide
ವಿತ್ತೀಯ ಪ್ರಯೋಜನ ಸೂಚ್ಯಂಕ (ಮಾಯ್),Monetary advantage index (MAI)
ಮೊನೊಕ್ಲೋನಲ್ ಪ್ರತಿಕಾಯ,Monoclonal antibody
ಏಕಕಾಲ,Monocotyledons
ಮೊನೊಕ್ರಾಪ್ (ಏಕಸಂಸ್ಕೃತ),Monocrop (Monoculture)
ಏಕವ್ಯಕ್ತಿ,Monoecious
ಏಕತೆ,Monogenesis
ಏಕಮಾತ್ರ,Monohybrid
ಏಕವ್ಯಕ್ತಿಗೆ ಸಂಬಂಧಿಸಿದ,Monozygotic
ಮಾನ್ಸೂತಿ,Monsoon
ಮಂತ್ರವಾದ,Montmorillonite
ಮೂರ್,Moor
ಮಾಮಿನ,Mor
ಮೊರ್ಗನೆ ಘಟಕ,Morgan unit
ಕೈಚಳಕ,Morphogenesis
ರೂಪವಿಜ್ಞಾನದ ರೂಪಾಂತರ,Morphological adaptation
ರೂಪನಶಾಸ್ತ್ರ,Morphology
ಅಡಮಾನ,Mortgage
ಮಣ್ಣಾದ,Mottle
ಚಾಚಿಕೊಂಡಿರುವ,Mottling
ಅಚ್ಚು,Mould
ಗಡಿಬಿಟ್ಟ,Moulting
ದಿಬ್ಬದ ಸಂಸ್ಕೃತಿ,Mound culture
ದಿಬ್ಬದ ಲೇಯರಿಂಗ್,Mound layering
ಮೊವರ್,Mower
ಮೊಣಕಾಲ,Mowing
ಲಂಬಕಟ್ಟೆ,Mucilage
ಮಣ್ಣು ಮಣ್ಣು,Muck soil
ಮಣ್ಣಿನ,Muddy
ಮಫಿಲ್,Muffle
ಹಸಿಮಿ ಕೃಷಿ,Mulch farming
ಹಸಿಗೊಬ್ಬರ,Mulch tillage
ಹಸಿಗ,Mulch
ಮರ್ಸಿ,Mulching
ಮಡಿ,Mull
ಬಹುಮಹಡಿ ಬೆಳೆ,Multi storey cropping
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,Multiple correlation
ಬಹು ಕ್ರಾಪಿಂಗ್,Multiple cropping
ಬಹು ಕ್ರಾಪಿಂಗ್ ಸೂಚ್ಯಂಕ,Multiple cropping index
ಬಹು ಅಡ್ಡ,Multiple cross
ಬಹು ಪ್ರತಿರೋಧ,Multiple resistance
ಮಲ್ಟಿವೇರಿಯ,Multivariate
ಬೃಹತ್ಕಂತ್‌ನ,Multizygotic
ಮುಮ್ಮಿಡನೆ,Mummification
ಮಮ್ಮಿ ಮಾಡಿದ ಹಣ್ಣು,Mummified fruit
ಮಸ್ಕೋವೈಟ್,Muscovite
ಅಣಬೆ,Mushroom
ರೂಪಾಂತರ,Mutagen
ರೂಪಾಂತರದ,Mutant
ರೂಪಾಂತರ,Mutation
ಪರಸ್ಪರ ಪ್ರತಿಬಂಧ,Mutual inhibition
ಪರಸ್ಪರವಾದ,Mutualism
ಕವಕ,Mycelium
ಸಂಚಾರಿ,Mycology
ಮೈಕೋಪ್ಲಾಸ್ಮಾ,Mycoplasma
ಮೈಕೋರೈಜ್,Mycorrhiza
ಜರಡಿ,Mace
ಮಡಿ,Madar
ಮಧುಕ,Madhuca
ಮೆಕ್ಕೆ ಜೋಳ,Maize
ಮಂತ್ರಮತಿ,Makhana
ಮಚ್ಚೆ,Mandarin
ಮಾವಿನಕಾಯಿ,Mango zinger
ಮಾವು,Mango
"ಮಾರ್ಗಸಾ, ಬೇವಿನ","Margosa, neem"
ಮಡಿಚಾದ,Marigold
ಸಣ್ಣ ಮರ,Mastic tree
ಮೆರಿಲ್,Merrill
ಮನ್ನೆ,Mesta
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,Mint
ಮೊಲಕಾ ಹುರುಳಿ,Molucca bean
ಮಂಕಿ ಜಾಕ್,Monkey jack
ಮರಿಹುಳು,Moringa
ಬೆಳಿಗ್ಗೆ ವೈಭವ (ಕನ್ವೋಲ್ವುಲಸ್),Morning glory (convolvulus)
ನಾರುಬಟ್ಟೆ,Mosambi
ಚಿಟ್ಟೆ ಹುರುಳಿ,Moth bean
ಮಡುಕು,Mulberry
ಅಣಬೆ,Mushroom
ಕಸ್ತೂರಿ,Musk melon
ಕಣ್ಗಾವಲು,Musk
ಸಾಸಿವೆ,Mustard
ಮೈರ್ಟಲ್,Myrtle
ಮಪಿಯರ್ ಹುಲ್ಲು,Mapier grass
ಬಗೆಗಿನ,Mealy bug
ಮಧ್ಯಮ,Midge
ಹಬ್ಬರು,Mites
ಕೋತಿ,Monkey
ಸೊಳ್ಳೆ,Mosquito
ಪತಂಗ,Moth
ಪದ್ಯಶಾಸ್ತ್ರಜ್ಞ,Meteorologist
ಸೂಕ್ಷ್ಮ ಜೀವಶಾಸ್ತ್ರಜ್ಞ,Microbiologist
ದೈಹಿಕ ರೋಗಶಾಸ್ತ್ರಜ್ಞ,Mycologist
ನ್ಯಾನೊಣಸ ತಂತ್ರಜ್ಞಾನ,Nanotechnology
ನಾರಿನ ನರಿ -ನರಿ -ನರಿ,Napiform
ಮಾದಕ ವಸ್ತುವಿನ,Narcotic
ನಾಸ್ಟಿಕ್ ಚಲನೆ,Nastic movement
ರಾಷ್ಟ್ರೀಯ ಪ್ರದರ್ಶನ,National demonstration
ರಾಷ್ಟ್ರೀಕರಣ (ಭೂಮಿಯ),Nationalization (of land)
ನೈಸರ್ಗಿಕ,Natural
ನೈಸರ್ಗಿಕ ಇಯುತು,Natural erosion
ನೈಸರ್ಗಿಕ ಕೃಷಿ,Natural farming
ನೈಸರ್ಗಿಕ ಸಂಪನ್ಮೂಲಗಳ,Natural resources
ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ,Natural selection
ನೈಸರ್ಗಿಕ ಸಸ್ಯವರ್ಗ,Natural vegetation
ಕುತ್ತಿಗೆ (ಹಾರ್ಟ್),Neck (hort)
Necrತಕ,Necrosis
ಮಕರಂದ,Nectar
ನಕಾರಾತ್ಮಕ ಅಲ್ಲೆಲೋಪತಿ,Negative allelopathy
ನೇತ್ರಾಯ,Nematicide
ನೆಮಟೋಡ್ ನಿರೋಧಕ ಬೇರುಕಾಂಡ,Nematode resistant rootstock
ಪ್ರಾಚೀನ ಶಾಸ್ತ್ರ,Nematology
ಪುನರ್ವಸತಿ,Neoteny
ನಿವ್ವಳ ಸಂಯೋಜನೆ ದರ (ಎನ್ಎಆರ್),Net assimilation rate (NAR)
ನಿವ್ವಳ ಲಾಭ,Net gain
ನಿವ್ವಳ ಆದಾಯ (ಕೃಷಿ ಆದಾಯ),Net income (farm income)
ನಿವ್ವಳ ನೀರಾವರಿ ಅವಶ್ಯಕತೆ,Net irrigation requirement
ನಿವ್ವಳ ಉತ್ಪಾದಕತೆ,Net productivity
ನಿವ್ವಳ,Net return
ಬಲೆ,Netting
ನರಕೋಶ,Neuron
ತಟಸ್ಥ,Neutral
ತಟಸ್ಥತೆ,Neutralism
ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ,Neutralization
ತಟಸ್ಥ ಮಣ್ಣು,Neutral soil
ನ್ಯೂಟ್ರಾನ್ ತೇವಾಂಶ ಮೀಟರ್,Neutron moisture meter
ಗೂಡು,Niche
ನುಗ್ಗು,Nicotine
ರಾತ್ರಿ ಮಣ್ಣು,Night soil
ನೈಟ್ರೇಟ್ ಒಟ್ಟುಗೂಡಿಸುವಿಕೆ,Nitrate assimilation
ನೈಟ್ರೇಟ್ ಕಡಿತ,Nitrate reduction
ನೈಟ್ರೇಟ್ ವಿಷತ್ವ,Nitrate toxicity
ನಿಟ್ರೇಟಿ,Nitre
ನೈಟ್ರೀಕರಣ ಪ್ರತಿರೋಧಕ,Nitrification inhibitor
ಸಾರಜನಕ ಸಂಯೋಜನೆ,Nitrogen assimilation
ಸಾರಜನಕ ಚಕ್ರ,Nitrogen cycle
ಸಾರಜನಕ ಕೊರತೆ,Nitrogen deficiency
ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,Nitrogen fixation
ಸಾರಜನಕ,Nitrogenous
ಶ್ರೇಷ್ಠೀಕರಣ,Nobilization
ಉದಾತ್ತ ಕಬ್ಬಿನ,Noble cane
ರಾತ್ರಿಯ,Nocturnal
ತಪಾಸಣೆ,Node
ಮೆಲುಕು,Nodulated plant
ತಿರಸ್ಕಾರ,Nodulation
ಗಂಟು,Nodule
ಅಲೆಮಾರಿ,Nomadion
ನಾಮಕರಣ,Nomenclature
ಅಲ್ಲ,Non allelic
ಕ್ಯಾಪಿಲ್ಲರಿ ರಂಧ್ರವಿಲ್ಲದ,Non capillary pore
ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಬೆಳೆ,Non competing crop
ಅಸಂಬದ್ಧ ರೂಪಾಂತರ,Nonsense mutation
ಗಮನಾರ್ಹವಲ್ಲದ,Non significant
ಆಮ್ಲೀಯವಲ್ಲದ ಗೊಬ್ಬರ,Non-acid forming fertilizer
ಬಂಧನಕ್ಕೊಳಗಾಗುವುದು,Non-conjugation
ವಿವರಣೆಯಿಲ್ಲದ (ಪ್ರಾಣಿ),Non-descript (animal)
ಅನಿವಾರ್ಯವಲ್ಲದ,Non-essential element
ಆಸ್ಪತ್ರೆಯಿಲ್ಲದ,Non-homogenous
ಹಗ್ಗದ,Non-homologus
ಧ್ರುವೀಯ-ಸಂಯುಕ್ತ,Non-polar compound
ನವೀಕರಿಸಲಾಗದ ಶಕ್ತಿ,Non-renewable energy
ಆಯ್ದ ಸಂಪರ್ಕ ಸಸ್ಯನಾಶಕ,Non-selective contact herbicide
ಆಯಾಸವಿಲ್ಲದ ಸಸ್ಯನಾಶಕ,Non-selective herbicide
ಸಿಂಬಿಯೋಟಿಕ್ ಅಲ್ಲದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ,Non-symbiotic nitrogen fixation
ಸಾಮಾನ್ಯ ವಿತರಣೆ,Normal distribution
ಸಾಮಾನ್ಯ ಮೊಳಕೆ,Normal seedlings
ಸಾಮಾನ್ಯ ಪರಿಹಾರ,Normal solution
ಸಾಮಾನ್ಯೀಕರಣ,Normalising
ಉತ್ತರದ ಬಡಿತ,Northern blotting
ರೋಗ,Notifiable disease
ನೆಡುವುದರವರೆಗೆ ಇಲ್ಲ,No-till planting
ಹಾನಿಕಾರಕ ಕಳೆಗಳು,Noxious weeds
ಪರಮಾಣು ಕಾಂತೀಯ,Nuclear magnetic
ನ್ಯೂಕ್ಲಿಯಸ್ ಆಮ್ಲ,Nuclei acid
ನ್ಯೂಕ್ಲಿಯಬ್ಯಾಕ್ಟರ,Nucleobacter
ನ್ಯೂಕ್ಲಿಯೊಲಸ್,Nucleolus
ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್,Nucleotide
ನ್ಯೂಕ್ಲಿಯಸ್,Nucleus
ಶೂನ್ಯ ಕಲ್ಪನೆ,Null hypothesis
ಬಹಿಷ್ಕಾರದ,Nullisomic
ಶೂನ್ಯ ರೂಪ,Null-mutation
ದಾದಿ ಕೋಶ,Nurse cell
ದಾದಿ ಬೆಳೆ,Nurse crop
ನರ್ಸರಿ,Nursery
ಕಾಯಿ,Nut
ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್,Nutrient cycling
ಪೋಷಕಾಂಶಗಳ ಕೊರತೆಯ ಲಕ್ಷಣಗಳು,Nutrient deficiency symptoms
ಪೋಷಣೆ,Nutrition
ಪೌಷ್ಠಿಕಾಂಶದ ಮೌಲ್ಯ,Nutritional value
