Kannada,Hindi
ಅನುಗುಣವಾದ ಅಂಶ,तत्समक अवयव
ಗುರುತಿನ ಕಾರ್ಯ,तत्समक फलन
ಒಂದೇ ಸಮರೂಪತೆ,तत्समक समाकारिता
ಒಂದೇ ನಕ್ಷೆ,तत्समक प्रतिचित्र
ಒಂದೇ ರೀತಿಯ ಮ್ಯಾಪಿಂಗ್,तत्समक प्रतिचित्रण
ಒಂದೇ ಮ್ಯಾಟ್ರಿಕ್ಸ್,तत्समक आव्यूह
ಗುಂಪು ಅನಲಾಗ್,समूह का तत्समक
ಉಂಗುರದ ಅನಲಾಗ್,वलय का तत्समक
ಒಂದೇ ಆಪರೇಟರ್,तत्समक संकारक
ಗುರುತಿನ ಅವಧಿ,सर्वसमिका आवर्त
ಗುರುತಿನ ಕ್ರಮಪಲ್ಲಟನೆ,तत्समक क्रमचय
ಇದೇ ಸಂಬಂಧ,तत्समक संबंध
ಒಂದೇ ರೀತಿಯ ಪರಿವರ್ತನೆಗಳು,तत्समक रूपांतरण
ವೇಳೆ ಮತ್ತು ಮಾತ್ರ,यदि और केवल यदि
&#39;if-then&#39; ಕಂಪೈಲರ್,‘यदि-तदा’ अभिकलित्र
ದುಷ್ಕೃತ್ಯಗಳು,कुप्रतिबंध
ಅಸಮರ್ಪಕ ಸಮೀಕರಣ,कुप्रतिबंधित समीकरण
ತಪ್ಪಾಗಿ ನಿರ್ಬಂಧಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,कुप्रतिबंधित आव्यूह
ಅಸಮರ್ಪಕ ಬಹುಪದೋಕ್ತಿ,कुप्रतिबंधित बहुपद
ಅಸಮರ್ಪಕ ದೇಹ,कुप्रतिबंधित निकाय
ಅಭಾಗಲಬ್ಧ,तर्कविरुद्‌ध
ಉದಾಹರಿಸಿ,उदारहण के साथ समझाना
"ಉದಾಹರಣೆಗೆ, ವಿವರಣೆ, ಚಿತ್ರ, ವಿವರಣೆ","उदाहरण, दृष्टांत, चित्र, निदर्श -चित्र"
ಸೆಟ್ನ ಪ್ರತಿಬಿಂಬ,समुच्चय का प्रतिबिबं
ಉಪವಿಭಾಗದ ಪ್ರತಿಬಿಂಬ,उपसमुच्चय का प्रतिबिबं
ಪಾಯಿಂಟ್ ಪ್ರತಿಫಲನ,बिन्दु प्रतिबिबं
ಚಿತ್ರ ಸೆಟ್,प्रतिबिबं समुच्चय
"ಕಲ್ಪಿತ, ಕಾಲ್ಪನಿಕ, ಕಲ್ಪಿತ","कल्पित, काल्पनिक, अधिकल्पित"
ಭಾವಿಸಲಾದ ಕೋನ,अधिकल्पित कोण
ಕಲ್ಪನೆಯ ವಲಯ,अधिकल्पित वृत्त
ಕಾಲ್ಪನಿಕ ವೃತ್ತಾಕಾರದ ಬಿಂದು,अधिकल्पित वृत्तीय बिंदु
ಕಾಲ್ಪನಿಕ ಗುಣಾಂಕ,अधिकल्पित गुणांक
ನಿರ್ದೇಶಾಂಕಗಳನ್ನು ಊಹಿಸಲಾಗಿದೆ,अधिकल्पित निर्देशांक
ಊಹೆಯ ಸ್ಥಾನ,अधिकल्पित समस्थित
ಊಹಿಸಲಾಗಿದೆ ಛೇದಕ,अधिकल्पित प्रतिच्छेद
ಕಾಲ್ಪನಿಕ ಸಾಲು,अधिकल्पित रेखा
ಬೆಸ ಸಂಖ್ಯೆ,अधिकल्पित संख्या
ಕಾಲ್ಪನಿಕ ಬಿಂದು,अधिकल्पित बिंदु
ಮೂಲವನ್ನು ಊಹಿಸಲಾಗಿದೆ,अधिकल्पित मूल
ತಿರುಗುವಿಕೆಯನ್ನು ಊಹಿಸಲಾಗಿದೆ,अधिकल्पित घूर्णन
ಗೊತ್ತುಪಡಿಸಿದ ಘಟಕಗಳು,अधिकल्पित एकक
"ಎಂಬೆಡಿಂಗ್, ಎಂಬೆಡಿಂಗ್","अंतः स्थिति, अंतः स्थापन"
ಪ್ರತಿರೋಧ ಮ್ಯಾಟ್ರಿಕ್ಸ್,प्रतिबाधा आव्यूह
ಅಸ್ಪಷ್ಟ,अस्पष्ट
ಅಸ್ಪಷ್ಟ ಕಾರ್ಯ,अस्पष्ट फलन
ಅಸ್ಪಷ್ಟ ಏಕೀಕರಣ ಸೂತ್ರ,अस्पष्ट समाकलन सूत्र
ಅಸಾಮಾನ್ಯ,अप्रायिक
"ಬೆಸ, ಅನುಚಿತ","विषम, अऩुचित"
ಅಸಮರ್ಪಕ ವಿಭಜನೆ,अनुचित विभाजन
ಅನಂತ ಉಭಯ ಅವಿಭಾಜ್ಯ,अनंत द्विक समाकल
ಬೆಸ ಅಂಶ,विषम गुणनखंड
ಬೆಸ ಭಾಗ,विषम भिन्न
ಅವಿವೇಕದ ಅತ್ಯುನ್ನತ,अनुचित उच्चतम
ಅವಿವೇಕದ ಕಡಿಮೆ,अनुचित निम्नतम
ಸಂಯುಕ್ತ ತಿರುಗುವಿಕೆ,व्यामिश्र घूर्णन
ತಿದ್ದುಪಡಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,सुधारक आव्यूह
ಉದ್ವೇಗ,आवेग
ಹಠಾತ್ ಶಕ್ತಿ,आवेगी बल
ಹಠಾತ್ ಒತ್ತಡ,आवेगी दाब
ಹಠಾತ್ ಒತ್ತಡ,आवेगी तनाव
ಹಠಾತ್ ವ್ರೆಂಚ್,आवेगी रिंच
ವಿಧಿಸಿದ ವೆಚ್ಚ,आरोपित लागत
ಅಸಮರ್ಪಕತೆ,अपर्याप्तता
ಘಟನೆ ತರಂಗ,आपतित तरंग
ವೆಕ್ಟರ್ ಗ್ರೇಡಿಯಂಟ್,सदिश की आनति
ವರ್ಗ ತಾಪಮಾನ,कक्षा की आनति
"ಆಟಿ, ನಾಟಿ","आनति, नति"
"ಒಲವುಳ್ಳ, ಒಲವುಳ್ಳ, ಬಾಗಿದ","आनत, झुका हुआ, नत"
ಇಳಿಜಾರಾದ ವಿಮಾನ,आनत समतल
"ಅಡಿಯಲ್ಲಿ, ಒಳಗೊಂಡಿರುವ","अंतर्गत, अंतर्विष्ट"
"ಸೇರಿಸಿ, ಸೇರಿಸಿ, ಸೇರಿಸಿ, ಸೇರಿಸಿ, ಸೇರಿಸಿ","अंतर्वेश, अंतर्वेशन, अंतर्विष्ट, समावेशन, आविष्टि"
ಅಪೂರ್ಣ ಗಾಮಾ ಕಾರ್ಯ,अपूर्ण गामा-फलन
ಅಸಂಗತತೆ,असंगतता
"ಅಸಮಂಜಸ, ವಿರೋಧಾತ್ಮಕ","असंगत, विरोधी"
ಅಸಮಂಜಸ ಮಾದರಿಗಳು,असंगत प्रतिदर्शज
ಅಸಂಗತ ದೇಹ,असंगत निकाय
"ಅಶುದ್ಧ, ತಪ್ಪು","अशुद्‌ध, गलत"
ತಪ್ಪು ನಿರ್ಧಾರ,गलत निर्ण य
ಬೆಳವಣಿಗೆ,वृद्‌धि
ಹೆಚ್ಚುತ್ತಿರುವ ಕಾರ್ಯ,वर्धमान फलन
ಬೆಳವಣಿಗೆ,वृद्‌धि
ಅನಿಶ್ಚಿತ,अनिश्चित
ಅನಿರ್ದಿಷ್ಟ ರೂಪ,अनिश्चित रूप
ಅನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ,अनिश्चित समाकल
ಅನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,अनिश्चित आव्यूह
ಅನಿರ್ದಿಷ್ಟ ಬೈಮೆಟಾಲಿಕ್ ಏಕರೂಪತೆ,अनिश्चित द्विधाती समघात
ಸ್ವಾತಂತ್ರ್ಯ,स्वातंत्र्य
ಸ್ವತಂತ್ರ ಘಟನೆ,स्वतंत्र घटना
ಸ್ವತಂತ್ರ ಕಾರ್ಯ,स्वतंत्र फलन
ಸ್ವತಂತ್ರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,स्वतंत्र यादृच्छिक चर
ಸ್ವತಂತ್ರ ವೇರಿಯಬಲ್,स्वतंत्र चर
ಸ್ವತಂತ್ರ ಚಿಂತಕ,स्वतंत्र विचर
ಅನಿಶ್ಚಿತತೆ,अनिर्धार्यता
"ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿಶ್ಚಿತ, ಅನಂತ","अनिर्धारित, अनिर्धार्य, अनिश्चित, अपरिमि त"
ಅನಿರ್ದಿಷ್ಟ ಸಮೀಕರಣ,अनिर्धार्य समीकरण
"ಅನಿರ್ದಿಷ್ಟ ರೂಪ, ಅನಿರ್ದಿಷ್ಟ ರೂಪ","अनिर्धारित रूप, अनिर्धार्य रूप"
"ಘಾತ, ಪಾಯಿಂಟರ್, ಸೂಚ್ಯಂಕ, ನಿರ್ದೇಶಕ, ಪಾಯಿಂಟರ್ (ವಿ.)","घातांक, सूचक, सूचकांक, निर्देशक, सूचक (वि.)"
ಸೆಟ್‌ನಿಂದ ತಿಳಿಸಲಾಗಿದೆ,समुच्चय से सूचित
ಕುಟುಂಬಕ್ಕೆ ಮಾಹಿತಿ ನೀಡಿದರು,सूचित परिवार
ಸೂಚ್ಯಂಕ,सूचकांक
ಉಪಗುಂಪು ಸೂಚ್ಯಂಕ,उपसमूह का सूचकांक
ಪಾಯಿಂಟರ್ ಸೆಟ್,सूचक समुच्चय
ಚಿಹ್ನೆ,द्‌योतिका
ಘಾತೀಯ ಸಮೀಕರಣ,घातांकी समीकरण
ಅಸಡ್ಡೆ ವಕ್ರಾಕೃತಿಗಳು,उदासीनता वक्र
ಪರೋಕ್ಷ ವ್ಯತ್ಯಾಸ,परोक्ष अवकलन
ಪರೋಕ್ಷ ಸಾಕ್ಷಿ,परोक्ष प्रमाण
ಪ್ರಧಾನ,अभाज्य
"ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್","आगमन, प्रेरण, विप्रेरण"
ಅನುಗಮನದ,आगमनिक
ಅನುಗಮನದ ಕಲ್ಪನೆ,आगमनिक कल्पना
ಅನುಗಮನದ ವ್ಯಾಖ್ಯಾನ,आगमनिक परिभाषा
ಅನುಗಮನದ ಅಂದಾಜು,आगमनिक अनुमान
"ಅಸಮಾನತೆ, ಅಸಮಾನತೆ","असमता, असमिका"
ಅಸಮಾನತೆಯ ನಿರ್ಬಂಧ,असमता प्रतिबंध
ಅಸಮಾನತೆ,असमिका
ಜಡತ್ವ,जड़त्व
ಜಡತ್ವ ಬಲ,जड़त्व बल
ಜಡತ್ವ,जड़त्वीय
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,अयथार्थ अवकल
ಪರಿವರ್ತನೆ ಬಿಂದು,नतिपरिवर्तन बिंदु
"ಕಡಿಮೆ, ಶ್ರೇಷ್ಠವಾದ ಕೆಳಬೌಂಡ್","निम्नक, महत्तम निम्न परिबंध"
"ಅನಂತ, ಅನಂತ","अनंत, अपरिमित"
ಅಪರಿಮಿತ,अनंतविम
ಅಪರಿಮಿತ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,अनंतविम सदिश समष्टि
ಅನಂತ ಆಟ,अपरिमित खेल
ಅನಂತ ಗುಂಪು,अनंत समूह
ಅನಂತ ಅವಿಭಾಜ್ಯ,अनंत समाकल
ಅನಂತ ಜನಸಂಖ್ಯೆ,अपरिमित समष्टि
ಅನಂತ ಸರಣಿ,अनंत श्रेणी
ಅನಂತ ಸೆಟ್,अनंत समुच्चय
"ಅನಂತ ಸೂಕ್ಷ್ಮ, ಅನಂತ ಸೂಕ್ಷ್ಮ","अनंत सूक्ष्म, अत्यणु"
ಧಾತುರೂಪದ ಘಟಕಗಳು,अत्यणु अवयव
ಅನಂತ ಜನಸಂಖ್ಯೆ,अनंत समष्टि
"ಅನಂತ, ಅನಂತ","अनंत, अनंतियाँ"
"ಅನಂತ, ಅನಂತ","अनंत, अनंती"
ಹಣದುಬ್ಬರ ಅಂಶ,स्फीति गुणक
ವೇರಿಯಬಲ್ ಸ್ಪರ್ಶಕ,नतिपरिवर्ती स्पर्शरेखा
ರಿವರ್ಸ್ ಫೋಕಸ್,नतिपरिवर्ती फोकसन
ಸಹಜವಾಗಿ ಬದಲಾವಣೆ,नति परिवर्तन
ಕ್ರಿಯೆಯ ವ್ಯುತ್ಪನ್ನ,फलन का निम्नक
ಸಿಗ್ಮಾ ಮ್ಯಾಟ್ರಿಕ್ಸ್,अवगम आव्यूह
ಮಾಹಿತಿ ಸಂಪನ್ಮೂಲಗಳು,सूचना संसाधन
ಮಾಹಿತಿ ವಿಜ್ಞಾನ,सूचना विज्ञान
"ಅಸಮಾನ, ಅಸಮಾನ","असमांगी, असमघाती"
ಏಕರೂಪವಲ್ಲದ ಸಮೀಕರಣ,असमघाती समीकरण
ಆಘಾತಕಾರಿಯಲ್ಲದ ದೇಹ,असमघात निकाय
"ಆರಂಭಿಕ, ಆರಂಭಿಕ, ಆರಂಭಿಕ","आदि, आरंभिक, प्रारंभिक"
"ಆರಂಭಿಕ ಸ್ಥಾನ, ಆರಂಭಿಕ ನಿರ್ಬಂಧ","प्रारंभिक स्थिति, प्रारंभिक प्रतिबंध"
ಆರಂಭಿಕ ಸಾಲು,प्रारंभिक रेखा
ಆರಂಭಿಕ ಹಂತ,प्रारंभिक बिंदु
ಆರಂಭಿಕ ಪರಿಹಾರ,प्रारंभिक हल
ಆರಂಭಿಕ ವೇಗ,प्रारंभिक वेग
ಒಂದೇ ನಕ್ಷೆ,एकैकी प्रतिचित्र
ಏಕ ಮ್ಯಾಪಿಂಗ್,एकैकी प्रतिचित्रण
ಭೇದಾತ್ಮಕ ಗುಣಾಕಾರ,आंतर गुणन
ಆಂತರಿಕ ಬಿಂದು,आंतरिक बिंदु
ಆಂತರಿಕ ಉತ್ಪನ್ನ,आंतर गुणनफल्
"ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)","निवेश (सं.), निविष्ट (वि.)"
ಇನ್ಪುಟ್ ಡೇಟಾ,निविष्ट आंकड़े
ಹೂಡಿಕೆ ಗೇಟ್ವೇ,निवेश द्वार
ಹೂಡಿಕೆ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ,निवेश निर्गत विश्लेषण
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,निवेश निर्गत नियंत्रण पद्धति
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್,निवेश निर्गत प्रणाली
ಹೂಡಿಕೆಯ ಪರಿಮಾಣ,निवेश मात्रा
"ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್, ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್","निवेश रजिस्टर, निवेश पंजिका"
ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್,निवेशी टर्मिनल
"ಒಳಗೆ, ಕೆಳಗೆ","अंतर्दृत, अंतर्गतवृत"
ಕ್ಷಣ,क्षण
"ತತ್ಕ್ಷಣ, ತತ್ಕ್ಷಣ","तात्क्षणिक, तात्कालिक"
ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ,तात्क्षणिक त्वरण
ತ್ವರಿತ ತಿರುಗುವಿಕೆ,तात्क्षणिक घुर्णनाक्ष
ತ್ವರಿತ ಕೇಂದ್ರ,तात्क्षणिक केंद्र
ತತ್ಕ್ಷಣದ ವೇಗ,तात्क्षणिक वेग
ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ,तात्क्षणिक आयतन
"ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ","पूर्ण संख्या, पूर्णांक"
ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,पूर्णांक रैखिक प्रोग्रामन
ಸಮಗ್ರತೆ,समाकलनीयता
ಸಮಗ್ರ,समाकलनीय
ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,समाकलनीय अवकल समीकरण
ಸಮಗ್ರ ಸಮೀಕರಣ,समाकलनीय समीकरण
ಅವಿಭಾಜ್ಯ ಕಾರ್ಯ,समाकलनीय फलन
"ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ","समाकल, पूर्णांकीय"
ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ ಸಮಗ್ರ ಕಲನಶಾಸ್ತ್ರ,"समाकलन-गणित, इंटीग्रल कैलकुलस"
ಅವಿಭಾಜ್ಯ ಕರ್ವ್,समाकल वक्र
ಪೂರ್ಣಾಂಕ ಡೊಮೇನ್,पूर्णींकीय प्रांत
ಸಮಗ್ರ ಸಮೀಕರಣ,समाकल समीकरण
"ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ","पूर्ण संख्या, पूर्णांक"
ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ,प्रथम प्रकार का समाकल
ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ,समाकल निरूपण
ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ,समाकल चिह्न
ಸಂಯೋಜಿಸಲು,समाकलन करना
ಇಂಟಿಗ್ರೇಟೆಡ್ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,समाकलित अवशोषण गुणांक
ಏಕೀಕರಣ ಅಂಶ,समाकलन गुणक
ಏಕೀಕರಣ,समाकलन
ಡಿಫರೆನ್ಷಿಯಲ್ ಮೂಲಕ ಏಕೀಕರಣ,अवकलन दूवारा समाकलन
ವಿಭಾಗೀಯ ಏಕೀಕರಣ,खंडशः समाकलन
ತರ್ಕಬದ್ಧತೆಯಿಂದ ಏಕೀಕರಣ,परिमेयकरण दूवारा समाकलन
ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ,प्रतिस्थापन दूवारा समाकलन
ಪ್ರಗತಿಶೀಲ ಸಮಾನತೆಯಿಂದ ಏಕೀಕರಣ,उत्तरोत्तर समानयन दूवारा समाकलन
ಕ್ರಮಾನುಗತ ಏಕೀಕರಣ,श्रेणीबद्ध समाकलन
ವೆಕ್ಟರ್ ಏಕೀಕರಣ,सदिश का समाकलन
ಮುಚ್ಚಿದ ಪುಟದಲ್ಲಿ ಏಕೀಕರಣ,संवृत पृष्ठ पर समाकलन
ಸಂಯೋಜಕ,समाकलक
ಅವಿಭಾಜ್ಯ ಘಟಕ,समाकलक घटक
ಅವಿಭಾಜ್ಯ-ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,समाकल-अवकल समीकरण
"ತಡೆಯು, ಅಡ್ಡಿಸು","अंतः खंड, अपरोधन"
ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ,विनिमेय संक्रिया
ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ,"विनिमेय, व्यतिहार"
ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,अंतर्वर्ग सहसंबंध
ಪರಸ್ಪರ ಸಂಬಂಧ,परस्पर सहसंबंध
ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,परस्पर सहसंबंध गुणांक
"ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ","परस्पर निर्भरता, अन्योन्याश्रय"
ಪರಸ್ಪರ ಅವಲಂಬಿತ,अन्योन्याश्रित
ಆಸಕ್ತಿ,ब्याज
ಇಂಟರ್ಫೇಸ್ ಪುಟ,"अंतरपृष्ठ, पार्थक्य पृष्ठ"
ಇಂಟರ್ಫೇಸ್ ಕೋನ,अंतरफलक कोण
ಅವಿಭಾಜ್ಯ,समाकल्य
ಸಂಯೋಜಿಸಲಾಗಿದೆ,समाकलित
"ಒಳ, ಒಳ, ಒಳ (adj.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)","अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक, अंतःस्थ (वि.)"
ಆಂತರಿಕ ಕೋನ,अंतः कोण
ಆಂತರಿಕ ವಲಯ,अंतः क्षेत्र
ಅಂತರ-ಪ್ರಾಂತ್ಯ,अंतः प्रांत
ಆಂತರಿಕ ಘಟಕಗಳು,आंतरिक अवयव
ಸೆಟ್ನ ಒಳಭಾಗ,समुच्चय का अभ्यंतर
ಎದುರಿಸುತ್ತಿರುವ ಆಂತರಿಕ ಕೋನ,अभिमुख अंतः कोण
ಒಳಗೆ,अंतर्गह
ಆಂತರಿಕ ಬಿಂದು,आंतरिक बिंदु
"ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ","मध्यवर्ती, माध्यमिक, मध्य, मध्यक"
ಮಧ್ಯಂತರ ಬಿಂದು,मध्यवर्ती बिंदु
ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ,मध्यवर्ती मान प्रमेय
ಆಂತರಿಕ ದ್ವಿಭಾಜಕ,आंतरिक द्‌विभाजक
ಇಂಟರ್ಪೋಲೇಷನ್,अंतर्वेशन
ಅಳವಡಿಕೆ ಸೂತ್ರ,अंतर्वेशन-सूत्र
ಛೇದಿಸುತ್ತಿದೆ,प्रतिच्छेदी
ಛೇದಿಸುವ ವಕ್ರರೇಖೆ,प्रतिच्छेदी वक्र
ಛೇದಿಸುವ ಸಾಲುಗಳು,प्रतिच्छेदी रेखाएँ
"ಛೇದಕ, ಛೇದನ, ಛೇದನ","प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ"
ಛೇದನ ಕರ್ವ್,प्रतिच्छेद वक्र
ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ,वक्रों का प्रतिच्छेद
ಸೆಟ್ಗಳ ಛೇದಕ,समुच्चयों का सर्वनिष्ठ
"ಅಂತರ, ಅಂತರ","अंतराल, अंतर"
ಮಧ್ಯಂತರ ಅಂದಾಜು,अंतराल आकल
ಮಧ್ಯಂತರ ಅಂದಾಜು,अंतराल आकलन
ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು,अंतराल मध्य बिंदु
ಒಳ-ವಿಭಾಗದ ಪರಿಣಾಮ,"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव"
ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,अंतरावर्ग सहसंबंध
ನಿಶ್ಚಲತೆ,निश्चरता
ಖಚಿತವಾಗಿ,निश्चर
ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ,निश्चर तंत्र
ಟೇಬಲ್,तालिका
ಟೇಬಲ್ ನಿಯೋಜನೆ,तालिका नियतन
ಟೇಬಲ್ ನಿಯಂತ್ರಣ,तालिका नियंत्रण
ಟೇಬಲ್ ನಿಯಂತ್ರಣ ಮಾದರಿ,तालिका नियंत्रण निदर्श
ಟೇಬಲ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,तालिका नियंत्रण प्रणाली
ಟೇಬಲ್ ಸೈಕಲ್,तालिका चक्र
ಟೇಬಲ್ ಹಿಡುವಳಿ ವೆಚ್ಚ,तालिका धारण लागत
ಟೇಬಲ್ ಪಾಯಿಂಟ್,तालिका बिंदु
ಟೇಬಲ್ ನೀತಿ,तालिका नीति
ಮೇಜಿನ ಸ್ಥಾನ,तालिका  स्थिति
"ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ","प्रतित्रोम, व्युत्क्रम, विपरीत"
ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ,प्रतिलोम सहसंबंध
ವಿಲೋಮ ಕಾರ್ಯ,प्रतिलोम फलन
ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ,प्रति लोम अतिपरवलयिक फलन
ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ,व्युत्क्रमानुपाती
ವಿಲೋಮ ನಕ್ಷೆ,व्युत्क्रम प्रतिचित्र ण
ಪರಸ್ಪರ ಸಂಖ್ಯೆ,व्युत्क्रम संख्या
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,व्युत्क्रम आव्यूह
ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ,प्रतिलोम क्रमचय
ವಿಲೋಮ ಅನುಪಾತ,व्युत्क्रमानुपात
ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ,प्रतिलोम त्रिकोणमितीय फलन
ವಿಲೋಮ ಸೂತ್ರ,प्रतिलोमन-सूत्र
ಅನುಕ್ರಮದ ಪ್ರತಿ,क्रम का प्रति लोमन
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,व्युत्क्रमणीय आव्यूह
ವಿಲೋಮ ಪರಿವರ್ತನೆ,व्युत्क्रमणीय रूपांतरण
ಅಭಾಗಲಬ್ಧ,अपरिमेय
ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ,अपरिमेय समीकरण
ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ,अपरिमेय व्यंजक
ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,अपरिमेय संख्या
ಅಭಾಗಲಬ್ಧ ಮೂಲ,अपरिमेय मूल
"ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ","अखंडनीय, अलघुकरणीय, असमानेय"
ತಿರುಗುವ ವೆಕ್ಟರ್,अघूर्णी सदिश
ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ,अघूर्णी सदिश फलन
ತಿರುಗುವಿಕೆಯ ವೇಗ,अघूर्णी वेग
ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.),तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं)
ಸಿಂಕ್ರೆಟಿಸಮ್,समककुदता
ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ,वियुक्त अनिवार्य विचित्रता
ಪ್ರತ್ಯೇಕ ಬಿಂದು,वियुक्त बिंदु
"ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ","समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक"
ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ,समद्विबाहु विन्यास
ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ,पुनरावृत्त समाकल
ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ,पुनरावृत्त अंतर्वेशन
ಪುನರಾವರ್ತನೆ,पुनरावृत्ति
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,पुनरावृत्ति सूत्र
ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ,पुनरावर्ती समाकलन सूत्र
ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ,पुनरावर्ती क्रि याविधि
ಪುನರಾವರ್ತಿತ ವಿಧಾನ,पुनरावर्ती विधि
ಜಾಕೋಬಿಯನ್,जैकोबियन
ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್,जैकोबी सारणिक
ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,जैकोबी आव्यूह
ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ,समुच्चयों का सम्मिलन
ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.),"जोड़, संधि (सं.) संयुक्त(वि.)"
