English,Odiya
Linear,"1. ଲାଇନ୍, 2. ଲାଇନ୍"
lines per minute (LPM),ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM)
Link,"1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ"
linked list,ଶୃଙ୍ଖଳିତ ତାଲିକା |
LINUX,ଲିନକ୍ସ
liquid crystal display (LCD),"1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)"
list processing,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
Literal,"1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |"
Live,"1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |"
live node,ଜୀବନ୍ତ ଗଣ୍ଠି |
Load,"1. ଲୋଡ୍, 2. ଲୋଡ୍"
load module,"1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |"
Local,"1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍"
local access,ସ୍ଥାନୀୟ ପ୍ରବେଶ
local area network (Lan),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN)
local definition,ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |
local exchange,"1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |"
local memory,ସ୍ଥାନୀୟ ସ୍ମୃତି
local mode,ସ୍ଥାନୀୟ ମୋଡ୍ |
local variable,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
Lock,"ଲୁପ୍, ଲକ୍ |"
locked file,ଲୁପ୍ ଫାଇଲ୍ |
log in=log on,ଅଧିବେଶନ ଆରମ୍ଭ
log off-log out,ଅବଧି ଶେଷ
Logging,ଲେଖକ
logic analyser,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
logic bomb,ଲଜିକ୍ ବୋମା |
logic card,ଲଜିକ୍ କାର୍ଡ |
logic chart (flow chart),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ)
logic circuit,ଲଜିକ୍ ସର୍କିଟ୍ |
logic design,ତାର୍କିକ ଡିଜାଇନ୍ |
logic diagram,ତାର୍କିକ ଚିତ୍ର
logic flow chart,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
logic function,ତାର୍କିକ କାର୍ଯ୍ୟ
logic gate,ତାର୍କିକ ଫାଟକ
logic programming,"1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |"
logic shift,ତର୍କ ବିସ୍ଥାପନ |
logic state,ତର୍କ ସ୍ଥିତି |
logic switch,ଲଜିକ୍ ସୁଇଚ୍ |
logic unit,ତର୍କ ଏକକ |
Logical,ଯୁକ୍ତିଯୁକ୍ତ
logical connection,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
logical data structure,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
logical diagram,ତାର୍କିକ ଚିତ୍ର
logical expression,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
logical flow chart (flow chart),ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
logical IF,ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି)
logical operation,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
logical operator,ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |
logical relation,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
logical scheme,ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |
logical symbol,"1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |"
logical type,ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |
logical value,ତାର୍କିକ ମୂଲ୍ୟ
logical variable,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
look ahead carry,ପୂର୍ବାବଲୋକନ
look ahead set,ପୂର୍ବାବଲୋକନ ସେଟ୍ |
Look-up,ପର୍ଯ୍ୟବେକ୍ଷଣ
Loop,"1.loop, 2.loop"
loop control,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
loop initialization,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
loop modification,ଲୁପ୍ ଭେରିଏସନ |
loop network,"1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |"
loop start,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
loop termination,ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |
loop-back test,କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |
loosely coupled,ଖାଲି ଯୋଡି |
lossless compression,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
lossy compression,ହାସ୍ ସଙ୍କୋଚନ |
low byte,କମ୍ ବାଇଟ୍ |
low level language,ନିମ୍ନ ସ୍ତରର ଭାଷା |
low pass filter,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
lower bound,"1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |"
mac protocol (medium access control),"1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)"
Machine,"1. ମେସିନ୍, 2. ମେସିନ୍ |"
machine address,ଯନ୍ତ୍ର ଠିକଣା
machine code,"1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |"
machine cycle,ମେସିନ୍ ଚକ
machine dependent language,ଯାନ୍ତ୍ରିକ ଭାଷା |
machine dependent software,ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |
machine error,ଉପକରଣ ତ୍ରୁଟି
machine idle time,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
machine independent language,ମେସିନ୍ ଭାଷା
machine instruction,ମାନୁଆଲ୍ |
machine intelligence,ଯନ୍ତ୍ରର ଅର୍ଥ
machine language,"1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |"
machine learning,ଯନ୍ତ୍ର ଶିକ୍ଷା
machine operation,ମେସିନ୍ ଅପରେସନ୍
machine oriented language,ମେସିନ୍ ଭାଷା
machine run,ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା
machine simulation,ମେସିନ୍ ଅନୁକରଣ
machine spoiled time,ମେସିନ୍ ଅପହରଣ ସମୟ |
machine translation,ମେସିନ୍ ଅନୁବାଦ
machine word,ମେସିନ୍ ଶବ୍ଦ |
macro (=macro instruction),ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
macro argument,ମାକ୍ରୋ ସ୍କେଲ୍ |
macro assembly program,ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |
macro call,ମୋଟ କଲ୍
macro code,"1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |"
macro command,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
macro declaration,ମାକ୍ରୋ ଘୋଷଣା
macro definition,ମାକ୍ରୋ ସଂଜ୍ଞା
macro flow chart,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
macro generator,ମାକ୍ରୋ ଜେନେରେଟର
macro instruction,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
macro language,ମୋଟ ଭାଷା
macro library,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
macro parameter,ମାକ୍ରୋ ପାରାମିଟର |
macro processing,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
macro processor,"1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |"
macro programming,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
macro prototype,ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |
Macro-coding,"1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |"
magabyte (MB),ମେଗାବାଇଟ୍ (MB)
magic character,ଯାଦୁ ପ୍ରତୀକ |
magic number,ଯାଦୁ ସଂଖ୍ୟା
magnetic bubble memory,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
magnetic card,ଚୁମ୍ବକୀୟ କାର୍ଡ |
magnetic cell,"1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |"
magnetic character,ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |
magnetic core storage,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
magnetic disk,"1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |"
magnetic disk address,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
magnetic disk memory,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
magnetic drum,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
magnetic encoding,"1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |"
magnetic head,ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |
magnetic ink,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
magnetic ink character recognition (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR)
magnetic media,ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |
magnetic reading,ଚୁମ୍ବକୀୟ ପଠନ |
magnetic recording,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
magnetic storage,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
magnetic strip,ଚୁମ୍ବକୀୟ ରେଖା
magnetic tape,ଚୁମ୍ବକୀୟ ଟେପ୍ |
magnetic tape cartridge,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
magnetic tape drive,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
magnetic tape header,ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |
magnetic tape librarian,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
magnetic tape transport,ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |
magnetic tape unit,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
magnetic thin film,"1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |"
magnetic track,ଚୁମ୍ବକୀୟ ପଥ
magneto optic storage,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |
magnetographic printer,"1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |"
Magnetostriction,ଚୁମ୍ବକୀୟ ବିକୃତି |
magnetostrictive tablet,ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |
mail box,"1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |"
mail merge,ମେଲ୍ ମିଶ୍ରଣ |
main control unit,"1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |"
main frame,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
main frame system,"1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |"
main memory,"1. ମେମୋରୀ, 2. ମେମୋରୀ"
main program,"1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |"
main storage,ମୁଖ୍ୟ ଭଣ୍ଡାର |
main switch,"1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |"
Maintenance,"1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା"
maintenance panel,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
maintenance time,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
major cycle,ବଡ ବୃତ୍ତ |
major device,କି ଉପକରଣ
major key,ମୁଖ୍ୟ ଚାବି |
major state,ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |
major structure,ମୁଖ୍ୟ ଗଠନ
major task,ମୁଖ୍ୟ କାର୍ଯ୍ୟ
majority element,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
majority gate,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
majority operation,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
makeup time,ପରିଶୋଧ ଅବଧି
malfunction routine,ଭୁଲ୍ ରୁଟିନ୍ |
management development,ପରିଚାଳନା ବିକାଶ
management information system (MIS),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
management science,ପରିଚାଳନା ବିଜ୍ଞାନ |
Manchester coding,ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |
Manifolding,ଗୁଣନ
manipulated variable,ଆନୁମାନିକ ଭେରିଏବଲ୍ |
manipulating indexing,ଅହଂକାରୀ ସୂଚକାଙ୍କ |
man-machine simulation,ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |
manual address switch,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
manual analysis,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
manual answering,ମାନୁଆଲ୍ କଲ୍ |
manual entry,ମାନୁଆଲ ପ୍ରବେଶ
manual exchange,"1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |"
manual input,"1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |"
manual operation,ମାନୁଆଲ୍ ଅପରେସନ୍ |
many to many relationship,ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |
many to one decoder,ମଲ୍ଟି-ଡିକୋଡର୍ |
map method,ମାନଚିତ୍ର ପଦ୍ଧତି
Mapping,ମ୍ୟାପିଂ
Margin,ମାର୍ଜିନ୍
margin error,ମାର୍ଜିନାଲ ତ୍ରୁଟି |
marginal check,ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |
marginal test,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
mark detection,ପ୍ରତୀକ ଚିହ୍ନଟ
mark reading,ସାଇନ୍ ପ reading ିବା |
mark scanning,ପ୍ରତୀକ ସ୍କାନିଂ |
mark sense,ଚିହ୍ନ ଚିହ୍ନ
Marker,ମାର୍କର
Marking,ମାର୍କିଂ
marking wave,ମାର୍କର ତରଙ୍ଗ |
markov chain,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
markov source,ମାର୍କୋଭ ଉତ୍ସ |
mark-up language,ମାର୍କଅପ୍ ଭାଷା |
Maser,maser
Maser,maser
Mask,"1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍"
mask bit,"1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |"
mask programmable device,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
mask register,କଭର୍ ରେଜିଷ୍ଟର |
masked ROM,"1. କଭର୍ ROM, 2. କଭର୍ ROM |"
Masking,ଆବରଣ |
mass data,ବୃହତ ତଥ୍ୟ
mass memory,"1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |"
massively parallel,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
Master,ମୁଖିଆ
master card,ମାଷ୍ଟର କାର୍ଡ |
master clock,"1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |"
master consol,ମୁଖ୍ୟ କୋନସୋଲ
master data,ମୂଖ୍ୟ ତଥ୍ୟ |
master diagram,ମୂଖ୍ୟ ଚିତ୍ର
master file,ମାଷ୍ଟର ଫାଇଲ୍ |
master group,ମୁଖ୍ୟ ଗୋଷ୍ଠୀ
master key,ମାଷ୍ଟର କି
master library tape,ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |
master processor,ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |
master program,ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |
master station,ମୁଖ୍ୟ କେନ୍ଦ୍ର
master tape,"1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |"
master terminal,"1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |"
master/slave device,ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |
master/slave system,ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |
Match,"1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |"
Matching,ମ୍ୟାଚ୍
mathematical programming,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
mathematical simulation,ଗାଣିତିକ ଅନୁକରଣ
Matrix,"1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ"
matrix printer,"1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |"
matrix switch,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
matrix table,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
maxi computer,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
Maxicomputer,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
maximal element,ଶିଖର ଉପାଦାନ |
maxterm (standard sum term),ଯୋଗପ୍ୟାଡ୍
maxwell daemon,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
Mean,"1. ମ୍ୟାନ୍, 2. ମ୍ୟାନ୍"
mean repair time,ଅର୍ଥ ପୁନରୁଦ୍ଧାର ସମୟ |
mean time between failure (MTBF),ବିଫଳତାର ଅର୍ଥ ହେଉଛି ସମୟ |
mean time between failure (MTBF),ବିଫଳତା ମଧ୍ୟମ ସମୟ (m t b f)
mean time to failure,ବିଫଳତାର ସମୟ |
mean time to repair,ମରାମତି ଅର୍ଥ ସମୟ |
mean time to repair (MTTR),ସଂଶୋଧନ ଅର୍ଥ ସମୟ (MTTR)
medium scale integration (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
medium scale integration (MSI),ମଧ୍ୟମ ଏକୀକରଣ (MSI)
medium term storage device,ଅର୍ଥ ସଂରକ୍ଷଣ ଉପକରଣ |
megabit per second (MB Ps),ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗା ବିଟ୍ (Mbps)
member object,ଉପାଦାନ ବସ୍ତୁ
member record,ଉପାଦାନ ରେକର୍ଡ |
Memory,"1. ସ୍ମୃତି, 2. ସ୍ମୃତି"
memory array,"1. ମେମୋରୀ ଆରେ, 2. ମେମୋରୀ ଆରେ |"
memory bank,"1. ମେମୋରୀ ପାଣ୍ଠି, 2. ମେମୋରୀ ବ୍ୟାଙ୍କ |"
memory buffer register,"1. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |"
memory bus,"1. ସ୍ମୃତି ବସ୍, ୨ ମେମୋରୀ ବସ୍"
memory card,ମେମୋରୀ କାର୍ଡ
memory cell,ମେମୋରୀ ସେଲ୍
memory compaction,ସ୍ମୃତି ଶକ୍ତି ହ୍ରାସ
memory core,"1. ମେମୋରୀ କୋର୍, 2. ମେମୋରୀ କୋର୍ |"
memory cycle,ସ୍ମୃତି ଚକ୍ର
memory data register,"1. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |"
memory dump,"1. ସ୍ମୃତି ଡମ୍ପ, 2. ସ୍ମୃତି ଡମ୍ପ |"
memory exchange,"1. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ, 2. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ |"
memory hierarchy,"1. ମେମୋରୀ ହାଇରାର୍କି, 2. ମେମୋରୀ ହାଇରାର୍କି |"
memory instruction,ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ
memory management,"1. ସ୍ମୃତି ପରିଚାଳନା, 2. ସ୍ମୃତି ପରିଚାଳନା"
memory map,"1. ସ୍ମୃତି ମାନଚିତ୍ର, 2. ସ୍ମୃତି ମାନଚିତ୍ର"
memory mapped I/O,"1. ମେମୋରୀ ମ୍ୟାପ୍ ହୋଇଥିବା ଆଉଟପୁଟ୍, 2. ଇନପୁଟ୍, 3. ମେମୋରୀ ମ୍ୟାପ୍ I / O |"
memory model,"1. ସ୍ମୃତି ମଡେଲ୍, 2. ସ୍ମୃତି ମଡେଲ୍, 3. ସ୍ମୃତି ମଡେଲ୍ |"
memory module,"1. ମେମୋରୀ ମଡ୍ୟୁଲ୍, 2. ମେମୋରୀ ମଡ୍ୟୁଲ୍ |"
memory pointer register,"1. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |"
memory power,ସ୍ମୃତି ଶକ୍ତି
memory protection,ସ୍ମୃତି ସୁରକ୍ଷା
memory reference instruction,"1. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ, 2. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ |"
memory resident program,"1. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍ |"
memory unit,"1. ସ୍ମୃତି ୟୁନିଟ୍, 2. ସ୍ମୃତି ୟୁନିଟ୍ |"
Menu,ମେନୁ
menu bar,ମେନୁ ବାର୍ |
menu drive,ମେନୁ ଚାଳିତ |
menu selection,ମେନୁ ଚୟନ
menu-driven program,ମୁଖ୍ୟ ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |
Merge,"1. ଅନ୍ତର୍ନିହିତ, 2. ମିଶ୍ରିତ |"
merge exchange sort,ମିଶ୍ରଣ ବିନିମୟ ସର୍ଟିଂ
merge sort,"1. ମିଶ୍ରଣ ସର୍ଟ କରିବା, 2 କାଟାଲଗ୍ ଚୟନ |"
Merging,"1. ମିଶ୍ରଣ, 2. ମିଶ୍ରଣ"
mesh network,ଲାଟାଇସ୍ ନେଟୱାର୍କ |
Messagaing,ମେସେଜିଂ
Message,ବାର୍ତ୍ତା |
message authentication,ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |
message box,ବାର୍ତ୍ତା କକ୍ଷ
message circuit,ବାର୍ତ୍ତା ସର୍କିଟ |
message format,ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |
message header,ବାର୍ତ୍ତା ହେଡର୍ |
message mode,ବାର୍ତ୍ତା ମୋଡ୍
message passing,ମେସେଜିଂ
message polling,"1. ମେସେଜ୍ ସର୍ଟିଂ, 2. ମେସେଜ୍ ସର୍ଟିଂ |"
message queue,ବାର୍ତ୍ତା ରେଖା |
message switch,ମେସେଜ୍ ସୁଇଚ୍ |
message text,ବାର୍ତ୍ତା ପାଠ
message transfer agent,ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |
meta assembler,ସୁପର ଆସେମ୍ବଲର୍ |
meta class,ମେଟାକ୍ଲାସ୍ |
meta compilation,"1. ଅଧିକ ସଂକଳନ, 2. ଅଧିକ ବ୍ୟାଖ୍ୟା"
meta compiler,"1. ଅଧିକ ଅନୁବାଦକ, 2. ଅଧିକ ସଙ୍କଳନକାରୀ |"
meta language,ଉପଭାଷା
meta network,"1. ମେଟା ନେଟୱାର୍କ, 2. ମେଟା ନେଟୱାର୍କ |"
meta system,ଏକଛତ୍ରବାଦୀ ଶାସନ
Method,ପ୍ରକ୍ରିୟା
metropolitan area network (MAN),ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN)
Micro,ମାଇକ୍ରୋ |
micro code,"1. ମାଇକ୍ରୋ କୋଡ୍, 2. ମାଇକ୍ରୋକ୍ଡ୍ |"
micro computer,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
micro controller,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
micro cycle,ମାଇକ୍ରୋ ଚକ୍ର |
micro electronic mechanical system (MEMS),ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ମେକାନିଜିମ୍ (MEMS)
micro electronics,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
micro miniauthorization,ମାଇକ୍ରୋ ମିନିଟ୍ରାଇଜେସନ୍ |
micro order,ମାଇକ୍ରୋ କ୍ରମ |
micro/mainframe link,"1. ମାଇକ୍ରୋ, 2. ମେନ୍ଫ୍ରେମ୍ ଲିଙ୍କ୍ |"
Microchip,ମାଇକ୍ରୋ ଚିପ୍ |
Microcobol,ମାଇକ୍ରୋ କୋବୋଲ୍ |
Microcode,ମାଇକ୍ରୋ କୋଡ୍
Microfiche,"1. ମାଇକ୍ରୋଫାଇଲ୍, 2. ମାଇକ୍ରୋଫିସ୍, 3. ମାଇକ୍ରୋଫାଇଲ୍ |"
Microfloppy,ମାଇକ୍ରୋ ଫ୍ଲପି |
microform reader,ମାଇକ୍ରୋଫର୍ମ ପଠନ ଉପକରଣ |
Microframe,ମାଇକ୍ରୋ ଫ୍ରେମ୍ |
Micrographics,ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |
Microphone,ମାଇକ୍ରୋଫୋନ୍ |
Microphotograph,ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |
