Punjabi,Tamil
ਕਮੇਟੀ ਦੀ ਅਯੋਗਤਾ,செருகும் செயலிழப்பு
ਪ੍ਰੇਰਣਾ ਦੀ ਸਮਰੱਥਾ,தூண்டுதல் திறன்
ਪ੍ਰੇਰਣਾ ਰਿਜ਼ਰਵ ਵਾਲੀਅਮ,இன்ஸ்பிரேட்டரி ரிசர்வ் தொகுதி
ਕੁਦਰਤੀ ਵਾਧੇ ਦੀ ਪ੍ਰਦੇਸ਼,இயற்கையான அதிகரிப்பின் இன்ஸ்டரின்டிக் வீதம்
ਇੰਸੂਲੇਟ,காப்பீடு
ਇਨਸੁਲਿਨ,இன்சுலின்
ਇੰਟੈਗਰਲ ਪ੍ਰੋਟੀਨ,ஒருங்கிணைந்த புரதம்
ਏਕੀਕ੍ਰਿਤ,ஒருங்கிணைக்கவும்
ਏਕੀਕਰਣ,ஒருங்கிணைப்பு
ਇਹ,உள்
ਇਨਟੌਸ਼ਨਰੀ ਨੈਫ੍ਰਿਡਿਅਮ,உள் நெஃப்ரிடியம்
ਗੱਲਬਾਤ ਕਰਨੀ,தொடர்பு
ਨਕਾਰਾਤਮਕ ਪ੍ਰਭਾਵ ਨਾਲ ਗੱਲਬਾਤ,எதிர்மறை விளைவுடன் தொடர்பு
ਇੰਟੈਟਰਲ ਦੀ ਸੇਪਮ,இடைமுக செப்டம்
ਇੰਟਰਬਲਿੰਗ,இனப்பெருக்கம்
ਇੰਟਰਬਾਈਡਿੰਗ ਵਿਅਕਤੀ,இனப்பெருக்கம்
ਇੰਟਰਕਲੇਟਰੀ,இடைக்கால
ਇੰਟਰਕਲਿਟਡ ਡਿਸਕ,ஒன்றோடொன்று வட்டு
ਇੰਟਰਸੇਲੂਲਰ ਮੈਟ੍ਰਿਕਸ,இன்டர்செல்லுலர் மேட்ரிக்ஸ்
ਇੰਟਰਸੇਲੂਲਰ ਸਪੇਸ,இன்டர்செல்லுலர் இடம்
ਇੰਟਰਸੈਪਟ,இடைமறிப்பு
ਇੰਟਰਸੈਪਟ,இடைமறிப்பு
ਅੰਤਰ-ਚੇਨ ਬਾਂਡ,இடை-சங்கிலி பிணைப்பு
ਇੰਟਰਗਬਲ ਟ੍ਰੇਟੀਡ,இன்டர்டோப்லெட் படைப்பிரிவு
ਇੰਟਰਫਸਕਿਚੂਲਰ ਕੈਮਬੀਅਮ,இடைக்கால காம்பியம்
ਪਰਿਵਰਤਨ ਵਾਲੀ ਜਗ੍ਹਾ,இடைக்கால இடம்
ਅੰਤਰਾਪਾ,இடைமுகம்
ਅੰਤਰਾਪੂ ਕ੍ਰੋਮੋਸੋਮ,இடைமுக குரோமோசோம்
ਇੰਟਰੈਂਗਲ ਸੇਪਟਮ,குறுக்குவெட்டு செப்டம்
ਇੰਟਰਫਸਕਿਚੂਲਰ ਕੈਮਬੀਅਮ,இடைக்கால காம்பியம்
ਦਖਲਅੰਦਾਜ਼ੀ ਕਰਤਾ,ஆர்.என்.ஏ தலையிடுகிறது
ਇੰਟਰਫੇਰੋਨ,இன்டர்ஃபெரான்
ਅੰਤਰ-ਰਹਿਤ,குறுக்கீடு
ਇੰਟਰਲੁਕਿਨ,இன்டர்லூகின்
ਇੰਟਰਲੋਕਡ,ஒன்றோடொன்று
ਵਿਚਕਾਰਲੇ ਦਿਨ ਦਾ ਪੌਦਾ,இடைநிலை நாள் ஆலை
ਵਿਚਕਾਰਲੇ ਤੰਦ,இடைநிலை இழை
ਇੰਟਰਮੀਡੀਏਟ ਲੋਬੇ,இடைநிலை மடல்
ਵਿਚਕਾਰਲੇ ਪੇਟਿੰਗ,இடைநிலை இணைத்தல்
ਅੰਦਰੂਨੀ ਕੰਨ,உள் காது
ਅੰਦਰੂਨੀ ਵਾਤਾਵਰਣ,உள் சூழல்
ਅੰਦਰੂਨੀ ਜੁਗੂਲਰ ਨਾੜੀ,உள் ஜுகுலர் நரம்பு
ਅੰਦਰੂਨੀ ਰੂਪ ਵਿਗਿਆਨ,உள் உருவவியல்
ਅੰਦਰੂਨੀ ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ,உள் ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்
ਅੰਦਰੂਨੀ ਤਾਲ,உள் தாளம்
ਅੰਤਰਰਾਸ਼ਟਰੀ ਕੋਡ,சர்வதேச குறியீடு
ਅੰਤਰਰਾਸ਼ਟਰੀ ਮਨੁੱਖੀ ਜੀਨੋਮ ਪ੍ਰੋਜੈਕਟ,சர்வதேச மனித மரபணு திட்டம்
ਇੰਟਰਨਿਓ,இன்டர்னோட்
ਇੰਟਰਪਲੇਸੈਟਰੀ,கிரகத்தன்மை
ਰੁਕਾਵਟ ਜੀਨ,குறுக்கிடப்பட்ட மரபணு
ਇਨਸੈਕਸੈਕਸ,இன்டர்செக்ஸ்
ਇੰਟਰਸਪੈਕਸੀਫਿਕ ਹਾਈਬ੍ਰਿਟੀਏਸ਼ਨ,இடைநிலை கலப்பினமாக்கல்
ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਸੈੱਲ ਉਤੇਜਕ ਹਾਰਮੋਨ,இன்டர்ஸ்டீடியல் செல் தூண்டுதல் ஹார்மோன்
ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਸੈੱਲ,இடைநிலை செல்
ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਹਟਾਉਣਾ,இடைநிலை நீக்குதல்
ਅੰਤਰਾਲਖਾ ਫਲਾਈਡ,இன்டர்ஸ்டீடியல் ஃப்ளையட்
ਇੰਟਰਵਿ vie ਟੀ ਹਾਈਬ੍ਰਾਈਡੇਸ਼ਨ,இன்டர்வேரியெட்டல் கலப்பினமாக்கல்
ਦਖਲ ਦੇ ਕ੍ਰਮ,தலையிடும் வரிசை
ਅੰਤੜੀ ਕਾਇਕਾ,குடல் சீக்கா
ਅੰਤੜੀ ਦਾ ਜੂਸ,குடல் சாறு
ਆੰਤ,குடல்
ਇੰਟਰਾਕੈਲੂਲਰ ਪਾਚਨ,உள்விளைவு செரிமானம்
ਇੰਟਰਾਸੀਟੋਪਲਾਸਮਿਕ ਸਪ੍ਰੋਮ ਟੀਕੇ (ਆਈਸੀਐਸਆਈ),இன்ட்ராசைட்டோபிளாஸ்மிக் விந்து ஊசி (ஐ.சி.எஸ்.ஐ)
ਇੰਟਰਾਫਾਸੇਕਲੂਲਰ ਕੈਮਬੀਅਮ,இன்ட்ராஃபாஸ்குலர் காம்பியம்
ਇੰਟਰਾਮੇਮਡੇਲਰੀ ਨੇਫਰਨ,இன்ட்ராமெடல்லரி நெஃப்ரான்
ਇੰਟਰਸਪੀਕਿਕ ਮੁਕਾਬਲਾ,உள்ளார்ந்த போட்டி
ਇਨਟ੍ਰੈਕਸਪੀਕਫਿਕ ਅਸਾਮੀ,உள்ளார்ந்த பொருந்தாத தன்மை
ਇਨਟ੍ਰੈਕਸਪੀਕਫਿਕ ਅਸਾਮੀ,உள்ளார்ந்த பொருந்தாத தன்மை
ਅੰਦਰੂਨੀ ਜਣਨ ਜੰਪੈਕਟ ਸਿਸਟਮ,இன்ட்ராடெஸ்டிகுலர் பிறப்புறுப்பு jduct அமைப்பு
ਇੰਟਰਾ uter ਟਰਾਈਨ ਕਮੀ (ਆਈਯੂਆਈ),கருப்பையக கருவூட்டல் (IUI)
ਇੰਟਰਾ uter ਟਰਾਈਨ ਟ੍ਰਾਂਸਫਰ (IT),கருப்பையக பரிமாற்றம் (IUT)
ਅੰਤਰਨਾਤਮਕ ਪ੍ਰੋਟੀਨ,உள்ளார்ந்த புரதம்
ਅੰਦਰੂਨੀ ਰੁਕਾਵਟ,உள்ளார்ந்த தடை
ਅਵਿਸ਼ਵਾਸ,அறிமுகம்
ਇੰਟਰੋਥ,இன்ட்ரான்
ਸੰਜੋਗ,உள்
ਉਲਟਾ,தலைகீழ்
ਇਨਵਰਟਸ,இன்வெர்டேஸ்
ਇਨਵਰਟੈਬਰੇਟਸ,முதுகெலும்புகள்
ਜਾਂਚਕਰਤਾ,புலனாய்வாளர்
ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ,ஈடுபாடு
ਅਣਇੱਛਤ ਅਤੇ ਗੈਰ-ਸਟਰੋਕ ਮਾਸਪੇਸ਼ੀ,தன்னிச்சையான மற்றும் நெருக்கடி செய்யப்படாத தசை
ਇਡੋਲਾਈਨ,இடோடின்
ਆਇਓਡੀਥੋਨੀਨ,அயோடோதைரோனைன்
ਆਇਨ,அயன்
ਆਇਨ ਚੈਨਲ,அயன் சேனல்
Ions ਐਕਸਚੇਂਜ ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ,அயன் பரிமாற்ற நிறமூர்த்தம்
Ionic ਬਾਂਡ,அயனி பிணைப்பு
Ionic ਗੱਲਬਾਤ,அயனி தொடர்பு
Ionocyte,அயனோசைட்
ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ (ਆਈਪੀਐਮ),ஒருங்கிணைந்த பூச்சி மேலாண்மை (ஐபிஎம்)
ਇਪੋਮੋਆ,ஐபோமோயா
ਇਰੀਦੀਸੀ,இரிடேசி
ਆਇਰਿਸ,ஐரிஸ்
ਲੋਹੇ ਦੀ ਮਜ਼ਬੂਤ ​​ਚਾਵਲ,இரும்பு பலப்படுத்தப்பட்ட அரிசி
ਆਇਰਨ ਪੋਰਫਾਇਰਿਨ,இரும்பு போர்பிரின்
ਆਇਰਨ ਸਕ੍ਰੈਪ,இரும்பு ஸ்கிராப்
ਇਰੈਡੀਏਟਿਡ ਸੈੱਲ,கதிரியக்க செல்
ਇਰੈਡੀਏਸ਼ਨ,கதிர்வீச்சு
ਅਨਿਯਮਿਤ,ஒழுங்கற்ற
ਅਨਿਯਮਿਤ ਫੁੱਲ,ஒழுங்கற்ற மலர்
ਅਟੱਲ ਤਬਾਹੀ,மீளமுடியாத விலகல்
ਅੰਤਰਰਾਸ਼ਟਰੀ ਰਾਈਸ ਰਿਸਰਚ ਇੰਸਟੀਚਿ .ਟ,சர்வதேச நெல் ஆராய்ச்சி நிறுவனம்
ਜਲਣ,எரிச்சல்
Ischium,இஷியம்
Ischium,இஷியம்
ਲੈਨੀਅਰਹੰਸਜ਼ ਦੇ ਆਈਲੈਟਸ,லாங்கர்ஹான்களின் தீவுகள்
Isoagglutinin,ஐசோஅக்ளூட்டினின்
Isobilatal ਪੱਤਾ,ஐசோபிலேட்டரல் இலை
ਆਈਸੋਗੈਮ,ஐசோகாமி
ISograft,ஐசோகிராஃப்ட்
ਅਲੱਗ ਥਲੱਗ,தனிமைப்படுத்தப்பட்ட
ਅਲੱਗ ਥਲੋਰੋਪਲਾਸਟ,தனிமைப்படுத்தப்பட்ட குளோரோபிளாஸ்ட்
ਅਲੱਗ ਟਿਸ਼ੂ,தனிமைப்படுத்தப்பட்ட திசு
ਇਕਾਂਤਵਾਸ,தனிமைப்படுத்துதல்
ISomersous,ஐசோமரஸ்
ਆਈਸੋਪੀਕਿਕ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,ஐசோபிக்னிக் மையவிலக்கு
ਆਈਸੋਟੋਨਿਕ,ஐசோடோனிக்
ਆਈਸੋਟੋਪ,ஐசோடோப்
ਆਈਸੋਟ੍ਰੋਪਿਕ,ஐசோட்ரோபிக்
ਆਈਸੋਟ੍ਰੋਪਿਕ,ஐசோட்ரோபிக்
ਆਈਸੋਟ੍ਰੋਪਿਕ ਬੈਂਡ,ஐசோட்ரோபிக் பேண்ட்
Isthmus,இஸ்த்மஸ்
ਆਈਟੀਈ-ਆਈ ਟੀਈ ਦੀ ਬਿਮਾਰੀ,Itai-itai நோய்
Iuds (ਦਵਾਈ),IUDS (மருந்து)
Iuds (ਗੈਰ-ਦਵਾਈ),IUDS (அல்லாத மருந்து)
ਜੱਸੇ,ஜாசிட்
ਜੈਟੋਫੋਹਾ,ஜட்ரோபா
ਪੀਲੀਆ,மஞ்சள் காமாலை
ਜਬਾੜਾ,தாடை
ਨਿਰਜੀਵ ਵਰਬ੍ਰੇਟ,தாடை இல்லாத முதுகெலும்பு
ਜੇਜੰੁਮ,ஜெஜூனம்
ਜੈਲੀਫਿਸ਼,ஜெல்லிமீன்
ਜੇਹਮ ਕਾਸ਼ਤ,ஜம் சாகுபடி
ਜੋੜ ਜੰਗਲਾਤ ਪ੍ਰਬੰਧਨ,கூட்டு வன மேலாண்மை
ਆਇਨ ਹੋਏ ਐਕਸੋਸਕੇਟਲਟਨ,இணைந்த எக்ஸோஸ்கெலட்டன்
ਜੁਗੂਲਰ ਨਾੜੀ,ஜுகுலர் நரம்பு
ਜੰਕ ਡੀ ਐਨ ਏ,குப்பை டி.என்.ஏ
ਜੁਰਾਸੀਕ ਅਵਧੀ,ஜுராசிக் காலம்
ਜੂਟ ਟੈਕਨੋਲੋਜੀ,சணல் தொழில்நுட்பம்
ਜੁਵੇਨਾਈਲ ਹਾਰਮੋਨ,சிறார் ஹார்மோன்
ਜੁਵੇਨਾਈਲ ਪੜਾਅ,சிறார் கட்டம்
Joxtaglomerular ਉਪਕਰਣ,ஜுக்ஸ்டாக்ளோமெருலர் எந்திரம்
ਕਾਲੀਸੂ,கல்பாசு
ਕਲੇ,காலே
ਕਾਲੀਮੇਗ,கல்மெக்
ਕਾਨਮਾਈਸਿਨ,கனமைசின்
ਕੈਰੀਗਮੀ,கரியோகாமி
ਕੈਰੀਓਟਾਈਪ,காரியோடைப்
ਕੈਰੀਓਟਾਈਪਿੰਗ,காரியோடைப்பிங்
ਕਾਵੀਆ,க ut டியா
ਕੀਲ,கீல்
ਕੀਲ,கீல்
ਕੇਟਿਨੇਸਡ ਚਮੜੀ ਸੈੱਲ,கெராடினைஸ் தோல் செல்
ਕੇਟੋਗਲੂਟਰਿਕ ਐਸਿਡ,கெட்டோகுளுடரிக் அமிலம்
ਕੇਟੋਨ,கீட்டோன்
ਕੇਤੋਨ ਸਮੂਹ,கெட்டோன் குழு
ਕੁਕੋਨੇਰਿਆ,கெட்டோனூரியா
ਕੁੰਜੀ,விசை
ਕੀਸਟੋਨ ਸਪੀਸੀਜ਼,கீஸ்டோன் இனங்கள்
ਖੈਰ,கைர்
ਖੇਰੀ,கெசரி
ਗੁਰਦੇ ਡਾਇਲਸਿਸ,சிறுநீரக டயாலிசிஸ்
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,இயக்க ஆற்றல்
ਕਿਨਟਿਨ,கினெடின்
ਕਿਨੇਟੋਕੋਰ,கினெடோகோர்
ਕਿੰਗ ਕਰੈਬ,கிங் நண்டு
ਕਿੰਗਡਮ,இராச்சியம்
ਕਿੰਗਫਿਸ਼ਰ,கிங்ஃபிஷர்
ਕਿਨਪਲਾਜ਼ਮ,கைனோபிளாசம்
ਰਸੋਈ ਦੀ ਬਰਬਾਦੀ,சமையலறை கழிவு
ਕਲਾਈਨਫੈਲਟਰ ਦਾ ਸਿੰਡਰੋਮ,க்லைன்ஃபெல்டரின் நோய்க்குறி
ਗੋਡੇ,முழங்கால்
ਕ੍ਰੈਨਜ਼ ਐਨਾਟਮੀ,கிரான்ஸ் உடற்கூறியல்
ਕ੍ਰੈਬ ਦਾ ਚੱਕਰ,கிரெப்பின் சுழற்சி
Lizia Majoara,லேபியா மஜோரா
Lawia minaora,லேபியா மினோரா
ਲੈਬਿਅਲ ਪਾਲਪ,லேபல் பேம்ப்
ਲੇਬਲ,லேபிள்
ਲਾਭ,லேபியம்
ਲੈਲਬ,லாப்லாப்
ਲਬਰਮ,லேப்ரம்
ਭੁਲੱਕੜ,லாபிரிந்த்
Lac,லாக்
Lac operon,லாக் ஓபரான்
Lacccifer,லேசிஃபர்
ਦੁੱਧ ਚੁੰਘਾਉਣ,பாலூட்டுதல்
ਦੁੱਧ ਚੁੰਘਾਉਣ,பாலூட்டக்கூடிய அமினோரியா
ਲੈਕਟੋਟਰੋਫ,லாக்டாட்ரோஃப்
ਲੈਕਟੋਬੈਲੀਸ,லாக்டோபாகிலஸ்
ਲੈਕਟੋਜ਼ ਪਾਚਕ ਪਾਚਕ,லாக்டோஸ் வளர்சிதை மாற்ற நொதி
ਲੈਕਟੋਜ਼,லாக்டோஸ்
ਲੈਕਟੂਕਾ ਸਟੀਵਾ,லாக்டுகா சாடிவா
ਲੈਕਨੂੰ,லாகுனா
ਕੁਦਰਤ ਦੀ ਪੌੜੀ,இயற்கையின் ஏணி
ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ,பின்தங்கிய இழை
ਲਮੇਲਾ,லேமல்லா
ਲਾਮਲਿਡਨਜ਼,லேமல்லிடன்கள்
ਲਮਿਆਸੀ,லாமியாசி
ਲਾਮੀਲੇਸ,லாமியல்ஸ்
ਲਮੀਨਾ ਪ੍ਰੋੀਆਰੀਆ,லேமினா ப்ராப்ரியா
ਲਮੀਨਾ,லேமினா
ਲਮਨੀਰੀਆ,லேமினேரியா
ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ,விளக்கு தூரிகை குரோமோசோம்
ਲਾਂਸਲਾਲੇਟ,ஈட்டி வடிவானது
ਲੈਂਡ ਪਲਾਂਟ,நில ஆலை
ਲੈਂਡਸ ਸਨੈਲ,நிலங்கள் நத்தை
ਲੌਨਾਨਾ ਕੈਮਰਾਰਾ,லந்தனா கமாரா
Laparoscope,லேபராஸ்கோப்
ਲੈਪਾਰਟੀਆ,லாபார்டியா
ਲੈਪ ਰੇਟ,குறைவு வீதம்
ਲਾਰਕਸਪੁਰ,லார்க்ஸ்பூர்
ਲਾਰਵਾਲ ਮੌਤ,லார்வா இறப்பு
ਲਾਰੰਗੋਫੈਰਨਿਕਸ,லாரிங்கோபார்னக்ஸ்
ਲੇਜ਼ਰ ਮਾਈਕਰੋਸਪੀਰੀ,லேசர் மைக்ரோ சர்ஜரி
ਲਾਸੀਯੂਰਸ,லேசியூரஸ்
ਦੇਰ ਝੁਲਸਣ,மறைந்த ப்ளைட்டின்
ਦੇਰ ਵਿਕਾਸਕਰਤਾ,தாமதமாக டெவலப்பர்
ਦੇਰ ਨਾਲ ਪ੍ਰੇਸ਼ਾਨੀ ਪ੍ਰਜਾਤੀਆਂ,தாமதமான வெற்றி இனங்கள்
ਲੇਟ ਲੱਕੜ,தாமதமான மரம்
ਨਿਰੰਤਰ ਗਰਮੀ,உள்ளுறை வெப்பம்
ਪਾਸੇ ਦੇ ਅੰਤਿਕਾ,பக்கவாட்டு இணைப்பு
ਲੜੀਵਾਰ ਮੁਕੁਲ,பக்கவாட்டு மொட்டு
ਪਾਸੇ ਸਲੇਟੀ ਸਿੰਗ,பக்கவாட்டு சாம்பல் கொம்பு
ਪਾਰਦਰਸ਼ੀ ਵੈਂਟ੍ਰਿਕਲ,பக்கவாட்டு வென்ட்ரிக்கிள்
ਲੈਟੇਕਸ,லேடெக்ஸ்
ਲਾਥੀਰਸ ਸੈਟੀਵਸ,லாதிரஸ் சாடிவஸ்
ਜਾਲੀ,நட்டு
ਜਾਲੀ structure ਾਂਚਾ,லட்டு அமைப்பு
ਲੌਰੀਨੇਏ,லாரினீ
ਸੁਤੰਤਰ ਤੌਰਕ ਦਾ ਕਾਨੂੰਨ,சுயாதீன வகைப்படுத்தல் சட்டம்
ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ,கட்டுப்படுத்தும் காரணிகளின் சட்டம்
ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ,பரம்பரை சட்டம்
ਅਲੱਗ-ਗਠਜਣਾ ਦਾ ਕਾਨੂੰਨ,பிரித்தல் சட்டம்
ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦੇ ਨਿਯਮ,வெப்ப இயக்கவியலின் விதிகள்
ਲੇਅਰਿੰਗ,அடுக்கு
ਲੇਅਰਿੰਗ,அடுக்கு
ਖਣਿਜ ਪਦਾਰਥਾਂ ਦਾ ਖਰਚਾ,கனிமப் பொருளைக் கடத்தல்
ਲੀਡ,வழி நடத்து
ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ,முன்னணி ஸ்ட்ராண்ட்
ਪੱਤਾ ਉਮਰ,இலை வயது
ਪੱਤਾ ਅਤੇ ਪੱਟੀ ਜੰਗਾਲ,இலை மற்றும் துண்டு துரு
ਪੱਤਾ ਬਲੇਡ,இலை கத்தி
ਪੱਤਾ curl,இலை சுருட்டை
ਪੱਤਾ ਰੁਝਾਨ,இலை நோக்குநிலை
ਪੱਤਾ ਜ਼ਹਿਰਾਉਣਾ,இலை காற்று
ਪੱਤਾ,இலை
ਪੱਤਾ-ਬਲੇਡ,இலை-பிளேட்
ਪੱਤੇ,இலை இல்லாதது
ਛਾਲ ਮਾਰਨੇ,பாய்ச்சல்
ਚਮੜੇ ਦਾ ਪੱਤਾ,தோல் இலை
ਖੱਬੇ ਏ.ਆਰ.ਆਰ.ਏ.,இடது பெருநாடி வளைவு
ਖੱਬੀ ਖਰਚੀ ਦੀ ਆਰਟੀਰੀ,இடது இருதய தமனி
Litminous ਪੌਦਾ,பருப்பு ஆலை
ਫਲ਼ੀ,பருப்பு
ਨਿੰਬੂ ਘਾਹ,எலுமிச்சை புல்
ਲੇਮੂਰ,லெமூர்
ਲੈਂਸ ਸੈੱਲ,லென்ஸ் செல்
ਲੈਂਸ,லென்ஸ்
ਦਾਲ,பயறு
ਚੀਤੇ,சிறுத்தை
ਲੇਪਾਸ,லெபாஸ்
ਲੇਪਿਸਮਾ (ਸਿਲਵਰ ਫਿਸ਼),லெபிஸ்மா (வெள்ளி மீன்)
ਕੋੜ੍ਹ,தொழுநோய்
ਲੇਪੈੱਟਕੋਰਿਸਾ,லெப்டோகோரிசா
Letoxtonema,லெப்டோனெமா
ਲੇਪਟੋਟਿਨ,லெப்டோடின்
ਮਾਰੂ,ஆபத்தான
ਜਾਨਲੇਵਾ,மரணம் பிறழ்வு
Leucoccyte,லுகோசைட்
ਲੇਕੋਡਰਮਾ,லுகோடெர்மா
ਲੁੱਕੋਪਲਾਸਟ,லுகோபிளாஸ்ட்
ਲੂਕਿਮੀਆ,லுகேமியா
ਲੀਵਰ,நெம்புகோல்
ਲੇਡੀਗਜ਼ ਸੈੱਲ,லெய்டிக்கின் செல்
ਲੀਬੀਆ,லியானா
ਲਿਆਂਸ,லியனஸ்
ਜੂਆਂ,பேன்
ਲੀਕਨ,லிச்சென்
ਜੀਵਨ ਚੱਕਰ,வாழ்க்கை சுழற்சி
ਜ਼ਿੰਦਗੀ ਦੀ ਸੰਭਾਵਨਾ,ஆயுள் எதிர்பார்ப்பு
ਲਾਈਫ ਜੀਨ,வாழ்க்கை மரபணு
ਜੀਵਨ ਦਾ ਇਤਿਹਾਸ,வாழ்க்கை வரலாறு
ਜੀਵਨ ਸਮਰਥਕ ਸਮਰੱਥਾ,வாழ்க்கை ஆதரவு திறன்
ਲਾਈਫ ਸਪੋਰਟਿੰਗ ਸਿਸਟਮ,வாழ்க்கை துணை அமைப்பு
Live,உயிரற்ற
ਲਿਗਮੈਂਟ,தசைநார்
Ligcege,லிகேஸ்
ਭੰਡਾਰਨ,லிகேஷன்
Liger,லிகர்
ਹਲਕੀ ਸੱਟ,ஒளி காயம்
ਹਲਕਾ ਮਾਈਕਰੋਸਕੋਪ,ஒளி நுண்ணோக்கி
ਚਮਕਦਾਰ,மின்னல்
Lininin,லிக்னின்
Ligulet,லிகுலேட்
Ligulule,லிகுல்
Liliaceae,லிலியாகே
Lilium,லிலியம்
ਲਿਲਮ (ਲੀਲਸ),லிலம் (லிலஸ்)
ਲਿਲੀ ਪਰਿਵਾਰ,லில்லி குடும்பம்
ਅੰਗ,லிம்ப்
ਅੰਗ,லிம்ப்
ਅੰਗ,லிம்ப்
ਅੰਗ ਹੱਡੀ,மூட்டு எலும்பு
ਲਿਮਬਿਕ ਲੋਬ,லிம்பிக் லோப்
ਸੀਮਾ ਸਿਸਟਮ,உணர்வு செயலி
ਭਰਮ lephphibian,ஒளிராத ஆம்பிபியன்
ਭਰਮਦਾਰ ਕਿਰਲੀ,சுறுசுறுப்பான பல்லி
ਲਿਮਬਸ,லிம்பஸ்
ਲਿਮਨੇਟਿਕ ਜ਼ੋਨ,லிம்னெடிக் மண்டலம்
ਅੰਗ,லிம்னெடிக்
ਲਿਮੂਲਸ,லிமுலஸ்
ਲਾਈਨ,வரி
ਲਾਈਨ,வரி
ਵੰਸ਼,பரம்பரை
ਲੀਨੀਅਰ ਤਰਤੀਬ,நேரியல் வரிசை
ਲੀਨੀਅਰ,நேரியல்
ਲਾਈਨਮਾਈਡ ਪਲੇਸਮਿਡ,லைனரைஸ் பிளாஸ்மிட்
ਲਿੰਕ ਸਪੀਸੀਜ਼,இணைப்பு இனங்கள்
ਲਿੰਕਜ,இணைப்பு
Lipase,லிபேஸ்
ਲਿਪਿਡ,கொழுமியம்
ਲਿਪਿਡ ਬਿਲੇਅਰ,லிப்பிட் பிளேயர்
ਲਿਪਿਡ ਪੂਛ,லிப்பிட் வால்
ਲਿਪੋਪੋਲਸੈਕਰਾਈਡ,லிபோபோலிசாக்கரைடு
ਲਿਪੋਪ੍ਰੋਟੀਟੇਸਸ ਝਿੱਲੀ,லிப்போபுரோட்டினேசியஸ் சவ்வு
ਤਰਲ ਬੂੰਦ,திரவ நீர்த்துளி
ਸ਼ਰਾਬ ਫੋਇਲਿਕਲੀ,மதுபான ஃபோலிகுலி
ਲਿਥੋਫਾਈਟ,லித்தோஃபைட்
Lithospere,லித்தோஸ்பியர்
ਕੂੜਾ,குப்பை
ਕੂੜਾ ਡਿੱਗਣਾ,குப்பை வீழ்ச்சி
ਲਿਟਲ ਸੇਰੇਬ੍ਰਮ,சிறிய பெருமூளை
ਲਿਟਲਰ ਖੇਤਰ,லிட்டோரல் மண்டலம்
ਜਿਗਰ,கல்லீரல்
ਜਿਗਰ ਦਾ ਫਲਦਾਇਕ,கல்லீரல் ஃப்ளூக்
ਜਿਗਰ,கல்லீரல் வடிவ
ਜਿਗਰ ਦੀ ਵਾਰਟ,கல்லீரல் வோர்ட்
ਜੀਵਤ ਜੀਵ,வாழ்கின்ற உயிரினம்
ਜੀਵਤ ਆਬਾਦੀ,வாழும் மக்கள் தொகை
ਜੀਵਤ ਸਰੋਤ,வாழ்க்கை வளங்கள்
ਜੀਵਤ ਸੰਸਾਰ,வாழும் உலகம்
Lng - 20,எல்.என்.ஜி - 20
ਲੋਮ (ਕੰਟ),களிமண் (சிலி)
ਝੀਂਗਾ,இரால்
ਲੋਬੂਲਰੀਆ,லோபுலாரியா
ਲੋਕੋਮੋਲਸ਼ਨ,லோகோமோஷன்
ਟਿੱਡੀ,வெட்டுக்கிளி
ਲੋਡਿਕੂਲ,லோடிகுல்
ਲੌਟਰੀਥੈਮਿਕ ਸੁਭਾਅ,மடக்கை இயல்பு
ਲੌਜਿਸਟਿਕ ਵਾਧਾ,லாஜிஸ்டிக் வளர்ச்சி
ਲੋਲੀਗੋ,லோலிகோ
ਲਾਗ ਡੇਅ ਪਲਾਂਟ,பதிவு நாள் ஆலை
ਲੰਬਕਾਰੀ ਧੁਰਾ,நீளமான அச்சு
ਲੰਬਕਾਰੀ ਬਾਈਨਰੀ ਫੌਰ,நீளமான பைனரி பிளவு
ਲੰਬਕਾਰੀ ਫਿਸ਼ਰ,நீளமான பிளவு
ਲੂਪ,லூப்
ਲੂਪ,லூப்
ਲੂਪ ਜਾਲ,லூப் பொறி
Lophium,லோஃபியம்
ਲੋਨਥੇਸੈ,லோராந்தேசி
ਲਾਰਥਸ,லோராந்தஸ்
ਹੇਠਲੀ ਬਾਂਹ,கீழ் கை
ਘੱਟ ਜਬਾੜਾ,கீழ் தாடை
Luffa,லஃபா
