Punjabi,Malayalam
ਪ੍ਰਮਾਣੂ ਕੋਣੀ ਗਤੀ,ന്യൂക്ലിയർ കോണീയ ആക്കം
"ਪ੍ਰਮਾਣੂ ਅੰਗ, ਨਿਊਕਲੀਅਸ ਕੁਲ","ന്യൂക്ലിയർ ഓർഗൻ, ന്യൂക്ലിയസ് അഗ്രഗേറ്റ്"
ਪ੍ਰਮਾਣੂ ਪਰਮਾਣੂ,ആണവ ആറ്റം
ਨਿਊਕਲੀਅਰ ਆਡੀਓ ਫ੍ਰੀਕੁਐਂਸੀ ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,ന്യൂക്ലിയർ ഓഡിയോ ഫ്രീക്വൻസി സ്പെക്ട്രോമെട്രി
ਪ੍ਰਮਾਣੂ ਬੈਟਰੀ,ആണവ ബാറ്ററി
"ਪ੍ਰਮਾਣੂ ਬਾਈਡਿੰਗ ਊਰਜਾ, ਪ੍ਰਮਾਣੂ ਬਾਈਡਿੰਗ ਊਰਜਾ","ന്യൂക്ലിയർ ബൈൻഡിംഗ് എനർജി, ന്യൂക്ലിയർ ബൈൻഡിംഗ് എനർജി"
"ਪ੍ਰਮਾਣੂ ਉਬਾਲਣਾ, ਪ੍ਰਮਾਣੂ ਉਬਾਲਣਾ","ന്യൂക്ലിയർ ബോയിലിംഗ്, ന്യൂക്ലിയർ ബോയിലിംഗ്"
ਪ੍ਰਮਾਣੂ ਬੰਬ ਪ੍ਰਮਾਣੂ ਬੰਬ,അണുബോംബ് ന്യൂക്ലിയർ ബോംബ്
ਪ੍ਰਮਾਣੂ ਬਰੀਡਰ,ആണവ ബ്രീഡർ
centripetal ਕੈਪ,സെൻട്രിപെറ്റൽ തൊപ്പി
ਪ੍ਰਮਾਣੂ ਕੈਪਚਰ,ആണവ പിടിച്ചെടുക്കൽ
ਪ੍ਰਮਾਣੂ ਪੌੜੀ,ആണവ ഗോവണി
"ਪ੍ਰਮਾਣੂ ਚੇਨ ਪ੍ਰਤੀਕ੍ਰਿਆ, ਪ੍ਰਮਾਣੂ ਲੜੀ ਪ੍ਰਤੀਕ੍ਰਿਆ","ന്യൂക്ലിയർ ചെയിൻ പ്രതികരണം, ന്യൂക്ലിയർ ചെയിൻ പ്രതികരണം"
ਪ੍ਰਮਾਣੂ ਚਾਰਜ ਪ੍ਰਮਾਣੂ ਚਾਰਜ,ന്യൂക്ലിയർ ചാർജ് ന്യൂക്ലിയർ ചാർജ്
ਪ੍ਰਮਾਣੂ ਚਾਰਜ ਦੀ ਵੰਡ,ന്യൂക്ലിയർ ചാർജ് വിതരണം
ਪ੍ਰਮਾਣੂ ਚਾਰਜ ਨੰਬਰ ਪ੍ਰਮਾਣੂ ਚਾਰਜ ਨੰਬਰ,ന്യൂക്ലിയർ ചാർജ് നമ്പർ ന്യൂക്ലിയർ ചാർജ് നമ്പർ
ਪ੍ਰਮਾਣੂ ਬੱਦਲ,ആണവ മേഘം
"ਪ੍ਰਮਾਣੂ ਟੱਕਰ, ਪ੍ਰਮਾਣੂ ਟੱਕਰ","ആണവ കൂട്ടിയിടി, ആണവ കൂട്ടിയിടി"
ਪ੍ਰਮਾਣੂ ਸਥਿਰ,ന്യൂക്ലിയർ സ്ഥിരാങ്കം
ਪ੍ਰਮਾਣੂ ਤਬਦੀਲੀ,ആണവ മാറ്റം
ਪ੍ਰਮਾਣੂ ਸੰਭਾਵਨਾ ਖੇਤਰ,ന്യൂക്ലിയർ പ്രോബബിലിറ്റി ഫീൽഡ്
ਪ੍ਰਮਾਣੂ ਉਤਪਤੀ,ന്യൂക്ലിയർ ഡെറിവേഷൻ
ਪ੍ਰਮਾਣੂ ਸੜਨ ਮੋਡ,ആണവ ക്ഷയ മോഡ്
ਪ੍ਰਮਾਣੂ demagnetization,ന്യൂക്ലിയർ ഡീമാഗ്നെറ്റൈസേഷൻ
ਪ੍ਰਮਾਣੂ ਘਣਤਾ,ആണവ സാന്ദ്രത
ਪ੍ਰਮਾਣੂ ਜੰਤਰ,ആണവ ഉപകരണം
ਪ੍ਰਮਾਣੂ ਡਾਈਪੋਲ ਪਲ,ആണവ ദ്വിധ്രുവ നിമിഷം
ਪ੍ਰਮਾਣੂ ਵੰਡ,ആണവ വിഭജനം
"ਪ੍ਰਮਾਣੂ ਇਮੂਲਸ਼ਨ, ਪ੍ਰਮਾਣੂ ਇਮੂਲਸ਼ਨ","ന്യൂക്ലിയർ എമൽഷൻ, ന്യൂക്ലിയർ എമൽഷൻ"
ਪ੍ਰਮਾਣੂ ਇਮੂਲਸ਼ਨ ਪਲੇਟ,ന്യൂക്ലിയർ എമൽഷൻ പ്ലേറ്റ്
"ਪ੍ਰਮਾਣੂ ਊਰਜਾ, ਪ੍ਰਮਾਣੂ ਊਰਜਾ","ആണവോർജം, ആണവോർജം"
ਪ੍ਰਮਾਣੂ ਇੰਜੀਨੀਅਰਿੰਗ ਪ੍ਰਮਾਣੂ ਇੰਜੀਨੀਅਰਿੰਗ,ന്യൂക്ലിയർ എഞ്ചിനീയറിംഗ് ന്യൂക്ലിയർ എഞ്ചിനീയറിംഗ്
ਪ੍ਰਮਾਣੂ ਧਮਾਕਾ,ആണവ സ്ഫോടനം
ਪ੍ਰਮਾਣੂ ਵਿਖੰਡਨ,അണു വിഘടനം
ਪ੍ਰਮਾਣੂ ਬਲ,ആണവശക്തി
ਪ੍ਰਮਾਣੂ ਬਾਲਣ ਪ੍ਰਮਾਣੂ ਬਾਲਣ,ആണവ ഇന്ധനം ആണവ ഇന്ധനം
ਪ੍ਰਮਾਣੂ ਬਾਲਣ ਗੋਲੀ ਪ੍ਰਮਾਣੂ ਬਾਲਣ ਗੋਲੀ,ന്യൂക്ലിയർ ഫ്യൂവൽ പെല്ലറ്റ് ന്യൂക്ലിയർ ഫ്യുവൽ പെല്ലറ്റ്
ਪ੍ਰਮਾਣੂ ਬਾਲਣ ਰੀਪ੍ਰੋਸੈਸਿੰਗ,ആണവ ഇന്ധന പുനഃസംസ്കരണം
ਪ੍ਰਮਾਣੂ ਭੱਠੀ,ആണവ ചൂള
ਨਿਊਕਲੀਅਰ ਫਿਊਜ਼ਨ ਨਿਊਕਲੀਅਰ ਫਿਊਜ਼ਨ,ന്യൂക്ലിയർ ഫ്യൂഷൻ ന്യൂക്ലിയർ ഫ്യൂഷൻ
ਪ੍ਰਮਾਣੂ ਗੈਸ ਮਾਡਲ,ആണവ വാതക മാതൃക
ਪ੍ਰਮਾਣੂ ਭੂ-ਭੌਤਿਕ ਵਿਗਿਆਨ,ന്യൂക്ലിയർ ജിയോഫിസിക്സ്
ਪ੍ਰਮਾਣੂ ਸਭ ਤੋਂ ਨੀਵਾਂ ਰਾਜ,ന്യൂക്ലിയർ താഴ്ന്ന സംസ്ഥാനം
ਪ੍ਰਮਾਣੂ ਗਰਮੀ,ആണവ ചൂട്
ਪ੍ਰਮਾਣੂ ਮਹੱਤਤਾ ਫੰਕਸ਼ਨ,ആണവ പ്രാധാന്യം പ്രവർത്തനം
ਪ੍ਰਮਾਣੂ ਇੰਡਕਸ਼ਨ,ന്യൂക്ലിയർ ഇൻഡക്ഷൻ
"ਪ੍ਰਮਾਣੂ ਆਈਸੋਮਰ, ਪ੍ਰਮਾਣੂ ਆਈਸੋਮਰ","ന്യൂക്ലിയർ ഐസോമർ, ന്യൂക്ലിയർ ഐസോമർ"
"ਪ੍ਰਮਾਣੂ ਆਈਸੋਮੇਰਿਜ਼ਮ, ਪ੍ਰਮਾਣੂ ਆਈਸੋਮੇਰਿਜ਼ਮ","ന്യൂക്ലിയർ ഐസോമെറിസം, ന്യൂക്ലിയർ ഐസോമെറിസം"
ਪ੍ਰਮਾਣੂ ਲੇਜ਼ਰ,ആണവ ലേസർ
"ਪ੍ਰਮਾਣੂ ਪੱਧਰ, ਪਰਮਾਣੂ ਊਰਜਾ ਦਾ ਪੱਧਰ","ന്യൂക്ലിയർ ലെവൽ, ന്യൂക്ലിയർ എനർജി ലെവൽ"
ਨਿਊਕਲੀਅਸ ਲੇਖਕ,ന്യൂക്ലിയസ് രചയിതാവ്
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਪਲ,ആണവ കാന്തിക നിമിഷം
ਨਿਊਕਲੀਅਰ ਮੈਗਨੈਟਿਕ ਰੈਜ਼ੋਨੈਂਸ (NMR),ന്യൂക്ലിയർ മാഗ്നെറ്റിക് റെസൊണൻസ് (എൻഎംആർ)
ਨਿਊਕਲੀਅਰ ਮੈਗਨੈਟਿਕ ਰੈਜ਼ੋਨੈਂਸ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,ന്യൂക്ലിയർ മാഗ്നെറ്റിക് റെസൊണൻസ് സ്പെക്ട്രോസ്കോപ്പി
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਪ੍ਰਤੀਰੋਧਤਾ,ആണവ കാന്തിക പ്രതിരോധശേഷി
ਪ੍ਰਮਾਣੂ ਮੈਗਨੇਟਨ ਪ੍ਰਮਾਣੂ ਮੈਗਨੇਟਨ,ന്യൂക്ലിയർ മാഗ്നെറ്റൺ ന്യൂക്ലിയർ മാഗ്നെറ്റൺ
ਪ੍ਰਮਾਣੂ ਪੁੰਜ,ആണവ പിണ്ഡം
"ਪ੍ਰਮਾਣੂ ਪਦਾਰਥ, ਪ੍ਰਮਾਣੂ ਪਦਾਰਥ","ന്യൂക്ലിയർ ദ്രവ്യം, ന്യൂക്ലിയർ ദ്രവ്യം"
ਪ੍ਰਮਾਣੂ ਮਾਡਲ,ആണവ മാതൃക
ਪ੍ਰਮਾਣੂ ਪਲ,ആണവ നിമിഷം
ਪ੍ਰਮਾਣੂ ਪਲ ਸਕੇਲ,ന്യൂക്ലിയർ നിമിഷ സ്കെയിൽ
ਪ੍ਰਮਾਣੂ ਪੈਰਾਮੈਗਨੈਟਿਕ,ആണവ പരമാഗ്നറ്റിക്
ਪ੍ਰਮਾਣੂ ਪੈਰਾਮੈਗਨੈਟਿਕ ਗੂੰਜ,ന്യൂക്ലിയർ പാരാമാഗ്നറ്റിക് റെസൊണൻസ്
"ਪਰਮਾਣੂ paramagnetism, ਪ੍ਰਮਾਣੂ paramagnetism","ന്യൂക്ലിയർ പാരാമാഗ്നറ്റിസം, ന്യൂക്ലിയർ പാരാമാഗ്നറ്റിസം"
ਪ੍ਰਮਾਣੂ ਕਣ,ന്യൂക്ലിയർ കണിക
ਪ੍ਰਮਾਣੂ ਫੋਟੋਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਭਾਵ,ന്യൂക്ലിയർ ഫോട്ടോ ഇലക്ട്രിക് പ്രഭാവം
ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ,ന്യൂക്ലിയർ ഫിസിക്സ് ന്യൂക്ലിയർ ഫിസിക്സ്
ਪ੍ਰਮਾਣੂ ਢੇਰ,ആണവ കൂമ്പാരം
"ਪ੍ਰਮਾਣੂ ਸੰਭਾਵੀ, ਪ੍ਰਮਾਣੂ ਸੰਭਾਵੀ","ആണവ സാധ്യത, ആണവ സാധ്യത"
ਪ੍ਰਮਾਣੂ ਸ਼ਕਤੀ ਪ੍ਰਮਾਣੂ ਸ਼ਕਤੀ,ആണവോർജ്ജം ആണവോർജ്ജം
"ਪ੍ਰਮਾਣੂ ਊਰਜਾ ਰਿਐਕਟਰ, ਪ੍ਰਮਾਣੂ ਊਰਜਾ ਰਿਐਕਟਰ,","ന്യൂക്ലിയർ പവർ റിയാക്ടർ, ന്യൂക്ലിയർ പവർ റിയാക്ടർ"
ਪਰਮਾਣੂ ਚਤੁਰਭੁਜ ਗੂੰਜ,ന്യൂക്ലിയർ ക്വാഡ്രുപോൾ അനുരണനം
ਪਰਮਾਣੂ ਚਤੁਰਭੁਜ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,ന്യൂക്ലിയർ ക്വാഡ്രുപോൾ സ്പെക്ട്രോസ്കോപ്പി
ਪ੍ਰਮਾਣੂ ਰੇਡੀਏਸ਼ਨ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,ന്യൂക്ലിയർ റേഡിയേഷൻ സ്പെക്ട്രോസ്കോപ്പി
ਪ੍ਰਮਾਣੂ ਘੇਰਾ ਪ੍ਰਮਾਣੂ ਘੇਰਾ,ന്യൂക്ലിയർ ആരം ന്യൂക്ലിയർ ആരം
ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ,ന്യൂക്ലിയർ പ്രതികരണം ന്യൂക്ലിയർ പ്രതികരണം
ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,ന്യൂക്ലിയർ റിയാക്ഷൻ സ്പെക്ട്രോമെട്രി
ਪ੍ਰਮਾਣੂ ਰਿਐਕਟਰ ਪ੍ਰਮਾਣੂ ਰਿਐਕਟਰ,ആണവ റിയാക്ടർ ആണവ റിയാക്ടർ
ਪ੍ਰਮਾਣੂ ਆਰਾਮ,ആണവ ഇളവ്
"ਨਿਊਕਲੀਅਰ ਰੈਜ਼ੋਨੈਂਸ, ਨਿਊਕਲੀਅਰ ਰੈਜ਼ੋਨੈਂਸ, ਨਿਊਕਲੀਅਰ ਰੈਜ਼ੋਨੈਂਸ","ന്യൂക്ലിയർ റെസൊണൻസ്, ന്യൂക്ലിയർ റെസൊണൻസ്, ന്യൂക്ലിയർ റെസൊണൻസ്"
ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਸਮਾਈ,ന്യൂക്ലിയർ റിസോണൻസ് ആഗിരണം
ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਇੰਡਕਸ਼ਨ,ന്യൂക്ലിയർ റെസൊണൻസ് ഇൻഡക്ഷൻ
"ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਦਾ ਪੱਧਰ, ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਦਾ ਪੱਧਰ","ന്യൂക്ലിയർ റെസൊണൻസ് ലെവൽ, ന്യൂക്ലിയർ റെസൊണൻസ് ലെവൽ"
ਪ੍ਰਮਾਣੂ ਰਾਕੇਟ ਪ੍ਰਮਾਣੂ ਰਾਕੇਟ,ന്യൂക്ലിയർ റോക്കറ്റ് ന്യൂക്ലിയർ റോക്കറ്റ്
ਪ੍ਰਮਾਣੂ ਸੈੱਲ ਬਣਤਰ,ന്യൂക്ലിയർ സെൽ ഘടന
"ਪਰਮਾਣੂ ਵਰਖਾ, ਪਰਫੋਰਰੇਸ਼ਨ ਵਰਖਾ","ന്യൂക്ലിയർ മഴ, പെർഫൊറേഷൻ മഴ"
ਪ੍ਰਮਾਣੂ ਆਕਾਰ ਗੂੰਜ,ആണവ വലിപ്പം അനുരണനം
"ਪ੍ਰਮਾਣੂ ਆਬਾਦੀ, ਪ੍ਰਮਾਣੂ ਆਬਾਦੀ","ആണവ ജനസംഖ്യ, ആണവ ജനസംഖ്യ"
"ਪ੍ਰਮਾਣੂ ਵਿਖੰਡਨ, ਪ੍ਰਮਾਣੂ ਪੁੰਜ","ന്യൂക്ലിയർ ഫിഷൻ, ന്യൂക്ലിയർ പിണ്ഡം"
"ਪ੍ਰਮਾਣੂ ਸਪੀਸੀਜ਼, ਪ੍ਰਮਾਣੂ ਸਪੀਸੀਜ਼","ന്യൂക്ലിയർ സ്പീഷീസ്, ന്യൂക്ലിയർ സ്പീഷീസ്"
ਪ੍ਰਮਾਣੂ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,ന്യൂക്ലിയർ സ്പെക്ട്രോസ്കോപ്പി
"ਪ੍ਰਮਾਣੂ ਸਪਿਨ, ਪ੍ਰਮਾਣੂ ਸਪਿਨ","ന്യൂക്ലിയർ സ്പിൻ, ന്യൂക്ലിയർ സ്പിൻ"
ਪ੍ਰਮਾਣੂ ਸਪਿਨ ਫੰਕਸ਼ਨ,ന്യൂക്ലിയർ സ്പിൻ ഫംഗ്ഷൻ
ਪ੍ਰਮਾਣੂ ਸਪਿਨ ਬਹੁਲਤਾ,ന്യൂക്ലിയർ സ്പിൻ ബഹുത്വം
ਪ੍ਰਮਾਣੂ ਸਵੈ ਪ੍ਰਤੀਕਰਮ,ആണവ സ്വയം പ്രതികരണം
ਪ੍ਰਮਾਣੂ ਸਥਿਰਤਾ,ആണവ സ്ഥിരത
ਪ੍ਰਮਾਣੂ ਬਦਲ,ന്യൂക്ലിയർ സബ്സ്റ്റിറ്റ്യൂഷൻ
ਪ੍ਰਮਾਣੂ ਹਾਈਪਰਥਰਮਿਆ,ന്യൂക്ലിയർ ഹൈപ്പർതേർമിയ
"ਪ੍ਰਮਾਣੂ ਸੁਪਰਪੋਲੀਮਰ, ਪ੍ਰਮਾਣੂ ਸੁਪਰਪੋਲੀਮਰ","ന്യൂക്ലിയർ സൂപ്പർ പോളിമർ, ന്യൂക്ലിയർ സൂപ്പർ പോളിമർ"
ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ,ആണവ ചിഹ്നം ആണവ ചിഹ്നം
ਪ੍ਰਮਾਣੂ ਥਰਮਿਓਨਿਕ ਕਨਵਰਟਰ,ന്യൂക്ലിയർ തെർമോണിക് കൺവെർട്ടർ
ਪ੍ਰਮਾਣੂ ਥ੍ਰੈਸ਼ਹੋਲਡ ਡਿਟੈਕਟਰ,ന്യൂക്ലിയർ ത്രെഷോൾഡ് ഡിറ്റക്ടർ
ਪ੍ਰਮਾਣੂ ਟ੍ਰੈਕਟ,ന്യൂക്ലിയർ ലഘുലേഖ
ਪ੍ਰਮਾਣੂ ਲੀਕ ਪਲੇਟ,ന്യൂക്ലിയർ ലീക്ക് പ്ലേറ്റ്
"ਪ੍ਰਮਾਣੂ ਪਰਿਵਰਤਨ, ਪ੍ਰਮਾਣੂ ਤਬਦੀਲੀ","ആണവ പരിവർത്തനം, ആണവ പരിവർത്തനം"
"ਪ੍ਰਮਾਣੂ ਸੰਕਰਮਣ, ਪ੍ਰਮਾਣੂ ਸੰਚਾਰ","ന്യൂക്ലിയർ അണുബാധ, ന്യൂക്ലിയർ ട്രാൻസ്ഫ്യൂഷൻ"
ਪ੍ਰਮਾਣੂ ਤਬਦੀਲੀ,ആണവ പരിവർത്തനം
ਪ੍ਰਮਾਣੂ ਹਥਿਆਰ,ആണവായുധങ്ങൾ
ਪ੍ਰਮਾਣੂ ਲਾਭ,ആണവ നേട്ടം
ਪ੍ਰਮਾਣੂ ਜ਼ੀਮਨ ਪ੍ਰਭਾਵ,ന്യൂക്ലിയർ സീമാൻ പ്രഭാവം
ਨਿਊਕਲੀਏਸ਼ਨ,ന്യൂക്ലിയേഷൻ
ਪ੍ਰਮਾਣੂ ਸਮਾਂ,ആണവ സമയം
nucleogenesis,ന്യൂക്ലിയോജെനിസിസ്
ਨਿਊਕਲੀਅਨ,ന്യൂക്ലിയോൺ
ਨਿਊਕਲੀਓਨ ਨੰਬਰ,ന്യൂക്ലിയോൺ നമ്പർ
nucleon-antinucleon ਨੂੰ ਹਟਾਉਣਾ,ന്യൂക്ലിയോൺ-ആന്റി ന്യൂക്ലിയോൺ ഇല്ലാതാക്കൽ
ਨਿਊਕਲੀਓਨਿਕਸ,ന്യൂക്ലിയോണിക്സ്
ਨਿਊਕਲੀਓਨੀਅਮ,ന്യൂക്ലിയോണിയം
ਪ੍ਰਮਾਣੂ,ആണവ
"ਨਿਊਕਲੀਅਸ, ਨਿਊਕਲੀਅਸ, ਨਿਊਕਲੀਅਸ","ന്യൂക്ലിയസ്, ന്യൂക്ലിയസ്, ന്യൂക്ലിയസ്"
ਰੁਕਾਵਟ ਜ਼ੋਨ,തടസ്സ മേഖല
ਜ਼ੀਰੋ,പൂജ്യം
ਜ਼ੀਰੋ ਖੋਜ,പൂജ്യം കണ്ടെത്തൽ
ਜ਼ੀਰੋ ਇਲੈਕਟ੍ਰੋਡ,പൂജ്യം ഇലക്ട്രോഡ്
ਜ਼ੀਰੋ ਡਿਫਲੈਕਸ਼ਨ ਟੂਲ,പൂജ്യം വ്യതിചലന ഉപകരണം
ਜ਼ੀਰੋ ਲਾਈਨ,പൂജ്യം രേഖ
ਜ਼ੀਰੋ ਪਲ ਪਲੇਨ,പൂജ്യം നിമിഷ വിമാനം
ਜ਼ੀਰੋ ਡਿਫਲੈਕਸ਼ਨ ਸਥਿਤੀ,പൂജ്യം വ്യതിചലന സ്ഥാനം
ਜ਼ੀਰੋ ਡਿਫਲੈਕਸ਼ਨ ਸਥਿਤੀ ਸੂਚਕ,പൂജ്യം വ്യതിചലന സ്ഥാന സൂചകം
ਪੂਰਨ ਜ਼ੀਰੋ ਊਰਜਾ,കേവല പൂജ്യം ഊർജ്ജം
ਜ਼ੀਰੋ ਪੁਆਇੰਟ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ,പൂജ്യം പോയിന്റ് പൊട്ടൻഷിയോമീറ്റർ
ਜ਼ੀਰੋ ਸੰਤੁਲਨ,പൂജ്യം ബാലൻസ്
ਸੁਣਨ ਦਾ ਨੁਕਸਾਨ,കേള്വികുറവ്
ਜ਼ੀਰੋ ਰੇ,പൂജ്യം കിരണം
ਗਿਣਤੀ,നമ്പർ
ਸੰਖਿਆਤਮਕ ਵਿਸ਼ੇਸ਼ਤਾ,സംഖ്യാ സവിശേഷത
ਸੰਖਿਆਤਮਕ ਪਤਾ,സംഖ്യാ വിലാസം
ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ,സംഖ്യാ അപ്പെർച്ചർ
ਸੰਖਿਆਤਮਕ ਗੁਣਾਂਕ,സംഖ്യാ ഗുണകം
ਸੰਖਿਆਤਮਕ ਗਣਨਾ,സംഖ്യാ കണക്കുകൂട്ടൽ
ਸੰਖਿਆਤਮਕ ਰਿਜ਼ਰਵੇਸ਼ਨ,സംഖ്യാ സംവരണം
"ਸੰਖਿਆਤਮਕ ਪਦਾਰਥ, ਸੰਖਿਆਤਮਕ ਅੰਕੜੇ","സംഖ്യാ പദാർത്ഥം, സംഖ്യാ സ്ഥിതിവിവരക്കണക്കുകൾ"
ਸੰਖਿਆਤਮਕ ਮੁੱਲ,സംഖ്യാ മൂല്യം
ਸੰਖਿਆ ਸਕੋਪ,ന്യൂമറോസ്കോപ്പ്
ਧੁਰੀ ਭਟਕਣਾ antenna,അച്ചുതണ്ട് വ്യതിയാനം ആന്റിന
ਗੈਰ-ਵਿਭਾਜਨ ਜ਼ੋਨ,നോൺ-ഡിവിഷൻ സോൺ
"ਧੁਰੀ ਭਟਕਣਾ, ਕ੍ਰੈਸਟ-ਰੋਟੇਸ਼ਨ","അച്ചുതണ്ട് വ്യതിയാനം, ആന്ദോളനം ക്രസ്റ്റ്-റൊട്ടേഷൻ"
ਧੁਰੀ ਭਟਕਣਾ ਸਥਿਰ,അച്ചുതണ്ട് വ്യതിയാനം സ്ഥിരാങ്കം
ਧੁਰੀ ਭਟਕਣਾ ਅੰਡਾਕਾਰ,അച്ചുതണ്ട് വ്യതിയാനം ദീർഘവൃത്തം
axiometric ਸਕੈਨਰ,axiometric സ്കാനർ
nyquist ਚਿੱਤਰ,നിക്വിസ്റ്റ് ഡയഗ്രം
nyquist ਮਾਪਦੰਡ,നിക്വിസ്റ്റ് മാനദണ്ഡം
nyquist ਬਾਰੰਬਾਰਤਾ,നൈക്വിസ്റ്റ് ആവൃത്തി
nyquist ਅੰਤਰਾਲ,നിക്വിസ്റ്റ് ഇടവേള
nyquist ਸ਼ੋਰ ਪ੍ਰਮੇਯ,നിക്വിസ്റ്റ് നോയിസ് സിദ്ധാന്തം
nyquist ਸਿਗਨਲ ਦਰ,നിക്വിസ്റ്റ് സിഗ്നലിംഗ് നിരക്ക്
ਓ ਇਲੈਕਟ੍ਰੋਨ,ഓ ഇലക്ട്രോൺ
ਹੇ ਸਰਕਟ ਜਾਲ,ഓ സർക്യൂട്ട് മെഷ്
ਓ ਸੈੱਲ,ഓ സെൽ
ਓ-ਰੇ,ഒ-റേ
ਓਬੇਰੋਨ,ഒബെറോൺ
"ਵਸਤੂ, ਸਰੀਰ, ਵਸਤੂ","വസ്തു, ശരീരം, വസ്തു"
ਚਿੱਤਰ ਦਾ ਅੰਤ,ചിത്രം അവസാനം
ਚਿੱਤਰ ਖੇਤਰ,ഇമേജ് ഏരിയ
ਵਿਜ਼ੂਅਲ,വിഷ്വൽ
"ਵਿਜ਼ੂਅਲ ਲੈਂਸ, ਉਦੇਸ਼","വിഷ്വൽ ലെൻസ്, വസ്തുനിഷ്ഠം"
ਵਸਤੂ ਬਿੰਦੂ,ഒബ്ജക്റ്റ് പോയിന്റ്
ਟੀਚਾ ਪ੍ਰੋਗਰਾਮ,ലക്ഷ്യം പ്രോഗ്രാം
ਚਿੱਤਰ ਖੇਤਰ,ചിത്ര മേഖല
"ਉਦੇਸ਼ (v, ), ਉਦੇਸ਼, ਉਦੇਸ਼ (ਨਹੀਂ, )","വസ്തുനിഷ്ഠമായ (v, ), വസ്തുനിഷ്ഠമായ, വസ്തുനിഷ്ഠമായ (ഇല്ല, )"
ਦਿੱਖ ਅਪਰਚਰ,വിഷ്വൽ അപ്പർച്ചർ
ਉਦੇਸ਼ ਸ਼ਕਤੀ,വസ്തുനിഷ്ഠമായ ശക്തി
ਵਿਜ਼ੂਅਲ ਲੈਂਸ,വിഷ്വൽ ലെൻസ്
ਵਿਜ਼ੂਅਲ ਪ੍ਰਿਜ਼ਮ,വിഷ്വൽ പ്രിസം
"ਤਿਰਛੀ ਘਟਨਾ, ਤਿਰਛੀ ਘਟਨਾ","ചരിഞ്ഞ സംഭവങ്ങൾ, ചരിഞ്ഞ സംഭവങ്ങൾ"
ਕਰਾਸ ਮੱਧਮ keram,ക്രോസ് മീഡിയൻ കേരം
ਕਰਾਸ ਕੰਪੋਨੈਂਟ,ക്രോസ് ഘടകം
oblique ਮਿਟਾਉਣਾ,ചരിഞ്ഞ ഇല്ലാതാക്കൽ
oblique ਰੋਸ਼ਨੀ,ചരിഞ്ഞ പ്രകാശം
oblique ਬੰਪ,ചരിഞ്ഞ ബമ്പ്
ਤਿਰਛੀ ਘਟਨਾ ਪ੍ਰਤੀਬਿੰਬਤਾ,ചരിഞ്ഞ സംഭവ പ്രതിഫലനം
oblique ਜਾਲੀ,ചരിഞ്ഞ ലാറ്റിസ്
ਕਰਾਸ ਫੋਟੋ,ക്രോസ് ഫോട്ടോഗ്രാഫ്
ਕਰਾਸ ਫੋਟੋਗ੍ਰਾਫੀ,ക്രോസ് ഫോട്ടോഗ്രാഫി
"slant ray, slant ray","ചരിഞ്ഞ കിരണം, ചരിഞ്ഞ കിരണം"
ਤਿਰਛੀ ਦਿੱਖ,ചരിഞ്ഞ ദൃശ്യപരത
ਮਿਆਦ ਪੁੱਗਣ ਵਾਲਾ ਔਸਿਲੇਟਰ,എക്സ്പിറേറ്ററി ഓസിലേറ്റർ
oblique ਪ੍ਰਿਜ਼ਮ,ചരിഞ്ഞ പ്രിസം
oboe ਸਿਸਟਮ,ഒബോ സിസ്റ്റം
ਨਿਰੀਖਣਯੋਗ ਆਪਰੇਟਰ,നിരീക്ഷിക്കാവുന്ന ഓപ്പറേറ്റർ
ਨਿਰੀਖਣ,നിരീക്ഷണം
ਨਿਰੀਖਣ ਸਰਕਟ,നിരീക്ഷണ സർക്യൂട്ട്
ਨਿਰੀਖਣ ਗਲਤੀ,നിരീക്ഷണ പിശക്
ਨਿਰੀਖਣ ਮੋਰੀ,നിരീക്ഷണ ദ്വാരം
