Marathi,Tamil
अंतर्गत,உள்
आंतरराष्ट्रीय,சர்வதேச
इंटरस्टिशियल,இடைநிலை
आंतरग्रहीय,கிரகங்களுக்கு இடையேயான
इंटरपोलेशन,இடைச்செருகல்
अर्थपूर्णता,அர்த்தமுள்ள தன்மை
"निर्वाचक, दुभाषी","தேர்வாளர், மொழிபெயர்ப்பாளர்"
व्यत्यय आणणारा,குறுக்கீடு செய்பவர்
छेदन करणारा,வெட்டும்
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
मध्यांतर,இடைவெளி
इंटरस्टेलर,நட்சத்திரங்களுக்கு இடையேயான
इंटरस्टिशियल,இடைநிலை
"अंतर, अंतर","இடைவெளி, இடைவெளி"
बंद,நெருக்கமான
शेवटी,இறுதியில்
आंतरपरमाणू,அணுக்கரு
"नाझ (वारसा), अंतर (अंतर्गत)","நாஸ் (பரம்பரை), அந்தர் (உள்)"
खात्रीने,நிச்சயம்
"शोध, शोध","கண்டுபிடிப்பு, கண்டுபிடிப்பு"
"व्यस्त, उलट, विरुद्ध","தலைகீழ், தலைகீழ், எதிர்"
"उलटा, उलटा","தலைகீழ், தலைகீழ்"
प्रतिनिधित्व करणे,பிரதிநிதித்துவம்
"व्यस्त, व्यस्त","தலைகீழ், தலைகீழ்"
आंधळा,குருடர்
गढूळ द्रव,கொந்தளிப்பான திரவம்
अदृश्यता,கண்ணுக்கு தெரியாதது
अदृश्य,கண்ணுக்கு தெரியாத
आयन,அயனி
आयनिक,அயனி
ionizable,அயனியாக்கம் செய்யக்கூடியது
"आयनीकरण करणे, आयनीकरण करणे","அயனியாக்கம், அயனியாக்கம்"
"ionosphere, ionosphere","அயனோஸ்பியர், அயனோஸ்பியர்"
ionosphere,அயனோஸ்பியர்
बुबुळ,கருவிழி
विकिरणित,கதிர்வீச்சு
विकिरण,கதிர்வீச்சு
तर्कहीन,பகுத்தறிவற்ற
"भरून न येणारे, भरून न येणारे, भरून न येणारे","ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத"
अनियमित,ஒழுங்கற்ற
अपरिवर्तनीय,மீள முடியாதது
फिरत आहे,சுழலும்
"isotropic, isotropic वक्र","ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு"
Sapantropically,சப்பான்ட்ரோபிகல்
"मी सिग्नल करतो, मी सिग्नल करतो","நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்"
"isobars, isotopes","ஐசோபார்கள், ஐசோடோப்புகள்"
"isobaric, संतुलित, संतुलित","ஐசோபாரிக், சமச்சீர், சமநிலை"
"समस्थानिक रेखा, समस्थानिक रेखा","ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு"
iso-ionic,ஐசோ-அயனி
एकसंध,ஒரே மாதிரியான
सिंक ओळ,ஒத்திசைவு வரி
समकालिक गती,ஒத்திசைவான வேகம்
सममितीय,ஐசோமெட்ரிக்
इक्विपटेन्शिअल,சமபலம்
सम-उत्साही,சம ஆற்றல்
"समभुज (v.), समद्विभुज रेषा (सं.)","சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)"
"वेगळे करणे, (अ‍ॅड.), वेगळे करणे","பிரிக்க, (adj.), பிரிக்க"
"अलिप्त, अलिप्त, एकल","தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை"
"वेगळे करणे, वेगळे करणे, वेगळे करणे","பிரித்தல், பிரித்தல், பிரித்தல்"
isomer,ஐசோமர்
isomer,ஐசோமர்
आयसोमेरिझम,ஐசோமெரிசம்
"isometric, tritezole, cubic, isometric","ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்"
समरूपता,ஐசோமார்பிசம்
समरूपी,ஐசோமார்பிக்
isotherm,சமவெப்பம்
isotherm,சமவெப்பம்
समस्थानिक,ஐசோடோப்புகள்
समस्थानिक,ஐசோடோப்புகள்
समस्थानिक,ஐசோட்ரோபிக்
वर्तुळाकार रेषा,வட்ட கோடு
समरूपता,ஐசோமார்பிசம்
पुनरावृत्ती,மீண்டும் மீண்டும்
आंतरिक अर्धसंवाहक,உள்ளார்ந்த குறைக்கடத்தி
जॅम इंटरफेरोमीटर,ஜாம் இன்டர்ஃபெரோமீட்டர்
"धक्का, प्रतिक्षेप","ஜெர்க், மீள்வலி"
"जेट, डोके","ஜெட், தலை"
जेट-रॉकेट प्रणोदन,ஜெட்-ராக்கெட் உந்துவிசை
जे-जे जोडणी,ஜே-ஜே இணைப்பு
आनंदी वाकलेला,ஜாலி வளைந்த
जूल-उष्णता,ஜூல்-வெப்பம்
ज्युलमीटर,ஜூல்மீட்டர்
जूल-थॉमसन प्रभाव,ஜூல்-தாம்சன் விளைவு
जूल,ஜூல்
"कुदळ, उडी, बासरी","மண்வெட்டி, ஜம்ப், புல்லாங்குழல்"
करार,ஒப்பந்தம்
संगमाचे ठिकाण,சங்கமிக்கும் இடம்
योग्य अक्षर,சரியான எழுத்து
"kesanidhi, निकटता","கேசநிதி, அருகாமை"
"कॅलिडोस्कोप, कॅलिडोस्कोप","கலைடாஸ்கோப், கலைடாஸ்கோப்"
"कप्पा मेसन्स, के-मेसन्स","கப்பா மேசன்ஸ், கே-மேசன்ஸ்"
कॅथोड,கேத்தோடு
घानायन,கானாயன்
के-बँड,கே-பேண்ட்
के-कॅप्चर,கே-பிடிப்பு
k-रिसेप्टर,கே-ரிசெப்டர்
केल्विन अंदाजे,கெல்வின் தோராயம்
एकजिनसीपणाचे एकक,ஒருமைப்பாட்டின் அலகு
केर सेल,ker செல்
"किल्ली, पडदा, किल्ली","திறவுகோல், திரை, திறவுகோல்"
"की बोर्ड, पडदा बार","சாவி பலகை, திரைப் பட்டை"
सुरुवातीचा स्वर,தொடக்க உயிர்
की नाडी,முக்கிய துடிப்பு
मुख्य संज्ञा,முக்கிய சொல்
प्रक्षेपण,கணிப்பு
प्रतिकार,எதிர்ப்பு
किलो,கிலோ
किलोज्युल,கிலோஜூல்
किलोपारसेक,கிலோபார்செக்
किलोटन बॉम्ब,கிலோடன் குண்டு
किनेमॅटिक,இயக்கவியல்
पूर्णपणे गतिमान,முற்றிலும் மாறும்
"गतीशील, गतिमान","இயக்கவியல், மாறும்"
गतिमानपणे,மாறும்
फ्रॅक्चर,எலும்பு முறிவு
klystron,கிளிஸ்ட்ரான்
तीक्ष्ण धार,கூர்மையான விளிம்பு
kruskal सीमा,குருஸ்கல் எல்லை
थर्मोजेनिक,தெர்மோஜெனிக்
लेबल,முத்திரை
"चिन्हांकित, कोरलेले, लेबल केलेले","குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட"
प्रयोगशाळा,ஆய்வகம்
शिडी,ஏணி
घड्याळाच्या उलट दिशेने,எதிரெதிர் திசையில்
"घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता","எதிரெதிர் திசையில், இடது துருவமுனைப்பு"
पुढे आणि मागे,முன்னும் பின்னுமாக
Lagrange प्रसारण,லாக்ரேஞ்ச் ஒளிபரப்பு
Lagrangianism,லக்ராஞ்சியனிசம்
कोकरू निर्मिती,ஆட்டுக்குட்டி உருவாக்கம்
फळी बोर्ड,"பலகை, பலகை"
पृष्ठीय प्लेट,முதுகுத்தட்டு
"पृष्ठभाग प्रवाह, पातळी प्रवाह","மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்"
"प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड","முலாம், குழு, நிலை, அடுக்கு பிணைப்பு"
स्तरीकरण,அடுக்குப்படுத்தல்
लॅमिना,லேமினா
"दिवा, दिवा","விளக்கு, விளக்கு"
"काजल, दीप काजल","காஜல், தீப் காஜல்"
lande-interval नियम,நில இடைவெளி விதி
लांडे विभाजन घटक,நிலத்தை பிரிக்கும் காரணி
लँडिंग,தரையிறக்கம்
"सूक्ष्म घर्षण, लॅमिनेशन, पोशाख","மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்"
larmore वारंवारता,லார்மோர் அதிர்வெண்
larmore precession,larmore precession
लेसर,லேசர்
लेझरायझेशन,லேசரைசேஷன்
गुप्त,இரகசியம்
"पार्श्व, बाजूकडील, बाजूकडील","பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு"
"अक्षांश, अक्षांश","அட்சரேகை, அட்சரேகை"
"जाळी, जाळी","லட்டு, லட்டு"
laue वर्ग,லாவ் வகுப்பு
प्रक्षेपण,ஏவுதல்
प्रक्षेपण,ஏவுதல்
लाँच प्लॅटफॉर्म,துவக்க மேடை
वस्तुमान गुणोत्तर कायदा,வெகுஜன விகித சட்டம்
एकाधिक गुणोत्तर नियम,பல விகித விதி
"स्तर, स्तर","அடுக்கு, நிலை"
एल-बँड,எல்-பேண்ட்
"आघाडी, आघाडी, आघाडी, आघाडी, आघाडी","முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி"
पुढे,முன்னோக்கி
"चुना, गळती (Cr.), Risen Line, च्यवन","சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்"
"चघळणे, गंजणे, गळणे","மெல்லுதல், அரிப்பு, கசிவு"
"किमान, किमान, किमान","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
किमान गणना,குறைந்தபட்ச எண்ணிக்கை
कुंडीची तार,தாழ்ப்பாள் கம்பி
Leduc प्रभाव,லெடுக் விளைவு
वैध ओम,செல்லுபடியாகும் ஓம்
- इलेक्ट्रॉन,-எதிர் மின்னணு
लांबीची मर्यादा,நீளம் கட்டுப்பாடு
वाढवणे,நீளம்
लेन्स,லென்ஸ்
लेन्झचा कायदा,லென்ஸ் விதி
सपाट बोगदा,தட்டையான சுரங்கப்பாதை
क्षैतिज उड्डाण,கிடைமட்ட விமானம்
"समतल करणे, समतल करणे","சமன்படுத்துதல், சமன்படுத்துதல்"
"क्षैतिज स्क्रू, लेव्हलिंग स्क्रू","கிடைமட்ட திருகு, சமன்படுத்தும் திருகு"
आत्मविश्वास पातळी,தன்னம்பிக்கை அளவு
महत्त्व पातळी,முக்கியத்துவம் நிலை
"क्षैतिज पृष्ठ, सपाट पृष्ठ, समतुल्य पृष्ठ","கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்"
"लीव्हर, लीव्हर","நெம்புகோல், நெம்புகோல்"
आभासी दोलन,மெய்நிகர் அலைவு
"लिडर, लेझर इन्फ्रारेड रडार","லிடார், லேசர் அகச்சிவப்பு ரேடார்"
"आयुष्य, वय","வாழ்க்கை, வயது"
"लिफ्ट, लिफ्ट","தூக்கி, தூக்கி"
विमोचन क्षण,மீட்பு தருணம்
"लहान, प्रकाश, मंद, लहान, लहान, 6 प्रकाश","குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி"
"समशीतोष्ण., प्रकाश","மிதமான., ஒளிரும்"
वीज,மின்னல்
प्रकाश वर्ष प्रकाश वर्ष,ஒளி ஆண்டு ஒளி ஆண்டு
"एकसंध, एकसंध, एकसंध","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான"
"मर्यादा, किरकोळ","வரம்பு, விளிம்பு"
"मर्यादा, मर्यादा, टोक","எல்லை, எல்லை, தீவிர"
वर्तमान मर्यादा,தற்போதைய வரம்பு
"रेषा, रेषा, लंबवर्तुळाकार","கோடு, கோடு, நீள்வட்டம்"
"रेखीय, रेखीय, रेखीय","நேரியல், நேரியல், நேரியல்"
रेखीयकरण,நேர்கோட்டுப்படுத்தல்
"एकसंधता, रेखीयता","ஏகபோகம், நேர்கோட்டுத்தன்மை"
"एकेरी, रेखीय","தனித்த, நேரியல்"
ओळ संभाव्य,வரி சாத்தியம்
रेखीय अपूर्णता,நேரியல் குறைபாடு
स्ट्रोक लाइन,பக்கவாதம் வரி
रेखीय स्पेक्ट्रम,நேரியல் நிறமாலை
लाइन व्होल्टेज,வரி மின்னழுத்தம்
"बंध, तार, साखळी, ग्रंथी, दुवा","பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு"
द्रवीकरण,திரவமாக்கல்
द्रवरूप,திரவமாக்கப்பட்ட
द्रवरूप,திரவமாக்கப்பட்ட
द्रवपदार्थ,திரவம்
द्रव साठा,திரவ நீர்த்தேக்கம்
लिक्विड क्रिस्टल,திரவ படிகம்
तरलता,திரவத்தன்மை
द्रव-चालित रॉकेट,திரவ இயக்கப்படும் ராக்கெட்
lisaju आकडेवारी,லிசாஜு புள்ளிவிவரங்கள்
"यादी, यादी","பட்டியல், பட்டியல்"
"सूची, सूची","பட்டியல், பட்டியல்"
कचरा,குப்பை
थेट कार्यक्रम,நேரடி திட்டம்
इलेक्ट्रिक वायर,மின்சார கம்பி
"भार, भार, भार, भार, भार","சுமை, சுமை, சுமை, சுமை, சுமை"
चुंबक दगड,காந்த கல்
"स्थानिक, स्थानिक","உள்ளூர், உள்ளூர்"
स्थानिक मॅक्सवेल,உள்ளூர் அதிகபட்சம்
"स्थान, स्थान, स्थान, स्थान, स्थान","இடம், இடம், இடம், இடம், இடம்"
संलग्न दोष,கட்டுப்பட்ட தவறு
"तलाक, माल","தலாக், சரக்கு"
"locus, locus","இடம், இடம்"
चुंबक दगड,காந்த கல்
लॉगरिदमिक,மடக்கை
तर्कशास्त्र,தர்க்கம்
वाजवी,நியாயமான
"लॉजिस्टिक्स, ऑपरेशन्स सायन्स","தளவாடங்கள், செயல்பாட்டு அறிவியல்"
लंडन वेंडरवाल आकर्षणे,லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்
रिमोट ट्रान्समिशन,தொலை பரிமாற்றம்
"रेखांश, रेखांश","தீர்க்கரேகை, தீர்க்கரேகை"
रेविनेचचे रेखांश,ravinech இன் தீர்க்கரேகை
"रेखांशाचा, रेखांशाचा","நீளமான, நீளமான"
लांब स्वर,நீண்ட உயிரெழுத்து
"loop, loop, loop (ed.), loop (v.), prasand","லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்"
सैलपणे बांधलेले,தளர்வாக பிணைக்கப்பட்டுள்ளது
"विरळ पॅक, पॅक","அரிதாக நிரம்பிய, நிரம்பிய"
lorents fittsgerald आकुंचन,லாரன்ட்டின் ஃபிட்ஸ்ஜெரால்ட் சுருக்கம்
तोटा मुक्त ओळ,இழப்பு இல்லாத வரி
सडलेले डायलेक्ट्रिक,சிதைந்த மின்கடத்தா
शक्ती,வலிமை
"कमी दाबाचे क्षेत्र, नैराश्य","குறைந்த அழுத்த பகுதி, மன அழுத்தம்"
"तिरस्कार, कमी","அவமதிப்பு, குறைந்த"
"सर्वात कमी, सर्वात लहान","குறைந்த, சிறிய"
निकृष्ट व्हॅक्यूम,தாழ்வான வெற்றிடம்
प्रकाशमानता,ஒளிர்வு
संदीप्ती,சந்தீப்தி
तेजस्वी,கதிர்வீச்சு
ज्योत.,சுடர்.
"दीप, प्रदीपी, ज्योती-","தீப், பிரதீபி, ஜோதி-"
चंद्र दिवस,சந்திர நாள்
चंद्रग्रहण,சந்திர கிரகணம்
चंद्र उपग्रह,சந்திரன் செயற்கைக்கோள்
चंद्र टप्प्यात बदल,நிலவின் கட்ட மாற்றம்
लक्स,லக்ஸ்
लिमन मालिका,லைமன் தொடர்
स्थूल,மொத்த
स्थूल,மொத்த
"मॅजिक लँटर्न, सचित्र कंदील","மேஜிக் லாந்தர், சித்திர விளக்கு"
"माया क्रमांक, जादूचा क्रमांक, स्थायी क्रमांक","மாயா எண், மந்திர எண், நிரந்தர எண்"
चुंबकीयदृष्ट्या,காந்த ரீதியாக
चुंबकीय,காந்தம்
चुंबकीय प्रतिरोधक,காந்த மின்தடை
चुंबकीकरण,காந்தமாக்கும்
चुंबकीकरण,காந்தமாக்கல்
चुंबकत्व,காந்தவியல்
चुंबक थर्मल प्रभाव,காந்த வெப்ப விளைவு
चुंबक हायड्रोडायनामिक्स,காந்த ஹைட்ரோடைனமிக்ஸ்
चुंबक हायड्रोस्टॅटिक्स,காந்த ஹைட்ரோஸ்டேடிக்ஸ்
मॅग्नेटोमीटर,காந்தமானி
मॅग्नेटन,காந்தம்
चुंबक मंडळ,காந்த வட்டம்
स्थिर चुंबकत्व,நிலையான காந்தவியல்
मॅग्नेट्रॉन रेक्टिफायर,மேக்னட்ரான் ரெக்டிஃபையர்
मोठे केलेली प्रतिमा,பெரிதாக்கப்பட்ட படம்
भिंग,உருப்பெருக்கி
"मोठे करणे, मोठे करणे","பெரிதாக்க, பெரிதாக்க"
"भिंग, मोठेपणा-","உருப்பெருக்கி, உருப்பெருக்கி-"
आवर्धक लेन्स,உருப்பெருக்கி லென்ஸ்
"विशालता, विशालता","அளவு, அளவு"
मॅग्नॉन,மேக்னான்
मुख्य बँड,முக்கிய இசைக்குழு
"मुख्य रस्ता, मुख्य मार्ग",பிரதான சாலை பிரதான பாதை
"मुख्य तार, मुख्य नळ","பிரதான கம்பி, பிரதான குழாய்"
"देखभाल, पोषण, देखभाल","பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு"
mayorana अर्क,மயோரானா சாறு
प्रमुख अक्ष,முக்கிய அச்சு
मुख्य दोष,முக்கிய குறைபாடு
बहुविध,பலவகை
मास्टर टोन,முதன்மை தொனி
संपर्क आणि खंडित,தொடர்பு மற்றும் முறித்து
लवचिकता,இணக்கத்தன்மை
कौशल्ये,திறன்கள்
मॅन्युअल हाताळणी,கைமுறை கையாளுதல்
ऑपरेटर,இயக்குபவர்
मानवयुक्त फुगा,மனிதர்கள் கொண்ட பலூன்
"बॅरोमीटर, मॅनोमीटर","மனோமீட்டர், மனோமீட்டர்"
पॉलीहेड्रॉन,பாலிஹெட்ரான்
माणूस माणूस वर्षे,மனிதன் மனிதன் ஆண்டுகள்
"सीमांत, सीमांत, सीमांत","விளிம்பு, விளிம்பு, விளிம்பு"
सीमांत एन्ट्रॉपी,விளிம்பு என்ட்ரோபி
सुरक्षित परिसर,பாதுகாப்பான வளாகம்
नाविक Dsuichak,மாலுமி Dsuichak
"गुण, गुण, गुण","மதிப்பெண்கள், மதிப்பெண்கள், மதிப்பெண்கள்"
मार्कर,குறிப்பான்
maser,மேசர்
"मुखवटा, मुखवटा, आवरण","முகமூடி, முகமூடி, கவர்"
झाकणे,மூடி மறைத்தல்
"वस्तुमान, वस्तुमान, मोठ्या प्रमाणात","நிறை, நிறை, மொத்த"
वस्तुमान विपुलता,நிறை மிகுதி
वस्तुमान गुणोत्तर प्रतिक्रिया,வெகுஜன விகித எதிர்வினை
"वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान विपुलता","நிறை செறிவு, நிறை செறிவு, நிறை செறிவு, நிறை மிகுதி"
वस्तुमान नुकसान,வெகுஜன இழப்பு
मास्टर न्यूक्लियस,முதன்மை கரு
वस्तुमान गती,வெகுஜன வேகம்
वस्तुमान प्रतिरोधकता,வெகுஜன எதிர்ப்பு
"मास्टर प्लेट, मास्टर प्लेट","முதன்மை தட்டு, முதன்மை தட்டு"
जुळणे,பொருத்துக
जुळले,பொருந்தியது
जुळणारे,பொருந்துகிறது
"मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स","மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ்"
"पदार्थ, पदार्थ","பொருள், பொருள்"
कमाल,அதிகபட்சம்
"सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च","உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த"
जास्तीत जास्त परवानगी,அதிகபட்சமாக அனுமதிக்கப்படுகிறது
मॅक्सवेल-वोल्ट्समन वितरण कायदा,மேக்ஸ்வெல்-வோல்ட்ஸ்மேன் விநியோக சட்டம்
मॅक्सवेल वितरण,அதிகபட்ச விநியோகம்
"मॅक्लिओड गेज, मॅक्लिओड गेज","மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்"
अर्थ,அர்த்தம்
"म्हणजे मुक्त मार्ग, म्हणजे मुक्त मार्ग","இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்"
सरासरी वय मध्यम वय,சராசரி வயது சராசரி வயது
म्हणजे आयुष्यभर,சராசரி வாழ்நாள்
बेड मोजा,அளவிடும் படுக்கை
"मोजणे, मोजणे, मोजणे","அளவிட, அளவிட, அளவிட"
"शक्ती, यांत्रिक","விசை, இயந்திர"
यांत्रिक फायदा,இயந்திர நன்மை
"बल विज्ञान, यांत्रिकी, यांत्रिकी","படை அறிவியல், இயக்கவியல், இயக்கவியல்"
यांत्रिकीकरण,இயந்திரமயமாக்கல்
"यंत्रणा, यांत्रिकी","பொறிமுறை, இயக்கவியல்"
"मध्यक, मध्य, मध्य, मध्य","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
"स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्षा)","மொத்த, குரு, மஹா, தெளிவான, நியுட் (தஷலக்ஷா)"
मेगाक्युरी,மெகாகுரி
मॅगोम,மகோம்
मॉसनर प्रभाव,மவுஸ்னர் விளைவு
एम-इलेक्ट्रॉन,எம்-எலக்ட்ரான்
"स्वर, ताल","ஒலிப்பு, தாளம்"
"वितळणे (adj.), वितळणे, वितळणे (ver.)","உருகுவதற்கு (adj.), உருகுவதற்கு, உருகுவதற்கு (ver.)"
"वितळणे, वितळणे","thaw, thaw"
द्रवणांक,உருகுநிலை
"मेमरी, मेमरी सिस्टम","நினைவகம், நினைவக அமைப்பு"
"meniscus, meniscus","மாதவிடாய், மாதவிடாய்"
"pariya, murial","பரியா, சுவரோவியம்"
"mercury-barometer, mercury-barometer","பாதரச காற்றழுத்தமானி, பாதரச காற்றழுத்தமானி"
"पारडिक, मयुरनिक","பார்திக், மயூரிக்"
मेरिडियन,நடுக்கோடு
गुणांक,குணகம்
गवंडी,கொத்தனார்
"मासोनी पोल, युकावा पोल","மசோனி போல், யுகாவா போல்"
संदेश,செய்தி
"धातू, मूलभूत पदार्थ","உலோகங்கள், அடிப்படை பொருள்"
"धातूकाम, धातूचे चित्रण","உலோக வேலைப்பாடு, உலோக விளக்கம்"
मेटाफिजिक्स,மீமெய்யியல்
काटकसरी,அளவாக செலவிடுதல்
उल्का,விண்கல்
उल्का,விண்கல்
हवामानशास्त्रीय,வானிலையியல்
हवामानशास्त्रज्ञ,வானிலை ஆய்வாளர்
"मीटर पूल, मीटर पूल","மீட்டர் பாலம், மீட்டர் பாலம்"
"अंतर, मीटर","தூரம், மீட்டர்"
मिशेलसन इंटरफेरोमीटर,மைக்கேல்சனின் இன்டர்ஃபெரோமீட்டர்
microampere,மைக்ரோஆம்பியர்
सूक्ष्म विश्लेषण,நுண் பகுப்பாய்வு
मायक्रो-कॅनोनिकल संच,நுண் நியதித் தொகுப்பு
मायक्रो कॅनॉनिकल समुदाय,மைக்ரோ நியமன சமூகம்
सूक्ष्म सर्किट,மைக்ரோ சர்க்யூட்
मायक्रो फिशर,நுண் பிளவு
मायक्रॉन,மைக்ரான்
मायक्रोफोन,ஒலிவாங்கி
"मायक्रोफोटोग्राफ, मायक्रोस्कोप फोटो","மைக்ரோஃபோட்டோகிராஃப், மைக்ரோஸ்கோப் போட்டோ"
सूक्ष्म भौतिकशास्त्र,நுண் இயற்பியல்
"सूक्ष्मदर्शक, सूक्ष्मदर्शक","நுண்ணோக்கி, நுண்ணோக்கி"
"सूक्ष्मदर्शक, सूक्ष्मदर्शक, सूक्ष्मदर्शक","நுண்ணோக்கி, நுண்ணோக்கி, நுண்ணோக்கி"
छान बाब,நல்ல பொருள்
सूक्ष्मदर्शक,நுண்ணோக்கி
"मायक्रोस्टेट, मायक्रोस्टेट","மைக்ரோஸ்டேட், மைக்ரோஸ்டேட்"
मायक्रोटॉर,மைக்ரோடார்
सूक्ष्म लहर,மைக்ரோ அலை
मेरिडियन,நடுக்கோடு
मधला,நடுத்தர
येणारे आयन,உள்வரும் அயனி
मैल,மைல்கள்
"आकाश गंगा, मिल्खा मेखला","ஆகாஷ் கங்கா, மில்கா மேக்லா"
मिलर निर्देशांक,மில்லர் குறியீடு
खनिजे,கனிமங்கள்
शॉर्ट सर्किट,குறைந்த மின்னழுத்தம்
लहान करणे,சுருக்குதல்
किमान मार्ग,குறைந்தபட்ச பாதை
"सर्वात कमी, सर्वात कमी, सर्वात कमी, सर्वात कमी","குறைந்த, குறைந்த, குறைந்த, குறைந்த"
सर्वात कमी आयनीकरण,குறைந்த அயனியாக்கம்
अल्पसंख्याक वाहक,சிறுபான்மை கேரியர்
अल्पसंख्याक उत्सर्जित करणारे,சிறுபான்மை உமிழ்ப்பாளர்கள்
लहान टोन,குறுகிய தொனி
"कला, मिनिट, मिनिट","கலை, நிமிடம், நிமிடம்"
मारिचिका,மரிச்சிகா
"आरसा, मुकूर","கண்ணாடி, முகூர்"
"प्रतिप न्यूक्लियस, प्रतिप न्यूक्लियस","பிராட்டிப் நியூக்ளியஸ், பிராட்டிப் நியூக்ளியஸ்"
मिसळण्याची क्षमता,கலப்புத்தன்மை
न जुळलेल्या ओळी,பொருந்தாத வரிகள்
कुमेलोन,குமேலன்
"ओरिएंटियरिंग, टेली ओरिएंटेशन","நோக்குநிலை, தொலைநோக்குநிலை"
"क्षेपणास्त्रे, क्षेपणास्त्रे","ஏவுகணைகள், ஏவுகணைகள்"
अनुपस्थित इलेक्ट्रॉन,இல்லாத எலக்ட்ரான்
गहाळ ओळी,விடுபட்ட கோடுகள்
असभ्यता,அவதூறு
"मिक्सर, मिक्सर, मिक्सर (व्यक्ती)","மிக்சர், மிக்சர், மிக்சர் (நபர்)"
एमके. s पद्धत,எம்.கே. கள். முறை
"हलवणे, हलवणे, हलवणे","நகரும், நகரும், நகரும்"
पोर्टेबल अँटेना,கையடக்க ஆண்டெனா
गतिशीलता,இயக்கம்
"पद्धत, पद्धत, प्रणाली, मोड, पॉलिमर, मोड, स्टेज, 8. मोड","முறை, முறை, அமைப்பு, முறை, பாலிமர், முறை, நிலை, 8. முறை"
विमानमंडन,விமந்தன்
नियंत्रक,மதிப்பீட்டாளர்
चमकणारी जाळी,மின்னும் லட்டு
"बदल, रूपांतर, परिवर्तन","மாற்றம், மாற்றம், மாற்றம்"
रूपांतरित घातांकीय वक्र,மாற்றப்பட்ட அதிவேக வளைவு
"कनवर्टर, कनवर्टर, कॅलिब्रेटर","மாற்றி, மாற்றி, அளவீடு"
रूपांतरित करा,மாற்றவும்
मॉड्यूलर सर्किट,மட்டு சுற்று
"संगीत, मोड्युलेटेड","இசை, பண்பேற்றப்பட்டது"
"संगीत, मॉड्युलेशन","இசை, மாடுலேஷன்"
मॉड्युलेटर,மாடுலேட்டர்
"मॉड्यूल, मॉड्यूलर","தொகுதி, மட்டு"
"मापांक, मापांक","மாடுலஸ், மாடுலஸ்"
झुंड प्रभाव,திரள் விளைவு
ओलसर,ஈரமான
"gram molecular, molar, mole","கிராம் மூலக்கூறு, மோலார், மோல்"
"ग्राम आण्विकता, molarity","கிராம் மூலக்கூறு, மொலாரிட்டி"
"ग्राम रेणू, तीळ","கிராம் மூலக்கூறு, மச்சம்"
आण्विक रेणू,மூலக்கூறு மூலக்கூறு
रेणू,மூலக்கூறு
क्षण,கணம்
क्षण हात,கணம் கை
क्षणिक,தற்காலிகமானது
आवेग,உந்துவிசை
मोनोअॅटॉमिक,மோனோஅடோமிக்
"मॉनिटर, मॉनिटर, डायनॅमिक विश्लेषक","மானிட்டர், மானிட்டர், டைனமிக் அனலைசர்"
देखरेख,கண்காணிப்பு
मोनोक्रोमॅटिक,ஒரே வண்ணமுடைய
