Punjabi,Hindi
ਤਿਰਸ,टिर्स
ਸਹਿਣਸ਼ੀਲਤਾ,उपेक्ष्य त्रुटि
ਟੂਥਿੰਗ,दाढ़ा
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,पृष्ठ मृदा या ऊपरी मृदा
ਕੁੱਲ porosity,कुल सरंध्रता
ਟਰੇਸਰੀ,अलंकरण
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,ट्रेन प्रतिरोध
ਟਰਾਂਸੇਪਟ,ट्रानसैप्ट
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,संक्रमणीय मृदा
ਟ੍ਰਾਂਸੋਮ,अनुप्रस्थिका
ਆਵਾਜਾਈ ਮਿੱਟੀ,परिवाहित मृदा
ਸਹਾਇਕ,उप नदी
ਟ੍ਰਾਈਫੋਰੀਅਮ,गलियारा
ਟ੍ਰਾਈਗਲਾਈਫ,ट्रिगलिफ
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,रुंड मृदा
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,विक्षुब्ध प्रवाह
ਬੁਰਜ,टर्रेट
Tympar ਨੰਬਰ,डाट की भराई
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,अंतिम धारण क्षमता
ਅੰਤਮ ph,अंतिम ph
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,बेतरतीब बेरद्दा ढोंका चिनाई
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,बेतरतीब चौकोर रद्देदार ढोका चिनाई
ਅੰਡਰਕ੍ਰਾਫਟ,तहखाना
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,अपूरित संरंध्रता
ਇਕਸਾਰ ਵਹਾਅ,सम्प्रवाह
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,एकल ढाँचे की तरह का पाड़
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,अनउत्पादक कार्य
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,असंतृप्त मृदा
ਅਸਥਿਰ ਵਹਾਅ,अधीर प्रवाह
ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ,ऊपरी सुघट्यता सीमा
ਵੈਲੀ ਗਟਰ,द्रोणी वाहिका
ਵਾਲਟ,चापछद
ਵੈਟੇਰੀਅਮ,सायबान
ਹਵਾਦਾਰੀ,संवाहन
ਵੈਂਟੀਲੇਟਰ,रोशनदान
ਵਰਮਦਾਹ,बरामदा
ਵੈਸਟੀਬਿਊਲ,ड्योढ़ी
ਵਿਲਾ,विला
