Tamil,Kannada
மேலாதிக்க அணி,ಪ್ರಬಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್
மேட்ரிக்ஸ் ஆபரேட்டர்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
அணி பல்லுறுப்புக்கோவை,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
அணி அச்சிடுதல்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
அணி தயாரிப்பு,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
அதிகபட்சம்,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
"அதிகபட்சம், அதிகபட்சம், உயர்ந்தது","ಗರಿಷ್ಠ, ಗರಿಷ್ಠ, ಗರಿಷ್ಠ"
அதிகபட்ச முழுமையான மதிப்பு,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
அதிகபட்ச F- விகிதம்,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
அதிகபட்ச திறன்,ಗರಿಷ್ಠ ಸಾಮರ್ಥ್ಯ
மஹால்பிஸ்தா,ಮಹಲ್ಪಿಷ್ಠ
பெரிய முடிவு,ದೊಡ್ಡ ತೀರ್ಮಾನ
செயல்பாட்டின் அதிகபட்சம்,ಕಾರ್ಯದ ಗರಿಷ್ಠ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
விலகல் என்று பொருள்,ವಿಚಲನ ಎಂದರ್ಥ
விலகல் சதுரம் சராசரி,ವಿಚಲನ ಸ್ಕ್ವೇರ್ ಮೀನ್
சதுர சராசரி பிழை,ಚದರ ಅರ್ಥ ದೋಷ
"சராசரி, சராசரி மதிப்பு","ಸರಾಸರಿ, ಸರಾಸರಿ ಮೌಲ್ಯ"
அதாவது தேற்றம்,ಅರ್ಥ ಪ್ರಮೇಯ
குமிழி அளவீடு,ಬಬ್ಲಿ ಮಾಪನ
"இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை","ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
சராசரி மையம்,ಮಧ್ಯಮ ಕೇಂದ್ರ
இடைநிலை வளைவு,ಮಧ್ಯದ ವಕ್ರರೇಖೆ
மீசோதெலியோமா,ಮೆಸೊಥೆಲಿಯೊಮಾ
செய்தி,ಸಂದೇಶ
"வழக்கம், முறை","ಪದ್ಧತಿ, ವಿಧಾನ"
நீக்குதல் முறை,ಅಳಿಸುವಿಕೆ ವಿಧಾನ
தலைகீழ் முறை,ವಿಲೋಮ ವಿಧಾನ
மீண்டும் மீண்டும் முறை,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
குறைந்தபட்ச சதுரம்,ಕನಿಷ್ಠ ಚೌಕ
முறுக்கு முறை,ಟಾರ್ಕ್ ವಿಧಾನ
ஒத்த முக்கோண முறை,ಇದೇ ರೀತಿಯ ತ್ರಿಕೋನ ವಿಧಾನ
சாய்வு இறங்கும் முறை,ಇಳಿಜಾರು ಮೂಲದ ವಿಧಾನ
தொகுத்தல் முறை,ಸಂಕಲನ ವಿಧಾನ
தீர்மானிக்கப்படாத குணக முறை,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕ ವಿಧಾನ
தூர மக்கள் தொகை,ದೂರದ ಜನಸಂಖ್ಯೆ
மெட்ரிக் அமைப்பு,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
மெட்ரிக் அலகு,ಮೆಟ್ರಿಕ್ ಘಟಕ
நுண் கோட்பாடு,ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ
நடுத்தர,ಮಧ್ಯಮ
சராசரி,ಮಧ್ಯಮ
மைய புள்ளி,ಕೇಂದ್ರ ಬಿಂದು
நடுப்புள்ளி சூத்திரம்,ಮಧ್ಯಬಿಂದು ಸೂತ್ರ
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
குறைந்தபட்ச கோட்பாடு,ಕನಿಷ್ಠ ಸಿದ್ಧಾಂತ
"குறைந்தபட்ச, குறைந்த, குறைந்த","ಕನಿಷ್ಠ, ಕಡಿಮೆ, ಕಡಿಮೆ"
குறைந்த புள்ளி,ಕಡಿಮೆ ಬಿಂದು
குறைந்தது பல்லுறுப்புக்கோவை,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
குறைந்தபட்ச செயல்பாடு,ಕಾರ್ಯದ ಕನಿಷ್ಠ
குறுகிய வில்,ಸಣ್ಣ ಚಾಪ
குறுகிய கடிதம்,ಸಣ್ಣ ಪತ್ರ
கட்டுப்படுத்தப்பட்ட துணைக்குழு,ಸೀಮಿತ ಉಪವಿಭಾಗ
"கழித்தல், கடன்","ಮೈನಸ್, ಸಾಲ"
கழித்தல் அடையாளம்,ಮೈನಸ್ ಚಿಹ್ನೆ
கலப்பு பின்னம்,ಮಿಶ್ರ ಭಾಗ
மாற்று சாதனம்,ಪರ್ಯಾಯ ಸಾಧನ
"முறை, முறை, முறை, முறை, முறை, முறை","ಮೋಡ್, ಮೋಡ್, ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್"
"மாடுலஸ், மாடுலஸ்","ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್"
சிக்கலான எண்ணின் மாடுலஸ்,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್
கணம்,ಕ್ಷಣ
முறுக்கு செயல்பாடு,ಟಾರ್ಕ್ ಕಾರ್ಯ
சக்தியின் தருணம்,ಬಲದ ಕ್ಷಣ
அதிர்வெண்-பகிர்வு தருணம்,ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ
சடத்துவ திருப்பு திறன்,ಜಡತ್ವದ ಕ್ಷಣ
வேகமான தருணம்,ಆವೇಗದ ಕ್ಷಣ
உந்துவிசை,ಪ್ರಚೋದನೆ
ஒரு பதவி,ಒಂದು ಪೋಸ್ಟ್
ஒற்றை ஒருங்கிணைப்பு,ಏಕ ಏಕೀಕರಣ
"ஒருமைப்பாடு, ஒருமைப்பாடு","ಏಕರೂಪತೆ, ಏಕರೂಪತೆ"
ஒருமுகமான,ಏಕರೂಪದ
ஒரு திசை ஏறும் வரிசை,ಏಕ ದಿಕ್ಕಿನ ಆರೋಹಣ ಅನುಕ್ರಮ
அப்பட்டமான,ನೇರವಾಗಿ
ஒரே திசையில் பிறை கண்ணி,ಏಕಮುಖವಾಗಿ ಅರ್ಧಚಂದ್ರಾಕಾರದ ಜಾಲರಿ
ஏகமாக அதிகரிக்கும் வரிசை,ಏಕರೂಪವಾಗಿ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ
மாறாத செயல்பாடு,ಏಕರೂಪದ ಕಾರ್ಯ
மான்டே-கார்லோ கணக்கீடு,ಮಾಂಟೆ-ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ
மான்டே-கார்லோ முறை,ಮಾಂಟೆ-ಕಾರ್ಲೊ ವಿಧಾನ
மோரா (விளையாட்டு),ಮೋರಾ (ಕ್ರೀಡೆ)
இறப்பு புள்ளிவிவரங்கள்,ಸಾವಿನ ಅಂಕಿಅಂಶಗಳು
பெரும்பாலும்,ಹೆಚ್ಚಾಗಿ
இயக்கம்,ಚಲನೆ
நகரும் சராசரி,ಚಲಿಸುವ ಸರಾಸರಿ
எம்-மக்கள் தொகை,ಎಂ-ಜನಸಂಖ್ಯೆ
ஒருங்கிணைப்பின் எம்-சோதனை,ಸಮಗ್ರತೆಯ ಎಂ-ಪರೀಕ್ಷೆ
பல முடிவு-சிக்கல்,ಬಹು ನಿರ್ಧಾರ-ಸಮಸ್ಯೆ
பல்லுறுப்புக்கோவை இயல்பான பரவல்,ಬಹುಪದೀಯ ಸಾಮಾನ್ಯ ವಿತರಣೆ
பல்லுறுப்புக்கோவை சீரற்ற மாறி,ಬಹುಪದೀಯ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
பல்லுறுப்புக்கோவை,ಬಹುಪದೀಯ
பல்லுறுப்புக்கோவை பரவல்,ಬಹುಪದೀಯ ವಿತರಣೆ
"பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)","ಬಹು, ಬಹು, ಬಹು, ಅನೇಕ (v.), ಬಹು, ವಕ್ರೀಕಾರಕ (n.)"
பல தேர்வு பிரச்சனை,ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ
கூட்டமைப்பு மாகாணங்கள்,ಒಕ್ಕೂಟದ ಪ್ರಾಂತ್ಯಗಳು
பல தொடர்பு,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
பல அதிர்வெண் அட்டவணை,ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ
பல ஒருங்கிணைந்த,ಬಹು ಅವಿಭಾಜ್ಯ
பல ஒருங்கிணைப்பு,ಬಹು ಏಕೀಕರಣ
பல பின்னடைவு,ಬಹು ಹಿಂಜರಿತ
பல பின்னடைவு பகுப்பாய்வு,ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
பல பின்னடைவு குணகம்,ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ
பல பின்னடைவு சமன்பாடு,ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ
பல வேர்,ಬಹು ಮೂಲ
பெருக்கல்,ಗುಣಾಕಾರ
(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்,(ನಿರ್ಣಾಯಕ) ಸ್ತಂಭಾಕಾರದ ಗುಣಾಕಾರ
(தீர்மானியின்) நேரியல் பெருக்கல்,(ನಿರ್ಣಾಯಕ) ರೇಖೀಯ ಗುಣಾಕಾರ
பெருக்கல் காரணி,ಗುಣಾಕಾರ ಅಂಶ
பெருக்கல் செயல்பாடு,ಗುಣಾಕಾರ ಕ್ರಿಯೆ
தரமான குழு,ಗುಣಾತ್ಮಕ ಗುಂಪು
பெருக்கல் தலைகீழ்,ಗುಣಾಕಾರ ವಿಲೋಮ
பன்மை,ಬಹುತ್ವ
பன்மை,ಬಹುತ್ವ
பூஜ்ஜியங்களின் பெருக்கம்,ಸೊನ್ನೆಗಳ ಬಹುಸಂಖ್ಯೆ
பெருக்கி,ಗುಣಕ
"பெருக்கு, பெருக்கு","ಗುಣಿಸಿ, ಗುಣಿಸಿ"
பல விநியோகம்,ಬಹು ವಿತರಣೆ
பல சாதாரண விநியோகம்,ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
பலதரப்பட்ட மக்கள் தொகை,ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ
"பரஸ்பர, பரஸ்பர","ಪರಸ್ಪರ, ಪರಸ್ಪರ"
நப்லா,ನಬ್ಲಾ
நாபிரியா,ನಾಪಿರಿಯಾ
"நேப்பியர் மடக்கை, நேப்பியர் மடக்கை","ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್, ನೇಪಿಯರ್ ಲಾಗರಿಥಮ್"
"இயற்கை மடக்கை, இயற்கை மடக்கை","ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್, ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್"
"நேர் முழு எண், நேர் முழு எண்","ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ, ಧನಾತ್ಮಕ ಪೂರ್ಣಾಂಕ"
கடல் மைல்,ನಾಟಿಕಲ್ ಮೈಲಿ
n-vim,n-vim
n-vim திசையன்-வெளி,n-vim ವೆಕ್ಟರ್-ಸ್ಪೇಸ್
தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்,ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ನಿರ್ಬಂಧಗಳು
தேவையான கட்டுப்பாடுகள்,ಅಗತ್ಯ ನಿರ್ಬಂಧಗಳು
தடை,ನಿಷೇಧ
"எதிர்மறை, எதிர்மறை, எதிர்மறை","ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ"
கடன் வளைவு,ಕ್ರೆಡಿಟ್ ವಕ್ರತೆ
எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ
எதிர்மறை நிலையான அணி,ಋಣಾತ್ಮಕ ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு,ಋಣಾತ್ಮಕ ಅರೆನಿರ್ದಿಷ್ಟ ಏಕರೂಪತೆ
"அக்கம், அருகாமை","ನೆರೆಹೊರೆ, ಸಾಮೀಪ್ಯ"
"பல மாதிரிகள், உள்ளடக்கிய மாதிரி","ಬಹು ಮಾದರಿ, ಅಂತರ್ಗತ ಮಾದರಿ"
நிகர பிறப்பு விகிதம்,ನಿವ್ವಳ ಜನನ ದರ
நியூட்டனி இயக்கவியல்,ನ್ಯೂಟಾನಿ ಮೆಕ್ಯಾನಿಕ್ಸ್
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,ನ್ಯೂಟನ್ರ ಡಿವೈಡೆಡ್ ಡಿಫರೆನ್ಸ್ ಫಾರ್ಮುಲಾ
நியூட்டனின் இயக்க விதிகள்,ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು
பெயர் ஒதுக்கீடு,ಹೆಸರು ನಿಯೋಜನೆ
நெய்மன்-பியர்சன்-கொள்கை,ನೀಮನ್-ಪಿಯರ್ಸನ್-ತತ್ವ
பூஜ்ஜிய சாத்தியமான உறுப்பு,ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಅಂಶ
பூஜ்ஜிய சாத்தியமான அணி,ಶೂನ್ಯ ಸಂಭಾವ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"முனை, முனை, இலை, நுனி, வடிகட்டி","ನೋಡ್, ನೋಡ್, ಎಲೆ, ನಿಬ್, ಫಿಲ್ಟರ್"
அன்-அபேலி குழு,ಆನ್-ಅಬೆಲಿ ಗುಂಪು
சார்பியல் ஒருங்கிணைப்பு,ಸಾಪೇಕ್ಷತಾ ಒಮ್ಮುಖ
ஆழ்நிலை,ಅತೀಂದ್ರಿಯ
ஊழலற்ற,ಭ್ರಷ್ಟವಲ್ಲದ
சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு,ಭ್ರಷ್ಟವಲ್ಲದ ಮೂಲ ಸುಸಂಬದ್ಧ ಪರಿಹಾರ
அகன்,ಅಘನ್
அடர்த்தியான மொத்த,ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ
புள்ளிகளின் எண்ணற்ற முடிவிலி,ಅಂಕಗಳ ಲೆಕ್ಕವಿಲ್ಲದ ಅನಂತತೆ
கணக்கிட முடியாத தொகுப்பு,ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್
ஒப்பிட முடியாத,ಸರಿಸಾಟಿಯಿಲ್ಲದ
அல்லாத துணைக்குழு,ಉಪವಿಭಾಗವಲ್ಲದ
யூக்ளிடியன் வடிவியல்,ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ
"விகிதாசாரமற்ற, விகிதாசாரமற்ற","ಅಸಮಾನ, ಅಸಮಾನ"
குறுக்கிடாத,ಛೇದಿಸದ
நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்,ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣಗಳು
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
நேரியல் அல்லாத சமன்பாடு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ
நேரியல் அல்லாத நிரலாக்கம்,ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್
நேரியல் அல்லாத பின்னடைவு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ
நேரியல் அல்லாத உறவு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ
எதிர்மறை முழு எண் அல்லாத எதிர்மறை முழு எண்,ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕವಲ್ಲದ ಋಣಾತ್ಮಕ ಪೂರ್ಣಾಂಕವಲ್ಲ
எதிர்மறை அல்லாத மாறி,ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್
அளவுரு அல்லாத சோதனை,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ
நிகழ்தகவு இல்லாத அணுகுமுறை,ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ
தலைகீழ் அணி,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
சமச்சீரற்ற அணி,ಅಸಮಪಾರ್ಶ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
முக்கியமற்ற,ಅತ್ಯಲ್ಪ
பூஜ்ஜியமற்ற தீர்மானிப்பான்,ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ
காலியாக,ಖಾಲಿ
அல்லாத துணைக்குழு,ಉಪವಿಭಾಗವಲ್ಲದ
பூஜ்ஜியமற்ற தீர்மானிப்பான்,ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ
அல்லது நிரப்பு வாயில்கள்,ಅಥವಾ ಪೂರಕ ದ್ವಾರಗಳು
"சாதாரண, இயற்கை, நிலையான, சாதாரண, சாதாரண, சாதாரண, சாதாரண","ಸಾಮಾನ್ಯ, ನೈಸರ್ಗಿಕ, ಪ್ರಮಾಣಿತ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ"
சாதாரண முடுக்கம்,ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ
சாதாரண கோணம்,ಸಾಮಾನ್ಯ ಕೋನ
சாதாரண வளைவு,ಸಾಮಾನ್ಯ ಕರ್ವ್
சாதாரண அடர்த்தி செயல்பாடு,ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
சாதாரண விநியோகம்,ಸಾಮಾನ್ಯ ವಿತರಣೆ
சாதாரண விநியோக செயல்பாடு,ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ
மேட்ரிக்ஸின் இயல்பான வடிவம்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಾಮಾನ್ಯ ರೂಪ
சாதாரண அதிர்வெண்,ಸಾಮಾನ್ಯ ಆವರ್ತನ
இயல்பாக்கப்பட்ட வளைவு,ಸಾಮಾನ್ಯಗೊಳಿಸಿದ ಕರ್ವ್
இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ
இயல்பாக்குபவர்,ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ
சாதாரண அணி,ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
சாதாரண நிகழ்தகவு வளைவு,ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ
சாதாரண நிகழ்தகவு விநியோகம்,ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
"சாதாரண துணைக்குழு, குறிப்பிட்ட துணைக்குழு","ಸಾಮಾನ್ಯ ಉಪಗುಂಪು, ನಿರ್ದಿಷ್ಟ ಉಪಗುಂಪು"
தரப்படுத்தப்பட்ட நேரியல் இடம்,ಪ್ರಮಾಣೀಕೃತ ರೇಖೀಯ ಜಾಗ
திசையன் தரநிலை,ವೆಕ್ಟರ್ ಮಾನದಂಡ
"வாயில் அல்ல, வாயில் அல்ல","ಗೇಟ್ ಅಲ್ಲ, ಗೇಟ್ ಅಲ್ಲ"
இரவுநேர அடர்த்தியான மொத்த,ರಾತ್ರಿಯ ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ
பூஜ்ய கருதுகோள்,ಶೂನ್ಯ ಕಲ್ಪನೆ
பூஜ்ஜிய அணி,ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
வெற்று தொகுப்பு,ಖಾಲಿ ಸೆಟ್
பூஜ்ஜிய திசையன்,ಶೂನ್ಯ ವೆಕ್ಟರ್
எண்,ಸಂಖ್ಯೆ
எண் அச்சு,ಸಂಖ್ಯೆಯ ಅಕ್ಷ
எண் அமைப்பு,ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ
"எண் (எண்), எண் (வி.)","ಸಂಖ್ಯಾವಾಚಕ (ಸಂಖ್ಯೆ), ಸಂಖ್ಯಾತ್ಮಕ (ವಿ.)"
"எண், எண்","ಸಂಖ್ಯೆಗೆ, ಸಂಖ್ಯೆಗೆ"
பகுதி,ಭಾಗ
எண் குணகம்,ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ
எண் கணக்கீடு,ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ
எண் வேறுபாடு,ಸಂಖ್ಯಾತ್ಮಕ ವ್ಯತ್ಯಾಸ
எண் முறை,ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನ
"n-வெக்டார், n-வெக்டார்","ಎನ್-ವೆಕ್ಟರ್, ಎನ್-ವೆಕ್ಟರ್"
n-வெக்டார் இடம்,n-ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
"பொருள், உடல், பொருள்","ವಸ್ತು, ದೇಹ, ವಸ್ತು"
புறநிலை செயல்பாடு,ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
"சாய்ந்த, சாய்ந்த","ಓರೆಯಾದ, ಓರೆಯಾದ"
சாய்ந்த அறிகுறி,ಓರೆಯಾದ ಲಕ್ಷಣ
சாய்ந்த அச்சு,ಓರೆಯಾದ ಅಕ್ಷ
"குறுக்கு வெட்டு, குறுக்கு வெட்டு","ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ"
கவனிப்பு,ವೀಕ್ಷಣೆ
கவனிக்கப்பட்ட அதிர்வெண்,ಆವರ್ತನವನ್ನು ಗಮನಿಸಿದ
மழுங்கிய கோணம்,ಚೂಪಾದ ಕೋನ
எண்கோணம்,ಅಷ್ಟಭುಜಾಕೃತಿ
எண்கோணம்,ಅಷ್ಟಭುಜಾಕೃತಿ
எண்ம அமைப்பு,ಅಷ್ಟಮ ವ್ಯವಸ್ಥೆ
எண்கோணம்,ಆಕ್ಟಾಂಟ್
ஒற்றைப்படை,ಬೆಸ
சமச்சீரற்ற வளைவு,ಅಸಮವಾದ ಕರ್ವ್
ஒற்றைப்படை எண்,ಬೆಸ ಸಂಖ್ಯೆ
ஒற்றைப்படை வரிசைமாற்றம்,ಬೆಸ ಕ್ರಮಪಲ್ಲಟನೆ
ஒற்றைப்படை பல்லுறுப்புக்கோவை,ಬೆಸ ಬಹುಪದೋಕ್ತಿ
"ogive, பைலான்","ಓಗಿವ್, ಪೈಲಾನ್"
தனி சங்கம்,ಏಕಾಂತ ಸಂಘ
ஒரு செயல்பாடு,ಒಂದು-ಒಂದು ಕಾರ್ಯ
ஒற்றை வரைபடம்,ಒಂದೇ ನಕ್ಷೆ
ஒரு வழி வகைப்பாடு,ಏಕಮುಖ ವರ್ಗೀಕರಣ
ஒன்றுடன் ஒன்று வரைபடம்,ಅತಿಕ್ರಮಿಸುವ ನಕ್ಷೆ
"திறந்த, திறந்த (v.)","ತೆರೆದ, ತೆರೆದ (ವಿ.)"
திறந்த கோளம்,ತೆರೆದ ಗೋಳ
திறந்த இடைவெளி,ತೆರೆದ ಮಧ್ಯಂತರ
திறந்த அரைக்கோடு,ತೆರೆದ ಸೆಮಿಲೈನ್
திறந்த தொகுப்பு,ತೆರೆದ ಸೆಟ್
செயல்படும்,ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿದೆ
செயல்பாட்டு அறிவியல்,ಕಾರ್ಯಾಚರಣೆ ವಿಜ್ಞಾನ
செயல்பாட்டு அறிவியல்,ಕಾರ್ಯಾಚರಣೆ ವಿಜ್ಞಾನ
"இயக்குபவர், இயக்குபவர், இயக்குபவர்","ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ"
எதிர் கோணம்,ವಿರುದ್ಧ ಕೋನ
எதிர் நிகழ்வு,ವಿರುದ್ಧ ಘಟನೆ
உகந்த அடிப்படை நிலையான தீர்வு,ಸೂಕ್ತ ಮೂಲ ಸ್ಥಿರ ಪರಿಹಾರ
உகந்த நிலை,ಅತ್ಯುತ್ತಮ ಸ್ಥಿತಿ
உகந்த வெளியீட்டு அளவு,ಅತ್ಯುತ್ತಮ ಔಟ್ಪುಟ್ ಗಾತ್ರ
உகந்த மதிப்பு,ಅತ್ಯುತ್ತಮ ಮೌಲ್ಯ
"உகந்த, உகந்த","ಅತ್ಯುತ್ತಮ, ಅತ್ಯುತ್ತಮ"
வர்க்கம்,ವರ್ಗ
"ஒழுங்கு, ஒழுங்கு, சக்தி, ரேடிக்ஸ், குழு எண்","ಆದೇಶ, ಆದೇಶ, ಶಕ್ತಿ, ರಾಡಿಕ್ಸ್, ಗುಂಪು ಸಂಖ್ಯೆ"
ஆர்டர் செய்யப்பட்ட ஜோடி,ಆದೇಶದ ಜೋಡಿ
"வரிசைப்படுத்தப்பட்ட தொகுப்பு, வரிசைப்படுத்தப்பட்ட தொகுப்பு","ವಿಂಗಡಿಸಲಾದ ಸೆಟ್, ವಿಂಗಡಿಸಲಾದ ಸೆಟ್"
"வரிசைப்படுத்துதல், வரிசைப்படுத்துதல்","ವಿಂಗಡಿಸುವುದು, ವಿಂಗಡಿಸುವುದು"
"தீர்மானிப்பவரின் வரிசை, தீர்மானிப்பவரின் வரிசை","ಡಿಟರ್ಮಿನೆಂಟ್ಸ್ ಆರ್ಡರ್, ಡಿಟರ್ಮಿನೆಂಟ್ಸ್ ಆರ್ಡರ್"
குழு தரம்,ಗುಂಪು ದರ್ಜೆ
அணி வரிசை,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕ್ರಮ
உறுப்புகளின் குழு,ಅಂಶಗಳ ಗುಂಪು
வேறுபட்ட சமன்பாட்டின் வரிசை,ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಕ್ರಮ
செயல்பாட்டு வரிசை,ಕಾರ್ಯಾಚರಣೆಯ ಅನುಕ್ರಮ
பூஜ்ஜிய வரிசை,ಶೂನ್ಯ ಆದೇಶ
வரிசை எண்கள்,ಆರ್ಡಿನಲ್ ಸಂಖ್ಯೆಗಳು
எளிய வேறுபாடு சமன்பாடு,ಸರಳ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
தரம்,ಗ್ರೇಡ್
