Odiya,English
"1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |",licence agrement
ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି),light emitter diode (LED)
ହାଲୁକା ବନ୍ଧୁକ |,light gun
ହାଲୁକା କଲମ |,light pen
ର line ଖ୍ୟ ଆଡାପ୍ଟର |,line adapter
ରେଖା ସମ୍ପାଦନା |,line editing
"1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |",line printer
"1. ଲାଇନ୍, 2. ଲାଇନ୍",Linear
ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM),lines per minute (LPM)
"1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ",Link
ଶୃଙ୍ଖଳିତ ତାଲିକା |,linked list
ଲିନକ୍ସ,LINUX
"1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)",liquid crystal display (LCD)
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |,list processing
"1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |",Literal
"1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |",Live
ଜୀବନ୍ତ ଗଣ୍ଠି |,live node
"1. ଲୋଡ୍, 2. ଲୋଡ୍",Load
"1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |",load module
"1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍",Local
ସ୍ଥାନୀୟ ପ୍ରବେଶ,local access
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN),local area network (Lan)
ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |,local definition
"1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |",local exchange
ସ୍ଥାନୀୟ ସ୍ମୃତି,local memory
ସ୍ଥାନୀୟ ମୋଡ୍ |,local mode
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,local variable
"ଲୁପ୍, ଲକ୍ |",Lock
ଲୁପ୍ ଫାଇଲ୍ |,locked file
ଅଧିବେଶନ ଆରମ୍ଭ,log in=log on
ଅବଧି ଶେଷ,log off-log out
ଲେଖକ,Logging
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,logic analyser
ଲଜିକ୍ ବୋମା |,logic bomb
ଲଜିକ୍ କାର୍ଡ |,logic card
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ),logic chart (flow chart)
ଲଜିକ୍ ସର୍କିଟ୍ |,logic circuit
ତାର୍କିକ ଡିଜାଇନ୍ |,logic design
ତାର୍କିକ ଚିତ୍ର,logic diagram
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,logic flow chart
ତାର୍କିକ କାର୍ଯ୍ୟ,logic function
ତାର୍କିକ ଫାଟକ,logic gate
"1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |",logic programming
ତର୍କ ବିସ୍ଥାପନ |,logic shift
ତର୍କ ସ୍ଥିତି |,logic state
ଲଜିକ୍ ସୁଇଚ୍ |,logic switch
ତର୍କ ଏକକ |,logic unit
ଯୁକ୍ତିଯୁକ୍ତ,Logical
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,logical connection
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,logical data structure
ତାର୍କିକ ଚିତ୍ର,logical diagram
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,logical expression
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,logical flow chart (flow chart)
ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି),logical IF
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,logical operation
ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |,logical operator
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,logical relation
ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |,logical scheme
"1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |",logical symbol
ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |,logical type
ତାର୍କିକ ମୂଲ୍ୟ,logical value
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,logical variable
ପୂର୍ବାବଲୋକନ,look ahead carry
ପୂର୍ବାବଲୋକନ ସେଟ୍ |,look ahead set
ପର୍ଯ୍ୟବେକ୍ଷଣ,Look-up
"1.loop, 2.loop",Loop
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,loop control
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,loop initialization
ଲୁପ୍ ଭେରିଏସନ |,loop modification
"1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |",loop network
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,loop start
ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |,loop termination
କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |,loop-back test
ଖାଲି ଯୋଡି |,loosely coupled
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,lossless compression
ହାସ୍ ସଙ୍କୋଚନ |,lossy compression
କମ୍ ବାଇଟ୍ |,low byte
ନିମ୍ନ ସ୍ତରର ଭାଷା |,low level language
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,low pass filter
"1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |",lower bound
"1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)",mac protocol (medium access control)
"1. ମେସିନ୍, 2. ମେସିନ୍ |",Machine
ଯନ୍ତ୍ର ଠିକଣା,machine address
"1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |",machine code
ମେସିନ୍ ଚକ,machine cycle
ଯାନ୍ତ୍ରିକ ଭାଷା |,machine dependent language
ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |,machine dependent software
ଉପକରଣ ତ୍ରୁଟି,machine error
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,machine idle time
ମେସିନ୍ ଭାଷା,machine independent language
ମାନୁଆଲ୍ |,machine instruction
ଯନ୍ତ୍ରର ଅର୍ଥ,machine intelligence
"1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |",machine language
ଯନ୍ତ୍ର ଶିକ୍ଷା,machine learning
ମେସିନ୍ ଅପରେସନ୍,machine operation
ମେସିନ୍ ଭାଷା,machine oriented language
ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା,machine run
ମେସିନ୍ ଅନୁକରଣ,machine simulation
ମେସିନ୍ ଅପହରଣ ସମୟ |,machine spoiled time
ମେସିନ୍ ଅନୁବାଦ,machine translation
ମେସିନ୍ ଶବ୍ଦ |,machine word
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,macro (=macro instruction)
ମାକ୍ରୋ ସ୍କେଲ୍ |,macro argument
ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |,macro assembly program
ମୋଟ କଲ୍,macro call
"1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |",macro code
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,macro command
ମାକ୍ରୋ ଘୋଷଣା,macro declaration
ମାକ୍ରୋ ସଂଜ୍ଞା,macro definition
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,macro flow chart
ମାକ୍ରୋ ଜେନେରେଟର,macro generator
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,macro instruction
ମୋଟ ଭାଷା,macro language
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,macro library
ମାକ୍ରୋ ପାରାମିଟର |,macro parameter
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,macro processing
"1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |",macro processor
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,macro programming
ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |,macro prototype
"1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |",Macro-coding
ମେଗାବାଇଟ୍ (MB),magabyte (MB)
ଯାଦୁ ପ୍ରତୀକ |,magic character
ଯାଦୁ ସଂଖ୍ୟା,magic number
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,magnetic bubble memory
ଚୁମ୍ବକୀୟ କାର୍ଡ |,magnetic card
"1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |",magnetic cell
ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |,magnetic character
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,magnetic core storage
"1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |",magnetic disk
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,magnetic disk address
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,magnetic disk memory
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,magnetic drum
"1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |",magnetic encoding
ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |,magnetic head
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,magnetic ink
ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR),magnetic ink character recognition (MICR)
ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |,magnetic media
ଚୁମ୍ବକୀୟ ପଠନ |,magnetic reading
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,magnetic recording
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,magnetic storage
ଚୁମ୍ବକୀୟ ରେଖା,magnetic strip
ଚୁମ୍ବକୀୟ ଟେପ୍ |,magnetic tape
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,magnetic tape cartridge
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,magnetic tape drive
ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |,magnetic tape header
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,magnetic tape librarian
ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |,magnetic tape transport
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,magnetic tape unit
"1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |",magnetic thin film
ଚୁମ୍ବକୀୟ ପଥ,magnetic track
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |,magneto optic storage
"1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |",magnetographic printer
ଚୁମ୍ବକୀୟ ବିକୃତି |,Magnetostriction
ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |,magnetostrictive tablet
"1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |",mail box
ମେଲ୍ ମିଶ୍ରଣ |,mail merge
"1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |",main control unit
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,main frame
"1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |",main frame system
"1. ମେମୋରୀ, 2. ମେମୋରୀ",main memory
"1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |",main program
ମୁଖ୍ୟ ଭଣ୍ଡାର |,main storage
"1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |",main switch
"1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା",Maintenance
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,maintenance panel
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,maintenance time
ବଡ ବୃତ୍ତ |,major cycle
କି ଉପକରଣ,major device
ମୁଖ୍ୟ ଚାବି |,major key
ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |,major state
ମୁଖ୍ୟ ଗଠନ,major structure
ମୁଖ୍ୟ କାର୍ଯ୍ୟ,major task
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,majority element
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,majority gate
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,majority operation
ପରିଶୋଧ ଅବଧି,makeup time
ଭୁଲ୍ ରୁଟିନ୍ |,malfunction routine
ପରିଚାଳନା ବିକାଶ,management development
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),management information system (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,management science
ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |,Manchester coding
ଗୁଣନ,Manifolding
ଆନୁମାନିକ ଭେରିଏବଲ୍ |,manipulated variable
ଅହଂକାରୀ ସୂଚକାଙ୍କ |,manipulating indexing
ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |,man-machine simulation
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,manual address switch
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,manual analysis
ମାନୁଆଲ୍ କଲ୍ |,manual answering
ମାନୁଆଲ ପ୍ରବେଶ,manual entry
"1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |",manual exchange
"1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |",manual input
ମାନୁଆଲ୍ ଅପରେସନ୍ |,manual operation
ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |,many to many relationship
ମଲ୍ଟି-ଡିକୋଡର୍ |,many to one decoder
ମାନଚିତ୍ର ପଦ୍ଧତି,map method
ମ୍ୟାପିଂ,Mapping
ମାର୍ଜିନ୍,Margin
ମାର୍ଜିନାଲ ତ୍ରୁଟି |,margin error
ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |,marginal check
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,marginal test
ପ୍ରତୀକ ଚିହ୍ନଟ,mark detection
ସାଇନ୍ ପ reading ିବା |,mark reading
ପ୍ରତୀକ ସ୍କାନିଂ |,mark scanning
ଚିହ୍ନ ଚିହ୍ନ,mark sense
ମାର୍କର,Marker
ମାର୍କିଂ,Marking
ମାର୍କର ତରଙ୍ଗ |,marking wave
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,markov chain
ମାର୍କୋଭ ଉତ୍ସ |,markov source
ମାର୍କଅପ୍ ଭାଷା |,mark-up language
maser,Maser
maser,Maser
"1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍",Mask
"1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |",mask bit
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,mask programmable device
କଭର୍ ରେଜିଷ୍ଟର |,mask register
"1. କଭର୍ ROM, 2. କଭର୍ ROM |",masked ROM
ଆବରଣ |,Masking
ବୃହତ ତଥ୍ୟ,mass data
"1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |",mass memory
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,massively parallel
ମୁଖିଆ,Master
ମାଷ୍ଟର କାର୍ଡ |,master card
"1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |",master clock
ମୁଖ୍ୟ କୋନସୋଲ,master consol
ମୂଖ୍ୟ ତଥ୍ୟ |,master data
ମୂଖ୍ୟ ଚିତ୍ର,master diagram
ମାଷ୍ଟର ଫାଇଲ୍ |,master file
ମୁଖ୍ୟ ଗୋଷ୍ଠୀ,master group
ମାଷ୍ଟର କି,master key
ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |,master library tape
ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |,master processor
ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |,master program
ମୁଖ୍ୟ କେନ୍ଦ୍ର,master station
"1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |",master tape
"1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |",master terminal
ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |,master/slave device
ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |,master/slave system
"1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |",Match
ମ୍ୟାଚ୍,Matching
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,mathematical programming
ଗାଣିତିକ ଅନୁକରଣ,mathematical simulation
"1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ",Matrix
"1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |",matrix printer
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,matrix switch
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,matrix table
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,maxi computer
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,Maxicomputer
ଶିଖର ଉପାଦାନ |,maximal element
ଯୋଗପ୍ୟାଡ୍,maxterm (standard sum term)
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,maxwell daemon
"1. ମ୍ୟାନ୍, 2. ମ୍ୟାନ୍",Mean
ଅର୍ଥ ପୁନରୁଦ୍ଧାର ସମୟ |,mean repair time
ବିଫଳତାର ଅର୍ଥ ହେଉଛି ସମୟ |,mean time between failure (MTBF)
ବିଫଳତା ମଧ୍ୟମ ସମୟ (m t b f),mean time between failure (MTBF)
ବିଫଳତାର ସମୟ |,mean time to failure
ମରାମତି ଅର୍ଥ ସମୟ |,mean time to repair
ସଂଶୋଧନ ଅର୍ଥ ସମୟ (MTTR),mean time to repair (MTTR)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),medium scale integration (MSI)
ମଧ୍ୟମ ଏକୀକରଣ (MSI),medium scale integration (MSI)
ଅର୍ଥ ସଂରକ୍ଷଣ ଉପକରଣ |,medium term storage device
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗା ବିଟ୍ (Mbps),megabit per second (MB Ps)
ଉପାଦାନ ବସ୍ତୁ,member object
ଉପାଦାନ ରେକର୍ଡ |,member record
"1. ସ୍ମୃତି, 2. ସ୍ମୃତି",Memory
"1. ମେମୋରୀ ଆରେ, 2. ମେମୋରୀ ଆରେ |",memory array
"1. ମେମୋରୀ ପାଣ୍ଠି, 2. ମେମୋରୀ ବ୍ୟାଙ୍କ |",memory bank
"1. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |",memory buffer register
"1. ସ୍ମୃତି ବସ୍, ୨ ମେମୋରୀ ବସ୍",memory bus
ମେମୋରୀ କାର୍ଡ,memory card
ମେମୋରୀ ସେଲ୍,memory cell
ସ୍ମୃତି ଶକ୍ତି ହ୍ରାସ,memory compaction
"1. ମେମୋରୀ କୋର୍, 2. ମେମୋରୀ କୋର୍ |",memory core
ସ୍ମୃତି ଚକ୍ର,memory cycle
"1. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |",memory data register
"1. ସ୍ମୃତି ଡମ୍ପ, 2. ସ୍ମୃତି ଡମ୍ପ |",memory dump
"1. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ, 2. ମେମୋରୀ ଏକ୍ସଚେଞ୍ଜ |",memory exchange
"1. ମେମୋରୀ ହାଇରାର୍କି, 2. ମେମୋରୀ ହାଇରାର୍କି |",memory hierarchy
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ,memory instruction
"1. ସ୍ମୃତି ପରିଚାଳନା, 2. ସ୍ମୃତି ପରିଚାଳନା",memory management
"1. ସ୍ମୃତି ମାନଚିତ୍ର, 2. ସ୍ମୃତି ମାନଚିତ୍ର",memory map
"1. ମେମୋରୀ ମ୍ୟାପ୍ ହୋଇଥିବା ଆଉଟପୁଟ୍, 2. ଇନପୁଟ୍, 3. ମେମୋରୀ ମ୍ୟାପ୍ I / O |",memory mapped I/O
"1. ସ୍ମୃତି ମଡେଲ୍, 2. ସ୍ମୃତି ମଡେଲ୍, 3. ସ୍ମୃତି ମଡେଲ୍ |",memory model
"1. ମେମୋରୀ ମଡ୍ୟୁଲ୍, 2. ମେମୋରୀ ମଡ୍ୟୁଲ୍ |",memory module
"1. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |",memory pointer register
ସ୍ମୃତି ଶକ୍ତି,memory power
ସ୍ମୃତି ସୁରକ୍ଷା,memory protection
"1. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ, 2. ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ |",memory reference instruction
"1. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ମେମୋରୀ ପ୍ରୋଗ୍ରାମ୍ |",memory resident program
"1. ସ୍ମୃତି ୟୁନିଟ୍, 2. ସ୍ମୃତି ୟୁନିଟ୍ |",memory unit
ମେନୁ,Menu
ମେନୁ ବାର୍ |,menu bar
ମେନୁ ଚାଳିତ |,menu drive
ମେନୁ ଚୟନ,menu selection
ମୁଖ୍ୟ ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |,menu-driven program
"1. ଅନ୍ତର୍ନିହିତ, 2. ମିଶ୍ରିତ |",Merge
ମିଶ୍ରଣ ବିନିମୟ ସର୍ଟିଂ,merge exchange sort
"1. ମିଶ୍ରଣ ସର୍ଟ କରିବା, 2 କାଟାଲଗ୍ ଚୟନ |",merge sort
"1. ମିଶ୍ରଣ, 2. ମିଶ୍ରଣ",Merging
ଲାଟାଇସ୍ ନେଟୱାର୍କ |,mesh network
ମେସେଜିଂ,Messagaing
ବାର୍ତ୍ତା |,Message
ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,message authentication
ବାର୍ତ୍ତା କକ୍ଷ,message box
ବାର୍ତ୍ତା ସର୍କିଟ |,message circuit
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,message format
ବାର୍ତ୍ତା ହେଡର୍ |,message header
ବାର୍ତ୍ତା ମୋଡ୍,message mode
ମେସେଜିଂ,message passing
"1. ମେସେଜ୍ ସର୍ଟିଂ, 2. ମେସେଜ୍ ସର୍ଟିଂ |",message polling
ବାର୍ତ୍ତା ରେଖା |,message queue
ମେସେଜ୍ ସୁଇଚ୍ |,message switch
ବାର୍ତ୍ତା ପାଠ,message text
ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |,message transfer agent
ସୁପର ଆସେମ୍ବଲର୍ |,meta assembler
ମେଟାକ୍ଲାସ୍ |,meta class
"1. ଅଧିକ ସଂକଳନ, 2. ଅଧିକ ବ୍ୟାଖ୍ୟା",meta compilation
"1. ଅଧିକ ଅନୁବାଦକ, 2. ଅଧିକ ସଙ୍କଳନକାରୀ |",meta compiler
ଉପଭାଷା,meta language
"1. ମେଟା ନେଟୱାର୍କ, 2. ମେଟା ନେଟୱାର୍କ |",meta network
ଏକଛତ୍ରବାଦୀ ଶାସନ,meta system
ପ୍ରକ୍ରିୟା,Method
ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN),metropolitan area network (MAN)
ମାଇକ୍ରୋ |,Micro
"1. ମାଇକ୍ରୋ କୋଡ୍, 2. ମାଇକ୍ରୋକ୍ଡ୍ |",micro code
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,micro computer
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,micro controller
ମାଇକ୍ରୋ ଚକ୍ର |,micro cycle
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ମେକାନିଜିମ୍ (MEMS),micro electronic mechanical system (MEMS)
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,micro electronics
ମାଇକ୍ରୋ ମିନିଟ୍ରାଇଜେସନ୍ |,micro miniauthorization
ମାଇକ୍ରୋ କ୍ରମ |,micro order
"1. ମାଇକ୍ରୋ, 2. ମେନ୍ଫ୍ରେମ୍ ଲିଙ୍କ୍ |",micro/mainframe link
ମାଇକ୍ରୋ ଚିପ୍ |,Microchip
ମାଇକ୍ରୋ କୋବୋଲ୍ |,Microcobol
ମାଇକ୍ରୋ କୋଡ୍,Microcode
"1. ମାଇକ୍ରୋଫାଇଲ୍, 2. ମାଇକ୍ରୋଫିସ୍, 3. ମାଇକ୍ରୋଫାଇଲ୍ |",Microfiche
