Malayalam,Tamil
ജംഗ്ഷൻ ഡിറ്റക്ടർ,சந்திப்பு கண்டறிதல்
"ജംഗ്ഷൻ ലേസർ, ജംഗ്ഷൻ ലേസർ","சந்தி லேசர், சந்தி லேசர்"
സംഗമസ്ഥാനം,சங்கமிக்கும் இடம்
ഉടമ്പടി ധ്രുവം,ஒப்பந்த துருவம்
ഉടമ്പടി കൈമാറ്റം,ஒப்பந்த பரிமாற்றம்
ജംഗ്ഷൻ-ടെട്രോഡ് ട്രാൻസിസ്റ്റർ,சந்திப்பு-டெட்ரோட் டிரான்சிஸ்டர்
ജംഗ്ഷൻ-ട്രയോഡ് ട്രാൻസിസ്റ്റർ,சந்திப்பு-டிரையோட் டிரான்சிஸ்டர்
"സന്ധികർ, ജങ്കർ","சந்திகர், சந்திப்பு"
ശരിയായ അക്ഷരം,சரியான எழுத்து
സ്വാഭാവിക ട്യൂണിംഗ്,இயற்கை ட்யூனிங்
"സന്നിധി, സാമീപ്യം","சந்நிதி, அருகாமை"
കെ-തെസോറസ്,கே-திசரஸ்
കെ-ബാൻഡ്,கே-பேண்ட்
കെ-റേ ബീം,கே-ரே கற்றை
കെ-ക്യാപ്ചർ,கே-பிடிப்பு
കെ-റിസെപ്റ്റർ,கே-ரிசெப்டர்
കെ-സംയോജനം,கே-இணைப்பு
കെ-ഇലക്ട്രോൺ,k-எலக்ட்ரான்
കെ-ഇലക്ട്രോൺ പിടിച്ചെടുക്കൽ,கே-எலக்ட்ரான் பிடிப்பு
സ്ഥിരമായ (യൂണിറ്റ്),நிலையான (அலகு)
കെ-ഫാക്ടർ സ്പെസിഫിക് ഗാമാ റേഡിയേഷൻ കോഫിഫിഷ്യന്റ്,K-காரணி குறிப்பிட்ட காமா கதிர்வீச்சு குணகம்
കെ-മേസൺ,கே-மேசன்
കെ-ക്ലാസ്,கே-வகுப்பு
കെ-അവധിക്കാലം,கே-விடுமுறை
ക്വാസാർ പ്രഭാവം,குவாசர் விளைவு
"കാലിഡോസ്കോപ്പ്, കാലിഡോസ്കോപ്പ്","கலைடாஸ்கோப், கலைடாஸ்கோப்"
കാലിട്രോൺ ഓസിലേറ്റർ,காலிட்ரான் ஆஸிலேட்டர்
കലുസ സിദ്ധാന്തം,கலுசா கோட்பாடு
കാൽവിൻ കേ,கால்வின் கே
കാനോൻ,நியதி
"കപ്പ മേസൺസ്, കെ-മേസൺസ്","கப்பா மேசன்ஸ், கே-மேசன்ஸ்"
കാർമാൻ ആശയക്കുഴപ്പത്തിലായ പാത,கார்மன் குழப்பமான பாதை
carnafe മാപ്പ്,கார்னாஃப் வரைபடம்
കെറ്റോറിന്റെ അനഗ്രാം പെൻഡുലം,கெட்டோரின் அனகிராம் ஊசல்
വാതക താപ ചാലകത,வாயு வெப்ப கடத்துத்திறன்
കാഥോഡ്,கத்தோட்
കാറ്റേഷൻ,கேஷன்
പ്രതിഫലന ഒപ്റ്റിക്കൽ സിസ്റ്റം,பிரதிபலிப்பு ஒளியியல் அமைப்பு
കുങ്കുമപ്പൂവ്,குங்குமப்பூ
ജീവിത ചക്രം,வாழ்க்கை சுழற்சி
അതിജീവന വോൾട്ടേജ്,உயிர் மின்னழுத்தம்
കപ്പലോട്ടം,படகோட்டம்
കാലിഡോഫോൺ,கேலிடோபோன்
കെൽനർ ഐപീസ്,கெல்னர் கண் இமை
കെൽവിൻ ഏകദേശ കണക്ക്,கெல்வின் தோராயம்
കെൽവിൻ സന്തുലിതാവസ്ഥ,கெல்வின் சமநிலை
കെൽവിൻ താഴേക്ക്,கெல்வின் கீழே
കെൽവിൻ ഹെൽംഹോൾട്ട്സ് സിദ്ധാന്തം,கெல்வின் ஹெல்ம்ஹோல்ட்ஸ் கோட்பாடு
"കെൽവിൻ താപനില, കെൽവിൻ സ്കെയിൽ","கெல்வின் வெப்பநிலை, கெல்வின் அளவுகோல்"
കെൽവിൻ താപനില,கெல்வின் வெப்பநிலை
കെൽവിൻ പോരാട്ട ഘടകങ്ങൾ,கெல்வின் சண்டை கூறுகள்
കെൽവിൻ സർക്കുലേറ്റിംഗ് സിദ്ധാന്തം,கெல்வின் சுற்றும் தேற்றம்
കെൽവിൻ ഏറ്റവും കുറഞ്ഞ ഊർജ്ജ സിദ്ധാന്തം,கெல்வின் குறைந்த ஆற்றல் தேற்றம்
കെൽവിൻ തെളിവ്,கெல்வின் ஆதாரம்
കെൽവിൻ പാലം,கெல்வின் பாலம்
കെൻഡാൽ പ്രഭാവം,கெண்டல் விளைவு
കാനോട്രോൺ,canotron
കർമ്മം,கர்மா
കെർമൻ സ്ഥിരാങ്കം,கெர்மன் மாறிலி
കേർണലുകൾ,கர்னல்கள்
കെർ സെൽ,ker செல்
കെർ ഘടകം,கெர் கூறு
കെറിന്റെ സ്ഥിരം,கெர் நிலையானது
കെറിന്റെ ഫോട്ടോഇലക്ട്രിക് പ്രഭാവം,கெர்ரின் ஒளிமின்னழுத்த விளைவு
കെർ മാഗ്നെറ്റോ-ഒപ്റ്റിക്കൽ പ്രഭാവം,கெர்ர் காந்த-ஒளியியல் விளைவு
ക്യു-മാഗ്നെറ്റോമീറ്റർ,Q-காந்தமானி
"താക്കോൽ, തിരശ്ശീല, താക്കോൽ","திறவுகோல், திரை, திறவுகோல்"
"കീ ബോർഡ്, കർട്ടൻ ബാർ","சாவி பலகை, திரைப் பட்டை"
കീബോർഡ് ഉപകരണം,விசைப்பலகை கருவி
കീ ബോർഡ് പെർഫൊറേറ്റർ,கீ போர்டு துளைப்பான்
കീ മുട്ടി,முக்கிய தட்டு
"കോഡ് മോഡുലേഷൻ, കീ മോഡുലേഷൻ","குறியீடு பண்பேற்றம், முக்கிய பண்பேற்றம்"
തുറക്കുന്ന സ്വരാക്ഷരം,தொடக்க உயிர்
കീയിംഗ് ഓഫ്,கீயிங் ஆஃப்
കീയിംഗ്,முக்கிய
കീ പൾസ്,முக்கிய துடிப்பு
കീ പഞ്ചിംഗ്,முக்கிய குத்துதல்
കോഡ് ഡിസ്പാച്ച്,குறியீடு அனுப்புதல்
ഉത്ഭവസ്ഥാനം,தோற்றப் புள்ளி
പ്രധാന പദം,முக்கிய சொல்
പ്രസക്തമായ കീവേഡുകൾ സൂചകം,தொடர்புடைய முக்கிய வார்த்தைகள் காட்டி
കീഡ് ബോണ്ട് സർക്യൂട്ട്,விசைப்பட்ட பிணைப்பு சுற்று
കീ ബൈൻഡിംഗ്,முக்கிய பிணைப்பு
താക്കോൽ,முக்கிய
കീ അഡാപ്റ്റർ,முக்கிய அடாப்டர்
കീയിംഗ്,கீயிங்
കീ മുട്ടി,முக்கிய தட்டு
കീയിംഗ് ആവൃത്തി,கீயிங் அதிர்வெண்
ഓൺ-ഓഫ് മോഡുലേഷൻ,ஆன்-ஆஃப் மாடுலேஷன்
കീയിംഗ് പൾസ്,கீயிங் துடிப்பு
കീയിംഗ് വേവ്,விசை அலை
താക്കോലില്ലാത്ത കളി,சாவி இல்லாமல் விளையாடுவது
കീ ലോക്ക് സ്വിച്ച്,முக்கிய பூட்டு சுவிட்ச்
"കീസ്റ്റോൺ വക്രീകരണം, ട്രപീസിയം രൂപഭേദം","கீஸ்டோன் சிதைவு, ட்ரேபீசியம் சிதைவு"
താക്കോൽ ഉളി,முக்கிய கிரிஸான்தமம்
പ്രൊജക്ഷൻ,கணிப்பு
പ്രതിരോധം,எதிர்ப்பு
കേബിൾ ചരട്,கேபிள் தண்டு
കിക്ക് സാർട്ടർ,கிக் சார்ட்டர்
എതിർ കറന്റ്,எதிர் மின்னோட்டம்
"വൃക്ക സംയുക്തം, വൃക്കസംബന്ധമായ ജംഗ്ഷൻ","சிறுநீரக கூட்டு, சிறுநீரக சந்திப்பு"
കിലോ ആമ്പിയർ,கிலோ ஆம்பியர்
കിലോ ബാർ,கிலோ பார்
കിലോ ഹെർട്സ്,கிலோ ஹெர்ட்ஸ்
കിലോ കലോറി,கிலோகலோரி
കിലോക്യൂറി,கிலோகுரி
കിലോസൈക്കിൾ,கிலோசைக்கிள்
കിലോഗ്രാം,கிலோகிராம்
കിലോ കലോറി,கிலோகிராம் கலோரிகள்
കിലോഗ്രാം തുല്യമാണ്,கிலோகிராம் சமமானது
കിലോഗ്രാം ശക്തി,கிலோகிராம் படை
കിലോഗ്രാം ഭാരം,கிலோ எடை
കിലോജൂൾ,கிலோஜூல்
കിലോമീറ്റർ,கிலோமீட்டர்
കിലോപാർസെക്ക്,கிலோபார்செக்
കിലോടൺ,கிலோடன்
കിലോടൺ ബോംബ്,கிலோடன் குண்டு
കിലോവർ,கிலோவர்
കിലോവോൾട്ട്,கிலோவோல்ட்
കിലോവോൾട്ട്-ആമ്പിയർ,கிலோவோல்ட்-ஆம்பியர்
കിലോവാട്ട്,கிலோவாட்
കിലോവാട്ട് മണിക്കൂർ,கிலோவாட் மணிநேரம்
ചലനാത്മക വിസ്കോസിറ്റി കോഫിഫിഷ്യന്റ്,இயக்கவியல் பாகுத்தன்மை குணகம்
നെറ്റ് ലിക്വിഡിറ്റി,நிகர பணப்புழக்கம்
ചലനാത്മക പരാമീറ്റർ,இயக்கவியல் அளவுரு
നെറ്റ് ഡൈനാമിക് ബന്ധം,நிகர மாறும் உறவு
ചലനാത്മകമായ റിട്ടാർഡേഷൻ,இயக்கவியல் பின்னடைவு
ചലനാത്മക ഐസോമോർഫിസം,இயக்கவியல் ஐசோமார்பிசம்
ചലനാത്മക വിസ്കോസിറ്റി,இயங்கு பாகுநிலை
ചലനാത്മക ത്വരണം,இயக்க முடுக்கம்
ചലനാത്മക നിയന്ത്രണം,இயக்கவியல் கட்டுப்பாடு
ചലനാത്മക തുക,இயக்கவியல் தொகை
ചലനാത്മക ആപേക്ഷികത,இயக்கவியல் சார்பியல்
ചലനാത്മക വേഗത,இயக்க வேகம்
തികച്ചും ചലനാത്മകം,முற்றிலும் மாறும்
ചലനാത്മക പ്രവേഗ ഫീൽഡ്,இயக்க வேக புலம்
"ശുദ്ധമായ ചലനാത്മകത, ചലനാത്മകത","தூய இயக்கவியல், இயக்கவியல்"
അസ്വസ്ഥത ചലനാത്മകത,இடையூறு இயக்கவியல்
സിനിമാട്ടോഗ്രാഫർ,ஒளிப்பதிவாளர்
കിനസ്കോപ്പ്,கினெஸ்கோப்
കിനസ്കോപ്പ് റെക്കോർഡിംഗ്,கினெஸ்கோப் பதிவு
"ചലനാത്മകം, ചലനാത്മകം","மாறும், மாறும்"
ചലനാത്മക ഗുണകം,மாறும் குணகம்
ചലനാത്മക ശ്രേണി,மாறும் வரம்பு
ഗതികോർജ്ജം,இயக்க ஆற்றல்
ഗതികോർജ്ജ സ്ഥിരാങ്കം,இயக்க ஆற்றல் மாறிலி
ഗതികോർജ്ജ പരിഷ്ക്കരണം,இயக்க ஆற்றல் மாற்றம்
ഗതികോർജ്ജ മൊമെന്റം ഫീൽഡ്,இயக்க ஆற்றல் உந்த புலம்
"ചലനാത്മക സന്തുലിതാവസ്ഥ, ചലനാത്മക സന്തുലിതാവസ്ഥ","டைனமிக் சமநிலை, மாறும் சமநிலை"
ഡൈനാമിക് മൾട്ടിപ്ലയർ,மாறும் பெருக்கி
ചലനാത്മക നാഭി,மாறும் தொப்புள்
ചലനാത്മക ഘർഷണം,இயக்க உராய்வு
തന്മാത്രാ വിശദീകരണം,மூலக்கூறு விளக்கம்
ചലനാത്മക ആക്കം,மாறும் வேகம்
ചലനാത്മക സാധ്യത,மாறும் திறன்
ചലനാത്മക സമ്മർദ്ദം,மாறும் அழுத்தம்
ചലനാത്മക പ്രതികരണം,மாறும் பதில்
കൈനറ്റിക് റീബൗണ്ട് എനർജി,இயக்கவியல் மீளுருவாக்கம் ஆற்றல்
ചലനാത്മക സമ്മർദ്ദം,மாறும் அழுத்தம்
ചലനാത്മക ചൂടാക്കൽ,மாறும் வெப்பமாக்கல்
തന്മാത്രാ സിദ്ധാന്തം,மூலக்கூறு கோட்பாடு
ദ്രവ്യത്തിന്റെ ചലനാത്മക സിദ്ധാന്തം,பொருளின் இயக்கவியல் கோட்பாடு
ചലനാത്മകമായി,மாறும்
ചലനാത്മകമായി തുല്യമാണ്,மாறும் சமமான
"ചലനാത്മകത, ചലനാത്മകത","இயக்கவியல், இயக்கவியல்"
"തകർക്കുക, ചൂഷണം ചെയ്യുക","உடை, பிழி"
സ്വീസ് ബാൻഡ്,சுருக்கு பட்டை
കബ്സ് ഖല്ല്,குட்டிகள் கால்
കിപ് റിലേ,கிப் ரிலே
കിർഖോഫ് ഫോർമുല,கிர்காஃப் சூத்திரம்
കിർഖോഫ്-പ്ലാങ്ക് ഭരണം,கிர்காஃப்-பிளாங்க் விதி
കിർഖോഫ് സമവാക്യം,கிர்காஃப் சமன்பாடு
കിർഖോഫിന്റെ ആദ്യ നിയമം,கிர்காஃப்பின் முதல் விதி
കിർഖോഫിന്റെ രണ്ടാമത്തെ നിയമം,கிர்காஃப் இரண்டாவது விதி
കിർക്കെൻഡാൽ പ്രഭാവം,கிர்கெண்டால் விளைவு
കിലോഹോം,கிலோஹோம்
കിവി ആണവ റിയാക്ടർ,கிவி அணு உலை
ലൈൻ വിരോധാഭാസം,வரி முரண்பாடு
ക്ലൈൻ-ഗോർഡൻ സമവാക്യം,க்லைன்-கார்டன் சமன்பாடு
ക്ലൈസ്ട്രോൺ,கிளிஸ்ட்ரான்
ക്ലൈസ്ട്രോൺ ഓസിലേറ്റർ,கிளைஸ்ட்ரான் ஆஸிலேட்டர்
ക്ലൈസ്ട്രോൺ റിപ്പീറ്റർ,கிளிஸ்ட்ரான் ரிப்பீட்டர்
മൂർച്ചയുള്ള അറ്റം,கூர்மையான விளிம்பு
മൂർച്ചയുള്ള എഡ്ജ് ക്രിസ്റ്റൽ സ്പെക്ട്രോമീറ്റർ,கூர்மையான விளிம்பு படிக நிறமாலை
കത്തി സ്വിച്ച്,கத்தி சுவிட்ச்
പരുക്കൻ പ്രതിഫലനം,கடினமான பிரதிபலிப்பு
നോബും ഹോസ് വയറിംഗും,நாப் மற்றும் ஹோஸ் வயரிங்
നോബ് നിയന്ത്രിച്ചു,குமிழ் கட்டுப்படுத்தப்பட்டது
തളർന്നു,முடங்கியது
ആറ്റം അടിച്ചു,அடித்தது அணு
കുത്തിവച്ച ഇലക്ട്രോൺ,உட்செலுத்தப்பட்ட எலக்ட்ரான்
ആക്രമണ പ്രക്രിയ,தாக்குதல் செயல்முறை
കുത്തിവച്ച പ്രോട്ടോൺ,உட்செலுத்தப்பட்ட புரோட்டான்
ക്നുഡ്സെൻ കേവല പെഡോമീറ്റർ,Knudsen முழுமையான பெடோமீட்டர்
ക്നുഡ്സെൻ കോസൈനുകളുടെ ഭരണം,நுட்சன் கொசைன்கள் விதி
ക്നുഡ്സെൻ ഒഴുക്ക്,நுட்சென் ஓட்டம்
ക്നുഡ്സെൻ സമവാക്യം,நுட்சன் சமன்பாடு
കോണിംഗ് സ്കെയിൽ,கோனிங் அளவுகோல்
കോഹ്ലർ ചിത്രങ്ങൾ,கோஹ்லர் படங்கள்
കോഹ്ലർ പ്രകാശം,கோஹ்லர் வெளிச்சம்
കൊളുഷ്-നിയമം,கோலருஷ்-சட்டம்
kolarush രീതി,கோலருஷ் முறை
കോൾറൗഷിന്റെ വർഗ്ഗമൂല നിയമം,கோல்ராஷின் வர்க்க மூல சட்டம்
കനേഗ് സ്പെക്ട്രോമീറ്റർ ഫോട്ടോമീറ്റർ,கேனிக் ஸ்பெக்ட்ரோமீட்டர் போட்டோமீட்டர்
കൂമാൻ അറേ,கூமன் வரிசை
കോസ്റ്റർ നനവ്,கோஸ்டர் தணித்தல்
കോവർ,கோவர்
കാനിംഗ് പെന്നി മോഡൽ,பதப்படுத்தல் பைசா மாதிரி
ക്രസ്കൽ അതിർത്തി,குருஸ்கல் எல்லை
തെർമോജനിക്,தெர்மோஜெனிக்
ഹൈപ്പോഥെർമിയ,தாழ்வெப்பநிலை
കുന്ത് പ്രഭാവം,குன்ட் விளைவு
കുണ്ടിന്റെ ഭരണം,குண்டின் ஆட்சி
കുന്ത് ട്യൂബ്,குன்ட் குழாய்
കുന്ത് സ്ഥിരം,குன்ட் மாறிலி
ക്യൂറി ഡയഗ്രം,கியூரி வரைபடம்
ലീനിയർ മോഡുലേറ്റർ,நேரியல் மாடுலேட்டர்
എൽ മേസൺ,எல் மேசன்
എൽ ഷെൽ,எல் ஷெல்
എൽ-ആന്റിന,எல்-ஆன்டெனா
എൽ-ബാൻഡ്,எல்-பேண்ட்
എൽ-ക്യാപ്ചർ,எல்-பிடிப்பு
എൽ-ഇലക്ട്രോൺ,எல்-எலக்ட்ரான்
എൽ-വിഭാഗം,எல்-வகை
എൽസി അനുരണന രേഖ,LC எதிரொலிக்கும் வரி
ലേബൽ,முத்திரை
"അടയാളപ്പെടുത്തിയ, അടയാളപ്പെടുത്തിയ, ലേബൽ","குறிக்கப்பட்ட, குறிக்கப்பட்ட, பெயரிடப்பட்ட"
അടയാളപ്പെടുത്തിയ ആറ്റം,குறிக்கப்பட்ட அணு
ലേബലിംഗ്,லேபிளிங்
ലേബലിംഗ് രീതി,லேபிளிங் முறை
റിമോട്ട് കൺട്രോൾ ഓസിലേറ്റർ,ரிமோட் கண்ட்ரோல் ஆஸிலேட்டர்
ലബോറട്ടറി,ஆய்வகம்
ലബോറട്ടറി വ്യവസ്ഥകൾ,ஆய்வக நிலைமைகள்
ലബോറട്ടറി കോർഡിനേറ്റ് സിസ്റ്റം,ஆய்வக ஒருங்கிணைப்பு அமைப்பு
പരീക്ഷണാത്മക സ്കാറ്ററിംഗ് ആംഗിൾ,சோதனை சிதறல் கோணம்
"ലേക്കർ, പ്രലക്ഷ്","லேக்கர், பிரலக்ஷ்"
"പ്രലക്ഷ് ഡിസ്ക്, റേഞ്ചിംഗ് ഡിസ്ക്","பிரலக்ஷ் டிஸ்க், ரேங்கிங் டிஸ்க்"
പ്രലക്ഷ് മൂല്,பிரலக்ஷ் மூல்
പ്രലക്ഷ് റെക്കോർഡിംഗ്,பிரலக்ஷ் பதிவு
ഗോവണി,ஏணி
ബാഷ്പീകരണം,ஆவியாக்கி
ചവിട്ടുപടി,ஜாக்கிரதை பொறி
"മൾട്ടിസ്റ്റേജ് വാതിൽ, ഗോവണി","பலகட்ட கதவு, ஏணி"
ലീനിയർ ആക്സിലറേറ്റർ-ഓപ്പറേറ്റഡ് റിയാക്ടർ,நேரியல் முடுக்கி-இயக்க உலை
എതിർ ഘടികാരദിശയിൽ,எதிரெதிர் திசையில்
"എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവം","எதிரெதிர் திசையில், இடது துருவமுனைப்பு"
"തിരികെ, പിന്നിലേക്ക്, പിന്നിലേക്ക്","பின், பின், பின்"
പിറകോട്ടും മുന്നോട്ടും,முன்னும் பின்னுமாக
പിൻഭാഗത്തെ ഗുണകം,பின்புற குணகம்
പിൻഭാഗം പരസ്പരബന്ധം,பின்புற தொடர்பு
തിരിച്ചടി പ്രഭാവം,பின்னடைவு விளைவு
പോസ്റ്റ് അപ്നിയ,பிந்தைய மூச்சுத்திணறல்
പിന്നിലെ കെണി,மீண்டும் பொறி
വൈകി കാലയളവ്,தாமதமான காலம்
പിന്നോക്ക പ്രവാഹം,பின்தங்கிய நீரோடை
പിന്നോട്ട് ലോഡ്,பின்தங்கிய சுமை
പിൻഭാഗത്തെ ആർട്ടിക്യുലാർ ഡിസ്പ്ലേസ്മെന്റ്,பின்புற மூட்டு இடப்பெயர்ச்சி
ലഗ്രാഞ്ച് വ്യത്യാസം,லாக்ரேஞ்ச் மாறுபாடு
ലഗ്രാഞ്ച് ഫംഗ്ഷൻ,லாக்ரேஞ்ச் செயல்பாடு
ലഗ്രാൻജിയൻ കോർഡിനേറ്റുകൾ,லாக்ராஞ்சியன் ஆயத்தொகுப்புகள்
ലഗ്രാഞ്ച് സാന്ദ്രത,லாக்ரேஞ்ச் அடர்த்தி
ലഗ്രാൻജിയൻ പ്രവർത്തനം,லக்ராஞ்சியன் செயல்பாடு
ലഗ്രാൻജിയൻ മാർഗ്ഗനിർദ്ദേശ സംവിധാനം,லாக்ராஞ்சியன் வழிகாட்டுதல் அமைப்பு
കുഞ്ഞാടിന്റെ സൃഷ്ടി,ஆட்டுக்குட்டி உருவாக்கம்
ആട്ടിൻ തരംഗം,ஆட்டுக்குட்டி அலை
ലാംഡ ഹൈപ്പറോൺ,லாம்டா ஹைபரான்
ലാംഡ പോയിന്റ് സങ്കോചം,லாம்டா புள்ளி சுருக்கம்
"ലാംഡ ഷോക്ക് വേവ്, ബിമോഡൽ ഷോക്ക് വേവ്","லாம்டா அதிர்ச்சி அலை, இருமாதிரி அதிர்ச்சி அலை"
"ലാംഡ താപനില, ലാംഡ സംക്രമണം","லாம்டா வெப்பநிலை, லாம்டா மாற்றம்"
ലാംഡോയിഡി റിഡ്ജ്,லாம்டாய்டி ரிட்ஜ்
lambdoid ജംഗ്ഷൻ,லாம்ப்டாய்டு சந்திப்பு
ലാംബെർട്ട്,லாம்பர்ட்
ലാംബെർട്ട് അനലോഗ് കോണിക് പ്രൊജക്ഷൻ,லம்பேர்ட் அனலாக் கூம்புத் திட்டம்
ലാംബർട്ട്-ബിയർ നിയമം,லாம்பர்ட்-பீர் விதி
ലാംബർട്ട് ഭരണം,லம்பேர்ட் விதி
അക്രൽ പ്രദേശം,அக்ரல் பகுதி
"പലക, പലക","பலகை, பலகை"
പ്രശ്‌നരഹിതമായ മാർജിനൽ ലെവൽ,தொந்தரவு இல்லாத விளிம்பு நிலை
"ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ","மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்"
"ലെവൽ വേഗത, അനിയന്ത്രിതമായ വേഗത","நிலை வேகம், கட்டுக்கடங்காத வேகம்"
"പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്","முலாம், குழு, நிலை, அடுக்கு பிணைப்பு"
പൂശിയ ആന്റിന,பூசப்பட்ட ஆண்டெனா
ലേയേർഡ് ബന്ധം,அடுக்கு உறவு
ലേയേർഡ് കോർ,அடுக்கு மைய
ലേയേർഡ് ടെംപ്ലേറ്റ് കാർഡ്,அடுக்கு டெம்ப்ளேட் அட்டை
"വർഗ്ഗീകരണം, വർഗ്ഗീകരണം","அடுக்கு, அடுக்கு"
പ്ലേറ്റിംഗ്,முலாம் பூசுதல்
"വിളക്ക്, കുഞ്ഞാട്","விளக்கு, ஆட்டுக்குட்டி"
വിളക്ക് സ്കെയിൽ ക്രമീകരണം,விளக்கு அளவிலான ஏற்பாடு
വിളക്ക് അറേ,விளக்கு வரிசை
"കാജൽ, ദീപ് കാജൽ","காஜல், தீப் காஜல்"
വിളക്ക് ചരട്,விளக்கு வடம்
ലനെക്,lanek
ലാൻകാസ്റ്റർ ഡാംപർ,லான்காஸ்டர் damper
ടെർമിനൽ ഏരിയ,முனைய பகுதி
ലാൻഡൗ ഡാംപിംഗ്,லேண்டவு தணித்தல்
ലാൻഡൗ ഉച്ചാരണം,லாண்டௌ உச்சரிப்பு
ലാൻഡൗ ലെവൽ,நிலவு நிலை
ലാൻഡ് പൈപ്പറ്റിംഗ് ഘടകം,தரை குழாய் காரணி
ലാൻഡെയുടെ ഇടവേള നിയമം,லாண்டேயின் இடைவெளி விதி
ലാൻഡിംഗ്,தரையிறக்கம்
സഹായം ഉദ്ധരിക്കുക,மேற்கோள் உதவி
ലാൻഡിംഗ് ബീക്കൺ,இறங்கும் கலங்கரை விளக்கம்
ലാൻഡിംഗ് ബീം,இறங்கும் கற்றை
ലാൻഡിംഗ് ചാർട്ട്,இறங்கும் விளக்கப்படம்
ലാൻഡിംഗ് ദൂരം,இறங்கும் தூரம்
ലാൻഡിംഗ് സൈറ്റ്,இறங்கும் தளம்
അവതാരൻ പ്രദീപ്,அவதாரன் பிரதீப்
ഡിഫറൻഷ്യൽ പാഡ്,வேறுபட்ட திண்டு
ലാൻഡ്‌ഡോൾട്ട് ബാൻഡ്,லேண்டால்ட் இசைக்குழு
"ലാൻഡ്‌സ്‌കേപ്പ് ലെൻസ്, സീനറി ലെൻസ്","இயற்கை லென்ஸ், இயற்கைக்காட்சி லென்ஸ்"
നീണ്ട റേഡിയേഷൻ മർദ്ദം,நீண்ட கதிர்வீச்சு அழுத்தம்
ലാങ്മുയർ പ്രഭാവം,லாங்முயர் விளைவு
ലാങ്മുയർ പ്ലാസ്മ ഫ്രീക്വൻസി,லாங்முயர் பிளாஸ்மா அதிர்வெண்
ലാംഗ്മൂർ ഓഡിറ്റർ,லாங்மூர் ஆடிட்டர்
ഭാഷ,மொழி
നാവ്,நாக்கு
രേഖീയ പ്രഭാവം,நேரியல் விளைவு
പനോരമിക് സ്ലൈഡ്,பனோரமிக் ஸ்லைடு
"സൂക്ഷ്മ-ഉരച്ചിലുകൾ, യാഗം, മൂടുപടം, പരുത്തി കമ്പിളി","நுண் சிராய்ப்பு, தியாகம், மூடுதல், பருத்தி கம்பளி"
ഗതാഗതം,போக்குவரத்து
പരസ്പരമുള്ള പാനപാത്രം,பரஸ்பர கோப்பை
പ്രണാമം,ஸஜ்தா
കോളർ കൈറോഫോൺ,அழைப்பாளர் சிரோபோன்
ലാപ്ലേസ് വേഗത,லாப்லேஸ் வேகம்
"മൈക്രോ അബ്രേഷൻ, ലാപ്പനിംഗ്, ലാമിനേഷൻ","மைக்ரோ சிராய்ப்பு, லேபனிங், லேமினேஷன்"
ചുടിദാർ,சுடிதார்
ലാപ്‌റ്റോസോം,லேப்டோசோம்
വലിയ അതിർത്തി,பெரிய எல்லை
മാക്രോസ്കോപ്പിക് ചിതറിക്കൽ,மேக்ரோஸ்கோபிக் சிதறல்
വലിയ സംഖ്യ സിദ്ധാന്തം,பெரிய எண் கருதுகோள்
മാസ് ഫിസിക്സ്,வெகுஜன இயற்பியல்
ഭീമാകാരമായ സ്വത്ത്,மாபெரும் சொத்து
വലിയ വോളിയം കാൽക്കുലേറ്റർ,பெரிய அளவு கால்குலேட்டர்
വലിയ രേണു പരിധി,பெரிய ரேணு வரம்பு
ഏറ്റവും ഉയർന്ന അംഗം,மிக உயர்ந்த உறுப்பினர்
ലാർമോർ ആവൃത്തി,லார்மோர் அதிர்வெண்
ലാർമർ ക്ലാസ്റൂം,லார்மர் வகுப்பறை
ലാർമോർ പ്രീസെഷൻ,larmore precession
ലാർമോർ സിദ്ധാന്തം,லார்மோர் தேற்றம்
വോക്കൽ മൈക്രോഫോൺ,குரல் ஒலிவாங்கி
ലേസർ,லேசர்
ലേസർ ആൾട്ടിമീറ്റർ,லேசர் உயரமானி
ലേസർ ആൾട്ടിമീറ്റർ,லேசர் உயரமானி
ലേസർ രശ്മികൾ,லேசர் கற்றை
ലേസർ ക്യാമറ,லேசர் கேமரா
ലേസർ കണ്ടെത്തലും ട്രാക്കിംഗും (ലാഡർ),லேசர் கண்டறிதல் மற்றும் கண்காணிப்பு (லேடார்)
ലേസർ ഡയോഡ്,லேசர் டையோடு
ലേസർ ആഗർ,லேசர் ஆகர்
ലേസർ ഫ്ലാഷ് ട്യൂബ്,லேசர் ஃபிளாஷ் குழாய்
ലേസർ ഫ്യൂഷൻ,லேசர் இணைவு
ലേസർ ഹെറ്ററോഡൈൻ സ്പെക്ട്രോസ്കോപ്പി,லேசர் ஹீட்டோரோடைன் ஸ்பெக்ட்ரோஸ்கோபி
ലേസർ-ഇൻഡ്യൂസ്ഡ് ഫ്യൂഷൻ,லேசர் தூண்டப்பட்ட இணைவு
ലേസർ ഇൻഫ്രാറെഡ് റഡാർ (ലിഡാർ),லேசர் அகச்சிவப்பு ரேடார் (லிடார்)
ലേസർ ഇടപെടൽ മീറ്റർ,லேசர் குறுக்கீடு மீட்டர்
