English,Bengali
Mobility,গতিশীলতা
Modal dispersion,মডেলের বিচ্যুতি
Mode,মোড
Model,মডেল
Modem,মডেম
Modified frequency modulation encoding),অপরিবর্তিত ফ্রিকোয়েন্সি মডুলেশন কোডিং
Modular design,মডুলার নকশা
Modulated,modulated
Modulation,মড্যুলেশন
Modulation depth,মডুলেশন গভীরতা
Modulation index,মড্যুলেশন সূচক
Modulation percentage,মড্যুলেশন শতাংশ
Module,মডিউল
Modulo-N counter,মডুলাস n গুণক
Modulus of counter,ক্যালকুলেটর মডুলাস
Molecule,অণু
Momentum,আবেগ
Monitor,মনিটর
Monochrome,একরঙা
Monochrome display,একরঙা প্রদর্শন
Monolithic IC,মনোলিথিক (IC)
Monopulse,একক পালস
Monostable multivibrator,একীভূত মাল্টিভাইব্রেটর
Monotoxicity,অভিন্নতা
Moor's law,মুরের সূত্র
Morse code,মোর্স কোড
MOSFET,mosfet
Most significant character,অর্থপূর্ণ চরিত্র
Motherboard,মাদার বোর্ড
Motor,মোটর
Motor action,মোটর কর্ম
Mount,অভিযুক্তি
Mouse,মাউস
Moving coil loudspeaker,চলমান কুন্ডলি লাউডস্পিকার
Moving coil meter,চলমান মিটার
MPEG (motion picture experts group),সামপেগ
MPU (microprocessor unit),এমপিইউ
MSD (most significant digit),MSD (সর্বোচ্চ নম্বর)
MS-windows,এমএস উইন্ডোজ
MTBF (mean time between failures),M.T.B.F. (পার্থক্য ব্যর্থতার মধ্যমা)
Multicavity klystron,মাল্টিকলাম ক্লিস্ট্রন
Multiconductor connector,পলিমার সংযোগকারী
Multimedia,মাল্টিমিডিয়া
Multimeter,মাল্টিমিটার
Multiple emitter transistor,একাধিক ইমিটার ট্রানজিস্টর
Multiple trace,মাল্টিট্রেসিং
Multiplicand,যোগ্যতা
Multiplier,গুণক
Multiprocessing,বহু সম্পদ
Multiprogramming,মাল্টিপ্রোগ্রামিং
Multirange,একাধিক পরিসীমা
Multistage amplifier,বহুপদী পরিবর্ধক
Multitasking,multifunction
Mute,নিঃশব্দ
Mutual characteristics,পারস্পরিক বৈশিষ্ট্য
Mutual conductance,পারস্পরিক পরিবাহিতা
Mutual coupling,পারস্পরিক সংযোগ
Mutual inductance,পারস্পরিক প্রেরণা
Mutual reactance,পারস্পরিকতা
Mylar-PC board,মাইলার পিসি। বপন
N material,এন-ব্যাপার
NAMPS (narrow band analog mobile phone services),NAMPS
NAND-NAND circuit,নন্দ-নন্দ সার্কিট
Nano-second (10-9 sec),"ন্যানো সেকেন্ড (- থেকে, )"
Napier's rule,নেপিয়ারের আইন
Narrow band,সংকীর্ণ ব্যান্ড
Narrow band noise,সংকীর্ণ ব্যান্ড শব্দ
Narrow band pass filter,সংকীর্ণ ব্যান্ড পার্ক গোলমাল
Native-compiler,স্থানীয় দোভাষী
Natural count,প্রাকৃতিক গণনা
Natural frequency,প্রাকৃতিক ফ্রিকোয়েন্সি
Natural logarithm,প্রাকৃতিক লগারিদম
Near call,কাছাকাছি কল
Near jump,কম্পনের কাছাকাছি
Needle velocity,"নিডেল বেগ, ইনভেন্টরি বেগ"
Negation,নিষেধাজ্ঞা
Negation indicator,নিষেধাজ্ঞা বিজ্ঞপ্তি
Negation symbol,নিষেধাজ্ঞার প্রতীক
Negative gate,নেতিবাচক গেট
Negative AND gate,নেতিবাচক শেষ গেট
Negative clamper,নেতিবাচক বন্ধন
Negative clipper,নেতিবাচক শিয়ারিং
Negative edge,নেতিবাচক মূল
Negative emitter follower,নেতিবাচক ইমিটার ট্রেলিং
Negative feedback,নেতিবাচক পুনর্বিনিয়োগ
Negative feedback amplifier,নেতিবাচক পুনর্বিনিয়োগ পরিবর্ধক
Negative logic,নেতিবাচক যুক্তি
Negative OR gate,ঋণাত্মক বা গেট
Negative polarity,নেতিবাচক মেরুতা
Negative resistance,নেতিবাচক প্রতিরোধ
Negative resistance region,নেতিবাচক প্রতিরোধের অঞ্চল
Negative supply,নেতিবাচক সরবরাহ
Negative temperature,নেতিবাচক তাপমাত্রা
Negative temperature coefficient,নেতিবাচক তাপমাত্রা সহগ
Negative transmission,নেতিবাচক সংক্রমণ
Negative tree,নেতিবাচক গাছ
Negative tunnel diode,নেতিবাচক টানেল ডায়োড
Negative-false,নেতিবাচক মিথ্যা
Negative-true,নেতিবাচক সত্য
Negligible,নগণ্য
Nematic liquid crystal,নেম্যাটিক তরল স্ফটিক
Nemative mode,নেতিবাচক মোড
Neon lamp,নিয়ন বাতি
Neper,ন্যাপার
Nested branching,নেস্টেড শাখা
Nested task flag,নেস্টেড কাজের চিহ্ন
Nesting,বাসা বাঁধা
Net impurity concentration,পরম অপবিত্রতা ঘনত্ব
Net list,নেট তালিকা
Network,"নেটওয়ার্ক, নেটওয়ার্ক"
Network drive,নেটওয়ার্ক ড্রাইভ
Network driver,নেটওয়ার্ক অপারেটর
Network model,নেটওয়ার্ক মডেল
Network operating system,নেটওয়ার্ক অপারেটিং সিস্টেম
Network server,নেটওয়ার্ক সার্ভার
Network structure,নেটওয়ার্ক গঠন
Network theory,নেটওয়ার্ক তত্ত্ব
Network topology,নেটওয়ার্ক টপোলজি
Neutral,মুডি
Neutral line,নিরপেক্ষ লাইন
Neutral region,বিষণ্ণ অঞ্চল
Neutralising circuit,নিরপেক্ষকরণ সার্কিট
Neutralization,নিরপেক্ষকরণ
Neutron,নিউট্রন
New generation CP,নেক্সট জেনারেশন সিপিইউ
New line character,নতুন লাইন চরিত্র
New-Zealand virus,নিউজিল্যান্ড ভাইরাস
Next state,পরবর্তী ধাপে
Next state equation,পরবর্তী পর্যায়ের সমীকরণ
Next state table,পরবর্তী পর্যায়ে টেবিল
Nibble,কুঁচকানো
Nibble memory chip,নিবল মেমরি চিপ
Nibble multiplexer,নিবল মাল্টিপ্লেক্সার
Nicholas chart,নিকোলাস চার্ট
Night effect,রাতের প্রভাব
Nine track tape,নয়টি পথ টেপ
Nine's complement,নাইন এর পরিপূরক
NMOS,en moss
NMOS inverter,এন মস বিপরীত
NMOS process,ব্যাপক প্রক্রিয়ায়
NMOS structure,মস গঠন
NMOS transistor,মস ট্রানজিস্টর
No load current,শূন্য লোড বর্তমান
No twist cable,crimped তারের
Nodal,নডুলার
Node,"নোড, নোড"
Node minimization,নোডের অবক্ষয়
Noise,গোলমাল
Noise avalanche,শব্দ তুষারপাত
Noise band-width,নয়েজ ব্যান্ড এক্সটেনশন
Noise burst,আওয়াজ ফেটে
Noise cancelling microphone,গোলমাল বাতিল মাইক্রোফোন
Noise factor,শব্দ গুণক
Noise feedback amplifier,নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার
Noise figure,রাবঙ্ক
Noise immunity,আওয়াজ প্রভাবিত হয় না
Noise impulse,কোলাহলপূর্ণ আবেগ
Noise limiter,শব্দ সীমাবদ্ধকারী
Noise margin,গোলমাল মার্জিন
Noise measurement,শব্দ পরিমাপ
Noise partition,গোলমাল বিভাগ
Noise quantization,শব্দ পরিমাপ
Noise reduction,"শব্দ হ্রাস, শব্দ হ্রাস"
Noise resistance,শব্দ প্রতিরোধের
Noise shaping,গোলমাল উপস্থাপনা
Noise spike,শব্দ স্পাইক
Noise temperature,শব্দ তাপমাত্রা
Noisy floppy disk drive,ফ্লপি ডিস্ক ড্রাইভ
Nominal impedance,নামমাত্র প্রতিবন্ধকতা
Nominal value,ফোকাল মান
Nonlinear distortion,অ-রৈখিক বিকৃতি
Non radiating,অপরিবর্তনীয়
Non resonance,অনুরণিত
Non resonant antenna,অনুরণিত অ্যান্টেনা
Non-compensated Op-amp,অপরিশোধিত কর্মক্ষম পরিবর্ধক
Non-complementary,অ-পরিপূরক
Non-conductor,অস্তরক
Non-contiguous data structure,সংযুক্ত তথ্য কাঠামো
Non-critical race,আক্রমণাত্মক রান
Non-degenerate mode,ডাইভারশন মোড
Non-destructive readont,অবিনশ্বর পড়া
Non-DOS partition message,নিষ্ক্রিয় পার্টিশন বার্তা
Non-executable statement,অস্পষ্ট বিবৃতি
Non-ideal performance,দুর্বল কাজ
Non-impact printer,assanghat mutrak
Non-inductive winding,নন ইনডাকশন রাশিফল
Non-inverting amplifier,নন-রিটার্ন পরিবর্ধক
Non-inverting averaging amplifier,বিপরীত মানে পরিবর্ধক
Non-inverting buffer,বিপরীত বাফার
Non-invertingcomparator,বিপরীত তুলনাকারী
Non-inverting configuration,বিপরীত কনফিগারেশন
Non-inverting summing amplifier,বিপরীত কম্পাইলার পরিবর্ধক
Non-inverting voltage,বিপরীত ভোল্টেজ
Non-linear,নন-লিনিয়ার
Nonlinear capacitance,নন-লিনিয়ার ক্যাপাসিটর
Non-linear circuit analysis,অ-লিনিয়ার সার্কিট বিশ্লেষণ
Nonlinear component,নন-লিনিয়ার উপাদান
Non-linear load line,নন-লিনিয়ার লোড লাইন
Non-linear modulation,নন-লিনিয়ার মড্যুলেশন
Non-linear resistance,অ-রৈখিক প্রতিরোধের
Non-linear system,নন-লিনিয়ার সিস্টেম
Non-linearity,অ-রৈখিকতা
Non-linearity error,নন-লিনিয়ারিটি ত্রুটি
Normalized frequency,স্বাভাবিক ফ্রিকোয়েন্সি
Non-periodic,অ পুনরাবৃত্ত
Non-procedural language,প্রতিক্রিয়াহীন ভাষা
Non-recursive system,পুনরাবৃত্তিমূলক সিস্টেম
Non-system disk,সিস্টেমহীন ডিস্ক
Non-systematic code,সিরিয়াল কোড
Non-trivial,অ-পৃষ্ঠ
Non-volatile storage,অ-উদ্বায়ী স্টোরেজ
NOR,নর
NOR function,knorr ফাংশন
NOR gate,না গেট
NOR latch,নর ল্যাচ
NOR operation,নর অপারেশন
Normal density function,স্বাভাবিক ঘনত্ব ফাংশন
Normal process,ফ্লটার আওয়াজ
Normal sampling,স্বাভাবিক নমুনা
Normalized admittance,স্বাভাবিক অনুপ্রবেশ
Normally off MOSFET,সাধারণত বন্ধ mosfet
NOR-NOR network,না-না নেটওয়ার্ক
Norton model,নর্টন মডেল
North magnetic pole,উত্তর চৌম্বক মেরু
Norton a.c.,নর্টন প্রা.
Norton amplifier,নর্টন পরিবর্ধক
Norton circuit,নর্টন সার্কিট
Norton d.c.,নর্টন ডি.ডি.
Norton equivalent circuit,নর্টন সমতুল্য সার্কিট
Norton inverting and non-inverting,নর্টন বিপরীত এবং বিপরীত
Norton Op-amp,নর্টন অপারেশনাল পরিবর্ধক
Norton utility,নর্টন ইউটিলিটি
NOT,না
NOT function,ফাংশন না
NOT gate,গেট না
NOT operation,অপারেশন না
Notation,স্বরলিপি পদ্ধতি
Notch antenna,খাঁজ অ্যান্টেনা
Notch filter,খাঁজ ফিল্টার
NPN transistor,এনপিএন ট্রানজিস্টর
NTSC interface,এনটিএসসি ইন্টারফেস
N-type impurity,n- ধরনের অমেধ্য
N-type material,n-টাইপ ব্যাপার
Nucleus,নিউক্লিয়াস
Null,শূন্য
Null cycle,খালি বৃত্ত
Null offset voltage,শূন্য অফসেট ভোল্টেজ
Null pointer,শূন্যতা সূচক
Number base,সংখ্যা ভিত্তি
Number base conversion,সংখ্যা ভিত্তিক রূপান্তর
Number damage,পয়েন্ট ক্ষতি
Number lock key,নম্বর লুপ কী
Number system,সংখ্যা সিস্টেম
Numeric coprocessor,সংখ্যাসূচক সহ-প্রসেসর
Numeric keypad,সাংখ্যিক কীপ্যাড
Numerical aperture,সংখ্যাসূচক অ্যাপারচার
Numerical distance,সংখ্যাগত দূরত্ব
Nuwvicon,nuvicon
Nyquist,nyquist
Nyquist bandwidth,nyquist ব্যান্ড এক্সটেনশন
Nyquist criterian,nyquist মানদণ্ড
Nyquist interval,nyquist ব্যবধান
Nyquist pulse,nyquist পালস
Nyquist rate,nyquist হার
Nyquist stability criterion,nyquist স্থায়িত্ব মানদণ্ড
Nyquist theorem,nyquist উপপাদ্য
Object module,উদ্দেশ্য মডিউল
Object program,উদ্দেশ্যমূলক প্রোগ্রাম
Objective lens,উদ্দেশ্য লেন্স
Object-oriented programming,অবজেক্ট ওরিয়েন্টেড প্রোগ্রামিং
Octal,অষ্টক
Octal bus transceiver,আশি বাস রিসিভার-প্রেরিত
Octal number system,অক্টাল সংখ্যা পদ্ধতি
Octave,অষ্টক
Odd function,অদ্ভুত ফাংশন
Odd parity,"অদ্ভুত সমতা, অদ্ভুত সাদৃশ্য"
Odometer,"ওডোমিটার, প্যাথোমিটার"
Off line,অফ লাইন
Off-axis response,অ-মৌখিক প্রতিক্রিয়া
Offset,"অসঙ্গতি, অফসেট"
Offset angle,অফসেট কোণ
Offset current,অফসেট স্ট্রীম
Offset error,অফসেট ত্রুটি
Offset trimming,অফসেট অপ্টিমাইজেশান
Offset voltage,অফসেট ভোল্টেজ
Ohm,ওম
Ohmic contact,ওমিক যোগাযোগ
Ohmic region,ওমিক ক্ষেত্র
Ohmmeter,"ohmmeter, ohmmeter"
Ohm's law,ওম এর আইন
Ohm's per volt,ওহম প্রতি ভোল্ট
Oil circuit breaker,তেল সার্কিট ব্রেকার
Omni directional,সর্বমুখী
Omni mode,সর্বব্যাপীতা
OMR (optical masked reading),ওএমআর (অপটিক্যাল কভার রিডিং)
ON resistance,"প্রতিরোধের উপর, প্রতিরোধের উপর"
ON state,রাষ্ট্রের উপর
On-chip decoding,চিপ অন্তর্নিহিত ডিকোডার
One shot (monostable multivibrator),ওয়ান শাট স্ট্যাটিক মাল্টিভাইব্রেটর
One-ass assembler,এক-পাস অ্যাসেম্বলার
One's complement,বর্তমান প্রতিরোধ
One-way register control,একটি ভ্রমণকারী রেজিস্টার
On-line system,অনলাইন সিস্টেম
ON-OFF controller,"অন-অফ কন্ট্রোলার, অন-অফ কন্ট্রোলার"
ON-OFF keying,অন-অফ কীিং
OPAMP,কর্মক্ষম পরিবর্ধক
Op-amp average amplifier,অপারেটিং মানে পরিবর্ধক
Op-amp comparators,অপারেশনাল তুলনাকারী
OP-Amp multiplier,কর্মক্ষম পরিবর্ধক গুণক
Op-amp scaling amplifier,অপারেশনাল sophony পরিবর্ধক
Open collector,খোলা সংগ্রাহক
Open input,খোলা বিনিয়োগ
Open loop,খোলা লুপ খোলা লুপ
Open wire line,খোলা তারের লাইন
Open circuit parameters,ওপেন সার্কিট প্যারামিটার
Open-circuited impedance,ওপেন সার্কিট প্রতিবন্ধকতা
Open-loop gain,খোলা লুপ লাভ
Operand,অপারেন্ড
Operating angle,অপারেটিং কোণ
Operating mode,সক্রিয়করণ মোড
Operating point,অপারেটিং পয়েন্ট
Operating system,রসদ
Operating frequency,অপারেটিং ফ্রিকোয়েন্সি
Operation,"অপারেশন, অপারেশন"
Operation code,অপারেশন কোড
Operational amplifier,কর্মক্ষম পরিবর্ধক
Operator,চালক
Optic ray,অপটিক্যাল রশ্মি
Optical communication,অপটিক্যাল যোগাযোগ
Optical disk,অপটিক্যাল ডিস্ক
Optical encoder,অপটিক্যাল কোডেক
Optical fiber,অপটিক্যাল ফাইবার
Optical injection,অপটিক্যাল ইনজেকশন
Optical pyrometer,"অপটিক্যাল থার্মোমিটার, পাইরোমিটার"
Optical recorder,অপটিক্যাল রেকর্ডার
Optical recording,অপটিক্যাল রেকর্ডিং
Optical scanning,অপটিক্যাল স্ক্যানিং
Optical spectrum,অপটিক্যাল বর্গক্ষেত্র
Optical storage device,অপটিক্যাল স্টোরেজ ডিভাইস
Optically coupled isolator,অপটিক্যাল মিলিত বিচ্ছিন্নকারী
Optimum bias,"সর্বোত্তম পক্ষপাত, সর্বোত্তম পক্ষপাত"
Optimum filter,সর্বোত্তম ফিল্টার
Optimum system,সর্বোত্তম সিস্টেম
Optimum working frequency,সর্বোত্তম কাজের ফ্রিকোয়েন্সি
Opto-coupler,অপটিক্যাল কাপলার
Optoelectronic device,হালকা ইলেকট্রনিক্স ডিভাইস
Opto-electronics,অপটিক্যাল ইলেকট্রনিক্স
OR gate,বা গেট
Orbit,ক্লাস
Order of a filter,ফিল্টার ক্রম
Order of equation,সমীকরণের ক্রম
Ordinary ray,সহজ মরীচি
Orthicon,অর্থনৈতিক
Orthodynamic,উল্লম্ব গতিশীল
Orthogonal code,অর্থোগোনাল কোড
Orthogonality principle,বিলম্ব নীতি
Oscillating electric dipole,অসিলেটরি ডাইপোল
Oscillator,অসিলেটর
Oscillator tuning ratio,অসিলেটর
Oscillograph,"অসিলোগ্রাফ, অসিলোগ্রাফ"
Oscilloscope camera,অসিলোস্কোপ ক্যামেরা
Oscilloscope probe,অসিলোস্কোপ
Out of band signaling,অফ-ব্যান্ড সিগন্যালিং
Output,সমস্যা
Output admittance,আউটপুট অনুপ্রবেশ
Output buffer,আউটপুট বাফার
Output characteristics,আউটপুট বৈশিষ্ট্য
Output conductance,আউটপুট পরিবাহিতা
Output device,আউটপুট ডিভাইস
Output offset voltage,আউটপুট অফসেট ভোল্টেজ
Output power,পাওয়ার আউটপুট
Output resistance,আউটপুট প্রতিরোধের
Output stage,"প্রস্থান পর্যায়, প্রস্থান পর্যায়"
Output swing,আউটপুট প্রম্পট
Output transformer,আউটপুট ট্রান্সফরমার
Over compounding,মিশ্রণ
Over coupled,অত্যন্ত সংযুক্ত
Over coupling,হাইপারকপলিং
Over current relay,ওভারকারেন্ট রিলে
Over damped,over-depressed
Over drive factor,অপারেটিং গুণক
Over excitation,hyperstimulation
Over flow,উপচে পড়া
Over lapping group,ওভারল্যাপ গ্রুপ
Over modulation,overmodulation
Over reach,শেখার অ্যাক্সেস
Over sampling,উপর নমুনা
Over voltage crowbar,overvoltage subable
Over voltage detector,ওভারভোল্টেজ ডিটেক্টর
Overcharging,ভরবেগ
Overdriver amplifier,চালিত পরিবর্ধক
Over-driving,"overrunning, over operating"
Overload,ওভারলোড
Overload protection,অতিরিক্ত ধারন রোধ
Overload recovering time,ওভারলোড পুনরুদ্ধারের সময়
Overshoot,সীমালঙ্ঘন
Overtone,overtone
Owen bridge,ওভেন ব্রীজ
Oxidation,জারণ
Oxide breakdown,অক্সাইড ফ্র্যাকচার
Oxide isolation,অক্সাইড বিচ্ছিন্নতা
P-channel FET,পি-চ্যানেল ভাগ্য
Packaging,প্যাকেজিং
Packing density,সংকোচনের ঘনত্ব
Padder,প্যাডার
Padder capacitor,প্যাড ক্যাপাসিটর
Paddle,প্যাডেল
Paddle switch,প্যাডেল সুইচ
Page,পাতা
Page down key,নেভিগেশন কী
Page up key,প্রজন্ম কী
Paging,পৃষ্ঠা সংখ্যা
Pair,দম্পতি
Paper capacitor,কাগজ ক্যাপাসিটর
Parabolic reflector,প্যারাবোলিক প্রতিফলক
Parallel counter,সমান্তরাল কাউন্টার
Parallel data input,সমান্তরাল তথ্য ইনপুট
Parallel interface,সমান্তরাল ইন্টারফেস
Parallel port,সমান্তরাল অ্যাপারচার
Parallel processing,সমান্তরাল সম্পদ
Parallel resonance,সমান্তরাল অনুরণন
Parallel shift,সমান্তরাল স্থানচ্যুতি
Parallel tuned circuit,সমান্তরাল টিউনড সার্কিট
PIPO parallel-in parallel-out,"সমান্তরাল-ইনপুট, সমান্তরাল-আউটপুট"
PISO parallel-in series-out,"সমান্তরাল-ইনপুট, গ্রেড-আউট"
Parametric equalizer,প্যারামিটার ইকুয়ালাইজার
Paraphase amplifier,প্যারাবোলিক পরিবর্ধক
Parasitic director,পরজীবী দিক
Parasitic elements,পরজীবী উপাদান
Parasitic excitation,পরজীবী উদ্দীপনা
Parasitic oscillation,অবাঞ্ছিত দোলনা
Parasitic reflector,পরজীবী প্রতিফলক
Parity,সমতা
Parity bit,সমতা খেলা
Parity checker,সমতা পরীক্ষক
Parity encoder,প্যারিটি কোডাক
Parity generator,সমতা জেনারেটর
Partition,বিভাগ
Pass-band,"পরক ব্যান্ড, পরক বন্দি"
Passive attenuator pad,নিষ্ক্রিয় rinsing প্যাড
Passive circuit,প্যাসিভ সার্কিট
Passive component,"নিষ্ক্রিয় উপাদান, নিষ্ক্রিয় উপাদান"
Passive electrical network,প্যাসিভ পাওয়ার নেটওয়ার্ক
Passive filter,প্যাসিভ ফিল্টার
Passive load,নিষ্ক্রিয় লোড
Passive pull up,নিষ্ক্রিয় বীর্যপাত
Patch cord,"সংযোগকারী কর্ড, কর্ড"
Path loss,জীর্ণতা
Pattern generator,মডেল জেনারেটর
Pattern recognition,মডেল
Pc board,প্রিন্টেড সার্কিট বোর্ড (PCB)
P-channel,পি-চ্যানেল
Peak detector,শিখর আবিষ্কারক
Peak to peak,পিক-পিক
Peak to peak amplitude,পিক-পিক মাত্রা
Peak white level,সর্বোচ্চ সাদা স্তর
Peak-detector,পিক ডিটেক্টর
Peak-follower,পিক ট্রেলিং
Peaking coil,শিখরন কুন্ডলি
Pear protocol,পিয়ার মেসেজিং
Pedestal height,পেডেস্টাল উচ্চতা
Pentium,পেন্টিয়াম
Peer to peer,"সমস্তার, পীর"
Percent regulation,শতাংশ নিয়ন্ত্রণ
Percentage ripple,শতাংশ শক্তি
Perigee,নিকটতম বিন্দু
Period,টার্নওভার সময়
Period measurement,পর্যায়ক্রমিক পরিমাপ
Periodic waveform,পুনরাবৃত্ত তরঙ্গ ফর্ম
Peripherals,প্রান্তিক টিপস
Permanent magnet,স্থায়ী চুম্বক
Permeability,ব্যাপ্তিযোগ্যতা
Permittivity,অস্তরক সূচক
Permittivity of free space,ভ্যাকুয়াম অস্তরক
Perplex glass,প্যারাপ্লেক্স গ্লাস
Persistence of vision,চাক্ষুষ সীমাবদ্ধতা
Persistence screen,ব্যাকলাইট পর্দা
P-glass,পি-গ্লাস
Phase ambiguity,শিল্প অস্বচ্ছতা
Phase angle,শিল্প কোণ
Phase change recording,শিল্প পরিবর্তন রেকর্ডিং
Phase comparator,শিল্প তুলনাকারী
Phase corrector,শিল্প সংশোধক
Phase current,ফেজ বর্তমান
Phase detector,শিল্প আবিষ্কারক
Phase deviation,ফেজ বিচ্যুতি ধ্রুবক
Phase discriminator method,শিল্প বৈচিত্র্য পদ্ধতি
Phase distortion,শিল্প বিকৃতি
Phase encoding,শিল্প এনকোডিং
Phase equalizer,শিল্প সমানকারী
Phase inverter circuit,বিপরীত সার্কিট
Phase locked,শিল্প অতীত
Phase margin,শিল্প মার্জিন
Phase margin,শিল্প মার্জিন
Phase measurement,শিল্প পরিমাপ
Phase modulation,শিল্প মড্যুলেশন
Phase plot,শিল্প নিবন্ধ
Phase shift coefficient,ফেজ স্থানচ্যুতি সহগ
Phase shift oscillator,শিল্প স্থানচ্যুতি অসিলেটর
Phase splitter,শিল্প বিভাজনকারী
Phase splitting circuit,শিল্প স্তরায়ণ সার্কিট
Phase to ground coupling,স্থল-পৃষ্ঠের সংযোগ
Phase to phase coupling,শিল্প-টু-আর্ট কাপলিং
Phase velocity,শিল্পের বেগ
Phasing,শিল্প সমন্বয়
Phasor,ফেজার
Phasor diagram,ফাসার ডায়াগ্রাম
Phone connector,ফোন সমন্বয়কারী
Phonograph,ফোনোগ্রাফ
Phonon,ফোনন
Phosphor,ফসফর
Phosphorescence,স্কালরিটি
Photo cathode,আলোকিত ক্যাথোড
Photo diode,ফটো ডায়োড
Photo diode detector,ফটোডিওড ডিটেক্টর
Photo emissive sensor,আলো নির্গত সেন্সর
Photo excitation,অপটিক্যাল উদ্দীপনা
Photo resist,হালকা বাধা
Photo SCR (silicon control rectifier),ছবি SCR
Photo voltaic effect,ফটোভোলটাইক প্রভাব
Photoconductive cell,ফটোকন্ডাক্টিং সেল
Photoconductor,অপটিক্যাল ড্রাইভার
Photo coupler,হালকা কাপলার
Photodiode,ফটোডিওড
Photoduo diode,photodue ডায়োড
Photo-electric effect,আলোক বৈদ্যুতিক প্রভাব
Photo-electric yield,আলোক বৈদ্যুতিক পণ্য
Photo-excitation,অপটিক্যাল উদ্দীপনা
Photographic mask fabrication,ফটোগ্রাফিক মাস্ক রচনা
Photographic recording,ফটোগ্রাফিক রেকর্ড
Photo-ionisation,প্রকাশিত ionization
Photolithography,"ফটোলিথোগ্রাফি, ফটোলিথোগ্রাফি"
Photoluminescence,হালকা আভা
Photomultiplier,ফটোইলেক্ট্রন পরিবর্ধক
Photon,ফোটন
Physical address,শারীরিক ঠিকানা
Physical constant table,শারীরিক ধ্রুবক টেবিল
Physical memory,পদার্থবিদ্যা মেমরি
Pi-attenuator,py- attenuator
Pico-farad (10-12),পিকো ফ্যারাড (-)
Picture element (pixel),"ছবির উপাদান, ছবির উপাদান (পিক্সেল)"
Picture information,ছবির তথ্য
Picture signal,ছবির চিহ্ন
Picture tube,ছবির টিউব
Piece wire linear model,সেগমেন্টেড লিনিয়ার মডেল
Piecewise-linear approximation,বিভাজন রৈখিক অনুমান
Piecewise-linear circuit,সেগমেন্টেড লিনিয়ার সার্কিট
Pierce crystal oscillator,পিয়ার্স ক্রিস্টাল অসিলেটর
Piezo electric effect,ইলেক্ট্রোস্ট্যাটিক প্রভাব
Piggy back card,"অনুমোদন কার্ড, পিগি ব্যাক কার্ড"
Pilot carrier system,পাইলট ক্যারিয়ার
Pin,পিন
Pin cushion distortion,পিন কুশন বিকৃতি
PIN diode,পিন ডায়োড
Pin feed,পিন পূরণ
Pin out diagram,পিন-ডায়াগ্রাম
PIN photodiode,পিন-ফটোডিওড
Pinch off voltage,সংকোচন ভোল্টেজ
Pinch roller,সংকোচন রোলার
Pinch-off voltage,সংকোচন ভোল্টেজ
Ping-pong buffer,পিং-পং বাফার
Pink noise,গোলাপী আভা
P-intrinsic-N (PIN)diode,p-naz-n-diode
Pipe lining,প্রতিষ্ঠান
Pitch,কণ্ঠস্বরের পিচ
Pitch factor,পিচ গুণক
Pixel,পিক্সেল
Planar diode,কপ্ল্যানার ডায়োড
Planar technology,কপ্ল্যানার প্রযুক্তি
Planar transistor,প্ল্যানার ট্রানজিস্টর
Plane reflector array,সমতল প্রতিফলক অ্যারে
Plane triangle,সমতল ত্রিভুজ
Plqnk's constant,প্ল্যাঙ্ক ধ্রুবক
Planting,রোপণ
Plasma,প্লাজমা
Plasma assisted deposition,প্লাজমা খাওয়ানো জমা
Plasma enhanced CVD,প্লাজমা কালচারড সিভিডি
Plasma display,প্লাজমা প্রদর্শন
Plate modulation,প্লেট মড্যুলেশন
Playback equalizer,শোনার সমানকারী
Plotter,চক্রান্তকারী
Plug board,প্লাগ বোর্ড
P-MOS,p-মস
P-n junction,pn চুক্তি
PN PN structure,pnpn গঠন
PNP transistor,পিএনপি ট্রানজিস্টর
Popcorn noise,বিস্ফোরিত শব্দ
Point contact diode,পয়েন্ট যোগাযোগ ডায়োড
Point to point communication,একক যোগাযোগ
Poisson's equation,বিষ সমীকরণ
Pokel,পুনরুদ্ধার
Polar mount,মেরু চার্জ
Polar orbiting satellite,মেরু উপগ্রহ
Polar satellite,মেরু উপগ্রহ
Polarisation,মেরুকরণ
Polarisation division multiplexing,মেরুকরণ মার্জিন মাল্টিপ্লেক্সিং
Polarised plug,পোলারাইজড প্লাগ
Polarity,পোলারিটি
Polarity indicator,পোলারিটি সূচক
Polarization,মেরুকরণ
Polarization discrimination,মেরুকরণ পার্থক্য
Polarization fading,মেরুকরণ
Polarization loss,মেরুকরণ ক্ষতি
Pole-zero compensation,মেরু-শূন্য পাল্টা ব্যবস্থা
Polling signal,"পোলিং সংকেত, নির্বাচন সংকেত"
Polyphase oscillator,মাল্টিস্টেজ অসিলেটর
Polysilicide,পলিসিলিসাইড
Polysilicon,পলিসিলিকন
Polysilicon deposition,পলিসিলিকন জমা
Polysilicon doping,পলিসিলিকন ভেজাল
Polysilicon gate,পলিসিলিকন গেট
Polysilicon register,পলিসিলিকন ইনহিবিটার
Polyster capacitor,পলিয়েস্টার ক্যাপাসিটর
Population inversion,সংখ্যা বিপরীত
Port identification number,পোর্ট শনাক্তকরণ নম্বর
Portable camera,পোর্টেবল ক্যামেরা
Portable colour-bar generator,পোর্টেবল রঙ বার জেনারেটর
Positive edge,ইতিবাচক শেষ
