Tamil,Punjabi
எண்முகம்,octahedral
ஹெக்ஸாட்,ਹੈਕਸੌਡ
அறுகோணம்,ਹੈਕਸਾਗਨ
ஹாஃப்னியம்,ਹੈਫਨੀਅਮ
உயர் ஃப்ளக்ஸ் ஐசோடோபிக் ரியாக்டர்,ਉੱਚ ਵਹਾਅ ਆਈਸੋਟੋਪਿਕ ਰਿਐਕਟਰ
குறைந்தபட்ச அமைப்பு,ਨਿਊਨਤਮ ਬਣਤਰ
"உயர் புல சூப்பர் கண்டக்டர், வகை 2 சூப்பர் கண்டக்டர்","ਹਾਈ ਫੀਲਡ ਸੁਪਰਕੰਡਕਟਰ, ਟਾਈਪ 2 ਸੁਪਰਕੰਡਕਟਰ"
"ஹெக்டோகிராம், சென்டாகிராம்","ਹੈਕਟੋਗ੍ਰਾਮ, ਸੈਂਟਾਗ੍ਰਾਮ"
பாதரசம்,ਪਾਰਾ
"அதிவெப்பமானி, வெப்பமானி","ਹਾਈਪਰਥਰਮਾਮੀਟਰੀ, ਥਰਮਾਮੀਟਰੀ"
"ஹோமோமெட்ரிக், ஐசோமெட்ரிக்","homometric, isometric"
ஹிக்ஸ் பொறிமுறை,ਹਿਗਜ਼ ਮਕੈਨਿਜ਼ਮ
அதிக ஆற்றல் சிதறல்,ਉੱਚ ਊਰਜਾ ਸਕੈਟਰਿੰਗ
அதீத நம்பிக்கை எதிர் நடவடிக்கைகள்,ਬਹੁਤ ਜ਼ਿਆਦਾ ਵਿਸ਼ਵਾਸ ਵਿਰੋਧੀ ਉਪਾਅ
அதிக உயரத்தில் சமையல்,ਉੱਚ ਉਚਾਈ ਪਕਾਉਣਾ
அதிக கேட்கக்கூடிய அதிர்வெண்,ਉੱਚ ਸੁਣਨਯੋਗ ਬਾਰੰਬਾਰਤਾ
உயர் அதிர்வெண் பெருக்கம்,ਉੱਚ ਬਾਰੰਬਾਰਤਾ ਵਧਾਉਣਾ
உயர் உறைபனி வெப்பநிலை,ਉੱਚ ਠੰਢ ਦਾ ਤਾਪਮਾਨ
உயர் தொடுதல்,ਉੱਚ ਸੰਪਰਕ
உயர் மாறுபாடு பிரதிபலிப்பு,ਉੱਚ ਉਲਟ ਪ੍ਰਤੀਬਿੰਬ
உயர் தெளிவு தொலைக்காட்சி,ਉੱਚ ਸਪਸ਼ਟਤਾ ਟੈਲੀਵਿਜ਼ਨ
"உயர் விகிதம், அதிக விகிதம்","ਉੱਚ ਦਰ, ਉੱਚ ਦਰ"
உயர் ஆற்றல் வானியற்பியல்,ਉੱਚ ਊਰਜਾ ਖਗੋਲ ਭੌਤਿਕ ਵਿਗਿਆਨ
உயர் ஆற்றல் எலக்ட்ரான் மாறுபாடு,ਉੱਚ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ ਵਿਭਿੰਨਤਾ
உயர் ஆற்றல் வளர்சிதை மாற்றம்,ਉੱਚ ਊਰਜਾ metabolism
உயர் ஆற்றல் துகள்கள்,ਉੱਚ ਊਰਜਾ ਕਣ
உயர் ஆற்றல் இயற்பியல்,ਉੱਚ ਊਰਜਾ ਭੌਤਿਕ ਵਿਗਿਆਨ
உயர் ஆற்றல் கதிர்வீச்சு,ਉੱਚ ਊਰਜਾ ਰੇਡੀਏਸ਼ਨ
உயர் எபிடெர்மல் நியூட்ரான் வரம்பு,ਉੱਚ ਏਪੀਥਰਮਲ ਨਿਊਟ੍ਰੋਨ ਰੇਂਜ
உயர் ஃப்ளக்ஸ் உலை,ਉੱਚ ਵਹਾਅ ਰਿਐਕਟਰ
உயர் அதிர்வெண்,ਉੱਚ ਆਵਿਰਤੀ
உயர் அதிர்வெண் சார்பு,ਉੱਚ ਆਵਿਰਤੀ ਪੱਖਪਾਤ
உயர் அதிர்வெண் பெருக்கம்,ਉੱਚ ਬਾਰੰਬਾਰਤਾ ਵਧਾਉਣਾ
உயர் அதிர்வெண் மின்னோட்டம்,ਉੱਚ ਆਵਿਰਤੀ ਮੌਜੂਦਾ
உயர் அதிர்வெண் உலர்த்தி,ਉੱਚ ਆਵਿਰਤੀ ਡ੍ਰਾਇਅਰ
அதிக அதிர்வெண் வெப்பமாக்கல்,ਉੱਚ ਆਵਿਰਤੀ ਹੀਟਿੰਗ
உயர் அதிர்வெண் தூண்டல் உலை,ਉੱਚ ਆਵਿਰਤੀ ਇੰਡਕਸ਼ਨ ਭੱਠੀ
உயர் அதிர்வெண் அலைவு,ਉੱਚ ਫ੍ਰੀਕੁਐਂਸੀ ਓਸੀਲੇਸ਼ਨ
உயர் அதிர்வெண் மீளுருவாக்கம்,ਉੱਚ ਆਵਿਰਤੀ ਪੁਨਰਜਨਮ
உயர் அதிர்வெண் எதிர்ப்பு,ਉੱਚ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧ
உயர் அதிர்வெண் பதில்,ਉੱਚ ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ
உயர் விண்மீன் அட்சரேகை,ਉੱਚ ਗੈਲੈਕਟਿਕ ਵਿਥਕਾਰ
உயர் மாறுபட்ட குழாய்,ਉੱਚ ਉਲਟ ਟਿਊਬ
உயர் மின்மறுப்பு வோல்ட்மீட்டர்,ਉੱਚ ਪ੍ਰਤੀਰੋਧ ਵੋਲਟਮੀਟਰ
உயர் நேர்த்தியான தீர்மானம்,ਉੱਚ ਜੁਰਮਾਨਾ ਰੈਜ਼ੋਲੂਸ਼ਨ
உயர் ஜெட் அமைப்பு,ਉੱਚ ਜੈੱਟ ਸਿਸਟਮ
உயர் நிலை பண்பேற்றம்,ਉੱਚ ਪੱਧਰੀ ਮੋਡਿਊਲੇਸ਼ਨ
புத்திசாலித்தனமான பிரகாசம்,ਸ਼ਾਨਦਾਰ ਚਮਕ
உயர் அதிர்வெண்-பார்-வடிப்பான்,ਉੱਚ-ਵਾਰਵਾਰਤਾ-ਪਾਰ-ਫਿਲਟਰ
வேகமான கணினி,ਤੇਜ਼ ਕੰਪਿਊਟਰ
உயர் சக்தி புலம்,ਉੱਚ ਸ਼ਕਤੀ ਖੇਤਰ
பூதக்கண்ணாடி,ਵੱਡਦਰਸ਼ੀ ਕੱਚ
மிகை வடிவியல் கருவி,ਹਾਈਪਰਜੀਓਮੈਟ੍ਰਿਕ ਯੰਤਰ
உயர் அழுத்த பகுதி,ਉੱਚ ਦਬਾਅ ਖੇਤਰ
உயர் அழுத்த இரசாயனங்கள்,ਉੱਚ ਦਬਾਅ ਵਾਲੇ ਰਸਾਇਣ
உயர் அழுத்த மேக அறை,ਉੱਚ ਦਬਾਅ ਕਲਾਉਡ ਚੈਂਬਰ
உயர் அழுத்த பாதரச நீராவி விளக்கு,ਹਾਈ ਪ੍ਰੈਸ਼ਰ ਮਰਕਰੀ ਵੈਪਰ ਲੈਂਪ
உயர் அழுத்த இயற்பியல்,ਉੱਚ ਦਬਾਅ ਭੌਤਿਕ ਵਿਗਿਆਨ
உயர் அழுத்த அமைப்பு,ਉੱਚ ਦਬਾਅ ਸਿਸਟਮ
உயர் கே,ਉੱਚ q
உயர் Q ரெசனேட்டர்,ਉੱਚ Q ਰੈਜ਼ੋਨੇਟਰ
உயர் படபடப்பு விகிதம்,ਉੱਚ ਫਲਟਰ ਅਨੁਪਾਤ
உயர் பிரதிபலிப்பு படம்,ਉੱਚ ਪ੍ਰਤੀਬਿੰਬ ਫਿਲਮ
உயர் எதிர்ப்பு வோல்ட்மீட்டர்,ਉੱਚ ਪ੍ਰਤੀਰੋਧ ਵਾਲਟਮੀਟਰ
உயர் தீர்மானம்,ਉੱਚ ਰੈਜ਼ੋਲੂਸ਼ਨ
உயர் தெளிவுத்திறன் ஸ்பெக்ட்ரோஸ்கோபி,ਉੱਚ ਰੈਜ਼ੋਲੂਸ਼ਨ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ
வேகமான கால்குலேட்டர்,ਤੇਜ਼ ਕੈਲਕੁਲੇਟਰ
சிறிய கேமரா,ਛੋਟਾ ਕੈਮਰਾ
"வேகமான தொழில்நுட்பம், விரைவான தொழில்நுட்பம்","ਤੇਜ਼ ਤਕਨਾਲੋਜੀ, ਤੇਜ਼ ਤਕਨਾਲੋਜੀ"
உயர் வேக அலைக்காட்டி,ਉੱਚ ਵੇਗ ਔਸਿਲੋਸਕੋਪ
உயர் வேக ஸ்கேனர்,ਉੱਚ ਵੇਗ ਸਕੈਨਰ
உயர் வெப்பநிலை வாயு குளிரூட்டப்பட்ட உலை,ਉੱਚ ਤਾਪਮਾਨ ਗੈਸ-ਕੂਲਡ ਰਿਐਕਟਰ
உயர் வெப்பநிலை நிகழ்வு,ਉੱਚ ਤਾਪਮਾਨ ਦੀ ਘਟਨਾ
"உயர் மின்னழுத்தம், உயர் மின்னழுத்தம்","ਉੱਚ ਵੋਲਟੇਜ, ਉੱਚ ਵੋਲਟੇਜ"
அதிக சாத்தியமுள்ள மின்சார வெளியேற்றம்,ਉੱਚ ਸੰਭਾਵੀ ਬਿਜਲੀ ਡਿਸਚਾਰਜ
"உயர் திறன், உயர் மின்னழுத்தம்","ਉੱਚ ਸਮਰੱਥਾ, ਉੱਚ ਵੋਲਟੇਜ"
உயர் நேர தீர்மானம்,ਉੱਚ ਸਮਾਂ ਰੈਜ਼ੋਲੂਸ਼ਨ
உயர் வெற்றிட திருத்தி,ਉੱਚ ਵੈਕਿਊਮ ਰੀਕਟੀਫਾਇਰ
உயர் வெற்றிட குழாய்,ਉੱਚ ਵੈਕਿਊਮ ਟਿਊਬ
உயர் வெற்றிடம்,ਉੱਚ ਵੈਕਿਊਮ
அதிவேக நட்சத்திரம்,ਸੁਪਰ ਫਾਸਟ ਸਟਾਰ
உயர் மின்னழுத்தம்,ਉੱਚ ਵੋਲਟੇਜ
உயர் தயாரிப்பு குண்டு,ਉੱਚ ਉਤਪਾਦ ਬੰਬ
அதிக அடர்த்தி பிளாஸ்மா,ਉੱਚ ਘਣਤਾ ਪਲਾਜ਼ਮਾ
உயர் மின்கடத்தா ஊடகம்,ਉੱਚ ਡਾਈਇਲੈਕਟ੍ਰਿਕ ਮਾਧਿਅਮ
உயர் இழுவிசை கொள்கை,ਉੱਚ ਤਣਾਅ ਸਿਧਾਂਤ
உயர் ஆற்றல் பிணைப்பு,ਉੱਚ ਊਰਜਾ ਬੰਧਨ
உயர் ஆற்றல் மீசன்,ਉੱਚ ਊਰਜਾ ਮੇਸਨ
உயர் புல சூப்பர் கண்டக்டர்,ਉੱਚ ਖੇਤਰ ਸੁਪਰਕੰਡਕਟਰ
உயர் அதிர்வெண் வோல்ட்மீட்டர்,ਉੱਚ ਆਵਿਰਤੀ ਵਾਲਟਮੀਟਰ
உயர் K மின்தேக்கி,ਉੱਚ ਕੇ ਕੈਪੇਸੀਟਰ
சூப்பர் பிரகாசமான மண்டலம்,ਸੁਪਰ ਚਮਕਦਾਰ ਜ਼ੋਨ
"உயர் மு முனை, உயர் உருப்பெருக்கி பெருக்கி முனை","ਹਾਈ Mu ਨੋਜ਼ਲ, ਉੱਚ ਵਿਸਤਾਰ ਗੁਣਕ ਨੋਜ਼ਲ"
உயர் தெளிவுத்திறன் எலக்ட்ரான் நுண்ணோக்கி,ਉੱਚ ਰੈਜ਼ੋਲੂਸ਼ਨ ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕ੍ਰੋਸਕੋਪ
உயர் கதிர்வீச்சு குறைபாடு,ਉੱਚ irradiation ਨੁਕਸ
அதிக வெப்பநிலை இரசாயனங்கள்,ਉੱਚ ਤਾਪਮਾਨ ਵਾਲੇ ਰਸਾਇਣ
உயர் மின்னழுத்த வரி,ਉੱਚ ਵੋਲਟੇਜ ਲਾਈਨ
"உயர் ஹார்மோனிக், உயர் தரம்","ਉੱਚ ਹਾਰਮੋਨਿਕ, ਉੱਚ ਗੁਣਵੱਤਾ"
உயர் வெப்பநிலை,ਉੱਚ ਤਾਪਮਾਨ
உயர் ஒளி முறை,ਉੱਚ ਰੋਸ਼ਨੀ ਵਿਧੀ
சூப்பர் சார்பியல்,ਸੁਪਰ ਸਾਪੇਖਿਕ
அதிக நச்சு,ਬਹੁਤ ਜ਼ਿਆਦਾ ਜ਼ਹਿਰੀਲਾ
கனமான அயனி நேரியல் முடுக்கி,ਭਾਰੀ ਆਇਨ ਰੇਖਿਕ ਐਕਸਲੇਟਰ
ஹில்டெப்ராண்ட் செயல்பாடு,Hildebrandt ਫੰਕਸ਼ਨ
மேல்-கீழ் பதிவு,ਉੱਪਰ-ਡਾਊਨ ਰਿਕਾਰਡਿੰਗ
குறைந்த அலைவரிசை அகலம்,ਸਭ ਤੋਂ ਘੱਟ ਬੈਂਡ-ਚੌੜਾਈ
ஹில்ட்னர்-ஹால் விளைவு,hiltner-ਹਾਲ ਪ੍ਰਭਾਵ
உடைமை வட்டம்,ਕਬਜ਼ੇ ਦਾ ਚੱਕਰ
ஹிட்டோர்ஃப் இருண்ட வானம்,ਹਿਟੌਰਫ ਹਨੇਰਾ ਅਸਮਾਨ
"ஹிட்டோர்ஃப் கோட்பாடு, குறுக்குவழி கோட்பாடு","ਹਿਟੋਰਫ ਸਿਧਾਂਤ, ਸ਼ਾਰਟਕੱਟ ਥਿਊਰੀ"
ஹாஃப்னர் மெழுகுவர்த்தி,hafner ਮੋਮਬੱਤੀ
ஹெக்டோலிட்டர்,ਹੈਕਟੋਲੀਟਰ
ஹெக்டோமீட்டர்,ਹੈਕਟੋਮੀਟਰ
ஹோல்மியம்,ਹੋਲਮੀਅਮ
"நிகழ்வு, ஹோடோகிராஃப்","ਕਿੱਸਾ, hodograph"
கிரகண சமன்பாடு,ਗ੍ਰਹਿਣ ਸਮੀਕਰਨ
கிரகண முறை,ਗ੍ਰਹਿਣ ਵਿਧੀ
கிரகண விமானம்,ਗ੍ਰਹਿਣ ਜਹਾਜ਼
வேகம்-மாற்றம்,ਵੇਗ-ਪਰਿਵਰਤਨ
"ஜாதகம், கசிவு படம்","ਹੋਡੋਸਕੋਪ, ਲੀਕ ਤਸਵੀਰ"
ஹாஃப்மேன் எலக்ட்ரோமீட்டர்,ਹੋਫਮੈਨ ਇਲੈਕਟ੍ਰੋਮੀਟਰ
கொம்பு ஆண்டெனா,ਸਿੰਗ ਐਂਟੀਨਾ
பயன்படுத்தப்பட்ட கதிர்வீச்சு,ਲਾਗੂ ਰੇਡੀਏਸ਼ਨ
கருப்பு உடல்,ਕਾਲੇ ਸਰੀਰ
பிணைப்பு சுற்று,ਬੰਧਨ ਸਰਕਟ
ஒத்திசைவான கட்டுப்பாடு,ਸਮਕਾਲੀ ਨਿਯੰਤਰਣ
அடிமை நீரோடை,ਬੰਧਨ ਧਾਰਾ
ஆதரவு அளவுரு,ਸਹਿਯੋਗ ਪੈਰਾਮੀਟਰ
வைத்திருக்கும் வளாகம்,ਹੋਲਡਿੰਗ ਅਹਾਤੇ
ரிசீவர் கேரியர்,ਰਿਸੀਵਰ ਕੈਰੀਅਰ
பிடிப்பு,ਕੈਪਚਰ
வைத்திருப்பவர் கற்றை,ਧਾਰਕ ਬੀਮ
வைத்திருப்பவர் சுற்று,ਧਾਰਕ ਸਰਕਟ
வைத்திருப்பவர் சாவி,ਧਾਰਕ ਕੁੰਜੀ
வைத்திருப்பவர் காந்தம்,ਧਾਰਕ ਚੁੰਬਕ
வைத்திருக்கும் காலம்,ਹੋਲਡਿੰਗ ਦੀ ਮਿਆਦ
ஹோல்டிஷ் தேற்றம்,ਹੋਲਡਿਸ਼ ਦਾ ਪ੍ਰਮੇਯ
"துளை, துளை, துளை","ਮੋਰੀ, ਮੋਰੀ, ਮੋਰੀ"
துளை துளை பூச்சு,ਓਰੀਫੀਸ ਸਲਾਟ ਕੋਟਰ
"துளை இயக்கி, ஓட்டை இயக்கி","ਮੋਰੀ ਡਰਾਈਵ, ਮੋਰੀ ਡਰਾਈਵ"
துளை ஊசி,ਮੋਰੀ ਟੀਕਾ
துளை இயக்கம்,ਮੋਰੀ ਗਤੀਸ਼ੀਲਤਾ
"துளை கோட்பாடு, துளை கோட்பாடு","ਹੋਲ ਥਿਊਰੀ, ਹੋਲ ਥਿਊਰੀ"
ஓட்டை விபாஷ்,ਹੋਲ ਵਿਪਾਸ਼
நெசவாளர் தேவை,ਜੁਲਾਹੇ ਦੀ ਲੋੜ ਹੈ
வெற்று கேத்தோடு,ਖੋਖਲੇ ਕੈਥੋਡ
ஹோல்மியம்,ਹੋਲਮੀਅਮ
சுற்று அச்சு,ਗੋਲ ਧੁਰਾ
ஹாலோகிராம்,ਹੋਲੋਗ੍ਰਾਮ
ஸ்டீரியோஸ்கோபிக் இன்டர்ஃபெரோமீட்டர்,ਸਟੀਰੀਓਸਕੋਪਿਕ ਇੰਟਰਫੇਰੋਮੀਟਰ
ஹாலோகிராபி,ਹੋਲੋਗ੍ਰਾਫੀ
இருமுனை,dihedral
முழு குழு,ਪੂਰਾ ਪੈਨਲ
மைக்ரோஸ்கோபிக் ஸ்டீரியோகிராபி,ਮਾਈਕਰੋਸਕੋਪਿਕ ਸਟੀਰੀਓਗ੍ਰਾਫੀ
ஹோலோமார்பிக் செயல்பாடு,ਹੋਲੋਮੋਰਫਿਕ ਫੰਕਸ਼ਨ
ஹோலோனமி முறை,ਹੋਲੋਨੋਮੀ ਵਿਧੀ
முழு ஒளி,ਪੂਰੀ ਰੋਸ਼ਨੀ
முழு ஒளி,ਪੂਰੀ ਰੋਸ਼ਨੀ
சரியான சமச்சீர்,ਸੰਪੂਰਣ ਸਮਰੂਪਤਾ
இருமுனை,dihedral
ஹோல்ட்ஸ் இயந்திரம்,ਹੋਲਟਸ ਮਸ਼ੀਨ
holtser முறை,ਹੋਲਸਰ ਵਿਧੀ
ஆற்றல் ஓட்டம் கூட,ਵੀ ਊਰਜਾ ਦਾ ਵਹਾਅ
ஐசோ-என்ட்ரோபி ஓட்டம்,ਆਈਸੋ-ਐਂਟ੍ਰੋਪੀ ਵਹਾਅ
பாத்திரம்,ਅੱਖਰ
மோனோடிஃப்யூஷன் அடிப்படை டிரான்சிஸ்டர்,ਮੋਨੋਡੀਫਿਊਜ਼ਨ ਬੇਸ ਟਰਾਂਜ਼ਿਸਟਰ
"இலக்கு, வீடு, வீடு","ਨਿਸ਼ਾਨਾ, ਘਰ, ਘਰ"
அபிலக்ஷ்ய சஹய்,ਅਭਿਲਕਸ਼ਯ ਸਹਾਏ
வரவேற்பு ஆண்டெனா,ਰਿਸੈਪਸ਼ਨ antenna
இலக்கு சாதனம்,ਟੀਚਾ ਜੰਤਰ
இலக்கு வரம்பு,ਟੀਚਾ ਸੀਮਾ
இலக்கு மையம்,ਨਿਸ਼ਾਨਾ ਕੇਂਦਰ
செறிவான,ਕੇਂਦਰਿਤ
உறவினர்,ਰਿਸ਼ਤੇਦਾਰ
ஹோமோடைன் வரவேற்பு,homodyne ਰਿਸੈਪਸ਼ਨ
ஒருமைப்பாடு,ਸਮਰੂਪਤਾ
இட-நேர இணக்கத்தன்மை,ਸਪੇਸ-ਟਾਈਮ ਅਨੁਕੂਲਤਾ
ஒற்றுமை வளாகம்,ਸਮਾਨਤਾ ਕੰਪਲੈਕਸ
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான","ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ"
ஒரே மாதிரியான சுற்று,ਸਮਰੂਪ ਸਰਕਟ
ஒரே மாதிரியான தரவு,ਸਮਰੂਪ ਡਾਟਾ
ஒரே மாதிரியான மின்னியல் புலம்,ਸਮਰੂਪ ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਖੇਤਰ
"ஒரே மாதிரியான சமநிலை, ஒரே மாதிரியான சமநிலை","ਸਮਰੂਪ ਸੰਤੁਲਨ, ਸਮਰੂਪ ਸੰਤੁਲਨ"
ஒரே மாதிரியான பகுதி,ਸਮਰੂਪ ਖੇਤਰ
ஒரே மாதிரியான திரவம்,ਸਮਰੂਪ ਤਰਲ
ஒரே மாதிரியான ஈர்ப்பு புலம்,ਸਮਰੂਪ ਗਰੈਵੀਟੇਸ਼ਨਲ ਫੀਲਡ
ஒரே மாதிரியான மூழ்குதல்,ਸਮਰੂਪ ਇਮਰਸ਼ਨ
"ஒரே மாதிரியான அயனியாக்கம் அறை, ஒரே மாதிரியான அயனியாக்கம் அறை","ਸਮਰੂਪ ਆਇਓਨਾਈਜ਼ੇਸ਼ਨ ਚੈਂਬਰ, ਸਮਰੂਪ ਆਇਓਨਾਈਜ਼ੇਸ਼ਨ ਚੈਂਬਰ"
ஹோமோலோகஸ் லாரன்ட்ஸ் கன்வெர்ஷன்,ਹੋਮੋਲੋਗਸ ਲੌਰੇਂਟਸ ਪਰਿਵਰਤਨ
ஓரினச்சேர்க்கை,ਸਮਲਿੰਗਤਾ
ஒரே மாதிரியான கட்டம்,ਸਮਰੂਪ ਪੜਾਅ
ஒரே மாதிரியான விமான அலை,ਸਮਰੂਪ ਜਹਾਜ਼ ਦੀ ਲਹਿਰ
ஒரே மாதிரியான கதிர்வீச்சு,ਸਮਰੂਪ ਰੇਡੀਏਸ਼ਨ
ஒரே மாதிரியான உலை,ਸਮਰੂਪ ਰਿਐਕਟਰ
"ஒரே மாதிரியான திடமான, ஒரே மாதிரியான உடல்","ਸਮਰੂਪ ਠੋਸ, ਸਮਰੂਪ ਸਰੀਰ"
ஒரே மாதிரியான விலகல்,ਸਮਰੂਪ ਵਿਗਾੜ
ஒரே மாதிரியான உடல்,ਸਮਰੂਪ ਸਰੀਰ
ஒரே மாதிரியான மாற்றம்,ਸਮਰੂਪ ਤਬਦੀਲੀ
ஒரே மாதிரியான மாற்றம்,ਸਮਰੂਪ ਤਬਦੀਲੀ
"ஹோமோமெட்ரிக் இரட்டையர், ஐசோமெட்ரிக் இரட்டையர்","ਹੋਮੋਮੈਟ੍ਰਿਕ ਡਬਲਜ਼, ਆਈਸੋਮੈਟ੍ਰਿਕ ਡਬਲਜ਼"
சமநிலை,ਸਮਾਨਤਾ
ஒரே மாதிரியான மாற்றம்,ਸਮਰੂਪ ਤਬਦੀਲੀ
ஐசோநியூக்ளியர்,ਆਈਸੋਨਿਊਕਲੀਅਰ
ஐசோமெரிக் டையடோமிக் மூலக்கூறு,isomeric diatomic ਅਣੂ
அணு டயட்டோமிக் தொற்று,ਪ੍ਰਮਾਣੂ ਡਾਇਟੋਮਿਕ ਲਾਗ
ஐசோமெரிக் மூலக்கூறு,isomeric ਅਣੂ
ஐசோபோலார்,ਆਈਸੋਪੋਲਰ
ஐசோபோலார் பிணைப்பு,ਆਈਸੋਪੋਲਰ ਬਾਂਡ
ஐசோபோலார் பிணைப்பு,ਆਈਸੋਪੋਲਰ ਬਾਂਡ
ஐசோபோலார் படிகம்,ਆਈਸੋਪੋਲਰ ਕ੍ਰਿਸਟਲ
ஐசோபோலார் விசை,ਆਈਸੋਪੋਲਰ ਫੋਰਸ
ஐசோபோலார் மூலக்கூறு,ਆਈਸੋਪੋਲਰ ਅਣੂ
தேன்கூடு ஜாதகம்,honeycomb ਕੁੰਡਲੀ
கரண்ட் குண்ட்லி,ਕਰੰਡ ਕੁੰਡਲੀ
கொக்கி தொடர்பு டிரான்சிஸ்டர்,ਹੁੱਕ ਸੰਪਰਕ ਟਰਾਂਜ਼ਿਸਟਰ
கொக்கி டிரான்சிஸ்டர்,ਹੁੱਕ ਟਰਾਂਜ਼ਿਸਟਰ
வளைய அமைப்பு,ਲੂਪ ਸਿਸਟਮ
வளைய கம்பி,ਲੂਪ ਤਾਰ
கொக்கி எண்,ਹੁੱਕ ਨੰਬਰ
கொக்கி மாறிலி,ਹੁੱਕ ਸਥਿਰ
ஹூக்கின் சட்டம்,ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ
கொக்கி உருமாற்றம்,ਹੁੱਕ ਵਿਕਾਰ
கொக்கி உடல்,ਹੁੱਕ ਸਰੀਰ
"பதவி, பாய்ச்சல், புளூட்டி","ਪੋਸਟ, ਲੀਪ, ਪਲੂਟੀ"
ஹாப்கெலைட்,hopkelite
நம்பிக்கை கருவிகள்,ਹੋਪ ਟੂਲਜ਼
ஹாப்கின்சன் குணகம்,ਹਾਪਕਿਨਸਨ ਗੁਣਾਂਕ
அடிவானம் உணர்திறன்,ਹਰੀਜ਼ਨ ਸੰਵੇਦਨਸ਼ੀਲ
ஆயங்களின் அடிவான அமைப்பு,ਕੋਆਰਡੀਨੇਟਸ ਦੀ ਹਰੀਜ਼ਨ ਸਿਸਟਮ
"Horizon Track Indicator, Horizon Determiner","Horizon Track Indicator, Horizon Determiner"
கிடைமட்ட முடுக்கம்,ਹਰੀਜੱਟਲ ਪ੍ਰਵੇਗ
கிடைமட்ட வரிசை,ਹਰੀਜੱਟਲ ਐਰੇ
சட்ட அழித்தல்,ਫਰੇਮ ਮਿਟਾਉਣਾ
சட்ட நீக்கம்,ਫਰੇਮ ਮਿਟਾਉਣਾ
கிடைமட்ட கூறு,ਹਰੀਜੱਟਲ ਕੰਪੋਨੈਂਟ
கிடைமட்ட கூறு ஊசல்,ਹਰੀਜੱਟਲ ਕੰਪੋਨੈਂਟ ਪੈਂਡੂਲਮ
கிடைமட்ட கட்டுப்பாடு,ਖਿਤਿਜੀ ਕੰਟਰੋਲ
கிடைமட்ட குறுக்கு வெட்டு,ਖਿਤਿਜੀ ਕਰਾਸ ਭਾਗ
கிடைமட்ட தீர்மானம்,ਹਰੀਜੱਟਲ ਰੈਜ਼ੋਲਿਊਸ਼ਨ
கிடைமட்ட விலகல் மின்முனை,ਹਰੀਜੱਟਲ ਡਿਫਲੈਕਸ਼ਨ ਇਲੈਕਟ੍ਰੋਡ
கிடைமட்ட விலகல் ஆஸிலேட்டர்,ਹਰੀਜੱਟਲ ਡਿਫਲੈਕਸ਼ਨ ਔਸਿਲੇਟਰ
கிடைமட்ட விலகல்,ਖਿਤਿਜੀ ਭਟਕਣਾ
கிடைமட்ட இயக்கும் சக்தி,ਹਰੀਜੱਟਲ ਨਿਰਦੇਸ਼ਨ ਬਲ
கிடைமட்ட எழுத்து விலகல்,ਹਰੀਜੱਟਲ ਅੱਖਰ ਡਿਫਲੈਕਸ਼ਨ
கிடைமட்ட இடப்பெயர்ச்சி,ਖਿਤਿਜੀ ਵਿਸਥਾਪਨ
கிடைமட்ட விநியோகம்,ਖਿਤਿਜੀ ਵੰਡ
கிடைமட்ட புலம்-தீவிர வரைபடம்,ਹਰੀਜ਼ੱਟਲ ਫੀਲਡ-ਤੀਬਰਤਾ ਚਿੱਤਰ
கிடைமட்ட விமானம்,ਖਿਤਿਜੀ ਉਡਾਣ
கிடைமட்ட விசை கருவி,ਹਰੀਜੱਟਲ ਫੋਰਸ ਟੂਲ
கிடைமட்ட ஈர்ப்பு சாய்வு,ਹਰੀਜੱਟਲ ਗਰੈਵਿਟੀ ਗਰੇਡੀਐਂਟ
கிடைமட்ட பிடி கட்டுப்படுத்தி,ਹਰੀਜੱਟਲ ਹੋਲਡ ਕੰਟਰੋਲਰ
கிடைமட்ட தீவிரம் வெரியோமீட்டர்,ਲੇਟਵੀਂ ਤੀਬਰਤਾ ਵੇਰੀਓਮੀਟਰ
படுக்கைவாட்டு கொடு,ਹਰੀਜੱਟਲ ਲਾਈਨ
கிடைமட்ட காந்தமானி,ਹਰੀਜੱਟਲ ਮੈਗਨੇਟੋਮੀਟਰ
கிடைமட்ட நுண்ணோக்கி,ਖਿਤਿਜੀ ਮਾਈਕ੍ਰੋਸਕੋਪ
கிடைமட்ட இயக்கம்,ਖਿਤਿਜੀ ਮੋਸ਼ਨ
கிடைமட்ட இயக்கம்,ਖਿਤਿਜੀ ਮੋਸ਼ਨ
