Kannada,Gujarati
ಅರ್ಧಗೋಳಾಕಾರದ,અર્ધગોળાકાર
ಅರ್ಧಗೋಳದ ಸಮ್ಮಿತಿ,અર્ધગોળાકાર સમપ્રમાણતા
"ಅರ್ಧ ಸಮ್ಮಿತಿ, ಅರ್ಧ ಮುಖ ಸಮ್ಮಿತಿ","અડધી સમપ્રમાણતા, અડધા ચહેરાની સમપ્રમાણતા"
ಅರ್ಧ ಫಲಕ,અડધી તકતી
ಅರ್ಧಗೋಳಾಕಾರದ,અર્ધગોળાકાર
ಅರ್ಧಗೋಳದ ಸ್ಫಟಿಕ,અર્ધગોળાકાર સ્ફટિક
ಅರೆ ಪ್ರಿಸ್ಮ್,અર્ધ-પ્રિઝમ
ಅರ್ಧಗೋಳದ ಮೇಣದಬತ್ತಿಯ ಶಕ್ತಿ,અર્ધગોળાકાર મીણબત્તીની શક્તિ
ಅರ್ಧಗೋಳದ ಸೌರ ವಿಕಿರಣ,ગોળાર્ધીય સૌર વિકિરણ
ಅರೆ ಜಾಡಿನ,અર્ધ-ટ્રેસ
ಹೆಂಡರ್ಸನ್ ಸಮೀಕರಣ,હેન્ડરસન સમીકરણ
ಹೆನ್ರಿ,હેનરી
ಹೆನ್ರಿಯ ಕಾನೂನು,હેનરીનો કાયદો
"ಸೆಪ್ಟೋಡ್, ಹೆಪ್ಟೋಡ್","સેપ્ટોડ, હેપ્ટોડ"
ಜೆನೆಟಿಕ್ ಮೆಕ್ಯಾನಿಕ್ಸ್,આનુવંશિક મિકેનિક્સ
ಹರ್ಮನ್ ಮೌಗಿನ್ ಲಾಂಛನ,હર્મન મોગિન પ્રતીક
ಮುದ್ರಿಸಲಾಗಿದೆ,મુદ્રિત
ಸನ್ಯಾಸಿ ಪಾಲಿಪ್,સંન્યાસી પોલીપ
ಸನ್ಯಾಸಿ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,સંન્યાસી વિભેદક સમીકરણ
ಹರ್ಮಿಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಂಯೋಗ,હર્મિટનું મેટ્રિક્સ સંયુગેટ
ಸಂನ್ಯಾಸಿ ಸಂಯೋಜಕ,સંન્યાસી સંયોજક ઓપરેટર
ಹರ್ಮೆಟಿಕ್ ಯುದ್ಧ,હર્મેટિક લડાઇ
ಸನ್ಯಾಸಿ ಆಂತರಿಕ ಅಪವರ್ತನೀಕರಣ,સંન્યાસી આંતરિક પરિબળ
ಹರ್ಮೆಟಿಕ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,હર્મેટિક મેટ્રિક્સ
ಸನ್ಯಾಸಿ ಆಪರೇಟರ್,સંન્યાસી ઓપરેટર
ಸನ್ಯಾಸಿ ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,સંન્યાસી સ્કેલર ઉત્પાદન
ಸನ್ಯಾಸಿಗಳ ಜನಸಂಖ್ಯೆ,આશ્રિત વસ્તી
"ಹರ್ಪೋಲೋಡ್, ಟಾಲ್-ಲುಂತ್ಜ್ (ಕರ್ವ್)","હરપોલહોદ, તાલ-લુંથજ (વળાંક)"
"ಹರ್ಪೋಲೋಡ್ ಕೋನ್, ಮಹಡಿ ಲುತಾಂಜ್ ಕೋನ್","હરપોલહોડ કોન, ફ્લોર લુથંજ કોન"
ಹರ್ಷಲ್ವಟ್ ವೆಂಚುರಿ ಹೋಸ್,હર્શેલ્વત વેન્ચુરી હોસ
ಹರ್ಷಲ್-ಕ್ವಿಂಕೆ ಟ್ಯೂಬ್,herschel-quinke tubule
ಹರ್ಷಲ್ ಕ್ಯಾಸೆಗ್ರೇನ್ ದುರ್ಬೀನುಗಳು,હર્શેલ કેસેગ્રેન દૂરબીન
ಹಾರ್ಟ್ಸ್ ನಿಯಮ,હાર્ટ્સનો નિયમ
ಹೃದಯಗಳು,હૃદય
ಹಾರ್ಟಸ್ ಆಂಟೆನಾ,હાર્ટસ એન્ટેના
ಹಿರ್ಟಸ್ ಡ್ಯುಯಲ್,hirtus ડ્યુઅલ
ಹರ್ಟ್ಸ್ ಎಫೆಕ್ಟ್,અસર હર્ટ્સ
ಹಾರ್ಟ್ಸ್ ವೆಕ್ಟರ್,હાર્ટ વેક્ટર
ಹೃದಯ-ತರಂಗ,હૃદય-તરંગ
ಹಿರ್ಟ್ಸೆ ದ್ವಿಧ್ರುವಿ,હર્ટસી દ્વિધ્રુવ
ಹೃದಯದ ಆಂದೋಲಕ,હૃદયનું ઓસિલેટર
ಹಾರ್ಟ್ಸ್‌ಪ್ರಂಗ್ ರೌಸೆಲ್ ರೇಖಾಚಿತ್ರ,હાર્ટસ્પ્રંગ રૂસેલ ડાયાગ્રામ
ಹೆಸ್ ನಿಯಮ,hess નિયમ
ಬಹುವರ್ಣದ ಫೋಟೋಮೆಟ್ರಿ,મલ્ટિક્રોમેટિક ફોટોમેટ્રી
ಹೆಟೆರೊ ಬಂಧ,હેટરો બોન્ડ
ಹೆಟೆರೊಡೈನ್,heterodyne
ಹೆಟೆರೊಡೈನ್ ಬೀಟ್ ವ್ಯವಸ್ಥೆ,હીટરોડાઇન બીટ સિસ્ટમ
ಹೆಟೆರೊಡೈನ್ ಹಸ್ತಕ್ಷೇಪ,હીટરોડાઇન હસ્તક્ષેપ
ಹೆಟೆರೊಡೈನ್ ಮಾಡ್ಯುಲೇಟರ್,હીટરોડાઇન મોડ્યુલેટર
ಹೆಟೆರೊಡೈನ್ ಆಂದೋಲಕ,હીટરોડાઇન ઓસિલેટર
ಹೆಟೆರೊಡೈನ್ ರಿಸೀವರ್,heterodyne રીસીવર
ಹೆಟೆರೊಡೈನ್ ಸ್ವಾಗತ,heterodyne સ્વાગત
"ಹೆಟೆರೊಡೈನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ, ಹೆಟೆರೊಡೈನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ","હીટરોડાઇન સ્પેક્ટ્રોસ્કોપી, હેટરોડાઇન સ્પેક્ટ્રોસ્કોપી"
ಹೆಟೆರೊಡಿನ್ CT (ಹೆಟೆರೊಡಿನ್ ಹಸ್ತಕ್ಷೇಪ),હેટેરોડિન સીટી (હેટરોડિન હસ્તક્ષેપ)
ಬೆಸ ಶಕ್ತಿ ಎಲೆಕ್ಟ್ರಾನ್‌ಗಳು,વિચિત્ર ઊર્જા ઇલેક્ટ્રોન
ವೈವಿಧ್ಯಮಯ ಶಕ್ತಿ ಮೂಲಗಳು,વિજાતીય ઉર્જા સ્ત્રોત
"ಭಿನ್ನಜಾತಿ, ವಿಜಾತೀಯ, ಭಿನ್ನಜಾತಿ","વિજાતીય, વિજાતીય, વિજાતીય"
ವೈವಿಧ್ಯಮಯ ಅಂಕಿಅಂಶಗಳು,વિજાતીય આંકડા
ವೈವಿಧ್ಯಮಯ ಸಮತೋಲನ,વિજાતીય સંતુલન
ವೈವಿಧ್ಯಮಯ ದ್ರವ,વિજાતીય પ્રવાહી
ವೈವಿಧ್ಯಮಯ ಜಾಲರಿ,વિજાતીય જાળી
ಸರಳ ರೇಖೆ,સીધી લીટી
ವೈವಿಧ್ಯಮಯ ಉತ್ಪಾದನೆ,વિજાતીય ઉત્પાદન
ವೈವಿಧ್ಯಮಯ ಮಾಧ್ಯಮ,વિજાતીય માધ્યમ
ವೈವಿಧ್ಯಮಯ ವಿಕಿರಣ,વિજાતીય કિરણોત્સર્ગ
ವೈವಿಧ್ಯಮಯ ರಿಯಾಕ್ಟರ್,વિજાતીય રિએક્ટર
ವೈವಿಧ್ಯಮಯ ವಿರೂಪತೆ,વિજાતીય વિકૃતિ
ಸಂಕೀರ್ಣ ಅಯಾನುಗಳು,જટિલ આયનો
ನಿರಂಕುಶತೆ,મનસ્વીતા
"ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್, ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್","હેટરોન્યુક્લિયર, હેટરોન્યુક્લિયર"
ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್ ಡಯಾಟೊಮಿಕ್ ಅಣು,હેટરોન્યુક્લિયર ડાયટોમિક પરમાણુ
ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್ ಅಣು,હેટેરોન્યુક્લિયર પરમાણુ
ಹೆಟೆರೋಪೋಲಾರ್ ಬಂಧ,હેટરોપોલર બોન્ડ
ವೈವಿಧ್ಯಮಯ,વિજાતીય
ವೈವಿಧ್ಯಮಯ,વિજાતીય
ಹೋಲಿಂಗರ್ ಸಮೀಕರಣ,હોલિંગર સમીકરણ
ಸ್ವಯಂ ಹುಡುಕಾಟ ದಿನಚರಿ,સ્વ શોધ નિયમિત
ಹೀಸ್ಲರ್ ಮಿಶ್ರಲೋಹ,heisler એલોય
ಹೆಕ್ಸ್ ಅಕ್ಷ,હેક્સ અક્ષ
ಹೆಕ್ಸಾಡೆಸಿಮಲ್ ಸಂಕೇತ ವ್ಯವಸ್ಥೆ,હેક્સાડેસિમલ નોટેશન સિસ્ટમ
ಹೆಕ್ಸಾಡೆಸಿಮಲ್ ವಿಧಾನ,હેક્સાડેસિમલ પદ્ધતિ
ಷಡ್ಭುಜಾಕೃತಿಯ ಕಾಂಪ್ಯಾಕ್ಟ್ ರಚನೆ,ષટ્કોણ કોમ્પેક્ટ માળખું
"ಷಡ್ಭುಜೀಯ ಸ್ಫಟಿಕ, ಚತುರ್ಭುಜ ಸ್ಫಟಿಕ","ષટ્કોણ સ્ફટિક, ચતુર્ભુજ સ્ફટિક"
"ಷಡ್ಭುಜೀಯ ಜಾಲರಿ, ಷಡ್ಭುಜೀಯ ಜಾಲರಿ","ષટ્કોણ જાળી, ષટ્કોણ જાળી"
ಷಡ್ಭುಜೀಯ ಜಾಲರಿ,હેક્સાગોનલ મેશ
ಷಡ್ಭುಜೀಯ ಸಮುದಾಯ,ષટ્કોણ સમુદાય
ಅಷ್ಟಮುಖಿ,ઓક્ટાહેડ્રલ
ಹೆಕ್ಸಾಡ್,હેક્સોડ
ಷಡ್ಭುಜಾಕೃತಿ,ષટ્કોણ
ಹಾಫ್ನಿಯಮ್,હેફનીયમ
ಹೈ ಫ್ಲಕ್ಸ್ ಐಸೊಟೋಪಿಕ್ ರಿಯಾಕ್ಟರ್,ઉચ્ચ પ્રવાહ આઇસોટોપિક રિએક્ટર
ಕನಿಷ್ಠ ರಚನೆ,ન્યૂનતમ માળખું
"ಹೈ ಫೀಲ್ಡ್ ಸೂಪರ್ ಕಂಡಕ್ಟರ್, ಟೈಪ್ 2 ಸೂಪರ್ ಕಂಡಕ್ಟರ್","હાઇ ફીલ્ડ સુપરકન્ડક્ટર, ટાઇપ 2 સુપરકન્ડક્ટર"
"ಹೆಕ್ಟೋಗ್ರಾಮ್, ಸೆಂಟಾಗ್ರಾಮ್","હેક્ટોગ્રામ, સેન્ટાગ્રામ"
ಮರ್ಕ್ಯುರಿ,બુધ
"ಹೈಪರ್ಥರ್ಮಾಮೆಟ್ರಿ, ಥರ್ಮಾಮೆಟ್ರಿ","હાઇપરથર્મોમેટ્રી, થર્મોમેટ્રી"
"ಹೋಮೋಮೆಟ್ರಿಕ್, ಐಸೋಮೆಟ್ರಿಕ್","હોમોમેટ્રિક, આઇસોમેટ્રિક"
ಹಿಗ್ಸ್ ಯಾಂತ್ರಿಕತೆ,હિગ્સ મિકેનિઝમ
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಚದುರುವಿಕೆ,ઉચ્ચ ઊર્જા છૂટાછવાયા
ಅತಿಯಾದ ಆತ್ಮವಿಶ್ವಾಸ ಪ್ರತಿಕ್ರಮಗಳು,અતિવિશ્વાસ વિરોધી પગલાં
ಎತ್ತರದ ಅಡುಗೆ,ઉચ્ચ ઊંચાઈ રસોઈ
ಹೆಚ್ಚಿನ ಶ್ರವ್ಯ ಆವರ್ತನ,ઉચ્ચ શ્રાવ્ય આવર્તન
ಹೆಚ್ಚಿನ ಆವರ್ತನ ವರ್ಧನೆ,ઉચ્ચ આવર્તન એમ્પ્લીફિકેશન
ಹೆಚ್ಚಿನ ಘನೀಕರಿಸುವ ತಾಪಮಾನ,ઉચ્ચ ઠંડું તાપમાન
ಹೆಚ್ಚಿನ ಸ್ಪರ್ಶ,ઉચ્ચ સ્પર્શ
ಹೆಚ್ಚಿನ ಕಾಂಟ್ರಾಸ್ಟ್ ಪ್ರತಿಫಲನ,ઉચ્ચ વિપરીત પ્રતિબિંબ
ಹೆಚ್ಚಿನ ಸ್ಪಷ್ಟತೆ ದೂರದರ್ಶನ,ઉચ્ચ સ્પષ્ટતા ટેલિવિઝન
"ಹೆಚ್ಚಿನ ದರ, ಹೆಚ್ಚಿನ ದರ","ઉચ્ચ દર, ઉચ્ચ દર"
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಖಗೋಳ ಭೌತಶಾಸ್ತ್ರ,ઉચ્ચ ઉર્જા એસ્ટ્રોફિઝિક્સ
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಎಲೆಕ್ಟ್ರಾನ್ ವಿವರ್ತನೆ,ઉચ્ચ ઊર્જા ઇલેક્ટ્રોન વિવર્તન
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಚಯಾಪಚಯ,ઉચ્ચ ઊર્જા ચયાપચય
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಕಣಗಳು,ઉચ્ચ ઉર્જા કણો
ಹೆಚ್ಚಿನ ಶಕ್ತಿ ಭೌತಶಾಸ್ತ್ರ,ઉચ્ચ ઊર્જા ભૌતિકશાસ્ત્ર
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ವಿಕಿರಣ,ઉચ્ચ ઊર્જા કિરણોત્સર્ગ
ಹೆಚ್ಚಿನ ಎಪಿಥರ್ಮಲ್ ನ್ಯೂಟ್ರಾನ್ ಶ್ರೇಣಿ,ઉચ્ચ એપિથર્મલ ન્યુટ્રોન શ્રેણી
ಹೈ ಫ್ಲಕ್ಸ್ ರಿಯಾಕ್ಟರ್,ઉચ્ચ પ્રવાહ રિએક્ટર
ಹೆಚ್ಚಿನ ಆವರ್ತನ,ઉચ્ચ આવર્તન
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಪಕ್ಷಪಾತ,ઉચ્ચ આવર્તન પૂર્વગ્રહ
ಹೆಚ್ಚಿನ ಆವರ್ತನ ವರ್ಧನೆ,ઉચ્ચ આવર્તન એમ્પ્લીફિકેશન
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಪ್ರಸ್ತುತ,ઉચ્ચ આવર્તન વર્તમાન
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಡ್ರೈಯರ್,ઉચ્ચ આવર્તન સુકાં
ಹೆಚ್ಚಿನ ಆವರ್ತನ ತಾಪನ,ઉચ્ચ આવર્તન ગરમી
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಇಂಡಕ್ಷನ್ ಕುಲುಮೆ,ઉચ્ચ આવર્તન ઇન્ડક્શન ભઠ્ઠી
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಆಂದೋಲನ,ઉચ્ચ આવર્તન ઓસિલેશન
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಪುನರುತ್ಪಾದನೆ,ઉચ્ચ આવર્તન પુનર્જીવન
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಪ್ರತಿರೋಧ,ઉચ્ચ આવર્તન પ્રતિકાર
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ,ઉચ્ચ આવર્તન પ્રતિભાવ
ಹೆಚ್ಚಿನ ಗ್ಯಾಲಕ್ಸಿಯ ಅಕ್ಷಾಂಶ,ઉચ્ચ ગેલેક્ટીક અક્ષાંશ
ಹೆಚ್ಚಿನ ಕಾಂಟ್ರಾಸ್ಟ್ ಟ್ಯೂಬ್,ઉચ્ચ કોન્ટ્રાસ્ટ ટ્યુબ
ಹೆಚ್ಚಿನ ಪ್ರತಿರೋಧ ವೋಲ್ಟ್ಮೀಟರ್,ઉચ્ચ અવબાધ વોલ્ટમીટર
ಹೆಚ್ಚಿನ ಉತ್ತಮ ರೆಸಲ್ಯೂಶನ್,ઉચ્ચ દંડ રીઝોલ્યુશન
ಹೆಚ್ಚಿನ ಜೆಟ್ ವ್ಯವಸ್ಥೆ,ઉચ્ચ જેટ સિસ્ટમ
ಉನ್ನತ ಮಟ್ಟದ ಸಮನ್ವಯತೆ,ઉચ્ચ સ્તરનું મોડ્યુલેશન
ಅದ್ಭುತ ಹೊಳಪು,તેજસ્વી ચમક
ಅಧಿಕ-ಆವರ್ತನ-ಪಾರ್-ಫಿಲ್ಟರ್,ઉચ્ચ-આવર્તન-પાર-ફિલ્ટર
ವೇಗದ ಕಂಪ್ಯೂಟರ್,ઝડપી કમ્પ્યુટર
ಹೆಚ್ಚಿನ ಶಕ್ತಿ ಕ್ಷೇತ್ರ,ઉચ્ચ શક્તિ ક્ષેત્ર
ಭೂತಗನ್ನಡಿ,બૃહદદર્શક કાચ
ಹೈಪರ್ಜಿಯೊಮೆಟ್ರಿಕ್ ಉಪಕರಣ,અતિભૌમિતિક સાધન
ಹೆಚ್ಚಿನ ಒತ್ತಡದ ಪ್ರದೇಶ,ઉચ્ચ દબાણ વિસ્તાર
ಅಧಿಕ ಒತ್ತಡದ ರಾಸಾಯನಿಕಗಳು,ઉચ્ચ દબાણ રસાયણો
ಹೆಚ್ಚಿನ ಒತ್ತಡದ ಮೋಡದ ಕೋಣೆ,ઉચ્ચ દબાણ ક્લાઉડ ચેમ્બર
ಅಧಿಕ ಒತ್ತಡದ ಮರ್ಕ್ಯುರಿ ಆವಿ ದೀಪ,ઉચ્ચ દબાણ મર્ક્યુરી વેપર લેમ્પ
ಅಧಿಕ ಒತ್ತಡದ ಭೌತಶಾಸ್ತ್ರ,ઉચ્ચ દબાણ ભૌતિકશાસ્ત્ર
ಅಧಿಕ ಒತ್ತಡದ ವ್ಯವಸ್ಥೆ,ઉચ્ચ દબાણ સિસ્ટમ
ಹೆಚ್ಚಿನ ಕ್ಯೂ,ઉચ્ચ q
ಹೆಚ್ಚಿನ Q ಅನುರಣಕ,ઉચ્ચ ક્યૂ રિઝોનેટર
ಹೆಚ್ಚಿನ ಬೀಸು ಅನುಪಾತ,ઉચ્ચ ફ્લટર રેશિયો
ಹೆಚ್ಚಿನ ಪ್ರತಿಫಲನ ಚಿತ್ರ,ઉચ્ચ પ્રતિબિંબીત ફિલ્મ
ಹೆಚ್ಚಿನ ಪ್ರತಿರೋಧ ವೋಲ್ಟ್ಮೀಟರ್,ઉચ્ચ પ્રતિકાર વોલ્ટમીટર
ಹೆಚ್ಚಿನ ರೆಸಲ್ಯೂಶನ್,ઉચ્ચ રીઝોલ્યુશન
ಹೆಚ್ಚಿನ ರೆಸಲ್ಯೂಶನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,ઉચ્ચ રીઝોલ્યુશન સ્પેક્ટ્રોસ્કોપી
ವೇಗದ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ઝડપી કેલ્ક્યુલેટર
ಸಣ್ಣ ಕ್ಯಾಮೆರಾ,નાનો કેમેરા
"ವೇಗದ ತಂತ್ರಜ್ಞಾನ, ತ್ವರಿತ ತಂತ್ರಜ್ಞಾನ","ઝડપી તકનીક, ઝડપી તકનીક"
ಹೆಚ್ಚಿನ ವೇಗದ ಆಸಿಲ್ಲೋಸ್ಕೋಪ್,ઉચ્ચ વેગ ઓસિલોસ્કોપ
ಹೆಚ್ಚಿನ ವೇಗದ ಸ್ಕ್ಯಾನರ್,ઉચ્ચ વેગ સ્કેનર
ಹೆಚ್ಚಿನ ತಾಪಮಾನದ ಅನಿಲ ತಂಪಾಗುವ ರಿಯಾಕ್ಟರ್,ઉચ્ચ તાપમાન ગેસ-કૂલ્ડ રિએક્ટર
ಹೆಚ್ಚಿನ ತಾಪಮಾನದ ವಿದ್ಯಮಾನ,ઉચ્ચ તાપમાનની ઘટના
"ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್, ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್","ઉચ્ચ વોલ્ટેજ, ઉચ્ચ વોલ્ટેજ"
ಹೆಚ್ಚಿನ ಸಂಭಾವ್ಯ ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ,ઉચ્ચ સંભવિત ઇલેક્ટ્રિક ડિસ્ચાર્જ
"ಹೆಚ್ಚಿನ ಸಾಮರ್ಥ್ಯ, ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್","ઉચ્ચ સંભવિત, ઉચ્ચ વોલ્ટેજ"
ಹೆಚ್ಚಿನ ಸಮಯದ ರೆಸಲ್ಯೂಶನ್,ઉચ્ચ સમય રીઝોલ્યુશન
ಹೆಚ್ಚಿನ ನಿರ್ವಾತ ರಿಕ್ಟಿಫೈಯರ್,ઉચ્ચ વેક્યૂમ રેક્ટિફાયર
ಹೆಚ್ಚಿನ ನಿರ್ವಾತ ಟ್ಯೂಬ್,ઉચ્ચ વેક્યુમ ટ્યુબ
ಹೆಚ್ಚಿನ ನಿರ್ವಾತ,ઉચ્ચ શૂન્યાવકાશ
ಸೂಪರ್ ಫಾಸ್ಟ್ ಸ್ಟಾರ್,સુપર ફાસ્ટ સ્ટાર
ಅಧಿಕ ವೋಲ್ಟೇಜ್,ઉચ્ચ વોલ્ટેજ
ಹೆಚ್ಚಿನ ಉತ್ಪನ್ನ ಬಾಂಬ್,ઉચ્ચ ઉત્પાદન બોમ્બ
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ಪ್ಲಾಸ್ಮಾ,ઉચ્ચ ઘનતા પ્લાઝ્મા
ಹೆಚ್ಚಿನ ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಮಾಧ್ಯಮ,ઉચ્ચ ડાઇલેક્ટ્રિક માધ્યમ
ಹೆಚ್ಚಿನ ಕರ್ಷಕ ತತ್ವ,ઉચ્ચ તાણ સિદ્ધાંત
ಹೆಚ್ಚಿನ ಶಕ್ತಿ ಬಂಧ,ઉચ્ચ ઊર્જા બોન્ડ
ಹೆಚ್ಚಿನ ಶಕ್ತಿ ಮೆಸಾನ್,ઉચ્ચ ઊર્જા મેસન
ಉನ್ನತ ಕ್ಷೇತ್ರದ ಸೂಪರ್ ಕಂಡಕ್ಟರ್,ઉચ્ચ ક્ષેત્ર સુપરકન્ડક્ટર
ಹೆಚ್ಚಿನ ಆವರ್ತನ ವೋಲ್ಟ್ಮೀಟರ್,ઉચ્ચ આવર્તન વોલ્ટમીટર
ಹೆಚ್ಚಿನ ಕೆ ಕೆಪಾಸಿಟರ್,ઉચ્ચ K કેપેસિટર
ಸೂಪರ್ ಪ್ರಕಾಶಮಾನವಾದ ವಲಯ,સુપર બ્રાઇટ ઝોન
"ಹೆಚ್ಚಿನ ಮು ನಳಿಕೆ, ಹೆಚ್ಚಿನ ವರ್ಧಕ ಗುಣಕ ನಳಿಕೆ","હાઇ મુ નોઝલ, હાઇ મેગ્નિફિકેશન ગુણક નોઝલ"
ಹೆಚ್ಚಿನ ರೆಸಲ್ಯೂಶನ್ ಎಲೆಕ್ಟ್ರಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ઉચ્ચ રીઝોલ્યુશન ઇલેક્ટ્રોન માઇક્રોસ્કોપ
ಹೆಚ್ಚಿನ ವಿಕಿರಣ ದೋಷ,ઉચ્ચ ઇરેડિયેશન ખામી
ಹೆಚ್ಚಿನ ತಾಪಮಾನದ ರಾಸಾಯನಿಕಗಳು,ઉચ્ચ તાપમાન રસાયણો
ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್ ಲೈನ್,ઉચ્ચ વોલ્ટેજ લાઇન
"ಹೆಚ್ಚಿನ ಹಾರ್ಮೋನಿಕ್, ಉತ್ತಮ ಗುಣಮಟ್ಟ","ઉચ્ચ હાર્મોનિક, ઉચ્ચ ગુણવત્તા"
ಹೆಚ್ಚಿನ ತಾಪಮಾನ,સખત તાપમાન
ಹೆಚ್ಚಿನ ಬೆಳಕಿನ ವಿಧಾನ,ઉચ્ચ પ્રકાશ પદ્ધતિ
ಸೂಪರ್ ಸಾಪೇಕ್ಷತಾವಾದಿ,સુપર રિલેટિવિસ્ટિક
ಹೆಚ್ಚು ವಿಷಕಾರಿ,અત્યંત ઝેરી
ಭಾರೀ ಅಯಾನು ರೇಖೀಯ ವೇಗವರ್ಧಕ,ભારે આયન રેખીય પ્રવેગક
ಹಿಲ್ಡೆಬ್ರಾಂಡ್ ಕಾರ್ಯ,હિલ્ડેબ્રાન્ડ કાર્ય
ಟಾಪ್-ಡೌನ್ ರೆಕಾರ್ಡಿಂಗ್,ટોપ-ડાઉન રેકોર્ડિંગ
ಕಡಿಮೆ ಬ್ಯಾಂಡ್ ಅಗಲ,સૌથી ઓછી બેન્ડ-પહોળાઈ
ಹಿಲ್ಟ್ನರ್-ಹಾಲ್ ಪರಿಣಾಮ,હિલ્ટનર-હોલ અસર
ಸ್ವಾಧೀನ ವಲಯ,કબજો વર્તુળ
ಹಿಟಾರ್ಫ್ ಡಾರ್ಕ್ ಸ್ಕೈ,હિટોર્ફ શ્યામ આકાશ
"ಹಿಟ್ಟೋರ್ಫ್ ತತ್ವ, ಶಾರ್ಟ್ಕಟ್ ಸಿದ್ಧಾಂತ","હિટોર્ફ સિદ્ધાંત, શોર્ટકટ થિયરી"
ಹ್ಯಾಫ್ನರ್ ಮೇಣದಬತ್ತಿ,હાફનર મીણબત્તી
ಹೆಕ್ಟೋಲಿಟರ್,હેક્ટોલિટર
ಹೆಕ್ಟೋಮೀಟರ್,હેક્ટોમીટર
ಹೋಲ್ಮಿಯಂ,હોલમિયમ
"ಉಪಾಖ್ಯಾನ, ಹೊಡೋಗ್ರಾಫ್","ટુચકો, હોડોગ્રાફ"
ಕ್ರಾಂತಿವೃತ್ತದ ಸಮೀಕರಣ,ગ્રહણ સમીકરણ
ಎಕ್ಲಿಪ್ಟಿಕ್ ವಿಧಾನ,ગ્રહણ પદ્ધતિ
ಕ್ರಾಂತಿವೃತ್ತದ ಸಮತಲ,ગ્રહણ વિમાન
ವೇಗ-ಪರಿವರ್ತನೆ,વેગ-પરિવર્તન
"ಹೋಡೋಸ್ಕೋಪ್, ಲೀಕ್ ಚಿತ್ರ","હોડોસ્કોપ, લીક ચિત્ર"
ಹಾಫ್ಮನ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್,હોફમેન ઇલેક્ટ્રોમીટર
ಹಾರ್ನ್ ಆಂಟೆನಾ,હોર્ન એન્ટેના
ಅನ್ವಯಿಕ ವಿಕಿರಣ,લાગુ રેડિયેશન
ಕಪ್ಪು ದೇಹ,કાળું શરીર
ಬಂಧದ ಸರ್ಕ್ಯೂಟ್,બંધન સર્કિટ
ಸಿಂಕ್ರೊನಸ್ ನಿಯಂತ್ರಣ,સિંક્રનસ નિયંત્રણ
ಬಂಧನ ಸ್ಟ್ರೀಮ್,બંધન પ્રવાહ
ಬೆಂಬಲ ನಿಯತಾಂಕ,આધાર પરિમાણ
ಹಿಡುವಳಿ ಆವರಣ,હોલ્ડિંગ જગ્યા
ರಿಸೀವರ್ ಕ್ಯಾರಿಯರ್,રીસીવર વાહક
ಸೆರೆಹಿಡಿಯಿರಿ,કેપ્ચર
ಹೋಲ್ಡರ್ ಕಿರಣ,ધારક બીમ
ಹೋಲ್ಡರ್ ಸರ್ಕ್ಯೂಟ್,ધારક સર્કિટ
ಹೋಲ್ಡರ್ ಕೀ,ધારક કી
ಹೋಲ್ಡರ್ ಮ್ಯಾಗ್ನೆಟ್,ધારક ચુંબક
