Hindi,Bengali
मध्यवर्ती बफर,মধ্যবর্তী বাফার
आंतरिक खंड,অভ্যন্তরীণ বিভাগ
आंतरिक संचार,অভ্যন্তরীণ যোগাযোগ
आंतरिक खंडन,অভ্যন্তরীণ খণ্ডন
आंतरिक स्मृति,অভ্যন্তরীণ মেমরি
आंतरिक छाँटन,অভ্যন্তরীণ বাছাই
आंतरिक कालद,অভ্যন্তরীণ ঘড়ি
अंतरराष्ट्रीय मानकीकरण संघ (आई एस ओ),ইন্টারন্যাশনাল অ্যাসোসিয়েশন ফর স্ট্যান্ডার্ডাইজেশন (ISO)
अंतरराष्ट्रीय तकनीकी सहायता संस्थान,আন্তর্জাতিক প্রযুক্তিগত সহায়তা ইনস্টিটিউট
इंटरनेट,ইন্টারনেট
इंटरनेट अभियांत्रिकी कार्य दल (आई ई टी एफ),ইন্টারনেট ইঞ্জিনিয়ারিং ওয়ার্কিং গ্রুপ (IETF)
इंटरनेट अन्वेषक,ইন্টারনেট এক্সপ্লোরার
इंटरनेट अन्वेषण,ইন্টারনেট অনুসন্ধান
इंटरनेट मासिक प्रतिवेदन,ইন্টারনেট মাসিক রিপোর্ট
इंटरनेट पैकेट विनिमय,ইন্টারনেট প্যাকেট বিনিময়
इंटरनेट प्रोटोकॉल (आई पी),ইন্টারনেট প্রোটোকল (আইপি)
"1.इंटरनेट नियमावली,2.इंटरनेट प्रोटोकॉल","1.ইন্টারনেট ম্যানুয়াল, 2.ইন্টারনেট প্রোটোকল"
इंटरनेट प्रसारण वार्ता (आई आर सी),ইন্টারনেট ব্রডকাস্ট ডায়ালগ (IRC)
इंटरनेट सेवा दायक,ইন্টারনেট সেবা প্রদানকারী
इंटरनेट सेवा सूची,ইন্টারনেট পরিষেবা তালিকা
इंटरनेट समाज,ইন্টারনেট সমাজ
"1.इंटरनेट यंत्र,2.युक्ति","1. ইন্টারনেট ডিভাইস, 2. ডিভাইস"
इंटरनेट संचालन,ইন্টারনেট অপারেশন
इंटरनेट संचालन,ইন্টারনেট অপারেশন
अन्तर्वेशन,ইন্টারপোলেশন
विवेचन,ব্যাখ্যা
"1.अनुदेशांतरक, 2.विवेचक, 3.स्मरक अंतरक","1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী"
अंतः प्रक्रम संचार,আন্তঃপ্রক্রিয়া যোগাযোগ
अंतरायक,অন্তরায়ক
अंतरायन प्रहस्तक,বাধা হ্যান্ডলার
अंतरायन आच्छद,বাধা কভার
अंतरायन संकेत,বাধা সংকেত
अंतरायक सदिश,বাধা ভেক্টর
अंतरायन,বাধা
प्रतिच्छेद,ছেদ
"1.अंत:जाल,2.इंट्रानेट","1.ইন্টারনেট, 2.ইন্টারনেট"
अपरिवर्तनीय,অপরিবর্তনীয়
इन्वेन्टरी मुख्य संचिका,ইনভেন্টরি প্রধান ফাইল
विलोम मल्टीपलेक्सर,বিপরীত মাল্টিপ্লেক্সার
विलोम स्कैनिंग,বিপরীত স্ক্যানিং
विलोम संचिका,বিপরীত ফাইল
व्युत्क्रमित सूची संचिका,বিপরীত তালিকা ফাইল
व्युत्क्रम पृष्ठ सारणी,বিপরীত পাতা টেবিল
"1.अंतवर्तक, 2.प्रतीपक","1. বিনিময়কারী, 2. প্রতীক"
इंटरनेट संचालन,ইন্টারনেট অপারেশন
अन्तर्वेशन,ইন্টারপোলেশন
विवेचन,ব্যাখ্যা
"1.अनुदेशांतरक, 2.विवेचक, 3.स्मरक अंतरक","1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী"
अंतः प्रक्रम संचार,আন্তঃপ্রক্রিয়া যোগাযোগ
अंतरायक,অন্তরায়ক
अंतरायन प्रहस्तक,বাধা হ্যান্ডলার
अंतरायन आच्छद,বাধা কভার
अंतरायन संकेत,বাধা সংকেত
अंतरायक सदिश,বাধা ভেক্টর
अंतरायन,বাধা
प्रतिच्छेद,ছেদ
"1.अंत:जाल,2.इंट्रानेट","1.ইন্টারনেট, 2.ইন্টারনেট"
अपरिवर्तनीय,অপরিবর্তনীয়
इन्वेन्टरी मुख्य संचिका,ইনভেন্টরি প্রধান ফাইল
विलोम मल्टीपलेक्सर,বিপরীত মাল্টিপ্লেক্সার
विलोम स्कैनिंग,বিপরীত স্ক্যানিং
विलोम संचिका,বিপরীত ফাইল
व्युत्क्रमित सूची संचिका,বিপরীত তালিকা ফাইল
व्युत्क्रम पृष्ठ सारणी,বিপরীত পাতা টেবিল
"1.अंतवर्तक, 2.प्रतीपक","1. বিনিময়কারী, 2. প্রতীক"
कार्य प्रबंधन,কার্য ব্যবস্থাপনা
कार्योन्मुख भाषा,কর্মমুখী ভাষা
कार्य प्राथमिकता,কাজের অগ্রাধিকার
कार्य अनुसूचन,কাজের সময়সূচী
कार्य अनुक्रमण,টাস্ক সিকোয়েন্সিং
कार्य सारणी,কাজের সময়সূচী
सम्मिलन,সন্নিবেশ
संयुक्त फोटोग्राफी ग्रुप (जे पी जी),জয়েন্ট ফটোগ্রাফি গ্রুপ (JPG)
पत्रिका,পত্রিকা
ज्वॉय स्टिक,আনন্দ লাঠি
"1.ऑकलन, 2.निर्णय","1.মূল্যায়ন, 2.সিদ্ধান্ত"
जंप,লাফ
जंप अनुदेश,লাফের নির্দেশ
जंपर,জাম্পার
"1.संगम, 2.संधि, 3.जोड़","1. সঙ্গম, 2. সন্ধি, 3. যৌথ"
कबाड़,আবর্জনা
औचित्य,ন্যায্যতা
किलो बाईट,কিলো বাইট
कार्नोफ प्रतिचित्र,কার্নফ মানচিত্র
कार्नोफ चित्र,কার্নফ ছবি
के बी (किलो बाईट),KB (কিলোগ্রাম বাইট)
"1.अष्टि, 2.गुठली, 3.कर्नल","1. অষ্টী, 2. কার্নেল, 3. কর্নেল"
अष्टि विधा,আট মোড
अष्टिकरण,acclimatization
कुंजी,চাবি
कुंजी पटल,কীবোর্ড
"1.कुंजी उछाल, 2.कुंजी अस्वीकार","1.কী বাউন্স, 2.কী প্রত্যাখ্যান"
कुंजी क्लिक,কী ক্লিক করুন
कुंजी संपीडन,কী কম্প্রেশন
"1.कुंजी डिस्क, 2.कुंजी चक्रिका","1.কী ডিস্ক, 2.কী ডিস্ক"
कुंजी कूट लेखन,কী এনকোডিং
मुख्य क्षेत्र,প্রধান এলাকা
"1.कुंजी फाईल, 2.कुंजी संचिका","1.কী ফাইল, 2.কী ফাইল"
मुख्य ढांचा,প্রধান কাঠামো
मुख्य प्रबंधन,প্রকৃত ব্যবস্থাপনা
कुंजी पैड,কী প্যাড
कुंजी पैड,কী প্যাড
मुख्य वाक्यांश,মূল বাক্যাংশ
कुंजी स्पंद,কী পালস
कुंजी छिद्रक,কী খোঁচা
कुंजी छाँटन,কী সাজানোর
"1.कुंजी आघात, 2.कुंजी स्ट्रोक, 3.कुंजी दाब","1.কী স্ট্রোক, 2.কী স্ট্রোক, 3.কী চাপ"
पता-अंतरण कुंजी,ঠিকানা স্থানান্তর কী
"1.डिस्क कुंजी, 2.चक्रिका कुंजी","1. ডিস্ক কী, 2. ডিস্ক কী"
फ्लापी कुंजी,ফ্লপি কী
टेप कुंजी,টেপ কী
मुख्य शब्द,নির্দেশক শব্দ
"1.किक, 2.ठोकर","1. লাথি, 2. থাম্প"
हत,কুটির
किलो बिट,কিলো বিট
गाँठ,গিঁট
ज्ञान आधारित सूचना सेवायें,জ্ঞান ভিত্তিক তথ্য সেবা
ज्ञान खोज,জ্ঞান অনুসন্ধান
ज्ञान खोज डॉटाबेस,জ্ঞান অনুসন্ধান ডাটাবেস
ज्ञान इंजीनियरी,জ্ঞান প্রকৌশল
ज्ञान प्रबंधन,জ্ঞান ব্যবস্থাপনা
ज्ञानकर्मी,জ্ঞান কর্মী
लैन अनुकूलक,ল্যান অ্যাডাপ্টার
"1.लैन परिसेवक,2.लैन सर्वर","1.LAN সার্ভার, 2.LAN সার্ভার"
लैन कार्यस्थल,LAN কর্মক্ষেত্র
क्षैतिज चित्र,অনুভূমিক ছবি
"1.क्षैतिज चित्र, 2.लैडस्केप","1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ"
भाषा,ভাষা
भाषा अनुदेशातंरक,ভাষা প্রশিক্ষক
भाषा प्रक्रमक,ভাষা প্রসেসর
"1.भाषा अंतरक, 2.भाषा अनुवादक","1.Language Transferr, 2.Language Translator"
लैपटाप,ল্যাপটপ
व्यापक एकीकरण (एल.एस.आई.),ব্যাপক ইন্টিগ্রেশন (LSI)
बृहत समाकलन (एल एस आई),গণ ইন্টিগ্রেশন (LSI)
लेसर,লেজার
लेसर मुद्रक,লেজার প্রিন্টার
अन्तिम आगम प्रथम निर्गम (लिफो),লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO)
परत,স্তর
"खाका, अभिन्यास","ব্লুপ্রিন্ট, বিন্যাস"
"1.पर्ण, 2.पत्ती,3. पत्र","1. পাতা, 2. পাতা, 3. চিঠি"
पर्ण आसंधि,পাতার নোড
पर्ण स्थल,পাতার দাগ
पट्टा,ইজারা
"1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा","1.লিজ চ্যানেল, 2.লিজ সিস্টেম"
"1.लाइन,2.पट्टा रेखा","1. লাইন, 2. লেশ লাইন"
न्यूनत्तम सार्थक बिट शेल.एस.बी),ন্যূনতম অর্থপূর্ণ বিট shell.sb)
अल्पतम सार्थक अंक,অন্তত উল্লেখযোগ্য স্কোর
"1.विरासती व्यवस्था,2.विरासती तंत्र","1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম"
"1.लेमा, 2.प्रमेयिका","1. লেমা, 2. উপপাদ্য"
पत्र गुणवत्ता (एल क्यू),চিঠির গুণমান (LQ)
शब्दिम,শব্দার্থে
कोश विज्ञान,অভিধান
"1.संग्रह,2.लाइब्रेरी","1.আর্কাইভ, 2.লাইব্রেরি"
"1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन","1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং"
लाइब्रेरी उपनेमिका,লাইব্রেরি ডিরেক্টরি
"1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा","1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি"
प्रकाश उत्सर्जक डायोड (एल ई डी),হালকা নির্গত ডায়োড (এলইডি)
प्रकाश गन,হালকা বন্দুক
प्रकाश पेन,হালকা কলম
रैखिक अनुकूलक,রৈখিক অ্যাডাপ্টার
लाइन संपादन,লাইন সম্পাদনা
"1.लाइन मुद्रक, 2.लाइन प्रिंटर","1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার"
"1.रैखिक, 2.रेखीय","1.রৈখিক, 2.রৈখিক"
रेखाएं प्रति मिनट (एल पी एम),লাইন প্রতি মিনিট (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध","1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন"
श्रृंखलित सूची,শৃঙ্খলিত তালিকা
लिनक्स,লিনাক্স
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)","1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)"
सूची प्रक्रमण,তালিকা প্রক্রিয়াকরণ
"1.आक्षर,2.शाब्दिक","1.অক্ষর, 2.আক্ষরিক"
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल","1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত"
सजीव आसंधि,লাইভ গিঁট
"1.भार, 2.लोड","1.লোড, 2.লোড"
"1.लोड मॉडयूल, 2.भार प्रतिरुपक","1.লোড মডিউল, 2.লোড মডিউল"
"1.स्थानीय, 2.स्थानिक","1.স্থানীয়, 2.স্থানীয়"
स्थानीय अभिगम,স্থানীয় অ্যাক্সেস
स्थानीय क्षेत्र जालक्रम (लैन),লোকাল এরিয়া নেটওয়ার্ক (LAN)
स्थानीय स्पष्टता,স্থানীয় স্বচ্ছতা
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय","1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়"
स्थानीय स्मृति,স্থানীয় স্মৃতি
स्थानीय विधा,স্থানীয় মোড
स्थानीय चर,স্থানীয় পরিবর্তনশীল
"पाश, लॉक","লুপ, লক"
पाशित संचिका,লুপ ফাইল
सत्रारंभ,অধিবেশন শুরু
सत्रांत,মেয়াদ শেষ
संलेखन,রচনা
तर्क विश्लेषक,যুক্তি বিশ্লেষক
तर्क बम,যুক্তি বোমা
तर्क कार्ड,লজিক কার্ড
तर्क संचित्र (प्रवाह संचित्र),লজিক চার্ট (ফ্লোচার্ট)
तर्क परिपथ,লজিক সার্কিট
तर्क अभिकल्प,লজিক ডিজাইন
तर्क आरेख,লজিক ডায়াগ্রাম
तार्किक प्रवाह संचित्र,লজিক্যাল ফ্লোচার্ট
तर्क फलन,লজিক ফাংশন
तर्क गेट,লজিক গেট
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन","1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং"
तर्क विस्थापन,যুক্তি স্থানচ্যুতি
तर्क अवस्था,যুক্তি অবস্থা
तर्क स्विच,লজিক সুইচ
तर्क इकाई,লজিক ইউনিট
तार्किक,যৌক্তিক
तार्किक संयोजन,যৌক্তিক সংযোগ
तार्किक आँकड़आ संरचना,যৌক্তিক তথ্য কাঠামো
तर्कसंगत आरेख,লজিক্যাল ডায়াগ্রাম
तार्किक व्यंजक,যৌক্তিক অভিব্যক্তি
तार्किक प्रवाह संचित्र,লজিক্যাল ফ্লোচার্ট
तार्किक आई एफ (तार्किक यदि),লজিক্যাল IF (যৌক্তিক যদি)
तर्कसंगत संक्रिया,যুক্তিসঙ্গত অপারেশন
तर्कसंगत संकारक,যুক্তিবাদী অপারেটর
तर्कसंगत संबंधन,যুক্তিসঙ্গত সংযোগ
तार्किक योजना,যৌক্তিক পরিকল্পনা
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक","1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র"
तार्किक प्ररुप,যৌক্তিক প্যাটার্ন
तार्किक मान,যৌক্তিক মান
तार्किक चर,যৌক্তিক পরিবর্তনশীল
हासिल अग्रावलोकन,অর্জিত ওভারভিউ
अग्रावलोकन समुच्चय,পূর্বরূপ সেট
अवलोकन,পর্যবেক্ষণ
"1.लूप, 2.पाश","1.লুপ, 2.লুপ"
पाश नियंत्रण,লুপ নিয়ন্ত্রণ
पाश प्रारंभन,লুপ ইনিশিয়ালাইজেশন
पाश आपरिवर्तन,লুপ বৈচিত্র
"1.पाश जालक्रम, 2.पाश नेटवर्क","1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক"
पाश प्रारंभन,লুপ ইনিশিয়ালাইজেশন
पाश-अवसान,লুপ-এন্ডিং
प्रति-पाश परीक्षण,পাল্টা লুপ পরীক্ষা
शिथिल युग्मित,ঢিলেঢালাভাবে মিলিত
ह्रास रहित संपीडन,ক্ষতিহীন কম্প্রেশন
हासी संपीडन,হ্যাসে কম্প্রেশন
निम्न बाइट,কম বাইট
निम्न स्तर भाषा,নিম্ন স্তরের ভাষা
निम्न पारक फिल्टर,কম পাস ফিল্টার
"1.निम्न परिबाधित,2. निम्न परिबद्ध","1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ"
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)","1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)"
"1.मशीन, 2.यंत्र","1. মেশিন, 2. মেশিন"
मशीन पता,মেশিন ঠিকানা
"1.यंत्र कूट, 2.मशीन कोड","1. মেশিন কোড, 2. মেশিন কোড"
यंत्र चक्र,মেশিন চাকা
यंत्राश्रित भाषा,যান্ত্রিক ভাষা
यंत्राश्रित सॉफ्टवेयर,যান্ত্রিক সফ্টওয়্যার
यंत्र त्रुटि,ডিভাইস ত্রুটি
यंत्र निष्क्रिय काल,মেশিন অলস সময়
यंत्र निरपेक्ष भाषा,মেশিন ভাষা
यंत्रानुदेश,ম্যানুয়াল
यंत्र बोध,মেশিন সেন্স
"1.मशीनी भाषा,2.यंत्र भाषा","1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ"
यंत्राधिगम,মেশিন লার্নিং
यंत्र संक्रिया,মেশিন অপারেশন
यंत्रमूलक भाषा,মেশিন ভাষা
यंत्र निष्पादन,মেশিন কর্মক্ষমতা
मशीन अनुकार,মেশিন সিমুলেশন
यंत्र अपहृत काल,মেশিন হাইজ্যাকিং সময়
मशीनी अनुवाद,যন্ত্রানুবাদ
मशीन शब्द,মেশিন শব্দ
स्थूल अनुदेश,ম্যাক্রো নির্দেশ
स्थूल प्राचर,ম্যাক্রো স্কেল
स्थूल कोडांतरण प्रोग्राम,গণ সমাবেশ কর্মসূচি
स्थूल आह्वान,স্থূল কল
"1.स्थूल कोड, 2.स्थूल कूट","1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড"
स्थूल समादेश,ম্যাক্রো কমান্ড
स्थूल घोषणा,ম্যাক্রো ঘোষণা
स्थूल परिभाषा,ম্যাক্রো সংজ্ঞা
स्थूल प्रवाह संचित्र,ম্যাক্রো ফ্লো চার্ট
स्थूल जनित्र,ম্যাক্রো জেনারেটর
स्थूल अनुदेश,ম্যাক্রো নির্দেশ
स्थूल भाषा,স্থূল ভাষা
स्थूल लाइब्रेरी,ম্যাক্রো লাইব্রেরি
स्थूल प्राचल,ম্যাক্রো প্যারামিটার
स्थूल प्रक्रमण,ম্যাক্রো প্রক্রিয়াকরণ
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर","1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর"
स्थूल प्रोग्रामन,ম্যাক্রো প্রোগ্রামিং
स्थूल आदिप्ररुप,স্থূল প্রোটোটাইপ
"1.स्थूल कूटलेखन, 2.स्थूल कोडन","1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং"
मेगाबाइट (एम बी),মেগাবাইট (MB)
जादुई संप्रतीक,জাদু প্রতীক
जादुई संख्या,জাদু সংখ্যা
चुंबकीय बुदबुद स्मृति,চৌম্বকীয় বুদ্বুদ মেমরি
चुंबकीय कार्ड,চৌম্বক কার্ড
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल","1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল"
चुंबकीय संप्रतीक,চৌম্বকীয় প্রতীক
चुंबकीय कोर भंडारण,চৌম্বকীয় কোর স্টোরেজ
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क","1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক"
चुंबकीय डिस्क पता,চৌম্বকীয় ডিস্ক ঠিকানা
चुंबकीय चक्रिका स्मृति,চৌম্বকীয় ডিস্ক মেমরি
चुंबकीय ड्रम,চৌম্বক ড্রাম
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन","1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং"
चुंबकीय शीर्ष,চৌম্বক শীর্ষ
चुंबकीय स्याही,চৌম্বক কালি
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR)
चुंबकीय माध्यम,চৌম্বক মাধ্যম
चुंबकीय पठन,চৌম্বকীয় পড়া
चुंबकीय अभिलेखन,চৌম্বকীয় রেকর্ডিং
चुंबकीय भंडारण,চৌম্বকীয় স্টোরেজ
चुंबकीय पट्टी,তরিৎ - চৌম্বকীয় ফিতা
चुंबकीय टेप,চৌম্বকীয় টেপ
चुंबकीय टेप कार्टीज,চৌম্বক টেপ কার্তুজ
चुंबकीय टेप ड्राइव,চৌম্বকীয় টেপ ড্রাইভ
चुंबकीय टेप अग्रक,চৌম্বক টেপ অগ্রদূত
चुंबकीय टेप लाइब्रेरियन,চৌম্বক টেপ গ্রন্থাগারিক
चुंबकीय टेप अभिगमन,চৌম্বকীয় টেপ অ্যাক্সেস
चुंबकीय टेप इकाई,চৌম্বকীয় টেপ ইউনিট
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म","1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম"
चुंबकीय पथ,চৌম্বক পথ
चुंबकीय प्रकाशीय भंडारण,চৌম্বক অপটিক্যাল স্টোরেজ
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर","1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার"
चुंबकीय विरुपण,চৌম্বকীয় বিকৃতি
चुंबकीय विरुपक टिकिया,চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট
"1.डाक पेटी, 2.मेल बाक्स","1. মেইল বক্স, 2. মেইল বক্স"
मेल विलय,মেইল মার্জ
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई","1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট"
मेन फ्रेम,প্রধান ফ্রেম
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र","1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম"
"1.मुख्य स्मृति, 2.मुख्य मेमोरी","1. প্রধান মেমরি, 2. প্রধান মেমরি"
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश","1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম"
मुख्य भंडारण,প্রধান স্টোরেজ
"1.मेन स्विच, 2.मुख्य स्विच","1. প্রধান সুইচ, 2. প্রধান সুইচ"
"1.अनुरक्षण, 2.रखरखाव","1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ"
अनुरक्षण पैनल,রক্ষণাবেক্ষণ প্যানেল
अनुरक्षण काल,রক্ষণাবেক্ষণ সময়
वृहत् चक्र,বড় বৃত্ত
मुख्य युक्ति,কী ডিভাইস
मुख्य कुंजी,প্রধান কী
मुख्य अवस्था,মূলমঞ্চ
मुख्य संरचना,প্রধান কাঠামো
मुख्य कार्य,প্রধান কাজ
बहुसंख्यक अवयव,সংখ্যাগরিষ্ঠ উপাদান
बहुसंख्यक गेट,সংখ্যাগরিষ্ঠ গেট
बहुसंख्य संक्रिया,সংখ্যাগরিষ্ঠ অপারেশন
प्रतिपूर्ति काल,প্রতিদান সময়কাল
कुसंक्रिया रुटीन,ভুল অপারেশন রুটিন
प्रबंधन विकास,ব্যবস্থাপনা উন্নয়ন
प्रबंधन सूचना तंत्र (एम आई एस),ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS)
प्रबंध विज्ञान,ব্যবস্থাপনা বিজ্ঞান
मैनचेस्टर कूटलेखन,ম্যানচেস্টার এনকোডিং
बहुवलन,গুণ
प्रकलित चर,আনুমানিক পরিবর্তনশীল
प्रकलित सूचकन,অনুমানমূলক সূচক
मानव यंत्र अनुकार,মানুষের মেশিন সিমুলেশন
हस्तचालित पता स्विच,ম্যানুয়াল ঠিকানা সুইচ
मैनुअल विश्लेषण,ম্যানুয়াল বিশ্লেষণ
मैनुअल आह्वान,ম্যানুয়াল কল
मैनुअल प्रविष्टि,ম্যানুয়াল এন্ট্রি
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र","1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার"
"1.हस्त निवेश, 2. मैनुअल निवेश","1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট"
हस्त प्रचालन,সংক্ষিপ্ত কাজ
अनेकानेक संबंध,বহু থেকে বহু সম্পর্ক
बहु-एक-विकोडक,মাল্টি-ডিকোডার
प्रतिचित्र विधि,মানচিত্র পদ্ধতি
प्रतिचित्रण,ম্যাপিং
उपांत,মার্জিন
उपांतीय त्रुटि,প্রান্তিক ত্রুটি
उपांतीय जाँच,প্রান্তিক তদন্ত
उपांतीय परीक्षण,প্রান্তিক পরীক্ষা
चिन्ह संसूचन,প্রতীক সনাক্তকরণ
चिन्ह पठन,সাইন রিডিং
चिन्ह क्रमवीक्षण,প্রতীক স্ক্যানিং
चिन्ह बोध,সাইন সেন্স
चिन्हक,চিহ্নিতকারী
चिन्हन,চিহ্নিত করা
चिन्हक तरंग,মার্কার তরঙ্গ
मार्कोव श्रृंखला,মার্কভ চেইন
मार्कोव स्रोत,মার্কভ উৎস
मार्क-अप भाषा,মার্কআপ ভাষা
मेसर,maser
मेसर,maser
"1.मास्क, 2.आच्छद, 3.प्रच्छाद","1. মুখোশ, 2. পর্দা, 3. পর্দা"
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक","1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট"
मास्क प्रोग्राम्य युक्ति,মাস্ক প্রোগ্রামেবল ডিভাইস
आवरण रजिस्टर,কভার রেজিস্টার
"1.आवृत रॉम, 2.आवृत आर ओ एम","1. কভার রম, 2. কভার রম"
आच्छादन,আবরণ
विपुल आँकड़ए,বিশাল পরিসংখ্যান
"1.विपुल स्मृति, 2.विपुल मेमोरी","1. ভর মেমরি, 2. ভর মেমরি"
विपुलत: समांतर,ব্যাপকভাবে সমান্তরাল
प्रधान ,প্রধান
मास्टर कार्ड,মাস্টার কার্ড
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई","1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি"
प्रधान कन्सोल,প্রধান কনসোল
प्रधान आँकड़आ,প্রধান তথ্য
प्रधान आरेख,মাস্টার ডায়াগ্রাম
प्रधान संचिका,প্রধান নথি
प्रधान समूह,প্রধান গ্রুপ
मास्टर कुंजी,প্রধান চাবি
प्रधान लाइब्रेरी टेप,প্রধান লাইব্রেরি টেপ
प्रधान प्रक्रमक,প্রাইম প্রসেসর
प्रधान प्रोग्राम,ফ্ল্যাগশিপ প্রোগ্রাম
प्रधान केंद्र,প্রধান কেন্দ্র
"1.प्रधान टेप, 2.मास्टर टेप","1.মাস্টার টেপ, 2.মাস্টার টেপ"
"1.प्रधान अंतक, 2.प्रधान टर्मिनल","1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল"
प्रधान अधीन युक्ति,প্রধান অধস্তন ডিভাইস
प्रधान अधीन तंत्र,প্রধান অধস্তন ব্যবস্থা
"1.मेल, 2.मिलान, 3.मिलना","1. মিল, 2. মিল, 3. দেখা"
मिलान,ম্যাচ
गणितीय प्रोग्रामन,গাণিতিক প্রোগ্রামিং
गणितीय अनुकार,গাণিতিক সিমুলেশন
"1.मैट्रिक्स, 2.आव्यूह","1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স"
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक","1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার"
मैट्रिक्स स्विच,ম্যাট্রিক্স সুইচ
आव्यूह सारणी,ম্যাট্রিক্স টেবিল
मैक्सी कंप्यूटर,ম্যাক্সি কম্পিউটার
मैक्सी कंप्यूटर,ম্যাক্সি কম্পিউটার
उच्चिष्ट अवयव,শীর্ষ উপাদান
योगपद,যোগপ্যাড
मैक्सवेल डैमन,ম্যাক্সওয়েল ড্যামন
"1.मध्यमान, 2.माध्य","1.মান, 2.অর্থ"
