Odiya,Hindi
ଫ୍ରାଙ୍କ-କଣ୍ଡନ୍ ସିଦ୍ଧାନ୍ତ |,फ्रांक-कॉन्डन सिद्धान्त
"ଫ୍ରାଙ୍କ-ରିଡ୍ ଉତ୍ସ, ଫ୍ରାଙ୍କ-ରିଡ୍ ଉତ୍ପତ୍ତି |","फ्रैंक-रीड सोत, फ्रैन्क-रीड उद्गम"
ଫ୍ରାଙ୍କଲିନ୍ ଆଣ୍ଟେନା |,फ्रैंकलिन ऐन्टेना
ଫ୍ରାଙ୍କଲିନ୍ କେସ୍ |,फ्रैंकलिन वाद
ଫ୍ରାଉନ୍ହୋଫର୍ ଅବଶୋଷଣ ରେଖା |,फ्राउनहोफर अवशोषण रेखाएँ
faunhofer ରେଖା |,फाउनहोफर रेखाएँ
Fraunhofer ଅଞ୍ଚଳ |,फ्राउनहोफर प्रदेश
fraunhofer ସ୍ପେକ୍ଟ୍ରମ୍ |,फ्राउनहोफर स्पेक्ट्रम
ମୁକ୍ତ-ବାୟୁ ଆୟୋନାଇଜେସନ୍ ଚାମ୍ବର |,मुक्त-वायु आयनन कोष्ठ
ମାଗଣା ଆକାର,मुक्त आयाम
"ଶୁଦ୍ଧ ବାତାବରଣ, ମୁକ୍ତ ପରିବେଶ |","शुद्ध वायुमंडल, मुक्त वायुमंडल"
ମାଗଣା ପରମାଣୁ |,मुक्त परमाणु
ବଳ-ନିର୍ଦ୍ଦେଶକ ଚିତ୍ର,बल-निर्देशक आरेख
ମୁକ୍ତ ବନ୍ଧନ,मुक्त बद्ध संक्रमण
ମୁକ୍ତ ସୀମା,मुक्त परिसीमा
ମାଗଣା ସଂକଳନ |,मुक्त संवहन
ମାଗଣା କୋର୍ |,मुक्त कोर
ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ ସିଦ୍ଧାନ୍ତ |,मुक्त इलेक्ट्रॉन सिद्धांत
ମାଗଣା ବିଦ୍ୟୁତ୍-ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,मुक्त विद्युत-चुंबकीय क्षेत्र
ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ |,मुक्त इलेक्ट्रॉन
ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ ଲେଜର |,मुक्त इलेक्ट्रॉन लेसर
ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ ପାରାମାଗ୍ନେଜିମ୍ |,मुक्त इलेक्ट्रॉन अनुचुंबकत्व
ମାଗଣା ଶେଷ,"मुक्त सिरा, मुक्तांत"
ଶକ୍ତି ଉପଲବ୍ଧ |,प्राप्यतम ऊर्जा
ମାଗଣା ଶକ୍ତି ରୂପାନ୍ତର |,मुक्त ऊर्जा-परिवर्तन
ମାଗଣା ଶକ୍ତି ସାନ୍ଧ୍ରତା |,मुक्त ऊर्जा घनत्व
ମାଗଣା ଶକ୍ତି କାର୍ଯ୍ୟ,मुक्त ऊर्जा फलन
"ମାଗଣା ଏଣ୍ଟାଲପି, ମାଗଣା ଏଣ୍ଟାଲପି |","मुक्त एन्थैल्पी, मुक्त पूर्णोष्मा"
ନିରବଚ୍ଛିନ୍ନ ଭିନ୍ନତା |,निर्बाध प्रसरण
ମାଗଣା ବିସ୍ତାର,मुक्त विस्तार
ମାଗଣା ପତନ |,मुक्त पतन
ମାଗଣା ଜୋନ୍ |,मुक्त क्षेत्र
ମୁକ୍ତ ଜୋନ୍ ସମ୍ବେଦନଶୀଳତା |,मुक्त-क्षेत्र सुग्राहिता
ମାଗଣା ଗର୍ତ୍ତ |,मुक्त होल
ମାଗଣା ପ୍ରତିରୋଧ,मुक्त प्रतिबाधा
ମାଗଣା ଆୟନ |,मुक्त आयन
"ମାଗଣା-ଆଇସୋଟୋପ୍ ପରିମାଣ, ମାଗଣା ଆଇସୋଟୋପ୍ ପରିମାଣ |","मुक्त-समस्थानिक मात्रा, मुक्त आइसोटोप मात्रा"
ମାଗଣା ଚାର୍ଜ ସୀମା |,मुक्त प्रधार परिसीमा
ମାଗଣା ମଲିକୁଲାର ପ୍ରବାହ |,मुक्त आण्विक प्रवाह
ମୁକ୍ତ-ଅଣୁ-ଉତ୍ତାପ ଚାଳନା |,मुक्त-अणु ऊष्मा चालन
ମାଗଣା ମଲିକୁଲାର ସାନ୍ଦ୍ରତା |,मुक्त अणु श्यानता
ମାଗଣା ଗତିଜ ପ୍ରତିବନ୍ଧକ |,मुक्त गतिज प्रतिबाधा
ମାଗଣା ଅଣ-ରେଖା କମ୍ପନ |,मुक्त अरैखिक कंपन
"ମାଗଣା ଦୋହରିବା, ମାଗଣା ଦୋହରିବା, ପ୍ରାକୃତିକ ଦୋହରିବା |","निर्बाध दोलन, मुक्त दोलन, प्रकृत दोलन"
ମାଗଣା ପାରାମିଟର |,मुक्त प्राचल
ମୁକ୍ତ-କଣିକା ମଡେଲ୍ |,मुक्त-कण मॉडल
ମୁକ୍ତ ପଥ,मुक्त पथ
ମୁକ୍ତ ଚଳନ ତରଙ୍ଗ |,मुक्त प्रगामी तरंग
ମୁକ୍ତ ରେଡିକାଲ୍ |,मुक्त मूलक
ମାଗଣା ଘୂର୍ଣ୍ଣନ ଅନୁମାନ |,मुक्त घूर्णन परिकल्पना
ସ୍ୱୟଂଚାଳିତ ମଲ୍ଟିଭାଇବ୍ରେଟର |,स्वचालित बहुकंपित्र
ମାଗଣା ସ୍ ar ର୍ଜା |,मुक्त स्वोर्जा
ମୁକ୍ତ ଆକାଶ |,मुक्त आकाश
ମୁକ୍ତ ଆକାଶ ପ୍ରତିରୋଧ |,मुक्त आकाश प्रतिबाधा
ମାଗଣା ଆକାଶ ଚିତ୍ର |,मुक्त आकाश आरेख
ମୁକ୍ତ ଆକାଶ କ୍ଷେତ୍ରର ତୀବ୍ରତା |,मुक्त आकाश क्षेत्र तीव्रता
ମୁକ୍ତ ଆକାଶ ପ୍ରତିରୋଧ |,मुक्त आकाश प्रतिबाधा
ମୁକ୍ତ ସ୍ୱର୍ଗୀୟ କ୍ଷୟ |,मुक्त आकाशीय क्षय
ମାଗଣା ଆକାଶ ଚିତ୍ର |,मुक्त आकाश आरेख
ମାଗଣା ଆକାଶ ସଂକ୍ରମଣ |,मुक्त आकाश संचरण
ମାଗଣା ଆକାଶ ବିକିରଣ ମଡେଲ୍ |,मुक्त आकाश विकिरण प्रतिमान
ଖୋଲା ସ୍ଥାନ ବିଛାଇବା ସମ୍ଭାବନା କ୍ଷେତ୍ର |,मुक्त आकाशी प्रकीर्णन प्रयिकता क्षेत्र
ମୁକ୍ତ ଆକାଶ ତରଙ୍ଗ |,मुक्त आकाशी तरंग
ମୁକ୍ତ ଆକାଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,मुक्त आकाश तरंगदैर्घ्य
ମାଗଣା ସାମ୍ପ୍ରତିକ ରେଖା |,मुक्त धारा रेखा
ମାଗଣା କରେଣ୍ଟ୍ |,मुक्त धारा-वेग
ମୁକ୍ତ ପୃଷ୍ଠ ଶକ୍ତି |,मुक्त पृष्ठ ऊर्जा
ମାଗଣା ଭୂଲମ୍ବ କମ୍ପନ |,मुक्त ऊर्ध्वाधर कंपन
ମାଗଣା କମ୍ପନ |,मुक्त कंपन
ମାଗଣା ଭଲ୍ୟୁମ୍,मुक्त आयतन
ମୁକ୍ତ ତରଙ୍ଗ,मुक्त तरंग
ସ୍ୱୟଂଚାଳିତ,स्वचालन
ଫ୍ରିକ୍ୱେନ୍ସି ଅଞ୍ଚଳ |,आवृत्ति प्रदेश
"ଫ୍ରିଜ୍ କରିବା, ଫ୍ରିଜ୍ କରିବା, ଫ୍ରିଜ୍ କରିବା |","जमाना, हिमीभूत करना, हिमीभूत होना, जमना"
ଫ୍ରିଜ୍ ପଏଣ୍ଟ |,हिमांक
"ଫ୍ରିଜ୍ ପଏଣ୍ଟ ବକ୍ର, ଫ୍ରିଜ୍ ପଏଣ୍ଟ |","हिमांक वक्र, हिमांक रेखा"
ଥଣ୍ଡା ଗରମ,हिमकारी ताप
ସନ୍ତୁଳନର ସ୍ଥିରତା |,संतुलन का स्थायीकरण
"ଯାନର ମୂଲ୍ୟ, ମାଲ ପରିବହନ","वाहन मूल्य, भाड़ा"
ଟ୍ରାଫିକ୍ ଲୋଡ୍ କରନ୍ତୁ |,भार यातायात
ଫ୍ରେଙ୍କେଲ୍ ତ୍ରୁଟି |,फ्रेंकेल दोष
ଫ୍ରେଙ୍କେଲ୍ ବ୍ୟାଧି |,फ्रेन्केल दुर्व्यवस्था
ଫ୍ରେଙ୍କେଲ-ସମୀକରଣ |,फ्रेन्केल-समीकरण
ଫ୍ରୋନ୍,फ्रेऑन
"ଆବୃତ୍ତି, ଆବୃତ୍ତି","आवृत्ति, बारंबारता"
ଫ୍ରିକ୍ୱେନ୍ସି ବିସ୍ଥାପନ କ୍ଷମତା |,आवृत्ति विस्थापन चपलता
ଫ୍ରିକ୍ୱେନ୍ସି ସେଟିଂ,आवृत्ति निर्धारण
ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ୟାଣ୍ଡ |,आवृत्ति-बैन्ड
ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ରିଜ୍,आवृत्ति-सेतु
ଫ୍ରିକ୍ୱେନ୍ସି କନଭର୍ଟର |,आवृत्ति परिवर्तक
ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍,आवृत्ति प्रतिकरण
ବାରମ୍ବାର ପ୍ରତିବନ୍ଧକ,आवृत्ति प्रतिबंध
ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ଥିର |,आवृत्ति स्थिरांक
"ଫ୍ରିକ୍ୱେନ୍ସି ବକ୍ର, ଫ୍ରିକ୍ୱେନ୍ସି ବକ୍ର","बारंबारता वक्र, आवृत्ति वक्र"
ଫ୍ରିକ୍ୱେନ୍ସି ଶେଷ,आवृत्ति अंतक
ଫ୍ରିକ୍ୱେନ୍ସି ଭିନ୍ନତା |,आवृत्ति विचरण
ବାରମ୍ବାର ବିଭ୍ରାଟ |,आवृत्ति विचलनमापी
ଫ୍ରିକ୍ୱେନ୍ସି ରିଜୋଲ୍ୟୁସନ୍,आवृत्ति विभेदन
ବାରମ୍ବାର ବିକୃତି,आवृत्ति विरूपण
ବାରମ୍ବାର ବଣ୍ଟନ,बारंबारता-बंटन
ବାରମ୍ବାର ପରିବର୍ତ୍ତନ,आवृत्ति विभिन्नता
ଫ୍ରିକ୍ୱେନ୍ସି ବିଛିନ୍ନକାରୀ |,आवृत्ति विभाजक
ଫ୍ରିକ୍ୱେନ୍ସି ବିଭାଜନ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |,आवृत्ति विभाग बहुसंकेतन
ଫ୍ରିକ୍ୱେନ୍ସି ଡବଲ୍,आवृत्ति द्विगुणक
ଫ୍ରିକ୍ୱେନ୍ସି ବିଭେଦ |,आवृत्ति अपवहन
ଫ୍ରିକ୍ୱେନ୍ସି ସମୀକରଣ |,आवृत्ति समीकरण
ଫ୍ରିକ୍ୱେନ୍ସି ଗୁଣନ,आवृत्ति गुणक
"ଫ୍ରିକ୍ୱେନ୍ସି ଫ୍ଲଟର୍, ଫ୍ରିକ୍ୱେନ୍ସି ଫ୍ଲଟର୍ |","आवृत्ति फ्ल्टर, आवृत्ति स्फलन"
ଫ୍ରିକ୍ୱେନ୍ସି ସୁଇଚ୍,आवृत्ति अंतर्बदल
ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରେଡିଏଣ୍ଟ୍ |,आवृत्ति-प्रवणता
ଫ୍ରିକ୍ୱେନ୍ସି କ୍ଲାସ୍,बारंबारता वर्ग
ଆବଦ୍ଧ ଏଣ୍ଡୋଥେଲିୟମ୍ |,आवृतित अंतर्ग्रन्थि
ଫ୍ରିକ୍ୱେନ୍ସି ଜମ୍ପ,आवृत्ति जंप
ଫ୍ରିକ୍ୱେନ୍ସି ଲୋକସ୍ |,आवृत्ति बिन्दुपथ
ଫ୍ରିକ୍ୱେନ୍ସି ଗେଜ୍,आवृत्तिमापी
ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେଡ୍ ଲେଜର |,आवृत्ति मॉडुलित लेसर
ଫ୍ରିକ୍ୱେନ୍ସି-ମୋଡ୍ୟୁଲେସନ୍,आवृत्ति-मॉडुलन
ବିକଳ୍ପ ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ୟାଣ୍ଡ |,पार्य आवृत्ति बैंड
ବାରମ୍ବାର ଅବକ୍ଷୟ,आवृत्ति अपकर्षण
ବାରମ୍ବାର ପ୍ରତିକ୍ରିୟା,आवृत्ति अनुक्रिया
ବାରମ୍ବାର ସମ୍ବେଦନଶୀଳ ଭାର,आवृत्ति संवेदी लोड
"ଫ୍ରିକ୍ୱେନ୍ସି ଉତ୍ପାଦନ, ଫ୍ରିକ୍ୱେନ୍ସି ବିସ୍ଥାପନ |","आवृत्ति सृति, आवृत्ति विस्थापन"
ଫ୍ରିକ୍ୱେନ୍ସି ବିସ୍ଥାପନ କିଙ୍ଗ |,आवृत्ति विस्थापन कुंजीयन
ଫ୍ରିକ୍ୱେନ୍ସି ସର୍ପ |,आवृत्ति सर्पण
ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ପେକ୍ଟ୍ରମ୍ |,आवृत्ति स्पेक्ट्रम
ବାରମ୍ବାର ବିଭାଜନ,आवृत्ति विपाटन
ଫ୍ରିକ୍ୱେନ୍ସି ମାନକ,आवृत्ति मानक
ଫ୍ରିକ୍ୱେନ୍ସି ସୁଇଙ୍ଗ୍ |,आवृत्ति डोलन
ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସିସ୍ |,आवृत्ति संश्लेषित्र
ବାରମ୍ବାର ପରୀକ୍ଷା,आवृत्ति परीक्षण
ବାରମ୍ବାର ବହନ,आवृत्ति सहन
ବାରମ୍ବାର ସ୍ଥାନାନ୍ତର,आवृत्ति स्थानांतरण
ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରିପଲର୍ |,आवृत्ति त्रिगुणक
"ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରକାର ଟେଲିମିଟର, ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରକାର ଟେଲିମିଟର |","आवृत्ति प्रकार का टेलीमीटर, आवृत्ति प्रकार का दूरमापी"
ବାରମ୍ବାର ସ୍ଥାନାନ୍ତରଣ ବକ୍ର,आवृत्ति परिवर्तन-वक्र
"ବାରମ୍ବାର ତାହା, ବ୍ୟାଘାତ |","आवृत्ति वो, अवस्फलन"
ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେଡ୍ ସାଇକ୍ଲୋଟ୍ରନ୍ |,आवृत्ति माडुलित साइक्लोट्रॉन
ଫ୍ରିକ୍ୱେନ୍ସି ଗୁଣକର୍ତ୍ତା କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,आवृत्ति गुणक क्लाइस्ट्रान
ଟ୍ରାନ୍ସମିସନ୍ ଅନୁପାତ ୟୁନିଟ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,धारांतरण अनुपात एकांक आवृत्ति
ନବଜାତ ଆୟନ |,नवजात आयन
ଫ୍ରେସେଲ୍ |,फ्रेनल
ଫ୍ରେନାଲ୍-ଦ୍ୱିପାକ୍ଷିକ |,फ़्रेनल-द्विप्रिज्म
ଫ୍ରେସେଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,फ़्रेनल-गुणांक
ଫ୍ରେସେଲ୍ ବିଭାଜନ |,फ़्रेनल विवर्तन
ଫ୍ରେନାଲ୍ ଏଲିପସଏଡ୍ |,फ़्रेनल दीर्घवृत्तज
ଫ୍ରେନାଲ୍ ଦର୍ପଣ |,फ़्रेनल दर्पण
ଫ୍ରେନାଲ୍ ପ୍ରିଜିମ୍ |,फ़्रेनल प्रिज्म
ଫ୍ରେନାଲ୍ ଅଞ୍ଚଳ |,फ़्रेनल प्रदेश
ଫ୍ରେସେଲ୍ ତରଙ୍ଗ-ପୃଷ୍ଠା |,फ़्रेनल तरंग-पृष्ठ
ଫ୍ରେନାଲ୍ ଜୋନ୍ |,फ़्रेनल ज़ोन
ଫ୍ରେସେଲ୍ ସମୀକରଣ |,फ़्रेनल समीकरण
ଫ୍ରେସେଲ୍ ଫର୍ମୁଲା |,फ़्रेनल-सूत्र
ଫ୍ରେନାଲ୍ ମକଦ୍ଦମା |,फ़्रेनल वाद
"ଘର୍ଷଣ କ୍ଷତି, ତତକ୍ଷଣାତ୍ |","घर्षण क्षति, तक्षण"
ଦ୍ୱନ୍ଦ୍ୱ ରେସିପି |,संघर्षी व्यंजन
ଶବ୍ଦ,"संघर्षी ध्वनि, घर्षी ध्वनि"
ଘର୍ଷଣ,घर्षण
ଘର୍ଷଣ ବଳ ଯୁଗଳ |,घर्षण बलयुग्म
ଘର୍ଷଣ ଡମ୍ପିଂ |,घर्षण अवमंदन
ଘର୍ଷଣ,घर्षण कर्षण
ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,घर्षणी गुणांक
ଘର୍ଷଣ କ୍ଷତି |,घर्षण हानि
ବିବାଦ |,स्थान-संघर्षण
ଘର୍ଷଣ ଟର୍କ |,घर्षण बलआघूर्ण
ଘର୍ଷଣ ବେଗ |,घर्षणवेग
ଘୃଣ୍ୟ କ୍ଷୟ |,घर्षणी क्षय
ଘର୍ଷଣ ଡ୍ରାଗ୍ |,घर्षणी कर्ष
ଘର୍ଷଣ ଟ୍ରାକ୍ସନ୍ ଫ୍ୟାକ୍ଟର୍ |,घर्षणी कर्षण गुणक
ଘୃଣ୍ୟ ପ୍ରଭାବ |,घर्षणी प्रभाव
ଘର୍ଷଣ ବିଦ୍ୟୁତ୍,घर्षण विद्युत्
ଘର୍ଷଣ ଶକ୍ତି |,घर्षण बल
ଘୃଣ୍ୟ ଗ୍ରାଇପ୍ |,घर्षणी पकड़
ଘର୍ଷଣ ଉତ୍ତାପ |,घर्षणी ऊष्मा
ଘୃଣା ପ୍ରତିରୋଧ,घर्षणी प्रतिरोध
ଘର୍ଷଣହୀନ ପଲି |,घर्षणहीन घिरनी
"ଷ୍ଟ୍ରାଇପ୍, ଫ୍ରିଙ୍ଗ୍, ଫ୍ରିଙ୍ଗ୍ |","धारी, फ्रिन्ज, झल्लरी"
ସୀମା ଅଞ୍ଚଳ |,उपांत प्रदेश
ମାର୍ଜିନ ପ୍ରଭାବ,उपांत प्रभाव
ପୂର୍ବାନୁମାନ ହାହୁ |,प्राक्दोलन हाहू
ମାର୍ଜିନ ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,उपांत चुंबकीय क्षेत्र
ଫ୍ରିଙ୍ଗ୍ ପ୍ୟାଟର୍ |,फ्रिंज प्रतिरूप
ଫ୍ରିଙ୍ଗ୍ ସୃଷ୍ଟି |,फ्रिंज सृति
ମାର୍ଜିନାଲ ମୂଲ୍ୟ,उपांत मान
ଜୋନ୍ ବିସ୍ତାର,अंचल विस्तार
ଧାର ଫ୍ଲକ୍ସ |,किनारे का फ्लक्स
"ଫ୍ରିକ୍ୱେନ୍ସି ଇଣ୍ଟରଚେଞ୍ଜ୍ ରିପିଟର୍, ଫ୍ରିକ୍ୱେନ୍ସି ଇଣ୍ଟରଚେଞ୍ଜ୍ ରିପିଟର୍ |","आवृत्ति अंतर्बदल रिपीटर, आवृत्ति अंतर्बदल पुनर्वर्धक"
frohlish ନୀତି |,फ्रोहलिश सिद्धांत
ପୂର୍ବ ପିନକଏଡ୍ |,अग्र पिनेकॉइड
ଅଗ୍ରୀମ ପ୍ରୋଜେକସନ |,अग्रिम प्रक्षेप
ଉନ୍ନତିକାରୀ,अग्रसीमक
ଆଗରୁ ପଛକୁ ଅନୁପାତ |,अग्र-पश्च-अनुपात
କଣ୍ଡିଶନ୍ ସନ୍ତୁଳନ |,बद्धवत् साम्यावस्था
ବନ୍ଧା ଫ୍ଲକ୍ସ |,बद्धवत् फ्लक्स
ବନ୍ଧା କ୍ଷେତ୍ର |,बद्धवत् क्षेत्र
ସୀମାବଦ୍ଧ ବଳ ରେଖା |,बद्धवत् बल-रेखा
"ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସିସ୍, ଫ୍ରିକ୍ୱେନ୍ସି ହାଇଷ୍ଟେରେସିସ୍ |","आवृत्ति शैथिल्य, आवृत्ति हिस्टेरिसिस"
ଫ୍ରିକ୍ୱେନ୍ସି ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |,आवृत्ति बहुसंकेत
ପ୍ରତିକ୍ରିୟା ନାଡ,प्रत्युत्तर स्पंद
ft-value,एफ टी-मान
ଇନ୍ଧନ,ईधन
ଇନ୍ଧନ ପ୍ୟାକେଜ୍ |,ईधन संकुल
ଇନ୍ଧନ ଚକ୍ର |,ईंधन चक्र
ଇନ୍ଧନ ଆବରଣ |,ईंधन अनावरक
ଇନ୍ଧନ ଉପାଦାନ |,ईधन तत्व
ଇନ୍ଧନ ପେଲେଟ୍ |,ईंधन गुटिका
ଇନ୍ଧନ ଅନୁପାତ |,ईधन अनुपात
ଇନ୍ଧନ ପୁନ oc ପ୍ରକ୍ରିୟାକରଣ |,ईंधन पुनःसंसाधन
"ଇନ୍ଧନ ବାଡ଼ି, ଇନ୍ଧନ ଦଣ୍ଡ","ईधन छड़, ईधन दंड"
ଇନ୍ଧନ କଣିକା |,ईंधन कणिश
ଇନ୍ଧନ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,ईधन प्रौद्योगिकी
ଇନ୍ଧନ ମୂଲ୍ୟ,ईधन मान
ଇନ୍ଧନ ଜାଳେଣି ଦକ୍ଷତା |,ईधन-दहन दक्षता
"ସମର୍ଥନ, ସମର୍ଥନ","आलंब, आलंबक"
ପୂର୍ଣ୍ଣ ଭାର,सम्पूर्ण लोड
ସଂପୂର୍ଣ୍ଣ ବିକିରଣ,पूर्ण विकिरक
ପୂର୍ଣ୍ଣ ବିଭାଗ ଫିଲ୍ଟର୍ |,पूर्ण अनूभाग फिल्टर
ପୂର୍ଣ୍ଣ ଆର୍କ ସ୍ପେକ୍ଟ୍ରମ୍ |,पूर्ण चाप स्पेक्ट्रम
ପୂର୍ଣ୍ଣ ଦ୍ୱି-ଦିଗୀୟ ସର୍କିଟ |,पूर्ण द्विदिश परिपथ
ଫୁଲର୍-କିନିଅନ୍ ପମ୍ପ |,फुलर-किनियॉन पम्प
"କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ, ଗୁଣ (ଗୋଷ୍ଠୀ)","प्रकार्य, फलन, फंक्शन, अभिलक्षक (समूह)"
ଫଙ୍କସନ୍ ନମ୍ବର,फलन अंक
ଫଙ୍କସନ୍ ଜେନେରେଟର,फलन जनित्र
ଫଙ୍କସନ୍ ଫ୍ୟାକ୍ଟର୍,फलन गुणित्र
ଫଙ୍କସନ୍ ସୁଇଚ୍,फलन स्विच
"କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ, ଚରିତ୍ର","प्रकार्यक, फलनक, अभिलक्षकी"
କାର୍ଯ୍ୟକ୍ଷମ ସୁଇଚ୍ ସର୍କିଟ୍ |,क्रियात्मक स्विचन परिपथ
"ମୂଳ, ମୂଳ","मूल, मौलिक"
ମୂଳ ବ୍ୟାଣ୍ଡ |,मूल बैंड
ମୂଳ କ୍ୟୁବ୍ |,मूल घन
ମୂଳ ଆକାରର ସମ୍ପର୍କ |,मूल विमीयता संबंध
ମୂଳ ସମୀକରଣ |,मूल समीकरण
ମ basic ଳିକ ନିର୍ଦ୍ଦେଶ ପ୍ରଣାଳୀ |,मूल निर्देश-तंत्र
ମ basic ଳିକ ଆବୃତ୍ତି,मूल आवृत्ति
"ମ basic ଳିକ ପାରସ୍ପରିକ କ୍ରିୟା, ମ basic ଳିକ ପାରସ୍ପରିକ କ୍ରିୟା |","मूल अन्योन्यक्रिया, मूल पारस्परिक क्रिया"
ମୂଳ ବ୍ୟବଧାନ |,मूल अंतराल
ମୂଳ ଜଟଣୀ |,मूल जालक
ମ basic ଳିକ ନିୟମ |,मूल नियम
ମୂଳ ମେରିଡିଆନ୍ |,मूल याम्योत्तर
"ମ basic ଳିକ ମୋଡ୍, ମୁଖ୍ୟ ମୋଡ୍ |","मूल विधा, प्रमुख विधा"
ମୂଳ ସ୍ ow ର,मूल स्वरक
ମ basic ଳିକ କାର୍ଯ୍ୟ,मूल संक्रिया
ମୂଳ ପର୍ଯ୍ୟାୟ ସୂଚକାଙ୍କ ଯୁଗଳ |,मूल आवर्तनांक युग्म
ମ basic ଳିକ କଣିକା |,मूल कण
"ମୂଳ ପର୍ଯ୍ୟାୟ ସୂଚକାଙ୍କ, ମୂଳ ଅବଧି |","मूल आवर्तनांक, मूल आवर्तकाल"
ମୂଳ ବିମାନ |,मूल समतल
ମୂଳ ବିନ୍ଦୁ |,मूल बिंदु
ମ fundamental ଳିକ ପରିମାଣ,मौलिक राशि
ମ fundamental ଳିକ ଅନୁସନ୍ଧାନ |,मौलिक अनुसंधान
ମୂଳ ସ୍କାନିଂ ଫ୍ରିକ୍ୱେନ୍ସି |,मूल क्रमवीक्षण आवृत्ति
ମୂଳ କ୍ରମ |,मूल अनुक्रम
ମୁଖ୍ୟ ପରିସର,मूलाभ श्रेणी
ମୂଳ ସ୍ ow ର,मूल स्वरक
ମ basic ଳିକ ଏକକ |,मूल मात्रक
ମୂଳ ଭେକ୍ଟର୍ |,मूल सदिश
ମୂଳ ବେଗ,मूल वेग
ମୂଳ କମ୍ପନ |,मूल कंपन
ମୂଳ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,मूल तरंग-दैर्घ्य
ଫନେଲ୍ ପ୍ରଭାବ |,फनल प्रभाव
ଫନେଲ ଆଣ୍ଟେନା |,फनलाकार ऐन्टेना
ଗ୍ୟାସ ବଏଲର,गैसनली बायलर
"ଫ୍ୟୁଜ୍ କରିବା, ଫ୍ୟୁଜ୍ କରିବା, ଫ୍ୟୁଜ୍ କରିବା, ଫ୍ୟୁଜ୍ କରିବା |","गलना, संगलित होना, मिलाना, संगलित करना, संयोजन, फ्यूज"
ଫ୍ୟୁଜ୍ ଆଲର୍ଟ |,फ्यूज सचेतक
ଫ୍ୟୁଜ୍ ଧାରକ |,फ्यूज होल्डर
ଫ୍ୟୁଜ୍ ପ୍ୟାନେଲ୍ |,फ्यूज पैनल
ଫ୍ୟୁଜ୍ ତାର,फ्यूज तार
ଫ୍ୟୁଜ୍ ଚୁକ୍ତି |,संगलित संधि
ଫୁଜି |,फ्यूजी
ଦ୍ରବୀଭୂତ |,संगलनीय
ଦ୍ରବୀଭୂତ ମିଶ୍ରଣ |,संगलनीय मिश्रातु
ଫ୍ୟୁଜନ୍ ପ୍ରତିରୋଧ |,संगलनीय प्रतिरोध
"ଫ୍ୟୁଜନ୍, ଫ୍ୟୁଜନ୍ |","संलयन, संगलन"
ଫ୍ୟୁଜନ୍ ବୋମା |,संलयन बम
ଫ୍ୟୁଜନ୍ ଶକ୍ତି |,संलयन ऊर्जा
ଫ୍ୟୁଜନ୍ ବୋର୍ଡ |,संगलन फलक
ଫ୍ୟୁଜନ୍ ଇନ୍ଧନ |,संलयन ईंधन
ଭବିଷ୍ୟତ ହ୍ୟୁରିଷ୍ଟିକ୍ |,भावी उपगामितः प्राक्वाच्य
ଭବିଷ୍ୟତର ଦକ୍ଷତା ବିକାଶ |,भावी कौशी विकास
ଘଟଣାର ଭବିଷ୍ୟତ |,घटना का भविष्य
ଭବିଷ୍ୟତ ଧରାଯାଇଥିବା ସେଟ୍ |,भावी प्रगृहीत समुच्चय
ଅସ୍ପଷ୍ଟ ମାର୍ଜିନାଲ୍ ମଡେଲ୍ |,अस्पष्ट सीमांत माडल
