Odiya,Marathi
"ଏକମାତ୍ର କଠିନ, ଏକମାତ୍ର ଶରୀର |","एकसंध घन, एकसंध शरीर"
ଏକମାତ୍ର ବିକୃତି |,एकसंध विकृती
ଏକମାତ୍ର ଶରୀର,एकसंध शरीर
ଏକମାତ୍ର ରୂପାନ୍ତର |,एकसंध रूपांतरण
ହୋମୋଲୋଜିସ୍ ରୂପାନ୍ତର |,समरूप रूपांतरण
"ହୋମୋମେଟ୍ରିକ୍ ଡବଲ୍ସ, ଆଇସୋମେଟ୍ରିକ୍ ଡବଲ୍ସ |","होमोमेट्रिक दुहेरी, सममितीय दुहेरी"
ସମାନତା,समता
ଏକମାତ୍ର ପରିବର୍ତ୍ତନ,एकसंध परिवर्तन
ଆଇସୋନ୍ୟୁକ୍ଲିୟର |,आयसोन्युक्लियर
ଆଇସୋମେରିକ୍ ଡାଏଟୋମିକ୍ ଅଣୁ |,आयसोमेरिक डायटॉमिक रेणू
ପରମାଣୁ ଡାଏଟୋମିକ୍ ସଂକ୍ରମଣ |,आण्विक डायटॉमिक संसर्ग
ଆଇସୋମେରିକ୍ ଅଣୁ |,आयसोमेरिक रेणू
ଆଇସୋପୋଲାର୍ |,समस्थानिक
ଆଇସୋପୋଲାର୍ ବଣ୍ଡ୍ |,समस्थानिक बंध
ଆଇସୋପୋଲାର୍ ବଣ୍ଡ୍ |,समस्थानिक बंध
ଆଇସୋପୋଲାର୍ ସ୍ଫଟିକ୍ |,आयसोपोलर क्रिस्टल
ଆଇସୋପୋଲାର୍ ଫୋର୍ସ |,समस्थानिक शक्ती
ଆଇସୋପୋଲାର୍ ଅଣୁ |,आयसोपोलर रेणू
ମହୁଫେଣା ରାଶି,मधाची कुंडली
କରନ୍ଦ କୁଣ୍ଡଲି |,करंड कुंडली
ହୁକ୍ କଣ୍ଟାକ୍ଟ ଟ୍ରାନଜିଷ୍ଟର |,हुक संपर्क ट्रान्झिस्टर
ହୁକ୍ ଟ୍ରାନଜିଷ୍ଟର,हुक ट्रान्झिस्टर
ଲୁପ୍ ସିଷ୍ଟମ୍ |,लूप सिस्टम
ଲୁପ୍ ତାର,लूप वायर
ହୁକ୍ ନମ୍ବର |,हुक क्रमांक
ହୁକ୍ ସ୍ଥିର |,हुक स्थिर
ହୁକର ନିୟମ |,हुकचा कायदा
ହୁକ୍ ବିକୃତି |,हुक विकृत रूप
ହୁକ୍ ଶରୀର |,हुक शरीर
"ପୋଷ୍ଟ, ଲମ୍ଫ, ପ୍ଲୁଟି |","पोस्ट, झेप, प्लुटी"
hopkelite,हॉपकेलाइट
ଆଶା ଉପକରଣଗୁଡିକ |,आशा साधने
ହପକିନ୍ସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,हॉपकिन्सन गुणांक
ରାଶି ସମ୍ବେଦନଶୀଳ |,क्षितिज संवेदनशील
ସଂଯୋଜନର ରାଶିଫଳ ସିଷ୍ଟମ୍ |,निर्देशांकांची क्षितिज प्रणाली
"Horizon Track Indicator, Horizon Determiner |","Horizon Track Indicator, Horizon Determiner"
ଭୂସମାନ୍ତର ତ୍ୱରଣ,क्षैतिज प्रवेग
ଭୂସମାନ୍ତର ଆରେ,क्षैतिज अॅरे
ଫ୍ରେମ୍ ଲିଭାଇବା |,फ्रेम इरेजर
ଫ୍ରେମ୍ ଡିଲିଟ୍,फ्रेम हटवणे
ଭୂସମାନ୍ତର ଉପାଦାନ |,क्षैतिज घटक
ଭୂସମାନ୍ତର ଉପାଦାନ ପେଣ୍ଡୁଲମ୍ |,क्षैतिज घटक लोलक
ଭୂସମାନ୍ତର ନିୟନ୍ତ୍ରଣ |,क्षैतिज नियंत्रण
ଭୂସମାନ୍ତର କ୍ରସ୍ ବିଭାଗ |,क्षैतिज क्रॉस सेक्शन
ଭୂସମାନ୍ତର ରେଜୋଲୁସନ,क्षैतिज रिझोल्यूशन
ଭୂସମାନ୍ତର ବିଘ୍ନ ଇଲେକ୍ଟ୍ରୋଡ୍ |,क्षैतिज विक्षेपण इलेक्ट्रोड
ଭୂସମାନ୍ତର ଡିଫ୍ଲେକ୍ସନ୍ ଓସିଲେଟର |,क्षैतिज विक्षेपण ऑसिलेटर
ଭୂସମାନ୍ତର ବିଘ୍ନ |,क्षैतिज विचलन
ଭୂସମାନ୍ତର ନିର୍ଦ୍ଦେଶନା ଶକ୍ତି |,क्षैतिज निर्देशित बल
ଭୂସମାନ୍ତର ବର୍ଣ୍ଣ ବିଘ୍ନ |,क्षैतिज वर्ण विक्षेपण
ଭୂସମାନ୍ତର ବିସ୍ଥାପନ |,क्षैतिज विस्थापन
ଭୂସମାନ୍ତର ବଣ୍ଟନ |,क्षैतिज वितरण
ଭୂସମାନ୍ତର କ୍ଷେତ୍ର-ତୀବ୍ରତା ଚିତ୍ର |,क्षैतिज फील्ड-तीव्रता आकृती
ଭୂସମାନ୍ତର ଉଡ଼ାଣ |,क्षैतिज उड्डाण
ଭୂସମାନ୍ତର ଶକ୍ତି ଉପକରଣ |,क्षैतिज बल साधन
ଭୂସମାନ୍ତର ମାଧ୍ୟାକର୍ଷଣ ଗ୍ରେଡିଏଣ୍ଟ୍ |,क्षैतिज गुरुत्वाकर्षण ग्रेडियंट
ଭୂସମାନ୍ତର ଧାରଣ ନିୟନ୍ତ୍ରକ |,क्षैतिज होल्ड कंट्रोलर
ଭୂସମାନ୍ତର ତୀବ୍ରତା ଭେରୋମିଟର |,क्षैतिज तीव्रता व्हेरिओमीटर
ଭୂସମାନ୍ତର ରେଖା |,क्षैतिज रेखा
ଭୂସମାନ୍ତର ଚୁମ୍ବକୀୟ,क्षैतिज मॅग्नेटोमीटर
ଭୂସମାନ୍ତର ମାଇକ୍ରୋସ୍କୋପ୍ |,क्षैतिज सूक्ष्मदर्शक
ଭୂସମାନ୍ତର ଗତି,क्षैतिज हालचाल
ଭୂସମାନ୍ତର ଗତି,क्षैतिज हालचाल
ଭୂସମାନ୍ତର ରଚନା |,क्षैतिज रचना
ଭୂସମାନ୍ତର ପେଣ୍ଡୁଲମ୍ |,क्षैतिज लोलक
ଭୂସମାନ୍ତର ସମତଳ |,क्षैतिज विमान
ଭୂସମାନ୍ତର ପୋଲାରିଟି |,क्षैतिज ध्रुवता
ରେଖା ଆବୃତ୍ତି,ओळ वारंवारता
ଭୂସମାନ୍ତର ଚାପ ଶକ୍ତି |,क्षैतिज दाब शक्ती
ଭୂସମାନ୍ତର ପ୍ରିଜିମ୍ |,क्षैतिज प्रिझम
ଭୂସମାନ୍ତର ପ୍ରତିଫଳନ |,क्षैतिज अपवर्तन
ଭୂସମାନ୍ତର ରେଜୋଲୁସନ,क्षैतिज रिझोल्यूशन
ଭୂସମାନ୍ତର କେଶ,क्षैतिज कातरणे
"ଭୂସମାନ୍ତର ଆକାର ନିୟନ୍ତ୍ରକ, ରେଖା ପରିମାପ ନିୟନ୍ତ୍ରକ |","क्षैतिज आकार नियंत्रक, रेखा परिमाण नियंत्रक"
ଭୂସମାନ୍ତର ବିସ୍ତାର ସର୍କିଟ |,क्षैतिज विस्तार सर्किट
ଟ୍ରାନ୍ସଭର୍ ଓଭରଲପ୍ |,ट्रान्सव्हर्स ओव्हरलॅप
ଭୂସମାନ୍ତର V (ଆଣ୍ଟେନା),क्षैतिज V (अँटेना)
ଭୂସମାନ୍ତର କମ୍ପନ ଛୁଞ୍ଚି |,क्षैतिज कंपन करणारी सुई
ଭୂସମାନ୍ତର ଦୃଶ୍ୟମାନତା |,क्षैतिज दृश्यमानता
ଭୂସମାନ୍ତର,क्षैतिजता
"ତୁରିଆ, ଶିଙ୍ଗ","तुर्या, शिंग"
ଶକ୍ତି ଆଣ୍ଟେନା |,पॉवर अँटेना
ଶିଙ୍ଗ ନିର୍ବାହକାରୀ |,हॉर्न एक्स्ट्रॅक्टर
ତୁରିଆ ସମୀକରଣ |,तुर्या समीकरण
ଶିଙ୍ଗ ଭରିବା |,हॉर्न भरणे
ହେଡ୍ରେସ୍,शिरोभूषण
ଶୃଙ୍ଗ ବିକିରଣକାରୀ |,हॉर्न इरेडिएटर
ଆଲୋକିତ ଲାଉଡ ସ୍ପିକର |,प्रज्वलित लाऊडस्पीकर
ଶୃଙ୍ଗ ଗଳା,हॉर्न घसा
ଶୃଙ୍ଗ ବିକିରଣକାରୀ |,हॉर्न इरेडिएटर
କ୍ରୋନୋମିଟର,क्रोनोमीटर
"ଘୋଡା ଶକ୍ତି, ଘୋଡା ଶକ୍ତି |","अश्वशक्ती, अश्वशक्ती"
କର୍ଡ ଚୁମ୍ବକ,दोरखंड चुंबक
ହସ୍ପିଟାଲ୍ ସ୍ଫଟିକ୍ |,हॉस्पिटल क्रिस्टल
ଗରମ ବାୟୁ ଇଞ୍ଜିନ୍ |,गरम हवेचे इंजिन
ଗରମ ପରମାଣୁ |,गरम अणू
ହଟ୍ ବ୍ୟାଣ୍ଡ |,गरम बँड
ସୁପର ଶକ୍ତି ବାହକ |,सुपर ऊर्जा वाहक
ସୁପର ଏନର୍ଜି କ୍ୟାରିଅର୍ ଡାୟୋଡ୍ |,सुपर ऊर्जा वाहक डायोड
ଗରମ କ୍ୟାଥୋଡ୍ |,गरम कॅथोड
ଗରମ କ୍ୟାଥୋଡ୍ ଗ୍ୟାସ୍ ଡାୟୋଡ୍ |,गरम कॅथोड गॅस डायोड
ଗରମ କ୍ୟାଥୋଡ୍ ଗ୍ୟାସ୍ ଭର୍ତ୍ତି ଟ୍ୟୁବ୍ |,गरम कॅथोड गॅस भरलेली ट्यूब
ଗରମ କ୍ୟାଥୋଡ୍ ଟ୍ୟୁବ୍ |,गरम कॅथोड ट्यूब
ଗରମ କକ୍ଷ |,गरम सेल
ଉତ୍ତାପ ମୁକ୍ତ,उष्णता सोडणे
ସୁପର ଏନର୍ଜି ଇଲେକ୍ଟ୍ରନ୍ |,सुपर एनर्जी इलेक्ट्रॉन्स
ସ୍କଟ୍କି ରାମପାର୍ଟ ଡାୟୋଡ୍ |,Schottky रॅमपार्ट डायोड
ଗରମ ଚିଲାଣ୍ଟ ଆୟନୋମିଟର |,गरम फिलामेंट आयनोमीटर
ଜାଳେଣୀ ଅଗ୍ନି |,ज्वलनशील आग
ସୁପର ଏନର୍ଜି ହୋଲ୍ |,सुपर एनर्जी होल
ଗରମ ପ୍ରତିରୋଧ,गरम प्रतिबाधा
ଗରମ ଚୁକ୍ତି |,गरम करार
ହଟ୍ ଲ୍ୟାବ୍ |,गरम प्रयोगशाळा
ମୁଖ୍ୟ ଆଲୋକ,मुख्य प्रकाश
ସକ୍ରିୟ ଲୁପ୍ |,सक्रिय लूप
ଗରମ ଚୁମ୍ବକ,गरम मॅग्नेट्रॉन
ହଟ ସ୍ପଟ୍ |,हॉट स्पॉट
ତନଯ ସକତୀ,ताणासंबंधीचा शक्ती
ଗରମ ତାର ଆମ୍ପେରୋମିଟର |,गरम वायर अँपेरोमीटर
ଗରମ ତାର ଗାଲଭାନୋମିଟର |,गरम वायर गॅल्व्हनोमीटर
ଗରମ-ତାର ବାରୋମିଟର |,हॉट-वायर बॅरोमीटर
ଗରମ ତାର ମାଇକ୍ରୋଫୋନ୍ |,गरम वायर मायक्रोफोन
ଗରମ ତାର ଭ୍ୟାକ୍ୟୁମ୍ ଗେଜ୍ |,गरम वायर व्हॅक्यूम गेज
ଗରମ ବଲ୍ବ ଇଞ୍ଜିନ୍ |,गरम बल्ब इंजिन
ଉଚ୍ଚ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ ଟ୍ରାଇଡ୍ |,उच्च ऊर्जा इलेक्ट्रॉन ट्रायोड
ଗରମ ତାର ପବନ ସ୍ପିଡୋମିଟର |,गरम वायर वारा स्पीडोमीटर
ଘଣ୍ଟା |,तास
ଘଣ୍ଟା ଗ୍ଲାସ୍ |,घंटागाडी
ହୋରା କୋଣ ପାର୍ଥକ୍ୟ |,होरा कोण फरक
ଘଣ୍ଟା ବୃତ୍ତ |,तास वर्तुळ
ଘଣ୍ଟା ଗ୍ଲାସ୍ ପ୍ରଭାବ |,तास ग्लास प्रभाव
ଯନ୍ତ୍ରପାତି ନିତ୍ୟକର୍ମ |,उपकरणे दिनचर्या
କେତେ ଗୁଣାତ୍ମକ,किती गुणांक
"ଭାଶନ୍, ହାହୁ","भासण, हाहू"
"ଅଭଦ୍ର, ଅପମାନଜନକ |","असभ्य, अपमानास्पद"
ହଷ୍ଟେରିକାଲ୍ |,उन्माद
ଶକ୍ତି ଘୋଡା,शक्तीचा घोडा
ହୋରା |,होरा
ବାରମ୍ବାର ଗତି,आवर्ती गती
ଉଚ୍ଚ ତାପମାତ୍ରା ଗ୍ୟାସ୍ କୁଲ୍ଡ ରିଆକ୍ଟର |,उच्च तापमान गॅस कूल्ड अणुभट्टी
ନାଭି,नाभी
ହବଲ୍ (ୟୁନିଟ୍),हबल (युनिट)
ହବଲ୍ ସ୍ଥିର |,हबल स्थिर
ହବଲ୍ ଇଫେକ୍ଟ |,हबल प्रभाव
ହବଲ୍ ନିୟମ |,हबलचा कायदा
ହବନର୍ ଆଇସୋଟୋପ୍ |,हबनर समस्थानिक
"ରଙ୍ଗ, ଛାଇ","रंग, सावली"
ହବ୍ନେରାଇଟ୍ |,hubnerite
ହୁଗୋନିଓ କାର୍ଯ୍ୟ,Hugonio कार्य
ମନ୍ଥର ଗତି କ୍ୟାମେରା |,स्लो मोशन कॅमेरा
ହିଲଡେନ୍ ଆନୁମାନିକତା |,हिल्डन अंदाजे
"ହମ୍, ଆମେ","हम, आम्ही"
ହମ୍ ଷ୍ଟ୍ରିମ୍ |,गुंजन प्रवाह
ହମ୍ ମୋଡ୍ୟୁଲେସନ୍ |,hum modulation
ହମ୍ ଧ୍ୱନି |,आवाज
ହମ୍ ଭୋଲଟେଜ୍ |,hum व्होल्टेज
ହୁମା,हुमा
"ଆର୍ଦ୍ରତା, ଆର୍ଦ୍ରତା","आर्द्रीकरण, आर्द्रीकरण"
ଆର୍ଦ୍ରତା,आर्द्रता
"ଆର୍ଦ୍ରତା, ଆର୍ଦ୍ରତା |","आर्द्रता, आर्द्रता"
ଆର୍ଦ୍ରତା ଗୁଣବତ୍ତା,आर्द्रता गुणांक
ହାମଫ୍ରି ସିରିଜ୍ |,हम्फ्रे मालिका
ହାମଫ୍ରି ସମୀକରଣ |,हम्फ्रे समीकरण
ହଣ୍ଡ କପଲିଂ ମୋଡ୍ |,हंड कपलिंग मोड्स
ହଣ୍ଡ ନିୟମ |,hund नियम
ଶହେ ଓଜନ,शंभर वजन
ହୁଟିଗ୍ ସମୀକରଣ |,हटिग समीकरण
ହୁଇଗେନ୍ସ ଆଇପିସ୍ |,huygens eyepiece
ହୁଇଗେନ୍ସ ବାରୋମିଟର |,huygens बॅरोमीटर
ହୁଇଗେନ୍ସ ନିୟମ |,huygens कायदा
ହୁଇଗେନ୍ସ ତରଙ୍ଗ,huygens तरंग
ଆନାଫାଇଲକ୍ସିସ୍ |,ऍनाफिलेक्सिस
ହାଇବ୍ରିଡ୍ |,संकरित
ହାଇବ୍ରିଡ୍ ସର୍କିଟ୍ |,संकरित सर्किट
ହାଇବ୍ରିଡ୍ ରାଶିଫଳ |,संकरित पत्रिका
ହାଇବ୍ରିଡ୍ କମ୍ପ୍ୟୁଟର |,संकरित संगणक
ହାଇବ୍ରିଡ୍ ସଂଜ୍ଞା,संकरित व्याख्या
ହାଇବ୍ରିଡ୍ ଇଲେକ୍ଟ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ତରଙ୍ଗ |,संकरित विद्युत चुंबकीय लहरी
ହାଇବ୍ରିଡ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |,हायब्रिड इंटिग्रेटेड सर्किट
ହାଇବ୍ରିଡ୍ ଜୀବନ୍ତତା |,संकरित चैतन्य
ହାଇବ୍ରିଡ୍ ଚୁକ୍ତି |,संकरित करार
ହାଇବ୍ରିଡ୍ ମାଇକ୍ରୋ ସର୍କିଟ୍ |,हायब्रिड मायक्रो सर्किट
ହାଇବ୍ରିଡ୍ ପାରାମିଟର |,संकरित पॅरामीटर
ହାଇବ୍ରିଡ୍ ପ୍ରବୃତ୍ତି ଶରୀର |,संकरित प्रणोदन शरीर
ହାଇବ୍ରିଡ୍ ରିଫ୍ଲୋମିଟର |,संकरित रिफ्लेक्टोमीटर
ହାଇବ୍ରିଡ୍ ରକେଟ୍ |,संकरित रॉकेट
ହାଇବ୍ରିଡ୍ ସେଟ୍ |,संकरित संच
ହାଇବ୍ରିଡ୍-ଟି,संकरित-टी
ହାଇବ୍ରିଡ୍ ଟ୍ରାନ୍ସଫର୍ମର |,संकरित ट्रान्सफॉर्मर
ହାଇବ୍ରିଡ୍ ତରଙ୍ଗ କାର୍ଯ୍ୟ,संकरित लहरी कार्य
ହାଇବ୍ରିଡାଇଜେସନ୍ |,संकरीकरण
ହାଇବ୍ରିଡ୍ କକ୍ଷପଥ |,संकरित कक्षीय
ଜଳୀୟ ଇଲେକ୍ଟ୍ରନ୍ |,जलीय इलेक्ट्रॉन
"ହାଇଡ୍ରୋଲିକ୍, ଫ୍ଲୁଇଡାଇଜଡ୍, ଜଳୀୟ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |","हायड्रॉलिक, द्रवीकृत, जलीय, हायड्रोस्टॅटिक"
ହାଇଡ୍ରୋଲିକ୍ କ୍ରିୟା,हायड्रॉलिक क्रिया
ହାଇଡ୍ରୋଲିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,हायड्रॉलिक अॅम्प्लीफायर
ତରଳ ଆନାଗଲ୍ ଟେବୁଲ୍ |,द्रव अॅनालॉग टेबल
ତରଳ ଗ୍ୟାସ୍ ପ୍ରବାହ ଅନୁରୂପ |,द्रव वायू प्रवाह सादृश्य
ହାଇଡ୍ରୋଲିକ୍ ବ୍ରେକ୍ |,हायड्रॉलिक ब्रेक
ହାଇଡ୍ରୋଲିକ୍ କଣ୍ଡକ୍ଟିଭିଟି |,हायड्रॉलिक चालकता
ଜଳୀୟ ବୁଡ ପକାଇବା |,जलीय विसर्जन
"ହାଇଡ୍ରୋଲିକ୍ ଫ୍ଲୁଇଡ୍, ହାଇଡ୍ରୋଲିକ୍ ଫ୍ଲୁଇଡ୍ |","हायड्रॉलिक द्रव, हायड्रॉलिक द्रव"
ତରଳ ଘର୍ଷଣ |,द्रव घर्षण
"ହାଇଡ୍ରୋଲିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍, ହାଇଡ୍ରୋଲିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |","हायड्रॉलिक ग्रेडियंट, हायड्रॉलिक ग्रेडियंट"
ତରଳ ଜମ୍ପ |,द्रव उडी
ତରଳ କ୍ଷତି,द्रव नुकसान
ତରଳ ବ୍ୟାସାର୍ଦ୍ଧ |,द्रव त्रिज्या
ହାଇଡ୍ରୋଲିକ୍ ସିଷ୍ଟମ୍ |,हायड्रॉलिक प्रणाली
ତରଳ ଥର୍ମୋଷ୍ଟାଟ |,द्रव थर्मोस्टॅट
"ହାଇଡ୍ରୋଲିକ୍ସ, ହାଇଡ୍ରୋଲିକ୍ସ |","हायड्रॉलिक्स, हायड्रॉलिक्स"
ହାଇଡ୍ରୋଲିକ୍ ଶକ୍ତି |,हायड्रॉलिक पॉवर
ହାଇଡ୍ରୋଲିକ୍ ଚାପ |,हायड्रॉलिक दबाव
"ତରଳ ମୁକ୍ତ ରେଖା, ତରଳ ମୁକ୍ତ ରେଖା |","लिक्विड फ्री लाइन, लिक्विड फ्री लाइन"
ହାଇଡ୍ରୋକୋଷ୍ଟିକ୍ |,जलध्वनी
"ହାଇଗ୍ରୋସ୍କୋପ୍, ଆର୍ଦ୍ରତା ସୂଚକ |","हायग्रोस्कोप, आर्द्रता निर्देशक"
ହାଇଡ୍ରୋଡାଇନାମିକ୍ |,हायड्रोडायनॅमिक
ହାଇଡ୍ରୋଡାଇନାମିକ୍ କରେଣ୍ଟ୍ |,हायड्रोडायनामिक प्रवाह
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ସମୀକରଣ |,हायड्रोडायनामिक समीकरण
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ଅସ୍ଥିରତା |,हायड्रोडायनामिक अस्थिरता
ହାଇଡ୍ରୋଲିକ୍ ଓସିଲେଟର |,हायड्रॉलिक ऑसिलेटर
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ସମ୍ଭାବନା |,हायड्रोडायनामिक क्षमता
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ଚାପ |,हायड्रोडायनामिक दबाव
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ଚାପ |,हायड्रोडायनामिक दबाव
ହାଇଡ୍ରୋଡାଇନାମିକ୍ ତରଙ୍ଗ |,हायड्रोडायनामिक लहर
"ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |","hydrodynamics, hydrodynamics, hydrodynamics"
ତରଳ ସାନ୍ଦ୍ରତା |,द्रव चिकटपणा
"ଜଳ ବିଦ୍ୟୁତ୍ ଉତ୍ପାଦନ କେନ୍ଦ୍ର, ଜଳ ବିଦ୍ୟୁତ୍ ଉତ୍ପାଦନ କେନ୍ଦ୍ର |","जलविद्युत प्रकल्प, जलविद्युत प्रकल्प"
ଜଳ ବିଦ୍ୟୁତ୍ ଶକ୍ତି,जलविद्दूत
ହାଇଡ୍ରୋଜେନ୍ ବୋମା |,हायड्रोजन बॉम्ब
ହାଇଡ୍ରୋଜେନ୍ ଜାଳେଣି |,हायड्रोजन ज्वलन
ହାଇଡ୍ରୋଜେନ୍ ବୁଡିବା ଲ୍ୟାମ୍ପ |,हायड्रोजन विसर्जन दिवा
ହାଇଡ୍ରୋଜେନ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |,हायड्रोजन इलेक्ट्रोड
ହାଇଡ୍ରୋଜେନ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ ସେଲ୍ |,हायड्रोजन इलेक्ट्रोड सेल
ହାଇଡ୍ରୋଜେନ୍ ଲେଜର |,हायड्रोजन लेसर
ହାଇଡ୍ରୋଜେନ ଲାଇନ,हायड्रोजन लाइन
ହାଇଡ୍ରୋଜେନ୍ ମାସର |,हायड्रोजन मेसर
ହାଇଡ୍ରୋଜେନ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |,हायड्रोजन स्पेक्ट्रम
ହାଇଡ୍ରୋଜେନ୍ ପରମାଣୁ |,हायड्रोजन अणू
ହାଇଡ୍ରୋଜେନ୍ ପଦାର୍ଥ |,हायड्रोजन पदार्थ
ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |,हायड्रोडायनॅमिक्स
ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |,हायड्रोडायनामिक्स
ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |,हायड्रोडायनॅमिक्स
ହାଇଡ୍ରୋଲୋଜି |,जलविज्ञान
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ଅସ୍ଥିରତା |,हायड्रोमॅग्नेटिक अस्थिरता
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ଦୋହରିବା |,हायड्रोमॅग्नेटिक दोलन
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ସଙ୍କୋଚନ ପ୍ରଭାବ |,हायड्रोमॅग्नेटिक संकोचन प्रभाव
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ସ୍ଥିରତା |,हायड्रोमॅग्नेटिक स्थिरता
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ବେଗ |,हायड्रोमॅग्नेटिक वेग
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ତରଙ୍ଗ |,हायड्रोमॅग्नेटिक लाट
ହାଇଡ୍ରୋମ୍ୟାଗ୍ନେଟୋଲୋଜି |,हायड्रोमॅग्नेटोलॉजी
ଆମ୍ଫିବିଆସ୍ ସିଲିଣ୍ଡରଗୁଡିକ |,उभयचर सिलेंडर
"ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋମେକାନିକ୍ସ |","हायड्रोडायनामिक्स, हायड्रोमेकॅनिक्स"
ଜଳ ପାଣିପାଗ,पाण्याची उल्का
"ବୁଏଏଣ୍ଟ-ଡେନସିଟୋମିଟର, ହାଇଡ୍ରୋମିଟର |","buoyant-densitometer, hydrometer"
ହାଇଡ୍ରୋମେଟ୍ରିକ୍ସ |,हायड्रोमेट्रिक्स
ଜଳର ବିକିରଣ |,पाण्याखालील विकिरण
"ହାଇଡ୍ରୋଫୋନ୍, ହାଇଡ୍ରୋଫୋନ୍ |","हायड्रोफोन, हायड्रोफोन"
"ହାଇଡ୍ରୋଫୋଟୋମିଟର, ହାଇଗ୍ରୋଫୋଟୋମିଟର |","हायड्रोफोटोमीटर, हायग्रोफोटोमीटर"
ହାଇଡ୍ରୋସ୍କୋପ୍ |,हायड्रोस्कोप
ଜଳ ନିଷ୍କାସନ,पाण्याखालील शोध
ଜଳ ବୋର୍ଡ,पाणी मंडळ
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |,हायड्रोस्टॅटिक
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଅନୁରୂପ |,हायड्रोस्टॅटिक सादृश्यता
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଉପକରଣ |,हायड्रोस्टॅटिक उपकरण
ସନ୍ତୁଳନ ସନ୍ତୁଳନ,उछाल शिल्लक
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସନ୍ତୁଳନ ପଦ୍ଧତି |,हायड्रोस्टॅटिक शिल्लक पद्धत
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସଙ୍କୋଚନ |,हायड्रोस्टॅटिक कॉम्प्रेशन
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସମୀକରଣ |,हायड्रोस्टॅटिक समीकरण
"ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସନ୍ତୁଳନ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସନ୍ତୁଳନ |","हायड्रोस्टॅटिक समतोल, हायड्रोस्टॅटिक समतोल"
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଶକ୍ତି |,हायड्रोस्टॅटिक शक्ती
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ବିମାନ |,हायड्रोस्टॅटिक विमान
"ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ମଡ୍ୟୁଲସ୍, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ମଡ୍ୟୁଲସ୍ |","हायड्रोस्टॅटिक मापांक, हायड्रोस्टॅटिक मापांक"
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ |,हायड्रोस्टॅटिक दबाव
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସିଦ୍ଧାନ୍ତ |,हायड्रोस्टॅटिक सिद्धांत
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସମ୍ଭାବନା |,हायड्रोस्टॅटिक क्षमता
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ |,हायड्रोस्टॅटिक ताण
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସିଷ୍ଟମ୍ |,हायड्रोस्टॅटिक प्रणाली
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଲୋଡ୍ |,हायड्रोस्टॅटिक लोड
