Telugu,Gujarati
మార్క్,ચિહ્ન
గణాంకాల పట్టి,માર્કશીટ
వచ్చిన మార్కులు,ગુણધર્મ
మాస్,સમૂહ
సామూహిక కమ్యూనికేషన్,સામૂહિક સંચાર
సామూహిక వినియోగం,સામૂહિક વપરાશ
సామూహిక రోగనిరోధకత,મોટા પ્રમાણમાં પ્રતિરક્ષા
మాస్ మీడియా,સમૂહ માધ્યમો
భారీ ఉత్పత్తి,સામૂહિક ઉત્પાદન
మాస్టర్ ఫైల్,મુખ્ય ફાઈલ
వేడుకల మాస్టర్,સમારોહમાં માસ્ટર
మాస్టర్ ప్లాన్,માસ્ટર પ્લાન
మ్యాచింగ్ గ్రాంట్,મેળ ખાતી અનુદાન
పదార్థం,સામગ્રી
ప్రసూతి,પ્રસૂતિ
ప్రసూతి సెలవు,પ્રસુતિ સમયે લેવાતી રજા
మెట్రిక్యులేట్,મેતર
మ్యాట్రిమోనియల్,ભાષાનું
పరిపక్వత,પરિપક્વ
పరిపక్వత తేదీ,પાકતી તારીખ
గరిష్టంగా,મહત્તમ
అంటే,સાધન
కొలత,માપ
కొలత,માપ
కొలమానాలను,પગલાં
మెకానిక్,મિકેનિક
యాంత్రిక,યાંત્રિક
విధానం,યંત્ર
మీడియా,માધ્યમ
మధ్యవర్తిత్వం,મધ્યસ્થી થવું
మెడికల్,તબીબી
వైద్య ప్రయోజనం,તબીબી લાભ
వైద్య పరీక్ష,તબીબી પરીક્ષા
మెడికో-లీగల్,Leષધ-કાનૂની
మధ్యస్థం,માધ્યમ
కెమెరాలో సమావేశం,ક camera મેરા -સભા
సభ్యుడు,સભ્ય
మెమో,યાદી
స్మారక చిహ్నం,સ્મારક
మానసిక సామర్థ్యం,માનસિક ક્ષમતા
మెను,વીનાશ
విలీనం,સુધારણા
మెరిట్,ગુણવત્તા
మెరిట్ జాబితా,પાત્રતા
మెరిటోరియస్,પ્રશંસાપત્ર
యోగ్యత,યોગ્ય
మెరిట్ స్కాలర్‌షిప్,ગુણવત્તા શિષ્યવૃત્તિ
సందేశం,સંદેશ
విధానం,પદ્ધતિ
పద్దతి,પદ્ધતિ
మెట్రోపాలిటన్ ప్రాంతం,મહાનગર વિસ્તાર
మధ్య ఆదాయ సమూహం,મધ્યમ આવક જૂથ
మిడిల్మాన్,વચલી વ્યક્તિ
మిడ్‌వైఫరీ,માવીવિફરી
వలస,સ્થળાંતર કરનાર
మైలేజ్,માઈલય
మిలిటెన్సీ,આતંકવાદ
మిలీనియం,સહસ્ત્રાબ્દી
సూక్ష్మ,લઘુ
కనిష్ట,ન્યૂનતમ
గనుల తవ్వకం,ખાણકામ
మంత్రి,મંત્રી
మంత్రిత్వ శాఖ,મંત્રાલય
మైనర్,ગૌણ
మైనారిటీ,લઘુમતી
చిన్న పనులు,નાના કામો
నిమిషాలు,પ્રકાર
దుర్వినియోగం,અસંદિગિત
దుర్వినియోగం,ગેરવર્તન
న్యాయం యొక్క గర్భస్రావం,ન્યાયની કસુવાવડ
ఇతరాలు,પરચુરણ
అల్లరి,દુ misખ
మిస్‌క్లాసిఫికేషన్,ખોટી વર્ગીકરણ
దుష్ప్రవర్తన,ગેરવર્તન
తప్పుదారి పట్టించేది,ગેરમાર્ગે દોરવું
దుర్వినియోగం,ગેરવહીવટ
తప్పుగా పేర్కొనడం,ખોટી રજૂઆત
వాస్తవాలను తప్పుగా గుర్తించడం,તથ્યોની ગેરસમજ
అపార్థం,ગેરસમજ
దుర్వినియోగం,દુરુપયોગ
మిశ్రమ ఆర్థిక వ్యవస్థ,મિશ્ર અર્થતંત્ર
మాబ్,ટોળું
మొబైల్,ફરડ
మొబిలిటీ,ગતિશીલતા
మోడ్,પદ્ધતિ
మోడల్,નમૂનો
మోడరేటర్,મધ્યસ્થી
మార్పు,ફેરફાર
కార్యనిర్వహణ పద్ధతి,મોડસ ઓપરેન્ડી
ద్రవ్య మంజూరు,નાણાકીય અનુદાન
డబ్బు,ચલણ
మానిటర్,મોનીટર
ఏకస్వామ్యం,એકપૂફી
మోనోగ్రామ్,પ્રણય
గుత్తాధిపత్యం,ઈજારો
మోనోటోనీ,એકવિધતા
నెలవారీ టూర్ డైరీ,માસિક પ્રવાસ ડાયરી
నెల నుండి నెల,મહિનો
నైతికత,નૈતિક
ధైర్యం,મનોબળ
నైతిక టర్పిట్యూడ్,નૈતિકતાના અધકચકા
తాత్కాలిక నిషేధం,મોકૂફી
మరణాలు,મૃત્યુદર
తాకట్టు,ગીરો
చాలా రహస్య,સૌથી ગુપ્ત
మాతృ భాష,માતૃભાષા
కదలిక,દરખાસ્ત
చలన అధ్యయనం,ગતિ અભ્યાસ
ప్రేరణ,હેતુ
ఉద్దేశ్యం,પ્રયત્નો
నినాదం,સૂત્ર
మౌత్‌పీస్,મુખપત્ર
కదిలే,જંગમ
కదలిక,ખસેડવું
ఉద్యమం,ગતિવિધિ
బహుళ,બહુવિધ
బహుళార్ధసాధక,વિવિધલક્ષી
మునిసిపల్ పన్ను,નગરપાલિકા કર
మ్యూజియం,સંગ્રહાલય
మస్టర్ రోల్,એકઠા
మ్యుటేషన్,પરિવર્તન
ముటాటిస్ ముటాండిస్,પરિવર્તુઓ
పరస్పర అవగాహన,આપસી સમજૂતી
పేరును చూపించే కార్డు,નામ -કાર્ડ
మాదకద్రవ్య,માદક
కథనం మదింపు,વર્ણન -મૂલ્યાંકન
కథకుడు,વર્ણનકર્તા
దేశం,રાષ્ટ્ર
జాతీయ,રાષ્ટ્રીય
జాతీయవాదం,રાષ્ટ્રવાદ
జాతీయత,રાષ્ટ્રીયતા
జాతీయం,રાષ્ટ્રીયકરણ
జాతీయ భాష,રાષ્ટ્રીય ભાષા
నేషనల్ సేవింగ్స్ సర్టిఫికేట్,રાષ્ટ્રીય બચત પ્રમાણપત્ર
స్థానిక,મૂળ
సహజ,સ્વાભાવિક
నాచురలైజేషన్,સ્વચ્છીકરણ
నావికా శక్తి,નૌકાદળ
నావిగేబుల్,નૌસેના
నావిగేషన్,સંશોધક
Nayes,નાયસ
అవసరమైన చర్య,આવશ્યક પગલાં
అవసరం,જરૂરી
ప్రతికూల,નકારાત્મક
నిర్లక్ష్యం,ઉપેક્ષા કરવી
నిర్లక్ష్యం,બેદરકારી
అతితక్కువ,નગણ્ય
చర్చల చర్చ,મંત્રણા -પણું
చర్చించదగిన పరికరం,વટાઉ ખત
చర్చలు,વાટાઘાટ
సంధానకర్త,વાટાઘાટકાર
నేపాటిజం,ભત્રીજા
నెట్,જાળ
నికర పెట్టుబడి,ચોખ્ખું રોકાણ
తటస్థ,તુરંત
వార్తలు,સમાચાર
వార్తాలేఖ,સમાચારપત્ર
వార్తాపత్రిక,અખબાર
న్యూస్ రీడర్,અખબાર વાચક
బంధువు తదుపరి,નજીક ના સગા
నైట్ డ్యూటీ,રાત્રિ ફરજ
నిల్ రిపోర్ట్,શૂન્ય અહેવાલ
ప్రవేశం లేదు,પ્રવેશ કોઈ
డిమాండ్ సర్టిఫికేట్ లేదు (= బకాయి సర్టిఫికేట్ లేదు),માંગનું પ્રમાણપત્ર નથી (= કોઈ બાકી પ્રમાણપત્ર)
నామకరణం,નામકરણ
నామమాత్రపు ఖర్చు,નામના ખર્ચ
నామమాత్రపు విలువ (= ముఖ విలువ),નજીવા મૂલ્ય (= ચહેરો મૂલ્ય)
నామినేట్,નિયુક્ત કરવું
నామినేషన్,નામનિર્દિષ્ટ
నామినీ,નામનિર્દિષ્ટ
నాన్-ఏజ్,વતની
నాన్-కాంట్రిబ్యూటరీ,અનુચિત
అనవసరమైనది,અનિવાર્ય નથી
గెజిటెడ్ కానిది,બિન-રાજપત્રિત
వడ్డీ లేని బేరింగ్,બિન-વ્યાજ
న్యాయ-కాని,બિન-અદાલતી
నాన్-మిస్టీరియల్,બિન-મંત્રાલયને લગતું
చర్చించలేనిది,બિન-વટાવી ન શકાય એવું
నాన్-ఆఫీషియల్,બિન-સરકારી
"ఎగవేత, చెల్లింపులో వైఫల్యం",ચુકવણી બિન-ચુકવણી
పేమెంట్ కాని సర్టిఫికేట్,ચુકવણી બિન-ચુકવણી પ્રમાણપત્ર
ప్రాక్టీస్ కాని భత్యం,તકરાર કરનાર ભથ્થું
పునరావృతం కాని వ్యయం,બિન-પુનરાવર્તિત ખર્ચ
తిరిగి ఇవ్వబడదు,બિન-રિફંડપાત્ર
నాన్-స్టాట్యూటరీ,બિન-વૈધાનિક
టాక్సబుల్ కాని ఆదాయం,કરવેરાની આવક
నాన్-టెక్నికల్ పోస్ట్,તકનીકી જગ્યા
సాంప్రదాయేతర,બિન-પરાગારૂપ
అశాబ్దిక కమ్యూనికేషన్,અમૌખિક વાર્તાલાપ
అభ్యంతర ధృవీకరణ పత్రం లేదు,વાંધા પ્રમાણપત્ર
"లాభం లేదు, నష్టం లేదు","કોઈ નફો, કોઈ ખોટ નથી"
ప్రమాణం,ધોરણ
సాధారణ,સામાન્ય
పొగ త్రాగరాదు,ધુમ્રપાન નિષેધ
గుర్తించదగినది,નોંધનીય
వర్తించదు (N.A.),લાગુ નથી (એન.એ.)
అందుబాటులో లేదు (N.A.),ઉપલબ્ધ નથી (એન.એ.)
గమనిక,નૉૅધ
నోటీసు,જાણ
గుర్తించదగినది,ધ્યાનપાત્ર
నోటిఫికేషన్,સૂચના
నోటిఫైడ్ ప్రాంతం,નિર્દિષ્ટ ક્ષેત્ર
గమనించడం మరియు ముసాయిదా,નોંધ અને મુસદ્દા
నోషనల్ పే,કાલ્પનિક પગાર
బేరానికి వీలులేని,વાટાઘાટો નથી
చర్చించదగిన పరికరం కాదు,વાટાઘાટો કરી શકાય તેવા સાધન નથી
న్యూక్లియస్,બીજક
శూన్య,નિરર્થક
శూన్య మరియు శూన్యత,રદબાતલ
సంఖ్య,નંબર
నంబరింగ్,ક્રમાંક
సంఖ్య,સંખ્યા
ప్రమాణస్వీకారం,શપથ
విధేయత ప్రమాణం,નિષ્ઠા
కార్యాలయ ప్రమాణం,પદના શપથ
విధేయత,આજ્edાપાલન
సంస్మరణ,નિખાલસ
వస్తువు,ઉદ્દેશ
అభ్యంతరం,વાંધો
లక్ష్యం,ઉદ્દેશ
వస్తువులు మరియు కారణాలు,પદાર્થો અને કારણો
విధిగా,ફરજિયાત
అశ్లీల,અશ્લીલ
అశ్లీల సంజ్ఞ,અશ્રદ્ધાળુ હાવભાવ
పరిశీలకుడు,નિરીક્ષક
వాడుకలో లేదు,અપ્રચલિત
అడ్డంకి,અવરોધ
స్పష్టంగా,સ્પષ્ટ
అప్పుడప్పుడు,પ્રાસંગિક
ఆక్యుపెన్సీ,ભોગવટો
యజమాని,કબજેદાર
వృత్తి,વ્યવસાય
ఆక్రమించు,વસવાટ કરવો
ఆక్ట్రోయి డ్యూటీ,ઓક્ટ્રોની ફરજ
సెలవు,બંધ દિવસે
ఆఫ్ డ్యూటీ,ફરજિયાત
ప్రమాదకరం,વાંધાજનક
ఆఫర్,અર્પણ કરવું
నియామకం ఆఫర్,નિમણૂકની ઓફર
కార్యాలయం,કચેરી
లాభం యొక్క కార్యాలయం,નફા
అధికారిక,અધિકારી
అధికారికత,સરકારી પદ
అధికారిక విధి,સત્તાવાર ફરજ
అధికారిక సభ్యులు,સરકારી
అధికారిక భాష,સત્તાવાર ભાષા
అధికారికంగా,સત્તાવાર રીતે
అధికారిక నివేదిక,સરકારી અહેવાલ
అధికారిక వెర్షన్,સત્તાવાર પરિશ્રમ
ఆఫీషియేటింగ్,કાર્યકારી
మనలో మనమాట,રેકોર્ડ બંધ
సరే (O.K.),ઠીક છે (ઓ.કે.)
అంబుడ్స్‌మన్,લોકપ્રિય
ఖాతా మంజూరులో,હિસાબ અનુદાન
కోరిక మేరకు,માંગને લઈને
విధి నిర్వహణలో,ફરજ પર
ఏక పక్షంగా,એક તરફ
లైన్‌లో,રેખા પર
ఆన్-స్పెషల్ డ్యూటీ,વિશેષજ્ dutyનિર્દિર
ఉద్యోగ శిక్షణ లో,નોકરીની તાલીમ પર
ఓనస్,જવાબદારી
ఓపెన్ డే,ચાલુ દિવસ
ఓపెన్ సిస్టమ్,ખુલ્લી પદ્ધતિ
తెరవడం,ઉદઘાટન
ప్రారంభ నిల్వ,પ્રારંભિક સિલક
తెరచు వేళలు,ખુલવાનો સમય
ఓపెన్ లెర్నింగ్,ખુલ્લું શિક્ષણ
ఓపెన్ లెటర్,ખુલ્લો પત્ર
ఓపెన్ యూనివర్శిటీ,ખુલ્લી યુનિવર્સિટી
నిర్వహణ ఖర్చు,કાર્યરત ખર્ચ
ఆపరేటింగ్ సిబ్బంది,કામકાજક કર્મચારી
ఆపరేషన్,સંચાલન
ఆపరేటివ్,ક્રિયાશીલ
అభిప్రాయం,મંતવ્ય
వ్యతిరేకత,વિરોધ
ఎంపిక,વિકલ્પ
నోటి,મૌખિક
ఆర్డర్,હુકમ
ఆర్డర్ చెక్,ઓર્ડર ચેક
రిజర్వేషన్ క్రమం,અનામત હુકમ
నిర్ణయం,વટહુકમ
సంస్థ,સંગઠન
వ్యవశ్థాపక పట్టిక,સંગઠન -ચાર્ટ
నిర్వాహకుడు,સંગઠક
ఆధారిత,લક્ષી
అసలైన,મૂળ
అసలు విభాగం,મૂળ વિભાગ
ఒరిజినల్ సేల్ డీడ్,મૂળ વેચાણ ખત
అనియంత్రిత యజమాని,દેખીતી માલિક
అకస్మాత్తుగా వ్యాపించడం,મહામારીનું એકદમથી ફાટી નીકળવું
దుస్తులను భత్యం,સરંજામ ભથ્થું
అవుట్గోయింగ్ సభ్యుడు,વિદાય લેતા સભ્ય
అవుట్గోయింగ్ ఫైల్,વિદાય કરતી ફાઈલ
వ్యయం,ખર્ચ
అవుట్లెట్,બહારનો ભાગ
రూపురేఖలు,રૂપરેખા
Lo ట్లుక్,શણગારવું
కోర్టు నుండి,કોર્ટની બહાર
కాలాంతరం చెందింది,જુનું પુરાણું
పనిచేయటంలేదు,હુકમ બહાર
ముద్రణ నుండి,છાપ ની બહાર
మలుపు తిరిగింది,બદનામી
మలుపు కేటాయింపు,વળાંક ફાળવણી
అవుట్‌పోస్ట్,ચોકી
అవుట్పుట్,ઉત્પાદન
పూర్తిగా కొనుగోలు,સીધી ખરીદી
Our ట్‌సోర్స్,આઉટસોર્સ
అసాధారణ,ઉત્કૃષ્ટ
వయస్సు కంటే ఎక్కువ,વર્ષ કરતાં વધુ
మొత్తం,સમગ્ર
మొత్తం లోటు,સમગ્ર ખોટ
ఓవర్ బిల్లింగ్,વધારે પડતું કમાણી
అధిక ఛార్జ్,વધારે પડતી વસિયતનામું
మీరిన,મુદતી
అతిగా అంచనా,વધારે પડતો અંદાજ
ఓవర్ హెడ్ ఛార్జ్,વધુ પડતો ખર્ચ
అతివ్యాప్తి,અતિશય
ప్రాధాన్యతను అధిగమించడం,અતિ -અગ્રતા અગ્રતા
ఓవర్-రూల్,અસ્વીકાર કરવો
పర్యవేక్షణ,દેખરેખ
ఓవర్ టైం పే,અતિ સમય પગાર
ఓవర్‌వాల్యుయేషన్,અતિ -મૂલ્યાંકન
యాజమాన్యం,માલિકી
ప్యాకేజీ,પ packageકિંગ
ప్యాకేజీ ఒప్పందం,પેકેજ સોદો
ప్యాకింగ్ మరియు మార్కింగ్,પેકિંગ અને ચિહ્નિત
ప్యాకింగ్ జాబితా,પેકિંગ યાદી
ఒప్పందం,સંધિ
చెల్లించిన,પગાર
చెల్లింపుల మూలధనం,ભરપાઈ થયેલી મૂડી
కరపత్రం,પત્રિકા
ప్యానెల్,પેનલ
కాగితం,કાગળ
పారా,પેરી
పారామౌంట్,પેરામાઉન્ટ
తల్లిదండ్రులు,પિતૃ
తల్లిదండ్రుల,પેરેંટ
మాతృ కార్యాలయం,પિતૃ કચેરી
అత్యద్బుతము,શ્રેષ્ઠતા
పారి పాసు,પાસુ
పారిటీ,સમાનતા
పార్లమెంటు,લોકસભા
భాగం,ભાગ
పార్ట్ ఫైల్,ખંડ ફાઇલ
పాక్షికం,આંશિક
పాల్గొనండి,સહભાગી
ప్రత్యేకించి,ચોક્કસ
వివరాలు,વિગત
విభజన,વિભાજન
భాగస్వామి,ભાગીદાર
భాగస్వామ్య దస్తావేజు,ભાગીદારી -ખત
పార్ట్ చెల్లింపు,આંશિક ચુકવણી
పార్ట్ టైమ్,ભાગ સમય
పార్టీ,પક્ષ
సమాన విలువ,સમાન મૂલ્ય
పాస్,પસાર
పాసేజ్,માર્ગ
పాస్వర్డ్,પાસશ
పేటెంట్,પેટન્ટ
పోషకుడు,આશ્રયદાતા
చెల్లించండి,ચૂકવું
చెల్లించే బిల్లు,બિલ ચુકવો
పే సర్టిఫికేట్,પગાર પ્રમાણપત્ર
పే రోజు,પગાર -દિવસ
చెల్లింపుదారు,ચૂકવનાર
చెల్లింపుదారు,ચુકવણીકાર
చెల్లింపు,ચુકવણી
చెల్లించండి,ચૂકતે કરવું
పే ఆర్డర్,પગાર -હુકમ
పేరోల్,પગારપત્રક
పే స్కేల్,પગાર -ધોરણ
ధనవి,નાણાકીય
శిక్ష,શિક્ષાપાત્ર
శిక్షా స్మృతి,દંડ
శిక్షా వడ్డీ,શિક્ષાત્મક વ્યાજ
జరిమానా విధించండి,શિક્ષા કરવી
పెనాల్టీ,દંડ
పెండింగ్‌లో ఉంది,બાકી
పెన్ డౌన్ సమ్మె,કલમ ડાઉન હડતાલ
పెన్షన్,પેન્શન
పెన్షనబుల్,પેન્શનપાત્ર
పెన్షనర్,પેન્શનર
పెన్షన్ పథకం,પેન્શન યોજના
ఏడాదికి,વાર્ષિક
ప్రతి బేరర్‌కు,વ્યક્તિ મુજબ
తలసరి (= తలకి),માથાદીઠ (= માથા દીઠ)
శాతం,ટકા
శాశ్వత,બારમાસી
ప్రిఫరెన్షియల్ కొనుగోలు,અગ્રાધિકાર ખરીદી
ప్రదర్శించండి,કામગીરી
పనితీరు,કામગીરી
కాలం,સમયગાળો
ఆవర్తన,સામયિક
సమీక్షలో ఉన్న కాలం,સમીક્ષા હેઠળનો સમયગાળો
పెర్జరీ,જુબાની
ప్రోత్సాహకాలు,ખસી
శాశ్వత,કાયમી
ప్రతి మెన్సెం,દરને દીઠ
అనుమతించదగినది,સ્વીકાર્ય
అనుమతి,પરવાનગી
అనుమతి,પરમિટ
అనుమతి,મંજૂરી આપવી
శాశ్వత,શાશ્વત
శాశ్వతత్వం,શાશ્વતતા
Perquisites (= ప్రోత్సాహకాలు),પર્કીઝિટ્સ (= પર્ક્સ)
వ్యక్తి,અંગત
వ్యక్తిగత ఆస్తులు,વ્યક્તિગત સંપત્તિ
వ్యక్తిగత బంధం,અંગત ખત
వ్యక్తిత్వం,વ્યક્તિત્વ
Persona non grata,છૂપી વ્યક્તિ
సిబ్బంది,કર્મચારી
సిబ్బంది విధానం,કર્મચારી નીતિ
దృష్టికోణం,પરિપ્રેક્ષ્ય
పర్సుయేషన్,સમજાવટ
సంబంధిత,પ્રસંગોચિત
పెరెసల్,વાંધો ઉઠાવવો
పిటిషన్,દાદ
పిటిషనర్,અરજદાર
దశ,તબક્કો
ఛాయాచిత్రం,ફોટોગ્રાફ
ఫోటోస్టాట్,ફોટોસ્ટેટ
భౌతిక తనిఖీ,પ્રત્યક્ષ તપાસ
శారీరక లోపం,ભૌતિક ખામી
శారీరక విద్య,ભૌતિક શિક્ષણ
శారీరకంగా వికలాంగులు,શારીરિક રીતે વિકલાંગ
భౌతిక ధృవీకరణ,ભૌતિક ખરાઈ
పీస్‌మీల్,ટુકડો
ముక్క రేటు,Pieceઘડ દર
యాత్రికుడు,યાત્રાળુ
పైలట్ ప్రోగ్రామ్,પ્રાયોગિક કાર્યક્રમ
పిన్,પિન
ప్లేస్‌మెంట్ సేవ,પ્લેસમેન્ટ સેવા
పుట్టిన స్థలం,જન્મ સ્થળ
పనిచేసే ప్రదేశం,કામનું સ્થાન
వాది,વાદી
ప్రణాళిక,યોજના
ప్రణాళిక,આયોજન
మొక్క,છોડ
ప్లేయర్,ખેલાડી
అభ్యర్ధన,અરજી
ప్లీడర్,વકીલ
ప్రజాభిప్రాయ సేకరణ,વિનોદ
ప్రతిజ్ఞ,આશય
హాజరు కావలసిన సభాసమావేశం,પૂર્ણ સત્ર
ప్లీనిపోటెన్షియరీ,સુસ્પષ્ટ
పునాది ప్రాంతం,કથિત વિસ્તાર
విధానం,નીતિ
రాజకీయ కార్యకలాపాలు,રાજકીય પ્રવૃત્તિ
ఎన్నికలో,મતદાન
కాలుష్యం,પ્રદૂષણ
రాజకీయ,રાજકીય
పూల్,આયોજન
పోర్ట్‌ఫోలియో,પારફોલિ
స్థానం,પદ
అనుకూల,હકારાત્મક
పోస్ట్,પદ
పోస్ట్ డేటెడ్,મુદ્યા પછીનું
ఫాక్టో అనంతర అనుమతి,હકીકત પછીની મંજૂરી
పోస్ట్ గ్రాడ్యుయేట్,અનુગ્રાહી
మరణానంతర,મરણોત્તર
పోస్టింగ్,પોસ્ટિંગ
పోస్ట్ మార్టం పరీక్ష,પોસ્ટ મોર્ટમ પરીક્ષા
వాయిదా,મોકૂફ રાખવું
పోస్ట్‌స్క్,પોસ્ટસ્ક્રિપ્ટ (પી.એસ.)
శక్తి,શક્તિ
పవర్ ఆఫ్ అటార్నీ,મુખત્યારનામું
ఆచరణీయమైనది,વ્યવહારુ
ప్రాక్టీస్,વ્યવહાર
ప్రీ-ఆడిట్,પૂર્વ -સદ
ముందు జాగ్రత్త,સાવચેતી
పూర్వదర్శనం,પૂર્વવર્તી
Precis,સંકલ્પ
ఖచ్చితమైనది,વિશિષ્ટ
మూసివేయు,અટકાવવું
ముందస్తు భావన,પૂર્વધારણા
పూర్వీకుడు,પુરોગામી
ప్రధానమైనది,મુખ્ય
ముందుమాట,પૂર્વનિર્દી
ఇష్టపడండి,પ્રાધાન્ય આપવું
పక్షపాతం,પૂર્વગ્રહ
ప్రాథమిక,પ્રારંભિક
అకాల,અકાળ
ప్రాంగణం,હદ
ప్రీమియం,પ્રીમિયમ
ప్రీపెయిడ్,અનુપૃષ્ટ
ప్రీపెయిడ్ కార్డ్,પૂર્વસંધલ કાર્ડ
ముందే ప్రణాళిక,પૂર્વ-આયોજિત
ప్రిపోన్,Prepતરવું
ముందే రియోటెడ్ బిల్లు,પુનરાવર્તિત બિલ
హక్కు,પરમાધિકાર
సూచించండి,વર્ણવવું
సూచించబడింది,નિયત
సూచించిన రూపం,નિયત સ્વરૂપ
ప్రదర్శన,રજૂઆત
అధ్యక్షత,અધ્યક્ષરણ કરવું
అధ్యక్షుడు,રાષ્ટ્રપતિ
నొక్కండి,પ્રેસ
కాపీని నొక్కండి,અખબારી પ્રત
ప్రెస్ గ్యాలరీ,પત્રકાર ગેલેરી
.హించారు,માનવામાં આવેલું
Ump హించిన వేతనం,સંભાવી પગાર
Upp హించబడింది,ધારણા હોય તેવું
సాకు,બહાનું
వ్యాప్తి చెందడం,પ્રવર્તવું
నిరోధించండి,અટકાવવું
నివారణ,નિવારણ
నివారణ,નિવારક
ధర హెచ్చుతగ్గులు (= ధర కదలికలు),ભાવ વધઘટ (= ભાવની ગતિવિધિઓ)
ధర,કિંમત નિર્ધારણ
ప్రిమా ఫేసీ,પ્રથમ
ప్రధానంగా,મુખ્યત્વે
ప్రాథమిక,પ્રાથમિક
ప్రాథమిక రశీదు,મૂળ પાવતી
ప్రిన్సిపాల్,આચાર્યશ્રી
ప్రధాన రుణగ్రహీత,મુખ્ય દેવાદાર
ప్రింటర్,મુદ્રક
ముద్రణ,મુદ્રણ
ముందు సూచన,અગાઉનો સંકેત
ప్రాధాన్యత గ్రేడింగ్,અગ્રતા -ધોરણ
జైలు,જેલ
ఖైదీ,કેદી
గోప్యత,ગુપ્તતા
ప్రైవేట్ మరియు రహస్య,ખાનગી અને ગુપ્ત
ప్రత్యేక హక్కు,વિશેષાધિકાર
ప్రివిలేజ్ కమిటీ,વિશેષાધિકાર સમિતિ
బహుమతి,ઇનામ
సంభావ్యత,સંભાવના
ప్రోబేట్,પ્રોબેટ
పరిశీలన,અજમાયશ
ప్రొబేషనరీ,અજમાયશ
ప్రొబేషనర్,અજમાયશ
పరిశోధన,તપાસ
విధాన నియమాలు,કાર્યપદ્ધતિવિષયક નિયમો
విధానం,પદ્ધતિ
ప్రొసీడింగ్స్,કાર્યપ્રણાલી
ప్రక్రియ,પ્રક્રિયા
ప్రాసెసింగ్,પ્રક્રિયા
Procession రేగింపు,શોભાયાત્રા
ప్రకటించండి,ઘોષણા કરવી
ప్రకటన,ઘોષણા
సేకరణ,પ્રાપ્તિ
ఉత్పత్తి,ઉત્પાદન
ఉత్పత్తి,ઉત્પાદન
వృత్తి,વ્યવસાય
వృత్తిపరమైన సాధన,વ્યાવસાયિક સિદ્ધિ
ప్రావీణ్యత ధృవీకరణ పత్రం,નિપુણતા
ప్రొఫైల్,રૂપરેખા
లాభం,નફો
ప్రోగ్రామ్,કાર્યક્રમ
ప్రోగ్రామ్ షెడ్యూల్,કાર્યક્રમનું અનુસૂચિ
ప్రోగ్రామింగ్,કાર્યક્રમ
పురోగతి,પ્રગતિ
ప్రగతిశీల,પ્રગતિશીલ
నిషేధించబడింది,નિષિદ્ધ
నిషేధిత ప్రాంతం,નિષિદ્ધ વિસ્તાર
నిషేధం,નિષેધ
నిషేధ క్రమం,નિષેધાત્મક હુકમ
ప్రాజెక్ట్,પરિયોજના
ప్రొజెక్షన్,પ્રક્ષેપણ
ప్రముఖ,મુખ્ય
వాగ్దానం,વચન
ప్రామిసరీ నోటు,વચન નોંધ
ప్రోత్సహించండి,પ્રચાર કરવો
ప్రమోటర్,પ્રચારક
ప్రచారం,બ promotionતી
ప్రాం,કોતરવું
ప్రోమల్గేట్,જાહેર કરવું
ఉచ్చారణ,ઉચ્ચારવું
ఉచ్చారణ,ઘોષણા
రుజువు,સાબિતી
పంపకం యొక్క రుజువు,રવાનગીનો પુરાવો
రుజువు పఠనం,સાબિતી વાચન
ప్రచారం,પ્રચાર કરવો
ప్రచారం,પ્રસાર
సరైనది,યોગ્ય
ఆస్తి,મિલકત
ప్రతిపాదన,દરખાસ્ત
ప్రతిపాదించండి,દરખાસ્ત કરવી
ప్రతిపాదన,પ્રતિપાદન કરવું
యాజమాన్యం,માલિકીનું
యాజమాన్యం,Propષધ
ప్రో-రాటా,ભાગે પડતું
ప్రో-రాటా కోటా,ભાગે પડતી ક્વોટા
ప్రోరోగ్,ઉપાય
లాభాలు మరియు నష్టాలు,ગુણદોષ
నిషేధించండి,બંધ કરવું
ప్రాసిక్యూషన్,ફરિયાદ
ప్రాస్పెక్టస్,ભાવિ
ప్రోటీంపోర్ నియామకం,કેદ -નિમણૂક
ప్రోటోకాల్,પ્રોટોકોલ
నిరూపించండి,સાબિત કરવું
అందించబడింది,પૂરું
భవిష్య నిధి,પ્રોવિડન્ટ ફંડ
నియమం,જોગવાઈ
తాత్కాలిక,કામચલાઉ
తాత్కాలిక జాబితా,કામચલાઉ યાદી
ప్రొవిసో,જોમ
సామీప్యం,નિકટતા
ప్రాక్సీ,પ્રોક્સી
ప్రజా,જાહેર
ప్రచురణ,પ્રકાશન
పబ్లిక్ డ్యూటీ,જાહેર કામગીરી
ప్రజా ప్రయోజన వ్యాజ్యం,જાહેર હિતની દાવા
పబ్లిసిటీ,પ્રચાર
ప్రచురించండి,પ્રકાશિત કરવું
ఆలస్యము కానట్టి,નિયમિત
శిక్ష,શિક્ષા
కొనుగోలు,ખરીદ
పూర్తిగా తాత్కాలిక,સંપૂર્ણ રીતે હંગામી
ప్రయోజనం,હેતુ
వెంబడించండి,અનુસરણ કરવું
ముసుగు,ધંધો
పరిధి,કાર્યક્ષેત્ર
ఉంచండి,મુકદ્દમો આપવો
పుట్-అప్ స్లిప్,પુટિંગ-કાપલી
అర్హత,લાયકાત
