Bengali,Hindi
অপব্যবহার,दुर्विनियोजन
দুর্ব্যবহার,दुर्व्यवहार
আইনের অপপ্রয়োগের,न्याय की हत्या
বিবিধ,"विविध, फुटकर"
দুষ্টুমি,"शरारत, उत्पात"
ভুল শ্রেণিবদ্ধকরণ,गलत वर्गीकरण
অসদাচরণ,कदाचार
বিভ্রান্ত,"गुमराह करना, भ्रम में डालना"
অব্যবস্থাপনা,कुप्रबंध
ভুল উপস্থাপনা,"अन्यथा-प्रस्तुति, अन्यथा-कथन"
সত্যের ভুল ধারণা,तथ्यों की ग़लतबयानी
ভুল বুঝা,गलतफहमी
অপব্যবহার,"दुरुपयोग, दुरुपयोग करना"
মিশ্র অর্থনীতি,मिश्रित अर्थव्यवस्था
জনতা,"भीड़, असंयत भीड़"
মুঠোফোন,"चल, चलता-फिरता, मोबाइल"
গতিশীলতা,गतिशालता
মোড,"ढंग, प्रकार, रीति, विधा, तरीका"
মডেল,"निदर्श, मॉडल, आदर्श"
মডারেটর,मर्यादक
পরিবর্তন,आशोधन
কার্যপ্রণালী,कार्य-प्रणाली
আর্থিক অনুদান,आर्थिक अनुदान
টাকা,"धन, मुद्रा"
মনিটর,"अनुवीक्षक, अनुवीक्षण करना, मॉनीटर"
মনোগামি,एकविवाह
মনোগ্রাম,गुंफाक्षर
একচেটিয়া,एकाधिकार
একঘেয়েমি,एकरसता
মাসিক ট্যুর ডায়েরি,मासिक दौरा डायरी
মাস থেকে মাস,महीने के महीने
নৈতিক,नैतिक
মনোবল,"मनोबल, हौसला"
নৈতিক স্খলন জনিত,नैतिक अधमता
স্থগিতাদেশ,"अधिस्थान, अधिस्थगन काल"
মৃত্যুহার,"मृत्युसंख्या, मृत्युदर"
বন্ধক,बंधक
সবচেয়ে গোপনীয়,अति गोपनीय
মাতৃভাষা,मातृभाषा
গতি,प्रस्ताव
গতি অধ্যয়ন,गति अध्ययन
অনুপ্রেরণা,अभिप्रेरण
উদ্দেশ্য,"उद्‌‌देश्य, अभिप्रेरण, हेतु"
নীতিবাক্য,"आदर्शवाक्य, आदर्शोक्‍ति"
মুখপত্র,"मुखपत्र, पक्षवक्‍ता"
অস্থাবর,चल
সরানো,"प्रस्ताव रखना, प्रस्तावित करना"
আন্দোলন,"आंदोलन, संचलन, गतिविधि"
বহুমুখী,बहुविध
বহুমুখী,बहु-उद्‌देशीय
পৌর কর,नगरपालिका कर
যাদুঘর,संग्रहालय
মাস্টার রোল,उपस्थिति नामावली
মিউটেশন,"नामांतरण, दाखि़ल-ख़ारिज़"
মুতাটিস মুটান্দিস,यथावश्यक परिवर्तन सहित
পারস্পরিক সমঝোতা,आपसी समझ
নাম ফলক,नाम कार्ड
মাদক,स्वापक
আখ্যান মূল্যায়ন,विवरणात्मक मूल्यांकन
বর্ণনাকারী,"वर्णनकर्ता, वाचक"
জাতি,राष्‍ट्र
জাতীয়,"राष्‍ट्रीय, राष्‍ट्रिक"
জাতীয়তাবাদ,"राष्‍ट्रवाद, राष्‍ट्रीयता"
জাতীয়তা,"राष्‍ट्रिकता, राष्‍ट्रीयता"
জাতীয়করণ,राष्‍ट्रीयकरण
জাতীয় ভাষা,राष्‍ट्रभाषा
জাতীয় সঞ্চয় শংসাপত্র,राष्‍ट्रीय बचत-पत्र
স্থানীয়,"मूल निवासी, प्राकृतिक, सहज़, देशी, देशज, देशीय"
প্রাকৃতিক,"प्राकृतिक, स्वाभाविक, नैसर्गिक"
প্রাকৃতিককরণ,"देशीयकरण, नागरिकीकरण"
নৌবাহিনী,नौ बल
নাব্যযোগ্য,"नाव्य, नौगम्य"
নেভিগেশন,"नौचालन, दिक् चालन, संचालन"
নায়েস,नहीं पक्ष
প্রয়োজনীয় ব্যবস্থা,आवश्यक कार्रवाई
প্রয়োজনীয়,"आवश्यक, जरूरी"
নেতিবাচক,"निषेधात्मक, नकारात्मक"
অবহেলা,"उपेक्षा, लापरवाही, उपेक्षा करना"
অবহেলা,उपेक्षा
নগণ্য,नगण्य
আলোচনার,परक्राम्यता
আলোচনা সাপেক্ষে উপকরণ,परक्राम्य लिखत
আলাপ - আলোচনা,"बातचीत, वार्ता, परक्रामण"
আলোচক,वार्ताकार
নেপোটিজম,"स्वजन-पक्षपात, भाई-भतीजावाद"
নেট,"जाल, निवल, शुद्‌ध"
নিট বিনিয়োগ,निवल निवेश
নিরপেক্ষ,तटस्थ
খবর,समाचार
নিউজলেটার,संवाद पत्र
সংবাদপত্র,"समाचारपत्र, अखबार"
নিউজ রিডার,समाचार वाचक
নিকটতম আত্মীয়,निकटतम संबंधी
রাতে দায়িত্ব,रात्रि ड्यूटी
নিল রিপোর্ট,शून्य रिपोर्ट
কোন ভর্তি,"प्रवेश-निषिद्‌ध, अंदर आना मना है"
কোনও চাহিদা শংসাপত্র নেই (= কোনও বকেয়া শংসাপত্র নেই),बेबाकी प्रमाण-पत्र
নামকরণ,"नामपद्‌धति, नामावली"
নামমাত্র ব্যয়,नाममात्र लागत
নামমাত্র মান (= মুখের মান),अंकित मूल्य
মনোনীত,"नामित करना, मनोनीत करना"
মনোনয়ন,"नामन, नामांकन"
মনোনীত,"नामिती, नामित व्यक्‍ति"
অ-বয়স,अवयस्कता
অ-অবদান,गैर-अंशदायी
অপ্রয়োজনীয়,गै़र-ज़रूरी
অ-গেজেটেড,अराजपत्रित
অ-সুদযুক্ত ভারবহন,"ब़्याज रहित, अब़्याजी"
অ-বিচারিক,न्यायिकेतर
অ-মন্ত্রমুগ্ধ,अलिपिक वर्गीय
অ-আলোচনাযোগ্য,अ-परक्राम्य
অ - দাপ্তরিক,"गैर-सरकारी, अशासकीय, अनधिकारिक"
অ-অর্থ প্রদান,"ग़ैर-अदायगी, भुगतान न करना"
অর্থ প্রদান শংসাপত্র,गैर-अदायगी प्रमाणत्र
অনুশীলন ভাতা,प्रैक्टिसबंदी भत्‍ता
পুনরাবৃত্তি ব্যয়,अनावर्तीव़्यय
অফেরতযোগ্য,अप्रतिदेय
অবিচ্ছিন্ন,असांविधिक
ট্যাক্সেবল আয়,गैर-करयोग्य आय
অ-প্রযুক্তিগত পোস্ট,गैर-तकनीकी पद
অপ্রচলিত,अपरंपरागत
লিখিত যোগাযোগ,अशाब्दिक संप्रेषण
কোনও আপত্তি শংসাপত্র,अनापत्‍ति प्रमाणपत्र
"কোন লাভ, কোনও ক্ষতি নেই",न लाभ न हानि
আদর্শ,प्रतिमानक
সাধারণ,सामान्य
ধূমপান নিষেধ,धूम्रपान निषेध
উল্লেখযোগ্য,"महत्वपूर्ण, उल्लेखनीय, विशेष"
প্রযোজ্য নয় (এন.এ.),लागू नहीं
উপলভ্য নয় (এন.এ.),अनुपलब़्ध
বিঃদ্রঃ,"टिप्पणी, नोट"
বিজ্ঞপ্তি,"सूचना, नोटिस"
লক্ষণীয়,"उल्लेखनीय, ध्यान देने योग्य"
বিজ্ঞপ্তি,अधिसूचना
বিজ্ঞপ্তি অঞ্চল,अधिसूचित क्षेत्र
লক্ষ্য এবং খসড়া,टिप्पण और प्रारूपण
ধারণাগত বেতন,कल्पित वेतन
আলোচনা সাপেক্ষে না,अ-परक्राम्य
আলোচনা সাপেক্ষে নয়,अ-परक्राम्य लिखत
নিউক্লিয়াস,"केंद्रक, केंद्र बिंदु"
শূন্য,"बातिल, अकृत"
অকার্যকর,बातिल और शून्य
সংখ্যা,संख्या
সংখ্যা,"संख्यांकन, संख्या डालना"
সংখ্যা,"संख्यांक, अंक"
শপথ,शपथ
আনুগত্যের শপথ,निष्‍ठा-शपथ
অফিসের শপথ,पद-शपथ
আনুগত্য,आज्ञापालन
শ্রুতিমধুর,निधन-सूचना
অবজেক্ট,"वस्तु, आपत्‍ति करना"
আপত্তি,आपत्‍ति
উদ্দেশ্য,"उद्‌‌देश्य, वस्तुनिष्‍ठ, विषयपरक"
বস্তু এবং কারণ,उद्देश्य और कारण
বাধ্যতামূলক,बाध्यकर
অশ্লীল,अश्‍लील
অশ্লীল অঙ্গভঙ্গি,अश्‍लील हावभाव
পর্যবেক্ষক,प्रेक्षक
অপ্রচলিত,अप्रचलित
বাধা,बाधा
সুস্পষ্ট,स्पष्‍ट
মাঝে মাঝে,"यदाकदा, अनियत"
দখল,"दखल, अधिभोग"
দখলকারী,"दख़लकार, अधिभोगी"
পেশা,"व्यवसाय, धंधा"
দখল করা,"दख़ल करना, स्थान घेरना"
Octroi শুল্ক,चुंगी
ছুটির দিন,छुट्टी का दिन
দায়িত্ব বন্ধ,"काम के बाद, काम पर न होना, खाली दिन"
আপত্তিজনক,"आक्रामक, अप्रिय, कटु, बदबूदार"
অফার,"प्रस्ताव, देना"
অ্যাপয়েন্টমেন্ট অফার,नियुक्‍ति प्रस्ताव
দপ্তর,"कार्यालय, दफ़्तर, पद"
লাভ অফিস,लाभ का पद
দাপ্তরিক,"पदधारी, शासकीय, सरकारी, आधिकारिक"
অফিসিয়ালডম,"अधिकारी वर्ग, अफसरशाही"
অফিসিয়াল ডিউটি,"पदीय कर्तव्य, सरकारी काम"
অফিসিয়াল,कार्यालयी भाषा
সরকারী ভাষা,राजभाषा
আনুষ্ঠানিকভাবে,"सरकारी तौर पर, आधिकारिक तौर पर"
অফিসিয়াল রিপোর্ট,"सरकारी प्रतिवेदन, सरकारी रिपोर्ट"
অফিসিয়াল সংস্করণ,"सरकारी कथन, आधिकारिक कथन"
অফিসিয়াল,स्थानापन्न
রেকর্ড বন্ধ,रिकार्ड से बाहर
ঠিক আছে (ও.কে.),"ठीक है, समर्थन करना"
ওম্বডসম্যান,"लोकपाल, ऑम्बड्समैन"
অ্যাকাউন্টে অনুদান,लेखागत अनुदान
চাহিদা সাপেক্ষে,मांगने पर
কাজে আছি,"काम पर, ड्यूटी पर"
একতরফা,एकपक्षीय
লাইনে,"लाइन पर, लाइनारूढ़"
অন-বিশেষ শুল্ক,"विशेष ड्यूटी पर, विशेष कार्य पर"
চাকরির প্রশিক্ষণ - এর ওপরে,कार्यगत प्रशिक्षण
Ownus,"भार, दायित्व"
কার্য দিবস,"कार्य दिवस, मुक्‍त दिवस"
মুক্ত ব্যবস্থা,मुक्‍त व्यवस्था
খোলার,"उद्‌घाटन, शुभारंभ, अवसर, खाली जगह"
খোলার ভারসাম্য,अथ शेष
খোলার সময়,खुले रहने का समय
খোলা শেখা,मुक्‍त अधिगम
খোলা চিঠি,खुला पत्र
উন্মুক্ত বিশ্ববিদ্যালয়,मुक्‍त विश्‍वविद्‌यालय
পরিচালনা খরচ,प्रचालन लागत
অপারেটিং স্টাফ,"प्रचालन स्टाफ़, प्रचालन अमला"
অপারেশন,"प्रचालन, संक्रिया, शल्यकर्म"
অপারেটিভ,"कर्मी, प्रचालक, प्रवर्ती, प्रवर्तनशील"
মতামত,"राय, मत"
বিরোধী দল,"विरोध, विरोधी दल"
বিকল্প,विकल्प
মৌখিক,"मौखिक, ज़बानी"
অর্ডার,"आदेश, व्यवस्था, क्रम"
অর্ডার চেক,आदेश चेक
রিজার্ভেশন অর্ডার,आरक्षण क्रम
অধ্যাদেশ,अध्यादेश
সংগঠন,"संगठन, आयोजन"
সংস্থার চার্ট,संगठन चार्ट
সংগঠক,"आयोजक, संगठनकर्ता"
ভিত্তিক,"अभिविन्यस्त, उन्मुख"
আসল,"मूल प्रति, मूल, मौलिक, प्रारंभिक"
মূল বিভাগ,मूल विभाग
মূল বিক্রয় দলিল,"मूल विक्रय विलेख, मूल बैनामा"
অদম্য মালিক,दृश्यमानस्वामी
প্রাদুর্ভাব,"अचानक आरंभ, भड़क उठना, विद्रोह"
সাজসজ্জা ভাতা,परिधान भत्‍ता
বহির্গামী সদস্য,निर्गामी सदस्य
বহির্গামী ফাইল,जावक फ़ाइल
ব্যয়,परिव्यय
আউটলেট,"निकास, निर्गम, बिक्री केन्द्र"
রূপরেখা,रूपरेखा
দৃষ্টিভঙ্গি,दृष्‍टिकोण
আদালতের বাইরে,न्यायालय-बाह्‌य
তারিখের বাইরে,"गतावधिक, अप्रचलित"
আদেশের বাইরে,"खराब, चालू नहीं, अव्यवस्थित"
ছাপার বাইরে,अप्राप्य
পালার বাহিরে,बिन बारी
পালা বরাদ্দের বাইরে,बिन बारी आबंटन
ফাঁড়ি,सीमा चौकी
আউটপুট,"उत्पादन, उत्पाद, निर्गत"
সরাসরি ক্রয়,एकमुश्त खरीद
আউটসোর্স,बाह्‌य स्रोत
অসামান্য,"बकाया, बाकी, उत्कृष्‍ट"
বয়সেরও বেশি,"अधिवयस्कता, अधिक आयु वाला"
সামগ্রিকভাবে,"समस्त, समग्र, कुल"
সামগ্রিক ঘাটতি,समग्र घाटा
বিলিং ওভার,बढ़ा हुआ बिल बनाना
ওভারচার্জ,अधिप्रभार
অতিরিক্ত,"अतिदेय, अतिशोध्य, पुराना, खड़ा"
অত্যধিক,"अधिप्राक्कलन, अत्यनुमान, अधिक आंकना"
ওভারহেড চার্জ,"उपरिप्रभार, ऊपरी खर्च"
ওভারল্যাপিং,अतिव्याप्‍ति
অগ্রাধিকার অগ্রাধিকার,अधिभावी प्राथमिकता
ওভার-বিধি,"उलटना, विरूद्‌ध व्यवस्था देना"
তদারকি,चूक
অতিরিক্ত কাজের বেতন,समयोपरि वेतन
অতিরিক্ত মূল্যায়ন,अधिमूल्यन
মালিকানা,स्वामित्व
প্যাকেজ,"पैकेज, संपुट"
প্যাকেজ চুক্তি,"पैकेज सौदा, संपुट सौदा"
প্যাকিং এবং চিহ্নিত,पैक करना और चिह्‌न लगाना
প্যাকিং তালিকা,पैकिंग-सूची
চুক্তি,समझौता
প্রদত্ত,"प्रदत्‍त, सवेतन, भुगतान किया, चुकता"
পরিশোধিত মূলধন,प्रदत्‍त पूंजी
পামফলেট,"पुस्तिका, पैम्फलेट"
প্যানেল,"नामिका, पैनल"
কাগজ,"काग़ज, पत्र, काग़ज़-पत्र, लेख, समाचार पत्र, प्रश्न पत्र"
প্যারা,पैरा
প্যারামাউন্ট,"परमोच्च, परम"
পিতামাতা,"माता-पिता, मूल"
পিতামাতার,पैतृक
অভিভাবক অফিস,मूल कार्यालय
সমাবস্থা শ্রেষ্ঠত্ব,सर्वोत्कृष्‍ट
যুগপত্,"समान गति से, समरूप"
সমতা,"समता, समानता"
সংসদ,संसद
অংশ,"भाग, अंश, भूमिका, पुर्जा"
অংশ ফাইল,"खंड फ़ाइल, खंड मिसिल, खंड संचिका"
আংশিক,"आंशिक, पक्षपातपूर्ण"
অংশগ্রহণ,भाग लेना
বিশেষ,"विशेष, खास"
বিশদ বিবরণ,"ब्योरा, विवरण"
পার্টিশন,"विभाजन, बँटवारा"
অংশীদার,"साझेदार, भागीदार"
অংশীদারিত্ব দলিল,भागीदारी विलेख
অংশ পেমেন্ট,आंशिक भुगतान
খন্ডকালীন,अंशकालिक
পার্টি,"पक्ष, पक्षकार, पार्टी, दल, प्रीति भोज, दावत"
সমান মান,सममूल्य
পাস,"पास, पारण, पास करना, पार जाना, गुजरना, उत्‍तीर्ण"
উত্তরণ,"मार्ग, गली, गलियारा, अंश, उद्‌धरण, अवतरण, यात्रा, यात्रा व्यय"
পাসওয়ার্ড,"संकेत शब्द, पासवर्ड"
পেটেন্ট,"एकस्व, पेटेन्ट"
পৃষ্ঠপোষক,"संरक्षक, ग्राहक"
পে,वेतन
বিল পরিশোধ করুন,वेतन बिल
বেতন শংসাপত্র,वेतन प्रमाणपत्र
দিন দিন,वेतन दिवस
পে,"आदाता, पाने वाला"
প্রদানকারী,"भुगतानकर्ता, अदाकर्ता"
অর্থ প্রদান,"भुगतान, अदायगी"
পরিশোধ,चुकता करना
বেতন আদেশ,अदायगी आदेश
পে রোল,वेतन पत्रक
বেতন কাঠামো,वेतनमान
অদ্ভুত,धन संबंधी
দণ্ড,दांडिक कार्रवाई
দন্ড বিধি,दंड-संहिता
শাস্তিমূলক সুদ,दंड स्वरूप ब्याज
শাস্তি,दंडित करना
জরিমানা,"दंड, अर्थदंड, जुर्माना, शास्ति"
বিচারাধীন,"लंबित, अनिर्णीत, रूका हुआ, तक, पर्यंत"
কলম স্ট্রাইক,कलम रोको हड़ताल
পেনশন,पेन्शन
পেনশনযোগ্য,पेन्शनी
পেনশনার,पेन्शन भोगी
পেনশন স্কীম,पेन्शन योजना
প্রতি বছর,"प्रतिवर्ष, वार्षिक, सालाना"
বাহক প্রতি,वाहक द्‌वारा
মাথাপিছু (= প্রতি মাথা),प्रति व्यक्‍ति
শতাংশ,"प्रतिशत, फ़ीसदी"
বহুবর্ষজীবী,"चिरस्थायी, बारहमासी"
অগ্রাধিকার ক্রয়,अधिमानी क्रय
পারফর্ম,"पालन करना, निष्पादन करना"
কর্মক্ষমতা,"निष्पादन, पालन"
পিরিয়ড,"अवधि, कालावधि"
সাময়িকী,"पत्र, सामयिकी, पत्रिका, आवधिक, समय-समय पर"
পর্যালোচনা অধীনে সময়কাল,समीक्षाधीन अवधि
মিথ্যা,मिथ्या साक्ष्य
পার্কস,अनुलब्धियां
স্থায়ী,स्थायी
প্রতি মেনসেম,"प्रतिमास, हर महीने, माहवार"
অনুমোদনযোগ্য,"अनुमत्य, अनुज्ञेय"
অনুমতি,"अनुज्ञा, अनुमति"
অনুমতি,"अनुज्ञा-पत्र, परमिट, अनुज्ञा देना, अनुमति देना"
অনুমোদিত,"अनुमत, अनुज्ञप्त, अनुमतिप्राप्त"
চিরস্থায়ী,"शाश्‍वत, निरंतर, चिर"
চিরস্থায়ী,"शाश्‍वतता, शाश्‍वतकाल"
Perquisites (= perks),अनुलब्धियां
ব্যক্তিগত,वैयक्‍तिक
ব্যাক্তিগত সম্পদ,वैयक्‍तिक परिसंपत्‍तियां
ব্যক্তিগত বন্ড,"मुचलका, स्वीय बंधपत्र"
ব্যক্তিত্ব,व्यक्‍तित्व
একজন অগ্রহণযোগ্য ব্যক্তি,अवांछित व्यक्‍ति
কর্মী,कार्मिक
কর্মী নীতি,कार्मिक नीति
দৃষ্টিভঙ্গি,परिप्रेक्ष्य
প্ররোচনা,"समझाना-बुझाना, मनाना, अनुनय"
প্রাসঙ্গিক,"संगत, प्रासंगिक"
পড়ন,"अवलोकन, देखना"
পিটিশন,याचिका
পিটিশনার,याचिकादाता
পর্যায়,"प्रावस्था, चरण"
আলোকচিত্র,फ़ोटो
ফটোস্ট্যাট,फ़ोटो-स्टैट
শারীরিক চেকিং,प्रत्यक्ष जांच
শারীরিক ত্রুটি,शारिरिक दोष
শারীরিক শিক্ষা,व्यायाम शिक्षा
শারীরিক প্রতিবন্ধী,"अंग-बाधित, विकलांग"
শারীরিক যাচাইকরণ,प्रत्यक्ष सत्यापन
পিসিমিয়াল,खंडशः टुकड़ों में
টুকরা হার,"उजरती दर, मात्रानुपाती दर"
তীর্থযাত্রী,तीर्थयात्री
পাইলট প্রোগ্রাম,"अग्रगामी कार्यक्रम, प्रायोगिक कार्यक्रम"
পিন,पिन
প্লেসমেন্ট পরিষেবা,स्थानन सेवा
জন্মস্থান,जन्म स्थान
কাজের জায়গা,कार्य स्थल
বাদী,वादी
পরিকল্পনা,"आयोजना, योजना"
পরিকল্পনা,"आयोजना, योजना, आयोजना बनाना, नियोजन"
উদ্ভিদ,"संयंत्र, पादप, पौधा"
খেলোয়াড়,"वादक, खिलाड़ी"
আবেদন,"तर्क, दलील, अभिवचन, अभिवाक्"
আবেদনকারী,"प्लीडर, अधिवक्‍ता"
প্লেবিসাইট,जनमत-संग्रह
প্রতিশ্রুতি,"रेहत रखना, प्रतिज्ञा करना"
পূর্ণাঙ্গ অধিবেশনে,पूर्ण अधिवेशन
প্লেনিপোটেনটিরি,पूर्णाधिकारी
প্লিন্থ অঞ্চল,कुर्सी क्षेत्रफल
নীতি,"नीति, पॉलिसी"
রাজনৈতিক ক্রিয়াকলাপ,"राजनीतिक क्रियाकलाप, राजनीतिक सक्रियता"
পোল,मतदान
দূষণ,प्रदूषण
রাজনৈতিক,राजनीतिक/राजनैतिक
পুল,पूल
পোর্টফোলিও,"विभाग, पोर्टफोलियो"
অবস্থান,"स्थिति, स्थान, स्थल"
ইতিবাচক,"सकारात्मक, निश्‍चित, निश्‍चयात्मक"
পোস্ট,"पद, डाक, केन्द्र, चौकी"
পোস্ট তারিখ,उत्‍तर-दिनांकित
পোস্ট-ফ্যাক্টো অনুমোদন,कार्योत्‍तर मंजूरी
স্নাতকোত্তর,स्नातकोत्‍तर
মরণোত্তর,"मरणोत्‍तर, मरणोपरांत"
পোস্টিং,"तैनाती, इंदराज"
পোস্ট মর্টেম পরীক্ষা,"शव परीक्षा, मरणोत्‍तर परीक्षा"
স্থগিত করা,"स्थगित करना, मुल्तवी करना"
পোস্টস্ক্রিপ্ট (পি.এস.),पुनश्‍च
শক্তি,"शक्‍ति, अधिकार, बिजली, विद्‌युत्"
মোক্তারনামা,मुख़्तारनामा
অনুশীলনযোগ্য,व्यावहारिक
অনুশীলন করা,"व्यवसाय, पेशा, पद्‌धति, प्रथा"
প্রাক-নিরীক্ষা,"पूर्व-लेखापरीक्षा, पूर्व संपरीक्षा"
সতর্কতা,"पूर्वोपायन, पूर्वावधान, एहतियात"
নজির,"पूर्व उदाहरण, नज़ीर"
প্রিসিস,सारलेख
সুনির্দিষ্ট,"ठीक-ठीक, यथावत्, यथार्थ"
বিরত,"रोक देना, प्रतिवारित करना"
পূর্ব ধারণা,पूर्वसंकल्पना
পূর্বসূরী,पूर्ववर्ती
প্রাধান্য,"प्रधान, प्रबल"
মুখবন্ধ,प्रस्तावना
পছন্দ,"अधिमान देना, तरजीह देना"
কুসংস্কার,"प्रतिकूल प्रभाव, पूर्वग्रह, पूर्वाग्रह, प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना"
প্রাথমিক,प्रारंभिक
অকাল,समयपूर्व
প্রাঙ্গণ,"परिसर, अहाता, परिक्षेत्र"
প্রিমিয়াম,"बीमा-किस्त, प्रीमियम, बढ़ौती"
প্রিপেইড,पूर्व प्रदत्‍त
প্রিপেইড কার্ড,"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड"
প্রাক-পরিকল্পিত,पूर्वनियोजित
প্রিপেন,पूर्वित करना
প্রাক-গ্রহণযোগ্য বিল,रसीद सहित बिल
প্রিগ্রেটিভ,परमाधिकार
প্রেসক্রিপশন,निर्धारित करना
নির্ধারিত,"निर्धारित, विहित"
নির্ধারিত ফর্ম,निर्धारित प्रपत्र
উপস্থাপনা,प्रस्तुतीकरण
সভাপতিত্ব,"अध्यक्षता करना, पीठासीन होना"
রাষ্ট্রপতি,"राष्‍ट्रपति, अध्यक्ष"
প্রেস,"मुद्रणालय, प्रेस, समाचारपत्र, अख़बार, प्रेस"
কপি টিপুন,प्रेस-प्रति
গ্যালারী প্রেস,"पत्रकार दीर्घा, पत्रकार गैलरी"
অনুমান করা হয়েছে,प्रकल्पित
অনুমানমূলক বেতন,प्रकल्पित वेतन
অনুমান করা,पूर्वकल्पित
অজুহাত,बहाना
বিরাজ করা,"प्रचलित होना, अभिभावी होना"
প্রতিরোধ,"निवारण करना, रोकना"
প্রতিরোধ,"निवारण, रोकथाम"
প্রতিরোধমূলক,निवारक
দামের ওঠানামা (= মূল্য চলাচল),"क़ीमत उतार-चढ़ाव, क़ीमत घट-बढ़"
মূল্য নির্ধারণ,क़ीमत निर्धारण
প্রাইমা ফেসি,"प्रथम दृष्‍टया, प्रथम दृष्‍टि में"
প্রাথমিকভাবে,"मुख्यतः, प्राथमिक तौर पर"
প্রাথমিক,प्राथमिक
প্রাথমিক প্রাপ্তি,मूल आवती
অধ্যক্ষ,"प्राचार्य, प्रधान, मूलधन, मालिक, स्वामी"
অধ্যক্ষ deb ণগ্রহীতা,मूल ऋणी
প্রিন্টার,"मुद्रक, मुद्रित्र"
মুদ্রণ,मुद्रण
পূর্বের ইঙ্গিত,पूर्व संकेत
অগ্রাধিকার গ্রেডিং,प्राथमिकता की कोटियां
কারাগার,"कारागार, जेल"
বন্দী,"क़ैदी, बंदी"
গোপনীয়তা,एकांतता
ব্যক্তিগত ও গোপনীয়,निजी एवं गोपनीय
অধিকার,विशेषाधिकार
সুবিধা কমিটি,विशेषाधिकार समिति
পুরস্কার,"पुरस्कार, इनाम"
সম্ভাবনা,संभाव्यता
প্রবেট,प्रोबेट
প্রবেশন,"परिवीक्षा, परख"
প্রবেশনারি,परिवीक्षाधीन
প্রবেশনার,"परिवीक्षाधीन, परखाधीन"
ক্ষত পরীক্ষা করা,छानबीन
পদ্ধতিগত নিয়ম,"क्रियाविधि नियमावली, कार्यविधि नियमावली"
পদ্ধতি,"प्रक्रिया, क्रियाविधि, कार्यविधि"
কার্যক্রম,कार्यवाही
প্রক্রিয়া,"प्रक्रम, प्रक्रिया, प्रसंस्करण करना, आदेशिका"
প্রক্রিয়াজাতকরণ,"प्रक्रमण, संसाधन, प्रसंस्करण"
মিছিল,"जलूस, शोभायात्रा"
ঘোষণা,उद्‌‌घोषणा करना
ঘোষণা,उद्‌घोषणा
সংগ্রহ,"अधिप्राप्ति, वसूली"
পণ্য,"उत्पाद, उपज"
উত্পাদন,"उत्पादन, पैदावार, प्रस्तुतीकरण"
পেশা,वृत्‍ति
পেশাদার অর্জন,वृत्‍तिक उपलब्धियां
দক্ষতা শংসাপত্র,प्रवीणता प्रमाणपत्र
প্রোফাইল,विवरणिका
লাভ,लाभ
কার্যক্রম,"कार्यक्रम, क्रमादेश"
প্রোগ্রামের সময়সূচী,कार्यक्रम-अनुसूची
প্রোগ্রামিং,"कार्यक्रमण, क्रमावेशन"
অগ্রগতি,प्रगति
প্রগতিশীল,"प्रगतिशील, प्रगामी"
নিষিদ্ধ,निषिद्‌ध
নিষিদ্ধ অঞ্চল,निषिद्‌ध क्षेत्र
নিষেধাজ্ঞা,"निषेध, नशाबंदी, मद्‌यनिषेध"
নিষিদ্ধ আদেশ,निषेधाज्ञा
প্রকল্প,परियोजना
অভিক্ষেপ,"प्रक्षेप, प्रक्षेपण"
বিশিষ্ট,प्रमुख
প্রতিশ্রুতি,"वचन, वचन देना"
কর্জপত্র,"वचन-पत्र, रूक़्क़ा, प्रोनोट"
প্রচার,"पदोन्नत करना, प्रोन्नति करना, बढ़ावा देना"
প্রবর্তক,"प्रवर्तक, संप्रवर्तक"
পদোন্নতি,"पदोन्नति, तरक्की, प्रोन्नति, संवर्धन"
প্রচার,"तुरंत, शीघ्र"
প্রচার,"प्रख्यापित करना, लागू करना"
উচ্চারণ,"सुनाना, निर्णय देना"
ঘোষণা,निर्णय सुनाना
প্রমাণ,"सबूत, प्रमाण, प्रूफ़"
প্রেরণের প্রমাণ,प्रेषण का प्रमाण
প্রুফ রিডিং,"प्रूफ शोधन, प्रूफ वाचन"
প্রচার,प्रचार करना
প্রচার,प्रचार
সঠিক,"उचित, समुचित"
সম্পত্তি,"संपत्‍ति, साज सामान"
প্রস্তাব,"प्रस्ताव, प्रस्थापना"
প্রস্তাব,"प्रस्ताव करना, प्रस्तावित करना"
প্রোপাউন্ড,प्रतिपादित करना
মালিকানা,"सांपत्‍तिक, मालिकाना, एकायत्‍त"
স্বীকৃতি,औचित्य
প্রো-রেটা,यथानुपात
প্রো-রাতা কোটা,यथानुपात कोटा
প্রোরোগ,"सत्रावसान करना, स्थगित करना"
সুবিধা - অসুবিধা,"पक्ष-विपक्ष, आगा-पीछा"
মতামত,अभिनिषिद्‌ध करना
প্রসিকিউশন,अभियोजन
প্রসপেক্টাস,विवरण-पत्रिका
প্রোটেমপোর অ্যাপয়েন্টমেন্ট,अल्पकालीन नियुक्‍ति
প্রোটোকল,"नयाचार, प्रोटोकॉल, संदेशाचार"
প্রমাণ করুন,साबित करना
সরবরাহ করা,"बशर्ते, परंतु, प्रविहित"
তহবিল,भविष्य निधि
বিধান,"प्रावधान, व्यवस्था, उपबंध, शर्त"
