Gujarati,Assamese
ગ્રીડ કેપ,গ্ৰীড কেপ
ગ્રીડ આધારિત,গ্ৰীড ভিত্তিক
ગ્રીડ કેથોડ કેપેસિટર,গ্ৰীড কেথ&#39;ড কেপাচিটৰ
ગ્રીડ લાક્ષણિકતા,গ্ৰীড বৈশিষ্ট্য
ગ્રીડ સર્કિટ,গ্ৰীড বৰ্তনী
ગ્રીડ બંધનકર્તા,গ্ৰীড বাইণ্ডিং
ગ્રીડ ક્લિપ,গ্ৰীড ক্লিপ
ગ્રીડ કેપેસિટર,গ্ৰীড কেপাচিটৰ
ગ્રીડ વાહકતા,গ্ৰীড পৰিবাহীতা
ગ્રીડ કનેક્ટર રિંગ,গ্ৰীড সংযোগকাৰী আঙঠি
ગ્રીડ નિયંત્રણ,গ্ৰীড নিয়ন্ত্ৰণ
ગ્રીડ કોઓર્ડિનેટ્સ,গ্ৰীড স্থানাংক
ગ્રીડ સ્ટ્રીમ,গ্ৰীড ষ্ট্ৰিম
ગ્રીડ વર્તમાન અવાજ,গ্ৰীড কাৰেণ্টৰ শব্দ
ગ્રીડ ડેટા,গ্ৰীড ডাটা
ગ્રીડ પ્રેશર ગેજ,গ্ৰীড চাপ গেজ
ગ્રીડ સડો,গ্ৰীড ক্ষয়
ગ્રીડ અંતર,গ্ৰীডৰ দূৰত্ব
ગ્રીડ વહન લાક્ષણિકતાઓ,গ্ৰীড পৰিবাহী বৈশিষ্ট্যসমূহ
ગ્રીડ ડ્રાઈવર પાવર,গ্ৰীড ড্ৰাইভাৰ শক্তি
ગ્રીડ ઉત્સર્જન,গ্ৰীড নিৰ্গমন
ખુશખુશાલ ગ્રીડ નોઝલ,ৰেডিয়েন্ট গ্ৰীড নজেল
ગ્રીડ હમ,গ্ৰীড হুম
"ગ્રીડ ધોવાણ, ગ્રીડ આલ્કલી","গ্ৰীড খহনীয়া, গ্ৰীড ক্ষাৰক"
ગ્રીડ ધોવાણ કરેક્શન,গ্ৰীড খহনীয়া সংশোধন
ગ્રીડ અક્ષર,গ্ৰীড চিঠি
ગ્રીડ સીમ,গ্ৰীড ছিম
ગ્રીડ સોંપણી,গ্ৰীড নিযুক্তি
ગ્રીડ મેટ્રિક્સ,গ্ৰীড মেট্ৰিক্স
ગ્રીડ મોડ્યુલેટેડ - સ્ક્વેર એમ્પ્લીફાયર,গ্ৰীড মডুলেটেড - স্কোৱাৰ এম্প্লিফায়াৰ
ગ્રીડ મોડ્યુલેશન,গ্ৰীড মডুলেচন
ગ્રીડ અવાજ પ્રતિકાર,গ্ৰীডৰ শব্দ প্ৰতিৰোধ ক্ষমতা
ગ્રીડ કુંડલિની અંતરાલ,গ্ৰীড কুণ্ডলিনি ব্যৱধান
ગ્રીડ સંભવિત કન્વર્ટર,গ্ৰীড পটেনচিয়েল কনভাৰ্টাৰ
ગ્રીડ ડેમોમીટર,গ্ৰীড ডেমোমিটাৰ
ગ્રીડ રીટર્ન,গ্ৰীড ৰিটাৰ্ণ
ગ્રીડ સ્પેક્ટ્રોમીટર,গ্ৰীড বৰ্ণালীমাপক
ગ્રીડ વિસ્તરણ,গ্ৰীড সম্প্ৰসাৰণ
ગ્રીડ સિસ્ટમ,গ্ৰীড ব্যৱস্থা
ગ્રીડ ટ્રાન્સફોર્મર,গ্ৰীড ট্ৰেন্সফৰ্মাৰ
ગ્રીડ વોલ્ટેજ,গ্ৰীড ভল্টেজ
ગ્રીડ કોઇલ,গ্ৰীড কইল
ગ્રીડ પ્લેટ વાહકતા,গ্ৰীড প্লেটৰ পৰিবাহীতা
ગ્રીડ કોઇલ નોઝલ,গ্ৰীড কইল নজেল
જાળીવાળું,gridded কৰা হৈছে
ગ્રિડસ્ટર,গ্ৰীডিষ্টাৰ
ગ્રીબે-શીબે પદ્ધતિ,গ্ৰেব-শ্বীবে পদ্ধতি
ગ્રિફિથ વિશિષ્ટ,গ্ৰীফিথ নিচ
ગ્રિફિથ પદ્ધતિ,গ্ৰীফিথ পদ্ধতি
ચુંબકીય ક્ષેત્ર,চুম্বকীয় ক্ষেত্ৰ
"ખાધું, ખાધું","খাইছিল, খাইছিল"
સમૂહ આરામ,গ্ৰুপ জিৰণি
કુલ કેલરીફિક મૂલ્ય,স্থূল কেলৰিৰ মূল্য
એકંદર લાક્ષણિકતાઓ,স্থূল বৈশিষ্ট্য
એકંદર સહસંબંધ,স্থূল সম্পৰ্ক
કુલ ઉર્જાનો વપરાશ,স্থূল শক্তি গ্ৰহণ
ગંભીર ભૂલ,গুৰুতৰ ভুল
મેક્રો માળખું,মেক্ৰ&#39; গঠন
કુલ ટન,স্থূল টন
ગ્રાઉન્ડ એન્ટેના,মাটিত লগা এন্টেনা
એર ગન ગ્રાઉન્ડ કંટ્રોલ,এয়াৰ গান মাটি নিয়ন্ত্ৰণ
જમીન આધારિત એરક્રાફ્ટ ટ્રેકિંગ રડાર,স্থলভিত্তিক বিমান ট্ৰেকিং ৰাডাৰ
ગ્રાઉન્ડ ક્લાઉડ નિમજ્જન,মাটিত ডাৱৰ বিসৰ্জন
લેન્ડસ્કેપ નકશો,লেণ্ডস্কেপ মানচিত্ৰ
જમીન નિયંત્રણ,গ্ৰাউণ্ড কন্ট্ৰল
જમીન સ્તર નિયંત્રણ બિંદુ,মাটিৰ স্তৰৰ নিয়ন্ত্ৰণ বিন্দু
ગ્રાઉન્ડ લેવલ નિયંત્રિત આગમન સિસ્ટમ,ভূমি পৰ্যায়ৰ নিয়ন্ত্ৰিত আগমন ব্যৱস্থা
જમીનનો પ્રવાહ,ভূমিৰ প্ৰবাহ
પૃથ્વી અભિગમ,পৃথিৱীৰ অভিমুখীতা
ડૂબકી,ডুব যোৱা
જમીન અંતર,মাটিৰ দূৰত্ব
ગ્રાઉન્ડ ડિસ્ટ્રીબ્યુટર કુંડલી,গ্ৰাউণ্ড ডিষ্ট্ৰিবিউটৰ কুণ্ডলী
સ્ટ્રીમ ડિસ્ટ્રીબ્યુટર ડ્રાઈવર,ষ্ট্ৰিম বিতৰক চালক
ગ્રાઉન્ડ સ્લોપ ડાયાગ્રામ,মাটিৰ ঢালৰ ডায়েগ্ৰাম
પૃથ્વી દોષ,মাটিৰ দোষ
"ક્ષીણ થયેલ કાચ, ક્ષીણ કાચ","খহনীয়া কৰা কাঁচ, ঘৰ্ষিত কাঁচ"
જમીન સમૂહ,মাটিৰ ভৰ
ગ્રાઉન્ડ ફોટોગ્રામેટ્રી,গ্ৰাউণ্ড ফটোগ্ৰামেট্ৰি
જમીન એન્ટેના,মাটিৰ এন্টেনা
ગ્રાઉન્ડ પોઝિશન સૂચક,মাটিৰ অৱস্থান সূচক
પૃથ્વીની સંભાવના,পৃথিৱীৰ সম্ভাৱনা
ભોંય તળીયુ,তলৰ মহলা
જમીન પ્રતિબિંબિત તરંગ,ভূমি প্ৰতিফলিত তৰংগ
જમીન પ્રતિબિંબ,মাটিৰ প্ৰতিফলন
"પ્રતિક્રમણ, પાછું ખેંચવું, જીઓમોર્ફિક","প্ৰতিধ্বনি, প্ৰত্যাহাৰ, ভূ-ৰূপী"
જમીનની લાકડી,মাটিৰ ৰড
ગ્રાઉન્ડ ટ્રાન્સમિશન,গ্ৰাউণ্ড ট্ৰেন্সমিছন
સંબંધિત ઝડપ,আপেক্ষিক গতি
ગ્રાઉન્ડ લોંચ,স্থলপথত উৎক্ষেপণ কৰা
ગ્રાઉન્ડ સ્ટાર્ટિંગ સિસ્ટમ,মাটিত আৰম্ভ কৰা ব্যৱস্থা
"સૌથી નીચો તબક્કો, આદિમ તબક્કો","নিম্নতম পৰ্যায়, আদিম পৰ্যায়"
પૃથ્વી સિસ્ટમ,পৃথিৱী ব্যৱস্থা
"સૌથી નીચો શબ્દ, પ્રોટો રેન્ક","সৰ্বনিম্ন টাৰ্ম, প্ৰ&#39;ট&#39; ৰেংক"
જમીન તરંગ,মাটিৰ তৰংগ
જમીન,গ্ৰাউণ্ড কৰা
ગ્રાઉન્ડેડ એનોડ એમ્પ્લીફાયર,মাটিত লগা এনোড এম্প্লিফায়াৰ
ગ્રાઉન્ડેડ કેથોડ એમ્પ્લીફાયર,গ্ৰাউণ্ডেড কেথ&#39;ড এম্প্লিফায়াৰ
ગ્રાઉન્ડ કલેક્ટર કનેક્શન,মাটিত লগা সংগ্ৰাহক সংযোগ
ધરતીનું ઉત્સર્જક જોડાણ,আৰ্থেড এমিটাৰ সংযোগ
earthed ગ્રીડ એમ્પ્લીફાયર,মাটিত লগা গ্ৰীড এম্প্লিফায়াৰ
earthed ગ્રીડ triode,earthed গ্ৰীড ট্ৰাইঅ&#39;ড
માટીવાળી પ્લેટ એમ્પ્લીફાયર,মাটিত লগা প্লেট এম্প্লিফায়াৰ
અનકનેક્ટેડ બેઝ કનેક્શન,অসংযুক্ত ভিত্তি সংযোগ
અર્થિંગ,মাটিত লগা
ધરતીકંપની તકતી,ভূমিকম্পৰ ফলক
"વર્ગ, જૂથ, સંગઠન","শ্ৰেণী, গোট, সংঘ"
જૂથ પ્રસરણ પદ્ધતિ,গোট প্ৰসাৰণ পদ্ধতি
જૂથ આવર્તન,গোটৰ কম্পাঙ্ক
જૂથ મોડ્યુલેશન,গ্ৰুপ মডুলেচন
હોલોનોમી જૂથ,holonomy গ্ৰুপ
તારાઓનો સમૂહ,তৰাৰ গোট
તરંગ જૂથ,তৰংগ গোট
જૂથ ઓપરેટર,গ্ৰুপ অপাৰেটৰ
જૂથ મિલકત,গোটৰ বৈশিষ্ট্য
સમૂહ ધ્યાન,গোট ধ্যান
જૂથ ટ્રાન્સમિશન,গ্ৰুপ ট্ৰেন্সমিছন
જૂથ વેગ,গোটৰ বেগ
જૂથ વેગ વેક્ટર,গোট বেগ ভেক্টৰ
સર્વાઇકલ કોષ,ছাৰ্ভাইকেল চেল
ચડતા અર્ધચંદ્રાકાર રેમ્પાર્ટ મોડેલ,আৰোহী অৰ্ধচন্দ্ৰ প্ৰাচীৰ মডেল
સ્ફટિક વૃદ્ધિ,স্ফটিক বৃদ্ধি
"ઉગાડનાર, ઉગાડનાર","গ্ৰ&#39;লাৰ, গ্ৰ&#39;লাৰ"
ઉન્નત વિખરાયેલ ટ્રાંઝિસ્ટર,উন্নত বিক্ষিপ্ত ট্ৰেঞ্জিষ্টৰ
સંચય સંધિ,এক্ৰুৱেল চুক্তি
ઓગમેન્ટેડ ટ્રીટી ફોટોસેલ,বৰ্ধিত চুক্তি ফটোচেল
બુસ્ટ જંકશન ટ્રાન્ઝિસ્ટર,বুষ্ট জংচন ট্ৰেঞ্জিষ্টৰ
વૃદ્ધિ,বৃদ্ধি
વૃદ્ધિ ગુણાંક,বৃদ্ধি সহগ
વૃદ્ધિ વળાંક,বৃদ্ধিৰ বক্ৰ
"વૃદ્ધિ પરિબળ, વૃદ્ધિ પરિબળ","বৃদ্ধিৰ কাৰক, বৃদ্ধিৰ কাৰক"
"વૃદ્ધિ સ્તર, વૃદ્ધિ સ્તર","বৃদ্ধিৰ স্তৰ, বৃদ্ধিৰ স্তৰ"
ગુણાકાર,গুণন
વૃદ્ધિનો તબક્કો,বৃদ্ধিৰ পৰ্যায়
ચડતા સર્પાકાર,বগাই যোৱা সৰ্পিল
પ્રરોહન યમલ,প্ৰৰোহন য়ামল
ચડતી સીડી,বগাই যোৱা জখলা
Grunaigen સતત,গ্ৰুনাইগেন ধ্ৰুৱক
Grunaigen રાજ્ય સમીકરણ,গ্ৰুনাইগেন অৱস্থা সমীকৰণ
ગ્રુનાઇજેન ગામા,গ্ৰুনাইগেন গামা
Grunaigen સંબંધો,গ্ৰুনাইগেন সম্পৰ্ক
Grüngen પ્રથમ નિયમ,Grüngen প্ৰথম নিয়ম
ગ્રુનાઇજેનનો બીજો કાયદો,গ্ৰুনাইগেনৰ দ্বিতীয়টো নিয়ম
ગુરુત્વાકર્ષણ વિસ્થાપન,মহাকৰ্ষণীয় বিচ্যুতি
"ઢાલ, રક્ષક","ঢাল, ৰক্ষক"
રક્ષક બેન્ડ,ৰক্ষক বেণ্ড
સલામતી સર્કિટ,সুৰক্ষা বৰ্তনী
પ્રોટેક્ટર રિંગ કેપેસિટર,প্ৰটেক্টৰ ৰিং কেপাচিটৰ
"રક્ષણ, રક્ષણ","ৰক্ষা কৰা, ৰক্ষা কৰা"
સારી ધ્રુવ અસર,গুডেন মেৰু প্ৰভাৱ
ગજન પિન,গজন পিন
દિગ્દર્શન,পৰিচালনা কৰা
દિગ્દર્શન કુશળતા,পৰিচালনাৰ দক্ষতা
માર્ગદર્શન સિસ્ટમ,গাইডেন্স ব্যৱস্থা
ડિરેક્ટર બ્લેડ,ডাইৰেক্টৰ ব্লেড
ડિરેક્ટર સ્લોટ,ডাইৰেক্টৰ স্লট
ડિરેક્ટર નકલ,ডাইৰেক্টৰ কপি
ડિરેક્ટર કી,ডাইৰেক্টৰ কি&#39;
દિગ્દર્શન રેખા,ডাইৰেক্টিং লাইন
નિર્દેશન તરંગલંબાઇ,তৰংগদৈৰ্ঘ্যৰ নিৰ্দেশনা দিয়া
માર્ગદર્શિત શસ્ત્ર,গাইডেড অস্ত্ৰ
માર્ગદર્શિત શસ્ત્ર વિરોધી પગલાં,নিৰ্দেশিত অস্ত্ৰৰ প্ৰতিকাৰ
માર્ગદર્શિત ટ્રાન્સમિશન,গাইডেড ট্ৰেন্সমিছন
નિર્દેશિત તરંગ પ્રવેગક,নিৰ্দেশিত তৰংগ ত্বৰক
ડિરેક્ટર સેન્ટર,পৰিচালক কেন্দ্ৰ
નિર્દેશક કેન્દ્ર વેગ,পৰিচালক কেন্দ্ৰৰ বেগ
ડિરેક્ટર કોલર,পৰিচালক কল কৰা
નિર્દેશન વળાંક,নিৰ্দেশক বক্ৰ
દિગ્દર્શન રેખા,ডাইৰেক্টিং লাইন
માર્ગદર્શક દૂરબીન,গাইডিং বাইনোকুলাৰ
ગુલેમિન અસર,গুইলেমিন প্ৰভাৱ
ગિલેમિન લાઇન,গুইলেমিন লাইন
gwinier અભિવ્યક્તિ,gwinier অভিব্যক্তি
ગુખ્માન નંબર,গুখমান নম্বৰ
પાત્ર હત્યારો,চৰিত্ৰ হত্যাকাৰী
બંદૂક રડાર,বন্দুকৰ ৰাডাৰ
તોપ નિયંત્રક રડાર,কামান নিয়ন্ত্ৰক ৰাডাৰ
બંદૂક એમ્પ્લીફાયર,বন্দুক এম্প্লিফায়াৰ
ગન ડાયોડ,gunn ডাইঅ&#39;ড
બંદૂક ઓસિલેટર,বন্দুক দোলক
રક્ષક ઇલેક્ટ્રોડ,প্ৰটেক্টৰ ইলেক্ট্ৰ&#39;ড
રક્ષક નળી,গাৰ্ড নলী
ગુરેવિચ અસર,গুৰেভিচ প্ৰভাৱ
અસર ટનલ,ইমপেক্ট টানেল
શબ્દમાળાઓ,ষ্ট্ৰিং ষ্ট্ৰিং
વાયર દોરેલા એન્ટેના માસ્ટ,তাঁৰেৰে টানি অনা এন্টেনা মাষ্ট
ગ્રે (એકમ),ধূসৰ (ইউনিট)
જહાજ,ক্ৰুজ
ક્રુઝ લાઇન,ক্ৰুজ লাইন
ક્રુઝ વેક્ટર,ক্ৰুজ ভেক্টৰ
"gyrator, ક્રુઝર","gyrator, ক্ৰুজাৰ"
ફરતું ફિલ્ટર,পাৰস্পৰিক ফিল্টাৰ
"ગાયરો, ગાયરોસ્કોપ રોટેટર","জাইৰো, জাইৰস্কোপ ৰোটেটৰ"
gyro decman,gyro decman
"gyro સિગ્નલ જનરેટર, gyro સિગ્નલ","gyro সংকেত উৎপাদক, gyro সংকেত"
રોટેશનલ પોઇન્ટર,ঘূৰ্ণনশীল পইণ্টাৰ
ક્રુઝીંગ ડાયનેમિક્સ,ক্ৰুজিং গতিশীলতা
gyroflux ગેટ,gyroflux গেট
ક્રુઝ આવર્તન,ক্ৰুজ ফ্ৰিকুৱেন্সি
gyro ક્ષિતિજ,gyro দিগন্ত
રોટેશનલ ચુંબકીય ગુણાંક,ঘূৰ্ণনশীল চুম্বকীয় সহগ
ઇલેક્ટ્રોમેગ્નેટિક કપ્લર,ইলেক্ট্ৰ&#39;মেগনেটিক কাপলাৰ
ઇલેક્ટ્રોમેગ્નેટિક અસર,বিদ্যুৎচুম্বকীয় প্ৰভাৱ
ઇલેક્ટ્રોમેગ્નેટિક ઘટના,বিদ্যুৎচুম্বকীয় পৰিঘটনা
રોટેશનલ ત્રિજ્યા,ঘূৰ্ণন ব্যাসাৰ্ধ
રોટેશનલ રેશિયો,ঘূৰ্ণন অনুপাত
રોટેશનલ મેગ્નેટોલોજી,ঘূৰ্ণনশীল চুম্বকবিজ্ঞান
ચુંબકત્વ,চুম্বকত্ব
ગાયરોપાયલોટ,জাইৰ&#39;পাইলট
રોટેશનલ સ્ટેબિલાઇઝર,ঘূৰ্ণনশীল স্থিতিশীলতা
રોટેશનલ પોઇન્ટર,ঘূৰ্ণনশীল পইণ্টাৰ
પરિભ્રમણ નિયંત્રણ,ঘূৰ্ণনশীল নিয়ন্ত্ৰণ
રોટેશનલ અસર,ঘূৰ্ণনশীল প্ৰভাৱ
રોટેશનલ ક્ષણ,ঘূৰ্ণনশীল ক্ষমতা
રોટેશનલ સ્ટેબિલાઇઝેશન,ঘূৰ্ণনশীল স্থিতিশীলতা
રોટેશનલ ઓપ્ટિક્સ,ঘূৰ্ণনশীল অপটিক্স
"gyroscopy પ્રોટ્રુઝન, રોટેશનલ પ્રોટ્રુઝન","জাইৰস্কপি প্ৰট্ৰুচন, ঘূৰ্ণনশীল প্ৰট্ৰুচন"
પ્લાન્ક સતત,planck ধ্ৰুৱক
"હેનરી, હાઇડ્રોજન","হেনৰী, হাইড্ৰজেন"
એચડી કર્વ,এইচডি কাৰ্ভ
ષટ્કોણ કોમ્પેક્ટ માળખું,ষড়ভুজ কম্পেক্ট গঠন
"હેડ, હાઇ એનર્જી ઇલેક્ટ્રોન ડિફ્રેક્શન","HEAD, উচ্চ শক্তি ইলেক্ট্ৰন বিবৰ্তন"
એચ મોડ,H মোড
આડી તીવ્રતા વેરિઓમીટર,অনুভূমিক তীব্ৰতা ভেৰিঅ’মিটাৰ
ચુંબક ક્ષેત્ર વેક્ટર,চুম্বক ক্ষেত্ৰ ভেক্টৰ
ટ્રાન્સવર્સ ઇલેક્ટ્રિક તરંગ,অনুপ্ৰস্থ বৈদ্যুতিক তৰংগ
એચ-એન્ટેના,এইচ-এন্টেনা
એચ-બોમ્બ,এইচ-বোমা
એચ-પ્રદર્શન,এইচ-এক্সহিবিট
h રેખા,h লাইন
h-વર્તુળ,h-বৃত্ত
એચ પ્લેન,H সমতল
H ફ્લોર T જંકશન,H মজিয়াৰ T সংযোগস্থল
એચ-રડાર સિસ્ટમ,এইচ-ৰাডাৰ ব্যৱস্থা
"એચ-ડિસ્પ્લે, એચ-દર્શક","H-প্ৰদৰ্শন, H-দৰ্শক"
એચ-માસ,এইচ-মাছ
h-પ્રમેય,h-উপাপাদ্য
"ha, ભીની ખેતી","হা, ভিজা-খেতি কৰা"
લાક્ષણિક માળખું,বৈশিষ্ট্যপূৰ্ণ মজিয়া
હેડ્રોનિક અણુ,হেড্ৰনিক পৰমাণু
હેફનીયમ,হাফনিয়াম
hagen-pajoi નિયમ,হাগেন-পাজোই নিয়ম
હેગન-રુબેન્સ સંબંધ,হেগেন-ৰুবেন্সৰ সম্পৰ্ক
હાન તકનીક,হান কৌশল
હેડિંગર ફ્રિન્જ,হাইডিংগাৰ ফ্ৰিঞ্জ
heedinger bush,হেডিংগাৰ বুৰুছ
વાળ હાઇગ્રોમીટર,চুলিৰ হাইগ্ৰ&#39;মিটাৰ
વાળ રેખા,চুলিৰ ৰেখা
"બાલ્કની સેપરેટર, હેર સ્પ્રિંગ સેપરેટર","বেলকনি বিভাজক, চুলিৰ বসন্ত বিভাজক"
"અવલોકન, ધારણા","পৰ্যবেক্ষণ, উপলব্ধি"
"અડધી પહોળાઈ, અડધી પહોળાઈ","আধা প্ৰস্থ, আধা প্ৰস্থ"
અડધો પુલ,আধা দলং
અડધો કોષ,আধা কোষ
અર્ધ-સેલ ઇલેક્ટ્રોકેમિકલ સંભવિત,অৰ্ধকোষীয় বিদ্যুৎ ৰাসায়নিক বিভৱ
અડધા કોષની પ્રતિક્રિયા,আধা কোষৰ বিক্ৰিয়া
અડધા વર્તુળ ટ્રાન્સમિશન,হাফ চাৰ্কল ট্ৰেন্সমিছন
ગોળાર્ધ કોણ,গোলাৰ্ধীয় কোণ
અડધી પૂર્ણતા,আধা নিখুঁততা
અડધી તીવ્રતા પહોળાઈ,আধা তীব্ৰতা প্ৰস্থ
"અડધી જોગ, અડધી વાંસળી","আধা জগ, আধা বাঁহী"
અડધી ઉંમર,আধা বয়স
અડધી રેખા,আধা ৰেখা
અર્ધચંદ્રાકાર ચંદ્ર,অৰ্ধচন্দ্ৰ
અર્ધ ચક્ર સમય,আধা চক্ৰৰ সময়
અર્ધ ચક્ર,আধা চক্ৰ
અડધા સમયગાળામાં ફેરફાર,হাফ পিৰিয়ড পৰিৱৰ্তন
અડધા વર્તુળ ઝોન,হাফ চাৰ্কল জ&#39;ন
અડધી સંભાવના,আধা বিভৱ
અડધા પાવર બેન્ડ એક્સ્ટેંશન,হাফ পাৱাৰ বেণ্ড এক্সটেনচন
અડધા પાવર આવર્તન,আধা শক্তি কম্পাঙ্ক
અડધા પાવર પોઇન્ટ,হাফ পাৱাৰ পইণ্ট
અડધા રોમ્બસ એન્ટેના,হাফ ৰম্বছ এন্টেনা
અડધા પસંદગીકાર,হাফ নিৰ্বাচক
અર્ધ કવર પ્લેટ,ছেমি কভাৰ প্লেট
અર્ધ શિફ્ટ રજીસ્ટર,ছেমি শ্বিফ্ট ৰেজিষ্টাৰ
અર્ધ ચાંદીનું,অৰ্ধ ৰূপালী
અર્ધ ચાંદીનું પાનું,অৰ্ধ ৰূপালী পৃষ্ঠা
અડધી ચાંદી,আধা ৰূপালী
"અડધી જાડાઈ, અડધી જાડાઈ","আধা ডাঠতা, আধা ডাঠতা"
અર્ધ સ્થિર મૂલ્ય,অৰ্ধস্থিতিশীল মূল্য
અડધો સમય,হাফ টাইম
સરેરાશ સ્તર,গড় স্তৰ
"અર્ધ-મૂલ્ય અવધિ, અર્ધ જીવન","আধা-মূল্যৰ সময়সীমা, আধা-জীৱন"
અર્ધ તરંગ સંભવિત,আধা তৰংগ বিভৱ
અડધી તરંગલંબાઇ,আধা তৰংগদৈৰ্ঘ্য
હાફ વેવ એન્ટેના,হাফ ৱেভ এন্টেনা
અર્ધ તરંગ દ્વિધ્રુવ,আধা তৰংগ ডাইপোল
હાફ વેવ બેન્ડ,হাফ ৱেভ বেণ্ড
અડધા તરંગ સુધારણા,আধা তৰংগ ৰেক্টিফিকেশন
હાફ વેવ રેક્ટિફાયર સર્કિટ,হাফ ৱেভ ৰেক্টিফায়াৰ চাৰ্কিট
હાફ વેવ વાઇબ્રેટર,হাফ ৱেভ ভাইব্ৰেটৰ
અડધી પહોળાઈ,আধা প্ৰস্থ
હોલ પ્રવેગક,হল ত্বৰণকাৰী
હોલ કોણ,হল কোণ
હોલ ગુણાંક,হল সহগ
હોલ વાહકતા,হল পৰিবাহীতা
હોલ સતત,হল ধ্ৰুৱক
હોલ સ્ટ્રીમ,হল ষ্ট্ৰিম
હોલ અસર,হল ইফেক্ট
હોલ દબાણ ગૌસમીટર,হলৰ চাপৰ গাউছমিটাৰ
હોલ ઇફેક્ટ આઇસોલેટર,হল ইফেক্ট আইছ&#39;লেটৰ
તાજેતરની ગતિશીલતા,শেহতীয়া গতিশীলতা
હોલ વોલ્ટેજ,হলৰ ভল্টেজ
તાજેતરનો સ્થિરાંક,শেহতীয়া ধ্ৰুৱক
હોલવોચ અસર,হলৱাচ ইফেক্ট
"વાતાવરણ, આભા","বায়ুমণ্ডল, আভা"
હેલોજન કેલ્ક્યુલેટર,হ্যালোজেন কেলকুলেটৰ
હેલોજન શ્મિટ કાઉન્ટર,হেলজেন শ্বমিট কাউণ্টাৰ
હેલોફોસ્ફેટ,হেল&#39;ফছফেট
સૂચના બંધ કરો,নিৰ্দেশনা বন্ধ কৰক
હેમિલ્ટન-જેકીબી સમીકરણ,হেমিল্টন-জেকিবি সমীকৰণ
હેમિલ્ટન કાયદો,হেমিল্টন আইন
હેમિલ્ટનનું ગતિનું સમીકરણ,হেমিল্টনৰ গতিৰ সমীকৰণ
"હેમિલ્ટોનિયન (v.), હેમિલ્ટોનિયન (ed.)","হেমিল্টনিয়ান (v.), হেমিল্টনিয়ান (সম্পা.)"
હેમિલ્ટોનિયન કાર્ય,হেমিল্টনিয়ান ফাংচন
હેમિલ્ટોની ઓપરેટર,hamiltoni অপাৰেটৰ
મોહિત,মোহিত
હેમર પાથ,হাতুৰী পথ
હેમિંગ કોડ,হামিং কোড
હેમ્પસન પ્રક્રિયા,হেম্পচন প্ৰক্ৰিয়া
હાથ પગ મોનિટર,হেণ্ড ফুট মনিটৰ
"મેન્યુઅલ લેન્સ, હેન્ડ લેન્સ","মেনুৱেল লেন্স, হেণ্ড লেন্স"
મેન્યુઅલ કામગીરી,মেনুৱেল অপাৰেচন
પોર્ટેબલ રડાર,পোৰ্টেবল ৰাডাৰ
હાથ નિયંત્રણ,হাত নিয়ন্ত্ৰণ
મેન્યુઅલ સ્પેક્ટ્રોસ્કોપ,মেনুৱেল স্পেকট্ৰস্কোপ
"મેન્યુઅલ વાઇસ, મેન્યુઅલ સ્ક્રૂ","মেনুৱেল ভাইচ, মেনুৱেল স্ক্ৰু"
મેન્યુઅલ પુન: ગોઠવણી,মেনুৱেল পুনৰ্বিন্যাস
જાદ્યા,জাদ্যা
બિનઆયોજિત વિરામ,অপৰিকল্পিত বিৰতি
વિલંબિત ઇગ્નીશન,পলমকৈ প্ৰজ্বলন কৰা
અનાવશ્યક તત્વ,অতিৰিক্ত মৌল
વાંચી શકાય તેવી નકલ,পঢ়িব পৰা কপি
હાર્ડ કોર,হাৰ্ড কোৰ
હાર્ડ કોર મોડેલ,হাৰ্ড কোৰ মডেল
પેનિટ્રેટિંગ સ્પેસ રે,ভেদকাৰী মহাকাশ ৰশ্মি
નક્કર માહિતી,কঠিন তথ্য
અલ્ટ્રાફાસ્ટ ગામા કિરણ,অতি দ্ৰুত গামা ৰশ্মি
"પ્રત્યાવર્તન કાચ, ટેમ્પર્ડ કાચ","অবাধ্য কাঁচ, টেম্পাৰ কৰা কাঁচ"
સખત પ્રતિબિંબ,কঠিন প্ৰতিফলন
ખોટું નિદાન,ভুল নিদান কৰা
ભારે કિરણોત્સર્ગ,চৰম বিকিৰণ
"કઠોર ગોળા મોડેલ, કઠોર ગોળા મોડેલ","কঠিন গোলকৰ আৰ্হি, কঠিন গোলকৰ আৰ্হি"
કઠોર માળખું,কঠিন গঠন
સખત સુપરકન્ડક્ટર,কঠিন ছুপাৰকণ্ডাক্টৰ
દુર્લભ લક્ષ્ય,বিৰল লক্ষ্য
ઉત્સર્જન નળી,নিষ্কাশন নলী
સુપર વેક્યુમ પલ્સર,চুপাৰ ভেকুৱাম পালছাৰ
સુપર એક્ઝોસ્ટ વાલ્વ,চুপাৰ এক্সজেষ্ট ভালভ
અતિસંવેદનશીલ એક્સ-રે,অতি সংবেদনশীল এক্স-ৰে
અલ્ટ્રાસેન્સિટિવ એક્સ-રે મશીન,অতি সংবেদনশীল এক্স-ৰে মেচিন
રિઇન્ફોર્સર,শক্তিশালীকৰণকাৰী
"સખ્તાઇ, સખ્તાઇ","কঠিন হোৱা, কঠিন হোৱা"
મહત્તમ છિદ્રિત કિરણ,সৰ্বোচ্চ ছিদ্ৰযুক্ত ৰশ্মি
"કઠિનતા, ઘૂંસપેંઠ","কঠিনতা, ভেদযোগ্যতা"
