Marathi,Hindi
"1.क्षैतिज प्रतिमा, 2.लँडस्केप","1.क्षैतिज चित्र, 2.लैडस्केप"
इंग्रजी,भाषा
भाषा प्रशिक्षक,भाषा अनुदेशातंरक
भाषा प्रोसेसर,भाषा प्रक्रमक
"1.भाषा हस्तांतरणकर्ता, 2.भाषा अनुवादक","1.भाषा अंतरक, 2.भाषा अनुवादक"
लॅपटॉप,लैपटाप
सर्वसमावेशक एकत्रीकरण (LSI),व्यापक एकीकरण (एल.एस.आई.)
मास इंटिग्रेशन (LSI),बृहत समाकलन (एल एस आई)
लेसर,लेसर
लेसर प्रिंटर,लेसर मुद्रक
लास्ट इनपुट फर्स्ट इश्यू (LIFO),अन्तिम आगम प्रथम निर्गम (लिफो)
थर,परत
"खाका, मांडणी","खाका, अभिन्यास"
"1. पाने, 2. पाने, 3. पत्र","1.पर्ण, 2.पत्ती, 3. पत्र"
लीफ नोड,पर्ण आसंधि
पानांची जागा,पर्ण स्थल
भाडेपट्टी,पट्टा
"1. लीज चॅनेल, 2. लीज सिस्टम","1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा"
"1.लाइन,2.लीश लाईन","1.लाइन, 2.पट्टा रेखा"
किमान अर्थपूर्ण बिट shell.sb),न्यूनत्तम सार्थक बिट शेल.एस.बी)
किमान लक्षणीय स्कोअर,अल्पतम सार्थक अंक
"1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम","1.विरासती व्यवस्था, 2.विरासती तंत्र"
"1. लेमा, 2. प्रमेय","1.लेमा, 2.प्रमेयिका"
अक्षर गुणवत्ता (LQ),पत्र गुणवत्ता (एल क्यू)
शब्दशः,शब्दिम
शब्दकोषशास्त्र,कोश विज्ञान
"1.संग्रहण,2.लायब्ररी","1.संग्रह, 2.लाइब्रेरी"
"1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग","1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन"
लायब्ररी निर्देशिका,लाइब्रेरी उपनेमिका
"1. परवाना करार, 2. परवाना करार","1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा"
प्रकाश उत्सर्जक डायोड्स (एलईडी),प्रकाश उत्सर्जक डायोड (एल ई डी)
हलकी बंदूक,प्रकाश गन
हलकी पेन,प्रकाश पेन
रेखीय अडॅप्टर,रैखिक अनुकूलक
ओळ संपादन,लाइन संपादन
"1.लाइन प्रिंटर, 2.लाइन प्रिंटर","1.लाइन मुद्रक, 2.लाइन प्रिंटर"
"१.रेखीय, २.रेखीय","1.रैखिक, 2.रेखीय"
लाइन्स प्रति मिनिट (LPM),रेखाएं प्रति मिनट (एल पी एम)
"1. दुवा, दुवा, 2. साखळी,3. बंध","1. कड़ई, लिंक, 2. श्रृंखला, 3. बंध"
साखळीबद्ध यादी,श्रृंखलित सूची
लिनक्स,लिनक्स
"1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)","1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)"
यादी प्रक्रिया,सूची प्रक्रमण
"1.अक्षर, 2.अक्षर","1.आक्षर, 2.शाब्दिक"
"1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल","1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल"
थेट गाठ,सजीव आसंधि
"1.लोड, 2.लोड","1.भार, 2.लोड"
"1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर","1.लोड मॉडयूल, 2.भार प्रतिरुपक"
"1.स्थानिक, 2.स्थानिक","1.स्थानीय, 2.स्थानिक"
स्थानिक प्रवेश,स्थानीय अभिगम
लोकल एरिया नेटवर्क (LAN),स्थानीय क्षेत्र जालक्रम (लैन)
स्थानिक स्पष्टता,स्थानीय स्पष्टता
"1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय","1. स्थानीय जालक्रम, 2. स्थानीय केंद्र, 3. स्थानीय विनिमय"
स्थानिक स्मृती,स्थानीय स्मृति
स्थानिक मोड,स्थानीय विधा
स्थानिक व्हेरिएबल,स्थानीय चर
"पळवाट, लॉक","पाश, लॉक"
लूप फाइल,पाशित संचिका
सत्र सुरू,सत्रारंभ
मुदत समाप्त,सत्रांत
संलेखन,संलेखन
तर्क विश्लेषक,तर्क विश्लेषक
लॉजिक बॉम्ब,तर्क बम
लॉजिक कार्ड,तर्क कार्ड
लॉजिक चार्ट (फ्लोचार्ट),तर्क संचित्र (प्रवाह संचित्र)
लॉजिक सर्किट,तर्क परिपथ
तर्कशास्त्र रचना,तर्क अभिकल्प
तर्कशास्त्र आकृती,तर्क आरेख
तार्किक फ्लोचार्ट,तार्किक प्रवाह संचित्र
तर्कशास्त्र कार्य,तर्क फलन
लॉजिक गेट,तर्क गेट
"1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग","1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन"
तर्क विस्थापन,तर्क विस्थापन
तर्क स्थिती,तर्क अवस्था
लॉजिक स्विच,तर्क स्विच
तर्कशास्त्र युनिट,तर्क इकाई
तार्किक,तार्किक
तार्किक संयोजन,तार्किक संयोजन
तार्किक डेटा संरचना,तार्किक आँकड़आ संरचना
तार्किक आकृती,तर्कसंगत आरेख
तार्किक अभिव्यक्ती,तार्किक व्यंजक
तार्किक फ्लोचार्ट,तार्किक प्रवाह संचित्र
लॉजिकल IF (तार्किक असल्यास),तार्किक आई एफ (तार्किक यदि)
तर्कशुद्ध ऑपरेशन,तर्कसंगत संक्रिया
तर्कसंगत ऑपरेटर,तर्कसंगत संकारक
तर्कसंगत कनेक्शन,तर्कसंगत संबंधन
तार्किक योजना,तार्किक योजना
"1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण","1.तर्कसंगत संप्रतीक, 2.तार्किक संप्रतीक"
तार्किक नमुना,तार्किक प्ररुप
तार्किक मूल्य,तार्किक मान
लॉजिकल व्हेरिएबल,तार्किक चर
विहंगावलोकन प्राप्त केले,हासिल अग्रावलोकन
पूर्वावलोकन सेट,अग्रावलोकन समुच्चय
निरीक्षण,अवलोकन
"1.लूप, 2.लूप","1.लूप, 2.पाश"
पळवाट नियंत्रण,पाश नियंत्रण
लूप आरंभीकरण,पाश प्रारंभन
लूप भिन्नता,पाश आपरिवर्तन
"1.लूप नेटवर्क, 2.लूप नेटवर्क","1.पाश जालक्रम, 2.पाश नेटवर्क"
लूप आरंभीकरण,पाश प्रारंभन
लूप एंडिंग,पाश-अवसान
काउंटर-लूप चाचणी,प्रति-पाश परीक्षण
सैलपणे जोडलेले,शिथिल युग्मित
दोषरहित कॉम्प्रेशन,ह्रास रहित संपीडन
हॅसे कॉम्प्रेशन,हासी संपीडन
कमी बाइट,निम्न बाइट
निम्न पातळीची भाषा,निम्न स्तर भाषा
कमी पास फिल्टर,निम्न पारक फिल्टर
"1.कमी कंडिशन, 2. खाली बांधलेले","1.निम्न परिबाधित, 2. निम्न परिबद्ध"
"1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)","1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)"
"1. मशीन, 2. मशीन","1.मशीन, 2.यंत्र"
मशीन पत्ता,मशीन पता
"1. मशीन कोड, 2. मशीन कोड","1.यंत्र कूट, 2.मशीन कोड"
मशीन चाक,यंत्र चक्र
यांत्रिक भाषा,यंत्राश्रित भाषा
यांत्रिक सॉफ्टवेअर,यंत्राश्रित सॉफ्टवेयर
डिव्हाइस त्रुटी,यंत्र त्रुटि
मशीन निष्क्रिय वेळ,यंत्र निष्क्रिय काल
मशीन भाषा,यंत्र निरपेक्ष भाषा
मॅन्युअल,यंत्रानुदेश
मशीन सेन्स,यंत्र बोध
"1.मशीन लँग्वेज, 2.मशीन लँग्वेज","1.मशीनी भाषा, 2.यंत्र भाषा"
मशीन लर्निंग,यंत्राधिगम
मशीन ऑपरेशन,यंत्र संक्रिया
मशीन भाषा,यंत्रमूलक भाषा
मशीन कामगिरी,यंत्र निष्पादन
मशीन सिम्युलेशन,मशीन अनुकार
मशीन अपहरण वेळ,यंत्र अपहृत काल
मशीन भाषांतर,मशीनी अनुवाद
मशीन शब्द,मशीन शब्द
मॅक्रो सूचना,स्थूल अनुदेश
मॅक्रो स्केल,स्थूल प्राचर
मास असेंबलिंग कार्यक्रम,स्थूल कोडांतरण प्रोग्राम
एकूण कॉल,स्थूल आह्वान
"1.मॅक्रो कोड, 2.मॅक्रो कोड","1.स्थूल कोड, 2.स्थूल कूट"
मॅक्रो कमांड,स्थूल समादेश
मॅक्रो घोषणा,स्थूल घोषणा
मॅक्रो व्याख्या,स्थूल परिभाषा
मॅक्रो फ्लो चार्ट,स्थूल प्रवाह संचित्र
मॅक्रो जनरेटर,स्थूल जनित्र
मॅक्रो सूचना,स्थूल अनुदेश
ढोबळ भाषा,स्थूल भाषा
मॅक्रो लायब्ररी,स्थूल लाइब्रेरी
मॅक्रो पॅरामीटर,स्थूल प्राचल
मॅक्रो प्रक्रिया,स्थूल प्रक्रमण
"1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर","1.स्थूल प्रक्रमक, 2. मैक्रोप्रोसेसर"
मॅक्रो प्रोग्रामिंग,स्थूल प्रोग्रामन
एकूण प्रोटोटाइप,स्थूल आदिप्ररुप
"1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग","1.स्थूल कूटलेखन, 2.स्थूल कोडन"
मेगाबाइट (MB),मेगाबाइट (एम बी)
जादूचे प्रतीक,जादुई संप्रतीक
जादूची संख्या,जादुई संख्या
चुंबकीय बबल मेमरी,चुंबकीय बुदबुद स्मृति
चुंबकीय कार्ड,चुंबकीय कार्ड
"1.मॅग्नेटिक सेल, 2.चुंबकीय सेल","1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
चुंबकीय चिन्ह,चुंबकीय संप्रतीक
चुंबकीय कोर स्टोरेज,चुंबकीय कोर भंडारण
"1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क","1.चुंबकीय चक्रिका, 2. चुंबकीय डिस्क"
चुंबकीय डिस्क पत्ता,चुंबकीय डिस्क पता
चुंबकीय डिस्क मेमरी,चुंबकीय चक्रिका स्मृति
चुंबकीय ड्रम,चुंबकीय ड्रम
"1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग","1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण, 3.चुंबकीय कोडन"
चुंबकीय शीर्ष,चुंबकीय शीर्ष
चुंबकीय शाई,चुंबकीय स्याही
मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
चुंबकीय माध्यम,चुंबकीय माध्यम
चुंबकीय वाचन,चुंबकीय पठन
चुंबकीय रेकॉर्डिंग,चुंबकीय अभिलेखन
चुंबकीय संचयन,चुंबकीय भंडारण
चुंबकीय पट्टी,चुंबकीय पट्टी
चुंबकीय टेप,चुंबकीय टेप
चुंबकीय टेप काडतूस,चुंबकीय टेप कार्टीज
चुंबकीय टेप ड्राइव्ह,चुंबकीय टेप ड्राइव
चुंबकीय टेप अग्रदूत,चुंबकीय टेप अग्रक
चुंबकीय टेप ग्रंथपाल,चुंबकीय टेप लाइब्रेरियन
चुंबकीय टेप प्रवेश,चुंबकीय टेप अभिगमन
चुंबकीय टेप युनिट,चुंबकीय टेप इकाई
"1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म","1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
चुंबकीय मार्ग,चुंबकीय पथ
चुंबकीय ऑप्टिकल स्टोरेज,चुंबकीय प्रकाशीय भंडारण
"1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर","1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
चुंबकीय विकृती,चुंबकीय विरुपण
चुंबकीय विकृत टॅबलेट,चुंबकीय विरुपक टिकिया
"1. मेल बॉक्स, 2. मेल बॉक्स","1.डाक पेटी, 2.मेल बाक्स"
मेल विलीनीकरण,मेल विलय
"1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक","1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
मुख्य चौकट,मेन फ्रेम
"1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा","1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
"1.मुख्य मेमरी, 2.मुख्य मेमरी","1.मुख्य स्मृति, 2.मुख्य मेमोरी"
"1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम","1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
मुख्य स्टोरेज,मुख्य भंडारण
"1.मुख्य स्विच, 2.मुख्य स्विच","1.मेन स्विच, 2.मुख्य स्विच"
"1. देखभाल, 2. देखभाल","1.अनुरक्षण, 2.रखरखाव"
देखभाल पॅनेल,अनुरक्षण पैनल
देखभाल वेळ,अनुरक्षण काल
मोठे वर्तुळ,वृहत् चक्र
की डिव्हाइस,मुख्य युक्ति
मुख्य की,मुख्य कुंजी
प्रमुख मंच,मुख्य अवस्था
मुख्य रचना,मुख्य संरचना
मुख्य काम,मुख्य कार्य
बहुसंख्य घटक,बहुसंख्यक अवयव
बहुसंख्य गेट,बहुसंख्यक गेट
बहुसंख्य ऑपरेशन,बहुसंख्य संक्रिया
परतफेड कालावधी,प्रतिपूर्ति काल
चुकीचे ऑपरेशन नित्यक्रम,कुसंक्रिया रुटीन
व्यवस्थापन विकास,प्रबंधन विकास
व्यवस्थापन माहिती प्रणाली (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
व्यवस्थापन विज्ञान,प्रबंध विज्ञान
मँचेस्टर एन्कोडिंग,मैनचेस्टर कूटलेखन
गुणाकार,बहुवलन
अंदाजे चल,प्रकलित चर
अनुमानित निर्देशांक,प्रकलित सूचकन
मानवी मशीन सिम्युलेशन,मानव यंत्र अनुकार
मॅन्युअल पत्ता स्विच,हस्तचालित पता स्विच
मॅन्युअल विश्लेषण,मैनुअल विश्लेषण
मॅन्युअल कॉल,मैनुअल आह्वान
मॅन्युअल एंट्री,मैनुअल प्रविष्टि
"1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर","1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
"1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट","1.हस्त निवेश, 2. मैनुअल निवेश"
मॅन्युअल ऑपरेशन,हस्त प्रचालन
अनेक ते अनेक संबंध,अनेकानेक संबंध
मल्टी-डिकोडर,बहु-एक-विकोडक
नकाशा पद्धत,प्रतिचित्र विधि
मॅपिंग,प्रतिचित्रण
समास,उपांत
किरकोळ त्रुटी,उपांतीय त्रुटि
किरकोळ चौकशी,उपांतीय जाँच
किरकोळ चाचणी,उपांतीय परीक्षण
चिन्ह ओळख,चिन्ह संसूचन
साइन वाचन,चिन्ह पठन
चिन्ह स्कॅनिंग,चिन्ह क्रमवीक्षण
चिन्ह अर्थ,चिन्ह बोध
मार्कर,चिन्हक
चिन्हांकित करणे,चिन्हन
मार्कर लाट,चिन्हक तरंग
मार्कोव्ह साखळी,मार्कोव श्रृंखला
मार्कोव्ह स्त्रोत,मार्कोव स्रोत
मार्कअप भाषा,मार्क-अप भाषा
maser,मेसर
maser,मेसर
"1. मुखवटा, 2. बुरखा, 3. बुरखा","1.मास्क, 2.आच्छद, 3.प्रच्छाद"
"1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक","1.प्रच्छाद बिट, 2.आच्छद बिट, 3. मास्क दविअंक"
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,मास्क प्रोग्राम्य युक्ति
कव्हर रजिस्टर,आवरण रजिस्टर
"1. कव्हर रॉम, 2. कव्हर रॉम","1.आवृत रॉम, 2.आवृत आर ओ एम"
कव्हर,आच्छादन
प्रचंड डेटा,विपुल आँकड़ए
"1.मास मेमरी, 2.मास मेमरी","1.विपुल स्मृति, 2.विपुल मेमोरी"
मोठ्या प्रमाणात समांतर,विपुलत: समांतर
सरदार,प्रधान
मास्टर कार्ड,मास्टर कार्ड
"1.हेड घड्याळ, 2.नियंत्रित घड्याळ","1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
मुख्य कन्सोल,प्रधान कन्सोल
प्राइम डेटा,प्रधान आँकड़आ
मुख्य आकृती,प्रधान आरेख
मास्टर फाइल,प्रधान संचिका
प्रमुख गट,प्रधान समूह
गुरुकिल्ली,मास्टर कुंजी
मुख्य लायब्ररी टेप्स,प्रधान लाइब्रेरी टेप
प्राइम प्रोसेसर,प्रधान प्रक्रमक
प्रमुख कार्यक्रम,प्रधान प्रोग्राम
मुख्य केंद्र,प्रधान केंद्र
"1.मास्टर टेप, 2.मास्टर टेप","1.प्रधान टेप, 2.मास्टर टेप"
"1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल","1.प्रधान अंतक, 2.प्रधान टर्मिनल"
मुख्य अधीनस्थ उपकरण,प्रधान अधीन युक्ति
मुख्य अधीनस्थ प्रणाली,प्रधान अधीन तंत्र
"1. जुळणी, 2. जुळणी, 3. भेट","1.मेल, 2.मिलान, 3.मिलना"
जुळणे,मिलान
गणितीय प्रोग्रामिंग,गणितीय प्रोग्रामन
गणितीय अनुकरण,गणितीय अनुकार
"1.मॅट्रिक्स, 2.मॅट्रिक्स","1.मैट्रिक्स, 2.आव्यूह"
"1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर","1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
मॅट्रिक्स स्विच,मैट्रिक्स स्विच
मॅट्रिक्स सारणी,आव्यूह सारणी
मॅक्सी संगणक,मैक्सी कंप्यूटर
मॅक्सी संगणक,मैक्सी कंप्यूटर
शिखर घटक,उच्चिष्ट अवयव
योगपॅड,योगपद
मॅक्सवेल डेमन,मैक्सवेल डैमन
"1.मीन, 2.मीन","1.मध्यमान, 2.माध्य"
म्हणजे पुनर्प्राप्ती वेळ,माध्य सुधार काल
अपयश म्हणजे वेळ,अंतर्विफलता माध्य काल
अयशस्वी सरासरी वेळ (m t b f),विफलता मध्य माध्यकाल (एम टी बी एफ)
म्हणजे अपयशाची वेळ,विफलता का माध्य काल
दुरुस्ती सरासरी वेळ,मरम्मत माध्य काल
सुधारणा सरासरी वेळ (MTTR),सुधार माध्यकाल (एम टी टी आर)
मीडियम स्केल इंटिग्रेशन (MSI),मध्यम स्केल एकीकरण (एम एस आई)
मध्यम एकत्रीकरण (MSI),मध्यम समाकलन (एम एस आई)
मीन टर्म स्टोरेज डिव्हाइस,माध्य पद भंडारण युक्ति
मेगा बिट प्रति सेकंद (Mbps),मेगा बिट प्रति सेकंड (एम बी पी एस)
घटक ऑब्जेक्ट,अवयव वस्तु
घटक रेकॉर्ड,अवयव अभिलेख
"1.मेमरी, 2.मेमरी","1.स्मृति, 2.मेमोरी"
"1.मेमरी अॅरे, 2.मेमरी अॅरे","1.स्मृति सरणी, 2.मेमोरी व्यूह"
"1. मेमरी फंड, 2. मेमरी बँक","1.स्मृति कोष, 2.मेमोरी बैंक"
"1.मेमरी बफर रजिस्टर, 2.मेमरी बफर रजिस्टर","1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
"1.मेमरी बस, 2. मेमरी बस","1.स्मृति बस, 2. मेमोरी बस"
मेमरी कार्ड,स्मृति कार्ड
मेमरी सेल,स्मृति कोष्ठिका
स्मृती भ्रंश,स्मृति संहनन
"1.मेमरी कोर, 2.मेमरी कोर","1.स्मृति कोर, 2.मेमोरी कोर"
स्मृती चक्र,स्मृति चक्र
"1.मेमरी डेटा रजिस्टर, 2.मेमरी डेटा रजिस्टर","1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
"1.मेमरी डंप,2.मेमरी डंप","1.स्मृति निपात, 2.मेमोरी डंप"
"1.मेमरी एक्सचेंज, 2.मेमरी एक्सचेंज","1.स्मृति विनिमय, 2.मेमोरी विनिमय"
"1.मेमरी पदानुक्रम, 2.मेमरी पदानुक्रम","1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
मेमरी सूचना,स्मृति अनुदेश
"1.मेमरी व्यवस्थापन, 2.मेमरी व्यवस्थापन","1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
"1.मेमरी नकाशा, 2.मेमरी नकाशा","1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
"1. मेमरी मॅप केलेले आउटपुट, 2. इनपुट, 3. मेमरी मॅप केलेले I/O","1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
"1.मेमरी मॉडेल, 2.मेमरी मॉडेल, 3.मेमरी मॉडेल","1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
"1.मेमरी मॉड्यूल, 2.मेमरी मॉड्यूल","1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
"1.मेमरी इंडेक्स रजिस्टर, 2.मेमरी इंडेक्स रजिस्टर","1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
स्मृती शक्ती,स्मृति शक्ति
मेमरी संरक्षण,स्मृति संरक्षण
"1.मेमरी संदर्भ सूचना, 2.मेमरी संदर्भ सूचना","1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
"1.मेमरी प्रोग्राम, 2.मेमरी प्रोग्राम","1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
"1.मेमरी युनिट, 2.मेमरी युनिट","1.स्मृति इकाई, 2.मेमोरी इकाई"
मेनू,मेनू
मेनू बार,मेनू बार
मेनू चालवलेला,मेनू चालित
मेनू निवड,मेनू चयन
मुख्य-चालित कार्यक्रम,मेन-चालित प्रोग्राम
"1.निहित, 2.विलीन","1.अंतरनिहित, 2.विलय"
विलीनीकरण एक्सचेंज क्रमवारी,विलय विनिमय छंटाई
"1. वर्गीकरण विलीनीकरण, 2. कॅटलॉग निवड","1.छंटाई संविलय, 2. प्रसूची वरण"
"1. विलीनीकरण, 2. विलीनीकरण","1.विलय, 2.संविलय"
जाळीचे जाळे,जालाक्षि जालक्रम
संदेशवहन,संदेशन
संदेश,संदेश
संदेश प्रमाणीकरण,संदेश अभिप्रमाणन
संदेश सेल,संदेश कोष्ठ
संदेश सर्किट,संदेश परिपथ
संदेश स्वरूप,संदेश आरूप
संदेश शीर्षलेख,संदेश प्रवेशिका
संदेश मोड,संदेश विधा
संदेशवहन,संदेश प्रेषण
"1.संदेश वर्गीकरण, 2.संदेश वर्गीकरण","1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
संदेश ओळ,संदेश पंक्ति
संदेश स्विच,संदेश स्विच
संदेश मजकूर,संदेश पाठ
संदेश हस्तांतरण एजंट,संदेश अंतरण अभिकर्मक
सुपर असेंबलर,अधि कोडांतरक
मेटाक्लास,मेटावर्ग
"1. अधिक संकलन, 2. अधिक व्याख्या","1.अधि संकलन, 2.अधि अनुभाषण"
"1. अधिक दुभाषी, 2. अधिक संकलक","1.अधि अनुभाषक, 2.अधि संकलक"
बोली,अधिभाषा
"1.मेटा नेटवर्क, 2.मेटा नेटवर्क","1.मेटा जालक्रम, 2.मेटा नेटवर्क"
हुकूमशाही,अधितंत्र
प्रक्रिया,विधि
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
सूक्ष्म,सूक्ष्म
"1.मायक्रोकोड,2.मायक्रोकोड","1.सूक्ष्म कूट, 2.सूक्ष्म कोड"
मायक्रो कॉम्प्युटर,सूक्ष्म कंप्यूटर
सूक्ष्म नियंत्रक,माइक्रो नियंत्रक
सूक्ष्म सायकल,माइक्रो चक्र
मायक्रोइलेक्ट्रॉनिक मेकॅनिकल मेकॅनिझम (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
सूक्ष्म इलेक्ट्रॉनिक्स,माइक्रो इलेक्ट्रॉनिकी
सूक्ष्म सूक्ष्मीकरण,माइक्रो लघुरुपण
सूक्ष्म ऑर्डर,सूक्ष्म क्रम
"1.मायक्रो, 2.मेनफ्रेम लिंक","1.माइक्रो, 2.मेनफ्रेम लिंक"
मायक्रो चिप,माइक्रो चिप
सूक्ष्म कोबोल,माइक्रो कोबोल
सूक्ष्म कोड,सूक्ष्म कोड
"1.मायक्रोफाइल, 2.मायक्रोफिश, 3.मायक्रोफाइल","1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
मायक्रो फ्लॉपी,माइक्रो फ्लापी
मायक्रोफॉर्म वाचन यंत्र,माइक्रोफॉर्म पठन यंत्र
सूक्ष्म फ्रेम,माइक्रो फ्रेम
मायक्रोग्राफिक्स,माइक्रोग्राफिक्स
मायक्रोफोन,माइक्रोफोन
मायक्रोफोटोग्राफ,माइक्रोफोटोग्राफ
"1.मायक्रोप्रोसेसिंग युनिट, 2.मायक्रोप्रोसेसिंग युनिट","1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक"
मायक्रोप्रोसेसर,माइक्रोप्रोसेसर
मायक्रोप्रोसेसर चिप,माइक्रोप्रोसेसर चिप
मायक्रोप्रोसेसर दुभाषी,माइक्रोप्रोसेसर अनुभाषक
मायक्रो प्रोसेसर युनिट (MPU),माइक्रो प्रोसेसर यूनिट ( एम पी यू)
"1. मायक्रोप्रोग्राम, 2. मायक्रो प्रोग्राम","1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश"
सूक्ष्म क्रम,माइक्रो अनुक्रम
मायक्रोसॉफ्ट,माइक्रोसॉफ्ट
मायक्रोसॉफ्ट विंडोज,माइक्रोसाफ्ट विंडोज
सूक्ष्म लहर,सूक्ष्म तरंग
मायक्रो वेव्ह लिंक,सूक्ष्म तरंग कड़ई
मायक्रोवेव्ह ट्रान्समिशन,सूक्ष्म तरंग संचरण
मध्यम व्यवस्थापन,मध्य प्रबंधन
"1.मिडलवेअर, 2. मधली भांडी","1.मध्यवेयर, 2. मिडल वेयर"
मिडी संगणक,मिडी कंप्यूटर
मध्यवर्ती बिंदू,मध्य बिंदु
मध्यक,मध्यपद
स्थलांतर मार्ग,प्रवासन पथ
प्रति सेकंद दशलक्ष सूचना (MIPS),मिलियन अनुदेश प्रति सेकंड (एम आई पी एस)
मिनी संगणक,लघु कंप्यूटर
लहान डिस्केट,लघु डिस्केट
"1.लहान कोलन, 2.लिटल ऍश","1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि"
किमान उत्पादन,अल्पिष्ट गुणनफल
विरळ झाड,अल्पिष्ट वृक्ष
"1.मिनिमॅक्स अल्गोरिदम, 2.अल्गोरिदम","1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म"
सूक्ष्मीकरण प्रक्रिया,अल्पमहिष्ठ प्रक्रिया
सर्वात कमी किमतीचे विस्तार झाड,निम्नतम लागत विस्तारिक वृक्ष
"1.कमी लेटन्सी एन्कोडिंग, 2.कमी लेटन्सी कोडिंग","1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन"
लहान साधन,लघु युक्ति
"1. गुणाकार, 2. गुणाकार, 3. गुणाकार पद","1.गुणाद, 2.गुणद, 3.गुणनयोग पद"
क्रेडीट कार्ड,ऋण पताका
क्रेडीट कार्ड,ऋण पताका
क्रेडिट क्षेत्र,ऋण क्षेत्र
