Kannada,Tamil
1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ,1. ஜெர்ம்பிளாசம் 2. ஜெர்ம்பிளாசம்
ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ,ஜிபெரெலிக் அமிலம்
ಕೊಯ್ಲು,பொறுக்கி
ತುಶ್,துஷ்
1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ,1. பசையம் 2. பெருந்தீனி
ಗ್ಲೈಕೋಲಿಸಿಸ್,கிளைகோலிசிஸ்
Sundara,நைஸ்
ಸುವರ್ಣ ಕ್ರಾಂತಿ,பொன் புரட்சி
1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ,1. வகைப்பாடு 2. வகைப்பாடு 3. அடுக்குப்படுத்தல்
1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ,1. ஒட்டு செடி 2. பெனும்பிரல் செடி
ಪೆನ್ ಅಸಮಂಜಸ,பேனா சீரற்ற
ಗ್ರಾನಾ,கிரானா
ಗ್ರಾನುಲೇಷನ್,குருணையாக்கம்
ಹಸಿರು ಗೊಬ್ಬರ,பச்சை உரம்
ಹಸಿರು ಕ್ರಾಂತಿ,பசுமைப் புரட்சி
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,வளர்ச்சி மற்றும் வளர்ச்சி
1. ಗಮ್ ರೋಗ,1. ஈறு நோய்
ಭಿನ್ನಲಿಂಗೀಯ,வேற்றுபாலின
1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ,1. பிரகிருதி 2. இயல்பு 3. ரூபகுணம் 4. தோற்றம்
1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ,1. ஓலா 2. கர்கபட் 3. கர்கா
ರೋಮಿಲ್ವಾಚ್,ரோமில்வாட்ச்
ಲವಣಯುಕ್ತ ಚೀಲ,உப்பு நீர்க்கட்டி
ಹಾರೋ,ஹாரோ
1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ,1. அறுவடை குறியீடு 2. அறுவடை குறியீடு
1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ,1. அறுவடை 2. அறுவடை செய்த பயிர் 3. முடிக்கப்பட்ட பயிர் 4. மகசூல்
1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು,1. பறித்தல் 2. அறுவடை 3. பறித்தல்
1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ,1. முட்டை இடுதல் 2. முட்டை படை
ಒಣ ಹುಲ್ಲು,உலர்ந்த புல்
ಒಣ ಆಹಾರ,உலர் தீவனம்
ಗಂಜಿ,கஞ்சி
ಮಬ್ಬು,மூடுபனி
ಮಸುಕಾದ,மங்கலான
1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ,1. பாலி 2. சித்தா 3. முண்டக் 4. மேல் 5. தலை 6. சிரா
ತೋಡು ಕೊನೆಯಲ್ಲಿ,பள்ளத்தின் முடிவு
ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು,மேல் கத்தரித்து
ಬೇಲಿ,வேலி
ಪಾಲನೆ,காவலில்
ಕುಂಡಲಿನಿ,குண்டலினி
ಹೆಮಟೈಟ್,ஹெமாடைட்
1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ,1. மூலிகை 2. மூலிகை
1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ,1.தாவரவியல் சேகரிப்பு 2.தாவரவியல் அருங்காட்சியகம்
ಸಸ್ಯನಾಶಕ,களைக்கொல்லி
ಅನುವಂಶಿಕತೆ,பரம்பரை
ಅನುವಂಶಿಕತೆ,பரம்பரை
ಉಭಯಲಿಂಗಿ,இருபாலினம்
ಭಿನ್ನವರ್ಣದ,ஹீட்டோரோக்ரோமடிக்
ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್,பன்முக கருத்தரித்தல்
1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್,1. ஹைபிரிடோஸ் 2. ஹெட்டோரோசிஸ்
ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು,செக்ஸ்க்ரோமோசோம்கள்
ಪೋಷಿಸಿದರು,பராமரிக்கவில்லை
ಹೆಕ್ಸಾಡೆಸಿಮಲ್,பதினாறுமாதம்
ಶೀತ ಸುಪ್ತ,குளிர் உறக்கம்
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,அதிக அடர்த்தி நடவு
1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ),1. பிண்டலாக் 2. மலை (நெல்)
ಹಿಸ್ಟೋಗ್ರಾಮ್,ஹிஸ்டோகிராம்
ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ,உயர் தொழில்நுட்ப தோட்டக்கலை
1.ಮೊಸರು 2. ಜೇನುಗೂಡು,1.தயிர் 2. ஹைவ்
1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು,1. களையெடுத்தல் 2. களையெடுத்தல்
ಹಿಡಿದು,வைத்திருக்கும்
ಖಾಸಗಿ ಫಾರ್ಮ್,தனியார் பண்ணை
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,ஹோமியோஸ்டாஸிஸ்
ತಾಯ್ನಾಡು,தாயகம்
ಏಕರೂಪತೆ,ஒருமைப்பாடு
1. ಏಕರೂಪದ 2. ಏಕರೂಪದ,1. ஒரே மாதிரியான 2. ஒரே மாதிரியான
ಸಹಾನುಭೂತಿಯುಳ್ಳ,அனுதாபம்
ಹೋಮೋಜೈಗಸ್,ஓரினச்சேர்க்கை
1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್,1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்
1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್,1. அடுக்கு 2. அடிவானம்
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,தோட்டக்கலை பயிர்கள்
1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ,1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை
