Bengali,Tamil
স্কটল্যান্ডের সহকর্মীরা,ஸ்காட்லாந்தின் சகாக்கள்
উপদ্বীপের প্রচারণা,தீபகற்ப பிரச்சாரம்
উপদ্বীপ যুদ্ধ,தீபகற்ப போர்
পেনান্ট,பென்னண்ட்
জনগণের সনদ (=জাতীয় সনদ),மக்கள் சாசனம் (=தேசிய சாசனம்)
পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট),மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்)
বেপরোয়া,துரோகம்
সময়কাল,காலம்
সময়কাল,காலம்
পরিধি,சுற்றளவு
স্থায়ী বন্দোবস্ত,நிரந்தர தீர்வு
চিরন্তন জাঁকজমক,நிரந்தர ஃபைஃப்
ফ্যালানক্স,ஃபாலன்க்ஸ்
ফ্যালানক্স,ஃபாலன்க்ஸ்
ফেরাউন,ஃபிரோ
পিকটোগ্রাম,பிக்டோகிராம்
পিকটোগ্রাফ,பிக்டோகிராஃப்
পিকটোগ্রাফ,பிக்டோகிராஃப்
তীর্থযাত্রী,யாத்ரீகர்
তীর্থযাত্রী পিতারা,யாத்திரை தந்தைகள்
পিলেজ,கொள்ளை
পিলেজ,கொள்ளை
স্তম্ভ,தூண்
পিলার এডিক্টস (অশোকের),தூண் ஆணைகள் (அசோகரின்)
পিলার এডিক্টস (অশোকের),தூண் ஆணைகள் (அசோகரின்)
পিলার এডিক্টস (অশোকের),தூண் ஆணைகள் (அசோகரின்)
জলদস্যু,கடற்கொள்ளையர்
জলদস্যু,கடற்கொள்ளையர்
পিচড যুদ্ধ,களமிறங்கிய போர்
পটভূমি,சதி
পলিস,போலிஸ்
পলিস,போலிஸ்
পলিটার্ক,அரசியல் தலைவர்
পলিটিক্যাল এজেন্ট,அரசியல் முகவர்
রাজনৈতিক আশ্রয়,அரசியல் தஞ்சம்
রাজনৈতিক বাসিন্দা,அரசியல் குடியிருப்பாளர்
রাজনৈতিক সন্ত্রাস,அரசியல் பயங்கரவாதம்
মাথট,தேர்தல் வரி
পন্টুন,பாண்டூன்
প্রিমিয়ার,பிரீமியர்
প্রিমিয়ার,பிரீமியர்
প্রিমিয়ারশিপ,பிரீமியர்ஷிப்
প্রেসিডেন্সি,ஜனாதிபதி பதவி
প্রেসিডেন্সি,ஜனாதிபதி பதவி
রাষ্ট্রপতি,ஜனாதிபதி
রাষ্ট্রপতি,ஜனாதிபதி
প্রেসিডিয়াম,பிரசிடியம்
প্রধানমন্ত্রী,பிரதமர்
প্রিমোজেনিচার,ப்ரிமோஜெனிச்சர்
রাজপুত্র,இளவரசன்
রাজপুত্র,இளவரசன்
প্রিন্স বিশপ,இளவரசர் பிஷப்
প্রিন্স কনসোর্ট,இளவரசர் மனைவி
প্রিন্স রিজেন্ট,இளவரசர் ரீஜண்ட்
পিন্স regnant,பின்ஸ் ரெக்னென்ட்
রাজকুমারী রিজেন্ট,இளவரசி ரீஜண்ட்
রাজকুমারী,இளவரசி ராயல்
প্রিন্সিপ্যালিটি,சமஸ்தானம்
প্রিন্সিপ্যালিটি,சமஸ்தானம்
প্রিন্সিপ্যালিটি,சமஸ்தானம்
পুরস্কার,பரிசு
পুরস্কার,பரிசு
উপহার স্বরূপ,பரிசுத் தொகை
পেশাদার সৈনিক,தொழில்முறை சிப்பாய்
প্রতিশ্রুতি,சத்தியம்
প্রমোনটরি ফোর্ট,முன்னோடி கோட்டை
প্রটেক্টরেট,பாதுகாக்கவும்
প্রটেক্টরেট,பாதுகாக்கவும்
প্রটেক্টরেট,பாதுகாக்கவும்
প্রোটেগ,பாதுகாவலர்
উদ্ভব,ஆதாரம்
উদ্ভব,ஆதாரம்
প্রোভেনেন্স সিস্টেম,ஆதார அமைப்பு
ইহুদিবাদী,சார்பு சியோனிஸ்ட்
জনশত্রু,பொது எதிரி
জনশত্রু,பொது எதிரி
বিরাম,புள்ளிகள்
পুনিক যুদ্ধ,பியூனிக் போர்கள்
পিউরিটান,பியூரிட்டன்
Putsch,புட்ச்
কোয়াড্রিগা,குவாட்ரிகா
চতুর্মুখী জোট,நான்கு மடங்கு கூட்டணி
কোয়েকার,குவாக்கர்
রাণী,ராணி
রানী সহধর্মিণী,ராணி மனைவி
কুইন দোহার,ராணி வரதட்சணை
কুইনডম,குயின்டம்
কুইনডম,குயின்டம்
রানী মা,ராணி அம்மா
রাজকুমারী,அரசி அரசி
কুইসলিং,குயிஸ்லிங்
কুইসলিং,குயிஸ்லிங்
ভাড়া ছাড়ুন,வாடகையை விடுங்கள்
কাঁপুনি,நடுக்கம்
ওয়ারেন্টো,க்வோ வாரண்டோ
জাতি,இனம்
জাতিগত আধিপত্য,இன மேலாதிக்கம்
তাক,ரேக்
তাক,ரேக்
অভিযান,ரெய்டு
অভিযান,ரெய்டு
রামপার্ট,கோட்டை
রামপার্ট,கோட்டை
লুণ্ঠন,ரான்சாக்
মুক্তিপণ,மீட்கும் தொகை
মুক্তিপণ,மீட்கும் தொகை
ধ্বংসযজ্ঞ,பேரழிவு
ধ্বংসযজ্ঞ,அழிவுகள்
রাজত্ব,சாம்ராஜ்யம்
রিয়ার গার্ড,பின்புற காவலர்
রিয়ার গার্ড অ্যাকশন,பின்புற பாதுகாப்பு நடவடிக்கை
বিদ্রোহী,கிளர்ச்சியாளர்
বিদ্রোহ,கலகம்
বিদ্রোহের স্বীকৃতি,கிளர்ச்சிக்கான அங்கீகாரம்
পুনঃসঞ্চালন,மறுசீரமைப்பு
রিকনেসান্স,உளவுத்துறை
পুনর্গঠন,புனரமைப்பு
রেকর্ড,பதிவு
রেকর্ড অফিস,பதிவு அலுவலகம்
রেকর্ড অবসর,பதிவு ஓய்வு
লাল শার্ট,சிவப்பு சட்டைகள்
সংস্কার,சீர்திருத்தம்
উদ্বাস্তু,அகதி
রেগালিয়া,ரெகாலியா
রেগালিয়া,ரெகாலியா
রেগালিয়া,ரெகாலியா
রিজেন্সি,ரீஜென்சி
রিজেন্ট,ரீஜண்ட்
রাজকীয় রানী,ரீஜண்ட் ராணி
রেজিসাইড,ரெஜிசைட்
রেজিসাইডস,ரெஜிசைடுகள்
শাসন,ஆட்சி
শাসন,ஆட்சி
অঞ্চল,பிராந்தியம்
রাজকীয় বছর,ஆட்சி ஆண்டு
রেগন্যান্ট,ஆட்சியாளர்
রেগনাম,ரெக்னம்
রাইখ,ரீச்
রাজত্ব,ஆட்சி
রাজত্ব,ஆட்சி
রাজত্ব করা পরিবার,ஆட்சி செய்யும் குடும்பம்
সন্ত্রাসের রাজত্ব,பயங்கர ஆட்சி
সন্ত্রাসের রাজত্ব,பயங்கர ஆட்சி
শক্তিশালী করা,வலுவூட்டு
শক্তিবৃদ্ধি,வலுவூட்டல்
পুনঃস্থাপন,மறுசீரமைப்பு
পুনরায় বিনিয়োগ করুন,மறு முதலீடு
রিলে পোস্ট,ரிலே இடுகை
রিলে রুট,ரிலே பாதை
রিলে সিস্টেম,ரிலே அமைப்பு
মুক্তি,விடுதலை
মুক্তি,விடுதலை
ত্যাগ,துறத்தல்
ত্যাগ,துறத்தல்
রেপার্টরি (=ইনভেন্টরি),ரெபர்ட்டரி (=சரக்கு)
ভান্ডার,களஞ்சியம்
ভান্ডার,களஞ்சியம்
প্রজাতন্ত্র,குடியரசு
প্রজাতন্ত্র দিবস,குடியரசு தினம்
রিস্ক্রিপ্ট,ரெஸ்கிரிப்ட்
রিস্ক্রিপ্ট,ரெஸ்கிரிப்ட்
বাসিন্দা,குடியிருப்பாளர்
পুন: প্রতিষ্ঠা,மறுசீரமைப்பு
পুনরুত্থান,உயிர்த்தெழுதல்
পুনরুত্থান,உயிர்த்தெழுதல்
পশ্চাদপসরণ,பின்வாங்கவும்
বিপরীত (একটি মুদ্রার),தலைகீழ் (ஒரு நாணயத்தின்)
বিদ্রোহ,கிளர்ச்சி
বিপ্লব,புரட்சி
"বিপ্লব, ফরাসি","புரட்சி, பிரஞ்சு"
বিপ্লব গৌরবময়,புகழ்பெற்ற புரட்சி
"বিপ্লব, শিল্প","புரட்சி, தொழில்துறை"
উদীয়মান,உயரும்
পচা-বরো,ரோட்டன்-போரோ
রাফ রাইডার,ரஃப் ரைடர்ஸ்
গোলাকার মাথা,வட்டத் தலைகள்
রাউট,வழித்தட
রাজকীয় দর্শক,அரச பார்வையாளர்கள்
রাজকীয় সনদ,அரச சாசனம்
রাজকীয় ক্রেস্ট,ராயல் க்ரெஸ்ட்
রাজকীয় ক্রেস্ট,ராயல் க்ரெஸ்ட்
রাজকীয় ফরমান,அரச ஆணை
রুব্রিক,ரூப்ரிக்
ধ্বংসাবশেষ,இடிபாடுகள்
রানার,ஓடுபவர்
নাশকতা,நாசவேலை
সাবের,சேபர்
সাবার্স,சபர்ஸ்
বলিদান,தியாகம்
বলিদান,தியாகம்
বলিদান,தியாகம்
নিরাপদ আচরণ,பாதுகாப்பான நடத்தை
নিরাপত্তা বেষ্টনী,பாதுகாப்பு
নিরাপত্তা বেষ্টনী,பாதுகாப்பு
নিরাপত্তার দায়িত্ব,பாதுகாப்பு கடமைகள்
স্যালি,சாலி
স্যালি-বন্দর,சாலி-போர்ட்
রাজদণ্ড,செங்கோல்
Scimitar,சிமிட்டர்
দ্বিতীয় এস্টেট,இரண்டாவது எஸ்டேட்
সম্প্রদায়,பிரிவு
সম্প্রদায়,பிரிவு
খিঁচুনি,வலிப்பு
খিঁচুনি,வலிப்பு
সেনেট,செனட்
সেনেট,செனட்
সেনেট,செனட்
সেনেট,செனட்
দাস (= বর্ডার বা ভিলিন),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
দাস (= বর্ডার বা ভিলিন),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
দাসত্ব (সার্ফহুড বা সারফেজ),அடிமைத்தனம்
দাসত্ব (সার্ফহুড বা সারফেজ),அடிமைத்தனம்
ছায়া রাজা,நிழல் ராஜா
শিপ মানি,கப்பல் பணம்
শক সৈন্য (= ঝড় সৈন্য),அதிர்ச்சிப் படைகள் (=புயல் படைகள்)
সংক্ষিপ্ত সংসদ,குறுகிய பாராளுமன்றம்
ঝগড়া,சண்டை
দাস,அடிமை
দাসত্ব,அடிமைத்தனம்
দাসত্ব,அடிமைத்தனம்
সৈনিক রাষ্ট্রনায়ক,சிப்பாய் அரசியல்வாதி
বর্শা,ஈட்டி
বর্শা-মাথা,ஈட்டி-தலை
গোলক,கோளம்
স্ফ্রাজিস্টিকস,ஸ்ப்ராஜிஸ்டிக்ஸ்
সিস্টেম নষ্ট করে,அமைப்பை கெடுக்கிறது
স্কয়ার,ஸ்கொயர்
স্কয়ার,ஸ்கொயர்
স্কয়ারআর্কি,ஸ்கியர்ச்சி
স্কয়ারআর্কি,ஸ்கியர்ச்சி
স্ট্যান্ডার্ড,தரநிலை
মান-ধারক,தரநிலை-தாங்கி
স্থায়ী সেনাবাহিনী,நிற்கும் இராணுவம்
স্থায়ী আদেশ,நிலையான ஆணை
স্থায়ী আদেশ,நிலையான ஆணை
স্টেটসম্যান,ஸ்டேட்ஸ்மேன்
পাথরের শিলালিপি,கல்வெட்டு
ঝড় সৈন্য,புயல் படைகள்
কৌশল,தந்திரம்
কৌশল,மூலோபாயம்
কৌশল,மூலோபாயம்
কৌশল,மூலோபாயம்
স্ট্র্যাটোক্র্যাসি,ஸ்ட்ராடோக்ரசி
কলহ,சச்சரவு
কলহ,சச்சரவு
শক্ত হোল্ড,வலுவான பிடிப்பு
শক্ত হোল্ড,வலுவான பிடிப்பு
সাবসিডিয়ারি ট্যালাইন্স,துணைத் தொகை
উত্তরাধিকার,அடுத்தடுத்து
উত্তরাধিকারী,வாரிசு
ভোটাধিকার,வாக்குரிமை
ভোটাধিকারী,வாக்குரிமையாளர்
সালতানাত,சுல்தானகம்
সুলতানি আমল,சுல்தானிய காலம்
আত্মসমর্পণ,சரணடைதல்
সুজারেন,சுசெரெய்ன்
সুজারেন রাজ্য,சுசெரெய்ன் மாநிலம்
তলোয়ারধারী,வாள்வீரன்
তামানি সোসাইটি,தம்மானி சங்கம்
টেম্পারড তলোয়ার,தணிந்த வாள்
প্রজা,வாடகைக்காரர்
প্রজা,வாடகைக்காரர்
এলাকা,பிரதேசம்
এলাকা,பிரதேசம்
অঞ্চল সরকার,பிரதேச அரசாங்கம்
সন্ত্রাস,பயங்கரவாதம்
তৃতীয় এস্টেট,மூன்றாம் எஸ்டேட்
তিনটি এস্টেট,மூன்று தோட்டங்கள்
টোল,டோல்
টোল বাড়ি,டோல் ஹவுஸ்
সমাধি,கல்லறை
টোরি,டோரி
টোটেম,டோட்டெம்
টাওয়ার,கோபுரம்
টাওয়ার,கோபுரம்
বিজয়ের টাওয়ার,வெற்றிக் கோபுரம்
বিশ্বাসঘাতক,துரோகி
বিশ্বাসঘাতকতা,துரோகம்
বিশ্বাসঘাতকতা,தேசத்துரோகம்
সন্ধি,ஒப்பந்தம்
যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল),போர் மூலம் சோதனை (=போர் மூலம் தடம்)
শ্রদ্ধাঞ্জলি,அஞ்சலி
শ্রদ্ধাঞ্জলি,அஞ்சலி
শ্রদ্ধা ভূমি,காணிக்கை நிலம்
তিন জোট,மூன்று கூட்டணி
ট্রিপল entente,டிரிபிள் entente
বিজয়,வெற்றி
বিজয়,வெற்றி
অশান্তি,கொந்தளிப்பு
অত্যাচারী হত্যা,கொடுங்கோல் கொலை
অত্যাচারী হত্যা,கொடுங்கோல் கொலை
অত্যাচার,கொடுங்கோன்மை
অত্যাচার,கொடுங்கோன்மை
অত্যাচারী,கொடுங்கோலன்
উহলান,உஹ்லன்
উকাসে,உகாசே
উকাসে,உகாசே
ওলামা,உலமா
আল্টিমেটাম,அல்டிமேட்டம்
আল্টিমেটাম,அல்டிமேட்டம்
চাচা স্যাম,மாமா சாம்
অধীনস্থ রাজা,கீழ்-ராஜா
ইউনাইটেড আইরিশম্যান,ஐக்கிய அயர்லாந்துக்காரர்கள்
জাতিসংঘ,ஐக்கிய நாடுகள்
ইউনাইটেড প্রদেশ,ஐக்கிய மாகாணங்கள்
ইউনাইটেড প্রদেশ,ஐக்கிய மாகாணங்கள்
অপ্রত্যাশিত দুর্গ,மதிப்பற்ற கோட்டை
সর্বজনীন রাজা,உலகளாவிய மன்னர்
সার্বজনীন ভোটাধিকার,உலகளாவிய வாக்குரிமை
বিদ্রোহ,எழுச்சி
দখল,அபகரிப்பு
দখলকারী,அபகரிப்பவர்
ইউটোপিয়া,கற்பனயுலகு
ভাঙচুর,வண்டல்
ধ্বংসাত্মক,காழ்ப்புணர்ச்சி
ভ্যানগার্ড,வான்கார்ட்
ভ্যানগার্ড,வான்கார்ட்
ভ্যানগার্ড,வான்கார்ட்
ভারাঙ্গিয়ান,வரங்கியன்
ভারাঙ্গিয়ান প্রহরী,வரங்கியன் காவலர்
ভাসাল,வாசல்
ভাসাল,வாசல்
ভাসাল রাষ্ট্র,வாசல் மாநிலம்
ভ্যাটিকান কাউন্সিল,வாடிகன் கவுன்சில்
ভেসেল,கப்பல்
ভেসেল,கப்பல்
ভেসেল,கப்பல்
উপরাজ,துணை ராஜா
ভাইসরয়,வைஸ்ராய்
ভাইসরয়্যালিটি = ভাইসরয়শিপ,துணைவேந்தர் = துணை அரசு
ভিক্টর,விக்டர்
বিজয়,வெற்றி
ভিলেইন,வில்லன்
সমুদ্রযাত্রা,பயணம்
অরক্ষিত দুর্গ,பாதிக்கப்படக்கூடிய கோட்டை
অম্লান চিত্র,சுவர் ஓவியம்
অম্লান চিত্র,சுவர் ஓவியம்
যুদ্ধ,போர்
যুদ্ধ-প্রভু,போர் ஆண்டவன்
যোদ্ধা,போர்வீரன்
যোদ্ধা,போர்வீரன்
যোদ্ধা,போர்வீரன்
যুদ্ধজাহাজ,போர்க்கப்பல்
ওয়াচ-শব্দ,கண்காணிப்பு வார்த்தை
কল্যাণ রাষ্ট্র,வளர்ந்த மாநிலம்
কল্যাণমূলক কাজ,நலப்பணிகள்
হুইগ,விக்
সাদা পতাকা,வெள்ளை கொடி
হোয়াইটম্যানের বোঝা,வெள்ளையர்களின் சுமை
বিশ্ব সাম্রাজ্য,உலகப் பேரரசு
বিশ্ব আন্দোলন,உலக இயக்கம்
বিশ্ব রাজনীতি,உலக அரசியல்
বিশ্ব শক্তি,உலக சக்தி
বিশ্বযুদ্ধ,உலக போர்
Wreeker,வீக்கர்
ধ্বংসকারী সংশোধনী,சிதைக்கும் திருத்தம்
জেনেলাসিস,Xenelasis
জেনোফোবিয়া,இனவெறி
ইয়াঙ্কি,யாங்கி
হলুদ জ্যাকেট,மஞ்சள் ஜாக்கெட்
হলুদ মানুষ,மஞ்சள் மனிதன்
হলুদ বিপদ,மஞ்சள் ஆபத்து
হলুদ প্রেস,மஞ்சள் பத்திரிகை
তরুণ তুর্কিদের,இளம் துருக்கியர்கள்
জিউস,ஜீயஸ்
জায়নবাদ,சியோனிசம்
জরথুষ্ট্রবাদ,ஜோராஸ்ட்ரியனிசம்
