Telugu,Bengali
ఇంటర్‌కామ్,ইন্টারকম
ఇంటర్కనెక్టివిటీ,আন্তঃসংযোগ
ఇంటర్ఫేస్,ইন্টারফেস
ఇంటర్ఫేస్ స్కానింగ్,ইন্টারফেস স্ক্যানিং
జోక్యం,হস্তক্ষেপ
జోక్యం జోన్,হস্তক্ষেপ অঞ্চল
జోక్యం చేసుకునే ఛానెల్,হস্তক্ষেপ চ্যানেল
జోక్యం చేసుకునే ఫ్రీక్వెన్సీ,হস্তক্ষেপ ফ্রিকোয়েন্সি
రేడియో ఫ్రీక్వెన్సీ సిగ్నల్ జోక్యం చేసుకుంటుంది,রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ
ఇంటర్‌ఫ్రేమ్,ইন্টারফ্রেম
ఇంటర్‌లీవ్,ইন্টারলিভ
ఇంటర్‌లీవ్డ్,ইন্টারলিভড
ఇంటర్‌లీవ్డ్ స్ట్రీమ్,ইন্টারলিভড স্ট্রিম
ఇంటర్‌లీవర్,ইন্টারলিভার
ఇంటర్‌లీవింగ్,ইন্টারলিভিং
ఇంటర్‌లీవింగ్,ইন্টারলিভিং
ఇంటర్‌లీవింగ్ కాలం,ইন্টারলিভিং পিরিয়ড
ఇంటర్‌లాక్ సర్క్యూట్,ইন্টারলক সার্কিট
ఇంటర్‌లాక్ స్విచ్,ইন্টারলক সুইচ
ఇంటర్‌లాకింగ్,ইন্টারলকিং
ఇంటర్మీడియట్ వైఫల్యం,মধ্যবর্তী ব্যর্থতা
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ,মধ্যবর্তী ফ্রিকোয়েন্সি
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ ఓసిలేటర్,মধ্যবর্তী ফ্রিকোয়েন্সি দোলক
అడపాదడపా,বিরতি
అడపాదడపా కరెంట్,মাঝে মাঝে বর্তমান
ఇంటర్‌మోడ్యులేషన్,ইন্টারমোডুলেশন
ఇంటర్మోడ్యులేషన్ వక్రీకరణ,ইন্টারমোডুলেশন বিকৃতি
ఇంటర్‌మోడ్యులేషన్ ఉద్గారం,ইন্টারমোডুলেশন নির্গমন
ఇంటర్‌మోడ్యులేషన్ పరీక్ష,ইন্টারমোডুলেশন পরীক্ষা
అంతర్జాలం,ইন্টারনেট
ఇంటర్నెట్ ప్రసారం,ইন্টারনেট সম্প্রচার
ఇంటర్నెట్ చాటింగ్,ইন্টারনেট চ্যাট
ఇంటర్నెట్ ప్రోటోకాల్ స్టాక్,ইন্টারনেট প্রোটোকল স্ট্যাক
ఇంటర్నెట్ రేడియో,ইন্টারনেট রেডিও
ఇంటర్నెట్ స్ట్రీమింగ్,ইন্টারনেট স্ট্রিমিং
ఇంటర్నెట్ వీడియో,ইন্টারনেট ভিডিও
ఇంటర్‌పెరాబిలిటీ,আন্তঃব্যবহারযোগ্যতা
ఇంటర్‌పోలేషన్,ইন্টারপোলেশন
వ్యాఖ్యాత,দোভাষী
అంతరాయం,বাধা
అంతరాయం,বাধা
అంతరాయం,বাধা
విరామం,অন্তর
ఇంట్రాకోడింగ్,ইন্ট্রাকোডিং
ఇంట్రాఫ్రేమ్,ইন্ট্রাফ্রেম
ఇంట్రానెట్,ইন্ট্রানেট
ఇంట్రాపికర్,অন্তঃসত্ত্বা
ఇంట్రావేబ్,অন্তঃসত্ত্বা
అంతర్గత సెమీకండక్టర్,অভ্যন্তরীণ অর্ধপরিবাহী
విలోమ కరెంట్,বিপরীতমুখী
విలోమ ప్రాదేశిక ఆపరేట్,বিপরীত স্থানিক পরিচালনা
విలోమ,উল্টানো
విలోమ ఎల్ యాంటెన్నా,উল্টানো এল অ্যান্টেনা
విలోమ V యాంటెన్నా,উল্টানো ভি অ্যান্টেনা
ఇన్వర్టర్,বৈদ্যুতিন সংকেতের মেরু বদল
సక్రమంగా,অনিয়মিত
అసంబద్ధమైన మూలకం,অপ্রাসঙ্গিক উপাদান
ఐసోలేషన్ నెట్‌వర్క్,বিচ্ছিন্ন নেটওয়ার্ক
ఐసోలేటర్,বিচ্ছিন্ন
జామర్,জামার
జామింగ్,জ্যামিং
పరిభాష ఫైల్,জারগন ফাইল
జావా స్క్రిప్ట్,জাভা স্ক্রিপ্ট
జింగిల్,জিংল
జిట్టర్,জিটার
జాయినర్,যোগদানকারী
ఉమ్మడి,যৌথ
జాయింటెడ్,সংযুক্ত
జంపర్,জাম্পার
జంక్,জাঙ্ক
చెత్త మెయిల్,আজাইরা মেইল
కెర్నల్,কার্নেল
కీ,চাবি
కీబోర్డ్,কীবোর্ড
KEEER,কীয়ার
కీనోట్,মূল বক্তব্য
కిలోసైకిల్,কিলোসাইকেল
కిలోవోల్ట్,কিলোভোল্ট
కిలోవాట్,কিলোওয়াট
కైనమాటిక్స్,গতিবিজ্ঞান
మోకాలి పాయింట్ వోల్టేజ్,হাঁটু পয়েন্ট ভোল্টেজ
నాబ్,গিঁট
జ్ఞాన స్థావరం,জ্ঞানভিত্তিক
జ్ఞాన ప్రాతినిధ్యం,জ্ঞান উপস্থাপনা
L నెట్‌వర్క్,L নেটওয়ার্ক
L సెక్షన్ ఫిల్టర్,এল বিভাগ ফিল্টার
లాగ్ మరియు సీసం,ল্যাগ এবং সীসা
లాగింగ్ కరెంట్,পিছিয়ে থাকা বর্তমান
లాగింగ్ పవర్ ఫ్యాక్టర్,পিছিয়ে থাকা পাওয়ার ফ্যাক্টর
లామినేటెడ్,স্তরিত
దీపం,প্রদীপ
ల్యాప్‌టాప్,ল্যাপটপ
లేజర్ ఫ్రీక్వెన్సీ,লেজার ফ্রিকোয়েন্সি
గుప్త లోపం,সুপ্ত ত্রুটি
గుప్త వేడి,সুপ্ত তাপ
అక్షాంశం,অক্ষাংশ
పొర,স্তর
లేఅవుట్,বিন্যাস
లేఅవుట్ ప్రణాళిక,বিন্যাস পরিকল্পনা
సీసం,নেতৃত্ব
ప్రముఖ దశ,শীর্ষস্থানীয় পর্ব
లీక్ ప్రూఫ్,ছিদ্র নিরোধক
లీకేజ్,ফুটো
లీజుకు ఇచ్చిన సర్క్యూట్,ইজারা সার্কিট
లెన్స్,লেন্স
స్థాయి సూచిక,স্তর সূচক
కాంతి నియంత్రణ,আলো নিয়ন্ত্রণ
లైట్ పెన్,হালকা কলম
మెరుపు అరెస్టర్,বিজলীদণ্ড
పరిమితి,সীমাবদ্ধ
పరిమితం చేసే యాంప్లిఫైయర్,পরিবর্ধক সীমাবদ্ধ
లైన్ నష్టం,লাইন ক্ষতি
లైన్ శబ్దం,লাইন শব্দ
దృష్టి రేఖను,দর্শন লাইন
పంక్తి దశ,লাইন পর্ব
లైన్ ట్రాన్స్మిషన్,লাইন সংক্রমণ
పంక్తి అన్‌లోడ్ చేయబడింది,লাইন আনলোড
లీనియర్ క్వాంటిజర్,লিনিয়ার কোয়ান্টিজার
సరళత,লিনিয়ারিটি
లైన్-కోక్సియల్,লাইন-কোঅ্যাক্সিয়াল
లైన్-ఈక్వలైజర్,লাইন-সমতুল্য
లైన్-ఫ్రీక్వెన్సీ,লাইন-ফ্রিকোয়েন্সি
లైన్-ఇంపెడెన్స్,লাইন-ইমিডেন্স
లైన్-క్వార్టర్ తరంగదైర్ఘ్యం,লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য
లింక్,লিঙ্ক
లింకర్,লিঙ্কার
లిప్-మైక్రోఫోన్,লিপ-মাইক্রোফোন
ప్రత్యక్ష ప్రసారం,সরাসরি সম্প্রচার
లైవ్ సర్క్యూట్,লাইভ সার্কিট
ప్రత్యక్ష కార్యక్రమం,লাইভ প্রোগ্রাম
లోడ్,ভার
లోడ్ సామర్థ్యం,ধারণ ক্ষমতা
లోడ్ మోసే సామర్థ్యం,বহন ক্ষমতা লোড
లోడ్ లక్షణం,লোড বৈশিষ্ট্য
లోడ్ ఇంపెడెన్స్,লোড প্রতিবন্ধকতা
లోడ్ చేయబడింది,লোড
లోడర్,লোডার
లోడ్,লোড হচ্ছে
కాయిల్ లోడ్ అవుతోంది,লোডিং কয়েল
లోడ్-టెస్ట్,লোড পরীক্ষা
లోబ్,লব
లోబ్ యాంటెన్నా,লোব অ্যান্টেনা
లోకల్ ఏరియా నెట్వర్క్,স্থানীয় নেটওয়ার্ক
స్థానిక బ్యాటరీ,স্থানীয় ব্যাটারি
స్థానిక ఓసిలేటర్,স্থানীয় দোলক
లాగ్,লগ
లాగ్ బుక్,লগ বই
లాగిన్ (లాగిన్ అవ్వండి),লগ ইন (লগ অন)
లాగ్ ఆఫ్ (లాగ్ అవుట్),লগ অফ (লগ আউট)
లాగ్ షీట్,লগ শিট
లోగరిథం,লগারিদম
లోగరిథమిక్ యాంప్లిఫైయర్,লগারিদমিক পরিবর্ধক
లోగరిథమిక్ నిష్పత్తి,লগারিদমিক অনুপাত
లోగరిథమిక్ ప్రతిస్పందన,লগারিদমিক প্রতিক্রিয়া
లోగరిథమిక్ స్కేల్,লগারিদমিক স্কেল
లాగింగ్,লগিং
లాజిక్,যুক্তি
లాజిక్ గేట్,লজিক গেট
లాజిక్ ఆపరేషన్,যুক্তি অপারেশন
తార్కిక,যৌক্তিক
తార్కిక ఫ్రేమ్,যৌক্তিক ফ্রেম
లోగో ఇన్సర్టర్,লোগো সন্নিবেশ
రేఖాంశం,দ্রাঘিমাংশ
లూప్,লুপ
లూప్ యాంటెన్నా,লুপ অ্যান্টেনা
లూప్ లాభం,লুপ লাভ
లూప్ పరీక్ష,লুপ পরীক্ষা
వదులుగా పరిచయం,আলগা যোগাযোগ
వదులుగా కలపడం,আলগা সংযোজন
లాస్‌లెస్ యాంటెన్నా,লসলেস অ্যান্টেনা
లాస్‌లెస్ కంప్రెషన్,ক্ষতিহীন সংকোচনের
లాస్సీ కంప్రెషన్,ক্ষতিগ্রস্থ সংকোচনের
లౌడ్నెస్ (ధ్వని),জোরে (শব্দ)
లౌడ్‌స్పీకర్,লাউডস্পিকার
తక్కువ పౌన .పున్యం,কম কম্পাঙ্ক
తక్కువ స్థాయి భాష,নিম্ন স্তরের ভাষা
తక్కువ నష్టం ఫీడర్,কম লোকসান ফিডার
తక్కువ నష్టం సౌకర్యవంతమైన ఏకాక్షక కేబుల్,কম লোকসান নমনীয় কোক্সিয়াল কেবল
తక్కువ శబ్దం రిసీవర్,কম শব্দ রিসিভার
తక్కువ కక్ష్య ఉపగ్రహ,কম কক্ষপথ স্যাটেলাইট
తక్కువ పాస్ ఫిల్టర్,লো পাস ফিল্টার
తక్కువ ప్రతిచర్య ఎర్తింగ్,কম রিঅ্যাক্ট্যান্স আর্থিং
తక్కువ నిరోధక మార్గం,কম প্রতিরোধের পথ
లగ్,লগ
ప్రకాశం,আলোকসজ্জা
ముద్ద,লম্পট
స్థూల బ్లాక్,ম্যাক্রো ব্লক
స్థూల నిర్వచనం,ম্যাক্রো সংজ্ঞা
స్థూల దృష్టి,ম্যাক্রো ভিশন
మేజిక్ కన్ను,ম্যাজিক আই
అయస్కాంతం,চৌম্বক
అయిస్కాంత క్షేత్రం,চৌম্বক ক্ষেত্র
అయస్కాంత ప్రవాహం,চৌম্বকীয় প্রবাহ
అయస్కాంత ధ్రువం,চৌম্বকীয় মেরু
అయస్కాంత తుఫాను,চৌম্বকীয় ঝড়
మాగ్నెటిక్ స్విచ్,চৌম্বকীয় সুইচ
అయస్కాంత టేప్,চৌম্বকীয় টেপ
అయస్కాంతత్వం,চৌম্বকীয়তা
మెయిల్ విలీనం,মেইল মার্জ
మెయిలింగ్ జాబితా,মেইলিং তালিকা
ప్రధాన క్యారియర్,প্রধান ক্যারিয়ার
నిర్వహించండి,রক্ষণাবেক্ষণ
నిర్వహణ,রক্ষণাবেক্ষণ
నిర్వహణ బృందం,রক্ষণাবেক্ষণ দল
మెజారిటీ క్యారియర్,সংখ্যাগরিষ্ঠ ক্যারিয়ার
కాంటాక్ట్ రిలే చేయండి,যোগাযোগ রিলে করুন
మేక్-అండ్-బ్రేక్ స్విచ్,মেক-অ্যান্ড-ব্রেক সুইচ
మగ-కనెక్టర్,পুরুষ সংযোগকারী
మనిషి శబ్దం చేశాడు,মানুষ শব্দ করেছে
నిర్వహణ సమాచార వ్యవస్థ (తప్పు),পরিচালন তথ্য সিস্টেম (এমআইএস)
మార్చబడింది,ম্যানিপুলেটেড
మాన్యువల్ నియంత్రణ,মূল নিয়ন্ত্রণ
మాన్యువల్ పద్ధతి,ম্যানুয়াল পদ্ধতি
ముందు జాగ్రత్త యొక్క మాన్యువల్,সুরক্ষা সতর্কতা ম্যানুয়াল
మానవీయంగా పనిచేస్తుంది,ম্যানুয়ালি পরিচালিত
తయారీదారు,প্রস্তুতকারক
ముసుగు,মুখোশ
మాస్కీ,মাসকি
మాస్కర్,মাস্কার
మాస్కింగ్,মাস্কিং
మాస్కింగ్ ప్రవర్తన,মাস্কিং আচরণ
ఆడియో యొక్క మాస్కింగ్ ప్రభావం,অডিওর মাস্কিং প্রভাব
మాస్కింగ్ థ్రెషోల్డ్,থ্রেশহোল্ড মাস্কিং
మాస్కింగ్ టోన్,মাস্কিং টোন
మాస్ట్,মাস্ট
మాస్ట్ రేడియేటర్,মাস্ট রেডিয়েটার
మాస్టర్ కంట్రోల్,মাস্টার নিয়ন্ত্রণ
మాస్టర్ ఓసిల్లట్రార్,মাস্টার অসিলট্রোর
మ్యాచ్-ఇంపెడెన్స్,ম্যাচ-ইমিডেন্স
సరిపోయే నెట్‌వర్క్,ম্যাচিং নেটওয়ার্ক
మ్యాచింగ్ స్టబ్,ম্যাচিং স্টাব
మ్యాచింగ్ ట్రాన్స్ఫార్మర్,ম্যাচিং ট্রান্সফর্মার
మెటీరియల్-ప్రోక్వర్,জিনিষ পত্র সরবরাহ
మాతృక,ম্যাট্রিক্স
గరిష్టీకరణ,সর্বাধিককরণ
గరిష్ట డిమాండ్ సూచిక,সর্বাধিক চাহিদা সূচক
గరిష్ట శక్తి సాంద్రత,সর্বাধিক শক্তি ঘনত্ব
గరిష్ట సున్నితత్వం,সর্বাধিক সংবেদনশীলতা
గరిష్ట ఉష్ణోగ్రత,সর্বাধিক তাপমাত্রা
గరిష్టంగా ఉపయోగపడే ఫ్రీక్వెన్సీ,সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি
గరిష్ట విలువ,সর্বোচ্চ মূল্য
వైఫల్యానికి సగటు సమయం,ব্যর্থতার গড় সময়
సగటు విలువ,গড় মান
కొలిచిన సిగ్నల్,পরিমাপ সংকেত
కొలత,মাপা
కొలిచే పరికరం,পরিমাপ যন্ত্র
కొలిచే పరికరాలు,পরিমাপ সরঞ্জাম
కొలత పరికరం,পরিমাপক যন্ত্রপাতি
క్షేత్ర బలం యొక్క కొలత పరికరం,ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম
కొలిచే టేప్,পরিমাপের ফিতা
విధానం,পদ্ধতি
మీడియా సర్వర్,মিডিয়া সার্ভার
మధ్యస్థం,মধ্যম
మధ్యస్థ పౌన frequency పున్యం,মাঝারি ফ্রিকোয়েন্সি
మీడియం ఫ్రీక్వెన్సీ వేవ్,মাঝারি ফ্রিকোয়েন্সি তরঙ্গ
మీడియం వేవ్ (MW),মাঝারি তরঙ্গ (মেগাওয়াট)
మెగా-ఓహెచ్,মেগা-ওহম
మెగర్,মেগার
మెమరీ,স্মৃতি
మార్గదర్శకత్వం,পরামর্শদাতা
మెనూ పట్టిక,মেনু বার
మెర్క్యురీ స్విచ్,বুধ সুইচ
విలీనం,মার্জিং
సందేశం,বার্তা
మెటాడేటా,মেটাডেটা
మెటల్-ఆక్సైడ్ సెమీకండక్టర్ డయోడ్,ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড
మెటల్-షీట్డ్ కేబుల్,ধাতব-শেথযুক্ত কেবল
మీటర్,মিটার
మీటరింగ్ ప్యానెల్,মিটারিং প্যানেল
మైకా,মিকা
మైకా-ఇన్సులేషన్,মাইকা-ইনসুলেশন
సూక్ష్మ-,ক্ষুদ্র-
మైక్రో కాంపోనెంట్,মাইক্রো উপাদান
మైక్రో కంప్యూటర్,মাইক্রো কম্পিউটার
మైక్రో కంట్రోలర్,মাইক্রো-কন্ট্রোলার
మైక్రో-ఎలక్ట్రానిక్స్,মাইক্রো-ইলেক্ট্রনিক্স
మైక్రోఫోన్,মাইক্রোফোন
మైక్రోఫోనిక్స్,মাইক্রোফোনিক্স
మైక్రోప్రాసెసర్,মাইক্রোপ্রসেসর
కీ సూక్ష్మ వోల్ట్,মাইক্রো-ভোল্ট (এমভি)
మైక్రోవేవ్,মাইক্রোওয়েভ
మైక్రోవేవ్ యాంటెన్నా,মাইক্রোওয়েভ অ্যান্টেনা
మైక్రోవేవ్ బీమ్,মাইক্রোওয়েভ মরীচি
మిడ్-బ్యాండ్,মিড-ব্যান্ড
వలస,স্থানান্তর
వలస మార్గం,মাইগ্রেশন পাথ
సూక్ష్మ,ক্ষুদ্রাকার
సూక్ష్మీకరించినది,মিনিয়েচারাইজড
కనిష్ట,সর্বনিম্ন
కనీస ఉష్ణోగ్రత,ন্যূনতম তাপমাত্রা
కనిష్టంగా ఉపయోగపడే క్షేత్ర బలం,সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি
మైనారిటీ క్యారియర్,সংখ্যালঘু ক্যারিয়ার
తప్పు,ভুল
కలపండి,মিশ্রণ
మిశ్రమ బ్లాంకింగ్,মিশ্রিত ফাঁকা
మిశ్రమ సమకాలీకరణ,মিশ্র সিঙ্ক
మిక్సర్,মিক্সার
మిక్సర్ ట్యూబ్,মিক্সার টিউব
మిక్సింగ్,মিশ্রণ
మిక్సింగ్ సర్క్యూట్,মিশ্রণ সার্কিট
జ్ఞాపకశక్తి,স্মৃতিচারণ
జ్ఞాపకశక్తి,স্মৃতিসৌধ
మొబైల్,মুঠোফোন
మొబైల్ మల్టీమీడియా అప్లికేషన్,মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন
మొబైల్ టీవీ,মোবাইল টিভি
మోడ్,মোড
వైఫల్య మోడ్,ব্যর্থতার মোড
ప్రచార మోడ్,প্রচারের পদ্ধতি
మోడల్,মডেল
మోడెమ్,মডেম
ఆధునిక FM ట్రాన్స్మిటర్,আধুনিক এফএম ট্রান্সমিটার
ఆధునిక పోకడలు,আধুনিক প্রবণতা
కాన్ఫిగరేషన్ మోడ్‌లు,কনফিগারেশন মোড
సవరించండి,সংশোধন করুন
మాడ్యులేటెడ్ నిరంతర వేవ్,মডুলেটেড অবিচ্ছিন্ন তরঙ্গ
మాడ్యులేటెడ్ సిగ్నల్,মোডুলেটেড সিগন্যাল
మాడ్యులేటెడ్ వేవ్‌ఫార్మ్,মডুলেটেড ওয়েভফর্ম
మాడ్యులేషన్,মড্যুলেশন
మాడ్యులేషన్ యాంప్లిట్యూడ్,মড্যুলেশন প্রশস্ততা
మాడ్యులేషన్ సామర్ధ్యం,মড্যুলেশন ক্ষমতা
మాడ్యులేషన్ ఫ్రీక్వెన్సీ,মড্যুলেশন ফ্রিকোয়েন্সি
మాడ్యులేషన్ సూచిక,মড্যুলেশন সূচক
మాడ్యులేషన్ లీనియారిటీ,মড্যুলেশন লিনিয়ারিটি
మాడ్యులేషన్ మీటర్,মড্যুলেশন মিটার
మాడ్యులేషన్ మానిటర్,মড্যুলেশন মনিটর
మాడ్యులేషన్ శాతం,মড্যুলেশন শতাংশ
మాడ్యులేటర్,মডুলেটর
మాడ్యూల్,মডিউল
తేమ,আর্দ্রতা
ఊపందుకుంటున్నది,গতি
మానిటర్,মনিটর
పర్యవేక్షణ,পর্যবেক্ষণ
పర్యవేక్షణ మరియు విశ్లేషణ పద్ధతులు,পর্যবেক্ষণ এবং বিশ্লেষণ কৌশল
పర్యవేక్షణ మరియు నియంత్రణ,পর্যবেক্ষণ এবং নিয়ন্ত্রণ
పర్యవేక్షణ స్టేషన్,মনিটরিং স্টেশন
మోనోక్రోమ్,একরঙা
మోనోఫోనిక్ ట్రాన్స్మిషన్,মনোফোনিক সংক্রমণ
మార్ఫ్,মরফ
మార్ఫింగ్,মরফিং
మార్ఫిజం,মরফিজম
మొజాయిక్,মোজাইক
మదర్‌బోర్డు,মাদারবোর্ড
చలన పరిహారం,গতি ক্ষতিপূরণ
చలన అంచనా,গতি অনুমান
మోషన్ వెక్టర్,গতি ভেক্টর
మోషన్ వీడియో,গতি ভিডিও
మోటారు,মোটর
మోటారు ఆపరేటర్,মোটর অপারেটর
మోటార్ స్టార్టర్,মোটর স্টার্টার
మౌంట్,মাউন্ট
మౌస్,মাউস
మౌస్ ఇంటర్ఫేస్,মাউস ইন্টারফেস
ఉద్యమం,আন্দোলন
మల్టీ ఛానల్ పొడిగింపు,মাল্টি চ্যানেল এক্সটেনশন
మల్టీకాస్టింగ్,মাল্টিকাস্টিং
మల్టీచానెల్ సిగ్నల్స్,মাল্টিচ্যানেল সংকেত
మల్టీడైరెక్షనల్ మైక్రోఫోన్,মাল্টিডাইরেকশনাল মাইক্রোফোন
బహుభాషా వ్యాఖ్యానం,বহুভাষিক ভাষ্য
మల్టీమీడియా,মাল্টিমিডিয়া
మల్టీమీడియా కియోస్క్,মাল্টিমিডিয়া কিওস্ক
మల్టీమీటర్,মাল্টিমিটার
మల్టీపాత్,মাল্টিথ
మల్టీపాత్ రిసెప్షన్,মাল্টিথ রিসেপশন
మల్టీఫేస్,মাল্টিপেজ
బహుళ,একাধিক
బహుళ యాక్సెస్ సిస్టమ్,একাধিক অ্যাক্সেস সিস্টেম
మల్టీప్లెక్స్,মাল্টিপ্লেক্স
మల్టీప్లెక్సర్,মাল্টিপ্লেক্সার
మల్టీప్లెక్సింగ్,মাল্টিপ্লেক্সিং
మల్టీస్టేజ్ యాంప్లిఫైయర్,মাল্টিস্টেজ পরিবর্ধক
మల్టీ టాస్కింగ్,মাল্টিটাস্কিং
మల్టీవిబ్రేటర్,মাল্টিভাইবারেটর
మ్యూట్,নিঃশব্দ
పరస్పర ప్రవర్తన,পারস্পরিক আচরণ
పరస్పర ఇంపెడెన్స్,পারস্পরিক প্রতিবন্ধকতা
పరస్పర ఇండక్టెన్స్,পারস্পরিক আবেশাঙ্ক
పరస్పర జోక్యం,পারস্পরিক হস্তক্ষেপ
నానో-టెక్నాలజీ,ন্যানো-টেকনোলজি
సన్నని ఊచ,সংকীর্ণ
ఇరుకైన కాస్టికింగ్,সংকীর্ণতা
సహజ ముసాయిదా,প্রাকৃতিক খসড়া
నావిగేటర్,নেভিগেটর
ప్రతికూల,নেতিবাচক
ప్రతికూల పక్షపాతం,নেতিবাচক পক্ষপাত
ప్రతికూల ఛార్జ్,নেতিবাচক চার্জ
వ్యతిరేకమైన ఫీడ్ బ్యాక్,নেতিবাচক প্রতিক্রিয়া
ప్రతికూల శిఖరం,নেতিবাচক শিখর
ప్రతికూల నిరోధకత,নেতিবাচক প্রতিরোধ
నికర లాభం,নেট লাভ
నికర నష్టం,নেট ক্ষতি
నెటెకెట్,নেটটিকেট
నెట్‌వర్క్,অন্তর্জাল
నెట్‌వర్క్ ఎనలైజర్,নেটওয়ার্ক বিশ্লেষক
నెట్‌వర్క్ ఫైల్ సిస్టమ్,নেটওয়ার্ক ফাইল সিস্টেম
నెట్‌వర్క్ ప్లానింగ్,নেটওয়ার্ক পরিকল্পনা
నెట్‌వర్క్ ముగింపు,নেটওয়ার্ক সমাপ্তি
నెట్‌వర్కింగ్,নেটওয়ার্কিং
తటస్థ,নিরপেক্ষ
తటస్థీకరణ,নিরপেক্ষ
న్యూస్ రూమ్ ఆటోమేషన్,নিউজ রুম অটোমেশন
నిబ్బెల్,নিবল
సముచితం,কুলুঙ্গি
లోడ్ పరీక్ష లేదు,কোনও লোড পরীক্ষা নেই
నోడ్,নোড
శబ్దం,শব্দ
శబ్దం ఫిగర్,শব্দ চিত্র
శబ్దం వడపోత,শব্দ পরিশোধন
శబ్దం అంతస్తు,শব্দ মেঝে
శబ్దం గేట్,শব্দ গেট
శబ్దం రోగనిరోధక శక్తి,গোলমাল অনাক্রম্যতা
శబ్దం కిల్లర్,শব্দ কিলার
శబ్ద స్థాయి,শব্দ স্তর
శబ్దం శక్తి,শব্দ শক্তি
శబ్దం ఆకారపు క్వాంటైజర్,শব্দ শেপিং কোয়ান্টাইজার
శబ్దం మూలం,শব্দ উত্স
శబ్దం అణచివేత సర్క్యూట్,শব্দ দমন সার্কিট
శబ్దం అణచివేత,শব্দ দমনকারী
శబ్దం ఉష్ణోగ్రత,শব্দের তাপমাত্রা
శబ్దం ఉష్ణోగ్రత,শব্দের তাপমাত্রা
శబ్దం త్రిభుజం,শব্দ ত্রিভুজ
శబ్దం వోల్టేజ్,শব্দ ভোল্টেজ
శబ్దం లేనిది,গোলমাল
శబ్దం లేని కోడింగ్,শোনা যায় না কোডিং
ధ్వనించే రిసెప్షన్,গোলমাল অভ্যর্থনা
నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం,নামমাত্র ব্যবহারযোগ্য ক্ষেত্র শক্তি
నాన్-డైరెసిటోనల్ మైక్రోఫోన్,নন-ডাইরিসিটোনাল মাইক্রোফোন
ప్రేరేపించని లోడ్,অ-প্ররোচিত লোড
ప్రేరణ లేని నిరోధకత,অ-প্ররোচিত প্রতিরোধ
సినోసోయిడల్ వేవ్,অ-সিনোসয়েডাল তরঙ্গ
అస్థిర జ్ఞాపకశక్తి,অনুদ্বায়ী মেমরি
గేట్ లేదా గేట్,না গেট
సాధారణ వేగం,সাধারণ গতি
సాధారణ సరఫరా,সাধারণ সরবরাহ
గీత,খাঁজ
నాచ్ ఫిల్టర్,খাঁজ ফিল্টার
సంఖ్యా,সংখ্যাসূচক
సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్,সংখ্যাগতভাবে নিয়ন্ত্রিত দোলক
గింజ-బోల్ట్,বাদাম বোল্ট
నైక్విస్ట్-షానన్ సిద్ధాంతం,Nyquist-শ্যানন উপপাদ্য
ఆబ్జెక్ట్ ఓరియంటెడ్,অবজেক্ট ওরিয়েন্টেড
అష్ట,অক্টাল
ఫ్రీక్వెన్సీ యొక్క అష్టపది,ফ্রিকোয়েন্সি অষ্টভ
ఆక్టేట్,অক্টেট
ఆఫ్-లైన్,অফ-লাইন
ఆఫ్‌సెట్,অফসেট
ఓం,ওহম
ఓం మీటర్,ওহম মিটার
ఆయిల్ సర్క్యూట్ బ్రేకర్,তেল সার্কিট ব্রেকার
ఆయిల్ ఫిల్టర్,তেলের ছাঁকনি
చమురు మునిగిపోయింది,তেল নিমগ্ন
చమురు స్థాయి గేజ్,তেল স্তর গেজ
ఓమ్ని-డైరెక్షనల్ యాంటెన్నా,ওমনি-দিকনির্দেশক অ্যান্টেনা
ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్,ওমনি-দিকনির্দেশক মাইক্রোফোন
కోరిక మేరకు,চাহিদা সাপেক্ষে
ఆన్-డిమాండ్ స్ట్రీమింగ్,অন-ডিমান্ড স্ট্রিমিং
ఆన్-లైన్ (ఆన్‌లైన్),অন-লাইন (অনলাইন)
ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్,অনলাইন বিশ্লেষণাত্মক প্রক্রিয়াজাতকরণ
ఆఫ్,অন-অফ
ఆన్-ఆఫ్ కీయింగ్ మాడ్యులేషన్,অন-অফ কীইং মড্যুলেশন
ఓపెన్ సర్క్యూట్,খণ্ডিত বর্তনী
ఓపెన్ సోర్స్,মুক্ত উৎস
ఓపెన్ సిస్టమ్,মুক্ত ব্যবস্থা
ఆపరేటింగ్ ఫ్రీక్వెన్సీ,অপারেটিং ফ্রিকোয়েন্সি
ఆపరేటింగ్ సిస్టమ్,অপারেটিং সিস্টেম
ఆపరేషన్,অপারেশন
ఆపరేటర్,অপারেটর
ఆప్టికల్ ఫైబర్,অপটিকাল ফাইবার
