Hindi,Bengali
अंतराल,অন্তর
अंतरातारकीय,আন্তঃনাক্ষত্রিক
"अंतराली,अंतराकाशी",কৌশলে
"अंतराल,अंतर","ফাঁক, ফাঁক"
घनिष्ठ,বন্ধ
अंतः,শেষে
अंत:परमाणुक,আন্তঃপরমাণু
"नैज (इन्हरैट),आंतर (इन्टर्नल)","নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)"
निश्चर,নিশ্চিত
"आविष्कार,ईज़आद","উদ্ভাবন, উদ্ভাবন"
"प्रतिलोप,व्युत्क्रम,विपरीत","বিপরীত, বিপরীত, বিপরীত"
"प्रतिलोमन,व्युत्क्रमण","বিপরীত, বিপরীত"
प्रतीप करना,প্রতিনিধিত্ব করতে
"प्रतिलोमित,व्युत्क्रमित","বিপরীত, বিপরীত"
अश्यान,অন্ধ
अश्यान तरल,টার্বিড তরল
अदृश्यता,অদৃশ্যতা
अदृश्य,অদৃশ্য
आयन,আয়ন
"आयनिक,आयनी",আয়নিক
आयननीय,আয়নযোগ্য
"आयनित करना,आयनित होना","আয়ন করা, আয়ন করা"
"आयन मंडल,आयनोस्फियर","আয়নোস্ফিয়ার, আয়নোস্ফিয়ার"
आयनमंडली,আয়নোস্ফিয়ার
आइरिस,আইরিস
किरणित,বিকিরণিত
किरणन,বিকিরণ
अपरिमेय,অযৌক্তিক
"अखंडनीय,अलघुकरणीय,असमानेय","অপূরণীয়, অপূরণীয়, অপূরণীয়"
अनियमित,অনিয়মিত
अनुत्क्रमणीय,অপরিবর্তনীয়
"अघूर्णनी,अघूर्णी",ঘূর্ণায়মান
"समैन्ट्रॉपिक,समैन्ट्रॉपिक वक्र","আইসোট্রপিক, আইসোট্রপিক বক্ররেখা"
सपैन्ट्रॉपिकतः,উপক্রান্তীয়ভাবে
"I सिग्नल,I संकेत","আমি সংকেত, আমি সংকেত"
"समदाब रेखा,समभारिक परमाणु","আইসোবার, আইসোটোপ"
"समदाब,समदाबी,समभारित","আইসোবারিক, সুষম, সুষম"
"समायतनिक रेखा,समस्थूलता रेखा","আইসোমেট্রিক লাইন, আইসোটোনিক লাইন"
सम-आयतनिक,আইসো-আয়নিক
"समवर्णी,समवर्णक",সমজাতীয়
समकालिक रेखा,সিঙ্ক লাইন
समकालिक गति,সিঙ্ক্রোনাস গতি
समनतिक,আইসোমেট্রিক
समविभव,সামঞ্জস্যপূর্ণ
"सम-ऊर्जित,समोर्ज",equi-energed
"तुल्यकोणी (वि.),समदिक्पाती रेखा (सं.)","সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)"
"वियुक्त,(सं.) ,विलग करना,वियुक्त करना (क्रि.)","বিচ্ছিন্ন করা, (adj.), আলাদা করা"
"वियुक्त,विलगित,एकल","বিচ্ছিন্ন, বিচ্ছিন্ন, একক"
"विलगन,पृथक्करण,पार्थक्य","বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ"
समावयवी,আইসোমার
समावयवन,আইসোমার
समावयवता,আইসোমেরিজম
"समदूरीक,त्रिसमलंबाक्.,घनीय,आइसोमेट्रिक","আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক"
"तुल्याकारिता,समाकृतिकता",আইসোমরফিজম
समाकृतिक,আইসোমরফিক
समताप रेखा,আইসোথার্ম
समतापी,আইসোথার্ম
समस्थानिक,আইসোটোপ
समस्थानिक,আইসোটোপ
"समानुवर्ती,समदैशिक",আইসোট্রপিক
वृत्तीय रेखा,বৃত্তাকার লাইন
समदैशिकता,আইসোমরফিজম
पुनरावृत्ति,পুনরাবৃত্তি
नैज अर्धचालक,অন্তর্নিহিত অর্ধপরিবাহী
जामे का व्यतिकरणमापी,জ্যাম ইন্টারফেরোমিটার
"झटका,प्रतिक्षेप","jerk, rebound"
"जेट,प्रधार","জেট, মাথা"
जेट-राकेट नोदन,জেট-রকেট চালনা
जे-जे युग्मन,জে-জে কাপলিং
जॉली तुला,jolly bent
जूल-ऊष्मा,জুল-তাপ
जूलमापी,জুলিমিটার
जूल-थामसन प्रभाव,জুল-থমসন প্রভাব
जूल,জুল
"कुदान,झंप,प्लुति","কোদাল, লাফ, বাঁশি"
संधि,সন্ধি
संगम स्थान,সঙ্গম স্থান
यथोचित स्वरग्राम,সঠিক শব্দাংশ
"ङ्केसन्निधि,सान्निध्य","kesanidhi, proximity"
"बहुमूर्तिदर्शी,कैलाइडोस्कोप","ক্যালিডোস্কোপ, ক্যালিডোস্কোপ"
"कापा मेसॉन,के-मेसॉन","কাপা ম্যাসনস, কে-ম্যাসনস"
कैथोड,ক্যাথোড
घनायन,ঘনায়ান
के-बैंड,কে-ব্যান্ড
के-प्रग्रहण,কে-ক্যাপচার
के-प्रग्राही,k-রিসেপ্টর
केल्विन सन्निकटन,কেলভিন আনুমানিক
समाकारिता की अष्ठि,একজাতের একক
केर सेल,ker সেল
"कुंजी,पर्दा,की","চাবি, পর্দা, চাবি"
"कुंजी पटल,पर्दा पट्टी","কী বোর্ড, পর্দা বার"
आरम्भक स्वर,প্রারম্ভিক স্বরবর্ণ
कुंजी स्पंद,কী পালস
मुख्य शब्द,নির্দেশক শব্দ
प्रक्षेप,অভিক্ষেপ
प्रतिधाव,প্রতিরোধ
किलो,কেজি
किलोजूल,কিলোজুল
किलोपारसेक,কিলোপারসেক
किलोटन बम,কিলোটন বোমা
शुद्धगतिकीय,গতিসংক্রান্ত
शुद्धगतिकतः,বিশুদ্ধভাবে গতিশীল
"गतिज,गतिक","গতিশীল, গতিশীল"
गतिकतः,গতিশীলভাবে
"विभंग,निकुंच",ফ্র্যাকচার
क्लाइस्ट्रॉन,klystron
क्षुर धार,ধারালো কিনারা
क्रुशकल सीमा,ক্রুস্কাল সীমান্ত
निम्नतापजनक,হাইপোথার্মোজেনিক
लेबल,লেবেল
"चिह्नित,अंकित,लेबल लगा हुआ","চিহ্নিত, খোদাই করা, লেবেলযুক্ত"
प्रयोगशाला,গবেষণাগার
लेडार,মই
वामावर्तन,ঘড়ির কাঁটার বিপরীত দিকে
"वामावर्त,वामध्रुवण घूर्णक","ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব"
पश्चता और अग्रता,সামনে পিছনে
लग्रांज प्रसारण,Lagrange সম্প্রচার
लग्रांजीपन,ল্যাগ্রাঞ্জিয়ানিজম
लैम्ब सृति,ভেড়ার বাচ্চা সৃষ্টি
"स्तरिका,पटल","তক্তা, বোর্ড"
पृष्ठीय पटल,পৃষ্ঠীয় প্লেট
"पटलीय प्रवाह,स्तरीय प्रवाह","পৃষ্ঠ প্রবাহ, স্তর প্রবাহ"
"पटलन,पटल,स्तर,परत बंध","কলাই, প্যানেল, স্তর, স্তর বন্ড"
"स्तरिकाकर,स्तरिकायन",স্তরবিন্যাস
"पटल,स्तरिका,स्तरिकायन,पटलन,स्तरण",ল্যামিনা
"दीप,लैम्प","বাতি, বাতি"
"काजल,दीप कज्जल","কাজল, দীপ কাজল"
लान्डे-अंतराल नियम,lande-ব্যবধান নিয়ম
लान्डे विपाटन गुणक,ল্যান্ডে বিভাজন ফ্যাক্টর
अवतरण,অবতরণ
"सूक्ष्म घर्षण,लैपन,लेहन","মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান"
लारमोर आवृत्ति,larmore ফ্রিকোয়েন্সি
लारमोर पुरस्सरण,larmore precession
लेसर,লেজার
"लेसन,लेसरीकरण",লেজারাইজেশন
गुप्त,গোপন
"पार्श्व,पार्श्विक,पार्वीय","পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়"
"अक्षांश,लैटीट्यूड","অক্ষাংশ, অক্ষাংশ"
"जालक,लैटिस","জালি, জালি"
लाउए वर्ग,লাউ ক্লাস
प्रमोचित्र,শুরু করা
प्रमोचन,শুরু করা
प्रमोचन मंच,লঞ্চ প্ল্যাটফর্ম
द्रव्य अनुपाती क्रिया-नियम,ভর অনুপাত আইন
गुणित अनपात-नियम,একাধিক অনুপাত নিয়ম
"परत,स्तर","স্তর, স্তর"
L- बैंड,এল-ব্যান্ড
"लेड,सीसा,लेड,अग्रता,अग्र होना","সীসা, সীসা, সীসা, সীসা, সীসা"
अग्रग,এগিয়ে
"चूना,लीक करना (क्रि.),रिसन रेखा,च्यवन","চুন, লিকিং (Cr.), Risen Line, Chyawan"
"च्यवन,क्षरण,लीक","চিবানো, ক্ষয়, ফুটো"
"न्यूनतम,अल्पतम,लघुतम","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
अल्पतमांक,অন্তত গণনা
लैचर-तार,ল্যাচ তার
लेडुक प्रभाव,লেডুক প্রভাব
वैध ओम,বৈধ ওহম
ळ्-इलेक्ट्रॉन,- ইলেকট্রন
दैर्घ्य संकोच,দৈর্ঘ্য সীমাবদ্ধতা
दीर्धीकरण,প্রসারণ
लेन्स,লেন্স
लेन्ज नियम,লেঞ্জের আইন
समतल सुरंग,সমতল টানেল
क्षैतिज उड़आन,অনুভূমিক ফ্লাইট
"तल-मापन,समतलन","সমতলকরণ, সমতলকরণ"
"क्षैतिजकारी पेंच,समतलन पेंच","অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু"
विश्वास्यता स्तर,আত্মবিশ্বাস এর ধাপ
सार्थकता-स्तर,তাত্পর্য স্তর
"क्षैतिज पृष्ठ,समतल पृष्ठ,समविभव पृष्ठ","অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা"
"उत्तोलक,लीवर","লিভার, লিভার"
आभासी दोलन,ভার্চুয়াল দোলন
"लिडार,लेसर अवरक्त रेडार","লিডার, লেজার ইনফ্রারেড রাডার"
"जीव,आयु","জীবন, বয়স"
"लिफ्ट,उत्थापक","উত্তোলন, উত্তোলন"
मोचन क्षण,মুক্তির মুহূর্ত
"लघु,हल्का,मंद,अल्प,लघुक,6प्रकाश","সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো"
"तापानुशीतन.,प्रकाश करना","নাতিশীতোষ্ণ., আলো আপ"
तडित्,বজ্র
"प्रकाश वर्ष,लाइट ईयर",আলোকবর্ষ আলোকবর্ষ
"सदृश,सजातीय,समदिश","সমজাতীয়, সমজাতীয়, সমজাতীয়"
"सीमा,सीमान्त","সীমা, প্রান্তিক"
"सीमक,सीमांत,चरम","সীমা, সীমা, চরম"
कांतिमान सीमा,বর্তমান সীমা
"रेखा,लाइन,दीर्घतन्तु","রেখা, রেখা, উপবৃত্তাকার"
"रेखीय,रैखिक,रेखाकार","রৈখিক, রৈখিক, রৈখিক"
रैखिकीकरण,রৈখিককরণ
"एकघातता,रैखिकता","একঘেয়েমি, রৈখিকতা"
"एकघातत:,रैखिकतः","এককভাবে, রৈখিকভাবে"
लाइन विभव-पात,লাইন সম্ভাব্য
रैखिक अपूर्णता,রৈখিক অপূর্ণতা
आघात-रेखा,স্ট্রোক লাইন
रेखिल स्पेक्ट्रम,রৈখিক বর্ণালী
लाइन वोल्टता,লাইন ভোল্টেজ
"बंध,कड़ई,शृंखला,ग्रंथिका,लिंक","বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক"
"द्रवण,द्रावण",তরলীকরণ
द्रवित,তরলীকৃত
द्रावित्र,তরলীকৃত
द्रव,তরল
"द्रव-मज्जपात्र,द्रव-कुंड,द्रव-अवगाह",তরল জলাধার
द्रव क्रिस्टल,তরল স্ফটিক
द्रवता,তরলতা
द्रव-नोदित रोकेट,তরল চালিত রকেট
लिसाजू की आकृतियाँ,লিসাজু পরিসংখ্যান
"लिस्ट,सूची","তালিকা, তালিকা"
"सूचीकरण,लिस्टिंग","তালিকা, তালিকা"
लिटर,লিটার
जीवंत कार्यक्रम,লাইভ প্রোগ্রাম
विद्युन्मय तार,বৈদ্যুতিক তার
"उभारण,बोझ,उद्भार,भार,लोड","লোড, লোড, লোড, লোড, লোড"
चुंबक-पत्थर,চুম্বক পাথর
"स्थानगत,स्थानीयित","স্থানীয়, স্থানীয়"
स्थानीय मैक्सवेली,স্থানীয় ম্যাক্সওয়েলি
"स्थान,अवस्थिति,स्थान निर्धारण,स्थिति निर्धारण,अवस्थापन","অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান"
अभिबद्ध प्रभ्रंश,সংযুক্ত দোষ
"तालकन,अभिबंधन","তালাক, চালান"
"बिन्दुपथ,रेखापथ","locus, locus"
चुंबक-पत्थर,চুম্বক পাথর
लघुगणकीय,লগারিদমিক
तर्क,যুক্তিবিদ্যা
तर्कसंगत,যুক্তিসঙ্গত
"संभार तंत्र,सप्रचालन विज्ञान","লজিস্টিকস, অপারেশন সায়েন্স"
लंदन वान्डरवाल्स आकर्षण,লন্ডন Vanderwaals আকর্ষণ
सुदुर संचारण,দূরবর্তী সংক্রমণ
"रेखांश,देशान्तर","দ্রাঘিমাংশ, দ্রাঘিমাংশ"
रविनीच का रेखांश,রাভিনেচের দ্রাঘিমাংশ
"देशांतरीय,अनुदैर्घ्य","অনুদৈর্ঘ্য, অনুদৈর্ঘ্য"
दीर्घ स्वर,দীর্ঘ স্বরবর্ণ
"पाश,लूप,फंदा (सं.),पाशन (क्रि.),प्रस्पंद","loop, loop, loop (ed.), loop (v.), prasand"
शिथिल बद्ध,শিথিলভাবে আবদ্ধ
"विरल संकुलित,कुसंकुलित","sparsely packed, packed"
लोरेन्ट्स फिट्सजेरल्ड संकुचन,লরেন্টের ফিটজেরাল্ড সংকোচন
हास रहित लाइन,ক্ষতি মুক্ত লাইন
क्षययुक्त डाइलेक्ट्रिक,ক্ষয়প্রাপ্ত অস্তরক
प्रबलता,শক্তি
"अल्प दाब क्षेत्र,अवदाव","নিম্ন চাপ এলাকা, বিষণ্নতা"
"अवनमन,निम्नन","অবজ্ঞা, কম"
"निम्नतम,लघुतम","সর্বনিম্ন, ক্ষুদ্রতম"
हीन निर्वात,নিকৃষ্ট ভ্যাকুয়াম
ज्योतिर्मयता,উজ্জ্বলতা
संदीप्ति,সন্দীপ্তি
संदीप्तिशील,উজ্জ্বল
ज्योति,শিখা।
"दीप्त,प्रदीपी,ज्योति-","দীপ, প্রদীপী, জ্যোতি-"
चांद्र-दिन,চন্দ্র দিন
चंद्र-ग्रहण,চন্দ্রগ্রহণ
चंद्र उपग्रह,চাঁদ উপগ্রহ
चंद्रकला परिवर्तन,চাঁদ ফেজ পরিবর্তন
लक्स,লাক্স
लाइमैन श्रेणी,লাইমান সিরিজ
स्थूल,স্থূল
स्थूल,স্থূল
"मैजिक लालटेन,चित्रप्रक्षेपी लालटेन",ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন
"माया संख्या,मैजिक संख्या,स्थायित्व संख्या","মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা"
चुंबकीयतः,চুম্বকীয়ভাবে
चुंबकीय,চৌম্বক
चुंबकीय संरोधिका,চৌম্বক প্রতিরোধক
चुंबकनशील,চুম্বকীয়করণ
चुंबकन,চুম্বককরণ
चुंबकत्व,চুম্বকত্ব
चुंबक ऊष्मीय प्रभाव,চুম্বক তাপীয় প্রভাব
चुंबक द्रवगतिकी,চুম্বক হাইড্রোডাইনামিকস
चुंबक द्रवस्थैतिकी,চুম্বক হাইড্রোস্ট্যাটিক্স
चुंबकत्वमापी,ম্যাগনেটোমিটার
मैग्नेटॉन,চুম্বক
चुंबक मंडल,চুম্বক বৃত্ত
स्थिर चुंबकिकी,স্থির চুম্বকত্ব
मेग्नेट्रॉन दिष्टकारी,ম্যাগনেট্রন সংশোধনকারী
आवर्धित प्रतिबिम्ब,বিবর্ধিত চিত্র
आवर्धक,ম্যাগনিফায়ার
"आवर्धन करना,आवर्धित करना","বড় করা, বড় করা"
"आवर्धक,आवर्धन-","ম্যাগনিফায়ার, ম্যাগনিফিকেশন-"
आवर्धक लेन्स,ম্যাগনিফাইং লেন্স
"परिमाण,कांतिमान","magnitude, magnitude"
मैगनॉन,ম্যাগনন
मुख्य बैंड,প্রধান ব্যান্ড
"प्रमुख मार्ग,मुख्य लाइन","প্রধান সড়ক, প্রধান লাইন"
"मुख्य तार,मुख्य नल","প্রধান তার, প্রধান ট্যাপ"
"अनुरक्षण,पोषण,संधारण","রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ"
मायोराना निष्पत्ति,মেয়র নির্যাস
दीर्घ अक्ष,প্রধান অক্ষ
मुख्य दोष,প্রধান ত্রুটি
बहुसंख्यक,বহুমুখী
गुरु टोन,মাস্টার টোন
संपर्क और विच्छेद,যোগাযোগ এবং বিরতি
"आघातवर्ध्यता,आघात वर्धनीयता",নমনীয়তা
कौशल,দক্ষতা
"हस्त कौशल,हेरफेर",ম্যানুয়াল ম্যানিপুলেশন
परिचालक,চালক
मानवयुक्त बैलून,মনুষ্যবাহী বেলুন
"दाबांतरमापी,मैनोमीटर","ব্যারোমিটার, ম্যানোমিটার"
बहुपिंडी,পলিহেড্রন
मानवश्रम वर्ष,মানুষ মানুষ বছর
"सीमांत,उपांतस्थ,उपांत","প্রান্তিক, প্রান্তিক, প্রান্তিক"
उपांत ऐन्ट्रॉपी,প্রান্তিক এনট্রপি
निरापद परिसर,নিরাপদ প্রাঙ্গনে
नाविक द्सूइचक,নাবিক শুইচাক
"अंक,चिह्न,निशान","চিহ্ন, চিহ্ন, চিহ্ন"
चिह्नक,মার্কার
मेसर,maser
"मास्क,मुखौटा,आवरण,अवगुंठ","মুখোশ, মুখোশ, আবরণ"
"गोपन,प्रच्छादन",ঢেকে ফেলা
"द्रव्यमान,संहति,स्थूल","ভর, ভর, বাল্ক"
द्रव्यमान बाहुल्य,ভর প্রাচুর্য
द्रव्यमान अनुपाती अभिक्रिया,ভর অনুপাত প্রতিক্রিয়া
"संहति सांद्रण,संहति बाहुल्य,द्रव्यमान सांद्रण,द्रव्यमान बाहुल्य","ভর ঘনত্ব, ভর ঘনত্ব, ভর ঘনত্ব, ভর প্রাচুর্য"
द्रव्यमान क्षति,ভর ক্ষতি
गुरु नाभिक,মাস্টার নিউক্লিয়াস
संहति गति,ভর গতি
द्रव्यमानी प्रतिरोधकता,ভর প্রতিরোধ ক্ষমতা
"प्रधान प्लेट,मास्टर प्लेट","মাস্টার প্লেট, মাস্টার প্লেট"
सुमेल,ম্যাচ
सुमेलित,মিলে গেছে
सुमेलन,ম্যাচিং
"आव्यूह,मैट्रिक्स,आधात्री,मैट्रिक्स","ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স"
"द्रव्य,पदार्थ","বস্তু, পদার্থ"
उच्चिष्ठ,সর্বোচ্চ
"महत्तम,अधिकतम,उच्चतम,भूयिष्ठ,उच्चिष्ठ","সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
अधिकतम अनुज्ञेय,সর্বাধিক অনুমোদিত
मैक्सवेल-वोल्ट्समान बंटन नियम,ম্যাক্সওয়েল-ওল্টসম্যান বন্টন আইন
मैक्सवेली वितरण,ম্যাক্সওয়েলি বিতরণ
"मैकलियोड गेज,मैकलियोड प्रमापी","ম্যাকলিওড গেজ, ম্যাকলিওড গেজ"
माध्य,মানে
"औसत मुक्त पथ,माध्य मुक्त पथ","মানে মুক্ত পথ, মানে মুক্ত পথ"
"माध्य आयु,औसत आयु",গড় বয়স গড় বয়স
माध्य जीवनकाल,মানে জীবন
"माप,संस्तर",বিছানা পরিমাপ
"नाप,माप,मापन","পরিমাপ, পরিমাপ, পরিমাপ"
"बलकृत,यांत्रिक","বল, যান্ত্রিক"
यांत्रिक लाभ,যান্ত্রিক সুবিধা
"बलविज्ञान,यंत्रविज्ञान,यांत्रिकी","বল বিজ্ঞান, বলবিদ্যা, বলবিদ্যা"
यंत्रीकरण,যান্ত্রিকীকরণ
"क्रियाविधि,यांत्रिकत्व","মেকানিজম, মেকানিক্স"
"मध्य,मध्यस्थ,माध्यिका,मीडियन","মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
"स्थूल,गुरु,महा,स्पष्ट,नियुत (दशलक्ष)","স্থূল, গুরু, মহা, পরিষ্কার, নিয়ুত (দশলক্ষা)"
मेगाक्यूरी,মেগাকিউরি
मैगोम,ম্যাগোম
माउस्नर प्रभाव,মাউসনার প্রভাব
M-इलेक्ट्रॉन,এম-ইলেক্ট্রন
"स्वरानुक्रम,लय","উচ্চারণ, তাল"
"गलित (सं.),पिघलना,गलना (क्रि.)","গলে যাওয়া (adj.), to melt, to melt (ver.)"
"गलन,पिघलना","গলানো, গলানো"
गलनांक,গলনাঙ্ক
"स्मृति,स्मृति तंत्र","মেমরি, মেমরি সিস্টেম"
"नवचन्द्रक,मनिस्कस","meniscus, meniscus"
"पारीय,मयुरियल","pariya, murial"
"पारद-वाययुदाबमापी,पारद-बैरोमीटर","পারদ-ব্যারোমিটার, পারদ-ব্যারোমিটার"
"पारदिक,मयूंरिक","পারদিক, ময়ুরিক"
"याम्योत्तर,ध्रुववृत्त",মেরিডিয়ান
गुणतांक,গুণাঙ্ক
मेसॉन,রাজমিস্ত্রি
"मेसॉनी विभवकूप,युकावा विभवकूप","মেসোনি পোল, ইউকাওয়া পোল"
संदेश,বার্তা
"धातु,मौलिक द्रव्य","ধাতু, মৌলিক পদার্থ"
"धातुवर्णना,धातु चित्रण","ধাতব কাজ, ধাতু চিত্রণ"
तत्वमीमांसा,অধিবিদ্যা
मितस्थायी,মিতব্যয়ী
उल्कापिंड,উল্কা
उल्का,উল্কা
मौसमविज्ञान सम्बन्धी,আবহাওয়া সংক্রান্ত
मौसमविज्ञ,আবহাওয়াবিদ
"मीटर-सेतु,मीटर ब्रिज","মিটার সেতু, মিটার সেতু"
"दूरीक,मीटरी","দূরত্ব, মিটার"
माइकेलसन का व्यतिकरणमापी,মাইকেলসনের ইন্টারফেরোমিটার
माइक्रोऐम्पीयर,মাইক্রোঅ্যাম্পিয়ার
सूक्ष्म विश्लेषण,মাইক্রো বিশ্লেষণ
सूक्ष्म-विहित समुच्चय,মাইক্রো-ক্যাননিকাল সেট
सूक्ष्मविहित समुदाय,মাইক্রো ক্যানোনিকাল সম্প্রদায়
सूक्ष्म परिपथ,মাইক্রো সার্কিট
सूक्ष्म विदर,মাইক্রো ফিসার
माइक्रॉन,মাইক্রন
माइक्रोफोन,মাইক্রোফোন
"सूक्ष्मफ़ओटोग्राफ,सूक्ष्मदर्शीफ़ओटो","মাইক্রোফটোগ্রাফ, মাইক্রোস্কোপ ফটো"
सूक्ष्मभौतिकी,মাইক্রোফিজিক্স
"सूक्ष्मदर्शी,माइक्रोस्कोप","মাইক্রোস্কোপ, মাইক্রোস্কোপ"
"सूक्ष्म,सूक्ष्मदर्शीय,सूक्ष्मदर्शनी","মাইক্রোস্কোপিক, মাইক্রোস্কোপ, মাইক্রোস্কোপ"
अतिसूक्ष्म अपद्रव्य,সূক্ষ্ম ব্যাপার
सूक्ष्मदर्शिकी,মাইক্রোস্কোপ
"सूक्ष्म अवस्था,माइक्रोस्टेट","মাইক্রোস্টেট, মাইক্রোস্টেট"
माइक्रोटॉर,মাইক্রোটর
सूक्ष्म तरंग,মাইক্রো তরঙ্গ
मध्याह्न,মেরিডিয়ান
मध्य,মধ্য
अभिगामी आयन,ইনকামিং আয়ন
मील,মাইল
"आकाश गंगा,दुग्धमेखला","আকাশ গঙ্গা, মিলখা মেখলা"
मिलर सूचकांक,মিলার সূচক
खनिज,খনিজ
लघु परिपथ,শর্ট সার্কিট
लघुरूपण,সংক্ষিপ্তকরণ
अल्पिष्ठ पथ,ন্যূনতম পথ
"न्यूनतम,अल्पतम,निम्नतम,निम्निष्ठ","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
निम्नतम आयनन,সর্বনিম্ন আয়নকরণ
अल्पांश वाहक,সংখ্যালঘু বাহক
अल्पसंख्यक उत्सर्जक,সংখ্যালঘু নির্গমনকারী
लघु टोन,সংক্ষিপ্ত স্বর
"कला,मिनट,मिनट","শিল্প, মিনিট, মিনিট"
मरीचिका,মারিচিকা
"दर्पण,मुकुर","আয়না, মুকুর"
"प्रतीप नाभिक,प्रतीप न्यूक्लियस","প্রতিপ নিউক্লিয়াস, প্রতিপ নিউক্লিয়াস"
मिश्रणीयता,মিশ্রণযোগ্যতা
कुमेलित लाइनें,অমিল লাইন
कुमेलन,কুমেলন
"कुदिग्विन्यास,दूरभिविन्यास","ওরিয়েন্টিয়ারিং, টেলি-অরিয়েন্টেশন"
"प्रेक्षेपणास्त्र,मिसाइल","মিসাইল, মিসাইল"
"अनुपस्थित,इलेक्ट्रॉन",অনুপস্থিত ইলেকট্রন
लुप्त रेखाएँ,অনুপস্থিত লাইন
"अपस्वरता,अपस्वरण",অশ্লীলতা
"मिश्रित,मिश्रण यंत्र,मिश्रक (व्यक्ति)","মিক্সার, মিক্সার, মিক্সার (ব্যক্তি)"
एम. के. एस. पद्धति,এমকে s পদ্ধতি
"गतिशील,चलिष्णु,चल","চলন্ত, চলন্ত, চলন্ত"
सुवाह्य ऐन्टेना,বহনযোগ্য অ্যান্টেনা
गतिशीलता,গতিশীলতা
"विधि,रीति,प्रणाली,विधा,बहुलक,मोड,अवस्था,8.मोड","পদ্ধতি, পদ্ধতি, সিস্টেম, মোড, পলিমার, মোড, পর্যায়, 8. মোড"
विमंदन,বিমন্দন
विमंदक,মডারেটর
मंथरक जालक,scintillating জালি
"आपरिवर्तन,रूपांतरण,रूपांतर","পরিবর্তন, রূপান্তর, রূপান্তর"
आपरिवर्तित चरघातांकी वक्र,রূপান্তরিত সূচকীয় বক্ররেখা
"आपरिवर्तक,रूपांतरक,अंशान्तरक","রূপান্তরকারী, রূপান্তরকারী, ক্যালিব্রেটর"
रूपांतर करना,রূপান্তর
माड्यूली परिपथ,মডুলার সার্কিট
"मूर्छनायुक्त (music),माडुलित","সঙ্গীত, modulated"
"मूर्छना (music),माडुलन","সঙ্গীত, মডুলেশন"
माडुलक,মডুলেটর
"मॉड्यूल,प्रतिरूपक","মডিউল, মডিউল"
"मापांक,माड्यूलस","মডুলাস, মডুলাস"
म्वार प्रभाव,ঝাঁক প্রভাব
नमी,স্যাঁতসেঁতে
"ग्राम अणुक,मोलर,मोलीय","gram molecular, molar, mole"
"ग्राम अणुकता,मोलरता","gram molecularity, molarity"
"ग्राम अणु,मोल","gram molecule, mole"
"आणिवक,अणु",আণবিক অণু
अणु,অণু
आघूर्ण,মুহূর্ত
आघूर्ण भुजा,মুহূর্ত বাহু
क्षणिक,ক্ষণস্থায়ী
संवेग,আবেগ
एकपरमाण्विक,একপরমাণু
"मॉनीटर,मॉनीटर करना,गतिक विश्लेषक","মনিটর, মনিটর, ডাইনামিক অ্যানালাইজার"
मानीटरन,পর্যবেক্ষণ
एकवर्णी,একরঙা
"मोनोक्रोमेटर,एकवर्णित्र","একরঙা, একরঙা"
एकवर्णी,একরঙা
एकनताक्ष,একঘেয়েমি
एकनेत्री सूक्ष्मदर्शी,মনোকুলার মাইক্রোস্কোপ
समोर्जी,সমরজি
समवेगी,দ্রুত
"एकरूपता,एकैक समाकारिता","একজাতীয়তা, একজাতীয়তা"
एकध्रुव,মনোপোলার
एकदिष्ट,একক
मोर्स कुंजी,মোর্স কী
मोज़एक-क्रिस्टल,মোজাইক-ক্রিস্টাল
"मोस्फेट,धातु आक्साइड अर्धचालक","MOSFETs, মেটাল অক্সাইড সেমিকন্ডাক্টর"
प्रायिकतम,সম্ভবত
मातृ क्रिस्टल,মা স্ফটিক
मोटिफ़ सूत्र,মোটিফ সূত্র
"अनुदूरीक रूपांतरण,गति",দূরত্ব রূপান্তর গতি
चल चित्र,সিনেমা
अभिप्रेरक बल,উদ্দেশ্য শক্তি
"प्रेरक,मोटर",মোটর
