Tamil,Malayalam
இடைச்செயல் தொடர்பு,ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ
அந்தரயக்,അന്തരായക്
குறுக்கீடு கையாளுபவர்,തടസ്സപ്പെടുത്തുന്ന ഹാൻഡ്ലർ
குறுக்கீடு கவர்,തടസ്സപ്പെടുത്തുക കവർ
குறுக்கீடு சமிக்ஞை,തടസ്സപ്പെടുത്തൽ സിഗ്നൽ
குறுக்கீடு திசையன்,വെക്റ്റർ തടസ്സപ്പെടുത്തുക
குறுக்கீடு,തടസ്സപ്പെടുത്തുക
குறுக்குவெட்டு,കവല
"1.இணையம், 2.இன்ட்ராநெட்","1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്"
மாறாத,മാറ്റമില്ലാത്തത്
சரக்கு முக்கிய கோப்பு,ഇൻവെന്ററി പ്രധാന ഫയൽ
தலைகீழ் மல்டிபிளெக்சர்,വിപരീത മൾട്ടിപ്ലക്സർ
தலைகீழ் ஸ்கேனிங்,വിപരീത സ്കാനിംഗ്
தலைகீழ் கோப்பு,റിവേഴ്സ് ഫയൽ
தலைகீழ் பட்டியல் கோப்பு,റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ
தலைகீழ் பக்க அட்டவணை,വിപരീത പേജ് പട്ടിക
"1. பரிமாற்றி, 2. சின்னம்","1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം"
இணைய செயல்பாடு,ഇന്റർനെറ്റ് പ്രവർത്തനം
இடைச்செருகல்,ഇന്റർപോളേഷൻ
விளக்கம்,വ്യാഖ്യാനം
"1. மொழிபெயர்ப்பாளர், 2. பாகுபாடு செய்பவர், 3. நினைவூட்டல் பரிமாற்றம் செய்பவர்","1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ"
இடைச்செயல் தொடர்பு,ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ
அந்தரயக்,അന്തരായക്
குறுக்கீடு கையாளுபவர்,തടസ്സം കൈകാര്യം ചെയ്യുന്നയാൾ
குறுக்கீடு கவர்,തടസ്സപ്പെടുത്തൽ കവർ
குறுக்கீடு சமிக்ஞை,തടസ്സപ്പെടുത്തൽ സിഗ്നൽ
குறுக்கீடு திசையன்,വെക്റ്റർ തടസ്സപ്പെടുത്തുക
குறுக்கீடு,തടസ്സപ്പെടുത്തുക
குறுக்குவெட்டு,കവല
"1.இணையம், 2.இன்ட்ராநெட்","1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്"
மாறாத,മാറ്റമില്ലാത്തത്
சரக்கு முக்கிய கோப்பு,ഇൻവെന്ററി പ്രധാന ഫയൽ
தலைகீழ் மல்டிபிளெக்சர்,വിപരീത മൾട്ടിപ്ലക്‌സർ
தலைகீழ் ஸ்கேனிங்,വിപരീത സ്കാനിംഗ്
தலைகீழ் கோப்பு,റിവേഴ്സ് ഫയൽ
தலைகீழ் பட்டியல் கோப்பு,റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ
தலைகீழ் பக்க அட்டவணை,വിപരീത പേജ് പട്ടിക
"1. பரிமாற்றம் செய்பவர், 2. சின்னம்","1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം"
பணி மேலாண்மை,ടാസ്ക് മാനേജ്മെന്റ്
செயல் சார்ந்த மொழி,ആക്ഷൻ ഓറിയന്റഡ് ഭാഷ
பணி முன்னுரிமை,ചുമതല മുൻഗണന
வேலை திட்டமிடல்,ജോലി ഷെഡ്യൂളിംഗ്
பணி வரிசைப்படுத்துதல்,ചുമതല ക്രമപ്പെടുത്തൽ
வேலை திட்டம்,പ്രവർത്തന സമയം
செருகல்,ഉൾപ്പെടുത്തൽ
கூட்டு புகைப்படக் குழு (JPG),ജോയിന്റ് ഫോട്ടോഗ്രാഫി ഗ്രൂപ്പ് (JPG)
இதழ்,മാസിക
மகிழ்ச்சி குச்சி,സന്തോഷം വടി
"1.மதிப்பீடு, 2.முடிவு","1. വിലയിരുത്തൽ, 2. തീരുമാനം"
குதிக்க,ചാടുക
குதிக்கும் அறிவுறுத்தல்,ജമ്പ് നിർദ്ദേശം
குதிப்பவர்,ജമ്പർ
"1. சங்கமம், 2. ஒப்பந்தம், 3. கூட்டு","1. സംഗമം, 2. ഉടമ്പടി, 3. സംയുക്തം"
குப்பை,ചവറ്റുകുട്ട
நியாயப்படுத்துதல்,ന്യായീകരണം
கிலோ பைட்,കിലോ ബൈറ്റ്
கர்னாஃப் வரைபடம்,കർണോഫ് മാപ്പ്
கர்னாஃப் படம்,karnoff ചിത്രം
KB (கிலோகிராம் பைட்),കെബി (കിലോഗ്രാം ബൈറ്റ്)
"1. அஸ்தி, 2. கர்னல்கள், 3. கர்னல்","1. അഷ്ടി, 2. കേർണലുകൾ, 3. കേണൽ"
எட்டு முறை,എട്ട് മോഡ്
பழக்கப்படுத்துதல்,അക്ലിമൈസേഷൻ
முக்கிய,താക്കോൽ
விசைப்பலகை,കീബോർഡ്
"1.விசை துள்ளல், 2.விசை நிராகரிப்பு","1.കീ ബൗൺസ്, 2.കീ റിജക്റ്റ്"
முக்கிய கிளிக்,കീ ക്ലിക്ക്
முக்கிய சுருக்கம்,കീ കംപ്രഷൻ
"1.விசை வட்டு, 2.விசை வட்டு","1.കീ ഡിസ്ക്, 2.കീ ഡിസ്ക്"
முக்கிய குறியாக்கம்,കീ എൻകോഡിംഗ്
முக்கிய பகுதி,പ്രധാന പ്രദേശം
"1.விசை கோப்பு, 2.விசை கோப்பு","1.കീ ഫയൽ, 2.കീ ഫയൽ"
முக்கிய கட்டமைப்பு,പ്രധാന ഘടന
முக்கிய மேலாண்மை,പ്രധാന മാനേജ്മെന്റ്
முக்கிய திண்டு,കീ പാഡ്
முக்கிய திண்டு,കീ പാഡ്
முக்கிய சொற்றொடர்,പ്രധാന വാക്യം
முக்கிய துடிப்பு,കീ പൾസ്
முக்கிய பஞ்சர்,കീ പഞ്ചർ
முக்கிய வகை,കീ തരം
"1.கீ ஸ்ட்ரோக், 2. கீ ஸ்ட்ரோக், 3. கீ பிரஷர்","1.കീ സ്ട്രോക്ക്, 2.കീ സ്ട്രോക്ക്, 3.കീ പ്രഷർ"
முகவரி பரிமாற்ற விசை,വിലാസ കൈമാറ്റ കീ
"1. வட்டு விசை, 2. வட்டு விசை","1. ഡിസ്ക് കീ, 2. ഡിസ്ക് കീ"
நெகிழ் விசை,ഫ്ലോപ്പി കീ
டேப் சாவி,ടേപ്പ് കീ
முக்கிய சொல்,പ്രധാന പദം
"1.உதை, 2.தும்பு","1.ചവിട്ടുക, 2.തമ്പ്"
குடிசை,കുടിൽ
கிலோ பிட்,കിലോ ബിറ്റ്
முடிச்சு,കെട്ട്
அறிவு சார்ந்த தகவல் சேவைகள்,അറിവ് അടിസ്ഥാനമാക്കിയുള്ള വിവര സേവനങ്ങൾ
அறிவு தேடல்,വിജ്ഞാന അന്വേഷണം
அறிவு தேடல் தரவுத்தளம்,വിജ്ഞാന തിരയൽ ഡാറ്റാബേസ്
அறிவு பொறியியல்,വിജ്ഞാന എഞ്ചിനീയറിംഗ്
அறிவு மேலாண்மை,വിജ്ഞാന മാനേജ്മെന്റ്
அறிவு பணியாளர்,വിജ്ഞാന പ്രവർത്തകൻ
லான் அடாப்டர்,ലാൻ അഡാപ്റ്റർ
"1.LAN சர்வர், 2.LAN சர்வர்","1.ലാൻ സെർവർ, 2.ലാൻ സെർവർ"
LAN பணியிடம்,LAN ജോലിസ്ഥലം
கிடைமட்ட படம்,തിരശ്ചീന ചിത്രം
"1.கிடைமட்ட படம், 2.நிலப்பரப்பு","1.തിരശ്ചീന ചിത്രം, 2.ലാൻഡ്സ്കേപ്പ്"
மொழி,ഭാഷ
மொழி பயிற்றுவிப்பாளர்,ഭാഷാ പരിശീലകൻ
மொழி செயலி,ഭാഷാ പ്രോസസ്സർ
"1.மொழி மாற்றுபவர், 2.மொழி மொழிபெயர்ப்பாளர்","1.ഭാഷാ കൈമാറ്റം, 2.ഭാഷാ വിവർത്തകൻ"
மடிக்கணினி,ലാപ്ടോപ്പ്
விரிவான ஒருங்கிணைப்பு (LSI),സമഗ്ര സംയോജനം (LSI)
வெகுஜன ஒருங்கிணைப்பு (LSI),മാസ് ഇന്റഗ്രേഷൻ (LSI)
லேசர்,ലേസർ
லேசர் அச்சுப்பொறி,ലേസർ പ്രിന്റർ
கடைசி உள்ளீடு முதல் வெளியீடு (LIFO),അവസാന ഇൻപുട്ട് ആദ്യ ലക്കം (LIFO)
அடுக்கு,പാളി
"வரைபடம், தளவமைப்பு","ബ്ലൂപ്രിന്റ്, ലേഔട്ട്"
"1. இலைகள், 2. இலைகள், 3. கடிதம்","1. ഇലകൾ, 2. ഇലകൾ, 3. കത്ത്"
இலை முனை,ഇല നോഡ്
இலைப்புள்ளி,ഇലപ്പുള്ളി
குத்தகை,പാട്ടത്തിന്
"1.லீஸ் சேனல், 2.லீஸ் சிஸ்டம்","1.ലീസ് ചാനൽ, 2.ലീസ് സിസ്റ്റം"
"1.கோடு,2.லீஷ் லைன்","1.ലൈൻ, 2.ലീഷ് ലൈൻ"
குறைந்தபட்ச அர்த்தமுள்ள பிட் ஷெல்.எஸ்பி),ഏറ്റവും കുറഞ്ഞ അർത്ഥവത്തായ ബിറ്റ് ഷെൽ.എസ്ബി)
குறைந்த குறிப்பிடத்தக்க மதிப்பெண்,ഏറ്റവും കുറഞ്ഞ സ്കോർ
"1. பரம்பரை அமைப்பு, 2. பரம்பரை அமைப்பு","1. ഇൻഹെറിറ്റഡ് സിസ്റ്റം, 2. ഇൻഹെറിറ്റൻസ് സിസ്റ്റം"
"1. லெமா, 2. தேற்றம்","1. ലെമ, 2. സിദ്ധാന്തം"
கடிதத்தின் தரம் (LQ),അക്ഷരങ്ങളുടെ ഗുണനിലവാരം (LQ)
வார்த்தைகளால்,പദാനുപദം
அகராதியியல்,നിഘണ്ടുഗ്രാഫി
"1.காப்பகம்,2.நூலகம்","1.ആർക്കൈവ്, 2.ലൈബ്രറി"
"1.நூலக திட்டம், 2.காப்பக நிரலாக்கம்","1.ലൈബ്രറി പ്രോഗ്രാം, 2.ആർക്കൈവ് പ്രോഗ്രാമിംഗ്"
நூலக அடைவு,ലൈബ്രറി ഡയറക്ടറി
"1. உரிம ஒப்பந்தம், 2. உரிம ஒப்பந்தம்","1. ലൈസൻസ് കരാർ, 2. ലൈസൻസ് കരാർ"
ஒளி உமிழும் டையோட்கள் (எல்இடி),ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡുകൾ (എൽഇഡി)
லேசான துப்பாக்கி,നേരിയ തോക്ക്
ஒளி பேனா,നേരിയ പേന
நேரியல் அடாப்டர்,ലീനിയർ അഡാപ്റ്റർ
வரி எடிட்டிங்,ലൈൻ എഡിറ്റിംഗ്
"1.லைன் பிரிண்டர், 2.லைன் பிரிண்டர்","1.ലൈൻ പ്രിന്റർ, 2.ലൈൻ പ്രിന്റർ"
"1.நேரியல், 2.நேரியல்","1.ലീനിയർ, 2.ലീനിയർ"
நிமிடத்திற்கு வரிகள் (LPM),ഓരോ മിനിറ്റിലും വരികൾ (LPM)
"1. இணைப்பு, இணைப்பு, 2. சங்கிலி ,3. பத்திரம்","1. ലിങ്ക്, ലിങ്ക്, 2. ചെയിൻ, 3. ബോണ്ട്"
சங்கிலியால் பிணைக்கப்பட்ட பட்டியல்,ചങ്ങലയിട്ട പട്ടിക
லினக்ஸ்,ലിനക്സ്
"1.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே, 2.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே (எல்சிடி)","1.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ, 2.ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)"
பட்டியல் செயலாக்கம்,ലിസ്റ്റ് പ്രോസസ്സിംഗ്
"1.எழுத்து, 2.எழுத்து","1.അക്ഷരം, 2.അക്ഷരം"
"1. செயலில், 2. வாழும், 3. மின், 4. நகரும்","1. സജീവമായ, 2. ജീവനുള്ള, 3. ഇലക്ട്രിക്കൽ, 4. ചലിക്കുന്ന"
நேரடி முடிச்சு,ലൈവ് കെട്ട്
"1.ஏற்றுதல், 2.ஏற்றுதல்","1.ലോഡ്, 2.ലോഡ്"
"1.load module, 2.load modulator","1.ലോഡ് മൊഡ്യൂൾ, 2.ലോഡ് മോഡുലേറ്റർ"
"1.உள்ளூர், 2.உள்ளூர்","1. പ്രാദേശികം, 2. പ്രാദേശികം"
உள்ளூர் அணுகல்,പ്രാദേശിക പ്രവേശനം
லோக்கல் ஏரியா நெட்வொர்க் (LAN),ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN)
உள்ளூர் தெளிவு,പ്രാദേശിക വ്യക്തത
"1. உள்ளூர் நெட்வொர்க், 2. உள்ளூர் மையம் 3. உள்ளூர் பரிமாற்றம்","1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം"
உள்ளூர் நினைவகம்,പ്രാദേശിക മെമ്മറി
உள்ளூர் முறை,പ്രാദേശിക മോഡ്
உள்ளூர் மாறி,പ്രാദേശിക വേരിയബിൾ
"வளைய, பூட்டு","ലൂപ്പ്, ലോക്ക്"
லூப் கோப்பு,ലൂപ്പ് ഫയൽ
அமர்வு ஆரம்பம்,സെഷൻ ആരംഭം
கால முடிவு,കാലാവധി അവസാനം
எழுதுதல்,രചിക്കുന്നു
தர்க்க பகுப்பாய்வி,ലോജിക് അനലൈസർ
தர்க்க வெடிகுண்டு,ലോജിക് ബോംബ്
தர்க்க அட்டை,ലോജിക് കാർഡ്
தர்க்க விளக்கப்படம் (பாய்வு விளக்கப்படம்),ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്)
தர்க்க சுற்று,ലോജിക് സർക്യൂട്ട്
தர்க்க வடிவமைப்பு,ലോജിക് ഡിസൈൻ
தர்க்க வரைபடம்,ലോജിക് ഡയഗ്രം
தருக்க பாய்வு விளக்கப்படம்,ലോജിക്കൽ ഫ്ലോചാർട്ട്
தர்க்க செயல்பாடு,ലോജിക് ഫംഗ്ഷൻ
தர்க்க வாயில்,ലോജിക് ഗേറ്റ്
"1. லாஜிக் புரோகிராமிங், 2. லாஜிக் புரோகிராமிங்","1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്"
தர்க்க இடப்பெயர்ச்சி,ലോജിക് സ്ഥാനചലനം
தர்க்க நிலை,യുക്തിയുടെ അവസ്ഥ
தர்க்க சுவிட்ச்,ലോജിക് സ്വിച്ച്
தர்க்க அலகு,ലോജിക് യൂണിറ്റ്
தருக்க,ലോജിക്കൽ
தருக்க இணைப்பு,ലോജിക്കൽ സംയോജനം
தருக்க தரவு அமைப்பு,ലോജിക്കൽ ഡാറ്റ ഘടന
தருக்க வரைபடம்,ലോജിക്കൽ ഡയഗ്രം
தருக்க வெளிப்பாடு,ലോജിക്കൽ എക്സ്പ്രഷൻ
தருக்க பாய்வு விளக்கப்படம்,ലോജിക്കൽ ഫ്ലോചാർട്ട്
தருக்க IF (லாஜிக்கல் என்றால்),ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ)
பகுத்தறிவு செயல்பாடு,യുക്തിസഹമായ പ്രവർത്തനം
பகுத்தறிவு இயக்குபவர்,യുക്തിസഹമായ ഓപ്പറേറ്റർ
பகுத்தறிவு இணைப்பு,യുക്തിസഹമായ കണക്ഷൻ
தர்க்கரீதியான திட்டம்,ലോജിക്കൽ പ്ലാൻ
"1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை","1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം"
தருக்க முறை,ലോജിക്കൽ പാറ്റേൺ
தருக்க மதிப்பு,ലോജിക്കൽ മൂല്യം
தருக்க மாறி,ലോജിക്കൽ വേരിയബിൾ
கண்ணோட்டத்தை அடைந்தது,നേടിയ അവലോകനം
முன்னோட்ட தொகுப்பு,പ്രിവ്യൂ സെറ്റ്
கவனிப்பு,നിരീക്ഷണം
"1.லூப், 2.லூப்","1.ലൂപ്പ്, 2.ലൂപ്പ്"
வளைய கட்டுப்பாடு,ലൂപ്പ് നിയന്ത്രണം
வளைய துவக்கம்,ലൂപ്പ് സമാരംഭം
வளைய மாறுபாடு,ലൂപ്പ് വ്യത്യാസം
"1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்","1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്"
வளைய துவக்கம்,ലൂപ്പ് സമാരംഭം
வளைய-முடிவு,ലൂപ്പ്-കാലാവധി
எதிர்-லூப் சோதனை,കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്
தளர்வாக இணைக்கப்பட்டது,അയഞ്ഞ കപ്പിൾഡ്
இழப்பற்ற சுருக்கம்,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
ஹஸ்ஸே சுருக்கம்,ഹസ്സെ കംപ്രഷൻ
குறைந்த பைட்,കുറഞ്ഞ ബൈറ്റ്
குறைந்த அளவிலான மொழி,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
குறைந்த பாஸ் வடிகட்டி,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
"1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது","1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു"
"1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)","1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)"
"1. இயந்திரம், 2. இயந்திரம்","1. യന്ത്രം, 2. യന്ത്രം"
இயந்திர முகவரி,മെഷീൻ വിലാസം
"1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு","1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്"
இயந்திர சக்கரம்,യന്ത്രചക്രം
இயந்திரமயமாக்கப்பட்ட மொழி,യന്ത്രവത്കൃത ഭാഷ
இயந்திர மென்பொருள்,മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ
சாதன பிழை,ഉപകരണ പിശക്
இயந்திரம் செயலற்ற நேரம்,മെഷീൻ നിഷ്ക്രിയ സമയം
இயந்திர மொழி,യന്ത്രഭാഷ
கையேடு,മാനുവൽ
இயந்திர உணர்வு,യന്ത്രബോധം
"1.இயந்திர மொழி, 2.இயந்திர மொழி","1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ"
இயந்திர வழி கற்றல்,യന്ത്ര പഠനം
இயந்திர செயல்பாடு,യന്ത്ര പ്രവർത്തനം
இயந்திர மொழி,യന്ത്രഭാഷ
இயந்திர செயல்திறன்,മെഷീൻ പ്രകടനം
இயந்திர உருவகப்படுத்துதல்,മെഷീൻ സിമുലേഷൻ
இயந்திர கடத்தல் நேரம்,മെഷീൻ ഹൈജാക്കിംഗ് സമയം
இயந்திர மொழிபெயர்ப்பு,യന്ത്ര വിവർത്തനം
இயந்திர வார்த்தைகள்,യന്ത്ര വാക്കുകൾ
மேக்ரோ அறிவுறுத்தல்,മാക്രോ നിർദ്ദേശം
மேக்ரோ அளவுகோல்,മാക്രോ സ്കെയിൽ
வெகுஜன அசெம்பிளிங் திட்டம்,മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം
மொத்த அழைப்பு,മൊത്തത്തിലുള്ള വിളി
"1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு","1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്"
மேக்ரோ கட்டளை,മാക്രോ കമാൻഡ്
மேக்ரோ பிரகடனம்,മാക്രോ പ്രഖ്യാപനം
மேக்ரோ வரையறை,മാക്രോ നിർവചനം
மேக்ரோ ஓட்ட விளக்கப்படம்,മാക്രോ ഫ്ലോ ചാർട്ട്
மேக்ரோ ஜெனரேட்டர்,മാക്രോ ജനറേറ്റർ
மேக்ரோ அறிவுறுத்தல்,മാക്രോ നിർദ്ദേശം
மொத்த மொழி,സ്ഥൂല ഭാഷ
மேக்ரோ நூலகம்,മാക്രോ ലൈബ്രറി
மேக்ரோ அளவுரு,മാക്രോ പാരാമീറ്റർ
மேக்ரோ செயலாக்கம்,മാക്രോ പ്രോസസ്സിംഗ്
"1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்","1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ"
மேக்ரோ நிரலாக்க,മാക്രോ പ്രോഗ്രാമിംഗ്
மொத்த முன்மாதிரி,ഗ്രോസ് പ്രോട്ടോടൈപ്പ്
"1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்","1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്"
மெகாபைட் (MB),മെഗാബൈറ്റ് (MB)
மந்திர சின்னம்,മാന്ത്രിക ചിഹ്നം
மந்திர எண்,മാന്ത്രിക സംഖ്യ
காந்த குமிழி நினைவகம்,കാന്തിക ബബിൾ മെമ്മറി
காந்த அட்டை,കാന്തിക കാർഡ്
"1.காந்த செல், 2.காந்த செல்","1.കാന്തിക കോശം, 2.കാന്തിക കോശം"
காந்த சின்னம்,കാന്തിക ചിഹ്നം
காந்த மைய சேமிப்பு,കാന്തിക കോർ സംഭരണം
"1.காந்த வட்டு, 2. காந்த வட்டு","1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്"
காந்த வட்டு முகவரி,കാന്തിക ഡിസ്ക് വിലാസം
காந்த வட்டு நினைவகம்,കാന്തിക ഡിസ്ക് മെമ്മറി
காந்த டிரம்,കാന്തിക ഡ്രം
"1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை","1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്"
காந்த மேல்,കാന്തിക ടോപ്പ്
காந்த மை,കാന്തിക മഷി
காந்த மை எழுத்து அங்கீகாரம் (MICR),മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR)
காந்த ஊடகம்,കാന്തിക മാധ്യമം
காந்த வாசிப்பு,കാന്തിക വായന
காந்த பதிவு,കാന്തിക റെക്കോർഡിംഗ്
காந்த சேமிப்பு,കാന്തിക സംഭരണം
காந்தப் பட்டை,കാന്തിക വര
காந்த நாடா,കാന്തിക ടേപ്പ്
காந்த நாடா கெட்டி,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
காந்த நாடா இயக்கி,കാന്തിക ടേപ്പ് ഡ്രൈവ്
காந்த நாடா முன்னோடி,കാന്തിക ടേപ്പ് മുൻഗാമി
காந்த நாடா நூலகர்,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
காந்த நாடா அணுகல்,കാന്തിക ടേപ്പ് ആക്സസ്
காந்த நாடா அலகு,കാന്തിക ടേപ്പ് യൂണിറ്റ്
"1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்","1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം"
காந்த பாதை,കാന്തിക പാത
காந்த ஒளியியல் சேமிப்பு,കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം
"1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி","1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ"
காந்த விலகல்,കാന്തിക വികലത
காந்தமாக சிதைக்கக்கூடிய மாத்திரை,കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്
"1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி","1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്"
அஞ்சல் இணைப்பு,മെയിൽ ലയനം
"1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு","1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്"
முக்கிய சட்டகம்,പ്രധാന ഫ്രെയിം
"1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு","1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം"
"1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்","1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി"
"1.முதன்மை திட்டம், 2.முதன்மை திட்டம்","1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം"
முக்கிய சேமிப்பு,പ്രധാന സംഭരണം
"1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்","1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്"
"1.பராமரிப்பு, 2.பராமரிப்பு","1.പരിപാലനം, 2.പരിപാലനം"
பராமரிப்பு குழு,മെയിന്റനൻസ് പാനൽ
பராமரிப்பு நேரம்,അറ്റകുറ്റപ്പണി സമയം
பெரிய வட்டம்,വലിയ വൃത്തം
முக்கிய சாதனம்,പ്രധാന ഉപകരണം
முக்கிய விசை,പ്രധാന കീ
முக்கியமான கட்டம்,പ്രധാന വേദി
முக்கிய கட்டமைப்பு,പ്രധാന ഘടന
முக்கிய வேலை,പ്രധാന ജോലി
பெரும்பான்மை கூறு,ഭൂരിപക്ഷ ഘടകം
பெரும்பான்மை வாயில்,ഭൂരിപക്ഷ ഗേറ്റ്
பெரும்பான்மை செயல்பாடு,ഭൂരിപക്ഷ പ്രവർത്തനം
திருப்பிச் செலுத்தும் காலம்,റീഇംബേഴ്സ്മെന്റ് കാലയളവ്
தவறான நடைமுறை,തെറ്റായ പ്രവർത്തന രീതി
மேலாண்மை வளர்ச்சி,മാനേജ്മെന്റ് വികസനം
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
மேலாண்மை அறிவியல்,മാനേജ്മെന്റ് സയൻസ്
மான்செஸ்டர் குறியாக்கம்,മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്
பெருக்கல்,ഗുണനം
மதிப்பிடப்பட்ட மாறி,കണക്കാക്കിയ വേരിയബിൾ
மதிப்பிடப்பட்ட குறியீடு,അനുമാന സൂചിക
மனித இயந்திர உருவகப்படுத்துதல்,മനുഷ്യ യന്ത്രം അനുകരണം
கையேடு முகவரி சுவிட்ச்,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
கையேடு பகுப்பாய்வு,മാനുവൽ വിശകലനം
கைமுறை அழைப்பு,മാനുവൽ കോൾ
கைமுறை நுழைவு,മാനുവൽ എൻട്രി
"1. கையேடு மையம், 2. கையேடு மையம்","1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ"
"1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு","1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്"
கைமுறை செயல்பாடு,മാനുവൽ പ്രവർത്തനം
பல-பல உறவு,പലതും പലതും തമ്മിലുള്ള ബന്ധം
பல குறிவிலக்கி,മൾട്ടി-ഡീകോഡർ
