Assamese,Marathi
"কম চাপৰ অঞ্চল, বিষণ্ণতা","कमी दाबाचे क्षेत्र, नैराश्य"
লো বেণ্ড,कमी बँड
কম এনাস্থেচিয়া,कमी ऍनेस्थेसिया
কম স্পষ্টতা টেলিভিছন,कमी स्पष्टता दूरदर्शन
হাইপোডেনচিটি প্লাজমা,हायपोडेन्सिटी प्लाझ्मा
কম ট্ৰেকচন এন্টেনা,कमी कर्षण अँटेना
কম ব্যৱহাৰৰ অনুপাত,कमी वापराचे प्रमाण
কম শক্তিৰ ইলেক্ট্ৰন বিবৰ্তন,कमी ऊर्जा इलेक्ट्रॉन विवर्तन
কম শক্তিৰ পদাৰ্থ বিজ্ঞান,कमी ऊर्जा भौतिकशास्त्र
কম কম্পাঙ্ক কাৰেণ্ট,कमी वारंवारता वर्तमान
কম কম্পাঙ্ক সংক্ৰমণ,कमी वारंवारता प्रेषण
কম কম্পাঙ্ক সঁহাৰি,कमी वारंवारता प्रतिसाद
কম কম্পাঙ্ক বৰ্ণালী,कमी वारंवारता स्पेक्ट्रम
কম গামা,कमी गामा
কম গ্ৰহণ ক্ষমতা,कमी सेवन क्षमता
চুটি সূচকাংক মজিয়া,लहान निर्देशांक मजला
কম তীব্ৰতা ওলোটা ভাঙন,कमी तीव्रता उलटा फ्रॅक्चर
কম কাপ্পা পাৰ্থক্য,कमी कप्पा भिन्नता
নিম্ন স্তৰৰ সংযোজন,निम्न स्तर जोडणी
কম চাপৰ তৰল পদাৰ্থৰ প্ৰবাহ,कमी दाबाचा द्रव प्रवाह
নিম্ন স্তৰৰ মডুলেচন,कमी पातळीचे मॉड्यूलेशन
কম ক্ষতিৰ কেবল,कमी नुकसान केबल
কম লোকচান ইনচুলেটৰ,कमी नुकसान इन्सुलेटर
চুটি লোকচান প্ৰক্ৰিয়া,लहान नुकसान प्रक्रिया
আটাইতকৈ দক্ষিণৰ অৱস্থান,सर्वात दक्षिणेकडील स्थिती
low pitch হুম,कमी पिच हम
আতচী কাচঁ,भिंग
কম শক্তি স্থানান্তৰ,कमी उर्जा हस्तांतरण
কম চাপৰ ব্যৱস্থা,कमी दाब प्रणाली
কম চাপৰ লেম্প,कमी दाबाचा दिवा
কম প্ৰশ্ন,कमी प्र
কম ছাবছনিক প্ৰবাহ,कमी सबसोनिक प्रवाह
কম ছুপাৰছনিক মূল কাৰেণ্ট,कमी सुपरसोनिक मुख्य प्रवाह
কম উষ্ণতাৰ ৰূপান্তৰ,कमी तापमान रूपांतरण
কম তাপ পদাৰ্থ বিজ্ঞান,कमी थर्मोफिजिक्स
কম তাপমাত্ৰা (নিম্ন তাপমাত্ৰা তাপমাপকতা),कमी तापमान (कमी तापमान थर्मोमेट्री)
কম তাপেৰে শোধন কৰা,कमी उष्णता उपचार
কম বিভৱ,कमी क्षमता
কম সম্ভাৱনাপূৰ্ণ বেটাৰী,कमी संभाव्य बॅटरी
inferior ভেকুৱাম,निकृष्ट व्हॅक्यूम
কম ভল্টেজ,कमी विद्युतदाब
কম শক্তিৰ সমন্বয়,कमी शक्ती समायोजन
তলৰ ক্ৰম’স্ফিয়াৰ,कमी क्रोमोस्फियर
কম অখণ্ড,कमी अविभाज्य
"শ্ৰৱণ ক্ষমতাৰ নিম্ন সীমা, শ্ৰৱণ ক্ষমতাৰ নিম্ন সীমা","श्रवणक्षमतेची कमी मर्यादा, श्रवणक्षमतेची कमी मर्यादा"
লো চাইড বেণ্ড,कमी बाजूचा बँड
নিম্ন তৰংগ,कमी लाट
"অৱজ্ঞা, নিম্ন","तिरस्कार, कमी"
"সৰ্বনিম্ন, আটাইতকৈ সৰু","सर्वात कमी, सर्वात लहान"
সৰ্বনিম্ন শক্তি,सर्वात कमी ऊर्जा
ব্যৱহাৰযোগ্য সৰ্বনিম্ন উচ্চ কম্পাঙ্ক,वापरण्यायोग्य सर्वात कमी उच्च वारंवारता
আটাইতকৈ সৰু ভালভ,सर्वात लहान वाल्व
লবিং প্ৰক্ৰিয়া,लॉबिंग प्रक्रिया
"লো ফ্ৰিকুৱেন্সি ফিল্টাৰ, লো পাৰ ফিল্টাৰ","कमी वारंवारता फिल्टर, कमी पार फिल्टर"
কম গতিৰ স্ক্যানাৰ,कमी गती स्कॅनर
"তৰল অক্সিজেন, lox","द्रव ऑक्सिजन, lox"
অক্সিজেন ভৰোৱাৰ সময়,ऑक्सिजन भरण्याची वेळ
তৰল অ&#39;জন,द्रव ओझोन
গাইড লাইন,मार्गदर्शक सूचना
ৰূপ,दिसत
গ্ৰীপ বেণ্ড,पकड बँड
লুগ-প্লেট,लग-प्लेट
লুকেচ তীব্ৰতা পদ্ধতি,लुकेश तीव्रता पद्धत
লুকেছ অৰ্ধমেৰু পদ্ধতি,लुकेश अर्धध्रुवीय पद्धत
Lumberg (পরিমাণ),लंबरग (प्रमाण)
"ৰিচেছ, লুমেন","विश्रांती, लुमेन"
লুমেন (ইউনিট),लुमेन (युनिट)
লুমেন ঘন্টা,लुमेन तास
উজ্জ্বলতা,प्रकाश
পোহৰ পৰিবৰ্ধক,प्रकाश अॅम्प्लिफायर
আলোকময় উৎপত্তি,प्रकाशमय मूळ
"আলোক সংকেত, আলোক সংকেত","प्रदीपन सिग्नल, प्रदीपन सिग्नल"
আলোকসজ্জাৰ উষ্ণতা,प्रदीपन तापमान
সন্দীপ্তি,संदीप्ती
উজ্জ্বল,तेजस्वी
আলোকময় সূচক,तेजस्वी सूचक
"পোহৰৰ অঞ্চল, পোহৰৰ অঞ্চল, পোহৰৰ অঞ্চল","प्रकाश क्षेत्र, प्रकाश क्षेत्र, प्रकाश क्षेत्र"
উজ্জ্বল ৰং,चमकदार पेंट
লঘু হৃদয়ৰ,हलक्या मनाने
সন্দিপক,संदीपक
শিখা।,ज्योत.
জ্যোতিভাৰ্গ,ज्योतिवर्ग
পোহৰৰ সহগ,प्रकाश गुणांक
উজ্জ্বল ৰঙৰ বিতৰণ,चमकदार रंग वितरण
পোহৰৰ বক্ৰ,प्रकाश वक्र
এষ্টিগমেটিজম,दृष्टिवैषम्य
পোহৰৰ নিয়ম,प्रकाशाचा नियम
পোহৰৰ বৰ্ণালী বিতৰণ,प्रकाश वर्णक्रमीय वितरण
"দীপ, প্ৰদীপী","दीप, प्रदीपी"
উজ্জ্বল শৰীৰ,तेजस्वी शरीर
উজ্জ্বল স্তম্ভ,तेजस्वी स्तंभ
পোহৰৰ ঘনত্ব,प्रकाश घनता
উজ্জ্বল কোৰ,तेजस्वी कोर
পোহৰৰ কাৰ্যক্ষমতা,प्रकाश कार्यक्षमता
পোহৰৰ নিৰ্গমন,प्रकाश उत्सर्जन
পোহৰ শক্তি,प्रकाश ऊर्जा
উজ্জ্বল শিখা,तेजस्वी ज्योत
শিখাৰ প্ৰবাহ,ज्वाला प्रवाह
promiscuous পোক-পৰুৱা,प्रॉमिस्क्युस कीटक
পোহৰৰ তীব্ৰতা,प्रकाश तीव्रता
উজ্জ্বল পদাৰ্থ,तेजस्वी पदार्थ
উজ্জ্বল ৰাতিৰ ডাৱৰ,चमकदार रात्रीचा ढग
বিকিৰণ শক্তি,तेजस्वी शक्ती
পোহৰৰ প্ৰতিফলন ক্ষমতা,प्रकाश परावर्तकता
পোহৰৰ সংবেদনশীলতা,प्रकाश संवेदनशीलता
"উজ্জ্বল সংকেত, আলোকিত সংকেত","तेजस्वी सिग्नल, प्रकाशमय सिग्नल"
উজ্জ্বল ট্ৰেইল,तेजस्वी पायवाट
স্থানীয়কৃত ধ্ৰুৱক,स्थानिक स्थिरांक
স্থানীয়কৃত বিচ্ছিন্নতা,स्थानिकीकृत खंडन
স্থানীয়কৃত উপাদানসমূহ,स्थानिकीकृत घटक
স্থানীয়কৃত প্ৰতিৰোধ,स्थानिक प्रतिबाधा
স্থানীয় লোডিং,स्थानिक लोडिंग
সংকোচন,कॉम्पॅक्शन
চন্দ্ৰৰ দিন,चंद्र दिवस
চন্দ্ৰগ্ৰহণ,चंद्रग्रहण
চন্দ্ৰ ঘণ্টা,चंद्र तास
চন্দ্ৰ কোণ,चंद्र कोन
চন্দ্ৰ নিম্ন,चंद्र कमी
চন্দ্ৰ ৰামধেনু,चंद्र इंद्रधनुष्य
চন্দ্ৰ উপগ্ৰহ,चंद्र उपग्रह
চন্দ্ৰৰ পৰ্যায় পৰিৱৰ্তন,चंद्र टप्प्यात बदल
চন্দ্ৰ বছৰ,चंद्र वर्ष
luneberg লেন্স,luneberg लेन्स
লুচেক (ইউনিট),लुसेक (युनिट)
লাক্স,लक्स
লক্সমিটাৰ,luxmeter
lyden-sachs-taylor সম্পৰ্ক,लिडेन-सॅक्स-टेलर संबंध
lyman ট্ৰাম লাইন,लिमन ट्राम लाइन
লাইমেন সীমা,लिमन मर्यादा
লাইমেন কোৱাণ্টাম,लिमन क्वांटम
লাইমেন ছিৰিজ,लिमन मालिका
লাইমেন বিকিৰণ,लिमन रेडिएशन
lyreed,लिरीड
M কেন্দ্ৰ,एम केंद्र
এম-কেপচাৰ,एम-कॅप्चर
এম-ইলেক্ট্ৰন,एम-इलेक्ट्रॉन
এম কে এছ প্রণালী,MKS पद्धत
সৰ্বোচ্চ নিৰ্ধাৰিত স্তৰ,कमाल सेट पातळी
mac মাইকেল ভিস্কোমিটাৰ,मॅक मायकेल व्हिस्कोमीटर
মাক-কোণ,मच-कोन
mach-বৃত্ত,mach-वर्तुळ
ছাই,राख
mach হীৰা,मॅच हिरा
মাচ ফেন,माच पंखा
মাক ছেদক,माच छेदनबिंदू
mach লাইন,mach ओळ
mach তালিকা,mach यादी
mach নিয়ম,mach नियम
mach কাণ্ড,माच स्टेम
mach তৰংগ,mach लहर
মেছ ইউনিট,मॅश युनिट
মেচিন কম্পাইলেচন,मशीन संकलन
যান্ত্ৰিক নিয়ন্ত্ৰণ,यांत्रिक नियंत्रण
মেচিনৰ চকা,मशीन चाक
যান্ত্ৰিক ভুল,यांत्रिक त्रुटी
মেচিন যোগানকাৰী,मशीन पुरवठादार
মেচিন-ফিটাৰ,मशीन-फिटर
মেচিনৰ ঘণ্টা,मशीन तास
মেচিন ভাষাৰ নিৰ্দেশনা,मशीन भाषा निर्देश
মেচিন ভাষা মেচিন ভাষা,मशीन भाषा मशीन भाषा
মেচিন ভাষা প্ৰগ্ৰেমিং,मशीन भाषा प्रोग्रामिंग
মেচিন লাৰ্নিং,मशीन लर्निंग
মেচিন লিপি,मशीन स्क्रिप्ट
মেচিন চিমুলেচন,मशीन सिम्युलेशन
মেচিন অনুবাদ,मशीन भाषांतर
মেচিন ইউনিট,मशीन युनिट
মেচিন শব্দ,मशीन शब्द
ডিভাইচ নিযুক্তি সমস্যা,डिव्हाइस असाइनमेंट समस्या
যান্ত্ৰিক ভাষা,यांत्रिक भाषा
মেচিন ভাষা,मशीन भाषा
"মেকেঞ্জী-সমীকৰণ, ফেচনাৰৰ নিয়ম","मॅकेन्झी-समीकरण, फेकनरचा कायदा"
মেকি লাইন,मॅकी लाईन
"স্থূল, মহান, দীঘল, গুৰু","स्थूल, महान, दीर्घ, गुरु"
মেক্ৰ&#39; স্ফটিকীয়,मॅक्रो क्रिस्टलीय
মেক্ৰ&#39; নিৰ্দেশনা,मॅक्रो सूचना
মাষ্টাৰ নিৰ্দেশনা প্ৰগ্ৰেমিং,मास्टर इंस्ट्रक्शन प्रोग्रामिंग
মেক্ৰ&#39; একাউণ্ট,मॅक्रो खाते
মেক্ৰ&#39; লিখা,मॅक्रो लेखन
মেক্ৰস্কোপিক,मॅक्रोस्कोपिक
"মাইক্ৰস্কোপিক, মেক্ৰ’, মেক্ৰ’স্কোপিক, মেক্ৰ’স্কোপিক","सूक्ष्म, मॅक्रो, मॅक्रोस्कोपिक, मॅक्रोस्कोपिक"
মেক্ৰ&#39; ধ্ৰুৱক,मॅक्रो स्थिरांक
মেক্ৰ&#39; স্থানাংক,मॅक्रो निर्देशांक
মেক্ৰ&#39; ৰেঞ্জ,मॅक्रो श्रेणी
স্থূল ইলাষ্টিক সহগ,एकूण लवचिक गुणांक
মেক্ৰ&#39; ইলেক্ট্ৰ&#39;ডাইনেমিক্স,मॅक्रो इलेक्ट्रोडायनामिक्स
মেক্ৰ&#39; উপাদান,मॅक्रो घटक
মেক্ৰ&#39; কন্টিনিউম সমীকৰণ,मॅक्रो सातत्य समीकरण
"মেক্ৰ&#39; ফ্লাক্স পৰিৱৰ্তন, মেক্ৰ&#39; ফ্লাক্স পৰিৱৰ্তন","मॅक्रो फ्लक्स बदल, मॅक्रो फ्लक्स बदल"
বাল্ক কণা,मोठ्या प्रमाणात कण
স্থূল বন্ধ কৰা শক্তি,एकूण थांबण्याची शक्ती
মেক্ৰ&#39; প্ৰতিসমতা,मॅक्रो सममिती
মেক্ৰ&#39; তত্ত্ব,मॅक्रो सिद्धांत
স্থূল বেগ,एकूण वेग
গ্ৰাছ ভলিউম,एकूण खंड
মেক্ৰ&#39; আয়তন সংখ্যালঘু,मॅक्रो व्हॉल्यूम अल्पसंख्याक
মেক্ৰস্কোপিক,मॅक्रोस्कोपिक
চুপাৰ একাউষ্টিকছ,सुपर ध्वनीशास्त्र
বায়ুমণ্ডলীয় চুম্বকীয় ডিটেক্টৰ,एअरबोर्न मॅग्नेटिक डिटेक्टर
মিচিগান এলগৰিদম ডিকোডাৰ,मिशिगन अल्गोरिदम डीकोडर
madelung ধ্ৰুৱক,मेडलुंग स्थिर
madister,madister
মাদ্ৰে,madre
madt ট্ৰেঞ্জিষ্টৰ,मॅड ट्रान्झिस्टर
মেগী-ৰিগি লেডুক প্ৰভাৱ,मॅगी-रिगी लेड्यूक प्रभाव
যাদু শিং,जादूचे हॉर्न
"যাদু বন্তি, চিত্ৰকল্প বন্তি","मॅजिक लँटर्न, सचित्र कंदील"
"মায়া নম্বৰ, মেজিক নম্বৰ, স্থায়িত্ব নম্বৰ","माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक"
"হাইব্ৰিড চাহ, যাদু চাহ","संकरित चहा, जादूचा चहा"
magn (ইউনিট),मॅग्न (युनिट)
চুম্বক পৰিবাহী পৰীক্ষা,चुंबक वहन चाचणी
মেগনেল বেচ,मॅग्नेल बेस
চুম্বকীয় মেৰিডিয়ান,चुंबकीय मेरिडियन
মেগনেচিন,मॅग्नेसिन
চুম্বক,चुंबक
চুম্বকীয় আধান,चुंबकीय शुल्क
চুম্বক শক্তি,चुंबक शक्ती
চুম্বক-কোৰ এন্টেনা,मॅग्नेटो-कोर अँटेना
চুম্বকীয়,चुंबकीय
চুম্বকীয় সক্ৰিয়কৰণ,चुंबकीय सक्रियता
বায়ুমণ্ডলীয় চুম্বকীয় ডিটেক্টৰ,एअरबोर्न मॅग्नेटिक डिटेक्टर
চুম্বকীয় পৰিবৰ্ধক,चुंबकीय वर्धक
চুম্বকীয় সমচক্ৰতা,चुंबकीय समस्थानिकता
চুম্বকীয় সমতাবাদ শক্তি,चुंबकीय समस्थानिक ऊर्जा
চুম্বকীয় বিজুতি,चुंबकीय विसंगती
চুম্বকীয় বিজুতি ডিটেক্টৰ,चुंबकीय विसंगती डिटेक्टर
চুম্বকীয় চাপ তত্ত্ব,चुंबकीय चाप सिद्धांत
চুম্বকীয় অসমতাপূৰ্ণ তৰংগ,चुंबकीय असममित लहर
চুম্বকীয় অক্ষ,चुंबकीय अक्ष
চুম্বক ৰড,चुंबक रॉड
"চুম্বকীয় দিশ, চুম্বকীয় দিশ কোণ","चुंबकीय दिशा, चुंबकीय दिशा कोन"
চুম্বকীয় নিৰ্বাপন,चुंबकीय शमन
চুম্বকীয় ৰেজিষ্টৰ,चुंबकीय प्रतिरोधक
চুম্বকীয় প্ৰতিৰোধ পদ্ধতি,चुंबकीय प्रतिकार पद्धत
চুম্বকীয় বুদবুদ,चुंबकीय बबल
চুম্বকীয় বৈশিষ্ট্য,चुंबकीय वैशिष्ट्ये
চুম্বকীয় বৰ্তনী,चुंबकीय सर्किट
চুম্বকীয় বিকৃতকাৰী বল,चुंबकीय प्रतिकार शक्ती
চুম্বকীয় কইল,चुंबकीय कॉइल
চুম্বকীয় কম্পাছ,चुंबकीय होकायंत्र
চুম্বকীয় ধ্ৰুৱক,चुंबकीय स्थिरांक
চুম্বকীয় নিয়ন্ত্ৰণ আৰ্হি,चुंबकीय नियंत्रण नमुना
চুম্বকীয় কোৰ,चुंबकीय कोर
চুম্বকীয় সংযোজন,चुंबकीय जोडणी
চুম্বকীয় পথ,चुंबकीय मार्ग
চুম্বকীয় কুৰি উত্তাপ,चुंबकीय क्युरी हीटिंग
চুম্বকীয় বৃত্ত,चुंबकीय वर्तुळ
চুম্বকীয় ডেম্পিং,चुंबकीय ओलसर
চুম্বকীয় ভিত্তি,चुंबकीय आधार
চুম্বকীয় ক্ষেত্ৰ,चुंबकीय क्षेत्र
চুম্বকীয় বিচ্যুতি,चुंबकीय विक्षेपण
চুম্বকীয় বিচ্যুতি গণ বৰ্ণালীমাপক,चुंबकीय विक्षेपण मास स्पेक्ट्रोमीटर
চুম্বকীয় ঘনত্ব,चुंबकीय घनता
চুম্বকীয় ডিটেক্টৰ,चुंबकीय डिटेक्टर
চুম্বকীয় বিস্তাৰ ক্ষমতা,चुंबकीय प्रसार
চুম্বকীয় ক্ষেত্ৰ,चुंबकीय क्षेत्र
চুম্বকীয় ডাইপোল,चुंबकीय द्विध्रुव
চুম্বকীয় বাইপোলাৰ এন্টেনা,चुंबकीय द्विध्रुवीय अँटेना
চুম্বকীয় ডাইপোল ক্ষমতা,चुंबकीय द्विध्रुवीय क्षण
চুম্বকীয় ডাইপোল বিকিৰণ,चुंबकीय द्विध्रुवीय विकिरण
চুম্বকীয় বতৰ,चुंबकीय हवामान
চুম্বকীয় বিক্ষিপ্ততা,चुंबकीय अडथळा
চুম্বকীয় ক্ষেত্ৰ,चुंबकीय क्षेत्र
চুম্বকীয় বাইনাৰী,चुंबकीय बायनरी
চুম্বকীয় মেৰু,चुंबकीय ध्रुव
চুম্বকীয় ঘূৰ্ণী,चुंबकीय भोवरा
চুম্বকীয় ইলেক্ট্ৰন মাইক্ৰস্কোপ,चुंबकीय इलेक्ट्रॉन सूक्ष्मदर्शक
চুম্বকীয় মৌল,चुंबकीय घटक
চুম্বকীয় শক্তি,चुंबकीय ऊर्जा
চুম্বকীয় শক্তিৰ ঘনত্ব,चुंबकीय ऊर्जा घनता
চুম্বকীয় এণ্ট্ৰপি,चुंबकीय एन्ट्रॉपी
চুম্বকীয় ক্ষেত্ৰ,चुंबकीय क्षेत्र
চুম্বকীয় উত্তেজনা,चुंबकीय उत्तेजना
চুম্বকীয় ক্ষেত্ৰ,चुंबकीय क्षेत्र
চুম্বকীয় ক্ষেত্ৰৰ বিক্ষিপ্ততা,चुंबकीय क्षेत्र गोंधळ
চুম্বকীয় ক্ষেত্ৰৰ উলটিব পৰা ক্ষমতা,चुंबकीय क्षेत्र प्रत्यावर्तनीयता
চুম্বকীয় ক্ষেত্ৰৰ শক্তি,चुंबकीय क्षेत्र शक्ती
চুম্বকীয় ফিল্ম,चुंबकीय चित्रपट
চুম্বকীয় দোষ ডিটেক্টৰ,चुंबकीय दोष शोधक
চুম্বকীয় অনুনাদ,चुंबकीय अनुनाद
চুম্বকীয় তৰল ক্লাচ,चुंबकीय द्रव क्लच
চুম্বকীয় তৰল গতিবিদ্যা,चुंबकीय द्रव गतिशीलता
চুম্বকীয় প্ৰবাহ,चुंबकीय प्रवाह
চুম্বকীয় প্ৰবাহ ঘনত্ব,चुंबकीय प्रवाह घनता
চুম্বকীয় ফ&#39;কাচ,चुंबकीय फोकस
চুম্বকীয় বল,चुंबकीय शक्ती
চুম্বকীয় মডেলিং,चुंबकीय मॉडेलिंग
চুম্বকীয় ফেৰ&#39;ইলেক্ট্ৰিচিটি,चुंबकीय फेरोविद्युत
চুম্বকীয় ঘৰ্ষণ ক্লাচ,चुंबकीय घर्षण क्लच
চুম্বকীয় ফাঁক,चुंबकीय अंतर
"চুম্বকীয় গেট, চুম্বকীয় গেট","मॅग्नेटिक गेट, मॅग्नेटिक गेट"
চুম্বকীয় গেজ,चुंबकीय गेज
চুম্বকীয় গোট,चुंबकीय गट
চুম্বকীয় শীৰ্ষ,चुंबकीय शीर्ष
চুম্বক উত্তৰ কোণ,चुंबक उत्तर कोन
চুম্বকীয় অণুবীক্ষণিক গঠন ধ্ৰুৱক,चुंबकीय मायक्रोस्कोपिक संरचना स्थिर
চুম্বক সংশ্লেষণ,चुंबक संश्लेषण
চুম্বকীয় প্ৰৰোচনা,चुंबकीय प्रेरण
চুম্বকীয় প্ৰৰোচনা ভেক্টৰ,चुंबकीय प्रेरण वेक्टर
চুম্বকীয় বিষমতা,चुंबकीय विषमता
"চুম্বকীয় চিয়াঁহী, চুম্বকীয় চিয়াঁহী","चुंबकीय शाई, चुंबकीय शाई"
চুম্বকীয় তীব্ৰতা,चुंबकीय तीव्रता
চুম্বকীয় বাধাগ্ৰস্ত,चुंबकीय व्यत्यय
চুম্বক ৰক্ষক,चुंबक संरक्षक
চুম্বকীয় অক্ষাংশ,चुंबकीय अक्षांश
চুম্বকীয় খহনীয়া,चुंबकीय धूप
চুম্বকীয় দৈৰ্ঘ্য,चुंबकीय लांबी
চুম্বকীয় লেন্স,चुंबकीय लेन्स
চুম্বকীয় প্ৰবাহ ৰেখা,चुंबकीय प्रवाह रेखा
চুম্বকীয় বল ৰেখা,चुंबकीय शक्ती रेखा
চুম্বকীয় শক্তিৰ অপচয়,चुंबकीय ऊर्जा अपव्यय
চুম্বকীয় মেক সংখ্যা,चुंबकीय माच क्रमांक
চুম্বকীয় মানচিত্ৰ,चुंबकीय नकाशा
চুম্বকীয় মাধ্যম,चुंबकीय माध्यम
"চুম্বকীয় স্মৃতিশক্তি, চুম্বকীয় স্মৃতি ব্যৱস্থা, চুম্বকীয় স্মৃতিশক্তি","चुंबकीय स्मृती, चुंबकीय स्मृती प्रणाली, चुंबकीय स्मृती"
চুম্বকীয় মেৰিডিয়ান,चुंबकीय मेरिडियन
চুম্বকীয় দাপোন,चुंबकीय आरसा
চুম্বকীয় মডুলেটৰ,चुंबकीय मॉड्युलेटर
চুম্বকীয় ক্ষমতা,चुंबकीय क्षण
চুম্বকীয় মেৰু,चुंबकीय ध्रुव
চুম্বকীয় বেজী,चुंबकीय सुई
চুম্বকীয় উত্তৰ,चुंबकीय उत्तर
চুম্বকীয় সংখ্যা,चुंबकीय संख्या
চুম্বকীয় অষ্টমেৰু,चुंबकीय अष्टपोल
চুম্বকীয় কক্ষপথ কোৱাণ্টাম সংখ্যা,चुंबकीय ऑर्बिटल क्वांटम संख्या
চুম্বকীয় দোলক,चुंबकीय आंदोलक
চুম্বকীয় মহাসাগৰ সংখ্যা,चुंबकीय महासागर क्रमांक
চুম্বকীয় পথ,चुंबकीय मार्ग
চুম্বকীয় পেণ্ডুলাম,चुंबकीय लोलक
চুম্বকত্ব ক্ষেত্ৰ,चुंबकत्व क्षेत्र
"চুম্বকত্ব, চুম্বকত্ব","चुंबकत्व, चुंबकत्व"
চুম্বকীয় প্লাজমা,चुंबकीय प्लाझ्मा
চুম্বকীয় মেৰুকৰণ,चुंबकीय ध्रुवीकरण
চুম্বকীয় মেৰু,चुंबकीय ध्रुव
চুম্বকীয় মেৰুৰ শক্তি,चुंबकीय ध्रुव शक्ती
চুম্বকীয় বিভৱ,चुंबकीय क्षमता
চুম্বকীয় পাউদাৰ আৱৰণযুক্ত জৰী,चुंबकीय पावडर लेप लेस
চুম্বকীয় গুড়ি ভিজাই লোৱা টেপ,चुंबकीय पावडर impregnated टेप
চুম্বকীয় চাপ,चुंबकीय दाब
চুম্বকীয় প্ৰিন্টিং,चुंबकीय मुद्रण
চুম্বকীয় অনুসন্ধান চুম্বকীয় অনুসন্ধান,चुंबकीय तपासणी चुंबकीय तपासणी
চুম্বকীয় প্ৰফাইল,चुंबकीय प्रोफाइल
চুম্বকীয় প্ৰস্পেক্টিং,चुंबकीय पूर्वेक्षण
চুম্বকীয় পুলি,चुंबकीय कप्पी
চুম্বকীয় পুলি বিভাজক,चुंबकीय पुली विभाजक
চুম্বকীয় পাম্প,चुंबकीय पंप
চুম্বকীয় চতুৰ্মেৰু লেন্স,चुंबकीय क्वाड्रपोल लेन्स
চুম্বকীয় কোৱাণ্টাম বিন্দু,चुंबकीय क्वांटम पॉइंट्स
চুম্বকীয় পঢ়া মূৰ,चुंबकीय वाचन डोके
চুম্বকীয় পুনৰুদ্ধাৰ,चुंबकीय अनुनाद
চুম্বকীয় ৰেকৰ্ডাৰ,चुंबकीय रेकॉर्डर
চুম্বকীয় ৰেকৰ্ডিং,चुंबकीय रेकॉर्डिंग
চুম্বকীয় শিথিলতা,चुंबकीय विश्रांती
চুম্বকীয় ক্ষেত্ৰ,चुंबकीय क्षेत्र
চুম্বকীয় প্ৰতিৰোধ ক্ষমতা,चुंबकीय प्रतिकार
চুম্বকীয় অনুনাদ,चुंबकीय अनुनाद
চুম্বকীয় অনুনাদ শোষক,चुंबकीय अनुनाद शोषक
চুম্বকীয় অনুনাদ প্ৰৰোচনা,चुंबकीय अनुनाद प्रेरण
চুম্বকীয় অনুনাদ ত্বৰণকাৰী,चुंबकीय अनुनाद प्रवेगक
চুম্বকীয় অনুনাদ বৰ্ণালী,चुंबकीय अनुनाद स्पेक्ट्रम
চুম্বকীয় ৰেনাল্ড সংখ্যা,चुंबकीय रेनाल्ड क्रमांक
চুম্বকীয় শক্তি,चुंबकीय शक्ती
চুম্বকীয় ঘূৰ্ণন,चुंबकीय रोटेशन
চুম্বকীয় ঘূৰ্ণন বৰ্ণালী,चुंबकीय रोटेशन स्पेक्ट्रम
চুম্বকীয় পৰিপূৰকতা,चुंबकीय संपृक्तता
চুম্বকীয় ভেক্টৰ বিভৱ,चुंबकीय वेक्टर क्षमता
চুম্বকীয় স্কেনিং,चुंबकीय स्कॅनिंग
চুম্বকীয় বিকিৰণ,चुंबकीय विखुरणे
চুম্বকীয় আৱৰণ,चुंबकीय आवरण
"চুম্বকীয় খণ্ড, চুম্বকীয় খণ্ড","चुंबकीय क्षेत्र, चुंबकीय क्षेत्र"
চুম্বকীয় পৃথকীকৰণ,चुंबकीय पृथक्करण
চুম্বকীয় পৃথকীকৰণ,चुंबकीय पृथक्करण
চুম্বকীয় খোলা,चुंबकीय शेल
"চুম্বকীয় ৰক্ষাকৱচ, স্থিতিশীল চুম্বকীয় ৰক্ষাকৱচ","चुंबकीय ढाल, स्थिर चुंबकीय ढाल"
চুম্বকীয় ৰক্ষাকৱচ ধ্ৰুৱক,चुंबकीय संरक्षण स्थिर
চুম্বকীয় বিচ্যুতি পঞ্জিকা,चुंबकीय विस्थापन रजिस्टर
"চুম্বকীয় শ্বাণ্ট, চুম্বকীয় প্ৰফাইলাৰ","चुंबकीय शंट, चुंबकीय प्रोफाइलर"
চুম্বকীয় অবসৰ গোট,चुंबकीय विश्रांती गट
চুম্বকীয় বৰ্ণালীবিজ্ঞানী,चुंबकीय स्पेक्ट्रोग्राफर
চুম্বকীয় বৰ্ণালীমাপক,चुंबकीय स्पेक्ट्रोमीटर
চুম্বকীয় বৰ্ণালী,चुंबकीय स्पेक्ट्रम
চুম্বকীয় ঘূৰ্ণন কোৱাণ্টাম সংখ্যা,चुंबकीय स्पिनिंग क्वांटम संख्या
চুম্বকীয় নমনীয়তা,चुंबकीय विकृती
চুম্বকীয় বিক্ষিপ্ততা,चुंबकीय गोंधळ
চুম্বকীয় বিকৃতি শক্তি,चुंबकीय विकृती ऊर्जा
চুম্বকীয় চাপ,चुंबकीय ताण
চুম্বকীয় পৃষ্ঠা ৰেকৰ্ডিং,चुंबकीय पृष्ठ रेकॉर्डिंग
চুম্বকীয় জৰীপ,चुंबकीय सर्वेक्षण
