Kannada,Odiya
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್,ହାସ୍ ସଙ୍କୋଚନ |
ಕಡಿಮೆ ಬೈಟ್,କମ୍ ବାଇଟ୍ |
ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ,ନିମ୍ନ ସ୍ତରର ଭାଷା |
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
"1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ","1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |"
"1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)","1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)"
"1. ಯಂತ್ರ, 2. ಯಂತ್ರ","1. ମେସିନ୍, 2. ମେସିନ୍ |"
ಯಂತ್ರದ ವಿಳಾಸ,ଯନ୍ତ୍ର ଠିକଣା
"1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್","1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |"
ಯಂತ್ರ ಚಕ್ರ,ମେସିନ୍ ଚକ
ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ,ଯାନ୍ତ୍ରିକ ଭାଷା |
ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ,ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |
ಸಾಧನ ದೋಷ,ଉପକରଣ ତ୍ରୁଟି
ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
ಯಂತ್ರ ಭಾಷೆ,ମେସିନ୍ ଭାଷା
ಕೈಪಿಡಿ,ମାନୁଆଲ୍ |
ಯಂತ್ರ ಅರ್ಥ,ଯନ୍ତ୍ରର ଅର୍ଥ
"1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ","1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |"
ಯಂತ್ರ ಕಲಿಕೆ,ଯନ୍ତ୍ର ଶିକ୍ଷା
ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ,ମେସିନ୍ ଅପରେସନ୍
ಯಂತ್ರ ಭಾಷೆ,ମେସିନ୍ ଭାଷା
ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ,ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା
ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,ମେସିନ୍ ଅନୁକରଣ
ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ,ମେସିନ୍ ଅପହରଣ ସମୟ |
ಯಂತ್ರ ಅನುವಾದ,ମେସିନ୍ ଅନୁବାଦ
ಯಂತ್ರ ಪದಗಳು,ମେସିନ୍ ଶବ୍ଦ |
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್,ମାକ୍ରୋ ସ୍କେଲ୍ |
ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ,ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |
ಒಟ್ಟು ಕರೆ,ମୋଟ କଲ୍
"1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್","1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |"
ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ,ମାକ୍ରୋ ଘୋଷଣା
ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ,ମାକ୍ରୋ ସଂଜ୍ଞା
ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್,ମାକ୍ରୋ ଜେନେରେଟର
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
ಸ್ಥೂಲ ಭಾಷೆ,ମୋଟ ଭାଷା
ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್,ମାକ୍ରୋ ପାରାମିଟର |
ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
"1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್","1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |"
ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
ಒಟ್ಟು ಮೂಲಮಾದರಿ,ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |
"1.ಮ್ಯಾಕ್ರೋ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡಿಂಗ್","1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |"
ಮೆಗಾಬೈಟ್ (MB),ମେଗାବାଇଟ୍ (MB)
ಮ್ಯಾಜಿಕ್ ಚಿಹ್ನೆ,ଯାଦୁ ପ୍ରତୀକ |
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,ଯାଦୁ ସଂଖ୍ୟା
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,ଚୁମ୍ବକୀୟ କାର୍ଡ |
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್","1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |"
ಕಾಂತೀಯ ಚಿಹ್ನೆ,ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್","1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
ಕಾಂತೀಯ ಡ್ರಮ್,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್","1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್,ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |
ಕಾಂತೀಯ ಶಾಯಿ,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |
ಕಾಂತೀಯ ಓದುವಿಕೆ,ଚୁମ୍ବକୀୟ ପଠନ |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
ಕಾಂತೀಯ ಸಂಗ್ರಹ,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
ಕಾಂತೀಯ ಪಟ್ಟಿ,ଚୁମ୍ବକୀୟ ରେଖା
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,ଚୁମ୍ବକୀୟ ଟେପ୍ |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ,ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ,ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್","1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |"
ಕಾಂತೀಯ ಮಾರ್ಗ,ଚୁମ୍ବକୀୟ ପଥ
ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |
"1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್","1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |"
ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ,ଚୁମ୍ବକୀୟ ବିକୃତି |
ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್,ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |
"1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್","1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |"
ಮೇಲ್ ವಿಲೀನ,ମେଲ୍ ମିଶ୍ରଣ |
"1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ","1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |"
ಮುಖ್ಯ ಚೌಕಟ್ಟು,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
"1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ","1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |"
"1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ","1. ମେମୋରୀ, 2. ମେମୋରୀ"
"1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ","1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |"
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,ମୁଖ୍ୟ ଭଣ୍ଡାର |
"1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್","1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |"
"1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ","1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା"
ನಿರ್ವಹಣೆ ಫಲಕ,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
ನಿರ್ವಹಣೆ ಸಮಯ,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
ದೊಡ್ಡ ವೃತ್ತ,ବଡ ବୃତ୍ତ |
ಪ್ರಮುಖ ಸಾಧನ,କି ଉପକରଣ
ಮುಖ್ಯ ಕೀ,ମୁଖ୍ୟ ଚାବି |
ಮುಖ್ಯ ಹಂತ,ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |
ಮುಖ್ಯ ರಚನೆ,ମୁଖ୍ୟ ଗଠନ
ಮುಖ್ಯ ಕೆಲಸ,ମୁଖ୍ୟ କାର୍ଯ୍ୟ
ಬಹುಪಾಲು ಘಟಕ,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
ಬಹುಪಾಲು ಗೇಟ್,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
ಮರುಪಾವತಿ ಅವಧಿ,ପରିଶୋଧ ଅବଧି
ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ,ଭୁଲ୍ ରୁଟିନ୍ |
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,ପରିଚାଳନା ବିକାଶ
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ,ପରିଚାଳନା ବିଜ୍ଞାନ |
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್,ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |
ಗುಣಾಕಾರ,ଗୁଣନ
ಅಂದಾಜು ವೇರಿಯಬಲ್,ଆନୁମାନିକ ଭେରିଏବଲ୍ |
ಊಹೆಯ ಸೂಚ್ಯಂಕ,ଅହଂକାରୀ ସୂଚକାଙ୍କ |
ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
ಹಸ್ತಚಾಲಿತ ಕರೆ,ମାନୁଆଲ୍ କଲ୍ |
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,ମାନୁଆଲ ପ୍ରବେଶ
"1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ","1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |"
"1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್","1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |"
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,ମାନୁଆଲ୍ ଅପରେସନ୍ |
ಹಲವು-ಹಲವು ಸಂಬಂಧ,ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |
ಬಹು-ಡಿಕೋಡರ್,ମଲ୍ଟି-ଡିକୋଡର୍ |
ನಕ್ಷೆ ವಿಧಾನ,ମାନଚିତ୍ର ପଦ୍ଧତି
ಮ್ಯಾಪಿಂಗ್,ମ୍ୟାପିଂ
ಅಂಚು,ମାର୍ଜିନ୍
ಕನಿಷ್ಠ ದೋಷ,ମାର୍ଜିନାଲ ତ୍ରୁଟି |
ಕನಿಷ್ಠ ವಿಚಾರಣೆ,ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |
ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
ಚಿಹ್ನೆ ಪತ್ತೆ,ପ୍ରତୀକ ଚିହ୍ନଟ
ಸೈನ್ ಓದುವಿಕೆ,ସାଇନ୍ ପ reading ିବା |
ಚಿಹ್ನೆ ಸ್ಕ್ಯಾನಿಂಗ್,ପ୍ରତୀକ ସ୍କାନିଂ |
ಸಂಕೇತ ಅರ್ಥ,ଚିହ୍ନ ଚିହ୍ନ
ಮಾರ್ಕರ್,ମାର୍କର
ಗುರುತು ಹಾಕುವುದು,ମାର୍କିଂ
ಮಾರ್ಕರ್ ತರಂಗ,ମାର୍କର ତରଙ୍ଗ |
ಮಾರ್ಕೊವ್ ಸರಣಿ,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
ಮಾರ್ಕೊವ್ ಮೂಲ,ମାର୍କୋଭ ଉତ୍ସ |
ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ,ମାର୍କଅପ୍ ଭାଷା |
ಮೇಸರ್,maser
ಮೇಸರ್,maser
"1.ಮುಖವಾಡ, 2.ಮುಸುಕು, 3.ಮುಸುಕು","1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍"
"1. ಕವರ್ ಬಿಟ್, 2. ಕವರ್ ಬಿಟ್, 3. ಮುಖವಾಡ ಎರಡು ಅಂಕೆಗಳು","1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |"
ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
ಕವರ್ ರಿಜಿಸ್ಟರ್,କଭର୍ ରେଜିଷ୍ଟର |
"1. ಕವರ್ ರಾಮ್, 2. ಕವರ್ ರಾಮ್","1. କଭର୍ ROM, 2. କଭର୍ ROM |"
ಕವರ್,ଆବରଣ |
ಬೃಹತ್ ಡೇಟಾ,ବୃହତ ତଥ୍ୟ
"1.ಮಾಸ್ ಮೆಮೊರಿ, 2.ಮಾಸ್ ಮೆಮೊರಿ","1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |"
ಬೃಹತ್ ಸಮಾನಾಂತರ,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
ಮುಖ್ಯಸ್ಥ,ମୁଖିଆ
ಮಾಸ್ಟರ್ ಕಾರ್ಡ್,ମାଷ୍ଟର କାର୍ଡ |
"1.ಹೆಡ್ ವಾಚ್, 2. ಕಂಟ್ರೋಲರ್ ವಾಚ್","1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |"
ಮುಖ್ಯ ಕನ್ಸೋಲ್,ମୁଖ୍ୟ କୋନସୋଲ
ಪ್ರಧಾನ ಡೇಟಾ,ମୂଖ୍ୟ ତଥ୍ୟ |
ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ,ମୂଖ୍ୟ ଚିତ୍ର
ಮಾಸ್ಟರ್ ಫೈಲ್,ମାଷ୍ଟର ଫାଇଲ୍ |
ಪ್ರಮುಖ ಗುಂಪು,ମୁଖ୍ୟ ଗୋଷ୍ଠୀ
ಮುಖ್ಯ ಕೀ,ମାଷ୍ଟର କି
ಮುಖ್ಯ ಗ್ರಂಥಾಲಯದ ಟೇಪ್‌ಗಳು,ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |
ಪ್ರಧಾನ ಪ್ರೊಸೆಸರ್,ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |
ಪ್ರಮುಖ ಕಾರ್ಯಕ್ರಮ,ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |
ಮುಖ್ಯ ಕೇಂದ್ರ,ମୁଖ୍ୟ କେନ୍ଦ୍ର
"1.ಮಾಸ್ಟರ್ ಟೇಪ್, 2.ಮಾಸ್ಟರ್ ಟೇಪ್","1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |"
"1.ಪ್ರಧಾನ ಟರ್ಮಿನಲ್, 2.ಮುಖ್ಯ ಟರ್ಮಿನಲ್","1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |"
ಪ್ರಧಾನ ಅಧೀನ ಸಾಧನ,ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |
ಪ್ರಧಾನ ಅಧೀನ ವ್ಯವಸ್ಥೆ,ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |
"1. ಪಂದ್ಯ, 2. ಪಂದ್ಯ, 3. ಭೇಟಿ","1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |"
ಹೊಂದಾಣಿಕೆ,ମ୍ୟାଚ୍
ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್,ଗାଣିତିକ ଅନୁକରଣ
"1.ಮಾತೃಕೆ, 2.ಮಾತೃಕೆ","1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ"
"1.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್","1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |"
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
ಗರಿಷ್ಠ ಅಂಶ,ଶିଖର ଉପାଦାନ |
ಯೋಗಪ್ಯಾಡ್,ଯୋଗପ୍ୟାଡ୍
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡ್ಯಾಮನ್,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
"1.ಅರ್ಥ, 2.ಅರ್ಥ","1. ମ୍ୟାନ୍, 2. ମ୍ୟାନ୍"
ಅಂದರೆ ಚೇತರಿಕೆಯ ಸಮಯ,ଅର୍ଥ ପୁନରୁଦ୍ଧାର ସମୟ |
ವೈಫಲ್ಯ ಎಂದರೆ ಸಮಯ,ବିଫଳତାର ଅର୍ଥ ହେଉଛି ସମୟ |
ವೈಫಲ್ಯ ಸರಾಸರಿ ಸಮಯ (m t b f),ବିଫଳତା ମଧ୍ୟମ ସମୟ (m t b f)
ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ,ବିଫଳତାର ସମୟ |
ದುರಸ್ತಿ ಸರಾಸರಿ ಸಮಯ,ମରାମତି ଅର୍ଥ ସମୟ |
ತಿದ್ದುಪಡಿ ಸರಾಸರಿ ಸಮಯ (MTTR),ସଂଶୋଧନ ଅର୍ଥ ସମୟ (MTTR)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
ಮಧ್ಯಮ ಏಕೀಕರಣ (MSI),ମଧ୍ୟମ ଏକୀକରଣ (MSI)
ಸರಾಸರಿ ಪದ ಸಂಗ್ರಹ ಸಾಧನ,ଅର୍ଥ ସଂରକ୍ଷଣ ଉପକରଣ |
ಮೆಗಾ ಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (Mbps),ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗା ବିଟ୍ (Mbps)
ಘಟಕ ವಸ್ತು,ଉପାଦାନ ବସ୍ତୁ
ಘಟಕ ದಾಖಲೆ,ଉପାଦାନ ରେକର୍ଡ |
