Telugu,Odiya
చర్చించదగిన పరికరం కాదు,ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |
న్యూక్లియస్,ନ୍ୟୁକ୍ଲିୟସ୍
శూన్య,ନଲ୍
శూన్య మరియు శూన్యత,ନଲ୍ ଏବଂ ଶୂନ୍ୟ |
సంఖ్య,ସଂଖ୍ୟା
నంబరింగ్,ସଂଖ୍ୟା
సంఖ్య,ସଂଖ୍ୟା
ప్రమాణస్వీకారం,ଶପଥ
విధేయత ప్రమాణం,ସହାନୁସାର ଶପଥ କର |
కార్యాలయ ప్రమాణం,ଅଫିସରେ ଶପଥ
విధేయత,ଆଜ୍ଞା
సంస్మరణ,Obituary
వస్తువు,ବସ୍ତୁ
అభ్యంతరం,ଆପତ୍ତି
లక్ష్యం,ଉଦ୍ଦେଶ୍ୟ
వస్తువులు మరియు కారణాలు,ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |
విధిగా,ବାଧ୍ୟତାମୂଳକ
అశ్లీల,ଅଶ୍ଳୀଳ
అశ్లీల సంజ్ఞ,ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |
పరిశీలకుడు,ପର୍ଯ୍ୟବେକ୍ଷକ
వాడుకలో లేదు,ପୁରୁଣା
అడ్డంకి,ବାଧା
స్పష్టంగా,ସ୍ପଷ୍ଟ
అప్పుడప్పుడు,ବେଳେବେଳେ
ఆక్యుపెన్సీ,ସ୍ଥାନ
యజమాని,ଦଖଲକାରୀ
వృత్తి,ବୃତ୍ତି
ఆక్రమించు,ଦଖଲ କରନ୍ତୁ |
ఆక్ట్రోయి డ్యూటీ,ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |
సెలవు,ଛୁଟି ଦିନ
ఆఫ్ డ్యూటీ,ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ
ప్రమాదకరం,ଆପତ୍ତିଜନକ |
ఆఫర్,ଅଫର୍
నియామకం ఆఫర్,ନିଯୁକ୍ତି ପ୍ରଦାନ
కార్యాలయం,କାର୍ଯ୍ୟାଳୟ
లాభం యొక్క కార్యాలయం,ଲାଭ କାର୍ଯ୍ୟାଳୟ
అధికారిక,ସରକାରୀ
అధికారికత,ଅଫିସିଆଲ୍
అధికారిక విధి,ସରକାରୀ କର୍ତ୍ତବ୍ୟ
అధికారిక సభ్యులు,ଅଧିକାରୀମାନେ
అధికారిక భాష,ସରକାରୀ ଭାଷା |
అధికారికంగా,ଆନୁଷ୍ଠାନିକ ଭାବରେ |
అధికారిక నివేదిక,ସରକାରୀ ରିପୋର୍ଟ
అధికారిక వెర్షన్,ସରକାରୀ ସଂସ୍କରଣ
ఆఫీషియేటింగ్,ଅଧିକାରୀ
మనలో మనమాట,ରେକର୍ଡ ବନ୍ଦ
సరే (O.K.),ଠିକ ଅଛି (o.k.)
అంబుడ్స్‌మన్,ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍
ఖాతా మంజూరులో,ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |
కోరిక మేరకు,ଦରକାର ଅନୁସାର
విధి నిర్వహణలో,କାର୍ଯ୍ୟରତ
ఏక పక్షంగా,ଗୋଟିଏପାଖିଆ |
లైన్‌లో,ଲାଇନ୍ରେ
ఆన్-స్పెషల్ డ్యూటీ,ବିଶେଷ କର୍ତ୍ତବ୍ୟ
ఉద్యోగ శిక్షణ లో,ଚାକିରି ତାଲିମ ଉପରେ |
ఓనస్,ଓଲସ୍
ఓపెన్ డే,ଖୋଲା ଦିନ
ఓపెన్ సిస్టమ్,ଖୋଲା ସିଷ୍ଟମ୍
తెరవడం,ଖୋଲିବା
ప్రారంభ నిల్వ,ସନ୍ତୁଳନ ଖୋଲିବା |
తెరచు వేళలు,ଖୋଲିବା ଘଣ୍ଟା |
ఓపెన్ లెర్నింగ్,ଶିଖିବା
ఓపెన్ లెటర్,ଖୋଲ |
ఓపెన్ యూనివర్శిటీ,ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |
నిర్వహణ ఖర్చు,ପରିଚାଳନା ମୂଲ୍ୟ
ఆపరేటింగ్ సిబ్బంది,ଅପରେଟିଂ କର୍ମଚାରୀ |
ఆపరేషన్,ଅପରେସନ୍
ఆపరేటివ్,ଅପରେଟର୍ ଲୋଗ୍ |
అభిప్రాయం,ମତ
వ్యతిరేకత,ବିରୋଧୀ
ఎంపిక,ବିକଳ୍ପ
నోటి,ମ oral ଖିକ |
ఆర్డర్,କ୍ରମ
ఆర్డర్ చెక్,ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |
రిజర్వేషన్ క్రమం,ସଂରକ୍ଷଣର କ୍ରମ
నిర్ణయం,ଅର୍ଡିନାନ୍ସ
సంస్థ,ସଂଗଠନ |
వ్యవశ్థాపక పట్టిక,ସଂଗଠନ ଚାର୍ଟ |
నిర్వాహకుడు,ସଂଗଠକ
ఆధారిత,Oriensted
అసలైన,ମୂଳ
అసలు విభాగం,ମୂଳ ବିଭାଗ
ఒరిజినల్ సేల్ డీడ్,ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ
అనియంత్రిత యజమాని,ଓଟେନସେନିବଲ୍ ମାଲିକ |
అకస్మాత్తుగా వ్యాపించడం,ବିସ୍ଫୋରଣ
దుస్తులను భత్యం,ପୋଷାକ ଭତ୍ତା
అవుట్గోయింగ్ సభ్యుడు,ବହିର୍ଗତ ବ୍ୟକ୍ତି
అవుట్గోయింగ్ ఫైల్,ଯାଉଥିବା ଫାଇଲ
వ్యయం,ଆଉଟଲେସ୍
అవుట్లెట్,ଆଉଟଲେଟ୍
రూపురేఖలు,ବାହ୍ୟରେଖା
Lo ట్లుక్,ଦୃଷ୍ଟିକୋଣ
కోర్టు నుండి,କୋର୍ଟ ବାହାରେ
కాలాంతరం చెందింది,ପୁରୁଣା
పనిచేయటంలేదు,କ୍ରମରେ
ముద్రణ నుండి,ମୁଦ୍ରଣ ବାହାରେ
మలుపు తిరిగింది,ଟର୍ନରୁ
మలుపు కేటాయింపు,ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |
అవుట్‌పోస్ట్,ଆଉଟପୋଷ୍ଟ |
అవుట్పుట్,ଆଉଟପୁଟ୍
పూర్తిగా కొనుగోలు,ସଠିକ୍ କ୍ରୟ |
Our ట్‌సోర్స్,ଆଉଟସୋର୍ସ
అసాధారణ,ଉଲ୍ଲେଖନୀୟ
వయస్సు కంటే ఎక్కువ,ବୟସରୁ ଅଧିକ
మొత్తం,ମୋଟ ଉପରେ
మొత్తం లోటు,ସାମଗ୍ରିକ ନିଅଣ୍ଟ |
ఓవర్ బిల్లింగ్,ବିଲିଂ ଉପରେ
అధిక ఛార్జ్,ଓଭରଚାର୍ଜ
మీరిన,ସମୟସୀମା
అతిగా అంచనా,ଅତ୍ୟଧିକ ସମୟ
ఓవర్ హెడ్ ఛార్జ్,ଓଭରହେଡ୍ ଚାର୍ଜ |
అతివ్యాప్తి,ଓଭରଲେପ୍ |
ప్రాధాన్యతను అధిగమించడం,ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |
ఓవర్-రూల్,ଅତ୍ୟଧିକ ନିୟମ
పర్యవేక్షణ,ତଦାରଖ
ఓవర్ టైం పే,ଓଭରଟାଇମ୍ ପେ
ఓవర్‌వాల్యుయేషన్,ପୂର୍ବାବଲୋକନ
యాజమాన్యం,ମାଲିକାନା
ప్యాకేజీ,ପ୍ୟାକେଜ୍
ప్యాకేజీ ఒప్పందం,ପ୍ୟାକେଜ୍ ଡିଲ୍
ప్యాకింగ్ మరియు మార్కింగ్,ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |
ప్యాకింగ్ జాబితా,ପ୍ୟାକିଂ ତାଲିକା
ఒప్పందం,ଚୁକ୍ତି
చెల్లించిన,ଦେୟ
చెల్లింపుల మూలధనం,ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |
కరపత్రం,ପୁସ୍ତିକା
ప్యానెల్,ପ୍ୟାନେଲ୍ |
కాగితం,କାଗଜ
పారా,ପାରା
పారామౌంట్,ପାରାମାଉଣ୍ଟ
తల్లిదండ్రులు,ପିତାମାତା
తల్లిదండ్రుల,ପିତାମାତା
మాతృ కార్యాలయం,ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |
అత్యద్బుతము,ସ Pagreecess
పారి పాసు,ପାର୍ ନିସ୍ୟୁ |
పారిటీ,ଯୁଗ
పార్లమెంటు,ସଂସଦ
భాగం,ଅଂଶ
పార్ట్ ఫైల్,%
పాక్షికం,ଆଂଶିକ
పాల్గొనండి,ଭାଗ ନେବା
ప్రత్యేకించి,ନିର୍ଦ୍ଦିଷ୍ଟ
వివరాలు,ବିଶେଷତା
విభజన,ବିଭାଜନ
భాగస్వామి,ସାଥୀ
భాగస్వామ్య దస్తావేజు,ସହଭାଗୀତା କାର୍ଯ୍ୟ
పార్ట్ చెల్లింపు,ଆଂଶିକ ଦେୟ
పార్ట్ టైమ్,ଆଂଶିକ ସମୟ
పార్టీ,ପାର୍ଟୀ
సమాన విలువ,ପାର୍ ମୂଲ୍ୟ
పాస్,ପାସ୍ କର |
పాసేజ్,ପାସ୍
పాస్వర్డ్,ପାସୱାର୍ଡ
పేటెంట్,ପେଟେଣ୍ଟ |
పోషకుడు,ପୃଷ୍ଠପୋଷକ |
చెల్లించండి,ଦେୟ
చెల్లించే బిల్లు,ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ
పే సర్టిఫికేట్,ଦେୟ ସେଟିଂ
పే రోజు,ଦା
చెల్లింపుదారు,ଦେୟ
చెల్లింపుదారు,ଦେୟକାରୀ
చెల్లింపు,ଦେୟ
చెల్లించండి,ମୂଲ୍ୟ ଦେବା
పే ఆర్డర్,ଦେୟ କ୍ରମ
పేరోల్,ଦେୟ ରୋଲ୍ |
పే స్కేల్,ଦେୟ ସ୍କେଲ
ధనవి,ପେକୁନିୟାରି
శిక్ష,ଦଣ୍ଡ
శిక్షా స్మృతి,ପେନାଲ୍ କୋଡ୍
శిక్షా వడ్డీ,ଦଣ୍ଡିକର ଆଗ୍ରହ
జరిమానా విధించండి,ଦଣ୍ଡ ଦିଅ |
పెనాల్టీ,ଦଣ୍ଡ
పెండింగ్‌లో ఉంది,ବିଚାରାଧୀନ ଅଛି
పెన్ డౌన్ సమ్మె,କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |
పెన్షన్,ପେନ୍ସନ୍
పెన్షనబుల్,ପେନସନେବଲ୍ |
పెన్షనర్,ପେନସୋନର୍ |
పెన్షన్ పథకం,ପେନ୍ସନ୍ ସ୍କିମ୍ |
ఏడాదికి,ବାର୍ଷିକ
ప్రతి బేరర్‌కు,ପ୍ରତିଭାଲର୍
తలసరి (= తలకి),ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି)
శాతం,ଶତକଡା
శాశ్వత,ଚିରସ୍ଥାୟୀ |
ప్రిఫరెన్షియల్ కొనుగోలు,ଅଗ୍ରାଧିକାର କ୍ରୟ |
ప్రదర్శించండి,ପ୍ରଦର୍ଶନ
పనితీరు,କାର୍ଯ୍ୟଦକ୍ଷତା
కాలం,ଅବଧି
ఆవర్తన,ପର୍ଯ୍ୟାୟକ୍ରିକ |
సమీక్షలో ఉన్న కాలం,ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |
పెర్జరీ,ମିଥ୍ୟା
ప్రోత్సాహకాలు,ଭତ୍ତା
శాశ్వత,ସ୍ଥାୟୀ
ప్రతి మెన్సెం,ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |
అనుమతించదగినది,ଅନୁମତିପ୍ରାପ୍ତ
అనుమతి,ଅନୁମତି
అనుమతి,ଅନୁମତି
అనుమతి,ଅନୁମୋଦିତ
శాశ్వత,ଚିରସ୍ଥାୟୀ
శాశ్వతత్వం,ଚିରସ୍ଥାୟୀତା |
Perquisites (= ప్రోత్సాహకాలు),ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା)
వ్యక్తి,ବ୍ୟକ୍ତିଗତ
వ్యక్తిగత ఆస్తులు,ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି
వ్యక్తిగత బంధం,ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |
వ్యక్తిత్వం,ବ୍ୟକ୍ତିତ୍ୱ
Persona non grata,ପର୍ସା ନନ୍ ଗ୍ରାଟା |
సిబ్బంది,କର୍ମଚାରୀ
సిబ్బంది విధానం,କର୍ମଚାରୀ ନୀତି
దృష్టికోణం,ଦୃଷ୍ଟିକୋଣ
పర్సుయేషన్,ମନାଇବା
సంబంధిత,ପ୍ରଯୁଜ୍ୟ
పెరెసల్,ପର୍ସାଲ୍
పిటిషన్,ନିବେଦନ
పిటిషనర్,ପେଟିସୋନର୍
దశ,ପର୍ଯ୍ୟାୟ
ఛాయాచిత్రం,ଫଟୋଗ୍ରାଫ୍
ఫోటోస్టాట్,ଫଟୋଷ୍ଟାଟ
భౌతిక తనిఖీ,ଶାରୀରିକ ଯାଞ୍ଚ
శారీరక లోపం,ଶାରୀରିକ ତ୍ରୁଟି
శారీరక విద్య,ଶାରୀରିକ ଶିକ୍ଷା
శారీరకంగా వికలాంగులు,ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |
భౌతిక ధృవీకరణ,ଶାରୀରିକ ଯାଞ୍ଚ
పీస్‌మీల్,ଖଣ୍ଡମ
ముక్క రేటు,ଖଣ୍ଡ ହାର
యాత్రికుడు,ତୀର୍ଥଯାତ୍ରୀ
పైలట్ ప్రోగ్రామ్,ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |
పిన్,ପିନ୍
ప్లేస్‌మెంట్ సేవ,ସ୍ଥାନ ସେବା
పుట్టిన స్థలం,ଜନ୍ମସ୍ଥାନ
పనిచేసే ప్రదేశం,କାର୍ଯ୍ୟ ସ୍ଥାନ
వాది,ଅଭିଯୋଗକାରୀ
ప్రణాళిక,ଯୋଜନା
ప్రణాళిక,ଯୋଜନା
మొక్క,ଉଦ୍ଭିଦ
ప్లేయర్,ପ୍ଲେୟାର
అభ్యర్ధన,ନିବେଦନ
ప్లీడర్,ନିବେଦନକାରୀ |
ప్రజాభిప్రాయ సేకరణ,Plebiscite
ప్రతిజ్ఞ,ପ୍ରତିଶ୍ରୁତି
హాజరు కావలసిన సభాసమావేశం,ପ୍ଲେନାରୀ ଅଧିବେଶନ |
ప్లీనిపోటెన్షియరీ,ପ୍ଲେନିକୋଟେରାରି ​​|
పునాది ప్రాంతం,ପ୍ଲିନ୍ ଏରିଆ |
విధానం,ନୀତି
రాజకీయ కార్యకలాపాలు,ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |
ఎన్నికలో,ମତଦାନ
కాలుష్యం,ପ୍ରଦୂଷଣ
రాజకీయ,ରାଜନ political ତିକ
పూల్,ପୁଲ୍
పోర్ట్‌ఫోలియో,ପୋର୍ଟଫୋଲିଓ
స్థానం,ଅବସ୍ଥାନ
అనుకూల,ସକରାତ୍ମକ |
పోస్ట్,ପୋଷ୍ଟ କରନ୍ତୁ |
పోస్ట్ డేటెడ్,ପୋଷ୍ଟ-ତାରିଖ
ఫాక్టో అనంతర అనుమతి,ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |
పోస్ట్ గ్రాడ్యుయేట్,ସ୍ନାତକୋତ୍ତର
మరణానంతర,Pushumomus
పోస్టింగ్,ପୋଷ୍ଟ କରିବା
పోస్ట్ మార్టం పరీక్ష,MORTEM ପରୀକ୍ଷଣ ପୋଷ୍ଟ କରନ୍ତୁ |
వాయిదా,ସ୍ଥଗିତ ରଖ |
పోస్ట్‌స్క్,ପୋଷ୍ଟସ୍କ୍ରିପ୍ଟ (ପି.ସ)
శక్తి,ଶକ୍ତି
పవర్ ఆఫ్ అటార్నీ,ଓକିଲଙ୍କ ଶକ୍ତି
ఆచరణీయమైనది,ପ୍ରୟୋଗନୀୟ
ప్రాక్టీస్,ଅଭ୍ୟାସ କର |
ప్రీ-ఆడిట్,ପୂର୍ବ-ଅଡିଟ୍ |
ముందు జాగ్రత్త,ସତର୍କତା
పూర్వదర్శనం,ଉଦାହରଣ
Precis,ପୂର୍ବ
ఖచ్చితమైనది,ସଠିକ୍
మూసివేయు,ସଠିକ୍
ముందస్తు భావన,ପୂର୍ବ ସଂକଳ୍ପ
పూర్వీకుడు,ପୂର୍ବ
ప్రధానమైనది,ମୁଖ୍ୟତ। |
ముందుమాట,ଉପକ୍ରମଣିକା
ఇష్టపడండి,ପସନ୍ଦ କରନ୍ତୁ |
పక్షపాతం,କୁସଂସ୍କାର
ప్రాథమిక,ପ୍ରାଥମିକ
అకాల,ଅକାଳ
ప్రాంగణం,ପରିସର
ప్రీమియం,ପ୍ରିମିୟମ୍
ప్రీపెయిడ్,ପ୍ରିପେଡ୍
ప్రీపెయిడ్ కార్డ్,ପ୍ରିପେଡ୍ କାର୍ଡ |
ముందే ప్రణాళిక,ପୂର୍ବ-ଯୋଜନାବଦ୍ଧ
ప్రిపోన్,ଉପପୋଚିତ
ముందే రియోటెడ్ బిల్లు,ପ୍ରି-ରସିଦ ବିଲ୍ |
హక్కు,ପ୍ରଚାରକ
సూచించండి,Cribe
సూచించబడింది,ମନ୍ତବ୍ୟ ଦିଆଯାଇଥିବା
సూచించిన రూపం,ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
ప్రదర్శన,ଉପସ୍ଥାପନା
అధ్యక్షత,ପୂର୍ବ
అధ్యక్షుడు,ରାଷ୍ଟ୍ରପତି
నొక్కండి,ଦବାନ୍ତୁ |
కాపీని నొక్కండి,କପି ଦବାନ୍ତୁ |
ప్రెస్ గ్యాలరీ,ଗ୍ୟାଲେରୀ ଦବାନ୍ତୁ |
.హించారు,ଅନୁମାନ କରାଯାଇଥିଲା
Ump హించిన వేతనం,ସମ୍ପତ୍ତି ପ୍ରାପ୍ତ ଦରମା |
Upp హించబడింది,ନିରବଚ୍ଛିନ୍ନ
సాకు,ପୂର୍ବ
వ్యాప్తి చెందడం,ପରାଜିତ |
నిరోధించండి,ପ୍ରତିରୋଧ କର |
నివారణ,ପ୍ରତିରୋଧ
నివారణ,ପ୍ରତିଷେଧକ |
ధర హెచ్చుతగ్గులు (= ధర కదలికలు),ମୂଲ୍ୟ ପରିବର୍ତ୍ତନ (= ମୂଲ୍ୟ ଗତିବିଧି)
ధర,ମୂଲ୍ୟ
ప్రిమా ఫేసీ,ପ୍ରିମା ଫେସୀ
ప్రధానంగా,ମୁଖ୍ୟତ। |
ప్రాథమిక,ପ୍ରାଥମିକ
ప్రాథమిక రశీదు,ପ୍ରାଥମିକ ରସିଦ
ప్రిన్సిపాల్,ପ୍ରଧାନ
ప్రధాన రుణగ్రహీత,ମୁଖ୍ୟ tor ଣଦାତା |
ప్రింటర్,ପ୍ରିଣ୍ଟର୍
ముద్రణ,ମୁଦ୍ରଣ
ముందు సూచన,ପୂର୍ବ ସୂଚକ
ప్రాధాన్యత గ్రేడింగ్,ପ୍ରାଥମିକତା ଗ୍ରେଡିଂ |
జైలు,କାରାଗାର
ఖైదీ,ବନ୍ଦୀ
గోప్యత,ଗୋପନୀୟତା
ప్రైవేట్ మరియు రహస్య,ବ୍ୟକ୍ତିଗତ ଏବଂ ଗୋପନୀୟ |
ప్రత్యేక హక్కు,ସୁବିଧା
ప్రివిలేజ్ కమిటీ,ସୁବିଧା କମିଟି |
బహుమతి,ପୁରସ୍କାର
సంభావ్యత,ସମ୍ଭାବନା
ప్రోబేట్,ପ୍ରମାଣ
పరిశీలన,ପରୀକ୍ଷା
ప్రొబేషనరీ,ସମ୍ଭବତ
ప్రొబేషనర్,ସମ୍ଭବତ। |
పరిశోధన,ପ୍ରମାଣ କର |
విధాన నియమాలు,ପ୍ରକ୍ରିୟାଗତ ନିୟମ |
విధానం,ପ୍ରଣାଳୀ
ప్రొసీడింగ్స్,ପ୍ରକ୍ରିୟା
ప్రక్రియ,ପ୍ରକ୍ରିୟା
ప్రాసెసింగ్,ପ୍ରକ୍ରିୟାକରଣ
Procession రేగింపు,ଶରଣ
ప్రకటించండి,ଘୋଷଣା କର
ప్రకటన,ପ୍ରକାଶନ
సేకరణ,କ୍ରୟ
ఉత్పత్తి,ଉତ୍ପାଦ
ఉత్పత్తి,ଉତ୍ପାଦନ
వృత్తి,ବୃତ୍ତି
వృత్తిపరమైన సాధన,ବୃତ୍ତିଗତ ସଫଳତା |
ప్రావీణ్యత ధృవీకరణ పత్రం,ପାରଦର୍ଶୀ ସାର୍ଟିଫିକେଟ୍ ସାର୍ଟିଫିକେଟ୍ |
ప్రొఫైల్,ପ୍ରୋଫାଇଲ୍
లాభం,ଲାଭ
ప్రోగ్రామ్,ପ୍ରୋଗ୍ରାମ୍
ప్రోగ్రామ్ షెడ్యూల్,ପ୍ରୋଗ୍ରାମ୍ କାର୍ଯ୍ୟସୂଚୀ |
ప్రోగ్రామింగ్,ପ୍ରୋଗ୍ରାମିଂ
పురోగతి,ପ୍ରଗତି
ప్రగతిశీల,ପ୍ରଗତିଶୀଳ |
నిషేధించబడింది,ନିଷେଧ |
నిషేధిత ప్రాంతం,ନିଷେଧ କ୍ଷେତ୍ର |
నిషేధం,ନିଷେଧ |
నిషేధ క్రమం,ନିଷେଧୀ କ୍ରମ
ప్రాజెక్ట్,ପ୍ରକଳ୍ପ
ప్రొజెక్షన్,ପ୍ରୋଜେକସନ
ప్రముఖ,ବିଶିଷ୍ଟ
వాగ్దానం,ପ୍ରତିଜ୍ଞା
ప్రామిసరీ నోటు,ପ୍ରୋମାସୋରୀ ଟିପ୍ପଣୀ |
ప్రోత్సహించండి,ପ୍ରୋତ୍ସାହନ ଦିଅ |
ప్రమోటర్,ପ୍ରୋମୋଭର୍
ప్రచారం,ପଦୋନ୍ନତି
ప్రాం,ବେଶ୍ୟା
ప్రోమల్గేట్,ପ୍ରୋମୁପୁଟ୍
ఉచ్చారణ,ଉଚ୍ଚାରଣ କର |
ఉచ్చారణ,ଘୋଷଣଣାମା
రుజువు,ପ୍ରମାଣ
పంపకం యొక్క రుజువు,ଉତ୍ତାପର ପ୍ରମାଣ |
రుజువు పఠనం,ପ reading ଼ିବା ପ୍ରମାଣ |
ప్రచారం,ପ୍ରସାରିତ
ప్రచారం,ପ୍ରସାର
సరైనది,ଉପଯୁକ୍ତ
ఆస్తి,ସମ୍ପତ୍ତି
ప్రతిపాదన,ପ୍ରସ୍ତାବ
ప్రతిపాదించండి,ପ୍ରସ୍ତାବ ଦିଅ
ప్రతిపాదన,ପ୍ରଚୁର
యాజమాన్యం,ମାଲିକାନା
యాజమాన్యం,ମାଲିକବାନ
ప్రో-రాటా,ପ୍ରୋ-ରାଟା |
ప్రో-రాటా కోటా,ପ୍ରୋ-ରାଟା କୋଟା |
ప్రోరోగ్,ପ୍ରାରଗୋଳ
లాభాలు మరియు నష్టాలు,ଭଲ ଏବଂ ମନ୍ଦ
నిషేధించండి,Portbribe
ప్రాసిక్యూషన్,ପ୍ରବର୍ତ୍ତନ
ప్రాస్పెక్టస్,ପ୍ରୋଜେକ୍ଟସ୍
ప్రోటీంపోర్ నియామకం,ପ୍ରେମମକୋପ୍ ନିଯୁକ୍ତ |
ప్రోటోకాల్,ପ୍ରୋଟୋକଲ୍
నిరూపించండి,ପ୍ରମାଣ କର |
అందించబడింది,ପ୍ରଦାନ କରାଯାଇଛି |
భవిష్య నిధి,ପ୍ରୋଭିଡେଣ୍ଟ ପାଣ୍ଠି |
నియమం,ପ୍ରମାଣପତ୍ର
తాత్కాలిక,ଅସ୍ଥାୟୀ
తాత్కాలిక జాబితా,ଅସ୍ଥିଭନୀୟ ତାଲିକା |
ప్రొవిసో,ପ୍ରୋଭିସୋ |
సామీప్యం,ନିକଟତର
ప్రాక్సీ,ପ୍ରକ୍ସି |
ప్రజా,ଜନସାଧାରଣ
ప్రచురణ,ପ୍ରକାଶନ |
పబ్లిక్ డ్యూటీ,ଜନସାଧାରଣ କର୍ତ୍ତବ୍ୟ
ప్రజా ప్రయోజన వ్యాజ్యం,ଜନସାଧାରଣ ସୁଧ ପଳାୟନ |
పబ్లిసిటీ,ପ୍ରଚାର
ప్రచురించండి,ପ୍ରକାଶନ କର |
ఆలస్యము కానట్టి,ସମୟାନୁବର୍ତ୍ତୀ |
శిక్ష,ଦଣ୍ଡ
కొనుగోలు,କ୍ରୟ
పూర్తిగా తాత్కాలిక,କେବଳ ଅସ୍ଥାୟୀ |
ప్రయోజనం,ଉଦ୍ଦେଶ୍ୟ
వెంబడించండి,ଅନୁସରଣ କର
ముసుగు,ଅନୁସରଣ
పరిధి,ପୁରଭାତିତା
ఉంచండి,ସ୍ଥଗିତ
పుట్-అప్ స్లిప్,Slip up
అర్హత,ଯୋଗ୍ୟତା
అర్హత కలిగిన అభ్యర్థి,ଯୋଗ୍ୟ ପ୍ରାର୍ଥୀ |
అర్హత,ଯୋଗ୍ୟତା
అర్హత పరీక్ష,ଯୋଗ୍ୟତା ପରୀକ୍ଷା
క్వాలిఫైయింగ్ టెస్ట్,ଯୋଗ୍ୟତା ପରୀକ୍ଷା
గుణాత్మక పద్ధతులు,ଗୁଣାତ୍ମକ କ ques ଶଳ |
నాణ్యత,ଗୁଣବତ୍ତା
నాణ్యత నియంత్రణ,ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ
పరిమాణం,ପରିମାଣ
దిగ్బంధం సెలవు,କ୍ୱାଣ୍ଟାଇନ୍ ଛୁଟି
త్రైమాసికంలో,ଚତୁର୍ଥାଂଶ |
క్వాష్,କ୍ୱାଶ୍
పాక్షం,Quasi
పాక్షిక-శాశ్వత,କ୍ୱାସି-ସ୍ଥାୟୀତା |
ప్రశ్న,ଜିଜ୍ଞାସା
ప్రశ్న,ପ୍ରଶ୍ନ
ప్రశ్నార్థకం,ସନ୍ଦେହଜନକ |
ప్రశ్న గంట,ପ୍ରଶ୍ନ ଘଣ୍ଟା
ప్రశ్నాపత్రం,ପ୍ରଶ୍ନପତ୍ର
నిష్క్రమించండి,ଛାଡ
కోరం,Quorum
కోటా,କୋଟା
కొటేషన్,ଉଦ୍ଧୃତି
కోట్,ଉଦ୍ଧୃତ
జాతి,ଜାତି
జాతి వివక్ష,ଜାତିଗତ ଭେଦଭାବ |
రాక్,ଥାକ
దాడి,ଆକ୍ରମଣ
రైల్వే,ରେଳପଥ
పెంచండి,ଉଠାନ୍ତୁ |
యాదృచ్ఛికంగా,ଅନିୟମିତ |
యాదృచ్ఛిక నమూనా,ଅନିୟମିତ ନମୁନା |
పరిధి,ପରିସର
ర్యాంక్,ମାନ୍ୟତା
శ్రేణీకరించు మరియు దాఖలుచేయు,ରାଙ୍କ୍ ଏବଂ ଫାଇଲ୍ |
ర్యాంకింగ్,ର୍ୟାଙ୍କିଙ୍ଗ୍
రాపిడ్ యాక్షన్ ఫోర్స్,ରାପିଡ୍ ଆକ୍ସନ୍ ଫୋର୍ସ |
అరుదైన,ବିରଳ
దద్దుర్లు,ଦାଗ
రేట్ విలువ,ରାଷ୍ଟ୍ରଗୋଳ ମୂଲ୍ୟ
రేటు,ହାର
రేటు ఒప్పందం,ରେଟ୍ ଚୁକ୍ତିନାମା |
రేటు జాబితా,ମୂଲ୍ୟ ତାଲିକା
ధృవీకరణ,ଅନୁମୋଦନ
రేటింగ్,ମୂଲ୍ୟାୟନ
నిష్పత్తి,ଅନୁପାତ
రేషన్,ରାସନ
హేతుబద్ధమైన,ଯୁକ୍ତିଯୁକ୍ତ |
హేతుబద్ధీకరణ,ଯୁକ୍ତିଯୁକ୍ତକରଣ
