Bengali,Malayalam
মুক্রকারস,മുക്കരക്കാർ
মমি,അമ്മാ
যাদুঘর,മ്യൂസിയം
মাস্কেট,മസ്കറ്റ്
মাস্কেটিয়ার,മസ്കറ്റിയർ
মাস্কেট্রি,മസ്കട്രി
মাস্কেট্রি,മസ്കട്രി
মাস্টার মাস্টার,മസ്റ്റർ മാസ്റ്റർ
মাস্টার-রোল,മസ്റ്റർ-റോൾ
মাস্টার-রোল,മസ്റ്റർ-റോൾ
বিদ্রোহ,കലാപം
বিদ্রোহ আইন,കലാപ നിയമം
রহস্য জাহাজ,നിഗൂഢ കപ്പൽ
বর্ণনামূলক,ആഖ്യാനം
জাতি,രാഷ്ട്രം
স্থানীয়,സ്വദേശി
দেশীয় রাজ্য,തദ്ദേശീയ സംസ്ഥാനം
প্রকৃতিবাদ,പ്രകൃതിവാദം
প্রাকৃতিক অধিকার,സ്വാഭാവിക അവകാശങ്ങൾ
নাৎসি,നാസി
নাৎসি বিপ্লব,നാസി വിപ്ലവം
নাৎসিবাদ,നാസിസം
পূর্ব কাছাকাছি,കിഴക്കിനടുത്ത്
নিগ্রো,നീഗ്രോ
নিগ্রোফিল,നീഗ്രോഫിൽ
নেগ্রোফিলিজম,നീഗ്രോഫിലിസം
নিগ্রোফোবিয়া,നീഗ്രോഫോബിയ
নিরপেক্ষ,നിഷ്പക്ഷ
নিরপেক্ষ দেশ,നിഷ്പക്ഷ രാജ്യം
নতুন চুক্তি,പുതിയ കരാർ
নতুন বিশ্ব,പുതിയ ലോകം
আভিজাত্য,കുലീനത
উন্নতচরিত্র,നോബിൾ
উন্নতচরিত্র,നോബിൾ
যাযাবর,നാടോടി
যাযাবর দল,നാടോടിക്കൂട്ടം
যাযাবর,നാടോടിസം
অহিংস সন্ধি,ആക്രമണരഹിത ഉടമ്പടി
অ-আগ্রাসন চুক্তি,ആക്രമണരഹിത ഉടമ്പടി
যুদ্ধহীন রাষ্ট্র,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
অসহযোগিতা,നിസ്സഹകരണം
অসহযোগ আন্দোলন,നിസ്സഹകരണ പ്രസ്ഥാനം
বিপরীত,ഒബ്ബർ
বিপরীত,ഒബ്ബർ
গণতন্ত্র (=জনতাতন্ত্র),ഒക്ലോക്രസി (=മൊബോക്രസി)
অক্লোক্র্যাট,ഒക്ലോക്രാറ്റ്
অফিসের নথিপত্র,ഔദ്യോഗിക രേഖ
পুরোনো জগৎ,പഴയ ലോകം
অলিগার্কি,ഒലിഗാർക്കി
আক্রমণ,ആക്രമണം
খোলা আলোচনা,തുറന്ന ചർച്ചകൾ
খোলা প্রশ্ন,തുറന്ന ചോദ്യം
রেকর্ড খুলুন,റെക്കോർഡുകൾ തുറക്കുക
প্রাচ্য,ഓറിയന്റ്
প্রাচ্যবাদ,ഓറിയന്റലിസം
প্রাচ্যবাদ,ഓറിയന്റലിസം
প্রাচ্যবিদ,ഓറിയന്റലിസ്റ്റ്
উৎপত্তি,ഉത്ഭവം
উৎপত্তি,ഉത്ഭവം
অর্থোগ্রাফি,അക്ഷരവിന്യാസം
শত্রুতার প্রাদুর্ভাব,ശത്രുതയുടെ പൊട്ടിത്തെറി
আউট-পোস্ট,ഔട്ട്-പോസ്റ്റ്
ওভার-লর্ড,ഓവർ-ലോർഡ്
অগ্রাহ্য করা,ഓവർ-റൈഡ്
অগ্রাহ্য করা,ഓവർ-റൈഡ്
পৌত্তলিক,പേഗൻ
পৌত্তলিক,പേഗൻ
পৌত্তলিকতা,പാഗനിസം
পৌত্তলিকতা,പാഗനിസം
প্যাগোডা,പഗോഡ
প্যাগোডা,പഗോഡ
প্যাগোডা,പഗോഡ
প্রাসাদ চক্রান্ত,കൊട്ടാരം കുതന്ത്രങ്ങൾ
প্যালাটিনেট,പാലറ്റിനേറ്റ്
তাল পাতা,താളിയോല
অব্যবহিত পূর্ববর্তী রবিবার,പാം ഞായറാഴ്ച
প্যানেগরিস্ট,പനേജിറിസ്റ്റ്
আতঙ্ক,പരിഭ്രാന്തി
আতঙ্ক,പരിഭ്രാന്തി
আতঙ্কগ্রস্ত,പരിഭ്രാന്തി പരത്തുന്നയാൾ
পোপপদ,പാപ്പാസി
পোপপদ,പാപ്പാസി
পোপপদ,പാപ്പാസി
পোপপদ,പാപ്പാസി
পাপল বলদ,പേപ്പൽ കാള
পোপবাদ,പാപ്പാലിസം
পোপবাদ,പാപ്പാലിസം
পোপবাদী,പാപ്പാലിസ്റ്റ്
পোপ রাজ্য,പേപ്പൽ സംസ്ഥാനം
প্যাপিজম (=পেপিস্ট্রি),പാപ്പിസം (=പാപ്പിസ്ട്രി)
পাপিস্ট,പാപ്പിസ്റ്റ്
প্যাপিরাস,പാപ്പിറസ്
উপমা,ഉപമ
প্যারামাউন্ট,പരമപ്രധാനം
সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি),പരമാധികാരം (=പരമാധികാരം)
প্যারামাউন্ট ভদ্রমহিলা,പരമപ്രധാനിയായ സ്ത്രീ
পরম প্রভু,പരമനാഥൻ
পার্চমেন্ট,കടലാസ്
পার্চমেন্ট,കടലാസ്
পার্চমেন্ট,കടലാസ്
ক্ষমা,ക്ഷമിക്കുക
কথাবার্তা,പാർലികൾ
কথাবার্তা,പാർലികൾ
সংসদ (=সংসদ),പാർലമെന്റ് (=പാർലമെന്റ്)
সংসদ,പാർലമെന്റ്
সংসদ,പാർലമെന്റ്
সংসদ,പാർലമെന്റ്
সংসদ আইন,പാർലമെന്റ് നിയമം
সংসদ সদস্য,പാർലമെന്റേറിയൻ
সংসদ সদস্য,പാർലമെന്റേറിയൻ
সংসদীয় এজেন্ট,പാർലമെന്ററി ഏജന്റ്
পারনেলিজম,പാർനെലിസം
প্যারোল,പരോൾ
প্যারোল,പരോൾ
প্যারিসাইড,പാരിസൈഡ്
প্যারিসাইড,പാരിസൈഡ്
পক্ষপাতমূলক,പക്ഷപാതപരമായ
পক্ষপাতমূলক,പക്ഷപാതപരമായ
পক্ষপাতমূলক,പക്ഷപാതപരമായ
পাস,കടന്നുപോകുക
পাস শব্দ (=ঘড়ি শব্দ),പാസ് വേഡ് (=വാച്ച് വേഡ്)
প্যাট্রিয়ার্ক,പാത്രിയർക്കീസ്
প্যাট্রিয়ার্কস,പാത്രിയർക്കീസ്
প্যাট্রিশিয়ান,പട്രീഷ്യൻ
পিতৃত্ব,പിതൃസ്വത്ത്
প্যাক্স ব্রিটানিকা,പാക്സ് ബ്രിട്ടാനിക്ക
প্যাক্স রোমানা,പാക്സ് റൊമാന
বংশ,വംശാവലി
বংশ,വംശാവലി
বংশানুক্রমিক ব্যক্তি,പെഡിഗ്രിഡ് വ്യക്തി
সমকক্ষ ব্যক্তি,സമപ്രായക്കാരൻ
সমকক্ষ ব্যক্তি,സമപ്രായക്കാരൻ
পিরেজ,പീരേജ്
পিরেজ,പീരേജ്
পিরেজ,പീരേജ്
আয়ারল্যান্ডের সহকর্মীরা,അയർലണ്ടിലെ സമപ്രായക്കാർ
স্কটল্যান্ডের সহকর্মীরা,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
উপদ্বীপের প্রচারণা,പെനിൻസുലർ പ്രചാരണം
উপদ্বীপ যুদ্ধ,പെനിൻസുലർ യുദ്ധം
পেনান্ট,പെനന്റ്
জনগণের সনদ (=জাতীয় সনদ),പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট),ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
বেপরোয়া,വഞ്ചന
সময়কাল,കാലഘട്ടം
সময়কাল,കാലഘട്ടം
পরিধি,ചുറ്റളവ്
স্থায়ী বন্দোবস্ত,സ്ഥിരമായ സെറ്റിൽമെന്റ്
চিরন্তন জাঁকজমক,വറ്റാത്ത ഫൈഫ്
ফ্যালানক্স,ഫാലാൻക്സ്
ফ্যালানক্স,ഫാലാൻക്സ്
ফেরাউন,ഫറവോൻ
পিকটোগ্রাম,ചിത്രഗ്രാം
পিকটোগ্রাফ,ചിത്രഗ്രാഫ്
পিকটোগ্রাফ,ചിത്രഗ്രാഫ്
তীর্থযাত্রী,തീർത്ഥാടകൻ
তীর্থযাত্রী পিতারা,തീർത്ഥാടക പിതാക്കന്മാർ
পিলেজ,കൊള്ള
পিলেজ,കൊള്ള
স্তম্ভ,സ്തംഭം
পিলার এডিক্টস (অশোকের),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
পিলার এডিক্টস (অশোকের),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
পিলার এডিক্টস (অশোকের),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
জলদস্যু,കടൽക്കൊള്ളക്കാരൻ
জলদস্যু,കടൽക്കൊള്ളക്കാരൻ
পিচড যুদ্ধ,പിച്ചവെച്ച യുദ്ധം
পটভূমি,പ്ലോട്ട്
পলিস,പോളിസ്
পলিস,പോളിസ്
পলিটার্ক,രാഷ്ട്രീയക്കാരൻ
পলিটিক্যাল এজেন্ট,രാഷ്ട്രീയ ഏജന്റ്
রাজনৈতিক আশ্রয়,രാഷ്ട്രീയ അഭയം
রাজনৈতিক বাসিন্দা,രാഷ്ട്രീയ താമസക്കാരൻ
রাজনৈতিক সন্ত্রাস,രാഷ്ട്രീയ ഭീകരത
মাথট,തിരഞ്ഞെടുപ്പ് നികുതി
পন্টুন,പോണ്ടൂൺ
প্রিমিয়ার,പ്രീമിയർ
প্রিমিয়ার,പ്രീമിയർ
প্রিমিয়ারশিপ,പ്രീമിയർഷിപ്പ്
প্রেসিডেন্সি,അധ്യക്ഷസ്ഥാനം
প্রেসিডেন্সি,അധ്യക്ഷസ്ഥാനം
রাষ্ট্রপতি,പ്രസിഡന്റ്
রাষ্ট্রপতি,പ്രസിഡന്റ്
প্রেসিডিয়াম,പ്രെസിഡിയം
প্রধানমন্ত্রী,പ്രധാന മന്ത്രി
প্রিমোজেনিচার,പ്രൈമോജെനിച്ചർ
রাজপুত্র,രാജകുമാരൻ
রাজপুত্র,രാജകുമാരൻ
প্রিন্স বিশপ,പ്രിൻസ് ബിഷപ്പ്
প্রিন্স কনসোর্ট,പ്രിൻസ് കൺസോർട്ട്
প্রিন্স রিজেন্ট,രാജകുമാരൻ റീജന്റ്
পিন্স regnant,പിൻസ് റെഗ്നന്റ്
রাজকুমারী রিজেন্ট,രാജകുമാരി റീജന്റ്
রাজকুমারী,രാജകുമാരി
প্রিন্সিপ্যালিটি,പ്രിൻസിപ്പാലിറ്റി
প্রিন্সিপ্যালিটি,പ്രിൻസിപ്പാലിറ്റി
প্রিন্সিপ্যালিটি,പ്രിൻസിപ്പാലിറ്റി
পুরস্কার,സമ്മാനം
পুরস্কার,സമ്മാനം
উপহার স্বরূপ,സമ്മാന തുക
পেশাদার সৈনিক,പ്രൊഫഷണൽ സൈനികൻ
প্রতিশ্রুতি,വാഗ്ദാനം ചെയ്യുക
প্রমোনটরি ফোর্ট,പ്രൊമോണ്ടറി കോട്ട
প্রটেক্টরেট,സംരക്ഷിക്കുക
প্রটেক্টরেট,സംരക്ഷിക്കുക
প্রটেক্টরেট,സംരക്ഷിക്കുക
প্রোটেগ,പ്രൊട്ടേജ്
উদ্ভব,പ്രൊവെനൻസ്
উদ্ভব,പ്രൊവെനൻസ്
প্রোভেনেন্স সিস্টেম,പ്രൊവെനൻസ് സിസ്റ്റം
ইহুদিবাদী,പ്രോ-സയണിസ്റ്റ്
জনশত্রু,പൊതു ശത്രു
জনশত্রু,പൊതു ശത്രു
বিরাম,പങ്കുകൾ
পুনিক যুদ্ধ,പ്യൂണിക് യുദ്ധങ്ങൾ
পিউরিটান,പ്യൂരിറ്റൻ
Putsch,പുഷ്
কোয়াড্রিগা,ക്വാഡ്രിഗ
চতুর্মুখী জোট,നാലിരട്ടി സഖ്യം
কোয়েকার,ക്വാക്കർ
রাণী,രാജ്ഞി
রানী সহধর্মিণী,രാജ്ഞി പത്നി
কুইন দোহার,രാജ്ഞി സ്ത്രീധനം
কুইনডম,ക്വീൻഡം
কুইনডম,ക്വീൻഡം
রানী মা,അമ്മ രാജ്ഞി
রাজকুমারী,രാജ്ഞി രാജകുമാരി
কুইসলিং,ക്വിസ്ലിംഗ്
কুইসলিং,ക്വിസ്ലിംഗ്
ভাড়া ছাড়ুন,വാടക ഉപേക്ഷിക്കുക
কাঁপুনি,ആവനാഴി
ওয়ারেন্টো,ക്വോ വാറന്റോ
জাতি,റേസ്
জাতিগত আধিপত্য,വംശീയ മേധാവിത്വം
তাক,റാക്ക്
তাক,റാക്ക്
অভিযান,മിന്നല് പരിശോധന
অভিযান,മിന്നല് പരിശോധന
রামপার্ট,കൊത്തളം
রামপার্ট,കൊത്തളം
লুণ্ঠন,റാൻസക്ക്
মুক্তিপণ,മോചനദ്രവ്യം
মুক্তিপণ,മോചനദ്രവ്യം
ধ্বংসযজ্ঞ,നാശം
ধ্বংসযজ্ঞ,നാശങ്ങൾ
রাজত্ব,സാമ്രാജ്യം
রিয়ার গার্ড,പിൻ ഗാർഡ്
রিয়ার গার্ড অ্যাকশন,പിൻ ഗാർഡ് പ്രവർത്തനം
বিদ্রোহী,വിമത
বিদ্রোহ,കലാപം
বিদ্রোহের স্বীকৃতি,കലാപത്തിന്റെ അംഗീകാരം
পুনঃসঞ্চালন,പുനർനിർമ്മാണം
রিকনেসান্স,രഹസ്യാന്വേഷണം
পুনর্গঠন,പുനർനിർമ്മാണം
রেকর্ড,രേഖപ്പെടുത്തുക
রেকর্ড অফিস,റെക്കോർഡ് ഓഫീസ്
রেকর্ড অবসর,റിട്ടയർമെന്റ് റെക്കോർഡ്
লাল শার্ট,ചുവന്ന ഷർട്ടുകൾ
সংস্কার,നവീകരണം
উদ্বাস্তু,അഭയാർത്ഥി
রেগালিয়া,റെഗാലിയ
রেগালিয়া,റെഗാലിയ
রেগালিয়া,റെഗാലിയ
রিজেন্সি,റീജൻസി
রিজেন্ট,റീജന്റ്
রাজকীয় রানী,റീജന്റ് രാജ്ഞി
রেজিসাইড,റെജിസൈഡ്
রেজিসাইডস,റെജിസൈഡുകൾ
শাসন,ഭരണം
শাসন,ഭരണം
অঞ্চল,പ്രദേശം
রাজকীয় বছর,ഭരണ വർഷം
রেগন্যান্ট,റെഗ്നന്റ്
রেগনাম,റെഗ്നം
রাইখ,റീച്ച്
রাজত্ব,ഭരണം
রাজত্ব,ഭരണം
রাজত্ব করা পরিবার,വാഴുന്ന കുടുംബം
সন্ত্রাসের রাজত্ব,ഭീകര ഭരണം
সন্ত্রাসের রাজত্ব,ഭീകര ഭരണം
শক্তিশালী করা,ശക്തിപ്പെടുത്തുക
শক্তিবৃদ্ধি,ബലപ്പെടുത്തൽ
পুনঃস্থাপন,പുനഃസ്ഥാപിക്കൽ
পুনরায় বিনিয়োগ করুন,വീണ്ടും നിക്ഷേപിക്കുക
রিলে পোস্ট,റിലേ പോസ്റ്റ്
রিলে রুট,റിലേ റൂട്ട്
রিলে সিস্টেম,റിലേ സിസ്റ്റം
মুক্তি,പ്രകാശനം
মুক্তি,പ്രകാശനം
ত্যাগ,ത്യാഗം
ত্যাগ,ത്യാഗം
রেপার্টরি (=ইনভেন্টরি),റിപ്പർട്ടറി (=ഇൻവെന്ററി)
ভান্ডার,സംഭരണിയാണ്
ভান্ডার,സംഭരണിയാണ്
প্রজাতন্ত্র,ജനാധിപത്യഭരണം
প্রজাতন্ত্র দিবস,റിപ്പബ്ലിക് ദിനം
রিস্ক্রিপ্ট,റെസ്ക്രിപ്റ്റ്
রিস্ক্রিপ্ট,റെസ്ക്രിപ്റ്റ്
বাসিন্দা,താമസക്കാരൻ
পুন: প্রতিষ্ঠা,പുനസ്ഥാപിക്കൽ
পুনরুত্থান,പുനരുത്ഥാനം
পুনরুত্থান,പുനരുത്ഥാനം
পশ্চাদপসরণ,പിൻവാങ്ങുക
বিপরীত (একটি মুদ্রার),വിപരീതം (ഒരു നാണയത്തിന്റെ)
বিদ্রোহ,കലാപം
বিপ্লব,വിപ്ലവം
"বিপ্লব, ফরাসি","വിപ്ലവം, ഫ്രഞ്ച്"
বিপ্লব গৌরবময়,വിപ്ലവം ഗ്ലോറിയസ്
"বিপ্লব, শিল্প","വിപ്ലവം, വ്യാവസായിക"
উদীয়মান,ഉയരുന്നു
পচা-বরো,റോട്ടൻ-ബറോ
রাফ রাইডার,പരുക്കൻ റൈഡേഴ്സ്
গোলাকার মাথা,വൃത്താകൃതിയിലുള്ള തലകൾ
রাউট,റൂട്ട്
রাজকীয় দর্শক,രാജകീയ പ്രേക്ഷകർ
রাজকীয় সনদ,രാജകീയ ചാർട്ടർ
রাজকীয় ক্রেস্ট,രാജകീയ ചിഹ്നം
রাজকীয় ক্রেস্ট,രാജകീയ ചിഹ്നം
রাজকীয় ফরমান,രാജകീയ ഉത്തരവ്
রুব্রিক,റൂബ്രിക്
ধ্বংসাবশেষ,അവശിഷ്ടങ്ങൾ
রানার,ഓട്ടക്കാരൻ
নাশকতা,അട്ടിമറി
সাবের,സാബർ
সাবার্স,സാബേഴ്സ്
বলিদান,യാഗം
বলিদান,യാഗം
বলিদান,യാഗം
নিরাপদ আচরণ,സുരക്ഷിതമായ പെരുമാറ്റം
নিরাপত্তা বেষ্টনী,സംരക്ഷണം
নিরাপত্তা বেষ্টনী,സംരക്ഷണം
নিরাপত্তার দায়িত্ব,സംരക്ഷണ ചുമതലകൾ
স্যালি,സാലി
স্যালি-বন্দর,സാലി-പോർട്ട്
রাজদণ্ড,ചെങ്കോൽ
Scimitar,സ്കിമിറ്റർ
দ্বিতীয় এস্টেট,രണ്ടാം എസ്റ്റേറ്റ്
সম্প্রদায়,വിഭാഗം
সম্প্রদায়,വിഭാഗം
খিঁচুনি,പിടിച്ചെടുക്കൽ
খিঁচুনি,പിടിച്ചെടുക്കൽ
সেনেট,സെനറ്റ്
সেনেট,സെനറ്റ്
সেনেট,സെനറ്റ്
সেনেট,സെനറ്റ്
দাস (= বর্ডার বা ভিলিন),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
দাস (= বর্ডার বা ভিলিন),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
দাসত্ব (সার্ফহুড বা সারফেজ),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
দাসত্ব (সার্ফহুড বা সারফেজ),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
ছায়া রাজা,നിഴൽ രാജാവ്
শিপ মানি,ഷിപ്പ് മണി
শক সৈন্য (= ঝড় সৈন্য),ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം)
সংক্ষিপ্ত সংসদ,ഹ്രസ്വ പാർലമെന്റ്
ঝগড়া,ഏറ്റുമുട്ടൽ
দাস,അടിമ
দাসত্ব,അടിമത്തം
দাসত্ব,അടിമത്തം
সৈনিক রাষ্ট্রনায়ক,സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ
বর্শা,കുന്തം
বর্শা-মাথা,കുന്തം-തല
গোলক,ഗോളം
স্ফ্রাজিস্টিকস,സ്ഫ്രാഗിസ്റ്റിക്സ്
সিস্টেম নষ্ট করে,സിസ്റ്റം നശിപ്പിക്കുന്നു
স্কয়ার,സ്ക്വയർ
স্কয়ার,സ്ക്വയർ
স্কয়ারআর্কি,Squirearchy
স্কয়ারআর্কি,Squirearchy
স্ট্যান্ডার্ড,സ്റ്റാൻഡേർഡ്
মান-ধারক,സ്റ്റാൻഡേർഡ്-ബെയറർ
স্থায়ী সেনাবাহিনী,നിൽക്കുന്ന സൈന്യം
স্থায়ী আদেশ,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
স্থায়ী আদেশ,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
স্টেটসম্যান,സ്റ്റേറ്റ്മാൻ
পাথরের শিলালিপি,ശിലാ ലിഖിതം
ঝড় সৈন্য,കൊടുങ്കാറ്റ് സൈന്യം
কৌশল,തന്ത്രം
কৌশল,തന്ത്രം
কৌশল,തന്ത്രം
কৌশল,തന്ത്രം
স্ট্র্যাটোক্র্যাসি,സ്ട്രാറ്റോക്രസി
কলহ,കലഹം
কলহ,കലഹം
শক্ত হোল্ড,ശക്തമായ പിടി
শক্ত হোল্ড,ശക്തമായ പിടി
সাবসিডিয়ারি ট্যালাইন্স,സബ്സിഡിയറി ടാലിയൻസ്
উত্তরাধিকার,പിന്തുടർച്ച
উত্তরাধিকারী,പിൻഗാമി
ভোটাধিকার,വോട്ടവകാശം
ভোটাধিকারী,സഫ്രജിസ്റ്റ്
সালতানাত,സുൽത്താനേറ്റ്
সুলতানি আমল,സുൽത്താനേറ്റ് കാലഘട്ടം
আত্মসমর্পণ,കീഴടങ്ങുക
সুজারেন,സുസെറൈൻ
সুজারেন রাজ্য,സുസെറൈൻ സംസ്ഥാനം
তলোয়ারধারী,വാളെടുക്കുന്നയാൾ
তামানি সোসাইটি,ടമ്മനി സൊസൈറ്റി
টেম্পারড তলোয়ার,കോപിച്ച വാൾ
প্রজা,വാടകക്കാരൻ
প্রজা,വാടകക്കാരൻ
এলাকা,പ്രദേശം
এলাকা,പ്രദേശം
অঞ্চল সরকার,പ്രദേശ സർക്കാർ
সন্ত্রাস,തീവ്രവാദം
তৃতীয় এস্টেট,തേർഡ് എസ്റ്റേറ്റ്
তিনটি এস্টেট,മൂന്ന് എസ്റ്റേറ്റുകൾ
টোল,ടോൾ
টোল বাড়ি,ടോൾ ഹൗസ്
সমাধি,ശവകുടീരം
টোরি,ടോറി
টোটেম,ടോട്ടം
টাওয়ার,ടവർ
টাওয়ার,ടവർ
বিজয়ের টাওয়ার,വിജയഗോപുരം
বিশ্বাসঘাতক,രാജ്യദ്രോഹി
বিশ্বাসঘাতকতা,വഞ്ചന
বিশ্বাসঘাতকতা,രാജ്യദ്രോഹം
সন্ধি,ഉടമ്പടി
যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল),ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്)
শ্রদ্ধাঞ্জলি,ആദരാഞ്ജലി
শ্রদ্ধাঞ্জলি,ആദരാഞ്ജലി
শ্রদ্ধা ভূমি,ആദരാഞ്ജലി ഭൂമി
তিন জোট,ട്രിപ്പിൾ സഖ്യം
ট্রিপল entente,ട്രിപ്പിൾ എന്റന്റ്
বিজয়,വിജയം
বিজয়,വിജയം
অশান্তি,കലഹവും
অত্যাচারী হত্যা,സ്വേച്ഛാധിപത്യം
অত্যাচারী হত্যা,സ്വേച്ഛാധിപത്യം
অত্যাচার,സ്വേച്ഛാധിപത്യം
অত্যাচার,സ്വേച്ഛാധിപത്യം
অত্যাচারী,സ്വേച്ഛാധിപതി
উহলান,ഉഹ്ലാൻ
উকাসে,ഉകാസെ
উকাসে,ഉകാസെ
ওলামা,ഉലമ
আল্টিমেটাম,അന്ത്യശാസനം
আল্টিমেটাম,അന്ത്യശാസനം
চাচা স্যাম,അങ്കിൾ സാം
অধীনস্থ রাজা,അണ്ടർ-കിംഗ്
ইউনাইটেড আইরিশম্যান,യുണൈറ്റഡ് ഐറിഷുകാർ
জাতিসংঘ,ഐയ്ക്യ രാഷ്ട്രസഭ
ইউনাইটেড প্রদেশ,യുണൈറ്റഡ് പ്രവിശ്യകൾ
ইউনাইটেড প্রদেশ,യുണൈറ്റഡ് പ്രവിശ്യകൾ
অপ্রত্যাশিত দুর্গ,നിലവറയില്ലാത്ത കോട്ട
সর্বজনীন রাজা,സാർവത്രിക രാജാവ്
সার্বজনীন ভোটাধিকার,സാർവത്രിക വോട്ടവകാശം
বিদ্রোহ,പ്രക്ഷോഭം
দখল,അധിക്ഷേപം
দখলকারী,കൊള്ളക്കാരൻ
ইউটোপিয়া,ഉട്ടോപ്യ
ভাঙচুর,വന്ദൽ
ধ্বংসাত্মক,വാൻഡലിസം
ভ্যানগার্ড,വാൻഗാർഡ്
ভ্যানগার্ড,വാൻഗാർഡ്
ভ্যানগার্ড,വാൻഗാർഡ്
ভারাঙ্গিয়ান,വരൻജിയൻ
ভারাঙ্গিয়ান প্রহরী,വരൻജിയൻ ഗാർഡ്
ভাসাল,വാസൽ
ভাসাল,വാസൽ
ভাসাল রাষ্ট্র,വാസൽ സംസ്ഥാനം
ভ্যাটিকান কাউন্সিল,വത്തിക്കാൻ കൗൺസിൽ
ভেসেল,പാത്രം
ভেসেল,പാത്രം
ভেসেল,പാത്രം
উপরাজ,ഉപരാജാവ്
ভাইসরয়,വൈസ്രോയി
ভাইসরয়্যালিটি = ভাইসরয়শিপ,വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്
ভিক্টর,വിക്ടർ
বিজয়,വിജയം
ভিলেইন,വില്ലൻ
সমুদ্রযাত্রা,യാത്ര
অরক্ষিত দুর্গ,ദുർബലമായ കോട്ട
অম্লান চিত্র,ചുമർ പെയിന്റിംഗ്
অম্লান চিত্র,ചുമർ പെയിന്റിംഗ്
যুদ্ধ,യുദ്ധം
যুদ্ধ-প্রভু,യുദ്ധപ്രഭു
যোদ্ধা,യോദ്ധാവ്
যোদ্ধা,യോദ്ധാവ്
যোদ্ধা,യോദ്ധാവ്
যুদ্ধজাহাজ,യുദ്ധക്കപ്പൽ
ওয়াচ-শব্দ,വാച്ച്-വേഡ്
কল্যাণ রাষ্ট্র,വെൽഫെയർ സ്റ്റേറ്റ്
কল্যাণমূলক কাজ,ക്ഷേമപ്രവർത്തനം
হুইগ,വിഗ്
সাদা পতাকা,വെള്ള കൊടി
হোয়াইটম্যানের বোঝা,വെള്ളക്കാരുടെ ഭാരം
বিশ্ব সাম্রাজ্য,ലോക സാമ്രാജ്യം
বিশ্ব আন্দোলন,ലോക പ്രസ്ഥാനം
বিশ্ব রাজনীতি,ലോക രാഷ്ട്രീയം
বিশ্ব শক্তি,ലോകശക്തി
বিশ্বযুদ্ধ,ലോക മഹായുദ്ധം
Wreeker,വേക്കർ
ধ্বংসকারী সংশোধনী,തകർക്കുന്ന ഭേദഗതി
জেনেলাসিস,സെനെലസിസ്
জেনোফোবিয়া,സെനോഫോബിയ
ইয়াঙ্কি,യാങ്കി
হলুদ জ্যাকেট,മഞ്ഞ ജാക്കറ്റ്
হলুদ মানুষ,മഞ്ഞ മനുഷ്യൻ
হলুদ বিপদ,മഞ്ഞ അപകടം
হলুদ প্রেস,മഞ്ഞ അമർത്തുക
তরুণ তুর্কিদের,യുവ തുർക്കികൾ
জিউস,സിയൂസ്
জায়নবাদ,സയണിസം
জরথুষ্ট্রবাদ,സൊരാസ്ട്രിയനിസം
