English,Kannada
inhomogeneous system,ಆಘಾತಕಾರಿಯಲ್ಲದ ದೇಹ
initial,"ಆರಂಭಿಕ, ಆರಂಭಿಕ, ಆರಂಭಿಕ"
initial condition,"ಆರಂಭಿಕ ಸ್ಥಾನ, ಆರಂಭಿಕ ನಿರ್ಬಂಧ"
initial line,ಆರಂಭಿಕ ಸಾಲು
initial point,ಆರಂಭಿಕ ಹಂತ
initial solution,ಆರಂಭಿಕ ಪರಿಹಾರ
initial velocity,ಆರಂಭಿಕ ವೇಗ
injective map,ಒಂದೇ ನಕ್ಷೆ
injective mapping,ಏಕ ಮ್ಯಾಪಿಂಗ್
inner multiplication,ಭೇದಾತ್ಮಕ ಗುಣಾಕಾರ
inner point,ಆಂತರಿಕ ಬಿಂದು
inner product,ಆಂತರಿಕ ಉತ್ಪನ್ನ
input,"ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)"
input data,ಇನ್ಪುಟ್ ಡೇಟಾ
input gate,ಹೂಡಿಕೆ ಗೇಟ್ವೇ
input output analysis,ಹೂಡಿಕೆ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ
input output control system,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
input output system,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್
input quantity,ಹೂಡಿಕೆಯ ಪರಿಮಾಣ
input register,"ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್, ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ರಿಜಿಸ್ಟರ್"
input terminal,ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್
inscribed circle,"ಒಳಗೆ, ಕೆಳಗೆ"
instant,ಕ್ಷಣ
instantaneous,"ತತ್ಕ್ಷಣ, ತತ್ಕ್ಷಣ"
instantaneous acceleration,ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ
instantaneous axis of rotation,ತ್ವರಿತ ತಿರುಗುವಿಕೆ
instantaneous centre,ತ್ವರಿತ ಕೇಂದ್ರ
instantaneous velocity,ತತ್ಕ್ಷಣದ ವೇಗ
instantaneous volume,ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ
integer,"ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
integer linear programming,ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
integrability,ಸಮಗ್ರತೆ
integrable,ಸಮಗ್ರ
integrable differential equation,ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
integrable equation,ಸಮಗ್ರ ಸಮೀಕರಣ
integrable function,ಅವಿಭಾಜ್ಯ ಕಾರ್ಯ
integral,"ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ"
integral calculus,ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ ಸಮಗ್ರ ಕಲನಶಾಸ್ತ್ರ
integral curve,ಅವಿಭಾಜ್ಯ ಕರ್ವ್
integral domain,ಪೂರ್ಣಾಂಕ ಡೊಮೇನ್
integral equation,ಸಮಗ್ರ ಸಮೀಕರಣ
integral number,"ಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
integral of the first kind,ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ
integral representation,ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ
integral sign,ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ
integrate,ಸಂಯೋಜಿಸಲು
integrated absorption coefficient,ಇಂಟಿಗ್ರೇಟೆಡ್ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
integrating factor,ಏಕೀಕರಣ ಅಂಶ
integration,ಏಕೀಕರಣ
integration by differentiation,ಡಿಫರೆನ್ಷಿಯಲ್ ಮೂಲಕ ಏಕೀಕರಣ
integration by parts,ವಿಭಾಗೀಯ ಏಕೀಕರಣ
integration by rationalisation,ತರ್ಕಬದ್ಧತೆಯಿಂದ ಏಕೀಕರಣ
integration by substitution,ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ
integration by successive reduction,ಪ್ರಗತಿಶೀಲ ಸಮಾನತೆಯಿಂದ ಏಕೀಕರಣ
integration by series,ಕ್ರಮಾನುಗತ ಏಕೀಕರಣ
integration of vector,ವೆಕ್ಟರ್ ಏಕೀಕರಣ
integration over a closed surface,ಮುಚ್ಚಿದ ಪುಟದಲ್ಲಿ ಏಕೀಕರಣ
integrator,ಸಂಯೋಜಕ
integrator component,ಅವಿಭಾಜ್ಯ ಘಟಕ
integro - differential equation,ಅವಿಭಾಜ್ಯ-ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
intercept,"ತಡೆಯು, ಅಡ್ಡಿಸು"
interchangable operation,ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ
interchange,ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ
interclass correlation,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
inter correlation,ಪರಸ್ಪರ ಸಂಬಂಧ
inter correlation coefficient,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
interdependency,"ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ"
interdependent,ಪರಸ್ಪರ ಅವಲಂಬಿತ
interest,ಆಸಕ್ತಿ
interface,ಇಂಟರ್ಫೇಸ್ ಪುಟ
interfacial angle,ಇಂಟರ್ಫೇಸ್ ಕೋನ
integrand,ಅವಿಭಾಜ್ಯ
integrated,ಸಂಯೋಜಿಸಲಾಗಿದೆ
interior,"ಒಳ, ಒಳ, ಒಳ (adj.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)"
interior angle,ಆಂತರಿಕ ಕೋನ
interior area,ಆಂತರಿಕ ವಲಯ
interior domain,ಅಂತರ-ಪ್ರಾಂತ್ಯ
interior element,ಆಂತರಿಕ ಘಟಕಗಳು
interior of a set,ಸೆಟ್ನ ಒಳಭಾಗ
interior opposite angle,ಎದುರಿಸುತ್ತಿರುವ ಆಂತರಿಕ ಕೋನ
interior planet,ಒಳಗೆ
interior point,ಆಂತರಿಕ ಬಿಂದು
intermediate,"ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
intermediate point,ಮಧ್ಯಂತರ ಬಿಂದು
intermediate value theorem,ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ
internal bisector,ಆಂತರಿಕ ದ್ವಿಭಾಜಕ
interpolation,ಇಂಟರ್ಪೋಲೇಷನ್
interpolation formula,ಅಳವಡಿಕೆ ಸೂತ್ರ
intersecting,ಛೇದಿಸುತ್ತಿದೆ
intersecting curves,ಛೇದಿಸುವ ವಕ್ರರೇಖೆ
intersecting lines,ಛೇದಿಸುವ ಸಾಲುಗಳು
intersection,"ಛೇದಕ, ಛೇದನ, ಛೇದನ"
intersection curve,ಛೇದನ ಕರ್ವ್
intersection of curves,ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ
intersection of sets,ಸೆಟ್ಗಳ ಛೇದಕ
interval,"ಅಂತರ, ಅಂತರ"
interval estimate,ಮಧ್ಯಂತರ ಅಂದಾಜು
inteval estimation,ಮಧ್ಯಂತರ ಅಂದಾಜು
interval mid-point,ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು
intra-block effect,ಒಳ-ವಿಭಾಗದ ಪರಿಣಾಮ
intraclass correlation,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
invariance,ನಿಶ್ಚಲತೆ
invariant,ಖಚಿತವಾಗಿ
invariant system,ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ
inventory,ಟೇಬಲ್
inventory allocation,ಟೇಬಲ್ ನಿಯೋಜನೆ
inventory control,ಟೇಬಲ್ ನಿಯಂತ್ರಣ
inventory control model,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ಮಾದರಿ
inventory control system,ಟೇಬಲ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
inventory cycle,ಟೇಬಲ್ ಸೈಕಲ್
inventory holding cost,ಟೇಬಲ್ ಹಿಡುವಳಿ ವೆಚ್ಚ
inventory point,ಟೇಬಲ್ ಪಾಯಿಂಟ್
inventory policy,ಟೇಬಲ್ ನೀತಿ
inventory situation,ಮೇಜಿನ ಸ್ಥಾನ
inverse,"ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ"
inverse correlation,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ
inverse function,ವಿಲೋಮ ಕಾರ್ಯ
inverse hyperbolic function,ಪ್ರತಿ ಫೋಮ್ಗೆ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ
inversely proportional,ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ
inverse mapping,ವಿಲೋಮ ನಕ್ಷೆ
inverse number,ಪರಸ್ಪರ ಸಂಖ್ಯೆ
inverse of a matrix,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
inverse permutation,ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ
inverse proportion,ವಿಲೋಮ ಅನುಪಾತ
inverse trigonometrical function,ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ
inversion formula,ವಿಲೋಮ ಸೂತ್ರ
inversion of order,ಅನುಕ್ರಮದ ಪ್ರತಿ
invertible matrix,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
invertible transformation,ವಿಲೋಮ ಪರಿವರ್ತನೆ
irrational,ಅಭಾಗಲಬ್ಧ
irrational equation,ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ
irrational expression,ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ
irrational number,ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
irrational root,ಅಭಾಗಲಬ್ಧ ಮೂಲ
irreducible,"ಬದಲಾಯಿಸಲಾಗದ, ಬದಲಾಯಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ"
irrotational vector,ತಿರುಗುವ ವೆಕ್ಟರ್
irrotational vector function,ತಿರುಗುವ ವೆಕ್ಟರ್ ಕಾರ್ಯ
irrotational velocity,ತಿರುಗುವಿಕೆಯ ವೇಗ
isogonal,ಸಮಮಾಪನ (ವಿ.) ಬಲ ರೇಖೆ (ವಿ.)
isokurtosis,ಸಿಂಕ್ರೆಟಿಸಮ್
isolated essential singularity,ಪ್ರತ್ಯೇಕವಾದ ಕಡ್ಡಾಯ ವಿಚಿತ್ರತೆ
isolated point,ಪ್ರತ್ಯೇಕ ಬಿಂದು
isometric,"ಸಮಮಾಪನ, ಟ್ರೈಟೆಜೋಲ್, ಘನ, ಸಮಮಾಪನ"
isosceles configuration,ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ
iterated integral,ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ
iterated interpolation,ಪುನರಾವರ್ತಿತ ಅಳವಡಿಕೆ
iteration,ಪುನರಾವರ್ತನೆ
iteration formula,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
iterative integration formula,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
iterative procedure,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯವಿಧಾನ
iterative technique,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
Jacobian,ಜಾಕೋಬಿಯನ್
Jacobian determinant,ಜಾಕೋಬಿ ಸಾರ್ನಿಕ್
Jacobian matrix,ಜಾಕೋಬಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
join of sets,ಸೆಟ್ಗಳ ಸಂಯೋಜನೆ
joint,ಜಂಟಿ (ವಿ.) ಜಂಟಿ (ವಿ.)
joint density function,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
joint frequency function,ಸಂಯೋಜಿತ ಆವರ್ತನ ಕಾರ್ಯ
jointly dependent variable,ಜಂಟಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
joint probability,ಜಂಟಿ ಸಂಭವನೀಯತೆ
join (=union),ಅಳವಡಿಕೆ
jump,"ಸ್ಪೇಡ್, ಜಂಪ್, ಪ್ಲುಟಿ"
jump discontinuity,ಪ್ಲುಟಿ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
justification,"ನ್ಯಾಯ, ಸಮರ್ಥನೆ"
justify,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
Karnaugh map,ಕಾರ್ನಾಫ್ ನಕ್ಷೆ
kernel,"ಕಾಳುಗಳು, ಬೂದಿ"
kernel of the mapping,ಮ್ಯಾಪಿಂಗ್ ಪಾಯಿಂಟ್
kinematics,"ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್, ಶುದ್ಧ ಡೈನಾಮಿಕ್ಸ್"
kinetic energy,ಚಲನ ಶಕ್ತಿ
kinetics,"ಚಲನಶಾಸ್ತ್ರ, ಚಲನಶಾಸ್ತ್ರ"
Kolmogoroff Smirnov test,ಕೊಲ್ಮೊಗೊರೊಫ್-ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
Kronecker delta,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
kurtosis,ಸೌತೆಕಾಯಿ
Lagrange's function,ಲಾಗ್ರೇಂಜ್ ಕಾರ್ಯ
Lagrange's multipliers,ಲ್ಯಾಗ್ರೇಂಜ್ ಗುಣಕ
lamina,"ಹಲಗೆ, ಹಲಗೆ"
Laplace transform,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
large number,ದೊಡ್ಡ ಸಂಖ್ಯೆ
latent root(=characteristic root),ವಿಶಿಷ್ಟ ಮೂಲ
lateral surface,ಪಕ್ಕದ ಪುಟ
latin square,ಲ್ಯಾಟಿನ್ ಚೌಕ
latus rectum ,"ಹೊಕ್ಕುಳಬಳ್ಳಿ, ಲ್ಯಾಟಸ್ ಗುದನಾಳ"
law,"ನಿಯಮಗಳು, ತತ್ವಗಳು"
law of adding velocities,ವೇಗ ಸಂಯೋಜನೆಯ ನಿಯಮ
law of additivity,ಹೊಂದಾಣಿಕೆ ನಿಯಮ
law of diminishing return,ರಿಟರ್ನ್ಸ್ ನಿಯಮವನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
law of gravitation,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
law of homomorphism for groups,ಗುಂಪಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂ ನಿಯಮ
law of homomorphism for rings,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಮ್ ನಿಯಮ
law of increasing costs,ಹೆಚ್ಚುತ್ತಿರುವ ವೆಚ್ಚದ ಕಾನೂನು
law of indices,ಘಾತೀಯ ನಿಯಮ
law of inertia,ಜಡತ್ವ ಕಾನೂನು
law of large numbers,ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು
law of probability,ಸಂಭವನೀಯತೆಯ ನಿಯಮ
law of sines,"ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ"
laws of exponents,ಘಾತಗಳ ಕಾನೂನು
laws of motion,ವೇಗ ನಿಯಮಗಳು
layer,"ಪದರ, ಮಟ್ಟ"
leading coefficient,ಫಾರ್ವರ್ಡ್ ಗುಣಾಂಕ
leading diagonal,ಮುಂಭಾಗದ ಕರ್ಣೀಯ
leading submatrix,ಮುಂದಕ್ಕೆ ಉಪ ಮ್ಯಾಟ್ರಿಕ್ಸ್
leading term,ಮುಂಭಾಗದ ಪೋಸ್ಟ್
least,"ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
least common multiple (LCM),ಕಡಿಮೆ ಸಾಮಾನ್ಯ ಸಾಮಾನ್ಯ (LCM)
least element,ಕನಿಷ್ಠ ಘಟಕಗಳು
least square,ಅತ್ಯಂತ ಕಡಿಮೆ ವರ್ಗ
least upper bound,ಕನಿಷ್ಠ ಓವರ್ಹೆಡ್ ಮಿತಿ
left coset,ಎಡ ಸೆಟ್
left handed,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
left handed screw,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ತಿರುಪು
left inverse,ಎಡ ವಿಲೋಮ
left multiplication,ಎಡ ಗುಣಾಕಾರ
Leibnitz formula,ಲೈಬ್ನಿಜ್ ಸೂತ್ರ
length,ಉದ್ದ
leptokurtic,ತುಂಗಕ್ಕುಡಿ
leptokurtic curve,ಟ್ರಾಗಸ್ ಕರ್ವ್
leptokurtosis,ಶ್ವಾಸಕೋಶದ ಮೀನು
level curve,ಮಟ್ಟದ ಕರ್ವ್
level of confidence,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
level of significance,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
lexicographically,ಕಾಲಾನುಕ್ರಮವಾಗಿ
lexicographical order,ನಿಘಂಟು ಆದೇಶ
likelihood function,ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
likelihood ratio test,ಸಂಭವನೀಯತೆ ಅನುಪಾತ ಪರೀಕ್ಷೆ
limit,"ಮಿತಿ, ಕನಿಷ್ಠ"
limiting,"ಕನಿಷ್ಠ, ವಿಪರೀತ"
limiting value,ಕನಿಷ್ಠ ಮೌಲ್ಯ
limiting velocity,ಕನಿಷ್ಠ ವೇಗ
limit in mean,ಸರಾಸರಿ ಶ್ರೇಣಿ
limit of integration,ಏಕೀಕರಣದ ಮಿತಿ
limit of sequence,ಅನುಕ್ರಮ ಮಿತಿ
limit point (=cluster point),"ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್, ಮಿತಿ ಬಿಂದು"
limit velocity,ಕನಿಷ್ಠ ವೇಗ
line,"ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
linear,"ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
linear algebraic,ರೇಖೀಯ ಬಿಜವಲ್ಲಿ
linear algebraic equation,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
linear approximation,ರೇಖೀಯ ಅಂದಾಜು
linear asymptote,ರೇಖೀಯ ಲಕ್ಷಣ
linear coefficient,ರೇಖೀಯ ಗುಣಾಂಕ
linear combination,ಆಘಾತ ಶೇಖರಣೆ
linear constraints,ಆಘಾತ ನಿರ್ಬಂಧ
linear dependence,ರೇಖೀಯ ಅವಲಂಬನೆ
linear differential equation,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
linear dimension,"ರೇಖೀಯ ಆಯಾಮ, ಲೀನಿಯರ್ ಮಾಪನ, ರೇಖೀಯ ಉದ್ದ-ಅಗಲ"
linear equation,"ರೇಖೀಯ ಸಮೀಕರಣ, ಕ್ವಾಡ್ರಾಟಿಕ್ ಸಮೀಕರಣ"
linear form,ರೇಖೀಯ ಏಕರೂಪತೆ
linear fractional transformation,ರೇಖೀಯ ಭಾಗಶಃ ಪರಿವರ್ತನೆ
linear function,ರೇಖೀಯ ಕಾರ್ಯ
linear functional,ರೇಖೀಯ ಕಾರ್ಯ
linear group,ರೇಖೀಯ ಗುಂಪು
linear independence,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
linear independent relation,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
linear inequality,ರೇಖೀಯ ಅಸಮಾನತೆ
linear inhomogeneous differential equation,ಲೀನಿಯರ್ ಅಲ್ಲದ ಏಕರೂಪದ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
linear integral equation,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
linear interpolation,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
linear least square regression analysis,ಲೀನಿಯರ್ ಲೀಸ್ಟ್ ಸ್ಕ್ವೇರ್ಸ್ ರಿಗ್ರೆಶನ್ ಅನಾಲಿಸಿಸ್
linearity,"ಏಕವಚನದಲ್ಲಿ, ರೇಖೀಯವಾಗಿ"
linearly dependent,ರೇಖಾತ್ಮಕವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
linearly independent,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
linear mapping,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
linear order,ರೇಖೀಯ ಕ್ರಮ
linear ordering,ರೇಖೀಯ ಧಾರಾವಾಹಿ
linear programming,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
linear programming algorithm,ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
linear programming problem,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
linear regression,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
linear regression coefficient,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
linear relation,"ರೇಖೀಯ ಸಂಬಂಧ, ಘಾತೀಯ ಸಂಬಂಧ"
linear space (=vector space),ರೇಖೀಯ ಜನಸಂಖ್ಯೆ
linear subspace,ರೇಖೀಯ ಉಪಸ್ಥಳ
linear transformation,ರೇಖೀಯ ರೂಪಾಂತರ
linear trend,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
linear unbiased estimate,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಅಂದಾಜು
linear velocity,ರೇಖೀಯ ವೇಗ
line integral,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
line of intersection,ಛೇದನದ ಸಾಲು
line of regression,ಹಿಂಜರಿತದ ಸಾಲು
localised vector,ಪ್ರಾದೇಶಿಕ ವೆಕ್ಟರ್
local optimum,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
locus,"ಲೋಕಸ್, ಲೋಕಸ್"
log,ಲಾಗ್ ಲಾಗ್ ಲಾಗ್
logarithmic,"ಲಾಗರಿಥಮಿಕ್, ಲಾಗರಿಥಮಿಕ್"
logarithmic accuracy,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
logarithmic calculation,ಲಾಗರಿಥಮ್ ಲೆಕ್ಕಾಚಾರ
logarithmic curve,"ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್, ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್"
logarithmic derivative,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
logarithmic differentiation,ಲಾಗರಿಥಮಿಕ್ ಡಿಫರೆನ್ಷಿಯಲ್
logarithmic function,"ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್, ಲಾಗರಿಥಮಿಕ್ ಫಂಕ್ಷನ್"
logarithmic mean (=geometric mean),"ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ, ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ"
logarithmic normal distribution,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
logarithmic relationship,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
logarithmic scale,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
logarithmic series,"ಲಾಗರಿಥಮ್ ಸರಣಿ, ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ"
logarithmic spiral (equiangular spiral),"ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ, ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ"
logarithmic table (=log table),"ಲಾಗರಿಥಮ್ ಟೇಬಲ್, ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್"
logarithm (log),"ಲಾಗರಿಥಮ್, ಲಾಗರಿಥಮ್"
logic,ತರ್ಕಶಾಸ್ತ್ರ
logically equivalent,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
logistic curve,"ಗ್ರೋತ್ ಕರ್ವ್, ಪರ್ಲ್-ರೀಡ್ ಕರ್ವ್"
lognormal distribution,"ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ, ಲಾಗ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ"
longitude,"ರೇಖಾಂಶ, ರೇಖಾಂಶ"
loop,"ಕುಣಿಕೆ, ಕುಣಿಕೆ, ಕುಣಿಕೆ (ಸಂ.), ಲೂಪ್ (ವರ್.), ಪ್ರಸ್ಪಂದ"
lottery,"ಚುನಾವಣಾ ಪ್ರಚಾರ, ಲಾಟರಿ"
lower bar,ಅಂಡರ್ಲೈನ್
lower bound,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
lower Riemann integral,ಲೋ ರೀಮನ್-ಇಂಟೆಗ್ರಲ್
lower sum,ಕಡಿಮೆ ಮೊತ್ತ
lower triangular matrix,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
Maclaurin's expansion,ಮೆಕ್ಲಾರಿನ್ ಹರಡುವಿಕೆ
magic number,"ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಬಾಳಿಕೆ ಸಂಖ್ಯೆ"
magic square,ಮಾಯಾ ಚೌಕ
magnitude limit (=limiting magnitude),ವಿಕಿರಣ ಮಿತಿ
mailed questionnaire,ಮೇಲಿಂಗ್ ಪ್ರಶ್ನಾವಳಿ
mail survey,ಮೇಲ್ ಮೂಲಕ ಸಮೀಕ್ಷೆ
majorant (upper bound),ಓವರ್ಹೆಡ್ ಮಿತಿ
major arc,ಉದ್ದವಾದ ಚಾಪ
majorised set,ಬೌಂಡ್ ಸೆಟ್
many valued function,ಬಹುಮೌಲ್ಯದ ಕಾರ್ಯ
map,"ನಕ್ಷೆ, ನಕ್ಷೆ, ನಕ್ಷೆ"
map into the set,ಸೆಟ್‌ಗಳಾಗಿ ಮ್ಯಾಪಿಂಗ್
mapping of a set,ಸೆಟ್ಗಳ ಮ್ಯಾಪಿಂಗ್
marginal probability,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
mathematical analysis,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
mathematical argument,ಅಂಕಗಣಿತದ ತರ್ಕ
mathematical centre,ಗಣಿತ ಕೇಂದ್ರ
mathematical complexity,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
mathematical economics,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
mathematical expectation,ಗಣಿತದ ನಿರೀಕ್ಷೆ
mathematical form,ಗಣಿತದ ರೂಪ
mathematical formulation,"ಗಣಿತದ ಸ್ವರೂಪ, ಗಣಿತದ ಸ್ವರೂಪ"
mathematical identity,ಗಣಿತದ ಗುರುತುಗಳು
mathematical logic,"ಗಣಿತದ ತರ್ಕ, ಗಣಿತದ ತರ್ಕ"
mathematical model,ಗಣಿತದ ಮಾದರಿ
mathematical notion,ಗಣಿತದ ಉದ್ದೇಶ
matrix digonalisation,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕರ್ಣೀಕರಣ
matrix inverse,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
