Hindi,Odiya
अप्राप्य,ମୁଦ୍ରଣ ବାହାରେ
बिन बारी,ଟର୍ନରୁ
बिन बारी आबंटन,ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |
सीमा चौकी,ଆଉଟପୋଷ୍ଟ |
"उत्पादन,उत्पाद,निर्गत",ଆଉଟପୁଟ୍
एकमुश्त खरीद,ସଠିକ୍ କ୍ରୟ |
बाह्‌य स्रोत,ଆଉଟସୋର୍ସ
" बकाया , बाकी , उत्कृष्‍ट",ଉଲ୍ଲେଖନୀୟ
" अधिवयस्कता , अधिक आयु वाला",ବୟସରୁ ଅଧିକ
"समस्त,समग्र,कुल",ମୋଟ ଉପରେ
समग्र घाटा,ସାମଗ୍ରିକ ନିଅଣ୍ଟ |
बढ़ा हुआ बिल बनाना,ବିଲିଂ ଉପରେ
अधिप्रभार,ଓଭରଚାର୍ଜ
" अतिदेय , अतिशोध्य , पुराना, खड़ा",ସମୟସୀମା
"अधिप्राक्कलन,अत्यनुमान,अधिक आंकना",ଅତ୍ୟଧିକ ସମୟ
"उपरिप्रभार,ऊपरी खर्च",ଓଭରହେଡ୍ ଚାର୍ଜ |
अतिव्याप्‍ति,ଓଭରଲେପ୍ |
अधिभावी प्राथमिकता,ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |
"उलटना,विरूद्‌ध व्यवस्था देना",ଅତ୍ୟଧିକ ନିୟମ
चूक,ତଦାରଖ
समयोपरि वेतन,ଓଭରଟାଇମ୍ ପେ
अधिमूल्यन,ପୂର୍ବାବଲୋକନ
स्वामित्व,ମାଲିକାନା
"पैकेज,संपुट",ପ୍ୟାକେଜ୍
"पैकेज सौदा,संपुट सौदा",ପ୍ୟାକେଜ୍ ଡିଲ୍
पैक करना और चिह्‌न लगाना,ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |
पैकिंग-सूची,ପ୍ୟାକିଂ ତାଲିକା
समझौता,ଚୁକ୍ତି
" प्रदत्‍त , सवेतन ,भुगतान किया, चुकता",ଦେୟ
प्रदत्‍त पूंजी,ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |
"पुस्तिका, पैम्फलेट",ପୁସ୍ତିକା
"नामिका, पैनल",ପ୍ୟାନେଲ୍ |
" काग़ज , पत्र, काग़ज़-पत्र ,लेख , समाचार पत्र , प्रश्न पत्र",କାଗଜ
पैरा,ପାରା
" परमोच्च , परम",ପାରାମାଉଣ୍ଟ
" माता-पिता , मूल",ପିତାମାତା
पैतृक,ପିତାମାତା
मूल कार्यालय,ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |
सर्वोत्कृष्‍ट,ସ Pagreecess
" समान गति से , समरूप",ପାର୍ ନିସ୍ୟୁ |
"समता, समानता",ଯୁଗ
संसद,ସଂସଦ
" भाग,अंश , भूमिका , पुर्जा",ଅଂଶ
"खंड फ़ाइल,खंड मिसिल,खंड संचिका",%
" आंशिक , पक्षपातपूर्ण",ଆଂଶିକ
"भाग लेना,",ଭାଗ ନେବା
"विशेष,खास",ନିର୍ଦ୍ଦିଷ୍ଟ
"ब्योरा,विवरण",ବିଶେଷତା
"विभाजन,बँटवारा",ବିଭାଜନ
"साझेदार, भागीदार",ସାଥୀ
भागीदारी विलेख,ସହଭାଗୀତା କାର୍ଯ୍ୟ
आंशिक भुगतान,ଆଂଶିକ ଦେୟ
अंशकालिक,ଆଂଶିକ ସମୟ
" पक्ष,पक्षकार ,पार्टी,दल , प्रीति भोज, दावत",ପାର୍ଟୀ
सममूल्य,ପାର୍ ମୂଲ୍ୟ
" पास ,  पारण , पास करना , पार जाना, गुजरना , उत्‍तीर्ण",ପାସ୍ କର |
" मार्ग,गली,गलियारा ,अंश,उद्‌धरण,अवतरण , यात्रा , यात्रा व्यय",ପାସ୍
"संकेत शब्द, पासवर्ड",ପାସୱାର୍ଡ
"एकस्व, पेटेन्ट",ପେଟେଣ୍ଟ |
" संरक्षक ,ग्राहक",ପୃଷ୍ଠପୋଷକ |
वेतन,ଦେୟ
वेतन बिल,ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ
वेतन प्रमाणपत्र,ଦେୟ ସେଟିଂ
वेतन दिवस,ଦା
"आदाता, पाने वाला",ଦେୟ
"भुगतानकर्ता, अदाकर्ता",ଦେୟକାରୀ
"भुगतान,अदायगी",ଦେୟ
चुकता करना,ମୂଲ୍ୟ ଦେବା
अदायगी आदेश,ଦେୟ କ୍ରମ
वेतन पत्रक,ଦେୟ ରୋଲ୍ |
वेतनमान,ଦେୟ ସ୍କେଲ
धन संबंधी,ପେକୁନିୟାରି
दांडिक कार्रवाई,ଦଣ୍ଡ
दंड-संहिता,ପେନାଲ୍ କୋଡ୍
दंड स्वरूप ब्याज,ଦଣ୍ଡିକର ଆଗ୍ରହ
दंडित करना,ଦଣ୍ଡ ଦିଅ |
" दंड , अर्थदंड,जुर्माना , शास्ति",ଦଣ୍ଡ
" लंबित, अनिर्णीत, रूका हुआ , तक, पर्यंत",ବିଚାରାଧୀନ ଅଛି
कलम रोको हड़ताल,କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |
पेन्शन,ପେନ୍ସନ୍
पेन्शनी,ପେନସନେବଲ୍ |
पेन्शन भोगी,ପେନସୋନର୍ |
पेन्शन योजना,ପେନ୍ସନ୍ ସ୍କିମ୍ |
"प्रतिवर्ष,वार्षिक,सालाना",ବାର୍ଷିକ
वाहक द्‌वारा,ପ୍ରତିଭାଲର୍
प्रति व्यक्‍ति,ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି)
"प्रतिशत,फ़ीसदी",ଶତକଡା
" चिरस्थायी , बारहमासी",ଚିରସ୍ଥାୟୀ |
अधिमानी क्रय,ଅଗ୍ରାଧିକାର କ୍ରୟ |
" पालन करना ,निष्पादन करना",ପ୍ରଦର୍ଶନ
" निष्पादन , पालन",କାର୍ଯ୍ୟଦକ୍ଷତା
"अवधि,कालावधि",ଅବଧି
" पत्र,सामयिकी,पत्रिका ,आवधिक,समय-समय पर",ପର୍ଯ୍ୟାୟକ୍ରିକ |
समीक्षाधीन अवधि,ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |
मिथ्या साक्ष्य,ମିଥ୍ୟା
अनुलब्धियां,ଭତ୍ତା
स्थायी,ସ୍ଥାୟୀ
"प्रतिमास, हर महीने, माहवार",ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |
"अनुमत्य, अनुज्ञेय",ଅନୁମତିପ୍ରାପ୍ତ
"अनुज्ञा, अनुमति",ଅନୁମତି
"अनुज्ञा-पत्र,परमिट,अनुज्ञा देना,अनुमति देना",ଅନୁମତି
" अनुमत , अनुज्ञप्त , अनुमतिप्राप्त",ଅନୁମୋଦିତ
"शाश्‍वत,निरंतर, चिर",ଚିରସ୍ଥାୟୀ
"शाश्‍वतता,शाश्‍वतकाल",ଚିରସ୍ଥାୟୀତା |
अनुलब्धियां,ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା)
वैयक्‍तिक,ବ୍ୟକ୍ତିଗତ
वैयक्‍तिक परिसंपत्‍तियां,ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି
"मुचलका,स्वीय बंधपत्र",ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |
व्यक्‍तित्व,ବ୍ୟକ୍ତିତ୍ୱ
अवांछित व्यक्‍ति,ପର୍ସା ନନ୍ ଗ୍ରାଟା |
कार्मिक,କର୍ମଚାରୀ
कार्मिक नीति,କର୍ମଚାରୀ ନୀତି
परिप्रेक्ष्य,ଦୃଷ୍ଟିକୋଣ
" समझाना-बुझाना,मनाना ,अनुनय",ମନାଇବା
"संगत, प्रासंगिक",ପ୍ରଯୁଜ୍ୟ
"अवलोकन, देखना",ପର୍ସାଲ୍
याचिका,ନିବେଦନ
याचिकादाता,ପେଟିସୋନର୍
" प्रावस्था , चरण",ପର୍ଯ୍ୟାୟ
फ़ोटो,ଫଟୋଗ୍ରାଫ୍
फ़ोटो-स्टैट,ଫଟୋଷ୍ଟାଟ
प्रत्यक्ष जांच,ଶାରୀରିକ ଯାଞ୍ଚ
शारिरिक दोष,ଶାରୀରିକ ତ୍ରୁଟି
व्यायाम शिक्षा,ଶାରୀରିକ ଶିକ୍ଷା
"अंग-बाधित, विकलांग",ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |
प्रत्यक्ष सत्यापन,ଶାରୀରିକ ଯାଞ୍ଚ
खंडशः टुकड़ों में,ଖଣ୍ଡମ
"उजरती दर, मात्रानुपाती दर",ଖଣ୍ଡ ହାର
तीर्थयात्री,ତୀର୍ଥଯାତ୍ରୀ
" अग्रगामी कार्यक्रम ,प्रायोगिक कार्यक्रम",ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |
पिन,ପିନ୍
स्थानन सेवा,ସ୍ଥାନ ସେବା
जन्म स्थान,ଜନ୍ମସ୍ଥାନ
कार्य स्थल,କାର୍ଯ୍ୟ ସ୍ଥାନ
वादी,ଅଭିଯୋଗକାରୀ
"आयोजना, योजना",ଯୋଜନା
" आयोजना, योजना , आयोजना बनाना , नियोजन",ଯୋଜନା
" संयंत्र , पादप, पौधा",ଉଦ୍ଭିଦ
" वादक , खिलाड़ी",ପ୍ଲେୟାର
" तर्क,दलील , अभिवचन,अभिवाक्",ନିବେଦନ
"प्लीडर, अधिवक्‍ता",ନିବେଦନକାରୀ |
जनमत-संग्रह,Plebiscite
" रेहत रखना ,प्रतिज्ञा करना",ପ୍ରତିଶ୍ରୁତି
पूर्ण अधिवेशन,ପ୍ଲେନାରୀ ଅଧିବେଶନ |
पूर्णाधिकारी,ପ୍ଲେନିକୋଟେରାରି ​​|
कुर्सी क्षेत्रफल,ପ୍ଲିନ୍ ଏରିଆ |
" नीति ,  पॉलिसी",ନୀତି
" राजनीतिक क्रियाकलाप , राजनीतिक सक्रियता",ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |
मतदान,ମତଦାନ
प्रदूषण,ପ୍ରଦୂଷଣ
राजनीतिक/राजनैतिक,ରାଜନ political ତିକ
पूल,ପୁଲ୍
" विभाग , पोर्टफोलियो",ପୋର୍ଟଫୋଲିଓ
"स्थिति, स्थान, स्थल",ଅବସ୍ଥାନ
" सकारात्मक , निश्‍चित, निश्‍चयात्मक",ସକରାତ୍ମକ |
" पद ,डाक ,केन्द्र , चौकी",ପୋଷ୍ଟ କରନ୍ତୁ |
उत्‍तर-दिनांकित,ପୋଷ୍ଟ-ତାରିଖ
कार्योत्‍तर मंजूरी,ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |
स्नातकोत्‍तर,ସ୍ନାତକୋତ୍ତର
"मरणोत्‍तर, मरणोपरांत",Pushumomus
" तैनाती ,इंदराज",ପୋଷ୍ଟ କରିବା
"शव परीक्षा, मरणोत्‍तर परीक्षा",MORTEM ପରୀକ୍ଷଣ ପୋଷ୍ଟ କରନ୍ତୁ |
"स्थगित करना, मुल्तवी करना",ସ୍ଥଗିତ ରଖ |
पुनश्‍च,ପୋଷ୍ଟସ୍କ୍ରିପ୍ଟ (ପି.ସ)
" शक्‍ति, अधिकार ,बिजली, विद्‌युत्",ଶକ୍ତି
मुख़्तारनामा,ଓକିଲଙ୍କ ଶକ୍ତି
व्यावहारिक,ପ୍ରୟୋଗନୀୟ
" व्यवसाय, पेशा , पद्‌धति, प्रथा",ଅଭ୍ୟାସ କର |
" पूर्व-लेखापरीक्षा , पूर्व संपरीक्षा",ପୂର୍ବ-ଅଡିଟ୍ |
"पूर्वोपायन, पूर्वावधान,एहतियात",ସତର୍କତା
"पूर्व उदाहरण,नज़ीर",ଉଦାହରଣ
सारलेख,ପୂର୍ବ
" ठीक-ठीक, यथावत् , यथार्थ",ସଠିକ୍
"रोक देना,प्रतिवारित करना",ସଠିକ୍
पूर्वसंकल्पना,ପୂର୍ବ ସଂକଳ୍ପ
पूर्ववर्ती,ପୂର୍ବ
"प्रधान,प्रबल",ମୁଖ୍ୟତ। |
प्रस्तावना,ଉପକ୍ରମଣିକା
"अधिमान देना, तरजीह देना",ପସନ୍ଦ କରନ୍ତୁ |
" प्रतिकूल प्रभाव , पूर्वग्रह, पूर्वाग्रह , प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना",କୁସଂସ୍କାର
प्रारंभिक,ପ୍ରାଥମିକ
समयपूर्व,ଅକାଳ
"परिसर,अहाता, परिक्षेत्र",ପରିସର
" बीमा-किस्त,प्रीमियम ,बढ़ौती",ପ୍ରିମିୟମ୍
पूर्व प्रदत्‍त,ପ୍ରିପେଡ୍
"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड",ପ୍ରିପେଡ୍ କାର୍ଡ |
पूर्वनियोजित,ପୂର୍ବ-ଯୋଜନାବଦ୍ଧ
पूर्वित करना,ଉପପୋଚିତ
रसीद सहित बिल,ପ୍ରି-ରସିଦ ବିଲ୍ |
परमाधिकार,ପ୍ରଚାରକ
निर्धारित करना,Cribe
"निर्धारित, विहित",ମନ୍ତବ୍ୟ ଦିଆଯାଇଥିବା
निर्धारित प्रपत्र,ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
प्रस्तुतीकरण,ଉପସ୍ଥାପନା
" अध्यक्षता करना , पीठासीन होना",ପୂର୍ବ
" राष्‍ट्रपति , अध्यक्ष",ରାଷ୍ଟ୍ରପତି
" मुद्रणालय,प्रेस , समाचारपत्र, अख़बार , प्रेस",ଦବାନ୍ତୁ |
प्रेस-प्रति,କପି ଦବାନ୍ତୁ |
"पत्रकार दीर्घा,पत्रकार गैलरी",ଗ୍ୟାଲେରୀ ଦବାନ୍ତୁ |
प्रकल्पित,ଅନୁମାନ କରାଯାଇଥିଲା
प्रकल्पित वेतन,ସମ୍ପତ୍ତି ପ୍ରାପ୍ତ ଦରମା |
पूर्वकल्पित,ନିରବଚ୍ଛିନ୍ନ
बहाना,ପୂର୍ବ
" प्रचलित होना ,अभिभावी होना",ପରାଜିତ |
"निवारण करना, रोकना",ପ୍ରତିରୋଧ କର |
"निवारण,रोकथाम",ପ୍ରତିରୋଧ
निवारक,ପ୍ରତିଷେଧକ |
"क़ीमत उतार-चढ़ाव,क़ीमत घट-बढ़",ମୂଲ୍ୟ ପରିବର୍ତ୍ତନ (= ମୂଲ୍ୟ ଗତିବିଧି)
क़ीमत निर्धारण,ମୂଲ୍ୟ
"प्रथम दृष्‍टया, प्रथम दृष्‍टि में",ପ୍ରିମା ଫେସୀ
"मुख्यतः,प्राथमिक तौर पर",ମୁଖ୍ୟତ। |
प्राथमिक,ପ୍ରାଥମିକ
मूल आवती,ପ୍ରାଥମିକ ରସିଦ
" प्राचार्य ,प्रधान , मूलधन , मालिक,स्वामी",ପ୍ରଧାନ
मूल ऋणी,ମୁଖ୍ୟ tor ଣଦାତା |
" मुद्रक ,  मुद्रित्र",ପ୍ରିଣ୍ଟର୍
मुद्रण,ମୁଦ୍ରଣ
पूर्व संकेत,ପୂର୍ବ ସୂଚକ
प्राथमिकता की कोटियां,ପ୍ରାଥମିକତା ଗ୍ରେଡିଂ |
"कारागार,जेल",କାରାଗାର
"क़ैदी,बंदी",ବନ୍ଦୀ
एकांतता,ଗୋପନୀୟତା
निजी एवं गोपनीय,ବ୍ୟକ୍ତିଗତ ଏବଂ ଗୋପନୀୟ |
विशेषाधिकार,ସୁବିଧା
विशेषाधिकार समिति,ସୁବିଧା କମିଟି |
"पुरस्कार, इनाम",ପୁରସ୍କାର
संभाव्यता,ସମ୍ଭାବନା
प्रोबेट,ପ୍ରମାଣ
"परिवीक्षा,परख",ପରୀକ୍ଷା
परिवीक्षाधीन,ସମ୍ଭବତ
"परिवीक्षाधीन,परखाधीन",ସମ୍ଭବତ। |
छानबीन,ପ୍ରମାଣ କର |
"क्रियाविधि नियमावली, कार्यविधि नियमावली",ପ୍ରକ୍ରିୟାଗତ ନିୟମ |
"प्रक्रिया, क्रियाविधि , कार्यविधि",ପ୍ରଣାଳୀ
कार्यवाही,ପ୍ରକ୍ରିୟା
" प्रक्रम ,प्रक्रिया ,प्रसंस्करण करना , आदेशिका ",ପ୍ରକ୍ରିୟା
" प्रक्रमण , संसाधन , प्रसंस्करण",ପ୍ରକ୍ରିୟାକରଣ
"जलूस, शोभायात्रा",ଶରଣ
उद्‌‌घोषणा करना,ଘୋଷଣା କର
उद्‌घोषणा,ପ୍ରକାଶନ
" अधिप्राप्ति , वसूली",କ୍ରୟ
"उत्पाद,उपज",ଉତ୍ପାଦ
" उत्पादन,पैदावार ,प्रस्तुतीकरण",ଉତ୍ପାଦନ
वृत्‍ति,ବୃତ୍ତି
वृत्‍तिक उपलब्धियां,ବୃତ୍ତିଗତ ସଫଳତା |
प्रवीणता प्रमाणपत्र,ପାରଦର୍ଶୀ ସାର୍ଟିଫିକେଟ୍ ସାର୍ଟିଫିକେଟ୍ |
विवरणिका,ପ୍ରୋଫାଇଲ୍
लाभ,ଲାଭ
" कार्यक्रम ,  क्रमादेश",ପ୍ରୋଗ୍ରାମ୍
कार्यक्रम-अनुसूची,ପ୍ରୋଗ୍ରାମ୍ କାର୍ଯ୍ୟସୂଚୀ |
" कार्यक्रमण ,  क्रमावेशन",ପ୍ରୋଗ୍ରାମିଂ
प्रगति,ପ୍ରଗତି
" प्रगतिशील ,प्रगामी",ପ୍ରଗତିଶୀଳ |
निषिद्‌ध,ନିଷେଧ |
निषिद्‌ध क्षेत्र,ନିଷେଧ କ୍ଷେତ୍ର |
" निषेध , नशाबंदी , मद्‌यनिषेध",ନିଷେଧ |
निषेधाज्ञा,ନିଷେଧୀ କ୍ରମ
परियोजना,ପ୍ରକଳ୍ପ
"प्रक्षेप,प्रक्षेपण",ପ୍ରୋଜେକସନ
प्रमुख,ବିଶିଷ୍ଟ
" वचन , वचन देना",ପ୍ରତିଜ୍ଞା
"वचन-पत्र,रूक़्क़ा, प्रोनोट",ପ୍ରୋମାସୋରୀ ଟିପ୍ପଣୀ |
"  पदोन्नत करना , प्रोन्नति करना,बढ़ावा देना",ପ୍ରୋତ୍ସାହନ ଦିଅ |
"प्रवर्तक,संप्रवर्तक",ପ୍ରୋମୋଭର୍
"पदोन्नति, तरक्की , प्रोन्नति ,संवर्धन",ପଦୋନ୍ନତି
"तुरंत,शीघ्र",ବେଶ୍ୟା
" प्रख्यापित करना , लागू करना",ପ୍ରୋମୁପୁଟ୍
" सुनाना ,निर्णय देना",ଉଚ୍ଚାରଣ କର |
निर्णय सुनाना,ଘୋଷଣଣାମା
" सबूत, प्रमाण ,  प्रूफ़",ପ୍ରମାଣ
प्रेषण का प्रमाण,ଉତ୍ତାପର ପ୍ରମାଣ |
"प्रूफ शोधन, प्रूफ वाचन",ପ reading ଼ିବା ପ୍ରମାଣ |
प्रचार करना,ପ୍ରସାରିତ
प्रचार,ପ୍ରସାର
"उचित,समुचित",ଉପଯୁକ୍ତ
" संपत्‍ति , साज सामान",ସମ୍ପତ୍ତି
"प्रस्ताव,प्रस्थापना",ପ୍ରସ୍ତାବ
"प्रस्ताव करना,प्रस्तावित करना",ପ୍ରସ୍ତାବ ଦିଅ
प्रतिपादित करना,ପ୍ରଚୁର
" सांपत्‍तिक,मालिकाना ,एकायत्‍त",ମାଲିକାନା
औचित्य,ମାଲିକବାନ
यथानुपात,ପ୍ରୋ-ରାଟା |
यथानुपात कोटा,ପ୍ରୋ-ରାଟା କୋଟା |
"सत्रावसान करना, स्थगित करना",ପ୍ରାରଗୋଳ
"पक्ष-विपक्ष,आगा-पीछा",ଭଲ ଏବଂ ମନ୍ଦ
अभिनिषिद्‌ध करना,Portbribe
अभियोजन,ପ୍ରବର୍ତ୍ତନ
विवरण-पत्रिका,ପ୍ରୋଜେକ୍ଟସ୍
अल्पकालीन नियुक्‍ति,ପ୍ରେମମକୋପ୍ ନିଯୁକ୍ତ |
" नयाचार,प्रोटोकॉल ,  संदेशाचार",ପ୍ରୋଟୋକଲ୍
साबित करना,ପ୍ରମାଣ କର |
" बशर्ते , परंतु , प्रविहित",ପ୍ରଦାନ କରାଯାଇଛି |
भविष्य निधि,ପ୍ରୋଭିଡେଣ୍ଟ ପାଣ୍ଠି |
" प्रावधान , व्यवस्था , उपबंध,शर्त",ପ୍ରମାଣପତ୍ର
"अनंतिम, अस्थायी",ଅସ୍ଥାୟୀ
अनंतिम सूची,ଅସ୍ଥିଭନୀୟ ତାଲିକା |
परंतुक,ପ୍ରୋଭିସୋ |
"निकटता,सामीप्य",ନିକଟତର
परोक्षी,ପ୍ରକ୍ସି |
"सार्वजनिक,जन, पब्लिक,आम जनता,लोक, सरकारी",ଜନସାଧାରଣ
प्रकाशन,ପ୍ରକାଶନ |
सरकारी ड्यूटी,ଜନସାଧାରଣ କର୍ତ୍ତବ୍ୟ
"जनाहित वाद, लोकहित वाद",ଜନସାଧାରଣ ସୁଧ ପଳାୟନ |
प्रचार,ପ୍ରଚାର
प्रकाशित करना,ପ୍ରକାଶନ କର |
"समयनिष्‍ठ, समय का पाबंद",ସମୟାନୁବର୍ତ୍ତୀ |
"दंड,सज़ा",ଦଣ୍ଡ
" क्रय,ख़रीद , ख़रीदना,क्रय करना",କ୍ରୟ
पूर्णत: अस्थायी,କେବଳ ଅସ୍ଥାୟୀ |
प्रयोजन,ଉଦ୍ଦେଶ୍ୟ
पीछे लगे रहना,ଅନୁସରଣ କର
" काम-काज , अनुसरण , खोज",ଅନୁସରଣ
"क्षेत्र,कार्यक्षेत्र",ପୁରଭାତିତା
प्रस्तुत करना,ସ୍ଥଗିତ
पेश पर्ची,Slip up
अर्हता,ଯୋଗ୍ୟତା
"अर्हता-प्राप्त उम्मीदवार, योग्य उम्मीदवार",ଯୋଗ୍ୟ ପ୍ରାର୍ଥୀ |
अर्हता प्राप्त करना,ଯୋଗ୍ୟତା
अर्हक परीक्षा,ଯୋଗ୍ୟତା ପରୀକ୍ଷା
अर्हक परीक्षा,ଯୋଗ୍ୟତା ପରୀକ୍ଷା
गुणात्मक तकनीक,ଗୁଣାତ୍ମକ କ ques ଶଳ |
" गुण,विशेषता , गुणता , कोटि,प्रकार",ଗୁଣବତ୍ତା
गुणता नियंत्रण,ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ
" मात्रा,परिमाण ,राशि",ପରିମାଣ
संगरोध छुट्टी,କ୍ୱାଣ୍ଟାଇନ୍ ଛୁଟି
"त्रैमासिक,तिमाही",ଚତୁର୍ଥାଂଶ |
मंसूख करना,କ୍ୱାଶ୍
वत्,Quasi
स्थायिवत्‍ता,କ୍ୱାସି-ସ୍ଥାୟୀତା |
" पृच्छा , प्रश्‍न , प्रश्‍नचिह्‌न",ଜିଜ୍ଞାସା
प्रश्‍न,ପ୍ରଶ୍ନ
" शंकनीय, शंका योग्य , प्रश्‍न योग्य , सवालिया",ସନ୍ଦେହଜନକ |
प्रश्‍नकाल,ପ୍ରଶ୍ନ ଘଣ୍ଟା
प्रश्‍नावली,ପ୍ରଶ୍ନପତ୍ର
"छोड़ना, त्यागना",ଛାଡ
"कोरम,गणपूर्ति",Quorum
कोटा,କୋଟା
" भाव,दर , दर सूची,कोटेशन , उद्‌धरण",ଉଦ୍ଧୃତି
" उद्‍धृत करना , दर बताना",ଉଦ୍ଧୃତ
"प्रजाति,दौड़,होड़",ଜାତି
प्रजाति भेदभाव,ଜାତିଗତ ଭେଦଭାବ |
रेक,ଥାକ
" छापा,छापा मारना ,धावा,धावा बोलना",ଆକ୍ରମଣ
"रेलमार्ग, रेलवे, रेल",ରେଳପଥ
वेतन बढ़ोतरी,ଉଠାନ୍ତୁ |
" यादृच्छिक, अनियमित",ଅନିୟମିତ |
यादृच्छिक प्रतिचयन,ଅନିୟମିତ ନମୁନା |
" परास , परिसर ,चांदमारी ,रेंज",ପରିସର
" ओहदा ,श्रेणी , पंक्‍ति",ମାନ୍ୟତା
जनसाधारण,ରାଙ୍କ୍ ଏବଂ ଫାଇଲ୍ |
" श्रेणीक्रम , श्रेणीकरण",ର୍ୟାଙ୍କିଙ୍ଗ୍
द्रुत कार्रवाई बल (आर.ए.एफ),ରାପିଡ୍ ଆକ୍ସନ୍ ଫୋର୍ସ |
"दुर्लभ,विरल",ବିରଳ
" उतावला , अंधाधुंध",ଦାଗ
करयोग्य मूल्य,ରାଷ୍ଟ୍ରଗୋଳ ମୂଲ୍ୟ
" दर , रेट , गति , पौरकर",ହାର
"दर संविदा,दर ठेका",ରେଟ୍ ଚୁକ୍ତିନାମା |
दर-सूची,ମୂଲ୍ୟ ତାଲିକା
अनुसमर्थन,ଅନୁମୋଦନ
" कोटि निर्धारण , दर निर्धारण, निर्धारण , निर्धार ",ମୂଲ୍ୟାୟନ
अनुपात,ଅନୁପାତ
"राशन, रसद, भोजन-सामग्री",ରାସନ
युक्‍तिसंगत,ଯୁକ୍ତିଯୁକ୍ତ |
युक्‍तीकरण,ଯୁକ୍ତିଯୁକ୍ତକରଣ
राशन भत्‍ता,ମାନ୍ୟତା ଭତ୍ତା
कच्चा माल,କଞ୍ଚାମାଲ୍
कच्चा उत्पाद,କଞ୍ଚା ଉତ୍ପାଦ |
प्रतिक्रिया,ପ୍ରତିକ୍ରିୟା
" वाचन , पठन , पाठ्‌यांक",ପ reading ିବା
पुन:समायोजित करना,ପୁନ j ନିର୍ମାଣ
बनी-बनाई आयोजना,ପ୍ରସ୍ତୁତ ଯୋଜନା
"द्रुत संगणक, रेडी रेकनर",ପ୍ରସ୍ତୁତ reckerner
"वास्तविक,असली,यथार्थ",ବାସ୍ତବ
"वास्तविक कमाई,वास्तविक उपार्जन",ପ୍ରକୃତ ରୋଜଗାର
स्थावर संपदा,ଯମିବାଡ଼ି
"यथार्थता, वास्तविकता,असलियत,",ବାସ୍ତବତା
" वसूली , एहसास",ହୃଦୟଙ୍ଗମ
" वसूल करना, उगाहना , अनुभव करना,महसूस करना",ହୃଦୟଙ୍ଗମ କର |
पुनर्नियुक्‍ति,ଅମଳ
पुनर्विनियोजन,ପୁନ apport ଚାଳିତ |
" कारण , तर्क",କାରଣ
पुनर्निर्धारण,ପୁନ ass ମୂଲ୍ୟାଙ୍କନ
"छूट, घटौती",ରିହାତି
"प्रत्याह्वान,वापस मांगना, वापस बुलाना",ମନେପକାଇବା
" पीछे हटना ,कम होना",ହ୍ରାସ
" प्राप्‍ति ,  आवती, रसीद , आय",ରସିଦ
रसीद बही,ରସିଦ ପୁସ୍ତକ
प्राप्‍तियांऔर संवितरण,ରସିଦ ଏବଂ ବଣ୍ଟନ |
" प्राप्‍त करना,लेना , अगवानी करना,स्वागत करना",ଗ୍ରହଣ କରନ୍ତୁ |
" पाने वाला,प्राप्‍तिकर्ता , रिसीवर, प्रापक",ପ୍ରାପ୍ତକର୍ତ୍ତା |
"नया, हाल ही का,अभिनव",ସମ୍ପ୍ରତି
" स्वागत,स्वागत-सत्कार , स्वागत समारोह , स्वागत पटल",ଗ୍ରହଣ
"ग्रहणशील, सुग्राही",ପଠାଯାଇଥିବା
"विश्रांति, अवकाश",ଛୁଟି
"पानेवाला,प्राप्‍तिकर्ता",ପ୍ରାପ୍ତକର୍ତ୍ତା
"अन्योन्य,पारस्परिक,परस्पर",ପାରସ୍ପରିକ
पारस्परिक मांग,ପାରସ୍ପରିକ ଚାହିଦା |
आदान-प्रदान करना,ପ୍ରତିକ୍ରିୟା
"अन्योन्य़ता,पारस्परिता",ପାରସ୍ପରିକତା
" लापरवाह , उतावला , अंधाधुंध",ବେପରୁଆ |
"गिनना, संगणना करना",ହିସାବ କରନ୍ତୁ |
संगणनीय सेवा,ହିସାବଯୋଗ୍ୟ ସେବା |
" उद्‍धार, उद्‍धारण , भूमि-पुनरुद्‍धार",ପ୍ରତିକ୍ରିୟା
