Kannada,Odiya
ಜಂಟಿ ಶಾಖ,ଗଣ୍ଠି ଉତ୍ତାପ |
ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |
ಕಾರ್ನೋ ನಕ್ಷೆ,କାର୍ନୋ ମାନଚିତ୍ର
ಕಾರ್ನ್ರೋ ಡ್ರಾಯಿಂಗ್,କର୍ଣ୍ଣୋ ଚିତ୍ର
ಕೆಲ್ ಗುಣಾಂಕ,କେଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ಕೆಲ್ವಿನ್ ಡಬಲ್ ಸೇತುವೆ,କେଲଭିନ ଡବଲ୍ ବ୍ରିଜ୍ |
ಕೆಲ್ವಿನ್ ವಾರ್ಸ್ ವೋಲ್ಟೇಜ್ ವಿಭಾಜಕ,କେଲଭିନ ଯୁଦ୍ଧ ଭୋଲଟେଜ୍ ଡିଭାଇଡର୍ |
ಕೆರ್ ಕೋಶ,କର୍ ସେଲ୍
ಕೀ ಬೋರ್ಡ್,କି ବୋର୍ଡ |
ಕೀ ಬೋರ್ಡ್,କି ବୋର୍ଡ |
ಪ್ರಮುಖ ಶೇಖರಣಾ ನೋಂದಣಿ,କି ଷ୍ଟୋରେଜ୍ ରେଜିଷ୍ଟର |
ಕೀಬೋರ್ಡ್,କୀବୋର୍ଡ୍
ಕೀಬೋರ್ಡ್,କୀବୋର୍ଡ୍
ಎಜಿಸಿಯನ್ನು ಕೀಲಿಸಲಾಯಿತು,AGC ଚାବି
ಕೌಂಟರ್ ಗಾಯ,କାଉଣ୍ଟର ଆଘାତ
ಕಿಲೋ ಹರ್ಟ್ಜ್,କିଲୋ ହେର୍ଟଜ୍ |
ಕಿರ್ಚಾಫ್ ಅವರ ವಿಭಾಗದ ಕಾನೂನು,କିର୍ଚଫ୍ ବିଭାଗର ନିୟମ |
ಕಿರ್ಚಾಫ್ ವೋಲ್ಟೇಜ್ ಕಾನೂನು,kirchhoff ଭୋଲଟେଜ୍ ନିୟମ |
ವೋಲ್ಟೇಜ್ ತಿಳಿಯಿರಿ,ଭୋଲଟେଜ୍ ଜାଣ |
ಕೆವಿಕೆ ರೇಟರ್,KVK Rater
ಪ್ರಯೋಗಾಲಯದ ವಿದ್ಯುತ್ ಸರಬರಾಜು,ଲାବୋରେଟୋରୀ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |
ಪ್ರಯೋಗಾಲಯದ ಮಾನದಂಡಗಳು,ଲାବୋରେଟୋରୀ ମାନକ |
ಲ್ಯಾವಿರಿಂತ್ ಇನ್ಸರ್ಟ್,ଲାଭିରିଣ୍ଟ୍ ସନ୍ନିବେଶ |
ಪ್ರಲಕ್ಷ ಪ್ರಕ್ರಿಯೆ,pralaksh ପ୍ରକ୍ରିୟା |
ಎಲಿವೇಟೆಡ್ ಡಿ/ಎ ಪರಿವರ್ತಕ,ଉଚ୍ଚତର D / A କନଭର୍ଟର |
ಪಶ್ಚಾತ್ತಾಪ,ଅନୁତାପ
ಹಿಂದಿನ ಪರಿಹಾರ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫೈಯರ್,ବ୍ୟାକ୍ କ୍ଷତିପୂରଣ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |
ಲ್ಯಾಂಬರ್ಟ್ನ ಕೊಸೈನ್ ನಿಯಮ,ଲାମବର୍ଟଙ୍କ କୋସାଇନ୍ ନିୟମ |
ದೀಪ ರೀಚಾರ್ಜ್,ଦୀପ ରିଚାର୍ଜ
ಸ್ಥಳೀಯ ನೆಟ್ವರ್ಕ್ ಮ್ಯಾನೇಜರ್,ସ୍ଥାନୀୟ ନେଟୱାର୍କ ପରିଚାଳକ |
ಕವರ್ ಪ್ರದೇಶ,କଭର୍ ଏରିଆ |
ಭೂದೃಶ್ಯ ಮೋಡ್,ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମୋଡ୍
ಭೂದೃಶ್ಯ ಮಾನಿಟರ್,ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମନିଟର |
ಭಾಷೆಯ ಜೋಡಣೆ,ଭାଷା ଏକତ୍ର କରିବା |
ಭಾಷಾ ಸಂಸ್ಕಾರಕ,ଭାଷା ସଞ୍ଚାଳକ
ಭಾಷಾ ಅನುರಣನ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ଭାଷା ରିଜୋନାନ୍ସ ପ୍ରୋଗ୍ରାମିଂ |
ಸಾಮಾನ್ಯ,ସାଧାରଣ
ಲ್ಯಾಪ್ಲೇಸ್ ಸಮೀಕರಣ,ଲାପ୍ଲେସ୍ ସମୀକରଣ |
ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ,ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |
LAPM,LAPM
ಲ್ಯಾಪ್ಟಾಪ್ ಕಂಪ್ಯೂಟರ್,ଲାପଟପ୍ କମ୍ପ୍ୟୁଟର
ಲಾರಾಮ್,LARAM
ದೊಡ್ಡ ಚೌಕಟ್ಟು,ବଡ଼ ଫ୍ରେମ୍ |
ದೊಡ್ಡ ತ್ರಿಜ್ಯದ ಲೇಬಲಿಂಗ್,ବଡ଼ ବ୍ୟାଡ୍ୟୁସ୍ ଲେବେଲିଂ |
"LSI LSI, ಬೃಹತ್ ಏಕೀಕರಣ","LSI LSI, ବୃହତ ଏକୀକରଣ |"
ಸಾಮೂಹಿಕ ಏಕೀಕರಣ (LSI),ମାସ ଏକୀକରଣ (LSI)
ದೀರ್ಘ ಸಿಗ್ನಲ್ ಆಂಪ್ಲಿಫಯರ್,ଲମ୍ବା ସଙ୍କେତ ଏମ୍ପ୍ଲିଫାୟର୍ |
ಲಾರ್ಮೋರ್ ಶುದ್ಧಿಕಾರಕ,larmore purifier
ಲೇಸರ್,ଲେଜର
ಲೇಸರ್ ಡಯೋಡ್,ଲେଜର ଡାୟୋଡ୍ |
ಲೇಸರ್ ಎಂಜಿನ್,ଲେଜର ଇଞ୍ଜିନ୍ |
ಲೇಸರ್ ಮುದ್ರಕ,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
ಲೇಸರ್ ಸಂಗ್ರಹಣೆ,ଲେଜର ସଂରକ୍ଷଣ
ಲೇಸರ್ ಸಿಲ್,ଲେଜର ସିଲ୍ |
ಕೊನೆಯ ಪ್ರವೇಶ ನಿರ್ಗಮನ,ଶେଷ ପ୍ରବେଶ ପ୍ରସ୍ଥାନ
ತಾಳ,ଲ୍ୟାଚ୍
ಬೀಗ ಹಾಕು,ଲଚ୍ ଅଫ୍ |
ಲೇತ್ ಕತ್ತರಿಸುವುದು,ଲେଥ୍ କାଟିବା |
ಸುಪ್ತಾವಸ್ಥೆ,ଶୋଇବା
ಅಡ್ಡ ಕತ್ತರಿಸುವ ವ್ಯವಸ್ಥೆ,ପାର୍ଶ୍ୱ କାଟିବା ପ୍ରଣାଳୀ |
ಪಾರ್ಶ್ವ ಪ್ರಸರಣ,ପାର୍ଶ୍ୱ ବିସ୍ତାର |
ಲ್ಯಾಟರಲ್ PNP ಟ್ರಾನ್ಸಿಸ್ಟರ್,ଲାଟେରାଲ୍ PNP | ଟ୍ରାନଜିଷ୍ଟର
ಅಡ್ಡ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ପାର୍ଶ୍ୱ ଟ୍ରାନଜିଷ୍ଟର |
ನಾನು ಕ್ಷೀಣಿಸುತ್ತಿದ್ದೇನೆ,l attenuating
ಒಪ್ಪಂದದ ನಿಯಮ,ଚୁକ୍ତି ନିୟମ |
ಪದರ,ସ୍ତର
ಲೇಯರ್ ಇಂಟರ್ಫೇಸ್,ସ୍ତର ଇଣ୍ଟରଫେସ୍
ಅಯಾನುಗೋಳದ ಪದರ,ଆୟନୋସ୍ପେରିକ୍ ସ୍ତର |
ಪದರ,ସ୍ତର
ರೂಪರೇಖೆಯನ್ನು,ବାହ୍ୟରେଖା
ಟೆಂಪ್ಲೇಟ್ ಟೆಂಪ್ಲೇಟ್,ଟେମ୍ପଲେଟ୍ ଟେମ୍ପଲେଟ୍ |
ಅಪ್ಲಿಕೇಶನ್ ಮೌಲ್ಯಮಾಪನ,ପ୍ରୟୋଗ ମୂଲ୍ୟାଙ୍କନ |
LC,LC
LCALL ಸೂಚನೆಗಳು,LCALL ନିର୍ଦ୍ଦେଶାବଳୀ |
ld,ld
"ಮುನ್ನಡೆ, ಮುನ್ನಡೆ","ସୀସା, ସୀସା |"
ಆದ್ಯತೆಯ ಪರಿಹಾರ ರೀಚಾರ್ಜ್ ಆಂಪ್ಲಿಫೈಯರ್,ପ୍ରାଥମିକତା କ୍ଷତିପୂରଣ ରିଚାର୍ଜ ଆମ୍ପ୍ଲିଫାୟର୍ |
ಮುಂಭಾಗದ ಕೋರ್,ସାମ୍ନା କୋର୍ |
ತುಕ್ಕು ಅನಲಾಗ್ ಸ್ವಿಚಿಂಗ್,କରୋସନ୍ ଆନାଗଲ୍ ସୁଇଚ୍ |
ಸವೆತ ಹರಿವು,କ୍ଷୟ ପ୍ରବାହ |
ಸವೆತ ಮೋಡ್,କ୍ଷୟ ମୋଡ୍ |
ಪ್ಯಾಡಾಕ್ ಕೊಳಲು ಆಂಪ್ಲಿಫಯರ್,ପ୍ୟାଡକ୍ ବଂଶୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
ಪ್ಯಾಡಾಕ್ ಪ್ಲುಟಿ ಪರೀಕ್ಷೆ,ପ୍ୟାଡକ୍ ପ୍ଲୁଟି ପରୀକ୍ଷା |
ಕಲಿಕೆಯ ರೇಖೆ,ଶିଖିବା ବକ୍ର
ಲೀಸ್ಡ್ ಲೈನ್ ಮೋಡೆಮ್,ଲିଜ୍ ରେଖା ମୋଡେମ୍ |
ಗುತ್ತಿಗೆ ಸಮಯ,ଲିଜ୍ ସମୟ
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |
ಲೆಕ್ಲಾಂಚ್ ಡ್ರೈ ಸೆಲ್,ଲେକ୍ଲେଞ୍ଚ ଶୁଖିଲା କୋଷ |
ಬೆಳಕು ಹೊರಸೂಸುವ ಡಯೋಡ್,ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ |
ಎಲ್ಇಡಿ ಸೂಚಕ,LED ସୂଚକ |
ಅಪ್ರದಕ್ಷಿಣಾಕಾರ ಧ್ರುವೀಕರಣ,ଘଣ୍ଟା ବିପରୀତ ପୋଲାରାଇଜେସନ୍ |
ಎಡ ಸಮರ್ಥನೆ,ବାମ ଯଥାର୍ଥତା |
ದಂತಕಥೆ,କିମ୍ବଦନ୍ତୀ
ಲ್ಯಾಂಗ್ ಕಾನೂನು,lange ର ନିୟମ |
ಲಿಯೋ ಪ್ರಿಂಟರ್,ଲିଓ ପ୍ରିଣ୍ଟର୍
ಅಕ್ಷರದ ಗುಣಮಟ್ಟ,ଅକ୍ଷର ଗୁଣ
ಮಟ್ಟದ ಸಕ್ರಿಯ ಹೂಡಿಕೆ,ସ୍ତରର ସକ୍ରିୟ ବିନିଯୋଗ |
ಮಟ್ಟದ ಕೋಡಿಂಗ್,ସ୍ତରୀୟ କୋଡିଂ
ಮಟ್ಟದ ಪರಿವರ್ತಕ,ସ୍ତର ସ୍ଥାନାନ୍ତର |
ಮಟ್ಟದ ವರ್ಗಾವಣೆ,ସ୍ତର ସ୍ଥାନାନ୍ତର
ಶ್ರೇಣೀಕರಣ,ସ୍ତରକରଣ
ಮಟ್ಟದ ಸೂಕ್ಷ್ಮ ಅಂತರಾಯಮ್,ସ୍ତର ସେନସାରି ଆଣ୍ଟାରାୟମ୍ |
ಅಕ್ಷರಶಃ ಶಹಾನ್,ଆକ୍ଷରିକ ଶାହନ୍ |
ನಿಘಂಟು,ଅଭିଧାନ
ಲೈಡೆನ್ ಜಾರ್,ଲେଡେନ ପାତ୍ର |
ಇಂಟರ್ಪ್ರಿಟರ್ ಸಂಗ್ರಹ,ଅନୁବାଦକ ସଂଗ୍ରହ
ವಾಹಕ ವಯಸ್ಸು,ବାହକ ବୟସ |
ಬೆಳಕು,ଆଲୋକ
ಬೆಳಕಿನ ಕರ್ವ್,ହାଲୁକା ବକ୍ର
ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್ (LED),ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (LED)
ಬೆಳಕಿನ ಲಾಭ,ହାଲୁକା ଲାଭ
ಫೋಟೋಮೀಟರ್,ଫୋଟୋମିଟର |
ಬೆಳಕಿನ ಸ್ಟೈಲಸ್,ହାଲୁକା ଷ୍ଟାଇଲସ୍ |
ಬೆಳಕಿನ ಟ್ಯೂಬ್,ହାଲୁକା ଟ୍ୟୁବ୍ |
ಮಿತಿಗಾರ,ସୀମା
ಕನಿಷ್ಠ ವಿಕಿರಣ,ମାର୍ଜିନାଲ ବିକିରଣ |
ಲಿಂಡೆಮನ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್,lindemann ଇଲେକ୍ଟ୍ରୋମିଟର |
ಲೈನ್ ಕೋಡ್,ରେଖା କୋଡ୍
ಸಾಲಿನ ನಿರ್ಬಂಧ,ରେଖା ପ୍ରତିବନ୍ଧକ |
ಲೈನ್ ಚಾಲಕ,ରେଖା ଡ୍ରାଇଭର |
ಲೈನ್ ಹ್ಯಾಂಡ್ಲರ್,ରେଖା ନିୟନ୍ତ୍ରକ |
ಸಾಲಿನ ಇಂಟರ್ಫೇಸ್,ରେଖା ଇଣ୍ଟରଫେସ୍ |
ಲೈನ್ ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,ରେଖା ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର |
ಲೈನ್ ಸ್ಪೆಕ್ಟ್ರಮ್,ରେଖା ସ୍ପେକ୍ଟ୍ରମ୍ |
ಲೈನ್ ಸಿಂಕ್ SMPS,ରେଖା ସିଙ୍କ୍ SMPS |
ರೇಖೆಯ ತರಂಗ ರೂಪ,ରେଖା ତରଙ୍ଗ ଫର୍ମ |
ರೇಖೀಯ ಆಂಪ್ಲಿಫಯರ್,ର line ଖ୍ୟ ଏମ୍ପ୍ଲିଫାୟର୍ |
ರೇಖೀಯ ಶ್ರೇಣಿ,ର line ଖ୍ୟ ଆରେ |
ರೇಖೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,ର line ଖିକ ସମ୍ପର୍କ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
ರೇಖೀಯ ಅಸ್ಪಷ್ಟತೆ,ର line ଖିକ ବିକୃତି |
ರೇಖೀಯ ಇಳಿಜಾರು ಜಂಕ್ಷನ್,ର line ଖିକ ope ୁଲା ଜଙ୍କସନ |
ರೇಖೀಯ ಹಸ್ತಕ್ಷೇಪ,ର line ଖ୍ୟ ହସ୍ତକ୍ଷେପ |
ಲೀನಿಯರ್ ಮಾಡ್ಯುಲೇಷನ್ ವಿಧಾನ,ରେଖା ମଡ୍ୟୁଲେସନ୍ ପଦ୍ଧତି |
ರೇಖೀಯ ಕಲೆ ಫಿಲ್ಟರ್,ର line ଖ୍ୟ କଳା ଫିଲ୍ଟର୍ |
ರೇಖೀಯ ಧ್ರುವೀಕರಣ,ର line ଖ୍ୟ ପୋଲାରାଇଜେସନ୍ |
ರೇಖೀಯ ಪ್ರದೇಶ,ରେଖା କ୍ଷେତ୍ର |
ರೇಖೀಯ ನಿಯಂತ್ರಕ,ର line ଖ୍ୟ ନିୟନ୍ତ୍ରକ |
ರೇಖೀಯ ಚಲನೆ,ର line ଖ୍ୟ ଗତି |
ರೇಖೀಯ ಸ್ವಿಚಿಂಗ್,ର line ଖିକ ସୁଇଚ୍ |
ರೇಖೀಯ ಆಂಪ್ಲಿಟ್ಯೂಡ್ ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಿಸ್ಟಮ್,ର line ଖ୍ୟ ପ୍ରଶସ୍ତିକରଣ ମଡ୍ୟୁଲେଡ୍ ସିଷ୍ଟମ୍ |
"ಲಿಂಕ್ ಲೇಯರ್, ಚೈನ್ ಲೇಯರ್","ଲିଙ୍କ୍ ସ୍ତର, ଶୃଙ୍ଖଳା ସ୍ତର |"
ಸರಣಿ ಕಾರ್ಯಕ್ರಮ,କ୍ରମିକ ପ୍ରୋଗ୍ରାମ୍ |
ಸಂಪರ್ಕಿಸುವ ಮಿತಿ,ସଂଯୋଗ ସୀମା
ತುಟಿ ಮೈಕ್ರೊಫೋನ್,ଓଠ ମାଇକ୍ରୋଫୋନ୍ |
ಲಿಸಾಜು ಆಕೃತಿ,ଲିସାଜୁ ଚିତ୍ର
ಲಿಸಾಜೌಸ್ ವಿಧಾನ,ଲିସାଜୋସ୍ ପଦ୍ଧତି |
ಪ್ರೇಕ್ಷಕರು,ଦର୍ଶକ |
ಪ್ರೇಕ್ಷಕರ ಆಯಾಸ,ଦର୍ଶକଙ୍କ ଥକ୍କା |
ಹೆಡ್‌ಫೋನ್ ಕೇಳುತ್ತಿದೆ,ହେଡଫୋନ୍ ଶୁଣିବା |
ಲಿಥಿಯಂ ಪ್ರಾಥಮಿಕ ಬ್ಯಾಟರಿ,ଲିଥିୟମ୍ ପ୍ରାଥମିକ ବ୍ୟାଟେରୀ |
ಶಿಲಾಶಾಸ್ತ್ರ,ଲିଥୋ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
ರಾಕ್ ಮುದ್ರಣ,ପଥର ମୁଦ୍ରଣ |
ಲೈವ್ ಸಂಗೀತ,ଲାଇଭ୍ ମ୍ୟୁଜିକ୍ |
ಲಾಯ್ಡ್ ಫಿಶರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಕ್ವೇರ್,ଓଲିଉଡ ଫିସର ଚୁମ୍ବକୀୟ ସ୍କୋୟାର |
ಲೋಡ್ ಮಾಡಿ,ଲୋଡ୍ କର |
ಲೋಡ್ ಅಂಶ,ଲୋଡ୍ ଫ୍ୟାକ୍ଟର୍ |
ಲೋಡ್ ಪ್ರತಿರೋಧ,ଲୋଡ୍ ପ୍ରତିରୋଧ
ಲಿಫ್ಟ್ ಲೈನ್,ଲିଫ୍ଟ ଲାଇନ
ಲೋಡ್,ଲୋଡ୍
ಹಾಲೆ ವೈಮಾನಿಕ,ଲୋବ ଏରିଆଲ୍ |
ಪ್ರಾದೇಶಿಕ ನೆಟ್‌ವರ್ಕ್ (LAN),ସ୍ଥାନିକ ନେଟୱାର୍କ (LAN)
ಸ್ಥಳೀಯ ಬಸ್,ସ୍ଥାନୀୟ ବସ୍
ಸ್ಥಳೀಯ ಬಸ್ ವೀಡಿಯೊ ವ್ಯವಸ್ಥೆ,ସ୍ଥାନୀୟ ବସ୍ ଭିଡିଓ ସିଷ୍ଟମ୍ |
ಸ್ಥಳೀಯ ಪ್ರಸರಣ ಬಸ್,ସ୍ଥାନୀୟ ଟ୍ରାନ୍ସମିସନ୍ ବସ୍ |
ಸ್ಥಳೀಯ ಚರ್ಚೆ,ସ୍ଥାନୀୟ କଥାବାର୍ତ୍ତା |
ನಿಯೋಜನೆ ಆಂಪ್ಲಿಫಯರ್,ଆସାଇନମେଣ୍ଟ ଏମ୍ପ୍ଲିଫାୟର୍ |
ಪಾಲಕ,ରକ୍ଷକ
ನಿರ್ಬಂಧದ ಲೂಪ್,ସୀମିତ ଲୁପ୍ |
ಅಧಿವೇಶನ ಆರಂಭ,ଅଧିବେଶନ ଆରମ୍ଭ
ಲಾಗರಿಥಮಿಕ್ ಆವರ್ತನ ಆಂಟೆನಾ,ଲୋଗାରିଥମିକ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଆଣ୍ଟେନା |
ಪ್ರಚಾರ ಬರವಣಿಗೆ,ପ୍ରଚାର ଲେଖା
ತರ್ಕ ವಿಶ್ಲೇಷಕ,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
ಲಾಜಿಕ್ ಸೆಲ್ ಅರೇ,ଲଜିକ୍ ସେଲ୍ ଆରେ |
ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,ଲଜିକ୍ ସର୍କିଟ୍ |
ವಾದ ಪ್ರವೇಶ,ଆର୍ଗୁମେଣ୍ଟ୍ ଏଣ୍ଟ୍ରି
ವಾದ ಒಟ್ಟು,ଯୁକ୍ତି ସମୁଦାୟ
ತರ್ಕ ಕಲನಶಾಸ್ತ್ರ,ତର୍କ ଗଣନା
ಲಾಜಿಕ್ ಗೇಟ್,ତାର୍କିକ ଫାଟକ
ತರ್ಕ ವಿಶ್ಲೇಷಣೆ,ତର୍କ ବିଶ୍ଳେଷଣ |
ಜನರು,ଲୋକମାନେ
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ಲಾಗರಿಥಮಿಕ್ ಹವಾಮಾನ,ଲୋଗାରିଥମିକ୍ ପାଣିପାଗ |
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
ದೀರ್ಘವೃತ್ತದ ಜೋಡಿ,ଏଲିପସଏଡାଲ୍ ଯୋଡି |
ದೊಡ್ಡ ಪದ,ବଡ ଶବ୍ଦ |
"ಧ್ವನಿವರ್ಧಕ, ವರ್ಧಿಸುವ ಸಾಧನ","ଲାଉଡ ସ୍ପିକର, ବର୍ଦ୍ଧିତ ଉପକରଣ |"
ಕಡಿಮೆ ಆವರ್ತನ ಪರಿಹಾರ,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି କ୍ଷତିପୂରଣ |
ಕಡಿಮೆ ಆವರ್ತನ ಶಬ್ದ,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଶବ୍ଦ |
ಕಡಿಮೆ ಆವರ್ತನ ಗ್ರೂವ್ ಫಿಲ್ಟರ್,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରୀଭ୍ ଫିଲ୍ଟର୍ |
ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ |
ಕಡಿಮೆ ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସଫର୍ମର |
ಕಡಿಮೆ ಮಟ್ಟದ ಅನಲಾಗ್ ಸಿಗ್ನಲ್,ନିମ୍ନ ସ୍ତରର ଆନାଗଲ୍ ସଙ୍କେତ |
ಕಡಿಮೆ ಶಬ್ದ,କମ୍ ଶବ୍ଦ
ಕಡಿಮೆ ಶಬ್ದ ಕೇಬಲ್,କମ୍ ଶବ୍ଦ କେବୁଲ୍ |
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
ಕಡಿಮೆ ವಿದ್ಯುತ್ ಆರ್ಸಿ ಸರ್ಕ್ಯೂಟ್,ନିମ୍ନ ଶକ୍ତି RC ସର୍କିଟ |
ಕಡಿಮೆ ಮಿತಿ ತರ್ಕ,ନିମ୍ନ ଥ୍ରେସହୋଲ୍ଡ ତର୍କ |
ಕಡಿಮೆ ವೋಲ್ಟೇಜ್ ವಿದ್ಯುತ್ ಮೂಲ,ଲୋ ଭୋଲଟେଜ୍ ଶକ୍ତି ଉତ୍ସ |
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
LP ಸ್ಲಾಟ್,LP ସ୍ଲଟ୍ |
ಎಲ್ಪಿ ದಾಖಲೆ,LP ରେକର୍ଡ |
ಎಲ್ಎಸ್ ವೋಲ್ಟೇಜ್ ಆಫ್ಸೆಟ್ ರಕ್ಷಣೆ,LS ଭୋଲଟେଜ୍ ଅଫସେଟ୍ ସୁରକ୍ଷା |
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |
ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
ಬೃಹತ್ ಏಕೀಕರಣ,ବୃହତ ଏକୀକରଣ
ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ,କମ୍ ସମ୍ଭାବନା |
ನೋಡು,ଦେଖ |
ಲುಮೆನ್,ଲୁମେନ |
ಲುಮೆನ್ ಗಂಟೆ,lumen ଘଣ୍ଟା |
ಪ್ರಕಾಶಮಾನತೆ,ଉଜ୍ଜ୍ୱଳତା
ಪ್ರಕಾಶ ಚಿಹ್ನೆ,ଆଲୋକୀକରଣ ଚିହ୍ନ
ಜ್ವಾಲೆಯ ಹರಿವು,ଅଗ୍ନି ପ୍ରବାହ
ಲುಮರ್-ಬ್ರೋಧನ್ ಫೋಟೋಮೀಟರ್,ଲୁମାର-ବ୍ରୋଡାନ୍ ଫୋଟୋମିଟର |
ಸ್ಥಳೀಯ ಘಟಕ ಮಾದರಿ,ସ୍ଥାନୀୟ ଉପାଦାନ ମଡେଲ୍ |
ಲೀನಿಯರ್ ವೋಲ್ಟೇಜ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,ର Line ଖ୍ୟ ଭୋଲଟେଜ୍ ଭିନ୍ନକ୍ଷମ ଟ୍ରାନ୍ସଫର୍ମର |
ಯಂತ್ರ ಚಕ್ರ,ମେସିନ୍ ଚକ୍ର |
ಯಂತ್ರ ಭಾಷೆ,ମେସିନ୍ ଭାଷା
ಮ್ಯಾಸಿಟೋಶ್ ಕಂಪ್ಯೂಟರ್,ମାକିଟୋସ୍ କମ୍ପ୍ୟୁଟର |
ಮ್ಯಾಜಿಕ್ ಚಹಾ,ମ୍ୟାଜିକ୍ ଚା
ಅಯಸ್ಕಾಂತ,ଚୁମ୍ବକ
ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್,ଚୁମ୍ବକୀୟ ଏମ୍ପ୍ଲିଫାୟର୍ |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
ಕಾಂತೀಯ ಕೋರ್,ଚୁମ୍ବକୀୟ କୋର |
ಕಾಂತೀಯ ಜೋಡಣೆ,ଚୁମ୍ବକୀୟ ଯୋଡି |
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ,ଚୁମ୍ବକୀୟ ତଥ୍ୟ ସଂରକ୍ଷଣ
ಕಾಂತೀಯ ವಿಚಲನ,ଚୁମ୍ବକୀୟ ବିଘ୍ନ
