Odiya,Punjabi
ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |,ਮਹਾਨ ਟ੍ਰੈਕ
ମହାନ ଯାନ,ਮਹਾਨ ਵਾਹਨ
ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |,ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ
ଗ୍ରୀଭ୍ |,ਗ੍ਰੀਵ
ରାକ୍ଷୀ-ଚାମ୍ବର |,ਗਾਰਡ-ਚੰਬਰ
ରାକ୍ଷୀ-ଚାମ୍ବର |,ਗਾਰਡ-ਚੰਬਰ
ରାକ୍ଷୀ-ଚାମ୍ବର |,ਗਾਰਡ-ਚੰਬਰ
ଗୁପ୍ତା,ਗੁਪਤਾ
ହାଗିଓଗ୍ରାଫି |,ਹੈਜੀਓਗ੍ਰਾਫੀ
ହାଗିଓଗ୍ରାଫି |,ਹੈਜੀਓਗ੍ਰਾਫੀ
ହାଜିଓଲୋଜି |,ਹੈਜੀਓਲੋਜੀ
ହାଜିଓଲୋଜି |,ਹੈਜੀਓਲੋਜੀ
ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |,ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |,ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
ହ୍ୟାଚ୍,ਹੈਚਮੈਂਟ
ହେଥେନ୍ |,ਈਥਨ
ହେଥେନ୍ |,ਈਥਨ
ହେଥେନିଜିମ୍ |,ਹੇਥਨਿਜ਼ਮ
ହେଗିରା (ହେଜେରା),ਹੇਗੀਰਾ (ਹੀਜਰਾ)
ହେଲେନିଜିମ୍ |,ਹੇਲੇਨਿਜ਼ਮ
ହେଲଟ୍ |,ਹੇਲੋਟ
ହେରାଲ୍ଡ୍ରି |,ਹੇਰਾਲਡਰੀ
ହେରିଟେଜ୍,ਵਿਰਾਸਤ
ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |,ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ
ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |,ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ
ହାଇ ଚର୍ଚ୍ଚ,ਉੱਚ ਚਰਚ
ହାଇ ଲ୍ୟାଣ୍ଡର୍ |,ਉੱਚ ਲੈਂਡਰ
ହିନ୍ଦୁ ଧର୍ମ,ਹਿੰਦੂ ਧਰਮ
Histor ତିହାସିକ,ਇਤਿਹਾਸਕਾਰ
Histor ତିହାସିକ,ਇਤਿਹਾਸਕਾਰ
Histor ତିହାସିକ ବସ୍ତୁବାଦ |,ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ
Histor ତିହାସିକ ଯୁଗ |,ਇਤਿਹਾਸਕ ਯੁੱਗ
Histor ତିହାସିକ ସୀମା,ਇਤਿਹਾਸਕ ਸਰਹੱਦ
ଇତିହାସକାର,ਇਤਿਹਾਸਕਾਰ
ଇତିହାସକାର,ਇਤਿਹਾਸਕਾਰ
ଇତିହାସ ଲିପି,ਇਤਿਹਾਸਕਾਰੀ
ଇତିହାସ ଲିପି,ਇਤਿਹਾਸਕਾਰੀ
ଇତିହାସ,ਇਤਿਹਾਸ
ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |,ਹਿੱਟੀ ਸਾਮਰਾਜ
ପବିତ୍ର ମିଳିତ ମଞ୍ଚ,ਪਵਿੱਤਰ ਗਠਜੋੜ
ପବିତ୍ର ସହର,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
ପବିତ୍ର ସହର,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
ପବିତ୍ର ଭୂମି,ਪਵਿੱਤਰ ਧਰਤੀ
ପବିତ୍ର ଭୂମି,ਪਵਿੱਤਰ ਧਰਤੀ
ହୋଲି ଲିଗ୍ |,ਹੋਲੀ ਲੀਗ
ହୋଲି ଲିଗ୍ |,ਹੋਲੀ ਲੀਗ
ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ),ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ)
ପବିତ୍ର ସମୁଦ୍ର |,ਪਵਿੱਤਰ ਸਾਗਰ
ପବିତ୍ର ସମୁଦ୍ର |,ਪਵਿੱਤਰ ਸਾਗਰ
ପବିତ୍ର ଯୁଦ୍ଧ,ਪਵਿੱਤਰ ਜੰਗ
ପବିତ୍ର ଯୁଦ୍ଧ,ਪਵਿੱਤਰ ਜੰਗ
ଗୃହ ସରକାର,ਗ੍ਰਹਿ ਸਰਕਾਰ
ହୋମ ଗାର୍ଡ |,ਹੋਮ ਗਾਰਡ
ମାତୃଭୂମି |,ਹੋਮਲੈਂਡ
ଗୃହ ନିୟମ |,ਘਰੇਲੂ ਨਿਯਮ
ଗୃହ ନିୟମ,ਹੋਮ ਰੂਲ
ହୋର୍ଡେ |,ਹੋਰਡ
ହୋର୍ଡେ |,Horde
ଶତ୍ରୁ ଦେଶ |,ਦੁਸ਼ਮਣ ਦੇਸ਼
ଶତ୍ରୁ ଭୂମି |,ਵਿਰੋਧੀ ਜ਼ਮੀਨ
ଗରମ ଅନୁସରଣ,ਗਰਮ ਪਿੱਛਾ
ଘର,ਘਰ
ଘର,ਘਰ
ହାଉସ୍ ଅଫ୍ କମନ୍ସ,ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼
ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |,ਲਾਰਡਸ ਦਾ ਘਰ
ଲୋକସଭା,ਪ੍ਰਤੀਨਿਧ ਸਦਨ
ହୁଗୁଏନଟ୍ସ |,ਹਿਊਗਨੋਟਸ
ମାନବବାଦ |,ਮਾਨਵਵਾਦ
ମାନବବାଦୀ |,ਮਾਨਵਵਾਦੀ
ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |,ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ
ହଙ୍କର୍ |,ਹੰਕਾਰ
ଇବାଦତ ଖାନା (ପୂଜା ଘର),ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ)
ଆଇକନୋକ୍ଲାଷ୍ଟ |,ਆਈਕੋਨੋਕਲਾਸਟ
ପ୍ରତିମା,ਮੂਰਤੀਕਾਰ
ଇଲାହି ଯୁଗ |,ਇਲਾਹੀ ਯੁੱਗ
ବେଆଇନ ଯୁଦ୍ଧ |,ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ
ଆଲୋକିତ ପାଣ୍ଡୁଲିପି,ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
ଇମାମ (ଇମ୍ମାମ୍),ਇਮਾਮ (ਇਮਾਮ)
ଇମାମେଟ୍ |,ਇਮਾਮਤ
ଇମାମେଟ୍ |,ਇਮਾਮਤ
ଇମମ୍ବର,ਇਮਾਮਬਾਰਾ
ସାମ୍ରାଜ୍ୟ,ਸ਼ਾਹੀ
ସାମ୍ରାଜ୍ୟ ସହର |,ਸ਼ਾਹੀ ਸ਼ਹਿਰ
ସାମ୍ରାଜ୍ୟବାଦ |,ਸਾਮਰਾਜਵਾਦ
ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |,ਸ਼ਾਹੀ ਤਰਜੀਹ
ଅପ୍ରାକୃତିକ |,ਅਵਿਵਸਥਾ
ଇମ୍ପୋଷ୍ଟର୍ |,ਪਾਖੰਡੀ
କାରାଗାର,ਕੈਦ
କାରାଗାର,ਕੈਦ
ଆକ୍ରମଣ,ਘੁਸਪੈਠ
ଅନୁପ୍ରବେଶକାରୀ |,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
ସ୍ୱାଧୀନତା,ਸੁਤੰਤਰਤਾ
ସ୍ବାଧୀନତା ଦିବସ,ਅਜਾਦੀ ਦਿਵਸ
ସ୍ୱାଧୀନତା ହଲ୍,ਸੁਤੰਤਰਤਾ ਹਾਲ
ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ),ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ)
ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |,ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ
ଶିଳ୍ପ ବିପ୍ଳବ |,ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ
ଅବିଶ୍ୱାସୀ |,ਬੇਵਫ਼ਾਈ
ଅବିଶ୍ୱାସୀ |,ਬੇਵਫ਼ਾਈ
ଅନୁପ୍ରବେଶ,ਘੁਸਪੈਠ
ଅନୁପ୍ରବେଶକାରୀ |,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
ସୂଚନାଯୋଗ୍ୟ,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
ସୂଚନାଯୋଗ୍ୟ,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
ସୂଚନାଦାତା,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
ସୂଚନାଦାତା,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
ଅନୁପ୍ରବେଶ,ਪ੍ਰਵੇਸ਼
ଅନୁପ୍ରବେଶ,ਪ੍ਰਵੇਸ਼
ଅନୁପ୍ରବେଶ,ਪ੍ਰਵੇਸ਼
ବାସସ୍ଥାନ,ਨਿਵਾਸ
ନିବାସୀ,ਵਾਸੀ
ଉତ୍ତରାଧିକାରୀ |,ਵਿਰਾਸਤ
ଉତ୍ତରାଧିକାରୀ |,ਵਿਰਾਸਤ
ଉତ୍ତରାଧିକାରୀ |,ਵਿਰਾਸਤ
ଲେଖା,ਸ਼ਿਲਾਲੇਖ
ଇନସିନିୟା |,ਨਿਸ਼ਾਨ
ଯୋଗଦାନର ଯନ୍ତ୍ର,ਪਹੁੰਚ ਦਾ ਸਾਧਨ
ସରକାରଙ୍କ ଉପକରଣ,ਸਰਕਾਰ ਦਾ ਸਾਧਨ
ବିଦ୍ରୋହ (ବିଦ୍ରୋହ),ਬਗਾਵਤ (ਵਿਦਰੋਹ)
ବିଦ୍ରୋହୀ,ਵਿਦਰੋਹੀ
ବିଦ୍ରୋହ,ਬਗਾਵਤ
ବିଦ୍ରୋହ,ਬਗਾਵਤ
ଏକୀକରଣ,ਏਕੀਕਰਣ
ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ
ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ
ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ),ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ)
ମଧ୍ୟସ୍ଥି |,ਵਿਚੋਲਗੀ
ମଧ୍ୟସ୍ଥି |,ਅੰਤਰਜਾਮੀ
ମଧ୍ୟସ୍ଥି |,ਵਿਚੋਲਾ
ଆନ୍ତର୍ଜାତୀୟତା,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
ଆନ୍ତର୍ଜାତୀୟତା,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
ଆନ୍ତର୍ଜାତୀୟବାଦୀ |,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ
ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |,ਇੰਟਰਸੀਨ ਯੁੱਧ
ଇଣ୍ଟରନେଟ୍,ਇੰਟਰਨੀ
ଇଣ୍ଟରନେଟ୍,ਇੰਟਰਨੀ
ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ,ਇੰਟਰਨੀ ਕੈਂਪ
ଇଣ୍ଟର୍ନେଟ୍,ਨਜ਼ਰਬੰਦੀ
ଇଣ୍ଟର୍ନେଟ୍,ਨਜ਼ਰਬੰਦੀ
ଇଣ୍ଟର୍ନେଟ୍,ਨਜ਼ਰਬੰਦੀ
ଇଣ୍ଟର୍ନିସିଓ |,ਇੰਟਰਨਨਸੀਓ
ଅନୁବାଦକ,ਦੁਭਾਸ਼ੀਏ
ଅନୁବାଦକ,ਦੁਭਾਸ਼ੀਏ
ଅନୁବାଦକ,ਦੁਭਾਸ਼ੀਏ
ହସ୍ତକ୍ଷେପ,ਦਖਲ
ଆନ୍ତରିକତା,ਅੰਤਰਜਾਮੀ
ଅନ୍ତନଳୀ,ਇੰਟੇਸਟੇਟ
ଷଡଯନ୍ତ୍ର,ਸਾਜ਼ਸ਼
ଅନୁପ୍ରବେଶକାରୀ,ਘੁਸਪੈਠੀਏ
ଅନୁପ୍ରବେଶକାରୀ,ਘੁਸਪੈਠੀਏ
ଅନୁପ୍ରବେଶ,ਘੁਸਪੈਠ
ଆକ୍ରମଣ,ਹਮਲਾ
ଆକ୍ରମଣ,ਹਮਲਾ
ବିନିଯୋଗ କରନ୍ତୁ |,ਨਿਵੇਸ਼ ਕਰੋ
ବିନିଯୋଗ କରନ୍ତୁ |,ਨਿਵੇਸ਼ ਕਰੋ
ବିନିଯୋଗ କରନ୍ତୁ |,ਨਿਵੇਸ਼ ਕਰੋ
ବିନିଯୋଗ କରନ୍ତୁ |,ਨਿਵੇਸ਼ ਕਰੋ
ବିନିଯୋଗ,ਨਿਵੇਸ਼
ବିନିଯୋଗ,ਨਿਵੇਸ਼
ବିନିଯୋଗ,ਨਿਵੇਸ਼
ବିନିଯୋଗ ସମାରୋହ,ਨਿਵੇਸ਼ ਸਮਾਰੋਹ
ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |,ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ
ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |,ਅਜਿੱਤ ਆਰਮਾਡਾ
ଅହିଂସା (ରାଜ୍ୟ),ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ)
ଅବ୍ୟବସ୍ଥା |,ਉਲੰਘਣਾ ਰਾਜ
ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |,ਅਭੁੱਲ ਕਿਲ੍ਹਾ
ଲ Iron ହ ଯୁଗ |,ਲੋਹੇ ਦੀ ਉਮਰ
ଲୁହା ପରଦା |,ਲੋਹੇ ਦਾ ਪਰਦਾ
ଲୁହା ଗାର୍ଡ |,ਆਇਰਨ ਗਾਰਡ
ଲୁହା ରାସନ |,ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ
ଲୁହା ପାର୍ଶ୍ୱ |,ਲੋਹੇ ਦੇ ਪਾਸੇ
ଲୁହା ଟାଇପ୍ ତୀର |,ਲੋਹੇ ਵਾਲਾ ਤੀਰ
ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |,ਇਸਥਮੀਅਨ ਗੇਮਾਂ
ଜାନିସାରୀ |,ਜੈਨੀਸਰੀ
ଜାନିଟର୍ |,ਦਰਬਾਨ
ଜାନିଟର୍ |,ਦਰਬਾਨ
ଜାଭେଲିନ୍ |,ਜੈਵਲਿਨ
ଜିମ୍ କ୍ରୋ ନିୟମ |,ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ
ଜିଙ୍ଗୋ |,ਜਿੰਗੋ
ଜିଙ୍ଗୋ |,ਜਿੰਗੋ
ଜିଙ୍ଗୋ |,ਜਿੰਗੋ
ଜିଙ୍ଗୋଜିମ୍ |,ਜਿੰਗੋਇਜ਼ਮ
ମିଳିତ କାର୍ଯ୍ୟ,ਸਾਂਝੀ ਕਾਰਵਾਈ
ମିଳିତ ନିୟନ୍ତ୍ରଣ |,ਸੰਯੁਕਤ ਕੰਟਰੋਲ
ମିଳିତ ବୃତ୍ତି,ਸੰਯੁਕਤ ਕਬਜ਼ਾ
ଖଣ୍ଡପୀଠ,ਜਿਊਰੀ
କେବଳ କାରଣ |,ਹੁਣੇ ਹੀ ਕਾਰਨ
ରଖନ୍ତୁ |,ਰੱਖੋ
ଅଭିଲେଖାଗାରର ରକ୍ଷକ |,ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ
କେଟଲ୍-ଡ୍ରମ୍ |,ਕੇਤਲੀ-ਡਰੰਮ
ମୁଖ୍ୟ ଶବ୍ଦ |,ਮੁੱਖ ਸ਼ਬਦ
ରାଜା,ਰਾਜਾ
ରାଜ୍ୟ,ਰਾਜ
କିଙ୍ଗଲେଟ୍ |,ਕਿੰਗਲੇਟ
ରାଜା ନିର୍ମାତା |,ਕਿੰਗ ਮੇਕਰ
କିଙ୍ଗସିପ୍ |,ਬਾਦਸ਼ਾਹਤ
କିଙ୍ଗସିପ୍ |,ਬਾਦਸ਼ਾਹਤ
ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |,ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ
ନାଇଟ୍ |,ਨਾਈਟ
କିଙ୍ଗହୁଡ୍ |,ਬਾਦਸ਼ਾਹਤ
କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |,ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ
ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |,ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ
ନାଇଟ୍ ଟେମ୍ପଲର୍ |,ਨਾਈਟ ਟੈਂਪਲਰ
କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK),Ku Klux Klan (KKK)
କୁମିଣ୍ଟାଙ୍ଗ |,ਕੁਮਿੰਟੰਗ
ଲାଇଟି,ਲੋਕਾਈ
ଲାନ୍ସ |,ਲਾਂਸ
ଲାନ୍ସର୍,ਲੈਂਸਰ
ପରେ ଗୁପ୍ତା |,ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,ਕਾਨੂੰਨੀ ਵਾਰਸ
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),ਕੁਧਰਮ (=ਵਿਕਾਰ)
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),ਕੁਧਰਮ (=ਵਿਕਾਰ)
ଆଇନ ପ୍ରଭୁ,ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ
ଧର୍ମର ନିୟମ,ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ
ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ,ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,ਕਾਨੂੰਨੀ ਵਾਰਸ
ଲିଗେଟ୍ |,ਕਾਨੂੰਨੀ
ଲିଗେଟ୍ |,ਕਾਨੂੰਨੀ
ଲିଗେଟ୍ |,ਕਾਨੂੰਨੀ
କିମ୍ବଦନ୍ତୀ,ਦੰਤਕਥਾ
କିମ୍ବଦନ୍ତୀ,ਦੰਤਕਥਾ
ଲେଜିଅନ୍ |,ਫੌਜ
ଲେଜିଅନ୍ |,ਫੌਜ
ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ,ਲੀਜਨ ਆਫ਼ ਆਨਰ
Lese ମହିମା (= lese majeste),Lese majesty (= Lese majeste)
ଛୋଟ ରାଜ୍ୟଗୁଡିକ |,ਘੱਟ ਰਾਜ
ବିଶ୍ cred ାସ ପତ୍ର,ਭਰੋਸੇ ਦੇ ਪੱਤਰ
ଲିଜ୍-ପ୍ରଭୁ,ਲੀਗ-ਪ੍ਰਭੂ
ଲିଜ୍ ମ୍ୟାନ୍ |,ਲੀਗ ਆਦਮੀ
ଲିଜ୍ ମ୍ୟାନ୍ |,ਲੀਗ ਆਦਮੀ
ଆଜୀବନ କାରାଦଣ୍ଡ |,ਉਮਰ ਕੈਦ
ବଂଶ,ਵੰਸ਼
ଛୋଟ ଇଂଲଣ୍ଡ,ਲਿਟਲ ਇੰਗਲੈਂਡਰ
ଛୋଟ ଯାନ (= କମ୍ ଯାନ),ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ)
ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |,ਲਿਟੋਰਲ ਰਾਜ
ଲିଟୁର୍ଗିଜ୍ |,ਲੀਟੁਰਜੀ
ଲିଟୁର୍ଜି,ਲਿਟੁਰਜੀ
ସ୍ଥାନୀୟ ଅନୁଗତତା |,ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ
ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |,ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ
ଦୀର୍ଘ ସଂସଦ |,ਲੰਬੀ ਸੰਸਦ
ନିମ୍ନ ଦେଶଗୁଡିକ |,ਨੀਵੇਂ ਦੇਸ਼
ବିଶ୍ୱସ୍ତ,ਵਫ਼ਾਦਾਰ
ନିଷ୍ଠା,ਵਫ਼ਾਦਾਰੀ
ମାଚିଆଭେଲିଆନ୍ ନୀତି |,ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ
ମାଗନା କାର୍ଟା |,ਮੈਗਨਾ ਕਾਰਟਾ
ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |,ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ
ମାଲମ୍ ନିଷେଧ |,ਮਲਮ ਮਨਾਹੀ
ମାଣ୍ଡାମସ୍ |,ਮੰਦਾਮਸ
ଆଦେଶ,ਆਦੇਸ਼
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;"
ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |,ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ
ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |,ਲਾਜ਼ਮੀ ਰਾਜ
ମାଙ୍ଗୋନେଲ୍ |,ਮੰਗੋਨਲ
ମନିଫେଷ୍ଟୋ |,ਮੈਨੀਫੈਸਟੋ
ମନିଭର୍ସ |,ਚਾਲਾਂ
ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |,ਜੰਗ ਦਾ ਮਨੁੱਖ
ମନୋର |,ਮਨੋਰ
ମନୋର |,ਮਨੋਰ
ମାନବ ଶକ୍ତି |,ਮਨੁੱਖ-ਸ਼ਕਤੀ
ମାନବ ଶକ୍ତି |,ਮਨੁੱਖ-ਸ਼ਕਤੀ
ମାନୁମିସନ୍ |,ਮੈਨੂਮਿਸ਼ਨ
ମନୁମିଟ୍ |,ਮਨੁਮਿਤ
ପାଣ୍ଡୁଲିପି,ਹੱਥ-ਲਿਖਤ
ପାଣ୍ଡୁଲିପି,ਹੱਥ-ਲਿਖਤ
ପାଣ୍ଡୁଲିପି,ਹੱਥ-ਲਿਖਤ
ମାରୁଦ,ਲੁਟੇਰਾ
ସାମୁଦ୍ରିକ ବେଲ୍ଟ |,ਸਮੁੰਦਰੀ ਪੱਟੀ
ସାମୁଦ୍ରିକ ସଭ୍ୟତା |,ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ
ସାମୁଦ୍ରିକ ପତାକା |,ਸਮੁੰਦਰੀ ਝੰਡਾ
ସାମୁଦ୍ରିକ ଶକ୍ତି,ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ
ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |,ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ
ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |,ਸਮੁੰਦਰੀ ਯੁੱਧ
ମାର୍କିସ୍ |,ਮਾਰਕੁਇਸ
ମାର୍କିସେଟ୍ |,ਮਾਰਕਿਸੇਟ
ସାମରିକ ନିୟମ |,ਮਾਰਸ਼ਲ ਲਾਅ
ସାମରିକ ଦ aces ଡ଼ |,ਮਾਰਸ਼ਲ ਦੌੜ
ଶହୀଦ |,ਸ਼ਹੀਦ
ହତ୍ୟାକାଣ୍ଡ |,ਕਤਲੇਆਮ
ମନିଭର୍ ର ମାସ |,ਚਾਲ ਦਾ ਪੁੰਜ
ମାଷ୍ଟର-ଆଟ୍-ବାହୁ,ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ
ସମାରୋହର ଗୁରୁ,ਰਸਮਾਂ ਦਾ ਮਾਲਕ
ଘରର ଗୁରୁ,ਘਰ ਦਾ ਮਾਲਕ
ଘୋଡା ଗୁରୁ,ਘੋੜੇ ਦਾ ਮਾਸਟਰ
ରୋଲ୍ସର ମାଷ୍ଟର |,ਰੋਲਸ ਦੇ ਮਾਸਟਰ
ମ୍ୟାଚ୍,ਮੈਚ
ମ୍ୟାଚ୍,ਮੈਚ
ମ୍ୟାଚ୍ ଲକ୍,ਮੈਚਲਾਕ
ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |,ਵਿਆਹੁਤਾ ਗਠਜੋੜ
ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |,ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ
ମେନସେଭିକ୍ |,ਮੇਨਸ਼ੇਵਿਕ
ଦୟାଳୁ ସେନା |,ਭਾੜੇ ਦੀ ਫੌਜ
ଦୟାଳୁ ସ soldier ନିକ |,ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ
ବ୍ୟବସାୟୀ,ਵਪਾਰੀ
ମଧ୍ୟ ଯୁଗ,ਵਿਚਕਾਰਲਾ ਯੁੱਗ
ମଧ୍ୟ ପୂର୍ବ,ਮਧਿਅਪੂਰਵ
ମଧ୍ୟମ ପାସ୍ |,ਮੱਧ ਬੀਤਣ
ମଧ୍ୟମ ପଥ,ਮੱਧ ਮਾਰਗ
ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ),ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ)
ପ୍ରବାସୀ,ਪਰਵਾਸੀ
ସ୍ଥାନାନ୍ତରଣ,ਪਰਵਾਸ
ସ୍ଥାନାନ୍ତରଣ,ਪਰਵਾਸ
ସ୍ଥାନାନ୍ତରଣ,ਪਰਵਾਸ
ମିଲିଟାରିଜିମ୍ |,ਮਿਲਟਰੀਵਾਦ
