Gujarati,Odiya
જમીન નિયંત્રણ,ଭୂମି ନିୟନ୍ତ୍ରଣ |
જમીન સ્તર નિયંત્રણ બિંદુ,ଭୂମି ସ୍ତର ନିୟନ୍ତ୍ରଣ ବିନ୍ଦୁ |
ગ્રાઉન્ડ લેવલ નિયંત્રિત આગમન સિસ્ટમ,ଭୂମି ସ୍ତର ନିୟନ୍ତ୍ରିତ ଆଗମନ ବ୍ୟବସ୍ଥା |
જમીનનો પ્રવાહ,ଭୂମି ପ୍ରବାହ
પૃથ્વી અભિગમ,ପୃଥିବୀ ଦିଗ
ડૂબકી,ଜଳମଗ୍ନ
જમીન અંતર,ଭୂମି ଦୂରତା |
ગ્રાઉન્ડ ડિસ્ટ્રીબ્યુટર કુંડલી,ଗ୍ରାଉଣ୍ଡ ବିତରକ କୁଣ୍ଡଲି |
સ્ટ્રીમ ડિસ્ટ્રીબ્યુટર ડ્રાઈવર,ଷ୍ଟ୍ରିମ୍ ବିତରକ ଡ୍ରାଇଭର |
ગ્રાઉન્ડ સ્લોપ ડાયાગ્રામ,ଭୂମି ପତନ ଚିତ୍ର
પૃથ્વી દોષ,ପୃଥିବୀ ଦୋଷ |
"ક્ષીણ થયેલ કાચ, ક્ષીણ કાચ","କ୍ଷୟ ହୋଇଥିବା ଗ୍ଲାସ୍, ଅବ୍ରାଡ୍ ଗ୍ଲାସ୍ |"
જમીન સમૂહ,ଭୂମି ମାସ
ગ્રાઉન્ડ ફોટોગ્રામેટ્રી,ଗ୍ରାଉଣ୍ଡ ଫଟୋଗ୍ରାମ୍ମେଟ୍ରି |
જમીન એન્ટેના,ଗ୍ରାଉଣ୍ଡ ଆଣ୍ଟେନା |
ગ્રાઉન્ડ પોઝિશન સૂચક,ଭୂମି ସ୍ଥିତି ସୂଚକ |
પૃથ્વીની સંભાવના,ପୃଥିବୀ ସମ୍ଭାବନା |
ભોંય તળીયુ,ତଳ ତାଲା
જમીન પ્રતિબિંબિત તરંગ,ଭୂମି ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
જમીન પ્રતિબિંબ,ଭୂମି ପ୍ରତିଫଳନ
"પ્રતિક્રમણ, પાછું ખેંચવું, જીઓમોર્ફિક","ରିଭର୍ବେରେସନ୍, ପ୍ରତ୍ୟାହାର, ଜିଓମୋର୍ଫିକ୍ |"
જમીનની લાકડી,ଭୂମି ବାଡ଼ି
ગ્રાઉન્ડ ટ્રાન્સમિશન,ଭୂମି ସଂକ୍ରମଣ
સંબંધિત ઝડપ,ଆପେକ୍ଷିକ ଗତି |
ગ્રાઉન્ડ લોંચ,ଗ୍ରାଉଣ୍ଡ ଲଞ୍ଚ
ગ્રાઉન્ડ સ્ટાર્ટિંગ સિસ્ટમ,ଭୂମି ଆରମ୍ଭ ପ୍ରଣାଳୀ |
"સૌથી નીચો તબક્કો, આદિમ તબક્કો","ସର୍ବନିମ୍ନ ପର୍ଯ୍ୟାୟ, ଆଦିମ ପର୍ଯ୍ୟାୟ |"
પૃથ્વી સિસ્ટમ,ପୃଥିବୀ ପ୍ରଣାଳୀ |
"સૌથી નીચો શબ્દ, પ્રોટો રેન્ક","ସର୍ବନିମ୍ନ ଅବଧି, ପ୍ରୋଟୋ ର୍ୟାଙ୍କ୍ |"
જમીન તરંગ,ଭୂତଳ ତରଙ୍ଗ |
જમીન,ଗ୍ରାଉଣ୍ଡ୍
ગ્રાઉન્ડેડ એનોડ એમ્પ્લીફાયર,ଗ୍ରାଉଣ୍ଡ୍ ଆନାଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ગ્રાઉન્ડેડ કેથોડ એમ્પ્લીફાયર,ଗ୍ରାଉଣ୍ଡ୍ କ୍ୟାଥୋଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ગ્રાઉન્ડ કલેક્ટર કનેક્શન,ଗ୍ରାଉଣ୍ଡ୍ କଲେକ୍ଟର ସଂଯୋଗ |
ધરતીનું ઉત્સર્જક જોડાણ,ମାଟିଆ ଏମିଟର ସଂଯୋଗ |
earthed ગ્રીડ એમ્પ્લીફાયર,ମାଟିଆ ଗ୍ରୀଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
earthed ગ્રીડ triode,ମୃତ୍ତିକା ଗ୍ରୀଡ୍ ଟ୍ରାଇଡ୍ |
માટીવાળી પ્લેટ એમ્પ્લીફાયર,ମାଟିଯୁକ୍ତ ପ୍ଲେଟ ଏମ୍ପ୍ଲିଫାୟର୍ |
અનકનેક્ટેડ બેઝ કનેક્શન,ସଂଯୋଗ ହୋଇନଥିବା ଆଧାର ସଂଯୋଗ |
અર્થિંગ,ପୃଥିବୀ
ધરતીકંપની તકતી,ଭୂକମ୍ପ
"વર્ગ, જૂથ, સંગઠન","ଶ୍ରେଣୀ, ଗୋଷ୍ଠୀ, ସଙ୍ଗଠନ |"
જૂથ પ્રસરણ પદ્ધતિ,ଗୋଷ୍ଠୀ ବିସ୍ତାର ପଦ୍ଧତି |
જૂથ આવર્તન,ଗୋଷ୍ଠୀ ଆବୃତ୍ତି
જૂથ મોડ્યુલેશન,ଗୋଷ୍ଠୀ ମଡ୍ୟୁଲେସନ୍
હોલોનોમી જૂથ,ହୋଲୋନୋମି ଗୋଷ୍ଠୀ |
તારાઓનો સમૂહ,ତାରାମାନଙ୍କର ଗୋଷ୍ଠୀ |
તરંગ જૂથ,ତରଙ୍ଗ ଗୋଷ୍ଠୀ |
જૂથ ઓપરેટર,ଗୋଷ୍ଠୀ ଅପରେଟର |
જૂથ મિલકત,ଗୋଷ୍ଠୀ ସମ୍ପତ୍ତି |
સમૂહ ધ્યાન,ଗୋଷ୍ଠୀ ଧ୍ୟାନ |
જૂથ ટ્રાન્સમિશન,ଗୋଷ୍ଠୀ ସଂକ୍ରମଣ
જૂથ વેગ,ଗୋଷ୍ଠୀ ବେଗ
જૂથ વેગ વેક્ટર,ଗୋଷ୍ଠୀ ବେଗ ଭେକ୍ଟର୍ |
સર્વાઇકલ કોષ,ଗର୍ଭାଶୟ କୋଷ
ચડતા અર્ધચંદ્રાકાર રેમ્પાર્ટ મોડેલ,ଆରୋହଣ କ୍ରେସେଣ୍ଟ ରାମ୍ପାର୍ଟ ମଡେଲ |
સ્ફટિક વૃદ્ધિ,ସ୍ଫଟିକ୍ ବୃଦ୍ଧି
"ઉગાડનાર, ઉગાડનાર","ବ ler ଼ୁଥିବା, ବ grow ଼ୁଥିବା"
ઉન્નત વિખરાયેલ ટ્રાંઝિસ્ટર,ବର୍ଦ୍ଧିତ ଡିଫ୍ୟୁଜଡ୍ ଟ୍ରାନଜିଷ୍ଟର |
સંચય સંધિ,ଆକ୍ରୁଏଲ୍ ଚୁକ୍ତି |
ઓગમેન્ટેડ ટ્રીટી ફોટોસેલ,ବର୍ଦ୍ଧିତ ଚୁକ୍ତି ଫଟୋସେଲ |
બુસ્ટ જંકશન ટ્રાન્ઝિસ્ટર,ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର ବୃଦ୍ଧି କରନ୍ତୁ |
વૃદ્ધિ,ଅଭିବୃଦ୍ଧି |
વૃદ્ધિ ગુણાંક,ଅଭିବୃଦ୍ଧି ଗୁଣବତ୍ତା
વૃદ્ધિ વળાંક,ଅଭିବୃଦ୍ଧି ବକ୍ର
"વૃદ્ધિ પરિબળ, વૃદ્ધિ પરિબળ","ଅଭିବୃଦ୍ଧି କାରକ, ଅଭିବୃଦ୍ଧି କାରକ |"
"વૃદ્ધિ સ્તર, વૃદ્ધિ સ્તર","ଅଭିବୃଦ୍ଧି ସ୍ତର, ଅଭିବୃଦ୍ଧି ସ୍ତର |"
ગુણાકાર,ଗୁଣନ
વૃદ્ધિનો તબક્કો,ଅଭିବୃଦ୍ଧି ପର୍ଯ୍ୟାୟ |
ચડતા સર્પાકાર,ଆରୋହଣ କରିବା
પ્રરોહન યમલ,ପ୍ରରୋହନ ଯମଲ |
ચડતી સીડી,ପାହାଚ ଚ cl ିବା |
Grunaigen સતત,ଗ୍ରୁନାଏଜେନ୍ ସ୍ଥିର |
Grunaigen રાજ્ય સમીકરણ,ଗ୍ରୁନାଗେନ୍ ରାଜ୍ୟ ସମୀକରଣ |
ગ્રુનાઇજેન ગામા,ଗ୍ରୁନାଗେନ୍ ଗାମା |
Grunaigen સંબંધો,ଗ୍ରୁନାଗେନ୍ ସମ୍ପର୍କ |
Grüngen પ્રથમ નિયમ,ଗ୍ରୁଙ୍ଗେନ୍ ପ୍ରଥମ ନିୟମ |
ગ્રુનાઇજેનનો બીજો કાયદો,ଗ୍ରୁନାଏଗେନର ଦ୍ୱିତୀୟ ନିୟମ |
ગુરુત્વાકર્ષણ વિસ્થાપન,ମାଧ୍ୟାକର୍ଷଣ ବିସ୍ଥାପନ |
"ઢાલ, રક્ષક","ield ାଲ, ରକ୍ଷକ |"
રક્ષક બેન્ડ,ରକ୍ଷକ ବ୍ୟାଣ୍ଡ |
સલામતી સર્કિટ,ସୁରକ୍ଷା ସର୍କିଟ |
પ્રોટેક્ટર રિંગ કેપેસિટર,ପ୍ରୋଟେକ୍ଟର ରିଙ୍ଗ କ୍ୟାପେସିଟର |
"રક્ષણ, રક્ષણ","ସୁରକ୍ଷା, ସୁରକ୍ଷା"
સારી ધ્રુવ અસર,ଶୁଭ ପୋଲ ପ୍ରଭାବ
ગજન પિન,ଗଜାନ୍ ପିନ୍ |
દિગ્દર્શન,ନିର୍ଦ୍ଦେଶନା
દિગ્દર્શન કુશળતા,ନିର୍ଦ୍ଦେଶନା କ skills ଶଳ |
માર્ગદર્શન સિસ્ટમ,ମାର୍ଗଦର୍ଶନ ପ୍ରଣାଳୀ |
ડિરેક્ટર બ્લેડ,ନିର୍ଦ୍ଦେଶକ ବ୍ଲେଡ୍ |
ડિરેક્ટર સ્લોટ,ନିର୍ଦ୍ଦେଶକ ସ୍ଲଟ୍ |
ડિરેક્ટર નકલ,ନିର୍ଦ୍ଦେଶକ କପି
ડિરેક્ટર કી,ନିର୍ଦ୍ଦେଶକ ଚାବି |
દિગ્દર્શન રેખા,ନିର୍ଦ୍ଦେଶନା ରେଖା
નિર્દેશન તરંગલંબાઇ,ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ ନିର୍ଦ୍ଦେଶନା |
માર્ગદર્શિત શસ્ત્ર,ଗାଇଡ୍ ଅସ୍ତ୍ର |
માર્ગદર્શિત શસ્ત્ર વિરોધી પગલાં,ଗାଇଡ୍ ଅସ୍ତ୍ର ପ୍ରତିବାଦ |
માર્ગદર્શિત ટ્રાન્સમિશન,ଗାଇଡ୍ ଟ୍ରାନ୍ସମିସନ୍ |
નિર્દેશિત તરંગ પ્રવેગક,ନିର୍ଦ୍ଦେଶିତ ତରଙ୍ଗ ତ୍ୱରକ
ડિરેક્ટર સેન્ટર,ନିର୍ଦ୍ଦେଶକ କେନ୍ଦ୍ର
નિર્દેશક કેન્દ્ર વેગ,ନିର୍ଦ୍ଦେଶକ କେନ୍ଦ୍ର ବେଗ
ડિરેક્ટર કોલર,ନିର୍ଦ୍ଦେଶକ କଲର୍ |
નિર્દેશન વળાંક,ନିର୍ଦ୍ଦେଶନା ବକ୍ର
દિગ્દર્શન રેખા,ନିର୍ଦ୍ଦେଶନା ରେଖା
માર્ગદર્શક દૂરબીન,ବାଇନୋକୁଲାର ଗାଇଡ୍ କରିବା |
ગુલેમિન અસર,ଗୁଇଲେମିନ୍ ପ୍ରଭାବ |
ગિલેમિન લાઇન,ଗୁଇଲେମିନ୍ ରେଖା |
gwinier અભિવ્યક્તિ,gwinier ଅଭିବ୍ୟକ୍ତି |
ગુખ્માન નંબર,ଗୁଖମାନ ସଂଖ୍ୟା |
પાત્ર હત્યારો,ବର୍ଣ୍ଣ ହତ୍ୟାକାରୀ
બંદૂક રડાર,ବନ୍ଧୁକ ରାଡାର |
તોપ નિયંત્રક રડાર,ତୋପ ନିୟନ୍ତ୍ରକ ରାଡାର |
બંદૂક એમ્પ્લીફાયર,ବନ୍ଧୁକ ଏମ୍ପ୍ଲିଫାୟର୍ |
ગન ડાયોડ,ବନ୍ଧୁକ ଡାୟୋଡ୍ |
બંદૂક ઓસિલેટર,ବନ୍ଧୁକ ଓସିଲେଟର
રક્ષક ઇલેક્ટ્રોડ,ରକ୍ଷକ ଇଲେକ୍ଟ୍ରୋଡ୍ |
રક્ષક નળી,ରାକ୍ଷୀ ହୋସ୍ |
ગુરેવિચ અસર,ଗୁରୁଭିଚ୍ ପ୍ରଭାବ |
અસર ટનલ,ପ୍ରଭାବ ଟନେଲ୍ |
શબ્દમાળાઓ,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଷ୍ଟ୍ରିଙ୍ଗ୍
વાયર દોરેલા એન્ટેના માસ્ટ,ତାର ଆଙ୍କାଯାଇଥିବା ଆଣ୍ଟେନା ମାଷ୍ଟ |
ગ્રે (એકમ),ଧୂସର (ଏକକ)
જહાજ,କ୍ରୁଜ୍
ક્રુઝ લાઇન,କ୍ରୁଜ୍ ଲାଇନ
ક્રુઝ વેક્ટર,କ୍ରୁଜ୍ ଭେକ୍ଟର୍ |
"gyrator, ક્રુઝર","ଗିରେଟର, କ୍ରୁଜର"
ફરતું ફિલ્ટર,ଘୂର୍ଣ୍ଣନ ଫିଲ୍ଟର୍ |
"ગાયરો, ગાયરોસ્કોપ રોટેટર","ଜିରୋ, ଜିରୋସ୍କୋପ୍ ରୋଟେଟର୍ |"
gyro decman,gyro decman
"gyro સિગ્નલ જનરેટર, gyro સિગ્નલ","ଜିରୋ ସିଗନାଲ୍ ଜେନେରେଟର, ଜିରୋ ସିଗ୍ନାଲ୍ |"
રોટેશનલ પોઇન્ટર,ଘୂର୍ଣ୍ଣନ ସୂଚକ
ક્રુઝીંગ ડાયનેમિક્સ,କ୍ରୁଜିଂ ଗତିଶୀଳତା |
gyroflux ગેટ,ଜିରୋଫ୍ଲକ୍ସ ଗେଟ୍ |
ક્રુઝ આવર્તન,କ୍ରୁଜ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
gyro ક્ષિતિજ,ଜିରୋ ରାଶି
રોટેશનલ ચુંબકીય ગુણાંક,ଘୂର୍ଣ୍ଣନ ଚୁମ୍ବକୀୟ ଗୁଣବତ୍ତା |
ઇલેક્ટ્રોમેગ્નેટિક કપ્લર,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ କପ୍ଲର୍ |
ઇલેક્ટ્રોમેગ્નેટિક અસર,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ପ୍ରଭାବ |
ઇલેક્ટ્રોમેગ્નેટિક ઘટના,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଘଟଣା |
રોટેશનલ ત્રિજ્યા,ଘୂର୍ଣ୍ଣନ ବ୍ୟାସ
રોટેશનલ રેશિયો,ଘୂର୍ଣ୍ଣନ ଅନୁପାତ
રોટેશનલ મેગ્નેટોલોજી,ଘୂର୍ଣ୍ଣନ ଚୁମ୍ବକ
ચુંબકત્વ,ଚୁମ୍ବକୀୟତା |
ગાયરોપાયલોટ,gyropilot
રોટેશનલ સ્ટેબિલાઇઝર,ଘୂର୍ଣ୍ଣନ ସ୍ଥିରକାରୀ |
રોટેશનલ પોઇન્ટર,ଘୂର୍ଣ୍ଣନ ସୂଚକ
પરિભ્રમણ નિયંત્રણ,ଘୂର୍ଣ୍ଣନ ନିୟନ୍ତ୍ରଣ |
રોટેશનલ અસર,ଘୂର୍ଣ୍ଣନ ପ୍ରଭାବ
રોટેશનલ ક્ષણ,ଘୂର୍ଣ୍ଣନ ମୁହୂର୍ତ୍ତ |
રોટેશનલ સ્ટેબિલાઇઝેશન,ଘୂର୍ଣ୍ଣନ ସ୍ଥିରତା |
રોટેશનલ ઓપ્ટિક્સ,ଘୂର୍ଣ୍ଣନ ଅପ୍ଟିକ୍ସ |
"gyroscopy પ્રોટ્રુઝન, રોટેશનલ પ્રોટ્રુઝન","ଜିରୋସ୍କୋପି ପ୍ରୋଟ୍ର୍ୟୁଜନ୍, ଘୂର୍ଣ୍ଣନ ପ୍ରୋଟ୍ର୍ୟୁଜନ୍ |"
પ્લાન્ક સતત,ପ୍ଲାନ୍କ ସ୍ଥିର |
"હેનરી, હાઇડ્રોજન","ହେନେରୀ, ହାଇଡ୍ରୋଜେନ |"
એચડી કર્વ,HD ବକ୍ର
ષટ્કોણ કોમ્પેક્ટ માળખું,ଷୋଡଶାଳିଆ କମ୍ପାକ୍ଟ ଗଠନ |
"હેડ, હાઇ એનર્જી ઇલેક્ટ્રોન ડિફ્રેક્શન","HEAD, ଉଚ୍ଚ ଶକ୍ତି ଇଲେକ୍ଟ୍ରୋନ ବିଭାଜନ |"
એચ મોડ,H ମୋଡ୍
આડી તીવ્રતા વેરિઓમીટર,ଭୂସମାନ୍ତର ତୀବ୍ରତା ଭେରୋମିଟର |
ચુંબક ક્ષેત્ર વેક્ટર,ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର ଭେକ୍ଟର |
ટ્રાન્સવર્સ ઇલેક્ટ્રિક તરંગ,ଟ୍ରାନ୍ସଭର୍ସ ଇଲେକ୍ଟ୍ରିକ୍ ତରଙ୍ଗ |
એચ-એન્ટેના,ଏଚ୍-ଆଣ୍ଟେନା |
એચ-બોમ્બ,ଏଚ୍-ବୋମା |
એચ-પ્રદર્શન,H- ପ୍ରଦର୍ଶନୀ |
h રેખા,h ରେଖା
h-વર્તુળ,h- ସର୍କଲ୍ |
એચ પ્લેન,H ବିମାନ
H ફ્લોર T જંકશન,H ଫ୍ଲୋର T ଜଙ୍କସନ
એચ-રડાર સિસ્ટમ,ଏଚ୍-ରାଡାର୍ ସିଷ୍ଟମ୍ |
"એચ-ડિસ્પ્લે, એચ-દર્શક","H- ପ୍ରଦର୍ଶନ, H- ଦର୍ଶକ |"
એચ-માસ,ଏଚ୍-ମାସ୍ |
h-પ્રમેય,h-theorem
"ha, ભીની ખેતી","ହେ, ଓଦା ଚାଷ"
લાક્ષણિક માળખું,ଚରିତ୍ର ଚଟାଣ |
હેડ્રોનિક અણુ,ହାଡ୍ରୋନିକ୍ ପରମାଣୁ |
હેફનીયમ,ହାଫନିୟମ୍ |
hagen-pajoi નિયમ,ହାଗେନ୍-ପାଜୋଇ ନିୟମ |
હેગન-રુબેન્સ સંબંધ,ହାଗେନ୍-ରୁବେନ୍ସ ସମ୍ପର୍କ |
હાન તકનીક,ହାନ୍ କ que ଶଳ |
હેડિંગર ફ્રિન્જ,ହେଡିଙ୍ଗର୍ ଫ୍ରିଙ୍ଗ୍ |
heedinger bush,ହେଡିଙ୍ଗର୍ ବୁରୁଶ୍ |
વાળ હાઇગ્રોમીટર,କେଶ ହାଇଗ୍ରୋମିଟର |
વાળ રેખા,କେଶ ରେଖା
"બાલ્કની સેપરેટર, હેર સ્પ્રિંગ સેપરેટર","ବାଲକୋନି ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା, କେଶ ବସନ୍ତ ପୃଥକକାରୀ |"
"અવલોકન, ધારણા","ପର୍ଯ୍ୟବେକ୍ଷଣ, ଧାରଣା"
"અડધી પહોળાઈ, અડધી પહોળાઈ","ଅଧା ମୋଟେଇ, ଅଧା ମୋଟେଇ |"
અડધો પુલ,ଅଧା ସେତୁ |
અડધો કોષ,ଅଧା କକ୍ଷ |
અર્ધ-સેલ ઇલેક્ટ્રોકેમિકલ સંભવિત,ଅର୍ଦ୍ଧ-ସେଲ୍ ଇଲେକ୍ଟ୍ରୋକେମିକାଲ୍ ସମ୍ଭାବନା |
અડધા કોષની પ્રતિક્રિયા,ଅଧା କୋଷ ପ୍ରତିକ୍ରିୟା |
અડધા વર્તુળ ટ્રાન્સમિશન,ଅଧା ସର୍କଲ୍ ଟ୍ରାନ୍ସମିସନ୍ |
ગોળાર્ધ કોણ,ଗୋଲାର୍ଦ୍ଧ କୋଣ |
અડધી પૂર્ણતા,ଅଧା ସିଦ୍ଧତା |
અડધી તીવ્રતા પહોળાઈ,ଅଧା ତୀବ୍ରତା ମୋଟେଇ |
"અડધી જોગ, અડધી વાંસળી","ଅଧା ଜଗ୍, ଅଧା ବଂଶୀ |"
અડધી ઉંમર,ଅଧା ବୟସ
અડધી રેખા,ଅଧା ରେଖା |
અર્ધચંદ્રાકાર ચંદ્ર,ଚନ୍ଦ୍ରମା
અર્ધ ચક્ર સમય,ଅଧା ଚକ୍ର ସମୟ |
અર્ધ ચક્ર,ଅଧା ଚକ୍ର |
અડધા સમયગાળામાં ફેરફાર,ଅଧା ଅବଧି ପରିବର୍ତ୍ତନ |
અડધા વર્તુળ ઝોન,ଅଧା ସର୍କଲ୍ ଜୋନ୍ |
અડધી સંભાવના,ଅଧା ସମ୍ଭାବନା |
અડધા પાવર બેન્ડ એક્સ્ટેંશન,ଅଧା ପାୱାର୍ ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |
અડધા પાવર આવર્તન,ଅଧା ଶକ୍ତି ଆବୃତ୍ତି
અડધા પાવર પોઇન્ટ,ଅଧା ଶକ୍ତି ବିନ୍ଦୁ |
અડધા રોમ્બસ એન્ટેના,ଅଧା ରୋମ୍ବସ୍ ଆଣ୍ଟେନା |
અડધા પસંદગીકાર,ଅଧା ଚୟନକର୍ତ୍ତା |
અર્ધ કવર પ્લેટ,ସେମି କଭର ପ୍ଲେଟ୍ |
અર્ધ શિફ્ટ રજીસ્ટર,ସେମି ସିଫ୍ଟ ରେଜିଷ୍ଟର |
અર્ધ ચાંદીનું,ଅର୍ଦ୍ଧ ରୂପା |
અર્ધ ચાંદીનું પાનું,ଅର୍ଦ୍ଧ ରୂପା ପୃଷ୍ଠା |
અડધી ચાંદી,ଅଧା ରୂପା |
"અડધી જાડાઈ, અડધી જાડાઈ","ଅଧା ମୋଟା, ଅଧା ମୋଟା |"
અર્ધ સ્થિર મૂલ્ય,ଅର୍ଦ୍ଧ ସ୍ଥିର ମୂଲ୍ୟ |
અડધો સમય,ଅଧା ସମୟ |
સરેરાશ સ્તર,ହାରାହାରି ସ୍ତର |
"અર્ધ-મૂલ્ય અવધિ, અર્ધ જીવન","ଅଧା ମୂଲ୍ୟ ଅବଧି, ଅଧା ଜୀବନ |"
અર્ધ તરંગ સંભવિત,ଅଧା ତରଙ୍ଗ ସମ୍ଭାବନା |
અડધી તરંગલંબાઇ,ଅଧା ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
હાફ વેવ એન્ટેના,ଅଧା ତରଙ୍ଗ ଆଣ୍ଟେନା |
અર્ધ તરંગ દ્વિધ્રુવ,ଅଧା ତରଙ୍ଗ ଡିପୋଲ |
હાફ વેવ બેન્ડ,ଅଧା ତରଙ୍ଗ ବ୍ୟାଣ୍ଡ |
અડધા તરંગ સુધારણા,ଅଧା ତରଙ୍ଗ ସଂଶୋଧନ |
હાફ વેવ રેક્ટિફાયર સર્કિટ,ଅଧା ତରଙ୍ଗ ରେକ୍ଟିଫାୟର୍ ସର୍କିଟ୍ |
હાફ વેવ વાઇબ્રેટર,ଅଧା ତରଙ୍ଗ କମ୍ପନକାରୀ |
અડધી પહોળાઈ,ଅଧା ମୋଟେଇ |
હોલ પ્રવેગક,ହଲ୍ ତ୍ୱରକ
હોલ કોણ,ହଲ୍ କୋଣ
હોલ ગુણાંક,ହଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
હોલ વાહકતા,ହଲ୍ କଣ୍ଡକ୍ଟିଭିଟି |
હોલ સતત,ହଲ୍ ସ୍ଥିର |
હોલ સ્ટ્રીમ,ହଲ୍ ଷ୍ଟ୍ରିମ୍ |
હોલ અસર,ହଲ୍ ପ୍ରଭାବ
હોલ દબાણ ગૌસમીટર,ହଲ୍ ପ୍ରେସର ଗାଉସ୍ମିଟର |
હોલ ઇફેક્ટ આઇસોલેટર,ହଲ୍ ଇଫେକ୍ଟ ବିଚ୍ଛିନ୍ନକାରୀ |
તાજેતરની ગતિશીલતા,ସାମ୍ପ୍ରତିକ ଗତିଶୀଳତା |
હોલ વોલ્ટેજ,ହଲ୍ ଭୋଲଟେଜ୍ |
તાજેતરનો સ્થિરાંક,ସାମ୍ପ୍ରତିକ ସ୍ଥିର |
હોલવોચ અસર,ହଲୱାଚ୍ ପ୍ରଭାବ |
"વાતાવરણ, આભા","ପରିବେଶ, ଆରୁ"
હેલોજન કેલ્ક્યુલેટર,ହାଲୋଜେନ କାଲକୁଲେଟର
હેલોજન શ્મિટ કાઉન્ટર,ହାଲୋଜେନ ସ୍ମିଟ୍ କାଉଣ୍ଟର |
હેલોફોસ્ફેટ,ହାଲୋଫୋସଫେଟ୍ |
સૂચના બંધ કરો,ନିର୍ଦ୍ଦେଶ ବନ୍ଦ କରନ୍ତୁ |
હેમિલ્ટન-જેકીબી સમીકરણ,ହାମିଲଟନ୍-ଜ୍ୟାକିବି ସମୀକରଣ |
હેમિલ્ટન કાયદો,ହାମିଲଟନ୍ ନିୟମ |
હેમિલ્ટનનું ગતિનું સમીકરણ,ହାମିଲଟନ୍ ଗତିର ସମୀକରଣ |
"હેમિલ્ટોનિયન (v.), હેમિલ્ટોનિયન (ed.)","ହାମିଲଟନିଆନ୍ (ଭି।), ହାମିଲଟନିଆନ୍ (ଏଡି।)"
હેમિલ્ટોનિયન કાર્ય,ହାମିଲଟନିଆନ୍ କାର୍ଯ୍ୟ |
હેમિલ્ટોની ઓપરેટર,ହାମିଲଟୋନି ଅପରେଟର |
મોહિત,ପ୍ରେରିତ
હેમર પાથ,ହାତୁଡ଼ି ପଥ
હેમિંગ કોડ,ହାମିଂ କୋଡ୍ |
હેમ્પસન પ્રક્રિયા,ହାମ୍ପସନ୍ ପ୍ରକ୍ରିୟା |
હાથ પગ મોનિટર,ହାତ ପାଦ ମନିଟର |
"મેન્યુઅલ લેન્સ, હેન્ડ લેન્સ","ମାନୁଆଲ୍ ଲେନ୍ସ, ହ୍ୟାଣ୍ଡ ଲେନ୍ସ |"
મેન્યુઅલ કામગીરી,ମାନୁଆଲ୍ ଅପରେସନ୍ |
પોર્ટેબલ રડાર,ପୋର୍ଟେବଲ୍ ରାଡାର୍ |
હાથ નિયંત્રણ,ହାତ ନିୟନ୍ତ୍ରଣ |
મેન્યુઅલ સ્પેક્ટ્રોસ્કોપ,ମାନୁଆଲ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍ |
"મેન્યુઅલ વાઇસ, મેન્યુઅલ સ્ક્રૂ","ମାନୁଆଲ୍ ଭାଇସ୍, ମାନୁଆଲ୍ ସ୍କ୍ରୁସ୍ |"
મેન્યુઅલ પુન: ગોઠવણી,ମାନୁଆଲ୍ ପୁନର୍ଗଠନ |
જાદ્યા,ଜାଦିଆ |
બિનઆયોજિત વિરામ,ଯୋଜନାବଦ୍ଧ ବିରତି |
વિલંબિત ઇગ્નીશન,ବିଳମ୍ବିତ ଇଗ୍ନିସନ୍ |
અનાવશ્યક તત્વ,ଅତ୍ୟଧିକ ଉପାଦାନ |
વાંચી શકાય તેવી નકલ,ପଠନୀୟ କପି |
હાર્ડ કોર,ହାର୍ଡ କୋର୍
હાર્ડ કોર મોડેલ,ହାର୍ଡ କୋର୍ ମଡେଲ୍ |
પેનિટ્રેટિંગ સ્પેસ રે,ସ୍ପେସ୍ କିରଣ
નક્કર માહિતી,କଠିନ ତଥ୍ୟ |
અલ્ટ્રાફાસ્ટ ગામા કિરણ,ଅଲ୍ଟ୍ରାଫାଷ୍ଟ ଗାମା କିରଣ |
"પ્રત્યાવર્તન કાચ, ટેમ્પર્ડ કાચ","ଚିତ୍ତାକର୍ଷକ କାଚ, ତାପମାତ୍ରା କାଚ |"
સખત પ્રતિબિંબ,କଠିନ ପ୍ରତିଫଳନ |
ખોટું નિદાન,ଭୁଲ୍ ନିଦାନ
