Marathi,English
गैरवर्तन,Misbehaviour
न्यायाचा गर्भपात,Miscarriage of justice
संकीर्ण,Miscellaneous
गैरवर्तन,Mischief
चुकीचे वर्गीकरण,Misclassification
गैरवर्तन,Misconduct
दिशाभूल,Mislead
गैरप्रकार,Mismanagement
चुकीचे भाष्य,Misrepresentation
तथ्ये चुकीची,Misstatement of facts
गैरसमज,Misunderstanding
गैरवापर,Misuse
मिश्रित अर्थव्यवस्था,Mixed economy
जमाव,Mob
मोबाईल,Mobile
गतिशीलता,Mobility
मोड,Mode
मॉडेल,Model
नियंत्रक,Moderator
बदल,Modification
मोडस ऑपरेंडी,Modus operandi
आर्थिक अनुदान,Monetary grant
पैसा,Money
मॉनिटर,Monitor
एकपात्री,Monogamy
मोनोग्राम,Monogram
एकाधिकार,Monopoly
नीरस,Monotony
मासिक टूर डायरी,Monthly tour diary
महिना ते महिना,Month to month
नैतिक,Moral
मनोबल,Morale
नैतिक Trpitute,Moral turpitude
स्थगिती,Moratorium
मृत्यू दर,Mortality
गहाण,Mortgage
सर्वात गोपनीय,Most confidential
मातृभाषा,Mother tongue
गती,Motion
गती अभ्यास,Motion study
प्रेरणा,Motivation
हेतू,Motive
बोधवाक्य,Motto
मुखपत्र,Mouthpiece
जंगम,Movable
हलवा,Move
हालचाल,Movement
बहुविध,Multifarious
बहुउद्देशीय,Multipurpose
नगरपालिका कर,Municipal tax
संग्रहालय,Museum
मस्टर रोल,Muster roll
उत्परिवर्तन,Mutation
मुताटिस मुतांडिस,Mutatis mutandis
परस्पर समज,Mutual understanding
नाव कार्ड,Name card
मादक,Narcotic
कथात्मक मूल्यांकन,Narrative appraisal
निवेदक,Narrator
राष्ट्र,Nation
राष्ट्रीय,National
राष्ट्रवाद,Nationalism
राष्ट्रीयत्व,Nationality
राष्ट्रीयकरण,Nationalization
राष्ट्रीय भाषा,National language
राष्ट्रीय बचत प्रमाणपत्र,National savings certificate
मुळ,Native
नैसर्गिक,Natural
नॅचरलायझेशन,Naturalization
नौदल शक्ती,Naval force
नेव्हिगेबल,Navigable
नेव्हिगेशन,Navigation
नायेस,Nayes
आवश्यक क्रिया,Necessary action
आवश्यक,Needful
नकारात्मक,Negative
दुर्लक्ष,Neglect
निष्काळजीपणा,Negligence
उपेक्षणीय,Negligible
वाटाघाटी,Negotiability
वाटाघाटी करण्यायोग्य साधन,Negotiable instrument
वाटाघाटी,Negotiation
वाटाघाटी करणारा,Negotiator
नेपोटिझम,Nepotism
नेट,Net
निव्वळ गुंतवणूक,Net investment
तटस्थ,Neutral
बातम्या,News
वृत्तपत्र,Newsletter
वृत्तपत्र,Newspaper
बातमीवाचक,News reader
निकटवर्तीयांना,Next of kin
रात्रीचे कर्तव्य,Night duty
शून्य अहवाल,Nil report
प्रवेश नाही,No admission
मागणी प्रमाणपत्र नाही (= थकबाकी प्रमाणपत्र नाही),No demand certificate(=no dues certificate)
नामांकन,Nomenclature
नाममात्र किंमत,Nominal cost
नाममात्र मूल्य (= चेहरा मूल्य),Nominal value(=face value)
नामांकन,Nominate
नामनिर्देशन,Nomination
नॉमिनी,Nominee
नॉन-एज,Non-age
गैर-विरोधाभासी,Non-contributory
अनावश्यक,Non-essential
नॉन-गॅझेटेड,Non-gazetted
व्याज नसलेले बेअरिंग,Non-interest bearing
न्यायालयीन,Non-judicial
गैर-मंत्री,Non-ministerial
वाटाघाटी न करता,Non-negotiable
गैर-अधिकृत,Non-official
पेमेंट,Non-payment
पेमेंट नसलेले प्रमाणपत्र,Non-payment certificate
नॉन-प्रॅक्टिसिंग भत्ता,Non-practising allowance
नॉन-रिकरिंग खर्च,Non-recurring expenditure
परत न करण्यायोग्य,Non-refundable
नॉन-स्टॅट्यूटरी,Non-statutory
करपात्र उत्पन्न,Non-taxable income
गैर-तांत्रिक पोस्ट,Non-technical post
अपारंपरिक,Non-traditional
गैर-शाब्दिक संप्रेषण,Non-verbal communication
हरकत प्रमाणपत्र नाही,No objection certificate
"नफा नाही, तोटा नाही","No profit, no loss"
नियम,Norm
सामान्य,Normal
धुम्रपान निषिद्ध,No smoking
उल्लेखनीय,Notable
लागू नाही (एन.ए.),Not applicable (N.A.)
उपलब्ध नाही (एन.ए.),Not available (N.A.)
टीप,Note
सूचना,Notice
लक्षात घेण्यासारखे,Noticeable
सूचना,Notification
अधिसूचित क्षेत्र,Notified area
नोटिंग आणि मसुदा,Noting and drafting
कल्पित वेतन,Notional pay
बोलण्यायोग्य नाही,Not negotiable
बोलण्यायोग्य साधन नाही,Not negotiable instrument
न्यूक्लियस,Nucleus
निरर्थक,Null
शून्य आणि शून्य,Null and void
क्रमांक,Number
क्रमांकन,Numbering
अंक,Numeral
शपथ,Oath
निष्ठा शपथ,Oath of allegiance
कार्यालयाची शपथ,Oath of office
आज्ञाधारक,Obedience
शब्द,Obituary
ऑब्जेक्ट,Object
आक्षेप,Objection
उद्दीष्ट,Objective
वस्तू आणि कारणे,Objects and reasons
अनिवार्य,Obligatory
अश्लील,Obscene
अश्लील हावभाव,Obscene gesture
निरीक्षक,Observer
अप्रचलित,Obsolete
अडथळा,Obstruction
स्पष्ट,Obvious
अधूनमधून,Occasional
भोगवटा,Occupancy
व्यापक,Occupant
व्यवसाय,Occupation
व्यापू,Occupy
ऑक्ट्रोई कर्तव्य,Octroi duty
सुट्टीचा दिवस,Off day
कामावर नसणे,Off duty
आक्षेपार्ह,Offensive
ऑफर,Offer
भेटीची ऑफर,Offer of appointment
कार्यालय,Office
नफा कार्यालय,Office of profit
अधिकृत,Official
अधिकृतम,Officialdom
अधिकृत कर्तव्य,Official duty
अधिकृत,Officialese
अधिकृत भाषा,Official language
अधिकृतपणे,Officially
अधिकृत अहवाल,Official report
अधिकृत आवृत्ती,Official version
अधिकृत,Officiating
रेकॉर्ड बंद,Off the record
ठीक आहे (ओ.के.),Okay (O.K.)
लोकपाल,Ombudsman
खाते अनुदान वर,On account grant
मागणीवर,On demand
कर्तव्य,On duty
एक बाजू,One sided
लाइन वर,On line
विशिष्ट कर्तव्य,On-special duty
नोकरीच्या प्रशिक्षणात,On the job training
ओनस,Onus
मुक्त दिवस,Open day
ओपन सिस्टम,Open system
उघडत आहे,Opening
प्रारंभिक शिल्लक,Opening balance
उघडण्याची वेळ,Opening hours
मुक्त शिक्षण,Open learning
खुले पत्र,Open letter
मुक्त विद्यापीठ,Open university
ऑपरेटिंग किंमत,Operating cost
ऑपरेटिंग स्टाफ,Operating staff
ऑपरेशन,Operation
ऑपरेटिव्ह,Operative
मत,Opinion
विरोधी,Opposition
पर्याय,Option
तोंडी,Oral
ऑर्डर,Order
ऑर्डर तपासणी,Order cheque
आरक्षणाचा आदेश,Order of reservation
अध्यादेश,Ordinance
संस्था,Organization
संघटनेचा आलेख,Organization chart
आयोजक,Organizer
देणारं,Oriented
मूळ,Original
मूळ विभाग,Original department
मूळ विक्री डीड,Original sale deed
ओस्टेंसिबल मालक,Ostensible owner
उद्रेक,Outbreak
पोशाख भत्ता,Outfit allowance
आउटगोइंग मेंबर,Outgoing member
आउटगोइंग फाईल,Outgoing file
खर्च,Outlay
आउटलेट,Outlet
बाह्यरेखा,Outline
आउटलुक,Outlook
कोर्टाबाहेर,Out of court
कालबाह्य,Out of date
नियमबाह्य,Out of order
मुद्रण बाहेर,Out of print
वळण बाहेर,Out of turn
टर्न वाटपाच्या बाहेर,Out of turn allotment
चौकी,Outpost
आउटपुट,Output
पूर्णपणे खरेदी,Outright purchase
आउटसोर्स,Outsource
थकबाकी,Outstanding
वय जास्त,Over age
एकंदरीत,Overall
एकूणच तूट,Overall deficit
ओव्हर बिलिंग,Over billing
ओव्हरचार्ज,Overcharge
थकीत,Overdue
अत्यल्प मूल्य,Overestimate
ओव्हरहेड चार्ज,Overhead charge
आच्छादित,Overlapping
अधिलिखित प्राधान्य,Overriding priority
अति-नियम,Over-rule
देखरेख,Oversight
ओव्हरटाइम वेतन,Overtime pay
ओव्हरल्यूएशन,Overvaluation
मालकी,Ownership
पॅकेज,Package
पॅकेज डील,Package deal
पॅकिंग आणि चिन्हांकित करणे,Packing and marking
पॅकिंग यादी,Packing list
करार,Pact
देय,Paid
देय भांडवल,Paid up capital
पत्रक,Pamphlet
पॅनेल,Panel
कागद,Paper
पॅरा,Para
मुख्यमंत्र,Paramount
पालक,Parent
पालक,Parental
मूळ कार्यालय,Parent office
उत्कृष्टतेच्या पलीकडे,Par excellence
पॅरी पासू,Pari passu
समानता,Parity
संसद,Parliament
भाग,Part
भाग फाइल,Part file
आंशिक,Partial
सहभागी व्हा,Participate
विशेष,Particular
तपशील,Particulars
विभाजन,Partition
भागीदार,Partner
भागीदारी डीड,Partnership deed
भाग देय,Part payment
अर्ध - वेळ,Part-time
पार्टी,Party
भाषेचा मुल्य,Par value
पास,Pass
रस्ता,Passage
संकेतशब्द,Password
पेटंट,Patent
संरक्षक,Patron
वेतन,Pay
वेतनपत्र,Pay bill
वेतन प्रमाणपत्र,Pay certificate
वेतन दिवस,Pay day
देयक,Payee
देयक,Payer
देय,Payment
पैसे द्या,Pay off
वेतन ऑर्डर,Pay order
वेतन रोल,Pay roll
वेतन स्केल,Pay scale
विचित्र,Pecuniary
दंड,Penal
दंडविधान,Penal code
दंडात्मक व्याज,Penal interest
दंड द्या,Penalize
दंड,Penalty
प्रलंबित,Pending
पेन डाउन स्ट्राइक,Pen down strike
पेन्शन,Pension
पेन्शन करण्यायोग्य,Pensionable
पेन्शनर,Pensioner
पेन्शन योजना,Pension scheme
वार्षिक,Per annum
प्रति वाहक,Per bearer
दरडोई (= प्रत्येक डोके),Per capita (=per head)
टक्केवारी,Percent
बारमाही,Perennial
प्राधान्य खरेदी,Preferential purchase
सादर करा,Perform
कामगिरी,Performance
कालावधी,Period
नियतकालिक,Periodical
पुनरावलोकन अंतर्गत कालावधी,Period under review
खोटे बोलणे,Perjury
भत्ता देणाऱ्या,Perks
कायम,Permanent
प्रति मेन्सेम,Per mensem
परवानगीयोग्य,Permissible
परवानगी,Permission
परवानगी,Permit
परवानगी,Permitted
चिरस्थायी,Perpetual
चिरस्थायी,Perpetuity
परवानग्या (= पर्क्स),Perquisites (=perks)
वैयक्तिक,Personal
वैयक्तिक मालमत्ता,Personal assets
वैयक्तिक बंध,Personal bond
व्यक्तिमत्व,Personality
व्यक्तिमत्त्व नॉन ग्रेटा,Persona non grata
कर्मचारी,Personnel
कर्मचारी धोरण,Personnel policy
दृष्टीकोन,Perspective
मनापासून,Persuasion
समर्पक,Pertinent
पेरूसल,Perusal
याचिका,Petition
याचिकाकर्ता,Petitioner
टप्पा,Phase
फोटो,Photograph
फोटोस्टॅट,Photostat
शारीरिक तपासणी,Physical checking
शारीरिक दोष,Physical defect
शारीरिक शिक्षण,Physical education
शारीरिकदृष्ट्या अपंग,Physically handicapped
शारीरिक सत्यापन,Physical verification
पीसमेल,Piecemeal
तुकडा दर,Piece rate
तीर्थयात्रा,Pilgrim
पायलट प्रोग्राम,Pilot programme
पिन,PIN
प्लेसमेंट सेवा,Placement service
जन्मस्थान,Place of birth
कामाचे ठिकाण,Place of work
फिर्यादी,Plaintiff
योजना,Plan
नियोजन,Planning
वनस्पती,Plant
प्लेअर,Player
विनंती,Plea
विनवणीकर्ता,Pleader
Combiscite,Plebiscite
तारण,Pledge
पूर्ण सत्र,Plenary session
प्लेनिपोटेन्टरी,Plenipotentiary
प्लिंथ क्षेत्र,Plinth area
धोरण,Policy
राजकीय क्रियाकलाप,Political activity
मतदान,Poll
प्रदूषण,Pollution
राजकीय,Political
तलाव,Pool
पोर्टफोलिओ,Portfolio
स्थिती,Position
सकारात्मक,Positive
पोस्ट,Post
पोस्ट दिनांकित,Post-dated
फॅक्टो नंतर मंजुरी,Post-facto sanction
पदव्युत्तर,Postgraduate
मरणोत्तर,Posthumous
पोस्टिंग,Posting
मॉर्टम नंतरची परीक्षा,Post mortem examination
पुढे ढकलणे,Postpone
पोस्टस्क्रिप्ट (पी.एस.),Postscript (P.S.)
शक्ती,Power
पॉवर ऑफ अटर्नी,Power of attorney
व्यावहारिक,Practicable
सराव,Practice
प्री-ऑडिट,Pre-audit
खबरदारी,Precaution
उदाहरण,Precedent
PRECSIS,Precis
तंतोतंत,Precise
अटकाव करणे,Preclude
पूर्वसूचना,Preconception
पूर्ववर्ती,Predecessor
प्रबळ,Predominant
प्रस्तावना,Preface
प्राधान्य,Prefer
गाठ,Prejudice
प्राथमिक,Preliminary
अकाली,Premature
आवारात,Premises
प्रीमियम,Premium
प्रीपेड,Prepaid
प्रीपेड कार्ड,Prepaid card
पूर्व नियोजित,Pre-planned
प्रीपोन,Prepone
प्री-रीसिप्ट बिल,Pre-receipted bill
प्रीरोजेटिव्ह,Prerogative
लिहून द्या,Prescribe
लिहून दिले,Prescribed
विहित फॉर्म,Prescribed form
सादरीकरण,Presentation
अध्यक्ष,Preside
अध्यक्ष,President
दाबा,Press
कॉपी दाबा,Press copy
गॅलरी दाबा,Press gallery
गृहीत धरले,Presumed
संभाव्य वेतन,Presumptive pay
गृहीत धरले,Presupposed
सबब,Pretext
प्रचलित,Prevail
प्रतिबंध करा,Prevent
प्रतिबंध,Prevention
प्रतिबंधात्मक,Preventive
किंमत चढउतार (= किंमत हालचाली),Price fluctuation (=price movements)
किंमत,Pricing
प्राइम फीसी,Prima facie
प्रामुख्याने,Primarily
प्राथमिक,Primary
प्राथमिक पावती,Primary receipt
प्राचार्य,Principal
मुख्य कर्जदार,Principal debtor
प्रिंटर,Printer
मुद्रण,Printing
पूर्वीचे संकेत,Prior indication
प्राधान्य ग्रेडिंग,Priority grading
कारागृह,Prison
कैदी,Prisoner
गोपनीयता,Privacy
खाजगी आणि गोपनीय,Private and confidential
विशेषाधिकार,Privilege
विशेषाधिकार समिती,Privilege committee
बक्षीस,Prize
संभाव्यता,Probability
प्रोबेट,Probate
प्रोबेशन,Probation
प्रोबेशनरी,Probationary
प्रोबेशनर,Probationer
चौकशी,Probe
प्रक्रियात्मक नियम,Procedural rules
प्रक्रिया,Procedure
कार्यवाही,Proceedings
प्रक्रिया,Process
प्रक्रिया,Processing
मिरवणूक,Procession
घोषणा,Proclaim
घोषणा,Proclamation
खरेदी,Procurement
उत्पादन,Product
उत्पादन,Production
व्यवसाय,Profession
व्यावसायिक कामगिरी,Professional achievement
प्रवीणता प्रमाणपत्र,Proficiency certificate
प्रोफाइल,Profile
नफा,Profit
कार्यक्रम,Programme
कार्यक्रमाचे वेळापत्रक,Programme schedule
प्रोग्रामिंग,Programming
प्रगती,Progress
पुरोगामी,Progressive
प्रतिबंधीत,Prohibited
प्रतिबंधित क्षेत्र,Prohibited area
मनाई,Prohibition
निषिद्ध ऑर्डर,Prohibitory order
प्रकल्प,Project
प्रोजेक्शन,Projection
प्रमुख,Prominent
वचन,Promise
शपथपत्र,Promissory note
प्रचार,Promote
प्रवर्तक,Promoter
जाहिरात,Promotion
प्रोमेट,Promt
प्रचार,Promulgate
उच्चार,Pronounce
घोषणा,Pronouncement
पुरावा,Proof
पाठवण्याचा पुरावा,Proof of despatch
पुरावा वाचन,Proof reading
प्रसार,Propagate
प्रसार,Propagation
योग्य,Proper
मालमत्ता,Property
प्रस्ताव,Proposal
प्रस्ताव,Propose
प्रोपॉन्ड,Propound
मालकी,Proprietary
औपचारिकता,Propriety
प्रो-रता,Pro-rata
प्रो-रता कोटा,Pro-rata quota
प्रोरोग,Prorogue
साधक आणि बाधक,Pros and cons
CORCIBLE,Proscribe
खटला,Prosecution
प्रॉस्पेक्टस,Prospectus
प्रोटेम्पोर अपॉईंटमेंट,Protempore appointment
प्रोटोकॉल,Protocol
सिद्ध करा,Prove
प्रदान केलेले,Provided
भविष्य निर्वाह निधी,Provident fund
तरतूद,Provision
तात्पुरते,Provisional
तात्पुरती यादी,Provisional list
प्रोव्हिसो,Proviso
निकटता,Proximity
प्रॉक्सी,Proxy
सार्वजनिक,Public
प्रकाशन,Publication
सार्वजनिक कर्तव्य,Public duty
जनहित खटला,Public interest litigation
प्रसिद्धी,Publicity
प्रकाशित,Publish
वक्तृत्व,Punctual
शिक्षा,Punishment
खरेदी,Purchase
पूर्णपणे तात्पुरते,Purely temporary
हेतू,Purpose
पाठपुरावा,Pursue
उद्योगधंदा,Pursuit
कार्यक्षेत्र,Purview
वर ठेवले,Put up
पुट-अप स्लिप,Put-up slip
पात्रता,Qualification
पात्र उमेदवार,Qualified candidate
पात्र,Qualify
पात्रता परीक्षा,Qualifying examination
पात्रता चाचणी,Qualifying test
गुणात्मक तंत्रे,Qualitative techniques
गुणवत्ता,Quality
गुणवत्ता नियंत्रण,Quality control
प्रमाण,Quantity
अलग ठेवणे रजा,Quarantine leave
तिमाही,Quarterly
खंडणी,Quash
अर्ध,Quasi
अर्ध-परिमाण,Quasi-permanency
क्वेरी,Query
प्रश्न,Question
शंकास्पद,Questionable
प्रश्न तास,Question hour
प्रश्नावली,Questionnaire
सोडा,Quit
कोरम,Quorum
कोटा,Quota
कोटेशन,Quotation
कोट,Quote
शर्यत,Race
वांशिक भेदभाव,Racial discrimination
रॅक,Rack
छापा,Raid
रेल्वे,Railway
वाढवा,Raise
यादृच्छिक,Random
यादृच्छिक नमुना,Random sampling
श्रेणी,Range
श्रेणी,Rank
रँक आणि फाईल,Rank and file
रँकिंग,Ranking
वेगवान कृती शक्ती,Rapid action force
दुर्मिळ,Rare
पुरळ,Rash
रेट करण्यायोग्य मूल्य,Ratable value
दर,Rate
दर करार,Rate contract
दर यादी,Rate list
मंजुरी,Ratification
रेटिंग,Rating
गुणोत्तर,Ratio
रेशन,Ration
तर्कसंगत,Rational
तर्कसंगतता,Rationalization
रेशन भत्ता,Ration allowance
कच्चा माल,Raw material
कच्चे उत्पादन,Raw product
प्रतिक्रिया,Reaction
वाचन,Reading
समायोजित करा,Readjust
तयार योजना,Ready-made plan
रेडी रीकॉनर,Ready reckoner
वास्तविक,Real
वास्तविक कमाई,Real earning
रिअल इस्टेट,Real estate
वास्तविकता,Reality
प्राप्ती,Realization
लक्षात घ्या,Realize
पुनर्बांधणी,Reappointment
पुनर्बांधणी,Reappropriation
कारण,Reason
पुनर्मूल्यांकन,Reassessment
सूट,Rebate
आठवते,Recall
कमी करा,Recede
पावती,Receipt
पावती पुस्तक,Receipt book
पावती आणि वितरण,Receipts and disbursements
प्राप्त करा,Receive
प्राप्तकर्ता,Receiver
अलीकडील,Recent
रिसेप्शन,Reception
ग्रहणक्षम,Receptive
सुट्टी,Recess
प्राप्तकर्ता,Recipient
परस्पर,Reciprocal
परस्पर मागणी,Reciprocal demand
परतावा,Reciprocate
परस्परसंवाद,Reciprocity
बेपर्वा,Reckless
गणना,Reckon
नोंदणीयोग्य सेवा,Reckonable service
पुनर्प्राप्ती,Reclamation
ओळख,Recognition
ओळखले,Recognized
आठवते,Recollect
शिफारस करा,Recommend
शिफारस,Recommendation
शिफारस पत्र,Recommendatory letter
समेट,Reconcile
सलोखा,Reconciliation
पुनर्विचार,Reconsideration
पुनर्रचना,Reconstitution
पुनर्रचना,Reconstruction
फाईलची पुनर्रचना,Reconstruction of file
विक्रम,Record
रेकॉर्ड बुक,Record book
सेवेची नोंद,Record of service
सहकार्य,Recourse
पुनर्प्राप्त,Recover
पुनर्प्राप्ती,Recovery
करमणूक,Recreation
भरती,Recruit
भरती प्राधिकरण,Recruiting authority
भरती,Recruitment
भरती नियम,Recruitment rules
दुरुस्ती,Rectification
आवर्ती,Recurring
सोडवा,Redeem
विमोचन,Redemption
पुनर्निर्देशित,Redirected
निराकरण करा,Redress
निवारण,Redressal
लाल-टॅपिझम,Red-tapism
कपात,Reduction
निरर्थक,Redundant
पुन्हा रोजगार,Re-employment
पुन्हा प्रवेश,Re-entry
संदर्भ,Refer
संदर्भ,Reference
रेफरल,Referral
वेतन पुनर्स्थापना,Refixation of pay
सुधारणा,Reform
पासून टाळा,Refrain from
रीफ्रेशमेंट,Refreshment
परतावा,Refund
परत करण्यायोग्य,Refundable
नकार,Refusal
नकार द्या,Refuse
रजा नाकारली,Refused leave
खंडन,Refutation
संदर्भ,Regard
प्रदेश,Region
प्रादेशिक,Regional
नोंदणी करा,Register
नोंदणीकृत,Registered
नोंदणीकृत कार्यालय,Registered office
नोंदणी प्राधिकरण,Registering authority
नोंदणी शुल्क,Registration fee
नोंदणी पत्रक,Registration form
नोंदणी,Registry
खंत,Regret
पुन्हा एकत्र येत आहे,Regrouping
नियमित,Regular
नियमित केडर,Regular cadre
नियमित करणे,Regularization
नियमित सेवा,Regular service
नियम,Regulations
पुनर्वसन,Rehabilitation
तालीम,Rehearsal
परतफेड,Reimburse
पुन्हा स्थापित करा,Reinstate
पुनरुच्चार करा,Reiterate
नाकारणे,Reject
नकार,Rejection
पुन्हा जॉइंडर,Rejoinder
संबंध,Relation
नातेवाईक,Relative
सापेक्ष मूल्यांकन,Relative valuation
विश्रांती,Relaxation
नियम विश्रांती,Relaxation of rules
सोडणे,Release
प्रकाशन तारीख,Release date
संबंधित,Relevant
संबंधित कागदपत्रे,Relevant papers
विश्वसनीय,Reliable
मदत,Relief
मदत आणि पुनर्वसन,Relief and rehabilitation
मदत यादी,Relief list
मदत कामे,Relief works
आराम करा,Relieve
रिलीव्हर,Reliever
सोडणे,Relinquishment
शुल्क सोडणे,Relinquishment of charge
स्थानांतरण,Relocation
अनिच्छा,Reluctance
टिप्पणी,Remark
टीका स्तंभ,Remarks column
उपाययोजना,Remedial action
उपचारात्मक उपाय,Remedial measures
उपचारात्मक हस्तांतरण,Remedial transfer
स्मरणपत्र,Reminder
माफी,Remission
पाठवा,Remit
पैसे,Remitee
पाठिंबा,Remittance
दूरस्थ,Remote
रिमोट कंट्रोल,Remote control
काढणे,Removal
मानधन,Remuneration
प्रस्तुत करा,Render
नूतनीकरण,Renewal
मागणीचे नूतनीकरण,Renewal of demand
निर्विवाद,Renounce
नूतनीकरण,Renovation
भाडे,Rent
भाड्याने जागा,Rented space
पुन्हा उघडणे,Reopening
पुनर्रचना,Reorganization
पुनर्रचना,Reorientation
दुरुस्त करण्यायोग्य,Repairable
स्वदेशी परत पाठविणे,Repatriate
सेवांची परतीसाठी,Repatriation of services
परतफेड,Repay
परतफेड करण्यायोग्य,Repayable
रद्द करा,Repeal
ऑर्डर पुन्हा करा,Repeat order
पुनरावृत्ती काम,Repetitive work
पुनर्स्थित करा,Replace
बदली,Replacement
पुन्हा भरती,Replenishment
अहवाल,Report
भांडार,Repository
प्रतिनिधित्व,Representation
प्रतिनिधी,Representative
फटकार,Reprimand
पुनर्मुद्रण,Reprint
प्रत्युत्तर,Reprisal
पुनरुत्पादित,Reproduce
पुनरुत्पादन,Reproduction
प्रजासत्ताक दिवस,Republic day
खंडन करा,Repudiate
Repugnant,Repugnant
पुन्हा खरेदी,Repurchase
प्रतिष्ठा,Reputation
आवश्यकता,Requirement
आवश्यक,Requisite
आवश्यक माहिती,Requisite information
आवश्यकता,Requisites
विनंती,Requisition
विनंती फॉर्म,Requisition form
आवश्यक स्लिप,Requisition slip
बचाव,Rescue
संशोधन कार्य,Research work
राग,Resentment
आरक्षण,Reservation
आरक्षण फी,Reservation fee
पोस्टचे आरक्षण,Reservation of post
राखीव,Reserve
आरक्षित निवास,Reserved accommodation
राखीव मतदारसंघ,Reserved constituency
राखीव किंमत,Reserve price
पुनर्वसन,Resettlement
फेरबदल,Reshuffle
निवास,Residence
निवासी परवानगी,Resident permit
रहिवासी,Resident
निवासी,Residential
निवासी निवास,Residential accommodation
निवासी पत्ता,Residential address
निवासी तिमाही,Residential quarter
अवशेष,Residuary
अवशेष पेन्शन,Residuary pension
अवशेष शक्ती,Residuary power
राजीनामा,Resignation
प्रतिकार करा,Resist
ठराव,Resolution
आदरपूर्वक,Respectfully
अनुक्रमे,Respectively
प्रतिसादकर्ता,Respondent
प्रतिसाद,Response
जबाबदारी,Responsibility
जबाबदार,Responsible
उत्तरदायी,Responsive
रेस्ट हाऊस,Rest house
पुनर्संचयित करा,Restore
संयम,Restraint
प्रतिबंधित,Restricted
प्रतिबंधित रजा,Restricted leave
निर्बंध,Restriction
निकाल देणारं काम,Result oriented work
सारांश,Resume
रीमॉन,Resummon
पुन्हा सुरूवात,Resumption
टिकवून ठेवा,Retain
धारणा किंमत,Retention price
सेवानिवृत्त,Retired
सेवानिवृत्ती,Retirement
सेवानिवृत्तीचे फायदे,Retirement benefits
सेवानिवृत्त वय,Retiring age
निवृत्त पेन्शन,Retiring pension
रीट्रेन्चेड कर्मचारी,Retrenched staff
रीट्रेंचमेंट,Retrenchment
पूर्वगामी वेतन,Retroactive pay
परत,Return
परत प्रवास,Return journey
पोस्ट परत,Return of post
पुनर्वसन,Revalidation
पुनर्मूल्यांकन,Revaluation
महसूल,Revenue
महसूल खर्च,Revenue expenditure
महसूल शिक्का,Revenue stamp
उलट,Reverse
परत केले,Reverted
पुनरावलोकन,Review
पुनरावलोकन मंडळ,Review board
सुधारित करा,Revise
सुधारित अजेंडा,Revised agenda
सुधारित बजेट,Revised budget
सुधारित अंदाज,Revised estimate
सुधारित नियम,Revised rules
पुनरावृत्ती,Revision
वेतनश्रेणीचे पुनरावृत्ती,Revision of pay scale
पुनरुज्जीवन,Revival
रद्द करणे,Revocation
मागे घेणे,Revoke
क्रांती,Revolution
रिव्हॉल्व्हिंग फंड,Revolving fund
प्रतिफळ भरून पावले,Reward
बक्षीस योजना,Reward scheme
बरोबर,Right
हक्काचा हक्क सांगणारा,Rightful claimant
कठोर,Rigid
दंगा,Riot
जोखीम,Risk
जोखीम खरेदी,Risk purchase
प्रतिस्पर्धी,Rival
रस्ता मायलेज,Road mileage
रोडवे,Roadways
भूमिका,Role
रोल,Roll
रोलिंग योजना,Rolling plan
हजेरी क्रमांक,Roll number
रोस्टर,Roster
रोटेशन,Rotation
उग्र,Rough
उग्र प्रत,Rough copy
गोल बंद,Rounding off
मार्ग,Route
दिनचर्या,Routine
नियमित टीप,Routine note
नियमित चाचणी,Routine test
रॉयल्टी,Royalty
रबरी शिक्का,Rubber stamp
उद्धट,Rude
नियम,Rule
शासक,Ruler
नियम आणि नियम,Rules and regulations
व्यवसायाचे नियम,Rules of business
राज्य,Ruling
सत्ताधारी पार्टी,Ruling party
अफवा,Rumour
चालणारे कर्मचारी,Running staff
ग्रामीण विकास योजना,Rural development plan
ग्रामीण उन्नती,Rural upliftment
अडाणी,Rustication
सबबॅटिकल रजा,Sabbatical leave
तोडफोड,Sabotage
पोते,Sack
सुरक्षित,Safe
सुरक्षित कोठडी,Safe custody
सेफगार्डिंग,Safeguarding
सुरक्षा,Safety
सुरक्षा डिव्हाइस,Safety device
सुरक्षा नियम,Safety regulations
पगारदार वर्ग,Salaried class
पगार,Salary
पगार तपासणी,Salary cheque
पगाराची कपात,Salary deduction
पगार पुनरावलोकन,Salary review
पगाराची रचना,Salary structure
विक्री डीड,Sale deed
विक्री विभाग,Sales department
विक्री कर,Sales tax
ठळक,Salient
तारण,Salvage
तारण आणि स्क्रॅप,Salvage and scrap
नमुना,Sample
नमुना तपासणी,Sample checking
नमुना सर्वेक्षण,Sample survey
नमुना,Sampling
मंजुरी,Sanction
मंजूर बजेट,Sanctioned budget
मंजूर बजेट अंदाज,Sanctioned budget estimate
मंजूर प्रकल्प,Sanctioned project
मंजूर शक्ती,Sanctioned strength
मंजुरी प्राधिकरण,Sanctioning authority
मंजूर ऑर्डर,Sanctioning order
पवित्रता,Sanctity
स्वच्छता,Sanitation
समाधान,Satisfaction
समाधानकारक,Satisfactory
सेव्हिंग क्लॉज,Saving clause
बचत योजना,Savings scheme
स्केल,Scale
वेतन स्केल,Scale of pay
कमतरता,Scarcity
टंचाई क्षेत्र,Scarcity area
संसाधनांची कमतरता,Scarcity of resources
परिस्थिती,Scenario
वेळापत्रक,Schedule
