Bengali,Assamese
ভূপদার্থবিদ,ভূ-পদাৰ্থবিজ্ঞানী
সিঙ্ক্রোনাস স্যাটেলাইট,সমকালীন উপগ্ৰহ
গাভ (গিগা ইলেকট্রন ভোল্ট),গাভ (গিগা ইলেক্ট্ৰন ভল্ট)
জালিয়াতি মূর্তি,প্ৰৱঞ্চনা মূৰ্তি
ফাঁকি,স্পুফ
দৈত্য নীহারিকা,বিশাল নিহাৰিকা
দৈত্য তারকা,বিশাল তৰা
পিছনের কোণ,পিছফালৰ কোণ
"হামাগুড়ি দেওয়া, আত্মসমর্পণ করা","creep, আত্মসমৰ্পণ কৰা"
আত্মসমর্পণ,সমৰ্পণ
সি প্রতিফলন,C প্ৰতিফলন
গ স্থানান্তর,গ স্থানান্তৰ
"Vispan (ed.), Visi (v.)","ভিস্পান (সম্পা.), ভিচি (প.)"
তেজ,উজ্জ্বলতা
তাপ সুইচ,হিট চুইচ
ভাল কন্ডাক্টর,ভাল পৰিবাহী
সুক্রিস্টাল,sucrystal
সেরা প্রতিফলনশীলতা,শ্ৰেষ্ঠ প্ৰতিফলনশীলতা
চমৎকার দৃশ্যমানতা,চমৎকাৰ দৃশ্যমানতা
নিয়ন্ত্রক,নিয়ন্ত্ৰক
"গ্রেড, স্ট্যাটাস, গ্রেড, অর্ডার (নং), গ্রেড নির্ধারণ (Cr.)","গ্ৰেড, অৱস্থা, গ্ৰেড, ক্ৰম (নং), গ্ৰেড নিৰ্ধাৰণ (Cr.)"
"গ্রেডেড, গ্রেডেড, ভারসাম্যপূর্ণ","গ্ৰেড কৰা, গ্ৰেড কৰা, ভাৰসাম্যপূৰ্ণ"
"গ্রেডিয়েন্ট, গ্রেডিয়েন্ট","গ্ৰেডিয়েন্ট, গ্ৰেডিয়েন্ট"
ক্রমাঙ্কিত,মানাংকন কৰা হৈছে
"কণা, শস্য, শস্য, শস্য, শস্য, রেণু, উৎপাত, 8. কাঠের রেখা","কণা, শস্য, শস্য, শস্য, শস্য, ৰেণু, উৎপত্তি, ৮.কাঠৰ ৰেখা"
"কণিকা, কণিকা","গ্ৰেনুলেৰিটি, গ্ৰেনুলেৰিটি"
"গ্রাম, গ্রাম","গ্ৰাম, গ্ৰাম"
"গ্রাফ, গ্রাফ, গ্রাফ","গ্ৰাফ, গ্ৰাফ, গ্ৰাফ"
গ্রাফিক্স,গ্রাফিক্স
"লাইন, থ্রেড, preticule","ৰেখা, সূতা, প্ৰেটিকুল"
"grating, tightening (kr.), grinding","grating, টান (kr.), পিহি"
গ্রাভিমিটার,গ্ৰেভিমিটাৰ
"মহাকর্ষ, মহাকর্ষ","মাধ্যাকৰ্ষণ, মাধ্যাকৰ্ষণ"
মহাকর্ষীয় ত্বরণ,মহাকৰ্ষণীয় ত্বৰণ
গ্রাভিটন,গ্ৰেভিটন
মাধ্যাকর্ষণ,মাধ্যাকৰ্ষণ ক্ষমতা
পিছনে হার,বেক ৰেট
ক্ষুদ্র প্রভাব,সামান্য প্ৰভাৱ
পৃষ্ঠের ঘটনা,পৃষ্ঠৰ প্ৰাদুৰ্ভাৱ
"জাল, গ্রিড","জাল, গ্ৰীড"
স্থূল বৈশিষ্ট্য,স্থূল বৈশিষ্ট্য
গুরুতর ত্রুটি,গুৰুতৰ ভুল
নিচ তলা,তলৰ মহলা
ভূমিকম্প ফলক,ভূমিকম্পৰ ফলক
পৃথিবীর সম্ভাবনা,পৃথিৱীৰ সম্ভাৱনা
আপেক্ষিক গতি,আপেক্ষিক গতি
"শ্রেণী, গোষ্ঠী, সমিতি","শ্ৰেণী, গোট, সংঘ"
স্ফটিক বৃদ্ধি,স্ফটিক বৃদ্ধি
বৃদ্ধি,বৃদ্ধি
পরিচালনা,পৰিচালনা কৰা
নির্দেশিত,নিৰ্দেশিত
জনসংখ্যার প্রভাব,জনসংখ্যাৰ প্ৰভাৱ
ক্রুজ,ক্ৰুজ
ঘূর্ণনশীল স্টেবিলাইজার,ঘূৰ্ণনশীল স্থিতিশীলতা
ক্রুজিং গতিবিদ্যা,ক্ৰুজিং গতিশীলতা
ক্রুজ ফ্রিকোয়েন্সি,ক্ৰুজ ফ্ৰিকুৱেন্সি
ঘূর্ণন চৌম্বক,ঘূৰ্ণনশীল চুম্বকীয়
চুম্বকত্ব,চুম্বকত্ব
ঘূর্ণনশীল স্টেবিলাইজার,ঘূৰ্ণনশীল স্থিতিশীলতা
ঘূর্ণনশীল স্থিতিশীলতা,ঘূৰ্ণনশীল স্থিতিশীলতা
"অর্ধ প্রস্থ, অর্ধ প্রস্থ","আধা প্ৰস্থ, আধা প্ৰস্থ"
হল সহগ,হল সহগ
হল প্রভাব,হল ইফেক্ট
"বায়ুমণ্ডল, আভা","বায়ুমণ্ডল, আভা"
"হ্যামিলটোনিয়ান (v.), হ্যামিলটোনিয়ান (ed.)","হেমিল্টনিয়ান (v.), হেমিল্টনিয়ান (সম্পা.)"
"ম্যানুয়াল লেন্স, হ্যান্ড লেন্স","মেনুৱেল লেন্স, হেণ্ড লেন্স"
হার্ড কোর,হাৰ্ড কোৰ
শক্তিশালী,fortifier
শক্ত করা,কঠিন হোৱা
সর্বোচ্চ ছিদ্রকারী রশ্মি,সৰ্বোচ্চ ছিদ্ৰযুক্ত ৰশ্মি
অতি দ্রুত গামা রশ্মি,অতি দ্ৰুত গামা ৰশ্মি
ভুল নির্ণয়,ভুল নিদান কৰা
"কঠোরতা, অনুপ্রবেশযোগ্যতা","কঠিনতা, ভেদযোগ্যতা"
শ্রবণ বৈকল্য,শ্ৰৱণ ক্ষমতাত অক্ষমতা
অতি দ্রুত এক্স-রে,অতি দ্ৰুত এক্স-ৰে
"harmonic, harmonic, harmonic, harmonic","হাৰমনিক, হাৰমনিক, হাৰমনিক, হাৰমনিক"
"ইন্টারেক্টিভ বিশ্লেষণ, গুণমান","পাৰস্পৰিক বিশ্লেষণ, গুণগত মান"
যোগাযোগ,যোগাযোগ
harty আনুমানিক,হাৰ্টি আনুমানিক
হার্টলে সার্কিট,হাৰ্টলি চাৰ্কিট
হাইড্রোজেন বোমা,হাইড্ৰজেন-বোমা
শিরোনাম,"শিৰোনাম, শিৰোনাম"
"সরাসরি আঘাত, মাথায় সংঘর্ষ","প্ৰত্যক্ষ প্ৰভাৱ, মুখৰ ওপৰত সংঘৰ্ষ"
তাপ,তাপ
গরম করার,উত্তাপন কৰা
তাপ তরঙ্গ,তাপ তৰংগ
মহাকাশীয় দেহ (তাপ তরঙ্গ),আকাশী দেহ (তাপ তৰংগ)
বৃহত্তর নিউক্লিয়াস,ডাঙৰ নিউক্লিয়াছ
দীর্ঘ কাপলিং,দীঘলীয়া সংযোজন
"উচ্চতা, উচ্চতা, উচ্চতা","উচ্চতা, উচ্চতা, উচ্চতা"
উচ্চতা প্রভাব,উচ্চতাৰ প্ৰভাৱ
হিটলার-লন্ডন বিবাদ,heitler-লণ্ডন বিবাদ
কুন্ডলিনী,কুণ্ডলিনী
সূর্যকেন্দ্রিক,সূৰ্য্যকেন্দ্ৰিক
হেলহোল্টস মুক্ত শক্তি,হেলমহল্ট মুক্ত শক্তি
হেনরি,হেনৰী
মুদ্রিত,ছপা কৰা হৈছে
হার্টজ-তরঙ্গ,হাৰ্টজ-তৰংগ
হজ,হজ্জ
বিজোড় শক্তি ইলেকট্রন,অদ্ভুত শক্তি ইলেক্ট্ৰন
ভিন্নধর্মী পরিসংখ্যান,বৈষম্যপূৰ্ণ চিত্ৰ
ভিন্নধর্মী,বিষমজাতীয়
"heteronuclear, heteronuclear","হেটেৰ’নিউক্লিয়াৰ, হেটেৰ’নিউক্লিয়াৰ"
heisler খাদ,heisler মিশ্ৰণ
হেক্স অক্ষ,হেক্স অক্ষ
"ষড়ভুজ ক্রিস্টাল, চতুর্ভুজ স্ফটিক","ষড়ভুজ স্ফটিক, চতুৰ্ভুজ স্ফটিক"
ছোট ক্যামেরা,ক্ষুদ্ৰ কেমেৰা
"থার্মোমেট্রি, হাইপারথার্মোমেট্রি","থাৰ্মোমেট্ৰি, হাইপাৰথাৰ্মোমেট্ৰি"
"উচ্চ ভোল্টেজ, উচ্চ ভোল্টেজ","উচ্চ ভল্টেজ, উচ্চ ভল্টেজ"
"গর্ত, গর্ত, গর্ত","ফুটা, ফুটা, ফুটা"
হলোগ্রাম,হ&#39;ল&#39;গ্ৰাম
হলগ্রাফি,হোলোগ্ৰাফী
"homogeneity, homogeneity","সমতা, সমতা"
"সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়","সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়"
হুকের আইন,হুকৰ আইন
অনুভূমিক,অনুভূমিক
"অশ্বশক্তি, অশ্বশক্তি","ঘোঁৰাৰ শক্তি, অশ্বশক্তি"
আতিথেয়তা,আতিথ্য
গরম ব্যান্ড,হট বেণ্ড
সুপার এনার্জি ক্যারিয়ার,চুপাৰ শক্তি বাহক
উচ্চ শক্তি ইলেকট্রন,উচ্চ শক্তিৰ ইলেক্ট্ৰন
রঙের ছায়া,ৰঙৰ ছাঁ
"হুম, আমরা","হুম, আমি"
"artification, moistening","কৃত্ৰিমতা, আৰ্দ্ৰতা"
আর্দ্রতা,humidor
"আর্দ্রতা, আর্দ্রতা","আৰ্দ্ৰতা, আৰ্দ্ৰতা"
huygens আইন,huygens আইন
হাইব্রিড,হাইব্ৰিড
সংকরকরণ,সংকৰকৰণ
জলবাহী,"হাইড্ৰলিক, হাইড্ৰলিক, মোবাইল হাইড্ৰলিক, হাইড্ৰলিক"
"hydrodynamic, hydrodynamic","হাইড্ৰ&#39;ডাইনেমিক, হাইড্ৰ&#39;ডাইনেমিক"
"hydrodynamics, hydrodynamics, hydrodynamics","হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স"
হাইড্রোজেন পদার্থ,হাইড্ৰজেন পদাৰ্থ
জলবিদ্যা,জলবিজ্ঞান
পানি বোর্ড,ৱাটাৰ বৰ্ড
হাইড্রোস্ট্যাটিক,হাইড্ৰষ্টেটিক
"hydrostatics, hydrostatics","হাইড্ৰষ্টেটিক্স, হাইড্ৰষ্টেটিক্স"
"hygrometer, hygrometer","হাইগ্ৰ&#39;মিটাৰ, হাইগ্ৰ&#39;মিটাৰ"
হাইগ্রোমেট্রি,হাইগ্ৰ&#39;মেট্ৰি
হাইগ্রোমিটার,হাইগ্ৰ&#39;মিটাৰ
হাইগ্রোস্কোপিক,হাইগ্ৰ&#39;স্কোপিক
অধিবৃত্ত,হাইপাৰবলিক
উচ্চ চার্জ হাইপার চার্জ,উচ্চ চাৰ্জ হাইপাৰ চাৰ্জ
সূক্ষ্ম,নূন্যতম
দীর্ঘ দৃষ্টি,দীঘলীয়া দৃষ্টি
hyperrani - নিউক্লিয়াস,hyperrani - নিউক্লিয়াস
হাইপারন,হাইপাৰন
সুপারসনিক,supersonic
সুপার আকাশ,চুপাৰ আকাশ
অনুমান,অনুমান
"অনুমানমূলক, অনুমানমূলক","কাল্পনিক, কাল্পনিক"
স্ফুটনাঙ্ক,উতলাংক
তন্দ্রা,নিদ্ৰাহীনতা
বরফ,বৰফ
বরফ-স্ফটিক,বৰফ-স্ফটিক
আদর্শ,আদৰ্শ
আদর্শিত,আদৰ্শগত
"অভিন্ন, অভিন্ন, অবিচ্ছেদ্য","একে, একে, অবিচ্ছেদ্য"
"সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ","চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ"
"আইডেন্টিফিকেশন বীকন, আইডেন্টিফিকেশন বিকন","চিনাক্তকৰণ বিকন, চিনাক্তকৰণ বিকন"
"অভিন্ন, অভিন্ন, সর্বব্যাপী, ব্যক্তিত্ব","একে, একে, সৰ্বব্যাপী, ব্যক্তিত্ব"
কর্মহীন,কৰ্মহীন
"নিষ্ক্রিয় সময়, প্রোগ্রাম পরীক্ষার সময়","নিষ্ক্ৰিয় সময়, কাৰ্যসূচী পৰীক্ষাৰ সময়"
জ্বলে উঠা,জ্বলোৱা
ইগনিটার,igniter
ইগনিশন,ইগনিচন
নির্দেশ উপেক্ষা,নিৰ্দেশনাক অৱজ্ঞা কৰা
আলোকসজ্জা ঘনত্ব,আলোকসজ্জা ঘনত্ব
আলোক,ইলুমিনেটৰ
আলোক,ইলুমিনেটৰ
আলোকসজ্জা পরিমাপক,আলোকসজ্জা গেজ
আলোক,ইলুমিনেটৰ
প্রতিফলন,প্ৰতিফলন
"কল্পিত, কাল্পনিক, অনুমানমূলক","কল্পিত, কাল্পনিক, কাল্পনিক"
নিমজ্জিত বস্তু,ডুব যোৱা বস্তু
নিমজ্জন,বিসৰ্জন
প্রতিবন্ধকতা অনুপ্রবেশ,ইম্পিডেন্স অনুপ্ৰৱেশ
"প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড","প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান"
প্রভাব প্রভাব,ইমপেক্ট ইফেক্ট
প্রতিবন্ধকতা,ইম্পিডেন্স
জঘন্য,আচৰিত
চাপ প্রয়োগ করা,প্ৰয়োগ কৰা চাপ
"impregnated, embedded","impregnated, সন্নিৱিষ্ট কৰা"
আবেগ,impulse
অপবিত্র,অশুদ্ধ
বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা),অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা)
অশ্রাব্যতা,অশ্ৰাব্যতা
অশ্রাব্য,অশ্ৰাব্য
ভাস্বর,ইনকাণ্ডেচেণ্ট
দ্যুতিময়,ইনকাণ্ডেচেণ্ট
র্যাপসোডিক,ৰেপচ&#39;ডিক
আসন্ন,আগন্তুক
সংকোচনযোগ্যতা,অসংকোচনীয়তা
ক্রমবর্ধমান দোলন,বৃদ্ধি পোৱা দোলন
বর্ধিত চুম্বকত্ব,বৃদ্ধি পোৱা চুম্বকত্ব
বিনামূল্যে বিতরণ,বিনামূলীয়া বিতৰণ
"অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত","অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট"
"মারাত্মক, পয়েন্টার, 3 সূচক","মাৰাত্মক, পইণ্টাৰ, 3index"
"পরোক্ষ, পরোক্ষ","পৰোক্ষ, পৰোক্ষ"
অনুপ্রাণিত,অনুপ্ৰাণিত
"আগমন, আনয়ন, আবেশ","আগমন, প্ৰৰোচনা, প্ৰৰোচনা"
অনুপ্রেরণামূলক,প্ৰেৰণাদায়ক
প্রেরণা,প্ৰেৰণাদায়ক
জড়,জড়তা
অক্ষয় উৎস,অক্ষয় উৎস
"অসীম, অসীম","অসীম, অসীম"
"অসীম, অসীম","অসীম, অসীম"
"অসীম, অসীম","অসীম, অসীম"
দাহ্যতা,জ্বলনশীলতা
দাহ্য,জ্বলনশীল
প্রবাহ,ইনফ্ল&#39;
প্রবাহ,ইনফ্ল&#39;
তথ্য,জাননী
খুব কম ফ্রিকোয়েন্সি,অতি কম কম্পাঙ্ক
ইনফ্রারেড,ইনফ্ৰাৰেড
অশ্রাব্য,অশ্ৰাব্য
আভা শ্রভিকি,আভা শ্ৰবিকি
অসঙ্গতি,অসামঞ্জস্যতা
ভিন্ন,disparate
প্রাথমিক,প্ৰাৰম্ভিক
ইনজেকশন,বেজী দিয়া
প্রবেশ করা,প্ৰৱেশদ্বাৰ
"ভিতরের, ভিতরের, ভিতরের, ভিতরের","ভিতৰৰ, ভিতৰৰ, ভিতৰৰ, ভিতৰৰ"
"ইনপুট (n.), ইনপুট (v.)","ইনপুট (n.), ইনপুট (v.)"
insolent,insolent
লাইভশন,লাইভচন
"insignificant, insignificant","তুচ্ছ, তুচ্ছ"
তত্ত্বাবধান,তত্বাৱধান
"ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন","সংস্থাপন, সংস্থাপন, সংস্থাপন"
মুহূর্ত,মুহূৰ্ত
নির্দেশ,নিৰ্দেশনা
মেশিন,যন্ত্ৰ
যান্ত্রিক,যান্ত্ৰিক
"যান্ত্রিকীকরণ, সমাবেশ","যান্ত্ৰিকীকৰণ, সমাবেশ"
"insulating, insulating","ইনচুলেটিং, ইনচুলেটিং"
অন্তরক,ইনচুলেটিং
"insulating, insulating, insulating","ইনচুলেটিং, ইনচুলেটিং, ইনচুলেটিং"
"1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা","১গোটা সংখ্যা, পূৰ্ণসংখ্যা"
অখণ্ডতা,সংহতিযোগ্যতা
"integral, integer","integral, পূৰ্ণসংখ্যা"
মিশ্রণ,সংহতি
"intense, furious","তীব্ৰ, উত্তেজিত"
তীব্রতা,তীব্ৰকৰণ
"ট্র্যাকশন, ত্বরণ","ট্ৰেকচন, ত্বৰণ"
"তীব্রতা, তীব্রতা, তীব্রতা","তীব্ৰতা, তীব্ৰতা, তীব্ৰতা"
তীব্র,তীব্ৰ
মিথষ্ক্রিয়া,ভাৱ-বিনিময়
আন্তঃপরমাণু,আন্তঃপৰমাণু
"বিনিময়, লেনদেন","বিনিময়, লেনদেন"
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা"
পরস্পর নির্ভরশীল,আন্তঃনিৰ্ভৰশীল
পারস্পরিক বিস্তার,পাৰস্পৰিক প্ৰসাৰণ
ইন্টারফেস পৃষ্ঠা,আন্তঃপৃষ্ঠ পৃষ্ঠা
ক্রস ফিল,ক্ৰছ ভৰোৱা
ইন্টারফেস কোণ,আন্তঃপৃষ্ঠ কোণ
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","হস্তক্ষেপ, হস্তক্ষেপ, বাধা"
আন্তঃগ্যালাক্টিক,আন্তঃনক্ষত্ৰীয়
"ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)","inner, inner, inner (v.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)"
"synapse, synapse","synapse, চিনেপ্স"
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম"
আন্তঃধাতু,আন্তঃধাতুৰ
"intermittent, intermittent","intermittent, মাজে মাজে"
আন্তঃআণবিক,আন্তঃআণৱিক
অভ্যন্তরীণ,আভ্য়ন্তৰীণ
আন্তর্জাতিক,আন্তৰ্জাতিক
কৌশলে,অন্তৰ্স্থলী
আন্তঃগ্রহ,আন্তঃগ্ৰহীয়
ইন্টারপোলেশন,আন্তঃপ্ৰক্ষেপণ
অর্থপূর্ণতা,অৰ্থপূৰ্ণতা
"নির্বাচক, দোভাষী","নিৰ্বাচক, দোভাষী"
বাধাদানকারী,interrupter
ছেদ করা,ছেদ কৰা
"ছেদ, ছেদ, ছেদ","ছেদ, ছেদ, ছেদ"
অন্তর,ব্যৱধান
আন্তঃনাক্ষত্রিক,আন্তঃনক্ষত্ৰীয়
কৌশলে,অন্তৰ্স্থলী
"ফাঁক, ফাঁক","ফাঁক, ফাঁক"
বন্ধ,বন্ধ
শেষে,অৱশেষত
আন্তঃপরমাণু,আন্তঃপৰমাণু
"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)","নাজ (উত্তৰাধিকাৰী), অন্তৰ (অভ্যন্তৰীণ)"
নিশ্চিত,নিশ্চয়
"উদ্ভাবন, উদ্ভাবন","উদ্ভাৱন, উদ্ভাৱন"
"বিপরীত, বিপরীত, বিপরীত","বিপৰীত, বিপৰীত, বিপৰীত"
"বিপরীত, বিপরীত","inversion, ওলোটা"
প্রতিনিধিত্ব করতে,প্ৰতিনিধিত্ব কৰা
"বিপরীত, বিপরীত","inverse, inverse"
অন্ধ,অন্ধ
টার্বিড তরল,টাৰ্বিড লিকুইড
অদৃশ্যতা,অদৃশ্যতা
অদৃশ্য,অদৃশ্য
আয়ন,আয়ন
আয়নিক,আয়নিক
আয়নযোগ্য,আয়নীয়কৰণযোগ্য
"আয়ন করা, আয়ন করা","to ionize, আয়নীয়কৰণ কৰা"
"আয়নোস্ফিয়ার, আয়নোস্ফিয়ার","আয়নমণ্ডল, আয়নমণ্ডল"
আয়নোস্ফিয়ার,আয়নমণ্ডল
আইরিস,আইৰিছ
বিকিরণিত,বিকিৰণ কৰা
বিকিরণ,বিকিৰণ
অযৌক্তিক,অযুক্তিকৰ
"অপূরণীয়, অপূরণীয়, অপূরণীয়","অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়"
অনিয়মিত,যাদৃচ্ছিক
অপরিবর্তনীয়,অপ্ৰত্যাৱৰ্তনীয়
ঘূর্ণায়মান,ঘূৰ্ণনশীল
"আইসোট্রপিক, আইসোট্রপিক বক্ররেখা","সমতাত্ত্বিক, সমৰূপী বক্ৰ"
উপক্রান্তীয়ভাবে,সাপনট্ৰপিকেলি
"আমি সংকেত, আমি সংকেত","মই সংকেত দিওঁ, মই সংকেত দিওঁ"
"আইসোবার, আইসোটোপ","আইছ’বাৰ, আইছ’ট’প"
"আইসোবারিক, সুষম, সুষম","সমবেৰিক, সুষম, সুষম"
"আইসোমেট্রিক লাইন, আইসোটোনিক লাইন","সমমিতি ৰেখা, সমস্থানিক ৰেখা"
আইসো-আয়নিক,সম-আয়নিক
সমজাতীয়,সমৰূপী
সিঙ্ক লাইন,ছিঙ্ক লাইন
সিঙ্ক্রোনাস গতি,সমকালীন গতি
আইসোমেট্রিক,সমমিতি
সামঞ্জস্যপূর্ণ,সমবিভৱনশীল
equi-energed,সম-শক্তিশালী
"সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)","সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)"
"বিচ্ছিন্ন করা, (adj.), আলাদা করা","to dissociate, (adj.), পৃথক কৰা"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","বিচ্ছিন্ন, বিচ্ছিন্ন, একক"
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ"
আইসোমার,আইছ&#39;মাৰ
আইসোমার,আইছ&#39;মাৰ
আইসোমেরিজম,আইছ&#39;মেৰিজম
"আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক","সমমিতি, ত্ৰিভুজ, ঘন, সমমিতিক"
আইসোমরফিজম,সমৰূপতা
আইসোমরফিক,সমৰূপী
আইসোথার্ম,সমতাপ
আইসোথার্ম,সমতাপ
আইসোটোপ,আইছ&#39;ট&#39;প
আইসোটোপ,আইছ&#39;ট&#39;প
আইসোট্রপিক,সমতলীয়
বৃত্তাকার লাইন,বৃত্তাকাৰ ৰেখা
আইসোমরফিজম,সমৰূপতা
পুনরাবৃত্তি,পুনৰাবৃত্তি
অন্তর্নিহিত অর্ধপরিবাহী,অন্তৰ্নিহিত অৰ্ধপৰিবাহী
জ্যাম ইন্টারফেরোমিটার,জাম ইন্টাৰফেৰ&#39;মিটাৰ
"jerk, rebound","জৰ্ক, ৰিবাউণ্ড"
"জেট, মাথা","জেট, মূৰ"
জেট-রকেট চালনা,জেট-ৰকেট প্ৰপালচন
জে-জে কাপলিং,জে-জে কাপলিং
jolly bent,জোলি বেন্ট
জুল-তাপ,জুল-তাপ
জুলিমিটার,জ্যুলেমিটাৰ
জুল-থমসন প্রভাব,জোল-থমছন প্ৰভাৱ
জুল,জোল
"কোদাল, লাফ, বাঁশি","কুঠাৰ, জাম্প, বাঁহী"
সন্ধি,সন্ধি
সঙ্গম স্থান,সংগম স্থান
সঠিক শব্দাংশ,সঠিক চিলেবল
"kesanidhi, proximity","কেসনিধি, সান্নিধ্য"
"ক্যালিডোস্কোপ, ক্যালিডোস্কোপ","কেলিডস্কোপ, কেলিডস্কোপ"
"কাপা ম্যাসনস, কে-ম্যাসনস","কাপ্পা মেছনছ, কে-মেছনছ"
ক্যাথোড,কেথ&#39;ড
ঘনায়ান,ঘানায়ান
কে-ব্যান্ড,কে-বেণ্ড
কে-ক্যাপচার,কে-কেপচাৰ
k-রিসেপ্টর,k-গ্ৰাহক
কেলভিন আনুমানিক,কেলভিন আনুমানিক
একজাতের একক,একক একক
ker সেল,ker কোষ
"চাবি, পর্দা, চাবি","চাবি, পৰ্দা, চাবি"
"কী বোর্ড, পর্দা বার","কী বৰ্ড, পৰ্দাৰ বাৰ"
প্রারম্ভিক স্বরবর্ণ,মুকলি স্বৰবৰ্ণ
কী পালস,কী পালছ
নির্দেশক শব্দ,মূল শব্দ
অভিক্ষেপ,প্ৰক্ষেপণ
প্রতিরোধ,বিৰোধ কৰা
কেজি,কিলোগ্ৰাম
কিলোজুল,কিলোজুল
কিলোপারসেক,কিলোপাৰ্চেক
কিলোটন বোমা,কিলোটন বোমা
গতিসংক্রান্ত,গতিশীল
বিশুদ্ধভাবে গতিশীল,বিশুদ্ধভাৱে গতিশীল
"গতিশীল, গতিশীল","গতিশীল, গতিশীল"
গতিশীলভাবে,গতিশীলভাৱে
ফ্র্যাকচার,হাড়ভঙা
klystron,ক্লাইষ্ট্ৰন
ধারালো কিনারা,চোকা প্ৰান্ত
ক্রুস্কাল সীমান্ত,kruskal সীমান্ত
হাইপোথার্মোজেনিক,থাৰ্মোজেনিক
লেবেল,লেবেল
"চিহ্নিত, খোদাই করা, লেবেলযুক্ত","চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত"
গবেষণাগার,পৰীক্ষাগাৰত
মই,চিৰি
ঘড়ির কাঁটার বিপরীত দিকে,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব","ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব"
সামনে পিছনে,আগলৈ পিছলৈ
Lagrange সম্প্রচার,লেগ্ৰেঞ্জ সম্প্ৰচাৰ
ল্যাগ্রাঞ্জিয়ানিজম,লেগ্ৰেঞ্জিয়ানবাদ
ভেড়ার বাচ্চা সৃষ্টি,মেৰ পোৱালি সৃষ্টি
"তক্তা, বোর্ড",প্লেংক বৰ্ড
পৃষ্ঠীয় প্লেট,পৃষ্ঠীয় প্লেট
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ","পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ"
"কলাই, প্যানেল, স্তর, স্তর বন্ড","প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড"
স্তরবিন্যাস,স্তৰবিন্যাস
ল্যামিনা,লেমিনা
"বাতি, বাতি","লেম্প, লেম্প"
"কাজল, দীপ কাজল","কাজল, দীপ কাজল"
lande-ব্যবধান নিয়ম,land-interval নিয়ম
ল্যান্ডে বিভাজন ফ্যাক্টর,লেণ্ড বিভাজন কাৰক
অবতরণ,লেণ্ডিং
"মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান","মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান"
larmore ফ্রিকোয়েন্সি,larmore কম্পাঙ্ক
larmore precession,larmore precession
লেজার,লেজাৰ
লেজারাইজেশন,লেজাৰাইজেচন
গোপন,গোপনীয়
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়","পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়"
"অক্ষাংশ, অক্ষাংশ","অক্ষাংশ, অক্ষাংশ"
"জালি, জালি","জালি, জালি"
লাউ ক্লাস,laue ক্লাছ
শুরু করা,মুক্তি দিয়া
শুরু করা,মুক্তি দিয়া
