Tamil,Odiya
வலைகள்,ଜାଲ
நரம்பியல்,ନୂର୍ନ
நடுநிலை,ନିରପେକ୍ଷ |
நடுநிலைவாதம்,ନିରପେକ୍ଷବାଦ
நடுநிலைப்படுத்தல்,ନିରପେୟାରକରଣ
நடுநிலை மண்,ନିରପେକ୍ଷ ମାଟି |
நியூட்ரான் ஈரப்பதம் மீட்டர்,ନ୍ୟୁଟ୍ରନ୍ ଆର୍ଦ୍ରତା ମିଟର |
முக்கிய,ନାଚେ
நிகோடின்,ନିକୋଟିନ୍ |
இரவு மண்,ରାତି ମାଟି |
நைட்ரேட் ஒருங்கிணைப்பு,ନାଇଟ୍ରେଟ୍ ଆସିମିଟ୍ |
நைட்ரேட் குறைப்பு,ନାଇଟ୍ରେଟ୍ ହ୍ରାସ
நைட்ரேட் நச்சுத்தன்மை,ବିଷାକ୍ତତା
நைட்ரே,ନାଇଟ୍ରସ୍
நைட்ரிஃபிகேஷன் இன்ஹிபிட்டர்,ନାଇଟ୍ରିକ୍ ଇନହିବିଟର୍ |
நைட்ரஜன் ஒருங்கிணைப்பு,ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |
நைட்ரஜன் சுழற்சி,ନାଇଟ୍ରୋଜେନ୍ ଚକ୍ର |
நைட்ரஜன் குறைபாடு,ନାଇଟ୍ରୋଜେନ ଅଭାବ |
நைட்ரஜன் நிர்ணயம்,ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସନ୍ |
நைட்ரஜன்,ନଟ୍ରୋଜେନସ୍
நோபலைசேஷன்,ନୋବାଇଲାଇଜେସନ୍
உன்னத கரும்பு,ସମ୍ଭ୍ରାନ୍ତ କଏନ |
இரவு,ରାତିସାରା
முனை,ନୋଡ୍
முடிக்கப்பட்ட ஆலை,ନୋଡୁଲେଟେଡ୍ ଉଦ୍ଭିଦ |
முடிச்சு,ନୋବୁସନ
முடிச்சு,ନୋଡଲ୍ କରନ୍ତୁ |
நாடோடி,ନାମାଦ୍)
பெயரிடல்,ସମ୍ଭ୍ରାନ୍ତ
அல்லாத அலெலிக்,ଅଣ ଆଲେଲେକ୍ସ |
அல்லாத தந்துகி துளை,ଅଣ କ୍ୟାପିଟିଲାରି pour ାଳି |
போட்டியிடும் பயிர்,ଅଣ ଦକ୍ଷ ଫସଲ |
முட்டாள்தனமான பிறழ்வு,ନିର୍ବିଶେଷ ପରିବର୍ତ୍ତନ |
குறிப்பிடத்தக்க அல்ல,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ନୁହେଁ |
அசிட் அல்லாத உருவம் உரத்தை உருவாக்குகிறது,ଅଣ-ଏସିଡ୍ ଜଟିଳ ଗଠନ |
தொடர்பு கொள்ளாதது,ଅଣ-ସଂଯୋଜନ
விவரிக்கப்படாத (விலங்கு),ଅଣ-ବର୍ଣ୍ଣିତ (ପଶୁ)
அத்தியாவசியமற்ற உறுப்பு,ଅଣ-ଜରୁରୀ ଉପାଦାନ |
மதுபானம் அல்லாத,ଅଣ-ହୋମୋଜେନସ୍ |
ஹோமோலாஜஸ் அல்லாத,ଅଣ-ହୋମୋଲୋଜସ୍ |
துருவமற்ற கலவை,ଅଣ-ପୋଲାର ଯ ound ଗିକ |
புதுப்பிக்க முடியாத ஆற்றல்,ଅଣ-ନବୀକରଣ ଯୋଗ୍ୟ ଶକ୍ତି |
தேர்ந்தெடுக்கப்படாதது களைக்கொல்லியை தொடர்பு கொள்ளுங்கள்,ଅଣ-ସିଲେକ୍ଟିଭ୍ ଯୋଗାଯୋଗ ହରବିକାଇଡ୍ |
தேர்ந்தெடுக்கப்படாத களைக்கொல்லி,ଅଣ-ସିଲେକ୍ଟିଭ୍ ହରବାଇସିଡ୍ |
சிம்பியோடிக் அல்லாத நைட்ரஜன் நிர்ணயம்,ଅଣ-ସିମ୍ବାଜ୍ିକ୍ ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସିସନ୍ |
சாதாரண விநியோகம்,ସାଧାରଣ ବଣ୍ଟନ
சாதாரண நாற்றுகள்,ସାଧାରଣ ବିହନ
சாதாரண தீர்வு,ସାଧାରଣ ସମାଧାନ
இயல்பாக்குதல்,ନର୍ମିଜ୍ କରିବା
வடக்கு வெடிப்பு,ଉତ୍ତର ବ୍ଲୋଟିଂ |
அறிவிக்கக்கூடிய நோய்,ଉଲ୍ଲେଖନୀୟ ରୋଗ
நடவு இல்லை,ନା-ରୋପଣ କରିବା ପର୍ଯ୍ୟନ୍ତ |
தீங்கு விளைவிக்கும் களைகள்,ବିଷାକ୍ତ ତୃଣକ |
அணு காந்தம்,ପରମାଣୁ ଚୁମ୍ବକୀୟ |
கருக்கள் அமிலம்,ନ୍ୟୁକ୍ଲିୟ ଏସିଡ୍ |
நியூக்ளியோபாக்டர்,ନ୍ୟୁଲିଭାକ୍ଟର୍
நியூக்ளியோலஸ்,ନ୍ୟୁକ୍ଲାଇଲସସ୍
உட்கரு அமிலம்,ନ୍ୟୁକଲିଟାଇଡ୍ |
கரு,ନ୍ୟୁକ୍ଲିୟସ୍
பூஜ்ய கருதுகோள்,ନଲ୍ ହାଇପୋଥେସିସ୍ |
Fullisomic,Nullisomic
பூஜ்ய-பிறழ்வு,েLL- ମ୍ୟୁଟେସନ୍ |
செவிலியர் செல்,ନର୍ସ ସେଲ୍ |
செவிலியர் பயிர்,ନର୍ସ କ୍ରପ୍ |
நர்சரி,ନର୍ସରୀ
நட்,ବାଦାମ |
ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்,ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |
ஊட்டச்சத்து குறைபாடு அறிகுறிகள்,ପୁଷ୍ଟିକର ଅଭାବ ଲକ୍ଷଣ |
ஊட்டச்சத்து,ପୁଷ୍ଟିକର
ஊட்டச்சத்து மதிப்பு,ପୁଷ୍ଟିକର ମୂଲ୍ୟ |
ஊட்டச்சத்து மதிப்பு அட்டவணை,ପୁଷ୍ଟିକର ମୂଲ୍ୟ ସୂଚକାଙ୍କ |
விவசாயம் தொடர்பான முக்கியமான தாவரங்களின் பெயர்கள்,କୃଷି ସହିତ ଜଡିତ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦଗୁଡିକର ନାମ |
நாகாய் கற்பூரம்,ନାଗାଇ କ୍ୟାମ୍ପେଫୋର |
நர்சிஸஸ்,ନରସିସସ୍ |
நிஜெல்லா,ନିଗେଲା |
நைஜர்,ନାଇଜର
இரவு மல்லிகை,ନାଇଟ୍ ଜସ୍ମିନ୍ |
நிபா பாம்,ନିପା ପଦ୍ମ
நட் புல்,ବାଦାମ ଘାସ |
நட்டு செட்ஜ்,ବାଦାମ ସେଜ୍ |
ஜாதிக்காய்,Nutmegg
நூற்புழு,ନେମୋଡେଡ୍ |
நட்டு அந்துப்பூச்சி,Nut ୱେବଭିଲ୍ |
நெமடவியலாளர்,ନେମୁଟୋଲୋଜିଷ୍ଟ
ஏரோப்கள்,ଏରୋବ ଲଗାନ୍ତୁ |
கடமைப்பட்ட காற்றில்லா,AnaRobobes ବାଧ୍ୟତାମୂଳକ |
கடமைப்பட்ட ஒட்டுண்ணி,ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |
கட்டாயம்,ବାଧ୍ୟତାମୂଳକ
ஆஃப் வகை தாவரங்கள்,ଅଫ୍ ଷ୍ଟାଟଗୁଡିକ
எண்ணெய் கேக்,ତେଲ କେକ୍
ஒகாசாகி துண்டு,ଓକାଜାକି ଖଣ୍ଡ |
Olericulture,ଓଲେରିକାଲ୍ଟର
ஒலிகோஜீன்,ଅଲିଗୋଜି |
ஒலிகோணுக்ளியோடைடு,ଓଲିଗୋନୁଲିଟିଡ୍ |
ஆலிவ் எண்ணெய்,ଓଲିଭ୍ ତେଲ
ஒமேகா -3-கொழுப்பு அமிலம்,ଓମେଗା -3 ଫ୍ୟାଟି ଏସିଡ୍ |
சர்வ வல்லமையுள்ள,Omnivours
ஆன்கோஜீன்,ଅଯୋଜନ |
ஆன்கோஜெனிக் வைரஸ்,OncOpenentic ଜୀବାଣୁ |
ஆன்காலஜி,ଅଙ୍କୋଲୋଜି |
பண்ணை ஆராய்ச்சி,ଅନ୍-ଫାର୍ମ ଅନୁସନ୍ଧାନ |
ஓசைட்,Oocyte
இயக்க செலவு,ପରିଚାଳନା ମୂଲ୍ୟ
ஓபரான்,ଓପନ୍ |
வாய்ப்பு பயிர்,ସୁଯୋଗ କ୍ରପ୍ କରିବା |
உகந்த டோஸ்,Optimum doe
உகந்த பொருளாதார டோஸ்,ସର୍ବୋତ୍କୃଷ୍ଟ ଅର୍ଥନ dooe ତିକ ମାତ୍ରା |
பழத்தோட்ட செயல்திறன்,ବଗିଚା ଦକ୍ଷତା |
கரிம வேளாண்மை,ଜ organici େଇ କୃଷି
ஆர்கானிக் கூழ்,ଜ organic ବିକ କୋଷଲଏଡ୍ |
கரிம வேளாண்மை,ଜ Organ ବିକ ଚାଷ |
கரிம உரம்,ଜ organic ବ ଖର |
கரிம விஷயம்,ଜଜିକ୍ ବିଷୟ |
கரிம நைட்ரஜன் (மண்),ଜ organic ବିକ ନଟ୍ରୋଜେନ (ମାଟି)
கரிம பாஸ்பரஸ்,ଜ Organ ବିକ ଫସଫରସ୍ |
கரிம மண்,ଜ organic ବ ମାଟି |
ஆர்கானிக் கழிவுகள்,ଜ organic ବିକ ବସ୍
கரிம,ଜ organic ବ୍ |
ஒழுங்கமைக்கப்பட்ட சந்தைப்படுத்தல்,ସଂଗଠିତ ମାର୍କେଟିଂ |
ஆர்கனோஜெனெஸிஸ்,ସଂଗଠନ
ஆர்கனோலெப்டிக் மதிப்பீடு,ସଂଗଠନ ମୂଲ୍ୟାଙ୍କନ |
ஒன்னிண்டாலஜி,ଅର୍ନଲାଇନ୍
ஆர்த்தடாக்ஸ் விதை,ଓଡ଼ିଆ ବିହନ |
ஆர்த்தோகனல் பல்லுறுப்புறுப்பு சமன்பாடு,ଅର୍ଥୋଗୋନାଲ୍ ପଲିନୋମିଆଲ୍ ସମୀକରଣ |
சவ்வூடுபரவல்,ଓସମୋସିସ୍ |
ஆஸ்மோடிக் விளைவு,ଓସମୋଟିକ୍ ପ୍ରଭାବ
ஆஸ்மோடிக் ஆற்றல்,ଓସମୋଟିକ୍ ସମ୍ଭାବନା |
தீவிர நோய்ப் பரவல்,ବ୍ରେକ୍ ଆଉଟ୍
இனப்பெருக்கம்,ପ୍ରଜାତି
சூளை,ଚୁଲି
ஓவர்விண்டர்,ଓଭରୱିନ୍ୱର୍ |
ஒன்றுடன் ஒன்று தலைமுறை,ଓଭରଲିପ୍ ପି generation ଼ି |
முட்டை,ଓଭମ୍ |
ஆக்சிஜனேற்றம்,ଅକ୍ସିଡେସନ୍
ஆக்ஸிலோஃபைட்டுகள்,ଅକ୍ସିଲୋଫାଇଟ୍ |
ஓட்ஸ்,ଓଟସ୍ |
எண்ணெய் பனை,ତେଲ ଖଜୁରୀ |
ஒலியாண்டர்,ଓଲେଣ୍ଡର୍
ஆலிவ்,ଅଲିଭ୍
வெங்காயம்,ପିଆଜ |
ஓபியம் பாப்பி,ଓଫିୟମ୍ ପପି |
"ஓரியண்டல் விமானம், ஐரோப்பிய விமான மரம்","ଓରିଏଣ୍ଟାଲ୍ ପ୍ଲେନ, ୟୁରୋପୀୟ ବିମାନ ଗଛ |"
பொதி,ପ୍ୟାକିଂ
துடுப்பு,ପ୍ୟାଡକ୍ |
ஜோடி வரிசை நடவு,ଯୋଡି ହୋଇଥିବା ଧାଡି ରୋପଣ |
விதை,ସ୍ଥନତା
பேனிகல்,ପାନିକଲ
பாராசென்ட்ரிக் தலைகீழ்,ପାରାସୀଙ୍କ ବିସର୍ଜନ |
அளவுரு,ପାରାମିଟର
ஒட்டுண்ணி,ପରଜୀବୀ
பரவும்,ପାର୍ ବିମାନ
பாரன்கிமா,ପେଣ୍ଟିମା
பெற்றோர் ராக்,ପିତାମାତା ପଥର |
பார்னென்ட் வறட்சி,ନାବିକ ମରୁଡ଼ି
பார்த்தினோஜெனெஸிஸ்,18 ପାର୍ଟନେନେସିସ୍
பகுதி காரணி உற்பத்தித்திறன்,ଆଂଶିକ କାରକ ଉତ୍ପାଦନ |
பங்கேற்பு கிராமப்புற மதிப்பீடு,ଅଂଶଗ୍ରହଣକାରୀ ଗ୍ରାମାଞ୍ଚଳ ମୂଲ୍ୟାଙ୍କନ |
துகள் அடர்த்தி,କଣିକା ଘନତା |
செயலற்ற உறிஞ்சுதல்,ନିଷ୍କ୍ରିୟ ଅବଶୋଷଣ |
மேய்ச்சல்,ଚାରଣଭୂମି
மேய்ச்சல்,ପେସ୍ୟୁନାଇଜେସନ୍
பி.சி.ஆர் (பாலிமரேஸ் சங்கிலி எதிர்வினை),PCR (ପଲିମେରୀ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା)
விவசாய விவசாயம்,କୃଷକ ଚାଷ
கரி (மண்),ପିଟ୍ (ମାଟି)
பெட்,ପେଡଗୁଡିକ
பெடிகல்,ପେଡିକେଲ୍ |
வம்சாவளி,Pedigree
பெடோஜெனெஸிஸ்,ପେଡୋଜେନିସ୍ |
ஹெடியல்,ମିଥ୍ୟାବାଦୀ |
தலாம்,ଚୋପା
உரித்தல்,ପିଲିଂ
துகள்கள்,ପେଲେଟିଂ
வழிந்தோடும்,PerColation |
வற்றாத,ଚିରସ୍ଥାୟୀ |
பெரிசென்ட்ரிக் தலைகீழ்,Pericantricାଂଶ ବିସର୍ଜନ |
பெரி-நகர்ப்புற,ପେରି-ସହରୀ
ஊடுருவக்கூடிய தன்மை,Permly
பெர்மாகல்ச்சர்,ଗମ୍ଭୀରତା
நிரந்தர வில்டிங் பாயிண்ட் (பி.டபிள்யூ.பி),ସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ ପଏଣ୍ଟ (pwp)
அனுமதி குணகம்,ନିର୍ଦ୍ଦିଷ୍ଟତା ତୃପ୍ତି |
ஊடுருவக்கூடிய விகிதம்,Permyion ହାର
ஊடுருவல்,ପରୀମେୟର
தொடர்ச்சியான களைக்கொல்லி,କ୍ରମାଗତ ହରବିକାଇଡ୍ |
பூச்சிக்கொல்லி,କୀଟନାଶସ୍ତ୍ର
பெட்ரோபைட்,ପେଟ୍ରୋଫାଇଟ୍ |
பேஜ்,ଫଜ୍
கட்ட நடவு,ଚାପରେ ପ୍ଲାଣ୍ଟିଂ |
பாஸ்மிட்,ଫାସମିଡ୍ |
ஃபெல்லோஜென்,Phellogen
பினோலிக் கலவைகள்,ପର୍ଯ୍ୟାଖିକ୍ ଯ ounds ଗିକ |
பினோலஜி,ଫେନୋଜି
பினோடைப்,ଫେନୋଟାଇପ୍ |
பெரோமோன்,ଫେରୋମୋନିଅନ୍
புளோம்,ଭୋର୍ଥ
பாஸ்பேட் நிர்ணயம்,ଫସଫେଟ୍ ଫିକ୍ସିଂ |
பாஸ்பேட் ராக்,ଫସଫେଟ୍ ପଥର |
பாஸ்பேட் கரைதிறன்,ଫସଫେଟ୍ ଦ୍ରବ୍ୟୁଟାଇଜେସନ୍ |
பாஸ்பேட் கரைதிறன்,ଫସଫେଟ୍ ସୋଜିଲିଜ୍ |
பாஸ்படைடு,ଫସପ୍ୟାଟାଇଡ୍ |
பாஸ்போ-ஜிப்சம்,ଫସଫୋ-ଜିପସମ୍ |
பாஸ்போலிபிட்,ଫସଫୋଲିପିଡ୍ |
பாஸ்போரிலேஷன்,ଫସଫୋରୀ
புகைப்பட நிறமாலை,ଫଟୋ ସ୍ପେକ୍ଟ୍ରୋୋମିଟର |
ஃபோட்டோட்ரோஃப்,ଫଟୋଆଉଡ଼ିଓଫ୍ରଫ
ஒளி எதிர்வினை,ଫୋଟୋମେକ୍ିକାଲ୍ ପ୍ରତିକ୍ରିୟା |
ஒளிச்சேர்க்கை,ଫୋଟୋଡିଂମାସୀକରଣ
ஃபோட்டோமெட்ரி,ଫଟୋଗ୍ରାଟ୍ରି
ஃபோட்டோமார்போஜெனெஸிஸ்,ଫଟୋ ବର୍ର୍ଫୋର୍ଫେର୍ଜ୍ସ୍
ஃபோட்டான்,ଫୋଟିନ୍
புகைப்படம்-ஆக்சிஜனேற்றம்,ଫଟୋ-ଅକ୍ସିଡେସନ୍ |
ஒளிச்சேர்க்கை,ଫଟୋ
ஒளிச்சேர்க்கை,ଫୋର୍ସିଓବାଦୀତା
ஃபோட்டோபாஸ்போரிலேஷன்,ଫଟଫେଫୋସଫୋର୍ଡ
ஒளிச்சேர்க்கை,ଫୋଟୋଆରେକ୍ଟିଭେସନ୍
ஒளிச்சேர்க்கை,ଫୋଟୋଲେସ୍ପର୍ |
ஒளிச்சேர்க்கை,ଫଟୋଗ୍ରାସ୍ପିରେସନ୍
ஒளிச்சேர்க்கை,ଫଟୋସ nthesis
ஒளிச்சேர்க்கை செயல்திறன்,ଫଟୋସାଇନ୍ଥେଟିକ୍ ଦକ୍ଷତା |
ஒளிச்சேர்க்கை,ଫଟୋଶ୍ୟାଣ୍ଟେଟିକ୍ କୋଟିସେଣ୍ଟ୍ |
ஒளிச்சேர்க்கை,ଫଟୋସ nat ରୀୟ ଭାବରେ |
ஃபோட்டோட்ரோபிசம்,ଫଟୋଟ୍ରୋପିଜିମ୍ |
பைலோடி,ଫୁଲା
பைலோடாக்ஸி,Phillotixky
உடல் வானிலை,ଶାରୀରିକ ପାଣିପାଗ
உடலியல் கோளாறு,ଶାରୀରିକ ବ୍ୟାଘାତ
உடலியல் வறட்சி,ଶାରୀରିକ ଇଚ୍ଛାକୃତ ମରୁଡ଼ି |
உடலியல் இழப்பு,ଶାରୀରିକ କ୍ଷତି |
உடலியல் முதிர்ச்சி,ଶାରୀରିକ ପରିପକ୍ୱତା
பைட்டோக்ரோம்,ପୃଷ୍ଟି
பைட்டோ எக்ஸ்ட்ராக்ஷன்,ପୃ datoextraction
பைட்டோமாஸ்,ଫାଇଟୋନାସ୍
பைட்டோனெமடோட்,ପୃଷ୍ଟୋମୋଡଡ୍
பைட்டோரேமீடியேஷன்,Phyoremediabation
பைட்டோசைடர்ஃபோர்,ପୃଷ୍ଜୀସ୍ରୋଫୋର
பைட்டோடாக்ஸிக்,PhyToToxic
பைட்டோட்ரான்,ପୃy
பிக்சோகிராப்,Pictogract
பை வரைபடம்,ପାଇ ଚିତ୍ର |
பைசோமீட்டர்,ପାଇଜୋମିଟର |
பிட்சர் விவசாயம்,ପିଚର୍ ଚାଷ
வேலை வாய்ப்பு (உரம்),ସ୍ଥାନ (ସାର)
நஞ்சுக்கொடி,ସ୍ଥାନ
பிளானிங்,ବାଡ଼ିଯାନ |
தாவர இனப்பெருக்கம்,ଉଦ୍ଭିଦ ପ୍ରଜନନ
தாவர அடர்த்தி,ଉଦ୍ଭିଦ ଘନତା |
தாவர சூழலியல்,ଉଦ୍ଭାବନ ଉଦ୍ଭିଦ |
தாவர வளர்ச்சி ஊக்குவிப்பாளர்,ଅଭିବୃଦ୍ଧି ପ୍ରୋତ୍ସାହନ |
தாவர வளர்ச்சி சீராக்கி,ଅଭିବୃଦ୍ଧି ନିୟମକ ଉଦ୍ଭିଦ |
தாவர அறிமுகம்,ଉଦ୍ଭିଦ ପରିଚୟ
தாவர ஊட்டச்சத்துக்கள்,ଉଦ୍ଭିଦଗୁଡିକ
தாவர ஊட்டச்சத்து,ଉଦ୍ଭାବନ ପୁଷ୍ଟିକର |
தாவர தனிமைப்படுத்தல் ஒழுங்குமுறை,କ୍ୱାରାଣ୍ଟାଇନ୍ ନିୟମାବଳୀ |
தாவர திசு சோதனை,ଉଦ୍ଭିଦ ଟିସୁ ପରୀକ୍ଷା |
தோட்ட பயிர்கள்,ବୃକ୍ଷରୋପଣ ଫସଲ |
தோட்டக்காரர்,ରୋପଣକାରୀ
நடவு பொருள்,ବଳକା ସାମଗ୍ରୀ
நடவு விகிதம்,ବାଣ୍ଡିବା ଅନୁପାତ
பிளாஸ்மா,ପ୍ଲାସା
பிளாஸ்மா சவ்வு,ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରା |
பிளாஸ்மிட்,ପ୍ଲାଜ୍ମିଡ୍
பிளாஸ்மோடெஸ்மாட்டா,ପ୍ଲାଜମୋଡେସମା
பிளாஸ்மோலிசிஸ்,ପ୍ଲାଜମାଇଲ୍ସ
பிளாஸ்டிசிட்டி,ପ୍ଲାଷ୍ଟିକ୍ |
பிளாஸ்டிக் வளர்ப்பு,ପଟେଷ୍ଟିକର
பிளாஸ்டிட்,ପ୍ଲାଷ୍ଟେଡ୍
ப்ளியோட்ரோபிக் மரபணு,ନୟୋଟ୍ରୋପିକ୍ ଜିନ୍ |
சதி (சோதனை),ପ୍ଲଟ୍ (ପରୀକ୍ଷାମୂଳକ)
உழவு,ହଲିଂ
பிளக்-சோல்,ହଳ-
பிளக்-சோல் பிளேஸ்மென்ட்,ହଳ- ସୋଲ୍ ପ୍ଲେସମେଣ୍ଟ |
ப்ளூவல் அரிசி நிலங்கள்,ପ୍ଲୁଭିଆଲ୍ ଚାଉଳ ଜମି |
Pluvic,ପ୍ଲୁଭିକ୍ |
நியூமேடிக் ஸ்ப்ரேயர்,ନିମୋଟିକ୍ ସ୍ପ୍ରେର୍ |
நியூமாடோபோர்,ନିମାରଫୋକରେ
போட்ஸோல் மண்,ପୋଡ଼ୋଜଲ୍ ମାଟି |
போட்ஸோலைசேஷன்,ପୋଡ଼ଜୋଲିଅନେସନ୍
புள்ளி பிறழ்வு,ବିନ୍ଦୁ ମ୍ୟୁଟେସନ୍
பாய்சன் விநியோகம்,ପଏସନ୍ ବଣ୍ଟନ |
மகரந்தச் சேர்க்கை,ପ୍ରଦର୍ଶକ
பாலிம்பிரோனி,ପଲିଏମ୍ବ୍ରୋନି |
பாலிமரைசேஷன்,ପଲିମେରାଇଜେସନ୍
பாலிமார்பிசம்,ପଲିମର୍ଫାଇଜ୍ |
பாலிஸ்பெர்மி,ପଲିସିପର୍ମୀ |
பாலிடீன் குரோமோசோம்,ପଲିଟେନ୍ କ୍ରୋମୋଜୋମ୍ |
POMOLOGY,ପୁଏଲୋଜି
மக்கள் தொகை,ଜନସଂଖ୍ୟା
போரோசிட்டி (துளை-இடம்),ପୋରୋସିଟି (ପୋରେ-ସ୍ପେସ୍)
பிந்தைய வெளிப்பாடு,ପରବର୍ତ୍ତୀ ଉଦୀୟୃତ
அறுவடை பிந்தைய,ଅମଳ ପୋଷ୍ଟ କରନ୍ତୁ |
அறுவடைக்கு பிந்தைய உழவு,ଅମୋଜ-ଅମଳ ଟିଲଗ୍ |
பொட்டாசியம் உறிஞ்சுதல் விகிதம்,ପୋଲାସିୟମ୍ ଅବଶୋଷଣ ଅନୁପାତ |
பொட்டாசியம் சரிசெய்தல்,ପୋଟାସିୟମ୍ ଫିକ୍ସେସନ୍ |
சாத்தியமான அமிலத்தன்மை,ସମ୍ଭାବ୍ୟ ଅମ୍ଳତା |
சாத்தியமான பயிர் மகசூல்,ସମ୍ଭାବ୍ୟ ଫସଲ ଅମଳ |
சாத்தியமான ஆவியாதல்,ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |
சாத்தியமான ஆவியாதல் செயல்திறன்,ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |
கோழி விவசாயம்,କୁକୁଡ଼ା ଚାଷ
புல்வெளி,ପ୍ରିରି
முன் தாங்கும் காலம்,ପୂର୍ବ-ପ୍ରସବ ଅବଧି |
மழைப்பொழிவு,ବିବାଦ
துல்லிய விவசாயம்,ସଠିକତା ଚାଷ
துல்லிய விவசாயம்,ସଠିକତା କୃଷି
பிரிடேட்டர்,ପ୍ରିଣ୍ଟେଟର
முன் வெளிப்பாடு,ପୂର୍ବ-ଜରୁରୀକାଳୀନ |
முன் வெளிப்பாடு சிகிச்சை,ପୂର୍ବ-ଜରୁରୀକାଳୀନ ଚିକିତ୍ସା |
சிகிச்சையை முன்கூட்டியே,ପୂର୍ବ ଚିକିତ୍ସା
அழுத்தவும்,ପ୍ରେସମଦ
அழுத்தம் சாய்வு,ଚାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |
விலை நெகிழ்ச்சி,ମୂଲ୍ୟ ଇଲାସୀ
விலை அட்டவணை,ମୂଲ୍ୟ ସୂଚକାଙ୍କ |
முதன்மை கலாச்சாரம்,ପ୍ରାଥମିକ ସଂସ୍କୃତି
முதன்மை வளர்ச்சி,ପ୍ରାଥମିକ ଅଭିବୃଦ୍ଧି |
முதன்மை உழவு,ପ୍ରାଥମିକ ଟିଲଗ୍ |
ப்ரைமர்,ପ୍ରାଥମିକ
ஆரம்பம் (புகையிலை),ପ୍ରାଥମିକତା (ତମାଖୁ)
ஆதிகால நிலை,ପ୍ରାଥମିକ ପର୍ଯ୍ୟାୟ |
ப்ரியான்,ସୁନ୍
நிகழ்தகவு,ସମ୍ଭାବନା
விசாரணை,ପ୍ରମାଣ କର |
சிக்கல் மண்,ସମସ୍ୟା ମୃତ୍ତିକା |
செயலாக்கம்,ପ୍ରକ୍ରିୟାକରଣ
உற்பத்தி செயல்பாடு,ଉତ୍ପାଦନ କାର୍ଯ୍ୟ
உற்பத்தித்திறன்,ଉତ୍ପାଦକତା
லாபம்,ଲାଭ
வம்சாவளி சோதனை,Promeny-testing
முற்போக்கான விவசாயி,ପ୍ରଗତିଶୀଳ କୃଷକ |
திட்ட மதிப்பீடு,ପ୍ରକଳ୍ପ ମୂଲ୍ୟାଙ୍କନ
புரோகாரியோட்,ପ୍ରୋକାରିଓଟ୍ |
விளம்பரதாரர்,ପ୍ରମୋଟର
முற்காப்பு தெளிப்பு,ପ୍ରୋଫାଇଲାକ୍ଟିକ୍ ସ୍ପ୍ରେ |
தனியுரிம சாகுபடி,ମାଲିକାନା ଚାଷ |
புரோட்டான்ட்ரஸ்,ଭେର ମଦ୍ଦାରେ
புரத,ପ୍ରୋଟିନ୍ |
புரத பொறியியல்,ପ୍ରୋଟିନ୍ ଇଞ୍ଜିନିୟରିଂ
புரத வரிசைமுறை,ପ୍ରୋଟିନ୍ ସେକନ୍ସିଂ |
புரத தொகுப்பு,ପ୍ରୋଟିନ୍ ସିନ୍ଥେସିସ୍ |
புரோட்டியோமிக்ஸ்,ତ୍ରୁଟିପୂର୍ଣ୍ଣ |
புரோட்டோஜினி,ପ୍ରୋଟୋଗିନି
புரோட்டோபிளாசம்,ପ୍ରୋଟପ୍ଲାସମ୍
புரோட்டோட்ரோஃப்,ପ୍ରୋଟୋଟ୍ରୋଫ
பிரஸ்ஸிக் அமிலம் (எச்.சி.என்/துரின்),ପ୍ରୁସିକ୍ ଏସିଡ୍ (HCN / ଧୁରିନ୍)
போலி,ଛଉଡିଓଲେଲେଲ୍ |
சூடோஹெர்மாஃப்ரோடைட்,ଛଉଡିଧର୍ମାଫ୍ରୋଡାଇଟ୍ |
மனநிலை,ସାଇକ୍ରୋମିଟର |
குட்டை,କଦଳୀ
குட்டையான மண்,ପୁଡଡ୍ ମାଟି |
குட்டை,ପୁଡିଙ୍ଗ୍ |
கூழ்,ପତନ
துடிப்பு விதை,ପଲ୍ସ ବିହନ |
துளையிடல்,ପୁଲଭରାଇଜେସନ୍ |
துளையிடுதல் (மண்),ପଲଭରାଇଜେସନ୍ (ମାଟି)
கடுமையான,ପୁଷ୍ମ
தூய கலாச்சாரம்,ଶୁଦ୍ଧ ସଂସ୍କୃତି
தூய வரி,ଶୁଦ୍ଧ ରେଖା
தூய வரி தேர்வு,ଶୁଦ୍ଧ ଧାଡି ଚୟନ |
சுத்திகரிப்பு,ଶୁଦ୍ଧ
சுத்திகரிப்பு,ଶୁଦ୍ଧତା
