Assamese,Hindi
ইংকজেট প্ৰিন্টাৰ,इंकजेट मुद्रित्र
বিনিয়োগৰ অনুপ্ৰৱেশ,निवेशी प्रवेश्यता
বিনিয়োগৰ ধাৰা,निवेश अभिनति धारा
বিনিয়োগ বাফাৰ,निवेश बफर
বিনিয়োগৰ বৈশিষ্ট্যসমূহ,निवेश अभिलक्षणिक
বিনিয়োগ কৌশল,निवेश युक्ति
বিনিয়োগ অফছেট ধাৰা,निवेश ऑफसेट धारा
ইনপুট অফছেট ভল্টেজ,निवेश ऑफसेट वोल्टता
ইনপুট পালছ বৰ্তনী,निवेश स्पंद परिपथ
বিনিয়োগ পঞ্জীয়ন,निवेश पंजी
বিনিয়োগ শেষ,निवेश अंत्य
বিনিয়োগৰ সমতুল্য,निवेश तुल्य
ইনপুট ভল্টেজ,निवेश वोल्टता
ইনপুট-আউটপুট মডেল,निवेश-निर्गत मॉडल
INR বাফাৰ,INR बफर
ইনফ্ল&#39; কাৰেণ্ট,अन्तर्वाह धारा
সন্নিৱিষ্ট ক্ষতি,निवेशन हानि
তৎক্ষণাত নমুনা সংগ্ৰহ কৰা,तात्क्षणिक नमूनीकरण
তৎক্ষণাত ভল্টেজ,तात्क्षणित वोल्टता
naz ষ্টেণ্ড অফ ৰেচিঅ&#39;,नैज स्टैंड ऑफ अनुपात
নিৰ্দেশনা,अनुदेश
নিৰ্দেশনা,अनुदेश
নিৰ্দেশনা চক্ৰ,अनुदेश चक्र
নিৰ্দেশনা চক্ৰ,अनुदेश कालचक्र
নিৰ্দেশনা ডিকোডাৰ,अनुदेश विकोडक
"নিৰ্দেশনা বিন্যাস, বিন্যাস","अनुदेश संरूप, फार्मेट"
নিৰ্দেশনা পঞ্জীয়ন,अनुदेश पंजी
নিৰ্দেশনা ছেট,अनुदेश समुच्चय
নিৰ্দেশনা ক্ৰিয়া,अनुदेश शब्दाकार
যন্ত্ৰ,यंत्र
যান্ত্ৰিকীকৰণ,यंत्रीकरण
যান্ত্ৰিকীকৰণ পৰিবৰ্ধক,यंत्रीकरण प्रवर्धक
যান্ত্ৰিকীকৰণ ট্ৰেন্সফৰ্মাৰ,यंत्रीकरण ट्रांसफॉर्मर
ইনচুলেটেড গেট,विद्युतरोधी गेट
প্ৰতিৰোধী গেট ভাগ্য,रोधी गेट फेट
ইনচুলেটৰ,विद्युत रोधी
এন্টিপাৰ্স্পিৰেণ্ট,रोधी
INT সংকেত,INT संकेत
INTA সংকেত,INTA संकेत
INTE সংকেত,INTE संकेत
সংহত বৰ্তনী (IC),एकीकृत परिपथ (आई.सी)
সংহত বৰ্তনী (IC),एकीकृत परिपथ (आई.सी)
সংহত ইনজেকচন লজিক,एकीकृत अंतःक्षेपण तर्क
ইন্টিগ্ৰেটৰ,समाकलक
intensifier,तीव्रक
ডিফাৰেন্সিয়েল ট্ৰেন্সডুচাৰ,अंतरांकीय ट्रासड्यूसर
আন্তঃইলেক্ট্ৰ&#39;ড ধাৰণক্ষমতা,अंतराइलेक्ट्रोड धारिता
আন্তঃপৃষ্ঠ,अंतरपृष्ठ
আন্তঃপৃষ্ঠ চাৰ্জ,अंतरापृष्ठ आवेश
আন্তঃপৃষ্ঠ সংযোজন,अंतरापृष्ठ युग्मन
আন্তঃপৃষ্ঠ বৰ্তনী,अंतरापृष्ठि परिपथ
হস্তক্ষেপ ক্ষীণকৰণ,व्यतिकरण क्षीणन
হস্তক্ষেপ ফিল্টাৰ,व्यतिकरण फिल्टर
চিনেপ্স স্কেনিং,अंतर्ग्रथन क्रमवीक्षण
চিনেপ্স,अंतर्ग्रथन
আন্তঃবন্ধন হেণ্ড শ্বেক,अंतःबंधन हैंड शेक
মধ্যৱৰ্তী কম্পাঙ্ক (IF),मध्यवर्ती आवृत्ति (आई.एफ.)
মধ্যম কম্পাঙ্ক,मध्य आवृत्ति
মাজে মাজে বিফলতা,आंतरायिक विफलता
আন্তঃমডুলেচন,अंतरामॉडुलन
আন্তঃমডুলেচন বিকৃতি (IMD),अंतरामाडुलन विरूपण (आइ.एम.डी.)
আভ্যন্তৰীণ কম্পাঙ্ক ক্ষতিপূৰণ,आंतरिक आवृत्ति प्रतिपूरण
ব্যাখ্যাকৰোতা,निर्वचक
মাজতে বাধা দিয়া,अंतरायन
মাজতে বাধা দিয়া,अंतरायन
বিচ্ছিন্ন অবিৰত তৰংগ (ICW),विच्छिन्न सतत तरंग (आई सी डब्लयू)
আন্তঃপ্ৰতীক হস্তক্ষেপ (ISI),अंतर प्रतीक व्यतिकरण (आइ एस आई)
ৰেজিষ্টাৰত বাধা দিয়া,अंतरायन पंजी
বাধা সংকেত,अंतरायन संकेत
বস্তুগত ধন,नैज द्रव्य
বিপৰীত ফুৰিয়েৰ ৰূপান্তৰ (IFT),प्रतिलोम फूरिये रूपांतर (आइ एफ टी)
বিপৰীত স্তৰ,प्रतिलोमी परत
ৰিভাৰ্ছ পাৱাৰ চাপ্লাই,प्रतिलोमी विद्युत प्रदाय
বিপৰীতমুখী,प्रतिलोमक
বিপৰীতমুখী,प्रतिलोमक
বিপৰীত যোগকৰণ,प्रतिलोम योजक
ইনভাৰ্ছ এম্প্লিফায়াৰ,प्रतिलोमी प्रवर्धक
ইনভাৰ্ছ এম্প্লিফায়াৰ,प्रतिलोम प्रवर्धक
বিপৰীত বিনিয়োগ,प्रतिलोम निवेश
Io/M সংকেত,Io/M संकेत
Io/R সংকেত,Io/R संकेत
পানী ladsr,प्वधॉ ladsr
আয়ন,आयन
আয়ন ৰোপণ,आयन रोपण
আয়ন ৰোপণ,आयन रोपण
আয়ন অনুনাদ শোষণ,आयन अनुनादी अवशोषण
আয়নীয়কৰণ,आयनन
আয়নীয়কৰণ,आयनन
আয়নীয়কৰণ কাৰেণ্ট,आयनन धारा
আয়নমণ্ডল সংক্ৰমণ,आयन मंडलीय संचरण
আয়নমণ্ডল সংক্ৰমণ,आयन मंडलीय संचरण
লোহাৰ কোৰ,लौह क्रोड
লোহাৰ ভেন মিটাৰ,लौह-वेन मीटर
আই এছ এ বাছ,ISA बस
আইছ&#39;লেটিং এম্প্লিফায়াৰ,पृथक्कारी प्रवर्धक
বিভাজক,पृथक्कारी
সমস্থানিক বিকিৰণ,समदैशिक विकिरक
J/S অনুপাত,J/S अनुपात
jack,जैक
জেক প্লাগ,जैक प्लग
j-প্ৰদৰ্শন,j-प्रदर्श
চুক্তিৰ ভাগ্য,संधि फेट
জিটাৰ,जिटर
জে কে ফ্লিপ-ফ্লপ,J-K फ्लिप-फ्लॉप
জনছন কোড,जॉनसन कोड
johnson স্ক&#39;ৰকাৰী,जॉनसन गणक
জনছন ৰেভ,जॉनसन रव
জ&#39;ন ছিয়াৰিং চাৰ্কিট,जोन कर्तन परिपथ
j-অপাৰেটৰ,जे-प्रचालक
জোচেফছন চুক্তি,जोसेफसन संधि
জয়ষ্টিক,जॉयस्टिक
টিপটিপিয়া,झंपक
সন্ধি,संधि
চুক্তি ধাৰণ কৰা,संधि धारिता
জংচন ডাইঅ&#39;ড,संधि डायोड
চুক্তি পৃথকীকৰণ,संधि पृथक्करण
সংযোগস্থলৰ তাপ,संधि ताप
জংচন ট্ৰেঞ্জিষ্টৰ,संधि ट्रांजिस्टर
carnow মানচিত্ৰ,कारनॉ मानचित्र
cornrow অংকন,कॉर्नो अभिचित्र
কেল সহগ,केल गुणांक
কেলভিন ডাবল ব্ৰীজ,केल्विन द्विसेतु
kelvin wars ভল্টেজ ডিভাইডাৰ,केल्विन वार्से वोल्टता विभाजनी
ker কোষ,केर सेल
কী বৰ্ড,की बोर्ड (कुंजी पट)
কী বৰ্ড,कुंजी पट्ट
কী সংৰক্ষণ পঞ্জিকা,कुंजी भंडारण पंजी
কিবৰ্ড,कुंजीपटल
কিবৰ্ড,कुंजीपटल
কীযুক্ত AGC,कुजीयित AGC
কাউণ্টাৰ ইনজুৰি,प्रतिघाव
কিলো হাৰ্টজ,किलो हर्ट्ज
কিৰ্চহফৰ ধাৰাটোৰ আইন,किरचॉफ का धारा नियम
kirchhoff ভল্টেজ নিয়ম,किरचॉफ वोल्टता नियम
ভল্টেজ জানি লওক,जानु वोल्टता
কেভিকে ৰেটাৰ,KVK अनुमतांक
পৰীক্ষাগাৰৰ শক্তি যোগান,प्रयोगशाला विद्युत प्रदाय
পৰীক্ষাগাৰৰ মানদণ্ড,प्रयोगशाला मानक
লেভিৰিন্থ সন্নিৱিষ্ট কৰক,लैविरिंथ आवेष्टन
প্ৰলাক্ষ প্ৰক্ৰিয়া,प्रलाक्ष प्रक्रम
উচ্চ D/A ৰূপান্তৰক,सोपाननुमा D/A परिवर्तक
অনুতাপ কৰা,पश्चता
পিছলৈ ক্ষতিপূৰণ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ,पश्चता प्रतिकारित पुर्निवेश प्रवर्धक
লেম্বাৰ্টৰ ক’চাইন নিয়ম,लैम्बर्ट्स कोज्या नियम
লেম্প ৰিচাৰ্জ,लैंप पुनर्भरण
স্থানীয় নে&#39;টৱৰ্ক ব্যৱস্থাপক,स्थानिक जालक्रम प्रबंधक
কভাৰ এৰিয়া,अवरण क्षेत्र
লেণ্ডস্কেপ মোড,भूदृश्य विधा
লেণ্ডস্কেপ মনিটৰ,भूदृश्य मॉनीटर
ভাষা একত্ৰিত কৰা,भाषा कोडांतरण
ভাষা প্ৰচেছৰ,भाषा संसाधित्र
ভাষা অনুনাদ প্ৰগ্ৰেমিং,भाषा अनुनाद क्रमादेश
সাধাৰণ,उभयनिष्ठ
লেপ্লেচ সমীকৰণ,लाप्लास समीकरण
লেপ্লেচ ৰূপান্তৰ,लाप्लास रूपांतरण
এল এ পি এম,एल.ए.पी.एम.
লেপটপ কম্পিউটাৰ,लैपटॉप कंप्यूटर
লাৰাম,एल.ए.आर.ए.एम.
ডাঙৰ ফ্ৰেম,वृहत् फ्रेम
বৃহৎ ব্যাসাৰ্ধৰ লেবেলিং,वृहद् त्रैज्य बंकन
"এল এছ আই এল এছ আই, বৃহৎ সংহতি","LSI एल.एस.आइ., विशाल एकीकरण"
গণ সংহতি (LSI),वृहत् एकीकरण (एल.एस.आई.)
দীঘল সংকেত পৰিবৰ্ধক,दीर्घ संकेत प्रवर्धक
larmore পিউৰিফায়াৰ,लारमोर परिशुद्धक
লেজাৰ,लेसर
লেজাৰ ডাইঅ&#39;ড,लेसर डायोड
লেজাৰ ইঞ্জিন,लेसर इंजन
লেজাৰ প্ৰিন্টাৰ,लेसर मुद्रित्र
লেজাৰ সংৰক্ষণ,लेसर भंडारण
লেজাৰ চিল,लेसर देहली
শেষ প্ৰৱেশৰ প্ৰস্থান,अंतिम प्रवेश बहिर्गमन
লেচ,लैच
লেচ অফ,सिटकनी बंद करना
লেথ শ্বিয়াৰিং,खराद कर्तन
নিদ্ৰাহীনতা,प्रसुप्तिकाल
কাষৰ ছিয়াৰিং ব্যৱস্থা,पार्श्व कर्तन निकाय
পাৰ্শ্বীয় প্ৰসাৰণ,पार्श्विक विसरण
পাৰ্শ্বীয় পিএনপি ট্ৰেঞ্জিষ্টৰ,पार्श्व पी.एन.पी. ट्रॉजिस्टर
কাষৰ ট্ৰেঞ্জিষ্টৰ,पार्श्व ट्रांजिस्टर
l ক্ষীণ কৰা,एल क्षीणकारी
সন্ধিৰ নিয়ম,संधि नियम
কোট,परत
স্তৰৰ আন্তঃপৃষ্ঠ,परत अंतरापृष्ठ
আয়নমণ্ডলীয় স্তৰ,आयनमंडलीय परत
স্তৰ,परतन
ৰুপৰেখা,खाका
সাঁচ সাঁচ,आदि प्ररूप खाका पट्ट
আবেদন মূল্যায়ন,अनुयोगी मूल्यांकन
এল চি,एल.सी.
LCALL নিৰ্দেশনা,LCALL निर्देश
ld,एल.डी.
"সীহ, সীহ","अग्रता, लेड"
অগ্ৰাধিকাৰ ক্ষতিপূৰণযুক্ত ৰিচাৰ্জ এম্প্লিফায়াৰ,अग्रता प्रतिकारीत पुनर्भरण प्रवर्धक
ফ্ৰন্ট কোৰ,अग्रग कोर
জাৰণ এনালগ চুইচিং,क्षरण अनुरूप स्विचन
খহনীয়া প্ৰবাহ,क्षरण फ्लक्स
খহনীয়া ধৰণ,क्षरण विधा
পেডক বাঁহী এম্প্লিফায়াৰ,मंडूक प्लुति प्रवर्धक
পেডক প্লুটি পৰীক্ষা,मंडूक प्लुति परीक्षण
শিক্ষণ বক্ৰ,अधिगमन वक्र
লিজড লাইন মডেম,पट्टायित लाइन मोडेम
লিজৰ সময়,पट्टायिक समय
কম অৰ্থপূৰ্ণ খেল,अल्पतम सार्थक द्वयंक
লেক্লাঞ্চ শুকান কোষ,लेकलान्श शुष्क सेल
পোহৰ নিৰ্গত কৰা ডাইঅ&#39;ড,प्रकाश उत्सर्जक डायोड
LED সূচক,LED सूचक
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত মেৰুকৰণ,वामावर्ती ध्रुवण
বাওঁফালৰ ন্যায্যতা,वाम औचित्य
কিংবদন্তী,दंतकथा
lange ৰ নিয়ম,लेंज नियम
লিও প্ৰিন্টাৰ,लीओ मुद्रित्र
চিঠিৰ মানদণ্ড,अक्षर गुणता
স্তৰৰ সক্ৰিয় বিনিয়োগ,स्तर सक्रिय निवेश
স্তৰৰ ক&#39;ডিং,स्तर कोडन
লেভেল শ্বিফ্টাৰ,स्तर विस्थापक
স্তৰ স্থানান্তৰ,स्तर स्थानांतरण
স্তৰবিন্যাস,स्तरीकरण
স্তৰ সংবেদনশীল অন্তৰায়াম,स्तर संवेदी अंतारायम
আক্ষৰিক শ্বাহন,शाब्दिक शाहन
অভিধান,शब्दकोश
লেইডেন জাৰ,लीडेन जार
দোভাষী সংগ্ৰহ,अनुभाषक संग्रह
বাহক বয়স,वाहक आयु-काल
পাতল,प्रकाश
পোহৰৰ বক্ৰ,आलोक वक्र
লাইট ইমিটিং ডাইঅ&#39;ড (LED),प्रकाश उत्सर्जक डायोड (एल.ई.डी)
পোহৰৰ লাভ,प्रकाश लब्धि
ফটোমিটাৰ,प्रदीप्तिमापी
পোহৰৰ ষ্টাইলাছ,प्रकाश लेखनी
পোহৰৰ নলী,प्रकाश नली
limiter,सीमक
প্ৰান্তীয় বিকিৰণ,सीमांत विकिरण
lindemann ইলেক্ট্ৰ&#39;মিটাৰ,लिंडेमान इलेक्ट्रोमापी
লাইন ক&#39;ড,रेखा कोड
লাইন নিষেধাজ্ঞা,रेखा प्रतिबंधन
লাইন ড্ৰাইভাৰ,रेखा चालक
লাইন হেণ্ডলাৰ,रेखा हैंडलर
লাইন আন্তঃপৃষ্ঠ,रेखा अंतरापृष्ठ
লাইন আউটপুট ট্ৰেন্সফৰ্মাৰ,रेखा निर्गम ट्रांसफॉर्मर
ৰেখা বৰ্ণালী,रेखा वर्णक्रम
লাইন ছিঙ্ক SMPS,रेखा तुल्यकलित एस.एम.पी.एस.
ৰেখা তৰংগ ৰূপ,रेखा तरंग रूप
ৰৈখিক পৰিবৰ্ধক,रैखिक प्रवर्धक
ৰৈখিক এৰে,रैखिक व्यूह
ৰৈখিক সম্পৰ্ক সহগ,रैखिक सहसंबंध गुणांक
ৰৈখিক বিকৃতি,रैखिक विरूपण
ৰৈখিক ঢাল সংযোগ,रेखीय प्रवणीत जंक्शन
ৰৈখিক হস্তক্ষেপ,रैखिक अंतवेंशन
ৰৈখিক মডুলেচন পদ্ধতি,रैखिक मॉडुलन विधि
ৰৈখিক কলা ফিল্টাৰ,रैखिक कला फिल्टर
ৰৈখিক মেৰুকৰণ,रैखिक ध्रुवण
ৰৈখিক ক্ষেত্ৰফল,रैखिक क्षेत्र
ৰৈখিক নিয়ন্ত্ৰক,रैखिक नियंत्रक
ৰৈখিক গতি,रैखिक गति
ৰৈখিক চুইচিং,रैखिक स्विचन
ৰৈখিক প্ৰসাৰণ মডুলেটেড ব্যৱস্থা,रेखीय आयाम माडुलित निकाय
"লিংক স্তৰ, শৃংখল স্তৰ","लिंक परत, श्रृंखला परत"
ছিৰিয়েল প্ৰগ্ৰেম,श्रृंखलक क्रमादेश
সংযোগ কৰা সীমাবদ্ধক,संयोजक सीमक
ওঁঠৰ মাইক্ৰ&#39;ফোন,ओष्ठ माइक्रोफोन
lisaju চিত্ৰ,लिसाजू आकृति
Lissajous পদ্ধতি,लिसाजू विधि
দৰ্শক,श्रोता
দৰ্শকৰ ক্লান্তি,श्रोता श्रांति
শুনা হেডফোন,श्रवण शीर्षफोन
লিথিয়াম প্ৰাথমিক বেটাৰী,लिथियम प्राथमिक बैटरी
লিথ&#39;প্ৰিণ্টিং,लिथोमुद्रण
ৰক প্ৰিন্টিং,शिला मुद्रण
লাইভ মিউজিক,जीवंत संगीत
লয়ড ফিচাৰ মেগনেটিক স্কোৱাৰ,लायड फिशर चुंबकीय वर्ग
ভাৰ,लोड
লোড ফ্যাক্টৰ,भार गुणक
লোড ইম্পিডেন্স,लोड प्रतिबाधा
লিফ্ট লাইন,उद्भार रेखा
ভাৰ,भारण
লোব আকাশী,लोब एरियल
স্থানীয় নেটৱাৰ্ক (LAN),स्थानिक जालक्रम (LAN)
স্থানীয় বাছ,स्थानीय बस
স্থানীয় বাছ ভিডিঅ&#39; ব্যৱস্থা,स्थानीय बस वीडियो तंत्र
স্থানীয় ট্ৰেন্সমিছন বাছ,स्थानीय प्रसार बस
স্থানীয় কথা,स्थानीय वार्ता
এচাইনমেণ্ট এম্প্লিফায়াৰ,अभिबंधन प्रवर्धक
ৰক্ষক,अभिबंधक
বাধা লুপ,अभिबंध पाश
অধিবেশন আৰম্ভ,सत्रारंभ
লগাৰিদমিক কম্পাঙ্ক এন্টেনা,लघुगुणकीय आवर्त्ती ऐन्टेना
প্ৰচাৰ লিখা,प्रचा लेखन
যুক্তি বিশ্লেষক,तर्क विश्लेषक
লজিক চেল এৰে,तर्क सेल व्यूह
লজিক বৰ্তনী,तर्क परिपथ
যুক্তি প্ৰৱেশ,तर्क प्रविष्टि
যুক্তিৰ মুঠ,तर्क कुल
লজিক কেলকুলাছ,तर्क कलन
লজিক গেট,तर्क गेट
যুক্তি বিশ্লেষণ,तर्क विश्लेषण
জনগোষ্ঠীসমূহ,लोगो
লগাৰিদমিক এম্প্লিফায়াৰ,लघुगुणकीय अभिवर्धक
লগাৰিদমিক এম্প্লিফায়াৰ,लघुगणक प्रवर्धक
লগাৰিদমিক বতৰৰ পৰিৱৰ্তন,लघुगणकीय अपक्षय
লগাৰিদমিক স্কেল,लघुगणकीय पैमाना
উপবৃত্তাকাৰ যোৰ,दीर्घपुच्छ युग्म
ডাঙৰ শব্দ,बड़ा शब्द
"লাউডস্পীকাৰ, এম্প্লিফাইং ডিভাইচ","लाउडस्पीकर, ध्वनि विस्तारक युक्ति"
কম কম্পাঙ্ক ক্ষতিপূৰণ,निम्न आवृत्ति प्रतिकारण
কম কম্পাঙ্ক শব্দ,निम्न आवृत्ति रव
কম কম্পাঙ্ক খাঁজ ফিল্টাৰ,निम्न आवृत्ति खाँच फिल्टर
কম কম্পাঙ্ক সংক্ৰমণ,निम्न आवृत्ति संचरण
কম কম্পাঙ্ক ট্ৰেন্সফৰ্মাৰ,निम्न आवृत्ति ट्रांसफॉर्मर
"নিম্ন স্তৰৰ, এনালগ সংকেত","निम्न स्तर, अनुरूप संकेत"
কম শব্দ,निम्न रव
কম শব্দৰ কেবল,निम्न रव केबल
লো পাছ ফিল্টাৰ,निम्न पारक फिल्टर
লো পাছ ফিল্টাৰ,निम्न पारक फिल्टर
কম শক্তিৰ RC বৰ্তনী,निम्न पारक RC परिपथ
কম থ্ৰেছহোল্ড লজিক,निम्न देहली तर्क
কম ভল্টেজৰ শক্তিৰ উৎস,निम्न वोल्टता शक्ति स्रोत
কম প্লেবেক কম্পাঙ্ক,निम्न पार्श्व आवृत्ति
কম প্লেবেক কম্পাঙ্ক,निम्न पार्श्व आवृत्ति
এল পি স্লট,LP खाँचा
এল পি ৰেকৰ্ড,LP रिकार्ड
LS ভল্টেজ অফছেট সুৰক্ষা,LS वोल्टता ऑफसेट रक्षण
কম অৰ্থপূৰ্ণ খেল,अल्पतम सार्थक द्वयंक
কম উল্লেখযোগ্য নম্বৰ,अल्पतम सार्थक अंक
বৃহৎ সংহতি,विशाल एकीकरण
কম বিভৱ,निम्न विभव
ৰূপ,लग
লুমেন,ल्यूमेन
লুমেন ঘন্টা,ल्यूमेन घंटा
উজ্জ্বলতা,ज्योतिर्मयता
আলোকসজ্জা চিন,ज्योतिर्मयता संकेत
শিখাৰ প্ৰবাহ,ज्योति फ्लक्स
লুমাৰ-ব্ৰোধন ফটোমিটাৰ,ल्यूमर-ब्रोधन फोटोमीटर
স্থানীয়কৃত উপাদান আৰ্হি,स्थानीकृत घटक मॉडल
ৰৈখিক ভল্টেজ ডিফাৰেন্সিয়েল ট্ৰেন্সফৰ্মাৰ,रेखीय वोल्टता विभेद ट्रांसफॉर्मर
মেচিন চক্ৰ,मशीन कालचक्र
মেচিন ভাষা,मशीन भाषा
macitosh কম্পিউটাৰ,मैकितोश कंप्यूटर
যাদু চাহ,मैजिक टी
চুম্বক,चुंबक
চুম্বকীয় পৰিবৰ্ধক,चुंबकीय प्रवर्धक
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,चुंबकीय बुदबुद स्मृति
চুম্বকীয় কোৰ,चुंबकीय क्रोड
চুম্বকীয় সংযোজন,चुंबकीय युग्मन
চুম্বকীয় তথ্য সংৰক্ষণ,चुंबकीय आँकड़ा भंडारण
চুম্বকীয় বিচ্যুতি,चुंबकीय विक्षेप
চুম্বকীয় ডিস্ক,चुंबकीय डिस्क
চুম্বকীয় ক্ষেত্ৰ,चुंबकीय क्षेत्र
চুম্বকীয় প্ৰবাহ,चुंबकीय फ्लक्स
চুম্বকীয় ফ&#39;কাচ,चुंबकीय फोकसन
চুম্বক সংশ্লেষণ,चुंबकीय शैथिल्य
চুম্বকীয় বল ৰেখা,चुंबकीय बल रेखा
চুম্বকীয় সংগ্ৰাহক,चुंबकीय उद्ग्राही
চুম্বকীয় মেৰুত্ব,चुंबकीय ध्रुवता
চুম্বকীয় মেৰুত্ব,चुंबकीय ध्रुवता
চুম্বকীয় পৰিপূৰকতা,चुंबकीय संतृप्ति
চুম্বকীয় ৰক্ষাকৱচ,चुंबकीय परिरक्षण
চুম্বকীয় বিক্ষিপ্ততা,चुंबकीय प्रक्षोभ
চুম্বকীয় টেপ,चुंबकीय टेप
চুম্বকমাপক,मैगनेटोमीटर
চুম্বকীয় চালিকা শক্তি (mmf),चुंबकीय प्रेरक बल (mmf)
মেগনেট্ৰন,मैग्नेट्रॉन
বৃদ্ধি,आवर्धन
পৰিমাণ,परिमाण
মাত্ৰা তুলনাকাৰী,परिमाण तुलनित्र
পৰিমাণৰ ফলন,परिमाण फलन
ডাঙৰ কম্পিউটাৰ,वृहत् अभिकलित्र
মূল লাইন ষ্ট্ৰিম,मुख्य लाइन धारा
সংখ্যাগৰিষ্ঠ বাহক,बहुसंख्यक वाहक
সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট,बहुसंख्यक वाहक धारा
"পাম্প সমন্বয়ক, পুনঃসংযোজিত","पुम संयोजक, पुंसंयोजक"
MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক),मैन (महानगरीय क्षेत्र नेटवर्क)
মানচেষ্টাৰ ক&#39;ডিং,मैनचेस्टर कोडन
মানুহৰ কোলাহল,मानव-जनित रव
mantissa,अपूर्णांश
মেপিং,प्रतिचित्रण
মাৰ্কোনি এন্টেনা,मारकोनी ऐंटेना
চিহ্ন/সময় অনুপাত,चिन्ह/दिक्काल अनुपात
কভাৰটো,आवरण
মাস্ক প্ৰগ্ৰেম কৰা rom,मास्क प्रोग्रामित रॉम
ভাল কামৰ বাধা,अच्छादनशील अंतरायन
কভাৰ ৰম,आच्छद रोम
"আয়তন, ভৰ","मात्रा, द्रव्यमान"
মাষ্টাৰ ঘড়ী,मास्टर घड़ी
মাষ্টাৰ দোলক,मास्टर दोलित्र
মিল থকা ফিল্টাৰ,सुमेलित फिल्टर
মিল থকা লোড,सुमेलित लोड
মিল থকা,सुमेलन
মেট্ৰিক্স সমীকৰণ,मैट्रिक्स समीकरण
হেড এন্টেনা টিভি,प्रधान ऐन्टेना टी.वी.
সৰ্বোচ্চ ফৰৱাৰ্ড,अधिकतम अग्रधारा
সৰ্বোচ্চ লাভ,अधिकतम लब्धि
সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য,अधिकतम शक्ति अंतरण प्रमेय
সৰ্বোচ্চ নম্বৰ,अधिकतम अनुमतांक
সৰ্বোচ্চ বিপৰীত ভোল্টেজ,अधिकतम व्युत्क्रम वोल्टता
সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF),अधिकतम उपयोज्य आवृति (MUF)
maxterm,मैक्सटर्म
মেক্সৱেল সমীকৰণ,मैक्सवेल समीकरण
মাইক্ৰ&#39; চেনেলৰ গঠন,सूक्ष्म चैनल संरचना
M-উত্পন্ন ফিল্টাৰ,एम-व्युत्पन्न फिल्टर
মানে মুক্ত পথ,माध्य मुक्त पथ
গড় মূল্য,औसत मान
বৰ্গ গড় মান,वर्गमाध्य मूल्य
জোখ লোৱা যন্ত্ৰ,मापक यंत्र
যান্ত্ৰিক ফিল্টাৰ,यांत्रिक फिल्टर
চিকিৎসা ইলেক্ট্ৰনিকছ,चिकित्सा इलेक्ट्रॉनिकी
মেগা ওম,मेगा ओम
মেগাবাইট,मेगाबाइट
megger,मेगर
স্মৃতিচাৰণ,स्मृति
মেমৰি অভিগম সময়,स्मृति अभिगम काल
মেমৰি এৰে,स्मृति सरणी
মেমৰি বাফাৰ ৰেজিষ্টাৰ,स्मृति बफर पंजी
স্মৃতিশক্তি কোষ,स्मृति कोशिका
স্মৃতি কোষৰ ‘ৰেচ আৰউণ্ড’ পৰ্যায়,स्मृति कोशिका 'रेस अराउंड' अवस्था
মেমৰি চিপ,स्मृति चिप
মাইক্ৰ&#39; চাৰ্কিট,सूक्ष्म परिपथ
স্মৃতি চক্ৰ,स्मृति चक्र
স্মৃতি চক্ৰ,स्मृति चक्रकाल
মেমৰি মেপ,स्मृति प्रतिचित्र
মেমৰি মেপ কৰা ইনপুট/আউটপুট,स्मृति प्रतिचित्रित निवेश/निर्गम
স্মৃতিশক্তি পঢ়া,स्मृति पठन
স্মৃতি লিখা,स्मृति लेखन
"মেনু, কেটেলগ","मेन्यू, प्रसूचि"
অক্ষীয় সমতল,अक्षीय तल
জাল,जाल
জাল বিশ্লেষণ,जाल विश्लेषण
মেছ ষ্ট্ৰিম,जाल धारा
মেছ সমীকৰণ,जाल समीकरण
ধাতু,धातु
ধাতুৰ বাকচ,धातु-बॉक्स
ধাতুৰ ফিল্ম ৰেজিষ্টৰ,धातु फिल्म प्रतिरोधक
ধাতৱীকৰণ,धात्विकीकरण
মিটাৰ,मीटर
এম এফ টি ডি (একাধিক টোন ডায়েলিং),एम.एफ.टी.डी. (बहुआवर्ती स्वर डायलिंग)
মো,मो
এম আই চি (মাইক্ৰৱেভ ইন্টিগ্ৰেটেড চাৰ্কিট),एम.आई.सी. (माइक्रोवेव एकीकृत परिपथ)
মাইকা কেপাচিটৰ,अभ्रक संधारित्र
এম আই চি আৰ,एम.आई.सी.आर.
সূক্ষ্ম চিহ্ন,सूक्ष्म बंकन
মাইক্ৰ&#39;কম্পিউটাৰ,माइक्रो कंप्यूटर
মাইক্ৰ&#39; নিয়ন্ত্ৰক,सूक्ष्म नियंत्रक
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,सूक्ष्म इलेक्ट्रॉनिकी
মাইক্ৰ&#39;ফেৰাড,माइक्रोफैराड
মাইক্ৰ&#39;ফিছ,माइक्रोफिश
