Punjabi,Gujarati
ਇਡੋਲਾਈਨ,આછું
ਆਇਓਡੀਥੋਨੀਨ,આયોડોથાયરોન
ਆਇਨ,આયન
ਆਇਨ ਚੈਨਲ,આયોજક
Ions ਐਕਸਚੇਂਜ ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ,આયન વિનિમય ક્રોમેટોગ્રાફી
Ionic ਬਾਂਡ,આયનીય
Ionic ਗੱਲਬਾਤ,આયનીય ક્રિયાપ્રતિક્રિયા
Ionocyte,આયનોસાઇટ
ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ (ਆਈਪੀਐਮ),ઇન્ટિગ્રેટેડ પેસ્ટ મેનેજમેન્ટ (આઈપીએમ)
ਇਪੋਮੋਆ,Ipોમોઆ
ਇਰੀਦੀਸੀ,અણી
ਆਇਰਿਸ,મેઘધનુષ
ਲੋਹੇ ਦੀ ਮਜ਼ਬੂਤ ​​ਚਾਵਲ,લોખંડ
ਆਇਰਨ ਪੋਰਫਾਇਰਿਨ,લોખંડ
ਆਇਰਨ ਸਕ੍ਰੈਪ,લોખંડ
ਇਰੈਡੀਏਟਿਡ ਸੈੱਲ,ઝળકતું કોષ
ਇਰੈਡੀਏਸ਼ਨ,ઝળહળાટ
ਅਨਿਯਮਿਤ,અનિયમિત
ਅਨਿਯਮਿਤ ਫੁੱਲ,અનિયમિત ફૂલ
ਅਟੱਲ ਤਬਾਹੀ,ઉલટાવી શકાય તેવું
ਅੰਤਰਰਾਸ਼ਟਰੀ ਰਾਈਸ ਰਿਸਰਚ ਇੰਸਟੀਚਿ .ਟ,આંતરરાષ્ટ્રીય ચોખા સંશોધન સંસ્થા
ਜਲਣ,ઉશ્કેરાટભર્યું
Ischium,મસાલા
Ischium,મસાલા
ਲੈਨੀਅਰਹੰਸਜ਼ ਦੇ ਆਈਲੈਟਸ,લેંગરહન્સના ટાપુઓ
Isoagglutinin,ઇસોગગ્લુટીનિન
Isobilatal ਪੱਤਾ,આઇસોબિલેટર પાન
ਆਈਸੋਗੈਮ,અલગતા
ISograft,અનંત
ਅਲੱਗ ਥਲੱਗ,અલગ
ਅਲੱਗ ਥਲੋਰੋਪਲਾਸਟ,અલગ -અલગ હરિતદ્રવ્ય
ਅਲੱਗ ਟਿਸ਼ੂ,અલગ -અલગ પેશી
ਇਕਾਂਤਵਾਸ,અલગતા
ISomersous,કામચલાઉ
ਆਈਸੋਪੀਕਿਕ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,આઇસાપિકનિક કેન્દ્રત્યાગી
ਆਈਸੋਟੋਨਿਕ,આઇસોટ
ਆਈਸੋਟੋਪ,આઇસોટોપ
ਆਈਸੋਟ੍ਰੋਪਿਕ,છટાદાર
ਆਈਸੋਟ੍ਰੋਪਿਕ,છટાદાર
ਆਈਸੋਟ੍ਰੋਪਿਕ ਬੈਂਡ,આઇસોટ્રોપિક
Isthmus,ઇસ્ત્મસ
ਆਈਟੀਈ-ਆਈ ਟੀਈ ਦੀ ਬਿਮਾਰੀ,ઇટાઇ રોગ
Iuds (ਦਵਾਈ),આઇયુડી (દવા)
Iuds (ਗੈਰ-ਦਵਾਈ),આઇયુડી (નોન-મેડિકેટ)
ਜੱਸੇ,જાસૂસ
ਜੈਟੋਫੋਹਾ,Jંચે જટ્રોફા
ਪੀਲੀਆ,કમળો
ਜਬਾੜਾ,જડ
ਨਿਰਜੀਵ ਵਰਬ੍ਰੇਟ,જડ
ਜੇਜੰੁਮ,જેજુનમ
ਜੈਲੀਫਿਸ਼,જેલીફિશ
ਜੇਹਮ ਕਾਸ਼ਤ,દિવાહિની ખેતી
ਜੋੜ ਜੰਗਲਾਤ ਪ੍ਰਬੰਧਨ,સંયુક્ત વન વ્યવસ્થાપન
ਆਇਨ ਹੋਏ ਐਕਸੋਸਕੇਟਲਟਨ,જોડાયેલ એક્ઝોસ્કેલિટન
ਜੁਗੂਲਰ ਨਾੜੀ,ખરબચડી નસ
ਜੰਕ ਡੀ ਐਨ ਏ,જંક ડીએનએ
ਜੁਰਾਸੀਕ ਅਵਧੀ,જુરાસિક સમયગાળો
ਜੂਟ ਟੈਕਨੋਲੋਜੀ,શણગારેલી પ્રૌદ્યોગિકી
ਜੁਵੇਨਾਈਲ ਹਾਰਮੋਨ,કિશોર હોર્મોન
ਜੁਵੇਨਾਈਲ ਪੜਾਅ,કિશોર તબક્કો
Joxtaglomerular ਉਪਕਰਣ,જસ્ટાગ્લોમેર્યુલર ઉપકરણ
ਕਾਲੀਸੂ,કાલબાસુ
ਕਲੇ,કાલે
ਕਾਲੀਮੇਗ,Kalmegh
ਕਾਨਮਾਈਸਿਨ,કંમિસિન
ਕੈਰੀਗਮੀ,કર્કશમી
ਕੈਰੀਓਟਾਈਪ,કાર્યોયોટાઇપ
ਕੈਰੀਓਟਾਈਪਿੰਗ,કર્કશ
ਕਾਵੀਆ,કોટિયા
ਕੀਲ,પાટિયું
ਕੀਲ,પાટિયું
ਕੇਟਿਨੇਸਡ ਚਮੜੀ ਸੈੱਲ,કેરાટિનાઇઝ્ડ ત્વચા કોષ
ਕੇਟੋਗਲੂਟਰਿਕ ਐਸਿਡ,કેટોગ્લુટેરિક એસિડ
ਕੇਟੋਨ,કોટન
ਕੇਤੋਨ ਸਮੂਹ,પશુન જૂથ
ਕੁਕੋਨੇਰਿਆ,કેટોનોરિયા
ਕੁੰਜੀ,મુખ્ય
ਕੀਸਟੋਨ ਸਪੀਸੀਜ਼,કીસ્ટોન જાતિઓ
ਖੈਰ,Khાંકણ
ਖੇਰੀ,ખેસરી
ਗੁਰਦੇ ਡਾਇਲਸਿਸ,મૂત્રપિંડ
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,ગતિશક્તિ
ਕਿਨਟਿਨ,ગતિ
ਕਿਨੇਟੋਕੋਰ,કિનેટોચોર
ਕਿੰਗ ਕਰੈਬ,રાજા કરચલો
ਕਿੰਗਡਮ,રાજ્ય
ਕਿੰਗਫਿਸ਼ਰ,કિંગફિશર
ਕਿਨਪਲਾਜ਼ਮ,ગતિ
ਰਸੋਈ ਦੀ ਬਰਬਾਦੀ,રસોડું
ਕਲਾਈਨਫੈਲਟਰ ਦਾ ਸਿੰਡਰੋਮ,ક્લિનફેલ્ટર સિન્ડ્રોમ
ਗੋਡੇ,ઘૂંટણ
ਕ੍ਰੈਨਜ਼ ਐਨਾਟਮੀ,કર્કશ શરીરરચના
ਕ੍ਰੈਬ ਦਾ ਚੱਕਰ,ક્રેબ ચક્ર
Lizia Majoara,લેબીયા મેજોરા
Lawia minaora,લેબિયા મિનોરા
ਲੈਬਿਅਲ ਪਾਲਪ,લેબલના ધબકારા
ਲੇਬਲ,સંદિગ્ધ કરવું
ਲਾਭ,પ્રાસંગિક
ਲੈਲਬ,લાતબ
ਲਬਰਮ,લેબ્રમ
ਭੁਲੱਕੜ,ભુલભુલામણી
Lac,લાખ
Lac operon,લાખ પરરોન
Lacccifer,કaccંગર
ਦੁੱਧ ਚੁੰਘਾਉਣ,દૂધમારો
ਦੁੱਧ ਚੁੰਘਾਉਣ,લેક્ટેશનલ એમેનોરિયા
ਲੈਕਟੋਟਰੋਫ,લેક્ટ્રોફ
ਲੈਕਟੋਬੈਲੀਸ,લેક્ટોબેસિલસ
ਲੈਕਟੋਜ਼ ਪਾਚਕ ਪਾਚਕ,લેક્ટોઝ મેટાબોલાઇઝિંગ એન્ઝાઇમ
ਲੈਕਟੋਜ਼,લેક્ટોઝ
ਲੈਕਟੂਕਾ ਸਟੀਵਾ,લેક્ટુકા સટિવા
ਲੈਕਨੂੰ,ક lacંગું
ਕੁਦਰਤ ਦੀ ਪੌੜੀ,પ્રકૃતિની સીડી
ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ,પાછળની બાજુ
ਲਮੇਲਾ,લહેરી
ਲਾਮਲਿਡਨਜ਼,લેમેલિડેન્સ
ਲਮਿਆਸੀ,એક જાતનો અવાજ
ਲਾਮੀਲੇਸ,શણગાર
ਲਮੀਨਾ ਪ੍ਰੋੀਆਰੀਆ,લેમિના પ્રોપ્રિયા
ਲਮੀਨਾ,લેમિના
ਲਮਨੀਰੀਆ,લેમિનરિયા
ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ,દીવો બ્રશ રંગસૂત્ર
ਲਾਂਸਲਾਲੇਟ,શણગારવું
ਲੈਂਡ ਪਲਾਂਟ,જમીન પ્લાન્ટ
ਲੈਂਡਸ ਸਨੈਲ,જમીન ગોકળગાય
ਲੌਨਾਨਾ ਕੈਮਰਾਰਾ,લાન્ટાના
Laparoscope,શણગાર
ਲੈਪਾਰਟੀਆ,ક lંગું
ਲੈਪ ਰੇਟ,રદિયો દર
ਲਾਰਕਸਪੁਰ,વાંકુંચલન
ਲਾਰਵਾਲ ਮੌਤ,લાર્વા મૃત્યુદર
ਲਾਰੰਗੋਫੈਰਨਿਕਸ,Lન
ਲੇਜ਼ਰ ਮਾਈਕਰੋਸਪੀਰੀ,માઇક્રસર્જરી
ਲਾਸੀਯੂਰਸ,એક જાતની કળા
ਦੇਰ ਝੁਲਸਣ,મોડી અસ્પષ્ટ
ਦੇਰ ਵਿਕਾਸਕਰਤਾ,અંતમાં વિકાસકર્તા
ਦੇਰ ਨਾਲ ਪ੍ਰੇਸ਼ਾਨੀ ਪ੍ਰਜਾਤੀਆਂ,મોડી સ્યુસેશનલ પ્રજાતિઓ
ਲੇਟ ਲੱਕੜ,મોડું લાકડું
ਨਿਰੰਤਰ ਗਰਮੀ,આંતરિક ઉષ્મા
ਪਾਸੇ ਦੇ ਅੰਤਿਕਾ,પાર્શ્યક
ਲੜੀਵਾਰ ਮੁਕੁਲ,બાજુની કળી
ਪਾਸੇ ਸਲੇਟੀ ਸਿੰਗ,બાજુની ગ્રે હોર્ન
ਪਾਰਦਰਸ਼ੀ ਵੈਂਟ੍ਰਿਕਲ,બાજુની ક્ષેઠ
ਲੈਟੇਕਸ,Xtex
ਲਾਥੀਰਸ ਸੈਟੀਵਸ,લેથીરસ સટિવાસ
ਜਾਲੀ,જાળી
ਜਾਲੀ structure ਾਂਚਾ,જાળીદાર માળખું
ਲੌਰੀਨੇਏ,લૌરીની
ਸੁਤੰਤਰ ਤੌਰਕ ਦਾ ਕਾਨੂੰਨ,સ્વતંત્ર ભાત કાયદો
ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ,મર્યાદિત પરિબળોનો કાયદો
ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ,વારસાનો કાયદો
ਅਲੱਗ-ਗਠਜਣਾ ਦਾ ਕਾਨੂੰਨ,અલગતાનો કાયદો
ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦੇ ਨਿਯਮ,થર્મોોડાયનેમિક્સના કાયદા
ਲੇਅਰਿੰਗ,ઉઘાડપડા
ਲੇਅਰਿੰਗ,ઉઘાડપડા
ਖਣਿਜ ਪਦਾਰਥਾਂ ਦਾ ਖਰਚਾ,ખનિજ પદાર્થનું ઉઘું
ਲੀਡ,દોરી
ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ,અગ્રણી સેર
ਪੱਤਾ ਉਮਰ,પાંદડાની ઉંમર
ਪੱਤਾ ਅਤੇ ਪੱਟੀ ਜੰਗਾਲ,પાન અને પટ્ટી કાટ
ਪੱਤਾ ਬਲੇਡ,પર્ણ બ્લેડ
ਪੱਤਾ curl,પર્ણ કર્લ
ਪੱਤਾ ਰੁਝਾਨ,પાંદડાની અભિગમ
ਪੱਤਾ ਜ਼ਹਿਰਾਉਣਾ,પર્ણ વેનિસ
ਪੱਤਾ,પર્ણ
ਪੱਤਾ-ਬਲੇਡ,પર્ણ
ਪੱਤੇ,પરચૂરત
ਛਾਲ ਮਾਰਨੇ,કૂદકો
ਚਮੜੇ ਦਾ ਪੱਤਾ,ચામડાની પાન
ਖੱਬੇ ਏ.ਆਰ.ਆਰ.ਏ.,ડાબી એરોર્ટિક કમાન
ਖੱਬੀ ਖਰਚੀ ਦੀ ਆਰਟੀਰੀ,ડાબી કાર્ડિયાક ધમની
Litminous ਪੌਦਾ,કઠેડા છોડ
ਫਲ਼ੀ,ક legંગું
ਨਿੰਬੂ ਘਾਹ,લીંબુનો ઘાસ
ਲੇਮੂਰ,લીમૂર
ਲੈਂਸ ਸੈੱਲ,લેન્સ સેલ
ਲੈਂਸ,લેન્સ
ਦਾਲ,મસૂર
ਚੀਤੇ,ચિત્તો
ਲੇਪਾਸ,માંસ
ਲੇਪਿਸਮਾ (ਸਿਲਵਰ ਫਿਸ਼),લેપિસ્મા (ચાંદીની માછલી)
ਕੋੜ੍ਹ,રક્તપિત્ત
ਲੇਪੈੱਟਕੋਰਿਸਾ,લેપ્ટોકોરિસા
Letoxtonema,લેપટોનમા
ਲੇਪਟੋਟਿਨ,લેપ્ટોટીન
ਮਾਰੂ,ઘાતક
ਜਾਨਲੇਵਾ,ઘાતક પરિવર્તન
Leucoccyte,લ્યુકોસાઇટ
ਲੇਕੋਡਰਮਾ,કોતરણી
ਲੁੱਕੋਪਲਾਸਟ,લિંગકોપ્લાસ્ટ
ਲੂਕਿਮੀਆ,લ્યુકેમિયા
ਲੀਵਰ,ઉપદેશ
ਲੇਡੀਗਜ਼ ਸੈੱਲ,લિડિગ સેલ
ਲੀਬੀਆ,લૈંગિક
ਲਿਆਂਸ,લય
ਜੂਆਂ,જૂ
ਲੀਕਨ,લિકેન
ਜੀਵਨ ਚੱਕਰ,જીવન ચક્ર
ਜ਼ਿੰਦਗੀ ਦੀ ਸੰਭਾਵਨਾ,આયુષ્ય
ਲਾਈਫ ਜੀਨ,જીવન જીન
ਜੀਵਨ ਦਾ ਇਤਿਹਾਸ,જીવન ઇતિહાસ
ਜੀਵਨ ਸਮਰਥਕ ਸਮਰੱਥਾ,આજીવન ક્ષમતા
ਲਾਈਫ ਸਪੋਰਟਿੰਗ ਸਿਸਟਮ,જીવન સહાયક પદ્ધતિ
Live,નિષ્ઠુર
ਲਿਗਮੈਂਟ,અસ્થિભંગ
Ligcege,ઉન્માદ
ਭੰਡਾਰਨ,બંધ
Liger,ચોરસ
ਹਲਕੀ ਸੱਟ,પ્રકાશ ઈજા
ਹਲਕਾ ਮਾਈਕਰੋਸਕੋਪ,પ્રકાશ માઇક્રોસ્કોપ
ਚਮਕਦਾਰ,હળવું
Lininin,લિગ્નીન
Ligulet,ફટકો મારવો
Ligulule,લૂગળવી
Liliaceae,શિરડાકો
Lilium,લીલીયમ
ਲਿਲਮ (ਲੀਲਸ),લિલમ (લિલસ)
ਲਿਲੀ ਪਰਿਵਾਰ,લિલી ફેમિલી
ਅੰਗ,અંગ
ਅੰਗ,અંગ
ਅੰਗ,અંગ
ਅੰਗ ਹੱਡੀ,છીપ
ਲਿਮਬਿਕ ਲੋਬ,લિમ્બીક લોબ
ਸੀਮਾ ਸਿਸਟਮ,લિમ્બીક પદ્ધતિ
ਭਰਮ lephphibian,નબળા ઉભયજીવી
ਭਰਮਦਾਰ ਕਿਰਲੀ,ઘાતકી ગરોળી
ਲਿਮਬਸ,ક limંગું
ਲਿਮਨੇਟਿਕ ਜ਼ੋਨ,લાઇમ્નેટિક ક્ષેત્ર
ਅੰਗ,ઉદ્ધત
ਲਿਮੂਲਸ,લિમ્યુકસ
ਲਾਈਨ,પંક્તિ
ਲਾਈਨ,પંક્તિ
ਵੰਸ਼,વંશ
ਲੀਨੀਅਰ ਤਰਤੀਬ,રેખીય ક્રમ
ਲੀਨੀਅਰ,રેખીય
ਲਾਈਨਮਾਈਡ ਪਲੇਸਮਿਡ,શરાબ પ્લાઝ્મિડ
ਲਿੰਕ ਸਪੀਸੀਜ਼,પ્રજાતિઓ કડી
ਲਿੰਕਜ,જોડાણ
Lipase,ક lંગું
ਲਿਪਿਡ,લિપિડ
ਲਿਪਿਡ ਬਿਲੇਅਰ,લિપિડ બાયલેયર
ਲਿਪਿਡ ਪੂਛ,પૂંછડી
ਲਿਪੋਪੋਲਸੈਕਰਾਈਡ,લિપોપોલિસેકરાઇડ
ਲਿਪੋਪ੍ਰੋਟੀਟੇਸਸ ਝਿੱਲੀ,લિપોપ્રોટીનેસિયસ પટલ
ਤਰਲ ਬੂੰਦ,પ્રવાહી ટપકું
ਸ਼ਰਾਬ ਫੋਇਲਿਕਲੀ,દારૂનું ફોલિક્યુલી
ਲਿਥੋਫਾਈਟ,લિથોફાઇટ
Lithospere,શિષ્ટાચાર
ਕੂੜਾ,કચરો
ਕੂੜਾ ਡਿੱਗਣਾ,ખખડાટ
ਲਿਟਲ ਸੇਰੇਬ੍ਰਮ,થોડું સેરેબ્રમ
ਲਿਟਲਰ ਖੇਤਰ,છવાબરી
ਜਿਗਰ,યકૃત
ਜਿਗਰ ਦਾ ਫਲਦਾਇਕ,લીવર ફલક
ਜਿਗਰ,યકૃત આકારનું
ਜਿਗਰ ਦੀ ਵਾਰਟ,યકૃતનો ભાગ
ਜੀਵਤ ਜੀਵ,જીવંત જીવ
ਜੀਵਤ ਆਬਾਦੀ,જીવંત વસ્તી
ਜੀਵਤ ਸਰੋਤ,જીવંત સાધનસંપત્તિ
ਜੀਵਤ ਸੰਸਾਰ,જીવંત વિશ્વ
Lng - 20,એલએનજી - 20
ਲੋਮ (ਕੰਟ),લોમ (કાંપ)
ਝੀਂਗਾ,લોબદાર
ਲੋਬੂਲਰੀਆ,લોબ્યુલરિયા
ਲੋਕੋਮੋਲਸ਼ਨ,સ્થગિતતા
ਟਿੱਡੀ,તીડ
ਲੋਡਿਕੂਲ,લોડિક્યુલ
ਲੌਟਰੀਥੈਮਿਕ ਸੁਭਾਅ,પ્રકૃતિ
ਲੌਜਿਸਟਿਕ ਵਾਧਾ,તર્કસંગત વૃદ્ધિ
ਲੋਲੀਗੋ,લોલિગો
ਲਾਗ ਡੇਅ ਪਲਾਂਟ,લોગ ડે પ્લાન્ટ
ਲੰਬਕਾਰੀ ਧੁਰਾ,રેસીટ્યુડિનલ અક્ષ
ਲੰਬਕਾਰੀ ਬਾਈਨਰੀ ਫੌਰ,લોન્ગીટ્યુડિનલ દ્વિસંગી વિસર્જન
ਲੰਬਕਾਰੀ ਫਿਸ਼ਰ,રેખાંશ
ਲੂਪ,ફટકો
ਲੂਪ,ફટકો
ਲੂਪ ਜਾਲ,લૂપ ફાંસ
Lophium,લોફ
ਲੋਨਥੇਸੈ,લોરાન્થેસી
ਲਾਰਥਸ,શણગાર
ਹੇਠਲੀ ਬਾਂਹ,નીચું હાથ
ਘੱਟ ਜਬਾੜਾ,નીચલું જડબું
Luffa,લફા
ਲੰਬਰ ਵਾਜਬ੍ਰਾ,કટિ વર્ટીબ્રા
ਲੰਬਰਿੰਗ,લાલાટી
Lumbricus,કટાક્ષ
ਲੂਮੇਨ,લૂમ
ਲੱਪਰ,ઝગમગાટ
ਫੇਫੜੇ,ફેફસાં
ਲੂਪਿਨ,લૂપિન
ਲੂਪਿਨਸ ਆਰਕਟਿਕਸ,લ્યુપિનસ આર્કટિકસ
Luteinizing ਹਾਰਮੋਨ (ਐਲਐਚ),લ્યુટિનાઇઝિંગ હોર્મોન (એલએચ)
ਨੀਜ਼,Lાળ
ਲਾਇਕੋਪਿਡਿਅਮ,લીકોપોડિયમ
ਲਾਇਕੋਪਡਾਡਾ,લાઇકોપ્સિડા
Lymp ਭਾਂਡੇ,લિમ્પ જહાજ
ਲਿੰਫ ਗਲੈਂਡ,લસિકા ગ્રંથિ
ਲਿੰਫ ਨੋਡ,લસિકા નોડ
ਲਿੰਫੋਸਾਈਟ,લિમ્ફોસાઇટ
ਲਿੰਫੋਇਡ ਅੰਗ,લિમ્ફોઇડ અંગ
ਲਿੰਫਾਈਡ ਟਿਸ਼ੂ,લિમ્ફોઇડ પેશી
ਲਿੰਫੋਮਾ,લિમ્ફોમા
ਝੂਠ,ભવ્ય
ਲਾਈਸਰੈਗਿਕ ਐਸਿਡ ਡਥਲੇਮਾਈਡ (ਐਲ.ਸੀ.ਐੱਸ.),લિસર્જિક એસિડ ડાયેથલામાઇડ (એલ.એસ.ડી.)
ਲਾਈਸਾਈਨ,લિસિન
ਲਾਇਸੋਸੋਮ,લિસોઝomeમ
ਪਤਸਿਮੇਮ,સુવાક્ય
ਮੈਕਕਾ,મકાકા
ਮੈਕਰੋਬ੍ਰੈਕਿਅਮ,મસ્ત
ਮੈਕ੍ਰੋਵੀਵਸ਼ਨ,સહસર્ગ
ਮੈਕ੍ਰੋਗਨਿਸ,ક્રવાદ
ਮੈਕਰੋਮੋਲਕੂਲਰ ਕੋਲੋਇਡ,ઉદ્ધતાઈ
ਮੈਕਰੋਮੋਲਕੋਲ,મ mac્રોમ્યુલેક્યુલ
ਮੈਕਰੋਨੁਅਲ,ઉન્માદ
ਮੈਕਸੋਰਨਯੂਟੀਂਟ,ઉન્માદ
ਮੈਕ੍ਰੋਫੈਜ (ਵੱਡਾ ਖਾਣ ਵਾਲਾ),મેક્રોફેજ (મોટા ખાનાર)
ਮੈਕਰੋਫੈਗੋਬਾਈਟ,કુનાતો
ਮੈਕਪ੍ਰੋਪੈਜਸ,કુમારિકા
ਮੈਕਰੋਘਰ,એક જાતની કોઈ વસ્તુ
ਮੈਕਰੋਫਾਈਟ,છીપપીગણું
ਮੈਕਰੂਪਸ,મ mac્રોપસ
ਮੈਕੁਲਾ,મશ્કરી
ਮੈਕੁਲਾ ਲੂਟੀਆ,મ ula ક્યુલા લ્યુટિયા
ਮੈਗਨੀਸ਼ੀਅਮ,મેગ્નેશિયમ
ਚੁੰਬਕੀ ਗੂੰਜ ਪ੍ਰਤੀਬਿੰਬ,એમ. આર. આઈ
ਵਿਸਤਾਈ,વૃદ્ધિ
ਵਿਸ਼ਾਲ ਚਿੱਤਰ,વિસ્તૃત છબી
ਸ਼ੀਸ਼ੇ ਨੂੰ ਵੱਡਦਰਸ਼ੀ,બૃહદદર્શક કાચ
ਵੱਡਦਰਸ਼ੀ ਸ਼ਕਤੀ,વિપુલ શક્તિ
ਮੈਗਨੋਲੀਆ,મેઘન
ਮੈਗਨੋਲਿਆਸੀ,મેનોલોસી
Magur,માગુદ
ਮੇਡੇਨ ਹੇਅਰ ਫਰਨ (ਅਡਿਯੈਂਟਮ),મેઇડન હેર ફર્ન (એડિએન્ટમ)
ਵੱਡੀ ਝਰੀ,મોટી ગ્રુવ
ਪ੍ਰਮੁੱਖ ਹਿਸਟੋਫਮੀਪਟੀਬਿਲਟੀ ਗੁੰਝਲਦਾਰ,મુખ્ય હિસ્ટોકોમ્પેટીબિલીટી સંકુલ
ਮੇਜਰ ਓਸੋਲੀਟੇ,મુખ્ય ઓસ્મોલીટ
ਮੇਜਰ ਚੋਟੀ,મોટી ટોચ
ਮਰਦ,નર
ਮਰਦ ਕੋਨ,પુરુષ શંકુ
ਮਰਦ ਗੇਮਟੋਫਾਈਟ,પુરુષ ગેમેટોફાઇટ
ਮਰਦ ਜਣਨ ਅਪਰਚਰ,પુરુષ જનન છિદ્ર
ਮਰਦ ਪਿਸ਼ਾਬ,પુરુષ ઉચ્ચારણ
ਖਰਾਬ ਪੱਤਾ,દૂષિત પાન
ਖਤਰਨਾਕ ਐਸਿਡ,દાદર
ਘਾਤਕ ਸੈੱਲ,જીવલેણ કોષ
ਘਾਤਕ ਰਸੌਲੀ,જીવલેણ ગાંઠ
ਮਲਾਰਡ,મ la લાર્ડ
ਮਾਲਲੇਸ,મેલિયસ
ਮਾਲਪਿੱਖੀ ਲਾਸ਼,માલપિગિયન
ਮਾਲਪਿੱਖੀ ਟਿ ule ਬਲੇ,માલપિગિયન નળીલા
ਮਾਲਟੋਜ਼,માલટોનું
ਮਾਲਵੇਲ,દુર્વ્યવટો
ਥਣਧਾਰੀ,સસ્તન પ્રાણી
ਮੈਮਲੀਆ,સસ્તન પ્રાણી
ਮੈਮਰੀ ਗਰੱਭਸਥ ਸ਼ੀਸ਼ੂ,સ્તન્ય પ્રાણી સંબંધ
ਮੈਮਰੀ ਗਲੈਂਡ,સ્તનપાન
ਥੈਮਫਾਰਮ,ભવ્ય
ਲਾਜ਼ਮੀ,ફરજિયાત
ਮੰਡੀਬੀਲਰ ਗਲੈਂਡ,મેદિબ્યુલર ગ્રંથિ
ਮੈਂਗਨੀਜ਼,મેનીનીસ
ਮੈਨਗੀਫੀਰਾ ਸੂਚਕ,મંગિફેરા
ਮੈਂਗ੍ਰੋਵ,મેંગ્રોવ
ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਖੇਤੀਬਾੜੀ ਵਾਤਾਵਰਣ,માનવસર્જિત કૃષિ ઇકોસિસ્ટમ
ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਸੀਰੀਅਲ,માનવસર્જિત અનાજ
ਮਾਨਨ,મનાન
Mantle,આવરણ
ਮੈਨਸ,મનુસ
ਮੈਪਲ,મેદાન
ਮਾਰਚੈਂਟੀਆ,માર્ચન્ટિયા
ਹਾਸ਼ੀਏ,સીમાંત
ਮਾਰਿਜੁਆਨਾ,ગાંજા
ਸਮੁੰਦਰੀ ਜੀਵ-ਵਿਗਿਆਨ,દરિયાઇ જીવવિજ્ologyાન
ਸਮੁੰਦਰੀ ਪੰਛੀ,દરિયાઈ પક્ષી
ਸਮੁੰਦਰੀ ਭਾਈਚਾਰਾ,દરિયાઇ સમુદાય
ਸਮੁੰਦਰੀ ਉਲਟਾ,દરિયાઇ અવિવેટ
ਮਾਰੀਨੋ ਰਾਮ,મેરીનો રેમ
ਮਾਰਕਰ,નિશાનીક
ਮਾਰਕੀਟ ਰਹਿੰਦ-ਖੂੰਹਦ,બજારમાં બગાડ
ਮੈਰੋ ਗੁਫਾ,મજ્જા પોલાણ
ਮਾਰਸ਼,માર્શ
ਮਾਰਸ਼-ਮੈਡੋ ਸਟੇਜ,મેદાનની તબક્કો
ਬਨਸਪਤੀ ਤੋਂ ਬਿਨਾਂ ਮਾਰਸ਼,વનસ્પતિ વિના માર્શ
ਮਾਰਸੁਪੀਅਲ ਮਾਨਕੀਕਰਣ,છાવણી
ਮਾਰਸੁਪੀਅਲ ਰੇਡੀਏਸ਼ਨ,મર્સુપિયલ કિરણોત્સર્ગ
ਮਾਰਸੁਪੀਅਲ ਚੂਹਾ,મર્સૂપીય ઉંદર
ਮਾਰਸੂਪੀਅਮ,મર્સુપ
ਪੁੰਜ ਅਲੋਪ,મોટા પ્રમાણમાં લુપ્ત થવું
ਪੁੰਜ ਵਹਾਅ,સામૂહિક પ્રવાહ
ਪੁੰਜ ਵਹਾਅ ਦੀ ਕਲਪਨਾ,સામૂહિક પ્રવાહની પૂર્વધારણા
ਮਾਸਟ ਸੈੱਲ,માસ્તક કોષ
ਮਾਸਟਰ ਅਗਰ ਪਲੇਟ,મુખ્ય અગર પ્લેટ
ਮਾਸਟਰ ਪਲੇਟ,માખણ
ਜਣੇਪਾ ਮੌਤ ਦਰ,પ્રસૂતિ -મૃત્યુ દર
ਮੇਲ,સમાગમ
ਮੈਟਰਿਕਸ,માળખું
ਪਰਿਪੱਕ ਨੋਡੂਲ,પરિપક્વ નોડ્યુલ
ਮੌਵ ਰੰਗ,માંદું રંગ
ਮੈਕਸੀਲਾ,મહત્તમ
ਮੈਕਸਿਲਰੀ ਪਾਲਪ,મહત્તા
ਵੱਧ ਤੋਂ ਵੱਧ ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ,મહત્તમ વહન ક્ષમતા
Meandrina,મેમડિના
ਮੈਡੀਕਲ ਵਿਗਿਆਨ,તબીબી વિજ્ scienceાન
