Kannada,Marathi
ಮೈಕ್ರೋವೇವ್ ಮಿಕ್ಸರ್,मायक्रोवेव्ह मिक्सर
ಮೈಕ್ರೋವೇವ್ ಆಪ್ಟಿಕ್ಸ್,मायक्रोवेव्ह ऑप्टिक्स
ಮೈಕ್ರೋವೇವ್ ಪವರ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್,मायक्रोवेव्ह पॉवर ट्रान्समिशन
ಮೈಕ್ರೋವೇವ್ ರೇಡಾರ್,मायक्रोवेव्ह रडार
ಮೈಕ್ರೋವೇವ್ ರೇಡಾರ್ ರಿಸೀವರ್,मायक्रोवेव्ह रडार रिसीव्हर
ಮೈಕ್ರೋವೇವ್ ರೇಡಾರ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್,मायक्रोवेव्ह रडार ट्रान्समीटर
ಮೈಕ್ರೋವೇವ್ ರೇಡಿಯೊಮೆಟ್ರಿ,मायक्रोवेव्ह रेडिओमेट्री
ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ರಿಫ್ಲೆಕ್ಟೋಮೀಟರ್,सूक्ष्म रिफ्लेक्टोमीटर
ಮೈಕ್ರೋವೇವ್ ವಕ್ರೀಕಾರಕ ಸೂಚ್ಯಂಕ,मायक्रोवेव्ह अपवर्तक निर्देशांक
ಮೈಕ್ರೋವೇವ್ ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫರ್,मायक्रोवेव्ह स्पेक्ट्रोग्राफर
ಮೈಕ್ರೋವೇವ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,मायक्रोवेव्ह स्पेक्ट्रोस्कोपी
ಮೈಕ್ರೋವೇವ್ ಸ್ಪೆಕ್ಟ್ರಮ್,मायक्रोवेव्ह स्पेक्ट्रम
ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್,मायक्रोवेव्ह ट्रान्समिशन लाइन
ಸೂಕ್ಷ್ಮ ತರಂಗ ಅಡಚಣೆ,सूक्ष्म लहरींचा त्रास
ಮೈಕ್ರೋವೇವ್ ಅಲ್ಟ್ರಾಸಾನಿಕ್ಸ್,मायक्रोवेव्ह अल्ट्रासोनिक्स
ಮೈಕ್ರೋವೇವ್ ಡಿಟೆಕ್ಟರ್,मायक्रोवेव्ह डिटेक्टर
ಮೈಕ್ರೋವೇವ್ ಗೇಜ್,मायक्रोवेव्ह गेज
ಮಧ್ಯರಾತ್ರಿ ಸೂರ್ಯ,मध्यरात्रीचा सूर्य
ಮಧ್ಯ ಬಿಂದು ಕಾಡೆಮ್ಮೆ,मध्य बिंदू बायसन
ಮಧ್ಯಮ ಶ್ರೇಣಿಯ ಮಾಡ್ಯುಲೇಶನ್ ಆವರ್ತನ,मध्यम श्रेणी मॉड्यूलेशन वारंवारता
ಮಾರ್ಗ ಮಧ್ಯಂತರ ಹಂತ,मार्ग मध्यवर्ती टप्पा
ಮೆರಿಡಿಯನ್,मेरिडियन
ಮಧ್ಯರಾತ್ರಿ,मध्यरात्री
ಮೆರಿಡಿಯನ್,मेरिडियन
ಮಧ್ಯ ಬಿಂದು ನಿರ್ಗಮನ,मध्य बिंदू निर्गमन
ಕೇಂದ್ರ ಬಿಂದು,मध्यवर्ती बिंदू
ಮಧ್ಯಮ ಕ್ಯಾಂಪಸ್,मध्यम परिसर
ಮಧ್ಯಮ ಕ್ರಮಾಂಕದ ವಿಧಾನ,मध्यम क्रम पद्धत
ಮಿಡಾಸ್,मिडास
ಮಧ್ಯದ ದಿಕ್ಕು,मध्यमार्गी दिशा
ಮಧ್ಯಮ ಪಾಯಿಂಟರ್,मधला सूचक
ಮಧ್ಯದ ವಿಮಾನ,मध्य विमान
ಮಧ್ಯ-ವರ್ಧಕ ವೀಕ್ಷಕ,मध्य-भिंग दर्शक
ಮಧ್ಯ ಪುಟ,मधले पान
ಮಧ್ಯಮ,मध्यक
ಮೋಡ್ ತರಂಗಾಂತರ,मोड तरंगलांबी
ಮಿಡಾಟ್,midat
ಮೀ ಚದುರುವಿಕೆ,मी विखुरणे
ಮಿ-ಗ್ರುನೈಜೆನ್ ಸಮೀಕರಣ,मी-ग्रुनाइजेन समीकरण
ಒಳಬರುವ ಅಯಾನು,येणारे आयन
ಪ್ರವೇಶ ಸೂಚ್ಯಂಕ,प्रवेश निर्देशांक
ಪ್ರವೇಶ ಸಾಮರ್ಥ್ಯ,प्रवेश क्षमता
ಗಿರಣಿ,गिरणी
ಮೈಲುಗಳಷ್ಟು,मैल
"ಆಕಾಶ್ ಗಂಗಾ, ದುಗ್ಧಮೇಖಲಾ","आकाश गंगा, दुग्धमेखला"
ಮಿಲ್ಲರ್ ಸರ್ಕ್ಯೂಟ್,मिलर सर्किट
ಮಿಲ್ಲರ್ ಪರಿಣಾಮ,मिलर प्रभाव
ಮಿಲ್ಲರ್ ಸೂಚ್ಯಂಕ,मिलर निर्देशांक
ಮಿಲ್ಲರ್ ಇಂಟಿಗ್ರೇಟರ್,मिलर इंटिग्रेटर
ಮಿಲ್ಲರ್ ವಿಧಾನ,मिलर पद्धत
ಮಿಲ್ಲರ್ ಟೈಮ್‌ಲೈನ್,मिलर टाइमलाइन
"ಮಿಲಿಮೀಟರ್, ಮಿಲಿಮೀಟರ್","मिलिमीटर, मिलिमीटर"
ಮಿಲಿ ಆಂಪಿಯರ್,मिली अँपिअर
ಮಿಲಿಬಾರ್,मिलीबार
ಮಿಲಿಬಾರ್ನ್,मिलिबर्न
ಮಿಲಿಕ್ಯೂರಿ,मिलिक्युरी
ಮಿಲಿಕ್ಯೂರಿ ಗಂಟೆ,मिलिक्युरी तास
ಸೈಕಲ್ ಸಿಕ್ಕಿತು,सायकल सापडली
"ಮಿಲಿಸೆಕೆಂಡ್ ಸಮಾನ, ಮಿಲಿಕ್ವಿವೆಲೆಂಟ್, ಮಿಲಿಕ್ವಿವೆಲೆಂಟ್","मिलिसेकंद समतुल्य, मिलि समतुल्य, मिलि समतुल्य"
"ಮಿಲ್ಲಿ ಸಮಾನ ತೂಕ, ಮಿಲಿಸೆಕೆಂಡ್ ಸಮಾನ ತೂಕ","मिली समतुल्य वजन, मिलीसेकंद समतुल्य वजन"
ಮಿಗ್ರಾಂ,मिग्रॅ
ಮಿಲಿಲೀಟರ್ಗಳು,मिलीलीटर
ಮಿಲಿ-ಮಾಸ್-ಯೂನಿಟ್,मिली-वस्तुमान-एकक
ಮಿಲಿಮೀಟರ್,मिलिमीटर
ಅತೀಂದ್ರಿಯ ಮಿಲಿಮೀಟರ್,ट्रान्सेंडेंटल मिलिमीटर
ನೀರಿನ ಮಿಲಿಮೀಟರ್,पाणी मिलिमीटर
ಮಿಲಿಮೀಟರ್ ತರಂಗ,मिलिमीटर लाट
ಮಿಲಿಮೀಟರ್ ತರಂಗ ಟ್ಯೂಬ್,मिलिमीटर वेव्ह ट्यूब
ಮಿಲಿಮೊ,मिलीमो
ಮಿಲಿಮೈಕ್ರಾನ್,मिलीमायक्रॉन
ಮಿಲಿಮೈಕ್ರೊಸೆಕೆಂಡ್,मिलीमायक्रोसेकंद
"ಹತ್ತು ಮಿಲಿಯನ್, ಹತ್ತು ಮಿಲಿಯನ್","दहा दशलक्ष, दहा दशलक्ष"
ಮಿಲಿಫೋಟೋ,मिलिफोटो
ಮಿಲಿವೋಲ್ಟ್,मिलिव्होल्ट
"ಮಿಲಿವೋಲ್ಟ್ ಮೀಟರ್, ಮಿಲಿವೋಲ್ಟ್ ಮೀಟರ್","मिलिव्होल्ट मीटर, मिलिव्होल्ट मीटर"
ಮಿಲಿವ್ಯಾಟ್,मिलीवॅट
ಗಣಿ ಪತ್ತೆಕಾರಕ,खाण शोधक
ಬಿಕ್ಫೋರ್ಡ್ ಫ್ಯೂಸ್,बिकफोर्ड फ्यूज
ಖನಿಜಗಳು,खनिजे
ಸಣ್ಣ ಪ್ರಸರಣ ಮಾರ್ಗ,लहान प्रेषण मार्ग
ಸಣ್ಣ ಟ್ರಾನ್ಸ್ಮಿಟರ್ ಮಾರ್ಗ ರಿಸೀವರ್,लहान ट्रान्समीटर मार्ग प्राप्तकर्ता
ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,शॉर्ट सर्किट
ಚಿಕಣಿ ಕವಾಟ,सूक्ष्म झडप
ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ,लहान करणे
ಸೂಕ್ಷ್ಮ ದಾಖಲೆ,सूक्ष्म रेकॉर्ड
ಕನಿಷ್ಠ ಮಾರ್ಗ,किमान मार्ग
"ಕಡಿಮೆ, ಕಡಿಮೆ, ಕಡಿಮೆ, ಕಡಿಮೆ","सर्वात कमी, सर्वात कमी, सर्वात कमी, सर्वात कमी"
ಕಡಿಮೆ ಕುದಿಯುವ ಬಿಂದು,सर्वात कमी उकळत्या बिंदू
ಕನಿಷ್ಠ ನಿರ್ಬಂಧ,किमान निर्बंध
ಕನಿಷ್ಠ ವಿಚಲನ,किमान विचलन
ಕಡಿಮೆ ದೂರದ ಡಿಕೋಡರ್,सर्वात कमी अंतर डीकोडर
ಕನಿಷ್ಠ ದಹನ ಪ್ರವಾಹ,किमान इग्निशन करंट
ಕನಿಷ್ಠ ಪ್ರೇರಿತ ಎಳೆತ,किमान प्रेरित कर्षण
ಕಡಿಮೆ ಅಯಾನೀಕರಣ,सर्वात कमी आयनीकरण
ಕಡಿಮೆ ಅಯಾನೀಕರಿಸುವ ವೇಗ,सर्वात कमी आयनीकरण गती
ಕಡಿಮೆ ಬಿಂದು,कमी बिंदू
ಕನಿಷ್ಠ ಪ್ರವೇಶ ಪ್ರೋಗ್ರಾಮಿಂಗ್,किमान प्रवेश प्रोग्रामिंग
ಮಿಂಕೋವ್ಸ್ಕಿ ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ಸ್,मिन्कोव्स्की इलेक्ट्रोडायनामिक्स
ಮಿಂಕೋವ್ಸ್ಕಿ ಬಲ,मिन्कोव्स्की बल
ಮಿಂಕೋವ್ಸ್ಕಿ ಕಾರ್ಯ,मिन्कोव्स्की कार्य
ಮಿಂಕೋವ್ಸ್ಕಿ ಅವಧಿ,मिन्कोव्स्की कालावधी
ಮಿಂಕೋವ್ಸ್ಕಿ ಜನಸಂಖ್ಯೆ,मिन्कोव्स्की लोकसंख्या
"ಮಿಂಕೋವ್ಸ್ಕಿ ದಿನ, ಮಿಂಕೋವ್ಸ್ಕಿ ವರ್ಲ್ಡ್","मिन्कोव्स्की डे, मिन्कोव्स्की वर्ल्ड"
ಅವಧಿ ಸಮಯ,मुदत वेळ
"ಸಣ್ಣ ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್, ಶಾರ್ಟ್ ಡಿಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್","शॉर्ट डायटॉनिक स्वरग्राम, शॉर्ट डायटोनिक स्वरग्राम"
ಪ್ರಾಥಮಿಕ ಅಂಶ,प्राथमिक घटक
ಆನುಷಂಗಿಕ ಹಾಲೆ,ऍक्सेसरी लोब
ಸಣ್ಣ ಟೋನ್,लहान टोन
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,अल्पसंख्याक वाहक
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ ವಯಸ್ಸು,अल्पसंख्याक वाहक वय
ಅಲ್ಪಸಂಖ್ಯಾತ ಹೊರಸೂಸುವವರು,अल्पसंख्याक उत्सर्जित करणारे
"ಚಿಹ್ನೆಯ ವಲಯ, ಋಣಭಾರ ವಲಯ","बोधचिन्ह क्षेत्र, कर्जबाजारीपणा क्षेत्र"
"ಕಲೆ, ನಿಮಿಷ, ನಿಮಿಷ","कला, मिनिट, मिनिट"
ಕಡಿಮೆ ಪಾದರಸದ ಕ್ಯಾಥೋಡ್,कमी पारा कॅथोड
"ಸ್ಫೋಟ, ಕುಸಿಯಲು","स्फोट होणे, कोसळणे"
ಮರೀಚಿಕಾ,मारिचिका
ಮಿರಾನ್ (ಕ್ಷಿಪಣಿ ಪರಾಸನ್),मिरान (क्षेपणास्त्र परसान)
"ಕನ್ನಡಿ, ಮುಖ","आरसा, चेहरा"
ಕನ್ನಡಿ ಪರಿಣಾಮ,मिरर प्रभाव
ಕನ್ನಡಿ ಸೂತ್ರ,आरसा सूत्र
ಕನ್ನಡಿ ಪ್ರತಿಬಿಂಬ,आरशातील प्रतिबिंब
ಕನ್ನಡಿ ಚಿತ್ರ ಮಾದರಿ,मिरर प्रतिमा नमुना
ಕನ್ನಡಿ ಪ್ರತಿಫಲನ ಸಂಬಂಧ,मिरर प्रतिबिंब संबंध
ಸಾಗರ ಪ್ರತಿಫಲಕ ಮಾಪಕ,महासागर रिफ्लेक्टोमीटर
"ಪ್ರತಿಬಿಂಬ, ಕನ್ನಡಿ ರೇಖೆ","प्रतिबिंब, मिरर लाइन"
ಪ್ರತಿಬಿಂಬಿಸುವ ಯಂತ್ರ,मिररिंग मशीन
"ಪ್ರತ್ಯಪ್ ನ್ಯೂಕ್ಲಿಯಸ್, ಪ್ರತ್ಯಪ್ ನ್ಯೂಕ್ಲಿಯಸ್","प्रत्यप न्यूक्लियस, प्रत्याप न्यूक्लियस"
ಕನ್ನಡಿ ನ್ಯೂಕ್ಲೈಡ್,मिरर न्यूक्लाइड
ಕನ್ನಡಿ ಕಾರ್ಯಾಚರಣೆ,मिरर ऑपरेशन
ಕನ್ನಡಿ ದೃಗ್ವಿಜ್ಞಾನ,मिरर ऑप्टिक्स
ಕನ್ನಡಿ ಜೋಡಿ,आरशाची जोडी
ಕನ್ನಡಿ ವಿಮಾನ,मिरर विमान
ಕನ್ನಡಿ ಸಂಬಂಧ,आरसा संबंध
ಕನ್ನಡಿ ತಿರುಗುವ ಶಾಫ್ಟ್,मिरर रोटेशनल शाफ्ट
ವಸ್ತು ಪ್ರತಿಫಲನ ಐಸೋಮರ್,ऑब्जेक्ट रिफ्लेक्शन आयसोमर
ಪಾಲಿರಿಫ್ಲೆಕ್ಟಿವ್ ರೆಸೋನೆನ್ಸ್,polyreflective अनुनाद
ಮಿರ್ಟ್,mirt
ಕಲಬೆರಕೆ,मिसळण्याची क्षमता
ಹೊಂದಿಕೆಯಾಗದ ಸಾಲು,न जुळणारी ओळ
ಕುಮೆಲೋನ್,कुमेलोन
"ಅಂತಃಪ್ರಜ್ಞೆ, ತಪ್ಪುಗ್ರಹಿಕೆ","अंतर्ज्ञान, चुकीची दिशा"
ರೆಕಾರ್ಡಿಂಗ್ ಅಪ್,अप रेकॉर्डिंग
ಕಡಿಮೆ ದೂರ,सर्वात कमी अंतर
"ಕ್ಷಿಪಣಿಗಳು, ಕ್ಷಿಪಣಿಗಳು","क्षेपणास्त्रे, क्षेपणास्त्रे"
ಕ್ಷಿಪಣಿ ಮಾಸ್ಟರ್,क्षेपणास्त्र मास्टर
ಕ್ಷಿಪಣಿ ಹಿಂದಕ್ಕೆ,क्षेपणास्त्र परत
ಖಗೋಳಶಾಸ್ತ್ರ,खगोलशास्त्र
ಎಲೆಕ್ಟ್ರಾನ್ ಕಾಣೆಯಾಗಿದೆ,गहाळ इलेक्ट्रॉन
ಕಾಣೆಯಾದ ಸಾಲುಗಳು,गहाळ ओळी
"ಗಮನಿಸದ ಮಾಸ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್, ಗಮನಿಸದ ಮಾಸ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್","अप्राप्य वस्तुमान स्पेक्ट्रोमीटर, अप्राप्य वस्तुमान स्पेक्ट्रोमीटर"
ನಾಡಿ ಪತ್ತೆಕಾರಕ ಕಾಣೆಯಾಗಿದೆ,गहाळ पल्स डिटेक्टर
ಅಶ್ಲೀಲತೆ,असभ्यता
ಮಿಶ್ರಲೋಹ ಸ್ಫಟಿಕ,मिश्र धातु क्रिस्टल
ಮಿಶ್ರಲೋಹ ಕರಗುವ ಬಿಂದು ವಿಧಾನ,मिश्र धातु वितळण्याची पद्धत
ಮಿಶ್ರ ಪುಡಿ ವಿಧಾನ,मिश्र पावडर पद्धत
"ಮಿಕ್ಸರ್, ಮಿಕ್ಸರ್, ಮಿಕ್ಸರ್ (ವ್ಯಕ್ತಿ)","मिक्सर, मिक्सर, मिक्सर (व्यक्ती)"
ಮಿಕ್ಸರ್ ಜೋಡಣೆ ಸರ್ಕ್ಯೂಟ್,मिक्सर कपलिंग सर्किट
ಮಿಕ್ಸರ್ ಆಂಪ್ಲಿಫಯರ್,मिक्सर अॅम्प्लीफायर
ಜ್ಞಾಪಕ ಸಂಕೇತ,नेमोनिक कोड
ಎಂ.ಎನ್.ಓ. (ಲೋಹದ ನೈಟ್ರೈಡ್ ಆಕ್ಸೈಡ್ ಅರೆವಾಹಕ),M.N.Os. (मेटल नायट्राइड ऑक्साइड सेमीकंडक्टर)
ಬಹು ವಿಭಜನೆ,एकाधिक विभाजन
ಮೊಬೈಲ್ ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,मोबाइल डिजिटल संगणक
"ಚಲಿಸುವ, ಚಲಿಸುವ, ಚಲಿಸುವ","हलवणे, हलवणे, हलवणे"
ಪೋರ್ಟಬಲ್ ಆಂಟೆನಾ,पोर्टेबल अँटेना
ಮೊಬೈಲ್ ಟೆಲಿಮೆಟ್ರಿ,मोबाइल टेलीमेट्री
ಕ್ರಿಯಾತ್ಮಕ ಅನುಸರಣೆ,डायनॅमिक अनुरूपता
ಚಲನಶೀಲತೆಯ ಗುಣಾಂಕ,गतिशीलता गुणांक
ಚಲನಶೀಲತೆ ಫಿನೋಟೈಪಿಕ್ ಅನುಸರಣೆ,गतिशीलता phenotypic अनुरूपता
ಮೊಬಿಯಸ್ ರೆಸಿಸ್ಟರ್,मोबियस रेझिस्टर
ಮೂಕ ಗುಂಡಿನ ದಾಳಿ,शांत गोळीबार
ಧ್ರುವೀಕರಿಸುವ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ध्रुवीकरण सूक्ष्मदर्शक
"ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್, ಮೋಡ್, ಮೋಡ್, ಹಂತ, ಮೋಡ್","पद्धत, पद्धत, प्रणाली, मोड, मोड, मोड, स्टेज, मोड"
ಮೋಡ್ ಫಿಲ್ಟರ್,मोड फिल्टर
ಮೋಡ್ ಹಸ್ತಕ್ಷೇಪ,मोड हस्तक्षेप
ಮೋಡ್ ಜಂಪ್,मोड जंप
ಕಂಪನ ವಿಧಾನ,कंपन मोड
ಮೋಡ್ ನಿಖರತೆ,मोड अचूकता
ಆಂದೋಲನ ಉಲ್ಲಂಘನೆ,दोलन उल्लंघन
ಆಂದೋಲನ ಉಲ್ಲಂಘನೆ,दोलन उल्लंघन
ಮೋಡ್ ಬ್ಲಾಕರ್,मोड ब्लॉकर
ಮೋಡ್ ಸಂಜ್ಞಾಪರಿವರ್ತಕ,मोड ट्रान्सड्यूसर
ವಿವರಣಾತ್ಮಕ ನಾಕ್ಷತ್ರಿಕ ವೃತ್ತ,उदाहरणात्मक तारकीय वर्तुळ
ಮಡೆಲುಂಗ್ ಸ್ಥಿರ,मॅडेलंग स्थिर
ಮೋಡೆಮ್,मोडेम
ಕೋಡರ್,कोडर
ಮಧ್ಯಮ ಮನುಷ್ಯ,मध्यम मान
ಮಧ್ಯಮ ವಿಷಕಾರಿ,मध्यम विषारी
ಖಿನ್ನತೆ,उदासीन
ತಣಿಸುವ ಪ್ರಕ್ರಿಯೆ,शमन प्रक्रिया
ಹಿಂದುಳಿದ ಅನುಪಾತ,मंदता प्रमाण
ಬದಲಾದ ಪ್ರತಿಬಿಂಬ,बदललेले प्रतिबिंब
ವಿಮಂದನ್,विमंडन
ಮಾಡರೇಟರ್,नियंत्रक
ಮಾಡರೇಟರ್ ನಿಯಂತ್ರಣ,नियंत्रक नियंत्रण
ಮಿನುಗುವ ಜಾಲರಿ,चमकणारी जाळी
ಪತಂಗ ಅನುಪಾತ,पतंग प्रमाण
ಆಧುನಿಕ ಭೌತಶಾಸ್ತ್ರ,आधुनिक भौतिकशास्त्र
"ಮಾರ್ಪಾಡು, ರೂಪಾಂತರ, ರೂಪಾಂತರ","बदल, परिवर्तन, परिवर्तन"
ವಿಳಾಸ ಬದಲಾವಣೆ,पत्ता बदलणे
ಕಾರ್ಯ ವಿಧಾನ,मोडस ऑपरेंडी
ಪರಿವರ್ತಿತ ಘಾತೀಯ ಕರ್ವ್,रूपांतरित घातांकीय वक्र
ಮಾರ್ಪಡಿಸಿದ ದ್ರವ್ಯರಾಶಿ,सुधारित वस्तुमान
ಮಾಡ್ಯುಲೇಟೆಡ್ ಸರಾಸರಿ,modulated सरासरी
ಮಾರ್ಪಡಿಸಿದ ಪ್ರತಿಬಿಂಬ,सुधारित प्रतिबिंब
ಮಾಡ್ಯುಲೇಟೆಡ್ ಸ್ಪ್ರಿಂಗ್ ಸ್ಥಿರ,modulated वसंत स्थिरांक
"ಪರಿವರ್ತಕ, ಪರಿವರ್ತಕ, ಕ್ಯಾಲಿಬ್ರೇಟರ್","सुधारक, कनवर्टर, कॅलिब्रेटर"
ರೂಪಾಂತರ ರಚನೆ,रूपांतर अ‍ॅरे
ಪರಿವರ್ತಿಸಿ,रूपांतरित करा
ಪರಿವರ್ತಕ,परिवर्तनकारी
ಪರಿವರ್ತಿಸುವ ಅಂಶ,परिवर्तन करणारा घटक
ಶಾಸನ,कायदा
ಫೈನ್-ಟ್ಯೂನ್ಡ್ ಡಾಪ್ಲರ್ ರಾಡಾರ್,बारीक-ट्यून केलेले डॉपलर रडार
ಮಾಡ್ಯುಲರ್ ಸರ್ಕ್ಯೂಟ್,मॉड्यूलर सर्किट
ಮಾಡ್ಯೂಲ್ ರಚನೆ,मॉड्यूल रचना
ಮಾದರಿ ಜಾಲರಿ,मॉडेल जाळी
"ಪ್ರಜ್ಞಾಹೀನ, ಮಾಡ್ಯುಲೇಟೆಡ್","बेशुद्ध, मोड्युलेटेड"
ಮಾಡ್ಯುಲೇಟೆಡ್ ಆಂಪ್ಲಿಫಯರ್,मॉड्युलेटेड एम्पलीफायर
ಮಾಡ್ಯುಲೇಟೆಡ್ ತರಂಗ ಆವರ್ತನ,मॉड्युलेटेड लहर वारंवारता
ಮಾಡ್ಯುಲೇಟೆಡ್ ಪ್ರೊಜೆಕ್ಷನ್,मॉड्यूलेटेड प्रोजेक्शन
ಮಾಡ್ಯುಲೇಟೆಡ್ ರಾಮನ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,modulated Raman scattering
ಮಾಡ್ಯುಲೇಟರ್ ಸಿಗ್ನಲ್ ಮಾಡ್ಯುಲೇಟರ್ ಸಿಗ್ನಲ್,मॉड्युलेटर सिग्नल मॉड्युलेटर सिग्नल
ಮಾಡ್ಯುಲೇಟರ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,मॉड्युलेटर ट्रान्सफॉर्मर
"ಮೂರ್ಛೆ, ಸಮನ್ವಯತೆ","मूर्च्छित होणे, मोड्यूलेशन"
"ಮಾಡ್ಯುಲೇಶನ್ ಸಾಮರ್ಥ್ಯ, ಸಮನ್ವಯತೆ","मॉड्युलेशन क्षमता, मॉड्युलेशन"
ಮಾಡ್ಯುಲೇಶನ್ ಡಿಮೋಡ್ಯುಲೇಶನ್ ಆಂಪ್ಲಿಫಯರ್,मॉड्युलेशन डिमॉड्युलेशन अॅम्प्लिफायर
ಮಾಡ್ಯುಲೇಷನ್ ಆಳ,मॉड्यूलेशन खोली
ಮಾಡ್ಯುಲೇಶನ್ ಹೊದಿಕೆ,मॉड्यूलेशन लिफाफा
ಮಾಡ್ಯುಲೇಶನ್ ಅಂಶ,मॉड्यूलेशन घटक
ಮಾಡ್ಯುಲೇಶನ್ ತರಂಗ ಆವರ್ತನ,मॉड्यूलेशन लहर वारंवारता
ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ,मॉड्यूलेशन निर्देशांक
ಮಾಡ್ಯುಲೇಷನ್ ಶಬ್ದ,मॉड्यूलेशन आवाज
ಮಾಡ್ಯುಲೇಶನ್ ಉತ್ಪನ್ನ,मॉड्यूलेशन उत्पादन
ಮಾಡ್ಯುಲೇಶನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,मॉड्यूलेशन स्पेक्ट्रोस्कोपी
ಮಾಡ್ಯುಲೇಟರ್,मॉड्युलेटर
"ಮಾಡ್ಯೂಲ್, ಮಾಡ್ಯುಲರ್","मॉड्यूल, मॉड्यूलर"
ಮಾಡ್ಯೂಲ್ ಪರೀಕ್ಷೆ,मॉड्यूल चाचणी
"ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್","मापांक, मापांक"
ಸಂಕೋಚನ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ,कॉम्प्रेशन लवचिकता गुणांक
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ,लवचिकता गुणांक
ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ,पूर्ण संख्या
ಪ್ರಾತಿನಿಧ್ಯ ಗುಣಾಂಕ,प्रतिनिधित्व गुणांक
ರಚನಾತ್ಮಕ ಬಿಗಿತ,संरचनात्मक कडकपणा
ತಿರುಚುವ ಗುಣಾಂಕ,टॉर्शन गुणांक
ಪರಿಮಾಣ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ,व्हॉल्यूम लवचिकता गुणांक
"ಸಮೂಹ-ಕೋಶೀಯ, ಸಮೂಹ","swarm-kosheya, swarm"
"ಸ್ವರ್ ಹಸ್ತಕ್ಷೇಪ ಚಿತ್ರಂ, ಸ್ವರ್ ಹಸ್ತಕ್ಷೇಪ ಮಾದರಿ","स्वर हस्तक्षेप चित्रम, स्वर हस्तक्षेप नमुना"
ಟೋನ್ ಪರಿಣಾಮ,टोन प्रभाव
ತೇವ,ओलसर
"ತೇವಾಂಶ ಹಿಟ್, ತೇವಾಂಶದ ಅಂಶ","ओलावा हिट, ओलावा सामग्री"
ಆರ್ದ್ರತೆಯ ಸಮತೋಲನ,आर्द्रता समतोल
ಆರ್ದ್ರತೆ ಸಮಾನ,आर्द्रता समतुल्य
ಆರ್ದ್ರತೆಯ ಗುಣಾಂಕ,आर्द्रता गुणांक
"ಆರ್ದ್ರತೆಯ ಹರಿವು, ಆರ್ದ್ರತೆಯ ಹರಿವು","आर्द्रता प्रवाह, आर्द्रता प्रवाह"
ಆರ್ದ್ರತೆಯ ಒತ್ತಡ,आर्द्रता ताण
ಆರ್ದ್ರತೆಯ ಒತ್ತಡ,आर्द्रता ताण
ತೇವಾಂಶ ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವ ಸಾಮರ್ಥ್ಯ,ओलावा धारण क्षमता
ಆರ್ದ್ರತೆ-ಆವಿ ಪ್ರಸರಣ,आर्द्रता-वाष्प प्रसार
"ಗ್ರಾಂ ಅಣು, ಮೋಲ್","ग्राम रेणू, तीळ"
"ಗ್ರಾಂ ಪರಮಾಣು, ಮೊಲಾಲ್, ಗ್ರಾಂ ಪರಮಾಣು","ग्राम अणू, मोलाल, ग्राम अणू"
"ಗ್ರಾಮ್ ಆಣ್ವಿಕ, ಮೋಲಾರ್, ಮೋಲಿ","ग्राम आण्विक, मोलर, मोली"
ಆಣ್ವಿಕ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,आण्विक शोषण गुणांक
"ಗ್ರಾಮ್ ಆಣ್ವಿಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ, ಮೋಲಾರ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ","ग्राम आण्विक शोषक, मोलर शोषक"
